"","date","RVNC"
"111","2014-07-16",31.309999
"112","2014-07-17",29.85
"113","2014-07-18",30.4
"114","2014-07-21",30.68
"115","2014-07-22",30.98
"116","2014-07-23",31.389999
"117","2014-07-24",31.530001
"118","2014-07-25",32.09
"119","2014-07-28",31.32
"120","2014-07-29",31.85
"121","2014-07-30",32.16
"122","2014-07-31",30.68
"123","2014-08-01",30.99
"124","2014-08-04",30.190001
"125","2014-08-05",29.120001
"126","2014-08-06",25.950001
"127","2014-08-07",22.5
"128","2014-08-08",25.360001
"129","2014-08-11",25.540001
"130","2014-08-12",24.459999
"131","2014-08-13",24.02
"132","2014-08-14",25.049999
"133","2014-08-15",25.129999
"134","2014-08-18",24.58
"135","2014-08-19",24.450001
"136","2014-08-20",24.6
"137","2014-08-21",23.73
"138","2014-08-22",22.559999
"139","2014-08-25",22.77
"140","2014-08-26",23.450001
"141","2014-08-27",23.299999
"142","2014-08-28",23.35
"143","2014-08-29",23.35
"144","2014-09-02",22.969999
"145","2014-09-03",23.35
"146","2014-09-04",22.809999
"147","2014-09-05",23.02
"148","2014-09-08",23.059999
"149","2014-09-09",22.219999
"150","2014-09-10",22.129999
"151","2014-09-11",21.83
"152","2014-09-12",21.219999
"153","2014-09-15",20.48
"154","2014-09-16",20.889999
"155","2014-09-17",21.58
"156","2014-09-18",21.629999
"157","2014-09-19",20.15
"158","2014-09-22",20.129999
"159","2014-09-23",19.790001
"160","2014-09-24",19.67
"161","2014-09-25",20.08
"162","2014-09-26",20.92
"163","2014-09-29",20.99
"164","2014-09-30",19.33
"165","2014-10-01",18.370001
"166","2014-10-02",16.299999
"167","2014-10-03",16.299999
"168","2014-10-06",15.22
"169","2014-10-07",14.89
"170","2014-10-08",15.52
"171","2014-10-09",15.09
"172","2014-10-10",15.45
"173","2014-10-13",16.469999
"174","2014-10-14",16.290001
"175","2014-10-15",17.379999
"176","2014-10-16",18.43
"177","2014-10-17",17.41
"178","2014-10-20",17.85
"179","2014-10-21",18.15
"180","2014-10-22",18.09
"181","2014-10-23",19.110001
"182","2014-10-24",19.469999
"183","2014-10-27",19.09
"184","2014-10-28",19.52
"185","2014-10-29",19.309999
"186","2014-10-30",19.620001
"187","2014-10-31",20.16
"188","2014-11-03",19.5
"189","2014-11-04",19.43
"190","2014-11-05",19.360001
"191","2014-11-06",20.040001
"192","2014-11-07",19.790001
"193","2014-11-10",20.299999
"194","2014-11-11",20.860001
"195","2014-11-12",21
"196","2014-11-13",16.07
"197","2014-11-14",15.51
"198","2014-11-17",15.84
"199","2014-11-18",16.139999
"200","2014-11-19",16.07
"201","2014-11-20",16.1
"202","2014-11-21",16.459999
"203","2014-11-24",16.889999
"204","2014-11-25",16.58
"205","2014-11-26",16.629999
"206","2014-11-28",16.440001
"207","2014-12-01",15.96
"208","2014-12-02",16.889999
"209","2014-12-03",17.07
"210","2014-12-04",17.42
"211","2014-12-05",17.35
"212","2014-12-08",16.809999
"213","2014-12-09",18.16
"214","2014-12-10",18
"215","2014-12-11",17.68
"216","2014-12-12",17.450001
"217","2014-12-15",16.34
"218","2014-12-16",16.459999
"219","2014-12-17",16.950001
"220","2014-12-18",17.25
"221","2014-12-19",17.65
"222","2014-12-22",17.65
"223","2014-12-23",16.23
"224","2014-12-24",16.65
"225","2014-12-26",16.790001
"226","2014-12-29",17
"227","2014-12-30",16.57
"228","2014-12-31",16.940001
"229","2015-01-02",16.66
"230","2015-01-05",15.98
"231","2015-01-06",16.030001
"232","2015-01-07",16.459999
"233","2015-01-08",16.98
"234","2015-01-09",17.15
"235","2015-01-12",17.049999
"236","2015-01-13",17.059999
"237","2015-01-14",17.059999
"238","2015-01-15",17.01
"239","2015-01-16",17.15
"240","2015-01-20",17.17
"241","2015-01-21",17.49
"242","2015-01-22",16.809999
"243","2015-01-23",16.780001
"244","2015-01-26",17.209999
"245","2015-01-27",16.870001
"246","2015-01-28",16.23
"247","2015-01-29",16.35
"248","2015-01-30",16.1
"249","2015-02-02",15.78
"250","2015-02-03",15.92
"251","2015-02-04",15.63
"252","2015-02-05",16.4
"253","2015-02-06",16.67
"254","2015-02-09",16.75
"255","2015-02-10",17
"256","2015-02-11",16.76
"257","2015-02-12",16.57
"258","2015-02-13",16.84
"259","2015-02-17",16.610001
"260","2015-02-18",16.309999
"261","2015-02-19",16.139999
"262","2015-02-20",15.76
"263","2015-02-23",15.98
"264","2015-02-24",15.94
"265","2015-02-25",16.41
"266","2015-02-26",16.459999
"267","2015-02-27",16.049999
"268","2015-03-02",15.72
"269","2015-03-03",15.02
"270","2015-03-04",15.44
"271","2015-03-05",16.355
"272","2015-03-06",17.32
"273","2015-03-09",17.969999
"274","2015-03-10",18.1
"275","2015-03-11",18.17
"276","2015-03-12",18.16
"277","2015-03-13",18.27
"278","2015-03-16",18.540001
"279","2015-03-17",19.040001
"280","2015-03-18",19.549999
"281","2015-03-19",20.360001
"282","2015-03-20",19.549999
"283","2015-03-23",20.75
"284","2015-03-24",21.190001
"285","2015-03-25",20.09
"286","2015-03-26",19.25
"287","2015-03-27",19.049999
"288","2015-03-30",19.639999
"289","2015-03-31",20.73
"290","2015-04-01",20.15
"291","2015-04-02",20.23
"292","2015-04-06",20.32
"293","2015-04-07",20.77
"294","2015-04-08",21.209999
"295","2015-04-09",20.629999
"296","2015-04-10",20.969999
"297","2015-04-13",21.26
"298","2015-04-14",21.690001
"299","2015-04-15",22.41
"300","2015-04-16",22.540001
"301","2015-04-17",22.33
"302","2015-04-20",23.299999
"303","2015-04-21",22.889999
"304","2015-04-22",22.309999
"305","2015-04-23",22.040001
"306","2015-04-24",21.92
"307","2015-04-27",20.75
"308","2015-04-28",20.370001
"309","2015-04-29",19.940001
"310","2015-04-30",19.674999
"311","2015-05-01",20.219999
"312","2015-05-04",20.16
"313","2015-05-05",20.23
"314","2015-05-06",20.700001
"315","2015-05-07",20.42
"316","2015-05-08",20.360001
"317","2015-05-11",20.57
"318","2015-05-12",20.24
"319","2015-05-13",20.290001
"320","2015-05-14",24.290001
"321","2015-05-15",26.389999
"322","2015-05-18",26.65
"323","2015-05-19",25.940001
"324","2015-05-20",25.940001
"325","2015-05-21",25.780001
"326","2015-05-22",25.85
"327","2015-05-26",25.469999
"328","2015-05-27",25.57
"329","2015-05-28",25.459999
"330","2015-05-29",25.6
"331","2015-06-01",25.85
"332","2015-06-02",25.940001
"333","2015-06-03",30.719999
"334","2015-06-04",30.139999
"335","2015-06-05",30.35
"336","2015-06-08",32.080002
"337","2015-06-09",32.02
"338","2015-06-10",32.450001
"339","2015-06-11",32.25
"340","2015-06-12",33.439999
"341","2015-06-15",33.25
"342","2015-06-16",33.200001
"343","2015-06-17",34.080002
"344","2015-06-18",34.59
"345","2015-06-19",34.810001
"346","2015-06-22",34.080002
"347","2015-06-23",34.18
"348","2015-06-24",33.400002
"349","2015-06-25",33.029999
"350","2015-06-26",32.779999
"351","2015-06-29",31.52
"352","2015-06-30",31.98
"353","2015-07-01",31.77
"354","2015-07-02",31.48
"355","2015-07-06",31.6
"356","2015-07-07",31.209999
"357","2015-07-08",30.23
"358","2015-07-09",29.809999
"359","2015-07-10",30.959999
"360","2015-07-13",30.790001
"361","2015-07-14",31.389999
"362","2015-07-15",31.07
"363","2015-07-16",31.17
"364","2015-07-17",32.029999
"365","2015-07-20",30.879999
"366","2015-07-21",31.17
"367","2015-07-22",31.370001
"368","2015-07-23",32
"369","2015-07-24",31.440001
"370","2015-07-27",31.690001
"371","2015-07-28",32.700001
"372","2015-07-29",31.76
"373","2015-07-30",31.860001
"374","2015-07-31",31.030001
"375","2015-08-03",31.82
"376","2015-08-04",31.77
"377","2015-08-05",32.650002
"378","2015-08-06",31.209999
"379","2015-08-07",29.82
"380","2015-08-10",30.15
"381","2015-08-11",28.969999
"382","2015-08-12",28.76
"383","2015-08-13",29.73
"384","2015-08-14",30.25
"385","2015-08-17",31.58
"386","2015-08-18",31.139999
"387","2015-08-19",30.700001
"388","2015-08-20",30.17
"389","2015-08-21",30.59
"390","2015-08-24",29.620001
"391","2015-08-25",29.98
"392","2015-08-26",30.48
"393","2015-08-27",30.51
"394","2015-08-28",30.5
"395","2015-08-31",30.26
"396","2015-09-01",29.709999
"397","2015-09-02",30.48
"398","2015-09-03",29.52
"399","2015-09-04",29.309999
"400","2015-09-08",30.48
"401","2015-09-09",30.030001
"402","2015-09-10",30.5
"403","2015-09-11",30.5
"404","2015-09-14",29.870001
"405","2015-09-15",29.07
"406","2015-09-16",29.450001
"407","2015-09-17",30.32
"408","2015-09-18",30.219999
"409","2015-09-21",29.09
"410","2015-09-22",28.209999
"411","2015-09-23",27.77
"412","2015-09-24",28.32
"413","2015-09-25",27.01
"414","2015-09-28",26.27
"415","2015-09-29",27.780001
"416","2015-09-30",29.76
"417","2015-10-01",30.469999
"418","2015-10-02",32.169998
"419","2015-10-05",32
"420","2015-10-06",31.27
"421","2015-10-07",31.34
"422","2015-10-08",30.059999
"423","2015-10-09",30.889999
"424","2015-10-12",30.719999
"425","2015-10-13",28.959999
"426","2015-10-14",27.41
"427","2015-10-15",28.059999
"428","2015-10-16",27.540001
"429","2015-10-19",28.26
"430","2015-10-20",27.040001
"431","2015-10-21",26.940001
"432","2015-10-22",26.309999
"433","2015-10-23",26.389999
"434","2015-10-26",26.940001
"435","2015-10-27",26.91
"436","2015-10-28",26.73
"437","2015-10-29",37.59
"438","2015-10-30",39.169998
"439","2015-11-02",39.57
"440","2015-11-03",37.369999
"441","2015-11-04",36.810001
"442","2015-11-05",35.369999
"443","2015-11-06",36.939999
"444","2015-11-09",36.150002
"445","2015-11-10",39.380001
"446","2015-11-11",40.779999
"447","2015-11-12",39.27
"448","2015-11-13",39.049999
"449","2015-11-16",39.57
"450","2015-11-17",38.43
"451","2015-11-18",39.09
"452","2015-11-19",36.459999
"453","2015-11-20",35.310001
"454","2015-11-23",37.689999
"455","2015-11-24",36.919998
"456","2015-11-25",38.860001
"457","2015-11-27",39.130001
"458","2015-11-30",38.810001
"459","2015-12-01",39.490002
"460","2015-12-02",38.900002
"461","2015-12-03",37.779999
"462","2015-12-04",39.389999
"463","2015-12-07",37.48
"464","2015-12-08",37.360001
"465","2015-12-09",36.5
"466","2015-12-10",36.48
"467","2015-12-11",35.119999
"468","2015-12-14",36.32
"469","2015-12-15",36.16
"470","2015-12-16",36.91
"471","2015-12-17",35.889999
"472","2015-12-18",35.970001
"473","2015-12-21",36.57
"474","2015-12-22",35.639999
"475","2015-12-23",36.360001
"476","2015-12-24",36.16
"477","2015-12-28",35.09
"478","2015-12-29",35.369999
"479","2015-12-30",35.509998
"480","2015-12-31",34.16
"481","2016-01-04",33.360001
"482","2016-01-05",33.59
"483","2016-01-06",31.76
"484","2016-01-07",28.379999
"485","2016-01-08",28.23
"486","2016-01-11",25.450001
"487","2016-01-12",26.290001
"488","2016-01-13",24.98
"489","2016-01-14",25.209999
"490","2016-01-15",24.139999
"491","2016-01-19",23.559999
"492","2016-01-20",24.6
"493","2016-01-21",22.280001
"494","2016-01-22",22.76
"495","2016-01-25",22.74
"496","2016-01-26",22.225
"497","2016-01-27",21.799999
"498","2016-01-28",20.299999
"499","2016-01-29",20.73
"500","2016-02-01",21
"501","2016-02-02",20.32
"502","2016-02-03",19.85
"503","2016-02-04",19.360001
"504","2016-02-05",18.5
"505","2016-02-08",17.639999
"506","2016-02-09",17.120001
"507","2016-02-10",16.83
"508","2016-02-11",16.77
"509","2016-02-12",17.09
"510","2016-02-16",17.23
"511","2016-02-17",19.59
"512","2016-02-18",18.09
"513","2016-02-19",18.48
"514","2016-02-22",18.59
"515","2016-02-23",18.360001
"516","2016-02-24",18.58
"517","2016-02-25",18.559999
"518","2016-02-26",19.09
"519","2016-02-29",17.684999
"520","2016-03-01",17.52
"521","2016-03-02",17.809999
"522","2016-03-03",20.059999
"523","2016-03-04",20.15
"524","2016-03-07",20.299999
"525","2016-03-08",18.719999
"526","2016-03-09",18.08
"527","2016-03-10",17.34
"528","2016-03-11",18.15
"529","2016-03-14",18.370001
"530","2016-03-15",16.99
"531","2016-03-16",16.43
"532","2016-03-17",16.48
"533","2016-03-18",16.620001
"534","2016-03-21",16.389999
"535","2016-03-22",17.1
"536","2016-03-23",17.18
"537","2016-03-24",17.360001
"538","2016-03-28",16.74
"539","2016-03-29",17.629999
"540","2016-03-30",17.559999
"541","2016-03-31",17.459999
"542","2016-04-01",18.860001
"543","2016-04-04",18.559999
"544","2016-04-05",18.93
"545","2016-04-06",20.209999
"546","2016-04-07",18.950001
"547","2016-04-08",19.07
"548","2016-04-11",19.059999
"549","2016-04-12",18.65
"550","2016-04-13",19.700001
"551","2016-04-14",18.969999
"552","2016-04-15",19
"553","2016-04-18",19.690001
"554","2016-04-19",19.190001
"555","2016-04-20",19.1
"556","2016-04-21",19.629999
"557","2016-04-22",20.4
"558","2016-04-25",20.17
"559","2016-04-26",19.690001
"560","2016-04-27",19.200001
"561","2016-04-28",18.790001
"562","2016-04-29",18.379999
"563","2016-05-02",18.73
"564","2016-05-03",18.1
"565","2016-05-04",16.9
"566","2016-05-05",16.629999
"567","2016-05-06",16.26
"568","2016-05-09",16.940001
"569","2016-05-10",17.43
"570","2016-05-11",17.120001
"571","2016-05-12",16.530001
"572","2016-05-13",16.809999
"573","2016-05-16",17.549999
"574","2016-05-17",17.27
"575","2016-05-18",17.450001
"576","2016-05-19",17.110001
"577","2016-05-20",18.34
"578","2016-05-23",17.780001
"579","2016-05-24",19.530001
"580","2016-05-25",19.68
"581","2016-05-26",19.58
"582","2016-05-27",19.83
"583","2016-05-31",20.5
"584","2016-06-01",19.190001
"585","2016-06-02",20.09
"586","2016-06-03",19.110001
"587","2016-06-06",20.219999
"588","2016-06-07",20.67
"589","2016-06-08",19.9
"590","2016-06-09",19.190001
"591","2016-06-10",18.459999
"592","2016-06-13",18.35
"593","2016-06-14",13.21
"594","2016-06-15",14.16
"595","2016-06-16",13.97
"596","2016-06-17",13.38
"597","2016-06-20",13.64
"598","2016-06-21",13.66
"599","2016-06-22",13.65
"600","2016-06-23",13.99
"601","2016-06-24",13.04
"602","2016-06-27",12.74
"603","2016-06-28",13.27
"604","2016-06-29",13.89
"605","2016-06-30",13.6
"606","2016-07-01",13.62
"607","2016-07-05",12.91
"608","2016-07-06",12.92
"609","2016-07-07",12.85
"610","2016-07-08",13.29
"611","2016-07-11",13.25
"612","2016-07-12",13.52
"613","2016-07-13",13.66
"614","2016-07-14",13.84
"615","2016-07-15",13.88
"616","2016-07-18",14.09
"617","2016-07-19",13.13
"618","2016-07-20",13.83
"619","2016-07-21",13.57
"620","2016-07-22",13.56
"621","2016-07-25",13.79
"622","2016-07-26",14.29
"623","2016-07-27",14.19
"624","2016-07-28",13.66
"625","2016-07-29",13.49
"626","2016-08-01",13.25
"627","2016-08-02",12.82
"628","2016-08-03",14.01
"629","2016-08-04",13.7
"630","2016-08-05",13.82
"631","2016-08-08",13.77
"632","2016-08-09",14.04
"633","2016-08-10",13.79
"634","2016-08-11",14.89
"635","2016-08-12",14.75
"636","2016-08-15",15
"637","2016-08-16",15.34
"638","2016-08-17",14.87
"639","2016-08-18",15.35
"640","2016-08-19",15.1
"641","2016-08-22",15.14
"642","2016-08-23",15.51
"643","2016-08-24",15.16
"644","2016-08-25",14.24
"645","2016-08-26",14.05
"646","2016-08-29",13.67
"647","2016-08-30",14.13
"648","2016-08-31",14.05
"649","2016-09-01",14.04
"650","2016-09-02",13.85
"651","2016-09-06",14.23
"652","2016-09-07",14.28
"653","2016-09-08",14.34
"654","2016-09-09",13.3
"655","2016-09-12",14.69
"656","2016-09-13",14.67
"657","2016-09-14",14.65
"658","2016-09-15",14.08
"659","2016-09-16",16.74
"660","2016-09-19",16.74
"661","2016-09-20",16.709999
"662","2016-09-21",17.040001
"663","2016-09-22",17.85
"664","2016-09-23",17.52
"665","2016-09-26",16.84
"666","2016-09-27",16.85
"667","2016-09-28",16.969999
"668","2016-09-29",15.91
"669","2016-09-30",16.209999
"670","2016-10-03",15.56
"671","2016-10-04",15.4
"672","2016-10-05",15.97
"673","2016-10-06",15.57
"674","2016-10-07",15.86
"675","2016-10-10",16.299999
"676","2016-10-11",15.45
"677","2016-10-12",14.45
"678","2016-10-13",15.05
"679","2016-10-14",14.5
"680","2016-10-17",13.9
"681","2016-10-18",14.65
"682","2016-10-19",14.5
"683","2016-10-20",14.8
"684","2016-10-21",14.8
"685","2016-10-24",14.85
"686","2016-10-25",14.95
"687","2016-10-26",14.8
"688","2016-10-27",14.95
"689","2016-10-28",14.6
"690","2016-10-31",13.35
"691","2016-11-01",13.95
"692","2016-11-02",13.45
"693","2016-11-03",12.55
"694","2016-11-04",13.5
"695","2016-11-07",14
"696","2016-11-08",13.2
"697","2016-11-09",17.15
"698","2016-11-10",17.450001
"699","2016-11-11",18.450001
"700","2016-11-14",18.549999
"701","2016-11-15",18.5
"702","2016-11-16",18.950001
"703","2016-11-17",18.4
"704","2016-11-18",18
"705","2016-11-21",18.35
"706","2016-11-22",18.15
"707","2016-11-23",18.549999
"708","2016-11-25",18
"709","2016-11-28",17.6
"710","2016-11-29",17.5
"711","2016-11-30",16.75
"712","2016-12-01",17.1
"713","2016-12-02",17.799999
"714","2016-12-05",17.85
"715","2016-12-06",18.049999
"716","2016-12-07",16.799999
"717","2016-12-08",17.200001
"718","2016-12-09",17.4
"719","2016-12-12",16.15
"720","2016-12-13",16.65
"721","2016-12-14",16.700001
"722","2016-12-15",16.85
"723","2016-12-16",17.950001
"724","2016-12-19",19.299999
"725","2016-12-20",19.75
"726","2016-12-21",19.25
"727","2016-12-22",19.6
"728","2016-12-23",21.700001
"729","2016-12-27",21.1
"730","2016-12-28",20.9
"731","2016-12-29",20.950001
"732","2016-12-30",20.700001
"733","2017-01-03",21.549999
"734","2017-01-04",22.65
"735","2017-01-05",23.799999
"736","2017-01-06",23.5
"737","2017-01-09",22.950001
"738","2017-01-10",23.1
"739","2017-01-11",22.75
"740","2017-01-12",22.65
"741","2017-01-13",21.9
"742","2017-01-17",20.5
"743","2017-01-18",20.6
"744","2017-01-19",20.5
"745","2017-01-20",20.299999
"746","2017-01-23",20.299999
"747","2017-01-24",19.799999
"748","2017-01-25",19.9
"749","2017-01-26",19.700001
"750","2017-01-27",20
"751","2017-01-30",19.200001
"752","2017-01-31",20
"753","2017-02-01",20.549999
"754","2017-02-02",21.125
"755","2017-02-03",21.85
"756","2017-02-06",21.25
"757","2017-02-07",20.700001
"758","2017-02-08",20.75
"759","2017-02-09",21
"760","2017-02-10",20.75
"761","2017-02-13",20.75
"762","2017-02-14",21
"763","2017-02-15",21.15
"764","2017-02-16",21.200001
"765","2017-02-17",20.950001
"766","2017-02-21",21
"767","2017-02-22",20.4
"768","2017-02-23",19.9
"769","2017-02-24",20.299999
"770","2017-02-27",21.1
"771","2017-02-28",21
"772","2017-03-01",20.9
"773","2017-03-02",19.950001
"774","2017-03-03",19.299999
"775","2017-03-06",18.35
"776","2017-03-07",18.5
"777","2017-03-08",18.549999
"778","2017-03-09",18.75
"779","2017-03-10",19.35
"780","2017-03-13",18.700001
"781","2017-03-14",18.299999
"782","2017-03-15",19.4
"783","2017-03-16",20.450001
"784","2017-03-17",20.1
"785","2017-03-20",20.5
"786","2017-03-21",19.549999
"787","2017-03-22",19.35
"788","2017-03-23",19.85
"789","2017-03-24",19.65
"790","2017-03-27",20.200001
"791","2017-03-28",20.049999
"792","2017-03-29",20.35
"793","2017-03-30",20.200001
"794","2017-03-31",20.799999
"795","2017-04-03",21.4
"796","2017-04-04",21.15
"797","2017-04-05",21.35
"798","2017-04-06",21.6
"799","2017-04-07",21.65
"800","2017-04-10",21
"801","2017-04-11",21
"802","2017-04-12",20.75
"803","2017-04-13",20.950001
"804","2017-04-17",20.85
"805","2017-04-18",20.25
"806","2017-04-19",20.35
"807","2017-04-20",20.75
"808","2017-04-21",20.625
"809","2017-04-24",20.9
"810","2017-04-25",22.450001
"811","2017-04-26",23.299999
"812","2017-04-27",23.299999
"813","2017-04-28",21.75
"814","2017-05-01",21.9
"815","2017-05-02",21.549999
"816","2017-05-03",21.25
"817","2017-05-04",19.799999
"818","2017-05-05",19.700001
"819","2017-05-08",19.299999
"820","2017-05-09",20.299999
"821","2017-05-10",21.9
"822","2017-05-11",20.9
"823","2017-05-12",20.15
"824","2017-05-15",19.9
"825","2017-05-16",19.65
"826","2017-05-17",19.1
"827","2017-05-18",19.35
"828","2017-05-19",20.6
"829","2017-05-22",20.35
"830","2017-05-23",20.6
"831","2017-05-24",20.4
"832","2017-05-25",21.25
"833","2017-05-26",21.950001
"834","2017-05-30",21.85
"835","2017-05-31",22.25
"836","2017-06-01",23.549999
"837","2017-06-02",24.9
"838","2017-06-05",24.25
"839","2017-06-06",23.9
"840","2017-06-07",24
"841","2017-06-08",24.9
"842","2017-06-09",24.299999
"843","2017-06-12",23.5
"844","2017-06-13",23.200001
"845","2017-06-14",22.950001
"846","2017-06-15",22.799999
"847","2017-06-16",23.950001
"848","2017-06-19",24.75
"849","2017-06-20",24.75
"850","2017-06-21",25.85
"851","2017-06-22",26.5
"852","2017-06-23",26.4
"853","2017-06-26",26.950001
"854","2017-06-27",25.85
"855","2017-06-28",25.549999
"856","2017-06-29",26.200001
"857","2017-06-30",26.4
"858","2017-07-03",27.049999
"859","2017-07-05",27.75
"860","2017-07-06",27.200001
"861","2017-07-07",27.299999
"862","2017-07-10",25.35
"863","2017-07-11",25.299999
"864","2017-07-12",25.15
"865","2017-07-13",24.35
"866","2017-07-14",23.450001
"867","2017-07-17",23.049999
"868","2017-07-18",22.85
"869","2017-07-19",22.75
"870","2017-07-20",22.799999
"871","2017-07-21",23.75
"872","2017-07-24",24.15
"873","2017-07-25",23.799999
"874","2017-07-26",23.5
"875","2017-07-27",22.9
"876","2017-07-28",23.6
"877","2017-07-31",22.75
"878","2017-08-01",22.9
"879","2017-08-02",23.35
"880","2017-08-03",22.75
"881","2017-08-04",23.75
"882","2017-08-07",22.65
"883","2017-08-08",22.9
"884","2017-08-09",22.75
"885","2017-08-10",22.6
"886","2017-08-11",23.35
"887","2017-08-14",23.450001
"888","2017-08-15",23.5
"889","2017-08-16",23.75
"890","2017-08-17",23.450001
"891","2017-08-18",23.15
"892","2017-08-21",22.700001
"893","2017-08-22",23.200001
"894","2017-08-23",22.549999
"895","2017-08-24",23.299999
"896","2017-08-25",22.799999
"897","2017-08-28",23.25
"898","2017-08-29",23.700001
"899","2017-08-30",23.65
"900","2017-08-31",24.549999
"901","2017-09-01",24.35
"902","2017-09-05",24.549999
"903","2017-09-06",25.25
"904","2017-09-07",25.700001
"905","2017-09-08",25.6
"906","2017-09-11",25.25
"907","2017-09-12",24.549999
"908","2017-09-13",24.35
"909","2017-09-14",24.75
"910","2017-09-15",24.6
"911","2017-09-18",24.4
"912","2017-09-19",23.9
"913","2017-09-20",24.1
"914","2017-09-21",24.35
"915","2017-09-22",24.1
"916","2017-09-25",25.1
"917","2017-09-26",26.6
"918","2017-09-27",28.1
"919","2017-09-28",27.25
"920","2017-09-29",27.549999
"921","2017-10-02",28.299999
"922","2017-10-03",27.75
"923","2017-10-04",27.950001
"924","2017-10-05",27.950001
"925","2017-10-06",27.35
"926","2017-10-09",27
"927","2017-10-10",27
"928","2017-10-11",26.85
"929","2017-10-12",26.9
"930","2017-10-13",26.75
"931","2017-10-16",26.950001
"932","2017-10-17",26.1
"933","2017-10-18",26.1
"934","2017-10-19",25.85
"935","2017-10-20",25.5
"936","2017-10-23",25.35
"937","2017-10-24",25.5
"938","2017-10-25",26.049999
"939","2017-10-26",25.4
"940","2017-10-27",26.15
"941","2017-10-30",26.85
"942","2017-10-31",26
"943","2017-11-01",25.799999
"944","2017-11-02",25.9
"945","2017-11-03",26.200001
"946","2017-11-06",27.049999
"947","2017-11-07",26.799999
"948","2017-11-08",26.299999
"949","2017-11-09",25.700001
"950","2017-11-10",26.799999
"951","2017-11-13",26.299999
"952","2017-11-14",25.35
"953","2017-11-15",24.950001
"954","2017-11-16",25.5
"955","2017-11-17",25.950001
"956","2017-11-20",24.6
"957","2017-11-21",24.549999
"958","2017-11-22",26.049999
"959","2017-11-24",26.5
"960","2017-11-27",25.950001
"961","2017-11-28",25.450001
"962","2017-11-29",27.1
"963","2017-11-30",27.75
"964","2017-12-01",27.65
"965","2017-12-04",26
"966","2017-12-05",34.75
"967","2017-12-06",33.650002
"968","2017-12-07",32.75
"969","2017-12-08",34.650002
"970","2017-12-11",35.950001
"971","2017-12-12",34.200001
"972","2017-12-13",34.099998
"973","2017-12-14",32.150002
