"","date","ALLE"
"107","2014-04-23",50.400002
"108","2014-04-24",50.240002
"109","2014-04-25",49.540001
"110","2014-04-28",48.82
"111","2014-04-29",48.900002
"112","2014-04-30",49.349998
"113","2014-05-01",51.25
"114","2014-05-02",50.700001
"115","2014-05-05",50.060001
"116","2014-05-06",49.889999
"117","2014-05-07",49.93
"118","2014-05-08",49.360001
"119","2014-05-09",50
"120","2014-05-12",50.48
"121","2014-05-13",50.48
"122","2014-05-14",49.790001
"123","2014-05-15",48.290001
"124","2014-05-16",49.279999
"125","2014-05-19",50.209999
"126","2014-05-20",50.5
"127","2014-05-21",50.709999
"128","2014-05-22",51.490002
"129","2014-05-23",52.459999
"130","2014-05-27",52.470001
"131","2014-05-28",52.939999
"132","2014-05-29",53.52
"133","2014-05-30",52.389999
"134","2014-06-02",52.07
"135","2014-06-03",52.41
"136","2014-06-04",53.150002
"137","2014-06-05",54.310001
"138","2014-06-06",55.830002
"139","2014-06-09",56.349998
"140","2014-06-10",56.73
"141","2014-06-11",56.34
"142","2014-06-12",56.119999
"143","2014-06-13",56.09
"144","2014-06-16",57.130001
"145","2014-06-17",57.25
"146","2014-06-18",57.34
"147","2014-06-19",57.27
"148","2014-06-20",57.619999
"149","2014-06-23",57.560001
"150","2014-06-24",56.68
"151","2014-06-25",56.689999
"152","2014-06-26",56.32
"153","2014-06-27",55.580002
"154","2014-06-30",56.68
"155","2014-07-01",57.060001
"156","2014-07-02",57.369999
"157","2014-07-03",57.16
"158","2014-07-07",56.040001
"159","2014-07-08",55.509998
"160","2014-07-09",55.610001
"161","2014-07-10",55.599998
"162","2014-07-11",56.029999
"163","2014-07-14",55.98
"164","2014-07-15",55.610001
"165","2014-07-16",55.43
"166","2014-07-17",54.27
"167","2014-07-18",54.889999
"168","2014-07-21",54.759998
"169","2014-07-22",54.900002
"170","2014-07-23",54.450001
"171","2014-07-24",54.970001
"172","2014-07-25",55.099998
"173","2014-07-28",53.57
"174","2014-07-29",52.450001
"175","2014-07-30",53.66
"176","2014-07-31",51.43
"177","2014-08-01",50.360001
"178","2014-08-04",50.119999
"179","2014-08-05",50.400002
"180","2014-08-06",50.119999
"181","2014-08-07",49.869999
"182","2014-08-08",50.610001
"183","2014-08-11",50.360001
"184","2014-08-12",50.959999
"185","2014-08-13",52.240002
"186","2014-08-14",52.02
"187","2014-08-15",52.259998
"188","2014-08-18",52.639999
"189","2014-08-19",52.610001
"190","2014-08-20",52.52
"191","2014-08-21",52.139999
"192","2014-08-22",51.970001
"193","2014-08-25",52.470001
"194","2014-08-26",52.380001
"195","2014-08-27",52.009998
"196","2014-08-28",51.549999
"197","2014-08-29",51.43
"198","2014-09-02",52.27
"199","2014-09-03",52.189999
"200","2014-09-04",52.330002
"201","2014-09-05",52.48
"202","2014-09-08",52.220001
"203","2014-09-09",51.740002
"204","2014-09-10",51.950001
"205","2014-09-11",52.060001
"206","2014-09-12",50.869999
"207","2014-09-15",50.799999
"208","2014-09-16",51.099998
"209","2014-09-17",51.060001
"210","2014-09-18",50.619999
"211","2014-09-19",49.860001
"212","2014-09-22",49.200001
"213","2014-09-23",48.919998
"214","2014-09-24",49
"215","2014-09-25",48.209999
"216","2014-09-26",48.400002
"217","2014-09-29",48
"218","2014-09-30",47.639999
"219","2014-10-01",47.77
"220","2014-10-02",47.869999
"221","2014-10-03",49.139999
"222","2014-10-06",48.59
"223","2014-10-07",46.59
"224","2014-10-08",47.240002
"225","2014-10-09",46.700001
"226","2014-10-10",46.25
"227","2014-10-13",45.32
"228","2014-10-14",45.060001
"229","2014-10-15",45.720001
"230","2014-10-16",46.330002
"231","2014-10-17",46.75
"232","2014-10-20",46.900002
"233","2014-10-21",48.23
"234","2014-10-22",47.099998
"235","2014-10-23",48.450001
"236","2014-10-24",49.119999
"237","2014-10-27",49.150002
"238","2014-10-28",50.200001
"239","2014-10-29",50.290001
"240","2014-10-30",52.639999
"241","2014-10-31",53.09
"242","2014-11-03",53.43
"243","2014-11-04",53.119999
"244","2014-11-05",53.049999
"245","2014-11-06",53.419998
"246","2014-11-07",52.959999
"247","2014-11-10",52.68
"248","2014-11-11",52.52
"249","2014-11-12",52.5
"250","2014-11-13",52.119999
"251","2014-11-14",52.27
"252","2014-11-17",52.84
"253","2014-11-18",53.869999
"254","2014-11-19",54
"255","2014-11-20",54.09
"256","2014-11-21",54.200001
"257","2014-11-24",53.950001
"258","2014-11-25",53.57
"259","2014-11-26",53.060001
"260","2014-11-28",53.849998
"261","2014-12-01",53.700001
"262","2014-12-02",54.360001
"263","2014-12-03",54.689999
"264","2014-12-04",54.59
"265","2014-12-05",55.549999
"266","2014-12-08",54.91
"267","2014-12-09",55
"268","2014-12-10",54.150002
"269","2014-12-11",54.189999
"270","2014-12-12",53.810001
"271","2014-12-15",53.700001
"272","2014-12-16",53.43
"273","2014-12-17",54.110001
"274","2014-12-18",54.950001
"275","2014-12-19",54.990002
"276","2014-12-22",55.610001
"277","2014-12-23",55.68
"278","2014-12-24",55.73
"279","2014-12-26",55.650002
"280","2014-12-29",55.91
"281","2014-12-30",55.66
"282","2014-12-31",55.459999
"283","2015-01-02",55.049999
"284","2015-01-05",54.939999
"285","2015-01-06",54.849998
"286","2015-01-07",55.599998
"287","2015-01-08",56.349998
"288","2015-01-09",55.880001
"289","2015-01-12",54.990002
"290","2015-01-13",55.099998
"291","2015-01-14",55.330002
"292","2015-01-15",53.799999
"293","2015-01-16",53.369999
"294","2015-01-20",52.790001
"295","2015-01-21",52.919998
"296","2015-01-22",54.360001
"297","2015-01-23",54.48
"298","2015-01-26",53.91
"299","2015-01-27",53.799999
"300","2015-01-28",54.349998
"301","2015-01-29",54.790001
"302","2015-01-30",54.009998
"303","2015-02-02",54.490002
"304","2015-02-03",55.049999
"305","2015-02-04",55.630001
"306","2015-02-05",57
"307","2015-02-06",57.549999
"308","2015-02-09",56.91
"309","2015-02-10",56.880001
"310","2015-02-11",56.720001
"311","2015-02-12",57.759998
"312","2015-02-13",58.66
"313","2015-02-17",58.560001
"314","2015-02-18",56
"315","2015-02-19",57.619999
"316","2015-02-20",58.599998
"317","2015-02-23",58.34
"318","2015-02-24",58.400002
"319","2015-02-25",58.549999
"320","2015-02-26",58.290001
"321","2015-02-27",57.73
"322","2015-03-02",58.82
"323","2015-03-03",58.5
"324","2015-03-04",58.450001
"325","2015-03-05",58.110001
"326","2015-03-06",57.450001
"327","2015-03-09",57.990002
"328","2015-03-10",57.610001
"329","2015-03-11",57.91
"330","2015-03-12",58.400002
"331","2015-03-13",58.16
"332","2015-03-16",58.740002
"333","2015-03-17",58.34
"334","2015-03-18",59.84
"335","2015-03-19",60.009998
"336","2015-03-20",61.139999
"337","2015-03-23",60.900002
"338","2015-03-24",60.900002
"339","2015-03-25",60.310001
"340","2015-03-26",60.509998
"341","2015-03-27",61.23
"342","2015-03-30",61.91
"343","2015-03-31",61.169998
"344","2015-04-01",61.080002
"345","2015-04-02",61.450001
"346","2015-04-06",61.650002
"347","2015-04-07",61.57
"348","2015-04-08",61.689999
"349","2015-04-09",61.439999
"350","2015-04-10",61.240002
"351","2015-04-13",60.279999
"352","2015-04-14",59.970001
"353","2015-04-15",60.490002
"354","2015-04-16",60.16
"355","2015-04-17",59.099998
"356","2015-04-20",59.310001
"357","2015-04-21",59.810001
"358","2015-04-22",60.360001
"359","2015-04-23",59.740002
"360","2015-04-24",60.959999
"361","2015-04-27",60.59
"362","2015-04-28",60.810001
"363","2015-04-29",60.549999
"364","2015-04-30",61.150002
"365","2015-05-01",61.450001
"366","2015-05-04",62.25
"367","2015-05-05",61.5
"368","2015-05-06",61.279999
"369","2015-05-07",61.490002
"370","2015-05-08",62.380001
"371","2015-05-11",63.18
"372","2015-05-12",61.779999
"373","2015-05-13",61.740002
"374","2015-05-14",61.869999
"375","2015-05-15",61.790001
"376","2015-05-18",61.889999
"377","2015-05-19",61.830002
"378","2015-05-20",61.540001
"379","2015-05-21",61.400002
"380","2015-05-22",61.259998
"381","2015-05-26",60.889999
"382","2015-05-27",61.82
"383","2015-05-28",61.939999
"384","2015-05-29",62.439999
"385","2015-06-01",62.040001
"386","2015-06-02",62.389999
"387","2015-06-03",62.810001
"388","2015-06-04",61.830002
"389","2015-06-05",61.900002
"390","2015-06-08",61.400002
"391","2015-06-09",60.950001
"392","2015-06-10",61.619999
"393","2015-06-11",61.650002
"394","2015-06-12",61.099998
"395","2015-06-15",60.860001
"396","2015-06-16",60.610001
"397","2015-06-17",61.169998
"398","2015-06-18",61.41
"399","2015-06-19",61.669998
"400","2015-06-22",62.080002
"401","2015-06-23",62.080002
"402","2015-06-24",62.049999
"403","2015-06-25",61.73
"404","2015-06-26",61.630001
"405","2015-06-29",59.900002
"406","2015-06-30",60.139999
"407","2015-07-01",60.209999
"408","2015-07-02",59.77
"409","2015-07-06",59.560001
"410","2015-07-07",59.650002
"411","2015-07-08",58.48
"412","2015-07-09",59.189999
"413","2015-07-10",60.27
"414","2015-07-13",60.990002
"415","2015-07-14",61.52
"416","2015-07-15",60.889999
"417","2015-07-16",61.27
"418","2015-07-17",61.389999
"419","2015-07-20",61.669998
"420","2015-07-21",60.82
"421","2015-07-22",61.07
"422","2015-07-23",61.080002
"423","2015-07-24",61.43
"424","2015-07-27",61.200001
"425","2015-07-28",62.389999
"426","2015-07-29",63.75
"427","2015-07-30",63.200001
"428","2015-07-31",63.220001
"429","2015-08-03",62.689999
"430","2015-08-04",62.630001
"431","2015-08-05",62.880001
"432","2015-08-06",62.290001
"433","2015-08-07",62.669998
"434","2015-08-10",63.380001
"435","2015-08-11",63.16
"436","2015-08-12",63.07
"437","2015-08-13",63.290001
"438","2015-08-14",63.599998
"439","2015-08-17",64.68
"440","2015-08-18",64.57
"441","2015-08-19",64.230003
"442","2015-08-20",62.599998
"443","2015-08-21",60.380001
"444","2015-08-24",58.560001
"445","2015-08-25",56.950001
"446","2015-08-26",59.02
"447","2015-08-27",60.509998
"448","2015-08-28",60.27
"449","2015-08-31",59.610001
"450","2015-09-01",58.560001
"451","2015-09-02",59.32
"452","2015-09-03",59.790001
"453","2015-09-04",58.720001
"454","2015-09-08",60.360001
"455","2015-09-09",60.200001
"456","2015-09-10",60.299999
"457","2015-09-11",60.630001
"458","2015-09-14",60.720001
"459","2015-09-15",61.639999
"460","2015-09-16",61.810001
"461","2015-09-17",62.040001
"462","2015-09-18",61.119999
"463","2015-09-21",61.720001
"464","2015-09-22",60.369999
"465","2015-09-23",60.59
"466","2015-09-24",60.18
"467","2015-09-25",59.639999
"468","2015-09-28",57.259998
"469","2015-09-29",56.07
"470","2015-09-30",57.66
"471","2015-10-01",58.560001
"472","2015-10-02",58.080002
"473","2015-10-05",59.009998
"474","2015-10-06",58.650002
"475","2015-10-07",59.639999
"476","2015-10-08",59.740002
"477","2015-10-09",59.669998
"478","2015-10-12",59.139999
"479","2015-10-13",58.860001
"480","2015-10-14",58.830002
"481","2015-10-15",60.34
"482","2015-10-16",60.32
"483","2015-10-19",59.98
"484","2015-10-20",61.990002
"485","2015-10-21",61.27
"486","2015-10-22",64
"487","2015-10-23",63.73
"488","2015-10-26",64.07
"489","2015-10-27",64.5
"490","2015-10-28",65.199997
"491","2015-10-29",64.510002
"492","2015-10-30",65.169998
"493","2015-11-02",66.75
"494","2015-11-03",65.330002
"495","2015-11-04",64.699997
"496","2015-11-05",64.160004
"497","2015-11-06",64.269997
"498","2015-11-09",63.68
"499","2015-11-10",63.330002
"500","2015-11-11",65.010002
"501","2015-11-12",64.68
"502","2015-11-13",63.689999
"503","2015-11-16",64.720001
"504","2015-11-17",64.589996
"505","2015-11-18",65.849998
"506","2015-11-19",66.68
"507","2015-11-20",66.510002
"508","2015-11-23",65.690002
"509","2015-11-24",65.18
"510","2015-11-25",66.400002
"511","2015-11-27",67.129997
"512","2015-11-30",67.209999
"513","2015-12-01",68.029999
"514","2015-12-02",67.309998
"515","2015-12-03",66.099998
"516","2015-12-04",67.120003
"517","2015-12-07",66.389999
"518","2015-12-08",65.849998
"519","2015-12-09",65.18
"520","2015-12-10",65.389999
"521","2015-12-11",64.589996
"522","2015-12-14",64.910004
"523","2015-12-15",65.43
"524","2015-12-16",66.459999
"525","2015-12-17",65.620003
"526","2015-12-18",64.650002
"527","2015-12-21",64.760002
"528","2015-12-22",65.169998
"529","2015-12-23",65.82
"530","2015-12-24",65.610001
"531","2015-12-28",66.309998
"532","2015-12-29",66.959999
"533","2015-12-30",66.610001
"534","2015-12-31",65.919998
"535","2016-01-04",64.529999
"536","2016-01-05",64.459999
"537","2016-01-06",62.77
"538","2016-01-07",60.959999
"539","2016-01-08",59.77
"540","2016-01-11",59.490002
"541","2016-01-12",60.110001
"542","2016-01-13",58.810001
"543","2016-01-14",60.23
"544","2016-01-15",58.68
"545","2016-01-19",58.009998
"546","2016-01-20",57.41
"547","2016-01-21",57.209999
"548","2016-01-22",59.959999
"549","2016-01-25",59.189999
"550","2016-01-26",59.939999
"551","2016-01-27",59.73
"552","2016-01-28",59.220001
"553","2016-01-29",60.560001
"554","2016-02-01",60.450001
"555","2016-02-02",58.73
"556","2016-02-03",59.380001
"557","2016-02-04",59.799999
"558","2016-02-05",56.27
"559","2016-02-08",53.77
"560","2016-02-09",54.279999
"561","2016-02-10",54.849998
"562","2016-02-11",56.740002
"563","2016-02-12",57.5
"564","2016-02-16",58.5
"565","2016-02-17",58.810001
"566","2016-02-18",58.59
"567","2016-02-19",58.759998
"568","2016-02-22",61.07
"569","2016-02-23",61.110001
"570","2016-02-24",62.630001
"571","2016-02-25",63.799999
"572","2016-02-26",63.880001
"573","2016-02-29",63
"574","2016-03-01",64.830002
"575","2016-03-02",64.639999
"576","2016-03-03",64.839996
"577","2016-03-04",63.939999
"578","2016-03-07",63.490002
"579","2016-03-08",62.950001
"580","2016-03-09",63.32
"581","2016-03-10",63.099998
"582","2016-03-11",63.75
"583","2016-03-14",64.169998
"584","2016-03-15",63.639999
"585","2016-03-16",63.759998
"586","2016-03-17",64.370003
"587","2016-03-18",64.559998
"588","2016-03-21",64.489998
"589","2016-03-22",64.220001
"590","2016-03-23",63.360001
"591","2016-03-24",63.139999
"592","2016-03-28",63.369999
"593","2016-03-29",63.639999
"594","2016-03-30",63.84
"595","2016-03-31",63.709999
"596","2016-04-01",65.379997
"597","2016-04-04",64.860001
"598","2016-04-05",64.699997
"599","2016-04-06",66.209999
"600","2016-04-07",63.970001
"601","2016-04-08",64.059998
"602","2016-04-11",63.41
"603","2016-04-12",63.41
"604","2016-04-13",64.279999
"605","2016-04-14",63.700001
"606","2016-04-15",63.77
"607","2016-04-18",64.25
"608","2016-04-19",63.880001
"609","2016-04-20",63.91
"610","2016-04-21",63.240002
"611","2016-04-22",64.239998
"612","2016-04-25",64.699997
"613","2016-04-26",65.669998
"614","2016-04-27",66.830002
"615","2016-04-28",65.239998
"616","2016-04-29",65.449997
"617","2016-05-02",66.5
"618","2016-05-03",65.690002
"619","2016-05-04",65.459999
"620","2016-05-05",65.370003
"621","2016-05-06",66.010002
"622","2016-05-09",66.169998
"623","2016-05-10",66.940002
"624","2016-05-11",65.940002
"625","2016-05-12",66.129997
"626","2016-05-13",66.010002
"627","2016-05-16",66.339996
"628","2016-05-17",66.830002
"629","2016-05-18",67.18
"630","2016-05-19",67.209999
"631","2016-05-20",67.360001
"632","2016-05-23",67.220001
"633","2016-05-24",68.120003
"634","2016-05-25",67.949997
"635","2016-05-26",67.730003
"636","2016-05-27",67.989998
"637","2016-05-31",67.639999
"638","2016-06-01",68.190002
"639","2016-06-02",68.129997
"640","2016-06-03",67.889999
"641","2016-06-06",67.900002
"642","2016-06-07",67.75
"643","2016-06-08",69.010002
"644","2016-06-09",68.980003
"645","2016-06-10",67.910004
"646","2016-06-13",67.489998
"647","2016-06-14",67.629997
"648","2016-06-15",68.160004
"649","2016-06-16",68.199997
"650","2016-06-17",67.690002
"651","2016-06-20",68.949997
"652","2016-06-21",69.019997
"653","2016-06-22",68.839996
"654","2016-06-23",69.25
"655","2016-06-24",65.720001
"656","2016-06-27",64.019997
"657","2016-06-28",66.410004
"658","2016-06-29",68.010002
"659","2016-06-30",69.43
"660","2016-07-01",68.800003
"661","2016-07-05",68.010002
"662","2016-07-06",68.260002
"663","2016-07-07",68.639999
"664","2016-07-08",69.739998
"665","2016-07-11",69.93
"666","2016-07-12",70.529999
"667","2016-07-13",70.440002
"668","2016-07-14",71.010002
"669","2016-07-15",71.349998
"670","2016-07-18",70.940002
"671","2016-07-19",71.839996
"672","2016-07-20",71.93
"673","2016-07-21",71.559998
"674","2016-07-22",72.339996
"675","2016-07-25",71.870003
"676","2016-07-26",72.459999
"677","2016-07-27",71.879997
"678","2016-07-28",72.779999
"679","2016-07-29",72.389999
"680","2016-08-01",72.400002
"681","2016-08-02",71.690002
"682","2016-08-03",71.050003
"683","2016-08-04",71
"684","2016-08-05",71.410004
"685","2016-08-08",70.980003
"686","2016-08-09",71.309998
"687","2016-08-10",71.349998
"688","2016-08-11",71.809998
"689","2016-08-12",72.349998
"690","2016-08-15",72.82
"691","2016-08-16",72.230003
"692","2016-08-17",71.660004
"693","2016-08-18",71.889999
"694","2016-08-19",71.279999
"695","2016-08-22",71.910004
"696","2016-08-23",72.18
"697","2016-08-24",71.800003
"698","2016-08-25",72.089996
"699","2016-08-26",71.580002
"700","2016-08-29",72.099998
"701","2016-08-30",71.260002
"702","2016-08-31",71.220001
"703","2016-09-01",71.839996
"704","2016-09-02",72.389999
"705","2016-09-06",72.07
"706","2016-09-07",70.889999
"707","2016-09-08",69.879997
"708","2016-09-09",66.830002
"709","2016-09-12",67.379997
"710","2016-09-13",66.580002
"711","2016-09-14",66.089996
"712","2016-09-15",66.849998
"713","2016-09-16",66.25
"714","2016-09-19",67.370003
"715","2016-09-20",67.360001
"716","2016-09-21",67.879997
"717","2016-09-22",69.050003
"718","2016-09-23",68.669998
"719","2016-09-26",68.25
"720","2016-09-27",68.940002
"721","2016-09-28",69.410004
"722","2016-09-29",68.260002
"723","2016-09-30",68.910004
"724","2016-10-03",68.169998
"725","2016-10-04",67.379997
"726","2016-10-05",67.550003
"727","2016-10-06",67.949997
"728","2016-10-07",66.879997
"729","2016-10-10",67.279999
"730","2016-10-11",66.230003
"731","2016-10-12",67.029999
"732","2016-10-13",66.540001
"733","2016-10-14",67.690002
"734","2016-10-17",68.339996
"735","2016-10-18",67.900002
"736","2016-10-19",67.199997
"737","2016-10-20",67.279999
"738","2016-10-21",67.18
"739","2016-10-24",67.760002
"740","2016-10-25",65.519997
"741","2016-10-26",65.589996
"742","2016-10-27",62.84
"743","2016-10-28",63.59
"744","2016-10-31",63.84
"745","2016-11-01",63.459999
"746","2016-11-02",63.349998
"747","2016-11-03",63.290001
"748","2016-11-04",63.639999
"749","2016-11-07",65.419998
"750","2016-11-08",65.709999
"751","2016-11-09",66.75
"752","2016-11-10",69.110001
"753","2016-11-11",69.309998
"754","2016-11-14",68.589996
"755","2016-11-15",68.769997
"756","2016-11-16",67.57
"757","2016-11-17",68.279999
"758","2016-11-18",67.32
"759","2016-11-21",67.93
"760","2016-11-22",68
"761","2016-11-23",67.699997
"762","2016-11-25",67.910004
"763","2016-11-28",67.400002
"764","2016-11-29",67.480003
"765","2016-11-30",66.910004
"766","2016-12-01",65.459999
"767","2016-12-02",64.870003
"768","2016-12-05",64.610001
"769","2016-12-06",65
"770","2016-12-07",65.779999
"771","2016-12-08",65.379997
"772","2016-12-09",65.68
"773","2016-12-12",65.120003
"774","2016-12-13",65.650002
"775","2016-12-14",65.440002
"776","2016-12-15",64.900002
"777","2016-12-16",64.220001
"778","2016-12-19",64.910004
"779","2016-12-20",65.330002
"780","2016-12-21",65.550003
"781","2016-12-22",65.25
"782","2016-12-23",65.389999
"783","2016-12-27",65.540001
"784","2016-12-28",64.800003
"785","2016-12-29",64.769997
"786","2016-12-30",64
"787","2017-01-03",64.699997
"788","2017-01-04",65.93
"789","2017-01-05",66.290001
"790","2017-01-06",65.889999
"791","2017-01-09",65.419998
"792","2017-01-10",64.5
"793","2017-01-11",65.699997
"794","2017-01-12",66.120003
"795","2017-01-13",65.5
"796","2017-01-17",65.870003
"797","2017-01-18",66.480003
"798","2017-01-19",66.580002
"799","2017-01-20",65.160004
"800","2017-01-23",65.07
"801","2017-01-24",66.419998
"802","2017-01-25",66.599998
"803","2017-01-26",65.949997
"804","2017-01-27",66.519997
"805","2017-01-30",65.839996
"806","2017-01-31",65.669998
"807","2017-02-01",65.940002
"808","2017-02-02",65.620003
"809","2017-02-03",67.330002
"810","2017-02-06",67.339996
"811","2017-02-07",67.019997
"812","2017-02-08",67.599998
"813","2017-02-09",71.730003
"814","2017-02-10",71.919998
"815","2017-02-13",71.449997
"816","2017-02-14",71.080002
"817","2017-02-15",71.830002
"818","2017-02-16",72.93
"819","2017-02-17",73.269997
"820","2017-02-21",74.510002
"821","2017-02-22",74.059998
"822","2017-02-23",73.949997
"823","2017-02-24",73.949997
"824","2017-02-27",73.599998
"825","2017-02-28",72.589996
"826","2017-03-01",73.690002
"827","2017-03-02",73.959999
"828","2017-03-03",73.82
"829","2017-03-06",73.209999
"830","2017-03-07",72.860001
"831","2017-03-08",73.110001
"832","2017-03-09",73.459999
"833","2017-03-10",74.470001
"834","2017-03-13",74.760002
"835","2017-03-14",74.370003
"836","2017-03-15",74.919998
"837","2017-03-16",75.150002
"838","2017-03-17",75.480003
"839","2017-03-20",75.230003
"840","2017-03-21",74.269997
"841","2017-03-22",74.769997
"842","2017-03-23",74.860001
"843","2017-03-24",75.050003
"844","2017-03-27",74.889999
"845","2017-03-28",75.120003
"846","2017-03-29",75.410004
"847","2017-03-30",75.860001
"848","2017-03-31",75.699997
"849","2017-04-03",75.720001
"850","2017-04-04",74.900002
"851","2017-04-05",74.129997
"852","2017-04-06",74.699997
"853","2017-04-07",74.690002
"854","2017-04-10",74.620003
"855","2017-04-11",75.290001
"856","2017-04-12",75.239998
"857","2017-04-13",75.110001
"858","2017-04-17",76.230003
"859","2017-04-18",75.940002
"860","2017-04-19",76.830002
"861","2017-04-20",77.720001
"862","2017-04-21",77.910004
"863","2017-04-24",78.239998
"864","2017-04-25",78.75
"865","2017-04-26",79.720001
"866","2017-04-27",80.620003
"867","2017-04-28",78.639999
"868","2017-05-01",77.699997
"869","2017-05-02",77.620003
"870","2017-05-03",77.279999
"871","2017-05-04",77.349998
"872","2017-05-05",77.5
"873","2017-05-08",76.800003
"874","2017-05-09",76.980003
"875","2017-05-10",76.830002
"876","2017-05-11",77.290001
"877","2017-05-12",76.730003
"878","2017-05-15",77.239998
"879","2017-05-16",78.480003
"880","2017-05-17",77.010002
"881","2017-05-18",77.32
"882","2017-05-19",79.059998
"883","2017-05-22",79.459999
"884","2017-05-23",78.900002
"885","2017-05-24",79.050003
"886","2017-05-25",79.459999
"887","2017-05-26",79.379997
"888","2017-05-30",78.459999
"889","2017-05-31",78.629997
"890","2017-06-01",79.139999
"891","2017-06-02",80.059998
"892","2017-06-05",80
"893","2017-06-06",78.540001
"894","2017-06-07",78.330002
"895","2017-06-08",77.650002
"896","2017-06-09",77.230003
"897","2017-06-12",78.449997
"898","2017-06-13",79.279999
"899","2017-06-14",79.75
"900","2017-06-15",80.75
"901","2017-06-16",81.580002
"902","2017-06-19",82.169998
"903","2017-06-20",81.910004
"904","2017-06-21",81.510002
"905","2017-06-22",81.190002
"906","2017-06-23",81.449997
"907","2017-06-26",81.410004
"908","2017-06-27",80.589996
"909","2017-06-28",81.239998
"910","2017-06-29",79.82
"911","2017-06-30",81.120003
"912","2017-07-03",81.370003
"913","2017-07-05",82.139999
"914","2017-07-06",80.660004
"915","2017-07-07",81.220001
"916","2017-07-10",81.529999
"917","2017-07-11",81.470001
"918","2017-07-12",81.989998
"919","2017-07-13",80.790001
"920","2017-07-14",80.769997
"921","2017-07-17",80.830002
"922","2017-07-18",80.599998
"923","2017-07-19",80.699997
"924","2017-07-20",81.089996
"925","2017-07-21",80.410004
"926","2017-07-24",80.309998
"927","2017-07-25",79.099998
"928","2017-07-26",78.489998
"929","2017-07-27",81.199997
"930","2017-07-28",81.400002
"931","2017-07-31",81.239998
"932","2017-08-01",81.470001
"933","2017-08-02",80.849998
"934","2017-08-03",80.760002
"935","2017-08-04",81.32
"936","2017-08-07",81.989998
"937","2017-08-08",81.370003
"938","2017-08-09",80.589996
"939","2017-08-10",78.919998
"940","2017-08-11",79.279999
"941","2017-08-14",79.470001
"942","2017-08-15",78.949997
"943","2017-08-16",79.290001
"944","2017-08-17",78.830002
"945","2017-08-18",78.169998
"946","2017-08-21",77.480003
"947","2017-08-22",78.080002
"948","2017-08-23",77.089996
