"","date","BKYI"
"75","2007-04-20",18.24
"76","2007-04-23",18.24
"77","2007-04-24",19.200001
"78","2007-04-25",18.24
"79","2007-04-26",18.24
"80","2007-04-27",17.280001
"81","2007-04-30",18.24
"82","2007-05-01",17.280001
"83","2007-05-02",17.280001
"84","2007-05-03",18.24
"85","2007-05-04",17.280001
"86","2007-05-07",19.200001
"87","2007-05-08",20.16
"88","2007-05-09",20.16
"89","2007-05-10",18.24
"90","2007-05-11",18.24
"91","2007-05-14",24
"92","2007-05-15",24.959999
"93","2007-05-16",23.040001
"94","2007-05-17",27.84
"95","2007-05-18",28.799999
"96","2007-05-21",22.08
"97","2007-05-22",20.16
"98","2007-05-23",19.200001
"99","2007-05-24",20.16
"100","2007-05-25",20.16
"101","2007-05-29",21.120001
"102","2007-05-30",22.08
"103","2007-05-31",24.959999
"104","2007-06-01",22.08
"105","2007-06-04",24
"106","2007-06-05",24.959999
"107","2007-06-06",24.959999
"108","2007-06-07",23.040001
"109","2007-06-08",22.08
"110","2007-06-11",19.200001
"111","2007-06-12",23.040001
"112","2007-06-13",20.16
"113","2007-06-14",20.16
"114","2007-06-15",21.120001
"115","2007-06-18",21.120001
"116","2007-06-19",19.200001
"117","2007-06-20",19.200001
"118","2007-06-21",19.200001
"119","2007-06-22",19.200001
"120","2007-06-25",19.200001
"121","2007-06-26",19.200001
"122","2007-06-27",18.24
"123","2007-06-28",18.24
"124","2007-06-29",17.280001
"125","2007-07-02",17.280001
"126","2007-07-03",18.24
"127","2007-07-05",17.280001
"128","2007-07-06",17.280001
"129","2007-07-09",19.200001
"130","2007-07-10",19.200001
"131","2007-07-11",19.200001
"132","2007-07-12",19.200001
"133","2007-07-13",19.200001
"134","2007-07-16",18.24
"135","2007-07-17",17.280001
"136","2007-07-18",18.24
"137","2007-07-19",18.24
"138","2007-07-20",17.280001
"139","2007-07-23",17.280001
"140","2007-07-24",17.280001
"141","2007-07-25",18.24
"142","2007-07-26",18.24
"143","2007-07-27",17.280001
"144","2007-07-30",16.32
"145","2007-07-31",16.32
"146","2007-08-01",14.4
"147","2007-08-02",14.4
"148","2007-08-03",13.44
"149","2007-08-06",13.44
"150","2007-08-07",13.44
"151","2007-08-08",13.44
"152","2007-08-09",13.44
"153","2007-08-10",14.4
"154","2007-08-13",16.32
"155","2007-08-14",16.32
"156","2007-08-15",14.4
"157","2007-08-16",14.4
"158","2007-08-17",13.44
"159","2007-08-20",14.4
"160","2007-08-21",13.44
"161","2007-08-22",13.44
"162","2007-08-23",13.44
"163","2007-08-24",13.44
"164","2007-08-27",13.44
"165","2007-08-28",13.44
"166","2007-08-29",11.52
"167","2007-08-30",13.44
"168","2007-08-31",12.48
"169","2007-09-04",12.48
"170","2007-09-05",12.48
"171","2007-09-06",12.48
"172","2007-09-07",12.48
"173","2007-09-10",11.52
"174","2007-09-11",11.52
"175","2007-09-12",11.52
"176","2007-09-13",11.52
"177","2007-09-14",10.56
"178","2007-09-17",8.64
"179","2007-09-18",10.56
"180","2007-09-19",11.52
"181","2007-09-20",13.44
"182","2007-09-21",15.36
"183","2007-09-24",15.36
"184","2007-09-25",14.4
"185","2007-09-26",13.44
"186","2007-09-27",13.44
"187","2007-09-28",13.44
"188","2007-10-01",15.36
"189","2007-10-02",19.200001
"190","2007-10-03",22.08
"191","2007-10-04",22.08
"192","2007-10-05",22.08
"193","2007-10-08",22.08
"194","2007-10-09",24
"195","2007-10-10",23.040001
"196","2007-10-11",23.040001
"197","2007-10-12",24
"198","2007-10-15",23.040001
"199","2007-10-16",21.120001
"200","2007-10-17",19.200001
"201","2007-10-18",19.200001
"202","2007-10-19",20.16
"203","2007-10-22",20.16
"204","2007-10-23",20.16
"205","2007-10-24",20.16
"206","2007-10-25",19.200001
"207","2007-10-26",18.24
"208","2007-10-29",19.200001
"209","2007-10-30",18.24
"210","2007-10-31",19.200001
"211","2007-11-01",19.200001
"212","2007-11-02",19.200001
"213","2007-11-05",18.24
"214","2007-11-06",18.24
"215","2007-11-07",17.280001
"216","2007-11-08",17.280001
"217","2007-11-09",18.24
"218","2007-11-12",17.280001
"219","2007-11-13",18.24
"220","2007-11-14",15.36
"221","2007-11-15",14.4
"222","2007-11-16",17.280001
"223","2007-11-19",15.36
"224","2007-11-20",16.32
"225","2007-11-21",16.32
"226","2007-11-23",17.280001
"227","2007-11-26",16.32
"228","2007-11-27",15.36
"229","2007-11-28",17.280001
"230","2007-11-29",17.280001
"231","2007-11-30",17.280001
"232","2007-12-03",17.280001
"233","2007-12-04",16.32
"234","2007-12-05",15.36
"235","2007-12-06",15.36
"236","2007-12-07",15.36
"237","2007-12-10",15.36
"238","2007-12-11",13.44
"239","2007-12-12",13.44
"240","2007-12-13",12.48
"241","2007-12-14",12.48
"242","2007-12-17",12.48
"243","2007-12-18",12.48
"244","2007-12-19",12.48
"245","2007-12-20",10.56
"246","2007-12-21",11.52
"247","2007-12-24",10.56
"248","2007-12-26",11.52
"249","2007-12-27",11.52
"250","2007-12-28",10.56
"251","2007-12-31",10.56
"252","2008-01-02",12.48
"253","2008-01-03",11.52
"254","2008-01-04",11.52
"255","2008-01-07",10.56
"256","2008-01-08",11.52
"257","2008-01-09",11.52
"258","2008-01-10",10.56
"259","2008-01-11",10.56
"260","2008-01-14",9.6
"261","2008-01-15",10.56
"262","2008-01-16",10.56
"263","2008-01-17",11.52
"264","2008-01-18",10.56
"265","2008-01-22",10.56
"266","2008-01-23",10.56
"267","2008-01-24",11.52
"268","2008-01-25",11.52
"269","2008-01-28",11.52
"270","2008-01-29",11.52
"271","2008-01-30",11.52
"272","2008-01-31",11.52
"273","2008-02-01",11.52
"274","2008-02-04",12.48
"275","2008-02-05",11.52
"276","2008-02-06",11.52
"277","2008-02-07",11.52
"278","2008-02-08",12.48
"279","2008-02-11",11.52
"280","2008-02-12",12.48
"281","2008-02-13",12.48
"282","2008-02-14",11.52
"283","2008-02-15",11.52
"284","2008-02-19",12.48
"285","2008-02-20",11.52
"286","2008-02-21",11.52
"287","2008-02-22",11.52
"288","2008-02-25",11.52
"289","2008-02-26",11.52
"290","2008-02-27",11.52
"291","2008-02-28",11.52
"292","2008-02-29",11.52
"293","2008-03-03",11.52
"294","2008-03-04",10.56
"295","2008-03-05",11.52
"296","2008-03-06",11.52
"297","2008-03-07",11.52
"298","2008-03-10",10.56
"299","2008-03-11",10.56
"300","2008-03-12",10.56
"301","2008-03-13",10.56
"302","2008-03-14",10.56
"303","2008-03-17",10.56
"304","2008-03-18",10.56
"305","2008-03-19",10.56
"306","2008-03-20",10.56
"307","2008-03-24",10.56
"308","2008-03-25",10.56
"309","2008-03-26",10.56
"310","2008-03-27",10.56
"311","2008-03-28",10.56
"312","2008-03-31",10.56
"313","2008-04-01",11.52
"314","2008-04-02",10.56
"315","2008-04-03",10.56
"316","2008-04-04",10.56
"317","2008-04-07",10.56
"318","2008-04-08",10.56
"319","2008-04-09",10.56
"320","2008-04-10",10.56
"321","2008-04-11",10.56
"322","2008-04-14",10.56
"323","2008-04-15",10.56
"324","2008-04-16",10.56
"325","2008-04-17",10.56
"326","2008-04-18",10.56
"327","2008-04-21",10.56
"328","2008-04-22",10.56
"329","2008-04-23",10.56
"330","2008-04-24",9.6
"331","2008-04-25",10.56
"332","2008-04-28",10.56
"333","2008-04-29",10.56
"334","2008-04-30",10.56
"335","2008-05-01",10.56
"336","2008-05-02",10.56
"337","2008-05-05",10.56
"338","2008-05-06",10.56
"339","2008-05-07",10.56
"340","2008-05-08",10.56
"341","2008-05-09",10.56
"342","2008-05-12",10.56
"343","2008-05-13",10.56
"344","2008-05-14",12.48
"345","2008-05-15",11.52
"346","2008-05-16",12.48
"347","2008-05-19",12.48
"348","2008-05-20",12.48
"349","2008-05-21",13.44
"350","2008-05-22",14.4
"351","2008-05-23",14.4
"352","2008-05-27",14.4
"353","2008-05-28",15.36
"354","2008-05-29",13.44
"355","2008-05-30",14.4
"356","2008-06-02",14.4
"357","2008-06-03",13.44
"358","2008-06-04",13.44
"359","2008-06-05",12.48
"360","2008-06-06",11.52
"361","2008-06-09",13.44
"362","2008-06-10",15.36
"363","2008-06-11",15.36
"364","2008-06-12",15.36
"365","2008-06-13",14.4
"366","2008-06-16",15.36
"367","2008-06-17",15.36
"368","2008-06-18",15.36
"369","2008-06-19",16.32
"370","2008-06-20",16.32
"371","2008-06-23",15.36
"372","2008-06-24",15.36
"373","2008-06-25",15.36
"374","2008-06-26",14.4
"375","2008-06-27",15.36
"376","2008-06-30",14.4
"377","2008-07-01",13.44
"378","2008-07-02",12.48
"379","2008-07-03",12.48
"380","2008-07-07",12.48
"381","2008-07-08",12.48
"382","2008-07-09",12.48
"383","2008-07-10",12.48
"384","2008-07-11",12.48
"385","2008-07-14",14.4
"386","2008-07-15",14.4
"387","2008-07-16",14.4
"388","2008-07-17",15.36
"389","2008-07-18",14.4
"390","2008-07-21",15.36
"391","2008-07-22",15.36
"392","2008-07-23",15.36
"393","2008-07-24",15.36
"394","2008-07-25",16.32
"395","2008-07-28",17.280001
"396","2008-07-29",17.280001
"397","2008-07-30",16.32
"398","2008-07-31",16.32
"399","2008-08-01",16.32
"400","2008-08-04",17.280001
"401","2008-08-05",17.280001
"402","2008-08-06",17.280001
"403","2008-08-07",19.200001
"404","2008-08-08",18.24
"405","2008-08-11",17.280001
"406","2008-08-12",16.32
"407","2008-08-13",17.280001
"408","2008-08-14",17.280001
"409","2008-08-15",16.32
"410","2008-08-18",16.32
"411","2008-08-19",17.280001
"412","2008-08-20",15.36
"413","2008-08-21",15.36
"414","2008-08-22",17.280001
"415","2008-08-25",17.280001
"416","2008-08-26",17.280001
"417","2008-08-27",15.36
"418","2008-08-28",15.36
"419","2008-08-29",14.4
"420","2008-09-02",15.36
"421","2008-09-03",14.4
"422","2008-09-04",14.4
"423","2008-09-05",14.4
"424","2008-09-08",13.44
"425","2008-09-09",12.48
"426","2008-09-10",12.48
"427","2008-09-11",11.52
"428","2008-09-12",11.52
"429","2008-09-15",10.56
"430","2008-09-16",10.56
"431","2008-09-17",10.56
"432","2008-09-18",10.56
"433","2008-09-19",10.56
"434","2008-09-22",10.56
"435","2008-09-23",9.6
"436","2008-09-24",10.56
"437","2008-09-25",8.64
"438","2008-09-26",8.64
"439","2008-09-29",8.64
"440","2008-09-30",9.6
"441","2008-10-01",7.68
"442","2008-10-02",7.68
"443","2008-10-03",8.64
"444","2008-10-06",8.64
"445","2008-10-07",7.68
"446","2008-10-08",7.68
"447","2008-10-09",7.68
"448","2008-10-10",7.68
"449","2008-10-13",10.56
"450","2008-10-14",9.6
"451","2008-10-15",9.6
"452","2008-10-16",9.6
"453","2008-10-17",8.64
"454","2008-10-20",8.64
"455","2008-10-21",8.64
"456","2008-10-22",8.64
"457","2008-10-23",8.64
"458","2008-10-24",7.68
"459","2008-10-27",7.68
"460","2008-10-28",7.68
"461","2008-10-29",7.68
"462","2008-10-30",7.68
"463","2008-10-31",8.64
"464","2008-11-03",8.64
"465","2008-11-04",9.6
"466","2008-11-05",9.6
"467","2008-11-06",8.64
"468","2008-11-07",9.6
"469","2008-11-10",8.64
"470","2008-11-11",8.64
"471","2008-11-12",8.64
"472","2008-11-13",8.64
"473","2008-11-14",6.72
"474","2008-11-17",7.68
"475","2008-11-18",6.72
"476","2008-11-19",6.72
"477","2008-11-20",6.72
"478","2008-11-21",5.76
"479","2008-11-24",5.76
"480","2008-11-25",5.76
"481","2008-11-26",5.76
"482","2008-11-28",5.76
"483","2008-12-01",5.76
"484","2008-12-02",4.8
"485","2008-12-03",4.8
"486","2008-12-04",4.8
"487","2008-12-05",4.8
"488","2008-12-08",4.8
"489","2008-12-09",4.8
"490","2008-12-10",4.8
"491","2008-12-11",4.8
"492","2008-12-12",4.8
"493","2008-12-15",4.8
"494","2008-12-16",4.8
"495","2008-12-17",4.8
"496","2008-12-18",4.8
"497","2008-12-19",4.8
"498","2008-12-22",3.84
"499","2008-12-23",4.8
"500","2008-12-24",5.76
"501","2008-12-26",4.8
"502","2008-12-29",3.84
"503","2008-12-30",3.84
"504","2008-12-31",4.8
"505","2009-01-02",4.8
"506","2009-01-05",4.8
"507","2009-01-06",4.8
"508","2009-01-07",4.8
"509","2009-01-08",4.8
"510","2009-01-09",4.8
"511","2009-01-12",4.8
"512","2009-01-13",4.8
"513","2009-01-14",4.8
"514","2009-01-15",4.8
"515","2009-01-16",4.8
"516","2009-01-20",4.8
"517","2009-01-21",6.72
"518","2009-01-22",5.76
"519","2009-01-23",5.76
"520","2009-01-26",5.76
"521","2009-01-27",5.76
"522","2009-01-28",6.72
"523","2009-01-29",7.68
"524","2009-01-30",10.56
"525","2009-02-02",7.68
"526","2009-02-03",8.64
"527","2009-02-04",9.6
"528","2009-02-05",6.72
"529","2009-02-06",6.72
"530","2009-02-09",9.6
"531","2009-02-10",8.64
"532","2009-02-11",8.64
"533","2009-02-12",7.68
"534","2009-02-13",7.68
"535","2009-02-17",8.64
"536","2009-02-18",7.68
"537","2009-02-19",7.68
"538","2009-02-20",8.64
"539","2009-02-23",8.64
"540","2009-02-24",7.68
"541","2009-02-25",7.68
"542","2009-02-26",8.64
"543","2009-02-27",8.64
"544","2009-03-02",6.72
"545","2009-03-03",5.76
"546","2009-03-04",5.76
"547","2009-03-05",8.64
"548","2009-03-06",6.72
"549","2009-03-09",6.72
"550","2009-03-10",6.72
"551","2009-03-11",7.68
"552","2009-03-12",7.68
"553","2009-03-13",6.72
"554","2009-03-16",6.72
"555","2009-03-17",7.68
"556","2009-03-18",6.72
"557","2009-03-19",7.68
"558","2009-03-20",6.72
"559","2009-03-23",6.72
"560","2009-03-24",5.76
"561","2009-03-25",5.76
"562","2009-03-26",6.72
"563","2009-03-27",6.72
"564","2009-03-30",7.68
"565","2009-03-31",6.72
"566","2009-04-01",7.68
"567","2009-04-02",6.72
"568","2009-04-03",7.68
"569","2009-04-06",7.68
"570","2009-04-07",7.68
"571","2009-04-08",7.68
"572","2009-04-09",7.68
"573","2009-04-13",7.68
"574","2009-04-14",6.72
"575","2009-04-15",7.68
"576","2009-04-16",6.72
"577","2009-04-17",6.72
"578","2009-04-20",7.68
"579","2009-04-21",7.68
"580","2009-04-22",7.68
"581","2009-04-23",7.68
"582","2009-04-24",7.68
"583","2009-04-27",7.68
"584","2009-04-28",7.68
"585","2009-04-29",7.68
"586","2009-04-30",7.68
"587","2009-05-01",7.68
"588","2009-05-04",7.68
"589","2009-05-05",7.68
"590","2009-05-06",7.68
"591","2009-05-07",8.64
"592","2009-05-08",9.6
"593","2009-05-11",15.36
"594","2009-05-12",12.48
"595","2009-05-13",11.52
"596","2009-05-14",10.56
"597","2009-05-15",11.52
"598","2009-05-18",12.48
"599","2009-05-19",13.44
"600","2009-05-20",14.4
"601","2009-05-21",13.44
"602","2009-05-22",12.48
"603","2009-05-26",12.48
"604","2009-05-27",12.48
"605","2009-05-28",13.44
"606","2009-05-29",12.48
"607","2009-06-01",12.48
"608","2009-06-02",12.48
"609","2009-06-03",11.52
"610","2009-06-04",11.52
"611","2009-06-05",11.52
"612","2009-06-08",10.56
"613","2009-06-09",11.52
"614","2009-06-10",10.56
"615","2009-06-11",12.48
"616","2009-06-12",11.52
"617","2009-06-15",11.52
"618","2009-06-16",11.52
"619","2009-06-17",10.56
"620","2009-06-18",11.52
"621","2009-06-19",10.56
"622","2009-06-22",10.56
"623","2009-06-23",9.6
"624","2009-06-24",9.6
"625","2009-06-25",9.6
"626","2009-06-26",10.56
"627","2009-06-29",10.56
"628","2009-06-30",9.6
"629","2009-07-01",9.6
"630","2009-07-02",12.48
"631","2009-07-06",10.56
"632","2009-07-07",11.52
"633","2009-07-08",11.52
"634","2009-07-09",10.56
"635","2009-07-10",10.56
"636","2009-07-13",10.56
"637","2009-07-14",10.56
"638","2009-07-15",10.56
"639","2009-07-16",11.52
"640","2009-07-17",10.56
"641","2009-07-20",10.56
"642","2009-07-21",10.56
"643","2009-07-22",11.52
"644","2009-07-23",10.56
"645","2009-07-24",11.52
"646","2009-07-27",11.52
"647","2009-07-28",11.52
"648","2009-07-29",12.48
"649","2009-07-30",12.48
"650","2009-07-31",14.4
"651","2009-08-03",13.44
"652","2009-08-04",12.48
"653","2009-08-05",12.48
"654","2009-08-06",13.44
"655","2009-08-07",14.4
"656","2009-08-10",14.4
"657","2009-08-11",14.4
"658","2009-08-12",14.4
"659","2009-08-13",14.4
"660","2009-08-14",16.32
"661","2009-08-17",16.32
"662","2009-08-18",15.36
"663","2009-08-19",15.36
"664","2009-08-20",14.4
"665","2009-08-21",14.4
"666","2009-08-24",13.44
"667","2009-08-25",13.44
"668","2009-08-26",13.44
"669","2009-08-27",13.44
"670","2009-08-28",13.44
"671","2009-08-31",14.4
"672","2009-09-01",14.4
"673","2009-09-02",15.36
"674","2009-09-03",14.4
"675","2009-09-04",13.44
"676","2009-09-08",14.4
"677","2009-09-09",14.4
"678","2009-09-10",17.280001
"679","2009-09-11",18.24
"680","2009-09-14",21.120001
"681","2009-09-15",22.08
"682","2009-09-16",21.120001
"683","2009-09-17",21.120001
"684","2009-09-18",21.120001
"685","2009-09-21",21.120001
"686","2009-09-22",21.120001
"687","2009-09-23",20.16
"688","2009-09-24",20.16
"689","2009-09-25",19.200001
"690","2009-09-28",18.24
"691","2009-09-29",19.200001
"692","2009-09-30",19.200001
"693","2009-10-01",18.24
"694","2009-10-02",18.24
"695","2009-10-05",18.24
"696","2009-10-06",18.24
"697","2009-10-07",19.200001
"698","2009-10-08",19.200001
"699","2009-10-09",19.200001
"700","2009-10-12",20.16
"701","2009-10-13",19.200001
"702","2009-10-14",20.16
"703","2009-10-15",20.16
"704","2009-10-16",20.16
"705","2009-10-19",22.08
"706","2009-10-20",22.08
"707","2009-10-21",22.08
"708","2009-10-22",22.08
"709","2009-10-23",23.040001
"710","2009-10-26",23.040001
"711","2009-10-27",22.08
"712","2009-10-28",21.120001
"713","2009-10-29",21.120001
"714","2009-10-30",27.84
"715","2009-11-02",24.959999
"716","2009-11-03",24
"717","2009-11-04",24.959999
"718","2009-11-05",26.879999
"719","2009-11-06",26.879999
"720","2009-11-09",26.879999
"721","2009-11-10",24.959999
"722","2009-11-11",25.92
"723","2009-11-12",25.92
"724","2009-11-13",25.92
"725","2009-11-16",24
"726","2009-11-17",24
"727","2009-11-18",24
"728","2009-11-19",24
"729","2009-11-20",25.92
"730","2009-11-23",24.959999
"731","2009-11-24",24
"732","2009-11-25",23.040001
"733","2009-11-27",23.040001
"734","2009-11-30",21.120001
"735","2009-12-01",23.040001
"736","2009-12-02",24
"737","2009-12-03",24.959999
"738","2009-12-04",24
"739","2009-12-07",22.08
"740","2009-12-08",22.08
"741","2009-12-09",24
"742","2009-12-10",23.040001
"743","2009-12-11",22.08
"744","2009-12-14",22.08
"745","2009-12-15",21.120001
"746","2009-12-16",21.120001
"747","2009-12-17",22.08
"748","2009-12-18",23.040001
"749","2009-12-21",20.16
"750","2009-12-22",20.16
"751","2009-12-23",21.120001
"752","2009-12-24",21.120001
"753","2009-12-28",20.16
"754","2009-12-29",20.16
"755","2009-12-30",24.959999
"756","2009-12-31",23.040001
"757","2010-01-04",24.959999
"758","2010-01-05",25.92
"759","2010-01-06",26.879999
"760","2010-01-07",26.879999
"761","2010-01-08",26.879999
"762","2010-01-11",26.879999
"763","2010-01-12",26.879999
"764","2010-01-13",24.959999
"765","2010-01-14",24.959999
"766","2010-01-15",24.959999
"767","2010-01-19",24.959999
"768","2010-01-20",24
"769","2010-01-21",23.040001
"770","2010-01-22",23.040001
"771","2010-01-25",22.08
"772","2010-01-26",22.08
"773","2010-01-27",22.08
"774","2010-01-28",22.08
"775","2010-01-29",23.040001
"776","2010-02-01",23.040001
"777","2010-02-02",23.040001
"778","2010-02-03",21.120001
"779","2010-02-04",21.120001
"780","2010-02-05",22.08
"781","2010-02-08",22.08
"782","2010-02-09",22.08
"783","2010-02-10",22.08
"784","2010-02-11",22.08
"785","2010-02-12",20.16
"786","2010-02-16",20.16
"787","2010-02-17",19.200001
"788","2010-02-18",21.120001
"789","2010-02-19",22.08
"790","2010-02-22",21.120001
"791","2010-02-23",21.120001
"792","2010-02-24",21.120001
"793","2010-02-25",21.120001
"794","2010-02-26",21.120001
"795","2010-03-01",21.120001
"796","2010-03-02",21.120001
"797","2010-03-03",22.08
"798","2010-03-04",21.120001
"799","2010-03-05",22.08
"800","2010-03-08",20.16
"801","2010-03-09",20.16
"802","2010-03-10",21.120001
"803","2010-03-11",22.08
"804","2010-03-12",21.120001
"805","2010-03-15",19.200001
"806","2010-03-16",20.16
"807","2010-03-17",19.200001
"808","2010-03-18",20.16
"809","2010-03-19",20.16
"810","2010-03-22",22.08
"811","2010-03-23",21.120001
"812","2010-03-24",22.08
"813","2010-03-25",21.120001
"814","2010-03-26",20.16
"815","2010-03-29",20.16
"816","2010-03-30",20.16
"817","2010-03-31",19.200001
"818","2010-04-01",20.16
"819","2010-04-05",20.16
"820","2010-04-06",22.08
"821","2010-04-07",22.08
"822","2010-04-08",21.120001
"823","2010-04-09",20.16
"824","2010-04-12",20.16
"825","2010-04-13",20.16
"826","2010-04-14",19.200001
"827","2010-04-15",19.200001
"828","2010-04-16",20.16
"829","2010-04-19",18.24
"830","2010-04-20",18.24
"831","2010-04-21",19.200001
"832","2010-04-22",17.280001
"833","2010-04-23",18.24
"834","2010-04-26",18.24
"835","2010-04-27",17.280001
"836","2010-04-28",17.280001
"837","2010-04-29",17.280001
"838","2010-04-30",18.24
"839","2010-05-03",17.280001
"840","2010-05-04",17.280001
"841","2010-05-05",18.24
"842","2010-05-06",17.280001
"843","2010-05-07",16.32
"844","2010-05-10",16.32
"845","2010-05-11",15.36
"846","2010-05-12",17.280001
"847","2010-05-13",17.280001
"848","2010-05-14",17.280001
"849","2010-05-17",17.280001
"850","2010-05-18",17.280001
"851","2010-05-19",17.280001
"852","2010-05-20",15.36
"853","2010-05-21",15.36
"854","2010-05-24",15.36
"855","2010-05-25",15.36
"856","2010-05-26",15.36
"857","2010-05-27",15.36
"858","2010-05-28",15.36
"859","2010-06-01",15.36
"860","2010-06-02",15.36
"861","2010-06-03",15.36
"862","2010-06-04",15.36
"863","2010-06-07",15.36
"864","2010-06-08",16.32
"865","2010-06-09",15.36
"866","2010-06-10",15.36
"867","2010-06-11",15.36
"868","2010-06-14",15.36
"869","2010-06-15",15.36
"870","2010-06-16",15.36
"871","2010-06-17",16.32
"872","2010-06-18",15.36
"873","2010-06-21",15.36
"874","2010-06-22",15.36
"875","2010-06-23",16.32
"876","2010-06-24",16.32
"877","2010-06-25",15.36
"878","2010-06-28",16.32
"879","2010-06-29",13.44
"880","2010-06-30",15.36
"881","2010-07-01",13.44
"882","2010-07-02",11.52
"883","2010-07-06",12.48
"884","2010-07-07",12.48
"885","2010-07-08",11.52
"886","2010-07-09",12.48
"887","2010-07-12",13.44
"888","2010-07-13",12.48
"889","2010-07-14",12.48
"890","2010-07-15",11.52
"891","2010-07-16",10.56
"892","2010-07-19",9.6
"893","2010-07-20",10.56
"894","2010-07-21",9.6
"895","2010-07-22",11.52
"896","2010-07-23",15.36
"897","2010-07-26",17.280001
"898","2010-07-27",20.16
"899","2010-07-28",19.200001
"900","2010-07-29",18.24
"901","2010-07-30",18.24
"902","2010-08-02",17.280001
"903","2010-08-03",18.24
"904","2010-08-04",18.24
"905","2010-08-05",18.24
"906","2010-08-06",19.200001
"907","2010-08-09",20.16
"908","2010-08-10",18.24
"909","2010-08-11",18.24
"910","2010-08-12",18.24
"911","2010-08-13",17.280001
"912","2010-08-16",17.280001
"913","2010-08-17",16.32
"914","2010-08-18",17.280001
"915","2010-08-19",17.280001
"916","2010-08-20",17.280001
"917","2010-08-23",17.280001
"918","2010-08-24",15.36
"919","2010-08-25",16.32
"920","2010-08-26",16.32
"921","2010-08-27",15.36
"922","2010-08-30",16.32
"923","2010-08-31",16.32
"924","2010-09-01",16.32
"925","2010-09-02",17.280001
"926","2010-09-03",16.32
"927","2010-09-07",16.32
"928","2010-09-08",15.36
"929","2010-09-09",16.32
"930","2010-09-10",15.36
"931","2010-09-13",15.36
"932","2010-09-14",16.32
"933","2010-09-15",17.280001
"934","2010-09-16",17.280001
"935","2010-09-17",17.280001
"936","2010-09-20",17.280001
"937","2010-09-21",17.280001
"938","2010-09-22",16.32
"939","2010-09-23",16.32
"940","2010-09-24",15.36
"941","2010-09-27",17.280001
"942","2010-09-28",16.32
"943","2010-09-29",16.32
"944","2010-09-30",17.280001
"945","2010-10-01",18.24
"946","2010-10-04",17.280001
"947","2010-10-05",18.24
"948","2010-10-06",18.24
"949","2010-10-07",18.24
"950","2010-10-08",18.24
"951","2010-10-11",18.24
"952","2010-10-12",18.24
"953","2010-10-13",17.280001
"954","2010-10-14",17.280001
"955","2010-10-15",15.36
"956","2010-10-18",17.280001
"957","2010-10-19",15.36
"958","2010-10-20",17.280001
"959","2010-10-21",17.280001
"960","2010-10-22",17.280001
"961","2010-10-25",15.36
"962","2010-10-26",16.32
"963","2010-10-27",17.280001
"964","2010-10-28",17.280001
"965","2010-10-29",16.32
"966","2010-11-01",17.280001
"967","2010-11-02",17.280001
"968","2010-11-03",17.280001
"969","2010-11-04",17.280001
"970","2010-11-05",17.280001
"971","2010-11-08",17.280001
"972","2010-11-09",17.280001
"973","2010-11-10",17.280001
"974","2010-11-11",14.4
"975","2010-11-12",13.44
"976","2010-11-15",13.44
"977","2010-11-16",14.4
"978","2010-11-17",14.4
"979","2010-11-18",13.44
"980","2010-11-19",14.4
"981","2010-11-22",14.4
"982","2010-11-23",14.4
"983","2010-11-24",13.44
"984","2010-11-26",13.44
