"","date","CPG"
"139","2007-07-23",19.469999
"140","2007-07-24",19.219999
"141","2007-07-25",19.33
"142","2007-07-26",18.860001
"143","2007-07-27",18.91
"144","2007-07-30",18.620001
"145","2007-07-31",18.879999
"146","2007-08-01",18.67
"147","2007-08-02",18.809999
"148","2007-08-03",18.280001
"149","2007-08-06",18.280001
"150","2007-08-07",17.870001
"151","2007-08-08",18.129999
"152","2007-08-09",17.84
"153","2007-08-10",17.780001
"154","2007-08-13",17.93
"155","2007-08-14",17.469999
"156","2007-08-15",17.139999
"157","2007-08-16",16.440001
"158","2007-08-17",16.84
"159","2007-08-20",16.860001
"160","2007-08-21",16.6
"161","2007-08-22",16.559999
"162","2007-08-23",17.049999
"163","2007-08-24",17.58
"164","2007-08-27",17.66
"165","2007-08-28",17.360001
"166","2007-08-29",17.379999
"167","2007-08-30",17.74
"168","2007-08-31",18.059999
"169","2007-09-04",18.52
"170","2007-09-05",18.35
"171","2007-09-06",18.18
"172","2007-09-07",17.98
"173","2007-09-10",17.879999
"174","2007-09-11",18.110001
"175","2007-09-12",18.49
"176","2007-09-13",18.870001
"177","2007-09-14",19.1
"178","2007-09-17",19.08
"179","2007-09-18",19.58
"180","2007-09-19",19.389999
"181","2007-09-20",19.540001
"182","2007-09-21",19.66
"183","2007-09-24",20.049999
"184","2007-09-25",20.030001
"185","2007-09-26",20.110001
"186","2007-09-27",20.459999
"187","2007-09-28",20.950001
"188","2007-10-01",21.129999
"189","2007-10-02",20.91
"190","2007-10-03",20.85
"191","2007-10-04",21.209999
"192","2007-10-05",21.83
"193","2007-10-08",21.83
"194","2007-10-09",21.99
"195","2007-10-10",22.25
"196","2007-10-11",22.280001
"197","2007-10-12",22.620001
"198","2007-10-15",22.799999
"199","2007-10-16",22.76
"200","2007-10-17",22.959999
"201","2007-10-18",22.9
"202","2007-10-19",23.01
"203","2007-10-22",22.65
"204","2007-10-23",22.9
"205","2007-10-24",23.01
"206","2007-10-25",23.33
"207","2007-10-26",24.07
"208","2007-10-29",24.290001
"209","2007-10-30",23.700001
"210","2007-10-31",24.4
"211","2007-11-01",24.389999
"212","2007-11-02",25.32
"213","2007-11-05",24.74
"214","2007-11-06",25.48
"215","2007-11-07",25.040001
"216","2007-11-08",24.57
"217","2007-11-09",24.299999
"218","2007-11-12",22.93
"219","2007-11-13",23.08
"220","2007-11-14",23.809999
"221","2007-11-15",23.120001
"222","2007-11-16",23.52
"223","2007-11-19",23.200001
"224","2007-11-20",24.190001
"225","2007-11-21",24.09
"226","2007-11-23",24.450001
"227","2007-11-26",24.74
"228","2007-11-27",24
"229","2007-11-28",24.040001
"230","2007-11-29",23.709999
"231","2007-11-30",23.74
"232","2007-12-03",24.07
"233","2007-12-04",23.809999
"234","2007-12-05",24.32
"235","2007-12-06",24.51
"236","2007-12-07",24.780001
"237","2007-12-10",24.57
"238","2007-12-11",24.18
"239","2007-12-12",24.1
"240","2007-12-13",23.879999
"241","2007-12-14",23.959999
"242","2007-12-17",23.950001
"243","2007-12-18",23.790001
"244","2007-12-19",23.940001
"245","2007-12-20",24.01
"246","2007-12-21",24.73
"247","2007-12-24",24.9
"248","2007-12-26",24.9
"249","2007-12-27",25.280001
"250","2007-12-28",25.41
"251","2007-12-31",24.879999
"252","2008-01-02",25.450001
"253","2008-01-03",25.75
"254","2008-01-04",25.15
"255","2008-01-07",23.84
"256","2008-01-08",23.92
"257","2008-01-09",23.469999
"258","2008-01-10",23.15
"259","2008-01-11",23.75
"260","2008-01-14",24.5
"261","2008-01-15",24.190001
"262","2008-01-16",24.26
"263","2008-01-17",23.16
"264","2008-01-18",22.6
"265","2008-01-22",22.440001
"266","2008-01-23",21.99
"267","2008-01-24",22.74
"268","2008-01-25",23.629999
"269","2008-01-28",24.02
"270","2008-01-29",23.879999
"271","2008-01-30",24.639999
"272","2008-01-31",24.18
"273","2008-02-01",24.610001
"274","2008-02-04",24.559999
"275","2008-02-05",24.1
"276","2008-02-06",23.969999
"277","2008-02-07",23.719999
"278","2008-02-08",24.459999
"279","2008-02-11",24.65
"280","2008-02-12",24.92
"281","2008-02-13",25.209999
"282","2008-02-14",25.209999
"283","2008-02-15",25.23
"284","2008-02-19",25.25
"285","2008-02-20",25.83
"286","2008-02-21",26.120001
"287","2008-02-22",26.41
"288","2008-02-25",27.26
"289","2008-02-26",27.9
"290","2008-02-27",27.82
"291","2008-02-28",28.059999
"292","2008-02-29",27.48
"293","2008-03-03",27.5
"294","2008-03-04",26.870001
"295","2008-03-05",27.610001
"296","2008-03-06",27.440001
"297","2008-03-07",27.469999
"298","2008-03-10",27.33
"299","2008-03-11",28.200001
"300","2008-03-12",28.74
"301","2008-03-13",29.719999
"302","2008-03-14",29.52
"303","2008-03-17",28.49
"304","2008-03-18",28.73
"305","2008-03-19",26.65
"306","2008-03-20",26.459999
"307","2008-03-24",26.809999
"308","2008-03-25",27.969999
"309","2008-03-26",28.370001
"310","2008-03-27",28.43
"311","2008-03-28",28.549999
"312","2008-03-31",27.82
"313","2008-04-01",27.93
"314","2008-04-02",28.059999
"315","2008-04-03",28.469999
"316","2008-04-04",29.02
"317","2008-04-07",29.15
"318","2008-04-08",29.68
"319","2008-04-09",29.530001
"320","2008-04-10",29.639999
"321","2008-04-11",29.209999
"322","2008-04-14",30.42
"323","2008-04-15",31.809999
"324","2008-04-16",33.189999
"325","2008-04-17",32.290001
"326","2008-04-18",33.27
"327","2008-04-21",34.459999
"328","2008-04-22",33.759998
"329","2008-04-23",33.09
"330","2008-04-24",32.220001
"331","2008-04-25",33.310001
"332","2008-04-28",32.52
"333","2008-04-29",31.23
"334","2008-04-30",32.080002
"335","2008-05-01",31.459999
"336","2008-05-02",32.75
"337","2008-05-05",33.43
"338","2008-05-06",34.759998
"339","2008-05-07",34.560001
"340","2008-05-08",34.630001
"341","2008-05-09",35.279999
"342","2008-05-12",34.52
"343","2008-05-13",34.57
"344","2008-05-14",34.560001
"345","2008-05-15",34.91
"346","2008-05-16",36.490002
"347","2008-05-19",36.490002
"348","2008-05-20",38.279999
"349","2008-05-21",38.549999
"350","2008-05-22",38.880001
"351","2008-05-23",37.830002
"352","2008-05-27",36.25
"353","2008-05-28",37.799999
"354","2008-05-29",36.43
"355","2008-05-30",36.34
"356","2008-06-02",38.200001
"357","2008-06-03",37.23
"358","2008-06-04",35.849998
"359","2008-06-05",38.119999
"360","2008-06-06",38.82
"361","2008-06-09",38.91
"362","2008-06-10",37.860001
"363","2008-06-11",38.330002
"364","2008-06-12",38.68
"365","2008-06-13",38.57
"366","2008-06-16",39.560001
"367","2008-06-17",40.369999
"368","2008-06-18",40.68
"369","2008-06-19",38.91
"370","2008-06-20",38.799999
"371","2008-06-23",38.799999
"372","2008-06-24",38.84
"373","2008-06-25",38.75
"374","2008-06-26",38.540001
"375","2008-06-27",39.630001
"376","2008-06-30",39.77
"377","2008-07-01",39.77
"378","2008-07-02",39.040001
"379","2008-07-03",36.82
"380","2008-07-07",35.009998
"381","2008-07-08",34.810001
"382","2008-07-09",36
"383","2008-07-10",35.740002
"384","2008-07-11",36.599998
"385","2008-07-14",38.150002
"386","2008-07-15",37.939999
"387","2008-07-16",35.080002
"388","2008-07-17",33.75
"389","2008-07-18",34.880001
"390","2008-07-21",36.73
"391","2008-07-22",34.450001
"392","2008-07-23",33.18
"393","2008-07-24",33.369999
"394","2008-07-25",34.310001
"395","2008-07-28",34.400002
"396","2008-07-29",32.900002
"397","2008-07-30",34.130001
"398","2008-07-31",33.950001
"399","2008-08-01",34.23
"400","2008-08-04",34.23
"401","2008-08-05",32.48
"402","2008-08-06",33.700001
"403","2008-08-07",35.060001
"404","2008-08-08",33.419998
"405","2008-08-11",32.759998
"406","2008-08-12",32.68
"407","2008-08-13",34.07
"408","2008-08-14",35.139999
"409","2008-08-15",34.299999
"410","2008-08-18",33.509998
"411","2008-08-19",33.470001
"412","2008-08-20",34.549999
"413","2008-08-21",35.889999
"414","2008-08-22",34.880001
"415","2008-08-25",35.34
"416","2008-08-26",35.75
"417","2008-08-27",36.23
"418","2008-08-28",36.139999
"419","2008-08-29",36.599998
"420","2008-09-02",34.459999
"421","2008-09-03",33.330002
"422","2008-09-04",32.290001
"423","2008-09-05",32.93
"424","2008-09-08",31.82
"425","2008-09-09",29.91
"426","2008-09-10",31.360001
"427","2008-09-11",30.860001
"428","2008-09-12",32.389999
"429","2008-09-15",30.49
"430","2008-09-16",29.26
"431","2008-09-17",29.620001
"432","2008-09-18",30.84
"433","2008-09-19",32.099998
"434","2008-09-22",33.919998
"435","2008-09-23",33.099998
"436","2008-09-24",33.959999
"437","2008-09-25",34.610001
"438","2008-09-26",34.16
"439","2008-09-29",29.280001
"440","2008-09-30",29.280001
"441","2008-10-01",30
"442","2008-10-02",28
"443","2008-10-03",26.280001
"444","2008-10-06",23.23
"445","2008-10-07",21.75
"446","2008-10-08",21.610001
"447","2008-10-09",19.91
"448","2008-10-10",18.440001
"449","2008-10-13",18.440001
"450","2008-10-14",21.09
"451","2008-10-15",19.07
"452","2008-10-16",19.35
"453","2008-10-17",20.389999
"454","2008-10-20",22.25
"455","2008-10-21",21.540001
"456","2008-10-22",19.35
"457","2008-10-23",19.870001
"458","2008-10-24",18.99
"459","2008-10-27",18.870001
"460","2008-10-28",18.51
"461","2008-10-29",21.700001
"462","2008-10-30",22.040001
"463","2008-10-31",23.6
"464","2008-11-03",23.91
"465","2008-11-04",27.200001
"466","2008-11-05",25.209999
"467","2008-11-06",21.91
"468","2008-11-07",22.790001
"469","2008-11-10",22.889999
"470","2008-11-11",22.18
"471","2008-11-12",20.66
"472","2008-11-13",21.129999
"473","2008-11-14",21.940001
"474","2008-11-17",21.450001
"475","2008-11-18",21.059999
"476","2008-11-19",20.469999
"477","2008-11-20",17.77
"478","2008-11-21",18.200001
"479","2008-11-24",20.879999
"480","2008-11-25",20.559999
"481","2008-11-26",20.76
"482","2008-11-28",21.389999
"483","2008-12-01",18.620001
"484","2008-12-02",18.450001
"485","2008-12-03",17.809999
"486","2008-12-04",16.75
"487","2008-12-05",14.85
"488","2008-12-08",16.16
"489","2008-12-09",16.93
"490","2008-12-10",18.889999
"491","2008-12-11",19.67
"492","2008-12-12",19.040001
"493","2008-12-15",19.07
"494","2008-12-16",18.75
"495","2008-12-17",20.25
"496","2008-12-18",18.219999
"497","2008-12-19",17.389999
"498","2008-12-22",17.26
"499","2008-12-23",17.700001
"500","2008-12-24",17.99
"501","2008-12-26",17.99
"502","2008-12-29",19.15
"503","2008-12-30",18.940001
"504","2008-12-31",19.799999
"505","2009-01-02",20.549999
"506","2009-01-05",21.950001
"507","2009-01-06",21.83
"508","2009-01-07",20.360001
"509","2009-01-08",20.110001
"510","2009-01-09",19.700001
"511","2009-01-12",18.4
"512","2009-01-13",19.469999
"513","2009-01-14",18.52
"514","2009-01-15",18.43
"515","2009-01-16",18.48
"516","2009-01-20",17.440001
"517","2009-01-21",17.440001
"518","2009-01-22",17.84
"519","2009-01-23",19.08
"520","2009-01-26",20
"521","2009-01-27",19.83
"522","2009-01-28",20.200001
"523","2009-01-29",20.360001
"524","2009-01-30",19.690001
"525","2009-02-02",18.43
"526","2009-02-03",19.049999
"527","2009-02-04",18.629999
"528","2009-02-05",18.200001
"529","2009-02-06",18.799999
"530","2009-02-09",18.92
"531","2009-02-10",18.530001
"532","2009-02-11",18.200001
"533","2009-02-12",18.1
"534","2009-02-13",18.709999
"535","2009-02-17",17.92
"536","2009-02-18",17.459999
"537","2009-02-19",17.65
"538","2009-02-20",17.459999
"539","2009-02-23",16.540001
"540","2009-02-24",17.120001
"541","2009-02-25",18.040001
"542","2009-02-26",18.34
"543","2009-02-27",18.629999
"544","2009-03-02",16.889999
"545","2009-03-03",16.85
"546","2009-03-04",18
"547","2009-03-05",17.530001
"548","2009-03-06",17.389999
"549","2009-03-09",17.67
"550","2009-03-10",18.59
"551","2009-03-11",18.84
"552","2009-03-12",19.469999
"553","2009-03-13",19.24
"554","2009-03-16",18.950001
"555","2009-03-17",20.379999
"556","2009-03-18",20.889999
"557","2009-03-19",21.98
"558","2009-03-20",21.530001
"559","2009-03-23",22.74
"560","2009-03-24",22.459999
"561","2009-03-25",22.07
"562","2009-03-26",22.4
"563","2009-03-27",21.530001
"564","2009-03-30",20.049999
"565","2009-03-31",20.809999
"566","2009-04-01",21.129999
"567","2009-04-02",21.85
"568","2009-04-03",21.93
"569","2009-04-06",22.09
"570","2009-04-07",21.549999
"571","2009-04-08",21.43
"572","2009-04-09",22.450001
"573","2009-04-13",22.73
"574","2009-04-14",22.93
"575","2009-04-15",23.200001
"576","2009-04-16",23.84
"577","2009-04-17",23.620001
"578","2009-04-20",21.940001
"579","2009-04-21",22.6
"580","2009-04-22",23.17
"581","2009-04-23",23.07
"582","2009-04-24",23.969999
"583","2009-04-27",23.629999
"584","2009-04-28",23.209999
"585","2009-04-29",23.92
"586","2009-04-30",23.73
"587","2009-05-01",24.65
"588","2009-05-04",25.32
"589","2009-05-05",24.85
"590","2009-05-06",25.860001
"591","2009-05-07",25.389999
"592","2009-05-08",26.049999
"593","2009-05-11",25.209999
"594","2009-05-12",25.74
"595","2009-05-13",24.6
"596","2009-05-14",25.110001
"597","2009-05-15",24.719999
"598","2009-05-18",25.459999
"599","2009-05-19",26.25
"600","2009-05-20",27.08
"601","2009-05-21",26.68
"602","2009-05-22",27.66
"603","2009-05-26",27.6
"604","2009-05-27",28.139999
"605","2009-05-28",28.59
"606","2009-05-29",29.02
"607","2009-06-01",29.6
"608","2009-06-02",29.629999
"609","2009-06-03",28.15
"610","2009-06-04",29.35
"611","2009-06-05",29.299999
"612","2009-06-08",29.440001
"613","2009-06-09",29.74
"614","2009-06-10",30
"615","2009-06-11",30.5
"616","2009-06-12",30.139999
"617","2009-06-15",28.84
"618","2009-06-16",28.809999
"619","2009-06-17",28
"620","2009-06-18",28.129999
"621","2009-06-19",28.9
"622","2009-06-22",26.82
"623","2009-06-23",27.16
"624","2009-06-24",27.549999
"625","2009-06-25",28.860001
"626","2009-06-26",29.17
"627","2009-06-29",29.32
"628","2009-06-30",29.16
"629","2009-07-01",29.309999
"630","2009-07-02",29
"631","2009-07-06",27.799999
"632","2009-07-07",26.799999
"633","2009-07-08",26.690001
"634","2009-07-09",27.620001
"635","2009-07-10",27.190001
"636","2009-07-13",27.370001
"637","2009-07-14",29.08
"638","2009-07-15",30.379999
"639","2009-07-16",30.23
"640","2009-07-17",30.67
"641","2009-07-20",31.530001
"642","2009-07-21",31.16
"643","2009-07-22",31.15
"644","2009-07-23",32.610001
"645","2009-07-24",33.099998
"646","2009-07-27",32.389999
"647","2009-07-28",31.75
"648","2009-07-29",30.950001
"649","2009-07-30",31.65
"650","2009-07-31",32.400002
"651","2009-08-03",31.950001
"652","2009-08-04",32.860001
"653","2009-08-05",32.439999
"654","2009-08-06",32.360001
"655","2009-08-07",32.32
"656","2009-08-10",31.809999
"657","2009-08-11",30.719999
"658","2009-08-12",31.18
"659","2009-08-13",31.42
"660","2009-08-14",31.049999
"661","2009-08-17",30.41
"662","2009-08-18",31.059999
"663","2009-08-19",31.719999
"664","2009-08-20",32.259998
"665","2009-08-21",33.310001
"666","2009-08-24",33.360001
"667","2009-08-25",32.93
"668","2009-08-26",33.560001
"669","2009-08-27",34.189999
"670","2009-08-28",34.200001
"671","2009-08-31",33.349998
"672","2009-09-01",32.82
"673","2009-09-02",32.549999
"674","2009-09-03",32.75
"675","2009-09-04",32.939999
"676","2009-09-08",34.139999
"677","2009-09-09",33.639999
"678","2009-09-10",34.169998
"679","2009-09-11",34.419998
"680","2009-09-14",34.799999
"681","2009-09-15",34.740002
"682","2009-09-16",35.470001
"683","2009-09-17",35.259998
"684","2009-09-18",34.790001
"685","2009-09-21",34.560001
"686","2009-09-22",34.830002
"687","2009-09-23",34.18
"688","2009-09-24",33.189999
"689","2009-09-25",34
"690","2009-09-28",33.919998
"691","2009-09-29",33.779999
"692","2009-09-30",34.43
"693","2009-10-01",32.68
"694","2009-10-02",32.84
"695","2009-10-05",33.880001
"696","2009-10-06",34.490002
"697","2009-10-07",34.400002
"698","2009-10-08",34.950001
"699","2009-10-09",35.5
"700","2009-10-12",35.889999
"701","2009-10-13",36.68
"702","2009-10-14",37.619999
"703","2009-10-15",36.330002
"704","2009-10-16",36.169998
"705","2009-10-19",36.610001
"706","2009-10-20",36.009998
"707","2009-10-21",36.599998
"708","2009-10-22",36.68
"709","2009-10-23",36.099998
"710","2009-10-26",35.509998
"711","2009-10-27",35.639999
"712","2009-10-28",34.549999
"713","2009-10-29",35
"714","2009-10-30",33.75
"715","2009-11-02",34.32
"716","2009-11-03",34.34
"717","2009-11-04",34.529999
"718","2009-11-05",34.669998
"719","2009-11-06",34.75
"720","2009-11-09",35.77
"721","2009-11-10",36
"722","2009-11-11",37.16
"723","2009-11-12",36.400002
"724","2009-11-13",37.110001
"725","2009-11-16",37.080002
"726","2009-11-17",36.93
"727","2009-11-18",37.130001
"728","2009-11-19",36.599998
"729","2009-11-20",36.93
"730","2009-11-23",37.5
"731","2009-11-24",37.209999
"732","2009-11-25",37.91
"733","2009-11-27",36.700001
"734","2009-11-30",37.34
"735","2009-12-01",37.5
"736","2009-12-02",37.189999
"737","2009-12-03",37.150002
"738","2009-12-04",36.66
"739","2009-12-07",36.830002
"740","2009-12-08",36.259998
"741","2009-12-09",36.380001
"742","2009-12-10",36.669998
"743","2009-12-11",36.349998
"744","2009-12-14",36.950001
"745","2009-12-15",37.110001
"746","2009-12-16",36.98
"747","2009-12-17",36.290001
"748","2009-12-18",37.049999
"749","2009-12-21",37.16
"750","2009-12-22",37.279999
"751","2009-12-23",37.669998
"752","2009-12-24",37.619999
"753","2009-12-28",38
"754","2009-12-29",37.830002
"755","2009-12-30",37.139999
"756","2009-12-31",37.59
"757","2010-01-04",37.93
"758","2010-01-05",37.73
"759","2010-01-06",38.360001
"760","2010-01-07",37.639999
"761","2010-01-08",37.790001
"762","2010-01-11",38.209999
"763","2010-01-12",38
"764","2010-01-13",37.869999
"765","2010-01-14",37.779999
"766","2010-01-15",37.790001
"767","2010-01-19",38.259998
"768","2010-01-20",37.669998
"769","2010-01-21",37.32
"770","2010-01-22",36.740002
"771","2010-01-25",37.110001
"772","2010-01-26",36.959999
"773","2010-01-27",36.330002
"774","2010-01-28",35.700001
"775","2010-01-29",35.240002
"776","2010-02-01",36.009998
"777","2010-02-02",36.169998
"778","2010-02-03",36.529999
"779","2010-02-04",35.080002
"780","2010-02-05",35.529999
"781","2010-02-08",35.240002
"782","2010-02-09",35.689999
"783","2010-02-10",35.830002
"784","2010-02-11",36.220001
"785","2010-02-12",36.52
"786","2010-02-16",37.209999
"787","2010-02-17",37.369999
"788","2010-02-18",37.700001
"789","2010-02-19",37.779999
"790","2010-02-22",37.580002
"791","2010-02-23",36.950001
"792","2010-02-24",36.810001
"793","2010-02-25",36.91
"794","2010-02-26",36.959999
"795","2010-03-01",37.720001
"796","2010-03-02",37.990002
"797","2010-03-03",37.740002
"798","2010-03-04",37.400002
"799","2010-03-05",37.540001
"800","2010-03-08",37.700001
"801","2010-03-09",37.779999
"802","2010-03-10",37.939999
"803","2010-03-11",37.799999
"804","2010-03-12",38.200001
"805","2010-03-15",37.98
"806","2010-03-16",38.580002
"807","2010-03-17",38.73
"808","2010-03-18",38.419998
"809","2010-03-19",38.299999
"810","2010-03-22",38
"811","2010-03-23",38.27
"812","2010-03-24",37.889999
"813","2010-03-25",38.080002
"814","2010-03-26",37.939999
"815","2010-03-29",38.330002
"816","2010-03-30",38.23
"817","2010-03-31",38.369999
"818","2010-04-01",39.009998
"819","2010-04-05",39.34
"820","2010-04-06",39.950001
"821","2010-04-07",39.41
"822","2010-04-08",39.77
"823","2010-04-09",40.360001
"824","2010-04-12",40.5
"825","2010-04-13",40.549999
"826","2010-04-14",40.150002
"827","2010-04-15",40.16
"828","2010-04-16",39.490002
"829","2010-04-19",39.380001
"830","2010-04-20",40.259998
"831","2010-04-21",40.400002
"832","2010-04-22",41.299999
"833","2010-04-23",41.939999
"834","2010-04-26",43.25
"835","2010-04-27",41.66
"836","2010-04-28",41.689999
"837","2010-04-29",42.200001
"838","2010-04-30",42.560001
"839","2010-05-03",43.150002
"840","2010-05-04",41.599998
"841","2010-05-05",39.950001
"842","2010-05-06",38.889999
"843","2010-05-07",39.080002
"844","2010-05-10",40.810001
"845","2010-05-11",41.040001
"846","2010-05-12",40.990002
"847","2010-05-13",39.959999
"848","2010-05-14",38.849998
"849","2010-05-17",37.919998
"850","2010-05-18",37.400002
"851","2010-05-19",37.779999
"852","2010-05-20",36.09
"853","2010-05-21",36.869999
"854","2010-05-24",37
"855","2010-05-25",35.34
"856","2010-05-26",35.650002
"857","2010-05-27",37.459999
"858","2010-05-28",37.110001
"859","2010-06-01",36.200001
"860","2010-06-02",36.98
"861","2010-06-03",37.650002
"862","2010-06-04",36.189999
"863","2010-06-07",36.200001
"864","2010-06-08",36.32
"865","2010-06-09",36.580002
"866","2010-06-10",37.360001
"867","2010-06-11",37.09
"868","2010-06-14",37.630001
"869","2010-06-15",38.52
"870","2010-06-16",38.73
"871","2010-06-17",38.18
"872","2010-06-18",38.299999
"873","2010-06-21",38.23
"874","2010-06-22",37.720001
"875","2010-06-23",36.93
"876","2010-06-24",36.490002
"877","2010-06-25",37.700001
"878","2010-06-28",37.25
"879","2010-06-29",35.23
"880","2010-06-30",34.91
"881","2010-07-01",34.5
"882","2010-07-02",34.529999
"883","2010-07-06",34.610001
"884","2010-07-07",36.049999
"885","2010-07-08",36.290001
"886","2010-07-09",36.380001
"887","2010-07-12",35.740002
"888","2010-07-13",36.470001
"889","2010-07-14",36.869999
"890","2010-07-15",36.279999
"891","2010-07-16",35.5
"892","2010-07-19",35.450001
"893","2010-07-20",35.689999
"894","2010-07-21",35.619999
"895","2010-07-22",36.009998
"896","2010-07-23",36.310001
"897","2010-07-26",36.66
"898","2010-07-27",36.599998
"899","2010-07-28",36.110001
"900","2010-07-29",36.439999
"901","2010-07-30",36.82
"902","2010-08-02",37.450001
"903","2010-08-03",37.529999
"904","2010-08-04",37.43
"905","2010-08-05",37.349998
"906","2010-08-06",36.580002
"907","2010-08-09",36.689999
"908","2010-08-10",36.970001
"909","2010-08-11",35.68
"910","2010-08-12",35.23
"911","2010-08-13",35.049999
"912","2010-08-16",34.700001
"913","2010-08-17",35.990002
"914","2010-08-18",36.139999
"915","2010-08-19",35.349998
"916","2010-08-20",34.220001
"917","2010-08-23",34.09
"918","2010-08-24",33.849998
"919","2010-08-25",33.810001
"920","2010-08-26",34.529999
"921","2010-08-27",35.029999
"922","2010-08-30",35.169998
"923","2010-08-31",35.080002
"924","2010-09-01",35.799999
"925","2010-09-02",35.66
"926","2010-09-03",36.400002
"927","2010-09-07",35.990002
"928","2010-09-08",36.16
"929","2010-09-09",36.549999
"930","2010-09-10",36.380001
"931","2010-09-13",36.73
"932","2010-09-14",36.75
"933","2010-09-15",36.75
"934","2010-09-16",36.360001
"935","2010-09-17",36.169998
"936","2010-09-20",36.389999
"937","2010-09-21",35.700001
"938","2010-09-22",35.470001
"939","2010-09-23",35.34
"940","2010-09-24",35.869999
"941","2010-09-27",36.23
"942","2010-09-28",36.049999
"943","2010-09-29",36.25
"944","2010-09-30",36.830002
"945","2010-10-01",37.52
"946","2010-10-04",37.330002
"947","2010-10-05",37.799999
"948","2010-10-06",38.220001
"949","2010-10-07",38.220001
"950","2010-10-08",39.16
"951","2010-10-11",39.41
"952","2010-10-12",39.43
"953","2010-10-13",39.939999
"954","2010-10-14",39.860001
"955","2010-10-15",39.529999
"956","2010-10-18",39.709999
"957","2010-10-19",38.740002
"958","2010-10-20",39.389999
"959","2010-10-21",39.27
"960","2010-10-22",39.619999
"961","2010-10-25",40.279999
"962","2010-10-26",40.169998
"963","2010-10-27",39.700001
