"","date","CEIX"
"124","2018-05-14",43.91
"125","2018-05-15",44.310001
"126","2018-05-16",43.220001
"127","2018-05-17",43.91
"128","2018-05-18",43.869999
"129","2018-05-21",44.380001
"130","2018-05-22",43.59
"131","2018-05-23",42.509998
"132","2018-05-24",42.369999
"133","2018-05-25",41.450001
"134","2018-05-29",43.18
"135","2018-05-30",43.669998
"136","2018-05-31",44.060001
"137","2018-06-01",45.700001
"138","2018-06-04",45.529999
"139","2018-06-05",47.349998
"140","2018-06-06",46.700001
"141","2018-06-07",45.919998
"142","2018-06-08",44.139999
"143","2018-06-11",43.810001
"144","2018-06-12",43.150002
"145","2018-06-13",43.5
"146","2018-06-14",43.98
"147","2018-06-15",42.23
"148","2018-06-18",41.849998
"149","2018-06-19",40.84
"150","2018-06-20",41.119999
"151","2018-06-21",41.080002
"152","2018-06-22",41.830002
"153","2018-06-25",40.369999
"154","2018-06-26",41.650002
"155","2018-06-27",37.610001
"156","2018-06-28",38.349998
"157","2018-06-29",38.349998
"158","2018-07-02",38.299999
"159","2018-07-03",39.07
"160","2018-07-05",39.849998
"161","2018-07-06",38.310001
"162","2018-07-09",39.060001
"163","2018-07-10",39.049999
"164","2018-07-11",39.119999
"165","2018-07-12",38.349998
"166","2018-07-13",39.439999
"167","2018-07-16",40.560001
"168","2018-07-17",40.830002
"169","2018-07-18",41.970001
"170","2018-07-19",42.049999
"171","2018-07-20",42.25
"172","2018-07-23",41.389999
"173","2018-07-24",41.299999
"174","2018-07-25",40.849998
"175","2018-07-26",42.259998
"176","2018-07-27",40.970001
"177","2018-07-30",40.470001
"178","2018-07-31",41.630001
"179","2018-08-01",41.580002
"180","2018-08-02",46.380001
"181","2018-08-03",44.759998
"182","2018-08-06",44.720001
"183","2018-08-07",45
"184","2018-08-08",44.349998
"185","2018-08-09",43.709999
"186","2018-08-10",43.43
"187","2018-08-13",43.07
"188","2018-08-14",43.43
"189","2018-08-15",41.580002
"190","2018-08-16",41.759998
"191","2018-08-17",42.709999
"192","2018-08-20",42.970001
"193","2018-08-21",42.5
"194","2018-08-22",41.82
"195","2018-08-23",41.59
"196","2018-08-24",41.509998
"197","2018-08-27",42.139999
"198","2018-08-28",41.189999
"199","2018-08-29",42.25
"200","2018-08-30",41.900002
"201","2018-08-31",42.900002
"202","2018-09-04",43.5
"203","2018-09-05",42.599998
"204","2018-09-06",44.139999
"205","2018-09-07",43.990002
"206","2018-09-10",45.970001
"207","2018-09-11",45.759998
"208","2018-09-12",47.02
"209","2018-09-13",43.369999
"210","2018-09-14",41.380001
"211","2018-09-17",41.66
"212","2018-09-18",41.93
"213","2018-09-19",41.529999
"214","2018-09-20",42.259998
"215","2018-09-21",41.68
"216","2018-09-24",42.16
"217","2018-09-25",42.27
"218","2018-09-26",41.310001
"219","2018-09-27",41.380001
"220","2018-09-28",40.810001
"221","2018-10-01",40.759998
"222","2018-10-02",40.939999
"223","2018-10-03",39.830002
"224","2018-10-04",39.549999
"225","2018-10-05",39.740002
"226","2018-10-08",40.5
"227","2018-10-09",40.650002
"228","2018-10-10",38.75
"229","2018-10-11",38.599998
"230","2018-10-12",38.32
"231","2018-10-15",39.02
"232","2018-10-16",40.59
"233","2018-10-17",40.459999
"234","2018-10-18",40.619999
"235","2018-10-19",39.360001
"236","2018-10-22",39.639999
"237","2018-10-23",39.490002
"238","2018-10-24",36.880001
"239","2018-10-25",38.82
"240","2018-10-26",39.369999
"241","2018-10-29",39.080002
"242","2018-10-30",39.049999
"243","2018-10-31",39.84
"244","2018-11-01",37.639999
"245","2018-11-02",38.220001
"246","2018-11-05",40.02
"247","2018-11-06",40.919998
"248","2018-11-07",40.290001
"249","2018-11-08",40.400002
"250","2018-11-09",41.02
"251","2018-11-12",40.32
"252","2018-11-13",41.32
"253","2018-11-14",40.540001
"254","2018-11-15",38.580002
"255","2018-11-16",38.209999
"256","2018-11-19",36.880001
"257","2018-11-20",35.43
"258","2018-11-21",35.860001
"259","2018-11-23",35.049999
"260","2018-11-26",34.209999
"261","2018-11-27",34.360001
"262","2018-11-28",34.950001
"263","2018-11-29",34.549999
"264","2018-11-30",34.360001
"265","2018-12-03",35.220001
"266","2018-12-04",33.669998
"267","2018-12-06",33.16
"268","2018-12-07",32.669998
"269","2018-12-10",32.150002
"270","2018-12-11",32.990002
"271","2018-12-12",32.93
"272","2018-12-13",33.200001
"273","2018-12-14",32.560001
"274","2018-12-17",31.82
"275","2018-12-18",33.119999
"276","2018-12-19",31.91
"277","2018-12-20",31.65
"278","2018-12-21",29.780001
"279","2018-12-24",29.65
"280","2018-12-26",31.389999
"281","2018-12-27",31.110001
"282","2018-12-28",31.6
"283","2018-12-31",31.709999
"284","2019-01-02",32.360001
"285","2019-01-03",31.49
"286","2019-01-04",32.759998
"287","2019-01-07",32.439999
"288","2019-01-08",32.650002
"289","2019-01-09",32.57
"290","2019-01-10",32.630001
"291","2019-01-11",33.16
"292","2019-01-14",32.389999
"293","2019-01-15",31.950001
"294","2019-01-16",32.759998
"295","2019-01-17",34.029999
"296","2019-01-18",34.09
"297","2019-01-22",33.880001
"298","2019-01-23",34.830002
"299","2019-01-24",33.830002
"300","2019-01-25",34.700001
"301","2019-01-28",34.57
"302","2019-01-29",34.209999
"303","2019-01-30",35.07
"304","2019-01-31",35.529999
"305","2019-02-01",34.849998
"306","2019-02-04",35.299999
"307","2019-02-05",35.32
"308","2019-02-06",34.720001
"309","2019-02-07",34.34
"310","2019-02-08",33.23
"311","2019-02-11",34.490002
"312","2019-02-12",34.240002
"313","2019-02-13",35.369999
"314","2019-02-14",35.849998
"315","2019-02-15",36.049999
"316","2019-02-19",36.439999
"317","2019-02-20",37.080002
"318","2019-02-21",37.400002
"319","2019-02-22",37.240002
"320","2019-02-25",36.970001
"321","2019-02-26",37.259998
"322","2019-02-27",38.32
"323","2019-02-28",37.950001
"324","2019-03-01",38.369999
"325","2019-03-04",37.610001
"326","2019-03-05",37.41
"327","2019-03-06",35.490002
"328","2019-03-07",34.27
"329","2019-03-08",33.669998
"330","2019-03-11",35.16
"331","2019-03-12",36.150002
"332","2019-03-13",36.41
"333","2019-03-14",36.75
"334","2019-03-15",37.380001
"335","2019-03-18",37.57
"336","2019-03-19",37.59
"337","2019-03-20",36.970001
"338","2019-03-21",36.389999
"339","2019-03-22",35.220001
"340","2019-03-25",34.209999
"341","2019-03-26",34.060001
"342","2019-03-27",33.259998
"343","2019-03-28",33.849998
"344","2019-03-29",34.220001
"345","2019-04-01",34.18
"346","2019-04-02",33.279999
"347","2019-04-03",32.59
"348","2019-04-04",33.279999
"349","2019-04-05",33.459999
"350","2019-04-08",33.52
"351","2019-04-09",33.43
"352","2019-04-10",34.049999
"353","2019-04-11",33.73
"354","2019-04-12",34.099998
"355","2019-04-15",33.720001
"356","2019-04-16",34.380001
"357","2019-04-17",33.639999
"358","2019-04-18",33.23
"359","2019-04-22",33.830002
"360","2019-04-23",34.349998
"361","2019-04-24",34.349998
"362","2019-04-25",33.34
"363","2019-04-26",34.080002
"364","2019-04-29",33.869999
"365","2019-04-30",33.900002
"366","2019-05-01",32.689999
"367","2019-05-02",31.82
"368","2019-05-03",32.919998
"369","2019-05-06",33.18
"370","2019-05-07",31.889999
"371","2019-05-08",31.15
"372","2019-05-09",30.66
"373","2019-05-10",31.620001
"374","2019-05-13",29.700001
"375","2019-05-14",29.959999
"376","2019-05-15",29.92
"377","2019-05-16",29.98
"378","2019-05-17",28.969999
"379","2019-05-20",28.74
"380","2019-05-21",29
"381","2019-05-22",28.15
"382","2019-05-23",27.32
"383","2019-05-24",27.24
"384","2019-05-28",27.120001
"385","2019-05-29",26.76
"386","2019-05-30",26.4
"387","2019-05-31",26.219999
"388","2019-06-03",26.690001
"389","2019-06-04",27.440001
"390","2019-06-05",26.440001
"391","2019-06-06",26.41
"392","2019-06-07",26.610001
"393","2019-06-10",26.5
"394","2019-06-11",26.889999
"395","2019-06-12",25.84
"396","2019-06-13",25.530001
"397","2019-06-14",25.1
"398","2019-06-17",25.42
"399","2019-06-18",26.049999
"400","2019-06-19",26.389999
"401","2019-06-20",26.68
"402","2019-06-21",27.27
"403","2019-06-24",26.4
"404","2019-06-25",25.219999
"405","2019-06-26",25.549999
"406","2019-06-27",26.049999
"407","2019-06-28",26.610001
"408","2019-07-01",26.700001
"409","2019-07-02",25.42
"410","2019-07-03",25.700001
"411","2019-07-05",25.940001
"412","2019-07-08",25.82
"413","2019-07-09",25.58
"414","2019-07-10",25.559999
"415","2019-07-11",25.190001
"416","2019-07-12",25.309999
"417","2019-07-15",24.530001
"418","2019-07-16",24.43
"419","2019-07-17",24.299999
"420","2019-07-18",23.280001
"421","2019-07-19",23.620001
"422","2019-07-22",23.15
"423","2019-07-23",22.99
"424","2019-07-24",23.33
"425","2019-07-25",22.370001
"426","2019-07-26",22.33
"427","2019-07-29",21.790001
"428","2019-07-30",21.969999
"429","2019-07-31",21.49
"430","2019-08-01",20.639999
"431","2019-08-02",20.17
"432","2019-08-05",19.129999
"433","2019-08-06",18.75
"434","2019-08-07",18.17
"435","2019-08-08",18.139999
"436","2019-08-09",17.780001
"437","2019-08-12",17.389999
"438","2019-08-13",17.290001
"439","2019-08-14",16.9
"440","2019-08-15",16.639999
"441","2019-08-16",17.25
"442","2019-08-19",18.049999
"443","2019-08-20",17.860001
"444","2019-08-21",17.639999
"445","2019-08-22",17.059999
"446","2019-08-23",16.42
"447","2019-08-26",16.58
"448","2019-08-27",16.15
"449","2019-08-28",16.379999
"450","2019-08-29",16.719999
"451","2019-08-30",16.76
"452","2019-09-03",16.35
"453","2019-09-04",16.67
"454","2019-09-05",16.6
"455","2019-09-06",16.58
"456","2019-09-09",17.48
"457","2019-09-10",18.52
"458","2019-09-11",18.389999
"459","2019-09-12",17.42
"460","2019-09-13",17.25
"461","2019-09-16",17.440001
"462","2019-09-17",17.440001
"463","2019-09-18",16.9
"464","2019-09-19",16.709999
"465","2019-09-20",16.379999
"466","2019-09-23",16.469999
"467","2019-09-24",15.54
"468","2019-09-25",15.91
"469","2019-09-26",15.73
"470","2019-09-27",15.49
"471","2019-09-30",15.63
"472","2019-10-01",14.57
"473","2019-10-02",14.53
"474","2019-10-03",14.67
"475","2019-10-04",14.66
"476","2019-10-07",14.38
"477","2019-10-08",14.02
"478","2019-10-09",14.38
"479","2019-10-10",14.74
"480","2019-10-11",15.44
"481","2019-10-14",15.32
"482","2019-10-15",15.38
"483","2019-10-16",15.37
"484","2019-10-17",15.02
"485","2019-10-18",14.3
"486","2019-10-21",14.5
"487","2019-10-22",14.65
"488","2019-10-23",15
"489","2019-10-24",14.64
"490","2019-10-25",14.5
"491","2019-10-28",14.55
"492","2019-10-29",14.01
"493","2019-10-30",13.54
"494","2019-10-31",13.23
"495","2019-11-01",13.49
"496","2019-11-04",13.93
"497","2019-11-05",13.63
"498","2019-11-06",12.99
"499","2019-11-07",13.28
"500","2019-11-08",13.25
"501","2019-11-11",12.71
"502","2019-11-12",12.26
"503","2019-11-13",12
"504","2019-11-14",11.82
"505","2019-11-15",12.26
"506","2019-11-18",12.1
"507","2019-11-19",12.09
"508","2019-11-20",11.94
"509","2019-11-21",12.22
"510","2019-11-22",12.66
"511","2019-11-25",13.23
"512","2019-11-26",13.15
"513","2019-11-27",13.18
"514","2019-11-29",12.76
"515","2019-12-02",12.6
"516","2019-12-03",12.71
"517","2019-12-04",12.73
"518","2019-12-05",12.79
"519","2019-12-06",13.11
"520","2019-12-09",13.34
"521","2019-12-10",13.36
"522","2019-12-11",13.36
"523","2019-12-12",14.2
"524","2019-12-13",13.6
"525","2019-12-16",14.63
"526","2019-12-17",14.63
"527","2019-12-18",14.85
"528","2019-12-19",14.52
"529","2019-12-20",14.58
"530","2019-12-23",14.75
"531","2019-12-24",14.83
"532","2019-12-26",14.87
"533","2019-12-27",14.84
"534","2019-12-30",14.47
"535","2019-12-31",14.51
"536","2020-01-02",14.67
"537","2020-01-03",14.48
"538","2020-01-06",13.93
"539","2020-01-07",13.5
"540","2020-01-08",12.42
"541","2020-01-09",12
"542","2020-01-10",11.56
"543","2020-01-13",11.68
"544","2020-01-14",11.94
"545","2020-01-15",11.82
"546","2020-01-16",11.48
"547","2020-01-17",11.1
"548","2020-01-21",10.41
"549","2020-01-22",10
"550","2020-01-23",9.84
"551","2020-01-24",9.57
"552","2020-01-27",8.95
"553","2020-01-28",8.59
"554","2020-01-29",8.48
"555","2020-01-30",8.47
"556","2020-01-31",8.13
"557","2020-02-03",8.12
"558","2020-02-04",8.16
"559","2020-02-05",10.33
"560","2020-02-06",9.72
"561","2020-02-07",9.39
"562","2020-02-10",9.58
"563","2020-02-11",7.85
"564","2020-02-12",6.98
"565","2020-02-13",7.6
"566","2020-02-14",7.04
"567","2020-02-18",6.21
"568","2020-02-19",6.37
"569","2020-02-20",6.04
"570","2020-02-21",5.88
"571","2020-02-24",6.09
"572","2020-02-25",5.95
"573","2020-02-26",5.55
"574","2020-02-27",5.59
"575","2020-02-28",5.69
"576","2020-03-02",5.01
"577","2020-03-03",5.47
"578","2020-03-04",6.09
"579","2020-03-05",6.33
"580","2020-03-06",6.31
"581","2020-03-09",5.67
"582","2020-03-10",5.61
"583","2020-03-11",5.32
"584","2020-03-12",4.48
"585","2020-03-13",5.47
"586","2020-03-16",5.52
"587","2020-03-17",8.28
"588","2020-03-18",7.27
"589","2020-03-19",7.42
"590","2020-03-20",6.39
"591","2020-03-23",4.41
"592","2020-03-24",4.81
"593","2020-03-25",4.28
"594","2020-03-26",4.32
"595","2020-03-27",4.26
"596","2020-03-30",3.77
"597","2020-03-31",3.69
"598","2020-04-01",3.85
"599","2020-04-02",4.07
"600","2020-04-03",4.42
"601","2020-04-06",4.56
"602","2020-04-07",3.96
"603","2020-04-08",4.3
"604","2020-04-09",5.49
"605","2020-04-13",5.71
"606","2020-04-14",5.98
"607","2020-04-15",5.44
"608","2020-04-16",4.87
"609","2020-04-17",5.23
"610","2020-04-20",5.16
"611","2020-04-21",5.35
"612","2020-04-22",5.8
"613","2020-04-23",5.02
"614","2020-04-24",4.76
"615","2020-04-27",4.98
"616","2020-04-28",5.62
"617","2020-04-29",6
"618","2020-04-30",7.59
"619","2020-05-01",6.91
"620","2020-05-04",7.07
"621","2020-05-05",6.64
"622","2020-05-06",6.15
"623","2020-05-07",5.87
"624","2020-05-08",7.18
"625","2020-05-11",7.41
"626","2020-05-12",7.05
"627","2020-05-13",6.26
"628","2020-05-14",6.2
"629","2020-05-15",5.97
"630","2020-05-18",6.87
"631","2020-05-19",6.81
"632","2020-05-20",7.3
"633","2020-05-21",6.97
"634","2020-05-22",6.93
"635","2020-05-26",6.99
"636","2020-05-27",7.32
"637","2020-05-28",7.59
"638","2020-05-29",6.81
"639","2020-06-01",6.78
"640","2020-06-02",6.48
"641","2020-06-03",6.7
"642","2020-06-04",7.26
"643","2020-06-05",8.14
"644","2020-06-08",9.8
"645","2020-06-09",9.42
"646","2020-06-10",8.88
"647","2020-06-11",7.23
"648","2020-06-12",7.07
"649","2020-06-15",7.01
"650","2020-06-16",7.42
"651","2020-06-17",6.47
"652","2020-06-18",6.11
"653","2020-06-19",6.08
"654","2020-06-22",5.59
"655","2020-06-23",5.63
"656","2020-06-24",5.29
"657","2020-06-25",5.63
"658","2020-06-26",5.11
"659","2020-06-29",5.25
"660","2020-06-30",5.07
"661","2020-07-01",5.01
"662","2020-07-02",5.17
"663","2020-07-06",5.39
"664","2020-07-07",5.2
"665","2020-07-08",5.35
"666","2020-07-09",5.15
"667","2020-07-10",5.4
"668","2020-07-13",5.28
"669","2020-07-14",5.4
"670","2020-07-15",5.63
"671","2020-07-16",5.73
"672","2020-07-17",5.86
"673","2020-07-20",5.53
"674","2020-07-21",5.58
"675","2020-07-22",5.49
"676","2020-07-23",5.61
"677","2020-07-24",5.39
"678","2020-07-27",5.55
"679","2020-07-28",5.48
"680","2020-07-29",6.02
"681","2020-07-30",5.92
"682","2020-07-31",5.88
"683","2020-08-03",5.8
"684","2020-08-04",5.52
"685","2020-08-05",5.12
"686","2020-08-06",4.97
"687","2020-08-07",5.18
"688","2020-08-10",5.61
"689","2020-08-11",5.61
"690","2020-08-12",5.52
"691","2020-08-13",5.33
"692","2020-08-14",5.55
"693","2020-08-17",5.65
"694","2020-08-18",5.47
"695","2020-08-19",5.15
"696","2020-08-20",5.09
"697","2020-08-21",5.02
"698","2020-08-24",5.05
"699","2020-08-25",5.05
"700","2020-08-26",5.12
"701","2020-08-27",5.31
"702","2020-08-28",5.38
"703","2020-08-31",5.17
"704","2020-09-01",5.13
"705","2020-09-02",4.98
"706","2020-09-03",4.93
"707","2020-09-04",4.66
"708","2020-09-08",4.36
"709","2020-09-09",4.5
"710","2020-09-10",4.68
"711","2020-09-11",4.59
"712","2020-09-14",4.81
"713","2020-09-15",5.11
"714","2020-09-16",5.39
"715","2020-09-17",5.24
"716","2020-09-18",5.75
"717","2020-09-21",5.27
"718","2020-09-22",5.21
"719","2020-09-23",4.74
"720","2020-09-24",4.75
"721","2020-09-25",4.38
"722","2020-09-28",4.68
"723","2020-09-29",4.52
"724","2020-09-30",4.43
"725","2020-10-01",4.12
"726","2020-10-02",4.38
"727","2020-10-05",4.37
"728","2020-10-06",4.19
"729","2020-10-07",4.12
"730","2020-10-08",4.32
"731","2020-10-09",4.3
"732","2020-10-12",4.36
"733","2020-10-13",4.28
"734","2020-10-14",4.17
"735","2020-10-15",4.17
"736","2020-10-16",4.11
"737","2020-10-19",4.03
"738","2020-10-20",4.12
"739","2020-10-21",4.2
"740","2020-10-22",4.32
"741","2020-10-23",4.68
"742","2020-10-26",4.89
"743","2020-10-27",4.47
"744","2020-10-28",4.08
"745","2020-10-29",3.86
"746","2020-10-30",3.79
"747","2020-11-02",4.02
"748","2020-11-03",4.04
"749","2020-11-04",3.76
"750","2020-11-05",4.11
"751","2020-11-06",4.04
"752","2020-11-09",4.46
"753","2020-11-10",4.44
"754","2020-11-11",4.67
"755","2020-11-12",4.35
"756","2020-11-13",4.49
"757","2020-11-16",4.78
"758","2020-11-17",4.91
"759","2020-11-18",4.96
"760","2020-11-19",5.11
"761","2020-11-20",5.12
"762","2020-11-23",5.44
"763","2020-11-24",5.93
"764","2020-11-25",6.02
"765","2020-11-27",5.68
