"","date","LUMO"
"977","2015-10-01",35.32
"978","2015-10-02",36.360001
"979","2015-10-05",36.48
"980","2015-10-06",33.580002
"981","2015-10-07",35.77
"982","2015-10-08",32.889999
"983","2015-10-09",34.310001
"984","2015-10-12",33.77
"985","2015-10-13",33.16
"986","2015-10-14",32.91
"987","2015-10-15",35.549999
"988","2015-10-16",36.16
"989","2015-10-19",35.950001
"990","2015-10-20",34.93
"991","2015-10-21",35.040001
"992","2015-10-22",35.779999
"993","2015-10-23",36.18
"994","2015-10-26",36.919998
"995","2015-10-27",38.560001
"996","2015-10-28",39.560001
"997","2015-10-29",37.380001
"998","2015-10-30",38.27
"999","2015-11-02",40.139999
"1000","2015-11-03",40.560001
"1001","2015-11-04",44.93
"1002","2015-11-05",44.91
"1003","2015-11-06",33.919998
"1004","2015-11-09",35.48
"1005","2015-11-10",35.810001
"1006","2015-11-11",35.110001
"1007","2015-11-12",34.959999
"1008","2015-11-13",35.900002
"1009","2015-11-16",36
"1010","2015-11-17",34.93
"1011","2015-11-18",36.189999
"1012","2015-11-19",35.439999
"1013","2015-11-20",36.150002
"1014","2015-11-23",37.610001
"1015","2015-11-24",36.5
"1016","2015-11-25",37.139999
"1017","2015-11-27",38.419998
"1018","2015-11-30",36.599998
"1019","2015-12-01",37.990002
"1020","2015-12-02",37.970001
"1021","2015-12-03",34.619999
"1022","2015-12-04",35.880001
"1023","2015-12-07",32.990002
"1024","2015-12-08",34.650002
"1025","2015-12-09",33.68
"1026","2015-12-10",35.52
"1027","2015-12-11",32.810001
"1028","2015-12-14",32.73
"1029","2015-12-15",34.75
"1030","2015-12-16",36.470001
"1031","2015-12-17",35.419998
"1032","2015-12-18",35.330002
"1033","2015-12-21",36.509998
"1034","2015-12-22",35.52
"1035","2015-12-23",37.009998
"1036","2015-12-24",36.91
"1037","2015-12-28",36.169998
"1038","2015-12-29",37.240002
"1039","2015-12-30",36.59
"1040","2015-12-31",36.389999
"1041","2016-01-04",34.73
"1042","2016-01-05",34.34
"1043","2016-01-06",32.209999
"1044","2016-01-07",29.719999
"1045","2016-01-08",30.57
"1046","2016-01-11",27.559999
"1047","2016-01-12",28.120001
"1048","2016-01-13",25.799999
"1049","2016-01-14",27.280001
"1050","2016-01-15",25.610001
"1051","2016-01-19",25.709999
"1052","2016-01-20",28.200001
"1053","2016-01-21",27.16
"1054","2016-01-22",27.120001
"1055","2016-01-25",27.469999
"1056","2016-01-26",26.379999
"1057","2016-01-27",25.26
"1058","2016-01-28",23.99
"1059","2016-01-29",24.360001
"1060","2016-02-01",24.42
"1061","2016-02-02",25.700001
"1062","2016-02-03",24.83
"1063","2016-02-04",25.450001
"1064","2016-02-05",23.23
"1065","2016-02-08",20.860001
"1066","2016-02-09",20.57
"1067","2016-02-10",21.360001
"1068","2016-02-11",20.540001
"1069","2016-02-12",21.049999
"1070","2016-02-16",22.190001
"1071","2016-02-17",22.68
"1072","2016-02-18",20.799999
"1073","2016-02-19",22.32
"1074","2016-02-22",22.93
"1075","2016-02-23",21.35
"1076","2016-02-24",22.459999
"1077","2016-02-25",21.25
"1078","2016-02-26",21.629999
"1079","2016-02-29",21.040001
"1080","2016-03-01",19.690001
"1081","2016-03-02",19.9
"1082","2016-03-03",18.540001
"1083","2016-03-04",18.18
"1084","2016-03-07",18.889999
"1085","2016-03-08",17.540001
"1086","2016-03-09",17.91
"1087","2016-03-10",17.17
"1088","2016-03-11",18.43
"1089","2016-03-14",19.23
"1090","2016-03-15",17.33
"1091","2016-03-16",16.51
"1092","2016-03-17",17.18
"1093","2016-03-18",17.959999
"1094","2016-03-21",18.1
"1095","2016-03-22",18.719999
"1096","2016-03-23",17.34
"1097","2016-03-24",17.59
"1098","2016-03-28",16.66
"1099","2016-03-29",17.370001
"1100","2016-03-30",17.16
"1101","2016-03-31",18.200001
"1102","2016-04-01",18.389999
"1103","2016-04-04",18.66
"1104","2016-04-05",18.620001
"1105","2016-04-06",19.360001
"1106","2016-04-07",19.389999
"1107","2016-04-08",18.76
"1108","2016-04-11",18.26
"1109","2016-04-12",18.57
"1110","2016-04-13",18.889999
"1111","2016-04-14",19.190001
"1112","2016-04-15",19.01
"1113","2016-04-18",19.15
"1114","2016-04-19",17.879999
"1115","2016-04-20",17.65
"1116","2016-04-21",18.120001
"1117","2016-04-22",17.719999
"1118","2016-04-25",17.799999
"1119","2016-04-26",16.75
"1120","2016-04-27",16.26
"1121","2016-04-28",15.88
"1122","2016-04-29",16.209999
"1123","2016-05-02",17.610001
"1124","2016-05-03",16.92
"1125","2016-05-04",16.139999
"1126","2016-05-05",15.75
"1127","2016-05-06",15.55
"1128","2016-05-09",16.5
"1129","2016-05-10",11.45
"1130","2016-05-11",10.6
"1131","2016-05-12",9.71
"1132","2016-05-13",9.99
"1133","2016-05-16",10.15
"1134","2016-05-17",10.24
"1135","2016-05-18",10.25
"1136","2016-05-19",9.86
"1137","2016-05-20",10.22
"1138","2016-05-23",10.58
"1139","2016-05-24",10.72
"1140","2016-05-25",10.99
"1141","2016-05-26",10.89
"1142","2016-05-27",11.17
"1143","2016-05-31",11.73
"1144","2016-06-01",12.12
"1145","2016-06-02",12.52
"1146","2016-06-03",11.51
"1147","2016-06-06",12.24
"1148","2016-06-07",11.63
"1149","2016-06-08",12.3
"1150","2016-06-09",11.68
"1151","2016-06-10",11.29
"1152","2016-06-13",10.35
"1153","2016-06-14",10.1
"1154","2016-06-15",10.31
"1155","2016-06-16",10.67
"1156","2016-06-17",10.28
"1157","2016-06-20",10.95
"1158","2016-06-21",10.71
"1159","2016-06-22",10.65
"1160","2016-06-23",11.24
"1161","2016-06-24",10.34
"1162","2016-06-27",9.95
"1163","2016-06-28",10.83
"1164","2016-06-29",10.93
"1165","2016-06-30",11.26
"1166","2016-07-01",11.64
"1167","2016-07-05",11.22
"1168","2016-07-06",11.58
"1169","2016-07-07",11.62
"1170","2016-07-08",11.79
"1171","2016-07-11",11.62
"1172","2016-07-12",11.63
"1173","2016-07-13",10.83
"1174","2016-07-14",10.69
"1175","2016-07-15",10.98
"1176","2016-07-18",10.9
"1177","2016-07-19",10.34
"1178","2016-07-20",11.07
"1179","2016-07-21",10.89
"1180","2016-07-22",11.03
"1181","2016-07-25",11.17
"1182","2016-07-26",10.95
"1183","2016-07-27",11.37
"1184","2016-07-28",11.11
"1185","2016-07-29",10.58
"1186","2016-08-01",10.49
"1187","2016-08-02",10.64
"1188","2016-08-03",10.76
"1189","2016-08-04",10.85
"1190","2016-08-05",11
"1191","2016-08-08",10.68
"1192","2016-08-09",10.78
"1193","2016-08-10",10.44
"1194","2016-08-11",10.58
"1195","2016-08-12",10.66
"1196","2016-08-15",10.86
"1197","2016-08-16",10.53
"1198","2016-08-17",10.12
"1199","2016-08-18",10.25
"1200","2016-08-19",10.06
"1201","2016-08-22",10.32
"1202","2016-08-23",10.26
"1203","2016-08-24",9.99
"1204","2016-08-25",9.94
"1205","2016-08-26",10.05
"1206","2016-08-29",10.04
"1207","2016-08-30",10.22
"1208","2016-08-31",10.18
"1209","2016-09-01",10.31
"1210","2016-09-02",9.91
"1211","2016-09-06",10.24
"1212","2016-09-07",10.3
"1213","2016-09-08",10.33
"1214","2016-09-09",10.03
"1215","2016-09-12",10.49
"1216","2016-09-13",10.25
"1217","2016-09-14",10.44
"1218","2016-09-15",10.63
"1219","2016-09-16",10.77
"1220","2016-09-19",11.08
"1221","2016-09-20",11.73
"1222","2016-09-21",11.61
"1223","2016-09-22",12.01
"1224","2016-09-23",12.87
"1225","2016-09-26",12.55
"1226","2016-09-27",13.32
"1227","2016-09-28",14.99
"1228","2016-09-29",14.68
"1229","2016-09-30",15.02
"1230","2016-10-03",14.92
"1231","2016-10-04",14.69
"1232","2016-10-05",15.73
"1233","2016-10-06",14.42
"1234","2016-10-07",15.3
"1235","2016-10-10",16.42
"1236","2016-10-11",15.78
"1237","2016-10-12",15.6
"1238","2016-10-13",14.95
"1239","2016-10-14",14.57
"1240","2016-10-17",14.53
"1241","2016-10-18",14.91
"1242","2016-10-19",14.42
"1243","2016-10-20",14.81
"1244","2016-10-21",14.72
"1245","2016-10-24",14.15
"1246","2016-10-25",13.63
"1247","2016-10-26",13.1
"1248","2016-10-27",12.65
"1249","2016-10-28",12.36
"1250","2016-10-31",12.15
"1251","2016-11-01",11.79
"1252","2016-11-02",10.86
"1253","2016-11-03",10.33
"1254","2016-11-04",10.59
"1255","2016-11-07",11.16
"1256","2016-11-08",11.23
"1257","2016-11-09",12.45
"1258","2016-11-10",13.36
"1259","2016-11-11",13.56
"1260","2016-11-14",13.75
"1261","2016-11-15",13.63
"1262","2016-11-16",13.4
"1263","2016-11-17",13.65
"1264","2016-11-18",13.53
"1265","2016-11-21",13.24
"1266","2016-11-22",13.07
"1267","2016-11-23",13.06
"1268","2016-11-25",12.97
"1269","2016-11-28",12.05
"1270","2016-11-29",11.46
"1271","2016-11-30",11.08
"1272","2016-12-01",10.53
"1273","2016-12-02",10.71
"1274","2016-12-05",11.1
"1275","2016-12-06",11.27
"1276","2016-12-07",11.04
"1277","2016-12-08",11.01
"1278","2016-12-09",11.14
"1279","2016-12-12",10.64
"1280","2016-12-13",10.68
"1281","2016-12-14",10.75
"1282","2016-12-15",10.98
"1283","2016-12-16",10.94
"1284","2016-12-19",10.78
"1285","2016-12-20",10.62
"1286","2016-12-21",10.19
"1287","2016-12-22",10.01
"1288","2016-12-23",10.99
"1289","2016-12-27",10.67
"1290","2016-12-28",10.22
"1291","2016-12-29",10.23
"1292","2016-12-30",10.28
"1293","2017-01-03",10.55
"1294","2017-01-04",11.04
"1295","2017-01-05",10.88
"1296","2017-01-06",11.09
"1297","2017-01-09",13.12
"1298","2017-01-10",12.92
"1299","2017-01-11",12.17
"1300","2017-01-12",11.94
"1301","2017-01-13",12.02
"1302","2017-01-17",11.11
"1303","2017-01-18",11.2
"1304","2017-01-19",10.79
"1305","2017-01-20",11.33
"1306","2017-01-23",11.06
"1307","2017-01-24",11.02
"1308","2017-01-25",11.47
"1309","2017-01-26",12.2
"1310","2017-01-27",12.32
"1311","2017-01-30",11.76
"1312","2017-01-31",12.17
"1313","2017-02-01",12.68
"1314","2017-02-02",12.45
"1315","2017-02-03",12.79
"1316","2017-02-06",13.32
"1317","2017-02-07",13.67
"1318","2017-02-08",14.01
"1319","2017-02-09",14.01
"1320","2017-02-10",14
"1321","2017-02-13",14.02
"1322","2017-02-14",14.62
"1323","2017-02-15",14.97
"1324","2017-02-16",14.96
"1325","2017-02-17",15.27
"1326","2017-02-21",14.9
"1327","2017-02-22",14.4
"1328","2017-02-23",14.28
"1329","2017-02-24",14.18
"1330","2017-02-27",15.21
"1331","2017-02-28",15.71
"1332","2017-03-01",16.780001
"1333","2017-03-02",19.73
"1334","2017-03-03",20.440001
"1335","2017-03-06",20.73
"1336","2017-03-07",19.65
"1337","2017-03-08",20.17
"1338","2017-03-09",21.01
"1339","2017-03-10",21.4
"1340","2017-03-13",21.950001
"1341","2017-03-14",21.129999
"1342","2017-03-15",21.9
"1343","2017-03-16",21.959999
"1344","2017-03-17",21.75
"1345","2017-03-20",22.4
"1346","2017-03-21",20.65
"1347","2017-03-22",20.25
"1348","2017-03-23",20.299999
"1349","2017-03-24",20.09
"1350","2017-03-27",20.389999
"1351","2017-03-28",20.65
"1352","2017-03-29",21.889999
"1353","2017-03-30",23.120001
"1354","2017-03-31",24.1
"1355","2017-04-03",23.09
"1356","2017-04-04",20.790001
"1357","2017-04-05",17.879999
"1358","2017-04-06",17.540001
"1359","2017-04-07",16.190001
"1360","2017-04-10",16.719999
"1361","2017-04-11",16
"1362","2017-04-12",15.48
"1363","2017-04-13",15.5
"1364","2017-04-17",15.91
"1365","2017-04-18",16
"1366","2017-04-19",19.02
"1367","2017-04-20",18.26
"1368","2017-04-21",18.08
"1369","2017-04-24",18.59
"1370","2017-04-25",18.549999
"1371","2017-04-26",19.049999
"1372","2017-04-27",18.370001
"1373","2017-04-28",18.690001
"1374","2017-05-01",18.860001
"1375","2017-05-02",18.049999
"1376","2017-05-03",17.719999
"1377","2017-05-04",17.5
"1378","2017-05-05",16.950001
"1379","2017-05-08",16.41
"1380","2017-05-09",16.719999
"1381","2017-05-10",17.16
"1382","2017-05-11",16.84
"1383","2017-05-12",17.42
"1384","2017-05-15",17
"1385","2017-05-16",16.35
"1386","2017-05-17",16.1
"1387","2017-05-18",14.64
"1388","2017-05-19",14.78
"1389","2017-05-22",15.11
"1390","2017-05-23",15.5
"1391","2017-05-24",15.37
"1392","2017-05-25",15.24
"1393","2017-05-26",14.34
"1394","2017-05-30",13.02
"1395","2017-05-31",12.76
"1396","2017-06-01",12.75
"1397","2017-06-02",12.59
"1398","2017-06-05",11.03
"1399","2017-06-06",11.03
"1400","2017-06-07",10.62
"1401","2017-06-08",6.24
"1402","2017-06-09",6.46
"1403","2017-06-12",6.2
"1404","2017-06-13",6.14
"1405","2017-06-14",6.22
"1406","2017-06-15",6.07
"1407","2017-06-16",6.12
"1408","2017-06-19",6.32
"1409","2017-06-20",6.75
"1410","2017-06-21",7.36
"1411","2017-06-22",7.4
"1412","2017-06-23",7.36
"1413","2017-06-26",7.31
"1414","2017-06-27",7.1
"1415","2017-06-28",7.29
"1416","2017-06-29",7.35
"1417","2017-06-30",7.35
"1418","2017-07-03",7.5
"1419","2017-07-05",7.5
"1420","2017-07-06",7.5
"1421","2017-07-07",7.69
"1422","2017-07-10",7.63
"1423","2017-07-11",7.64
"1424","2017-07-12",7.67
"1425","2017-07-13",7.73
"1426","2017-07-14",7.38
"1427","2017-07-17",7.37
"1428","2017-07-18",7.19
"1429","2017-07-19",7.22
"1430","2017-07-20",7.34
"1431","2017-07-21",7.26
"1432","2017-07-24",7.32
"1433","2017-07-25",7.33
"1434","2017-07-26",7.35
"1435","2017-07-27",7
"1436","2017-07-28",7.7
"1437","2017-07-31",7.22
"1438","2017-08-01",7.4
"1439","2017-08-02",6.86
"1440","2017-08-03",7.04
"1441","2017-08-04",7.21
"1442","2017-08-07",7.11
"1443","2017-08-08",7.06
"1444","2017-08-09",6.9
"1445","2017-08-10",6.53
"1446","2017-08-11",6.42
"1447","2017-08-14",6.62
"1448","2017-08-15",6.59
"1449","2017-08-16",6.53
"1450","2017-08-17",6.44
"1451","2017-08-18",6.35
"1452","2017-08-21",6.5
"1453","2017-08-22",6.43
"1454","2017-08-23",6.56
"1455","2017-08-24",7.08
"1456","2017-08-25",6.66
"1457","2017-08-28",6.81
"1458","2017-08-29",6.69
"1459","2017-08-30",7.1
"1460","2017-08-31",8.12
"1461","2017-09-01",7.79
"1462","2017-09-05",7.74
"1463","2017-09-06",7.79
"1464","2017-09-07",13.6
"1465","2017-09-08",17.67
"1466","2017-09-11",16.639999
"1467","2017-09-12",15.01
"1468","2017-09-13",13.74
"1469","2017-09-14",13.19
"1470","2017-09-15",12.67
"1471","2017-09-18",12.09
"1472","2017-09-19",11.88
"1473","2017-09-20",11.31
"1474","2017-09-21",10.81
"1475","2017-09-22",10.99
"1476","2017-09-25",10.09
"1477","2017-09-26",9.1
"1478","2017-09-27",9.16
"1479","2017-09-28",9.8
"1480","2017-09-29",10.18
"1481","2017-10-02",10.39
"1482","2017-10-03",10.91
"1483","2017-10-04",11.87
"1484","2017-10-05",11.53
"1485","2017-10-06",10.7
"1486","2017-10-09",10.9
"1487","2017-10-10",11.06
"1488","2017-10-11",10.96
"1489","2017-10-12",11.25
"1490","2017-10-13",10.75
"1491","2017-10-16",10.24
"1492","2017-10-17",10.16
"1493","2017-10-18",10.18
"1494","2017-10-19",10.29
"1495","2017-10-20",10.08
"1496","2017-10-23",9.77
"1497","2017-10-24",9.68
"1498","2017-10-25",9.4
"1499","2017-10-26",9.51
"1500","2017-10-27",9.52
"1501","2017-10-30",9.43
"1502","2017-10-31",9.36
"1503","2017-11-01",9.24
"1504","2017-11-02",8.57
"1505","2017-11-03",8.87
"1506","2017-11-06",8.98
"1507","2017-11-07",8.61
"1508","2017-11-08",8.88
"1509","2017-11-09",8.87
"1510","2017-11-10",9.02
"1511","2017-11-13",8.9
"1512","2017-11-14",8.36
"1513","2017-11-15",8.73
"1514","2017-11-16",9.25
"1515","2017-11-17",9.61
"1516","2017-11-20",9.18
"1517","2017-11-21",8.58
"1518","2017-11-22",8.91
"1519","2017-11-24",8.74
"1520","2017-11-27",8.88
"1521","2017-11-28",8.73
"1522","2017-11-29",8.75
"1523","2017-11-30",8.77
"1524","2017-12-01",8.86
"1525","2017-12-04",8.39
"1526","2017-12-05",8.37
"1527","2017-12-06",7.89
"1528","2017-12-07",8.04
"1529","2017-12-08",8.43
"1530","2017-12-11",8.51
"1531","2017-12-12",7.97
"1532","2017-12-13",8.44
"1533","2017-12-14",8.25
"1534","2017-12-15",8.15
"1535","2017-12-18",7.93
"1536","2017-12-19",7.95
"1537","2017-12-20",8.13
"1538","2017-12-21",8.33
"1539","2017-12-22",8.23
"1540","2017-12-26",8.17
"1541","2017-12-27",8.19
"1542","2017-12-28",8.27
"1543","2017-12-29",8.11
"1544","2018-01-02",8.47
"1545","2018-01-03",9.1
"1546","2018-01-04",10.06
"1547","2018-01-05",9
"1548","2018-01-08",8.46
"1549","2018-01-09",8.5
"1550","2018-01-10",8.38
"1551","2018-01-11",8.44
"1552","2018-01-12",8.58
"1553","2018-01-16",8.36
"1554","2018-01-17",8.36
"1555","2018-01-18",8.44
"1556","2018-01-19",8.62
"1557","2018-01-22",8.56
"1558","2018-01-23",8.76
"1559","2018-01-24",8.55
"1560","2018-01-25",8.64
"1561","2018-01-26",8.58
"1562","2018-01-29",8.59
"1563","2018-01-30",8.41
"1564","2018-01-31",8.25
"1565","2018-02-01",8.56
"1566","2018-02-02",8.45
"1567","2018-02-05",8.16
"1568","2018-02-06",8.32
"1569","2018-02-07",8.81
"1570","2018-02-08",7.57
"1571","2018-02-09",6.81
"1572","2018-02-12",6.92
"1573","2018-02-13",6.56
"1574","2018-02-14",6.77
"1575","2018-02-15",6.84
"1576","2018-02-16",7.11
"1577","2018-02-20",7.13
"1578","2018-02-21",7.01
"1579","2018-02-22",7
"1580","2018-02-23",7.1
"1581","2018-02-26",7.22
"1582","2018-02-27",7.38
"1583","2018-02-28",7.18
"1584","2018-03-01",6.99
"1585","2018-03-02",7.59
"1586","2018-03-05",7.7
"1587","2018-03-06",8.07
"1588","2018-03-07",7.93
"1589","2018-03-08",8.1
"1590","2018-03-09",7.85
"1591","2018-03-12",8.21
"1592","2018-03-13",8.12
"1593","2018-03-14",7.91
"1594","2018-03-15",7.36
"1595","2018-03-16",7.24
"1596","2018-03-19",6.93
"1597","2018-03-20",7.07
"1598","2018-03-21",7.24
"1599","2018-03-22",7.38
"1600","2018-03-23",7.26
"1601","2018-03-26",7.36
"1602","2018-03-27",7.08
"1603","2018-03-28",7.58
"1604","2018-03-29",7.25
"1605","2018-04-02",7.05
"1606","2018-04-03",7.06
"1607","2018-04-04",7.32
"1608","2018-04-05",7.32
"1609","2018-04-06",4.2
"1610","2018-04-09",3.86
"1611","2018-04-10",4.03
"1612","2018-04-11",4.14
"1613","2018-04-12",4.5
"1614","2018-04-13",4.47
"1615","2018-04-16",4.13
"1616","2018-04-17",4.57
"1617","2018-04-18",4.54
"1618","2018-04-19",4.51
"1619","2018-04-20",4.49
"1620","2018-04-23",4.54
"1621","2018-04-24",4.69
"1622","2018-04-25",4.59
"1623","2018-04-26",4.73
"1624","2018-04-27",4.72
"1625","2018-04-30",4.56
"1626","2018-05-01",4.82
"1627","2018-05-02",5.11
"1628","2018-05-03",4.87
"1629","2018-05-04",4.9
"1630","2018-05-07",5.2
"1631","2018-05-08",5.12
"1632","2018-05-09",5.16
"1633","2018-05-10",5.21
"1634","2018-05-11",5.33
"1635","2018-05-14",5.37
"1636","2018-05-15",5.18
"1637","2018-05-16",5.28
"1638","2018-05-17",5.09
"1639","2018-05-18",5.07
"1640","2018-05-21",5.12
"1641","2018-05-22",5.2
"1642","2018-05-23",5.33
"1643","2018-05-24",5.4
"1644","2018-05-25",5.4
"1645","2018-05-29",5.47
"1646","2018-05-30",5.17
"1647","2018-05-31",5.26
"1648","2018-06-01",5.26
"1649","2018-06-04",5.16
"1650","2018-06-05",5.2
"1651","2018-06-06",5.3
"1652","2018-06-07",5.2
"1653","2018-06-08",5.19
"1654","2018-06-11",5.16
"1655","2018-06-12",5.2
"1656","2018-06-13",5.27
"1657","2018-06-14",5.23
"1658","2018-06-15",5.35
"1659","2018-06-18",5.19
"1660","2018-06-19",5.05
"1661","2018-06-20",5.28
"1662","2018-06-21",5.16
"1663","2018-06-22",5.1
"1664","2018-06-25",5.08
"1665","2018-06-26",4.91
"1666","2018-06-27",4.78
"1667","2018-06-28",4.82
"1668","2018-06-29",4.76
"1669","2018-07-02",4.94
"1670","2018-07-03",4.75
"1671","2018-07-05",4.82
"1672","2018-07-06",4.88
"1673","2018-07-09",4.91
"1674","2018-07-10",4.81
"1675","2018-07-11",4.85
"1676","2018-07-12",4.87
"1677","2018-07-13",4.85
"1678","2018-07-16",4.68
"1679","2018-07-17",4.71
"1680","2018-07-18",4.55
"1681","2018-07-19",4.56
"1682","2018-07-20",4.67
"1683","2018-07-23",4.37
"1684","2018-07-24",4.27
"1685","2018-07-25",4.41
"1686","2018-07-26",4.28
"1687","2018-07-27",3.9
"1688","2018-07-30",3.75
"1689","2018-07-31",3.78
"1690","2018-08-01",3.17
"1691","2018-08-02",3.17
"1692","2018-08-03",3.03
"1693","2018-08-06",3.08
"1694","2018-08-07",3
"1695","2018-08-08",3.08
"1696","2018-08-09",3.09
"1697","2018-08-10",3.01
"1698","2018-08-13",3.01
"1699","2018-08-14",2.81
"1700","2018-08-15",2.76
"1701","2018-08-16",2.75
"1702","2018-08-17",2.72
"1703","2018-08-20",2.74
"1704","2018-08-21",2.8
"1705","2018-08-22",2.89
"1706","2018-08-23",2.87
"1707","2018-08-24",2.89
"1708","2018-08-27",2.95
"1709","2018-08-28",3.02
"1710","2018-08-29",3.09
"1711","2018-08-30",3.12
"1712","2018-08-31",3.1
"1713","2018-09-04",3.07
"1714","2018-09-05",2.99
"1715","2018-09-06",2.88
"1716","2018-09-07",3.01
"1717","2018-09-10",2.82
"1718","2018-09-11",2.8
"1719","2018-09-12",2.7
"1720","2018-09-13",2.5
"1721","2018-09-14",2.36
"1722","2018-09-17",2.36
"1723","2018-09-18",2.33
"1724","2018-09-19",2.34
"1725","2018-09-20",2.37
"1726","2018-09-21",2.37
"1727","2018-09-24",2.38
"1728","2018-09-25",2.43
"1729","2018-09-26",2.5
"1730","2018-09-27",2.51
"1731","2018-09-28",2.39
"1732","2018-10-01",2.28
"1733","2018-10-02",2.28
"1734","2018-10-03",2.41
"1735","2018-10-04",2.3
"1736","2018-10-05",2.36
"1737","2018-10-08",2.31
"1738","2018-10-09",2.34
"1739","2018-10-10",2.24
"1740","2018-10-11",2.2
"1741","2018-10-12",2.15
"1742","2018-10-15",2.17
"1743","2018-10-16",2.25
"1744","2018-10-17",2.22
"1745","2018-10-18",2.15
"1746","2018-10-19",2.16
"1747","2018-10-22",2.11
"1748","2018-10-23",2.05
"1749","2018-10-24",1.98
"1750","2018-10-25",2.02
"1751","2018-10-26",1.93
"1752","2018-10-29",1.93
"1753","2018-10-30",1.94
"1754","2018-10-31",1.89
"1755","2018-11-01",2.27
"1756","2018-11-02",2.12
"1757","2018-11-05",2.14
"1758","2018-11-06",2.14
"1759","2018-11-07",2.16
"1760","2018-11-08",2.15
"1761","2018-11-09",2.08
"1762","2018-11-12",1.98
"1763","2018-11-13",1.92
"1764","2018-11-14",1.86
"1765","2018-11-15",2.09
"1766","2018-11-16",1.88
"1767","2018-11-19",1.88
"1768","2018-11-20",1.86
"1769","2018-11-21",1.95
"1770","2018-11-23",1.94
"1771","2018-11-26",1.93
"1772","2018-11-27",1.85
"1773","2018-11-28",1.9
"1774","2018-11-29",1.97
"1775","2018-11-30",1.89
"1776","2018-12-03",1.9
"1777","2018-12-04",1.86
"1778","2018-12-06",1.84
"1779","2018-12-07",1.83
"1780","2018-12-10",1.79
"1781","2018-12-11",1.73
"1782","2018-12-12",1.8
"1783","2018-12-13",1.72
"1784","2018-12-14",1.75
"1785","2018-12-17",1.73
"1786","2018-12-18",1.71
"1787","2018-12-19",1.67
"1788","2018-12-20",1.64
"1789","2018-12-21",1.51
"1790","2018-12-24",1.42
"1791","2018-12-26",1.4
"1792","2018-12-27",1.36
"1793","2018-12-28",1.46
"1794","2018-12-31",1.52
"1795","2019-01-02",1.66
"1796","2019-01-03",1.52
"1797","2019-01-04",1.55
"1798","2019-01-07",1.57
"1799","2019-01-08",1.65
"1800","2019-01-09",1.59
"1801","2019-01-10",1.56
"1802","2019-01-11",1.55
"1803","2019-01-14",1.53
"1804","2019-01-15",1.54
"1805","2019-01-16",1.52
"1806","2019-01-17",1.51
"1807","2019-01-18",1.52
"1808","2019-01-22",1.38
"1809","2019-01-23",1.34
"1810","2019-01-24",1.35
"1811","2019-01-25",1.41
"1812","2019-01-28",1.33
"1813","2019-01-29",1.36
"1814","2019-01-30",1.45
"1815","2019-01-31",1.49
"1816","2019-02-01",1.51
"1817","2019-02-04",1.58
"1818","2019-02-05",1.55
"1819","2019-02-06",1.57
"1820","2019-02-07",1.59
"1821","2019-02-08",1.49
"1822","2019-02-11",1.48
"1823","2019-02-12",1.48
"1824","2019-02-13",1.47
"1825","2019-02-14",1.48
"1826","2019-02-15",1.53
"1827","2019-02-19",1.6
"1828","2019-02-20",1.81
"1829","2019-02-21",1.85
"1830","2019-02-22",1.65
"1831","2019-02-25",1.63
"1832","2019-02-26",1.65
"1833","2019-02-27",1.67
"1834","2019-02-28",1.69
"1835","2019-03-01",1.8
"1836","2019-03-04",1.81
"1837","2019-03-05",1.84
"1838","2019-03-06",1.75
"1839","2019-03-07",1.75
"1840","2019-03-08",1.71
"1841","2019-03-11",1.71
"1842","2019-03-12",1.78
"1843","2019-03-13",1.82
"1844","2019-03-14",1.78
"1845","2019-03-15",1.91
"1846","2019-03-18",1.89
"1847","2019-03-19",2.14
"1848","2019-03-20",2.13
"1849","2019-03-21",2.07
"1850","2019-03-22",1.91
"1851","2019-03-25",1.85
"1852","2019-03-26",1.94
"1853","2019-03-27",1.96
"1854","2019-03-28",1.91
"1855","2019-03-29",1.93
"1856","2019-04-01",2.05
"1857","2019-04-02",1.76
"1858","2019-04-03",1.84
"1859","2019-04-04",1.76
"1860","2019-04-05",1.75
"1861","2019-04-08",1.79
"1862","2019-04-09",1.74
"1863","2019-04-10",1.74
"1864","2019-04-11",1.72
"1865","2019-04-12",1.69
"1866","2019-04-15",1.66
"1867","2019-04-16",1.69
"1868","2019-04-17",1.57
"1869","2019-04-18",1.59
"1870","2019-04-22",1.6
"1871","2019-04-23",1.67
"1872","2019-04-24",1.65
"1873","2019-04-25",1.65
"1874","2019-04-26",1.71
"1875","2019-04-29",1.76
"1876","2019-04-30",1.71
"1877","2019-05-01",1.75
"1878","2019-05-02",1.73
"1879","2019-05-03",1.79
"1880","2019-05-06",1.8
"1881","2019-05-07",1.78
"1882","2019-05-08",1.67
"1883","2019-05-09",1.74
"1884","2019-05-10",1.69
"1885","2019-05-13",1.6
"1886","2019-05-14",1.65
"1887","2019-05-15",1.62
"1888","2019-05-16",1.62
"1889","2019-05-17",1.57
"1890","2019-05-20",1.66
"1891","2019-05-21",1.69
"1892","2019-05-22",1.81
"1893","2019-05-23",1.81
"1894","2019-05-24",1.89
"1895","2019-05-28",1.78
"1896","2019-05-29",1.75
"1897","2019-05-30",1.75
"1898","2019-05-31",1.76
"1899","2019-06-03",1.75
"1900","2019-06-04",1.81
"1901","2019-06-05",1.69
"1902","2019-06-06",1.56
"1903","2019-06-07",1.56
"1904","2019-06-10",1.56
