"","date","CUBI"
"1","2012-03-14",9.272727
"2","2012-03-15",9.272727
"3","2012-03-16",9.272727
"4","2012-03-19",9.272727
"5","2012-03-20",9.272727
"6","2012-03-21",9.272727
"7","2012-03-22",9.272727
"8","2012-03-23",9.272727
"9","2012-03-26",9.272727
"10","2012-03-27",9.272727
"11","2012-03-28",9.272727
"12","2012-03-29",9.272727
"13","2012-03-30",9.272727
"14","2012-04-02",9.272727
"15","2012-04-03",9.272727
"16","2012-04-04",9.272727
"17","2012-04-05",9.272727
"18","2012-04-09",9.272727
"19","2012-04-10",9.272727
"20","2012-04-11",9.318182
"21","2012-04-12",9.318182
"22","2012-04-13",9.318182
"23","2012-04-16",9.318182
"24","2012-04-17",9.318182
"25","2012-04-18",9.318182
"26","2012-04-19",9.318182
"27","2012-04-20",9.318182
"28","2012-04-23",9.318182
"29","2012-04-24",11.136364
"30","2012-04-25",11.136364
"31","2012-04-26",11.136364
"32","2012-04-27",11.136364
"33","2012-04-30",11.136364
"34","2012-05-01",11.136364
"35","2012-05-02",11.136364
"36","2012-05-03",10.909091
"37","2012-05-04",10.909091
"38","2012-05-07",11.363636
"39","2012-05-08",10
"40","2012-05-09",10
"41","2012-05-10",10
"42","2012-05-11",10
"43","2012-05-14",10
"44","2012-05-15",11.363636
"45","2012-05-16",11.363636
"46","2012-05-17",11.363636
"47","2012-05-18",11.363636
"48","2012-05-21",11.363636
"49","2012-05-22",11.363636
"50","2012-05-23",11.363636
"51","2012-05-24",11.363636
"52","2012-05-25",11.363636
"53","2012-05-29",11.363636
"54","2012-05-30",11.363636
"55","2012-05-31",11.363636
"56","2012-06-01",10
"57","2012-06-04",10
"58","2012-06-05",10
"59","2012-06-06",10
"60","2012-06-07",10
"61","2012-06-08",10
"62","2012-06-11",10
"63","2012-06-12",10
"64","2012-06-13",10
"65","2012-06-14",10
"66","2012-06-15",10
"67","2012-06-18",10
"68","2012-06-19",10
"69","2012-06-20",10
"70","2012-06-21",10
"71","2012-06-22",10
"72","2012-06-25",10
"73","2012-06-26",10.818182
"74","2012-06-27",10.018182
"75","2012-06-28",10.681818
"76","2012-06-29",10.681818
"77","2012-07-02",10.681818
"78","2012-07-03",11.3
"79","2012-07-05",11.818182
"80","2012-07-06",11.818182
"81","2012-07-09",11.818182
"82","2012-07-10",11.818182
"83","2012-07-11",11.818182
"84","2012-07-12",11.818182
"85","2012-07-13",10.681818
"86","2012-07-16",10.681818
"87","2012-07-17",10.681818
"88","2012-07-18",10.681818
"89","2012-07-19",10.454545
"90","2012-07-20",10.454545
"91","2012-07-23",10.454545
"92","2012-07-24",10.454545
"93","2012-07-25",10.136364
"94","2012-07-26",10.363636
"95","2012-07-27",10.363636
"96","2012-07-30",10.363636
"97","2012-07-31",10.681818
"98","2012-08-01",10.909091
"99","2012-08-02",10.909091
"100","2012-08-03",10.909091
"101","2012-08-06",11.363636
"102","2012-08-07",11.818182
"103","2012-08-08",11.818182
"104","2012-08-09",11.818182
"105","2012-08-10",11.818182
"106","2012-08-13",11.818182
"107","2012-08-14",11.818182
"108","2012-08-15",11.818182
"109","2012-08-16",11.818182
"110","2012-08-17",11.818182
"111","2012-08-20",11.818182
"112","2012-08-21",11.818182
"113","2012-08-22",11.818182
"114","2012-08-23",11.818182
"115","2012-08-24",11.818182
"116","2012-08-27",11.818182
"117","2012-08-28",11.818182
"118","2012-08-29",12.045455
"119","2012-08-30",12.045455
"120","2012-08-31",12.045455
"121","2012-09-04",12.045455
"122","2012-09-05",12.045455
"123","2012-09-06",12.045455
"124","2012-09-07",12.727273
"125","2012-09-10",12.727273
"126","2012-09-11",12.727273
"127","2012-09-12",12.727273
"128","2012-09-13",12.727273
"129","2012-09-14",12.727273
"130","2012-09-17",12.727273
"131","2012-09-18",12.727273
"132","2012-09-19",12.727273
"133","2012-09-20",12.727273
"134","2012-09-21",12.727273
"135","2012-09-24",12.727273
"136","2012-09-25",12.727273
"137","2012-09-26",12.727273
"138","2012-09-27",12.727273
"139","2012-09-28",12.727273
"140","2012-10-01",12.727273
"141","2012-10-02",12.727273
"142","2012-10-03",12.727273
"143","2012-10-04",12.136364
"144","2012-10-05",12.727273
"145","2012-10-08",12.727273
"146","2012-10-09",12.727273
"147","2012-10-10",12.727273
"148","2012-10-11",12.727273
"149","2012-10-12",12.727273
"150","2012-10-15",12.727273
"151","2012-10-16",12.727273
"152","2012-10-17",12.727273
"153","2012-10-18",12.727273
"154","2012-10-19",12.727273
"155","2012-10-22",12.727273
"156","2012-10-23",12.727273
"157","2012-10-24",12.727273
"158","2012-10-25",12.727273
"159","2012-10-26",12.727273
"160","2012-10-31",16.59091
"161","2012-11-01",16.59091
"162","2012-11-02",16.59091
"163","2012-11-05",16.59091
"164","2012-11-06",16.59091
"165","2012-11-07",13.636364
"166","2012-11-08",13.636364
"167","2012-11-09",13.636364
"168","2012-11-12",13.681818
"169","2012-11-13",14.5
"170","2012-11-14",13.272727
"171","2012-11-15",13.272727
"172","2012-11-16",13.272727
"173","2012-11-19",12.836364
"174","2012-11-20",13.636364
"175","2012-11-21",13.636364
"176","2012-11-23",13.636364
"177","2012-11-26",13.6
"178","2012-11-27",13.581819
"179","2012-11-28",13.636364
"180","2012-11-29",12.727273
"181","2012-11-30",13.818182
"182","2012-12-03",13.818182
"183","2012-12-04",12.736363
"184","2012-12-05",12.954545
"185","2012-12-06",12.636364
"186","2012-12-07",12.354546
"187","2012-12-10",11.909091
"188","2012-12-11",12.363636
"189","2012-12-12",12.727273
"190","2012-12-13",12.5
"191","2012-12-14",12.909091
"192","2012-12-17",12.736363
"193","2012-12-18",12.736363
"194","2012-12-19",12.745455
"195","2012-12-20",12.909091
"196","2012-12-21",12.754545
"197","2012-12-24",12.754545
"198","2012-12-26",12.754545
"199","2012-12-27",13
"200","2012-12-28",13
"201","2012-12-31",13.181818
"202","2013-01-02",13.181818
"203","2013-01-03",13.181818
"204","2013-01-04",13.618182
"205","2013-01-07",13.618182
"206","2013-01-08",13.618182
"207","2013-01-09",13.618182
"208","2013-01-10",13.618182
"209","2013-01-11",13.618182
"210","2013-01-14",13.636364
"211","2013-01-15",13.636364
"212","2013-01-16",13.636364
"213","2013-01-17",14.081819
"214","2013-01-18",13.636364
"215","2013-01-22",13.636364
"216","2013-01-23",13.636364
"217","2013-01-24",13.636364
"218","2013-01-25",13.181818
"219","2013-01-28",13.181818
"220","2013-01-29",13.181818
"221","2013-01-30",13.181818
"222","2013-01-31",13.636364
"223","2013-02-01",13.636364
"224","2013-02-04",13.636364
"225","2013-02-05",13.636364
"226","2013-02-06",13.909091
"227","2013-02-07",13.736363
"228","2013-02-08",13.818182
"229","2013-02-11",13.818182
"230","2013-02-12",13.818182
"231","2013-02-13",14.718182
"232","2013-02-14",14.718182
"233","2013-02-15",16
"234","2013-02-19",16.363636
"235","2013-02-20",15.454545
"236","2013-02-21",15.336364
"237","2013-02-22",15.681818
"238","2013-02-25",15
"239","2013-02-26",15.372727
"240","2013-02-27",15.454545
"241","2013-02-28",15.636364
"242","2013-03-01",15.545455
"243","2013-03-04",15.227273
"244","2013-03-05",15.045455
"245","2013-03-06",15.227273
"246","2013-03-07",15.545455
"247","2013-03-08",15.481818
"248","2013-03-11",15.481818
"249","2013-03-12",15
"250","2013-03-13",15
"251","2013-03-14",15
"252","2013-03-15",15.454545
"253","2013-03-18",15.545455
"254","2013-03-19",15.636364
"255","2013-03-20",15.636364
"256","2013-03-21",15.463636
"257","2013-03-22",15.454545
"258","2013-03-25",15.227273
"259","2013-03-26",15.454545
"260","2013-03-27",15.454545
"261","2013-03-28",15.227273
"262","2013-04-01",15.009091
"263","2013-04-02",15.009091
"264","2013-04-03",15.2
"265","2013-04-04",15.2
"266","2013-04-05",15.209091
"267","2013-04-08",15.209091
"268","2013-04-09",15.454545
"269","2013-04-10",15.590909
"270","2013-04-11",14.636364
"271","2013-04-12",14.545455
"272","2013-04-15",14.318182
"273","2013-04-16",14.318182
"274","2013-04-17",14.318182
"275","2013-04-18",14.045455
"276","2013-04-19",14.045455
"277","2013-04-22",14.309091
"278","2013-04-23",14.272727
"279","2013-04-24",14.363636
"280","2013-04-25",14.545455
"281","2013-04-26",14.636364
"282","2013-04-29",14.790909
"283","2013-04-30",14.927273
"284","2013-05-01",14.772727
"285","2013-05-02",15
"286","2013-05-03",15
"287","2013-05-06",14.772727
"288","2013-05-07",14.727273
"289","2013-05-08",15
"290","2013-05-09",14.990909
"291","2013-05-10",14.854546
"292","2013-05-13",15
"293","2013-05-14",15
"294","2013-05-15",15.1
"295","2013-05-16",15.818182
"296","2013-05-17",15.681818
"297","2013-05-20",15.727273
"298","2013-05-21",15.636364
"299","2013-05-22",15.618182
"300","2013-05-23",15.654546
"301","2013-05-24",15.681818
"302","2013-05-28",15.627273
"303","2013-05-29",15.609091
"304","2013-05-30",15.618182
"305","2013-05-31",15.609091
"306","2013-06-03",15.590909
"307","2013-06-04",15.818182
"308","2013-06-05",15.727273
"309","2013-06-06",15.8
"310","2013-06-07",15.818182
"311","2013-06-10",15.745455
"312","2013-06-11",15.590909
"313","2013-06-12",15.454545
"314","2013-06-13",15.454545
"315","2013-06-14",15.409091
"316","2013-06-17",15.590909
"317","2013-06-18",15.654546
"318","2013-06-19",15.545455
"319","2013-06-20",15.354546
"320","2013-06-21",15.381818
"321","2013-06-24",15.336364
"322","2013-06-25",15.272727
"323","2013-06-26",14.872727
"324","2013-06-27",14.472727
"325","2013-06-28",14.772727
"326","2013-07-01",14.327272
"327","2013-07-02",14.272727
"328","2013-07-03",14.690909
"329","2013-07-05",15.127273
"330","2013-07-08",15.118182
"331","2013-07-09",15.372727
"332","2013-07-10",15.254545
"333","2013-07-11",15.445455
"334","2013-07-12",15.909091
"335","2013-07-15",15.909091
"336","2013-07-16",15.9
"337","2013-07-17",15.9
"338","2013-07-18",15.9
"339","2013-07-19",15.909091
"340","2013-07-22",15.872727
"341","2013-07-23",15.863636
"342","2013-07-24",15.863636
"343","2013-07-25",15.863636
"344","2013-07-26",15.854546
"345","2013-07-29",15.436363
"346","2013-07-30",15.1
"347","2013-07-31",15.227273
"348","2013-08-01",15.618182
"349","2013-08-02",15.263637
"350","2013-08-05",15.618182
"351","2013-08-06",15.536364
"352","2013-08-07",15.527273
"353","2013-08-08",15.581819
"354","2013-08-09",15.427273
"355","2013-08-12",15.036364
"356","2013-08-13",15.054545
"357","2013-08-14",15.063637
"358","2013-08-15",14.954545
"359","2013-08-16",14.936363
"360","2013-08-19",14.709091
"361","2013-08-20",14.745455
"362","2013-08-21",14.554545
"363","2013-08-22",14.854546
"364","2013-08-23",14.645454
"365","2013-08-26",15.009091
"366","2013-08-27",14.554545
"367","2013-08-28",14.645454
"368","2013-08-29",15
"369","2013-08-30",14.890909
"370","2013-09-03",14.918181
"371","2013-09-04",14.954545
"372","2013-09-05",15.218182
"373","2013-09-06",15.436363
"374","2013-09-09",15.454545
"375","2013-09-10",15.381818
"376","2013-09-11",15.281818
"377","2013-09-12",15.354546
"378","2013-09-13",15.545455
"379","2013-09-16",15.572727
"380","2013-09-17",15.609091
"381","2013-09-18",15.363636
"382","2013-09-19",15.290909
"383","2013-09-20",14.618182
"384","2013-09-23",14.781818
"385","2013-09-24",14.763637
"386","2013-09-25",14.545455
"387","2013-09-26",14.745455
"388","2013-09-27",14.654546
"389","2013-09-30",14.636364
"390","2013-10-01",14.827272
"391","2013-10-02",14.809091
"392","2013-10-03",14.872727
"393","2013-10-04",14.809091
"394","2013-10-07",14.645454
"395","2013-10-08",14.472727
"396","2013-10-09",14.445455
"397","2013-10-10",14.854546
"398","2013-10-11",15.181818
"399","2013-10-14",15.090909
"400","2013-10-15",15.181818
"401","2013-10-16",15.263637
"402","2013-10-17",15.472727
"403","2013-10-18",15.581819
"404","2013-10-21",15.518182
"405","2013-10-22",15.454545
"406","2013-10-23",15.327272
"407","2013-10-24",15.263637
"408","2013-10-25",15.109091
"409","2013-10-28",15.227273
"410","2013-10-29",15.345454
"411","2013-10-30",15.327272
"412","2013-10-31",15.227273
"413","2013-11-01",15.054545
"414","2013-11-04",15.154546
"415","2013-11-05",15.081819
"416","2013-11-06",15.054545
"417","2013-11-07",14.963636
"418","2013-11-08",15.227273
"419","2013-11-11",15.172728
"420","2013-11-12",15.154546
"421","2013-11-13",15.072727
"422","2013-11-14",15.109091
"423","2013-11-15",15.063637
"424","2013-11-18",15.245455
"425","2013-11-19",15.127273
"426","2013-11-20",15
"427","2013-11-21",15.136364
"428","2013-11-22",15.081819
"429","2013-11-25",15.290909
"430","2013-11-26",15.872727
"431","2013-11-27",15.845454
"432","2013-11-29",15.854546
"433","2013-12-02",16.181818
"434","2013-12-03",16.281818
"435","2013-12-04",16.336363
"436","2013-12-05",16.181818
"437","2013-12-06",16.4
"438","2013-12-09",16.418182
"439","2013-12-10",16.6
"440","2013-12-11",17.290909
"441","2013-12-12",17.5
"442","2013-12-13",17.863636
"443","2013-12-16",18.245455
"444","2013-12-17",17.99091
"445","2013-12-18",18.109091
"446","2013-12-19",18.063637
"447","2013-12-20",18.09091
"448","2013-12-23",18.200001
"449","2013-12-24",18.209091
"450","2013-12-26",18.40909
"451","2013-12-27",18.636364
"452","2013-12-30",18.49091
"453","2013-12-31",18.6
"454","2014-01-02",18.554546
"455","2014-01-03",18.681818
"456","2014-01-06",18.254545
"457","2014-01-07",18.563637
"458","2014-01-08",18.563637
"459","2014-01-09",18.50909
"460","2014-01-10",18.309092
"461","2014-01-13",18.209091
"462","2014-01-14",18.436363
"463","2014-01-15",18.645454
"464","2014-01-16",18.318182
"465","2014-01-17",17.99091
"466","2014-01-21",17.954546
"467","2014-01-22",17.881819
"468","2014-01-23",18.790909
"469","2014-01-24",18.127274
"470","2014-01-27",18.190908
"471","2014-01-28",18.381819
"472","2014-01-29",18.545454
"473","2014-01-30",18.563637
"474","2014-01-31",18.436363
"475","2014-02-03",17.809092
"476","2014-02-04",17.754545
"477","2014-02-05",17.581818
"478","2014-02-06",17.518183
