"","date","FSTR"
"136","2007-07-18",29.91
"137","2007-07-19",31.42
"138","2007-07-20",31.43
"139","2007-07-23",32.66
"140","2007-07-24",30.74
"141","2007-07-25",29.42
"142","2007-07-26",30.26
"143","2007-07-27",29.43
"144","2007-07-30",30.809999
"145","2007-07-31",30.190001
"146","2007-08-01",31.58
"147","2007-08-02",33.549999
"148","2007-08-03",33.240002
"149","2007-08-06",32.700001
"150","2007-08-07",34.900002
"151","2007-08-08",36.400002
"152","2007-08-09",36.150002
"153","2007-08-10",35.209999
"154","2007-08-13",36.43
"155","2007-08-14",37.330002
"156","2007-08-15",36.849998
"157","2007-08-16",36.009998
"158","2007-08-17",37.310001
"159","2007-08-20",38.75
"160","2007-08-21",36.990002
"161","2007-08-22",36.970001
"162","2007-08-23",37.900002
"163","2007-08-24",38.5
"164","2007-08-27",39.34
"165","2007-08-28",36.91
"166","2007-08-29",37.689999
"167","2007-08-30",37.509998
"168","2007-08-31",37.560001
"169","2007-09-04",35.459999
"170","2007-09-05",39.279999
"171","2007-09-06",41.110001
"172","2007-09-07",40.25
"173","2007-09-10",39.77
"174","2007-09-11",41.290001
"175","2007-09-12",41.59
"176","2007-09-13",43.080002
"177","2007-09-14",41.77
"178","2007-09-17",42.470001
"179","2007-09-18",44.59
"180","2007-09-19",44.189999
"181","2007-09-20",43.23
"182","2007-09-21",42.169998
"183","2007-09-24",44.110001
"184","2007-09-25",44.200001
"185","2007-09-26",44.720001
"186","2007-09-27",44.290001
"187","2007-09-28",43.459999
"188","2007-10-01",45.580002
"189","2007-10-02",46
"190","2007-10-03",45.82
"191","2007-10-04",47.130001
"192","2007-10-05",47.700001
"193","2007-10-08",48.41
"194","2007-10-09",49.27
"195","2007-10-10",48.93
"196","2007-10-11",44.619999
"197","2007-10-12",45.389999
"198","2007-10-15",47.380001
"199","2007-10-16",47.16
"200","2007-10-17",47.5
"201","2007-10-18",48.02
"202","2007-10-19",44.5
"203","2007-10-22",38.150002
"204","2007-10-23",39.380001
"205","2007-10-24",39.68
"206","2007-10-25",41.959999
"207","2007-10-26",41.5
"208","2007-10-29",44.849998
"209","2007-10-30",43.080002
"210","2007-10-31",43.049999
"211","2007-11-01",40.75
"212","2007-11-02",41.220001
"213","2007-11-05",40.5
"214","2007-11-06",43.5
"215","2007-11-07",41.73
"216","2007-11-08",45.25
"217","2007-11-09",43.889999
"218","2007-11-12",45.509998
"219","2007-11-13",46.689999
"220","2007-11-14",49.98
"221","2007-11-15",45.48
"222","2007-11-16",43.599998
"223","2007-11-19",43.099998
"224","2007-11-20",45.169998
"225","2007-11-21",45.200001
"226","2007-11-23",46.73
"227","2007-11-26",44.400002
"228","2007-11-27",45.48
"229","2007-11-28",46.470001
"230","2007-11-29",47.09
"231","2007-11-30",45.810001
"232","2007-12-03",49.209999
"233","2007-12-04",48.560001
"234","2007-12-05",50.610001
"235","2007-12-06",54.150002
"236","2007-12-07",55.060001
"237","2007-12-10",57.970001
"238","2007-12-11",55.740002
"239","2007-12-12",56.650002
"240","2007-12-13",54.560001
"241","2007-12-14",55.950001
"242","2007-12-17",48
"243","2007-12-18",48.099998
"244","2007-12-19",49.91
"245","2007-12-20",51.169998
"246","2007-12-21",52.950001
"247","2007-12-24",54.790001
"248","2007-12-26",54
"249","2007-12-27",52.169998
"250","2007-12-28",51.630001
"251","2007-12-31",51.73
"252","2008-01-02",51.18
"253","2008-01-03",51.57
"254","2008-01-04",47.82
"255","2008-01-07",46.389999
"256","2008-01-08",45.259998
"257","2008-01-09",44.48
"258","2008-01-10",45.810001
"259","2008-01-11",42.16
"260","2008-01-14",42.59
"261","2008-01-15",40.400002
"262","2008-01-16",39.419998
"263","2008-01-17",37.759998
"264","2008-01-18",39.939999
"265","2008-01-22",38.529999
"266","2008-01-23",41.32
"267","2008-01-24",38.459999
"268","2008-01-25",39.189999
"269","2008-01-28",39.02
"270","2008-01-29",42.029999
"271","2008-01-30",41.93
"272","2008-01-31",46.029999
"273","2008-02-01",42.849998
"274","2008-02-04",45.34
"275","2008-02-05",43.049999
"276","2008-02-06",41.380001
"277","2008-02-07",39.66
"278","2008-02-08",39.25
"279","2008-02-11",39.799999
"280","2008-02-12",38.720001
"281","2008-02-13",42
"282","2008-02-14",40.759998
"283","2008-02-15",40.400002
"284","2008-02-19",40.860001
"285","2008-02-20",44.16
"286","2008-02-21",44.240002
"287","2008-02-22",42.689999
"288","2008-02-25",44.740002
"289","2008-02-26",46.459999
"290","2008-02-27",46.040001
"291","2008-02-28",43.650002
"292","2008-02-29",42.360001
"293","2008-03-03",41.849998
"294","2008-03-04",41.099998
"295","2008-03-05",42.16
"296","2008-03-06",40.029999
"297","2008-03-07",39.759998
"298","2008-03-10",36.43
"299","2008-03-11",40.080002
"300","2008-03-12",36.779999
"301","2008-03-13",39.939999
"302","2008-03-14",38.93
"303","2008-03-17",37.720001
"304","2008-03-18",41.470001
"305","2008-03-19",39.799999
"306","2008-03-20",40.709999
"307","2008-03-24",42.970001
"308","2008-03-25",44.959999
"309","2008-03-26",44.5
"310","2008-03-27",43.299999
"311","2008-03-28",43.130001
"312","2008-03-31",43.060001
"313","2008-04-01",44.970001
"314","2008-04-02",45.299999
"315","2008-04-03",46.48
"316","2008-04-04",47.200001
"317","2008-04-07",47.959999
"318","2008-04-08",47.32
"319","2008-04-09",45.209999
"320","2008-04-10",45.509998
"321","2008-04-11",44.529999
"322","2008-04-14",44.450001
"323","2008-04-15",44.189999
"324","2008-04-16",46.389999
"325","2008-04-17",45.959999
"326","2008-04-18",46.689999
"327","2008-04-21",47.59
"328","2008-04-22",45.66
"329","2008-04-23",45.150002
"330","2008-04-24",36.09
"331","2008-04-25",36.360001
"332","2008-04-28",33.959999
"333","2008-04-29",31.84
"334","2008-04-30",32.099998
"335","2008-05-01",33.389999
"336","2008-05-02",32.32
"337","2008-05-05",31.280001
"338","2008-05-06",31.059999
"339","2008-05-07",31.77
"340","2008-05-08",31.1
"341","2008-05-09",31.02
"342","2008-05-12",33.68
"343","2008-05-13",33.669998
"344","2008-05-14",33.259998
"345","2008-05-15",34.049999
"346","2008-05-16",33.02
"347","2008-05-19",32.759998
"348","2008-05-20",32.919998
"349","2008-05-21",32.200001
"350","2008-05-22",32.880001
"351","2008-05-23",31.73
"352","2008-05-27",31.870001
"353","2008-05-28",32.610001
"354","2008-05-29",33.689999
"355","2008-05-30",34.23
"356","2008-06-02",34.189999
"357","2008-06-03",33.349998
"358","2008-06-04",33.240002
"359","2008-06-05",33.889999
"360","2008-06-06",33.439999
"361","2008-06-09",33.799999
"362","2008-06-10",33.400002
"363","2008-06-11",35.099998
"364","2008-06-12",34.139999
"365","2008-06-13",35.77
"366","2008-06-16",36.610001
"367","2008-06-17",36.389999
"368","2008-06-18",35.790001
"369","2008-06-19",37.380001
"370","2008-06-20",36.349998
"371","2008-06-23",35.619999
"372","2008-06-24",34.75
"373","2008-06-25",35.880001
"374","2008-06-26",34.560001
"375","2008-06-27",34.41
"376","2008-06-30",33.200001
"377","2008-07-01",33.150002
"378","2008-07-02",31.370001
"379","2008-07-03",31.4
"380","2008-07-07",31.280001
"381","2008-07-08",30.98
"382","2008-07-09",30.26
"383","2008-07-10",30.42
"384","2008-07-11",30.77
"385","2008-07-14",31.360001
"386","2008-07-15",30.540001
"387","2008-07-16",31.309999
"388","2008-07-17",29.940001
"389","2008-07-18",30.559999
"390","2008-07-21",32.119999
"391","2008-07-22",32.5
"392","2008-07-23",33.540001
"393","2008-07-24",34.630001
"394","2008-07-25",36.82
"395","2008-07-28",37.299999
"396","2008-07-29",37.580002
"397","2008-07-30",39.310001
"398","2008-07-31",38.470001
"399","2008-08-01",37.98
"400","2008-08-04",37.52
"401","2008-08-05",36.220001
"402","2008-08-06",37.459999
"403","2008-08-07",37.330002
"404","2008-08-08",37.099998
"405","2008-08-11",37.299999
"406","2008-08-12",36.610001
"407","2008-08-13",38.48
"408","2008-08-14",39.380001
"409","2008-08-15",38.68
"410","2008-08-18",38.900002
"411","2008-08-19",37.669998
"412","2008-08-20",39
"413","2008-08-21",37.950001
"414","2008-08-22",38.299999
"415","2008-08-25",37.759998
"416","2008-08-26",38.860001
"417","2008-08-27",39.130001
"418","2008-08-28",39.27
"419","2008-08-29",38.560001
"420","2008-09-02",38.290001
"421","2008-09-03",38.34
"422","2008-09-04",36.619999
"423","2008-09-05",36.349998
"424","2008-09-08",35.610001
"425","2008-09-09",33.150002
"426","2008-09-10",34.07
"427","2008-09-11",34.310001
"428","2008-09-12",34.66
"429","2008-09-15",32.419998
"430","2008-09-16",34.279999
"431","2008-09-17",32.830002
"432","2008-09-18",33.330002
"433","2008-09-19",37.59
"434","2008-09-22",35.830002
"435","2008-09-23",33.959999
"436","2008-09-24",32.889999
"437","2008-09-25",32.48
"438","2008-09-26",32.27
"439","2008-09-29",29.610001
"440","2008-09-30",30.42
"441","2008-10-01",30.709999
"442","2008-10-02",26.209999
"443","2008-10-03",24.65
"444","2008-10-06",25.51
"445","2008-10-07",22.6
"446","2008-10-08",23.08
"447","2008-10-09",21.549999
"448","2008-10-10",20.459999
"449","2008-10-13",23.790001
"450","2008-10-14",23.530001
"451","2008-10-15",20.93
"452","2008-10-16",23.540001
"453","2008-10-17",22.889999
"454","2008-10-20",24.58
"455","2008-10-21",24.379999
"456","2008-10-22",23.23
"457","2008-10-23",22.200001
"458","2008-10-24",21.639999
"459","2008-10-27",21.469999
"460","2008-10-28",24.15
"461","2008-10-29",25.1
"462","2008-10-30",25.84
"463","2008-10-31",27.5
"464","2008-11-03",28.280001
"465","2008-11-04",28.67
"466","2008-11-05",28.120001
"467","2008-11-06",27.620001
"468","2008-11-07",28
"469","2008-11-10",28.27
"470","2008-11-11",27.309999
"471","2008-11-12",26.110001
"472","2008-11-13",28.41
"473","2008-11-14",27.459999
"474","2008-11-17",26.76
"475","2008-11-18",26.15
"476","2008-11-19",24.49
"477","2008-11-20",21.860001
"478","2008-11-21",23.639999
"479","2008-11-24",25.58
"480","2008-11-25",26.549999
"481","2008-11-26",29.98
"482","2008-11-28",31.870001
"483","2008-12-01",29.18
"484","2008-12-02",31.860001
"485","2008-12-03",32.290001
"486","2008-12-04",30.85
"487","2008-12-05",31.91
"488","2008-12-08",34.240002
"489","2008-12-09",33.889999
"490","2008-12-10",34.849998
"491","2008-12-11",31.32
"492","2008-12-12",31.68
"493","2008-12-15",30.450001
"494","2008-12-16",32.41
"495","2008-12-17",32.330002
"496","2008-12-18",30.709999
"497","2008-12-19",30.129999
"498","2008-12-22",28.879999
"499","2008-12-23",29.07
"500","2008-12-24",28.85
"501","2008-12-26",29.68
"502","2008-12-29",29.25
"503","2008-12-30",30.059999
"504","2008-12-31",31.280001
"505","2009-01-02",31.52
"506","2009-01-05",32.27
"507","2009-01-06",33.139999
"508","2009-01-07",32.790001
"509","2009-01-08",31.959999
"510","2009-01-09",30.41
"511","2009-01-12",29.299999
"512","2009-01-13",29.540001
"513","2009-01-14",28.34
"514","2009-01-15",28.940001
"515","2009-01-16",28.700001
"516","2009-01-20",26.48
"517","2009-01-21",26.799999
"518","2009-01-22",25.23
"519","2009-01-23",24.969999
"520","2009-01-26",24.879999
"521","2009-01-27",25.27
"522","2009-01-28",27.190001
"523","2009-01-29",25.959999
"524","2009-01-30",26.389999
"525","2009-02-02",26.129999
"526","2009-02-03",26.76
"527","2009-02-04",25.92
"528","2009-02-05",26.66
"529","2009-02-06",27.98
"530","2009-02-09",27.959999
"531","2009-02-10",26.049999
"532","2009-02-11",26.290001
"533","2009-02-12",26.93
"534","2009-02-13",26.24
"535","2009-02-17",25.07
"536","2009-02-18",24.540001
"537","2009-02-19",24.610001
"538","2009-02-20",23.77
"539","2009-02-23",21.629999
"540","2009-02-24",22.34
"541","2009-02-25",21.799999
"542","2009-02-26",20.77
"543","2009-02-27",21.370001
"544","2009-03-02",20.559999
"545","2009-03-03",20.629999
"546","2009-03-04",21.139999
"547","2009-03-05",21.01
"548","2009-03-06",21.809999
"549","2009-03-09",21.200001
"550","2009-03-10",22.51
"551","2009-03-11",21.969999
"552","2009-03-12",23.389999
"553","2009-03-13",23.83
"554","2009-03-16",23.92
"555","2009-03-17",24.459999
"556","2009-03-18",25.75
"557","2009-03-19",26.190001
"558","2009-03-20",24.73
"559","2009-03-23",26.77
"560","2009-03-24",25.190001
"561","2009-03-25",26.27
"562","2009-03-26",28.02
"563","2009-03-27",26.01
"564","2009-03-30",24.780001
"565","2009-03-31",24.83
"566","2009-04-01",25.700001
"567","2009-04-02",27.280001
"568","2009-04-03",27.33
"569","2009-04-06",26.110001
"570","2009-04-07",25.4
"571","2009-04-08",25.870001
"572","2009-04-09",28.26
"573","2009-04-13",27.85
"574","2009-04-14",26.620001
"575","2009-04-15",27.559999
"576","2009-04-16",29.309999
"577","2009-04-17",29.889999
"578","2009-04-20",27.879999
"579","2009-04-21",30.309999
"580","2009-04-22",29.610001
"581","2009-04-23",30.52
"582","2009-04-24",32.099998
"583","2009-04-27",31.16
"584","2009-04-28",31.5
"585","2009-04-29",33.119999
"586","2009-04-30",32.75
"587","2009-05-01",32.310001
"588","2009-05-04",33.150002
"589","2009-05-05",31.93
"590","2009-05-06",31.139999
"591","2009-05-07",30.65
"592","2009-05-08",32.380001
"593","2009-05-11",32.049999
"594","2009-05-12",31.200001
"595","2009-05-13",29.26
"596","2009-05-14",29.1
"597","2009-05-15",28.75
"598","2009-05-18",30.139999
"599","2009-05-19",30.24
"600","2009-05-20",30.049999
"601","2009-05-21",29.889999
"602","2009-05-22",28.91
"603","2009-05-26",30.139999
"604","2009-05-27",29.25
"605","2009-05-28",29.469999
"606","2009-05-29",29.16
"607","2009-06-01",30.32
"608","2009-06-02",31.42
"609","2009-06-03",31.65
"610","2009-06-04",32.09
"611","2009-06-05",31.620001
"612","2009-06-08",30.6
"613","2009-06-09",30.51
"614","2009-06-10",30.34
"615","2009-06-11",29.91
"616","2009-06-12",29.48
"617","2009-06-15",28.01
"618","2009-06-16",28.299999
"619","2009-06-17",28.26
"620","2009-06-18",28.58
"621","2009-06-19",28.780001
"622","2009-06-22",28.09
"623","2009-06-23",27.92
"624","2009-06-24",28.190001
"625","2009-06-25",29.34
"626","2009-06-26",30.18
"627","2009-06-29",29.6
"628","2009-06-30",30.07
"629","2009-07-01",29.799999
"630","2009-07-02",28.379999
"631","2009-07-06",28.370001
"632","2009-07-07",28
"633","2009-07-08",28.18
"634","2009-07-09",28.25
"635","2009-07-10",28.76
"636","2009-07-13",29.629999
"637","2009-07-14",30.450001
"638","2009-07-15",32.57
"639","2009-07-16",33.369999
"640","2009-07-17",33.099998
"641","2009-07-20",33.369999
"642","2009-07-21",33.599998
"643","2009-07-22",33.860001
"644","2009-07-23",34.5
"645","2009-07-24",35
"646","2009-07-27",33.41
"647","2009-07-28",30.32
"648","2009-07-29",29.51
"649","2009-07-30",30.51
"650","2009-07-31",30
"651","2009-08-03",30.42
"652","2009-08-04",30.190001
"653","2009-08-05",29.77
"654","2009-08-06",29.27
"655","2009-08-07",30.299999
"656","2009-08-10",30.299999
"657","2009-08-11",30.08
"658","2009-08-12",30.52
"659","2009-08-13",30.879999
"660","2009-08-14",30.08
"661","2009-08-17",29.620001
"662","2009-08-18",30.059999
"663","2009-08-19",30.139999
"664","2009-08-20",30.200001
"665","2009-08-21",30.209999
"666","2009-08-24",30.719999
"667","2009-08-25",30.76
"668","2009-08-26",30.93
"669","2009-08-27",31.879999
"670","2009-08-28",30.49
"671","2009-08-31",29.82
"672","2009-09-01",29.530001
"673","2009-09-02",29.530001
"674","2009-09-03",30.059999
"675","2009-09-04",30.440001
"676","2009-09-08",30.5
"677","2009-09-09",30.530001
"678","2009-09-10",31.450001
"679","2009-09-11",31.27
"680","2009-09-14",31.26
"681","2009-09-15",31.67
"682","2009-09-16",32.110001
"683","2009-09-17",31.91
"684","2009-09-18",31.559999
"685","2009-09-21",31.790001
"686","2009-09-22",32.450001
"687","2009-09-23",31.889999
"688","2009-09-24",31.6
"689","2009-09-25",31.15
"690","2009-09-28",31.16
"691","2009-09-29",30.91
"692","2009-09-30",30.58
"693","2009-10-01",30.01
"694","2009-10-02",30.120001
"695","2009-10-05",30.41
"696","2009-10-06",30.969999
"697","2009-10-07",30.780001
"698","2009-10-08",30.75
"699","2009-10-09",31
"700","2009-10-12",30.65
"701","2009-10-13",30.629999
"702","2009-10-14",31.200001
"703","2009-10-15",31.07
"704","2009-10-16",31.27
"705","2009-10-19",31.370001
"706","2009-10-20",31
"707","2009-10-21",30.6
"708","2009-10-22",30.639999
"709","2009-10-23",30.139999
"710","2009-10-26",29.370001
"711","2009-10-27",29.190001
"712","2009-10-28",28.450001
"713","2009-10-29",28.629999
"714","2009-10-30",28.08
"715","2009-11-02",27.889999
"716","2009-11-03",28.73
"717","2009-11-04",27.76
"718","2009-11-05",29.02
"719","2009-11-06",28.559999
"720","2009-11-09",28.620001
"721","2009-11-10",28.120001
"722","2009-11-11",28.01
"723","2009-11-12",27.290001
"724","2009-11-13",28.709999
"725","2009-11-16",29.82
"726","2009-11-17",29.799999
"727","2009-11-18",29.889999
"728","2009-11-19",29.02
"729","2009-11-20",28.959999
"730","2009-11-23",29.530001
"731","2009-11-24",28.9
"732","2009-11-25",28.530001
"733","2009-11-27",27.74
"734","2009-11-30",27.379999
"735","2009-12-01",27.370001
"736","2009-12-02",27.889999
"737","2009-12-03",27.530001
"738","2009-12-04",27.940001
"739","2009-12-07",27.99
"740","2009-12-08",27.73
"741","2009-12-09",27.969999
"742","2009-12-10",28.08
"743","2009-12-11",28.700001
"744","2009-12-14",29.34
"745","2009-12-15",29.290001
"746","2009-12-16",29.57
"747","2009-12-17",29.16
"748","2009-12-18",28.360001
"749","2009-12-21",28.5
"750","2009-12-22",28.85
"751","2009-12-23",29.639999
"752","2009-12-24",29.879999
"753","2009-12-28",29.6
"754","2009-12-29",30.1
"755","2009-12-30",29.82
"756","2009-12-31",29.809999
"757","2010-01-04",30.51
"758","2010-01-05",29.549999
"759","2010-01-06",29.41
"760","2010-01-07",29.629999
"761","2010-01-08",29.860001
"762","2010-01-11",29.469999
"763","2010-01-12",28.66
"764","2010-01-13",28.549999
"765","2010-01-14",28.969999
"766","2010-01-15",28.790001
"767","2010-01-19",29.26
"768","2010-01-20",27.91
"769","2010-01-21",27.41
"770","2010-01-22",27.370001
"771","2010-01-25",27.440001
"772","2010-01-26",26.34
"773","2010-01-27",26.67
"774","2010-01-28",26.17
"775","2010-01-29",26.98
"776","2010-02-01",26.99
"777","2010-02-02",26.99
"778","2010-02-03",26.92
"779","2010-02-04",26.1
"780","2010-02-05",26.17
"781","2010-02-08",25.549999
"782","2010-02-09",25.719999
"783","2010-02-10",25.209999
"784","2010-02-11",26.23
"785","2010-02-12",26.43
"786","2010-02-16",26.549999
"787","2010-02-17",28.42
"788","2010-02-18",29.66
"789","2010-02-19",30.02
"790","2010-02-22",30.290001
"791","2010-02-23",30.08
"792","2010-02-24",31.09
"793","2010-02-25",30.969999
"794","2010-02-26",30.41
"795","2010-03-01",30.77
"796","2010-03-02",31.83
"797","2010-03-03",31.92
"798","2010-03-04",32
"799","2010-03-05",32.150002
"800","2010-03-08",32.23
"801","2010-03-09",32.27
"802","2010-03-10",32.490002
"803","2010-03-11",32.18
"804","2010-03-12",30.92
"805","2010-03-15",30.780001
"806","2010-03-16",30.68
"807","2010-03-17",30.200001
"808","2010-03-18",30.110001
"809","2010-03-19",30.01
"810","2010-03-22",30.07
"811","2010-03-23",30.48
"812","2010-03-24",30.360001
"813","2010-03-25",29.639999
"814","2010-03-26",29.75
"815","2010-03-29",29.34
"816","2010-03-30",29.219999
"817","2010-03-31",28.889999
"818","2010-04-01",29.51
"819","2010-04-05",30.200001
"820","2010-04-06",30.280001
"821","2010-04-07",30.440001
"822","2010-04-08",30.440001
"823","2010-04-09",30.049999
"824","2010-04-12",30.059999
"825","2010-04-13",30.530001
"826","2010-04-14",31.65
"827","2010-04-15",31.9
"828","2010-04-16",32.130001
"829","2010-04-19",32.09
"830","2010-04-20",32.48
"831","2010-04-21",32.330002
"832","2010-04-22",31.43
"833","2010-04-23",31.02
"834","2010-04-26",31.059999
"835","2010-04-27",30.57
"836","2010-04-28",30.67
"837","2010-04-29",30.790001
"838","2010-04-30",29.6
"839","2010-05-03",29.82
"840","2010-05-04",29.48
"841","2010-05-05",28.790001
"842","2010-05-06",29.469999
"843","2010-05-07",27.860001
"844","2010-05-10",30.18
"845","2010-05-11",30.23
"846","2010-05-12",31.24
"847","2010-05-13",31.200001
"848","2010-05-14",30.780001
"849","2010-05-17",30.51
"850","2010-05-18",29.620001
"851","2010-05-19",28.959999
"852","2010-05-20",27.799999
"853","2010-05-21",28.32
"854","2010-05-24",27.48
"855","2010-05-25",27.629999
"856","2010-05-26",27.280001
"857","2010-05-27",28.540001
"858","2010-05-28",28.07
"859","2010-06-01",26.959999
"860","2010-06-02",27.91
"861","2010-06-03",28.139999
"862","2010-06-04",26.370001
"863","2010-06-07",26.75
"864","2010-06-08",26.209999
"865","2010-06-09",26.09
"866","2010-06-10",26.5
"867","2010-06-11",26.65
"868","2010-06-14",26.84
"869","2010-06-15",27.73
"870","2010-06-16",27.790001
"871","2010-06-17",27.92
"872","2010-06-18",27.459999
"873","2010-06-21",27.389999
"874","2010-06-22",27.200001
"875","2010-06-23",26.93
"876","2010-06-24",26.27
"877","2010-06-25",27.120001
"878","2010-06-28",27.360001
"879","2010-06-29",26.07
"880","2010-06-30",25.92
"881","2010-07-01",26.030001
"882","2010-07-02",26.17
"883","2010-07-06",25.52
"884","2010-07-07",26.24
"885","2010-07-08",26.41
"886","2010-07-09",26.610001
"887","2010-07-12",26.07
"888","2010-07-13",27
"889","2010-07-14",26.82
"890","2010-07-15",26.139999
"891","2010-07-16",25.620001
"892","2010-07-19",25.790001
"893","2010-07-20",26.58
"894","2010-07-21",25.85
"895","2010-07-22",27.370001
"896","2010-07-23",28.32
"897","2010-07-26",28.959999
"898","2010-07-27",30.540001
"899","2010-07-28",30.83
"900","2010-07-29",30.6
"901","2010-07-30",30.58
"902","2010-08-02",30.559999
"903","2010-08-03",31.360001
"904","2010-08-04",31.690001
"905","2010-08-05",31.35
"906","2010-08-06",31.27
"907","2010-08-09",31.389999
"908","2010-08-10",30.459999
"909","2010-08-11",28.58
"910","2010-08-12",28.52
"911","2010-08-13",27.860001
"912","2010-08-16",28.34
"913","2010-08-17",28.57
"914","2010-08-18",28.1
"915","2010-08-19",27.120001
"916","2010-08-20",27.16
"917","2010-08-23",26.440001
"918","2010-08-24",25.969999
"919","2010-08-25",26.440001
"920","2010-08-26",25.559999
"921","2010-08-27",26.860001
"922","2010-08-30",25.629999
"923","2010-08-31",25.620001
"924","2010-09-01",27.040001
"925","2010-09-02",27.860001
"926","2010-09-03",28.049999
"927","2010-09-07",28.030001
"928","2010-09-08",28.02
"929","2010-09-09",28.51
"930","2010-09-10",28.690001
"931","2010-09-13",29.1
"932","2010-09-14",28.450001
"933","2010-09-15",28.540001
"934","2010-09-16",27.83
"935","2010-09-17",28
"936","2010-09-20",29.16
"937","2010-09-21",28.75
"938","2010-09-22",28.52
"939","2010-09-23",27.83
"940","2010-09-24",29.57
"941","2010-09-27",28.969999
"942","2010-09-28",29.35
"943","2010-09-29",28.91
"944","2010-09-30",28.940001
"945","2010-10-01",29.23
"946","2010-10-04",28.09
"947","2010-10-05",29.360001
"948","2010-10-06",29.65
"949","2010-10-07",29.809999
"950","2010-10-08",30.4
"951","2010-10-11",30.43
"952","2010-10-12",30.18
"953","2010-10-13",31.040001
"954","2010-10-14",30.969999
"955","2010-10-15",31.059999
"956","2010-10-18",31.4
"957","2010-10-19",31.26
"958","2010-10-20",31.76
"959","2010-10-21",31.040001
"960","2010-10-22",31.530001
"961","2010-10-25",31.99
"962","2010-10-26",31.82
"963","2010-10-27",32.919998
