"","date","ULH"
"201","2007-10-18",20.48
"202","2007-10-19",18.309999
"203","2007-10-22",18.030001
"204","2007-10-23",18.07
"205","2007-10-24",18.76
"206","2007-10-25",19.129999
"207","2007-10-26",19.58
"208","2007-10-29",18.219999
"209","2007-10-30",17.59
"210","2007-10-31",17.65
"211","2007-11-01",16.360001
"212","2007-11-02",16.49
"213","2007-11-05",16.209999
"214","2007-11-06",16.77
"215","2007-11-07",16.540001
"216","2007-11-08",16.32
"217","2007-11-09",17.059999
"218","2007-11-12",17.530001
"219","2007-11-13",19.129999
"220","2007-11-14",19.110001
"221","2007-11-15",18.379999
"222","2007-11-16",18.059999
"223","2007-11-19",17.709999
"224","2007-11-20",17.98
"225","2007-11-21",17.35
"226","2007-11-23",17.34
"227","2007-11-26",17.450001
"228","2007-11-27",17.73
"229","2007-11-28",18
"230","2007-11-29",18.309999
"231","2007-11-30",17.450001
"232","2007-12-03",17.530001
"233","2007-12-04",17
"234","2007-12-05",17.549999
"235","2007-12-06",17.040001
"236","2007-12-07",17.440001
"237","2007-12-10",17.92
"238","2007-12-11",16.83
"239","2007-12-12",16.6
"240","2007-12-13",17.4
"241","2007-12-14",17.209999
"242","2007-12-17",17.07
"243","2007-12-18",18.040001
"244","2007-12-19",18.5
"245","2007-12-20",18.51
"246","2007-12-21",19.309999
"247","2007-12-24",20.790001
"248","2007-12-26",21.860001
"249","2007-12-27",19.99
"250","2007-12-28",20.16
"251","2007-12-31",19.16
"252","2008-01-02",19.360001
"253","2008-01-03",18.290001
"254","2008-01-04",16.92
"255","2008-01-07",16.73
"256","2008-01-08",16.34
"257","2008-01-09",17.74
"258","2008-01-10",17.940001
"259","2008-01-11",17
"260","2008-01-14",17.120001
"261","2008-01-15",17.02
"262","2008-01-16",17.84
"263","2008-01-17",16.57
"264","2008-01-18",16.93
"265","2008-01-22",17.98
"266","2008-01-23",19.049999
"267","2008-01-24",18.809999
"268","2008-01-25",18.18
"269","2008-01-28",19.66
"270","2008-01-29",19.41
"271","2008-01-30",20.040001
"272","2008-01-31",22.200001
"273","2008-02-01",21.23
"274","2008-02-04",20.41
"275","2008-02-05",19.76
"276","2008-02-06",19.690001
"277","2008-02-07",19.719999
"278","2008-02-08",19.26
"279","2008-02-11",19.780001
"280","2008-02-12",19.65
"281","2008-02-13",19.99
"282","2008-02-14",20.25
"283","2008-02-15",19.91
"284","2008-02-19",20.41
"285","2008-02-20",20.84
"286","2008-02-21",20.92
"287","2008-02-22",19.110001
"288","2008-02-25",20.120001
"289","2008-02-26",20.469999
"290","2008-02-27",20.440001
"291","2008-02-28",19.51
"292","2008-02-29",18.68
"293","2008-03-03",18.360001
"294","2008-03-04",18.440001
"295","2008-03-05",19.41
"296","2008-03-06",19.16
"297","2008-03-07",18.91
"298","2008-03-10",18.379999
"299","2008-03-11",19.469999
"300","2008-03-12",19.620001
"301","2008-03-13",20.290001
"302","2008-03-14",19.440001
"303","2008-03-17",19.120001
"304","2008-03-18",20.42
"305","2008-03-19",20.26
"306","2008-03-20",20.540001
"307","2008-03-24",20.85
"308","2008-03-25",21.25
"309","2008-03-26",21.08
"310","2008-03-27",21.16
"311","2008-03-28",20.4
"312","2008-03-31",20.870001
"313","2008-04-01",21.41
"314","2008-04-02",21.299999
"315","2008-04-03",21.01
"316","2008-04-04",20.950001
"317","2008-04-07",20.93
"318","2008-04-08",20.42
"319","2008-04-09",19.549999
"320","2008-04-10",19.709999
"321","2008-04-11",18.950001
"322","2008-04-14",19.549999
"323","2008-04-15",20.120001
"324","2008-04-16",20.219999
"325","2008-04-17",19.58
"326","2008-04-18",20.360001
"327","2008-04-21",20.51
"328","2008-04-22",19.91
"329","2008-04-23",20.25
"330","2008-04-24",20.200001
"331","2008-04-25",20.549999
"332","2008-04-28",20.870001
"333","2008-04-29",20.959999
"334","2008-04-30",20.969999
"335","2008-05-01",22
"336","2008-05-02",21.889999
"337","2008-05-05",22.030001
"338","2008-05-06",22.33
"339","2008-05-07",21.91
"340","2008-05-08",21.98
"341","2008-05-09",21.870001
"342","2008-05-12",22.860001
"343","2008-05-13",22.719999
"344","2008-05-14",22.76
"345","2008-05-15",23.02
"346","2008-05-16",23.24
"347","2008-05-19",22.950001
"348","2008-05-20",22.85
"349","2008-05-21",22.1
"350","2008-05-22",23.4
"351","2008-05-23",23.01
"352","2008-05-27",23.959999
"353","2008-05-28",25
"354","2008-05-29",25.17
"355","2008-05-30",24.360001
"356","2008-06-02",23.610001
"357","2008-06-03",23.16
"358","2008-06-04",23.370001
"359","2008-06-05",24
"360","2008-06-06",22.450001
"361","2008-06-09",21.59
"362","2008-06-10",21.99
"363","2008-06-11",21.09
"364","2008-06-12",22.35
"365","2008-06-13",23.24
"366","2008-06-16",23.09
"367","2008-06-17",22.1
"368","2008-06-18",21.120001
"369","2008-06-19",22.209999
"370","2008-06-20",23.08
"371","2008-06-23",22.940001
"372","2008-06-24",22.85
"373","2008-06-25",23.049999
"374","2008-06-26",21.48
"375","2008-06-27",21.65
"376","2008-06-30",22.02
"377","2008-07-01",22.309999
"378","2008-07-02",20.629999
"379","2008-07-03",21.51
"380","2008-07-07",22
"381","2008-07-08",22.809999
"382","2008-07-09",22.469999
"383","2008-07-10",23.57
"384","2008-07-11",23.549999
"385","2008-07-14",23.32
"386","2008-07-15",23.120001
"387","2008-07-16",23.9
"388","2008-07-17",25
"389","2008-07-18",24.65
"390","2008-07-21",25.030001
"391","2008-07-22",25.6
"392","2008-07-23",26.799999
"393","2008-07-24",25.82
"394","2008-07-25",26.25
"395","2008-07-28",24.809999
"396","2008-07-29",24.84
"397","2008-07-30",25.959999
"398","2008-07-31",24.92
"399","2008-08-01",24.73
"400","2008-08-04",24.99
"401","2008-08-05",26.5
"402","2008-08-06",26.33
"403","2008-08-07",25.73
"404","2008-08-08",26.4
"405","2008-08-11",26.700001
"406","2008-08-12",26
"407","2008-08-13",25.83
"408","2008-08-14",26.620001
"409","2008-08-15",25.360001
"410","2008-08-18",23.799999
"411","2008-08-19",23.41
"412","2008-08-20",23.17
"413","2008-08-21",23
"414","2008-08-22",23.549999
"415","2008-08-25",22.879999
"416","2008-08-26",23.27
"417","2008-08-27",22.18
"418","2008-08-28",24.129999
"419","2008-08-29",24.629999
"420","2008-09-02",25.190001
"421","2008-09-03",26.139999
"422","2008-09-04",26.209999
"423","2008-09-05",26.08
"424","2008-09-08",27.07
"425","2008-09-09",26.41
"426","2008-09-10",25.959999
"427","2008-09-11",25.889999
"428","2008-09-12",26.18
"429","2008-09-15",25.870001
"430","2008-09-16",27.379999
"431","2008-09-17",25
"432","2008-09-18",26.799999
"433","2008-09-19",27.85
"434","2008-09-22",26.719999
"435","2008-09-23",26.25
"436","2008-09-24",24.139999
"437","2008-09-25",24.32
"438","2008-09-26",24.49
"439","2008-09-29",22
"440","2008-09-30",24.360001
"441","2008-10-01",23.549999
"442","2008-10-02",22.51
"443","2008-10-03",21.77
"444","2008-10-06",20.940001
"445","2008-10-07",20.24
"446","2008-10-08",16.09
"447","2008-10-09",16.139999
"448","2008-10-10",16.059999
"449","2008-10-13",16.9
"450","2008-10-14",16.74
"451","2008-10-15",14.65
"452","2008-10-16",14.02
"453","2008-10-17",13.81
"454","2008-10-20",15.25
"455","2008-10-21",15.2
"456","2008-10-22",14.09
"457","2008-10-23",13.27
"458","2008-10-24",12.4
"459","2008-10-27",12.55
"460","2008-10-28",13.21
"461","2008-10-29",12.68
"462","2008-10-30",13.18
"463","2008-10-31",15.28
"464","2008-11-03",16.459999
"465","2008-11-04",16.370001
"466","2008-11-05",15.19
"467","2008-11-06",13.37
"468","2008-11-07",13.12
"469","2008-11-10",13.38
"470","2008-11-11",14.44
"471","2008-11-12",13
"472","2008-11-13",14.5
"473","2008-11-14",14.35
"474","2008-11-17",14.74
"475","2008-11-18",15.83
"476","2008-11-19",13.23
"477","2008-11-20",13.04
"478","2008-11-21",14.97
"479","2008-11-24",15.93
"480","2008-11-25",16.25
"481","2008-11-26",17.4
"482","2008-11-28",18.040001
"483","2008-12-01",16
"484","2008-12-02",16.280001
"485","2008-12-03",17.370001
"486","2008-12-04",15.72
"487","2008-12-05",16.74
"488","2008-12-08",17.790001
"489","2008-12-09",18.85
"490","2008-12-10",19.690001
"491","2008-12-11",16.75
"492","2008-12-12",18.6
"493","2008-12-15",16.440001
"494","2008-12-16",16.82
"495","2008-12-17",16.620001
"496","2008-12-18",16.370001
"497","2008-12-19",15.13
"498","2008-12-22",14.66
"499","2008-12-23",14.39
"500","2008-12-24",14.7
"501","2008-12-26",14.55
"502","2008-12-29",14.25
"503","2008-12-30",14.25
"504","2008-12-31",14.16
"505","2009-01-02",14.52
"506","2009-01-05",14.61
"507","2009-01-06",14.81
"508","2009-01-07",14.81
"509","2009-01-08",14.66
"510","2009-01-09",14.33
"511","2009-01-12",13.86
"512","2009-01-13",14.36
"513","2009-01-14",12.93
"514","2009-01-15",13.78
"515","2009-01-16",13.62
"516","2009-01-20",12.2
"517","2009-01-21",12.27
"518","2009-01-22",12.87
"519","2009-01-23",12.4
"520","2009-01-26",11.9
"521","2009-01-27",12
"522","2009-01-28",12.65
"523","2009-01-29",12.44
"524","2009-01-30",12.36
"525","2009-02-02",12.62
"526","2009-02-03",12.89
"527","2009-02-04",12.45
"528","2009-02-05",13.17
"529","2009-02-06",14
"530","2009-02-09",14.19
"531","2009-02-10",13.55
"532","2009-02-11",12.31
"533","2009-02-12",12.16
"534","2009-02-13",12.14
"535","2009-02-17",11.82
"536","2009-02-18",11.8
"537","2009-02-19",12.05
"538","2009-02-20",12
"539","2009-02-23",11.17
"540","2009-02-24",11.9
"541","2009-02-25",11.22
"542","2009-02-26",11.2
"543","2009-02-27",12.09
"544","2009-03-02",12.18
"545","2009-03-03",12.11
"546","2009-03-04",12.16
"547","2009-03-05",10.65
"548","2009-03-06",11.26
"549","2009-03-09",10.51
"550","2009-03-10",11.49
"551","2009-03-11",10.52
"552","2009-03-12",11.4
"553","2009-03-13",11.75
"554","2009-03-16",12.04
"555","2009-03-17",12.15
"556","2009-03-18",12.62
"557","2009-03-19",12.45
"558","2009-03-20",12.48
"559","2009-03-23",15.43
"560","2009-03-24",14.74
"561","2009-03-25",15.01
"562","2009-03-26",15.63
"563","2009-03-27",13.44
"564","2009-03-30",12.83
"565","2009-03-31",14.34
"566","2009-04-01",13.66
"567","2009-04-02",16.200001
"568","2009-04-03",15.97
"569","2009-04-06",15.94
"570","2009-04-07",13.73
"571","2009-04-08",13.05
"572","2009-04-09",14.25
"573","2009-04-13",14.53
"574","2009-04-14",14.32
"575","2009-04-15",16.040001
"576","2009-04-16",16.629999
"577","2009-04-17",16.6
"578","2009-04-20",14.26
"579","2009-04-21",14.53
"580","2009-04-22",14.94
"581","2009-04-23",13.98
"582","2009-04-24",12.72
"583","2009-04-27",12.77
"584","2009-04-28",12.13
"585","2009-04-29",13.03
"586","2009-04-30",12.32
"587","2009-05-01",12.6
"588","2009-05-04",13.43
"589","2009-05-05",13.97
"590","2009-05-06",13.85
"591","2009-05-07",14.22
"592","2009-05-08",15.95
"593","2009-05-11",15.51
"594","2009-05-12",15.11
"595","2009-05-13",13.98
"596","2009-05-14",14.51
"597","2009-05-15",14.28
"598","2009-05-18",13.82
"599","2009-05-19",14.45
"600","2009-05-20",14.59
"601","2009-05-21",14.06
"602","2009-05-22",14.11
"603","2009-05-26",14.41
"604","2009-05-27",13.72
"605","2009-05-28",13.05
"606","2009-05-29",13.59
"607","2009-06-01",15.66
"608","2009-06-02",18.940001
"609","2009-06-03",17.23
"610","2009-06-04",17.610001
"611","2009-06-05",17.389999
"612","2009-06-08",17.120001
"613","2009-06-09",16.58
"614","2009-06-10",15.91
"615","2009-06-11",15.67
"616","2009-06-12",15.77
"617","2009-06-15",14.57
"618","2009-06-16",14.53
"619","2009-06-17",14.93
"620","2009-06-18",14.74
"621","2009-06-19",15.18
"622","2009-06-22",15.2
"623","2009-06-23",15.1
"624","2009-06-24",15.97
"625","2009-06-25",16.5
"626","2009-06-26",18.41
"627","2009-06-29",16.559999
"628","2009-06-30",15.65
"629","2009-07-01",16.35
"630","2009-07-02",15.27
"631","2009-07-06",15.7
"632","2009-07-07",15.74
"633","2009-07-08",15.46
"634","2009-07-09",15.6
"635","2009-07-10",15.84
"636","2009-07-13",16.07
"637","2009-07-14",16.08
"638","2009-07-15",15.98
"639","2009-07-16",15.42
"640","2009-07-17",15.21
"641","2009-07-20",14.4
"642","2009-07-21",14.32
"643","2009-07-22",14
"644","2009-07-23",14.2
"645","2009-07-24",14.46
"646","2009-07-27",14.4
"647","2009-07-28",15.43
"648","2009-07-29",16.08
"649","2009-07-30",17.290001
"650","2009-07-31",16.129999
"651","2009-08-03",16.66
"652","2009-08-04",17.07
"653","2009-08-05",16.700001
"654","2009-08-06",16.16
"655","2009-08-07",17.030001
"656","2009-08-10",16.51
"657","2009-08-11",16.690001
"658","2009-08-12",16.83
"659","2009-08-13",16.66
"660","2009-08-14",15.63
"661","2009-08-17",15.62
"662","2009-08-18",17.43
"663","2009-08-19",17.450001
"664","2009-08-20",16.190001
"665","2009-08-21",16.469999
"666","2009-08-24",17.18
"667","2009-08-25",16.51
"668","2009-08-26",16.75
"669","2009-08-27",16.74
"670","2009-08-28",16.51
"671","2009-08-31",16.52
"672","2009-09-01",16.17
"673","2009-09-02",16.620001
"674","2009-09-03",16.75
"675","2009-09-04",16.629999
"676","2009-09-08",16.540001
"677","2009-09-09",16.719999
"678","2009-09-10",16.75
"679","2009-09-11",16.75
"680","2009-09-14",16.77
"681","2009-09-15",16.74
"682","2009-09-16",16.780001
"683","2009-09-17",17.040001
"684","2009-09-18",16.74
"685","2009-09-21",16.66
"686","2009-09-22",16.6
"687","2009-09-23",17.24
"688","2009-09-24",16.75
"689","2009-09-25",17.41
"690","2009-09-28",17.65
"691","2009-09-29",17.58
"692","2009-09-30",16.51
"693","2009-10-01",16.5
"694","2009-10-02",16.389999
"695","2009-10-05",16.719999
"696","2009-10-06",16.98
"697","2009-10-07",17.040001
"698","2009-10-08",17.030001
"699","2009-10-09",17.370001
"700","2009-10-12",17.719999
"701","2009-10-13",17.35
"702","2009-10-14",17.940001
"703","2009-10-15",17.67
"704","2009-10-16",16.93
"705","2009-10-19",17.620001
"706","2009-10-20",17.42
"707","2009-10-21",16.969999
"708","2009-10-22",16.950001
"709","2009-10-23",16.290001
"710","2009-10-26",16.18
"711","2009-10-27",16.26
"712","2009-10-28",16.33
"713","2009-10-29",16.4
"714","2009-10-30",16.440001
"715","2009-11-02",16
"716","2009-11-03",15.71
"717","2009-11-04",15.17
"718","2009-11-05",16.15
"719","2009-11-06",15.55
"720","2009-11-09",16.16
"721","2009-11-10",16.32
"722","2009-11-11",16.549999
"723","2009-11-12",15.83
"724","2009-11-13",15.41
"725","2009-11-16",16.34
"726","2009-11-17",16.110001
"727","2009-11-18",16.190001
"728","2009-11-19",15.64
"729","2009-11-20",16.07
"730","2009-11-23",15.97
"731","2009-11-24",15.99
"732","2009-11-25",15.86
"733","2009-11-27",15.67
"734","2009-11-30",15.23
"735","2009-12-01",16.129999
"736","2009-12-02",16.110001
"737","2009-12-03",16.01
"738","2009-12-04",16.5
"739","2009-12-07",16.16
"740","2009-12-08",16.110001
"741","2009-12-09",16.129999
"742","2009-12-10",17.58
"743","2009-12-11",18.139999
"744","2009-12-14",18.4
"745","2009-12-15",18.58
"746","2009-12-16",18.32
"747","2009-12-17",18.18
"748","2009-12-18",18.16
"749","2009-12-21",17.9
"750","2009-12-22",18.4
"751","2009-12-23",18.190001
"752","2009-12-24",18.27
"753","2009-12-28",18.15
"754","2009-12-29",18.200001
"755","2009-12-30",18.24
"756","2009-12-31",18.1
"757","2010-01-04",18.299999
"758","2010-01-05",18.24
"759","2010-01-06",17.32
"760","2010-01-07",16.84
"761","2010-01-08",16.93
"762","2010-01-11",16.82
"763","2010-01-12",16.76
"764","2010-01-13",16.620001
"765","2010-01-14",17.1
"766","2010-01-15",17.74
"767","2010-01-19",17.99
"768","2010-01-20",17.530001
"769","2010-01-21",16.620001
"770","2010-01-22",17.559999
"771","2010-01-25",17.219999
"772","2010-01-26",16.559999
"773","2010-01-27",16.68
"774","2010-01-28",17.48
"775","2010-01-29",16.84
"776","2010-02-01",16.540001
"777","2010-02-02",17.18
"778","2010-02-03",16.620001
"779","2010-02-04",15.39
"780","2010-02-05",15.56
"781","2010-02-08",15.51
"782","2010-02-09",15.67
"783","2010-02-10",15.8
"784","2010-02-11",16.290001
"785","2010-02-12",16.059999
"786","2010-02-16",16.139999
"787","2010-02-17",16.209999
"788","2010-02-18",16.35
"789","2010-02-19",16.51
"790","2010-02-22",16.700001
"791","2010-02-23",16.65
"792","2010-02-24",17.200001
"793","2010-02-25",17.360001
"794","2010-02-26",17.790001
"795","2010-03-01",17.58
"796","2010-03-02",18.209999
"797","2010-03-03",17.940001
"798","2010-03-04",17.860001
"799","2010-03-05",18.059999
"800","2010-03-08",18.219999
"801","2010-03-09",18.700001
"802","2010-03-10",18.85
"803","2010-03-11",18.709999
"804","2010-03-12",18.66
"805","2010-03-15",18.6
"806","2010-03-16",17.99
"807","2010-03-17",18.18
"808","2010-03-18",17.700001
"809","2010-03-19",17.620001
"810","2010-03-22",17.66
"811","2010-03-23",17.82
"812","2010-03-24",17.469999
"813","2010-03-25",17.290001
"814","2010-03-26",17.15
"815","2010-03-29",17.219999
"816","2010-03-30",17.57
"817","2010-03-31",17.58
"818","2010-04-01",17.639999
"819","2010-04-05",17.940001
"820","2010-04-06",17.280001
"821","2010-04-07",17.65
"822","2010-04-08",17.450001
"823","2010-04-09",17.809999
"824","2010-04-12",17.66
"825","2010-04-13",18.049999
"826","2010-04-14",18.209999
"827","2010-04-15",18.700001
"828","2010-04-16",18.549999
"829","2010-04-19",18.77
"830","2010-04-20",18.75
"831","2010-04-21",18.74
"832","2010-04-22",19.1
"833","2010-04-23",18.690001
"834","2010-04-26",18.84
"835","2010-04-27",18.440001
"836","2010-04-28",18.940001
"837","2010-04-29",19.190001
"838","2010-04-30",18.26
"839","2010-05-03",18.74
"840","2010-05-04",18.219999
"841","2010-05-05",18.040001
"842","2010-05-06",17.620001
"843","2010-05-07",16.52
"844","2010-05-10",17.18
"845","2010-05-11",17.719999
"846","2010-05-12",18.48
"847","2010-05-13",18.43
"848","2010-05-14",18.129999
"849","2010-05-17",18.26
"850","2010-05-18",17.91
"851","2010-05-19",17.74
"852","2010-05-20",17.51
"853","2010-05-21",16.780001
"854","2010-05-24",16.75
"855","2010-05-25",16.219999
"856","2010-05-26",16.6
"857","2010-05-27",17.5
"858","2010-05-28",17.309999
"859","2010-06-01",16.9
"860","2010-06-02",17
"861","2010-06-03",17.059999
"862","2010-06-04",15.48
"863","2010-06-07",15
"864","2010-06-08",14.55
"865","2010-06-09",14.5
"866","2010-06-10",15.01
"867","2010-06-11",15.09
"868","2010-06-14",14.76
"869","2010-06-15",15.11
"870","2010-06-16",14.76
"871","2010-06-17",14.89
"872","2010-06-18",14.74
"873","2010-06-21",14.7
"874","2010-06-22",14.01
"875","2010-06-23",14.11
"876","2010-06-24",13.89
"877","2010-06-25",13.68
"878","2010-06-28",13.91
"879","2010-06-29",13.79
"880","2010-06-30",13.93
"881","2010-07-01",13.57
"882","2010-07-02",13.88
"883","2010-07-06",13.52
"884","2010-07-07",14.11
"885","2010-07-08",14.03
"886","2010-07-09",14.2
"887","2010-07-12",14.02
"888","2010-07-13",15.01
"889","2010-07-14",14.72
"890","2010-07-15",14.4
"891","2010-07-16",13.8
"892","2010-07-19",13.77
"893","2010-07-20",14.22
"894","2010-07-21",13.97
"895","2010-07-22",15.26
"896","2010-07-23",14.65
"897","2010-07-26",15.3
"898","2010-07-27",15.32
"899","2010-07-28",14.84
"900","2010-07-29",14.93
"901","2010-07-30",15.19
"902","2010-08-02",15.38
"903","2010-08-03",15.29
"904","2010-08-04",15.38
"905","2010-08-05",15.09
"906","2010-08-06",15.22
"907","2010-08-09",15.02
"908","2010-08-10",14.29
"909","2010-08-11",13.28
"910","2010-08-12",13.52
"911","2010-08-13",13.35
"912","2010-08-16",13.8
"913","2010-08-17",14.37
"914","2010-08-18",14.24
"915","2010-08-19",13.56
"916","2010-08-20",13.41
"917","2010-08-23",13.25
"918","2010-08-24",13.25
"919","2010-08-25",13.89
"920","2010-08-26",13.59
"921","2010-08-27",14.29
"922","2010-08-30",13.5
"923","2010-08-31",13.44
"924","2010-09-01",14.35
"925","2010-09-02",14.33
"926","2010-09-03",14.64
"927","2010-09-07",14.36
"928","2010-09-08",14.67
"929","2010-09-09",15.1
"930","2010-09-10",14.58
"931","2010-09-13",15.4
"932","2010-09-14",14.74
"933","2010-09-15",15.13
"934","2010-09-16",14.89
"935","2010-09-17",15.21
"936","2010-09-20",15.5
"937","2010-09-21",15.3
"938","2010-09-22",15.47
"939","2010-09-23",14.88
"940","2010-09-24",15.22
"941","2010-09-27",14.9
"942","2010-09-28",15.25
"943","2010-09-29",15.38
"944","2010-09-30",15.66
"945","2010-10-01",15.6
"946","2010-10-04",15.12
"947","2010-10-05",15.69
"948","2010-10-06",15.88
"949","2010-10-07",15.44
"950","2010-10-08",15.79
"951","2010-10-11",15.56
"952","2010-10-12",15.81
"953","2010-10-13",15.96
"954","2010-10-14",15.35
"955","2010-10-15",15.29
"956","2010-10-18",15.43
"957","2010-10-19",14.83
"958","2010-10-20",14.89
"959","2010-10-21",14.55
"960","2010-10-22",14.79
"961","2010-10-25",15
"962","2010-10-26",15.19
"963","2010-10-27",14.6
"964","2010-10-28",14.61
"965","2010-10-29",14.35
"966","2010-11-01",14.07
"967","2010-11-02",14.64
"968","2010-11-03",15.05
"969","2010-11-04",15.45
"970","2010-11-05",15.37
"971","2010-11-08",14.47
"972","2010-11-09",14.57
"973","2010-11-10",14.77
"974","2010-11-11",14.61
"975","2010-11-12",14.24
"976","2010-11-15",14.24
"977","2010-11-16",14.24
"978","2010-11-17",14.57
"979","2010-11-18",14.95
