"","date","ATUS"
"124","2017-12-15",19.030001
"125","2017-12-18",19.26
"126","2017-12-19",19.959999
"127","2017-12-20",20.34
"128","2017-12-21",20.969999
"129","2017-12-22",21.01
"130","2017-12-26",20.9
"131","2017-12-27",20.67
"132","2017-12-28",20.91
"133","2017-12-29",21.23
"134","2018-01-02",21.440001
"135","2018-01-03",21.67
"136","2018-01-04",21.530001
"137","2018-01-05",21.24
"138","2018-01-08",21.09
"139","2018-01-09",23.110001
"140","2018-01-10",22.75
"141","2018-01-11",23.129999
"142","2018-01-12",23.27
"143","2018-01-16",22.42
"144","2018-01-17",21.860001
"145","2018-01-18",21.85
"146","2018-01-19",21.299999
"147","2018-01-22",21.9
"148","2018-01-23",22.83
"149","2018-01-24",22.76
"150","2018-01-25",22.379999
"151","2018-01-26",22.51
"152","2018-01-29",22.440001
"153","2018-01-30",21.809999
"154","2018-01-31",21.469999
"155","2018-02-01",21.549999
"156","2018-02-02",21.35
"157","2018-02-05",20.68
"158","2018-02-06",20.59
"159","2018-02-07",20.41
"160","2018-02-08",19.77
"161","2018-02-09",19.209999
"162","2018-02-12",19.629999
"163","2018-02-13",19.540001
"164","2018-02-14",19.969999
"165","2018-02-15",20.26
"166","2018-02-16",19.809999
"167","2018-02-20",19.15
"168","2018-02-21",18.790001
"169","2018-02-22",18.559999
"170","2018-02-23",19.26
"171","2018-02-26",19.190001
"172","2018-02-27",18.48
"173","2018-02-28",18.200001
"174","2018-03-01",18.709999
"175","2018-03-02",19.290001
"176","2018-03-05",20.190001
"177","2018-03-06",20.25
"178","2018-03-07",20.57
"179","2018-03-08",20.42
"180","2018-03-09",20.209999
"181","2018-03-12",19.91
"182","2018-03-13",20.25
"183","2018-03-14",19.860001
"184","2018-03-15",19.76
"185","2018-03-16",20.5
"186","2018-03-19",20.049999
"187","2018-03-20",19.700001
"188","2018-03-21",19.93
"189","2018-03-22",19.280001
"190","2018-03-23",18.59
"191","2018-03-26",18
"192","2018-03-27",17.92
"193","2018-03-28",18.190001
"194","2018-03-29",18.48
"195","2018-04-02",18.290001
"196","2018-04-03",18.5
"197","2018-04-04",18.6
"198","2018-04-05",18.709999
"199","2018-04-06",18.5
"200","2018-04-09",18.629999
"201","2018-04-10",18.67
"202","2018-04-11",19.030001
"203","2018-04-12",19.16
"204","2018-04-13",19.25
"205","2018-04-16",19.82
"206","2018-04-17",19.940001
"207","2018-04-18",19.9
"208","2018-04-19",19.549999
"209","2018-04-20",19.74
"210","2018-04-23",19.860001
"211","2018-04-24",19.32
"212","2018-04-25",19.459999
"213","2018-04-26",19.4
"214","2018-04-27",17.59
"215","2018-04-30",17.9
"216","2018-05-01",17.49
"217","2018-05-02",17.139999
"218","2018-05-03",16.83
"219","2018-05-04",16.799999
"220","2018-05-07",16.889999
"221","2018-05-08",16.43
"222","2018-05-09",16.790001
"223","2018-05-10",18.110001
"224","2018-05-11",18.23
"225","2018-05-14",18.84
"226","2018-05-15",19.5
"227","2018-05-16",20.23
"228","2018-05-17",21
"229","2018-05-18",20.690001
"230","2018-05-21",19.700001
"231","2018-05-22",19.01
"232","2018-05-23",18.780001
"233","2018-05-24",18.530001
"234","2018-05-25",18.48
"235","2018-05-29",18.969999
"236","2018-05-30",19.35
"237","2018-05-31",19.559999
"238","2018-06-01",20.08
"239","2018-06-04",19.940001
"240","2018-06-05",19.33
"241","2018-06-06",20.1
"242","2018-06-07",17.639999
"243","2018-06-08",17.74
"244","2018-06-11",17.9
"245","2018-06-12",17.700001
"246","2018-06-13",17.66
"247","2018-06-14",17.98
"248","2018-06-15",17.790001
"249","2018-06-18",17.32
"250","2018-06-19",17.1
"251","2018-06-20",17.51
"252","2018-06-21",16.950001
"253","2018-06-22",17.139999
"254","2018-06-25",16.780001
"255","2018-06-26",16.889999
"256","2018-06-27",17.059999
"257","2018-06-28",16.57
"258","2018-06-29",17.059999
"259","2018-07-02",16.98
"260","2018-07-03",16.950001
"261","2018-07-05",17.6
"262","2018-07-06",18.42
"263","2018-07-09",18.9
"264","2018-07-10",18.860001
"265","2018-07-11",18.41
"266","2018-07-12",18.959999
"267","2018-07-13",18.870001
"268","2018-07-16",18.33
"269","2018-07-17",17.889999
"270","2018-07-18",17.860001
"271","2018-07-19",17.639999
"272","2018-07-20",17.27
"273","2018-07-23",16.99
"274","2018-07-24",16.76
"275","2018-07-25",16.5
"276","2018-07-26",16.700001
"277","2018-07-27",16.68
"278","2018-07-30",16.35
"279","2018-07-31",17.129999
"280","2018-08-01",17.030001
"281","2018-08-02",16.559999
"282","2018-08-03",17.25
"283","2018-08-06",17.73
"284","2018-08-07",17.370001
"285","2018-08-08",17.030001
"286","2018-08-09",17.58
"287","2018-08-10",17.33
"288","2018-08-13",17.290001
"289","2018-08-14",17.74
"290","2018-08-15",17.35
"291","2018-08-16",17.67
"292","2018-08-17",17.5
"293","2018-08-20",18.120001
"294","2018-08-21",18.65
"295","2018-08-22",18.15
"296","2018-08-23",17.99
"297","2018-08-24",18.049999
"298","2018-08-27",18.040001
"299","2018-08-28",18.040001
"300","2018-08-29",18.09
"301","2018-08-30",17.85
"302","2018-08-31",17.92
"303","2018-09-04",17.93
"304","2018-09-05",17.889999
"305","2018-09-06",17.389999
"306","2018-09-07",17.969999
"307","2018-09-10",18.4
"308","2018-09-11",18.469999
"309","2018-09-12",18.75
"310","2018-09-13",19.1
"311","2018-09-14",19
"312","2018-09-17",19.120001
"313","2018-09-18",18.99
"314","2018-09-19",18.959999
"315","2018-09-20",19.209999
"316","2018-09-21",19.16
"317","2018-09-24",18.65
"318","2018-09-25",18.6
"319","2018-09-26",18.32
"320","2018-09-27",18
"321","2018-09-28",18.139999
"322","2018-10-01",17.98
"323","2018-10-02",18.25
"324","2018-10-03",18.33
"325","2018-10-04",18.43
"326","2018-10-05",17.76
"327","2018-10-08",18.110001
"328","2018-10-09",18.51
"329","2018-10-10",17.9
"330","2018-10-11",17.540001
"331","2018-10-12",17.93
"332","2018-10-15",18.35
"333","2018-10-16",18.74
"334","2018-10-17",18.620001
"335","2018-10-18",18.219999
"336","2018-10-19",18.08
"337","2018-10-22",17.790001
"338","2018-10-23",17.459999
"339","2018-10-24",15.92
"340","2018-10-25",16.379999
"341","2018-10-26",15.2
"342","2018-10-29",14.61
"343","2018-10-30",15.37
"344","2018-10-31",16.309999
"345","2018-11-01",16.75
"346","2018-11-02",16.370001
"347","2018-11-05",16.700001
"348","2018-11-06",17.9
"349","2018-11-07",18.85
"350","2018-11-08",19.030001
"351","2018-11-09",18.469999
"352","2018-11-12",18.450001
"353","2018-11-13",17.809999
"354","2018-11-14",17.709999
"355","2018-11-15",17.82
"356","2018-11-16",17.68
"357","2018-11-19",17.219999
"358","2018-11-20",16.43
"359","2018-11-21",16.950001
"360","2018-11-23",16.43
"361","2018-11-26",16.879999
"362","2018-11-27",16.74
"363","2018-11-28",17.309999
"364","2018-11-29",17.200001
"365","2018-11-30",17.690001
"366","2018-12-03",17.940001
"367","2018-12-04",17.700001
"368","2018-12-06",18.370001
"369","2018-12-07",18.24
"370","2018-12-10",18.059999
"371","2018-12-11",18.040001
"372","2018-12-12",18.24
"373","2018-12-13",17.77
"374","2018-12-14",17.67
"375","2018-12-17",17.610001
"376","2018-12-18",17.4
"377","2018-12-19",16.98
"378","2018-12-20",16.379999
"379","2018-12-21",15.65
"380","2018-12-24",15.29
"381","2018-12-26",16.41
"382","2018-12-27",16.200001
"383","2018-12-28",16.200001
"384","2018-12-31",16.52
"385","2019-01-02",17.120001
"386","2019-01-03",17.120001
"387","2019-01-04",17.41
"388","2019-01-07",17.91
"389","2019-01-08",18.040001
"390","2019-01-09",18.32
"391","2019-01-10",17.75
"392","2019-01-11",17.67
"393","2019-01-14",17.24
"394","2019-01-15",17.41
"395","2019-01-16",18.049999
"396","2019-01-17",18.549999
"397","2019-01-18",19.07
"398","2019-01-22",18.73
"399","2019-01-23",18.67
"400","2019-01-24",18.91
"401","2019-01-25",19.1
"402","2019-01-28",19.139999
"403","2019-01-29",18.610001
"404","2019-01-30",18.700001
"405","2019-01-31",19.639999
"406","2019-02-01",19.690001
"407","2019-02-04",19.82
"408","2019-02-05",20.440001
"409","2019-02-06",20.700001
"410","2019-02-07",20.92
"411","2019-02-08",20.85
"412","2019-02-11",20.629999
"413","2019-02-12",20.82
"414","2019-02-13",21.200001
"415","2019-02-14",21.43
"416","2019-02-15",21.59
"417","2019-02-19",21.459999
"418","2019-02-20",21.209999
"419","2019-02-21",21.030001
"420","2019-02-22",21.6
"421","2019-02-25",21.17
"422","2019-02-26",21.34
"423","2019-02-27",21.780001
"424","2019-02-28",21.809999
"425","2019-03-01",21.51
"426","2019-03-04",21.91
"427","2019-03-05",21.6
"428","2019-03-06",21.200001
"429","2019-03-07",21.629999
"430","2019-03-08",21.5
"431","2019-03-11",21.799999
"432","2019-03-12",20.889999
"433","2019-03-13",21.200001
"434","2019-03-14",21.620001
"435","2019-03-15",21.700001
"436","2019-03-18",21.639999
"437","2019-03-19",21.48
"438","2019-03-20",21.73
"439","2019-03-21",22.24
"440","2019-03-22",21.370001
"441","2019-03-25",20.969999
"442","2019-03-26",21.200001
"443","2019-03-27",21.370001
"444","2019-03-28",21.26
"445","2019-03-29",21.48
"446","2019-04-01",22.030001
"447","2019-04-02",22.549999
"448","2019-04-03",23.129999
"449","2019-04-04",22.66
"450","2019-04-05",22.75
"451","2019-04-08",22.610001
"452","2019-04-09",22.43
"453","2019-04-10",22.85
"454","2019-04-11",22.93
"455","2019-04-12",23.24
"456","2019-04-15",23.33
"457","2019-04-16",23.530001
"458","2019-04-17",23.26
"459","2019-04-18",23.16
"460","2019-04-22",23.209999
"461","2019-04-23",23.200001
"462","2019-04-24",23.25
"463","2019-04-25",23.290001
"464","2019-04-26",23.32
"465","2019-04-29",23.66
"466","2019-04-30",23.559999
"467","2019-05-01",23.190001
"468","2019-05-02",22.950001
"469","2019-05-03",24.5
"470","2019-05-06",24.469999
"471","2019-05-07",23.950001
"472","2019-05-08",24.389999
"473","2019-05-09",24.549999
"474","2019-05-10",24.530001
"475","2019-05-13",23.4
"476","2019-05-14",23.58
"477","2019-05-15",24.02
"478","2019-05-16",24.309999
"479","2019-05-17",24.6
"480","2019-05-20",24.26
"481","2019-05-21",25.01
"482","2019-05-22",24.780001
"483","2019-05-23",24.49
"484","2019-05-24",24.4
"485","2019-05-28",24.17
"486","2019-05-29",24.139999
"487","2019-05-30",24.030001
"488","2019-05-31",23.49
"489","2019-06-03",24.110001
"490","2019-06-04",24.799999
"491","2019-06-05",24.620001
"492","2019-06-06",25.030001
"493","2019-06-07",24.709999
"494","2019-06-10",24.74
"495","2019-06-11",24.4
"496","2019-06-12",23.43
"497","2019-06-13",23.66
"498","2019-06-14",23.799999
"499","2019-06-17",23.26
"500","2019-06-18",23.85
"501","2019-06-19",24.059999
"502","2019-06-20",23.91
"503","2019-06-21",23.35
"504","2019-06-24",23.370001
"505","2019-06-25",23.5
"506","2019-06-26",23.549999
"507","2019-06-27",24.07
"508","2019-06-28",24.35
"509","2019-07-01",24.23
"510","2019-07-02",24.68
"511","2019-07-03",24.780001
"512","2019-07-05",24.639999
"513","2019-07-08",24.43
"514","2019-07-09",24.59
"515","2019-07-10",25.08
"516","2019-07-11",25.43
"517","2019-07-12",25.870001
"518","2019-07-15",25.879999
"519","2019-07-16",25.67
"520","2019-07-17",25.799999
"521","2019-07-18",25.700001
"522","2019-07-19",25.48
"523","2019-07-22",25.700001
"524","2019-07-23",25.709999
"525","2019-07-24",26.120001
"526","2019-07-25",25.84
"527","2019-07-26",26.42
"528","2019-07-29",26.16
"529","2019-07-30",26.120001
"530","2019-07-31",25.809999
"531","2019-08-01",27.139999
"532","2019-08-02",26.98
"533","2019-08-05",26.23
"534","2019-08-06",26.9
"535","2019-08-07",26.719999
"536","2019-08-08",26.790001
"537","2019-08-09",26.84
"538","2019-08-12",27.02
"539","2019-08-13",26.700001
"540","2019-08-14",26.48
"541","2019-08-15",26.9
"542","2019-08-16",26.549999
"543","2019-08-19",26.690001
"544","2019-08-20",26.969999
"545","2019-08-21",27.27
"546","2019-08-22",27.700001
"547","2019-08-23",27.450001
"548","2019-08-26",27.85
"549","2019-08-27",28.66
"550","2019-08-28",28.48
"551","2019-08-29",28.870001
"552","2019-08-30",28.879999
"553","2019-09-03",28.65
"554","2019-09-04",29
"555","2019-09-05",29.540001
"556","2019-09-06",29.15
"557","2019-09-09",28.43
"558","2019-09-10",28.790001
"559","2019-09-11",28.889999
"560","2019-09-12",29.07
"561","2019-09-13",29.4
"562","2019-09-16",29.6
"563","2019-09-17",29.48
"564","2019-09-18",29.889999
"565","2019-09-19",29.73
"566","2019-09-20",29.34
"567","2019-09-23",29.139999
"568","2019-09-24",29.01
"569","2019-09-25",29.299999
"570","2019-09-26",28.9
"571","2019-09-27",28.6
"572","2019-09-30",28.68
"573","2019-10-01",28.309999
"574","2019-10-02",28.280001
"575","2019-10-03",28.809999
"576","2019-10-04",28.879999
"577","2019-10-07",29.209999
"578","2019-10-08",29
"579","2019-10-09",28.93
"580","2019-10-10",28.25
"581","2019-10-11",28.08
"582","2019-10-14",28.33
"583","2019-10-15",28.719999
"584","2019-10-16",29.440001
"585","2019-10-17",29.93
"586","2019-10-18",29.34
"587","2019-10-21",29.32
"588","2019-10-22",29.040001
"589","2019-10-23",29.139999
"590","2019-10-24",29.059999
"591","2019-10-25",29.940001
"592","2019-10-28",29.92
"593","2019-10-29",30.32
"594","2019-10-30",30.67
"595","2019-10-31",30.950001
"596","2019-11-01",31.41
"597","2019-11-04",31.610001
"598","2019-11-05",31.35
"599","2019-11-06",25.98
"600","2019-11-07",26.41
"601","2019-11-08",26.23
"602","2019-11-11",26.780001
"603","2019-11-12",26.51
"604","2019-11-13",26.83
"605","2019-11-14",26.75
"606","2019-11-15",26.879999
"607","2019-11-18",27.07
"608","2019-11-19",26.799999
"609","2019-11-20",26.85
"610","2019-11-21",26.49
"611","2019-11-22",26.059999
"612","2019-11-25",25.6
"613","2019-11-26",25.780001
"614","2019-11-27",25.809999
"615","2019-11-29",25.58
"616","2019-12-02",25.549999
"617","2019-12-03",25.360001
"618","2019-12-04",24.92
"619","2019-12-05",25.33
"620","2019-12-06",26.049999
"621","2019-12-09",25.719999
"622","2019-12-10",25.41
"623","2019-12-11",26.1
"624","2019-12-12",26.43
"625","2019-12-13",26.58
"626","2019-12-16",26.559999
"627","2019-12-17",26.290001
"628","2019-12-18",26.26
"629","2019-12-19",26.950001
"630","2019-12-20",27.219999
"631","2019-12-23",26.85
"632","2019-12-24",27.040001
"633","2019-12-26",27.280001
"634","2019-12-27",27.15
"635","2019-12-30",27.049999
"636","2019-12-31",27.34
"637","2020-01-02",28.1
"638","2020-01-03",27.85
"639","2020-01-06",28.18
"640","2020-01-07",28.6
"641","2020-01-08",28.83
"642","2020-01-09",28.77
"643","2020-01-10",28.049999
"644","2020-01-13",28.969999
"645","2020-01-14",28.620001
"646","2020-01-15",28.870001
"647","2020-01-16",28.940001
"648","2020-01-17",28.719999
"649","2020-01-21",28.879999
"650","2020-01-22",29.209999
"651","2020-01-23",28.85
"652","2020-01-24",28.030001
"653","2020-01-27",27.93
"654","2020-01-28",27.83
"655","2020-01-29",26.610001
"656","2020-01-30",27.35
"657","2020-01-31",27.360001
"658","2020-02-03",27.709999
"659","2020-02-04",28.059999
"660","2020-02-05",27.790001
"661","2020-02-06",28.25
"662","2020-02-07",27.74
"663","2020-02-10",28.129999
"664","2020-02-11",29.459999
"665","2020-02-12",29.549999
"666","2020-02-13",27.969999
"667","2020-02-14",28.709999
"668","2020-02-18",29.08
"669","2020-02-19",28.690001
"670","2020-02-20",29.01
"671","2020-02-21",29.120001
"672","2020-02-24",28.219999
"673","2020-02-25",27.379999
"674","2020-02-26",27.440001
"675","2020-02-27",26.26
"676","2020-02-28",25.860001
"677","2020-03-02",26.209999
"678","2020-03-03",25.82
"679","2020-03-04",27.15
"680","2020-03-05",26.440001
"681","2020-03-06",25.83
"682","2020-03-09",22.65
"683","2020-03-10",24.610001
"684","2020-03-11",22.690001
"685","2020-03-12",20.76
"686","2020-03-13",22.219999
"687","2020-03-16",17.200001
"688","2020-03-17",17.5
"689","2020-03-18",17.77
"690","2020-03-19",19.24
"691","2020-03-20",19.1
"692","2020-03-23",20
"693","2020-03-24",21.24
"694","2020-03-25",21.879999
"695","2020-03-26",23.68
"696","2020-03-27",22.440001
"697","2020-03-30",22.91
"698","2020-03-31",22.290001
"699","2020-04-01",21.950001
"700","2020-04-02",22.290001
"701","2020-04-03",21.91
"702","2020-04-06",23.200001
"703","2020-04-07",23.440001
"704","2020-04-08",24.01
"705","2020-04-09",24.6
"706","2020-04-13",24.91
"707","2020-04-14",25.709999
"708","2020-04-15",25.639999
"709","2020-04-16",25.98
"710","2020-04-17",26.049999
"711","2020-04-20",25.91
"712","2020-04-21",24.889999
"713","2020-04-22",25.370001
"714","2020-04-23",25.77
"715","2020-04-24",26.209999
"716","2020-04-27",26.549999
"717","2020-04-28",26.129999
"718","2020-04-29",26.360001
"719","2020-04-30",25.969999
"720","2020-05-01",24.99
"721","2020-05-04",24.23
"722","2020-05-05",23.530001
"723","2020-05-06",23.34
"724","2020-05-07",23
"725","2020-05-08",23.4
"726","2020-05-11",23.73
"727","2020-05-12",23.15
"728","2020-05-13",23.059999
"729","2020-05-14",23.01
"730","2020-05-15",23.049999
"731","2020-05-18",24.219999
"732","2020-05-19",24.66
"733","2020-05-20",24.709999
"734","2020-05-21",24.32
"735","2020-05-22",24.16
"736","2020-05-26",24.18
"737","2020-05-27",24.82
"738","2020-05-28",25.209999
"739","2020-05-29",25.719999
"740","2020-06-01",25.68
"741","2020-06-02",26
"742","2020-06-03",26.129999
"743","2020-06-04",25.940001
"744","2020-06-05",25.870001
"745","2020-06-08",26.540001
"746","2020-06-09",25.83
"747","2020-06-10",25.68
"748","2020-06-11",24.129999
"749","2020-06-12",24.059999
"750","2020-06-15",23.93
"751","2020-06-16",25.139999
"752","2020-06-17",24.639999
"753","2020-06-18",24.58
"754","2020-06-19",24.26
"755","2020-06-22",24.299999
"756","2020-06-23",24.58
"757","2020-06-24",23.549999
"758","2020-06-25",23.280001
"759","2020-06-26",22.450001
"760","2020-06-29",22.639999
"761","2020-06-30",22.540001
"762","2020-07-01",23.43
"763","2020-07-02",23.450001
"764","2020-07-06",24.24
"765","2020-07-07",23.440001
"766","2020-07-08",23.370001
"767","2020-07-09",23.219999
"768","2020-07-10",23.52
"769","2020-07-13",23.25
"770","2020-07-14",24.01
"771","2020-07-15",24.209999
"772","2020-07-16",24.17
"773","2020-07-17",24.290001
"774","2020-07-20",24.32
"775","2020-07-21",24.49
"776","2020-07-22",24.35
"777","2020-07-23",24.120001
"778","2020-07-24",24.09
"779","2020-07-27",24.51
"780","2020-07-28",24.26
"781","2020-07-29",25.190001
"782","2020-07-30",25.049999
"783","2020-07-31",26.99
"784","2020-08-03",27.26
"785","2020-08-04",27.98
"786","2020-08-05",28.02
"787","2020-08-06",27.610001
"788","2020-08-07",27.77
"789","2020-08-10",27.790001
"790","2020-08-11",27.07
"791","2020-08-12",27.360001
"792","2020-08-13",27.139999
"793","2020-08-14",27.219999
"794","2020-08-17",27.120001
"795","2020-08-18",27.25
"796","2020-08-19",27
"797","2020-08-20",26.74
"798","2020-08-21",26.52
"799","2020-08-24",26.65
"800","2020-08-25",26.5
"801","2020-08-26",26.940001
"802","2020-08-27",27.35
"803","2020-08-28",27.370001
"804","2020-08-31",27.58
"805","2020-09-01",27.67
"806","2020-09-02",28.65
"807","2020-09-03",27.02
"808","2020-09-04",26.65
"809","2020-09-08",26.35
"810","2020-09-09",26.709999
"811","2020-09-10",26.5
"812","2020-09-11",26.110001
"813","2020-09-14",26.450001
"814","2020-09-15",27.030001
"815","2020-09-16",27.58
"816","2020-09-17",26.629999
"817","2020-09-18",26.25
"818","2020-09-21",25.940001
"819","2020-09-22",26.26
"820","2020-09-23",25.49
"821","2020-09-24",25.469999
"822","2020-09-25",26.08
"823","2020-09-28",26.540001
"824","2020-09-29",26.299999
"825","2020-09-30",26
"826","2020-10-01",26.120001
"827","2020-10-02",26.049999
"828","2020-10-05",26.809999
"829","2020-10-06",26.389999
"830","2020-10-07",26.530001
"831","2020-10-08",27.309999
"832","2020-10-09",27.200001
"833","2020-10-12",27.92
"834","2020-10-13",28.35
"835","2020-10-14",28
"836","2020-10-15",28.450001
"837","2020-10-16",28.629999
"838","2020-10-19",28.200001
"839","2020-10-20",28
"840","2020-10-21",28.1
"841","2020-10-22",27.98
"842","2020-10-23",27.639999
"843","2020-10-26",27.1
"844","2020-10-27",26.889999
"845","2020-10-28",26.1
"846","2020-10-29",26.4
"847","2020-10-30",26.950001
"848","2020-11-02",26.780001
"849","2020-11-03",27.24
"850","2020-11-04",28.66
"851","2020-11-05",29.370001
"852","2020-11-06",29.440001
"853","2020-11-09",29.42
"854","2020-11-10",29.82
"855","2020-11-11",29.959999
"856","2020-11-12",30.15
"857","2020-11-13",30.65
"858","2020-11-16",31.049999
"859","2020-11-17",31.26
"860","2020-11-18",31.52
"861","2020-11-19",31.85
"862","2020-11-20",32.27
"863","2020-11-23",35.029999
"864","2020-11-24",34.580002
"865","2020-11-25",34.369999
"866","2020-11-27",34.330002
