"","date","EEX"
"148","2017-11-27",23.030001
"149","2017-11-28",23.299999
"150","2017-11-29",23.459999
"151","2017-11-30",22.35
"152","2017-12-01",22.4
"153","2017-12-04",22.51
"154","2017-12-05",21.139999
"155","2017-12-06",21.25
"156","2017-12-07",21.120001
"157","2017-12-08",20.209999
"158","2017-12-11",19.860001
"159","2017-12-12",20.639999
"160","2017-12-13",20.41
"161","2017-12-14",19.790001
"162","2017-12-15",20.200001
"163","2017-12-18",20.190001
"164","2017-12-19",19.879999
"165","2017-12-20",20.280001
"166","2017-12-21",21.01
"167","2017-12-22",20.84
"168","2017-12-26",20.68
"169","2017-12-27",20.58
"170","2017-12-28",20.6
"171","2017-12-29",20.34
"172","2018-01-02",21.18
"173","2018-01-03",20.709999
"174","2018-01-04",20.93
"175","2018-01-05",20.67
"176","2018-01-08",20.77
"177","2018-01-09",19.799999
"178","2018-01-10",19.559999
"179","2018-01-11",19.84
"180","2018-01-12",20.200001
"181","2018-01-16",20.57
"182","2018-01-17",21.09
"183","2018-01-18",21.440001
"184","2018-01-19",21.92
"185","2018-01-22",22.08
"186","2018-01-23",21.23
"187","2018-01-24",21.33
"188","2018-01-25",21.4
"189","2018-01-26",21.559999
"190","2018-01-29",21.379999
"191","2018-01-30",21.51
"192","2018-01-31",21.58
"193","2018-02-01",21.450001
"194","2018-02-02",21.440001
"195","2018-02-05",21.17
"196","2018-02-06",21.34
"197","2018-02-07",21.1
"198","2018-02-08",21.09
"199","2018-02-09",21.389999
"200","2018-02-12",21.290001
"201","2018-02-13",21.75
"202","2018-02-14",22.139999
"203","2018-02-15",21.5
"204","2018-02-16",21.950001
"205","2018-02-20",21.610001
"206","2018-02-21",22.049999
"207","2018-02-22",21.969999
"208","2018-02-23",22.200001
"209","2018-02-26",22.209999
"210","2018-02-27",21.950001
"211","2018-02-28",21.32
"212","2018-03-01",21.23
"213","2018-03-02",21.620001
"214","2018-03-05",21.940001
"215","2018-03-06",22.18
"216","2018-03-07",21.08
"217","2018-03-08",18.9
"218","2018-03-09",19.25
"219","2018-03-12",19.110001
"220","2018-03-13",19.01
"221","2018-03-14",18.860001
"222","2018-03-15",19
"223","2018-03-16",19.35
"224","2018-03-19",19.23
"225","2018-03-20",19.76
"226","2018-03-21",20.040001
"227","2018-03-22",19.4
"228","2018-03-23",18.809999
"229","2018-03-26",18.92
"230","2018-03-27",19.059999
"231","2018-03-28",19.450001
"232","2018-03-29",19.48
"233","2018-04-02",19
"234","2018-04-03",19.57
"235","2018-04-04",19.870001
"236","2018-04-05",19.889999
"237","2018-04-06",19.67
"238","2018-04-09",19.24
"239","2018-04-10",19.549999
"240","2018-04-11",19.5
"241","2018-04-12",19.67
"242","2018-04-13",19.559999
"243","2018-04-16",19.58
"244","2018-04-17",19.49
"245","2018-04-18",19.48
"246","2018-04-19",19.629999
"247","2018-04-20",19.540001
"248","2018-04-23",19.66
"249","2018-04-24",19.75
"250","2018-04-25",19.809999
"251","2018-04-26",19.75
"252","2018-04-27",19.51
"253","2018-04-30",19.27
"254","2018-05-01",19.209999
"255","2018-05-02",19.26
"256","2018-05-03",19.24
"257","2018-05-04",19.139999
"258","2018-05-07",19.540001
"259","2018-05-08",19.110001
"260","2018-05-09",19.290001
"261","2018-05-10",19.379999
"262","2018-05-11",19.809999
"263","2018-05-14",19.99
"264","2018-05-15",20.110001
"265","2018-05-16",20.549999
"266","2018-05-17",20.68
"267","2018-05-18",20.709999
"268","2018-05-21",21.200001
"269","2018-05-22",21.190001
"270","2018-05-23",21.120001
"271","2018-05-24",20.879999
"272","2018-05-25",20.9
"273","2018-05-29",20.77
"274","2018-05-30",20.76
"275","2018-05-31",20.450001
"276","2018-06-01",20.58
"277","2018-06-04",20.950001
"278","2018-06-05",21.200001
"279","2018-06-06",21.469999
"280","2018-06-07",20.969999
"281","2018-06-08",21.1
"282","2018-06-11",20.9
"283","2018-06-12",20.9
"284","2018-06-13",20.870001
"285","2018-06-14",20.5
"286","2018-06-15",20.4
"287","2018-06-18",20.76
"288","2018-06-19",20.77
"289","2018-06-20",20.799999
"290","2018-06-21",20.629999
"291","2018-06-22",20.549999
"292","2018-06-25",20.6
"293","2018-06-26",20.5
"294","2018-06-27",20.41
"295","2018-06-28",20.459999
"296","2018-06-29",20.6
"297","2018-07-02",20.52
"298","2018-07-03",20.639999
"299","2018-07-05",20.75
"300","2018-07-06",20.620001
"301","2018-07-09",20.58
"302","2018-07-10",20.5
"303","2018-07-11",20.379999
"304","2018-07-12",20.33
"305","2018-07-13",20.299999
"306","2018-07-16",20.25
"307","2018-07-17",20.26
"308","2018-07-18",20.040001
"309","2018-07-19",20.08
"310","2018-07-20",19.9
"311","2018-07-23",19.629999
"312","2018-07-24",19.469999
"313","2018-07-25",19.549999
"314","2018-07-26",19.799999
"315","2018-07-27",19.4
"316","2018-07-30",19.26
"317","2018-07-31",19.299999
"318","2018-08-01",19.08
"319","2018-08-02",16.4
"320","2018-08-03",16.73
"321","2018-08-06",16.51
"322","2018-08-07",15.63
"323","2018-08-08",15.63
"324","2018-08-09",15.89
"325","2018-08-10",15.71
"326","2018-08-13",15.74
"327","2018-08-14",15.62
"328","2018-08-15",15.52
"329","2018-08-16",15.9
"330","2018-08-17",15.85
"331","2018-08-20",15.88
"332","2018-08-21",15.85
"333","2018-08-22",15.85
"334","2018-08-23",15.8
"335","2018-08-24",15.75
"336","2018-08-27",15.7
"337","2018-08-28",15.61
"338","2018-08-29",15.66
"339","2018-08-30",15.6
"340","2018-08-31",15.62
"341","2018-09-04",15.36
"342","2018-09-05",15.06
"343","2018-09-06",15
"344","2018-09-07",14.95
"345","2018-09-10",15.6
"346","2018-09-11",15.98
"347","2018-09-12",16.24
"348","2018-09-13",16.33
"349","2018-09-14",16.6
"350","2018-09-17",16.83
"351","2018-09-18",16.5
"352","2018-09-19",16.18
"353","2018-09-20",16.33
"354","2018-09-21",16.299999
"355","2018-09-24",16.41
"356","2018-09-25",16.75
"357","2018-09-26",16.559999
"358","2018-09-27",16.440001
"359","2018-09-28",16.48
"360","2018-10-01",16.200001
"361","2018-10-02",16.09
"362","2018-10-03",16.200001
"363","2018-10-04",16.040001
"364","2018-10-05",15.84
"365","2018-10-08",15.57
"366","2018-10-09",15.51
"367","2018-10-10",14.8
"368","2018-10-11",14.27
"369","2018-10-12",14.12
"370","2018-10-15",14.25
"371","2018-10-16",14.15
"372","2018-10-17",14.46
"373","2018-10-18",15
"374","2018-10-19",14.7
"375","2018-10-22",14.8
"376","2018-10-23",14.7
"377","2018-10-24",14.18
"378","2018-10-25",14.47
"379","2018-10-26",14.13
"380","2018-10-29",13.86
"381","2018-10-30",14.36
"382","2018-10-31",14.62
"383","2018-11-01",12.01
"384","2018-11-02",12.19
"385","2018-11-05",12.27
"386","2018-11-06",12.71
"387","2018-11-07",12.24
"388","2018-11-08",11.6
"389","2018-11-09",11.37
"390","2018-11-12",11.42
"391","2018-11-13",11.45
"392","2018-11-14",11.21
"393","2018-11-15",11.39
"394","2018-11-16",11.55
"395","2018-11-19",10.94
"396","2018-11-20",11.11
"397","2018-11-21",11.49
"398","2018-11-23",11.5
"399","2018-11-26",11.59
"400","2018-11-27",11.65
"401","2018-11-28",12.46
"402","2018-11-29",11.67
"403","2018-11-30",11.7
"404","2018-12-03",12.32
"405","2018-12-04",11.82
"406","2018-12-06",12.06
"407","2018-12-07",11.9
"408","2018-12-10",12.26
"409","2018-12-11",12.05
"410","2018-12-12",12.03
"411","2018-12-13",11.97
"412","2018-12-14",12.05
"413","2018-12-17",11.78
"414","2018-12-18",11.5
"415","2018-12-19",11.3
"416","2018-12-20",11.93
"417","2018-12-21",11.94
"418","2018-12-24",11.84
"419","2018-12-26",12.38
"420","2018-12-27",12.37
"421","2018-12-28",12.51
"422","2018-12-31",12.34
"423","2019-01-02",11.96
"424","2019-01-03",11.72
"425","2019-01-04",12.01
"426","2019-01-07",12.02
"427","2019-01-08",12.6
"428","2019-01-09",12.82
"429","2019-01-10",12.8
"430","2019-01-11",12.8
"431","2019-01-14",12.79
"432","2019-01-15",12.97
"433","2019-01-16",13.39
"434","2019-01-17",13.7
"435","2019-01-18",13.72
"436","2019-01-22",13.77
"437","2019-01-23",14.01
"438","2019-01-24",13.99
"439","2019-01-25",14.23
"440","2019-01-28",13.97
"441","2019-01-29",13.95
"442","2019-01-30",14.04
"443","2019-01-31",14.2
"444","2019-02-01",14.28
"445","2019-02-04",14.05
"446","2019-02-05",14.24
"447","2019-02-06",14.21
"448","2019-02-07",14.25
"449","2019-02-08",14.52
"450","2019-02-11",14.35
"451","2019-02-12",14.47
"452","2019-02-13",14.43
"453","2019-02-14",13.18
"454","2019-02-15",13.31
"455","2019-02-19",12.77
"456","2019-02-20",12.95
"457","2019-02-21",12.81
"458","2019-02-22",12.85
"459","2019-02-25",12.97
"460","2019-02-26",12.74
"461","2019-02-27",12.52
"462","2019-02-28",12.58
"463","2019-03-01",12.52
"464","2019-03-04",12.53
"465","2019-03-05",12.49
"466","2019-03-06",12.21
"467","2019-03-07",12.08
"468","2019-03-08",12.15
"469","2019-03-11",12.45
"470","2019-03-12",12.37
"471","2019-03-13",12.41
"472","2019-03-14",12.47
"473","2019-03-15",12.62
"474","2019-03-18",12.84
"475","2019-03-19",12.67
"476","2019-03-20",12.61
"477","2019-03-21",12.52
"478","2019-03-22",12.32
"479","2019-03-25",12.26
"480","2019-03-26",12.37
"481","2019-03-27",12.52
"482","2019-03-28",12.61
"483","2019-03-29",12.7
"484","2019-04-01",13.2
"485","2019-04-02",12.8
"486","2019-04-03",12.95
"487","2019-04-04",13.03
"488","2019-04-05",13.19
"489","2019-04-08",13.04
"490","2019-04-09",12.83
"491","2019-04-10",13.05
"492","2019-04-11",13.22
"493","2019-04-12",13.22
"494","2019-04-15",13.22
"495","2019-04-16",13.14
"496","2019-04-17",13.52
"497","2019-04-18",13.58
"498","2019-04-22",13.54
"499","2019-04-23",13.76
"500","2019-04-24",13.84
"501","2019-04-25",14
"502","2019-04-26",14.07
"503","2019-04-29",14.07
"504","2019-04-30",14.05
"505","2019-05-01",13.96
"506","2019-05-02",13.2
"507","2019-05-03",13.09
"508","2019-05-06",12.95
"509","2019-05-07",12.88
"510","2019-05-08",12.93
"511","2019-05-09",13.5
"512","2019-05-10",13.1
"513","2019-05-13",12.47
"514","2019-05-14",12.7
"515","2019-05-15",12.75
"516","2019-05-16",12.79
"517","2019-05-17",12.69
"518","2019-05-20",12.55
"519","2019-05-21",12.6
"520","2019-05-22",12.51
"521","2019-05-23",12.31
"522","2019-05-24",12.34
"523","2019-05-28",12.28
"524","2019-05-29",11.87
"525","2019-05-30",11.89
"526","2019-05-31",11.7
"527","2019-06-03",11.41
"528","2019-06-04",11.52
"529","2019-06-05",11.49
"530","2019-06-06",11.42
"531","2019-06-07",11.31
"532","2019-06-10",11.44
"533","2019-06-11",11.39
"534","2019-06-12",11.24
"535","2019-06-13",11.56
"536","2019-06-14",11.35
"537","2019-06-17",11.27
"538","2019-06-18",11.31
"539","2019-06-19",11.24
"540","2019-06-20",11.28
"541","2019-06-21",10.98
"542","2019-06-24",10.99
"543","2019-06-25",10.75
"544","2019-06-26",10.89
"545","2019-06-27",11.05
"546","2019-06-28",11.15
"547","2019-07-01",11.16
"548","2019-07-02",11.24
"549","2019-07-03",11.14
"550","2019-07-05",11.1
"551","2019-07-08",11.16
"552","2019-07-09",11.21
"553","2019-07-10",11.21
"554","2019-07-11",11.05
"555","2019-07-12",11.08
"556","2019-07-15",11.15
"557","2019-07-16",11.11
"558","2019-07-17",11.16
"559","2019-07-18",11.25
"560","2019-07-19",11.18
"561","2019-07-22",11.01
"562","2019-07-23",10.8
"563","2019-07-24",10.89
"564","2019-07-25",10.98
"565","2019-07-26",11.22
"566","2019-07-29",11.05
"567","2019-07-30",11.05
"568","2019-07-31",10.66
"569","2019-08-01",10.01
"570","2019-08-02",9.72
"571","2019-08-05",9.47
"572","2019-08-06",9.41
"573","2019-08-07",9.5
"574","2019-08-08",9.5
"575","2019-08-09",9.48
"576","2019-08-12",9.52
"577","2019-08-13",9.63
"578","2019-08-14",9.49
"579","2019-08-15",9.43
"580","2019-08-16",9.58
"581","2019-08-19",9.54
"582","2019-08-20",9.46
"583","2019-08-21",9.65
"584","2019-08-22",9.55
"585","2019-08-23",9.36
"586","2019-08-26",9.2
"587","2019-08-27",9.28
"588","2019-08-28",9.21
"589","2019-08-29",9.46
"590","2019-08-30",9.56
"591","2019-09-03",9.53
"592","2019-09-04",9.75
"593","2019-09-05",9.93
"594","2019-09-06",9.97
"595","2019-09-09",10.12
"596","2019-09-10",10.22
"597","2019-09-11",10.29
"598","2019-09-12",10.28
"599","2019-09-13",10.24
"600","2019-09-16",10.29
"601","2019-09-17",10.26
"602","2019-09-18",10.19
"603","2019-09-19",10.14
"604","2019-09-20",10.19
"605","2019-09-23",10.18
"606","2019-09-24",9.92
"607","2019-09-25",10.01
"608","2019-09-26",9.85
"609","2019-09-27",9.96
"610","2019-09-30",9.73
"611","2019-10-01",9.98
"612","2019-10-02",9.68
"613","2019-10-03",9.46
"614","2019-10-04",9.57
"615","2019-10-07",9.55
"616","2019-10-08",9.47
"617","2019-10-09",9.61
"618","2019-10-10",9.71
"619","2019-10-11",9.82
"620","2019-10-14",9.64
"621","2019-10-15",9.65
"622","2019-10-16",9.89
"623","2019-10-17",9.82
"624","2019-10-18",9.68
"625","2019-10-21",9.7
"626","2019-10-22",9.83
"627","2019-10-23",9.86
"628","2019-10-24",9.71
"629","2019-10-25",9.64
"630","2019-10-28",9.8
"631","2019-10-29",9.72
"632","2019-10-30",9.49
"633","2019-10-31",9.72
"634","2019-11-01",9.78
"635","2019-11-04",10.17
"636","2019-11-05",10.83
"637","2019-11-06",10.55
"638","2019-11-07",10.43
"639","2019-11-08",10.06
"640","2019-11-11",9.68
"641","2019-11-12",9.76
"642","2019-11-13",9.56
"643","2019-11-14",9.58
"644","2019-11-15",9.61
"645","2019-11-18",9.64
"646","2019-11-19",9.68
"647","2019-11-20",9.77
"648","2019-11-21",9.73
"649","2019-11-22",9.67
"650","2019-11-25",9.86
"651","2019-11-26",9.72
"652","2019-11-27",9.91
"653","2019-11-29",10.01
"654","2019-12-02",10.08
"655","2019-12-03",9.91
"656","2019-12-04",9.8
"657","2019-12-05",9.75
"658","2019-12-06",9.89
"659","2019-12-09",9.87
"660","2019-12-10",9.78
"661","2019-12-11",9.73
"662","2019-12-12",9.92
"663","2019-12-13",10.26
"664","2019-12-16",10.4
"665","2019-12-17",10.46
"666","2019-12-18",10.28
"667","2019-12-19",10.55
"668","2019-12-20",10.53
"669","2019-12-23",10.6
"670","2019-12-24",10.76
"671","2019-12-26",10.52
"672","2019-12-27",10.6
"673","2019-12-30",10.59
"674","2019-12-31",10.55
"675","2020-01-02",10.49
"676","2020-01-03",10.49
"677","2020-01-06",10.47
"678","2020-01-07",10.49
"679","2020-01-08",10.48
"680","2020-01-09",10.49
"681","2020-01-10",10.5
"682","2020-01-13",10.72
"683","2020-01-14",10.58
"684","2020-01-15",10.62
"685","2020-01-16",10.85
"686","2020-01-17",10.55
"687","2020-01-21",10.57
"688","2020-01-22",10.56
"689","2020-01-23",10.49
"690","2020-01-24",10.5
"691","2020-01-27",10.51
"692","2020-01-28",10.51
"693","2020-01-29",10.46
"694","2020-01-30",10.59
"695","2020-01-31",10.43
"696","2020-02-03",10.49
"697","2020-02-04",10.55
"698","2020-02-05",10.68
"699","2020-02-06",10.84
"700","2020-02-07",10.54
"701","2020-02-10",10.45
"702","2020-02-11",10.46
"703","2020-02-12",10.29
"704","2020-02-13",10.12
"705","2020-02-14",9.6
"706","2020-02-18",9.47
"707","2020-02-19",9.35
"708","2020-02-20",9.37
"709","2020-02-21",9.36
"710","2020-02-24",8.86
"711","2020-02-25",8.08
"712","2020-02-26",7.75
"713","2020-02-27",6.95
"714","2020-02-28",6.86
"715","2020-03-02",6.26
"716","2020-03-03",5.91
"717","2020-03-04",6.48
"718","2020-03-05",6.02
"719","2020-03-06",5.57
"720","2020-03-09",5.47
"721","2020-03-10",5.19
"722","2020-03-11",4.55
"723","2020-03-12",4.06
"724","2020-03-13",3.85
"725","2020-03-16",3.21
"726","2020-03-17",3.03
"727","2020-03-18",2.53
"728","2020-03-19",3.3
"729","2020-03-20",3.16
"730","2020-03-23",2.93
"731","2020-03-24",2.72
"732","2020-03-25",2.35
"733","2020-03-26",2.5
"734","2020-03-27",2.52
"735","2020-03-30",2.5
"736","2020-03-31",2.59
"737","2020-04-01",2.43
"738","2020-04-02",2.11
"739","2020-04-03",1.63
"740","2020-04-06",1.7
"741","2020-04-07",1.72
"742","2020-04-08",1.9
"743","2020-04-09",1.84
"744","2020-04-13",2.14
"745","2020-04-14",2.39
"746","2020-04-15",2.1
"747","2020-04-16",2.12
"748","2020-04-17",2.27
"749","2020-04-20",2.06
"750","2020-04-21",1.99
"751","2020-04-22",1.8
"752","2020-04-23",2.02
"753","2020-04-24",1.86
"754","2020-04-27",1.82
"755","2020-04-28",2.08
"756","2020-04-29",2.61
"757","2020-04-30",2.28
"758","2020-05-01",2.23
"759","2020-05-04",2.09
"760","2020-05-05",2.27
"761","2020-05-06",2.03
"762","2020-05-07",2.02
"763","2020-05-08",1.97
"764","2020-05-11",1.9
"765","2020-05-12",1.78
"766","2020-05-13",1.65
"767","2020-05-14",1.6
"768","2020-05-15",1.55
"769","2020-05-18",1.87
"770","2020-05-19",1.72
"771","2020-05-20",1.92
"772","2020-05-21",1.92
"773","2020-05-22",2.03
"774","2020-05-26",2.77
"775","2020-05-27",2.61
"776","2020-05-28",2.38
"777","2020-05-29",2.22
"778","2020-06-01",2.39
"779","2020-06-02",2.42
"780","2020-06-03",2.53
"781","2020-06-04",3.2
"782","2020-06-05",3.52
"783","2020-06-08",3.45
"784","2020-06-09",3.11
"785","2020-06-10",2.91
"786","2020-06-11",2.85
"787","2020-06-12",2.86
"788","2020-06-15",3.18
"789","2020-06-16",3.33
"790","2020-06-17",3.1
"791","2020-06-18",3.08
"792","2020-06-19",3.1
"793","2020-06-22",2.94
"794","2020-06-23",3.13
"795","2020-06-24",3
"796","2020-06-25",2.98
"797","2020-06-26",2.91
"798","2020-06-29",3.08
"799","2020-06-30",3.08
"800","2020-07-01",3.1
"801","2020-07-02",2.91
"802","2020-07-06",2.77
"803","2020-07-07",2.56
"804","2020-07-08",2.57
"805","2020-07-09",2.4
"806","2020-07-10",2.65
"807","2020-07-13",2.65
"808","2020-07-14",2.67
"809","2020-07-15",2.8
"810","2020-07-16",2.86
"811","2020-07-17",2.8
"812","2020-07-20",2.69
"813","2020-07-21",2.75
"814","2020-07-22",2.82
"815","2020-07-23",2.78
"816","2020-07-24",2.84
"817","2020-07-27",2.85
"818","2020-07-28",2.89
"819","2020-07-29",2.87
"820","2020-07-30",2.69
"821","2020-07-31",2.72
"822","2020-08-03",2.69
"823","2020-08-04",2.8
"824","2020-08-05",2.73
"825","2020-08-06",2.73
"826","2020-08-07",2.86
"827","2020-08-10",2.83
"828","2020-08-11",2.79
"829","2020-08-12",2.86
"830","2020-08-13",2.81
"831","2020-08-14",2.85
"832","2020-08-17",2.88
"833","2020-08-18",2.75
"834","2020-08-19",2.82
"835","2020-08-20",2.8
"836","2020-08-21",2.65
"837","2020-08-24",2.7
"838","2020-08-25",2.74
"839","2020-08-26",2.71
"840","2020-08-27",2.78
"841","2020-08-28",2.89
"842","2020-08-31",2.76
"843","2020-09-01",2.7
"844","2020-09-02",2.72
"845","2020-09-03",2.67
"846","2020-09-04",2.66
"847","2020-09-08",2.64
"848","2020-09-09",2.55
"849","2020-09-10",2.5
"850","2020-09-11",2.46
"851","2020-09-14",2.58
"852","2020-09-15",2.51
"853","2020-09-16",2.52
"854","2020-09-17",2.57
"855","2020-09-18",2.59
"856","2020-09-21",2.32
"857","2020-09-22",2.25
"858","2020-09-23",2.05
"859","2020-09-24",1.9
"860","2020-09-25",1.79
"861","2020-09-28",2.24
"862","2020-09-29",2
"863","2020-09-30",2.04
"864","2020-10-01",2.02
"865","2020-10-02",2.23
"866","2020-10-05",2.32
"867","2020-10-06",2.67
"868","2020-10-07",2.85
"869","2020-10-08",2.89
"870","2020-10-09",2.81
"871","2020-10-12",2.87
"872","2020-10-13",2.8
"873","2020-10-14",2.74
"874","2020-10-15",2.76
"875","2020-10-16",2.79
"876","2020-10-19",2.83
"877","2020-10-20",2.64
"878","2020-10-21",2.63
"879","2020-10-22",2.76
"880","2020-10-23",2.89
"881","2020-10-26",2.74
"882","2020-10-27",2.65
"883","2020-10-28",2.45
"884","2020-10-29",2.58
"885","2020-10-30",2.62
"886","2020-11-02",2.76
"887","2020-11-03",2.54
"888","2020-11-04",2.47
"889","2020-11-05",2.68
"890","2020-11-06",2.55
"891","2020-11-09",2.99
"892","2020-11-10",3.08
"893","2020-11-11",3.06
"894","2020-11-12",3.07
"895","2020-11-13",3.12
"896","2020-11-16",3.35
"897","2020-11-17",3.53
"898","2020-11-18",3.66
"899","2020-11-19",3.66
"900","2020-11-20",4.02
"901","2020-11-23",4.39
"902","2020-11-24",5.23
"903","2020-11-25",4.76
"904","2020-11-27",4.64
