"","date","FUSB"
"161","2007-08-22",22.549999
"162","2007-08-23",23.93
"163","2007-08-24",23.84
"164","2007-08-27",23.84
"165","2007-08-28",23.51
"166","2007-08-29",23.5
"167","2007-08-30",23.5
"168","2007-08-31",23.5
"169","2007-09-04",23.6
"170","2007-09-05",22.93
"171","2007-09-06",23.08
"172","2007-09-07",23.4
"173","2007-09-10",23.49
"174","2007-09-11",23.799999
"175","2007-09-12",23.799999
"176","2007-09-13",23.799999
"177","2007-09-14",23.799999
"178","2007-09-17",23.43
"179","2007-09-18",23.43
"180","2007-09-19",23.700001
"181","2007-09-20",24.049999
"182","2007-09-21",24.049999
"183","2007-09-24",24.280001
"184","2007-09-25",24.030001
"185","2007-09-26",24.33
"186","2007-09-27",24.33
"187","2007-09-28",23.540001
"188","2007-10-01",23.530001
"189","2007-10-02",24.43
"190","2007-10-03",23.540001
"191","2007-10-04",23.99
"192","2007-10-05",23.75
"193","2007-10-08",23.75
"194","2007-10-09",23.42
"195","2007-10-10",23.42
"196","2007-10-11",23.42
"197","2007-10-12",23.299999
"198","2007-10-15",23.1
"199","2007-10-16",23.059999
"200","2007-10-17",22.93
"201","2007-10-18",23
"202","2007-10-19",23.049999
"203","2007-10-22",23.1
"204","2007-10-23",22.52
"205","2007-10-24",22.25
"206","2007-10-25",22
"207","2007-10-26",21.9
"208","2007-10-29",22.01
"209","2007-10-30",21.5
"210","2007-10-31",21.75
"211","2007-11-01",21.73
"212","2007-11-02",22
"213","2007-11-05",21.889999
"214","2007-11-06",21.66
"215","2007-11-07",21.25
"216","2007-11-08",20.52
"217","2007-11-09",21.280001
"218","2007-11-12",20
"219","2007-11-13",18.879999
"220","2007-11-14",19.27
"221","2007-11-15",19.65
"222","2007-11-16",19.290001
"223","2007-11-19",20
"224","2007-11-20",20
"225","2007-11-21",20.190001
"226","2007-11-23",20.190001
"227","2007-11-26",19.65
"228","2007-11-27",19.68
"229","2007-11-28",19.68
"230","2007-11-29",21.15
"231","2007-11-30",20.9
"232","2007-12-03",20.360001
"233","2007-12-04",19.77
"234","2007-12-05",19.200001
"235","2007-12-06",19.209999
"236","2007-12-07",19.5
"237","2007-12-10",19.25
"238","2007-12-11",19.48
"239","2007-12-12",19.17
"240","2007-12-13",19.18
"241","2007-12-14",19.049999
"242","2007-12-17",19
"243","2007-12-18",17.719999
"244","2007-12-19",15.3
"245","2007-12-20",15.54
"246","2007-12-21",16.799999
"247","2007-12-24",17
"248","2007-12-26",16.5
"249","2007-12-27",16
"250","2007-12-28",16.290001
"251","2007-12-31",17.09
"252","2008-01-02",17.09
"253","2008-01-03",17.040001
"254","2008-01-04",16.18
"255","2008-01-07",16.75
"256","2008-01-08",16.35
"257","2008-01-09",16.790001
"258","2008-01-10",16.75
"259","2008-01-11",16.75
"260","2008-01-14",16.75
"261","2008-01-15",16.799999
"262","2008-01-16",16.790001
"263","2008-01-17",16.75
"264","2008-01-18",17.09
"265","2008-01-22",17.09
"266","2008-01-23",16.83
"267","2008-01-24",17.5
"268","2008-01-25",17.5
"269","2008-01-28",16.75
"270","2008-01-29",17
"271","2008-01-30",17.1
"272","2008-01-31",17.299999
"273","2008-02-01",17.5
"274","2008-02-04",17.99
"275","2008-02-05",17.4
"276","2008-02-06",17.9
"277","2008-02-07",17.9
"278","2008-02-08",17.5
"279","2008-02-11",16.469999
"280","2008-02-12",17.5
"281","2008-02-13",17.5
"282","2008-02-14",17.5
"283","2008-02-15",16.780001
"284","2008-02-19",16.780001
"285","2008-02-20",17.5
"286","2008-02-21",17.25
"287","2008-02-22",17.25
"288","2008-02-25",17.5
"289","2008-02-26",17.9
"290","2008-02-27",18.27
"291","2008-02-28",18.690001
"292","2008-02-29",18.690001
"293","2008-03-03",17.950001
"294","2008-03-04",18.540001
"295","2008-03-05",18.93
"296","2008-03-06",18.93
"297","2008-03-07",18.93
"298","2008-03-10",17.280001
"299","2008-03-11",17.280001
"300","2008-03-12",17.280001
"301","2008-03-13",18.030001
"302","2008-03-14",18.07
"303","2008-03-17",17.280001
"304","2008-03-18",17.280001
"305","2008-03-19",17.280001
"306","2008-03-20",17.5
"307","2008-03-24",17.5
"308","2008-03-25",17.5
"309","2008-03-26",17.5
"310","2008-03-27",18.5
"311","2008-03-28",18.93
"312","2008-03-31",18.93
"313","2008-04-01",20.5
"314","2008-04-02",18.620001
"315","2008-04-03",19.98
"316","2008-04-04",19.98
"317","2008-04-07",20.15
"318","2008-04-08",19.1
"319","2008-04-09",19.1
"320","2008-04-10",18.51
"321","2008-04-11",17.59
"322","2008-04-14",18.24
"323","2008-04-15",18
"324","2008-04-16",18
"325","2008-04-17",17.950001
"326","2008-04-18",17.950001
"327","2008-04-21",17.5
"328","2008-04-22",17.5
"329","2008-04-23",17.51
"330","2008-04-24",17.5
"331","2008-04-25",16.75
"332","2008-04-28",17.459999
"333","2008-04-29",17.299999
"334","2008-04-30",17.299999
"335","2008-05-01",17.469999
"336","2008-05-02",17.299999
"337","2008-05-05",17.99
"338","2008-05-06",17.99
"339","2008-05-07",17
"340","2008-05-08",17.969999
"341","2008-05-09",16.58
"342","2008-05-12",18.07
"343","2008-05-13",17.01
"344","2008-05-14",17.01
"345","2008-05-15",17.09
"346","2008-05-16",17.049999
"347","2008-05-19",17.049999
"348","2008-05-20",17.950001
"349","2008-05-21",17.530001
"350","2008-05-22",17.530001
"351","2008-05-23",17.530001
"352","2008-05-27",17.5
"353","2008-05-28",17.549999
"354","2008-05-29",17.549999
"355","2008-05-30",18
"356","2008-06-02",18
"357","2008-06-03",18
"358","2008-06-04",18
"359","2008-06-05",18
"360","2008-06-06",17.950001
"361","2008-06-09",17.200001
"362","2008-06-10",17.76
"363","2008-06-11",17.76
"364","2008-06-12",17.76
"365","2008-06-13",16.620001
"366","2008-06-16",16.6
"367","2008-06-17",16.6
"368","2008-06-18",16.700001
"369","2008-06-19",17
"370","2008-06-20",16.5
"371","2008-06-23",16.6
"372","2008-06-24",15.75
"373","2008-06-25",17
"374","2008-06-26",16.51
"375","2008-06-27",16.51
"376","2008-06-30",15.75
"377","2008-07-01",14.57
"378","2008-07-02",13.1
"379","2008-07-03",12.49
"380","2008-07-07",12.9
"381","2008-07-08",12.98
"382","2008-07-09",12.05
"383","2008-07-10",11.9
"384","2008-07-11",12
"385","2008-07-14",10.35
"386","2008-07-15",9.4
"387","2008-07-16",10.25
"388","2008-07-17",10.62
"389","2008-07-18",13.28
"390","2008-07-21",13.28
"391","2008-07-22",13.28
"392","2008-07-23",12.05
"393","2008-07-24",11.73
"394","2008-07-25",12.1
"395","2008-07-28",12.1
"396","2008-07-29",13.48
"397","2008-07-30",13.48
"398","2008-07-31",13.48
"399","2008-08-01",13.48
"400","2008-08-04",13.48
"401","2008-08-05",14.5
"402","2008-08-06",14.5
"403","2008-08-07",14.5
"404","2008-08-08",12.7
"405","2008-08-11",13.26
"406","2008-08-12",14
"407","2008-08-13",13.05
"408","2008-08-14",14.18
"409","2008-08-15",12.57
"410","2008-08-18",12.57
"411","2008-08-19",12.46
"412","2008-08-20",14.02
"413","2008-08-21",14.02
"414","2008-08-22",12.59
"415","2008-08-25",14.55
"416","2008-08-26",14.55
"417","2008-08-27",14.14
"418","2008-08-28",14.95
"419","2008-08-29",14.95
"420","2008-09-02",14.95
"421","2008-09-03",15
"422","2008-09-04",15.51
"423","2008-09-05",15.51
"424","2008-09-08",15.48
"425","2008-09-09",16.4
"426","2008-09-10",16.280001
"427","2008-09-11",16.6
"428","2008-09-12",16.6
"429","2008-09-15",16.34
"430","2008-09-16",16.129999
"431","2008-09-17",16.129999
"432","2008-09-18",16.129999
"433","2008-09-19",16.129999
"434","2008-09-22",15.27
"435","2008-09-23",16.5
"436","2008-09-24",16.5
"437","2008-09-25",16.5
"438","2008-09-26",16.5
"439","2008-09-29",16.98
"440","2008-09-30",16.98
"441","2008-10-01",17
"442","2008-10-02",17
"443","2008-10-03",18
"444","2008-10-06",16.049999
"445","2008-10-07",15.26
"446","2008-10-08",18.5
"447","2008-10-09",18.5
"448","2008-10-10",16.75
"449","2008-10-13",18.25
"450","2008-10-14",18.030001
"451","2008-10-15",16.75
"452","2008-10-16",18.02
"453","2008-10-17",18.02
"454","2008-10-20",18.24
"455","2008-10-21",19.809999
"456","2008-10-22",17.6
"457","2008-10-23",17.92
"458","2008-10-24",17.92
"459","2008-10-27",17.99
"460","2008-10-28",19.469999
"461","2008-10-29",19.27
"462","2008-10-30",19
"463","2008-10-31",20
"464","2008-11-03",16.790001
"465","2008-11-04",16.790001
"466","2008-11-05",18.799999
"467","2008-11-06",19.98
"468","2008-11-07",19.5
"469","2008-11-10",17.58
"470","2008-11-11",17.58
"471","2008-11-12",19
"472","2008-11-13",19
"473","2008-11-14",17.290001
"474","2008-11-17",17.290001
"475","2008-11-18",17.290001
"476","2008-11-19",17.290001
"477","2008-11-20",17.290001
"478","2008-11-21",17.290001
"479","2008-11-24",17.290001
"480","2008-11-25",17.290001
"481","2008-11-26",17.290001
"482","2008-11-28",17.290001
"483","2008-12-01",17.5
"484","2008-12-02",18
"485","2008-12-03",18
"486","2008-12-04",19
"487","2008-12-05",19
"488","2008-12-08",19
"489","2008-12-09",18.049999
"490","2008-12-10",18.049999
"491","2008-12-11",18.049999
"492","2008-12-12",19
"493","2008-12-15",19
"494","2008-12-16",19
"495","2008-12-17",19.040001
"496","2008-12-18",19
"497","2008-12-19",18
"498","2008-12-22",18
"499","2008-12-23",18
"500","2008-12-24",19
"501","2008-12-26",17.01
"502","2008-12-29",19.91
"503","2008-12-30",19.91
"504","2008-12-31",19.91
"505","2009-01-02",19.91
"506","2009-01-05",19.5
"507","2009-01-06",19.5
"508","2009-01-07",19.450001
"509","2009-01-08",19.450001
"510","2009-01-09",19.4
"511","2009-01-12",19.4
"512","2009-01-13",18.030001
"513","2009-01-14",19.440001
"514","2009-01-15",18.16
"515","2009-01-16",18.16
"516","2009-01-20",16.76
"517","2009-01-21",18.02
"518","2009-01-22",18.040001
"519","2009-01-23",19.25
"520","2009-01-26",19.35
"521","2009-01-27",19.200001
"522","2009-01-28",18.91
"523","2009-01-29",18.33
"524","2009-01-30",17.02
"525","2009-02-02",17.02
"526","2009-02-03",17.02
"527","2009-02-04",17.030001
"528","2009-02-05",17.030001
"529","2009-02-06",17.030001
"530","2009-02-09",17.889999
"531","2009-02-10",17.75
"532","2009-02-11",17.75
"533","2009-02-12",17.200001
"534","2009-02-13",17.200001
"535","2009-02-17",17
"536","2009-02-18",17.25
"537","2009-02-19",16.73
"538","2009-02-20",15.51
"539","2009-02-23",14.05
"540","2009-02-24",13.9
"541","2009-02-25",13.9
"542","2009-02-26",13.5
"543","2009-02-27",14
"544","2009-03-02",14
"545","2009-03-03",14.2
"546","2009-03-04",14.2
"547","2009-03-05",15.1
"548","2009-03-06",15.1
"549","2009-03-09",16.049999
"550","2009-03-10",15.73
"551","2009-03-11",14.85
"552","2009-03-12",14.85
"553","2009-03-13",14.85
"554","2009-03-16",14.73
"555","2009-03-17",14.73
"556","2009-03-18",16.34
"557","2009-03-19",16.34
"558","2009-03-20",14.36
"559","2009-03-23",14.76
"560","2009-03-24",14.76
"561","2009-03-25",14.76
"562","2009-03-26",14.76
"563","2009-03-27",14.76
"564","2009-03-30",16
"565","2009-03-31",15.7
"566","2009-04-01",15.03
"567","2009-04-02",14.04
"568","2009-04-03",14.85
"569","2009-04-06",15.72
"570","2009-04-07",16.51
"571","2009-04-08",15
"572","2009-04-09",16.200001
"573","2009-04-13",16.15
"574","2009-04-14",16.09
"575","2009-04-15",15.73
"576","2009-04-16",15.73
"577","2009-04-17",16.219999
"578","2009-04-20",15.75
"579","2009-04-21",16
"580","2009-04-22",15.84
"581","2009-04-23",15.95
"582","2009-04-24",15.19
"583","2009-04-27",14.54
"584","2009-04-28",14.5
"585","2009-04-29",14.4
"586","2009-04-30",14.36
"587","2009-05-01",14.64
"588","2009-05-04",14.04
"589","2009-05-05",13.93
"590","2009-05-06",13.6
"591","2009-05-07",15
"592","2009-05-08",13.23
"593","2009-05-11",13.57
"594","2009-05-12",13.82
"595","2009-05-13",14.09
"596","2009-05-14",13.82
"597","2009-05-15",13.55
"598","2009-05-18",14.18
"599","2009-05-19",14.63
"600","2009-05-20",14.9
"601","2009-05-21",14.9
"602","2009-05-22",14.9
"603","2009-05-26",14.9
"604","2009-05-27",15.33
"605","2009-05-28",15.33
"606","2009-05-29",13.91
"607","2009-06-01",14.31
"608","2009-06-02",14.56
"609","2009-06-03",14.05
"610","2009-06-04",13.91
"611","2009-06-05",14.2
"612","2009-06-08",14.5
"613","2009-06-09",16.74
"614","2009-06-10",18.799999
"615","2009-06-11",21
"616","2009-06-12",20.5
"617","2009-06-15",19.76
"618","2009-06-16",18
"619","2009-06-17",19.26
"620","2009-06-18",19.639999
"621","2009-06-19",20
"622","2009-06-22",19.99
"623","2009-06-23",20
"624","2009-06-24",19.68
"625","2009-06-25",20.75
"626","2009-06-26",25.02
"627","2009-06-29",22.6
"628","2009-06-30",21.9
"629","2009-07-01",23.530001
"630","2009-07-02",22.879999
"631","2009-07-06",23.120001
"632","2009-07-07",23.219999
"633","2009-07-08",24.76
"634","2009-07-09",23.299999
"635","2009-07-10",23.5
"636","2009-07-13",23.559999
"637","2009-07-14",24.43
"638","2009-07-15",24.450001
"639","2009-07-16",23.950001
"640","2009-07-17",24.02
"641","2009-07-20",24.5
"642","2009-07-21",24.040001
"643","2009-07-22",24.25
"644","2009-07-23",24.35
"645","2009-07-24",24.4
"646","2009-07-27",25
"647","2009-07-28",24.91
"648","2009-07-29",24.639999
"649","2009-07-30",23.48
"650","2009-07-31",23.690001
"651","2009-08-03",23.75
"652","2009-08-04",23.780001
"653","2009-08-05",23.33
"654","2009-08-06",23.030001
"655","2009-08-07",23.42
"656","2009-08-10",23.200001
"657","2009-08-11",22.559999
"658","2009-08-12",23.75
"659","2009-08-13",23
"660","2009-08-14",23.41
"661","2009-08-17",23.299999
"662","2009-08-18",23.42
"663","2009-08-19",23
"664","2009-08-20",23.59
"665","2009-08-21",23.530001
"666","2009-08-24",23.459999
"667","2009-08-25",23.290001
"668","2009-08-26",23.75
"669","2009-08-27",23.48
"670","2009-08-28",23.209999
"671","2009-08-31",23.68
"672","2009-09-01",22.6
"673","2009-09-02",22.620001
"674","2009-09-03",21.32
"675","2009-09-04",22.17
"676","2009-09-08",21.889999
"677","2009-09-09",22.18
"678","2009-09-10",22.629999
"679","2009-09-11",22.309999
"680","2009-09-14",23
"681","2009-09-15",23
"682","2009-09-16",22.93
"683","2009-09-17",23
"684","2009-09-18",22.549999
"685","2009-09-21",22.469999
"686","2009-09-22",22.43
"687","2009-09-23",22.52
"688","2009-09-24",22.309999
"689","2009-09-25",22.549999
"690","2009-09-28",21.780001
"691","2009-09-29",22.15
"692","2009-09-30",22.190001
"693","2009-10-01",21.73
"694","2009-10-02",22.040001
"695","2009-10-05",22.5
"696","2009-10-06",21.85
"697","2009-10-07",21.92
"698","2009-10-08",21.540001
"699","2009-10-09",21.799999
"700","2009-10-12",21.040001
"701","2009-10-13",21.68
"702","2009-10-14",22.540001
"703","2009-10-15",21.4
"704","2009-10-16",21.860001
"705","2009-10-19",22.780001
"706","2009-10-20",22.379999
"707","2009-10-21",21.799999
"708","2009-10-22",21.67
"709","2009-10-23",21.049999
"710","2009-10-26",20.5
"711","2009-10-27",20.360001
"712","2009-10-28",20.49
"713","2009-10-29",21.290001
"714","2009-10-30",20.700001
"715","2009-11-02",20.440001
"716","2009-11-03",20.290001
"717","2009-11-04",19.299999
"718","2009-11-05",19.48
"719","2009-11-06",18.780001
"720","2009-11-09",18.26
"721","2009-11-10",17.15
"722","2009-11-11",16.809999
"723","2009-11-12",16
"724","2009-11-13",15.34
"725","2009-11-16",16.309999
"726","2009-11-17",16.85
"727","2009-11-18",16.92
"728","2009-11-19",16.459999
"729","2009-11-20",15.98
"730","2009-11-23",17.25
"731","2009-11-24",17.5
"732","2009-11-25",17.27
"733","2009-11-27",16.959999
"734","2009-11-30",16.379999
"735","2009-12-01",17.120001
"736","2009-12-02",16.799999
"737","2009-12-03",16.610001
"738","2009-12-04",17.110001
"739","2009-12-07",18.67
"740","2009-12-08",19.459999
"741","2009-12-09",19.059999
"742","2009-12-10",18.98
"743","2009-12-11",19.299999
"744","2009-12-14",19.25
"745","2009-12-15",18.219999
"746","2009-12-16",18.940001
"747","2009-12-17",18.639999
"748","2009-12-18",18.18
"749","2009-12-21",17.82
"750","2009-12-22",17.139999
"751","2009-12-23",17.440001
"752","2009-12-24",17.4
"753","2009-12-28",17.16
"754","2009-12-29",17.4
"755","2009-12-30",17.5
"756","2009-12-31",17.139999
"757","2010-01-04",17.440001
"758","2010-01-05",16.700001
"759","2010-01-06",15.67
"760","2010-01-07",15.6
"761","2010-01-08",15.67
"762","2010-01-11",16.049999
"763","2010-01-12",15.33
"764","2010-01-13",15.09
"765","2010-01-14",15.34
"766","2010-01-15",15.49
"767","2010-01-19",16.18
"768","2010-01-20",15.91
"769","2010-01-21",15.25
"770","2010-01-22",15.15
"771","2010-01-25",14.79
"772","2010-01-26",14.4
"773","2010-01-27",14.57
"774","2010-01-28",14.85
"775","2010-01-29",14.86
"776","2010-02-01",14.89
"777","2010-02-02",14.64
"778","2010-02-03",14.76
"779","2010-02-04",14.69
"780","2010-02-05",14.62
"781","2010-02-08",13.74
"782","2010-02-09",13.73
"783","2010-02-10",13.66
"784","2010-02-11",14.01
"785","2010-02-12",14.16
"786","2010-02-16",14.33
"787","2010-02-17",14.44
"788","2010-02-18",14.45
"789","2010-02-19",14.8
"790","2010-02-22",14.5
"791","2010-02-23",15.08
"792","2010-02-24",17.23
"793","2010-02-25",14.87
"794","2010-02-26",14.4
"795","2010-03-01",14.73
"796","2010-03-02",14.85
"797","2010-03-03",14.9
"798","2010-03-04",14.94
"799","2010-03-05",15.8
"800","2010-03-08",15.57
"801","2010-03-09",16.450001
"802","2010-03-10",17.139999
"803","2010-03-11",16.85
"804","2010-03-12",16.07
"805","2010-03-15",14.78
"806","2010-03-16",14.65
"807","2010-03-17",14.61
"808","2010-03-18",14.37
"809","2010-03-19",14.56
"810","2010-03-22",14.59
"811","2010-03-23",14.75
"812","2010-03-24",14.45
"813","2010-03-25",14.46
"814","2010-03-26",14.66
"815","2010-03-29",14.62
"816","2010-03-30",14.74
"817","2010-03-31",14.97
"818","2010-04-01",15.02
"819","2010-04-05",15.75
"820","2010-04-06",15.9
"821","2010-04-07",16.120001
"822","2010-04-08",16.040001
"823","2010-04-09",16.18
"824","2010-04-12",15.8
"825","2010-04-13",15.23
"826","2010-04-14",15.64
"827","2010-04-15",15.39
"828","2010-04-16",15.35
"829","2010-04-19",15.59
"830","2010-04-20",16.200001
"831","2010-04-21",15.81
"832","2010-04-22",15.7
"833","2010-04-23",15.68
"834","2010-04-26",15.48
"835","2010-04-27",15.57
"836","2010-04-28",16.08
"837","2010-04-29",16.09
"838","2010-04-30",15.53
"839","2010-05-03",15.21
"840","2010-05-04",14.64
"841","2010-05-05",13.56
"842","2010-05-06",12.68
"843","2010-05-07",13.22
"844","2010-05-10",14.27
"845","2010-05-11",15.19
"846","2010-05-12",15.05
"847","2010-05-13",15.09
"848","2010-05-14",14.52
"849","2010-05-17",15.15
"850","2010-05-18",15.03
"851","2010-05-19",15.05
"852","2010-05-20",14.54
"853","2010-05-21",14.17
"854","2010-05-24",14
"855","2010-05-25",14.38
"856","2010-05-26",14.29
"857","2010-05-27",14.5
"858","2010-05-28",14.08
"859","2010-06-01",13.67
"860","2010-06-02",14.18
"861","2010-06-03",13.17
"862","2010-06-04",12.12
"863","2010-06-07",11.24
"864","2010-06-08",11.4
"865","2010-06-09",10.83
"866","2010-06-10",10.24
"867","2010-06-11",10.05
"868","2010-06-14",10.35
"869","2010-06-15",10.33
"870","2010-06-16",10.17
"871","2010-06-17",10.17
"872","2010-06-18",11.1
"873","2010-06-21",10.24
"874","2010-06-22",9.83
"875","2010-06-23",10.24
"876","2010-06-24",9.45
"877","2010-06-25",9.01
"878","2010-06-28",8.54
"879","2010-06-29",8.98
"880","2010-06-30",9.05
"881","2010-07-01",9.56
"882","2010-07-02",9.66
"883","2010-07-06",9.73
"884","2010-07-07",9.63
"885","2010-07-08",9.35
"886","2010-07-09",8.54
"887","2010-07-12",8.12
"888","2010-07-13",8.12
"889","2010-07-14",8.2
"890","2010-07-15",8.22
"891","2010-07-16",8
"892","2010-07-19",8.27
"893","2010-07-20",8
"894","2010-07-21",7.99
"895","2010-07-22",9.27
"896","2010-07-23",9.01
"897","2010-07-26",9
"898","2010-07-27",8.26
"899","2010-07-28",8.51
"900","2010-07-29",8.73
"901","2010-07-30",9.09
"902","2010-08-02",9.28
"903","2010-08-03",9.42
"904","2010-08-04",9.15
"905","2010-08-05",9.33
"906","2010-08-06",9.15
"907","2010-08-09",9.4
"908","2010-08-10",9.36
"909","2010-08-11",9.25
"910","2010-08-12",9.11
"911","2010-08-13",9.02
"912","2010-08-16",10.96
"913","2010-08-17",10.84
"914","2010-08-18",10.65
"915","2010-08-19",10.58
"916","2010-08-20",10.5
"917","2010-08-23",10.5
"918","2010-08-24",10.4
"919","2010-08-25",10.7
"920","2010-08-26",10.58
"921","2010-08-27",10.4
"922","2010-08-30",9.81
"923","2010-08-31",10.68
"924","2010-09-01",10.52
"925","2010-09-02",10.5
"926","2010-09-03",10.81
"927","2010-09-07",10.15
"928","2010-09-08",10.28
"929","2010-09-09",10.33
"930","2010-09-10",10.24
"931","2010-09-13",10.16
"932","2010-09-14",10.03
"933","2010-09-15",10.24
"934","2010-09-16",9.5
"935","2010-09-17",9.97
"936","2010-09-20",9.65
"937","2010-09-21",9.8
"938","2010-09-22",10.25
"939","2010-09-23",8.88
"940","2010-09-24",8.9
"941","2010-09-27",8.53
"942","2010-09-28",8.4
"943","2010-09-29",8.4
"944","2010-09-30",8.4
"945","2010-10-01",8.7
"946","2010-10-04",9.48
"947","2010-10-05",9.61
"948","2010-10-06",9.38
"949","2010-10-07",9.4
"950","2010-10-08",8.6
"951","2010-10-11",9.48
"952","2010-10-12",9.15
"953","2010-10-13",9
"954","2010-10-14",9.34
"955","2010-10-15",9.1
"956","2010-10-18",9.15
"957","2010-10-19",9.11
"958","2010-10-20",9.33
"959","2010-10-21",9.33
"960","2010-10-22",9.15
"961","2010-10-25",9.15
"962","2010-10-26",9.03
"963","2010-10-27",8.78
"964","2010-10-28",9.27
"965","2010-10-29",9.2
"966","2010-11-01",9.25
"967","2010-11-02",9
"968","2010-11-03",9
"969","2010-11-04",9
"970","2010-11-05",9.24
"971","2010-11-08",9.91
"972","2010-11-09",9.72
"973","2010-11-10",10.3
"974","2010-11-11",10.27
"975","2010-11-12",9.77
"976","2010-11-15",9.8
"977","2010-11-16",9.8
"978","2010-11-17",9.52
"979","2010-11-18",9.5
"980","2010-11-19",10.01
"981","2010-11-22",9.93
"982","2010-11-23",9.7
"983","2010-11-24",9.66
"984","2010-11-26",9.66
"985","2010-11-29",9.66
"986","2010-11-30",9.73
"987","2010-12-01",10
"988","2010-12-02",10.19
"989","2010-12-03",9.86
"990","2010-12-06",9.43
"991","2010-12-07",10.06
"992","2010-12-08",10
