"","date","PPSI"
"209","2014-03-03",10.25
"210","2014-03-04",10.26
"211","2014-03-05",10.21
"212","2014-03-06",10.05
"213","2014-03-07",9.269
"214","2014-03-10",9.09
"215","2014-03-11",8.9
"216","2014-03-12",9.06
"217","2014-03-13",8.89
"218","2014-03-14",8.83
"219","2014-03-17",8.97
"220","2014-03-18",8.91
"221","2014-03-19",8.91
"222","2014-03-20",8.89
"223","2014-03-21",8.9
"224","2014-03-24",8.9
"225","2014-03-25",8.71
"226","2014-03-26",8.6
"227","2014-03-27",8.67
"228","2014-03-28",8.6
"229","2014-03-31",8.7
"230","2014-04-01",8.79
"231","2014-04-02",8.86
"232","2014-04-03",8.87
"233","2014-04-04",9.13
"234","2014-04-07",9.1
"235","2014-04-08",9.1
"236","2014-04-09",9.1
"237","2014-04-10",9
"238","2014-04-11",9.1
"239","2014-04-14",9.21
"240","2014-04-15",9.75
"241","2014-04-16",9.75
"242","2014-04-17",9.35
"243","2014-04-21",9.4
"244","2014-04-22",9.5
"245","2014-04-23",9.15
"246","2014-04-24",9.5
"247","2014-04-25",9.38
"248","2014-04-28",9.18
"249","2014-04-29",9.18
"250","2014-04-30",9.18
"251","2014-05-01",8.99
"252","2014-05-02",9.02
"253","2014-05-05",9.48
"254","2014-05-06",9.48
"255","2014-05-07",9.48
"256","2014-05-08",9.03
"257","2014-05-09",9.16
"258","2014-05-12",8.75
"259","2014-05-13",8.64
"260","2014-05-14",8.6
"261","2014-05-15",8.6
"262","2014-05-16",8.6
"263","2014-05-19",8.71
"264","2014-05-20",8.55
"265","2014-05-21",8.65
"266","2014-05-22",8.62
"267","2014-05-23",8.6
"268","2014-05-27",8.6
"269","2014-05-28",8.61
"270","2014-05-29",8.7
"271","2014-05-30",8.7
"272","2014-06-02",8.6
"273","2014-06-03",8.6
"274","2014-06-04",8.6
"275","2014-06-05",8.65
"276","2014-06-06",8.75
"277","2014-06-09",8.6
"278","2014-06-10",8.5
"279","2014-06-11",8.4
"280","2014-06-12",8.3
"281","2014-06-13",8.3
"282","2014-06-16",8.59
"283","2014-06-17",8.46
"284","2014-06-18",8.31
"285","2014-06-19",8.45
"286","2014-06-20",8.3
"287","2014-06-23",8.385
"288","2014-06-24",8.3
"289","2014-06-25",8.3
"290","2014-06-26",8.3
"291","2014-06-27",8.64
"292","2014-06-30",8.32
"293","2014-07-01",8.3
"294","2014-07-02",8.04
"295","2014-07-03",8.04
"296","2014-07-07",8.06
"297","2014-07-08",8.05
"298","2014-07-09",8
"299","2014-07-10",8
"300","2014-07-11",8.01
"301","2014-07-14",8.04
"302","2014-07-15",8
"303","2014-07-16",8
"304","2014-07-17",8.02
"305","2014-07-18",8.05
"306","2014-07-21",8
"307","2014-07-22",8.009
"308","2014-07-23",8.037
"309","2014-07-24",8
"310","2014-07-25",8.12
"311","2014-07-28",8.08
"312","2014-07-29",8.01
"313","2014-07-30",8.01
"314","2014-07-31",8.01
"315","2014-08-01",8.01
"316","2014-08-04",8.12
"317","2014-08-05",7.51
"318","2014-08-06",7.51
"319","2014-08-07",7.51
"320","2014-08-08",7.51
"321","2014-08-11",7.51
"322","2014-08-12",7.51
"323","2014-08-13",7.51
"324","2014-08-14",7.51
"325","2014-08-15",7.75
"326","2014-08-18",7.75
"327","2014-08-19",7.75
"328","2014-08-20",8.33
"329","2014-08-21",8.2
"330","2014-08-22",8.205
"331","2014-08-25",8.205
"332","2014-08-26",8.7
"333","2014-08-27",8.7
"334","2014-08-28",8.25
"335","2014-08-29",8.5
"336","2014-09-02",8.35
"337","2014-09-03",8.37
"338","2014-09-04",8.37
"339","2014-09-05",8.35
"340","2014-09-08",8.35
"341","2014-09-09",8.45
"342","2014-09-10",8.449
"343","2014-09-11",8.449
"344","2014-09-12",8.35
"345","2014-09-15",8.27
"346","2014-09-16",8.14
"347","2014-09-17",8
"348","2014-09-18",8.052
"349","2014-09-19",8.26
"350","2014-09-22",7.58
"351","2014-09-23",8.299
"352","2014-09-24",8
"353","2014-09-25",8
"354","2014-09-26",8
"355","2014-09-29",8
"356","2014-09-30",8.036
"357","2014-10-01",8.062
"358","2014-10-02",8.062
"359","2014-10-03",8.062
"360","2014-10-06",8.062
"361","2014-10-07",8.062
"362","2014-10-08",8.062
"363","2014-10-09",7.57
"364","2014-10-10",7.56
"365","2014-10-13",7.77
"366","2014-10-14",7.802
"367","2014-10-15",7.79
"368","2014-10-16",8.14
"369","2014-10-17",7.74
"370","2014-10-20",7.98
"371","2014-10-21",8.1
"372","2014-10-22",7.88
"373","2014-10-23",7.88
"374","2014-10-24",7.88
"375","2014-10-27",7.88
"376","2014-10-28",8
"377","2014-10-29",7.51
"378","2014-10-30",7.701
"379","2014-10-31",7.99
"380","2014-11-03",7.81
"381","2014-11-04",7.75
"382","2014-11-05",7.75
"383","2014-11-06",8
"384","2014-11-07",7.95
"385","2014-11-10",7.51
"386","2014-11-11",7.5
"387","2014-11-12",7.65
"388","2014-11-13",8.2
"389","2014-11-14",8.77
"390","2014-11-17",9.01
"391","2014-11-18",9.17
"392","2014-11-19",9.39
"393","2014-11-20",9.19
"394","2014-11-21",9.19
"395","2014-11-24",9.39
"396","2014-11-25",9.22
"397","2014-11-26",9.25
"398","2014-11-28",9.19
"399","2014-12-01",9.17
"400","2014-12-02",9.2
"401","2014-12-03",9.037
"402","2014-12-04",9.05
"403","2014-12-05",9.04
"404","2014-12-08",9.14
"405","2014-12-09",9.16
"406","2014-12-10",9.191
"407","2014-12-11",9.25
"408","2014-12-12",9.25
"409","2014-12-15",9.25
"410","2014-12-16",9.38
"411","2014-12-17",9.21
"412","2014-12-18",9.35
"413","2014-12-19",9.26
"414","2014-12-22",9.33
"415","2014-12-23",9.324
"416","2014-12-24",9
"417","2014-12-26",9.14
"418","2014-12-29",9.28
"419","2014-12-30",9.18
"420","2014-12-31",9.34
"421","2015-01-02",9.335
"422","2015-01-05",9.23
"423","2015-01-06",9.478
"424","2015-01-07",9.95
"425","2015-01-08",9.95
"426","2015-01-09",9.67
"427","2015-01-12",9.644
"428","2015-01-13",9.2
"429","2015-01-14",9.211
"430","2015-01-15",9.1
"431","2015-01-16",9.01
"432","2015-01-20",8.83
"433","2015-01-21",8.7
"434","2015-01-22",8.7
"435","2015-01-23",8.7
"436","2015-01-26",8.93
"437","2015-01-27",8.97
"438","2015-01-28",8.9
"439","2015-01-29",8.95
"440","2015-01-30",9.3
"441","2015-02-02",9.63
"442","2015-02-03",9.63
"443","2015-02-04",9.63
"444","2015-02-05",8.69
"445","2015-02-06",9.2
"446","2015-02-09",9
"447","2015-02-10",9.02
"448","2015-02-11",9
"449","2015-02-12",9.35
"450","2015-02-13",9.09
"451","2015-02-17",9
"452","2015-02-18",8.75
"453","2015-02-19",8.983
"454","2015-02-20",9.07
"455","2015-02-23",9.034
"456","2015-02-24",9.034
"457","2015-02-25",9.112
"458","2015-02-26",9.18
"459","2015-02-27",9.19
"460","2015-03-02",9.35
"461","2015-03-03",9.21
"462","2015-03-04",9.04
"463","2015-03-05",9.05
"464","2015-03-06",9.05
"465","2015-03-09",9.03
"466","2015-03-10",9
"467","2015-03-11",9.1
"468","2015-03-12",9
"469","2015-03-13",9
"470","2015-03-16",9
"471","2015-03-17",9
"472","2015-03-18",9
"473","2015-03-19",9
"474","2015-03-20",9
"475","2015-03-23",8.9
"476","2015-03-24",8.9
"477","2015-03-25",8.9
"478","2015-03-26",8.98
"479","2015-03-27",8.98
"480","2015-03-30",9.06
"481","2015-03-31",9.028
"482","2015-04-01",8.58
"483","2015-04-02",8.55
"484","2015-04-06",8.35
"485","2015-04-07",8.35
"486","2015-04-08",8.35
"487","2015-04-09",8.35
"488","2015-04-10",8.35
"489","2015-04-13",8.45
"490","2015-04-14",8.5
"491","2015-04-15",8.25
"492","2015-04-16",8.26
"493","2015-04-17",8.26
"494","2015-04-20",8.26
"495","2015-04-21",8.26
"496","2015-04-22",8.31
"497","2015-04-23",8.31
"498","2015-04-24",8.31
"499","2015-04-27",8.31
"500","2015-04-28",8.38
"501","2015-04-29",8.3
"502","2015-04-30",8.01
"503","2015-05-01",8.05
"504","2015-05-04",8.28
"505","2015-05-05",8.18
"506","2015-05-06",8.03
"507","2015-05-07",8.03
"508","2015-05-08",8.03
"509","2015-05-11",8.07
"510","2015-05-12",8.07
"511","2015-05-13",8.07
"512","2015-05-14",8.07
"513","2015-05-15",8.05
"514","2015-05-18",8.05
"515","2015-05-19",8.05
"516","2015-05-20",8.121
"517","2015-05-21",8.12
"518","2015-05-22",8
"519","2015-05-26",8
"520","2015-05-27",8
"521","2015-05-28",8
"522","2015-05-29",8
"523","2015-06-01",8
"524","2015-06-02",6.75
"525","2015-06-03",7.55
"526","2015-06-04",7.55
"527","2015-06-05",7.55
"528","2015-06-08",7.512
"529","2015-06-09",7.512
"530","2015-06-10",7.512
"531","2015-06-11",7.512
"532","2015-06-12",7.51
"533","2015-06-15",7.94
"534","2015-06-16",7.5
"535","2015-06-17",7.5
"536","2015-06-18",7.5
"537","2015-06-19",7.13
"538","2015-06-22",7.6
"539","2015-06-23",7.46
"540","2015-06-24",7.41
"541","2015-06-25",7.41
"542","2015-06-26",7.25
"543","2015-06-29",7.284
"544","2015-06-30",7.15
"545","2015-07-01",7.15
"546","2015-07-02",7.15
"547","2015-07-06",7.15
"548","2015-07-07",7.15
"549","2015-07-08",7
"550","2015-07-09",7
"551","2015-07-10",7.01
"552","2015-07-13",7
"553","2015-07-14",7
"554","2015-07-15",6.5
"555","2015-07-16",5.81
"556","2015-07-17",6
"557","2015-07-20",6.41
"558","2015-07-21",6.41
"559","2015-07-22",6.41
"560","2015-07-23",6.39
"561","2015-07-24",6.36
"562","2015-07-27",6.36
"563","2015-07-28",6.36
"564","2015-07-29",6.36
"565","2015-07-30",6.22
"566","2015-07-31",6.63
"567","2015-08-03",7.8
"568","2015-08-04",7.8
"569","2015-08-05",7.8
"570","2015-08-06",6.88
"571","2015-08-07",6.88
"572","2015-08-10",6.5
"573","2015-08-11",6.5
"574","2015-08-12",6.59
"575","2015-08-13",6.45
"576","2015-08-14",6.5
"577","2015-08-17",6.5
"578","2015-08-18",6.5
"579","2015-08-19",6.5
"580","2015-08-20",7
"581","2015-08-21",6.94
"582","2015-08-24",6.94
"583","2015-08-25",6.5
"584","2015-08-26",6.72
"585","2015-08-27",6.75
"586","2015-08-28",6.75
"587","2015-08-31",5.69
"588","2015-09-01",5.68
"589","2015-09-02",5.5
"590","2015-09-03",5.67
"591","2015-09-04",5.67
"592","2015-09-08",5.67
"593","2015-09-09",5.67
"594","2015-09-10",5.67
"595","2015-09-11",5.67
"596","2015-09-14",5.67
"597","2015-09-15",6.1
"598","2015-09-16",6.35
"599","2015-09-17",6.49
"600","2015-09-18",6.4
"601","2015-09-21",5.98
"602","2015-09-22",5.48
"603","2015-09-23",5
"604","2015-09-24",5
"605","2015-09-25",3.8
"606","2015-09-28",3.89
"607","2015-09-29",3.6
"608","2015-09-30",3.85
"609","2015-10-01",3.95
"610","2015-10-02",3.75
"611","2015-10-05",3.89
"612","2015-10-06",3.9
"613","2015-10-07",3.88
"614","2015-10-08",3.88
"615","2015-10-09",3.946
"616","2015-10-12",3.946
"617","2015-10-13",3.9
"618","2015-10-14",3.9
"619","2015-10-15",3.9
"620","2015-10-16",3.9
"621","2015-10-19",3.802
"622","2015-10-20",3.94
"623","2015-10-21",3.95
"624","2015-10-22",3.95
"625","2015-10-23",4
"626","2015-10-26",4.01
"627","2015-10-27",3.86
"628","2015-10-28",3.945
"629","2015-10-29",4.07
"630","2015-10-30",3.98
"631","2015-11-02",3.98
"632","2015-11-03",4.11
"633","2015-11-04",4.38
"634","2015-11-05",4.38
"635","2015-11-06",4.38
"636","2015-11-09",4.38
"637","2015-11-10",4.38
"638","2015-11-11",4.38
"639","2015-11-12",4.38
"640","2015-11-13",4.38
"641","2015-11-16",3.83
"642","2015-11-17",3.831
"643","2015-11-18",3.831
"644","2015-11-19",3.831
"645","2015-11-20",3.9
"646","2015-11-23",3.9
"647","2015-11-24",3.79
"648","2015-11-25",3.92
"649","2015-11-27",3.92
"650","2015-11-30",3.92
"651","2015-12-01",3.56
"652","2015-12-02",3.56
"653","2015-12-03",3.56
"654","2015-12-04",3.56
"655","2015-12-07",3.56
"656","2015-12-08",3.56
"657","2015-12-09",4.05
"658","2015-12-10",3.89
"659","2015-12-11",3.74
"660","2015-12-14",3.55
"661","2015-12-15",3.23
"662","2015-12-16",3.75
"663","2015-12-17",3.93
"664","2015-12-18",3.31
"665","2015-12-21",3.93
"666","2015-12-22",3.93
"667","2015-12-23",3.482
"668","2015-12-24",3.482
"669","2015-12-28",3.95
"670","2015-12-29",3.95
"671","2015-12-30",3.95
"672","2015-12-31",3.95
"673","2016-01-04",3.54
"674","2016-01-05",3.66
"675","2016-01-06",3.61
"676","2016-01-07",3.31
"677","2016-01-08",3.5
"678","2016-01-11",3.5
"679","2016-01-12",3.25
"680","2016-01-13",3.25
"681","2016-01-14",3.4
"682","2016-01-15",3.49
"683","2016-01-19",3.21
"684","2016-01-20",3.39
"685","2016-01-21",3.39
"686","2016-01-22",3.39
"687","2016-01-25",3.39
"688","2016-01-26",3.39
"689","2016-01-27",3.39
"690","2016-01-28",3.43
"691","2016-01-29",3.32
"692","2016-02-01",3.2
"693","2016-02-02",3.27
"694","2016-02-03",3.27
"695","2016-02-04",3.75
"696","2016-02-05",3.58
"697","2016-02-08",3.58
"698","2016-02-09",3.725
"699","2016-02-10",3.75
"700","2016-02-11",3.75
"701","2016-02-12",3.75
"702","2016-02-16",3.37
"703","2016-02-17",3.39
"704","2016-02-18",3.23
"705","2016-02-19",3.23
"706","2016-02-22",3.166
"707","2016-02-23",3.2
"708","2016-02-24",3.2
"709","2016-02-25",3.052
"710","2016-02-26",3.09
"711","2016-02-29",3.21
"712","2016-03-01",3.21
"713","2016-03-02",3.36
"714","2016-03-03",3.44
"715","2016-03-04",3.48
"716","2016-03-07",3.6
"717","2016-03-08",3.61
"718","2016-03-09",3.49
"719","2016-03-10",3.68
"720","2016-03-11",3.68
"721","2016-03-14",4
"722","2016-03-15",4
"723","2016-03-16",3.99
"724","2016-03-17",3.89
"725","2016-03-18",3.99
"726","2016-03-21",4.2
"727","2016-03-22",4.221
"728","2016-03-23",4.221
"729","2016-03-24",4.221
"730","2016-03-28",4.25
"731","2016-03-29",4.39
"732","2016-03-30",4.9
"733","2016-03-31",5.05
"734","2016-04-01",5.05
"735","2016-04-04",5.19
"736","2016-04-05",5.08
"737","2016-04-06",4.85
"738","2016-04-07",4.82
"739","2016-04-08",4.94
"740","2016-04-11",4.75
"741","2016-04-12",4.49
"742","2016-04-13",4.59
"743","2016-04-14",4.6
"744","2016-04-15",4.61
"745","2016-04-18",4.808
"746","2016-04-19",5
"747","2016-04-20",5
"748","2016-04-21",5.2
"749","2016-04-22",5.02
"750","2016-04-25",5.22
"751","2016-04-26",5.1
"752","2016-04-27",5.1
"753","2016-04-28",5.153
"754","2016-04-29",5.75
"755","2016-05-02",5.405
"756","2016-05-03",5.405
"757","2016-05-04",5.405
"758","2016-05-05",5.45
"759","2016-05-06",5.45
"760","2016-05-09",5.7
"761","2016-05-10",5.78
"762","2016-05-11",5.7
"763","2016-05-12",5.71
"764","2016-05-13",5.71
"765","2016-05-16",6
"766","2016-05-17",5.82
"767","2016-05-18",5.7
"768","2016-05-19",5.7
"769","2016-05-20",5.86
"770","2016-05-23",5.52
"771","2016-05-24",5.45
"772","2016-05-25",5.45
"773","2016-05-26",5.33
"774","2016-05-27",5.1
"775","2016-05-31",5.4
"776","2016-06-01",5.11
"777","2016-06-02",5.1
"778","2016-06-03",5.13
"779","2016-06-06",5.25
"780","2016-06-07",5.25
"781","2016-06-08",5.25
"782","2016-06-09",5.12
"783","2016-06-10",5.1
"784","2016-06-13",5.1
"785","2016-06-14",5.1
"786","2016-06-15",4.951
"787","2016-06-16",5.15
"788","2016-06-17",5.15
"789","2016-06-20",5.15
"790","2016-06-21",5.33
"791","2016-06-22",5.33
"792","2016-06-23",5.5
"793","2016-06-24",5
"794","2016-06-27",5.17
"795","2016-06-28",5.21
"796","2016-06-29",5.21
"797","2016-06-30",5.35
"798","2016-07-01",5.35
"799","2016-07-05",5.35
"800","2016-07-06",5.35
"801","2016-07-07",5.35
"802","2016-07-08",5.05
"803","2016-07-11",5.093
"804","2016-07-12",5.5
"805","2016-07-13",5.13
"806","2016-07-14",5.67
"807","2016-07-15",5.918
"808","2016-07-18",5.89
"809","2016-07-19",5.89
"810","2016-07-20",5.89
"811","2016-07-21",5.89
"812","2016-07-22",5.94
"813","2016-07-25",5.94
"814","2016-07-26",5.94
"815","2016-07-27",5.94
"816","2016-07-28",5.94
"817","2016-07-29",5.661
"818","2016-08-01",5.661
"819","2016-08-02",5.45
"820","2016-08-03",5.645
"821","2016-08-04",5.503
"822","2016-08-05",5.918
"823","2016-08-08",5.96
"824","2016-08-09",5.437
"825","2016-08-10",5.529
"826","2016-08-11",5.436
"827","2016-08-12",5.51
"828","2016-08-15",5.51
"829","2016-08-16",5.51
"830","2016-08-17",5.51
"831","2016-08-18",5.6
"832","2016-08-19",5.6
"833","2016-08-22",5.48
"834","2016-08-23",5.74
"835","2016-08-24",5.75
"836","2016-08-25",5.6
"837","2016-08-26",5.49
"838","2016-08-29",5.57
"839","2016-08-30",5.5
"840","2016-08-31",5.63
"841","2016-09-01",5.58
"842","2016-09-02",5.59
"843","2016-09-06",5.61
"844","2016-09-07",5.45
"845","2016-09-08",5.45
"846","2016-09-09",5.43
"847","2016-09-12",5.6
"848","2016-09-13",5.729
"849","2016-09-14",5.3
"850","2016-09-15",5.4
"851","2016-09-16",5.4
"852","2016-09-19",5.3
"853","2016-09-20",5.3
"854","2016-09-21",5.42
"855","2016-09-22",5.42
"856","2016-09-23",5.08
"857","2016-09-26",5.08
"858","2016-09-27",5.34
"859","2016-09-28",5.54
"860","2016-09-29",5.7
"861","2016-09-30",5.772
"862","2016-10-03",5.645
"863","2016-10-04",5.65
"864","2016-10-05",5.65
"865","2016-10-06",5.89
"866","2016-10-07",5.9
"867","2016-10-10",5.562
"868","2016-10-11",5.562
"869","2016-10-12",5.9
"870","2016-10-13",5.99
"871","2016-10-14",5.9
"872","2016-10-17",5.9
"873","2016-10-18",5.65
"874","2016-10-19",5.65
"875","2016-10-20",5.65
"876","2016-10-21",5.55
"877","2016-10-24",5.691
"878","2016-10-25",5.4
"879","2016-10-26",5.35
"880","2016-10-27",5.35
"881","2016-10-28",5.1
"882","2016-10-31",5.15
"883","2016-11-01",5.15
"884","2016-11-02",5.2
"885","2016-11-03",5.2
"886","2016-11-04",5.25
"887","2016-11-07",5.25
"888","2016-11-08",5.15
"889","2016-11-09",4.95
"890","2016-11-10",5.025
"891","2016-11-11",5.1
"892","2016-11-14",5.105
"893","2016-11-15",5.25
"894","2016-11-16",5.325
"895","2016-11-17",5.4
"896","2016-11-18",5.8
"897","2016-11-21",5.69
"898","2016-11-22",5.4
"899","2016-11-23",5.35
"900","2016-11-25",5.4
"901","2016-11-28",5.4
"902","2016-11-29",5.4
"903","2016-11-30",5.4
"904","2016-12-01",5.3
"905","2016-12-02",5.3
"906","2016-12-05",5.424
"907","2016-12-06",5.4
"908","2016-12-07",5.6
"909","2016-12-08",5.3
"910","2016-12-09",5.3
"911","2016-12-12",5.3
"912","2016-12-13",5.25
"913","2016-12-14",5.15
"914","2016-12-15",5.65
"915","2016-12-16",5.45
"916","2016-12-19",5.695
"917","2016-12-20",5.45
"918","2016-12-21",5.7
"919","2016-12-22",5.5
"920","2016-12-23",5.53
"921","2016-12-27",5.9
"922","2016-12-28",5.8
"923","2016-12-29",5.8
"924","2016-12-30",5.95
"925","2017-01-03",6
"926","2017-01-04",5.6
"927","2017-01-05",5.6
"928","2017-01-06",5.6
"929","2017-01-09",5.75
"930","2017-01-10",6.5
"931","2017-01-11",6.25
"932","2017-01-12",6.5
"933","2017-01-13",6.4
"934","2017-01-17",7.4
"935","2017-01-18",7.7
"936","2017-01-19",8.1
"937","2017-01-20",8.3
"938","2017-01-23",8.5
"939","2017-01-24",8.55
"940","2017-01-25",8.95
"941","2017-01-26",8.45
"942","2017-01-27",8.95
"943","2017-01-30",8.8
"944","2017-01-31",8.8
"945","2017-02-01",8.5
"946","2017-02-02",8.15
"947","2017-02-03",8.5
"948","2017-02-06",9.1
"949","2017-02-07",9.05
"950","2017-02-08",9
"951","2017-02-09",9.2
"952","2017-02-10",8.7
"953","2017-02-13",8.1
"954","2017-02-14",7.9
"955","2017-02-15",7.7
"956","2017-02-16",7.5
"957","2017-02-17",7.4
"958","2017-02-21",7.45
"959","2017-02-22",7.35
"960","2017-02-23",7.15
"961","2017-02-24",7.1
"962","2017-02-27",7.15
"963","2017-02-28",7.15
"964","2017-03-01",7.15
"965","2017-03-02",7.3
"966","2017-03-03",7.8
"967","2017-03-06",7.35
"968","2017-03-07",7.65
"969","2017-03-08",7.35
"970","2017-03-09",7.15
"971","2017-03-10",6.5
"972","2017-03-13",7.05
"973","2017-03-14",7
"974","2017-03-15",7.15
"975","2017-03-16",7.25
"976","2017-03-17",7.2
"977","2017-03-20",6.95
"978","2017-03-21",7
"979","2017-03-22",7
"980","2017-03-23",7
"981","2017-03-24",7
"982","2017-03-27",6.9
"983","2017-03-28",7
"984","2017-03-29",7.05
"985","2017-03-30",7.3
"986","2017-03-31",7.5
"987","2017-04-03",7.15
"988","2017-04-04",6.9
"989","2017-04-05",6.95
"990","2017-04-06",7.1
"991","2017-04-07",7
"992","2017-04-10",6.95
"993","2017-04-11",6.85
"994","2017-04-12",7.2
"995","2017-04-13",7
"996","2017-04-17",6.95
"997","2017-04-18",7
"998","2017-04-19",6.95
"999","2017-04-20",7.1
"1000","2017-04-21",7.15
"1001","2017-04-24",7.05
"1002","2017-04-25",6.8
"1003","2017-04-26",6.9
"1004","2017-04-27",7.095
"1005","2017-04-28",7
"1006","2017-05-01",7
"1007","2017-05-02",6.995
"1008","2017-05-03",6.75
"1009","2017-05-04",6.7
"1010","2017-05-05",6.596
"1011","2017-05-08",6.65
"1012","2017-05-09",6.75
"1013","2017-05-10",6.7
"1014","2017-05-11",6.85
"1015","2017-05-12",6.8
