"","date","UVSP"
"213","2007-11-05",20.1
"214","2007-11-06",20.5
"215","2007-11-07",19
"216","2007-11-08",20.26
"217","2007-11-09",20.870001
"218","2007-11-12",20.74
"219","2007-11-13",22.5
"220","2007-11-14",22
"221","2007-11-15",21.43
"222","2007-11-16",21.67
"223","2007-11-19",20.41
"224","2007-11-20",20.620001
"225","2007-11-21",21.35
"226","2007-11-23",21.66
"227","2007-11-26",21.139999
"228","2007-11-27",20.68
"229","2007-11-28",22.950001
"230","2007-11-29",21.15
"231","2007-11-30",21.299999
"232","2007-12-03",20.74
"233","2007-12-04",20.4
"234","2007-12-05",21.34
"235","2007-12-06",22.25
"236","2007-12-07",21.809999
"237","2007-12-10",21.469999
"238","2007-12-11",21.389999
"239","2007-12-12",21.66
"240","2007-12-13",21.49
"241","2007-12-14",20.75
"242","2007-12-17",20.049999
"243","2007-12-18",21.24
"244","2007-12-19",20.870001
"245","2007-12-20",21.219999
"246","2007-12-21",22.98
"247","2007-12-24",22.99
"248","2007-12-26",24
"249","2007-12-27",22.09
"250","2007-12-28",21.969999
"251","2007-12-31",21.110001
"252","2008-01-02",20.9
"253","2008-01-03",20.700001
"254","2008-01-04",20.65
"255","2008-01-07",21.549999
"256","2008-01-08",20.73
"257","2008-01-09",22
"258","2008-01-10",22.76
"259","2008-01-11",21.67
"260","2008-01-14",22.440001
"261","2008-01-15",22.58
"262","2008-01-16",23.950001
"263","2008-01-17",23.790001
"264","2008-01-18",23.049999
"265","2008-01-22",23.99
"266","2008-01-23",26.6
"267","2008-01-24",25.25
"268","2008-01-25",24.33
"269","2008-01-28",25.91
"270","2008-01-29",25.049999
"271","2008-01-30",24.790001
"272","2008-01-31",26
"273","2008-02-01",25.709999
"274","2008-02-04",25.4
"275","2008-02-05",24.389999
"276","2008-02-06",23.620001
"277","2008-02-07",23.58
"278","2008-02-08",23.02
"279","2008-02-11",22.799999
"280","2008-02-12",23.469999
"281","2008-02-13",24.700001
"282","2008-02-14",23.4
"283","2008-02-15",23.030001
"284","2008-02-19",23.02
"285","2008-02-20",23.719999
"286","2008-02-21",23.68
"287","2008-02-22",23.1
"288","2008-02-25",22.959999
"289","2008-02-26",23.52
"290","2008-02-27",22.639999
"291","2008-02-28",21.9
"292","2008-02-29",20.469999
"293","2008-03-03",20.74
"294","2008-03-04",20.690001
"295","2008-03-05",20.309999
"296","2008-03-06",19.27
"297","2008-03-07",19.709999
"298","2008-03-10",19.52
"299","2008-03-11",21.73
"300","2008-03-12",21.32
"301","2008-03-13",21.17
"302","2008-03-14",20.889999
"303","2008-03-17",21.190001
"304","2008-03-18",23.27
"305","2008-03-19",24.120001
"306","2008-03-20",25.059999
"307","2008-03-24",25.629999
"308","2008-03-25",26.059999
"309","2008-03-26",26.870001
"310","2008-03-27",26.1
"311","2008-03-28",26.469999
"312","2008-03-31",26.190001
"313","2008-04-01",27
"314","2008-04-02",27.540001
"315","2008-04-03",26.969999
"316","2008-04-04",26.76
"317","2008-04-07",26.950001
"318","2008-04-08",27.620001
"319","2008-04-09",26.9
"320","2008-04-10",27.129999
"321","2008-04-11",25.049999
"322","2008-04-14",24.35
"323","2008-04-15",24.85
"324","2008-04-16",28.01
"325","2008-04-17",27.25
"326","2008-04-18",28.299999
"327","2008-04-21",27.93
"328","2008-04-22",26.299999
"329","2008-04-23",25.110001
"330","2008-04-24",27.1
"331","2008-04-25",28.48
"332","2008-04-28",27.18
"333","2008-04-29",27.02
"334","2008-04-30",25.620001
"335","2008-05-01",27.76
"336","2008-05-02",26.639999
"337","2008-05-05",25.469999
"338","2008-05-06",26.790001
"339","2008-05-07",23.57
"340","2008-05-08",23.73
"341","2008-05-09",23.959999
"342","2008-05-12",24.26
"343","2008-05-13",24.25
"344","2008-05-14",24.209999
"345","2008-05-15",24.27
"346","2008-05-16",23.59
"347","2008-05-19",23.309999
"348","2008-05-20",22.34
"349","2008-05-21",22.379999
"350","2008-05-22",23.030001
"351","2008-05-23",22.469999
"352","2008-05-27",23
"353","2008-05-28",23.17
"354","2008-05-29",24
"355","2008-05-30",24.559999
"356","2008-06-02",22.93
"357","2008-06-03",22.370001
"358","2008-06-04",22.440001
"359","2008-06-05",25.190001
"360","2008-06-06",24.01
"361","2008-06-09",23.620001
"362","2008-06-10",24.360001
"363","2008-06-11",22.950001
"364","2008-06-12",23.02
"365","2008-06-13",24.1
"366","2008-06-16",25
"367","2008-06-17",23.43
"368","2008-06-18",22.74
"369","2008-06-19",23.129999
"370","2008-06-20",22.629999
"371","2008-06-23",21.139999
"372","2008-06-24",20.639999
"373","2008-06-25",22.959999
"374","2008-06-26",20.84
"375","2008-06-27",21.17
"376","2008-06-30",19.860001
"377","2008-07-01",20.15
"378","2008-07-02",21.620001
"379","2008-07-03",20.889999
"380","2008-07-07",19.950001
"381","2008-07-08",22.889999
"382","2008-07-09",20.799999
"383","2008-07-10",21.299999
"384","2008-07-11",22.9
"385","2008-07-14",22.629999
"386","2008-07-15",22.93
"387","2008-07-16",24.469999
"388","2008-07-17",25.040001
"389","2008-07-18",24.309999
"390","2008-07-21",24.809999
"391","2008-07-22",28.129999
"392","2008-07-23",26.959999
"393","2008-07-24",24.83
"394","2008-07-25",27.23
"395","2008-07-28",25.74
"396","2008-07-29",27.35
"397","2008-07-30",28.059999
"398","2008-07-31",26.5
"399","2008-08-01",27.5
"400","2008-08-04",27.959999
"401","2008-08-05",28.559999
"402","2008-08-06",28.559999
"403","2008-08-07",26.41
"404","2008-08-08",28.49
"405","2008-08-11",28.66
"406","2008-08-12",28.6
"407","2008-08-13",28.549999
"408","2008-08-14",28.799999
"409","2008-08-15",28.709999
"410","2008-08-18",28.82
"411","2008-08-19",28.93
"412","2008-08-20",27.959999
"413","2008-08-21",26.93
"414","2008-08-22",28.34
"415","2008-08-25",26.5
"416","2008-08-26",26.57
"417","2008-08-27",27.879999
"418","2008-08-28",29.280001
"419","2008-08-29",28.889999
"420","2008-09-02",28.35
"421","2008-09-03",28.940001
"422","2008-09-04",28
"423","2008-09-05",27.790001
"424","2008-09-08",29.67
"425","2008-09-09",28.91
"426","2008-09-10",29.75
"427","2008-09-11",30
"428","2008-09-12",29.549999
"429","2008-09-15",29.6
"430","2008-09-16",33.740002
"431","2008-09-17",28.799999
"432","2008-09-18",34
"433","2008-09-19",35.099998
"434","2008-09-22",33.400002
"435","2008-09-23",32.209999
"436","2008-09-24",30.549999
"437","2008-09-25",31.290001
"438","2008-09-26",31.530001
"439","2008-09-29",30.6
"440","2008-09-30",37
"441","2008-10-01",34.990002
"442","2008-10-02",34.41
"443","2008-10-03",33.779999
"444","2008-10-06",31.49
"445","2008-10-07",29.73
"446","2008-10-08",29.940001
"447","2008-10-09",26.799999
"448","2008-10-10",33.099998
"449","2008-10-13",33.099998
"450","2008-10-14",33.439999
"451","2008-10-15",28.549999
"452","2008-10-16",31.389999
"453","2008-10-17",31.6
"454","2008-10-20",32.529999
"455","2008-10-21",30.5
"456","2008-10-22",28.610001
"457","2008-10-23",27.809999
"458","2008-10-24",27.25
"459","2008-10-27",26
"460","2008-10-28",26.540001
"461","2008-10-29",26.73
"462","2008-10-30",27.49
"463","2008-10-31",30.940001
"464","2008-11-03",31.360001
"465","2008-11-04",32.360001
"466","2008-11-05",29.18
"467","2008-11-06",29.120001
"468","2008-11-07",30.1
"469","2008-11-10",28.85
"470","2008-11-11",29
"471","2008-11-12",27.67
"472","2008-11-13",30.16
"473","2008-11-14",27.57
"474","2008-11-17",27.110001
"475","2008-11-18",27.620001
"476","2008-11-19",26.219999
"477","2008-11-20",26.110001
"478","2008-11-21",28.879999
"479","2008-11-24",30.75
"480","2008-11-25",31.559999
"481","2008-11-26",31.5
"482","2008-11-28",31.32
"483","2008-12-01",26.99
"484","2008-12-02",29.360001
"485","2008-12-03",30.26
"486","2008-12-04",28.700001
"487","2008-12-05",29.959999
"488","2008-12-08",30.549999
"489","2008-12-09",29.459999
"490","2008-12-10",30.25
"491","2008-12-11",27.610001
"492","2008-12-12",28
"493","2008-12-15",26.77
"494","2008-12-16",29.4
"495","2008-12-17",29.93
"496","2008-12-18",29.790001
"497","2008-12-19",30.049999
"498","2008-12-22",30.389999
"499","2008-12-23",31.09
"500","2008-12-24",32.07
"501","2008-12-26",32.549999
"502","2008-12-29",32.259998
"503","2008-12-30",32.389999
"504","2008-12-31",32.139999
"505","2009-01-02",33.189999
"506","2009-01-05",33.290001
"507","2009-01-06",33.34
"508","2009-01-07",31.91
"509","2009-01-08",32.970001
"510","2009-01-09",32.34
"511","2009-01-12",31.1
"512","2009-01-13",32.200001
"513","2009-01-14",29.799999
"514","2009-01-15",28.530001
"515","2009-01-16",27.5
"516","2009-01-20",24.57
"517","2009-01-21",25.299999
"518","2009-01-22",24.27
"519","2009-01-23",23
"520","2009-01-26",23.32
"521","2009-01-27",24.08
"522","2009-01-28",24.92
"523","2009-01-29",23.709999
"524","2009-01-30",22.9
"525","2009-02-02",24.4
"526","2009-02-03",24.200001
"527","2009-02-04",23.77
"528","2009-02-05",24.09
"529","2009-02-06",24.9
"530","2009-02-09",24.68
"531","2009-02-10",23.09
"532","2009-02-11",23.219999
"533","2009-02-12",22.75
"534","2009-02-13",22.73
"535","2009-02-17",21.459999
"536","2009-02-18",20.98
"537","2009-02-19",20.940001
"538","2009-02-20",20.57
"539","2009-02-23",19.690001
"540","2009-02-24",21.799999
"541","2009-02-25",21.59
"542","2009-02-26",20.530001
"543","2009-02-27",19.959999
"544","2009-03-02",19.780001
"545","2009-03-03",18.51
"546","2009-03-04",19.91
"547","2009-03-05",17.27
"548","2009-03-06",16.91
"549","2009-03-09",17
"550","2009-03-10",18.290001
"551","2009-03-11",17.780001
"552","2009-03-12",18.33
"553","2009-03-13",18.049999
"554","2009-03-16",17.26
"555","2009-03-17",18.25
"556","2009-03-18",19.1
"557","2009-03-19",19.040001
"558","2009-03-20",18.120001
"559","2009-03-23",19.35
"560","2009-03-24",17.540001
"561","2009-03-25",18.610001
"562","2009-03-26",19.42
"563","2009-03-27",18.030001
"564","2009-03-30",17.93
"565","2009-03-31",17.5
"566","2009-04-01",18.280001
"567","2009-04-02",19.76
"568","2009-04-03",20.51
"569","2009-04-06",19.610001
"570","2009-04-07",19.129999
"571","2009-04-08",19.450001
"572","2009-04-09",20.85
"573","2009-04-13",21.4
"574","2009-04-14",19.27
"575","2009-04-15",19.860001
"576","2009-04-16",20.76
"577","2009-04-17",21.85
"578","2009-04-20",19.120001
"579","2009-04-21",20.67
"580","2009-04-22",20.700001
"581","2009-04-23",18.950001
"582","2009-04-24",19.74
"583","2009-04-27",19.110001
"584","2009-04-28",19.950001
"585","2009-04-29",20.9
"586","2009-04-30",20.870001
"587","2009-05-01",19.709999
"588","2009-05-04",20.42
"589","2009-05-05",19.219999
"590","2009-05-06",19.379999
"591","2009-05-07",19.139999
"592","2009-05-08",21.440001
"593","2009-05-11",20.4
"594","2009-05-12",20.48
"595","2009-05-13",19.68
"596","2009-05-14",19.59
"597","2009-05-15",18.860001
"598","2009-05-18",20.629999
"599","2009-05-19",19.76
"600","2009-05-20",19.860001
"601","2009-05-21",19.5
"602","2009-05-22",19.040001
"603","2009-05-26",20.799999
"604","2009-05-27",19.889999
"605","2009-05-28",19.58
"606","2009-05-29",19.870001
"607","2009-06-01",20.67
"608","2009-06-02",20.940001
"609","2009-06-03",20.68
"610","2009-06-04",21.879999
"611","2009-06-05",21.57
"612","2009-06-08",20.92
"613","2009-06-09",20.32
"614","2009-06-10",19.379999
"615","2009-06-11",20.219999
"616","2009-06-12",20.9
"617","2009-06-15",19.67
"618","2009-06-16",19.51
"619","2009-06-17",19.459999
"620","2009-06-18",19.57
"621","2009-06-19",19.700001
"622","2009-06-22",19.459999
"623","2009-06-23",19.35
"624","2009-06-24",18.84
"625","2009-06-25",19.6
"626","2009-06-26",20.940001
"627","2009-06-29",20.780001
"628","2009-06-30",20.26
"629","2009-07-01",21.190001
"630","2009-07-02",19.82
"631","2009-07-06",19.5
"632","2009-07-07",20.08
"633","2009-07-08",19.91
"634","2009-07-09",19.48
"635","2009-07-10",19.459999
"636","2009-07-13",20.01
"637","2009-07-14",19.6
"638","2009-07-15",21.190001
"639","2009-07-16",22.299999
"640","2009-07-17",22.09
"641","2009-07-20",22.469999
"642","2009-07-21",22.209999
"643","2009-07-22",22.68
"644","2009-07-23",23.530001
"645","2009-07-24",23.83
"646","2009-07-27",24.200001
"647","2009-07-28",25.049999
"648","2009-07-29",24.93
"649","2009-07-30",26.41
"650","2009-07-31",25.870001
"651","2009-08-03",22.01
"652","2009-08-04",20.42
"653","2009-08-05",19.65
"654","2009-08-06",19.15
"655","2009-08-07",20.629999
"656","2009-08-10",21.049999
"657","2009-08-11",19.959999
"658","2009-08-12",20.32
"659","2009-08-13",20.200001
"660","2009-08-14",19.809999
"661","2009-08-17",19.129999
"662","2009-08-18",19.5
"663","2009-08-19",19.870001
"664","2009-08-20",19.9
"665","2009-08-21",19.940001
"666","2009-08-24",19.49
"667","2009-08-25",19.43
"668","2009-08-26",19.280001
"669","2009-08-27",19.620001
"670","2009-08-28",20.85
"671","2009-08-31",20.77
"672","2009-09-01",21.129999
"673","2009-09-02",20.799999
"674","2009-09-03",21
"675","2009-09-04",21.02
"676","2009-09-08",21.559999
"677","2009-09-09",21.870001
"678","2009-09-10",22.41
"679","2009-09-11",21.799999
"680","2009-09-14",21.879999
"681","2009-09-15",21.99
"682","2009-09-16",21.969999
"683","2009-09-17",21.959999
"684","2009-09-18",21.83
"685","2009-09-21",21.700001
"686","2009-09-22",21.68
"687","2009-09-23",21.5
"688","2009-09-24",21.26
"689","2009-09-25",21.09
"690","2009-09-28",21.92
"691","2009-09-29",21.73
"692","2009-09-30",21.67
"693","2009-10-01",21.469999
"694","2009-10-02",21.25
"695","2009-10-05",21.299999
"696","2009-10-06",21.360001
"697","2009-10-07",21.379999
"698","2009-10-08",21.370001
"699","2009-10-09",21.540001
"700","2009-10-12",21.43
"701","2009-10-13",21.42
"702","2009-10-14",21.77
"703","2009-10-15",21.540001
"704","2009-10-16",21.389999
"705","2009-10-19",21.4
"706","2009-10-20",21.370001
"707","2009-10-21",21.32
"708","2009-10-22",19.709999
"709","2009-10-23",20.209999
"710","2009-10-26",20.09
"711","2009-10-27",19.950001
"712","2009-10-28",18.74
"713","2009-10-29",19.08
"714","2009-10-30",19.23
"715","2009-11-02",19.379999
"716","2009-11-03",19.200001
"717","2009-11-04",17.73
"718","2009-11-05",17.9
"719","2009-11-06",17.450001
"720","2009-11-09",17.57
"721","2009-11-10",16.98
"722","2009-11-11",17.049999
"723","2009-11-12",16.450001
"724","2009-11-13",16.610001
"725","2009-11-16",16.58
"726","2009-11-17",16.42
"727","2009-11-18",16.24
"728","2009-11-19",15.92
"729","2009-11-20",15.95
"730","2009-11-23",16.040001
"731","2009-11-24",16.049999
"732","2009-11-25",15.58
"733","2009-11-27",15.6
"734","2009-11-30",16.190001
"735","2009-12-01",16.870001
"736","2009-12-02",17.01
"737","2009-12-03",16.860001
"738","2009-12-04",17.059999
"739","2009-12-07",16.99
"740","2009-12-08",16.68
"741","2009-12-09",16.41
"742","2009-12-10",16.76
"743","2009-12-11",16.959999
"744","2009-12-14",17.32
"745","2009-12-15",17.08
"746","2009-12-16",16.870001
"747","2009-12-17",16.59
"748","2009-12-18",17.66
"749","2009-12-21",17.58
"750","2009-12-22",17.530001
"751","2009-12-23",17.610001
"752","2009-12-24",17.52
"753","2009-12-28",17.24
"754","2009-12-29",17.450001
"755","2009-12-30",17.33
"756","2009-12-31",17.530001
"757","2010-01-04",17.75
"758","2010-01-05",16.860001
"759","2010-01-06",16.780001
"760","2010-01-07",17.120001
"761","2010-01-08",17.17
"762","2010-01-11",16.84
"763","2010-01-12",16.870001
"764","2010-01-13",17.15
"765","2010-01-14",17.52
"766","2010-01-15",17.549999
"767","2010-01-19",17.98
"768","2010-01-20",17.790001
"769","2010-01-21",17.559999
"770","2010-01-22",17.549999
"771","2010-01-25",17.799999
"772","2010-01-26",17.57
"773","2010-01-27",17.879999
"774","2010-01-28",17.51
"775","2010-01-29",17.58
"776","2010-02-01",17.57
"777","2010-02-02",17.5
"778","2010-02-03",17.5
"779","2010-02-04",16.65
"780","2010-02-05",16.940001
"781","2010-02-08",16.75
"782","2010-02-09",17.17
"783","2010-02-10",16.719999
"784","2010-02-11",17.280001
"785","2010-02-12",17.65
"786","2010-02-16",17.860001
"787","2010-02-17",17.809999
"788","2010-02-18",17.719999
"789","2010-02-19",17.99
"790","2010-02-22",17.959999
"791","2010-02-23",18.049999
"792","2010-02-24",18.360001
"793","2010-02-25",17.84
"794","2010-02-26",17.370001
"795","2010-03-01",18.51
"796","2010-03-02",19.07
"797","2010-03-03",18.860001
"798","2010-03-04",19.01
"799","2010-03-05",19.58
"800","2010-03-08",19.129999
"801","2010-03-09",19.030001
"802","2010-03-10",19.18
"803","2010-03-11",19.41
"804","2010-03-12",19.610001
"805","2010-03-15",19.459999
"806","2010-03-16",19.309999
"807","2010-03-17",19.68
"808","2010-03-18",19.030001
"809","2010-03-19",19.6
"810","2010-03-22",19.9
"811","2010-03-23",19.66
"812","2010-03-24",19.209999
"813","2010-03-25",18.83
"814","2010-03-26",18.85
"815","2010-03-29",19
"816","2010-03-30",19.26
"817","2010-03-31",18.690001
"818","2010-04-01",18.360001
"819","2010-04-05",19.690001
"820","2010-04-06",19.73
"821","2010-04-07",19.77
"822","2010-04-08",19.709999
"823","2010-04-09",19.309999
"824","2010-04-12",18.82
"825","2010-04-13",19.07
"826","2010-04-14",19.860001
"827","2010-04-15",19.860001
"828","2010-04-16",20.059999
"829","2010-04-19",19.690001
"830","2010-04-20",20.18
"831","2010-04-21",20.219999
"832","2010-04-22",20.450001
"833","2010-04-23",21.540001
"834","2010-04-26",20.969999
"835","2010-04-27",20.34
"836","2010-04-28",19.959999
"837","2010-04-29",20.620001
"838","2010-04-30",19.57
"839","2010-05-03",20.09
"840","2010-05-04",19.610001
"841","2010-05-05",19.530001
"842","2010-05-06",18.75
"843","2010-05-07",18.32
"844","2010-05-10",19.98
"845","2010-05-11",19.76
"846","2010-05-12",20.030001
"847","2010-05-13",19.99
"848","2010-05-14",19.58
"849","2010-05-17",20
"850","2010-05-18",19.27
"851","2010-05-19",19.16
"852","2010-05-20",18.32
"853","2010-05-21",18.389999
"854","2010-05-24",17.76
"855","2010-05-25",17.9
"856","2010-05-26",18.18
"857","2010-05-27",19.709999
"858","2010-05-28",19.26
"859","2010-06-01",18.34
"860","2010-06-02",19.360001
"861","2010-06-03",19.540001
"862","2010-06-04",17.9
"863","2010-06-07",17.52
"864","2010-06-08",17.860001
"865","2010-06-09",17.43
"866","2010-06-10",17.67
"867","2010-06-11",17.950001
"868","2010-06-14",18.5
"869","2010-06-15",19.139999
"870","2010-06-16",19.07
"871","2010-06-17",19.02
"872","2010-06-18",18.85
"873","2010-06-21",18.23
"874","2010-06-22",17.91
"875","2010-06-23",17.83
"876","2010-06-24",17.67
"877","2010-06-25",18.77
"878","2010-06-28",18.950001
"879","2010-06-29",17.690001
"880","2010-06-30",17.32
"881","2010-07-01",17.16
"882","2010-07-02",17.139999
"883","2010-07-06",17.02
"884","2010-07-07",17.879999
"885","2010-07-08",17.950001
"886","2010-07-09",18.02
"887","2010-07-12",17.700001
"888","2010-07-13",18.15
"889","2010-07-14",17.91
"890","2010-07-15",17.129999
"891","2010-07-16",16.469999
"892","2010-07-19",16.41
"893","2010-07-20",16.58
"894","2010-07-21",15.8
"895","2010-07-22",16.18
"896","2010-07-23",16.950001
"897","2010-07-26",17.48
"898","2010-07-27",17.25
"899","2010-07-28",16.99
"900","2010-07-29",17.219999
"901","2010-07-30",17.33
"902","2010-08-02",17.59
"903","2010-08-03",17.620001
"904","2010-08-04",17.4
"905","2010-08-05",17.049999
"906","2010-08-06",16.950001
"907","2010-08-09",16.959999
"908","2010-08-10",16.74
"909","2010-08-11",16.26
"910","2010-08-12",16.35
"911","2010-08-13",16.190001
"912","2010-08-16",16.389999
"913","2010-08-17",17.16
"914","2010-08-18",17.290001
"915","2010-08-19",16.299999
"916","2010-08-20",16.719999
"917","2010-08-23",15.81
"918","2010-08-24",15.81
"919","2010-08-25",16.32
"920","2010-08-26",15.96
"921","2010-08-27",16.780001
"922","2010-08-30",16.059999
"923","2010-08-31",16
"924","2010-09-01",16.799999
"925","2010-09-02",16.74
"926","2010-09-03",17.26
"927","2010-09-07",16.860001
"928","2010-09-08",16.860001
"929","2010-09-09",17.030001
"930","2010-09-10",17.059999
"931","2010-09-13",17.559999
"932","2010-09-14",17.43
"933","2010-09-15",17.549999
"934","2010-09-16",17.219999
"935","2010-09-17",17.48
"936","2010-09-20",18.09
"937","2010-09-21",17.41
"938","2010-09-22",17.02
"939","2010-09-23",16.809999
"940","2010-09-24",17.75
"941","2010-09-27",17.459999
"942","2010-09-28",17.48
"943","2010-09-29",17.41
"944","2010-09-30",17.459999
"945","2010-10-01",17.549999
"946","2010-10-04",17.549999
"947","2010-10-05",18.299999
"948","2010-10-06",18.26
"949","2010-10-07",18.23
"950","2010-10-08",18.780001
"951","2010-10-11",18.65
"952","2010-10-12",18.690001
"953","2010-10-13",18.879999
"954","2010-10-14",18.969999
"955","2010-10-15",18.889999
"956","2010-10-18",19.4
"957","2010-10-19",19.030001
"958","2010-10-20",19.26
"959","2010-10-21",18.99
"960","2010-10-22",19.09
"961","2010-10-25",19.18
"962","2010-10-26",19.34
"963","2010-10-27",18.860001
"964","2010-10-28",18.690001
"965","2010-10-29",18.860001
"966","2010-11-01",18.440001
"967","2010-11-02",18.950001
"968","2010-11-03",19.18
"969","2010-11-04",19.48
"970","2010-11-05",19.540001
