"","date","BFC"
"148","2007-08-03",15
"149","2007-08-06",13.35
"150","2007-08-07",13
"151","2007-08-08",13.5
"152","2007-08-09",13
"153","2007-08-10",13
"154","2007-08-13",13
"155","2007-08-14",13.58
"156","2007-08-15",13.58
"157","2007-08-16",13.58
"158","2007-08-17",13.58
"159","2007-08-20",13.58
"160","2007-08-21",13.58
"161","2007-08-22",13.58
"162","2007-08-23",13.58
"163","2007-08-24",13.55
"164","2007-08-27",13.55
"165","2007-08-28",13.55
"166","2007-08-29",13.55
"167","2007-08-30",13.55
"168","2007-08-31",13.55
"169","2007-09-04",13.8
"170","2007-09-05",13.8
"171","2007-09-06",13.8
"172","2007-09-07",14
"173","2007-09-10",14
"174","2007-09-11",14
"175","2007-09-12",14
"176","2007-09-13",14
"177","2007-09-14",15
"178","2007-09-17",15
"179","2007-09-18",15.2
"180","2007-09-19",15.5
"181","2007-09-20",15.5
"182","2007-09-21",15.5
"183","2007-09-24",15.5
"184","2007-09-25",15.5
"185","2007-09-26",15.5
"186","2007-09-27",15.5
"187","2007-09-28",15.5
"188","2007-10-01",15.5
"189","2007-10-02",15.5
"190","2007-10-03",15.5
"191","2007-10-04",15.5
"192","2007-10-05",15.5
"193","2007-10-08",15.5
"194","2007-10-09",15.5
"195","2007-10-10",15
"196","2007-10-11",15
"197","2007-10-12",14.65
"198","2007-10-15",14.65
"199","2007-10-16",14.65
"200","2007-10-17",14.6
"201","2007-10-18",14.6
"202","2007-10-19",14.5
"203","2007-10-22",14.5
"204","2007-10-23",15
"205","2007-10-24",15
"206","2007-10-25",15
"207","2007-10-26",15
"208","2007-10-29",15
"209","2007-10-30",15
"210","2007-10-31",15
"211","2007-11-01",15
"212","2007-11-02",15
"213","2007-11-05",15
"214","2007-11-06",15
"215","2007-11-07",15
"216","2007-11-08",13.65
"217","2007-11-09",13.65
"218","2007-11-12",14.75
"219","2007-11-13",14.75
"220","2007-11-14",14.75
"221","2007-11-15",14.75
"222","2007-11-16",15
"223","2007-11-19",15
"224","2007-11-20",15
"225","2007-11-21",15
"226","2007-11-23",15
"227","2007-11-26",15.05
"228","2007-11-27",15.05
"229","2007-11-28",15.05
"230","2007-11-29",15.05
"231","2007-11-30",15.05
"232","2007-12-03",15.05
"233","2007-12-04",15.05
"234","2007-12-05",15.05
"235","2007-12-06",14.35
"236","2007-12-07",14.35
"237","2007-12-10",14.35
"238","2007-12-11",14.35
"239","2007-12-12",14.35
"240","2007-12-13",14.3
"241","2007-12-14",14.3
"242","2007-12-17",14.3
"243","2007-12-18",15
"244","2007-12-19",15
"245","2007-12-20",15
"246","2007-12-21",15
"247","2007-12-24",15
"248","2007-12-26",14.35
"249","2007-12-27",14.3
"250","2007-12-28",14.3
"251","2007-12-31",13.9
"252","2008-01-02",13.5
"253","2008-01-03",13.05
"254","2008-01-04",13.05
"255","2008-01-07",13.05
"256","2008-01-08",13.1
"257","2008-01-09",13.1
"258","2008-01-10",13.1
"259","2008-01-11",13.1
"260","2008-01-14",13.1
"261","2008-01-15",13.15
"262","2008-01-16",13.15
"263","2008-01-17",13.35
"264","2008-01-18",13.35
"265","2008-01-22",13.35
"266","2008-01-23",13.35
"267","2008-01-24",13.35
"268","2008-01-25",13.35
"269","2008-01-28",13.35
"270","2008-01-29",13.35
"271","2008-01-30",13
"272","2008-01-31",13.7
"273","2008-02-01",13.4
"274","2008-02-04",13.4
"275","2008-02-05",13.4
"276","2008-02-06",13.9
"277","2008-02-07",13.9
"278","2008-02-08",13.9
"279","2008-02-11",13.9
"280","2008-02-12",13.9
"281","2008-02-13",13.9
"282","2008-02-14",13.9
"283","2008-02-15",13.9
"284","2008-02-19",13.9
"285","2008-02-20",13.8
"286","2008-02-21",13.9
"287","2008-02-22",13.9
"288","2008-02-25",13.9
"289","2008-02-26",13.5
"290","2008-02-27",13.9
"291","2008-02-28",13.9
"292","2008-02-29",13.9
"293","2008-03-03",13.9
"294","2008-03-04",13.9
"295","2008-03-05",13.9
"296","2008-03-06",13.9
"297","2008-03-07",12.75
"298","2008-03-10",12.75
"299","2008-03-11",13.5
"300","2008-03-12",13.5
"301","2008-03-13",13.5
"302","2008-03-14",13.7
"303","2008-03-17",13.7
"304","2008-03-18",13.7
"305","2008-03-19",13.7
"306","2008-03-20",13.7
"307","2008-03-24",13.7
"308","2008-03-25",13.75
"309","2008-03-26",13.75
"310","2008-03-27",14
"311","2008-03-28",14
"312","2008-03-31",14
"313","2008-04-01",14
"314","2008-04-02",14
"315","2008-04-03",14.5
"316","2008-04-04",14.5
"317","2008-04-07",14.5
"318","2008-04-08",14.5
"319","2008-04-09",14.5
"320","2008-04-10",13.5
"321","2008-04-11",14
"322","2008-04-14",14
"323","2008-04-15",14
"324","2008-04-16",14
"325","2008-04-17",14
"326","2008-04-18",14
"327","2008-04-21",14
"328","2008-04-22",14
"329","2008-04-23",14
"330","2008-04-24",13.75
"331","2008-04-25",13.75
"332","2008-04-28",13.75
"333","2008-04-29",13.75
"334","2008-04-30",13.75
"335","2008-05-01",13.75
"336","2008-05-02",13.75
"337","2008-05-05",13.95
"338","2008-05-06",13.95
"339","2008-05-07",13.75
"340","2008-05-08",13
"341","2008-05-09",13
"342","2008-05-12",13
"343","2008-05-13",13
"344","2008-05-14",13
"345","2008-05-15",13
"346","2008-05-16",13
"347","2008-05-19",13
"348","2008-05-20",13
"349","2008-05-21",13
"350","2008-05-22",13
"351","2008-05-23",13.8
"352","2008-05-27",13.8
"353","2008-05-28",13.8
"354","2008-05-29",14
"355","2008-05-30",13.8
"356","2008-06-02",13.5
"357","2008-06-03",13.7
"358","2008-06-04",13.55
"359","2008-06-05",13.7
"360","2008-06-06",13.7
"361","2008-06-09",13.7
"362","2008-06-10",13.7
"363","2008-06-11",13.5
"364","2008-06-12",13.5
"365","2008-06-13",14
"366","2008-06-16",14
"367","2008-06-17",14
"368","2008-06-18",13.75
"369","2008-06-19",13.5
"370","2008-06-20",13.5
"371","2008-06-23",13.5
"372","2008-06-24",13.75
"373","2008-06-25",13.5
"374","2008-06-26",13.5
"375","2008-06-27",13.75
"376","2008-06-30",13.75
"377","2008-07-01",13.75
"378","2008-07-02",13.75
"379","2008-07-03",13.75
"380","2008-07-07",13.75
"381","2008-07-08",13.75
"382","2008-07-09",12.75
"383","2008-07-10",12.75
"384","2008-07-11",13.25
"385","2008-07-14",13.25
"386","2008-07-15",13.25
"387","2008-07-16",13.25
"388","2008-07-17",13.25
"389","2008-07-18",13.25
"390","2008-07-21",13.25
"391","2008-07-22",13.25
"392","2008-07-23",13.25
"393","2008-07-24",13.25
"394","2008-07-25",13.5
"395","2008-07-28",13.5
"396","2008-07-29",13.25
"397","2008-07-30",13.5
"398","2008-07-31",13.5
"399","2008-08-01",13.5
"400","2008-08-04",13.5
"401","2008-08-05",13.5
"402","2008-08-06",13.5
"403","2008-08-07",13.5
"404","2008-08-08",13.5
"405","2008-08-11",13.5
"406","2008-08-12",13.5
"407","2008-08-13",13.5
"408","2008-08-14",13.5
"409","2008-08-15",13.5
"410","2008-08-18",13.5
"411","2008-08-19",13.5
"412","2008-08-20",13.5
"413","2008-08-21",13.5
"414","2008-08-22",13.5
"415","2008-08-25",13.5
"416","2008-08-26",13
"417","2008-08-27",13
"418","2008-08-28",13
"419","2008-08-29",13
"420","2008-09-02",13
"421","2008-09-03",13
"422","2008-09-04",13
"423","2008-09-05",13
"424","2008-09-08",13.25
"425","2008-09-09",13.25
"426","2008-09-10",13.25
"427","2008-09-11",13.25
"428","2008-09-12",13
"429","2008-09-15",13
"430","2008-09-16",13
"431","2008-09-17",13
"432","2008-09-18",13
"433","2008-09-19",13
"434","2008-09-22",13
"435","2008-09-23",13
"436","2008-09-24",13
"437","2008-09-25",13
"438","2008-09-26",13
"439","2008-09-29",13
"440","2008-09-30",13
"441","2008-10-01",13
"442","2008-10-02",13
"443","2008-10-03",13
"444","2008-10-06",13
"445","2008-10-07",13
"446","2008-10-08",12.55
"447","2008-10-09",12.55
"448","2008-10-10",12.55
"449","2008-10-13",12.55
"450","2008-10-14",12.95
"451","2008-10-15",12.55
"452","2008-10-16",12.55
"453","2008-10-17",12.55
"454","2008-10-20",12.25
"455","2008-10-21",12.25
"456","2008-10-22",12.25
"457","2008-10-23",12.25
"458","2008-10-24",12.25
"459","2008-10-27",12
"460","2008-10-28",11
"461","2008-10-29",11
"462","2008-10-30",11
"463","2008-10-31",11
"464","2008-11-03",11
"465","2008-11-04",11
"466","2008-11-05",11
"467","2008-11-06",11
"468","2008-11-07",11
"469","2008-11-10",11
"470","2008-11-11",11
"471","2008-11-12",11
"472","2008-11-13",11
"473","2008-11-14",11
"474","2008-11-17",11
"475","2008-11-18",11
"476","2008-11-19",11
"477","2008-11-20",11
"478","2008-11-21",11
"479","2008-11-24",11
"480","2008-11-25",11
"481","2008-11-26",11
"482","2008-11-28",11
"483","2008-12-01",11
"484","2008-12-02",11
"485","2008-12-03",11
"486","2008-12-04",11
"487","2008-12-05",11
"488","2008-12-08",11
"489","2008-12-09",11
"490","2008-12-10",10.98
"491","2008-12-11",10.98
"492","2008-12-12",10.98
"493","2008-12-15",10.98
"494","2008-12-16",10.98
"495","2008-12-17",10.98
"496","2008-12-18",10
"497","2008-12-19",10
"498","2008-12-22",10.25
"499","2008-12-23",10.65
"500","2008-12-24",10.65
"501","2008-12-26",10.65
"502","2008-12-29",10.65
"503","2008-12-30",10.9
"504","2008-12-31",10.9
"505","2009-01-02",10.9
"506","2009-01-05",10.9
"507","2009-01-06",10.9
"508","2009-01-07",10.9
"509","2009-01-08",10.9
"510","2009-01-09",10.9
"511","2009-01-12",9.1
"512","2009-01-13",9.35
"513","2009-01-14",9.35
"514","2009-01-15",9.1
"515","2009-01-16",8.8
"516","2009-01-20",8.9
"517","2009-01-21",8.9
"518","2009-01-22",8.9
"519","2009-01-23",8
"520","2009-01-26",8
"521","2009-01-27",8.25
"522","2009-01-28",8.5
"523","2009-01-29",7.2
"524","2009-01-30",7.95
"525","2009-02-02",6
"526","2009-02-03",6
"527","2009-02-04",6
"528","2009-02-05",6.1
"529","2009-02-06",6.05
"530","2009-02-09",7.75
"531","2009-02-10",6.6
"532","2009-02-11",5.5
"533","2009-02-12",6
"534","2009-02-13",5.75
"535","2009-02-17",5.85
"536","2009-02-18",5.25
"537","2009-02-19",5.9
"538","2009-02-20",5.9
"539","2009-02-23",5.9
"540","2009-02-24",5.9
"541","2009-02-25",6.1
"542","2009-02-26",6.5
"543","2009-02-27",6.5
"544","2009-03-02",6.5
"545","2009-03-03",6.5
"546","2009-03-04",6.51
"547","2009-03-05",6.6
"548","2009-03-06",6.6
"549","2009-03-09",6.6
"550","2009-03-10",6.5
"551","2009-03-11",6.6
"552","2009-03-12",6.6
"553","2009-03-13",6.6
"554","2009-03-16",6.6
"555","2009-03-17",6.6
"556","2009-03-18",6.6
"557","2009-03-19",6.5
"558","2009-03-20",6.5
"559","2009-03-23",6.5
"560","2009-03-24",7
"561","2009-03-25",7
"562","2009-03-26",7
"563","2009-03-27",7
"564","2009-03-30",7
"565","2009-03-31",9
"566","2009-04-01",9
"567","2009-04-02",9
"568","2009-04-03",9
"569","2009-04-06",8.07
"570","2009-04-07",8.07
"571","2009-04-08",8.07
"572","2009-04-09",8
"573","2009-04-13",10.9
"574","2009-04-14",10.9
"575","2009-04-15",10.9
"576","2009-04-16",9.07
"577","2009-04-17",9.07
"578","2009-04-20",10.1
"579","2009-04-21",10.1
"580","2009-04-22",10.1
"581","2009-04-23",10.1
"582","2009-04-24",10.1
"583","2009-04-27",10.1
"584","2009-04-28",10.1
"585","2009-04-29",10.1
"586","2009-04-30",10.1
"587","2009-05-01",10.1
"588","2009-05-04",10.1
"589","2009-05-05",10.1
"590","2009-05-06",10.1
"591","2009-05-07",10.1
"592","2009-05-08",10.1
"593","2009-05-11",10.1
"594","2009-05-12",9.5
"595","2009-05-13",9.5
"596","2009-05-14",9.5
"597","2009-05-15",9.5
"598","2009-05-18",9.25
"599","2009-05-19",9.25
"600","2009-05-20",9.25
"601","2009-05-21",9.57
"602","2009-05-22",9.57
"603","2009-05-26",9.32
"604","2009-05-27",9.5
"605","2009-05-28",9
"606","2009-05-29",9
"607","2009-06-01",9.45
"608","2009-06-02",9.45
"609","2009-06-03",10.5
"610","2009-06-04",10
"611","2009-06-05",10
"612","2009-06-08",10
"613","2009-06-09",10
"614","2009-06-10",10
"615","2009-06-11",10
"616","2009-06-12",10
"617","2009-06-15",10
"618","2009-06-16",10
"619","2009-06-17",10.37
"620","2009-06-18",10.37
"621","2009-06-19",10.37
"622","2009-06-22",10
"623","2009-06-23",9.25
"624","2009-06-24",10
"625","2009-06-25",10
"626","2009-06-26",10
"627","2009-06-29",10
"628","2009-06-30",10
"629","2009-07-01",10
"630","2009-07-02",9.25
"631","2009-07-06",9.5
"632","2009-07-07",9.55
"633","2009-07-08",9.5
"634","2009-07-09",9.5
"635","2009-07-10",9.5
"636","2009-07-13",9.5
"637","2009-07-14",9.5
"638","2009-07-15",9.55
"639","2009-07-16",9.55
"640","2009-07-17",9.55
"641","2009-07-20",9.55
"642","2009-07-21",9.75
"643","2009-07-22",9.75
"644","2009-07-23",9.75
"645","2009-07-24",9.75
"646","2009-07-27",10.07
"647","2009-07-28",10.07
"648","2009-07-29",9.75
"649","2009-07-30",9.75
"650","2009-07-31",9.85
"651","2009-08-03",9.85
"652","2009-08-04",9.85
"653","2009-08-05",9.85
"654","2009-08-06",9.85
"655","2009-08-07",9.5
"656","2009-08-10",9.5
"657","2009-08-11",9.5
"658","2009-08-12",9.5
"659","2009-08-13",9.5
"660","2009-08-14",9.5
"661","2009-08-17",9.5
"662","2009-08-18",9.5
"663","2009-08-19",9.5
"664","2009-08-20",9.7
"665","2009-08-21",9.75
"666","2009-08-24",10
"667","2009-08-25",9.75
"668","2009-08-26",9.75
"669","2009-08-27",9.75
"670","2009-08-28",9.75
"671","2009-08-31",9.75
"672","2009-09-01",9.75
"673","2009-09-02",9.6
"674","2009-09-03",9.6
"675","2009-09-04",9.6
"676","2009-09-08",9.6
"677","2009-09-09",9.6
"678","2009-09-10",9.6
"679","2009-09-11",9.6
"680","2009-09-14",9.3
"681","2009-09-15",9.3
"682","2009-09-16",9.3
"683","2009-09-17",9.3
"684","2009-09-18",9.3
"685","2009-09-21",9.3
"686","2009-09-22",9.3
"687","2009-09-23",9.3
"688","2009-09-24",9.3
"689","2009-09-25",9.3
"690","2009-09-28",9.3
"691","2009-09-29",9.3
"692","2009-09-30",9.65
"693","2009-10-01",9.65
"694","2009-10-02",9.65
"695","2009-10-05",9.17
"696","2009-10-06",9.17
"697","2009-10-07",9.17
"698","2009-10-08",9.17
"699","2009-10-09",9.17
"700","2009-10-12",9.17
"701","2009-10-13",9.17
"702","2009-10-14",9.07
"703","2009-10-15",9
"704","2009-10-16",9
"705","2009-10-19",9
"706","2009-10-20",9.65
"707","2009-10-21",9.65
"708","2009-10-22",9.45
"709","2009-10-23",9.45
"710","2009-10-26",9
"711","2009-10-27",9
"712","2009-10-28",9
"713","2009-10-29",9
"714","2009-10-30",9.07
"715","2009-11-02",9.07
"716","2009-11-03",9.07
"717","2009-11-04",9
"718","2009-11-05",9
"719","2009-11-06",9
"720","2009-11-09",9
"721","2009-11-10",9.75
"722","2009-11-11",9.75
"723","2009-11-12",9.75
"724","2009-11-13",9.75
"725","2009-11-16",9.75
"726","2009-11-17",9.07
"727","2009-11-18",9
"728","2009-11-19",9.5
"729","2009-11-20",9.5
"730","2009-11-23",9
"731","2009-11-24",9
"732","2009-11-25",9.07
"733","2009-11-27",9.07
"734","2009-11-30",9.07
"735","2009-12-01",9.25
"736","2009-12-02",9.25
"737","2009-12-03",9.25
"738","2009-12-04",9.25
"739","2009-12-07",9.25
"740","2009-12-08",9
"741","2009-12-09",9.25
"742","2009-12-10",9.25
"743","2009-12-11",9
"744","2009-12-14",9
"745","2009-12-15",9.32
"746","2009-12-16",9.32
"747","2009-12-17",9.32
"748","2009-12-18",9.32
"749","2009-12-21",9.32
"750","2009-12-22",9.32
"751","2009-12-23",9.2
"752","2009-12-24",9.2
"753","2009-12-28",9.2
"754","2009-12-29",9
"755","2009-12-30",9.2
"756","2009-12-31",9.2
"757","2010-01-04",9.2
"758","2010-01-05",9.2
"759","2010-01-06",9
"760","2010-01-07",9
"761","2010-01-08",9.05
"762","2010-01-11",9.05
"763","2010-01-12",9.05
"764","2010-01-13",9.1
"765","2010-01-14",9.1
"766","2010-01-15",9.2
"767","2010-01-19",9.2
"768","2010-01-20",9.2
"769","2010-01-21",9.2
"770","2010-01-22",9.2
"771","2010-01-25",9.2
"772","2010-01-26",9.3
"773","2010-01-27",9.2
"774","2010-01-28",9.2
"775","2010-01-29",9.2
"776","2010-02-01",9.2
"777","2010-02-02",9.35
"778","2010-02-03",9.35
"779","2010-02-04",9.4
"780","2010-02-05",9.2
"781","2010-02-08",9.31
"782","2010-02-09",9.35
"783","2010-02-10",9.35
"784","2010-02-11",9.35
"785","2010-02-12",9.36
"786","2010-02-16",9.36
"787","2010-02-17",9.38
"788","2010-02-18",9.38
"789","2010-02-19",9.38
"790","2010-02-22",9.5
"791","2010-02-23",9.5
"792","2010-02-24",9.5
"793","2010-02-25",9.5
"794","2010-02-26",9.5
"795","2010-03-01",9.5
"796","2010-03-02",9.5
"797","2010-03-03",9.5
"798","2010-03-04",9.5
"799","2010-03-05",9.5
"800","2010-03-08",9.5
"801","2010-03-09",9.75
"802","2010-03-10",9.75
"803","2010-03-11",10.01
"804","2010-03-12",10.01
"805","2010-03-15",10.01
"806","2010-03-16",10.1
"807","2010-03-17",10.1
"808","2010-03-18",11
"809","2010-03-19",11
"810","2010-03-22",11
"811","2010-03-23",11
"812","2010-03-24",11
"813","2010-03-25",11
"814","2010-03-26",11
"815","2010-03-29",11
"816","2010-03-30",11
"817","2010-03-31",11
"818","2010-04-01",11.5
"819","2010-04-05",11.5
"820","2010-04-06",11.5
"821","2010-04-07",11.5
"822","2010-04-08",11
"823","2010-04-09",11.07
"824","2010-04-12",11.1
"825","2010-04-13",11.15
"826","2010-04-14",11.15
"827","2010-04-15",11.15
"828","2010-04-16",11.25
"829","2010-04-19",11.25
"830","2010-04-20",11.25
"831","2010-04-21",11.25
"832","2010-04-22",11.15
"833","2010-04-23",11.15
"834","2010-04-26",11.15
"835","2010-04-27",12
"836","2010-04-28",12
"837","2010-04-29",12
"838","2010-04-30",12
"839","2010-05-03",12
"840","2010-05-04",12
"841","2010-05-05",11.25
"842","2010-05-06",11.25
"843","2010-05-07",11.5
"844","2010-05-10",11.5
"845","2010-05-11",11.5
"846","2010-05-12",11.5
"847","2010-05-13",11.5
"848","2010-05-14",11.5
"849","2010-05-17",11.5
"850","2010-05-18",11.5
"851","2010-05-19",11.5
"852","2010-05-20",11.5
"853","2010-05-21",11.25
"854","2010-05-24",11.25
"855","2010-05-25",11.25
"856","2010-05-26",11.25
"857","2010-05-27",11.25
"858","2010-05-28",11.25
"859","2010-06-01",11.25
"860","2010-06-02",11.25
"861","2010-06-03",11.82
"862","2010-06-04",11.82
"863","2010-06-07",11.75
"864","2010-06-08",11.25
"865","2010-06-09",11.25
"866","2010-06-10",11.25
"867","2010-06-11",11.75
"868","2010-06-14",11.75
"869","2010-06-15",11.5
"870","2010-06-16",11.27
"871","2010-06-17",11.27
"872","2010-06-18",11.27
"873","2010-06-21",11.5
"874","2010-06-22",12
"875","2010-06-23",12
"876","2010-06-24",12
"877","2010-06-25",12
"878","2010-06-28",12
"879","2010-06-29",12
"880","2010-06-30",12
"881","2010-07-01",12
"882","2010-07-02",12
"883","2010-07-06",12
"884","2010-07-07",12
"885","2010-07-08",12
"886","2010-07-09",12
"887","2010-07-12",12
"888","2010-07-13",12
"889","2010-07-14",12
"890","2010-07-15",11.8
"891","2010-07-16",11.8
"892","2010-07-19",12
"893","2010-07-20",12
"894","2010-07-21",12
"895","2010-07-22",12
"896","2010-07-23",12
"897","2010-07-26",11.9
"898","2010-07-27",11.9
"899","2010-07-28",11.9
"900","2010-07-29",12
"901","2010-07-30",12
"902","2010-08-02",12
"903","2010-08-03",12
"904","2010-08-04",12
"905","2010-08-05",12
"906","2010-08-06",12
"907","2010-08-09",12
"908","2010-08-10",12
"909","2010-08-11",11.6
"910","2010-08-12",11.6
"911","2010-08-13",11.6
"912","2010-08-16",11.6
"913","2010-08-17",11.6
"914","2010-08-18",11.98
"915","2010-08-19",11.98
"916","2010-08-20",11.6
"917","2010-08-23",11.6
"918","2010-08-24",12
"919","2010-08-25",12
"920","2010-08-26",11.8
"921","2010-08-27",11.8
"922","2010-08-30",11.8
"923","2010-08-31",11.75
"924","2010-09-01",11.99
"925","2010-09-02",12
"926","2010-09-03",12
"927","2010-09-07",12
"928","2010-09-08",12
"929","2010-09-09",12
"930","2010-09-10",12
"931","2010-09-13",12
"932","2010-09-14",12
"933","2010-09-15",12
"934","2010-09-16",12
"935","2010-09-17",12
"936","2010-09-20",11.75
"937","2010-09-21",11.75
"938","2010-09-22",11.75
"939","2010-09-23",11.35
"940","2010-09-24",11.5
"941","2010-09-27",11.5
"942","2010-09-28",11.5
"943","2010-09-29",11.5
"944","2010-09-30",12
"945","2010-10-01",12
"946","2010-10-04",12
"947","2010-10-05",11.35
"948","2010-10-06",11.35
"949","2010-10-07",11.85
"950","2010-10-08",11.85
"951","2010-10-11",11.85
"952","2010-10-12",11.85
"953","2010-10-13",11.85
"954","2010-10-14",11.85
"955","2010-10-15",11.85
"956","2010-10-18",11.85
"957","2010-10-19",11.85
"958","2010-10-20",11.85
"959","2010-10-21",11.85
"960","2010-10-22",11.85
"961","2010-10-25",11.85
"962","2010-10-26",11.85
"963","2010-10-27",11.85
"964","2010-10-28",11.85
"965","2010-10-29",11.85
"966","2010-11-01",11.85
"967","2010-11-02",11.85
"968","2010-11-03",11.85
"969","2010-11-04",11.8
"970","2010-11-05",11.8
"971","2010-11-08",11.8
"972","2010-11-09",11.8
"973","2010-11-10",11.8
"974","2010-11-11",11.9
"975","2010-11-12",11.9
"976","2010-11-15",12
"977","2010-11-16",12
"978","2010-11-17",12
"979","2010-11-18",12
"980","2010-11-19",12
"981","2010-11-22",12
"982","2010-11-23",12
"983","2010-11-24",12
"984","2010-11-26",12
"985","2010-11-29",12
"986","2010-11-30",12
"987","2010-12-01",12
"988","2010-12-02",12
"989","2010-12-03",11.85
"990","2010-12-06",11.95
"991","2010-12-07",11.95
"992","2010-12-08",11.95
"993","2010-12-09",11.95
"994","2010-12-10",12
"995","2010-12-13",12
"996","2010-12-14",12
"997","2010-12-15",12
"998","2010-12-16",12
"999","2010-12-17",12
"1000","2010-12-20",11.8
"1001","2010-12-21",12
"1002","2010-12-22",11.85
"1003","2010-12-23",12
"1004","2010-12-27",12
"1005","2010-12-28",12
"1006","2010-12-29",12
"1007","2010-12-30",12
"1008","2010-12-31",12
"1009","2011-01-03",12
"1010","2011-01-04",12
"1011","2011-01-05",11.8
"1012","2011-01-06",11.8
"1013","2011-01-07",11.95
"1014","2011-01-10",11.95
"1015","2011-01-11",11.95
"1016","2011-01-12",11.95
"1017","2011-01-13",12
"1018","2011-01-14",12
"1019","2011-01-18",12
"1020","2011-01-19",12
"1021","2011-01-20",11.8
"1022","2011-01-21",14.75
"1023","2011-01-24",14.5
"1024","2011-01-25",14.5
"1025","2011-01-26",14.5
"1026","2011-01-27",14.5
"1027","2011-01-28",14.5
"1028","2011-01-31",14.5
"1029","2011-02-01",14.5
"1030","2011-02-02",14.5
"1031","2011-02-03",14.5
"1032","2011-02-04",13
"1033","2011-02-07",14
"1034","2011-02-08",14
"1035","2011-02-09",14
"1036","2011-02-10",13.9
"1037","2011-02-11",14
"1038","2011-02-14",14.5
"1039","2011-02-15",14.5
"1040","2011-02-16",14.5
