"","date","CODA"
"189","2013-11-08",1.47
"190","2013-11-11",1.47
"191","2013-11-12",1.47
"192","2013-11-13",1.47
"193","2013-11-14",1.4686
"194","2013-11-15",1.4686
"195","2013-11-18",1.4686
"196","2013-11-19",1.4686
"197","2013-11-20",1.456
"198","2013-11-21",1.428
"199","2013-11-22",1.414
"200","2013-11-25",1.414
"201","2013-11-26",1.414
"202","2013-11-27",1.414
"203","2013-11-29",1.414
"204","2013-12-02",1.456
"205","2013-12-03",1.47
"206","2013-12-04",1.806
"207","2013-12-05",1.806
"208","2013-12-06",1.806
"209","2013-12-09",1.806
"210","2013-12-10",2.086
"211","2013-12-11",1.988
"212","2013-12-12",2.086
"213","2013-12-13",2.086
"214","2013-12-16",2.156
"215","2013-12-17",2.17
"216","2013-12-18",2.212
"217","2013-12-19",2.436
"218","2013-12-20",3.066
"219","2013-12-23",3.066
"220","2013-12-24",2.7972
"221","2013-12-26",2.7972
"222","2013-12-27",3.0786
"223","2013-12-30",2.94
"224","2013-12-31",3.29
"225","2014-01-02",3.486
"226","2014-01-03",3.36
"227","2014-01-06",3.15
"228","2014-01-07",3.22
"229","2014-01-08",2.66
"230","2014-01-09",2.6586
"231","2014-01-10",3.066
"232","2014-01-13",2.52
"233","2014-01-14",2.856
"234","2014-01-15",2.38
"235","2014-01-16",2.66
"236","2014-01-17",3.08
"237","2014-01-21",3.36
"238","2014-01-22",4.34
"239","2014-01-23",3.892
"240","2014-01-24",4.13
"241","2014-01-27",4.4786
"242","2014-01-28",4.34
"243","2014-01-29",2.52
"244","2014-01-30",2.604
"245","2014-01-31",2.66
"246","2014-02-03",2.52
"247","2014-02-04",2.52
"248","2014-02-05",2.59
"249","2014-02-06",2.66
"250","2014-02-07",2.66
"251","2014-02-10",2.66
"252","2014-02-11",2.52
"253","2014-02-12",2.24
"254","2014-02-13",2.1014
"255","2014-02-14",2.17
"256","2014-02-18",2.52
"257","2014-02-19",2.52
"258","2014-02-20",2.52
"259","2014-02-21",2.8
"260","2014-02-24",2.94
"261","2014-02-25",2.66
"262","2014-02-26",2.6586
"263","2014-02-27",2.52
"264","2014-02-28",2.5186
"265","2014-03-03",2.52
"266","2014-03-04",2.254
"267","2014-03-05",2.366
"268","2014-03-06",2.352
"269","2014-03-07",2.352
"270","2014-03-10",2.38
"271","2014-03-11",2.38
"272","2014-03-12",2.548
"273","2014-03-13",2.38
"274","2014-03-14",2.366
"275","2014-03-17",2.24
"276","2014-03-18",1.96
"277","2014-03-19",1.9572
"278","2014-03-20",2.1
"279","2014-03-21",2.1
"280","2014-03-24",2.1
"281","2014-03-25",2.1
"282","2014-03-26",2.1
"283","2014-03-27",1.96
"284","2014-03-28",1.82
"285","2014-03-31",1.82
"286","2014-04-01",1.8186
"287","2014-04-02",1.82
"288","2014-04-03",1.68
"289","2014-04-04",1.68
"290","2014-04-07",1.68
"291","2014-04-08",1.806
"292","2014-04-09",1.806
"293","2014-04-10",1.806
"294","2014-04-11",1.5554
"295","2014-04-14",1.5554
"296","2014-04-15",1.4014
"297","2014-04-16",1.54
"298","2014-04-17",1.54
"299","2014-04-21",1.414
"300","2014-04-22",1.4
"301","2014-04-23",1.344
"302","2014-04-24",1.47
"303","2014-04-25",1.47
"304","2014-04-28",1.47
"305","2014-04-29",1.344
"306","2014-04-30",1.33
"307","2014-05-01",1.337
"308","2014-05-02",1.47
"309","2014-05-05",1.4
"310","2014-05-06",1.4
"311","2014-05-07",1.4
"312","2014-05-08",1.47
"313","2014-05-09",1.4
"314","2014-05-12",1.54
"315","2014-05-13",1.61
"316","2014-05-14",1.6716
"317","2014-05-15",1.68
"318","2014-05-16",1.4714
"319","2014-05-19",1.4714
"320","2014-05-20",1.68
"321","2014-05-21",1.68
"322","2014-05-22",1.47
"323","2014-05-23",1.54
"324","2014-05-27",1.6058
"325","2014-05-28",1.47
"326","2014-05-29",1.4014
"327","2014-05-30",1.6786
"328","2014-06-02",1.68
"329","2014-06-03",1.6044
"330","2014-06-04",1.6044
"331","2014-06-05",1.421
"332","2014-06-06",1.4154
"333","2014-06-09",1.4
"334","2014-06-10",1.4
"335","2014-06-11",1.4
"336","2014-06-12",1.4
"337","2014-06-13",1.68
"338","2014-06-16",1.68
"339","2014-06-17",1.4
"340","2014-06-18",1.4
"341","2014-06-19",1.4
"342","2014-06-20",1.4
"343","2014-06-23",1.33
"344","2014-06-24",1.33
"345","2014-06-25",1.3972
"346","2014-06-26",1.26
"347","2014-06-27",1.4
"348","2014-06-30",1.4
"349","2014-07-01",1.274
"350","2014-07-02",1.274
"351","2014-07-03",1.26
"352","2014-07-07",1.337
"353","2014-07-08",1.47
"354","2014-07-09",1.4
"355","2014-07-10",1.3244
"356","2014-07-11",1.316
"357","2014-07-14",1.3244
"358","2014-07-15",1.274
"359","2014-07-16",1.267
"360","2014-07-17",1.26
"361","2014-07-18",1.386
"362","2014-07-21",1.2908
"363","2014-07-22",1.2908
"364","2014-07-23",1.386
"365","2014-07-24",1.386
"366","2014-07-25",1.386
"367","2014-07-28",1.2404
"368","2014-07-29",1.2152
"369","2014-07-30",1.26
"370","2014-07-31",1.1508
"371","2014-08-01",1.19
"372","2014-08-04",1.19
"373","2014-08-05",1.19
"374","2014-08-06",1.19
"375","2014-08-07",1.19
"376","2014-08-08",1.2586
"377","2014-08-11",1.26
"378","2014-08-12",1.26
"379","2014-08-13",1.26
"380","2014-08-14",1.26
"381","2014-08-15",1.26
"382","2014-08-18",1.26
"383","2014-08-19",1.386
"384","2014-08-20",1.33
"385","2014-08-21",1.33
"386","2014-08-22",1.33
"387","2014-08-25",1.456
"388","2014-08-26",1.47
"389","2014-08-27",1.6016
"390","2014-08-28",1.82
"391","2014-08-29",1.876
"392","2014-09-02",1.876
"393","2014-09-03",1.428
"394","2014-09-04",1.428
"395","2014-09-05",1.428
"396","2014-09-08",1.82
"397","2014-09-09",1.806
"398","2014-09-10",1.54
"399","2014-09-11",1.47
"400","2014-09-12",1.54
"401","2014-09-15",1.4
"402","2014-09-16",1.26
"403","2014-09-17",1.295
"404","2014-09-18",1.26
"405","2014-09-19",1.26
"406","2014-09-22",1.4
"407","2014-09-23",1.4
"408","2014-09-24",1.4
"409","2014-09-25",1.386
"410","2014-09-26",1.33
"411","2014-09-29",1.33
"412","2014-09-30",1.33
"413","2014-10-01",1.12
"414","2014-10-02",1.12
"415","2014-10-03",1.33
"416","2014-10-06",1.12
"417","2014-10-07",1.12
"418","2014-10-08",1.113
"419","2014-10-09",1.113
"420","2014-10-10",0.98
"421","2014-10-13",1.113
"422","2014-10-14",0.8876
"423","2014-10-15",0.889
"424","2014-10-16",0.84
"425","2014-10-17",0.8372
"426","2014-10-20",0.84
"427","2014-10-21",0.826
"428","2014-10-22",0.84
"429","2014-10-23",0.819
"430","2014-10-24",0.84
"431","2014-10-27",0.826
"432","2014-10-28",0.784
"433","2014-10-29",0.826
"434","2014-10-30",0.84
"435","2014-10-31",0.7728
"436","2014-11-03",0.8386
"437","2014-11-04",0.77
"438","2014-11-05",0.8386
"439","2014-11-06",0.8386
"440","2014-11-07",0.805
"441","2014-11-10",0.805
"442","2014-11-11",0.805
"443","2014-11-12",0.756
"444","2014-11-13",0.714
"445","2014-11-14",0.7
"446","2014-11-17",0.714
"447","2014-11-18",0.728
"448","2014-11-19",0.7
"449","2014-11-20",0.7
"450","2014-11-21",0.7
"451","2014-11-24",0.7014
"452","2014-11-25",0.7014
"453","2014-11-26",0.7014
"454","2014-11-28",0.7014
"455","2014-12-01",0.7014
"456","2014-12-02",0.7014
"457","2014-12-03",0.77
"458","2014-12-04",0.77
"459","2014-12-05",0.77
"460","2014-12-08",0.7
"461","2014-12-09",0.7
"462","2014-12-10",0.84
"463","2014-12-11",0.84
"464","2014-12-12",0.84
"465","2014-12-15",0.84
"466","2014-12-16",0.84
"467","2014-12-17",0.84
"468","2014-12-18",0.7028
"469","2014-12-19",0.812
"470","2014-12-22",0.812
"471","2014-12-23",0.735
"472","2014-12-24",0.735
"473","2014-12-26",0.77
"474","2014-12-29",0.77
"475","2014-12-30",0.84
"476","2014-12-31",0.84
"477","2015-01-02",0.9786
"478","2015-01-05",0.9786
"479","2015-01-06",0.9786
"480","2015-01-07",0.91
"481","2015-01-08",0.91
"482","2015-01-09",0.868
"483","2015-01-12",0.868
"484","2015-01-13",0.84
"485","2015-01-14",0.91
"486","2015-01-15",0.91
"487","2015-01-16",0.91
"488","2015-01-20",0.98
"489","2015-01-21",0.98
"490","2015-01-22",0.98
"491","2015-01-23",0.98
"492","2015-01-26",0.98
"493","2015-01-27",0.98
"494","2015-01-28",0.98
"495","2015-01-29",0.98
"496","2015-01-30",0.98
"497","2015-02-02",1.05
"498","2015-02-03",1.078
"499","2015-02-04",1.05
"500","2015-02-05",1.05
"501","2015-02-06",0.98
"502","2015-02-09",0.98
"503","2015-02-10",0.98
"504","2015-02-11",0.98
"505","2015-02-12",0.98
"506","2015-02-13",0.9758
"507","2015-02-17",0.91
"508","2015-02-18",0.91
"509","2015-02-19",0.91
"510","2015-02-20",0.91
"511","2015-02-23",0.9366
"512","2015-02-24",0.9366
"513","2015-02-25",0.9366
"514","2015-02-26",0.9366
"515","2015-02-27",0.91
"516","2015-03-02",0.91
"517","2015-03-03",0.84
"518","2015-03-04",0.854
"519","2015-03-05",0.938
"520","2015-03-06",0.8428
"521","2015-03-09",0.8428
"522","2015-03-10",0.8428
"523","2015-03-11",0.8428
"524","2015-03-12",0.8428
"525","2015-03-13",0.8428
"526","2015-03-16",0.8414
"527","2015-03-17",0.8414
"528","2015-03-18",0.8414
"529","2015-03-19",0.8414
"530","2015-03-20",0.8414
"531","2015-03-23",0.98
"532","2015-03-24",0.98
"533","2015-03-25",0.98
"534","2015-03-26",0.98
"535","2015-03-27",0.98
"536","2015-03-30",0.98
"537","2015-03-31",0.84
"538","2015-04-01",0.84
"539","2015-04-02",0.8428
"540","2015-04-06",0.8428
"541","2015-04-07",0.8428
"542","2015-04-08",0.8414
"543","2015-04-09",0.994
"544","2015-04-10",0.994
"545","2015-04-13",0.84
"546","2015-04-14",0.91
"547","2015-04-15",0.903
"548","2015-04-16",0.84
"549","2015-04-17",0.84
"550","2015-04-20",0.8414
"551","2015-04-21",0.8414
"552","2015-04-22",0.8414
"553","2015-04-23",0.903
"554","2015-04-24",0.903
"555","2015-04-27",1.078
"556","2015-04-28",1.078
"557","2015-04-29",1.078
"558","2015-04-30",1.078
"559","2015-05-01",1.078
"560","2015-05-04",0.91
"561","2015-05-05",0.91
"562","2015-05-06",0.84
"563","2015-05-07",0.84
"564","2015-05-08",0.84
"565","2015-05-11",0.84
"566","2015-05-12",1.106
"567","2015-05-13",0.84
"568","2015-05-14",1.0794
"569","2015-05-15",1.106
"570","2015-05-18",1.106
"571","2015-05-19",1.106
"572","2015-05-20",0.98
"573","2015-05-21",0.98
"574","2015-05-22",1.54
"575","2015-05-26",1.68
"576","2015-05-27",1.526
"577","2015-05-28",1.526
"578","2015-05-29",1.47
"579","2015-06-01",1.47
"580","2015-06-02",1.47
"581","2015-06-03",1.47
"582","2015-06-04",1.47
"583","2015-06-05",1.47
"584","2015-06-08",1.512
"585","2015-06-09",1.47
"586","2015-06-10",1.4
"587","2015-06-11",1.4
"588","2015-06-12",1.4
"589","2015-06-15",1.4
"590","2015-06-16",1.4
"591","2015-06-17",1.4
"592","2015-06-18",1.47
"593","2015-06-19",1.512
"594","2015-06-22",1.54
"595","2015-06-23",1.54
"596","2015-06-24",1.68
"597","2015-06-25",1.68
"598","2015-06-26",1.4
"599","2015-06-29",1.33
"600","2015-06-30",1.19
"601","2015-07-01",1.19
"602","2015-07-02",1.19
"603","2015-07-06",1.19
"604","2015-07-07",1.19
"605","2015-07-08",1.19
"606","2015-07-09",1.176
"607","2015-07-10",1.176
"608","2015-07-13",1.176
"609","2015-07-14",1.176
"610","2015-07-15",1.176
"611","2015-07-16",1.176
"612","2015-07-17",1.344
"613","2015-07-20",1.26
"614","2015-07-21",1.26
"615","2015-07-22",1.26
"616","2015-07-23",1.26
"617","2015-07-24",1.232
"618","2015-07-27",1.12
"619","2015-07-28",1.12
"620","2015-07-29",1.12
"621","2015-07-30",1.12
"622","2015-07-31",1.26
"623","2015-08-03",1.19
"624","2015-08-04",1.162
"625","2015-08-05",1.274
"626","2015-08-06",1.162
"627","2015-08-07",1.162
"628","2015-08-10",1.12
"629","2015-08-11",1.12
"630","2015-08-12",1.12
"631","2015-08-13",1.1172
"632","2015-08-14",1.1172
"633","2015-08-17",1.05
"634","2015-08-18",1.05
"635","2015-08-19",1.05
"636","2015-08-20",1.05
"637","2015-08-21",1.05
"638","2015-08-24",0.98
"639","2015-08-25",0.98
"640","2015-08-26",0.98
"641","2015-08-27",0.98
"642","2015-08-28",0.98
"643","2015-08-31",0.98
"644","2015-09-01",0.98
"645","2015-09-02",0.98
"646","2015-09-03",0.98
"647","2015-09-04",0.98
"648","2015-09-08",0.98
"649","2015-09-09",0.98
"650","2015-09-10",0.98
"651","2015-09-11",1.0304
"652","2015-09-14",1.05
"653","2015-09-15",1.036
"654","2015-09-16",1.26
"655","2015-09-17",1.26
"656","2015-09-18",1.26
"657","2015-09-21",1.26
"658","2015-09-22",1.26
"659","2015-09-23",1.26
"660","2015-09-24",1.26
"661","2015-09-25",1.26
"662","2015-09-28",1.26
"663","2015-09-29",1.4
"664","2015-09-30",1.33
"665","2015-10-01",1.33
"666","2015-10-02",1.33
"667","2015-10-05",1.33
"668","2015-10-06",1.33
"669","2015-10-07",1.33
"670","2015-10-08",1.4
"671","2015-10-09",1.4
"672","2015-10-12",1.26
"673","2015-10-13",1.26
"674","2015-10-14",1.26
"675","2015-10-15",1.26
"676","2015-10-16",1.26
"677","2015-10-19",1.26
"678","2015-10-20",1.26
"679","2015-10-21",1.26
"680","2015-10-22",1.26
"681","2015-10-23",1.33
"682","2015-10-26",1.33
"683","2015-10-27",1.33
"684","2015-10-28",1.33
"685","2015-10-29",1.26
"686","2015-10-30",1.26
"687","2015-11-02",1.26
"688","2015-11-03",1.26
"689","2015-11-04",1.26
"690","2015-11-05",1.26
"691","2015-11-06",1.26
"692","2015-11-09",1.26
"693","2015-11-10",1.33
"694","2015-11-11",1.288
"695","2015-11-12",1.288
"696","2015-11-13",1.288
"697","2015-11-16",1.288
"698","2015-11-17",1.288
"699","2015-11-18",1.33
"700","2015-11-19",1.3286
"701","2015-11-20",1.288
"702","2015-11-23",1.288
"703","2015-11-24",1.33
"704","2015-11-25",1.33
"705","2015-11-27",1.33
"706","2015-11-30",1.33
"707","2015-12-01",1.33
"708","2015-12-02",1.4
"709","2015-12-03",1.33
"710","2015-12-04",1.33
"711","2015-12-07",1.33
"712","2015-12-08",1.33
"713","2015-12-09",1.33
"714","2015-12-10",1.54
"715","2015-12-11",1.47
"716","2015-12-14",1.47
"717","2015-12-15",1.47
"718","2015-12-16",1.4
"719","2015-12-17",1.4
"720","2015-12-18",1.4
"721","2015-12-21",1.54
"722","2015-12-22",1.54
"723","2015-12-23",1.54
"724","2015-12-24",1.54
"725","2015-12-28",1.54
"726","2015-12-29",1.54
"727","2015-12-30",1.4
"728","2015-12-31",1.4
"729","2016-01-04",1.4
"730","2016-01-05",1.4
"731","2016-01-06",1.316
"732","2016-01-07",1.316
"733","2016-01-08",1.316
"734","2016-01-11",1.26
"735","2016-01-12",1.26
"736","2016-01-13",1.26
"737","2016-01-14",1.26
"738","2016-01-15",1.33
"739","2016-01-19",1.33
"740","2016-01-20",1.33
"741","2016-01-21",1.33
"742","2016-01-22",1.33
"743","2016-01-25",1.33
"744","2016-01-26",1.33
"745","2016-01-27",1.33
"746","2016-01-28",1.4
"747","2016-01-29",1.47
"748","2016-02-01",1.47
"749","2016-02-02",1.582
"750","2016-02-03",1.582
"751","2016-02-04",1.582
"752","2016-02-05",1.61
"753","2016-02-08",1.61
"754","2016-02-09",1.61
"755","2016-02-10",1.568
"756","2016-02-11",1.568
"757","2016-02-12",1.47
"758","2016-02-16",1.47
"759","2016-02-17",1.47
"760","2016-02-18",1.33
"761","2016-02-19",1.3244
"762","2016-02-22",1.3244
"763","2016-02-23",1.3244
"764","2016-02-24",1.54
"765","2016-02-25",1.372
"766","2016-02-26",1.4
"767","2016-02-29",1.33
"768","2016-03-01",1.33
"769","2016-03-02",1.3314
"770","2016-03-03",1.4
"771","2016-03-04",1.4
"772","2016-03-07",1.33
"773","2016-03-08",1.33
"774","2016-03-09",1.33
"775","2016-03-10",1.33
"776","2016-03-11",1.33
"777","2016-03-14",1.33
"778","2016-03-15",1.33
"779","2016-03-16",1.33
"780","2016-03-17",1.33
"781","2016-03-18",1.26
"782","2016-03-21",1.26
"783","2016-03-22",1.4
"784","2016-03-23",1.4
"785","2016-03-24",1.4
"786","2016-03-28",1.4
"787","2016-03-29",1.4
"788","2016-03-30",1.4
"789","2016-03-31",1.54
"790","2016-04-01",1.54
"791","2016-04-04",1.176
"792","2016-04-05",1.176
"793","2016-04-06",1.176
"794","2016-04-07",1.2642
"795","2016-04-08",1.2642
"796","2016-04-11",1.4
"797","2016-04-12",1.4
"798","2016-04-13",1.4
"799","2016-04-14",1.4
"800","2016-04-15",1.4
"801","2016-04-18",1.4
"802","2016-04-19",1.4
"803","2016-04-20",1.4
"804","2016-04-21",1.4
"805","2016-04-22",1.4
"806","2016-04-25",1.4
"807","2016-04-26",1.4
"808","2016-04-27",1.4
"809","2016-04-28",1.4
"810","2016-04-29",1.4
"811","2016-05-02",1.4
"812","2016-05-03",1.372
"813","2016-05-04",1.372
"814","2016-05-05",1.316
"815","2016-05-06",1.316
"816","2016-05-09",1.26
"817","2016-05-10",1.26
"818","2016-05-11",1.4
"819","2016-05-12",1.4
"820","2016-05-13",1.4
"821","2016-05-16",1.4
"822","2016-05-17",1.4
"823","2016-05-18",1.54
"824","2016-05-19",1.54
"825","2016-05-20",1.54
"826","2016-05-23",1.54
"827","2016-05-24",1.54
"828","2016-05-25",1.54
"829","2016-05-26",1.54
"830","2016-05-27",1.54
"831","2016-05-31",1.4
"832","2016-06-01",1.358
"833","2016-06-02",1.358
"834","2016-06-03",1.26
"835","2016-06-06",1.6086
"836","2016-06-07",1.2614
"837","2016-06-08",1.2614
"838","2016-06-09",1.2614
"839","2016-06-10",1.2614
"840","2016-06-13",1.2684
"841","2016-06-14",1.2684
"842","2016-06-15",1.82
"843","2016-06-16",2.177
"844","2016-06-17",2.2232
"845","2016-06-20",2.66
"846","2016-06-21",2.31
"847","2016-06-22",2.31
"848","2016-06-23",2.296
"849","2016-06-24",1.82
"850","2016-06-27",1.96
"851","2016-06-28",2.1
"852","2016-06-29",2.1
"853","2016-06-30",2.1
"854","2016-07-01",1.96
"855","2016-07-05",1.96
"856","2016-07-06",2.5186
"857","2016-07-07",2.492
"858","2016-07-08",2.492
"859","2016-07-11",1.96
"860","2016-07-12",2.03
"861","2016-07-13",2.2386
"862","2016-07-14",2.2386
"863","2016-07-15",2.2386
"864","2016-07-18",1.8228
"865","2016-07-19",1.946
"866","2016-07-20",1.834
"867","2016-07-21",1.834
"868","2016-07-22",2.086
"869","2016-07-25",1.96
"870","2016-07-26",2.1966
"871","2016-07-27",2.1966
"872","2016-07-28",2.1406
"873","2016-07-29",2.1406
"874","2016-08-01",2.1406
"875","2016-08-02",1.96
"876","2016-08-03",1.834
"877","2016-08-04",1.834
"878","2016-08-05",1.9754
"879","2016-08-08",1.89
"880","2016-08-09",1.925
"881","2016-08-10",1.925
"882","2016-08-11",1.925
"883","2016-08-12",1.7514
"884","2016-08-15",1.82
"885","2016-08-16",1.6814
"886","2016-08-17",1.8382
"887","2016-08-18",1.8382
"888","2016-08-19",1.89
"889","2016-08-22",1.82
"890","2016-08-23",1.82
"891","2016-08-24",1.82
"892","2016-08-25",1.96
"893","2016-08-26",1.96
"894","2016-08-29",1.96
"895","2016-08-30",1.96
"896","2016-08-31",1.96
"897","2016-09-01",1.96
"898","2016-09-02",1.96
"899","2016-09-06",1.96
"900","2016-09-07",1.8354
"901","2016-09-08",1.96
"902","2016-09-09",1.96
"903","2016-09-12",1.8354
"904","2016-09-13",1.8354
"905","2016-09-14",1.96
"906","2016-09-15",1.96
"907","2016-09-16",1.96
"908","2016-09-19",1.96
"909","2016-09-20",1.96
"910","2016-09-21",1.96
"911","2016-09-22",1.96
"912","2016-09-23",1.96
"913","2016-09-26",1.96
"914","2016-09-27",1.834
"915","2016-09-28",1.834
"916","2016-09-29",1.834
"917","2016-09-30",1.834
"918","2016-10-03",1.89
"919","2016-10-04",1.96
"920","2016-10-05",2.1
"921","2016-10-06",2.1
"922","2016-10-07",2.1
"923","2016-10-10",1.82
"924","2016-10-11",1.82
"925","2016-10-12",1.96
"926","2016-10-13",1.96
"927","2016-10-14",1.904
"928","2016-10-17",1.82
"929","2016-10-18",1.82
"930","2016-10-19",1.82
"931","2016-10-20",1.82
"932","2016-10-21",1.82
"933","2016-10-24",1.834
"934","2016-10-25",1.834
"935","2016-10-26",1.834
"936","2016-10-27",1.722
"937","2016-10-28",1.722
"938","2016-10-31",1.6786
"939","2016-11-01",1.68
"940","2016-11-02",1.68
"941","2016-11-03",1.68
"942","2016-11-04",1.5414
"943","2016-11-07",1.47
"944","2016-11-08",1.414
"945","2016-11-09",1.4154
"946","2016-11-10",1.596
"947","2016-11-11",1.47
"948","2016-11-14",1.442
"949","2016-11-15",1.4
"950","2016-11-16",1.4
"951","2016-11-17",1.68
"952","2016-11-18",1.68
"953","2016-11-21",1.68
"954","2016-11-22",1.68
"955","2016-11-23",1.47
"956","2016-11-25",1.47
"957","2016-11-28",1.47
"958","2016-11-29",1.68
"959","2016-11-30",1.68
"960","2016-12-01",1.68
"961","2016-12-02",1.68
"962","2016-12-05",1.54
"963","2016-12-06",1.554
"964","2016-12-07",1.68
"965","2016-12-08",1.68
"966","2016-12-09",1.848
"967","2016-12-12",1.75
"968","2016-12-13",1.68
"969","2016-12-14",1.68
"970","2016-12-15",1.75
"971","2016-12-16",1.75
"972","2016-12-19",1.75
"973","2016-12-20",1.75
"974","2016-12-21",1.96
"975","2016-12-22",1.883
"976","2016-12-23",1.785
"977","2016-12-27",2.0986
"978","2016-12-28",2.1
"979","2016-12-29",2.4066
"980","2016-12-30",2.4598
"981","2017-01-03",2.457
"982","2017-01-04",2.4836
"983","2017-01-05",2.646
"984","2017-01-06",2.7692
"985","2017-01-09",2.772
"986","2017-01-10",2.8
"987","2017-01-11",3
"988","2017-01-12",3.61
