"","date","SAH"
"323","2008-04-15",19.91
"324","2008-04-16",20.52
"325","2008-04-17",19.57
"326","2008-04-18",20.030001
"327","2008-04-21",19.74
"328","2008-04-22",19.49
"329","2008-04-23",19.639999
"330","2008-04-24",20.73
"331","2008-04-25",21.049999
"332","2008-04-28",21.25
"333","2008-04-29",20.77
"334","2008-04-30",20.290001
"335","2008-05-01",20.73
"336","2008-05-02",20.18
"337","2008-05-05",19.6
"338","2008-05-06",19.610001
"339","2008-05-07",19.309999
"340","2008-05-08",19.17
"341","2008-05-09",18.85
"342","2008-05-12",19.540001
"343","2008-05-13",19.59
"344","2008-05-14",19.639999
"345","2008-05-15",19.76
"346","2008-05-16",19.280001
"347","2008-05-19",19.120001
"348","2008-05-20",19.059999
"349","2008-05-21",18.610001
"350","2008-05-22",18.860001
"351","2008-05-23",18.370001
"352","2008-05-27",18.639999
"353","2008-05-28",18.76
"354","2008-05-29",18.9
"355","2008-05-30",18.65
"356","2008-06-02",17.67
"357","2008-06-03",18.34
"358","2008-06-04",18.42
"359","2008-06-05",18.639999
"360","2008-06-06",17.82
"361","2008-06-09",16.98
"362","2008-06-10",16.23
"363","2008-06-11",15.85
"364","2008-06-12",15.81
"365","2008-06-13",15.59
"366","2008-06-16",15.5
"367","2008-06-17",14.83
"368","2008-06-18",14.01
"369","2008-06-19",14.38
"370","2008-06-20",14.32
"371","2008-06-23",13.79
"372","2008-06-24",13.55
"373","2008-06-25",14.23
"374","2008-06-26",13.56
"375","2008-06-27",13.59
"376","2008-06-30",12.89
"377","2008-07-01",12.84
"378","2008-07-02",12.22
"379","2008-07-03",11.88
"380","2008-07-07",11.53
"381","2008-07-08",12.18
"382","2008-07-09",11.39
"383","2008-07-10",11.47
"384","2008-07-11",10.66
"385","2008-07-14",10.3
"386","2008-07-15",8.39
"387","2008-07-16",8.89
"388","2008-07-17",9.15
"389","2008-07-18",9.17
"390","2008-07-21",9.46
"391","2008-07-22",10.16
"392","2008-07-23",10.32
"393","2008-07-24",10.05
"394","2008-07-25",9.94
"395","2008-07-28",9.51
"396","2008-07-29",10.69
"397","2008-07-30",10.1
"398","2008-07-31",10.07
"399","2008-08-01",10.01
"400","2008-08-04",10.19
"401","2008-08-05",10.47
"402","2008-08-06",10.3
"403","2008-08-07",10.7
"404","2008-08-08",11.51
"405","2008-08-11",12.15
"406","2008-08-12",11.62
"407","2008-08-13",11.09
"408","2008-08-14",11.41
"409","2008-08-15",11.41
"410","2008-08-18",11.03
"411","2008-08-19",10.06
"412","2008-08-20",9.94
"413","2008-08-21",10.15
"414","2008-08-22",10.52
"415","2008-08-25",10.25
"416","2008-08-26",10.52
"417","2008-08-27",10.69
"418","2008-08-28",10.83
"419","2008-08-29",10.76
"420","2008-09-02",11.1
"421","2008-09-03",11.74
"422","2008-09-04",11.23
"423","2008-09-05",11.32
"424","2008-09-08",11.95
"425","2008-09-09",11.84
"426","2008-09-10",11.48
"427","2008-09-11",11.62
"428","2008-09-12",11.63
"429","2008-09-15",11.3
"430","2008-09-16",11.38
"431","2008-09-17",10.91
"432","2008-09-18",12.32
"433","2008-09-19",12.64
"434","2008-09-22",11.51
"435","2008-09-23",11.16
"436","2008-09-24",10.86
"437","2008-09-25",10.77
"438","2008-09-26",9.81
"439","2008-09-29",8.68
"440","2008-09-30",8.46
"441","2008-10-01",7.98
"442","2008-10-02",7.55
"443","2008-10-03",7.99
"444","2008-10-06",7.5
"445","2008-10-07",7.34
"446","2008-10-08",7.18
"447","2008-10-09",6.22
"448","2008-10-10",4.26
"449","2008-10-13",3.98
"450","2008-10-14",3.97
"451","2008-10-15",3.22
"452","2008-10-16",3.16
"453","2008-10-17",3.06
"454","2008-10-20",3.54
"455","2008-10-21",4.03
"456","2008-10-22",3.2
"457","2008-10-23",2.79
"458","2008-10-24",2.55
"459","2008-10-27",2.02
"460","2008-10-28",2.75
"461","2008-10-29",3.07
"462","2008-10-30",3.65
"463","2008-10-31",5.13
"464","2008-11-03",4.57
"465","2008-11-04",5.12
"466","2008-11-05",4.84
"467","2008-11-06",4.62
"468","2008-11-07",4.46
"469","2008-11-10",3.66
"470","2008-11-11",3.66
"471","2008-11-12",3.22
"472","2008-11-13",3.53
"473","2008-11-14",3.37
"474","2008-11-17",3.04
"475","2008-11-18",2.89
"476","2008-11-19",2.54
"477","2008-11-20",2.11
"478","2008-11-21",1.71
"479","2008-11-24",1.52
"480","2008-11-25",1.79
"481","2008-11-26",2.41
"482","2008-11-28",3.22
"483","2008-12-01",2.53
"484","2008-12-02",3.1
"485","2008-12-03",2.92
"486","2008-12-04",3
"487","2008-12-05",3.37
"488","2008-12-08",4.12
"489","2008-12-09",3.72
"490","2008-12-10",4.03
"491","2008-12-11",3.65
"492","2008-12-12",3.6
"493","2008-12-15",3.3
"494","2008-12-16",4.1
"495","2008-12-17",4.32
"496","2008-12-18",3.58
"497","2008-12-19",4.13
"498","2008-12-22",3.53
"499","2008-12-23",3.34
"500","2008-12-24",3.35
"501","2008-12-26",3.6
"502","2008-12-29",3.41
"503","2008-12-30",3.77
"504","2008-12-31",3.98
"505","2009-01-02",4.08
"506","2009-01-05",3.81
"507","2009-01-06",4.1
"508","2009-01-07",4.04
"509","2009-01-08",4.16
"510","2009-01-09",3.72
"511","2009-01-12",3.32
"512","2009-01-13",3.32
"513","2009-01-14",2.75
"514","2009-01-15",2.94
"515","2009-01-16",2.81
"516","2009-01-20",2.57
"517","2009-01-21",2.44
"518","2009-01-22",2.25
"519","2009-01-23",2.15
"520","2009-01-26",2.24
"521","2009-01-27",2.17
"522","2009-01-28",2.23
"523","2009-01-29",2.09
"524","2009-01-30",2.03
"525","2009-02-02",1.84
"526","2009-02-03",1.78
"527","2009-02-04",1.67
"528","2009-02-05",1.85
"529","2009-02-06",2.01
"530","2009-02-09",1.98
"531","2009-02-10",1.87
"532","2009-02-11",2
"533","2009-02-12",1.74
"534","2009-02-13",1.6
"535","2009-02-17",1.4
"536","2009-02-18",1.38
"537","2009-02-19",1.35
"538","2009-02-20",1.4
"539","2009-02-23",1.39
"540","2009-02-24",1.49
"541","2009-02-25",1.4
"542","2009-02-26",1.4
"543","2009-02-27",1.43
"544","2009-03-02",1.29
"545","2009-03-03",1.3
"546","2009-03-04",1.44
"547","2009-03-05",1.27
"548","2009-03-06",0.95
"549","2009-03-09",0.98
"550","2009-03-10",1.07
"551","2009-03-11",1.39
"552","2009-03-12",1.35
"553","2009-03-13",1.51
"554","2009-03-16",1.28
"555","2009-03-17",1.36
"556","2009-03-18",1.49
"557","2009-03-19",1.49
"558","2009-03-20",1.85
"559","2009-03-23",2
"560","2009-03-24",1.6
"561","2009-03-25",1.64
"562","2009-03-26",1.74
"563","2009-03-27",1.7
"564","2009-03-30",1.81
"565","2009-03-31",1.6
"566","2009-04-01",1.06
"567","2009-04-02",1.21
"568","2009-04-03",2.07
"569","2009-04-06",2.09
"570","2009-04-07",1.76
"571","2009-04-08",1.93
"572","2009-04-09",2.05
"573","2009-04-13",2.21
"574","2009-04-14",2.35
"575","2009-04-15",2.69
"576","2009-04-16",3.06
"577","2009-04-17",3.14
"578","2009-04-20",2.75
"579","2009-04-21",2.99
"580","2009-04-22",3.36
"581","2009-04-23",3.53
"582","2009-04-24",4.01
"583","2009-04-27",3.83
"584","2009-04-28",3.92
"585","2009-04-29",4.44
"586","2009-04-30",5.16
"587","2009-05-01",5.58
"588","2009-05-04",5.74
"589","2009-05-05",7.2
"590","2009-05-06",6.9
"591","2009-05-07",6.71
"592","2009-05-08",7.2
"593","2009-05-11",7.07
"594","2009-05-12",7.24
"595","2009-05-13",6.75
"596","2009-05-14",7.09
"597","2009-05-15",6.97
"598","2009-05-18",8.53
"599","2009-05-19",8.39
"600","2009-05-20",8.56
"601","2009-05-21",8.55
"602","2009-05-22",8.28
"603","2009-05-26",8.96
"604","2009-05-27",8.64
"605","2009-05-28",9.42
"606","2009-05-29",9.51
"607","2009-06-01",10.23
"608","2009-06-02",10.51
"609","2009-06-03",10.29
"610","2009-06-04",10.1
"611","2009-06-05",10.34
"612","2009-06-08",10.6
"613","2009-06-09",10.87
"614","2009-06-10",11.03
"615","2009-06-11",10.75
"616","2009-06-12",10.94
"617","2009-06-15",10.23
"618","2009-06-16",9.43
"619","2009-06-17",9.38
"620","2009-06-18",9.38
"621","2009-06-19",9.38
"622","2009-06-22",7.86
"623","2009-06-23",8.48
"624","2009-06-24",8.76
"625","2009-06-25",9.45
"626","2009-06-26",9.79
"627","2009-06-29",10.09
"628","2009-06-30",10.16
"629","2009-07-01",10.16
"630","2009-07-02",9.6
"631","2009-07-06",9.23
"632","2009-07-07",9
"633","2009-07-08",9
"634","2009-07-09",8.45
"635","2009-07-10",8.35
"636","2009-07-13",9.21
"637","2009-07-14",9.62
"638","2009-07-15",10.12
"639","2009-07-16",10.93
"640","2009-07-17",10.98
"641","2009-07-20",11
"642","2009-07-21",10.68
"643","2009-07-22",10.58
"644","2009-07-23",11.1
"645","2009-07-24",11.47
"646","2009-07-27",11.47
"647","2009-07-28",11.17
"648","2009-07-29",10.9
"649","2009-07-30",11.5
"650","2009-07-31",12.3
"651","2009-08-03",13.99
"652","2009-08-04",14.22
"653","2009-08-05",14.77
"654","2009-08-06",13.8
"655","2009-08-07",14.65
"656","2009-08-10",14.43
"657","2009-08-11",13.62
"658","2009-08-12",14.1
"659","2009-08-13",14.28
"660","2009-08-14",13.29
"661","2009-08-17",12.54
"662","2009-08-18",13.08
"663","2009-08-19",13.4
"664","2009-08-20",13.64
"665","2009-08-21",13.66
"666","2009-08-24",13.4
"667","2009-08-25",13.86
"668","2009-08-26",13.78
"669","2009-08-27",13.45
"670","2009-08-28",13.61
"671","2009-08-31",12.82
"672","2009-09-01",11.89
"673","2009-09-02",11.24
"674","2009-09-03",11
"675","2009-09-04",11.02
"676","2009-09-08",11.03
"677","2009-09-09",11.19
"678","2009-09-10",11.45
"679","2009-09-11",11.16
"680","2009-09-14",10.48
"681","2009-09-15",10.97
"682","2009-09-16",10.66
"683","2009-09-17",10.15
"684","2009-09-18",10.37
"685","2009-09-21",10.14
"686","2009-09-22",10.56
"687","2009-09-23",10.34
"688","2009-09-24",10.11
"689","2009-09-25",10.22
"690","2009-09-28",10.32
"691","2009-09-29",10.83
"692","2009-09-30",10.5
"693","2009-10-01",9.91
"694","2009-10-02",9.6
"695","2009-10-05",10.08
"696","2009-10-06",10.34
"697","2009-10-07",9.93
"698","2009-10-08",10.66
"699","2009-10-09",10.91
"700","2009-10-12",11
"701","2009-10-13",11.11
"702","2009-10-14",12.18
"703","2009-10-15",12.89
"704","2009-10-16",12.54
"705","2009-10-19",12.84
"706","2009-10-20",12.65
"707","2009-10-21",12.86
"708","2009-10-22",13.04
"709","2009-10-23",12.58
"710","2009-10-26",12.5
"711","2009-10-27",10.38
"712","2009-10-28",9.55
"713","2009-10-29",9.83
"714","2009-10-30",8.94
"715","2009-11-02",8.54
"716","2009-11-03",9.06
"717","2009-11-04",8.6
"718","2009-11-05",9.03
"719","2009-11-06",9.22
"720","2009-11-09",9.74
"721","2009-11-10",9.49
"722","2009-11-11",9.6
"723","2009-11-12",9.12
"724","2009-11-13",9.15
"725","2009-11-16",9.79
"726","2009-11-17",9.64
"727","2009-11-18",9.63
"728","2009-11-19",9.21
"729","2009-11-20",9.02
"730","2009-11-23",9.23
"731","2009-11-24",9.11
"732","2009-11-25",9.33
"733","2009-11-27",8.98
"734","2009-11-30",8.85
"735","2009-12-01",8.91
"736","2009-12-02",9.05
"737","2009-12-03",9.06
"738","2009-12-04",9.48
"739","2009-12-07",9.65
"740","2009-12-08",9.67
"741","2009-12-09",9.61
"742","2009-12-10",9.52
"743","2009-12-11",9.79
"744","2009-12-14",9.85
"745","2009-12-15",9.72
"746","2009-12-16",9.81
"747","2009-12-17",9.77
"748","2009-12-18",9.96
"749","2009-12-21",10.4
"750","2009-12-22",10.59
"751","2009-12-23",10.94
"752","2009-12-24",10.9
"753","2009-12-28",10.88
"754","2009-12-29",10.72
"755","2009-12-30",10.71
"756","2009-12-31",10.39
"757","2010-01-04",10.68
"758","2010-01-05",10.88
"759","2010-01-06",11.22
"760","2010-01-07",11.19
"761","2010-01-08",11.31
"762","2010-01-11",11.44
"763","2010-01-12",11.17
"764","2010-01-13",11.18
"765","2010-01-14",11.07
"766","2010-01-15",10.95
"767","2010-01-19",11
"768","2010-01-20",10.69
"769","2010-01-21",10.24
"770","2010-01-22",9.81
"771","2010-01-25",9.91
"772","2010-01-26",9.89
"773","2010-01-27",9.72
"774","2010-01-28",9.6
"775","2010-01-29",9.55
"776","2010-02-01",9.91
"777","2010-02-02",10.2
"778","2010-02-03",10
"779","2010-02-04",9.44
"780","2010-02-05",9.28
"781","2010-02-08",9.05
"782","2010-02-09",9.26
"783","2010-02-10",9.32
"784","2010-02-11",9.3
"785","2010-02-12",9.35
"786","2010-02-16",9.61
"787","2010-02-17",9.7
"788","2010-02-18",9.8
"789","2010-02-19",9.71
"790","2010-02-22",9.67
"791","2010-02-23",9.79
"792","2010-02-24",10.39
"793","2010-02-25",10.48
"794","2010-02-26",10.3
"795","2010-03-01",10.7
"796","2010-03-02",10.95
"797","2010-03-03",11.29
"798","2010-03-04",11.69
"799","2010-03-05",11.82
"800","2010-03-08",11.65
"801","2010-03-09",11.58
"802","2010-03-10",11.75
"803","2010-03-11",11.77
"804","2010-03-12",11.76
"805","2010-03-15",11.67
"806","2010-03-16",11.9
"807","2010-03-17",12.02
"808","2010-03-18",12.25
"809","2010-03-19",12
"810","2010-03-22",12.39
"811","2010-03-23",12.51
"812","2010-03-24",12.01
"813","2010-03-25",12.07
"814","2010-03-26",12.09
"815","2010-03-29",11.49
"816","2010-03-30",11.71
"817","2010-03-31",11
"818","2010-04-01",11.64
"819","2010-04-05",11.97
"820","2010-04-06",12.05
"821","2010-04-07",12.1
"822","2010-04-08",12.17
"823","2010-04-09",12.16
"824","2010-04-12",12
"825","2010-04-13",11.88
"826","2010-04-14",12.59
"827","2010-04-15",12.49
"828","2010-04-16",12.12
"829","2010-04-19",11.84
"830","2010-04-20",12.07
"831","2010-04-21",12.54
"832","2010-04-22",13.18
"833","2010-04-23",13.04
"834","2010-04-26",13.09
"835","2010-04-27",11
"836","2010-04-28",10.93
"837","2010-04-29",11
"838","2010-04-30",10.68
"839","2010-05-03",11.3
"840","2010-05-04",10.96
"841","2010-05-05",10.76
"842","2010-05-06",10.28
"843","2010-05-07",10.02
"844","2010-05-10",10.79
"845","2010-05-11",10.72
"846","2010-05-12",11.36
"847","2010-05-13",10.65
"848","2010-05-14",10.43
"849","2010-05-17",10.35
"850","2010-05-18",9.93
"851","2010-05-19",9.63
"852","2010-05-20",9.29
"853","2010-05-21",9.47
"854","2010-05-24",9.18
"855","2010-05-25",9.56
"856","2010-05-26",9.65
"857","2010-05-27",10.14
"858","2010-05-28",9.89
"859","2010-06-01",9.19
"860","2010-06-02",9.53
"861","2010-06-03",9.77
"862","2010-06-04",9.25
"863","2010-06-07",8.67
"864","2010-06-08",8.68
"865","2010-06-09",8.45
"866","2010-06-10",8.93
"867","2010-06-11",8.95
"868","2010-06-14",9.16
"869","2010-06-15",9.8
"870","2010-06-16",9.84
"871","2010-06-17",9.39
"872","2010-06-18",9.17
"873","2010-06-21",8.75
"874","2010-06-22",8.59
"875","2010-06-23",8.77
"876","2010-06-24",8.48
"877","2010-06-25",8.77
"878","2010-06-28",8.73
"879","2010-06-29",8.71
"880","2010-06-30",8.56
"881","2010-07-01",8.56
"882","2010-07-02",8.47
"883","2010-07-06",8.39
"884","2010-07-07",8.63
"885","2010-07-08",8.65
"886","2010-07-09",8.7
"887","2010-07-12",8.49
"888","2010-07-13",9
"889","2010-07-14",9.07
"890","2010-07-15",8.93
"891","2010-07-16",8.65
"892","2010-07-19",8.89
"893","2010-07-20",9.14
"894","2010-07-21",8.9
"895","2010-07-22",9.43
"896","2010-07-23",9.78
"897","2010-07-26",10.23
"898","2010-07-27",10.14
"899","2010-07-28",9.75
"900","2010-07-29",10.06
"901","2010-07-30",9.89
"902","2010-08-02",9.93
"903","2010-08-03",9.64
"904","2010-08-04",9.73
"905","2010-08-05",9.62
"906","2010-08-06",9.55
"907","2010-08-09",9.67
"908","2010-08-10",9.26
"909","2010-08-11",8.85
"910","2010-08-12",8.71
"911","2010-08-13",8.53
"912","2010-08-16",8.5
"913","2010-08-17",8.82
"914","2010-08-18",8.89
"915","2010-08-19",8.85
"916","2010-08-20",8.83
"917","2010-08-23",8.7
"918","2010-08-24",8.96
"919","2010-08-25",9.06
"920","2010-08-26",9.06
"921","2010-08-27",9.14
"922","2010-08-30",8.84
"923","2010-08-31",8.81
"924","2010-09-01",9.22
"925","2010-09-02",9.42
"926","2010-09-03",9.68
"927","2010-09-07",9.44
"928","2010-09-08",8.85
"929","2010-09-09",8.86
"930","2010-09-10",8.86
"931","2010-09-13",9.09
"932","2010-09-14",9.2
"933","2010-09-15",9.25
"934","2010-09-16",9.21
"935","2010-09-17",8.9
"936","2010-09-20",9.21
"937","2010-09-21",9.01
"938","2010-09-22",9.03
"939","2010-09-23",9.01
"940","2010-09-24",9.74
"941","2010-09-27",9.71
"942","2010-09-28",9.78
"943","2010-09-29",9.95
"944","2010-09-30",9.83
"945","2010-10-01",9.9
"946","2010-10-04",9.5
"947","2010-10-05",9.95
"948","2010-10-06",10.11
"949","2010-10-07",10
"950","2010-10-08",10.44
"951","2010-10-11",10.52
"952","2010-10-12",10.55
"953","2010-10-13",10.54
"954","2010-10-14",10.55
"955","2010-10-15",10.53
"956","2010-10-18",10.73
"957","2010-10-19",10.26
"958","2010-10-20",10.47
"959","2010-10-21",10.72
"960","2010-10-22",10.65
"961","2010-10-25",10.62
"962","2010-10-26",10.71
"963","2010-10-27",10.72
"964","2010-10-28",10.95
"965","2010-10-29",10.92
"966","2010-11-01",11.04
"967","2010-11-02",11.53
"968","2010-11-03",11.79
"969","2010-11-04",12
"970","2010-11-05",12.19
"971","2010-11-08",12.45
"972","2010-11-09",12.3
"973","2010-11-10",12.71
"974","2010-11-11",12.7
"975","2010-11-12",12.35
"976","2010-11-15",12.42
"977","2010-11-16",12.04
"978","2010-11-17",12.39
"979","2010-11-18",12.64
"980","2010-11-19",12.71
"981","2010-11-22",12.79
"982","2010-11-23",12.49
"983","2010-11-24",12.87
"984","2010-11-26",12.84
"985","2010-11-29",12.78
"986","2010-11-30",12.38
"987","2010-12-01",12.76
"988","2010-12-02",13.09
"989","2010-12-03",13.24
"990","2010-12-06",13.26
