"","date","GFNCP"
"190","2014-02-19",103.989998
"191","2014-02-20",103.120003
"192","2014-02-21",104.040001
"193","2014-02-24",103
"194","2014-02-25",103.5
"195","2014-02-26",103
"196","2014-02-27",104.089996
"197","2014-02-28",104.089996
"198","2014-03-03",104.07
"199","2014-03-04",104.489998
"200","2014-03-05",105
"201","2014-03-06",104.010002
"202","2014-03-07",104.989998
"203","2014-03-10",105.029999
"204","2014-03-11",105
"205","2014-03-12",105
"206","2014-03-13",107
"207","2014-03-14",106
"208","2014-03-17",106
"209","2014-03-18",106
"210","2014-03-19",106.5
"211","2014-03-20",106.5
"212","2014-03-21",104.260002
"213","2014-03-24",106
"214","2014-03-25",106
"215","2014-03-26",108.830002
"216","2014-03-27",108
"217","2014-03-28",108
"218","2014-03-31",108
"219","2014-04-01",108
"220","2014-04-02",108
"221","2014-04-03",108
"222","2014-04-04",108
"223","2014-04-07",108
"224","2014-04-08",105.900002
"225","2014-04-09",105
"226","2014-04-10",105
"227","2014-04-11",106.699997
"228","2014-04-14",106.5
"229","2014-04-15",106.349998
"230","2014-04-16",106.860001
"231","2014-04-17",106.669998
"232","2014-04-21",107.290001
"233","2014-04-22",107.989998
"234","2014-04-23",106
"235","2014-04-24",107.029999
"236","2014-04-25",106
"237","2014-04-28",107.029999
"238","2014-04-29",106.5
"239","2014-04-30",106.5
"240","2014-05-01",106.5
"241","2014-05-02",107.050003
"242","2014-05-05",107
"243","2014-05-06",109
"244","2014-05-07",106
"245","2014-05-08",106
"246","2014-05-09",106
"247","2014-05-12",107
"248","2014-05-13",109
"249","2014-05-14",109
"250","2014-05-15",107.5
"251","2014-05-16",107
"252","2014-05-19",107
"253","2014-05-20",107
"254","2014-05-21",107
"255","2014-05-22",107.5
"256","2014-05-23",108.25
"257","2014-05-27",108.25
"258","2014-05-28",108.25
"259","2014-05-29",108.25
"260","2014-05-30",108.25
"261","2014-06-02",108.25
"262","2014-06-03",108.25
"263","2014-06-04",107.5
"264","2014-06-05",107.510002
"265","2014-06-06",106
"266","2014-06-09",106
"267","2014-06-10",105
"268","2014-06-11",104.25
"269","2014-06-12",105.010002
"270","2014-06-13",105.010002
"271","2014-06-16",108
"272","2014-06-17",108
"273","2014-06-18",107.949997
"274","2014-06-19",106.989998
"275","2014-06-20",106.989998
"276","2014-06-23",106.989998
"277","2014-06-24",107
"278","2014-06-25",108
"279","2014-06-26",108
"280","2014-06-27",105.690002
"281","2014-06-30",108
"282","2014-07-01",108
"283","2014-07-02",109
"284","2014-07-03",109
"285","2014-07-07",109
"286","2014-07-08",105.75
"287","2014-07-09",105.75
"288","2014-07-10",105.75
"289","2014-07-11",107.75
"290","2014-07-14",106.080002
"291","2014-07-15",107.5
"292","2014-07-16",107.5
"293","2014-07-17",109
"294","2014-07-18",109
"295","2014-07-21",108.980003
"296","2014-07-22",107.75
"297","2014-07-23",107.75
"298","2014-07-24",107.75
"299","2014-07-25",109
"300","2014-07-28",108.010002
"301","2014-07-29",109.949997
"302","2014-07-30",106.610001
"303","2014-07-31",106.610001
"304","2014-08-01",108.949997
"305","2014-08-04",106.260002
"306","2014-08-05",106.260002
"307","2014-08-06",106.260002
"308","2014-08-07",106.260002
"309","2014-08-08",106.260002
"310","2014-08-11",106.260002
"311","2014-08-12",106.260002
"312","2014-08-13",107
"313","2014-08-14",107.25
"314","2014-08-15",107.25
"315","2014-08-18",107.25
"316","2014-08-19",107.25
"317","2014-08-20",107.25
"318","2014-08-21",107.25
"319","2014-08-22",107.25
"320","2014-08-25",106.019997
"321","2014-08-26",106.019997
"322","2014-08-27",106.019997
"323","2014-08-28",106.019997
"324","2014-08-29",106.019997
"325","2014-09-02",106.019997
"326","2014-09-03",106.279999
"327","2014-09-04",106.279999
"328","2014-09-05",106.279999
"329","2014-09-08",106.080002
"330","2014-09-09",106.5
"331","2014-09-10",106.5
"332","2014-09-11",106.5
"333","2014-09-12",105.599998
"334","2014-09-15",105.32
"335","2014-09-16",105.25
"336","2014-09-17",106.75
"337","2014-09-18",106
"338","2014-09-19",106
"339","2014-09-22",106
"340","2014-09-23",106
"341","2014-09-24",106
"342","2014-09-25",106
"343","2014-09-26",106
"344","2014-09-29",106
"345","2014-09-30",106
"346","2014-10-01",106.480003
"347","2014-10-02",106.480003
"348","2014-10-03",106.480003
"349","2014-10-06",106.480003
"350","2014-10-07",105.5
"351","2014-10-08",105.5
"352","2014-10-09",105.5
"353","2014-10-10",105.5
"354","2014-10-13",105.5
"355","2014-10-14",104
"356","2014-10-15",104
"357","2014-10-16",105
"358","2014-10-17",106
"359","2014-10-20",106
"360","2014-10-21",106
"361","2014-10-22",105.599998
"362","2014-10-23",105.599998
"363","2014-10-24",105.599998
"364","2014-10-27",105.599998
"365","2014-10-28",102.709999
"366","2014-10-29",105.449997
"367","2014-10-30",105.75
"368","2014-10-31",105.769997
"369","2014-11-03",106.5
"370","2014-11-04",106.5
"371","2014-11-05",106.5
"372","2014-11-06",106.5
"373","2014-11-07",106.5
"374","2014-11-10",106.75
"375","2014-11-11",106.75
"376","2014-11-12",106.75
"377","2014-11-13",106.75
"378","2014-11-14",106.5
"379","2014-11-17",106.800003
"380","2014-11-18",106.800003
"381","2014-11-19",106.800003
"382","2014-11-20",107
"383","2014-11-21",105.5
"384","2014-11-24",105
"385","2014-11-25",105
"386","2014-11-26",107.5
"387","2014-11-28",107.5
"388","2014-12-01",107.5
"389","2014-12-02",107
"390","2014-12-03",105.059998
"391","2014-12-04",105.059998
"392","2014-12-05",104.949997
"393","2014-12-08",104.949997
"394","2014-12-09",104.949997
"395","2014-12-10",104.010002
"396","2014-12-11",104
"397","2014-12-12",104
"398","2014-12-15",102
"399","2014-12-16",102
"400","2014-12-17",102
"401","2014-12-18",102
"402","2014-12-19",102
"403","2014-12-22",101.910004
"404","2014-12-23",102
"405","2014-12-24",101.919998
"406","2014-12-26",102
"407","2014-12-29",103.800003
"408","2014-12-30",103.800003
"409","2014-12-31",105
"410","2015-01-02",104.5
"411","2015-01-05",104.5
"412","2015-01-06",105.830002
"413","2015-01-07",106.599998
"414","2015-01-08",104.949997
"415","2015-01-09",104.629997
"416","2015-01-12",106.5
"417","2015-01-13",106.5
"418","2015-01-14",106.5
"419","2015-01-15",106.5
"420","2015-01-16",106.5
"421","2015-01-20",104
"422","2015-01-21",104
"423","2015-01-22",105
"424","2015-01-23",105
"425","2015-01-26",105.019997
"426","2015-01-27",107.959999
"427","2015-01-28",108
"428","2015-01-29",106
"429","2015-01-30",106
"430","2015-02-02",106
"431","2015-02-03",107
"432","2015-02-04",107
"433","2015-02-05",107
"434","2015-02-06",108
"435","2015-02-09",108
"436","2015-02-10",108
"437","2015-02-11",106
"438","2015-02-12",107
"439","2015-02-13",108
"440","2015-02-17",112.959999
"441","2015-02-18",108
"442","2015-02-19",108
"443","2015-02-20",110
"444","2015-02-23",109.599998
"445","2015-02-24",107.989998
"446","2015-02-25",110
"447","2015-02-26",110
"448","2015-02-27",110
"449","2015-03-02",113.540001
"450","2015-03-03",110
"451","2015-03-04",110
"452","2015-03-05",110
"453","2015-03-06",110
"454","2015-03-09",110
"455","2015-03-10",114
"456","2015-03-11",114
"457","2015-03-12",111
"458","2015-03-13",111
"459","2015-03-16",112
"460","2015-03-17",111
"461","2015-03-18",111
"462","2015-03-19",108
"463","2015-03-20",108
"464","2015-03-23",108
"465","2015-03-24",108
"466","2015-03-25",110.949997
"467","2015-03-26",110.949997
"468","2015-03-27",110.949997
"469","2015-03-30",110.949997
"470","2015-03-31",110.949997
"471","2015-04-01",110.989998
"472","2015-04-02",107.010002
"473","2015-04-06",107.010002
"474","2015-04-07",107.010002
"475","2015-04-08",107.010002
"476","2015-04-09",110.099998
"477","2015-04-10",110.099998
"478","2015-04-13",110.099998
"479","2015-04-14",109.75
"480","2015-04-15",109.75
"481","2015-04-16",109.75
"482","2015-04-17",109.75
"483","2015-04-20",110.949997
"484","2015-04-21",110.949997
"485","2015-04-22",110.949997
"486","2015-04-23",111.300003
"487","2015-04-24",114.5
"488","2015-04-27",112
"489","2015-04-28",107.389999
"490","2015-04-29",107.559998
"491","2015-04-30",107.559998
"492","2015-05-01",107.559998
"493","2015-05-04",109.589996
"494","2015-05-05",105.68
"495","2015-05-06",105.68
"496","2015-05-07",108.099998
"497","2015-05-08",112.860001
"498","2015-05-11",110
"499","2015-05-12",110
"500","2015-05-13",109.790001
"501","2015-05-14",108.5
"502","2015-05-15",108.959999
"503","2015-05-18",109.949997
"504","2015-05-19",109.949997
"505","2015-05-20",109.949997
"506","2015-05-21",106.639999
"507","2015-05-22",107.699997
"508","2015-05-26",106.620003
"509","2015-05-27",106.620003
"510","2015-05-28",106.620003
"511","2015-05-29",106.620003
"512","2015-06-01",106.580002
"513","2015-06-02",107
"514","2015-06-03",107
"515","2015-06-04",105.089996
"516","2015-06-05",105.089996
"517","2015-06-08",105.5
"518","2015-06-09",105.510002
"519","2015-06-10",105.720001
"520","2015-06-11",105.720001
"521","2015-06-12",105.720001
"522","2015-06-15",105.720001
"523","2015-06-16",107
"524","2015-06-17",107
"525","2015-06-18",107
"526","2015-06-19",107
"527","2015-06-22",105.050003
"528","2015-06-23",103.5
"529","2015-06-24",103.5
"530","2015-06-25",103.5
"531","2015-06-26",103.5
"532","2015-06-29",103.5
"533","2015-06-30",103.5
"534","2015-07-01",103.5
"535","2015-07-02",103.5
"536","2015-07-06",103.290001
"537","2015-07-07",103.290001
"538","2015-07-08",103.290001
"539","2015-07-09",103
"540","2015-07-10",103
"541","2015-07-13",103
"542","2015-07-14",103
"543","2015-07-15",103
"544","2015-07-16",103
"545","2015-07-17",103
"546","2015-07-20",103
"547","2015-07-21",103
"548","2015-07-22",101.489998
"549","2015-07-23",101.489998
"550","2015-07-24",101.489998
"551","2015-07-27",101.489998
"552","2015-07-28",98
"553","2015-07-29",98
"554","2015-07-30",98
"555","2015-07-31",98
"556","2015-08-03",99
"557","2015-08-04",100
"558","2015-08-05",100
"559","2015-08-06",97.849998
"560","2015-08-07",97.849998
"561","2015-08-10",97.849998
"562","2015-08-11",97.849998
"563","2015-08-12",97.849998
"564","2015-08-13",97.849998
"565","2015-08-14",90.010002
"566","2015-08-17",93.769997
"567","2015-08-18",98
"568","2015-08-19",98
"569","2015-08-20",95
"570","2015-08-21",95
"571","2015-08-24",85.050003
"572","2015-08-25",91.25
"573","2015-08-26",94.18
"574","2015-08-27",94
"575","2015-08-28",93.949997
"576","2015-08-31",92
"577","2015-09-01",91.480003
"578","2015-09-02",91.480003
"579","2015-09-03",88.059998
"580","2015-09-04",91
"581","2015-09-08",91
"582","2015-09-09",90
"583","2015-09-10",91.5
"584","2015-09-11",90.050003
"585","2015-09-14",90.050003
"586","2015-09-15",90.050003
"587","2015-09-16",90.050003
"588","2015-09-17",90
"589","2015-09-18",90
"590","2015-09-21",89.019997
"591","2015-09-22",89.5
"592","2015-09-23",89.5
"593","2015-09-24",89.5
"594","2015-09-25",90
"595","2015-09-28",89.239998
"596","2015-09-29",86.980003
"597","2015-09-30",88.099998
"598","2015-10-01",88.099998
"599","2015-10-02",88.099998
"600","2015-10-05",88.099998
"601","2015-10-06",90
"602","2015-10-07",89.239998
"603","2015-10-08",90
"604","2015-10-09",90
"605","2015-10-12",90
"606","2015-10-13",90
"607","2015-10-14",89
"608","2015-10-15",90
"609","2015-10-16",88
"610","2015-10-19",90
"611","2015-10-20",88.989998
"612","2015-10-21",89
"613","2015-10-22",88
"614","2015-10-23",88
"615","2015-10-26",87.5
"616","2015-10-27",87.5
"617","2015-10-28",83.5
"618","2015-10-29",80
"619","2015-10-30",80.5
"620","2015-11-02",80.5
"621","2015-11-03",81.5
"622","2015-11-04",80
"623","2015-11-05",79.5
"624","2015-11-06",76.949997
"625","2015-11-09",79.639999
"626","2015-11-10",79.639999
"627","2015-11-11",80
"628","2015-11-12",77
"629","2015-11-13",78
"630","2015-11-16",80.989998
"631","2015-11-17",80.989998
"632","2015-11-18",77.010002
"633","2015-11-19",77.010002
"634","2015-11-20",79
"635","2015-11-23",79
"636","2015-11-24",78
"637","2015-11-25",75.129997
"638","2015-11-27",78.989998
"639","2015-11-30",79
"640","2015-12-01",79
"641","2015-12-02",78
"642","2015-12-03",78
"643","2015-12-04",79
"644","2015-12-07",75
"645","2015-12-08",76
"646","2015-12-09",74
"647","2015-12-10",73.489998
"648","2015-12-11",72
"649","2015-12-14",73
"650","2015-12-15",73
"651","2015-12-16",73.5
"652","2015-12-17",72.5
"653","2015-12-18",74
"654","2015-12-21",73.900002
"655","2015-12-22",72.5
"656","2015-12-23",72.010002
"657","2015-12-24",72.010002
"658","2015-12-28",73
"659","2015-12-29",73
"660","2015-12-30",72.940002
"661","2015-12-31",72.989998
"662","2016-01-04",72.989998
"663","2016-01-05",71
"664","2016-01-06",72.989998
"665","2016-01-07",71.510002
"666","2016-01-08",71.510002
"667","2016-01-11",75.400002
"668","2016-01-12",73.440002
"669","2016-01-13",71.25
"670","2016-01-14",70
"671","2016-01-15",70
"672","2016-01-19",67
"673","2016-01-20",65.25
"674","2016-01-21",65
"675","2016-01-22",66.470001
"676","2016-01-25",64
"677","2016-01-26",68
"678","2016-01-27",65
"679","2016-01-28",65
"680","2016-01-29",65
"681","2016-02-01",60.5
"682","2016-02-02",64.989998
"683","2016-02-03",65
"684","2016-02-04",64
"685","2016-02-05",65
"686","2016-02-08",64.900002
"687","2016-02-09",65
"688","2016-02-10",63.509998
"689","2016-02-11",62
"690","2016-02-12",61.73
"691","2016-02-16",61
"692","2016-02-17",61
"693","2016-02-18",61
"694","2016-02-19",61
"695","2016-02-22",63
"696","2016-02-23",61.07
"697","2016-02-24",61.5
"698","2016-02-25",59.889999
"699","2016-02-26",59.759998
"700","2016-02-29",65.5
"701","2016-03-01",62.349998
"702","2016-03-02",65.480003
"703","2016-03-03",65
"704","2016-03-04",66.480003
"705","2016-03-07",69.059998
"706","2016-03-08",69.059998
"707","2016-03-09",69.059998
"708","2016-03-10",68.5
"709","2016-03-11",68.5
"710","2016-03-14",68.5
"711","2016-03-15",68.5
"712","2016-03-16",68.650002
"713","2016-03-17",69
"714","2016-03-18",67.860001
"715","2016-03-21",69.470001
"716","2016-03-22",72
"717","2016-03-23",69.07
"718","2016-03-24",71.5
"719","2016-03-28",70.779999
"720","2016-03-29",71
"721","2016-03-30",71
"722","2016-03-31",71
"723","2016-04-01",72
"724","2016-04-04",70.029999
"725","2016-04-05",70.029999
"726","2016-04-06",72
"727","2016-04-07",72
"728","2016-04-08",72
"729","2016-04-11",74
"730","2016-04-12",74
"731","2016-04-13",74
"732","2016-04-14",74
"733","2016-04-15",74
"734","2016-04-18",75
"735","2016-04-19",77
"736","2016-04-20",77
"737","2016-04-21",79
"738","2016-04-22",79
"739","2016-04-25",79.940002
"740","2016-04-26",80
"741","2016-04-27",80.019997
"742","2016-04-28",82.910004
"743","2016-04-29",80.5
"744","2016-05-02",79
"745","2016-05-03",79.07
"746","2016-05-04",78.989998
"747","2016-05-05",78.989998
"748","2016-05-06",78.989998
"749","2016-05-09",77.489998
"750","2016-05-10",77.489998
"751","2016-05-11",81.900002
"752","2016-05-12",81.900002
"753","2016-05-13",81.900002
"754","2016-05-16",81.900002
"755","2016-05-17",82.449997
"756","2016-05-18",81.25
"757","2016-05-19",81.190002
"758","2016-05-20",80.849998
"759","2016-05-23",82.470001
"760","2016-05-24",79
"761","2016-05-25",80
"762","2016-05-26",80
"763","2016-05-27",80.199997
"764","2016-05-31",79.870003
"765","2016-06-01",80.75
"766","2016-06-02",80.75
"767","2016-06-03",80.75
"768","2016-06-06",79.980003
"769","2016-06-07",81.260002
"770","2016-06-08",79.860001
"771","2016-06-09",79.860001
"772","2016-06-10",80.099998
"773","2016-06-13",78
"774","2016-06-14",79
"775","2016-06-15",79
"776","2016-06-16",79
"777","2016-06-17",81.349998
"778","2016-06-20",81.349998
"779","2016-06-21",81.349998
"780","2016-06-22",81.099998
"781","2016-06-23",83.480003
"782","2016-06-24",81.150002
"783","2016-06-27",82.279999
"784","2016-06-28",83.5
"785","2016-06-29",83.5
"786","2016-06-30",83.5
"787","2016-07-01",84.5
"788","2016-07-05",82.599998
"789","2016-07-06",82.599998
"790","2016-07-07",82.599998
"791","2016-07-08",82.5
"792","2016-07-11",84
"793","2016-07-12",84.300003
"794","2016-07-13",84
"795","2016-07-14",83.690002
"796","2016-07-15",84.870003
"797","2016-07-18",88
"798","2016-07-19",91.25
"799","2016-07-20",90
"800","2016-07-21",91
"801","2016-07-22",90.220001
"802","2016-07-25",90.410004
"803","2016-07-26",92.5
"804","2016-07-27",90.720001
"805","2016-07-28",90.040001
"806","2016-07-29",92.25
"807","2016-08-01",88.75
"808","2016-08-02",88.370003
"809","2016-08-03",88
"810","2016-08-04",88.050003
"811","2016-08-05",88.050003
"812","2016-08-08",89.18
"813","2016-08-09",89.18
"814","2016-08-10",88.75
"815","2016-08-11",88.199997
"816","2016-08-12",88.199997
"817","2016-08-15",88.379997
"818","2016-08-16",89.5
"819","2016-08-17",89.300003
"820","2016-08-18",89.739998
"821","2016-08-19",89.07
"822","2016-08-22",89.400002
"823","2016-08-23",89.440002
"824","2016-08-24",88.699997
"825","2016-08-25",89.160004
"826","2016-08-26",90.25
"827","2016-08-29",90.389999
"828","2016-08-30",89.800003
"829","2016-08-31",89.800003
"830","2016-09-01",88.809998
"831","2016-09-02",89.339996
"832","2016-09-06",90.599998
"833","2016-09-07",89.5
"834","2016-09-08",89.5
"835","2016-09-09",88.900002
"836","2016-09-12",88
"837","2016-09-13",89.5
"838","2016-09-14",89.5
"839","2016-09-15",89.349998
"840","2016-09-16",88.699997
"841","2016-09-19",88.099998
"842","2016-09-20",88.099998
"843","2016-09-21",89.260002
"844","2016-09-22",89.019997
"845","2016-09-23",88.75
"846","2016-09-26",88.68
"847","2016-09-27",88.599998
"848","2016-09-28",88.510002
"849","2016-09-29",88.849998
"850","2016-09-30",88.650002
"851","2016-10-03",88.650002
"852","2016-10-04",88.650002
"853","2016-10-05",88.980003
"854","2016-10-06",88.040001
"855","2016-10-07",88.019997
"856","2016-10-10",88.639999
"857","2016-10-11",88.639999
"858","2016-10-12",88.650002
"859","2016-10-13",88.650002
"860","2016-10-14",88.620003
"861","2016-10-17",89.5
"862","2016-10-18",88.410004
"863","2016-10-19",90.25
"864","2016-10-20",90.199997
"865","2016-10-21",90
"866","2016-10-24",90.449997
"867","2016-10-25",90.400002
"868","2016-10-26",89.709999
"869","2016-10-27",89.709999
"870","2016-10-28",90.5
"871","2016-10-31",90.080002
"872","2016-11-01",90.25
"873","2016-11-02",90.25
"874","2016-11-03",89.75
"875","2016-11-04",89.75
"876","2016-11-07",89.699997
"877","2016-11-08",89.57
"878","2016-11-09",89.849998
"879","2016-11-10",89.849998
"880","2016-11-11",89.849998
"881","2016-11-14",89.849998
"882","2016-11-15",89
"883","2016-11-16",89
"884","2016-11-17",89.480003
"885","2016-11-18",89.480003
"886","2016-11-21",89.480003
"887","2016-11-22",89.480003
"888","2016-11-23",88.160004
"889","2016-11-25",88.580002
"890","2016-11-28",89.199997
"891","2016-11-29",88.989998
"892","2016-11-30",87.190002
"893","2016-12-01",87.190002
"894","2016-12-02",89
"895","2016-12-05",89.089996
"896","2016-12-06",88.019997
"897","2016-12-07",89.870003
"898","2016-12-08",90.870003
"899","2016-12-09",90.830002
"900","2016-12-12",91.370003
"901","2016-12-13",91.25
"902","2016-12-14",91.25
"903","2016-12-15",90.120003
"904","2016-12-16",90.349998
"905","2016-12-19",90.349998
"906","2016-12-20",90.300003
"907","2016-12-21",90.949997
"908","2016-12-22",90.68
"909","2016-12-23",91
"910","2016-12-27",91
"911","2016-12-28",90.5
"912","2016-12-29",91.699997
"913","2016-12-30",91.550003
"914","2017-01-03",92
"915","2017-01-04",92
"916","2017-01-05",92.25
"917","2017-01-06",92.419998
"918","2017-01-09",93.5
"919","2017-01-10",92.75
"920","2017-01-11",92.75
"921","2017-01-12",91.550003
"922","2017-01-13",91.5
"923","2017-01-17",90.779999
"924","2017-01-18",92
"925","2017-01-19",92
"926","2017-01-20",94.809998
"927","2017-01-23",94.75
"928","2017-01-24",94.25
"929","2017-01-25",94.510002
"930","2017-01-26",90.449997
"931","2017-01-27",90.629997
"932","2017-01-30",91.190002
"933","2017-01-31",90.5
"934","2017-02-01",93.849998
"935","2017-02-02",93.550003
"936","2017-02-03",93.709999
"937","2017-02-06",94
"938","2017-02-07",93.43
"939","2017-02-08",92.449997
"940","2017-02-09",92.190002
"941","2017-02-10",92.190002
"942","2017-02-13",93.5
"943","2017-02-14",93
"944","2017-02-15",92.639999
"945","2017-02-16",94.019997
"946","2017-02-17",94.150002
"947","2017-02-21",93.25
"948","2017-02-22",93.25
"949","2017-02-23",93.989998
"950","2017-02-24",94.25
"951","2017-02-27",93.540001
"952","2017-02-28",93.540001
"953","2017-03-01",93.75
"954","2017-03-02",93.75
"955","2017-03-03",93.260002
"956","2017-03-06",93.5
"957","2017-03-07",94
"958","2017-03-08",94
"959","2017-03-09",94
"960","2017-03-10",94.349998
"961","2017-03-13",94.349998
"962","2017-03-14",92.029999
"963","2017-03-15",92.029999
"964","2017-03-16",91
"965","2017-03-17",91
"966","2017-03-20",91
"967","2017-03-21",91
"968","2017-03-22",91
"969","2017-03-23",91
"970","2017-03-24",94.18
"971","2017-03-27",94.019997
"972","2017-03-28",93.809998
"973","2017-03-29",94.07
"974","2017-03-30",94.5
"975","2017-03-31",93
"976","2017-04-03",91.5
"977","2017-04-04",93.879997
"978","2017-04-05",93.879997
"979","2017-04-06",94.540001
"980","2017-04-07",94.220001
"981","2017-04-10",94.050003
"982","2017-04-11",94.050003
"983","2017-04-12",94.720001
"984","2017-04-13",96.5
"985","2017-04-17",96.5
"986","2017-04-18",96
"987","2017-04-19",94.900002
"988","2017-04-20",94.510002
"989","2017-04-21",95.860001
"990","2017-04-24",95.5
"991","2017-04-25",97.650002
"992","2017-04-26",96.099998
"993","2017-04-27",96.25
"994","2017-04-28",95.470001
"995","2017-05-01",99.489998
"996","2017-05-02",95.5
"997","2017-05-03",94.510002
"998","2017-05-04",93.550003
"999","2017-05-05",93.550003
"1000","2017-05-08",93.550003
"1001","2017-05-09",97.370003
"1002","2017-05-10",95.5
"1003","2017-05-11",96.5
"1004","2017-05-12",96
"1005","2017-05-15",94.839996
"1006","2017-05-16",94.839996
"1007","2017-05-17",94.839996
"1008","2017-05-18",93
"1009","2017-05-19",92.75
