"","date","PLUG"
"96","2007-05-21",31.1
"97","2007-05-22",31.299999
"98","2007-05-23",30.6
"99","2007-05-24",30
"100","2007-05-25",30
"101","2007-05-29",30.799999
"102","2007-05-30",30.4
"103","2007-05-31",29.6
"104","2007-06-01",30.6
"105","2007-06-04",30.799999
"106","2007-06-05",30.1
"107","2007-06-06",29.6
"108","2007-06-07",29
"109","2007-06-08",29.5
"110","2007-06-11",30
"111","2007-06-12",29.200001
"112","2007-06-13",29.299999
"113","2007-06-14",29.299999
"114","2007-06-15",29.6
"115","2007-06-18",30.299999
"116","2007-06-19",30.9
"117","2007-06-20",29.9
"118","2007-06-21",29.799999
"119","2007-06-22",30.5
"120","2007-06-25",29.5
"121","2007-06-26",29.200001
"122","2007-06-27",30.700001
"123","2007-06-28",32
"124","2007-06-29",31.4
"125","2007-07-02",31.799999
"126","2007-07-03",31.9
"127","2007-07-05",31.5
"128","2007-07-06",31.200001
"129","2007-07-09",33.299999
"130","2007-07-10",31.4
"131","2007-07-11",31.700001
"132","2007-07-12",32.299999
"133","2007-07-13",32.5
"134","2007-07-16",32.299999
"135","2007-07-17",32.400002
"136","2007-07-18",32.099998
"137","2007-07-19",31.9
"138","2007-07-20",31.5
"139","2007-07-23",31.4
"140","2007-07-24",30
"141","2007-07-25",31.6
"142","2007-07-26",30.5
"143","2007-07-27",29
"144","2007-07-30",30.4
"145","2007-07-31",29.700001
"146","2007-08-01",29.5
"147","2007-08-02",29.4
"148","2007-08-03",27.6
"149","2007-08-06",27.1
"150","2007-08-07",27.9
"151","2007-08-08",30.1
"152","2007-08-09",30
"153","2007-08-10",27.700001
"154","2007-08-13",27.1
"155","2007-08-14",25
"156","2007-08-15",25.5
"157","2007-08-16",26
"158","2007-08-17",25.700001
"159","2007-08-20",26.4
"160","2007-08-21",25.6
"161","2007-08-22",25
"162","2007-08-23",25.1
"163","2007-08-24",24.9
"164","2007-08-27",25.9
"165","2007-08-28",25.200001
"166","2007-08-29",24.9
"167","2007-08-30",25.799999
"168","2007-08-31",27
"169","2007-09-04",27.200001
"170","2007-09-05",26.799999
"171","2007-09-06",27.299999
"172","2007-09-07",27.299999
"173","2007-09-10",27.299999
"174","2007-09-11",26.799999
"175","2007-09-12",27.5
"176","2007-09-13",27.1
"177","2007-09-14",27.5
"178","2007-09-17",27.299999
"179","2007-09-18",27.5
"180","2007-09-19",27.5
"181","2007-09-20",27.700001
"182","2007-09-21",29.6
"183","2007-09-24",28.1
"184","2007-09-25",29.4
"185","2007-09-26",30
"186","2007-09-27",30.700001
"187","2007-09-28",31
"188","2007-10-01",30.799999
"189","2007-10-02",30.5
"190","2007-10-03",30.5
"191","2007-10-04",30
"192","2007-10-05",30.700001
"193","2007-10-08",30.9
"194","2007-10-09",30.299999
"195","2007-10-10",31.200001
"196","2007-10-11",30.5
"197","2007-10-12",30.700001
"198","2007-10-15",30.799999
"199","2007-10-16",30.4
"200","2007-10-17",31
"201","2007-10-18",30.9
"202","2007-10-19",29.700001
"203","2007-10-22",35.099998
"204","2007-10-23",33.200001
"205","2007-10-24",33.700001
"206","2007-10-25",33.599998
"207","2007-10-26",33.299999
"208","2007-10-29",35
"209","2007-10-30",34
"210","2007-10-31",34.900002
"211","2007-11-01",33.799999
"212","2007-11-02",33.599998
"213","2007-11-05",32.400002
"214","2007-11-06",35.799999
"215","2007-11-07",36.200001
"216","2007-11-08",35.5
"217","2007-11-09",35.400002
"218","2007-11-12",33.700001
"219","2007-11-13",36.099998
"220","2007-11-14",35.5
"221","2007-11-15",37.099998
"222","2007-11-16",36.700001
"223","2007-11-19",36.099998
"224","2007-11-20",34.299999
"225","2007-11-21",35.299999
"226","2007-11-23",35.400002
"227","2007-11-26",37.700001
"228","2007-11-27",35.900002
"229","2007-11-28",37.200001
"230","2007-11-29",37.799999
"231","2007-11-30",36.200001
"232","2007-12-03",35.5
"233","2007-12-04",36.599998
"234","2007-12-05",35
"235","2007-12-06",37.700001
"236","2007-12-07",38.400002
"237","2007-12-10",40.200001
"238","2007-12-11",42.900002
"239","2007-12-12",42
"240","2007-12-13",43.799999
"241","2007-12-14",43.900002
"242","2007-12-17",36.700001
"243","2007-12-18",40.400002
"244","2007-12-19",38.200001
"245","2007-12-20",39.5
"246","2007-12-21",37.599998
"247","2007-12-24",39.5
"248","2007-12-26",41.900002
"249","2007-12-27",40.700001
"250","2007-12-28",37.799999
"251","2007-12-31",39.5
"252","2008-01-02",40.400002
"253","2008-01-03",41.700001
"254","2008-01-04",39.400002
"255","2008-01-07",37.299999
"256","2008-01-08",36
"257","2008-01-09",33.200001
"258","2008-01-10",34.599998
"259","2008-01-11",32.299999
"260","2008-01-14",33.400002
"261","2008-01-15",31.4
"262","2008-01-16",31.9
"263","2008-01-17",28.9
"264","2008-01-18",27.299999
"265","2008-01-22",27.200001
"266","2008-01-23",25.200001
"267","2008-01-24",26
"268","2008-01-25",27.6
"269","2008-01-28",27
"270","2008-01-29",27.4
"271","2008-01-30",27.200001
"272","2008-01-31",27.4
"273","2008-02-01",29.700001
"274","2008-02-04",29.700001
"275","2008-02-05",29.9
"276","2008-02-06",29.9
"277","2008-02-07",29.9
"278","2008-02-08",32.099998
"279","2008-02-11",30.799999
"280","2008-02-12",30.299999
"281","2008-02-13",32.200001
"282","2008-02-14",29.6
"283","2008-02-15",29
"284","2008-02-19",28
"285","2008-02-20",30.799999
"286","2008-02-21",29
"287","2008-02-22",28.799999
"288","2008-02-25",30.700001
"289","2008-02-26",29.9
"290","2008-02-27",29.6
"291","2008-02-28",29.799999
"292","2008-02-29",30.1
"293","2008-03-03",29.700001
"294","2008-03-04",30.9
"295","2008-03-05",30.200001
"296","2008-03-06",30.1
"297","2008-03-07",29
"298","2008-03-10",28.6
"299","2008-03-11",28.299999
"300","2008-03-12",28.5
"301","2008-03-13",28.6
"302","2008-03-14",29.299999
"303","2008-03-17",29.4
"304","2008-03-18",29.4
"305","2008-03-19",28.1
"306","2008-03-20",33.299999
"307","2008-03-24",30.1
"308","2008-03-25",31.4
"309","2008-03-26",32.200001
"310","2008-03-27",30.4
"311","2008-03-28",33.299999
"312","2008-03-31",31.1
"313","2008-04-01",32.200001
"314","2008-04-02",32.700001
"315","2008-04-03",32.200001
"316","2008-04-04",35.5
"317","2008-04-07",35.799999
"318","2008-04-08",35.799999
"319","2008-04-09",35.299999
"320","2008-04-10",34.900002
"321","2008-04-11",34.400002
"322","2008-04-14",32.799999
"323","2008-04-15",34.700001
"324","2008-04-16",35.5
"325","2008-04-17",33.599998
"326","2008-04-18",34.400002
"327","2008-04-21",33.799999
"328","2008-04-22",32.099998
"329","2008-04-23",32.799999
"330","2008-04-24",33
"331","2008-04-25",32.099998
"332","2008-04-28",32.799999
"333","2008-04-29",32.099998
"334","2008-04-30",32.299999
"335","2008-05-01",30.299999
"336","2008-05-02",31.5
"337","2008-05-05",32.299999
"338","2008-05-06",30.6
"339","2008-05-07",30.799999
"340","2008-05-08",32
"341","2008-05-09",31.6
"342","2008-05-12",30.5
"343","2008-05-13",30.700001
"344","2008-05-14",31.299999
"345","2008-05-15",30.4
"346","2008-05-16",31.6
"347","2008-05-19",31.799999
"348","2008-05-20",33
"349","2008-05-21",32.099998
"350","2008-05-22",32.700001
"351","2008-05-23",31.299999
"352","2008-05-27",31.6
"353","2008-05-28",31.6
"354","2008-05-29",31
"355","2008-05-30",31.4
"356","2008-06-02",30.799999
"357","2008-06-03",28.9
"358","2008-06-04",28.4
"359","2008-06-05",27.299999
"360","2008-06-06",27.799999
"361","2008-06-09",25
"362","2008-06-10",26.200001
"363","2008-06-11",25
"364","2008-06-12",26.1
"365","2008-06-13",25.299999
"366","2008-06-16",25
"367","2008-06-17",25
"368","2008-06-18",24.299999
"369","2008-06-19",24.9
"370","2008-06-20",27.9
"371","2008-06-23",27.6
"372","2008-06-24",25.1
"373","2008-06-25",23.200001
"374","2008-06-26",26.700001
"375","2008-06-27",25.1
"376","2008-06-30",23.5
"377","2008-07-01",24.1
"378","2008-07-02",21.6
"379","2008-07-03",20.5
"380","2008-07-07",19.799999
"381","2008-07-08",20
"382","2008-07-09",19.9
"383","2008-07-10",19.700001
"384","2008-07-11",18.700001
"385","2008-07-14",18.9
"386","2008-07-15",18.700001
"387","2008-07-16",21.5
"388","2008-07-17",21.700001
"389","2008-07-18",22.5
"390","2008-07-21",22.5
"391","2008-07-22",23.6
"392","2008-07-23",22.6
"393","2008-07-24",22.4
"394","2008-07-25",24.1
"395","2008-07-28",21.299999
"396","2008-07-29",24.4
"397","2008-07-30",24.200001
"398","2008-07-31",24
"399","2008-08-01",23.4
"400","2008-08-04",22.1
"401","2008-08-05",23.6
"402","2008-08-06",22.1
"403","2008-08-07",20.9
"404","2008-08-08",23.700001
"405","2008-08-11",25
"406","2008-08-12",25.1
"407","2008-08-13",26.799999
"408","2008-08-14",26.6
"409","2008-08-15",25.6
"410","2008-08-18",26.1
"411","2008-08-19",27.299999
"412","2008-08-20",28.4
"413","2008-08-21",28.9
"414","2008-08-22",28.700001
"415","2008-08-25",27.6
"416","2008-08-26",27.799999
"417","2008-08-27",27.799999
"418","2008-08-28",29.1
"419","2008-08-29",27.1
"420","2008-09-02",26.700001
"421","2008-09-03",26.6
"422","2008-09-04",22.700001
"423","2008-09-05",22.700001
"424","2008-09-08",21.5
"425","2008-09-09",20
"426","2008-09-10",20.700001
"427","2008-09-11",18.9
"428","2008-09-12",20.700001
"429","2008-09-15",22.799999
"430","2008-09-16",23.4
"431","2008-09-17",21.700001
"432","2008-09-18",24.5
"433","2008-09-19",24.9
"434","2008-09-22",22
"435","2008-09-23",21.1
"436","2008-09-24",20.799999
"437","2008-09-25",20.1
"438","2008-09-26",17.799999
"439","2008-09-29",9
"440","2008-09-30",9.9
"441","2008-10-01",10.3
"442","2008-10-02",11.2
"443","2008-10-03",10.9
"444","2008-10-06",10.1
"445","2008-10-07",9.5
"446","2008-10-08",8.5
"447","2008-10-09",7.4
"448","2008-10-10",6.9
"449","2008-10-13",12.2
"450","2008-10-14",10.7
"451","2008-10-15",9.3
"452","2008-10-16",10
"453","2008-10-17",10.1
"454","2008-10-20",10.8
"455","2008-10-21",10.1
"456","2008-10-22",9.8
"457","2008-10-23",9.7
"458","2008-10-24",8.8
"459","2008-10-27",7.9
"460","2008-10-28",8.2
"461","2008-10-29",8.6
"462","2008-10-30",8.6
"463","2008-10-31",9.8
"464","2008-11-03",9.9
"465","2008-11-04",10.7
"466","2008-11-05",9.5
"467","2008-11-06",8.8
"468","2008-11-07",8.7
"469","2008-11-10",8.5
"470","2008-11-11",8.6
"471","2008-11-12",7.5
"472","2008-11-13",8.3
"473","2008-11-14",7.5
"474","2008-11-17",7.5
"475","2008-11-18",7.6
"476","2008-11-19",6.9
"477","2008-11-20",7.1
"478","2008-11-21",7.7
"479","2008-11-24",9.6
"480","2008-11-25",9.2
"481","2008-11-26",9.9
"482","2008-11-28",10.3
"483","2008-12-01",8.9
"484","2008-12-02",10
"485","2008-12-03",9.2
"486","2008-12-04",9.9
"487","2008-12-05",10.7
"488","2008-12-08",12.5
"489","2008-12-09",11.5
"490","2008-12-10",12.3
"491","2008-12-11",12.2
"492","2008-12-12",12.6
"493","2008-12-15",11.4
"494","2008-12-16",15.5
"495","2008-12-17",12.6
"496","2008-12-18",11.1
"497","2008-12-19",9
"498","2008-12-22",10.5
"499","2008-12-23",10
"500","2008-12-24",10.1
"501","2008-12-26",10.6
"502","2008-12-29",9.9
"503","2008-12-30",9
"504","2008-12-31",10.2
"505","2009-01-02",10.4
"506","2009-01-05",10.5
"507","2009-01-06",11
"508","2009-01-07",10.4
"509","2009-01-08",10.9
"510","2009-01-09",10.9
"511","2009-01-12",10.1
"512","2009-01-13",10.7
"513","2009-01-14",10.2
"514","2009-01-15",10
"515","2009-01-16",10.1
"516","2009-01-20",8.9
"517","2009-01-21",9.9
"518","2009-01-22",9
"519","2009-01-23",8.5
"520","2009-01-26",9.3
"521","2009-01-27",9.4
"522","2009-01-28",9.6
"523","2009-01-29",9.2
"524","2009-01-30",9
"525","2009-02-02",10
"526","2009-02-03",10.6
"527","2009-02-04",10.4
"528","2009-02-05",10.5
"529","2009-02-06",10.4
"530","2009-02-09",10.2
"531","2009-02-10",9.1
"532","2009-02-11",9.3
"533","2009-02-12",9.6
"534","2009-02-13",9.3
"535","2009-02-17",8.9
"536","2009-02-18",8.5
"537","2009-02-19",8.1
"538","2009-02-20",7.9
"539","2009-02-23",7.8
"540","2009-02-24",9.1
"541","2009-02-25",8.4
"542","2009-02-26",9
"543","2009-02-27",9.6
"544","2009-03-02",8.1
"545","2009-03-03",8
"546","2009-03-04",8.6
"547","2009-03-05",7.1
"548","2009-03-06",7.1
"549","2009-03-09",6.8
"550","2009-03-10",7.5
"551","2009-03-11",7.6
"552","2009-03-12",8.6
"553","2009-03-13",8.5
"554","2009-03-16",8.3
"555","2009-03-17",8.6
"556","2009-03-18",9.1
"557","2009-03-19",8.6
"558","2009-03-20",7.5
"559","2009-03-23",8.9
"560","2009-03-24",8.9
"561","2009-03-25",9.5
"562","2009-03-26",9.9
"563","2009-03-27",9.4
"564","2009-03-30",7.2
"565","2009-03-31",8.7
"566","2009-04-01",8.6
"567","2009-04-02",9.5
"568","2009-04-03",9.4
"569","2009-04-06",9.4
"570","2009-04-07",8.9
"571","2009-04-08",9.4
"572","2009-04-09",10.1
"573","2009-04-13",10.2
"574","2009-04-14",9.3
"575","2009-04-15",10
"576","2009-04-16",10.5
"577","2009-04-17",10.5
"578","2009-04-20",10.4
"579","2009-04-21",10.5
"580","2009-04-22",10.2
"581","2009-04-23",9.3
"582","2009-04-24",9.8
"583","2009-04-27",9.8
"584","2009-04-28",10
"585","2009-04-29",10.5
"586","2009-04-30",9.9
"587","2009-05-01",9.8
"588","2009-05-04",10.4
"589","2009-05-05",10.4
"590","2009-05-06",10.2
"591","2009-05-07",9.5
"592","2009-05-08",10.1
"593","2009-05-11",10
"594","2009-05-12",9.7
"595","2009-05-13",9
"596","2009-05-14",9.3
"597","2009-05-15",9
"598","2009-05-18",9.1
"599","2009-05-19",9.1
"600","2009-05-20",9.5
"601","2009-05-21",9.1
"602","2009-05-22",9.2
"603","2009-05-26",9.5
"604","2009-05-27",9
"605","2009-05-28",9.2
"606","2009-05-29",9.3
"607","2009-06-01",9.7
"608","2009-06-02",10.1
"609","2009-06-03",10.1
"610","2009-06-04",10
"611","2009-06-05",9.5
"612","2009-06-08",9.3
"613","2009-06-09",9.2
"614","2009-06-10",9.3
"615","2009-06-11",11.4
"616","2009-06-12",10.5
"617","2009-06-15",9.8
"618","2009-06-16",9.2
"619","2009-06-17",9.4
"620","2009-06-18",9
"621","2009-06-19",9.3
"622","2009-06-22",8.2
"623","2009-06-23",8.2
"624","2009-06-24",8.4
"625","2009-06-25",8
"626","2009-06-26",7.3
"627","2009-06-29",8.9
"628","2009-06-30",8.8
"629","2009-07-01",8.1
"630","2009-07-02",8.6
"631","2009-07-06",7.9
"632","2009-07-07",7.8
"633","2009-07-08",7.6
"634","2009-07-09",7.7
"635","2009-07-10",7.4
"636","2009-07-13",7.3
"637","2009-07-14",7.2
"638","2009-07-15",7.3
"639","2009-07-16",7.6
"640","2009-07-17",7.7
"641","2009-07-20",7.3
"642","2009-07-21",7.5
"643","2009-07-22",7.4
"644","2009-07-23",7.7
"645","2009-07-24",7.7
"646","2009-07-27",8.2
"647","2009-07-28",8.1
"648","2009-07-29",7.5
"649","2009-07-30",7.9
"650","2009-07-31",7.9
"651","2009-08-03",7.8
"652","2009-08-04",7.7
"653","2009-08-05",7.9
"654","2009-08-06",7.6
"655","2009-08-07",7.6
"656","2009-08-10",7.9
"657","2009-08-11",7.5
"658","2009-08-12",7.7
"659","2009-08-13",7.7
"660","2009-08-14",7.6
"661","2009-08-17",7.5
"662","2009-08-18",7.7
"663","2009-08-19",7.3
"664","2009-08-20",7.5
"665","2009-08-21",7.5
"666","2009-08-24",7.3
"667","2009-08-25",7.2
"668","2009-08-26",7.2
"669","2009-08-27",7.5
"670","2009-08-28",7.1
"671","2009-08-31",7
"672","2009-09-01",6.7
"673","2009-09-02",6.7
"674","2009-09-03",6.7
"675","2009-09-04",7
"676","2009-09-08",6.8
"677","2009-09-09",7.1
"678","2009-09-10",7.3
"679","2009-09-11",7.5
"680","2009-09-14",7.5
"681","2009-09-15",7.5
"682","2009-09-16",7.9
"683","2009-09-17",7.8
"684","2009-09-18",7.6
"685","2009-09-21",8.3
"686","2009-09-22",8.4
"687","2009-09-23",8
"688","2009-09-24",7.9
"689","2009-09-25",8.1
"690","2009-09-28",8.4
"691","2009-09-29",8.9
"692","2009-09-30",8.8
"693","2009-10-01",8.6
"694","2009-10-02",8.8
"695","2009-10-05",8.5
"696","2009-10-06",9.3
"697","2009-10-07",9.2
"698","2009-10-08",11.2
"699","2009-10-09",10.9
"700","2009-10-12",11.9
"701","2009-10-13",11.7
"702","2009-10-14",11.8
"703","2009-10-15",11.7
"704","2009-10-16",11.5
"705","2009-10-19",11
"706","2009-10-20",10.4
"707","2009-10-21",10.4
"708","2009-10-22",10.7
"709","2009-10-23",10.5
"710","2009-10-26",9.8
"711","2009-10-27",9
"712","2009-10-28",8.4
"713","2009-10-29",9
"714","2009-10-30",8.6
"715","2009-11-02",8.8
"716","2009-11-03",9
"717","2009-11-04",8.6
"718","2009-11-05",8.6
"719","2009-11-06",8.8
"720","2009-11-09",9.2
"721","2009-11-10",9
"722","2009-11-11",8.9
"723","2009-11-12",8.5
"724","2009-11-13",8.9
"725","2009-11-16",8.7
"726","2009-11-17",8.6
"727","2009-11-18",8.9
"728","2009-11-19",8.5
"729","2009-11-20",8.2
"730","2009-11-23",8.1
"731","2009-11-24",8.1
"732","2009-11-25",8
"733","2009-11-27",7.8
"734","2009-11-30",8
"735","2009-12-01",7.9
"736","2009-12-02",7.7
"737","2009-12-03",7.7
"738","2009-12-04",7.6
"739","2009-12-07",7.4
"740","2009-12-08",7.3
"741","2009-12-09",7.3
"742","2009-12-10",7.3
"743","2009-12-11",7.1
"744","2009-12-14",7
"745","2009-12-15",7.1
"746","2009-12-16",7
"747","2009-12-17",7
"748","2009-12-18",6.8
"749","2009-12-21",7
"750","2009-12-22",7.4
"751","2009-12-23",6.9
"752","2009-12-24",7
"753","2009-12-28",7.1
"754","2009-12-29",7.9
"755","2009-12-30",7
"756","2009-12-31",7.1
"757","2010-01-04",7
"758","2010-01-05",7
"759","2010-01-06",6.7
"760","2010-01-07",6.7
"761","2010-01-08",6.8
"762","2010-01-11",6.8
"763","2010-01-12",6.8
"764","2010-01-13",6.6
"765","2010-01-14",6.7
"766","2010-01-15",6.6
"767","2010-01-19",6.5
"768","2010-01-20",6.4
"769","2010-01-21",6
"770","2010-01-22",5.7
"771","2010-01-25",5.7
"772","2010-01-26",5.7
"773","2010-01-27",5.8
"774","2010-01-28",5.7
"775","2010-01-29",5.8
"776","2010-02-01",5.8
"777","2010-02-02",5.8
"778","2010-02-03",5.6
"779","2010-02-04",5.6
"780","2010-02-05",5.2
"781","2010-02-08",5.4
"782","2010-02-09",5.2
"783","2010-02-10",5.2
"784","2010-02-11",5.1
"785","2010-02-12",5.3
"786","2010-02-16",5.2
"787","2010-02-17",5.4
"788","2010-02-18",5.5
"789","2010-02-19",5.4
"790","2010-02-22",5.4
"791","2010-02-23",5.3
"792","2010-02-24",5.1
"793","2010-02-25",5
"794","2010-02-26",5.3
"795","2010-03-01",5.3
"796","2010-03-02",5.4
"797","2010-03-03",5.3
"798","2010-03-04",5.4
"799","2010-03-05",5.5
"800","2010-03-08",5.6
"801","2010-03-09",5.8
"802","2010-03-10",5.7
"803","2010-03-11",5.9
"804","2010-03-12",6.2
"805","2010-03-15",5.8
"806","2010-03-16",5.9
"807","2010-03-17",6.1
"808","2010-03-18",6.2
"809","2010-03-19",5.8
"810","2010-03-22",6.1
"811","2010-03-23",6.5
"812","2010-03-24",7.1
"813","2010-03-25",7.4
"814","2010-03-26",7.4
"815","2010-03-29",6.5
"816","2010-03-30",6.3
"817","2010-03-31",6.9
"818","2010-04-01",6.6
"819","2010-04-05",7.3
"820","2010-04-06",7.1
"821","2010-04-07",7.2
"822","2010-04-08",6.8
"823","2010-04-09",6.9
"824","2010-04-12",6.5
"825","2010-04-13",6.4
"826","2010-04-14",6.6
"827","2010-04-15",6.4
"828","2010-04-16",6.6
"829","2010-04-19",6.3
"830","2010-04-20",6.6
"831","2010-04-21",6.2
"832","2010-04-22",6.6
"833","2010-04-23",6.5
"834","2010-04-26",6.7
"835","2010-04-27",6.9
"836","2010-04-28",6.8
"837","2010-04-29",6.4
"838","2010-04-30",6.6
"839","2010-05-03",6.4
"840","2010-05-04",6.1
"841","2010-05-05",6
"842","2010-05-06",5.7
"843","2010-05-07",5.8
"844","2010-05-10",5.8
"845","2010-05-11",5.5
"846","2010-05-12",5.4
"847","2010-05-13",5
"848","2010-05-14",5.2
"849","2010-05-17",4.8
"850","2010-05-18",4.9
"851","2010-05-19",4.8
"852","2010-05-20",5.1
"853","2010-05-21",4.7
"854","2010-05-24",4.6
"855","2010-05-25",4.3
"856","2010-05-26",3.6
"857","2010-05-27",4
"858","2010-05-28",4.2
"859","2010-06-01",4
"860","2010-06-02",4.2
"861","2010-06-03",4
"862","2010-06-04",3.8
"863","2010-06-07",3.9
"864","2010-06-08",3.8
"865","2010-06-09",3.6
"866","2010-06-10",3.7
"867","2010-06-11",3.8
"868","2010-06-14",4.1
"869","2010-06-15",4
"870","2010-06-16",4.3
"871","2010-06-17",4.5
"872","2010-06-18",5
"873","2010-06-21",5.4
"874","2010-06-22",6.1
"875","2010-06-23",5.7
"876","2010-06-24",5.1
"877","2010-06-25",5.1
"878","2010-06-28",5
"879","2010-06-29",5
"880","2010-06-30",4.6
"881","2010-07-01",4.2
"882","2010-07-02",4.6
"883","2010-07-06",4.5
"884","2010-07-07",4.5
"885","2010-07-08",4.3
"886","2010-07-09",4.5
"887","2010-07-12",4.5
"888","2010-07-13",4.5
"889","2010-07-14",4.8
"890","2010-07-15",4.8
"891","2010-07-16",4.7
"892","2010-07-19",4.6
"893","2010-07-20",4.5
"894","2010-07-21",4.4
"895","2010-07-22",4.4
"896","2010-07-23",4.4
"897","2010-07-26",4.7
"898","2010-07-27",4.7
"899","2010-07-28",5
"900","2010-07-29",4.7
"901","2010-07-30",4.6
"902","2010-08-02",4.4
"903","2010-08-03",4.5
"904","2010-08-04",4.5
"905","2010-08-05",5
"906","2010-08-06",4.5
"907","2010-08-09",4.9
"908","2010-08-10",4.9
"909","2010-08-11",4.5
"910","2010-08-12",4.3
"911","2010-08-13",4.2
"912","2010-08-16",4.3
"913","2010-08-17",4.3
"914","2010-08-18",4.4
"915","2010-08-19",4.3
"916","2010-08-20",4.1
"917","2010-08-23",4.1
"918","2010-08-24",4
"919","2010-08-25",4
"920","2010-08-26",4.1
"921","2010-08-27",4.2
"922","2010-08-30",4.1
"923","2010-08-31",4
"924","2010-09-01",4
"925","2010-09-02",4
"926","2010-09-03",3.9
"927","2010-09-07",3.8
"928","2010-09-08",3.9
"929","2010-09-09",4.1
"930","2010-09-10",3.9
"931","2010-09-13",4
"932","2010-09-14",4.1
"933","2010-09-15",3.9
"934","2010-09-16",4
"935","2010-09-17",3.8
"936","2010-09-20",4.1
"937","2010-09-21",4.1
"938","2010-09-22",3.9
"939","2010-09-23",3.9
"940","2010-09-24",3.9
"941","2010-09-27",4.1
"942","2010-09-28",4
"943","2010-09-29",3.8
"944","2010-09-30",3.8
"945","2010-10-01",3.9
"946","2010-10-04",3.8
"947","2010-10-05",3.7
"948","2010-10-06",3.8
"949","2010-10-07",3.9
"950","2010-10-08",3.9
"951","2010-10-11",3.8
"952","2010-10-12",4.2
"953","2010-10-13",4.5
"954","2010-10-14",4.8
"955","2010-10-15",4.5
"956","2010-10-18",4.4
"957","2010-10-19",4.2
"958","2010-10-20",4.2
"959","2010-10-21",4.3
"960","2010-10-22",4.4
"961","2010-10-25",4.3
"962","2010-10-26",4.6
"963","2010-10-27",5.1
"964","2010-10-28",5.3
"965","2010-10-29",5
"966","2010-11-01",4.7
"967","2010-11-02",5.1
"968","2010-11-03",5.2
"969","2010-11-04",5.4
"970","2010-11-05",5.4
"971","2010-11-08",5
"972","2010-11-09",5
"973","2010-11-10",5.1
"974","2010-11-11",4.9
"975","2010-11-12",4.8
"976","2010-11-15",4.9
"977","2010-11-16",4.6
"978","2010-11-17",4.5
"979","2010-11-18",4.7
"980","2010-11-19",4.9
"981","2010-11-22",4.9
"982","2010-11-23",4.4
"983","2010-11-24",4.5
"984","2010-11-26",4.5
"985","2010-11-29",4.3
"986","2010-11-30",4.1
"987","2010-12-01",4.1
"988","2010-12-02",4.1
"989","2010-12-03",4
"990","2010-12-06",4
"991","2010-12-07",3.9
"992","2010-12-08",3.7
"993","2010-12-09",3.7
"994","2010-12-10",3.9
"995","2010-12-13",3.7
"996","2010-12-14",3.9
"997","2010-12-15",3.8
"998","2010-12-16",3.7
"999","2010-12-17",3.9
