"","date","PULM"
"992","2018-02-27",14.2
"993","2018-02-28",14
"994","2018-03-01",14.1
"995","2018-03-02",13.9
"996","2018-03-05",14.3
"997","2018-03-06",14.1
"998","2018-03-07",14.8
"999","2018-03-08",14.5
"1000","2018-03-09",14.7
"1001","2018-03-12",14.7
"1002","2018-03-13",14.4
"1003","2018-03-14",12.3
"1004","2018-03-15",12.6
"1005","2018-03-16",12.4
"1006","2018-03-19",11.8
"1007","2018-03-20",11.5
"1008","2018-03-21",11.3
"1009","2018-03-22",11.1
"1010","2018-03-23",10.5
"1011","2018-03-26",9.78
"1012","2018-03-27",8.9
"1013","2018-03-28",7.3
"1014","2018-03-29",5.09
"1015","2018-04-02",5.24
"1016","2018-04-03",4.94
"1017","2018-04-04",5.08
"1018","2018-04-05",5.09
"1019","2018-04-06",5.3
"1020","2018-04-09",5.25
"1021","2018-04-10",5.15
"1022","2018-04-11",4.88
"1023","2018-04-12",4.95
"1024","2018-04-13",4.95
"1025","2018-04-16",4.64
"1026","2018-04-17",4.88
"1027","2018-04-18",4.82
"1028","2018-04-19",4.48
"1029","2018-04-20",4.53
"1030","2018-04-23",4.4
"1031","2018-04-24",4.33
"1032","2018-04-25",4.65
"1033","2018-04-26",4.72
"1034","2018-04-27",4.58
"1035","2018-04-30",4.52
"1036","2018-05-01",4.6
"1037","2018-05-02",4.66
"1038","2018-05-03",4.45
"1039","2018-05-04",4.6
"1040","2018-05-07",4.66
"1041","2018-05-08",4.53
"1042","2018-05-09",4.39
"1043","2018-05-10",4.5
"1044","2018-05-11",4.43
"1045","2018-05-14",4.55
"1046","2018-05-15",4.57
"1047","2018-05-16",4.56
"1048","2018-05-17",4.6
"1049","2018-05-18",4.62
"1050","2018-05-21",4.6
"1051","2018-05-22",4.59
"1052","2018-05-23",4.48
"1053","2018-05-24",4.44
"1054","2018-05-25",4.34
"1055","2018-05-29",4.39
"1056","2018-05-30",4.48
"1057","2018-05-31",4.74
"1058","2018-06-01",4.9
"1059","2018-06-04",4.81
"1060","2018-06-05",4.68
"1061","2018-06-06",4.67
"1062","2018-06-07",5.12
"1063","2018-06-08",5.54
"1064","2018-06-11",6
"1065","2018-06-12",5.52
"1066","2018-06-13",5.88
"1067","2018-06-14",5.66
"1068","2018-06-15",5.85
"1069","2018-06-18",5.67
"1070","2018-06-19",5.55
"1071","2018-06-20",5.3
"1072","2018-06-21",5.11
"1073","2018-06-22",5.65
"1074","2018-06-25",5.6
"1075","2018-06-26",5
"1076","2018-06-27",4.65
"1077","2018-06-28",4.4
"1078","2018-06-29",4.5
"1079","2018-07-02",4.49
"1080","2018-07-03",4.49
"1081","2018-07-05",4.8
"1082","2018-07-06",5.62
"1083","2018-07-09",5.2
"1084","2018-07-10",5.2
"1085","2018-07-11",5.34
"1086","2018-07-12",5.5
"1087","2018-07-13",5.5
"1088","2018-07-16",5.3
"1089","2018-07-17",5.23
"1090","2018-07-18",4.9
"1091","2018-07-19",4.83
"1092","2018-07-20",4.88
"1093","2018-07-23",5.09
"1094","2018-07-24",4.93
"1095","2018-07-25",4.9
"1096","2018-07-26",4.73
"1097","2018-07-27",4.55
"1098","2018-07-30",4.6
"1099","2018-07-31",4.6
"1100","2018-08-01",4.71
"1101","2018-08-02",4.93
"1102","2018-08-03",4.36
"1103","2018-08-06",4.08
"1104","2018-08-07",3.75
"1105","2018-08-08",3.15
"1106","2018-08-09",3.02
"1107","2018-08-10",3.1
"1108","2018-08-13",3.12
"1109","2018-08-14",3.44
"1110","2018-08-15",3.59
"1111","2018-08-16",3.4
"1112","2018-08-17",3.37
"1113","2018-08-20",3.5
"1114","2018-08-21",3.39
"1115","2018-08-22",3.53
"1116","2018-08-23",3.7
"1117","2018-08-24",3.6
"1118","2018-08-27",4.01
"1119","2018-08-28",4.25
"1120","2018-08-29",4.17
"1121","2018-08-30",4.48
"1122","2018-08-31",4.4
"1123","2018-09-04",4.5
"1124","2018-09-05",4.4
"1125","2018-09-06",4.07
"1126","2018-09-07",4.2
"1127","2018-09-10",4.1
"1128","2018-09-11",4.15
"1129","2018-09-12",4.02
"1130","2018-09-13",3.8
"1131","2018-09-14",3.66
"1132","2018-09-17",3.85
"1133","2018-09-18",4.16
"1134","2018-09-19",3.82
"1135","2018-09-20",3.91
"1136","2018-09-21",3.93
"1137","2018-09-24",3.83
"1138","2018-09-25",3.68
"1139","2018-09-26",3.71
"1140","2018-09-27",3.8
"1141","2018-09-28",3.7
"1142","2018-10-01",4.15
"1143","2018-10-02",4
"1144","2018-10-03",4.39
"1145","2018-10-04",4.04
"1146","2018-10-05",4.1
"1147","2018-10-08",3.89
"1148","2018-10-09",3.63
"1149","2018-10-10",3.55
"1150","2018-10-11",3.3
"1151","2018-10-12",3.63
"1152","2018-10-15",3.6
"1153","2018-10-16",3.52
"1154","2018-10-17",3.43
"1155","2018-10-18",3.52
"1156","2018-10-19",3.47
"1157","2018-10-22",3.42
"1158","2018-10-23",3.4
"1159","2018-10-24",3.25
"1160","2018-10-25",3.29
"1161","2018-10-26",3.4
"1162","2018-10-29",3.47
"1163","2018-10-30",4
"1164","2018-10-31",3.74
"1165","2018-11-01",3.93
"1166","2018-11-02",4.15
"1167","2018-11-05",4.07
"1168","2018-11-06",3.8
"1169","2018-11-07",4.03
"1170","2018-11-08",4.38
"1171","2018-11-09",4.02
"1172","2018-11-12",4.15
"1173","2018-11-13",4.26
"1174","2018-11-14",4.12
"1175","2018-11-15",3.83
"1176","2018-11-16",4.15
"1177","2018-11-19",4.02
"1178","2018-11-20",3.93
"1179","2018-11-21",3.7
"1180","2018-11-23",3.9
"1181","2018-11-26",4.19
"1182","2018-11-27",4.07
"1183","2018-11-28",3.77
"1184","2018-11-29",3.76
"1185","2018-11-30",3.67
"1186","2018-12-03",3.85
"1187","2018-12-04",3.75
"1188","2018-12-06",3.65
"1189","2018-12-07",3.68
"1190","2018-12-10",3.84
"1191","2018-12-11",3.73
"1192","2018-12-12",3.7
"1193","2018-12-13",3.59
"1194","2018-12-14",3.66
"1195","2018-12-17",3.35
"1196","2018-12-18",3.36
"1197","2018-12-19",3.41
"1198","2018-12-20",3.12
"1199","2018-12-21",3.05
"1200","2018-12-24",3.03
"1201","2018-12-26",3.05
"1202","2018-12-27",3.01
"1203","2018-12-28",3
"1204","2018-12-31",2.4
"1205","2019-01-02",2.7
"1206","2019-01-03",2.7
"1207","2019-01-04",3.28
"1208","2019-01-07",3.16
"1209","2019-01-08",3.21
"1210","2019-01-09",3.07
"1211","2019-01-10",3
"1212","2019-01-11",2.8
"1213","2019-01-14",2.7
"1214","2019-01-15",2.58
"1215","2019-01-16",2.51
"1216","2019-01-17",2.47
"1217","2019-01-18",2.45
"1218","2019-01-22",2.28
"1219","2019-01-23",2.25
"1220","2019-01-24",2.2
"1221","2019-01-25",2.1
"1222","2019-01-28",1.9
"1223","2019-01-29",1.84
"1224","2019-01-30",1.79
"1225","2019-01-31",1.28
"1226","2019-02-01",1.49
"1227","2019-02-04",1.58
"1228","2019-02-05",1.43
"1229","2019-02-06",1.48
"1230","2019-02-07",1.34
"1231","2019-02-08",0.9
"1232","2019-02-11",0.825
"1233","2019-02-12",0.768
"1234","2019-02-13",0.81
"1235","2019-02-14",1.057
"1236","2019-02-15",1.02
"1237","2019-02-19",0.95
"1238","2019-02-20",0.907
"1239","2019-02-21",0.866
"1240","2019-02-22",0.86
"1241","2019-02-25",0.995
"1242","2019-02-26",1.07
"1243","2019-02-27",1.03
"1244","2019-02-28",1.04
"1245","2019-03-01",1.08
"1246","2019-03-04",1.17
"1247","2019-03-05",1.14
"1248","2019-03-06",1.12
"1249","2019-03-07",1.27
"1250","2019-03-08",1.77
"1251","2019-03-11",1.53
"1252","2019-03-12",1.51
"1253","2019-03-13",1.42
"1254","2019-03-14",1.69
"1255","2019-03-15",1.63
"1256","2019-03-18",1.83
"1257","2019-03-19",1.8
"1258","2019-03-20",1.51
"1259","2019-03-21",1.38
"1260","2019-03-22",1.35
"1261","2019-03-25",1.25
"1262","2019-03-26",1.2
"1263","2019-03-27",1.19
"1264","2019-03-28",1.28
"1265","2019-03-29",1.27
"1266","2019-04-01",2.31
"1267","2019-04-02",2.02
"1268","2019-04-03",1.56
"1269","2019-04-04",1.2
"1270","2019-04-05",1.25
"1271","2019-04-08",1.23
"1272","2019-04-09",1.18
"1273","2019-04-10",1.16
"1274","2019-04-11",1.15
"1275","2019-04-12",1.12
"1276","2019-04-15",1.08
"1277","2019-04-16",1.1
"1278","2019-04-17",1.09
"1279","2019-04-18",1.03
"1280","2019-04-22",1.09
"1281","2019-04-23",1.06
"1282","2019-04-24",1.09
"1283","2019-04-25",1.03
"1284","2019-04-26",0.98
"1285","2019-04-29",0.99
"1286","2019-04-30",1.03
"1287","2019-05-01",1.02
"1288","2019-05-02",1.09
"1289","2019-05-03",1.12
"1290","2019-05-06",1.1
"1291","2019-05-07",1.08
"1292","2019-05-08",1.05
"1293","2019-05-09",1.05
"1294","2019-05-10",1.09
"1295","2019-05-13",1.08
"1296","2019-05-14",1.15
"1297","2019-05-15",1.1
"1298","2019-05-16",1.06
"1299","2019-05-17",1.02
"1300","2019-05-20",1.04
"1301","2019-05-21",1.06
"1302","2019-05-22",1.06
"1303","2019-05-23",1.05
"1304","2019-05-24",1.05
"1305","2019-05-28",1.05
"1306","2019-05-29",1.03
"1307","2019-05-30",0.99
"1308","2019-05-31",1.02
"1309","2019-06-03",0.983
"1310","2019-06-04",1.04
"1311","2019-06-05",1.03
"1312","2019-06-06",0.991
"1313","2019-06-07",0.983
"1314","2019-06-10",0.979
"1315","2019-06-11",0.955
"1316","2019-06-12",0.949
"1317","2019-06-13",0.959
"1318","2019-06-14",0.965
"1319","2019-06-17",0.958
"1320","2019-06-18",0.98
"1321","2019-06-19",0.98
"1322","2019-06-20",0.974
"1323","2019-06-21",0.971
"1324","2019-06-24",0.95
"1325","2019-06-25",0.945
"1326","2019-06-26",0.93
"1327","2019-06-27",0.938
"1328","2019-06-28",0.922
"1329","2019-07-01",0.946
"1330","2019-07-02",0.94
"1331","2019-07-03",0.916
"1332","2019-07-05",0.936
"1333","2019-07-08",0.91
"1334","2019-07-09",0.927
"1335","2019-07-10",0.9
"1336","2019-07-11",0.901
"1337","2019-07-12",0.89
"1338","2019-07-15",0.9
"1339","2019-07-16",0.925
"1340","2019-07-17",0.918
"1341","2019-07-18",0.909
"1342","2019-07-19",0.897
"1343","2019-07-22",0.91
"1344","2019-07-23",0.895
"1345","2019-07-24",0.898
"1346","2019-07-25",0.9
"1347","2019-07-26",0.899
"1348","2019-07-29",0.891
"1349","2019-07-30",0.911
"1350","2019-07-31",0.87
"1351","2019-08-01",0.865
"1352","2019-08-02",0.861
"1353","2019-08-05",0.834
"1354","2019-08-06",0.82
"1355","2019-08-07",0.81
"1356","2019-08-08",0.85
"1357","2019-08-09",0.845
"1358","2019-08-12",0.848
"1359","2019-08-13",0.87
"1360","2019-08-14",0.83
"1361","2019-08-15",0.81
"1362","2019-08-16",0.81
"1363","2019-08-19",0.84
"1364","2019-08-20",0.861
"1365","2019-08-21",0.86
"1366","2019-08-22",0.93
"1367","2019-08-23",0.891
"1368","2019-08-26",0.909
"1369","2019-08-27",0.887
"1370","2019-08-28",0.909
"1371","2019-08-29",0.895
"1372","2019-08-30",0.885
"1373","2019-09-03",0.89
"1374","2019-09-04",0.86
"1375","2019-09-05",0.871
"1376","2019-09-06",0.872
"1377","2019-09-09",0.86
"1378","2019-09-10",0.879
"1379","2019-09-11",0.89
"1380","2019-09-12",0.865
"1381","2019-09-13",0.87
"1382","2019-09-16",0.86
"1383","2019-09-17",0.855
"1384","2019-09-18",0.856
"1385","2019-09-19",0.844
"1386","2019-09-20",0.878
"1387","2019-09-23",0.867
"1388","2019-09-24",0.83
"1389","2019-09-25",0.807
"1390","2019-09-26",0.83
"1391","2019-09-27",0.82
"1392","2019-09-30",0.818
"1393","2019-10-01",0.8
"1394","2019-10-02",0.76
"1395","2019-10-03",0.76
"1396","2019-10-04",0.75
"1397","2019-10-07",0.752
"1398","2019-10-08",0.73
"1399","2019-10-09",0.72
"1400","2019-10-10",0.71
"1401","2019-10-11",0.716
"1402","2019-10-14",0.74
"1403","2019-10-15",0.729
"1404","2019-10-16",0.71
"1405","2019-10-17",0.705
"1406","2019-10-18",0.707
"1407","2019-10-21",0.68
"1408","2019-10-22",0.684
"1409","2019-10-23",0.71
"1410","2019-10-24",0.701
"1411","2019-10-25",0.7
"1412","2019-10-28",0.752
"1413","2019-10-29",0.74
"1414","2019-10-30",0.79
"1415","2019-10-31",0.833
"1416","2019-11-01",0.833
"1417","2019-11-04",0.82
"1418","2019-11-05",0.793
"1419","2019-11-06",0.815
"1420","2019-11-07",0.8
"1421","2019-11-08",0.797
"1422","2019-11-11",0.814
"1423","2019-11-12",0.816
"1424","2019-11-13",0.811
"1425","2019-11-14",0.765
"1426","2019-11-15",0.76
"1427","2019-11-18",0.787
"1428","2019-11-19",0.815
"1429","2019-11-20",0.785
"1430","2019-11-21",0.8
"1431","2019-11-22",0.81
"1432","2019-11-25",0.8
"1433","2019-11-26",0.815
"1434","2019-11-27",0.818
"1435","2019-11-29",0.833
"1436","2019-12-02",0.84
"1437","2019-12-03",0.836
"1438","2019-12-04",0.86
"1439","2019-12-05",0.835
"1440","2019-12-06",0.869
"1441","2019-12-09",0.875
"1442","2019-12-10",0.872
"1443","2019-12-11",0.87
"1444","2019-12-12",0.864
"1445","2019-12-13",0.85
"1446","2019-12-16",0.83
"1447","2019-12-17",0.825
"1448","2019-12-18",0.83
"1449","2019-12-19",0.84
"1450","2019-12-20",0.822
"1451","2019-12-23",0.85
"1452","2019-12-24",0.849
"1453","2019-12-26",0.848
"1454","2019-12-27",0.84
"1455","2019-12-30",0.841
"1456","2019-12-31",0.86
"1457","2020-01-02",1.62
"1458","2020-01-03",1.51
"1459","2020-01-06",1.59
"1460","2020-01-07",1.52
"1461","2020-01-08",1.5
"1462","2020-01-09",1.54
"1463","2020-01-10",1.55
"1464","2020-01-13",1.46
"1465","2020-01-14",1.51
"1466","2020-01-15",1.51
"1467","2020-01-16",1.55
"1468","2020-01-17",1.63
"1469","2020-01-21",1.61
"1470","2020-01-22",1.58
"1471","2020-01-23",1.6
"1472","2020-01-24",1.62
"1473","2020-01-27",1.63
"1474","2020-01-28",1.78
"1475","2020-01-29",1.82
"1476","2020-01-30",1.75
"1477","2020-01-31",1.67
"1478","2020-02-03",1.67
"1479","2020-02-04",1.61
"1480","2020-02-05",1.59
"1481","2020-02-06",1.52
"1482","2020-02-07",1.53
"1483","2020-02-10",1.5
"1484","2020-02-11",1.42
"1485","2020-02-12",1.44
"1486","2020-02-13",1.44
"1487","2020-02-14",1.49
"1488","2020-02-18",1.65
"1489","2020-02-19",1.56
"1490","2020-02-20",1.58
"1491","2020-02-21",1.54
"1492","2020-02-24",1.44
"1493","2020-02-25",1.39
"1494","2020-02-26",1.39
"1495","2020-02-27",1.39
"1496","2020-02-28",1.6
"1497","2020-03-02",1.66
"1498","2020-03-03",1.63
"1499","2020-03-04",1.61
"1500","2020-03-05",1.668
"1501","2020-03-06",1.67
"1502","2020-03-09",1.47
"1503","2020-03-10",1.44
"1504","2020-03-11",1.38
"1505","2020-03-12",1.23
"1506","2020-03-13",1.18
"1507","2020-03-16",1.01
"1508","2020-03-17",0.99
"1509","2020-03-18",0.918
"1510","2020-03-19",1.02
"1511","2020-03-20",1.11
"1512","2020-03-23",1.3
"1513","2020-03-24",1.29
"1514","2020-03-25",1.21
"1515","2020-03-26",1.07
"1516","2020-03-27",1.15
"1517","2020-03-30",1.1
"1518","2020-03-31",1.01
"1519","2020-04-01",1.28
"1520","2020-04-02",1.28
"1521","2020-04-03",1.26
"1522","2020-04-06",1.3
"1523","2020-04-07",1.3
"1524","2020-04-08",1.33
"1525","2020-04-09",1.43
"1526","2020-04-13",1.7
"1527","2020-04-14",1.6
"1528","2020-04-15",1.67
"1529","2020-04-16",1.77
"1530","2020-04-17",1.25
"1531","2020-04-20",1.33
"1532","2020-04-21",1.28
"1533","2020-04-22",1.27
"1534","2020-04-23",1.28
"1535","2020-04-24",1.49
"1536","2020-04-27",1.385
"1537","2020-04-28",1.34
"1538","2020-04-29",1.45
"1539","2020-04-30",1.38
"1540","2020-05-01",1.36
"1541","2020-05-04",1.4
"1542","2020-05-05",1.38
"1543","2020-05-06",1.4
"1544","2020-05-07",1.45
"1545","2020-05-08",1.46
"1546","2020-05-11",1.56
"1547","2020-05-12",1.56
"1548","2020-05-13",1.63
"1549","2020-05-14",1.6
"1550","2020-05-15",1.52
"1551","2020-05-18",1.6
"1552","2020-05-19",1.72
"1553","2020-05-20",1.88
"1554","2020-05-21",1.92
"1555","2020-05-22",1.88
"1556","2020-05-26",1.85
"1557","2020-05-27",1.86
"1558","2020-05-28",1.71
"1559","2020-05-29",1.68
"1560","2020-06-01",1.64
"1561","2020-06-02",1.69
"1562","2020-06-03",1.67
"1563","2020-06-04",1.62
"1564","2020-06-05",1.71
"1565","2020-06-08",1.65
"1566","2020-06-09",1.68
"1567","2020-06-10",1.63
"1568","2020-06-11",1.53
"1569","2020-06-12",1.54
"1570","2020-06-15",1.64
"1571","2020-06-16",1.67
"1572","2020-06-17",1.66
"1573","2020-06-18",1.74
"1574","2020-06-19",1.81
"1575","2020-06-22",1.97
"1576","2020-06-23",1.95
"1577","2020-06-24",1.91
"1578","2020-06-25",1.89
"1579","2020-06-26",1.88
"1580","2020-06-29",1.83
"1581","2020-06-30",1.72
"1582","2020-07-01",1.75
"1583","2020-07-02",1.71
"1584","2020-07-06",1.76
"1585","2020-07-07",1.82
"1586","2020-07-08",1.93
"1587","2020-07-09",1.635
"1588","2020-07-10",1.51
"1589","2020-07-13",1.35
"1590","2020-07-14",1.34
"1591","2020-07-15",1.4
"1592","2020-07-16",1.42
"1593","2020-07-17",1.39
"1594","2020-07-20",1.36
"1595","2020-07-21",1.38
"1596","2020-07-22",1.34
"1597","2020-07-23",1.34
"1598","2020-07-24",1.3
"1599","2020-07-27",1.27
"1600","2020-07-28",1.27
"1601","2020-07-29",1.28
"1602","2020-07-30",1.31
"1603","2020-07-31",1.32
"1604","2020-08-03",1.28
"1605","2020-08-04",1.29
"1606","2020-08-05",1.28
"1607","2020-08-06",1.28
"1608","2020-08-07",1.26
"1609","2020-08-10",1.31
"1610","2020-08-11",1.29
"1611","2020-08-12",1.22
"1612","2020-08-13",1.17
"1613","2020-08-14",1.17
"1614","2020-08-17",1.27
"1615","2020-08-18",1.25
"1616","2020-08-19",1.24
"1617","2020-08-20",1.25
"1618","2020-08-21",1.23
"1619","2020-08-24",1.18
"1620","2020-08-25",1.18
"1621","2020-08-26",1.12
"1622","2020-08-27",1.11
"1623","2020-08-28",1.09
"1624","2020-08-31",1.07
"1625","2020-09-01",1.08
"1626","2020-09-02",1.06
"1627","2020-09-03",1.04
"1628","2020-09-04",0.98
"1629","2020-09-08",1.08
"1630","2020-09-09",1.06
"1631","2020-09-10",1.1
"1632","2020-09-11",1.06
"1633","2020-09-14",1.19
"1634","2020-09-15",1.19
"1635","2020-09-16",1.25
"1636","2020-09-17",1.24
"1637","2020-09-18",1.27
"1638","2020-09-21",1.18
"1639","2020-09-22",1.15
"1640","2020-09-23",1.19
"1641","2020-09-24",1.07
"1642","2020-09-25",1.07
"1643","2020-09-28",1.13
"1644","2020-09-29",1.19
"1645","2020-09-30",1.19
"1646","2020-10-01",1.14
"1647","2020-10-02",1.15
"1648","2020-10-05",1.18
"1649","2020-10-06",1.13
"1650","2020-10-07",1.13
"1651","2020-10-08",1.15
"1652","2020-10-09",1.19
"1653","2020-10-12",1.175
"1654","2020-10-13",1.18
"1655","2020-10-14",1.16
"1656","2020-10-15",1.15
"1657","2020-10-16",1.19
"1658","2020-10-19",1.19
"1659","2020-10-20",1.25
"1660","2020-10-21",1.21
"1661","2020-10-22",1.14
"1662","2020-10-23",1.13
"1663","2020-10-26",1.09
"1664","2020-10-27",1.11
"1665","2020-10-28",1.05
"1666","2020-10-29",1.04
"1667","2020-10-30",1.12
"1668","2020-11-02",1.11
"1669","2020-11-03",1.1
"1670","2020-11-04",1.1
"1671","2020-11-05",1.15
"1672","2020-11-06",1.15
"1673","2020-11-09",1.11
"1674","2020-11-10",1.1
"1675","2020-11-11",1.1
"1676","2020-11-12",1.1
"1677","2020-11-13",1.14
"1678","2020-11-16",1.1
"1679","2020-11-17",1.1
"1680","2020-11-18",1.09
"1681","2020-11-19",1.05
"1682","2020-11-20",1.09
"1683","2020-11-23",1.12
"1684","2020-11-24",1.16
"1685","2020-11-25",1.28
"1686","2020-11-27",1.28
