"","date","DRNA"
"164","2014-09-23",12.97
"165","2014-09-24",13.32
"166","2014-09-25",12.81
"167","2014-09-26",12.9
"168","2014-09-29",13
"169","2014-09-30",12.73
"170","2014-10-01",12.49
"171","2014-10-02",13.72
"172","2014-10-03",14.05
"173","2014-10-06",13.21
"174","2014-10-07",12.55
"175","2014-10-08",12.46
"176","2014-10-09",12.2
"177","2014-10-10",11.61
"178","2014-10-13",11.37
"179","2014-10-14",10.31
"180","2014-10-15",9.99
"181","2014-10-16",9.74
"182","2014-10-17",9.6
"183","2014-10-20",9.49
"184","2014-10-21",9.42
"185","2014-10-22",9.4
"186","2014-10-23",9.59
"187","2014-10-24",9.7
"188","2014-10-27",9.51
"189","2014-10-28",9.9
"190","2014-10-29",9.48
"191","2014-10-30",9.72
"192","2014-10-31",9.37
"193","2014-11-03",9.24
"194","2014-11-04",8.8
"195","2014-11-05",8.59
"196","2014-11-06",8.14
"197","2014-11-07",9.11
"198","2014-11-10",9.28
"199","2014-11-11",9.47
"200","2014-11-12",9.53
"201","2014-11-13",9.24
"202","2014-11-14",9.27
"203","2014-11-17",9.5
"204","2014-11-18",9.96
"205","2014-11-19",9.97
"206","2014-11-20",10.73
"207","2014-11-21",11.12
"208","2014-11-24",11.72
"209","2014-11-25",11.57
"210","2014-11-26",11.93
"211","2014-11-28",11.82
"212","2014-12-01",11.02
"213","2014-12-02",11.2
"214","2014-12-03",11.06
"215","2014-12-04",10.91
"216","2014-12-05",11.02
"217","2014-12-08",10.8
"218","2014-12-09",11.04
"219","2014-12-10",11.79
"220","2014-12-11",11.69
"221","2014-12-12",12.88
"222","2014-12-15",13.08
"223","2014-12-16",13.45
"224","2014-12-17",14.04
"225","2014-12-18",15.94
"226","2014-12-19",16.790001
"227","2014-12-22",16.540001
"228","2014-12-23",16.459999
"229","2014-12-24",16.23
"230","2014-12-26",16.27
"231","2014-12-29",15.95
"232","2014-12-30",16.02
"233","2014-12-31",16.469999
"234","2015-01-02",17.59
"235","2015-01-05",17.5
"236","2015-01-06",17.27
"237","2015-01-07",20.530001
"238","2015-01-08",18.49
"239","2015-01-09",18.5
"240","2015-01-12",19.85
"241","2015-01-13",19.66
"242","2015-01-14",20.15
"243","2015-01-15",19.41
"244","2015-01-16",20.23
"245","2015-01-20",20.379999
"246","2015-01-21",20.389999
"247","2015-01-22",19.91
"248","2015-01-23",19.629999
"249","2015-01-26",20.620001
"250","2015-01-27",21.709999
"251","2015-01-28",20.950001
"252","2015-01-29",21.129999
"253","2015-01-30",21.32
"254","2015-02-02",21.139999
"255","2015-02-03",21.57
"256","2015-02-04",21.190001
"257","2015-02-05",21.969999
"258","2015-02-06",21.309999
"259","2015-02-09",21.41
"260","2015-02-10",21.950001
"261","2015-02-11",21.950001
"262","2015-02-12",21.360001
"263","2015-02-13",21.299999
"264","2015-02-17",21.559999
"265","2015-02-18",22.07
"266","2015-02-19",24.9
"267","2015-02-20",26.02
"268","2015-02-23",25.139999
"269","2015-02-24",23.719999
"270","2015-02-25",23.91
"271","2015-02-26",24.940001
"272","2015-02-27",24.43
"273","2015-03-02",24.610001
"274","2015-03-03",23.76
"275","2015-03-04",24.469999
"276","2015-03-05",25.299999
"277","2015-03-06",25.34
"278","2015-03-09",23.68
"279","2015-03-10",23.16
"280","2015-03-11",24.16
"281","2015-03-12",24.639999
"282","2015-03-13",25.129999
"283","2015-03-16",26.35
"284","2015-03-17",26.940001
"285","2015-03-18",26.5
"286","2015-03-19",26.5
"287","2015-03-20",24.809999
"288","2015-03-23",24.950001
"289","2015-03-24",25.040001
"290","2015-03-25",24.219999
"291","2015-03-26",24.02
"292","2015-03-27",23.98
"293","2015-03-30",23.16
"294","2015-03-31",24.030001
"295","2015-04-01",23.33
"296","2015-04-02",21.290001
"297","2015-04-06",18.43
"298","2015-04-07",17.879999
"299","2015-04-08",18.309999
"300","2015-04-09",18.17
"301","2015-04-10",18.32
"302","2015-04-13",18.66
"303","2015-04-14",18.51
"304","2015-04-15",18.370001
"305","2015-04-16",19.17
"306","2015-04-17",19.27
"307","2015-04-20",22.030001
"308","2015-04-21",22.940001
"309","2015-04-22",22.92
"310","2015-04-23",24.43
"311","2015-04-24",24.18
"312","2015-04-27",23.43
"313","2015-04-28",22.219999
"314","2015-04-29",21.959999
"315","2015-04-30",20.07
"316","2015-05-01",19.639999
"317","2015-05-04",19.32
"318","2015-05-05",18.709999
"319","2015-05-06",19.9
"320","2015-05-07",21.110001
"321","2015-05-08",21.32
"322","2015-05-11",22.65
"323","2015-05-12",20.5
"324","2015-05-13",21.59
"325","2015-05-14",21.41
"326","2015-05-15",19.52
"327","2015-05-18",20.27
"328","2015-05-19",18.84
"329","2015-05-20",18.690001
"330","2015-05-21",16.309999
"331","2015-05-22",16.76
"332","2015-05-26",16.629999
"333","2015-05-27",17
"334","2015-05-28",16.450001
"335","2015-05-29",16.540001
"336","2015-06-01",16.700001
"337","2015-06-02",16.709999
"338","2015-06-03",16.860001
"339","2015-06-04",16.25
"340","2015-06-05",15.12
"341","2015-06-08",15.88
"342","2015-06-09",15.56
"343","2015-06-10",16.1
"344","2015-06-11",15.39
"345","2015-06-12",15.8
"346","2015-06-15",16.190001
"347","2015-06-16",15.75
"348","2015-06-17",15.96
"349","2015-06-18",15.5
"350","2015-06-19",15.41
"351","2015-06-22",15.15
"352","2015-06-23",14.98
"353","2015-06-24",14.14
"354","2015-06-25",13.87
"355","2015-06-26",13.29
"356","2015-06-29",13.93
"357","2015-06-30",13.95
"358","2015-07-01",14.45
"359","2015-07-02",14.13
"360","2015-07-06",14.14
"361","2015-07-07",13.39
"362","2015-07-08",12.8
"363","2015-07-09",12.3
"364","2015-07-10",12.61
"365","2015-07-13",13.41
"366","2015-07-14",14.83
"367","2015-07-15",14.09
"368","2015-07-16",14.49
"369","2015-07-17",14.45
"370","2015-07-20",13.52
"371","2015-07-21",13.77
"372","2015-07-22",14.21
"373","2015-07-23",13.69
"374","2015-07-24",13.02
"375","2015-07-27",12.7
"376","2015-07-28",12.74
"377","2015-07-29",12.1
"378","2015-07-30",12.02
"379","2015-07-31",12.22
"380","2015-08-03",12.27
"381","2015-08-04",11.97
"382","2015-08-05",11.54
"383","2015-08-06",11.12
"384","2015-08-07",11.89
"385","2015-08-10",11.5
"386","2015-08-11",10.83
"387","2015-08-12",10.9
"388","2015-08-13",11.77
"389","2015-08-14",10.9
"390","2015-08-17",11.09
"391","2015-08-18",10.16
"392","2015-08-19",10.64
"393","2015-08-20",10
"394","2015-08-21",10.34
"395","2015-08-24",10.55
"396","2015-08-25",10.08
"397","2015-08-26",10.52
"398","2015-08-27",10.24
"399","2015-08-28",11.13
"400","2015-08-31",10.97
"401","2015-09-01",10.6
"402","2015-09-02",11.34
"403","2015-09-03",10.63
"404","2015-09-04",10.93
"405","2015-09-08",11.19
"406","2015-09-09",9.84
"407","2015-09-10",9.86
"408","2015-09-11",9.75
"409","2015-09-14",9.64
"410","2015-09-15",9.61
"411","2015-09-16",9.88
"412","2015-09-17",10.94
"413","2015-09-18",11.79
"414","2015-09-21",11.85
"415","2015-09-22",10.48
"416","2015-09-23",10.34
"417","2015-09-24",10.54
"418","2015-09-25",9.71
"419","2015-09-28",8.39
"420","2015-09-29",8.03
"421","2015-09-30",8.21
"422","2015-10-01",8.02
"423","2015-10-02",8.67
"424","2015-10-05",8.88
"425","2015-10-06",8.24
"426","2015-10-07",9.27
"427","2015-10-08",9.17
"428","2015-10-09",10.05
"429","2015-10-12",9.99
"430","2015-10-13",9.47
"431","2015-10-14",9.63
"432","2015-10-15",10.68
"433","2015-10-16",10.75
"434","2015-10-19",10.76
"435","2015-10-20",10.31
"436","2015-10-21",9.71
"437","2015-10-22",10.05
"438","2015-10-23",9.92
"439","2015-10-26",10.34
"440","2015-10-27",9.95
"441","2015-10-28",10.38
"442","2015-10-29",9.94
"443","2015-10-30",10.02
"444","2015-11-02",11.4
"445","2015-11-03",11.64
"446","2015-11-04",12.5
"447","2015-11-05",11.81
"448","2015-11-06",11.67
"449","2015-11-09",11.72
"450","2015-11-10",11.56
"451","2015-11-11",11.95
"452","2015-11-12",10.68
"453","2015-11-13",11.18
"454","2015-11-16",11.52
"455","2015-11-17",10.11
"456","2015-11-18",10.51
"457","2015-11-19",10.25
"458","2015-11-20",10.54
"459","2015-11-23",11.01
"460","2015-11-24",11.28
"461","2015-11-25",12.26
"462","2015-11-27",13.2
"463","2015-11-30",13.36
"464","2015-12-01",14.47
"465","2015-12-02",14.49
"466","2015-12-03",13.74
"467","2015-12-04",13.12
"468","2015-12-07",13.04
"469","2015-12-08",13.26
"470","2015-12-09",13.15
"471","2015-12-10",13.02
"472","2015-12-11",12.73
"473","2015-12-14",12.66
"474","2015-12-15",13.3
"475","2015-12-16",13.9
"476","2015-12-17",14.57
"477","2015-12-18",14.53
"478","2015-12-21",14.26
"479","2015-12-22",12.28
"480","2015-12-23",12.53
"481","2015-12-24",12.07
"482","2015-12-28",11.7
"483","2015-12-29",11.35
"484","2015-12-30",11.7
"485","2015-12-31",11.87
"486","2016-01-04",11.39
"487","2016-01-05",10.85
"488","2016-01-06",10.04
"489","2016-01-07",9.56
"490","2016-01-08",9.09
"491","2016-01-11",8.31
"492","2016-01-12",8
"493","2016-01-13",7.2
"494","2016-01-14",7.44
"495","2016-01-15",7.37
"496","2016-01-19",7.44
"497","2016-01-20",8.07
"498","2016-01-21",7.78
"499","2016-01-22",7.94
"500","2016-01-25",8.01
"501","2016-01-26",7.86
"502","2016-01-27",7.18
"503","2016-01-28",6.91
"504","2016-01-29",6.56
"505","2016-02-01",6.54
"506","2016-02-02",6.52
"507","2016-02-03",6.36
"508","2016-02-04",6.32
"509","2016-02-05",5.92
"510","2016-02-08",5.74
"511","2016-02-09",5.93
"512","2016-02-10",5.04
"513","2016-02-11",5.22
"514","2016-02-12",5.43
"515","2016-02-16",5.56
"516","2016-02-17",5.63
"517","2016-02-18",5.38
"518","2016-02-19",5.58
"519","2016-02-22",5.56
"520","2016-02-23",5.01
"521","2016-02-24",5.22
"522","2016-02-25",5
"523","2016-02-26",5.2
"524","2016-02-29",4.96
"525","2016-03-01",5.26
"526","2016-03-02",5.36
"527","2016-03-03",5.59
"528","2016-03-04",6.02
"529","2016-03-07",6.48
"530","2016-03-08",5.81
"531","2016-03-09",5.85
"532","2016-03-10",5.44
"533","2016-03-11",5.47
"534","2016-03-14",5
"535","2016-03-15",4.62
"536","2016-03-16",4.73
"537","2016-03-17",4.75
"538","2016-03-18",5.13
"539","2016-03-21",5.3
"540","2016-03-22",5.2
"541","2016-03-23",4.73
"542","2016-03-24",4.74
"543","2016-03-28",4.64
"544","2016-03-29",5.21
"545","2016-03-30",5.15
"546","2016-03-31",5.36
"547","2016-04-01",5.55
"548","2016-04-04",5.62
"549","2016-04-05",5.19
"550","2016-04-06",5.5
"551","2016-04-07",5.38
"552","2016-04-08",5.29
"553","2016-04-11",5.19
"554","2016-04-12",5.17
"555","2016-04-13",5.49
"556","2016-04-14",5.45
"557","2016-04-15",5.37
"558","2016-04-18",5.38
"559","2016-04-19",5.07
"560","2016-04-20",4.86
"561","2016-04-21",4.96
"562","2016-04-22",5.23
"563","2016-04-25",4.87
"564","2016-04-26",4.75
"565","2016-04-27",4.76
"566","2016-04-28",4.84
"567","2016-04-29",4.62
"568","2016-05-02",4.8
"569","2016-05-03",4.48
"570","2016-05-04",4.43
"571","2016-05-05",4.17
"572","2016-05-06",3.99
"573","2016-05-09",4.11
"574","2016-05-10",3.67
"575","2016-05-11",3.45
"576","2016-05-12",3.26
"577","2016-05-13",3.38
"578","2016-05-16",3.49
"579","2016-05-17",3.33
"580","2016-05-18",3.52
"581","2016-05-19",3.45
"582","2016-05-20",3.75
"583","2016-05-23",3.68
"584","2016-05-24",3.76
"585","2016-05-25",3.86
"586","2016-05-26",3.71
"587","2016-05-27",3.72
"588","2016-05-31",3.72
"589","2016-06-01",3.78
"590","2016-06-02",3.89
"591","2016-06-03",3.88
"592","2016-06-06",3.96
"593","2016-06-07",3.82
"594","2016-06-08",3.81
"595","2016-06-09",3.66
"596","2016-06-10",3.45
"597","2016-06-13",3.36
"598","2016-06-14",3.26
"599","2016-06-15",3.26
"600","2016-06-16",3.3
"601","2016-06-17",3.26
"602","2016-06-20",3.15
"603","2016-06-21",3.21
"604","2016-06-22",3.17
"605","2016-06-23",3.29
"606","2016-06-24",3.16
"607","2016-06-27",2.7
"608","2016-06-28",3.16
"609","2016-06-29",3.02
"610","2016-06-30",3
"611","2016-07-01",3.54
"612","2016-07-05",3.42
"613","2016-07-06",3.59
"614","2016-07-07",3.54
"615","2016-07-08",3.48
"616","2016-07-11",3.41
"617","2016-07-12",3.41
"618","2016-07-13",3.17
"619","2016-07-14",3.17
"620","2016-07-15",3.4
"621","2016-07-18",3.58
"622","2016-07-19",3.31
"623","2016-07-20",3.33
"624","2016-07-21",3.24
"625","2016-07-22",3.23
"626","2016-07-25",3.18
"627","2016-07-26",3.12
"628","2016-07-27",3.31
"629","2016-07-28",3.3
"630","2016-07-29",3.21
"631","2016-08-01",3.21
"632","2016-08-02",3.06
"633","2016-08-03",3.22
"634","2016-08-04",3.19
"635","2016-08-05",3.4
"636","2016-08-08",3.38
"637","2016-08-09",3.41
"638","2016-08-10",3.17
"639","2016-08-11",3.31
"640","2016-08-12",3.45
"641","2016-08-15",3.71
"642","2016-08-16",3.55
"643","2016-08-17",3.63
"644","2016-08-18",3.56
"645","2016-08-19",3.53
"646","2016-08-22",3.72
"647","2016-08-23",3.68
"648","2016-08-24",3.4
"649","2016-08-25",3.26
"650","2016-08-26",3.34
"651","2016-08-29",3.3
"652","2016-08-30",3.39
"653","2016-08-31",3.15
"654","2016-09-01",3.13
"655","2016-09-02",3.14
"656","2016-09-06",3.11
"657","2016-09-07",3.2
"658","2016-09-08",3.15
"659","2016-09-09",3.19
"660","2016-09-12",3.34
"661","2016-09-13",3.2
"662","2016-09-14",3.23
"663","2016-09-15",3.21
"664","2016-09-16",3.31
"665","2016-09-19",3.29
"666","2016-09-20",3.85
"667","2016-09-21",4.08
"668","2016-09-22",4.3
"669","2016-09-23",4.23
"670","2016-09-26",4.27
"671","2016-09-27",4.31
"672","2016-09-28",4.74
"673","2016-09-29",5.2
"674","2016-09-30",5.88
"675","2016-10-03",5.24
"676","2016-10-04",5.43
"677","2016-10-05",5.45
"678","2016-10-06",4.68
"679","2016-10-07",4.59
"680","2016-10-10",5.09
"681","2016-10-11",4.89
"682","2016-10-12",4.69
"683","2016-10-13",4.49
"684","2016-10-14",4.29
"685","2016-10-17",4.24
"686","2016-10-18",4.41
"687","2016-10-19",4.12
"688","2016-10-20",4.16
"689","2016-10-21",4.06
"690","2016-10-24",3.8
"691","2016-10-25",3.64
"692","2016-10-26",3.6
"693","2016-10-27",3.61
"694","2016-10-28",3.42
"695","2016-10-31",3.11
"696","2016-11-01",3.05
"697","2016-11-02",2.88
"698","2016-11-03",2.76
"699","2016-11-04",2.9
"700","2016-11-07",3.01
"701","2016-11-08",2.84
"702","2016-11-09",3.2
"703","2016-11-10",3.48
"704","2016-11-11",3.7
"705","2016-11-14",3.74
"706","2016-11-15",3.65
"707","2016-11-16",3.47
"708","2016-11-17",4.24
"709","2016-11-18",3.79
"710","2016-11-21",3.58
"711","2016-11-22",3.43
"712","2016-11-23",3.36
"713","2016-11-25",3.29
"714","2016-11-28",3.12
"715","2016-11-29",3.04
"716","2016-11-30",2.98
"717","2016-12-01",2.94
"718","2016-12-02",3.04
"719","2016-12-05",3.07
"720","2016-12-06",3.05
"721","2016-12-07",3.03
"722","2016-12-08",3.05
"723","2016-12-09",3.05
"724","2016-12-12",2.91
"725","2016-12-13",2.87
"726","2016-12-14",2.94
"727","2016-12-15",2.94
"728","2016-12-16",2.96
"729","2016-12-19",3
"730","2016-12-20",3.03
"731","2016-12-21",2.99
"732","2016-12-22",3.05
"733","2016-12-23",3.2
"734","2016-12-27",3.4
"735","2016-12-28",3.03
"736","2016-12-29",2.98
"737","2016-12-30",2.88
"738","2017-01-03",2.97
"739","2017-01-04",3.02
"740","2017-01-05",3
"741","2017-01-06",3.05
"742","2017-01-09",3.05
"743","2017-01-10",3.19
"744","2017-01-11",3.03
"745","2017-01-12",2.99
"746","2017-01-13",3.03
"747","2017-01-17",2.91
"748","2017-01-18",2.87
"749","2017-01-19",2.82
"750","2017-01-20",2.79
"751","2017-01-23",2.65
"752","2017-01-24",2.7
"753","2017-01-25",2.76
"754","2017-01-26",2.71
"755","2017-01-27",2.7
"756","2017-01-30",2.6
"757","2017-01-31",2.49
"758","2017-02-01",2.54
"759","2017-02-02",2.49
"760","2017-02-03",2.51
"761","2017-02-06",2.6
"762","2017-02-07",2.58
"763","2017-02-08",2.45
"764","2017-02-09",2.51
"765","2017-02-10",2.59
"766","2017-02-13",2.64
"767","2017-02-14",2.82
"768","2017-02-15",3.22
"769","2017-02-16",3.03
"770","2017-02-17",2.91
"771","2017-02-21",2.96
"772","2017-02-22",2.79
"773","2017-02-23",2.73
"774","2017-02-24",2.79
"775","2017-02-27",2.84
"776","2017-02-28",2.88
"777","2017-03-01",3
"778","2017-03-02",3.03
"779","2017-03-03",2.86
"780","2017-03-06",2.89
"781","2017-03-07",2.81
"782","2017-03-08",2.89
"783","2017-03-09",2.94
"784","2017-03-10",2.97
"785","2017-03-13",2.9
"786","2017-03-14",2.76
"787","2017-03-15",2.9
"788","2017-03-16",2.91
"789","2017-03-17",2.86
"790","2017-03-20",2.86
"791","2017-03-21",2.73
"792","2017-03-22",2.63
"793","2017-03-23",2.67
"794","2017-03-24",2.63
"795","2017-03-27",2.67
"796","2017-03-28",2.68
"797","2017-03-29",2.7
"798","2017-03-30",2.7
"799","2017-03-31",3.4
"800","2017-04-03",3.33
"801","2017-04-04",3.29
"802","2017-04-05",3.1
"803","2017-04-06",3.21
"804","2017-04-07",3.34
"805","2017-04-10",3.56
"806","2017-04-11",3.47
"807","2017-04-12",3.27
"808","2017-04-13",3.17
"809","2017-04-17",3.21
"810","2017-04-18",3.06
"811","2017-04-19",3.1
"812","2017-04-20",3.06
"813","2017-04-21",2.94
"814","2017-04-24",2.98
"815","2017-04-25",3.16
"816","2017-04-26",3.35
"817","2017-04-27",3.38
"818","2017-04-28",3.33
"819","2017-05-01",3.27
"820","2017-05-02",3.09
"821","2017-05-03",3.11
"822","2017-05-04",3.06
"823","2017-05-05",3.11
"824","2017-05-08",3.081
"825","2017-05-09",3.07
"826","2017-05-10",3.22
"827","2017-05-11",3.19
"828","2017-05-12",3.25
"829","2017-05-15",3.15
"830","2017-05-16",3.3
"831","2017-05-17",3.07
"832","2017-05-18",3.18
"833","2017-05-19",3.27
"834","2017-05-22",3.28
"835","2017-05-23",3.23
"836","2017-05-24",3.3
"837","2017-05-25",3.3
"838","2017-05-26",3.16
"839","2017-05-30",3
"840","2017-05-31",3.1
"841","2017-06-01",3.02
"842","2017-06-02",3.1
"843","2017-06-05",3.05
"844","2017-06-06",3.09
"845","2017-06-07",3.02
"846","2017-06-08",3.03
"847","2017-06-09",2.99
"848","2017-06-12",2.92
"849","2017-06-13",2.98
"850","2017-06-14",2.97
"851","2017-06-15",2.91
"852","2017-06-16",2.93
"853","2017-06-19",3.04
"854","2017-06-20",3.03
"855","2017-06-21",3.1
"856","2017-06-22",3.11
"857","2017-06-23",3.23
"858","2017-06-26",3.302
"859","2017-06-27",3.37
"860","2017-06-28",3.23
"861","2017-06-29",3.25
"862","2017-06-30",3.17
"863","2017-07-03",3.24
"864","2017-07-05",3.27
"865","2017-07-06",3.25
"866","2017-07-07",3.33
"867","2017-07-10",3.33
"868","2017-07-11",3.26
"869","2017-07-12",3.275
"870","2017-07-13",3.32
"871","2017-07-14",3.26
"872","2017-07-17",3.41
"873","2017-07-18",3.42
"874","2017-07-19",3.37
"875","2017-07-20",3.56
"876","2017-07-21",4.13
"877","2017-07-24",4.15
"878","2017-07-25",4.31
"879","2017-07-26",3.98
"880","2017-07-27",3.83
"881","2017-07-28",3.8
"882","2017-07-31",3.76
"883","2017-08-01",3.65
"884","2017-08-02",3.54
"885","2017-08-03",3.38
"886","2017-08-04",3.6
"887","2017-08-07",3.35
"888","2017-08-08",3.49
"889","2017-08-09",3.38
"890","2017-08-10",3.16
"891","2017-08-11",3.26
"892","2017-08-14",3.33
"893","2017-08-15",3.2
"894","2017-08-16",3.26
"895","2017-08-17",3.1
"896","2017-08-18",3
"897","2017-08-21",2.83
"898","2017-08-22",2.75
"899","2017-08-23",2.93
"900","2017-08-24",3.18
"901","2017-08-25",3.19
"902","2017-08-28",3.3
"903","2017-08-29",3.52
"904","2017-08-30",3.45
"905","2017-08-31",3.49
"906","2017-09-01",3.5
"907","2017-09-05",3.28
"908","2017-09-06",3.34
"909","2017-09-07",3.42
"910","2017-09-08",3.54
"911","2017-09-11",3.54
"912","2017-09-12",3.63
"913","2017-09-13",3.72
"914","2017-09-14",3.67
"915","2017-09-15",3.91
"916","2017-09-18",3.99
"917","2017-09-19",3.79
"918","2017-09-20",4.48
"919","2017-09-21",4.52
"920","2017-09-22",4.58
"921","2017-09-25",5.05
"922","2017-09-26",4.85
"923","2017-09-27",5
"924","2017-09-28",5.09
"925","2017-09-29",5.75
"926","2017-10-02",6.27
"927","2017-10-03",6.4
"928","2017-10-04",6.51
"929","2017-10-05",6.28
"930","2017-10-06",6.24
"931","2017-10-09",5.88
"932","2017-10-10",5.78
"933","2017-10-11",5.83
"934","2017-10-12",5.66
"935","2017-10-13",5.58
"936","2017-10-16",5.3
"937","2017-10-17",5.35
"938","2017-10-18",5.27
"939","2017-10-19",5.25
"940","2017-10-20",5.51
"941","2017-10-23",5.47
"942","2017-10-24",5.34
"943","2017-10-25",5.23
"944","2017-10-26",5.06
"945","2017-10-27",5.15
"946","2017-10-30",5.26
"947","2017-10-31",5.39
"948","2017-11-01",5.64
"949","2017-11-02",7.23
"950","2017-11-03",7.78
"951","2017-11-06",7.97
"952","2017-11-07",8.06
"953","2017-11-08",8.01
"954","2017-11-09",8.02
"955","2017-11-10",8.04
"956","2017-11-13",7.95
"957","2017-11-14",8.26
"958","2017-11-15",9.4
"959","2017-11-16",9.48
"960","2017-11-17",9.54
"961","2017-11-20",9.71
"962","2017-11-21",9.84
"963","2017-11-22",9.44
"964","2017-11-24",9.58
"965","2017-11-27",8.895
"966","2017-11-28",8.4
"967","2017-11-29",8.07
"968","2017-11-30",8.48
"969","2017-12-01",8.54
"970","2017-12-04",8.05
"971","2017-12-05",8.03
"972","2017-12-06",7.94
"973","2017-12-07",7.64
"974","2017-12-08",7.56
"975","2017-12-11",7.7
"976","2017-12-12",7.5
"977","2017-12-13",7.84
"978","2017-12-14",7.31
"979","2017-12-15",7.595
"980","2017-12-18",7.18
"981","2017-12-19",7.35
"982","2017-12-20",7.98
"983","2017-12-21",8.63
"984","2017-12-22",8.37
"985","2017-12-26",8.7
"986","2017-12-27",9.24
"987","2017-12-28",9.49
"988","2017-12-29",9.03
"989","2018-01-02",9.36
"990","2018-01-03",9.31
"991","2018-01-04",9.3
"992","2018-01-05",8.76
