"","date","IX"
"124","2007-06-29",133.240005
"125","2007-07-02",136.649994
"126","2007-07-03",135.419998
"127","2007-07-05",135.139999
"128","2007-07-06",133.350006
"129","2007-07-09",131.279999
"130","2007-07-10",129.990005
"131","2007-07-11",127.260002
"132","2007-07-12",126.459999
"133","2007-07-13",128.710007
"134","2007-07-16",127.809998
"135","2007-07-17",125.75
"136","2007-07-18",126.290001
"137","2007-07-19",125.5
"138","2007-07-20",126.040001
"139","2007-07-23",126.029999
"140","2007-07-24",125.089996
"141","2007-07-25",124.290001
"142","2007-07-26",122.660004
"143","2007-07-27",119.089996
"144","2007-07-30",122.980003
"145","2007-07-31",121.139999
"146","2007-08-01",116.110001
"147","2007-08-02",118
"148","2007-08-03",119.5
"149","2007-08-06",120.139999
"150","2007-08-07",118.339996
"151","2007-08-08",119.970001
"152","2007-08-09",117.029999
"153","2007-08-10",107.529999
"154","2007-08-13",103.730003
"155","2007-08-14",105.910004
"156","2007-08-15",98.900002
"157","2007-08-16",101.5
"158","2007-08-17",108.800003
"159","2007-08-20",104.720001
"160","2007-08-21",108.110001
"161","2007-08-22",110.010002
"162","2007-08-23",110.550003
"163","2007-08-24",107.5
"164","2007-08-27",102.510002
"165","2007-08-28",99.019997
"166","2007-08-29",101.279999
"167","2007-08-30",102.150002
"168","2007-08-31",106.290001
"169","2007-09-04",106.900002
"170","2007-09-05",101.300003
"171","2007-09-06",97.809998
"172","2007-09-07",97.720001
"173","2007-09-10",95.830002
"174","2007-09-11",98.879997
"175","2007-09-12",101.660004
"176","2007-09-13",100.709999
"177","2007-09-14",99.139999
"178","2007-09-17",98.629997
"179","2007-09-18",102.599998
"180","2007-09-19",106.699997
"181","2007-09-20",102.269997
"182","2007-09-21",100.059998
"183","2007-09-24",99.589996
"184","2007-09-25",103.730003
"185","2007-09-26",105.699997
"186","2007-09-27",115.18
"187","2007-09-28",113.349998
"188","2007-10-01",112.879997
"189","2007-10-02",114.300003
"190","2007-10-03",116.599998
"191","2007-10-04",120.599998
"192","2007-10-05",123.529999
"193","2007-10-08",122.760002
"194","2007-10-09",120.040001
"195","2007-10-10",120.82
"196","2007-10-11",117.82
"197","2007-10-12",116.25
"198","2007-10-15",114.620003
"199","2007-10-16",106.510002
"200","2007-10-17",105.779999
"201","2007-10-18",106.459999
"202","2007-10-19",105.080002
"203","2007-10-22",103.919998
"204","2007-10-23",105.360001
"205","2007-10-24",101.730003
"206","2007-10-25",97.660004
"207","2007-10-26",100
"208","2007-10-29",100.989998
"209","2007-10-30",101.599998
"210","2007-10-31",103.25
"211","2007-11-01",99.82
"212","2007-11-02",96.610001
"213","2007-11-05",96.760002
"214","2007-11-06",97.650002
"215","2007-11-07",88.099998
"216","2007-11-08",87.389999
"217","2007-11-09",84.860001
"218","2007-11-12",83.379997
"219","2007-11-13",89.349998
"220","2007-11-14",91.800003
"221","2007-11-15",88.879997
"222","2007-11-16",87.309998
"223","2007-11-19",84.760002
"224","2007-11-20",87
"225","2007-11-21",84.139999
"226","2007-11-23",88
"227","2007-11-26",87.580002
"228","2007-11-27",90.650002
"229","2007-11-28",96
"230","2007-11-29",98.510002
"231","2007-11-30",101.540001
"232","2007-12-03",97.870003
"233","2007-12-04",92.910004
"234","2007-12-05",95.559998
"235","2007-12-06",97.510002
"236","2007-12-07",100.650002
"237","2007-12-10",100.040001
"238","2007-12-11",100.25
"239","2007-12-12",101.410004
"240","2007-12-13",93.919998
"241","2007-12-14",89.370003
"242","2007-12-17",86.900002
"243","2007-12-18",86.379997
"244","2007-12-19",88.389999
"245","2007-12-20",86.650002
"246","2007-12-21",83.860001
"247","2007-12-24",84.290001
"248","2007-12-26",84.57
"249","2007-12-27",82.779999
"250","2007-12-28",84.139999
"251","2007-12-31",84.790001
"252","2008-01-02",84.099998
"253","2008-01-03",83.980003
"254","2008-01-04",80.760002
"255","2008-01-07",79.339996
"256","2008-01-08",77.889999
"257","2008-01-09",79.93
"258","2008-01-10",78.779999
"259","2008-01-11",74.480003
"260","2008-01-14",75.43
"261","2008-01-15",70.769997
"262","2008-01-16",71.32
"263","2008-01-17",73.510002
"264","2008-01-18",76.440002
"265","2008-01-22",74.830002
"266","2008-01-23",75.489998
"267","2008-01-24",80.709999
"268","2008-01-25",86.599998
"269","2008-01-28",87.43
"270","2008-01-29",86.849998
"271","2008-01-30",85.660004
"272","2008-01-31",82.830002
"273","2008-02-01",88.690002
"274","2008-02-04",87.639999
"275","2008-02-05",78.25
"276","2008-02-06",70.5
"277","2008-02-07",71.660004
"278","2008-02-08",67.900002
"279","2008-02-11",68.510002
"280","2008-02-12",67.720001
"281","2008-02-13",68.900002
"282","2008-02-14",70.940002
"283","2008-02-15",68.690002
"284","2008-02-19",69.769997
"285","2008-02-20",69.730003
"286","2008-02-21",68.400002
"287","2008-02-22",69.230003
"288","2008-02-25",73.769997
"289","2008-02-26",75.709999
"290","2008-02-27",75.599998
"291","2008-02-28",78.050003
"292","2008-02-29",74.239998
"293","2008-03-03",74.900002
"294","2008-03-04",73.120003
"295","2008-03-05",73.599998
"296","2008-03-06",71.779999
"297","2008-03-07",71.010002
"298","2008-03-10",67.599998
"299","2008-03-11",68.169998
"300","2008-03-12",67
"301","2008-03-13",64.510002
"302","2008-03-14",62.75
"303","2008-03-17",61
"304","2008-03-18",66.559998
"305","2008-03-19",65.900002
"306","2008-03-20",67
"307","2008-03-24",73.230003
"308","2008-03-25",71.260002
"309","2008-03-26",72
"310","2008-03-27",69
"311","2008-03-28",69.300003
"312","2008-03-31",68.360001
"313","2008-04-01",74.300003
"314","2008-04-02",77.639999
"315","2008-04-03",78.68
"316","2008-04-04",81.029999
"317","2008-04-07",82.370003
"318","2008-04-08",81.050003
"319","2008-04-09",76.400002
"320","2008-04-10",74.650002
"321","2008-04-11",77.5
"322","2008-04-14",76.169998
"323","2008-04-15",80.139999
"324","2008-04-16",84.849998
"325","2008-04-17",85.779999
"326","2008-04-18",85.510002
"327","2008-04-21",85.519997
"328","2008-04-22",81.57
"329","2008-04-23",83.699997
"330","2008-04-24",82.010002
"331","2008-04-25",84.589996
"332","2008-04-28",91.32
"333","2008-04-29",91.330002
"334","2008-04-30",90.760002
"335","2008-05-01",91.330002
"336","2008-05-02",96.019997
"337","2008-05-05",95.339996
"338","2008-05-06",95.93
"339","2008-05-07",91.230003
"340","2008-05-08",87.370003
"341","2008-05-09",85.199997
"342","2008-05-12",90.650002
"343","2008-05-13",90.790001
"344","2008-05-14",91.57
"345","2008-05-15",91.910004
"346","2008-05-16",90.419998
"347","2008-05-19",88.529999
"348","2008-05-20",88.660004
"349","2008-05-21",84.550003
"350","2008-05-22",88.120003
"351","2008-05-23",86.639999
"352","2008-05-27",87.269997
"353","2008-05-28",90.75
"354","2008-05-29",91.5
"355","2008-05-30",94.669998
"356","2008-06-02",93.059998
"357","2008-06-03",95.190002
"358","2008-06-04",98.790001
"359","2008-06-05",98.029999
"360","2008-06-06",93.709999
"361","2008-06-09",92.779999
"362","2008-06-10",89.639999
"363","2008-06-11",85.480003
"364","2008-06-12",84.68
"365","2008-06-13",84.849998
"366","2008-06-16",87.730003
"367","2008-06-17",86.480003
"368","2008-06-18",85.279999
"369","2008-06-19",83.470001
"370","2008-06-20",79.540001
"371","2008-06-23",79.239998
"372","2008-06-24",77.5
"373","2008-06-25",76.82
"374","2008-06-26",73.43
"375","2008-06-27",72
"376","2008-06-30",72.129997
"377","2008-07-01",70.800003
"378","2008-07-02",66.339996
"379","2008-07-03",69.800003
"380","2008-07-07",69.470001
"381","2008-07-08",69.07
"382","2008-07-09",68.809998
"383","2008-07-10",71.410004
"384","2008-07-11",67.720001
"385","2008-07-14",70.099998
"386","2008-07-15",66.400002
"387","2008-07-16",71.900002
"388","2008-07-17",73
"389","2008-07-18",71.279999
"390","2008-07-21",72
"391","2008-07-22",75.169998
"392","2008-07-23",78.739998
"393","2008-07-24",77.900002
"394","2008-07-25",75.260002
"395","2008-07-28",74.5
"396","2008-07-29",77
"397","2008-07-30",78.120003
"398","2008-07-31",75.220001
"399","2008-08-01",72.150002
"400","2008-08-04",70.120003
"401","2008-08-05",72.68
"402","2008-08-06",70.650002
"403","2008-08-07",68.209999
"404","2008-08-08",67.800003
"405","2008-08-11",65.779999
"406","2008-08-12",65.389999
"407","2008-08-13",62.610001
"408","2008-08-14",61.110001
"409","2008-08-15",60.41
"410","2008-08-18",61.349998
"411","2008-08-19",59.349998
"412","2008-08-20",61.549999
"413","2008-08-21",60.200001
"414","2008-08-22",60.419998
"415","2008-08-25",60.119999
"416","2008-08-26",60.040001
"417","2008-08-27",60.02
"418","2008-08-28",60.630001
"419","2008-08-29",61.439999
"420","2008-09-02",61.59
"421","2008-09-03",60.380001
"422","2008-09-04",56.049999
"423","2008-09-05",56.110001
"424","2008-09-08",62.189999
"425","2008-09-09",58.349998
"426","2008-09-10",63.889999
"427","2008-09-11",63.759998
"428","2008-09-12",69.129997
"429","2008-09-15",62.91
"430","2008-09-16",62.040001
"431","2008-09-17",56.470001
"432","2008-09-18",61.029999
"433","2008-09-19",63.490002
"434","2008-09-22",64.550003
"435","2008-09-23",65.010002
"436","2008-09-24",71
"437","2008-09-25",66.900002
"438","2008-09-26",67.68
"439","2008-09-29",57.290001
"440","2008-09-30",62.310001
"441","2008-10-01",59.32
"442","2008-10-02",54.59
"443","2008-10-03",51.970001
"444","2008-10-06",46.23
"445","2008-10-07",48.200001
"446","2008-10-08",50.5
"447","2008-10-09",52.299999
"448","2008-10-10",51
"449","2008-10-13",60.490002
"450","2008-10-14",63.669998
"451","2008-10-15",55
"452","2008-10-16",56.880001
"453","2008-10-17",57.099998
"454","2008-10-20",62.990002
"455","2008-10-21",61.220001
"456","2008-10-22",58.130001
"457","2008-10-23",59.59
"458","2008-10-24",54.32
"459","2008-10-27",46.209999
"460","2008-10-28",51.369999
"461","2008-10-29",48.98
"462","2008-10-30",51.360001
"463","2008-10-31",51.450001
"464","2008-11-03",52.540001
"465","2008-11-04",56.560001
"466","2008-11-05",56.080002
"467","2008-11-06",48.389999
"468","2008-11-07",56.66
"469","2008-11-10",58.77
"470","2008-11-11",54.119999
"471","2008-11-12",51.080002
"472","2008-11-13",53.189999
"473","2008-11-14",47.59
"474","2008-11-17",43.07
"475","2008-11-18",39.529999
"476","2008-11-19",34.450001
"477","2008-11-20",30.620001
"478","2008-11-21",28.459999
"479","2008-11-24",30.34
"480","2008-11-25",30.950001
"481","2008-11-26",31.82
"482","2008-11-28",31.379999
"483","2008-12-01",29.950001
"484","2008-12-02",31.940001
"485","2008-12-03",28.58
"486","2008-12-04",23.49
"487","2008-12-05",25.91
"488","2008-12-08",23.030001
"489","2008-12-09",22.809999
"490","2008-12-10",26.09
"491","2008-12-11",27.41
"492","2008-12-12",29.790001
"493","2008-12-15",28.98
"494","2008-12-16",29.6
"495","2008-12-17",27.969999
"496","2008-12-18",29.59
"497","2008-12-19",28.77
"498","2008-12-22",27.84
"499","2008-12-23",27.4
"500","2008-12-24",27.67
"501","2008-12-26",29.040001
"502","2008-12-29",28.01
"503","2008-12-30",28.120001
"504","2008-12-31",28.42
"505","2009-01-02",28.84
"506","2009-01-05",27.92
"507","2009-01-06",27.309999
"508","2009-01-07",29.120001
"509","2009-01-08",29.809999
"510","2009-01-09",27.530001
"511","2009-01-12",27.309999
"512","2009-01-13",24.790001
"513","2009-01-14",25.110001
"514","2009-01-15",25.76
"515","2009-01-16",25.139999
"516","2009-01-20",21.719999
"517","2009-01-21",22.48
"518","2009-01-22",22.5
"519","2009-01-23",22.4
"520","2009-01-26",21.879999
"521","2009-01-27",23.24
"522","2009-01-28",24.17
"523","2009-01-29",22.99
"524","2009-01-30",21.82
"525","2009-02-02",22.07
"526","2009-02-03",22.43
"527","2009-02-04",22.48
"528","2009-02-05",21.27
"529","2009-02-06",21.440001
"530","2009-02-09",19.77
"531","2009-02-10",17.110001
"532","2009-02-11",17.43
"533","2009-02-12",16.219999
"534","2009-02-13",15.16
"535","2009-02-17",13.16
"536","2009-02-18",12.64
"537","2009-02-19",12.11
"538","2009-02-20",12.82
"539","2009-02-23",10.24
"540","2009-02-24",10.28
"541","2009-02-25",9.72
"542","2009-02-26",11.13
"543","2009-02-27",9.88
"544","2009-03-02",10.48
"545","2009-03-03",10.89
"546","2009-03-04",12.15
"547","2009-03-05",10.62
"548","2009-03-06",10.29
"549","2009-03-09",10.34
"550","2009-03-10",11.05
"551","2009-03-11",11.1
"552","2009-03-12",11.18
"553","2009-03-13",10.66
"554","2009-03-16",11.72
"555","2009-03-17",14
"556","2009-03-18",15.85
"557","2009-03-19",15.47
"558","2009-03-20",14.91
"559","2009-03-23",18.33
"560","2009-03-24",18.379999
"561","2009-03-25",18.5
"562","2009-03-26",19.290001
"563","2009-03-27",18.98
"564","2009-03-30",17.07
"565","2009-03-31",16.469999
"566","2009-04-01",17.35
"567","2009-04-02",19.25
"568","2009-04-03",19.450001
"569","2009-04-06",19.5
"570","2009-04-07",20.379999
"571","2009-04-08",20.389999
"572","2009-04-09",24.15
"573","2009-04-13",25.780001
"574","2009-04-14",24.969999
"575","2009-04-15",23.889999
"576","2009-04-16",23.15
"577","2009-04-17",24.709999
"578","2009-04-20",22.780001
"579","2009-04-21",23
"580","2009-04-22",21.65
"581","2009-04-23",23.65
"582","2009-04-24",22.870001
"583","2009-04-27",22.76
"584","2009-04-28",21.84
"585","2009-04-29",22.459999
"586","2009-04-30",23.370001
"587","2009-05-01",23.84
"588","2009-05-04",24.790001
"589","2009-05-05",24.639999
"590","2009-05-06",25.360001
"591","2009-05-07",24.91
"592","2009-05-08",27.58
"593","2009-05-11",29.57
"594","2009-05-12",30.889999
"595","2009-05-13",30.01
"596","2009-05-14",29.719999
"597","2009-05-15",31.33
"598","2009-05-18",32.580002
"599","2009-05-19",32.650002
"600","2009-05-20",32.650002
"601","2009-05-21",31.6
"602","2009-05-22",31.530001
"603","2009-05-26",32.59
"604","2009-05-27",31.469999
"605","2009-05-28",31.75
"606","2009-05-29",31.469999
"607","2009-06-01",31.700001
"608","2009-06-02",29.74
"609","2009-06-03",29.799999
"610","2009-06-04",29.940001
"611","2009-06-05",28.700001
"612","2009-06-08",28.91
"613","2009-06-09",28.02
"614","2009-06-10",29.92
"615","2009-06-11",30.57
"616","2009-06-12",32.119999
"617","2009-06-15",33.029999
"618","2009-06-16",31.4
"619","2009-06-17",31.969999
"620","2009-06-18",32.18
"621","2009-06-19",31.99
"622","2009-06-22",31.629999
"623","2009-06-23",32.630001
"624","2009-06-24",31.4
"625","2009-06-25",31.620001
"626","2009-06-26",30.25
"627","2009-06-29",29.690001
"628","2009-06-30",29.540001
"629","2009-07-01",28.9
"630","2009-07-02",29.5
"631","2009-07-06",30.68
"632","2009-07-07",29.24
"633","2009-07-08",28.700001
"634","2009-07-09",28.35
"635","2009-07-10",27.639999
"636","2009-07-13",27.34
"637","2009-07-14",28.26
"638","2009-07-15",29
"639","2009-07-16",27.9
"640","2009-07-17",28.08
"641","2009-07-20",28.59
"642","2009-07-21",28.540001
"643","2009-07-22",30.4
"644","2009-07-23",30.969999
"645","2009-07-24",31.290001
"646","2009-07-27",31.5
"647","2009-07-28",30.879999
"648","2009-07-29",30.790001
"649","2009-07-30",30.889999
"650","2009-07-31",32.66
"651","2009-08-03",35.290001
"652","2009-08-04",33.639999
"653","2009-08-05",34
"654","2009-08-06",33.459999
"655","2009-08-07",32.799999
"656","2009-08-10",32.709999
"657","2009-08-11",33.279999
"658","2009-08-12",32.860001
"659","2009-08-13",33.049999
"660","2009-08-14",33.630001
"661","2009-08-17",32.549999
"662","2009-08-18",33.82
"663","2009-08-19",33.349998
"664","2009-08-20",34.279999
"665","2009-08-21",34.98
"666","2009-08-24",34.16
"667","2009-08-25",34.959999
"668","2009-08-26",36.360001
"669","2009-08-27",38.599998
"670","2009-08-28",38.209999
"671","2009-08-31",38.130001
"672","2009-09-01",37.380001
"673","2009-09-02",37.849998
"674","2009-09-03",39.259998
"675","2009-09-04",39.549999
"676","2009-09-08",38.66
"677","2009-09-09",37.240002
"678","2009-09-10",37.25
"679","2009-09-11",36.650002
"680","2009-09-14",36.389999
"681","2009-09-15",35.25
"682","2009-09-16",34.509998
"683","2009-09-17",32.970001
"684","2009-09-18",31.82
"685","2009-09-21",31.389999
"686","2009-09-22",32.130001
"687","2009-09-23",31.33
"688","2009-09-24",31.51
"689","2009-09-25",33.360001
"690","2009-09-28",33.330002
"691","2009-09-29",31.42
"692","2009-09-30",30.379999
"693","2009-10-01",29.48
"694","2009-10-02",29.370001
"695","2009-10-05",31.450001
"696","2009-10-06",31.57
"697","2009-10-07",33.040001
"698","2009-10-08",33.220001
"699","2009-10-09",33.889999
"700","2009-10-12",34
"701","2009-10-13",33.93
"702","2009-10-14",33.700001
"703","2009-10-15",32.189999
"704","2009-10-16",30.969999
"705","2009-10-19",32.93
"706","2009-10-20",33.599998
"707","2009-10-21",33.560001
"708","2009-10-22",33.869999
"709","2009-10-23",33.330002
"710","2009-10-26",33.540001
"711","2009-10-27",32.900002
"712","2009-10-28",31.360001
"713","2009-10-29",32.860001
"714","2009-10-30",32.299999
"715","2009-11-02",34.82
"716","2009-11-03",35.439999
"717","2009-11-04",36.209999
"718","2009-11-05",36.970001
"719","2009-11-06",37.209999
"720","2009-11-09",37.200001
"721","2009-11-10",37.200001
"722","2009-11-11",36.549999
"723","2009-11-12",34.540001
"724","2009-11-13",35.919998
"725","2009-11-16",34.990002
"726","2009-11-17",34.549999
"727","2009-11-18",32.970001
"728","2009-11-19",32.720001
"729","2009-11-20",34.07
"730","2009-11-23",34.220001
"731","2009-11-24",32.639999
"732","2009-11-25",33.189999
"733","2009-11-27",33.169998
"734","2009-11-30",34.540001
"735","2009-12-01",36.169998
"736","2009-12-02",36.029999
"737","2009-12-03",36.209999
"738","2009-12-04",36.310001
"739","2009-12-07",35.509998
"740","2009-12-08",35.110001
"741","2009-12-09",34.369999
"742","2009-12-10",34.799999
"743","2009-12-11",35.279999
"744","2009-12-14",35.240002
"745","2009-12-15",35.07
"746","2009-12-16",35.57
"747","2009-12-17",34.59
"748","2009-12-18",34.689999
"749","2009-12-21",35.060001
"750","2009-12-22",35.189999
"751","2009-12-23",35.389999
"752","2009-12-24",35.450001
"753","2009-12-28",35.200001
"754","2009-12-29",35.040001
"755","2009-12-30",34.119999
"756","2009-12-31",34.16
"757","2010-01-04",34.720001
"758","2010-01-05",36.459999
"759","2010-01-06",37.580002
"760","2010-01-07",38.080002
"761","2010-01-08",38.419998
"762","2010-01-11",38.639999
"763","2010-01-12",38.700001
"764","2010-01-13",38.900002
"765","2010-01-14",39.619999
"766","2010-01-15",39.099998
"767","2010-01-19",37.880001
"768","2010-01-20",37.049999
"769","2010-01-21",37.110001
"770","2010-01-22",38.259998
"771","2010-01-25",38.98
"772","2010-01-26",37.52
"773","2010-01-27",38.040001
"774","2010-01-28",37.41
"775","2010-01-29",37.360001
"776","2010-02-01",37.599998
"777","2010-02-02",38.119999
"778","2010-02-03",37.919998
"779","2010-02-04",37.049999
"780","2010-02-05",38.889999
"781","2010-02-08",37.48
"782","2010-02-09",38.099998
"783","2010-02-10",38.080002
"784","2010-02-11",38.349998
"785","2010-02-12",37.619999
"786","2010-02-16",38.040001
"787","2010-02-17",38.07
"788","2010-02-18",39.200001
"789","2010-02-19",37.950001
"790","2010-02-22",38.349998
"791","2010-02-23",37.59
"792","2010-02-24",38.740002
"793","2010-02-25",38.299999
"794","2010-02-26",38.529999
"795","2010-03-01",38.799999
"796","2010-03-02",38.709999
"797","2010-03-03",38.529999
"798","2010-03-04",38.310001
"799","2010-03-05",38.779999
"800","2010-03-08",39.509998
"801","2010-03-09",38.970001
"802","2010-03-10",38.810001
"803","2010-03-11",39.459999
"804","2010-03-12",39.43
"805","2010-03-15",39.650002
"806","2010-03-16",40.66
"807","2010-03-17",43.32
"808","2010-03-18",42.41
"809","2010-03-19",41.049999
"810","2010-03-22",41.599998
"811","2010-03-23",42.900002
"812","2010-03-24",41.950001
"813","2010-03-25",41.299999
"814","2010-03-26",41.599998
"815","2010-03-29",43.990002
"816","2010-03-30",44.290001
"817","2010-03-31",44.110001
"818","2010-04-01",44.849998
"819","2010-04-05",45.110001
"820","2010-04-06",44.080002
"821","2010-04-07",44.610001
"822","2010-04-08",43.93
"823","2010-04-09",44.689999
"824","2010-04-12",44.080002
"825","2010-04-13",44.459999
"826","2010-04-14",44.959999
"827","2010-04-15",45.080002
"828","2010-04-16",45.07
"829","2010-04-19",44.169998
"830","2010-04-20",43.490002
"831","2010-04-21",44.060001
"832","2010-04-22",44.18
"833","2010-04-23",44.540001
"834","2010-04-26",44.630001
"835","2010-04-27",45.099998
"836","2010-04-28",44.110001
"837","2010-04-29",45.790001
"838","2010-04-30",45.73
"839","2010-05-03",46.029999
"840","2010-05-04",44.18
"841","2010-05-05",44.009998
"842","2010-05-06",43.25
"843","2010-05-07",42.02
"844","2010-05-10",44.5
"845","2010-05-11",42.52
"846","2010-05-12",40.66
"847","2010-05-13",41.970001
"848","2010-05-14",41.849998
"849","2010-05-17",40.75
"850","2010-05-18",39.310001
"851","2010-05-19",40.240002
"852","2010-05-20",38.689999
"853","2010-05-21",39.16
"854","2010-05-24",38.959999
"855","2010-05-25",37.669998
"856","2010-05-26",37.419998
"857","2010-05-27",39.970001
"858","2010-05-28",38.240002
"859","2010-06-01",37.009998
"860","2010-06-02",37.369999
"861","2010-06-03",37.77
"862","2010-06-04",37.02
"863","2010-06-07",35.32
"864","2010-06-08",35.610001
"865","2010-06-09",34.98
"866","2010-06-10",35.84
"867","2010-06-11",36.27
"868","2010-06-14",36.66
"869","2010-06-15",36.490002
"870","2010-06-16",36.799999
"871","2010-06-17",37.049999
"872","2010-06-18",36.77
"873","2010-06-21",37.970001
"874","2010-06-22",38.34
"875","2010-06-23",37.799999
"876","2010-06-24",38.459999
"877","2010-06-25",38.349998
"878","2010-06-28",37.009998
"879","2010-06-29",35.939999
"880","2010-06-30",36.029999
"881","2010-07-01",35.5
"882","2010-07-02",35.119999
"883","2010-07-06",36.290001
"884","2010-07-07",36.27
"885","2010-07-08",35.529999
"886","2010-07-09",35.77
"887","2010-07-12",36.919998
"888","2010-07-13",36.200001
"889","2010-07-14",36.580002
"890","2010-07-15",36.400002
"891","2010-07-16",35.080002
"892","2010-07-19",35.380001
"893","2010-07-20",35.93
"894","2010-07-21",34.529999
"895","2010-07-22",36.200001
"896","2010-07-23",37.16
"897","2010-07-26",37.189999
"898","2010-07-27",36.91
"899","2010-07-28",38
"900","2010-07-29",39.650002
"901","2010-07-30",39.150002
"902","2010-08-02",39.93
"903","2010-08-03",40.009998
"904","2010-08-04",39.759998
"905","2010-08-05",39.860001
"906","2010-08-06",40.720001
"907","2010-08-09",40.48
"908","2010-08-10",40.279999
"909","2010-08-11",38.34
"910","2010-08-12",38.450001
"911","2010-08-13",37.919998
"912","2010-08-16",38.080002
"913","2010-08-17",38.919998
"914","2010-08-18",38.84
"915","2010-08-19",39
"916","2010-08-20",39.150002
"917","2010-08-23",39
"918","2010-08-24",38.259998
"919","2010-08-25",38.48
"920","2010-08-26",37.98
"921","2010-08-27",38.360001
"922","2010-08-30",37.799999
"923","2010-08-31",37.169998
"924","2010-09-01",38.23
"925","2010-09-02",37.75
"926","2010-09-03",37.880001
"927","2010-09-07",39.529999
"928","2010-09-08",39.16
"929","2010-09-09",39.07
"930","2010-09-10",38.330002
"931","2010-09-13",39.419998
"932","2010-09-14",39.099998
"933","2010-09-15",39.310001
"934","2010-09-16",39.110001
"935","2010-09-17",39.110001
"936","2010-09-20",39.860001
"937","2010-09-21",39.490002
"938","2010-09-22",38.709999
"939","2010-09-23",38.490002
"940","2010-09-24",39.189999
"941","2010-09-27",38.82
"942","2010-09-28",38.82
"943","2010-09-29",38.75
"944","2010-09-30",38.389999
"945","2010-10-01",38.130001
"946","2010-10-04",36.700001
"947","2010-10-05",40.080002
"948","2010-10-06",42.349998
"949","2010-10-07",43.27
"950","2010-10-08",43.779999
"951","2010-10-11",43.91
"952","2010-10-12",42.759998
