"","date","H"
"168","2010-07-08",36.52
"169","2010-07-09",36.98
"170","2010-07-12",36.77
"171","2010-07-13",37.419998
"172","2010-07-14",37.5
"173","2010-07-15",36.75
"174","2010-07-16",34.98
"175","2010-07-19",35.23
"176","2010-07-20",35.48
"177","2010-07-21",35
"178","2010-07-22",35.439999
"179","2010-07-23",35.950001
"180","2010-07-26",37.349998
"181","2010-07-27",37.330002
"182","2010-07-28",37.389999
"183","2010-07-29",38
"184","2010-07-30",39.110001
"185","2010-08-02",40.130001
"186","2010-08-03",39.48
"187","2010-08-04",39.869999
"188","2010-08-05",38.98
"189","2010-08-06",39.400002
"190","2010-08-09",39.950001
"191","2010-08-10",39.48
"192","2010-08-11",38.290001
"193","2010-08-12",37.610001
"194","2010-08-13",36.599998
"195","2010-08-16",37.240002
"196","2010-08-17",38.650002
"197","2010-08-18",38.700001
"198","2010-08-19",38.150002
"199","2010-08-20",38.049999
"200","2010-08-23",37.400002
"201","2010-08-24",36.560001
"202","2010-08-25",36.650002
"203","2010-08-26",36.209999
"204","2010-08-27",37.619999
"205","2010-08-30",36.529999
"206","2010-08-31",37.66
"207","2010-09-01",38.459999
"208","2010-09-02",39.439999
"209","2010-09-03",39.240002
"210","2010-09-07",38.290001
"211","2010-09-08",38.889999
"212","2010-09-09",39.290001
"213","2010-09-10",39.119999
"214","2010-09-13",39.84
"215","2010-09-14",38.57
"216","2010-09-15",38.93
"217","2010-09-16",38.59
"218","2010-09-17",39.130001
"219","2010-09-20",39.93
"220","2010-09-21",39.23
"221","2010-09-22",39.299999
"222","2010-09-23",37.700001
"223","2010-09-24",38.360001
"224","2010-09-27",38.32
"225","2010-09-28",38.040001
"226","2010-09-29",37.66
"227","2010-09-30",37.389999
"228","2010-10-01",37.080002
"229","2010-10-04",38.27
"230","2010-10-05",40.119999
"231","2010-10-06",39.779999
"232","2010-10-07",39.16
"233","2010-10-08",40.18
"234","2010-10-11",41
"235","2010-10-12",41.389999
"236","2010-10-13",41.5
"237","2010-10-14",40.990002
"238","2010-10-15",40.75
"239","2010-10-18",41
"240","2010-10-19",40.16
"241","2010-10-20",40.48
"242","2010-10-21",40.119999
"243","2010-10-22",41.080002
"244","2010-10-25",40.990002
"245","2010-10-26",41.25
"246","2010-10-27",40.41
"247","2010-10-28",39.490002
"248","2010-10-29",40.299999
"249","2010-11-01",40.549999
"250","2010-11-02",40.959999
"251","2010-11-03",41.5
"252","2010-11-04",42.299999
"253","2010-11-05",42.57
"254","2010-11-08",41.380001
"255","2010-11-09",40.84
"256","2010-11-10",41.82
"257","2010-11-11",41.52
"258","2010-11-12",40.970001
"259","2010-11-15",41.310001
"260","2010-11-16",40.650002
"261","2010-11-17",39.73
"262","2010-11-18",40.490002
"263","2010-11-19",41.360001
"264","2010-11-22",41.080002
"265","2010-11-23",41.060001
"266","2010-11-24",41.380001
"267","2010-11-26",41.66
"268","2010-11-29",41.650002
"269","2010-11-30",41.860001
"270","2010-12-01",42.950001
"271","2010-12-02",43.720001
"272","2010-12-03",44.150002
"273","2010-12-06",44.25
"274","2010-12-07",45.299999
"275","2010-12-08",45.330002
"276","2010-12-09",45.009998
"277","2010-12-10",44.869999
"278","2010-12-13",44.25
"279","2010-12-14",43.889999
"280","2010-12-15",43.34
"281","2010-12-16",43.970001
"282","2010-12-17",44.25
"283","2010-12-20",44.889999
"284","2010-12-21",44.860001
"285","2010-12-22",45.73
"286","2010-12-23",45.529999
"287","2010-12-27",45.810001
"288","2010-12-28",45.5
"289","2010-12-29",46.189999
"290","2010-12-30",45.529999
"291","2010-12-31",45.759998
"292","2011-01-03",46.360001
"293","2011-01-04",45.709999
"294","2011-01-05",46.849998
"295","2011-01-06",46.060001
"296","2011-01-07",47
"297","2011-01-10",47.189999
"298","2011-01-11",47.360001
"299","2011-01-12",47.810001
"300","2011-01-13",47.959999
"301","2011-01-14",48.16
"302","2011-01-18",48.5
"303","2011-01-19",48.25
"304","2011-01-20",47.849998
"305","2011-01-21",47.790001
"306","2011-01-24",47.200001
"307","2011-01-25",47.799999
"308","2011-01-26",49.049999
"309","2011-01-27",48.98
"310","2011-01-28",47.799999
"311","2011-01-31",48.59
"312","2011-02-01",49.57
"313","2011-02-02",49.040001
"314","2011-02-03",49.07
"315","2011-02-04",49
"316","2011-02-07",48.849998
"317","2011-02-08",49.099998
"318","2011-02-09",49.220001
"319","2011-02-10",49.220001
"320","2011-02-11",49.189999
"321","2011-02-14",49.369999
"322","2011-02-15",49.200001
"323","2011-02-16",49.52
"324","2011-02-17",48.73
"325","2011-02-18",46.509998
"326","2011-02-22",45.830002
"327","2011-02-23",44.740002
"328","2011-02-24",44.700001
"329","2011-02-25",45.860001
"330","2011-02-28",45.75
"331","2011-03-01",44.57
"332","2011-03-02",45.419998
"333","2011-03-03",46.080002
"334","2011-03-04",44.91
"335","2011-03-07",43.889999
"336","2011-03-08",44.68
"337","2011-03-09",44.41
"338","2011-03-10",44.740002
"339","2011-03-11",43.700001
"340","2011-03-14",43.299999
"341","2011-03-15",42.810001
"342","2011-03-16",41.740002
"343","2011-03-17",42.049999
"344","2011-03-18",42.5
"345","2011-03-21",43.389999
"346","2011-03-22",42.75
"347","2011-03-23",42.900002
"348","2011-03-24",42.880001
"349","2011-03-25",44.110001
"350","2011-03-28",41.349998
"351","2011-03-29",42.259998
"352","2011-03-30",43.09
"353","2011-03-31",43.040001
"354","2011-04-01",42.459999
"355","2011-04-04",42.720001
"356","2011-04-05",42.209999
"357","2011-04-06",42.580002
"358","2011-04-07",42.029999
"359","2011-04-08",41.82
"360","2011-04-11",41.119999
"361","2011-04-12",40.16
"362","2011-04-13",40.869999
"363","2011-04-14",41.060001
"364","2011-04-15",41.439999
"365","2011-04-18",41.970001
"366","2011-04-19",41.919998
"367","2011-04-20",42.619999
"368","2011-04-21",43.619999
"369","2011-04-25",44.349998
"370","2011-04-26",44.439999
"371","2011-04-27",44.610001
"372","2011-04-28",44.509998
"373","2011-04-29",44.310001
"374","2011-05-02",44.139999
"375","2011-05-03",42.580002
"376","2011-05-04",43.220001
"377","2011-05-05",43.619999
"378","2011-05-06",43.700001
"379","2011-05-09",44
"380","2011-05-10",44.810001
"381","2011-05-11",44.330002
"382","2011-05-12",44.57
"383","2011-05-13",44.029999
"384","2011-05-16",44.450001
"385","2011-05-17",44.369999
"386","2011-05-18",45
"387","2011-05-19",45.169998
"388","2011-05-20",44.990002
"389","2011-05-23",44.419998
"390","2011-05-24",43.939999
"391","2011-05-25",44.279999
"392","2011-05-26",44.919998
"393","2011-05-27",45.259998
"394","2011-05-31",44.580002
"395","2011-06-01",43.119999
"396","2011-06-02",42.689999
"397","2011-06-03",41.889999
"398","2011-06-06",41.110001
"399","2011-06-07",40.82
"400","2011-06-08",39.799999
"401","2011-06-09",40
"402","2011-06-10",39.299999
"403","2011-06-13",39.349998
"404","2011-06-14",39.889999
"405","2011-06-15",38.970001
"406","2011-06-16",38.919998
"407","2011-06-17",39.450001
"408","2011-06-20",39.459999
"409","2011-06-21",39.900002
"410","2011-06-22",39.66
"411","2011-06-23",39.48
"412","2011-06-24",39.25
"413","2011-06-27",39.099998
"414","2011-06-28",40
"415","2011-06-29",40.150002
"416","2011-06-30",40.82
"417","2011-07-01",42.259998
"418","2011-07-05",42.580002
"419","2011-07-06",42.540001
"420","2011-07-07",43.25
"421","2011-07-08",42.759998
"422","2011-07-11",41.299999
"423","2011-07-12",40.939999
"424","2011-07-13",41.25
"425","2011-07-14",39.27
"426","2011-07-15",39.73
"427","2011-07-18",39
"428","2011-07-19",39.849998
"429","2011-07-20",39.939999
"430","2011-07-21",41.490002
"431","2011-07-22",41.419998
"432","2011-07-25",41.580002
"433","2011-07-26",40.849998
"434","2011-07-27",40.18
"435","2011-07-28",39.25
"436","2011-07-29",38.790001
"437","2011-08-01",38.759998
"438","2011-08-02",36.439999
"439","2011-08-03",37.279999
"440","2011-08-04",36.119999
"441","2011-08-05",36.25
"442","2011-08-08",33.09
"443","2011-08-09",34.18
"444","2011-08-10",32.919998
"445","2011-08-11",34.380001
"446","2011-08-12",33.939999
"447","2011-08-15",34.810001
"448","2011-08-16",33.869999
"449","2011-08-17",33.889999
"450","2011-08-18",31.73
"451","2011-08-19",31.01
"452","2011-08-22",30.25
"453","2011-08-23",31.73
"454","2011-08-24",32.75
"455","2011-08-25",32.25
"456","2011-08-26",33.029999
"457","2011-08-29",34.830002
"458","2011-08-30",34.310001
"459","2011-08-31",35.509998
"460","2011-09-01",33.630001
"461","2011-09-02",32.43
"462","2011-09-06",31.360001
"463","2011-09-07",33.099998
"464","2011-09-08",31.889999
"465","2011-09-09",31.27
"466","2011-09-12",31.08
"467","2011-09-13",31.85
"468","2011-09-14",33.349998
"469","2011-09-15",34.389999
"470","2011-09-16",35.560001
"471","2011-09-19",34.66
"472","2011-09-20",34.32
"473","2011-09-21",33.009998
"474","2011-09-22",31.799999
"475","2011-09-23",32.360001
"476","2011-09-26",31.42
"477","2011-09-27",32.580002
"478","2011-09-28",31.719999
"479","2011-09-29",32.549999
"480","2011-09-30",31.370001
"481","2011-10-03",29.790001
"482","2011-10-04",31.16
"483","2011-10-05",32.130001
"484","2011-10-06",32.16
"485","2011-10-07",31.440001
"486","2011-10-10",32.66
"487","2011-10-11",31.93
"488","2011-10-12",33.380001
"489","2011-10-13",33.150002
"490","2011-10-14",33.82
"491","2011-10-17",33.189999
"492","2011-10-18",34.349998
"493","2011-10-19",33.919998
"494","2011-10-20",33.66
"495","2011-10-21",35.110001
"496","2011-10-24",35.84
"497","2011-10-25",35.52
"498","2011-10-26",36.490002
"499","2011-10-27",38.009998
"500","2011-10-28",37.360001
"501","2011-10-31",37.189999
"502","2011-11-01",35.400002
"503","2011-11-02",37.650002
"504","2011-11-03",37.459999
"505","2011-11-04",37.009998
"506","2011-11-07",36.799999
"507","2011-11-08",36.580002
"508","2011-11-09",34.66
"509","2011-11-10",35.130001
"510","2011-11-11",35.73
"511","2011-11-14",35.5
"512","2011-11-15",35.639999
"513","2011-11-16",35.25
"514","2011-11-17",34.68
"515","2011-11-18",35.150002
"516","2011-11-21",34.139999
"517","2011-11-22",33.040001
"518","2011-11-23",32.509998
"519","2011-11-25",31.959999
"520","2011-11-28",34.16
"521","2011-11-29",33.639999
"522","2011-11-30",35.689999
"523","2011-12-01",35.299999
"524","2011-12-02",35.5
"525","2011-12-05",36.32
"526","2011-12-06",36.389999
"527","2011-12-07",36.110001
"528","2011-12-08",35.18
"529","2011-12-09",36.099998
"530","2011-12-12",35.279999
"531","2011-12-13",34.639999
"532","2011-12-14",33.860001
"533","2011-12-15",34.630001
"534","2011-12-16",35.34
"535","2011-12-19",34.889999
"536","2011-12-20",36
"537","2011-12-21",36.439999
"538","2011-12-22",37.57
"539","2011-12-23",37.950001
"540","2011-12-27",38.349998
"541","2011-12-28",37.52
"542","2011-12-29",37.869999
"543","2011-12-30",37.639999
"544","2012-01-03",38.419998
"545","2012-01-04",37.830002
"546","2012-01-05",38.610001
"547","2012-01-06",38.759998
"548","2012-01-09",39.189999
"549","2012-01-10",39.75
"550","2012-01-11",39.57
"551","2012-01-12",39.52
"552","2012-01-13",39.110001
"553","2012-01-17",39.07
"554","2012-01-18",39.689999
"555","2012-01-19",40.130001
"556","2012-01-20",40.349998
"557","2012-01-23",40.849998
"558","2012-01-24",40.810001
"559","2012-01-25",40.950001
"560","2012-01-26",41.299999
"561","2012-01-27",41.959999
"562","2012-01-30",41.959999
"563","2012-01-31",42.619999
"564","2012-02-01",42.950001
"565","2012-02-02",42.84
"566","2012-02-03",44.099998
"567","2012-02-06",43.529999
"568","2012-02-07",43.200001
"569","2012-02-08",43.27
"570","2012-02-09",42.740002
"571","2012-02-10",43.009998
"572","2012-02-13",43.549999
"573","2012-02-14",43.310001
"574","2012-02-15",42.84
"575","2012-02-16",42.84
"576","2012-02-17",42.950001
"577","2012-02-21",42.25
"578","2012-02-22",41.5
"579","2012-02-23",42.029999
"580","2012-02-24",42.099998
"581","2012-02-27",41.889999
"582","2012-02-28",41.860001
"583","2012-02-29",41.41
"584","2012-03-01",41.57
"585","2012-03-02",40.880001
"586","2012-03-05",40.900002
"587","2012-03-06",39.880001
"588","2012-03-07",40.700001
"589","2012-03-08",40.740002
"590","2012-03-09",41.099998
"591","2012-03-12",40.73
"592","2012-03-13",42.139999
"593","2012-03-14",40.049999
"594","2012-03-15",40.650002
"595","2012-03-16",41.290001
"596","2012-03-19",41.299999
"597","2012-03-20",41.049999
"598","2012-03-21",41.709999
"599","2012-03-22",41.32
"600","2012-03-23",41.68
"601","2012-03-26",41.700001
"602","2012-03-27",43
"603","2012-03-28",42.830002
"604","2012-03-29",42.34
"605","2012-03-30",42.720001
"606","2012-04-02",42.799999
"607","2012-04-03",42.52
"608","2012-04-04",41.66
"609","2012-04-05",41.82
"610","2012-04-09",40.84
"611","2012-04-10",39.529999
"612","2012-04-11",39.950001
"613","2012-04-12",40.490002
"614","2012-04-13",40.599998
"615","2012-04-16",40.419998
"616","2012-04-17",40.889999
"617","2012-04-18",40.790001
"618","2012-04-19",42.880001
"619","2012-04-20",42.200001
"620","2012-04-23",41.709999
"621","2012-04-24",41.82
"622","2012-04-25",42.049999
"623","2012-04-26",43.189999
"624","2012-04-27",43.450001
"625","2012-04-30",43.029999
"626","2012-05-01",43.740002
"627","2012-05-02",43.810001
"628","2012-05-03",41.549999
"629","2012-05-04",40.490002
"630","2012-05-07",39.009998
"631","2012-05-08",39.290001
"632","2012-05-09",39.52
"633","2012-05-10",39.34
"634","2012-05-11",39.119999
"635","2012-05-14",38
"636","2012-05-15",38.130001
"637","2012-05-16",38.369999
"638","2012-05-17",36.709999
"639","2012-05-18",36.560001
"640","2012-05-21",37.639999
"641","2012-05-22",37.439999
"642","2012-05-23",36.389999
"643","2012-05-24",36.580002
"644","2012-05-25",36.98
"645","2012-05-29",37.93
"646","2012-05-30",37.25
"647","2012-05-31",36.990002
"648","2012-06-01",35.389999
"649","2012-06-04",35.450001
"650","2012-06-05",36.139999
"651","2012-06-06",37.41
"652","2012-06-07",37.209999
"653","2012-06-08",36.900002
"654","2012-06-11",36.450001
"655","2012-06-12",36.23
"656","2012-06-13",35.880001
"657","2012-06-14",36.32
"658","2012-06-15",35.869999
"659","2012-06-18",35.43
"660","2012-06-19",36.720001
"661","2012-06-20",37.389999
"662","2012-06-21",36.549999
"663","2012-06-22",36.549999
"664","2012-06-25",35.630001
"665","2012-06-26",36.279999
"666","2012-06-27",36.470001
"667","2012-06-28",35.799999
"668","2012-06-29",37.16
"669","2012-07-02",37.049999
"670","2012-07-03",37.209999
"671","2012-07-05",37.27
"672","2012-07-06",36.799999
"673","2012-07-09",36.310001
"674","2012-07-10",35.580002
"675","2012-07-11",35.75
"676","2012-07-12",34.099998
"677","2012-07-13",34.540001
"678","2012-07-16",33.849998
"679","2012-07-17",34
"680","2012-07-18",34.73
"681","2012-07-19",35.310001
"682","2012-07-20",34.869999
"683","2012-07-23",34.220001
"684","2012-07-24",33.82
"685","2012-07-25",33.740002
"686","2012-07-26",33.790001
"687","2012-07-27",35.049999
"688","2012-07-30",35.540001
"689","2012-07-31",35.549999
"690","2012-08-01",36.790001
"691","2012-08-02",36.939999
"692","2012-08-03",37.700001
"693","2012-08-06",37.880001
"694","2012-08-07",38.209999
"695","2012-08-08",37.709999
"696","2012-08-09",38.040001
"697","2012-08-10",37.98
"698","2012-08-13",37.84
"699","2012-08-14",37.240002
"700","2012-08-15",37.380001
"701","2012-08-16",37.990002
"702","2012-08-17",37.950001
"703","2012-08-20",37.900002
"704","2012-08-21",37.77
"705","2012-08-22",37.57
"706","2012-08-23",37.369999
"707","2012-08-24",37.560001
"708","2012-08-27",37.540001
"709","2012-08-28",37.970001
"710","2012-08-29",38.009998
"711","2012-08-30",37.779999
"712","2012-08-31",37.93
"713","2012-09-04",38.490002
"714","2012-09-05",38.049999
"715","2012-09-06",39.279999
"716","2012-09-07",39.650002
"717","2012-09-10",39.66
"718","2012-09-11",39.119999
"719","2012-09-12",39.5
"720","2012-09-13",39.860001
"721","2012-09-14",41.5
"722","2012-09-17",41.369999
"723","2012-09-18",41.099998
"724","2012-09-19",41.450001
"725","2012-09-20",40.830002
"726","2012-09-21",40.400002
"727","2012-09-24",40.049999
"728","2012-09-25",39.799999
"729","2012-09-26",39.689999
"730","2012-09-27",40.490002
"731","2012-09-28",40.150002
"732","2012-10-01",39.650002
"733","2012-10-02",39.240002
"734","2012-10-03",38.889999
"735","2012-10-04",38.75
"736","2012-10-05",38.419998
"737","2012-10-08",38.43
"738","2012-10-09",37.93
"739","2012-10-10",37.970001
"740","2012-10-11",37.860001
"741","2012-10-12",38.240002
"742","2012-10-15",38.779999
"743","2012-10-16",39.099998
"744","2012-10-17",39.099998
"745","2012-10-18",39.119999
"746","2012-10-19",39.18
"747","2012-10-22",39.369999
"748","2012-10-23",38.599998
"749","2012-10-24",38.099998
"750","2012-10-25",37.880001
"751","2012-10-26",38.060001
"752","2012-10-31",36.5
"753","2012-11-01",36.169998
"754","2012-11-02",36.48
"755","2012-11-05",35.439999
"756","2012-11-06",35.57
"757","2012-11-07",35.029999
"758","2012-11-08",34.439999
"759","2012-11-09",34.369999
"760","2012-11-12",34.240002
"761","2012-11-13",34
"762","2012-11-14",33.900002
"763","2012-11-15",33.82
"764","2012-11-16",34.59
"765","2012-11-19",36.279999
"766","2012-11-20",35.75
"767","2012-11-21",35.779999
"768","2012-11-23",36.27
"769","2012-11-26",35.189999
"770","2012-11-27",35.630001
"771","2012-11-28",36
"772","2012-11-29",36.299999
"773","2012-11-30",36.5
"774","2012-12-03",36.459999
"775","2012-12-04",36.529999
"776","2012-12-05",36.740002
"777","2012-12-06",36.810001
"778","2012-12-07",36.450001
"779","2012-12-10",36.639999
"780","2012-12-11",36.75
"781","2012-12-12",36.860001
"782","2012-12-13",36.310001
"783","2012-12-14",36.52
"784","2012-12-17",37
"785","2012-12-18",37.450001
"786","2012-12-19",37.34
"787","2012-12-20",38.889999
"788","2012-12-21",38.82
"789","2012-12-24",38.849998
"790","2012-12-26",38.279999
"791","2012-12-27",38.349998
"792","2012-12-28",37.84
"793","2012-12-31",38.57
"794","2013-01-02",39.419998
"795","2013-01-03",39.419998
"796","2013-01-04",39.439999
"797","2013-01-07",39.279999
"798","2013-01-08",38.869999
"799","2013-01-09",39.029999
"800","2013-01-10",39.310001
"801","2013-01-11",39.380001
"802","2013-01-14",38.810001
"803","2013-01-15",39.099998
"804","2013-01-16",38.900002
"805","2013-01-17",39.099998
"806","2013-01-18",39.209999
"807","2013-01-22",39.919998
"808","2013-01-23",39.98
"809","2013-01-24",39.93
"810","2013-01-25",40.490002
"811","2013-01-28",40.48
"812","2013-01-29",40.32
"813","2013-01-30",40.029999
"814","2013-01-31",40.07
"815","2013-02-01",40.23
"816","2013-02-04",40.16
"817","2013-02-05",40.790001
"818","2013-02-06",41.310001
"819","2013-02-07",41.209999
"820","2013-02-08",41.360001
"821","2013-02-11",41.59
"822","2013-02-12",42.16
"823","2013-02-13",41.82
"824","2013-02-14",41.540001
"825","2013-02-15",42.34
"826","2013-02-19",41.970001
"827","2013-02-20",40.98
"828","2013-02-21",40.43
"829","2013-02-22",40.619999
"830","2013-02-25",40
"831","2013-02-26",40.169998
"832","2013-02-27",40.830002
"833","2013-02-28",41.09
"834","2013-03-01",41
"835","2013-03-04",40.860001
"836","2013-03-05",41.34
"837","2013-03-06",41.450001
"838","2013-03-07",41.630001
"839","2013-03-08",42.389999
"840","2013-03-11",42.709999
"841","2013-03-12",42.68
"842","2013-03-13",42.759998
"843","2013-03-14",43.310001
"844","2013-03-15",43.439999
"845","2013-03-18",43.189999
"846","2013-03-19",42.939999
"847","2013-03-20",42.869999
"848","2013-03-21",42.540001
"849","2013-03-22",42.450001
"850","2013-03-25",42.299999
"851","2013-03-26",42.540001
"852","2013-03-27",43.139999
"853","2013-03-28",43.23
"854","2013-04-01",42.939999
"855","2013-04-02",42.610001
"856","2013-04-03",41.509998
"857","2013-04-04",42.07
"858","2013-04-05",41.68
"859","2013-04-08",42.27
"860","2013-04-09",42.52
"861","2013-04-10",42.68
"862","2013-04-11",42.82
"863","2013-04-12",42.630001
"864","2013-04-15",41.200001
"865","2013-04-16",41.630001
"866","2013-04-17",41.290001
"867","2013-04-18",40.82
"868","2013-04-19",41.09
"869","2013-04-22",41
"870","2013-04-23",41.419998
"871","2013-04-24",41.57
"872","2013-04-25",41.650002
"873","2013-04-26",41.740002
"874","2013-04-29",41.099998
"875","2013-04-30",42.68
"876","2013-05-01",40.32
"877","2013-05-02",40.080002
"878","2013-05-03",41.18
"879","2013-05-06",41.32
"880","2013-05-07",41.470001
"881","2013-05-08",41.77
"882","2013-05-09",41.18
"883","2013-05-10",41.450001
"884","2013-05-13",41.34
"885","2013-05-14",41.369999
"886","2013-05-15",40.779999
"887","2013-05-16",40
"888","2013-05-17",40.57
"889","2013-05-20",41.220001
"890","2013-05-21",41.610001
"891","2013-05-22",40.91
"892","2013-05-23",40.48
"893","2013-05-24",40.91
"894","2013-05-28",41.75
"895","2013-05-29",40.98
"896","2013-05-30",41.48
"897","2013-05-31",41.119999
"898","2013-06-03",40.790001
"899","2013-06-04",40.549999
"900","2013-06-05",40.040001
"901","2013-06-06",41.009998
"902","2013-06-07",41.790001
"903","2013-06-10",41.919998
"904","2013-06-11",40.759998
"905","2013-06-12",40.59
"906","2013-06-13",40.619999
"907","2013-06-14",40.560001
"908","2013-06-17",39.990002
"909","2013-06-18",40.669998
"910","2013-06-19",40.349998
"911","2013-06-20",38.810001
"912","2013-06-21",39.200001
"913","2013-06-24",38.75
"914","2013-06-25",39.25
"915","2013-06-26",39.639999
"916","2013-06-27",40.610001
"917","2013-06-28",40.360001
"918","2013-07-01",40.779999
"919","2013-07-02",40.779999
"920","2013-07-03",40.48
"921","2013-07-05",41.439999
"922","2013-07-08",41.330002
"923","2013-07-09",41.419998
"924","2013-07-10",41.560001
"925","2013-07-11",41.959999
"926","2013-07-12",41.82
"927","2013-07-15",42.139999
"928","2013-07-16",42.16
"929","2013-07-17",42.16
"930","2013-07-18",42.84
"931","2013-07-19",42.52
"932","2013-07-22",42.400002
"933","2013-07-23",42.18
"934","2013-07-24",41.529999
"935","2013-07-25",41.849998
"936","2013-07-26",41.91
"937","2013-07-29",42.02
"938","2013-07-30",42.689999
"939","2013-07-31",45.25
"940","2013-08-01",46.580002
"941","2013-08-02",46.360001
"942","2013-08-05",45.880001
"943","2013-08-06",44.790001
"944","2013-08-07",44.34
"945","2013-08-08",45.709999
"946","2013-08-09",45.790001
"947","2013-08-12",45.060001
"948","2013-08-13",45.310001
"949","2013-08-14",45.580002
"950","2013-08-15",45.029999
"951","2013-08-16",44.57
"952","2013-08-19",43.98
"953","2013-08-20",44.16
"954","2013-08-21",44.209999
"955","2013-08-22",44.830002
"956","2013-08-23",44.5
"957","2013-08-26",44.73
