"","date","SOHOO"
"358","2019-03-14",25.000999
"359","2019-03-15",25.200001
"360","2019-03-18",25.07
"361","2019-03-19",25.209999
"362","2019-03-20",25.07
"363","2019-03-21",24.950001
"364","2019-03-22",24.917
"365","2019-03-25",25.290001
"366","2019-03-26",24.985001
"367","2019-03-27",24.985001
"368","2019-03-28",25.188999
"369","2019-03-29",24.969999
"370","2019-04-01",24.98
"371","2019-04-02",24.987
"372","2019-04-03",24.988001
"373","2019-04-04",24.99
"374","2019-04-05",25.021
"375","2019-04-08",24.809999
"376","2019-04-09",24.6
"377","2019-04-10",24.59
"378","2019-04-11",24.549999
"379","2019-04-12",24.4
"380","2019-04-15",24.549999
"381","2019-04-16",24.73
"382","2019-04-17",24.785999
"383","2019-04-18",24.863001
"384","2019-04-22",24.889999
"385","2019-04-23",24.889999
"386","2019-04-24",24.999001
"387","2019-04-25",24.999001
"388","2019-04-26",25
"389","2019-04-29",25.040001
"390","2019-04-30",25.017
"391","2019-05-01",24.986
"392","2019-05-02",25.299999
"393","2019-05-03",25.114
"394","2019-05-06",25.233999
"395","2019-05-07",25.183001
"396","2019-05-08",25.42
"397","2019-05-09",25.562
"398","2019-05-10",25.35
"399","2019-05-13",25.382999
"400","2019-05-14",25.754
"401","2019-05-15",25.072001
"402","2019-05-16",25.452999
"403","2019-05-17",25.438
"404","2019-05-20",25.35
"405","2019-05-21",25.35
"406","2019-05-22",25.35
"407","2019-05-23",25.5
"408","2019-05-24",25.700001
"409","2019-05-28",25.360001
"410","2019-05-29",25.200001
"411","2019-05-30",25.365999
"412","2019-05-31",25.579
"413","2019-06-03",25.579
"414","2019-06-04",25.6
"415","2019-06-05",25.4
"416","2019-06-06",25.360001
"417","2019-06-07",25.365999
"418","2019-06-10",25.5
"419","2019-06-11",25.5
"420","2019-06-12",25.302
"421","2019-06-13",25.393999
"422","2019-06-14",25.386
"423","2019-06-17",25.628
"424","2019-06-18",25.580999
"425","2019-06-19",25.580999
"426","2019-06-20",25.583
"427","2019-06-21",25.469999
"428","2019-06-24",25.620001
"429","2019-06-25",25.620001
"430","2019-06-26",25.459999
"431","2019-06-27",25.49
"432","2019-06-28",25.245001
"433","2019-07-01",25.049999
"434","2019-07-02",25.261
"435","2019-07-03",25.184999
"436","2019-07-05",25.1
"437","2019-07-08",25.132
"438","2019-07-09",25.17
"439","2019-07-10",25.167
"440","2019-07-11",25.089001
"441","2019-07-12",25.110001
"442","2019-07-15",25.15
"443","2019-07-16",25.25
"444","2019-07-17",25.176001
"445","2019-07-18",25.1
"446","2019-07-19",25.129999
"447","2019-07-22",25.115
"448","2019-07-23",25.271
"449","2019-07-24",25.139999
"450","2019-07-25",25.07
"451","2019-07-26",25.1
"452","2019-07-29",25.096001
"453","2019-07-30",25.030001
"454","2019-07-31",25.200001
"455","2019-08-01",25.030001
"456","2019-08-02",25.239
"457","2019-08-05",25.139999
"458","2019-08-06",25.031
"459","2019-08-07",25
"460","2019-08-08",25.16
"461","2019-08-09",25.25
"462","2019-08-12",25.25
"463","2019-08-13",25.25
"464","2019-08-14",25.25
"465","2019-08-15",25.299999
"466","2019-08-16",25.190001
"467","2019-08-19",25.35
"468","2019-08-20",25.35
"469","2019-08-21",25.319
"470","2019-08-22",25.35
"471","2019-08-23",25.268999
"472","2019-08-26",25.209999
"473","2019-08-27",25.174999
"474","2019-08-28",25.153999
"475","2019-08-29",25.135
"476","2019-08-30",25.200001
"477","2019-09-03",25.25
"478","2019-09-04",25.120001
"479","2019-09-05",25.35
"480","2019-09-06",25.267
"481","2019-09-09",25.327999
"482","2019-09-10",25.283001
"483","2019-09-11",25.309999
"484","2019-09-12",25.35
"485","2019-09-13",25.35
"486","2019-09-16",25.35
"487","2019-09-17",25.35
"488","2019-09-18",25.35
"489","2019-09-19",25.440001
"490","2019-09-20",25.49
"491","2019-09-23",25.74
"492","2019-09-24",25.98
"493","2019-09-25",25.955999
"494","2019-09-26",25.899
"495","2019-09-27",25.893999
"496","2019-09-30",26
"497","2019-10-01",26
"498","2019-10-02",25.812
"499","2019-10-03",25.700001
"500","2019-10-04",25.657
"501","2019-10-07",25.6
"502","2019-10-08",25.52
"503","2019-10-09",25.625
"504","2019-10-10",25.625
"505","2019-10-11",25.822001
"506","2019-10-14",25.822001
"507","2019-10-15",25.549999
"508","2019-10-16",25.76
"509","2019-10-17",25.6
"510","2019-10-18",25.587
"511","2019-10-21",25.552
"512","2019-10-22",25.41
"513","2019-10-23",25.455
"514","2019-10-24",25.5
"515","2019-10-25",25.495001
"516","2019-10-28",25.4
"517","2019-10-29",25.447001
"518","2019-10-30",25.450001
"519","2019-10-31",25.556
"520","2019-11-01",25.414
"521","2019-11-04",25.42
"522","2019-11-05",25.65
"523","2019-11-06",25.497
"524","2019-11-07",25.469999
"525","2019-11-08",25.360001
"526","2019-11-11",25.360001
"527","2019-11-12",25.327
"528","2019-11-13",25.371
"529","2019-11-14",25.326
"530","2019-11-15",25.33
"531","2019-11-18",25.4
"532","2019-11-19",25.299999
"533","2019-11-20",25.299999
"534","2019-11-21",25.35
"535","2019-11-22",25.488001
"536","2019-11-25",25.65
"537","2019-11-26",26.047001
"538","2019-11-27",26.047001
"539","2019-11-29",26.047001
"540","2019-12-02",26.047001
"541","2019-12-03",25.753
"542","2019-12-04",25.799999
"543","2019-12-05",25.649
"544","2019-12-06",25.813
"545","2019-12-09",25.813
"546","2019-12-10",25.476
"547","2019-12-11",25.870001
"548","2019-12-12",26.049999
"549","2019-12-13",26.08
"550","2019-12-16",26.08
"551","2019-12-17",25.782
"552","2019-12-18",26.25
"553","2019-12-19",26.225
"554","2019-12-20",26.214001
"555","2019-12-23",25.902
"556","2019-12-24",26.290001
"557","2019-12-26",26.295
"558","2019-12-27",26.610001
"559","2019-12-30",25.855
"560","2019-12-31",25.700001
"561","2020-01-02",25.752001
"562","2020-01-03",26.097
"563","2020-01-06",26.049999
"564","2020-01-07",26.049999
"565","2020-01-08",26.25
"566","2020-01-09",26.049999
"567","2020-01-10",26.049999
"568","2020-01-13",26.146999
"569","2020-01-14",26.15
"570","2020-01-15",26.440001
"571","2020-01-16",26.344999
"572","2020-01-17",26.195999
"573","2020-01-21",26.07
"574","2020-01-22",26.190001
"575","2020-01-23",26.181
"576","2020-01-24",26.34
"577","2020-01-27",26.299999
"578","2020-01-28",26.299999
"579","2020-01-29",26.229
"580","2020-01-30",26.450001
"581","2020-01-31",26.5
"582","2020-02-03",26.646999
"583","2020-02-04",26.528999
"584","2020-02-05",26.865999
"585","2020-02-06",26.799999
"586","2020-02-07",26.677
"587","2020-02-10",26.5
"588","2020-02-11",26.5
"589","2020-02-12",26.26
"590","2020-02-13",26.26
"591","2020-02-14",26.700001
"592","2020-02-18",26.27
"593","2020-02-19",26.110001
"594","2020-02-20",26.4
"595","2020-02-21",26.424999
"596","2020-02-24",26.104
"597","2020-02-25",25.48
"598","2020-02-26",25.35
"599","2020-02-27",24.299999
"600","2020-02-28",23.625
"601","2020-03-02",24.6
"602","2020-03-03",23.77
"603","2020-03-04",23.622999
"604","2020-03-05",22.98
"605","2020-03-06",22.48
"606","2020-03-09",18.75
"607","2020-03-10",17.049999
"608","2020-03-11",10.75
"609","2020-03-12",5.96
"610","2020-03-13",8.5
"611","2020-03-16",7.076
"612","2020-03-17",6.985
"613","2020-03-18",2.989
"614","2020-03-19",3.256
"615","2020-03-20",4.55
"616","2020-03-23",4.42
"617","2020-03-24",5.02
"618","2020-03-25",6.71
"619","2020-03-26",6.99
"620","2020-03-27",6.87
"621","2020-03-30",6.45
"622","2020-03-31",6.1
"623","2020-04-01",5.23
"624","2020-04-02",4.84
"625","2020-04-03",4.65
"626","2020-04-06",5.45
"627","2020-04-07",6
"628","2020-04-08",6.905
"629","2020-04-09",8.34
"630","2020-04-13",8.26
"631","2020-04-14",7.75
"632","2020-04-15",7.23
"633","2020-04-16",7.35
"634","2020-04-17",7.3
"635","2020-04-20",6.53
"636","2020-04-21",5.98
"637","2020-04-22",5.91
"638","2020-04-23",5.86
"639","2020-04-24",5.71
"640","2020-04-27",5.71
"641","2020-04-28",5.9
"642","2020-04-29",6.25
"643","2020-04-30",6.268
"644","2020-05-01",6.19
"645","2020-05-04",6.63
"646","2020-05-05",6.994
"647","2020-05-06",6.85
"648","2020-05-07",6.67
"649","2020-05-08",6.65
"650","2020-05-11",6.21
"651","2020-05-12",6.22
"652","2020-05-13",5.4
"653","2020-05-14",5.28
"654","2020-05-15",5.23
"655","2020-05-18",5.72
"656","2020-05-19",5.53
"657","2020-05-20",5.425
"658","2020-05-21",5.453
"659","2020-05-22",5.13
"660","2020-05-26",5.94
"661","2020-05-27",7.73
"662","2020-05-28",8.68
"663","2020-05-29",8.18
"664","2020-06-01",8.005
"665","2020-06-02",8.274
"666","2020-06-03",9.78
"667","2020-06-04",10.725
"668","2020-06-05",12.47
"669","2020-06-08",15.688
"670","2020-06-09",13.75
"671","2020-06-10",12.05
"672","2020-06-11",10.14
"673","2020-06-12",11
"674","2020-06-15",11.34
"675","2020-06-16",12.1
"676","2020-06-17",11.534
"677","2020-06-18",10.73
"678","2020-06-19",10.75
"679","2020-06-22",9.578
"680","2020-06-23",9.59
"681","2020-06-24",8.55
"682","2020-06-25",8.97
"683","2020-06-26",8.3
"684","2020-06-29",8.94
"685","2020-06-30",8.86
"686","2020-07-01",8.96
"687","2020-07-02",8.81
"688","2020-07-06",8.84
"689","2020-07-07",8.51
"690","2020-07-08",8.51
"691","2020-07-09",8
"692","2020-07-10",8.5
"693","2020-07-13",7.86
"694","2020-07-14",8.31
"695","2020-07-15",8
"696","2020-07-16",7.98
"697","2020-07-17",7.5
"698","2020-07-20",7.18
"699","2020-07-21",7.81
"700","2020-07-22",7.78
"701","2020-07-23",7.32
"702","2020-07-24",7.22
"703","2020-07-27",6.87
"704","2020-07-28",6.99
"705","2020-07-29",6.75
"706","2020-07-30",6.4
"707","2020-07-31",6.2
"708","2020-08-03",5.85
"709","2020-08-04",6.39
"710","2020-08-05",6.22
"711","2020-08-06",6.46
"712","2020-08-07",6.3
"713","2020-08-10",6.8
"714","2020-08-11",7.54
"715","2020-08-12",7.97
"716","2020-08-13",7.18
"717","2020-08-14",7.2
"718","2020-08-17",7.15
"719","2020-08-18",7.09
"720","2020-08-19",6.89
"721","2020-08-20",6.93
"722","2020-08-21",6.76
"723","2020-08-24",7.34
"724","2020-08-25",7.27
"725","2020-08-26",7.1
"726","2020-08-27",6.94
"727","2020-08-28",6.98
"728","2020-08-31",6.99
"729","2020-09-01",6.83
"730","2020-09-02",6.87
"731","2020-09-03",6.76
"732","2020-09-04",6.3
"733","2020-09-08",6.03
"734","2020-09-09",5.95
"735","2020-09-10",5.94
"736","2020-09-11",5.76
"737","2020-09-14",6.14
"738","2020-09-15",5.98
"739","2020-09-16",5.98
"740","2020-09-17",6.2
"741","2020-09-18",6.18
"742","2020-09-21",5.95
"743","2020-09-22",5.98
"744","2020-09-23",5.34
"745","2020-09-24",5.1
"746","2020-09-25",5.22
"747","2020-09-28",5.69
"748","2020-09-29",5.38
"749","2020-09-30",5.46
"750","2020-10-01",5.62
"751","2020-10-02",5.68
"752","2020-10-05",5.69
"753","2020-10-06",5.69
"754","2020-10-07",5.59
"755","2020-10-08",5.54
"756","2020-10-09",5.44
"757","2020-10-12",5.62
"758","2020-10-13",5.41
"759","2020-10-14",5.38
"760","2020-10-15",5.47
"761","2020-10-16",5.58
"762","2020-10-19",5.69
"763","2020-10-20",6
"764","2020-10-21",6.16
"765","2020-10-22",6.1
"766","2020-10-23",6.25
"767","2020-10-26",6.125
"768","2020-10-27",6.18
"769","2020-10-28",5.85
"770","2020-10-29",6
"771","2020-10-30",5.9
"772","2020-11-02",6.2
"773","2020-11-03",6.135
"774","2020-11-04",6.1
"775","2020-11-05",6
"776","2020-11-06",6
"777","2020-11-09",8.89
"778","2020-11-10",8.63
"779","2020-11-11",8.88
"780","2020-11-12",8
"781","2020-11-13",7.86
"782","2020-11-16",8.26
"783","2020-11-17",8.32
"784","2020-11-18",8.87
"785","2020-11-19",9.1
"786","2020-11-20",9.05
"787","2020-11-23",9.8
"788","2020-11-24",11.88
"789","2020-11-25",11.88
"790","2020-11-27",11.85
