"","date","WF"
"93","2007-05-16",88.891541
"94","2007-05-17",87.878426
"95","2007-05-18",87.592369
"96","2007-05-21",88.188316
"97","2007-05-22",87.127533
"98","2007-05-23",86.495827
"99","2007-05-24",84.290825
"100","2007-05-25",84.743744
"101","2007-05-29",83.814064
"102","2007-05-30",84.803337
"103","2007-05-31",84.719902
"104","2007-06-01",86.90107
"105","2007-06-04",87.604294
"106","2007-06-05",88.081047
"107","2007-06-06",87.72348
"108","2007-06-07",85.220497
"109","2007-06-08",86.185936
"110","2007-06-11",85.625748
"111","2007-06-12",84.374252
"112","2007-06-13",84.898689
"113","2007-06-14",84.398094
"114","2007-06-15",83.873657
"115","2007-06-18",84.088203
"116","2007-06-19",84.636475
"117","2007-06-20",87.020264
"118","2007-06-21",92.097733
"119","2007-06-22",91.895111
"120","2007-06-25",90.357567
"121","2007-06-26",90.178787
"122","2007-06-27",91.775925
"123","2007-06-28",91.191895
"124","2007-06-29",91.227654
"125","2007-07-02",92.419548
"126","2007-07-03",91.609062
"127","2007-07-05",93.2062
"128","2007-07-06",93.718712
"129","2007-07-09",95.017876
"130","2007-07-10",96.448151
"131","2007-07-11",97.711563
"132","2007-07-12",99.868889
"133","2007-07-13",99.463646
"134","2007-07-16",95.637665
"135","2007-07-17",95.065552
"136","2007-07-18",93.957092
"137","2007-07-19",95.101311
"138","2007-07-20",94.398094
"139","2007-07-23",97.735397
"140","2007-07-24",96.662697
"141","2007-07-25",99.272942
"142","2007-07-26",93.86174
"143","2007-07-27",88.796188
"144","2007-07-30",93.837906
"145","2007-07-31",91.907036
"146","2007-08-01",92.86055
"147","2007-08-02",89.368294
"148","2007-08-03",85.697258
"149","2007-08-06",87.890343
"150","2007-08-07",88.772346
"151","2007-08-08",88.855782
"152","2007-08-09",85.852203
"153","2007-08-10",83.480331
"154","2007-08-13",84.9702
"155","2007-08-14",82.991653
"156","2007-08-15",81.370682
"157","2007-08-16",80.357567
"158","2007-08-17",84.481529
"159","2007-08-20",82.371872
"160","2007-08-21",82.061981
"161","2007-08-22",84.147797
"162","2007-08-23",81.895111
"163","2007-08-24",83.325386
"164","2007-08-27",81.716331
"165","2007-08-28",78.283669
"166","2007-08-29",82.896309
"167","2007-08-30",80.131111
"168","2007-08-31",82.657928
"169","2007-09-04",83.051254
"170","2007-09-05",81.823601
"171","2007-09-06",80.92968
"172","2007-09-07",79.463646
"173","2007-09-10",78.676994
"174","2007-09-11",80.405243
"175","2007-09-12",80.738976
"176","2007-09-13",81.644814
"177","2007-09-14",80.965439
"178","2007-09-17",80.119186
"179","2007-09-18",81.58522
"180","2007-09-19",81.466034
"181","2007-09-20",79.892731
"182","2007-09-21",86.114426
"183","2007-09-24",83.432655
"184","2007-09-25",81.525627
"185","2007-09-26",81.644814
"186","2007-09-27",82.669846
"187","2007-09-28",81.51371
"188","2007-10-01",85.196663
"189","2007-10-02",85.816444
"190","2007-10-03",82.789032
"191","2007-10-04",86.948746
"192","2007-10-05",88.772346
"193","2007-10-08",86.13826
"194","2007-10-09",86.579262
"195","2007-10-10",85.780693
"196","2007-10-11",81.823601
"197","2007-10-12",82.884384
"198","2007-10-15",79.856972
"199","2007-10-16",77.949944
"200","2007-10-17",78.712753
"201","2007-10-18",77.187126
"202","2007-10-19",73.837906
"203","2007-10-22",75.578072
"204","2007-10-23",74.79142
"205","2007-10-24",74.851013
"206","2007-10-25",72.705605
"207","2007-10-26",76.996422
"208","2007-10-29",78.510132
"209","2007-10-30",78.533966
"210","2007-10-31",78.605484
"211","2007-11-01",72.050056
"212","2007-11-02",69.475563
"213","2007-11-05",67.222885
"214","2007-11-06",68.593567
"215","2007-11-07",65.55423
"216","2007-11-08",64.9702
"217","2007-11-09",65.840286
"218","2007-11-12",64.195473
"219","2007-11-13",70.715134
"220","2007-11-14",71.179977
"221","2007-11-15",70.202621
"222","2007-11-16",71.27533
"223","2007-11-19",67.699646
"224","2007-11-20",65.971397
"225","2007-11-21",61.632896
"226","2007-11-23",66.078667
"227","2007-11-26",63.957092
"228","2007-11-27",66.626938
"229","2007-11-28",69.463646
"230","2007-11-29",67.401672
"231","2007-11-30",70.441002
"232","2007-12-03",67.103691
"233","2007-12-04",67.342072
"234","2007-12-05",68.641243
"235","2007-12-06",68.581642
"236","2007-12-07",71.69249
"237","2007-12-10",71.382599
"238","2007-12-11",68.355186
"239","2007-12-12",69.511322
"240","2007-12-13",67.854591
"241","2007-12-14",65.911797
"242","2007-12-17",63.86174
"243","2007-12-18",66.90107
"244","2007-12-19",67.342072
"245","2007-12-20",71.823601
"246","2007-12-21",72.943977
"247","2007-12-24",74.433853
"248","2007-12-26",73.837906
"249","2007-12-27",70.58403
"250","2007-12-28",70.011917
"251","2007-12-31",71.072708
"252","2008-01-02",70.476761
"253","2008-01-03",69.749702
"254","2008-01-04",70.738976
"255","2008-01-07",71.060783
"256","2008-01-08",71.656731
"257","2008-01-09",72.646004
"258","2008-01-10",73.945175
"259","2008-01-11",69.272942
"260","2008-01-14",71.764008
"261","2008-01-15",68.235992
"262","2008-01-16",69.749702
"263","2008-01-17",67.556618
"264","2008-01-18",70.297974
"265","2008-01-22",71.025032
"266","2008-01-23",69.213348
"267","2008-01-24",69.773537
"268","2008-01-25",69.034561
"269","2008-01-28",68.355186
"270","2008-01-29",68.808105
"271","2008-01-30",64.469604
"272","2008-01-31",65.899879
"273","2008-02-01",66.519669
"274","2008-02-04",65.733017
"275","2008-02-05",66.305122
"276","2008-02-06",65.494637
"277","2008-02-07",65.55423
"278","2008-02-08",65.7211
"279","2008-02-11",67.449341
"280","2008-02-12",66.924911
"281","2008-02-13",66.543503
"282","2008-02-14",65.184746
"283","2008-02-15",66.20977
"284","2008-02-19",67.497017
"285","2008-02-20",68.259834
"286","2008-02-21",65.387367
"287","2008-02-22",66.448151
"288","2008-02-25",68.474373
"289","2008-02-26",68.355186
"290","2008-02-27",67.735397
"291","2008-02-28",67.091774
"292","2008-02-29",63.575684
"293","2008-03-03",63.170441
"294","2008-03-04",61.620975
"295","2008-03-05",61.025028
"296","2008-03-06",60.095352
"297","2008-03-07",59.725864
"298","2008-03-10",58.390942
"299","2008-03-11",62.657925
"300","2008-03-12",63.015495
"301","2008-03-13",60.274136
"302","2008-03-14",58.963051
"303","2008-03-17",57.544697
"304","2008-03-18",57.032181
"305","2008-03-19",55.983315
"306","2008-03-20",56.340881
"307","2008-03-24",60.81049
"308","2008-03-25",62.216927
"309","2008-03-26",61.311085
"310","2008-03-27",61.060787
"311","2008-03-28",60.762814
"312","2008-03-31",62.038139
"313","2008-04-01",67.353996
"314","2008-04-02",70.810486
"315","2008-04-03",72.014305
"316","2008-04-04",70.500595
"317","2008-04-07",69.904648
"318","2008-04-08",69.76162
"319","2008-04-09",68.533966
"320","2008-04-10",69.976166
"321","2008-04-11",69.713943
"322","2008-04-14",69.940407
"323","2008-04-15",69.511322
"324","2008-04-16",70.810486
"325","2008-04-17",68.545891
"326","2008-04-18",69.129913
"327","2008-04-21",68.30751
"328","2008-04-22",65.804527
"329","2008-04-23",66.746124
"330","2008-04-24",67.818832
"331","2008-04-25",68.367104
"332","2008-04-28",69.439812
"333","2008-04-29",69.964241
"334","2008-04-30",70.667458
"335","2008-05-01",71.51371
"336","2008-05-02",69.547081
"337","2008-05-05",70.321815
"338","2008-05-06",69.845055
"339","2008-05-07",69.964241
"340","2008-05-08",70.07151
"341","2008-05-09",69.249107
"342","2008-05-12",68.939217
"343","2008-05-13",69.368294
"344","2008-05-14",69.678185
"345","2008-05-15",71.156136
"346","2008-05-16",72.717522
"347","2008-05-19",72.00238
"348","2008-05-20",69.308701
"349","2008-05-21",68.188316
"350","2008-05-22",69.058403
"351","2008-05-23",67.461266
"352","2008-05-27",69.129913
"353","2008-05-28",67.640045
"354","2008-05-29",65.744934
"355","2008-05-30",68.116806
"356","2008-06-02",65.86412
"357","2008-06-03",66.185936
"358","2008-06-04",64.672226
"359","2008-06-05",63.790226
"360","2008-06-06",62.669846
"361","2008-06-09",60.846245
"362","2008-06-10",60.667461
"363","2008-06-11",60
"364","2008-06-12",61.025028
"365","2008-06-13",60.786652
"366","2008-06-16",61.382599
"367","2008-06-17",63.885578
"368","2008-06-18",63.825985
"369","2008-06-19",62.657925
"370","2008-06-20",60.250298
"371","2008-06-23",59.249107
"372","2008-06-24",59.892731
"373","2008-06-25",59.249107
"374","2008-06-26",57.806911
"375","2008-06-27",57.210964
"376","2008-06-30",56.972588
"377","2008-07-01",57.115612
"378","2008-07-02",56.424316
"379","2008-07-03",55.697258
"380","2008-07-07",55.089394
"381","2008-07-08",56.305126
"382","2008-07-09",53.933254
"383","2008-07-10",54.433849
"384","2008-07-11",55.351608
"385","2008-07-14",54.827175
"386","2008-07-15",51.823601
"387","2008-07-16",51.787842
"388","2008-07-17",48.772346
"389","2008-07-18",47.06794
"390","2008-07-21",53.134686
"391","2008-07-22",53.539928
"392","2008-07-23",57.926102
"393","2008-07-24",56.150177
"394","2008-07-25",55.303932
"395","2008-07-28",53.075089
"396","2008-07-29",51.668652
"397","2008-07-30",51.430275
"398","2008-07-31",50.357567
"399","2008-08-01",50.917759
"400","2008-08-04",51.203815
"401","2008-08-05",54.815258
"402","2008-08-06",57.210964
"403","2008-08-07",55.303932
"404","2008-08-08",56.197853
"405","2008-08-11",57.318237
"406","2008-08-12",54.171635
"407","2008-08-13",50.917759
"408","2008-08-14",51.561382
"409","2008-08-15",50.893921
"410","2008-08-18",50.46484
"411","2008-08-19",47.508938
"412","2008-08-20",48.796185
"413","2008-08-21",48.212158
"414","2008-08-22",47.675804
"415","2008-08-25",46.519665
"416","2008-08-26",47.342075
"417","2008-08-27",48.283672
"418","2008-08-28",48.557808
"419","2008-08-29",47.353992
"420","2008-09-02",40.107269
"421","2008-09-03",40.154945
"422","2008-09-04",42.765198
"423","2008-09-05",42.967819
"424","2008-09-08",48.271751
"425","2008-09-09",47.079857
"426","2008-09-10",49.785458
"427","2008-09-11",47.079857
"428","2008-09-12",49.106079
"429","2008-09-15",44.719906
"430","2008-09-16",42.681763
"431","2008-09-17",38.939213
"432","2008-09-18",42.312275
"433","2008-09-19",44.696068
"434","2008-09-22",36.853397
"435","2008-09-23",41.215733
"436","2008-09-24",40.154945
"437","2008-09-25",42.443386
"438","2008-09-26",40.286057
"439","2008-09-29",31.299166
"440","2008-09-30",37.628128
"441","2008-10-01",37.902264
"442","2008-10-02",33.075089
"443","2008-10-03",32.872467
"444","2008-10-06",29.713945
"445","2008-10-07",27.425507
"446","2008-10-08",26.126341
"447","2008-10-09",23.957092
"448","2008-10-10",27.377831
"449","2008-10-13",35.756855
"450","2008-10-14",38.676998
"451","2008-10-15",30.858164
"452","2008-10-16",30.393326
"453","2008-10-17",27.640047
"454","2008-10-20",28.486294
"455","2008-10-21",24.970203
"456","2008-10-22",20.500595
"457","2008-10-23",19.249105
"458","2008-10-24",17.437426
"459","2008-10-27",18.915375
"460","2008-10-28",22.27652
"461","2008-10-29",19.189512
"462","2008-10-30",21.203814
"463","2008-10-31",19.165674
"464","2008-11-03",19.368296
"465","2008-11-04",23.134684
"466","2008-11-05",22.288439
"467","2008-11-06",18.057211
"468","2008-11-07",18.760429
"469","2008-11-10",17.675804
"470","2008-11-11",16.686531
"471","2008-11-12",14.815256
"472","2008-11-13",14.88677
"473","2008-11-14",12.884386
"474","2008-11-17",13.957091
"475","2008-11-18",13.897497
"476","2008-11-19",11.799762
"477","2008-11-20",10.393326
"478","2008-11-21",12.395709
"479","2008-11-24",13.682956
"480","2008-11-25",12.443385
"481","2008-11-26",14.612634
"482","2008-11-28",18.235994
"483","2008-12-01",14.362336
"484","2008-12-02",15.697259
"485","2008-12-03",16.114422
"486","2008-12-04",14.421931
"487","2008-12-05",15.494637
"488","2008-12-08",18.057211
"489","2008-12-09",17.115614
"490","2008-12-10",20.143028
"491","2008-12-11",18.367104
"492","2008-12-12",16.901073
"493","2008-12-15",17.878428
"494","2008-12-16",20.738976
"495","2008-12-17",19.988081
"496","2008-12-18",19.427891
"497","2008-12-19",20.023838
"498","2008-12-22",19.368296
"499","2008-12-23",17.926102
"500","2008-12-24",17.282478
"501","2008-12-26",16.924911
"502","2008-12-29",17.759237
"503","2008-12-30",16.805721
"504","2008-12-31",17.008343
"505","2009-01-02",16.984505
"506","2009-01-05",20.143028
"507","2009-01-06",20.619785
"508","2009-01-07",22.991657
"509","2009-01-08",22.812872
"510","2009-01-09",20.047676
"511","2009-01-12",19.702026
"512","2009-01-13",21.454111
"513","2009-01-14",21.036949
"514","2009-01-15",19.797379
"515","2009-01-16",20.202621
"516","2009-01-20",17.878428
"517","2009-01-21",19.904648
"518","2009-01-22",18.581644
"519","2009-01-23",18.53397
"520","2009-01-26",17.878428
"521","2009-01-27",18.772348
"522","2009-01-28",21.93087
"523","2009-01-29",20.262217
"524","2009-01-30",19.856972
"525","2009-02-02",19.511324
"526","2009-02-03",20.274136
"527","2009-02-04",20.655542
"528","2009-02-05",19.606674
"529","2009-02-06",20.56019
"530","2009-02-09",20.727057
"531","2009-02-10",19.65435
"532","2009-02-11",19.392134
"533","2009-02-12",18.045292
"534","2009-02-13",18.247913
"535","2009-02-17",15.494637
"536","2009-02-18",16.030989
"537","2009-02-19",15.971395
"538","2009-02-20",13.945173
"539","2009-02-23",14.338498
"540","2009-02-24",14.362336
"541","2009-02-25",13.837902
"542","2009-02-26",14.374255
"543","2009-02-27",13.873659
"544","2009-03-02",12.812873
"545","2009-03-03",13.289631
"546","2009-03-04",14.481525
"547","2009-03-05",12.586412
"548","2009-03-06",12.753278
"549","2009-03-09",12.634089
"550","2009-03-10",16.865316
"551","2009-03-11",17.0441
"552","2009-03-12",17.056019
"553","2009-03-13",15.506556
"554","2009-03-16",16.865316
"555","2009-03-17",18.235994
"556","2009-03-18",19.368296
"557","2009-03-19",17.997616
"558","2009-03-20",17.973778
"559","2009-03-23",19.65435
"560","2009-03-24",19.177593
"561","2009-03-25",20.250298
"562","2009-03-26",20.882002
"563","2009-03-27",19.141836
"564","2009-03-30",17.282478
"565","2009-03-31",18.545889
"566","2009-04-01",19.964243
"567","2009-04-02",21.513706
"568","2009-04-03",21.311085
"569","2009-04-06",22.348034
"570","2009-04-07",22.264601
"571","2009-04-08",21.513706
"572","2009-04-09",25.79261
"573","2009-04-13",27.711561
"574","2009-04-14",27.175209
"575","2009-04-15",25.983313
"576","2009-04-16",25.661501
"577","2009-04-17",24.791418
"578","2009-04-20",24.350418
"579","2009-04-21",26.340881
"580","2009-04-22",25.256258
"581","2009-04-23",25.017878
"582","2009-04-24",25.661501
"583","2009-04-27",23.718712
"584","2009-04-28",22.586412
"585","2009-04-29",25.029797
"586","2009-04-30",27.413588
"587","2009-05-01",28.081049
"588","2009-05-04",33.373062
"589","2009-05-05",32.288437
"590","2009-05-06",32.27652
"591","2009-05-07",31.454111
"592","2009-05-08",35.411205
"593","2009-05-11",32.348034
"594","2009-05-12",31.787842
"595","2009-05-13",29.702026
"596","2009-05-14",30.21454
"597","2009-05-15",31.02503
"598","2009-05-18",35.637665
"599","2009-05-19",35.292015
"600","2009-05-20",35.029797
"601","2009-05-21",34.398094
"602","2009-05-22",32.634087
"603","2009-05-26",31.454111
"604","2009-05-27",30.166864
"605","2009-05-28",32.657925
"606","2009-05-29",31.978546
"607","2009-06-01",34.20739
"608","2009-06-02",33.253872
"609","2009-06-03",30.512514
"610","2009-06-04",29.32062
"611","2009-06-05",30.512514
"612","2009-06-08",30.095352
"613","2009-06-09",30.429083
"614","2009-06-10",31.406437
"615","2009-06-11",31.775923
"616","2009-06-12",30.953516
"617","2009-06-15",29.868891
"618","2009-06-16",29.964243
"619","2009-06-17",28.426699
"620","2009-06-18",29.43981
"621","2009-06-19",29.463648
"622","2009-06-22",29.332539
"623","2009-06-23",29.404053
"624","2009-06-24",29.809298
"625","2009-06-25",29.797379
"626","2009-06-26",29.225267
"627","2009-06-29",28.247913
"628","2009-06-30",28.605482
"629","2009-07-01",30.512514
"630","2009-07-02",29.916567
"631","2009-07-06",31.382599
"632","2009-07-07",31.442194
"633","2009-07-08",30.488676
"634","2009-07-09",32.336113
"635","2009-07-10",32.419548
"636","2009-07-13",32.39571
"637","2009-07-14",32.777115
"638","2009-07-15",35.649582
"639","2009-07-16",35.148987
"640","2009-07-17",35.280094
"641","2009-07-20",36.960667
"642","2009-07-21",36.352802
"643","2009-07-22",35.303932
"644","2009-07-23",38.319427
"645","2009-07-24",38.498211
"646","2009-07-27",39.630512
"647","2009-07-28",39.41597
"648","2009-07-29",41.954708
"649","2009-07-30",42.431465
"650","2009-07-31",41.537544
"651","2009-08-03",43.075089
"652","2009-08-04",40.965435
"653","2009-08-05",40.083431
"654","2009-08-06",41.179977
"655","2009-08-07",42.27652
"656","2009-08-10",41.871277
"657","2009-08-11",40.643623
"658","2009-08-12",39.690105
"659","2009-08-13",41.072704
"660","2009-08-14",41.942787
"661","2009-08-17",37.687725
"662","2009-08-18",38.939213
"663","2009-08-19",38.712753
"664","2009-08-20",40.417164
"665","2009-08-21",41.430275
"666","2009-08-24",41.537544
"667","2009-08-25",41.775925
"668","2009-08-26",42.240765
"669","2009-08-27",40.822407
"670","2009-08-28",41.12038
"671","2009-08-31",39.952324
"672","2009-09-01",40.870083
"673","2009-09-02",42.085815
"674","2009-09-03",45.899879
"675","2009-09-04",45.148987
"676","2009-09-08",46.364719
"677","2009-09-09",45.804531
"678","2009-09-10",46.48391
"679","2009-09-11",48.009537
"680","2009-09-14",48.176399
"681","2009-09-15",47.794994
"682","2009-09-16",51.334923
"683","2009-09-17",49.296783
"684","2009-09-18",50.476757
"685","2009-09-21",49.284863
"686","2009-09-22",51.597141
"687","2009-09-23",50.274136
"688","2009-09-24",50.059593
"689","2009-09-25",47.794994
"690","2009-09-28",45.887962
"691","2009-09-29",46.972588
"692","2009-09-30",49.34446
"693","2009-10-01",47.699642
"694","2009-10-02",47.675804
"695","2009-10-05",48.605484
"696","2009-10-06",48.021454
"697","2009-10-07",47.306316
"698","2009-10-08",47.616211
"699","2009-10-09",47.914185
"700","2009-10-12",48.510132
"701","2009-10-13",47.663887
"702","2009-10-14",50.536354
"703","2009-10-15",51.382599
"704","2009-10-16",49.77354
"705","2009-10-19",50.643623
"706","2009-10-20",50.357567
"707","2009-10-21",50.11919
"708","2009-10-22",50.190704
"709","2009-10-23",50.190704
"710","2009-10-26",50.405243
"711","2009-10-27",49.725864
"712","2009-10-28",47.806911
"713","2009-10-29",49.499405
"714","2009-10-30",46.94875
"715","2009-11-02",49.141834
"716","2009-11-03",46.471989
"717","2009-11-04",47.938023
"718","2009-11-05",48.939213
"719","2009-11-06",49.523243
"720","2009-11-09",50.560192
"721","2009-11-10",50.047676
"722","2009-11-11",50.11919
"723","2009-11-12",48.522049
"724","2009-11-13",49.261024
"725","2009-11-16",50.750893
"726","2009-11-17",52.181168
"727","2009-11-18",51.370678
"728","2009-11-19",49.952324
"729","2009-11-20",50.369488
"730","2009-11-23",48.903458
"731","2009-11-24",49.129917
"732","2009-11-25",48.438618
"733","2009-11-27",41.716328
"734","2009-11-30",44.0882
"735","2009-12-01",46.01907
"736","2009-12-02",47.115612
"737","2009-12-03",47.425507
"738","2009-12-04",46.960667
"739","2009-12-07",47.711563
"740","2009-12-08",46.519665
"741","2009-12-09",46.841476
"742","2009-12-10",46.066746
"743","2009-12-11",46.042908
"744","2009-12-14",47.318237
"745","2009-12-15",47.222885
"746","2009-12-16",47.282478
"747","2009-12-17",45.172825
"748","2009-12-18",44.278904
"749","2009-12-21",43.74255
"750","2009-12-22",44.112038
"751","2009-12-23",44.755661
"752","2009-12-24",45.053635
"753","2009-12-28",46.25745
"754","2009-12-29",44.100121
"755","2009-12-30",42.312275
"756","2009-12-31",42.848629
"757","2010-01-04",44.576878
"758","2010-01-05",45.029797
"759","2010-01-06",46.841476
"760","2010-01-07",46.340881
"761","2010-01-08",47.83075
"762","2010-01-11",50.65554
"763","2010-01-12",49.690105
"764","2010-01-13",48.104885
"765","2010-01-14",48.152561
"766","2010-01-15",48.247913
"767","2010-01-19",49.630512
"768","2010-01-20",48.629322
"769","2010-01-21",47.72348
"770","2010-01-22",46.281288
"771","2010-01-25",44.934444
"772","2010-01-26",44.231228
"773","2010-01-27",43.897495
"774","2010-01-28",41.954708
"775","2010-01-29",40.441002
"776","2010-02-01",41.752087
"777","2010-02-02",42.443386
"778","2010-02-03",43.62336
"779","2010-02-04",42.407627
"780","2010-02-05",41.179977
"781","2010-02-08",39.392132
"782","2010-02-09",40.715137
"783","2010-02-10",41.299164
"784","2010-02-11",42.610249
"785","2010-02-12",42.467224
"786","2010-02-16",43.063171
"787","2010-02-17",43.158524
"788","2010-02-18",42.5149
"789","2010-02-19",41.597141
"790","2010-02-22",42.610249
"791","2010-02-23",41.537544
"792","2010-02-24",42.097736
"793","2010-02-25",40.309895
"794","2010-02-26",40.46484
"795","2010-03-01",40.941597
"796","2010-03-02",43.087009
"797","2010-03-03",44.684147
"798","2010-03-04",44.0882
"799","2010-03-05",45.494637
"800","2010-03-08",45.67342
"801","2010-03-09",46.162098
"802","2010-03-10",46.162098
"803","2010-03-11",46.364719
"804","2010-03-12",46.710369
"805","2010-03-15",45.709179
"806","2010-03-16",46.221691
"807","2010-03-17",48.784267
"808","2010-03-18",49.356377
"809","2010-03-19",49.141834
"810","2010-03-22",49.868893
"811","2010-03-23",50.023838
"812","2010-03-24",48.605484
"813","2010-03-25",48.641239
"814","2010-03-26",49.18951
"815","2010-03-29",49.821217
"816","2010-03-30",52.562576
"817","2010-03-31",52.324196
"818","2010-04-01",54.32658
"819","2010-04-05",52.586411
"820","2010-04-06",53.039333
"821","2010-04-07",51.323002
"822","2010-04-08",51.358761
"823","2010-04-09",53.504173
"824","2010-04-12",55.387367
"825","2010-04-13",54.731823
"826","2010-04-14",57.806911
"827","2010-04-15",59.213348
"828","2010-04-16",56.746128
"829","2010-04-19",56.48391
"830","2010-04-20",57.890347
"831","2010-04-21",58.522049
"832","2010-04-22",58.331348
"833","2010-04-23",57.687725
"834","2010-04-26",58.30751
"835","2010-04-27",56.912991
"836","2010-04-28",57.330154
"837","2010-04-29",57.222885
"838","2010-04-30",57.985699
"839","2010-05-03",57.222885
"840","2010-05-04",52.491062
"841","2010-05-05",51.334923
"842","2010-05-06",47.663887
"843","2010-05-07",47.091778
"844","2010-05-10",53.182362
"845","2010-05-11",52.824791
"846","2010-05-12",51.69249
"847","2010-05-13",53.289631
"848","2010-05-14",49.821217
"849","2010-05-17",46.901073
"850","2010-05-18",46.364719
"851","2010-05-19",45.67342
"852","2010-05-20",43.087009
"853","2010-05-21",43.265793
"854","2010-05-24",46.007153
"855","2010-05-25",43.122765
"856","2010-05-26",43.146603
"857","2010-05-27",46.01907
"858","2010-05-28",44.493446
"859","2010-06-01",43.778309
"860","2010-06-02",42.669846
"861","2010-06-03",45.864124
"862","2010-06-04",44.159714
"863","2010-06-07",42.848629
"864","2010-06-08",43.945171
"865","2010-06-09",43.647198
"866","2010-06-10",44.612633
"867","2010-06-11",43.313469
"868","2010-06-14",44.398094
"869","2010-06-15",45.351608
"870","2010-06-16",46.114422
"871","2010-06-17",47.246723
"872","2010-06-18",48.259834
"873","2010-06-21",47.25864
"874","2010-06-22",44.910606
"875","2010-06-23",45.292015
"876","2010-06-24",45.041718
"877","2010-06-25",44.123959
"878","2010-06-28",45.125149
"879","2010-06-29",42.407627
"880","2010-06-30",41.740166
"881","2010-07-01",41.644814
"882","2010-07-02",41.156139
"883","2010-07-06",41.942787
"884","2010-07-07",42.991657
"885","2010-07-08",42.908222
"886","2010-07-09",45.292015
"887","2010-07-12",44.851013
"888","2010-07-13",44.839092
"889","2010-07-14",46.126343
"890","2010-07-15",45.339691
"891","2010-07-16",42.920143
"892","2010-07-19",43.349224
"893","2010-07-20",42.824791
"894","2010-07-21",41.299164
"895","2010-07-22",42.800953
"896","2010-07-23",44.243145
"897","2010-07-26",45.780693
"898","2010-07-27",45.971394
"899","2010-07-28",45.756855
"900","2010-07-29",45.840286
"901","2010-07-30",45.053635
"902","2010-08-02",46.233612
"903","2010-08-03",45.292015
"904","2010-08-04",45.840286
"905","2010-08-05",43.98093
"906","2010-08-06",44.314659
"907","2010-08-09",44.278904
"908","2010-08-10",43.766388
"909","2010-08-11",41.93087
"910","2010-08-12",41.525627
"911","2010-08-13",41.620975
"912","2010-08-16",41.179977
"913","2010-08-17",42.669846
"914","2010-08-18",42.777115
"915","2010-08-19",42.920143
"916","2010-08-20",41.561382
"917","2010-08-23",41.454113
"918","2010-08-24",39.606674
"919","2010-08-25",39.928486
"920","2010-08-26",39.558998
"921","2010-08-27",40.870083
"922","2010-08-30",40.595947
"923","2010-08-31",40.595947
"924","2010-09-01",42.05006
"925","2010-09-02",41.370678
"926","2010-09-03",41.537544
"927","2010-09-07",40.286057
"928","2010-09-08",40.643623
"929","2010-09-09",41.299164
"930","2010-09-10",42.193089
"931","2010-09-13",42.205006
"932","2010-09-14",42.896305
