"","date","AREC"
"156","2018-02-12",0.05
"157","2018-02-13",0.05
"158","2018-02-14",0.05
"159","2018-02-15",0.05
"160","2018-02-16",0.05
"161","2018-02-20",0.05
"162","2018-02-21",0.05
"163","2018-02-22",0.05
"164","2018-02-23",0.05
"165","2018-02-26",0.05
"166","2018-02-27",0.05
"167","2018-02-28",0.05
"168","2018-03-01",1.1
"169","2018-03-02",1.8
"170","2018-03-05",1.95
"171","2018-03-06",3
"172","2018-03-07",1.1
"173","2018-03-08",1.2
"174","2018-03-09",1.2
"175","2018-03-12",2
"176","2018-03-13",1.75
"177","2018-03-14",1.75
"178","2018-03-15",1.75
"179","2018-03-16",1.75
"180","2018-03-19",1
"181","2018-03-20",1.2
"182","2018-03-21",1.5
"183","2018-03-22",1.04
"184","2018-03-23",1.01
"185","2018-03-26",1.22
"186","2018-03-27",1.22
"187","2018-03-28",1.22
"188","2018-03-29",1.37
"189","2018-04-02",1.1
"190","2018-04-03",1.156
"191","2018-04-04",1.156
"192","2018-04-05",1.156
"193","2018-04-06",1.156
"194","2018-04-09",1.156
"195","2018-04-10",1.156
"196","2018-04-11",1
"197","2018-04-12",1
"198","2018-04-13",1
"199","2018-04-16",1
"200","2018-04-17",1.25
"201","2018-04-18",1.024
"202","2018-04-19",1.075
"203","2018-04-20",1.03
"204","2018-04-23",1.03
"205","2018-04-24",1.2
"206","2018-04-25",1.25
"207","2018-04-26",1.25
"208","2018-04-27",1.25
"209","2018-04-30",1.25
"210","2018-05-01",1.25
"211","2018-05-02",1.25
"212","2018-05-03",1.25
"213","2018-05-04",1.25
"214","2018-05-07",1.265
"215","2018-05-08",1.265
"216","2018-05-09",1.25
"217","2018-05-10",1.25
"218","2018-05-11",1.25
"219","2018-05-14",1.25
"220","2018-05-15",1.25
"221","2018-05-16",1.25
"222","2018-05-17",1.25
"223","2018-05-18",1.25
"224","2018-05-21",1.25
"225","2018-05-22",1.25
"226","2018-05-23",1.25
"227","2018-05-24",1.05
"228","2018-05-25",1.05
"229","2018-05-29",1.05
"230","2018-05-30",1.05
"231","2018-05-31",1.05
"232","2018-06-01",1.05
"233","2018-06-04",1.05
"234","2018-06-05",1.05
"235","2018-06-06",1.05
"236","2018-06-07",1.05
"237","2018-06-08",1.05
"238","2018-06-11",1.05
"239","2018-06-12",1.05
"240","2018-06-13",1.05
"241","2018-06-14",1.05
"242","2018-06-15",1.05
"243","2018-06-18",1.45
"244","2018-06-19",1.472
"245","2018-06-20",1.35
"246","2018-06-21",1.35
"247","2018-06-22",1.324
"248","2018-06-25",1.2
"249","2018-06-26",1.2
"250","2018-06-27",1.2
"251","2018-06-28",1.18
"252","2018-06-29",1.15
"253","2018-07-02",1.105
"254","2018-07-03",1.105
"255","2018-07-05",1.105
"256","2018-07-06",1.105
"257","2018-07-09",1.105
"258","2018-07-10",1.105
"259","2018-07-11",1.1
"260","2018-07-12",1.1
"261","2018-07-13",1.1
"262","2018-07-16",1.1
"263","2018-07-17",1.2
"264","2018-07-18",1.1
"265","2018-07-19",1.1
"266","2018-07-20",1.13
"267","2018-07-23",1.13
"268","2018-07-24",1.13
"269","2018-07-25",1.13
"270","2018-07-26",1.13
"271","2018-07-27",1.13
"272","2018-07-30",1.13
"273","2018-07-31",1.13
"274","2018-08-01",1.3
"275","2018-08-02",1.3
"276","2018-08-03",1.3
"277","2018-08-06",1.3
"278","2018-08-07",1.15
"279","2018-08-08",1.15
"280","2018-08-09",1.15
"281","2018-08-10",1.15
"282","2018-08-13",2.14
"283","2018-08-14",1.45
"284","2018-08-15",1.45
"285","2018-08-16",1.29
"286","2018-08-17",2
"287","2018-08-20",2.5
"288","2018-08-21",2.5
"289","2018-08-22",2.5
"290","2018-08-23",2.5
"291","2018-08-24",2.5
"292","2018-08-27",1.5
"293","2018-08-28",1.5
"294","2018-08-29",1.5
"295","2018-08-30",1.34
"296","2018-08-31",1.34
"297","2018-09-04",1.34
"298","2018-09-05",1.34
"299","2018-09-06",1.34
"300","2018-09-07",1.34
"301","2018-09-10",1
"302","2018-09-11",1
"303","2018-09-12",1
"304","2018-09-13",1
"305","2018-09-14",1.45
"306","2018-09-17",3
"307","2018-09-18",6
"308","2018-09-19",6
"309","2018-09-20",4.5
"310","2018-09-21",5
"311","2018-09-24",5.5
"312","2018-09-25",6
"313","2018-09-26",6.9
"314","2018-09-27",7.05
"315","2018-09-28",6.99
"316","2018-10-01",7.5
"317","2018-10-02",7.75
"318","2018-10-03",7.5
"319","2018-10-04",5.85
"320","2018-10-05",7.25
"321","2018-10-08",6
"322","2018-10-09",6.55
"323","2018-10-10",6.55
"324","2018-10-11",6.55
"325","2018-10-12",7.4
"326","2018-10-15",7.4
"327","2018-10-16",8
"328","2018-10-17",8
"329","2018-10-18",8
"330","2018-10-19",8
"331","2018-10-22",8
"332","2018-10-23",8.25
"333","2018-10-24",9
"334","2018-10-25",9
"335","2018-10-26",9
"336","2018-10-29",9
"337","2018-10-30",9
"338","2018-10-31",9
"339","2018-11-01",10
"340","2018-11-02",12
"341","2018-11-05",13
"342","2018-11-06",13
"343","2018-11-07",12.79
"344","2018-11-08",11.5
"345","2018-11-09",12
"346","2018-11-12",12
"347","2018-11-13",11
"348","2018-11-14",11.5
"349","2018-11-15",11.5
"350","2018-11-16",11.5
"351","2018-11-19",11
"352","2018-11-20",11
"353","2018-11-21",9.75
"354","2018-11-23",9.75
"355","2018-11-26",11.5
"356","2018-11-27",11.5
"357","2018-11-28",11.5
"358","2018-11-29",11.5
"359","2018-11-30",13.49
"360","2018-12-03",14
"361","2018-12-04",13
"362","2018-12-06",10.5
"363","2018-12-07",10.5
"364","2018-12-10",10.5
"365","2018-12-11",11
"366","2018-12-12",13
"367","2018-12-13",13
"368","2018-12-14",12.75
"369","2018-12-17",12.75
"370","2018-12-18",11
"371","2018-12-19",11
"372","2018-12-20",11
"373","2018-12-21",8.55
"374","2018-12-24",8.55
"375","2018-12-26",8.55
"376","2018-12-27",10
"377","2018-12-28",10
"378","2018-12-31",10
"379","2019-01-02",9.5
"380","2019-01-03",9
"381","2019-01-04",9.75
"382","2019-01-07",9.8
"383","2019-01-08",10
"384","2019-01-09",10
"385","2019-01-10",10
"386","2019-01-11",9.8
"387","2019-01-14",9.8
"388","2019-01-15",9.9
"389","2019-01-16",9.9
"390","2019-01-17",9.9
"391","2019-01-18",10.4
"392","2019-01-22",10.4
"393","2019-01-23",10.5
"394","2019-01-24",10.5
"395","2019-01-25",10.5
"396","2019-01-28",10.4
"397","2019-01-29",10.8
"398","2019-01-30",10.8
"399","2019-01-31",11
"400","2019-02-01",11
"401","2019-02-04",11
"402","2019-02-05",11.1
"403","2019-02-06",11.8
"404","2019-02-07",12
"405","2019-02-08",12.1
"406","2019-02-11",12.15
"407","2019-02-12",12.2
"408","2019-02-13",12.2
"409","2019-02-14",11.8
"410","2019-02-15",4.24
"411","2019-02-19",4
"412","2019-02-20",3.95
"413","2019-02-21",3.9
"414","2019-02-22",3.981
"415","2019-02-25",3.9
"416","2019-02-26",4
"417","2019-02-27",4.068
"418","2019-02-28",4.28
"419","2019-03-01",4.55
"420","2019-03-04",4.7
"421","2019-03-05",4.55
"422","2019-03-06",4.3
"423","2019-03-07",4.26
"424","2019-03-08",4.175
"425","2019-03-11",4.05
"426","2019-03-12",4
"427","2019-03-13",4
"428","2019-03-14",3.936
"429","2019-03-15",3.9
"430","2019-03-18",3.976
"431","2019-03-19",4.048
"432","2019-03-20",4.04
"433","2019-03-21",4.35
"434","2019-03-22",4.2
"435","2019-03-25",4.2
"436","2019-03-26",4.15
"437","2019-03-27",4.34
"438","2019-03-28",4.3
"439","2019-03-29",4.24
"440","2019-04-01",4.24
"441","2019-04-02",4.05
"442","2019-04-03",4.15
"443","2019-04-04",3.99
"444","2019-04-05",4.13
"445","2019-04-08",4.11
"446","2019-04-09",4.15
"447","2019-04-10",3.981
"448","2019-04-11",4
"449","2019-04-12",3.948
"450","2019-04-15",3.95
"451","2019-04-16",3.903
"452","2019-04-17",3.914
"453","2019-04-18",3.918
"454","2019-04-22",4
"455","2019-04-23",4
"456","2019-04-24",3.9
"457","2019-04-25",3.962
"458","2019-04-26",3.914
"459","2019-04-29",3.882
"460","2019-04-30",3.88
"461","2019-05-01",3.74
"462","2019-05-02",3.7
"463","2019-05-03",3.882
"464","2019-05-06",3.94
"465","2019-05-07",3.65
"466","2019-05-08",3.65
"467","2019-05-09",3.5
"468","2019-05-10",3.5
"469","2019-05-13",3.468
"470","2019-05-14",3.455
"471","2019-05-15",3.49
"472","2019-05-16",3.51
"473","2019-05-17",3.25
"474","2019-05-20",3.65
"475","2019-05-21",3.89
"476","2019-05-22",3.782
"477","2019-05-23",3.543
"478","2019-05-24",3.51
"479","2019-05-28",3.6
"480","2019-05-29",3.452
"481","2019-05-30",3.49
"482","2019-05-31",3.4
"483","2019-06-03",3.25
"484","2019-06-04",3.045
"485","2019-06-05",2.63
"486","2019-06-06",2.171
"487","2019-06-07",2.1
"488","2019-06-10",2.15
"489","2019-06-11",2.15
"490","2019-06-12",2.55
"491","2019-06-13",2.525
"492","2019-06-14",2.7
"493","2019-06-17",2.55
"494","2019-06-18",2.58
"495","2019-06-19",2.69
"496","2019-06-20",2.75
"497","2019-06-21",2.82
"498","2019-06-24",2.9
"499","2019-06-25",2.76
"500","2019-06-26",2.91
"501","2019-06-27",2.93
"502","2019-06-28",2.95
"503","2019-07-01",3.52
"504","2019-07-02",3.57
"505","2019-07-03",3.434
"506","2019-07-05",3.536
"507","2019-07-08",3.2
"508","2019-07-09",3.25
"509","2019-07-10",3.08
"510","2019-07-11",3.05
"511","2019-07-12",3.36
"512","2019-07-15",3.61
"513","2019-07-16",3.3
"514","2019-07-17",3.3
"515","2019-07-18",3.37
"516","2019-07-19",3.216
"517","2019-07-22",3.27
"518","2019-07-23",3.04
"519","2019-07-24",3.15
"520","2019-07-25",3.18
"521","2019-07-26",3.03
"522","2019-07-29",3.03
"523","2019-07-30",3.02
"524","2019-07-31",2.888
"525","2019-08-01",2.832
"526","2019-08-02",2.88
"527","2019-08-05",2.47
"528","2019-08-06",2.57
"529","2019-08-07",2.565
"530","2019-08-08",2.5
"531","2019-08-09",2.5
"532","2019-08-12",2.84
"533","2019-08-13",2.55
"534","2019-08-14",2.49
"535","2019-08-15",2.413
"536","2019-08-16",2.355
"537","2019-08-19",2.2
"538","2019-08-20",2.11
"539","2019-08-21",1.21
"540","2019-08-22",1.118
"541","2019-08-23",0.8
"542","2019-08-26",0.77
"543","2019-08-27",0.72
"544","2019-08-28",0.7
"545","2019-08-29",0.775
"546","2019-08-30",0.7
"547","2019-09-03",0.72
"548","2019-09-04",0.72
"549","2019-09-05",0.71
"550","2019-09-06",0.71
"551","2019-09-09",0.64
"552","2019-09-10",0.76
"553","2019-09-11",0.8
"554","2019-09-12",0.79
"555","2019-09-13",0.745
"556","2019-09-16",0.73
"557","2019-09-17",0.72
"558","2019-09-18",0.7
"559","2019-09-19",0.69
"560","2019-09-20",0.68
"561","2019-09-23",0.665
"562","2019-09-24",0.652
"563","2019-09-25",0.677
"564","2019-09-26",0.646
"565","2019-09-27",0.66
"566","2019-09-30",0.59
"567","2019-10-01",0.6
"568","2019-10-02",0.598
"569","2019-10-03",0.63
"570","2019-10-04",0.607
"571","2019-10-07",0.63
"572","2019-10-08",0.613
"573","2019-10-09",0.65
"574","2019-10-10",0.65
"575","2019-10-11",0.67
"576","2019-10-14",0.688
"577","2019-10-15",0.7
"578","2019-10-16",0.7
"579","2019-10-17",0.68
"580","2019-10-18",0.7
"581","2019-10-21",0.655
"582","2019-10-22",0.645
"583","2019-10-23",0.7
"584","2019-10-24",0.71
"585","2019-10-25",0.718
"586","2019-10-28",0.72
"587","2019-10-29",0.726
"588","2019-10-30",0.762
"589","2019-10-31",0.74
"590","2019-11-01",0.738
"591","2019-11-04",0.7
"592","2019-11-05",0.69
"593","2019-11-06",0.71
"594","2019-11-07",0.682
"595","2019-11-08",0.668
"596","2019-11-11",0.66
"597","2019-11-12",0.685
"598","2019-11-13",0.615
"599","2019-11-14",0.59
"600","2019-11-15",0.594
"601","2019-11-18",0.52
"602","2019-11-19",0.6
"603","2019-11-20",0.543
"604","2019-11-21",0.57
"605","2019-11-22",0.617
"606","2019-11-25",0.575
"607","2019-11-26",0.59
"608","2019-11-27",0.69
"609","2019-11-29",0.7
"610","2019-12-02",0.71
"611","2019-12-03",0.7
"612","2019-12-04",0.654
"613","2019-12-05",0.69
"614","2019-12-06",0.64
"615","2019-12-09",0.66
"616","2019-12-10",0.67
"617","2019-12-11",0.668
"618","2019-12-12",0.64
"619","2019-12-13",0.68
"620","2019-12-16",0.63
"621","2019-12-17",0.63
"622","2019-12-18",0.6
"623","2019-12-19",0.604
"624","2019-12-20",0.57
"625","2019-12-23",0.539
"626","2019-12-24",0.567
"627","2019-12-26",0.6
"628","2019-12-27",0.58
"629","2019-12-30",0.625
"630","2019-12-31",0.63
"631","2020-01-02",0.66
"632","2020-01-03",0.679
"633","2020-01-06",0.664
"634","2020-01-07",0.67
"635","2020-01-08",0.685
"636","2020-01-09",0.685
"637","2020-01-10",0.66
"638","2020-01-13",0.68
"639","2020-01-14",0.65
"640","2020-01-15",0.57
"641","2020-01-16",0.57
"642","2020-01-17",0.57
"643","2020-01-21",0.57
"644","2020-01-22",0.555
"645","2020-01-23",0.55
"646","2020-01-24",0.49
"647","2020-01-27",0.48
"648","2020-01-28",0.58
"649","2020-01-29",0.599
"650","2020-01-30",0.59
"651","2020-01-31",0.599
"652","2020-02-03",0.57
"653","2020-02-04",0.57
"654","2020-02-05",0.54
"655","2020-02-06",0.55
"656","2020-02-07",0.5
"657","2020-02-10",0.528
"658","2020-02-11",0.5
"659","2020-02-12",0.51
"660","2020-02-13",0.506
"661","2020-02-14",0.57
"662","2020-02-18",0.57
"663","2020-02-19",0.56
"664","2020-02-20",0.57
"665","2020-02-21",0.51
"666","2020-02-24",0.49
"667","2020-02-25",0.46
"668","2020-02-26",0.46
"669","2020-02-27",0.49
"670","2020-02-28",0.689
"671","2020-03-02",0.77
"672","2020-03-03",0.75
"673","2020-03-04",0.82
"674","2020-03-05",0.799
"675","2020-03-06",0.835
"676","2020-03-09",0.88
"677","2020-03-10",0.96
"678","2020-03-11",0.95
"679","2020-03-12",1
"680","2020-03-13",1.02
"681","2020-03-16",0.85
"682","2020-03-17",0.991
"683","2020-03-18",0.918
"684","2020-03-19",1
"685","2020-03-20",0.935
"686","2020-03-23",0.97
"687","2020-03-24",1.03
"688","2020-03-25",1.02
"689","2020-03-26",0.998
"690","2020-03-27",1.06
"691","2020-03-30",1.05
"692","2020-03-31",1.04
"693","2020-04-01",1.07
"694","2020-04-02",1.08
"695","2020-04-03",1.19
"696","2020-04-06",1.14
"697","2020-04-07",1.13
"698","2020-04-08",1.13
"699","2020-04-09",1.09
"700","2020-04-13",1
"701","2020-04-14",1.02
"702","2020-04-15",0.95
"703","2020-04-16",0.97
"704","2020-04-17",1.07
"705","2020-04-20",0.99
"706","2020-04-21",0.99
"707","2020-04-22",0.99
"708","2020-04-23",0.95
"709","2020-04-24",0.948
"710","2020-04-27",0.929
"711","2020-04-28",0.915
"712","2020-04-29",0.91
"713","2020-04-30",0.92
"714","2020-05-01",0.914
"715","2020-05-04",0.92
"716","2020-05-05",0.88
"717","2020-05-06",0.88
"718","2020-05-07",0.86
"719","2020-05-08",0.92
"720","2020-05-11",0.846
"721","2020-05-12",0.85
"722","2020-05-13",0.8
"723","2020-05-14",0.866
"724","2020-05-15",0.869
"725","2020-05-18",0.926
"726","2020-05-19",0.9
"727","2020-05-20",0.93
"728","2020-05-21",0.9
"729","2020-05-22",0.96
"730","2020-05-26",0.94
"731","2020-05-27",1.02
"732","2020-05-28",1.01
"733","2020-05-29",1.07
"734","2020-06-01",1.13
"735","2020-06-02",1.14
"736","2020-06-03",1.11
"737","2020-06-04",1.11
"738","2020-06-05",1.15
"739","2020-06-08",1.17
"740","2020-06-09",1.25
"741","2020-06-10",1.2
"742","2020-06-11",1.17
"743","2020-06-12",1.19
"744","2020-06-15",1.15
"745","2020-06-16",1.24
"746","2020-06-17",1.28
"747","2020-06-18",1.13
"748","2020-06-19",1.2
"749","2020-06-22",1.23
"750","2020-06-23",1.24
"751","2020-06-24",1.19
"752","2020-06-25",1.2
"753","2020-06-26",1.13
"754","2020-06-29",1.14
"755","2020-06-30",1.18
"756","2020-07-01",1.19
"757","2020-07-02",1.36
"758","2020-07-06",1.74
"759","2020-07-07",1.31
"760","2020-07-08",1.38
"761","2020-07-09",1.34
"762","2020-07-10",1.36
"763","2020-07-13",1.3
"764","2020-07-14",1.33
"765","2020-07-15",1.42
"766","2020-07-16",1.48
"767","2020-07-17",1.5
"768","2020-07-20",1.49
"769","2020-07-21",1.5
"770","2020-07-22",1.5
"771","2020-07-23",1.52
"772","2020-07-24",1.37
"773","2020-07-27",1.34
"774","2020-07-28",1.37
"775","2020-07-29",1.325
"776","2020-07-30",1.24
"777","2020-07-31",1.37
"778","2020-08-03",1.26
"779","2020-08-04",1.24
"780","2020-08-05",1.255
"781","2020-08-06",1.3
"782","2020-08-07",1.27
"783","2020-08-10",1.33
"784","2020-08-11",1.305
"785","2020-08-12",1.29
"786","2020-08-13",1.27
"787","2020-08-14",1.31
"788","2020-08-17",1.37
"789","2020-08-18",1.32
"790","2020-08-19",1.32
"791","2020-08-20",1.33
"792","2020-08-21",1.29
"793","2020-08-24",1.28
"794","2020-08-25",1.25
"795","2020-08-26",1.2
"796","2020-08-27",1.17
"797","2020-08-28",1.24
"798","2020-08-31",1.26
"799","2020-09-01",1.32
"800","2020-09-02",1.34
"801","2020-09-03",1.33
"802","2020-09-04",1.3
"803","2020-09-08",1.3
"804","2020-09-09",1.3
"805","2020-09-10",1.34
"806","2020-09-11",1.34
"807","2020-09-14",1.41
"808","2020-09-15",1.37
"809","2020-09-16",1.45
"810","2020-09-17",1.52
"811","2020-09-18",1.61
"812","2020-09-21",1.54
"813","2020-09-22",1.5
"814","2020-09-23",1.39
"815","2020-09-24",1.39
"816","2020-09-25",1.49
"817","2020-09-28",1.53
"818","2020-09-29",1.52
"819","2020-09-30",1.5
"820","2020-10-01",1.52
"821","2020-10-02",1.53
"822","2020-10-05",1.6
"823","2020-10-06",1.63
"824","2020-10-07",2.6
"825","2020-10-08",2.12
"826","2020-10-09",2.01
"827","2020-10-12",1.85
"828","2020-10-13",1.85
"829","2020-10-14",1.8
"830","2020-10-15",1.755
"831","2020-10-16",1.72
"832","2020-10-19",1.62
"833","2020-10-20",1.64
"834","2020-10-21",1.58
"835","2020-10-22",1.54
"836","2020-10-23",1.53
"837","2020-10-26",1.48
"838","2020-10-27",1.487
"839","2020-10-28",1.57
"840","2020-10-29",1.54
"841","2020-10-30",1.44
"842","2020-11-02",1.45
"843","2020-11-03",1.49
"844","2020-11-04",1.43
"845","2020-11-05",1.45
"846","2020-11-06",1.36
"847","2020-11-09",1.32
"848","2020-11-10",1.32
"849","2020-11-11",1.29
"850","2020-11-12",1.3
"851","2020-11-13",1.38
"852","2020-11-16",1.62
"853","2020-11-17",1.47
"854","2020-11-18",1.48
"855","2020-11-19",1.46
"856","2020-11-20",1.47
"857","2020-11-23",1.64
"858","2020-11-24",2.02
"859","2020-11-25",1.85
"860","2020-11-27",1.92
