"","date","HSBC"
"87","2007-05-08",93.860001
"88","2007-05-09",94.220001
"89","2007-05-10",93.010002
"90","2007-05-11",95.220001
"91","2007-05-14",94.239998
"92","2007-05-15",94.150002
"93","2007-05-16",93.190002
"94","2007-05-17",93.300003
"95","2007-05-18",93.099998
"96","2007-05-21",92.769997
"97","2007-05-22",92.5
"98","2007-05-23",92.720001
"99","2007-05-24",92.519997
"100","2007-05-25",92.879997
"101","2007-05-29",92.919998
"102","2007-05-30",93.129997
"103","2007-05-31",93.040001
"104","2007-06-01",93.199997
"105","2007-06-04",93.540001
"106","2007-06-05",92.639999
"107","2007-06-06",92.550003
"108","2007-06-07",91.599998
"109","2007-06-08",92.529999
"110","2007-06-11",92.629997
"111","2007-06-12",91.839996
"112","2007-06-13",92.43
"113","2007-06-14",92.260002
"114","2007-06-15",92.559998
"115","2007-06-18",92.699997
"116","2007-06-19",92.849998
"117","2007-06-20",93
"118","2007-06-21",93.400002
"119","2007-06-22",92.279999
"120","2007-06-25",92.059998
"121","2007-06-26",91.949997
"122","2007-06-27",92.580002
"123","2007-06-28",92.099998
"124","2007-06-29",91.769997
"125","2007-07-02",92.32
"126","2007-07-03",92.470001
"127","2007-07-05",92.07
"128","2007-07-06",92.910004
"129","2007-07-09",92.769997
"130","2007-07-10",91.790001
"131","2007-07-11",92.589996
"132","2007-07-12",93.800003
"133","2007-07-13",93.150002
"134","2007-07-16",93.309998
"135","2007-07-17",93.620003
"136","2007-07-18",93.650002
"137","2007-07-19",93.669998
"138","2007-07-20",92.169998
"139","2007-07-23",92.959999
"140","2007-07-24",90.879997
"141","2007-07-25",91.449997
"142","2007-07-26",89.900002
"143","2007-07-27",88.949997
"144","2007-07-30",92.339996
"145","2007-07-31",93.160004
"146","2007-08-01",92.980003
"147","2007-08-02",93.25
"148","2007-08-03",91.419998
"149","2007-08-06",92.940002
"150","2007-08-07",92.980003
"151","2007-08-08",93.230003
"152","2007-08-09",91.330002
"153","2007-08-10",90.18
"154","2007-08-13",89.779999
"155","2007-08-14",89.199997
"156","2007-08-15",87.18
"157","2007-08-16",87.580002
"158","2007-08-17",89.980003
"159","2007-08-20",89.419998
"160","2007-08-21",89.099998
"161","2007-08-22",90.75
"162","2007-08-23",90.139999
"163","2007-08-24",91.190002
"164","2007-08-27",90.419998
"165","2007-08-28",88.230003
"166","2007-08-29",89.910004
"167","2007-08-30",89.089996
"168","2007-08-31",90.309998
"169","2007-09-04",90.57
"170","2007-09-05",89.690002
"171","2007-09-06",89.980003
"172","2007-09-07",89.019997
"173","2007-09-10",88.75
"174","2007-09-11",90.160004
"175","2007-09-12",89.57
"176","2007-09-13",90.470001
"177","2007-09-14",89.910004
"178","2007-09-17",88.809998
"179","2007-09-18",91.300003
"180","2007-09-19",91.959999
"181","2007-09-20",91.650002
"182","2007-09-21",92.559998
"183","2007-09-24",91.75
"184","2007-09-25",92.290001
"185","2007-09-26",92.440002
"186","2007-09-27",92.949997
"187","2007-09-28",92.599998
"188","2007-10-01",93.309998
"189","2007-10-02",93.809998
"190","2007-10-03",95.309998
"191","2007-10-04",97.529999
"192","2007-10-05",98.709999
"193","2007-10-08",96.660004
"194","2007-10-09",97
"195","2007-10-10",96.510002
"196","2007-10-11",97.120003
"197","2007-10-12",96.870003
"198","2007-10-15",97.75
"199","2007-10-16",95.760002
"200","2007-10-17",98.099998
"201","2007-10-18",96.790001
"202","2007-10-19",93.900002
"203","2007-10-22",94.360001
"204","2007-10-23",94.860001
"205","2007-10-24",94.059998
"206","2007-10-25",92.599998
"207","2007-10-26",95.849998
"208","2007-10-29",97.080002
"209","2007-10-30",97.440002
"210","2007-10-31",99.519997
"211","2007-11-01",95.519997
"212","2007-11-02",94.730003
"213","2007-11-05",93.230003
"214","2007-11-06",94.300003
"215","2007-11-07",90.839996
"216","2007-11-08",89.989998
"217","2007-11-09",87.93
"218","2007-11-12",86.199997
"219","2007-11-13",88.779999
"220","2007-11-14",88.849998
"221","2007-11-15",87.269997
"222","2007-11-16",87.309998
"223","2007-11-19",84.860001
"224","2007-11-20",84.940002
"225","2007-11-21",82.620003
"226","2007-11-23",84.739998
"227","2007-11-26",82.540001
"228","2007-11-27",83.010002
"229","2007-11-28",84.669998
"230","2007-11-29",83.690002
"231","2007-11-30",85.5
"232","2007-12-03",84.309998
"233","2007-12-04",83
"234","2007-12-05",84.190002
"235","2007-12-06",86.269997
"236","2007-12-07",86.919998
"237","2007-12-10",87.459999
"238","2007-12-11",85.220001
"239","2007-12-12",86.599998
"240","2007-12-13",85.580002
"241","2007-12-14",84.32
"242","2007-12-17",82.720001
"243","2007-12-18",83.599998
"244","2007-12-19",83.330002
"245","2007-12-20",83.300003
"246","2007-12-21",84.639999
"247","2007-12-24",85.199997
"248","2007-12-26",84.970001
"249","2007-12-27",84.07
"250","2007-12-28",83.889999
"251","2007-12-31",83.709999
"252","2008-01-02",82.440002
"253","2008-01-03",82.419998
"254","2008-01-04",81.25
"255","2008-01-07",82.160004
"256","2008-01-08",80.599998
"257","2008-01-09",80.800003
"258","2008-01-10",80.790001
"259","2008-01-11",79.57
"260","2008-01-14",79.389999
"261","2008-01-15",75.900002
"262","2008-01-16",74.459999
"263","2008-01-17",73.800003
"264","2008-01-18",74.529999
"265","2008-01-22",73.110001
"266","2008-01-23",76.620003
"267","2008-01-24",77.080002
"268","2008-01-25",75.699997
"269","2008-01-28",75.559998
"270","2008-01-29",76.449997
"271","2008-01-30",75.330002
"272","2008-01-31",75.309998
"273","2008-02-01",77.169998
"274","2008-02-04",76.379997
"275","2008-02-05",74.040001
"276","2008-02-06",72.040001
"277","2008-02-07",71.75
"278","2008-02-08",71.440002
"279","2008-02-11",69.849998
"280","2008-02-12",72.709999
"281","2008-02-13",73.790001
"282","2008-02-14",73.099998
"283","2008-02-15",72.279999
"284","2008-02-19",73.57
"285","2008-02-20",73.279999
"286","2008-02-21",73.110001
"287","2008-02-22",75.230003
"288","2008-02-25",76.5
"289","2008-02-26",79.07
"290","2008-02-27",78.919998
"291","2008-02-28",77.440002
"292","2008-02-29",75.25
"293","2008-03-03",78.870003
"294","2008-03-04",76.959999
"295","2008-03-05",78.089996
"296","2008-03-06",76.510002
"297","2008-03-07",76.209999
"298","2008-03-10",77
"299","2008-03-11",80.580002
"300","2008-03-12",79.610001
"301","2008-03-13",79.599998
"302","2008-03-14",77
"303","2008-03-17",76.120003
"304","2008-03-18",80.910004
"305","2008-03-19",80
"306","2008-03-20",80.400002
"307","2008-03-24",81.809998
"308","2008-03-25",82.889999
"309","2008-03-26",81.410004
"310","2008-03-27",81.660004
"311","2008-03-28",81.160004
"312","2008-03-31",82.300003
"313","2008-04-01",85.849998
"314","2008-04-02",85.150002
"315","2008-04-03",85.389999
"316","2008-04-04",84.75
"317","2008-04-07",84.82
"318","2008-04-08",84.099998
"319","2008-04-09",84.220001
"320","2008-04-10",84.540001
"321","2008-04-11",83.940002
"322","2008-04-14",83.279999
"323","2008-04-15",82.980003
"324","2008-04-16",84.080002
"325","2008-04-17",84.550003
"326","2008-04-18",84.849998
"327","2008-04-21",84.419998
"328","2008-04-22",84.349998
"329","2008-04-23",84.040001
"330","2008-04-24",84.790001
"331","2008-04-25",85.779999
"332","2008-04-28",85.849998
"333","2008-04-29",85.75
"334","2008-04-30",86.790001
"335","2008-05-01",87.550003
"336","2008-05-02",87.669998
"337","2008-05-05",87.150002
"338","2008-05-06",87.260002
"339","2008-05-07",85.610001
"340","2008-05-08",86.059998
"341","2008-05-09",84.07
"342","2008-05-12",86.68
"343","2008-05-13",87.019997
"344","2008-05-14",86.419998
"345","2008-05-15",87.059998
"346","2008-05-16",87.120003
"347","2008-05-19",86.879997
"348","2008-05-20",86.099998
"349","2008-05-21",83.889999
"350","2008-05-22",84.639999
"351","2008-05-23",84.099998
"352","2008-05-27",84.150002
"353","2008-05-28",83.980003
"354","2008-05-29",84.099998
"355","2008-05-30",84.209999
"356","2008-06-02",83.68
"357","2008-06-03",83.400002
"358","2008-06-04",83.459999
"359","2008-06-05",84.510002
"360","2008-06-06",82.360001
"361","2008-06-09",82.129997
"362","2008-06-10",81.779999
"363","2008-06-11",80
"364","2008-06-12",80.419998
"365","2008-06-13",80.440002
"366","2008-06-16",81.040001
"367","2008-06-17",80.75
"368","2008-06-18",80.32
"369","2008-06-19",80.099998
"370","2008-06-20",78.970001
"371","2008-06-23",79.040001
"372","2008-06-24",79.059998
"373","2008-06-25",79.599998
"374","2008-06-26",77.940002
"375","2008-06-27",76.550003
"376","2008-06-30",76.699997
"377","2008-07-01",75.690002
"378","2008-07-02",75.080002
"379","2008-07-03",75.959999
"380","2008-07-07",75.269997
"381","2008-07-08",75.959999
"382","2008-07-09",75.389999
"383","2008-07-10",75.660004
"384","2008-07-11",73.57
"385","2008-07-14",73.230003
"386","2008-07-15",71.93
"387","2008-07-16",75.160004
"388","2008-07-17",77.260002
"389","2008-07-18",78.949997
"390","2008-07-21",80.800003
"391","2008-07-22",82.300003
"392","2008-07-23",83.690002
"393","2008-07-24",81.739998
"394","2008-07-25",82.150002
"395","2008-07-28",81.400002
"396","2008-07-29",82.32
"397","2008-07-30",84.019997
"398","2008-07-31",82.510002
"399","2008-08-01",83
"400","2008-08-04",81.459999
"401","2008-08-05",84
"402","2008-08-06",82.900002
"403","2008-08-07",81.889999
"404","2008-08-08",82.5
"405","2008-08-11",82.690002
"406","2008-08-12",81.860001
"407","2008-08-13",80.400002
"408","2008-08-14",80.489998
"409","2008-08-15",79.940002
"410","2008-08-18",79.309998
"411","2008-08-19",77.290001
"412","2008-08-20",77.370003
"413","2008-08-21",76.18
"414","2008-08-22",76.639999
"415","2008-08-25",76.949997
"416","2008-08-26",77.07
"417","2008-08-27",77.669998
"418","2008-08-28",78.68
"419","2008-08-29",78.709999
"420","2008-09-02",78.480003
"421","2008-09-03",78.57
"422","2008-09-04",75.989998
"423","2008-09-05",75.900002
"424","2008-09-08",79.110001
"425","2008-09-09",78.269997
"426","2008-09-10",79.190002
"427","2008-09-11",78.419998
"428","2008-09-12",78.830002
"429","2008-09-15",75.82
"430","2008-09-16",76.449997
"431","2008-09-17",72.870003
"432","2008-09-18",79.519997
"433","2008-09-19",81.75
"434","2008-09-22",79.480003
"435","2008-09-23",79.669998
"436","2008-09-24",79.800003
"437","2008-09-25",81.589996
"438","2008-09-26",81.5
"439","2008-09-29",77.800003
"440","2008-09-30",80.830002
"441","2008-10-01",82.529999
"442","2008-10-02",80.019997
"443","2008-10-03",81.370003
"444","2008-10-06",78.290001
"445","2008-10-07",78.290001
"446","2008-10-08",76.010002
"447","2008-10-09",70.510002
"448","2008-10-10",68.489998
"449","2008-10-13",74.25
"450","2008-10-14",75.379997
"451","2008-10-15",69.989998
"452","2008-10-16",69.029999
"453","2008-10-17",69.18
"454","2008-10-20",72.25
"455","2008-10-21",68.830002
"456","2008-10-22",65.059998
"457","2008-10-23",64.199997
"458","2008-10-24",55.009998
"459","2008-10-27",52
"460","2008-10-28",56.900002
"461","2008-10-29",58.43
"462","2008-10-30",61.25
"463","2008-10-31",59
"464","2008-11-03",60.860001
"465","2008-11-04",62.959999
"466","2008-11-05",60.060001
"467","2008-11-06",57.369999
"468","2008-11-07",59.349998
"469","2008-11-10",56.84
"470","2008-11-11",53.52
"471","2008-11-12",51.599998
"472","2008-11-13",53.93
"473","2008-11-14",52.599998
"474","2008-11-17",52.310001
"475","2008-11-18",52.48
"476","2008-11-19",47.599998
"477","2008-11-20",45.779999
"478","2008-11-21",46.860001
"479","2008-11-24",50.650002
"480","2008-11-25",52.459999
"481","2008-11-26",54.82
"482","2008-11-28",54.369999
"483","2008-12-01",50.23
"484","2008-12-02",51.419998
"485","2008-12-03",52.619999
"486","2008-12-04",50.889999
"487","2008-12-05",53.299999
"488","2008-12-08",55.529999
"489","2008-12-09",55.130001
"490","2008-12-10",55.77
"491","2008-12-11",55.099998
"492","2008-12-12",54.790001
"493","2008-12-15",54.619999
"494","2008-12-16",56.720001
"495","2008-12-17",52.02
"496","2008-12-18",46.66
"497","2008-12-19",45.549999
"498","2008-12-22",46.310001
"499","2008-12-23",45.599998
"500","2008-12-24",45.73
"501","2008-12-26",46.299999
"502","2008-12-29",46.599998
"503","2008-12-30",47.080002
"504","2008-12-31",48.669998
"505","2009-01-02",49.57
"506","2009-01-05",49.509998
"507","2009-01-06",49.009998
"508","2009-01-07",48.009998
"509","2009-01-08",48.349998
"510","2009-01-09",47.68
"511","2009-01-12",46.700001
"512","2009-01-13",45.849998
"513","2009-01-14",42.189999
"514","2009-01-15",40.330002
"515","2009-01-16",39.950001
"516","2009-01-20",33.830002
"517","2009-01-21",36.919998
"518","2009-01-22",36.799999
"519","2009-01-23",35.650002
"520","2009-01-26",36.82
"521","2009-01-27",37.5
"522","2009-01-28",41.41
"523","2009-01-29",38.98
"524","2009-01-30",38.84
"525","2009-02-02",37.5
"526","2009-02-03",38.139999
"527","2009-02-04",38.91
"528","2009-02-05",39.75
"529","2009-02-06",41
"530","2009-02-09",41.200001
"531","2009-02-10",38.509998
"532","2009-02-11",38.139999
"533","2009-02-12",38.509998
"534","2009-02-13",38.07
"535","2009-02-17",35.490002
"536","2009-02-18",36.150002
"537","2009-02-19",35.189999
"538","2009-02-20",34.470001
"539","2009-02-23",34.25
"540","2009-02-24",35.200001
"541","2009-02-25",35.099998
"542","2009-02-26",36.669998
"543","2009-02-27",34.799999
"544","2009-03-02",28.25
"545","2009-03-03",27.950001
"546","2009-03-04",28.35
"547","2009-03-05",26.620001
"548","2009-03-06",25.5
"549","2009-03-09",24.26
"550","2009-03-10",27.030001
"551","2009-03-11",23.59
"552","2009-03-12",25.17
"553","2009-03-13",25.98
"554","2009-03-16",26.91
"555","2009-03-17",28.299999
"556","2009-03-18",28.280001
"557","2009-03-19",27.9
"558","2009-03-20",26.23
"559","2009-03-23",30.01
"560","2009-03-24",28.6
"561","2009-03-25",27.5
"562","2009-03-26",28.85
"563","2009-03-27",28.370001
"564","2009-03-30",26.66
"565","2009-03-31",28.219999
"566","2009-04-01",29.51
"567","2009-04-02",33.130001
"568","2009-04-03",32.610001
"569","2009-04-06",33.490002
"570","2009-04-07",32.259998
"571","2009-04-08",32.099998
"572","2009-04-09",35.02
"573","2009-04-13",34.650002
"574","2009-04-14",35.360001
"575","2009-04-15",36.470001
"576","2009-04-16",37.049999
"577","2009-04-17",36.220001
"578","2009-04-20",33.450001
"579","2009-04-21",34.259998
"580","2009-04-22",33.200001
"581","2009-04-23",34.290001
"582","2009-04-24",35.209999
"583","2009-04-27",34
"584","2009-04-28",33.580002
"585","2009-04-29",34.259998
"586","2009-04-30",35.599998
"587","2009-05-01",35.900002
"588","2009-05-04",37.700001
"589","2009-05-05",38.709999
"590","2009-05-06",41.150002
"591","2009-05-07",41.029999
"592","2009-05-08",44.200001
"593","2009-05-11",43.099998
"594","2009-05-12",42.860001
"595","2009-05-13",40.450001
"596","2009-05-14",41.110001
"597","2009-05-15",40.599998
"598","2009-05-18",42.82
"599","2009-05-19",44.34
"600","2009-05-20",43.650002
"601","2009-05-21",42.639999
"602","2009-05-22",42.470001
"603","2009-05-26",43.240002
"604","2009-05-27",43.419998
"605","2009-05-28",43.77
"606","2009-05-29",45.459999
"607","2009-06-01",45.450001
"608","2009-06-02",44.799999
"609","2009-06-03",43.5
"610","2009-06-04",43.720001
"611","2009-06-05",42.099998
"612","2009-06-08",42.240002
"613","2009-06-09",42.299999
"614","2009-06-10",43.689999
"615","2009-06-11",45.25
"616","2009-06-12",45.290001
"617","2009-06-15",43.509998
"618","2009-06-16",42.810001
"619","2009-06-17",43.310001
"620","2009-06-18",43
"621","2009-06-19",43.41
"622","2009-06-22",41.950001
"623","2009-06-23",42.16
"624","2009-06-24",42.279999
"625","2009-06-25",42.16
"626","2009-06-26",42.459999
"627","2009-06-29",42.57
"628","2009-06-30",41.77
"629","2009-07-01",41.93
"630","2009-07-02",41.240002
"631","2009-07-06",41.459999
"632","2009-07-07",40.580002
"633","2009-07-08",39.869999
"634","2009-07-09",40.950001
"635","2009-07-10",40.509998
"636","2009-07-13",40.91
"637","2009-07-14",41.700001
"638","2009-07-15",43.869999
"639","2009-07-16",44.240002
"640","2009-07-17",44.639999
"641","2009-07-20",46.23
"642","2009-07-21",45.709999
"643","2009-07-22",45.740002
"644","2009-07-23",47.560001
"645","2009-07-24",47.630001
"646","2009-07-27",47.310001
"647","2009-07-28",47.119999
"648","2009-07-29",47.049999
"649","2009-07-30",49.349998
"650","2009-07-31",50.700001
"651","2009-08-03",54.5
"652","2009-08-04",54.48
"653","2009-08-05",54.240002
"654","2009-08-06",55.77
"655","2009-08-07",55.5
"656","2009-08-10",55.349998
"657","2009-08-11",54.369999
"658","2009-08-12",54.18
"659","2009-08-13",55.48
"660","2009-08-14",54.119999
"661","2009-08-17",52.470001
"662","2009-08-18",54.310001
"663","2009-08-19",53.5
"664","2009-08-20",53.57
"665","2009-08-21",54.639999
"666","2009-08-24",54.25
"667","2009-08-25",54.68
"668","2009-08-26",54.599998
"669","2009-08-27",54.790001
"670","2009-08-28",54.98
"671","2009-08-31",53.919998
"672","2009-09-01",52.34
"673","2009-09-02",52.029999
"674","2009-09-03",53.110001
"675","2009-09-04",54.189999
"676","2009-09-08",54.27
"677","2009-09-09",54.84
"678","2009-09-10",54.849998
"679","2009-09-11",54.779999
"680","2009-09-14",55.110001
"681","2009-09-15",55.5
"682","2009-09-16",57.950001
"683","2009-09-17",59
"684","2009-09-18",59.529999
"685","2009-09-21",58.549999
"686","2009-09-22",59.110001
"687","2009-09-23",58.07
"688","2009-09-24",56.970001
"689","2009-09-25",56.439999
"690","2009-09-28",57.560001
"691","2009-09-29",57.91
"692","2009-09-30",57.349998
"693","2009-10-01",55.82
"694","2009-10-02",55.009998
"695","2009-10-05",55.580002
"696","2009-10-06",55.860001
"697","2009-10-07",56.619999
"698","2009-10-08",57.150002
"699","2009-10-09",57.32
"700","2009-10-12",57.029999
"701","2009-10-13",56.43
"702","2009-10-14",58.27
"703","2009-10-15",58.119999
"704","2009-10-16",57.099998
"705","2009-10-19",58.240002
"706","2009-10-20",57.18
"707","2009-10-21",57.450001
"708","2009-10-22",58.02
"709","2009-10-23",57.209999
"710","2009-10-26",56.150002
"711","2009-10-27",55.82
"712","2009-10-28",54.900002
"713","2009-10-29",56.73
"714","2009-10-30",55.389999
"715","2009-11-02",56.150002
"716","2009-11-03",55.32
"717","2009-11-04",55.48
"718","2009-11-05",55.990002
"719","2009-11-06",56.700001
"720","2009-11-09",58.299999
"721","2009-11-10",60.099998
"722","2009-11-11",60.27
"723","2009-11-12",60.450001
"724","2009-11-13",62.099998
"725","2009-11-16",63.950001
"726","2009-11-17",63.450001
"727","2009-11-18",62.599998
"728","2009-11-19",61.490002
"729","2009-11-20",60.91
"730","2009-11-23",61.950001
"731","2009-11-24",61.32
"732","2009-11-25",62.07
"733","2009-11-27",58.459999
"734","2009-11-30",59.009998
"735","2009-12-01",60.18
"736","2009-12-02",60.16
"737","2009-12-03",59.799999
"738","2009-12-04",59.919998
"739","2009-12-07",58.66
"740","2009-12-08",57.119999
"741","2009-12-09",57.48
"742","2009-12-10",58.02
"743","2009-12-11",57.580002
"744","2009-12-14",58.830002
"745","2009-12-15",57.110001
"746","2009-12-16",57.599998
"747","2009-12-17",55.349998
"748","2009-12-18",55.330002
"749","2009-12-21",56.450001
"750","2009-12-22",56.639999
"751","2009-12-23",57.07
"752","2009-12-24",57.419998
"753","2009-12-28",57.389999
"754","2009-12-29",56.98
"755","2009-12-30",57.330002
"756","2009-12-31",57.09
"757","2010-01-04",58.32
"758","2010-01-05",59.25
"759","2010-01-06",59.32
"760","2010-01-07",59.130001
"761","2010-01-08",59
"762","2010-01-11",59.040001
"763","2010-01-12",58.799999
"764","2010-01-13",58.860001
"765","2010-01-14",58.560001
"766","2010-01-15",57.549999
"767","2010-01-19",57.619999
"768","2010-01-20",56.040001
"769","2010-01-21",54.740002
"770","2010-01-22",53.540001
"771","2010-01-25",54.900002
"772","2010-01-26",54.080002
"773","2010-01-27",54.200001
"774","2010-01-28",53.900002
"775","2010-01-29",53.509998
"776","2010-02-01",54.580002
"777","2010-02-02",54.84
"778","2010-02-03",54.400002
"779","2010-02-04",51.790001
"780","2010-02-05",51.380001
"781","2010-02-08",50.310001
"782","2010-02-09",51.450001
"783","2010-02-10",51.549999
"784","2010-02-11",51.869999
"785","2010-02-12",51.009998
"786","2010-02-16",52.540001
"787","2010-02-17",53.389999
"788","2010-02-18",53.619999
"789","2010-02-19",53.279999
"790","2010-02-22",54
"791","2010-02-23",53.880001
"792","2010-02-24",55.23
"793","2010-02-25",54.889999
"794","2010-02-26",54.919998
"795","2010-03-01",51.580002
"796","2010-03-02",52.27
"797","2010-03-03",52.599998
"798","2010-03-04",52.349998
"799","2010-03-05",53.630001
"800","2010-03-08",53.200001
"801","2010-03-09",52.700001
"802","2010-03-10",52.75
"803","2010-03-11",52.580002
"804","2010-03-12",51.869999
"805","2010-03-15",51.849998
"806","2010-03-16",52.189999
"807","2010-03-17",52.970001
"808","2010-03-18",52.189999
"809","2010-03-19",51.169998
"810","2010-03-22",51.5
"811","2010-03-23",51.32
"812","2010-03-24",50.349998
"813","2010-03-25",50.919998
"814","2010-03-26",51.080002
"815","2010-03-29",51.25
"816","2010-03-30",50.849998
"817","2010-03-31",50.689999
"818","2010-04-01",51.66
"819","2010-04-05",51.75
"820","2010-04-06",51.459999
"821","2010-04-07",51.380001
"822","2010-04-08",51.93
"823","2010-04-09",53.119999
"824","2010-04-12",53.259998
"825","2010-04-13",53.380001
"826","2010-04-14",53.84
"827","2010-04-15",54.970001
"828","2010-04-16",53.610001
"829","2010-04-19",53.310001
"830","2010-04-20",53.25
"831","2010-04-21",52.52
"832","2010-04-22",52.73
"833","2010-04-23",52.630001
"834","2010-04-26",52.939999
"835","2010-04-27",50.799999
"836","2010-04-28",50.869999
"837","2010-04-29",51.740002
"838","2010-04-30",50.889999
"839","2010-05-03",51.380001
"840","2010-05-04",49.810001
"841","2010-05-05",49.400002
"842","2010-05-06",46.689999
"843","2010-05-07",46.779999
"844","2010-05-10",49.779999
"845","2010-05-11",49.029999
"846","2010-05-12",49.650002
"847","2010-05-13",48.560001
"848","2010-05-14",47.349998
"849","2010-05-17",47.41
"850","2010-05-18",46.790001
"851","2010-05-19",46.41
"852","2010-05-20",44.919998
"853","2010-05-21",45.75
"854","2010-05-24",45.349998
"855","2010-05-25",45.470001
"856","2010-05-26",44.369999
"857","2010-05-27",46.48
"858","2010-05-28",45.360001
"859","2010-06-01",45.630001
"860","2010-06-02",46.75
"861","2010-06-03",46.560001
"862","2010-06-04",45.299999
"863","2010-06-07",44.970001
"864","2010-06-08",45.959999
"865","2010-06-09",45.77
"866","2010-06-10",47.330002
"867","2010-06-11",47.299999
"868","2010-06-14",47.369999
"869","2010-06-15",48.43
"870","2010-06-16",48.009998
"871","2010-06-17",48.09
"872","2010-06-18",48.049999
"873","2010-06-21",48.380001
"874","2010-06-22",48.25
"875","2010-06-23",48.540001
"876","2010-06-24",47.880001
"877","2010-06-25",48.43
"878","2010-06-28",48.02
"879","2010-06-29",46.200001
"880","2010-06-30",45.59
"881","2010-07-01",45.91
"882","2010-07-02",45.700001
"883","2010-07-06",46.34
"884","2010-07-07",47.040001
"885","2010-07-08",47.490002
"886","2010-07-09",47.57
"887","2010-07-12",47.799999
"888","2010-07-13",48.73
"889","2010-07-14",48.82
"890","2010-07-15",49.279999
"891","2010-07-16",47.619999
"892","2010-07-19",47.779999
"893","2010-07-20",48.23
"894","2010-07-21",48.23
"895","2010-07-22",49.880001
"896","2010-07-23",49.990002
"897","2010-07-26",50.27
"898","2010-07-27",51.59
"899","2010-07-28",51.5
"900","2010-07-29",51.34
"901","2010-07-30",51.080002
"902","2010-08-02",53.740002
"903","2010-08-03",53.299999
"904","2010-08-04",53.330002
"905","2010-08-05",53.330002
"906","2010-08-06",53.080002
"907","2010-08-09",53.290001
"908","2010-08-10",53.130001
"909","2010-08-11",51.700001
"910","2010-08-12",51.400002
"911","2010-08-13",50.900002
"912","2010-08-16",51.099998
"913","2010-08-17",51.75
"914","2010-08-18",51.009998
"915","2010-08-19",49.830002
"916","2010-08-20",49.299999
"917","2010-08-23",49.439999
"918","2010-08-24",48.549999
"919","2010-08-25",48.919998
"920","2010-08-26",48.93
"921","2010-08-27",49.57
"922","2010-08-30",48.990002
"923","2010-08-31",49.200001
"924","2010-09-01",50.07
"925","2010-09-02",50.360001
"926","2010-09-03",50.68
"927","2010-09-07",50.580002
"928","2010-09-08",50.459999
"929","2010-09-09",50.799999
"930","2010-09-10",50.860001
"931","2010-09-13",52.009998
"932","2010-09-14",52.18
"933","2010-09-15",52.82
"934","2010-09-16",52.889999
"935","2010-09-17",52.630001
"936","2010-09-20",53.060001
"937","2010-09-21",52.59
"938","2010-09-22",52.07
"939","2010-09-23",51.75
"940","2010-09-24",52.610001
"941","2010-09-27",52.200001
"942","2010-09-28",52.029999
"943","2010-09-29",51.240002
"944","2010-09-30",50.59
"945","2010-10-01",51.82
"946","2010-10-04",51.68
"947","2010-10-05",52.959999
"948","2010-10-06",52.669998
"949","2010-10-07",52.549999
