"","date","FI"
"156","2014-03-24",24.450001
"157","2014-03-25",24.65
"158","2014-03-26",25.24
"159","2014-03-27",24.860001
"160","2014-03-28",25.42
"161","2014-03-31",24.780001
"162","2014-04-01",25.459999
"163","2014-04-02",24.98
"164","2014-04-03",24.98
"165","2014-04-04",24.66
"166","2014-04-07",24.370001
"167","2014-04-08",24.68
"168","2014-04-09",24.879999
"169","2014-04-10",24.049999
"170","2014-04-11",24.120001
"171","2014-04-14",24.17
"172","2014-04-15",24.450001
"173","2014-04-16",24.66
"174","2014-04-17",25.9
"175","2014-04-21",26.059999
"176","2014-04-22",26.969999
"177","2014-04-23",27.370001
"178","2014-04-24",26.67
"179","2014-04-25",26.85
"180","2014-04-28",26.559999
"181","2014-04-29",27.02
"182","2014-04-30",27.43
"183","2014-05-01",26.92
"184","2014-05-02",25.370001
"185","2014-05-05",25.01
"186","2014-05-06",24.67
"187","2014-05-07",24.49
"188","2014-05-08",23.84
"189","2014-05-09",24.26
"190","2014-05-12",24.07
"191","2014-05-13",24.32
"192","2014-05-14",24.07
"193","2014-05-15",23.32
"194","2014-05-16",23.01
"195","2014-05-19",23.879999
"196","2014-05-20",23.629999
"197","2014-05-21",23.389999
"198","2014-05-22",23.16
"199","2014-05-23",23.17
"200","2014-05-27",23.43
"201","2014-05-28",23.540001
"202","2014-05-29",23.85
"203","2014-05-30",23.84
"204","2014-06-02",23.4
"205","2014-06-03",24.030001
"206","2014-06-04",24.27
"207","2014-06-05",24.610001
"208","2014-06-06",24.559999
"209","2014-06-09",24.6
"210","2014-06-10",24.48
"211","2014-06-11",24.34
"212","2014-06-12",24.190001
"213","2014-06-13",24.469999
"214","2014-06-16",23.959999
"215","2014-06-17",24.26
"216","2014-06-18",23.77
"217","2014-06-19",23.24
"218","2014-06-20",23.4
"219","2014-06-23",24.01
"220","2014-06-24",23.77
"221","2014-06-25",24.549999
"222","2014-06-26",24.17
"223","2014-06-27",24.379999
"224","2014-06-30",24.6
"225","2014-07-01",24.620001
"226","2014-07-02",24.440001
"227","2014-07-03",24.440001
"228","2014-07-07",24.08
"229","2014-07-08",23.83
"230","2014-07-09",23.85
"231","2014-07-10",23.469999
"232","2014-07-11",23.139999
"233","2014-07-14",22.860001
"234","2014-07-15",23.110001
"235","2014-07-16",22.969999
"236","2014-07-17",22.860001
"237","2014-07-18",23.030001
"238","2014-07-21",22.83
"239","2014-07-22",23.15
"240","2014-07-23",23.07
"241","2014-07-24",23.02
"242","2014-07-25",22.51
"243","2014-07-28",22.9
"244","2014-07-29",22.969999
"245","2014-07-30",23.24
"246","2014-07-31",23.15
"247","2014-08-01",22.98
"248","2014-08-04",23.41
"249","2014-08-05",23.23
"250","2014-08-06",22.92
"251","2014-08-07",22.85
"252","2014-08-08",20.59
"253","2014-08-11",20.52
"254","2014-08-12",20.440001
"255","2014-08-13",20.09
"256","2014-08-14",19.98
"257","2014-08-15",20.02
"258","2014-08-18",20.219999
"259","2014-08-19",20.76
"260","2014-08-20",20.73
"261","2014-08-21",20.450001
"262","2014-08-22",20.299999
"263","2014-08-25",20.290001
"264","2014-08-26",20.25
"265","2014-08-27",20.1
"266","2014-08-28",19.98
"267","2014-08-29",20.15
"268","2014-09-02",20.09
"269","2014-09-03",20.059999
"270","2014-09-04",20.09
"271","2014-09-05",20.08
"272","2014-09-08",19.66
"273","2014-09-09",19.59
"274","2014-09-10",19.59
"275","2014-09-11",19.48
"276","2014-09-12",19.58
"277","2014-09-15",19.809999
"278","2014-09-16",19.48
"279","2014-09-17",19.459999
"280","2014-09-18",19.379999
"281","2014-09-19",19.120001
"282","2014-09-22",19.049999
"283","2014-09-23",19.24
"284","2014-09-24",19.24
"285","2014-09-25",18.940001
"286","2014-09-26",19.08
"287","2014-09-29",19.280001
"288","2014-09-30",18.700001
"289","2014-10-01",18.67
"290","2014-10-02",18.24
"291","2014-10-03",17.91
"292","2014-10-06",18.049999
"293","2014-10-07",17.9
"294","2014-10-08",17.870001
"295","2014-10-09",17.120001
"296","2014-10-10",16.809999
"297","2014-10-13",16.690001
"298","2014-10-14",16.43
"299","2014-10-15",16.790001
"300","2014-10-16",16.93
"301","2014-10-17",17.459999
"302","2014-10-20",17.08
"303","2014-10-21",17.370001
"304","2014-10-22",17.42
"305","2014-10-23",17.469999
"306","2014-10-24",17.209999
"307","2014-10-27",16.610001
"308","2014-10-28",16.959999
"309","2014-10-29",17.07
"310","2014-10-30",17.02
"311","2014-10-31",17.23
"312","2014-11-03",17.450001
"313","2014-11-04",16.51
"314","2014-11-05",16.879999
"315","2014-11-06",17.110001
"316","2014-11-07",19.32
"317","2014-11-10",19.08
"318","2014-11-11",19.49
"319","2014-11-12",20.24
"320","2014-11-13",20.02
"321","2014-11-14",20.629999
"322","2014-11-17",20.719999
"323","2014-11-18",20.18
"324","2014-11-19",19.82
"325","2014-11-20",20.379999
"326","2014-11-21",20.6
"327","2014-11-24",20.34
"328","2014-11-25",19.93
"329","2014-11-26",19.530001
"330","2014-11-28",17.98
"331","2014-12-01",18
"332","2014-12-02",17.82
"333","2014-12-03",17.77
"334","2014-12-04",17.459999
"335","2014-12-05",17.07
"336","2014-12-08",16.83
"337","2014-12-09",16.889999
"338","2014-12-10",15.98
"339","2014-12-11",16.1
"340","2014-12-12",15.22
"341","2014-12-15",14.97
"342","2014-12-16",15.2
"343","2014-12-17",16.200001
"344","2014-12-18",16.85
"345","2014-12-19",18
"346","2014-12-22",17.41
"347","2014-12-23",17.02
"348","2014-12-24",16.799999
"349","2014-12-26",16.639999
"350","2014-12-29",16.66
"351","2014-12-30",16.6
"352","2014-12-31",16.629999
"353","2015-01-02",16.280001
"354","2015-01-05",15.99
"355","2015-01-06",16.07
"356","2015-01-07",15.51
"357","2015-01-08",15.65
"358","2015-01-09",15.46
"359","2015-01-12",15.04
"360","2015-01-13",16.139999
"361","2015-01-14",16.139999
"362","2015-01-15",15.51
"363","2015-01-16",16.030001
"364","2015-01-20",16
"365","2015-01-21",16.6
"366","2015-01-22",16.75
"367","2015-01-23",16.610001
"368","2015-01-26",16.790001
"369","2015-01-27",17.379999
"370","2015-01-28",16.049999
"371","2015-01-29",16.049999
"372","2015-01-30",16.370001
"373","2015-02-02",16.959999
"374","2015-02-03",16.620001
"375","2015-02-04",16.07
"376","2015-02-05",16.889999
"377","2015-02-06",16.6
"378","2015-02-09",16.58
"379","2015-02-10",16.190001
"380","2015-02-11",16
"381","2015-02-12",16.23
"382","2015-02-13",16.35
"383","2015-02-17",17.360001
"384","2015-02-18",16.98
"385","2015-02-19",16.75
"386","2015-02-20",16.639999
"387","2015-02-23",16.299999
"388","2015-02-24",16.48
"389","2015-02-25",17.35
"390","2015-02-26",17.860001
"391","2015-02-27",17.76
"392","2015-03-02",17.690001
"393","2015-03-03",18.09
"394","2015-03-04",18.040001
"395","2015-03-05",18.030001
"396","2015-03-06",18.41
"397","2015-03-09",18.1
"398","2015-03-10",17.57
"399","2015-03-11",17.67
"400","2015-03-12",17.73
"401","2015-03-13",17.33
"402","2015-03-16",16.969999
"403","2015-03-17",16.73
"404","2015-03-18",17.18
"405","2015-03-19",17.23
"406","2015-03-20",17.84
"407","2015-03-23",17.42
"408","2015-03-24",17.57
"409","2015-03-25",17.450001
"410","2015-03-26",17.549999
"411","2015-03-27",17.719999
"412","2015-03-30",18.799999
"413","2015-03-31",18.700001
"414","2015-04-01",19.059999
"415","2015-04-02",18.4
"416","2015-04-06",18.889999
"417","2015-04-07",19.040001
"418","2015-04-08",19.059999
"419","2015-04-09",19.459999
"420","2015-04-10",19.299999
"421","2015-04-13",19.07
"422","2015-04-14",19.08
"423","2015-04-15",19.98
"424","2015-04-16",19.450001
"425","2015-04-17",19.07
"426","2015-04-20",19.280001
"427","2015-04-21",18.799999
"428","2015-04-22",18.91
"429","2015-04-23",19.16
"430","2015-04-24",18.799999
"431","2015-04-27",18.91
"432","2015-04-28",18.799999
"433","2015-04-29",20.559999
"434","2015-04-30",20.799999
"435","2015-05-01",21.209999
"436","2015-05-04",21.07
"437","2015-05-05",20.639999
"438","2015-05-06",21.190001
"439","2015-05-07",20.74
"440","2015-05-08",21.209999
"441","2015-05-11",20.84
"442","2015-05-12",21.01
"443","2015-05-13",20.940001
"444","2015-05-14",21.200001
"445","2015-05-15",20.91
"446","2015-05-18",20.98
"447","2015-05-19",20.360001
"448","2015-05-20",20.120001
"449","2015-05-21",20.700001
"450","2015-05-22",20.440001
"451","2015-05-26",20.219999
"452","2015-05-27",20.27
"453","2015-05-28",20
"454","2015-05-29",19.82
"455","2015-06-01",20.26
"456","2015-06-02",20.6
"457","2015-06-03",20.26
"458","2015-06-04",19.84
"459","2015-06-05",20.219999
"460","2015-06-08",19.870001
"461","2015-06-09",20.110001
"462","2015-06-10",20.450001
"463","2015-06-11",19.65
"464","2015-06-12",19.83
"465","2015-06-15",19.700001
"466","2015-06-16",19.530001
"467","2015-06-17",19.379999
"468","2015-06-18",19.190001
"469","2015-06-19",18.77
"470","2015-06-22",19.08
"471","2015-06-23",19.4
"472","2015-06-24",19.110001
"473","2015-06-25",19.15
"474","2015-06-26",19.09
"475","2015-06-29",18.83
"476","2015-06-30",18.84
"477","2015-07-01",18.41
"478","2015-07-02",18.629999
"479","2015-07-06",17.860001
"480","2015-07-07",17.879999
"481","2015-07-08",17.41
"482","2015-07-09",17.66
"483","2015-07-10",17.440001
"484","2015-07-13",17.4
"485","2015-07-14",17.67
"486","2015-07-15",17.24
"487","2015-07-16",17.120001
"488","2015-07-17",17.049999
"489","2015-07-20",17.27
"490","2015-07-21",16.91
"491","2015-07-22",16.02
"492","2015-07-23",16.799999
"493","2015-07-24",16.75
"494","2015-07-27",16.24
"495","2015-07-28",16.700001
"496","2015-07-29",16.790001
"497","2015-07-30",16.52
"498","2015-07-31",16.190001
"499","2015-08-03",15.8
"500","2015-08-04",15.57
"501","2015-08-05",14.93
"502","2015-08-06",15.35
"503","2015-08-07",14.93
"504","2015-08-10",15.62
"505","2015-08-11",15.68
"506","2015-08-12",16
"507","2015-08-13",15.66
"508","2015-08-14",15.51
"509","2015-08-17",15.21
"510","2015-08-18",15.13
"511","2015-08-19",15.03
"512","2015-08-20",14.87
"513","2015-08-21",14.86
"514","2015-08-24",14.09
"515","2015-08-25",14.24
"516","2015-08-26",14.62
"517","2015-08-27",15.43
"518","2015-08-28",15.94
"519","2015-08-31",16.309999
"520","2015-09-01",16.16
"521","2015-09-02",16.4
"522","2015-09-03",16.889999
"523","2015-09-04",16.68
"524","2015-09-08",16.709999
"525","2015-09-09",16.42
"526","2015-09-10",16.52
"527","2015-09-11",16.43
"528","2015-09-14",16.25
"529","2015-09-15",16.459999
"530","2015-09-16",16.950001
"531","2015-09-17",16.76
"532","2015-09-18",16.27
"533","2015-09-21",16.25
"534","2015-09-22",15.98
"535","2015-09-23",15.84
"536","2015-09-24",15.84
"537","2015-09-25",15.96
"538","2015-09-28",15.35
"539","2015-09-29",15.33
"540","2015-09-30",15.33
"541","2015-10-01",15.03
"542","2015-10-02",15.9
"543","2015-10-05",16.459999
"544","2015-10-06",17.26
"545","2015-10-07",17.65
"546","2015-10-08",17.68
"547","2015-10-09",17.9
"548","2015-10-12",17.530001
"549","2015-10-13",17.459999
"550","2015-10-14",17.51
"551","2015-10-15",17.950001
"552","2015-10-16",17.66
"553","2015-10-19",17.32
"554","2015-10-20",18.08
"555","2015-10-21",17.48
"556","2015-10-22",17.67
"557","2015-10-23",17.68
"558","2015-10-26",17.389999
"559","2015-10-27",17.32
"560","2015-10-28",17.18
"561","2015-10-29",16.77
"562","2015-10-30",17.16
"563","2015-11-02",17.219999
"564","2015-11-03",17.209999
"565","2015-11-04",17.41
"566","2015-11-05",17.25
"567","2015-11-06",17.07
"568","2015-11-09",17.07
"569","2015-11-10",16.879999
"570","2015-11-11",16.709999
"571","2015-11-12",16.34
"572","2015-11-13",16.51
"573","2015-11-16",16.940001
"574","2015-11-17",16.639999
"575","2015-11-18",16.969999
"576","2015-11-19",16.469999
"577","2015-11-20",16.540001
"578","2015-11-23",16.639999
"579","2015-11-24",17.110001
"580","2015-11-25",16.98
"581","2015-11-27",16.620001
"582","2015-11-30",16.9
"583","2015-12-01",17.049999
"584","2015-12-02",16.34
"585","2015-12-03",16.379999
"586","2015-12-04",16.209999
"587","2015-12-07",15.57
"588","2015-12-08",15.63
"589","2015-12-09",15.64
"590","2015-12-10",15.63
"591","2015-12-11",15.24
"592","2015-12-14",15.69
"593","2015-12-15",16.43
"594","2015-12-16",16.24
"595","2015-12-17",15.77
"596","2015-12-18",15.61
"597","2015-12-21",15.47
"598","2015-12-22",15.95
"599","2015-12-23",16.719999
"600","2015-12-24",16.41
"601","2015-12-28",16.059999
"602","2015-12-29",16.24
"603","2015-12-30",16.030001
"604","2015-12-31",16.690001
"605","2016-01-04",16.6
"606","2016-01-05",16.24
"607","2016-01-06",15.02
"608","2016-01-07",14.06
"609","2016-01-08",14.02
"610","2016-01-11",14
"611","2016-01-12",14.13
"612","2016-01-13",13.64
"613","2016-01-14",13.89
"614","2016-01-15",13.47
"615","2016-01-19",13.62
"616","2016-01-20",13.4
"617","2016-01-21",13.65
"618","2016-01-22",14.03
"619","2016-01-25",13.31
"620","2016-01-26",13.81
"621","2016-01-27",13.85
"622","2016-01-28",14.41
"623","2016-01-29",14.63
"624","2016-02-01",14.43
"625","2016-02-02",14.25
"626","2016-02-03",14.38
"627","2016-02-04",14.72
"628","2016-02-05",14.11
"629","2016-02-08",13.99
"630","2016-02-09",13.29
"631","2016-02-10",13.1
"632","2016-02-11",13.25
"633","2016-02-12",13.54
"634","2016-02-16",12.95
"635","2016-02-17",13.52
"636","2016-02-18",13.44
"637","2016-02-19",13.19
"638","2016-02-22",13.5
"639","2016-02-23",13.02
"640","2016-02-24",12.68
"641","2016-02-25",12.48
"642","2016-02-26",12.99
"643","2016-02-29",13.89
"644","2016-03-01",13.91
"645","2016-03-02",14.55
"646","2016-03-03",14.96
"647","2016-03-04",15.35
"648","2016-03-07",15.77
"649","2016-03-08",15.23
"650","2016-03-09",15.44
"651","2016-03-10",15.58
"652","2016-03-11",16.059999
"653","2016-03-14",15.65
"654","2016-03-15",15.44
"655","2016-03-16",15.78
"656","2016-03-17",16.16
"657","2016-03-18",15.6
"658","2016-03-21",16.049999
"659","2016-03-22",15.81
"660","2016-03-23",15.51
"661","2016-03-24",15.88
"662","2016-03-28",16.219999
"663","2016-03-29",16.280001
"664","2016-03-30",16.379999
"665","2016-03-31",16.48
"666","2016-04-01",16.030001
"667","2016-04-04",16.1
"668","2016-04-05",16
"669","2016-04-06",16.34
"670","2016-04-07",16.07
"671","2016-04-08",16.219999
"672","2016-04-11",16.139999
"673","2016-04-12",16.52
"674","2016-04-13",16.52
"675","2016-04-14",16.530001
"676","2016-04-15",16.34
"677","2016-04-18",16.52
"678","2016-04-19",16.610001
"679","2016-04-20",16.809999
"680","2016-04-21",16.799999
"681","2016-04-22",16.93
"682","2016-04-25",16.57
"683","2016-04-26",16.549999
"684","2016-04-27",16.15
"685","2016-04-28",16.129999
"686","2016-04-29",16.65
"687","2016-05-02",16.370001
"688","2016-05-03",15.76
"689","2016-05-04",15.5
"690","2016-05-05",15.75
"691","2016-05-06",15.65
"692","2016-05-09",15.16
"693","2016-05-10",15.36
"694","2016-05-11",15.66
"695","2016-05-12",15.79
"696","2016-05-13",15.07
"697","2016-05-16",15.33
"698","2016-05-17",15.39
"699","2016-05-18",14.83
"700","2016-05-19",14.91
"701","2016-05-20",15.06
"702","2016-05-23",15.22
"703","2016-05-24",15.19
"704","2016-05-25",15.84
"705","2016-05-26",15.81
"706","2016-05-27",15.92
"707","2016-05-31",16.01
"708","2016-06-01",15.39
"709","2016-06-02",15.25
"710","2016-06-03",15.35
"711","2016-06-06",16.07
"712","2016-06-07",16.57
"713","2016-06-08",16.629999
"714","2016-06-09",16.5
"715","2016-06-10",16.23
"716","2016-06-13",15.78
"717","2016-06-14",15.95
"718","2016-06-15",15.68
"719","2016-06-16",15.44
"720","2016-06-17",15.63
"721","2016-06-20",15.6
"722","2016-06-21",15.71
"723","2016-06-22",15.79
"724","2016-06-23",16.49
"725","2016-06-24",15.61
"726","2016-06-27",14.52
"727","2016-06-28",14.44
"728","2016-06-29",14.51
"729","2016-06-30",14.61
"730","2016-07-01",15.02
"731","2016-07-05",14.64
"732","2016-07-06",14.77
"733","2016-07-07",14.79
"734","2016-07-08",14.87
"735","2016-07-11",14.56
"736","2016-07-12",15.29
"737","2016-07-13",14.9
"738","2016-07-14",14.87
"739","2016-07-15",14.86
"740","2016-07-18",14.67
"741","2016-07-19",14.45
"742","2016-07-20",14.57
"743","2016-07-21",14.42
"744","2016-07-22",14.51
"745","2016-07-25",14.64
"746","2016-07-26",14.8
"747","2016-07-27",14.79
"748","2016-07-28",12.37
"749","2016-07-29",12.32
"750","2016-08-01",11.56
"751","2016-08-02",11.62
"752","2016-08-03",11.99
"753","2016-08-04",12.25
"754","2016-08-05",12.37
"755","2016-08-08",12.56
"756","2016-08-09",12.59
"757","2016-08-10",12.17
"758","2016-08-11",12.18
"759","2016-08-12",12.24
"760","2016-08-15",12.46
"761","2016-08-16",12.39
"762","2016-08-17",12.34
"763","2016-08-18",12.75
"764","2016-08-19",12.64
"765","2016-08-22",12.59
"766","2016-08-23",12.71
"767","2016-08-24",12.37
"768","2016-08-25",11.74
"769","2016-08-26",11.83
"770","2016-08-29",12.01
"771","2016-08-30",11.7
"772","2016-08-31",11.49
"773","2016-09-01",11.57
"774","2016-09-02",11.7
"775","2016-09-06",11.6
"776","2016-09-07",11.9
"777","2016-09-08",12.19
"778","2016-09-09",11.73
"779","2016-09-12",11.89
"780","2016-09-13",11.7
"781","2016-09-14",11.6
"782","2016-09-15",11.58
"783","2016-09-16",11.64
"784","2016-09-19",11.65
"785","2016-09-20",11.64
"786","2016-09-21",12.09
"787","2016-09-22",12.49
"788","2016-09-23",12.38
"789","2016-09-26",12.24
"790","2016-09-27",12.06
"791","2016-09-28",12.62
"792","2016-09-29",12.74
"793","2016-09-30",13
"794","2016-10-03",12.96
"795","2016-10-04",13
"796","2016-10-05",13.34
"797","2016-10-06",13.37
"798","2016-10-07",13.53
"799","2016-10-10",13.35
"800","2016-10-11",13.24
"801","2016-10-12",12.8
"802","2016-10-13",12.59
"803","2016-10-14",12.4
"804","2016-10-17",12.38
"805","2016-10-18",12.42
"806","2016-10-19",12.84
"807","2016-10-20",12.94
"808","2016-10-21",13.07
"809","2016-10-24",12.68
"810","2016-10-25",12.31
"811","2016-10-26",11.96
"812","2016-10-27",11.82
"813","2016-10-28",11.51
"814","2016-10-31",11.25
"815","2016-11-01",11.41
"816","2016-11-02",11.17
"817","2016-11-03",11.05
"818","2016-11-04",10.59
"819","2016-11-07",10.73
"820","2016-11-08",10.53
"821","2016-11-09",10.73
"822","2016-11-10",11.01
"823","2016-11-11",11.22
"824","2016-11-14",11.5
"825","2016-11-15",11.49
"826","2016-11-16",11.27
"827","2016-11-17",11.22
"828","2016-11-18",11.47
"829","2016-11-21",11.93
"830","2016-11-22",11.79
"831","2016-11-23",11.94
"832","2016-11-25",11.98
"833","2016-11-28",12.17
"834","2016-11-29",11.96
"835","2016-11-30",12.59
"836","2016-12-01",13.1
"837","2016-12-02",12.48
"838","2016-12-05",12.6
"839","2016-12-06",12.51
"840","2016-12-07",12.4
"841","2016-12-08",12.68
"842","2016-12-09",13.04
"843","2016-12-12",13.16
"844","2016-12-13",13.01
"845","2016-12-14",12.58
"846","2016-12-15",12.78
"847","2016-12-16",12.57
"848","2016-12-19",12.51
"849","2016-12-20",12.51
"850","2016-12-21",12.58
"851","2016-12-22",12.54
"852","2016-12-23",12.37
"853","2016-12-27",12.39
"854","2016-12-28",12.31
"855","2016-12-29",12.36
"856","2016-12-30",12.31
"857","2017-01-03",12.6
"858","2017-01-04",12.4
"859","2017-01-05",12.24
"860","2017-01-06",12.4
"861","2017-01-09",12.42
"862","2017-01-10",12.3
"863","2017-01-11",12.4
"864","2017-01-12",12.55
"865","2017-01-13",12.62
"866","2017-01-17",12.88
"867","2017-01-18",12.47
"868","2017-01-19",12.54
"869","2017-01-20",12.97
"870","2017-01-23",12.63
"871","2017-01-24",12.64
"872","2017-01-25",12.88
"873","2017-01-26",12.5
"874","2017-01-27",12.4
"875","2017-01-30",12.05
"876","2017-01-31",11.84
"877","2017-02-01",12.12
"878","2017-02-02",12.24
"879","2017-02-03",12.69
"880","2017-02-06",12.56
"881","2017-02-07",12.6
"882","2017-02-08",12.42
"883","2017-02-09",12.53
"884","2017-02-10",12.6
"885","2017-02-13",12.76
"886","2017-02-14",12.68
"887","2017-02-15",12.55
"888","2017-02-16",12.52
"889","2017-02-17",12.44
"890","2017-02-21",12.61
"891","2017-02-22",12.52
"892","2017-02-23",12.49
"893","2017-02-24",12.38
"894","2017-02-27",12.58
"895","2017-02-28",12.2
"896","2017-03-01",12.2
"897","2017-03-02",12
"898","2017-03-03",11.22
"899","2017-03-06",10.79
"900","2017-03-07",10.58
"901","2017-03-08",10.3
"902","2017-03-09",10.43
"903","2017-03-10",10.28
"904","2017-03-13",10.25
"905","2017-03-14",10.24
"906","2017-03-15",10.19
"907","2017-03-16",10.1
"908","2017-03-17",10.21
"909","2017-03-20",10.1
"910","2017-03-21",9.91
"911","2017-03-22",9.62
"912","2017-03-23",9.84
"913","2017-03-24",10
"914","2017-03-27",10.02
"915","2017-03-28",10.24
"916","2017-03-29",10.42
"917","2017-03-30",10.35
"918","2017-03-31",10.57
"919","2017-04-03",10.44
"920","2017-04-04",10.5
"921","2017-04-05",10.05
"922","2017-04-06",10.11
"923","2017-04-07",10.12
"924","2017-04-10",10.31
"925","2017-04-11",10.22
"926","2017-04-12",10.2
"927","2017-04-13",9.87
"928","2017-04-17",9.95
"929","2017-04-18",9.76
"930","2017-04-19",9.42
"931","2017-04-20",9.41
"932","2017-04-21",9.3
"933","2017-04-24",9.2
"934","2017-04-25",9.2
"935","2017-04-26",9.37
"936","2017-04-27",9.2
"937","2017-04-28",9.1
"938","2017-05-01",9.01
"939","2017-05-02",9.15
"940","2017-05-03",8.46
"941","2017-05-04",8.55
"942","2017-05-05",8.7
"943","2017-05-08",8.64
"944","2017-05-09",8.5
"945","2017-05-10",8.52
"946","2017-05-11",8.5
"947","2017-05-12",8.16
"948","2017-05-15",8.25
"949","2017-05-16",8.19
"950","2017-05-17",8.02
"951","2017-05-18",8.24
"952","2017-05-19",8.37
"953","2017-05-22",8.4
"954","2017-05-23",8.15
"955","2017-05-24",7.96
"956","2017-05-25",7.64
"957","2017-05-26",7.56
"958","2017-05-30",7.38
"959","2017-05-31",7.48
"960","2017-06-01",7.8
"961","2017-06-02",7.67
"962","2017-06-05",7.95
"963","2017-06-06",8.12
"964","2017-06-07",7.69
"965","2017-06-08",7.95
"966","2017-06-09",8.28
"967","2017-06-12",8.39
"968","2017-06-13",8.56
"969","2017-06-14",8.26
"970","2017-06-15",8.21
"971","2017-06-16",8.52
"972","2017-06-19",8.26
"973","2017-06-20",8.01
"974","2017-06-21",7.76
"975","2017-06-22",7.65
"976","2017-06-23",7.78
"977","2017-06-26",7.7
"978","2017-06-27",7.91
"979","2017-06-28",7.99
"980","2017-06-29",8.24
"981","2017-06-30",8.29
"982","2017-07-03",8.61
