"","date","FBIO"
"1003","2015-11-12",2.93
"1004","2015-11-13",3.02
"1005","2015-11-16",3.11
"1006","2015-11-17",3.13
"1007","2015-11-18",2.98
"1008","2015-11-19",2.95
"1009","2015-11-20",3
"1010","2015-11-23",3
"1011","2015-11-24",2.97
"1012","2015-11-25",3
"1013","2015-11-27",2.98
"1014","2015-11-30",2.99
"1015","2015-12-01",2.97
"1016","2015-12-02",3.12
"1017","2015-12-03",3.15
"1018","2015-12-04",3.19
"1019","2015-12-07",3.04
"1020","2015-12-08",3.04
"1021","2015-12-09",2.99
"1022","2015-12-10",2.8
"1023","2015-12-11",2.62
"1024","2015-12-14",2.38
"1025","2015-12-15",2.45
"1026","2015-12-16",2.48
"1027","2015-12-17",2.47
"1028","2015-12-18",2.49
"1029","2015-12-21",2.53
"1030","2015-12-22",2.67
"1031","2015-12-23",2.68
"1032","2015-12-24",2.7
"1033","2015-12-28",2.85
"1034","2015-12-29",2.76
"1035","2015-12-30",2.78
"1036","2015-12-31",2.79
"1037","2016-01-04",2.77
"1038","2016-01-05",2.84
"1039","2016-01-06",2.76
"1040","2016-01-07",2.76
"1041","2016-01-08",2.81
"1042","2016-01-11",2.81
"1043","2016-01-12",2.71
"1044","2016-01-13",2.56
"1045","2016-01-14",2.36
"1046","2016-01-15",2.42
"1047","2016-01-19",2.34
"1048","2016-01-20",2.51
"1049","2016-01-21",2.52
"1050","2016-01-22",2.6
"1051","2016-01-25",2.58
"1052","2016-01-26",2.59
"1053","2016-01-27",2.51
"1054","2016-01-28",2.47
"1055","2016-01-29",2.48
"1056","2016-02-01",2.54
"1057","2016-02-02",2.5
"1058","2016-02-03",2.54
"1059","2016-02-04",2.57
"1060","2016-02-05",2.51
"1061","2016-02-08",2.67
"1062","2016-02-09",2.5
"1063","2016-02-10",2.66
"1064","2016-02-11",2.66
"1065","2016-02-12",2.72
"1066","2016-02-16",2.9
"1067","2016-02-17",3.14
"1068","2016-02-18",2.98
"1069","2016-02-19",3.04
"1070","2016-02-22",2.94
"1071","2016-02-23",2.98
"1072","2016-02-24",2.91
"1073","2016-02-25",2.96
"1074","2016-02-26",3
"1075","2016-02-29",2.84
"1076","2016-03-01",2.9
"1077","2016-03-02",2.94
"1078","2016-03-03",2.95
"1079","2016-03-04",2.94
"1080","2016-03-07",2.96
"1081","2016-03-08",2.98
"1082","2016-03-09",3.12
"1083","2016-03-10",3.22
"1084","2016-03-11",3.25
"1085","2016-03-14",3.29
"1086","2016-03-15",2.96
"1087","2016-03-16",2.99
"1088","2016-03-17",3.06
"1089","2016-03-18",3.04
"1090","2016-03-21",3
"1091","2016-03-22",3
"1092","2016-03-23",3
"1093","2016-03-24",3
"1094","2016-03-28",2.99
"1095","2016-03-29",2.97
"1096","2016-03-30",2.99
"1097","2016-03-31",3.1
"1098","2016-04-01",3.16
"1099","2016-04-04",3.31
"1100","2016-04-05",3.35
"1101","2016-04-06",3.49
"1102","2016-04-07",3.49
"1103","2016-04-08",3.49
"1104","2016-04-11",3.43
"1105","2016-04-12",3.5
"1106","2016-04-13",3.5
"1107","2016-04-14",3.57
"1108","2016-04-15",3.61
"1109","2016-04-18",3.89
"1110","2016-04-19",4.13
"1111","2016-04-20",4.15
"1112","2016-04-21",3.98
"1113","2016-04-22",4.07
"1114","2016-04-25",3.9
"1115","2016-04-26",3.8
"1116","2016-04-27",3.8
"1117","2016-04-28",3.69
"1118","2016-04-29",3.49
"1119","2016-05-02",3.55
"1120","2016-05-03",3.5
"1121","2016-05-04",3.18
"1122","2016-05-05",2.92
"1123","2016-05-06",2.98
"1124","2016-05-09",3.08
"1125","2016-05-10",3
"1126","2016-05-11",3.04
"1127","2016-05-12",2.83
"1128","2016-05-13",2.87
"1129","2016-05-16",2.93
"1130","2016-05-17",2.86
"1131","2016-05-18",2.95
"1132","2016-05-19",2.78
"1133","2016-05-20",2.76
"1134","2016-05-23",2.77
"1135","2016-05-24",2.69
"1136","2016-05-25",2.85
"1137","2016-05-26",2.87
"1138","2016-05-27",2.83
"1139","2016-05-31",2.82
"1140","2016-06-01",2.79
"1141","2016-06-02",2.89
"1142","2016-06-03",2.81
"1143","2016-06-06",2.91
"1144","2016-06-07",2.87
"1145","2016-06-08",2.91
"1146","2016-06-09",2.87
"1147","2016-06-10",2.68
"1148","2016-06-13",2.77
"1149","2016-06-14",2.64
"1150","2016-06-15",2.71
"1151","2016-06-16",2.68
"1152","2016-06-17",2.44
"1153","2016-06-20",2.56
"1154","2016-06-21",2.61
"1155","2016-06-22",2.6
"1156","2016-06-23",2.72
"1157","2016-06-24",2.52
"1158","2016-06-27",2.81
"1159","2016-06-28",2.68
"1160","2016-06-29",2.66
"1161","2016-06-30",2.69
"1162","2016-07-01",2.71
"1163","2016-07-05",2.63
"1164","2016-07-06",2.72
"1165","2016-07-07",2.74
"1166","2016-07-08",2.89
"1167","2016-07-11",2.92
"1168","2016-07-12",3
"1169","2016-07-13",2.94
"1170","2016-07-14",2.9
"1171","2016-07-15",2.94
"1172","2016-07-18",2.88
"1173","2016-07-19",2.82
"1174","2016-07-20",2.93
"1175","2016-07-21",2.9
"1176","2016-07-22",3.01
"1177","2016-07-25",3.12
"1178","2016-07-26",3.05
"1179","2016-07-27",3.14
"1180","2016-07-28",3.12
"1181","2016-07-29",3.03
"1182","2016-08-01",2.9
"1183","2016-08-02",2.88
"1184","2016-08-03",3
"1185","2016-08-04",2.96
"1186","2016-08-05",3
"1187","2016-08-08",3
"1188","2016-08-09",2.96
"1189","2016-08-10",2.77
"1190","2016-08-11",2.82
"1191","2016-08-12",2.84
"1192","2016-08-15",2.78
"1193","2016-08-16",2.77
"1194","2016-08-17",2.86
"1195","2016-08-18",2.84
"1196","2016-08-19",2.84
"1197","2016-08-22",2.84
"1198","2016-08-23",2.82
"1199","2016-08-24",2.76
"1200","2016-08-25",2.75
"1201","2016-08-26",2.83
"1202","2016-08-29",2.81
"1203","2016-08-30",2.8
"1204","2016-08-31",2.73
"1205","2016-09-01",2.73
"1206","2016-09-02",2.75
"1207","2016-09-06",2.69
"1208","2016-09-07",2.59
"1209","2016-09-08",2.6
"1210","2016-09-09",2.38
"1211","2016-09-12",2.59
"1212","2016-09-13",2.52
"1213","2016-09-14",2.5
"1214","2016-09-15",2.58
"1215","2016-09-16",2.58
"1216","2016-09-19",2.62
"1217","2016-09-20",2.75
"1218","2016-09-21",2.92
"1219","2016-09-22",3
"1220","2016-09-23",2.98
"1221","2016-09-26",2.98
"1222","2016-09-27",2.98
"1223","2016-09-28",2.94
"1224","2016-09-29",2.85
"1225","2016-09-30",2.97
"1226","2016-10-03",3.01
"1227","2016-10-04",2.91
"1228","2016-10-05",2.94
"1229","2016-10-06",2.85
"1230","2016-10-07",2.79
"1231","2016-10-10",2.89
"1232","2016-10-11",2.82
"1233","2016-10-12",2.8
"1234","2016-10-13",2.7
"1235","2016-10-14",2.63
"1236","2016-10-17",2.6
"1237","2016-10-18",2.62
"1238","2016-10-19",2.57
"1239","2016-10-20",2.59
"1240","2016-10-21",2.63
"1241","2016-10-24",2.64
"1242","2016-10-25",2.61
"1243","2016-10-26",2.44
"1244","2016-10-27",2.43
"1245","2016-10-28",2.45
"1246","2016-10-31",2.38
"1247","2016-11-01",2.35
"1248","2016-11-02",2.35
"1249","2016-11-03",2.14
"1250","2016-11-04",2.04
"1251","2016-11-07",2.34
"1252","2016-11-08",2.3
"1253","2016-11-09",2.5
"1254","2016-11-10",2.69
"1255","2016-11-11",2.71
"1256","2016-11-14",2.67
"1257","2016-11-15",2.58
"1258","2016-11-16",2.5
"1259","2016-11-17",2.49
"1260","2016-11-18",2.59
"1261","2016-11-21",2.63
"1262","2016-11-22",2.62
"1263","2016-11-23",2.69
"1264","2016-11-25",2.69
"1265","2016-11-28",2.52
"1266","2016-11-29",2.41
"1267","2016-11-30",2.39
"1268","2016-12-01",2.24
"1269","2016-12-02",2.27
"1270","2016-12-05",2.33
"1271","2016-12-06",2.43
"1272","2016-12-07",2.39
"1273","2016-12-08",2.39
"1274","2016-12-09",2.4
"1275","2016-12-12",2.36
"1276","2016-12-13",2.3
"1277","2016-12-14",2.25
"1278","2016-12-15",2.01
"1279","2016-12-16",1.95
"1280","2016-12-19",1.99
"1281","2016-12-20",2.23
"1282","2016-12-21",2.19
"1283","2016-12-22",2.22
"1284","2016-12-23",2.37
"1285","2016-12-27",2.42
"1286","2016-12-28",2.29
"1287","2016-12-29",2.77
"1288","2016-12-30",2.7
"1289","2017-01-03",2.8
"1290","2017-01-04",2.79
"1291","2017-01-05",2.84
"1292","2017-01-06",2.72
"1293","2017-01-09",2.66
"1294","2017-01-10",2.65
"1295","2017-01-11",2.64
"1296","2017-01-12",2.55
"1297","2017-01-13",2.58
"1298","2017-01-17",2.56
"1299","2017-01-18",2.43
"1300","2017-01-19",2.27
"1301","2017-01-20",2.25
"1302","2017-01-23",2.25
"1303","2017-01-24",2.36
"1304","2017-01-25",2.42
"1305","2017-01-26",2.38
"1306","2017-01-27",2.4
"1307","2017-01-30",2.35
"1308","2017-01-31",2.45
"1309","2017-02-01",2.43
"1310","2017-02-02",2.57
"1311","2017-02-03",2.74
"1312","2017-02-06",2.6
"1313","2017-02-07",2.56
"1314","2017-02-08",2.55
"1315","2017-02-09",2.68
"1316","2017-02-10",2.78
"1317","2017-02-13",2.69
"1318","2017-02-14",2.67
"1319","2017-02-15",2.76
"1320","2017-02-16",2.84
"1321","2017-02-17",2.85
"1322","2017-02-21",2.75
"1323","2017-02-22",2.86
"1324","2017-02-23",2.96
"1325","2017-02-24",2.94
"1326","2017-02-27",3.1
"1327","2017-02-28",3.09
"1328","2017-03-01",3.29
"1329","2017-03-02",3.25
"1330","2017-03-03",3.36
"1331","2017-03-06",3.37
"1332","2017-03-07",3.36
"1333","2017-03-08",3.41
"1334","2017-03-09",3.49
"1335","2017-03-10",3.55
"1336","2017-03-13",3.57
"1337","2017-03-14",3.49
"1338","2017-03-15",3.65
"1339","2017-03-16",3.61
"1340","2017-03-17",3.91
"1341","2017-03-20",3.76
"1342","2017-03-21",3.43
"1343","2017-03-22",3.46
"1344","2017-03-23",3.46
"1345","2017-03-24",3.6
"1346","2017-03-27",3.84
"1347","2017-03-28",3.88
"1348","2017-03-29",3.88
"1349","2017-03-30",3.82
"1350","2017-03-31",3.7
"1351","2017-04-03",3.43
"1352","2017-04-04",3.37
"1353","2017-04-05",3.43
"1354","2017-04-06",3.37
"1355","2017-04-07",3.35
"1356","2017-04-10",3.35
"1357","2017-04-11",3.41
"1358","2017-04-12",3.37
"1359","2017-04-13",3.28
"1360","2017-04-17",3.28
"1361","2017-04-18",3.22
"1362","2017-04-19",3.21
"1363","2017-04-20",3.26
"1364","2017-04-21",3.15
"1365","2017-04-24",3.28
"1366","2017-04-25",3.57
"1367","2017-04-26",3.78
"1368","2017-04-27",3.73
"1369","2017-04-28",3.64
"1370","2017-05-01",3.66
"1371","2017-05-02",3.88
"1372","2017-05-03",3.71
"1373","2017-05-04",3.66
"1374","2017-05-05",3.57
"1375","2017-05-08",3.6
"1376","2017-05-09",3.56
"1377","2017-05-10",3.62
"1378","2017-05-11",3.79
"1379","2017-05-12",3.95
"1380","2017-05-15",3.86
"1381","2017-05-16",3.81
"1382","2017-05-17",3.96
"1383","2017-05-18",4.16
"1384","2017-05-19",4.23
"1385","2017-05-22",3.84
"1386","2017-05-23",3.84
"1387","2017-05-24",3.83
"1388","2017-05-25",3.84
"1389","2017-05-26",3.95
"1390","2017-05-30",3.88
"1391","2017-05-31",3.61
"1392","2017-06-01",3.83
"1393","2017-06-02",4.02
"1394","2017-06-05",4.08
"1395","2017-06-06",4.19
"1396","2017-06-07",4.37
"1397","2017-06-08",4.45
"1398","2017-06-09",4.43
"1399","2017-06-12",4.47
"1400","2017-06-13",4.32
"1401","2017-06-14",4.42
"1402","2017-06-15",4.34
"1403","2017-06-16",4.43
"1404","2017-06-19",4.62
"1405","2017-06-20",4.84
"1406","2017-06-21",4.79
"1407","2017-06-22",4.82
"1408","2017-06-23",4.87
"1409","2017-06-26",4.98
"1410","2017-06-27",4.81
"1411","2017-06-28",4.9
"1412","2017-06-29",4.98
"1413","2017-06-30",4.75
"1414","2017-07-03",4.7
"1415","2017-07-05",4.61
"1416","2017-07-06",4.61
"1417","2017-07-07",4.71
"1418","2017-07-10",4.53
"1419","2017-07-11",4.54
"1420","2017-07-12",4.7
"1421","2017-07-13",4.47
"1422","2017-07-14",4.55
"1423","2017-07-17",4.66
"1424","2017-07-18",4.6
"1425","2017-07-19",4.75
"1426","2017-07-20",4.67
"1427","2017-07-21",4.87
"1428","2017-07-24",4.8
"1429","2017-07-25",4.64
"1430","2017-07-26",4.65
"1431","2017-07-27",4.48
"1432","2017-07-28",4.47
"1433","2017-07-31",4.44
"1434","2017-08-01",4.3
"1435","2017-08-02",4.19
"1436","2017-08-03",4.14
"1437","2017-08-04",4.14
"1438","2017-08-07",4.22
"1439","2017-08-08",4.2
"1440","2017-08-09",4.05
"1441","2017-08-10",3.83
"1442","2017-08-11",3.86
"1443","2017-08-14",3.93
"1444","2017-08-15",4.39
"1445","2017-08-16",4.37
"1446","2017-08-17",4.29
"1447","2017-08-18",4.25
"1448","2017-08-21",4.45
"1449","2017-08-22",4.29
"1450","2017-08-23",4.37
"1451","2017-08-24",4.4
"1452","2017-08-25",4.4
"1453","2017-08-28",4.71
"1454","2017-08-29",4.58
"1455","2017-08-30",4.85
"1456","2017-08-31",4.75
"1457","2017-09-01",4.81
"1458","2017-09-05",4.73
"1459","2017-09-06",4.89
"1460","2017-09-07",4.69
"1461","2017-09-08",4.85
"1462","2017-09-11",4.81
"1463","2017-09-12",4.86
"1464","2017-09-13",4.63
"1465","2017-09-14",4.63
"1466","2017-09-15",4.48
"1467","2017-09-18",4.46
"1468","2017-09-19",4.45
"1469","2017-09-20",4.51
"1470","2017-09-21",4.52
"1471","2017-09-22",4.4
"1472","2017-09-25",4.37
"1473","2017-09-26",4.32
"1474","2017-09-27",4.47
"1475","2017-09-28",4.42
"1476","2017-09-29",4.42
"1477","2017-10-02",4.65
"1478","2017-10-03",4.59
"1479","2017-10-04",4.57
"1480","2017-10-05",4.7
"1481","2017-10-06",4.72
"1482","2017-10-09",4.72
"1483","2017-10-10",4.84
"1484","2017-10-11",4.8
"1485","2017-10-12",4.66
"1486","2017-10-13",4.53
"1487","2017-10-16",4.42
"1488","2017-10-17",4.43
"1489","2017-10-18",4.41
"1490","2017-10-19",4.29
"1491","2017-10-20",3.98
"1492","2017-10-23",3.94
"1493","2017-10-24",3.88
"1494","2017-10-25",3.62
"1495","2017-10-26",3.62
"1496","2017-10-27",3.8
"1497","2017-10-30",3.77
"1498","2017-10-31",3.74
"1499","2017-11-01",3.81
"1500","2017-11-02",3.85
"1501","2017-11-03",3.86
"1502","2017-11-06",3.83
"1503","2017-11-07",3.66
"1504","2017-11-08",3.68
"1505","2017-11-09",3.78
"1506","2017-11-10",3.9
"1507","2017-11-13",3.71
"1508","2017-11-14",3.8
"1509","2017-11-15",3.71
"1510","2017-11-16",3.92
"1511","2017-11-17",3.88
"1512","2017-11-20",3.97
"1513","2017-11-21",4.02
"1514","2017-11-22",4
"1515","2017-11-24",4.06
"1516","2017-11-27",4.01
"1517","2017-11-28",4
"1518","2017-11-29",4
"1519","2017-11-30",3.85
"1520","2017-12-01",4.01
"1521","2017-12-04",3.8
"1522","2017-12-05",3.57
"1523","2017-12-06",3.45
"1524","2017-12-07",3.57
"1525","2017-12-08",3.64
"1526","2017-12-11",3.65
"1527","2017-12-12",3.54
"1528","2017-12-13",3.58
"1529","2017-12-14",3.52
"1530","2017-12-15",3.44
"1531","2017-12-18",3.46
"1532","2017-12-19",3.38
"1533","2017-12-20",3.38
"1534","2017-12-21",3.45
"1535","2017-12-22",3.34
"1536","2017-12-26",3.26
"1537","2017-12-27",3.36
"1538","2017-12-28",4
"1539","2017-12-29",3.99
"1540","2018-01-02",4.07
"1541","2018-01-03",4.05
"1542","2018-01-04",4.19
"1543","2018-01-05",4.2
"1544","2018-01-08",4.14
"1545","2018-01-09",4.08
"1546","2018-01-10",4.19
"1547","2018-01-11",4.12
"1548","2018-01-12",4.14
"1549","2018-01-16",3.91
"1550","2018-01-17",3.99
"1551","2018-01-18",3.97
"1552","2018-01-19",3.96
"1553","2018-01-22",3.96
"1554","2018-01-23",3.99
"1555","2018-01-24",4.01
"1556","2018-01-25",4.01
"1557","2018-01-26",4.05
"1558","2018-01-29",4.05
"1559","2018-01-30",4.01
"1560","2018-01-31",3.96
"1561","2018-02-01",3.78
"1562","2018-02-02",3.72
"1563","2018-02-05",3.56
"1564","2018-02-06",3.62
"1565","2018-02-07",3.74
"1566","2018-02-08",3.59
"1567","2018-02-09",3.63
"1568","2018-02-12",3.44
"1569","2018-02-13",3.48
"1570","2018-02-14",3.52
"1571","2018-02-15",3.52
"1572","2018-02-16",3.51
"1573","2018-02-20",3.42
"1574","2018-02-21",3.63
"1575","2018-02-22",3.81
"1576","2018-02-23",4.03
"1577","2018-02-26",4.12
"1578","2018-02-27",4.05
"1579","2018-02-28",4.26
"1580","2018-03-01",4.15
"1581","2018-03-02",4.24
"1582","2018-03-05",4.33
"1583","2018-03-06",4.26
"1584","2018-03-07",4.72
"1585","2018-03-08",4.82
"1586","2018-03-09",4.95
"1587","2018-03-12",4.99
"1588","2018-03-13",5.31
"1589","2018-03-14",5.35
"1590","2018-03-15",5.06
"1591","2018-03-16",5.16
"1592","2018-03-19",5.15
"1593","2018-03-20",5.23
"1594","2018-03-21",5.14
"1595","2018-03-22",5.15
"1596","2018-03-23",4.92
"1597","2018-03-26",4.98
"1598","2018-03-27",4.8
"1599","2018-03-28",4.71
"1600","2018-03-29",4.55
"1601","2018-04-02",4.66
"1602","2018-04-03",4.86
"1603","2018-04-04",5.1
"1604","2018-04-05",5.08
"1605","2018-04-06",4.82
"1606","2018-04-09",4.83
"1607","2018-04-10",4.74
"1608","2018-04-11",4.57
"1609","2018-04-12",4.81
"1610","2018-04-13",4.4
"1611","2018-04-16",4.35
"1612","2018-04-17",4.37
"1613","2018-04-18",4.36
"1614","2018-04-19",4.3
"1615","2018-04-20",4.2
"1616","2018-04-23",4.23
"1617","2018-04-24",4.4
"1618","2018-04-25",4.17
"1619","2018-04-26",4.12
"1620","2018-04-27",4.19
"1621","2018-04-30",4
"1622","2018-05-01",3.94
"1623","2018-05-02",3.88
"1624","2018-05-03",3.76
"1625","2018-05-04",3.65
"1626","2018-05-07",3.73
"1627","2018-05-08",3.83
"1628","2018-05-09",3.77
"1629","2018-05-10",3.72
"1630","2018-05-11",3.53
"1631","2018-05-14",3.62
"1632","2018-05-15",3.58
"1633","2018-05-16",3.64
"1634","2018-05-17",3.66
"1635","2018-05-18",3.61
"1636","2018-05-21",3.52
"1637","2018-05-22",3.26
"1638","2018-05-23",3.26
"1639","2018-05-24",3.13
"1640","2018-05-25",3.45
"1641","2018-05-29",3.39
"1642","2018-05-30",3.29
"1643","2018-05-31",3.45
"1644","2018-06-01",3.41
"1645","2018-06-04",3.34
"1646","2018-06-05",3.53
"1647","2018-06-06",3.44
"1648","2018-06-07",3.31
"1649","2018-06-08",3.31
"1650","2018-06-11",3.31
"1651","2018-06-12",3.39
"1652","2018-06-13",3.29
"1653","2018-06-14",3.12
"1654","2018-06-15",2.96
"1655","2018-06-18",2.92
"1656","2018-06-19",3.08
"1657","2018-06-20",3.12
"1658","2018-06-21",3.24
"1659","2018-06-22",3.24
"1660","2018-06-25",3.03
"1661","2018-06-26",3.03
"1662","2018-06-27",3.02
"1663","2018-06-28",2.93
"1664","2018-06-29",2.98
"1665","2018-07-02",3.06
"1666","2018-07-03",3.04
"1667","2018-07-05",3.07
"1668","2018-07-06",3.13
"1669","2018-07-09",3.01
"1670","2018-07-10",3.05
"1671","2018-07-11",2.99
"1672","2018-07-12",3
"1673","2018-07-13",3.02
"1674","2018-07-16",2.91
"1675","2018-07-17",2.8
"1676","2018-07-18",2.69
"1677","2018-07-19",2.68
"1678","2018-07-20",2.6
"1679","2018-07-23",2.53
"1680","2018-07-24",2.47
"1681","2018-07-25",2.48
"1682","2018-07-26",2.46
"1683","2018-07-27",2.33
"1684","2018-07-30",2.19
"1685","2018-07-31",2.23
"1686","2018-08-01",2.25
"1687","2018-08-02",2.15
"1688","2018-08-03",1.89
"1689","2018-08-06",1.72
"1690","2018-08-07",2.04
"1691","2018-08-08",2.33
"1692","2018-08-09",2.13
"1693","2018-08-10",2.09
"1694","2018-08-13",2.12
"1695","2018-08-14",2.01
"1696","2018-08-15",2.02
"1697","2018-08-16",2.03
"1698","2018-08-17",1.91
"1699","2018-08-20",1.91
"1700","2018-08-21",2.08
"1701","2018-08-22",2.02
"1702","2018-08-23",1.91
"1703","2018-08-24",1.92
"1704","2018-08-27",1.89
"1705","2018-08-28",1.88
"1706","2018-08-29",1.97
"1707","2018-08-30",1.94
"1708","2018-08-31",1.97
"1709","2018-09-04",1.89
"1710","2018-09-05",1.83
"1711","2018-09-06",1.77
"1712","2018-09-07",1.62
"1713","2018-09-10",1.6
"1714","2018-09-11",1.54
"1715","2018-09-12",1.59
"1716","2018-09-13",1.51
"1717","2018-09-14",1.57
"1718","2018-09-17",1.6
"1719","2018-09-18",1.66
"1720","2018-09-19",1.66
"1721","2018-09-20",1.6
"1722","2018-09-21",1.58
"1723","2018-09-24",1.48
"1724","2018-09-25",1.46
"1725","2018-09-26",1.44
"1726","2018-09-27",1.46
"1727","2018-09-28",1.6
"1728","2018-10-01",1.53
"1729","2018-10-02",1.39
"1730","2018-10-03",1.49
"1731","2018-10-04",1.4
"1732","2018-10-05",1.34
"1733","2018-10-08",1.36
"1734","2018-10-09",1.37
"1735","2018-10-10",1.28
"1736","2018-10-11",1.33
"1737","2018-10-12",1.3
"1738","2018-10-15",1.29
"1739","2018-10-16",1.29
"1740","2018-10-17",1.15
"1741","2018-10-18",1.01
"1742","2018-10-19",0.97
"1743","2018-10-22",0.91
"1744","2018-10-23",0.91
"1745","2018-10-24",0.99
"1746","2018-10-25",1.03
"1747","2018-10-26",1.05
"1748","2018-10-29",1.02
"1749","2018-10-30",0.94
"1750","2018-10-31",0.83
"1751","2018-11-01",1.03
"1752","2018-11-02",1.12
"1753","2018-11-05",1.04
"1754","2018-11-06",1.01
"1755","2018-11-07",1.09
"1756","2018-11-08",1.09
"1757","2018-11-09",1.1
"1758","2018-11-12",1.04
"1759","2018-11-13",1.11
"1760","2018-11-14",1.02
"1761","2018-11-15",1.21
"1762","2018-11-16",1.23
"1763","2018-11-19",1.31
"1764","2018-11-20",1.41
"1765","2018-11-21",1.35
"1766","2018-11-23",1.33
"1767","2018-11-26",1.2
"1768","2018-11-27",1.09
"1769","2018-11-28",1.3
"1770","2018-11-29",1.24
"1771","2018-11-30",1.22
"1772","2018-12-03",1.29
"1773","2018-12-04",1.24
"1774","2018-12-06",1.21
"1775","2018-12-07",1.14
"1776","2018-12-10",1.08
"1777","2018-12-11",1.05
"1778","2018-12-12",1.09
"1779","2018-12-13",1.02
"1780","2018-12-14",1.05
"1781","2018-12-17",1.01
"1782","2018-12-18",1.04
"1783","2018-12-19",0.92
"1784","2018-12-20",0.74
"1785","2018-12-21",0.57
"1786","2018-12-24",0.7
"1787","2018-12-26",0.74
"1788","2018-12-27",0.79
"1789","2018-12-28",0.89
"1790","2018-12-31",0.86
"1791","2019-01-02",1.09
"1792","2019-01-03",0.94
"1793","2019-01-04",1.11
"1794","2019-01-07",1.02
"1795","2019-01-08",1.05
"1796","2019-01-09",1.21
"1797","2019-01-10",1.16
"1798","2019-01-11",1.18
"1799","2019-01-14",1.11
"1800","2019-01-15",1.28
"1801","2019-01-16",1.23
"1802","2019-01-17",1.25
"1803","2019-01-18",1.15
"1804","2019-01-22",1.04
"1805","2019-01-23",1.06
"1806","2019-01-24",1.06
"1807","2019-01-25",1.06
"1808","2019-01-28",1.38
"1809","2019-01-29",1.44
"1810","2019-01-30",1.48
"1811","2019-01-31",2.07
"1812","2019-02-01",2.47
"1813","2019-02-04",2.23
"1814","2019-02-05",2.27
"1815","2019-02-06",2.12
"1816","2019-02-07",2.09
"1817","2019-02-08",2.13
"1818","2019-02-11",2.11
"1819","2019-02-12",2.11
"1820","2019-02-13",2.18
"1821","2019-02-14",2.17
"1822","2019-02-15",2.18
"1823","2019-02-19",2.15
"1824","2019-02-20",2.13
"1825","2019-02-21",2.14
"1826","2019-02-22",2.15
"1827","2019-02-25",2.19
"1828","2019-02-26",2.18
"1829","2019-02-27",2.15
"1830","2019-02-28",2.09
"1831","2019-03-01",2.04
"1832","2019-03-04",2.04
"1833","2019-03-05",1.91
"1834","2019-03-06",1.72
"1835","2019-03-07",1.83
"1836","2019-03-08",1.75
"1837","2019-03-11",1.82
"1838","2019-03-12",2.04
"1839","2019-03-13",1.88
"1840","2019-03-14",1.96
"1841","2019-03-15",1.99
"1842","2019-03-18",1.99
"1843","2019-03-19",1.99
"1844","2019-03-20",2.15
"1845","2019-03-21",1.98
"1846","2019-03-22",1.86
"1847","2019-03-25",1.81
"1848","2019-03-26",1.8
"1849","2019-03-27",1.88
"1850","2019-03-28",1.81
"1851","2019-03-29",1.78
"1852","2019-04-01",1.73
"1853","2019-04-02",1.81
"1854","2019-04-03",1.78
"1855","2019-04-04",1.75
"1856","2019-04-05",1.91
"1857","2019-04-08",1.73
"1858","2019-04-09",1.68
"1859","2019-04-10",1.62
"1860","2019-04-11",1.66
"1861","2019-04-12",1.62
"1862","2019-04-15",1.55
"1863","2019-04-16",1.43
"1864","2019-04-17",1.46
"1865","2019-04-18",1.62
"1866","2019-04-22",1.88
"1867","2019-04-23",1.77
"1868","2019-04-24",1.83
"1869","2019-04-25",1.73
"1870","2019-04-26",1.67
"1871","2019-04-29",1.58
"1872","2019-04-30",1.59
"1873","2019-05-01",1.57
"1874","2019-05-02",1.6
"1875","2019-05-03",1.72
"1876","2019-05-06",1.84
"1877","2019-05-07",1.69
"1878","2019-05-08",1.68
"1879","2019-05-09",1.61
"1880","2019-05-10",1.78
"1881","2019-05-13",1.6
"1882","2019-05-14",1.69
"1883","2019-05-15",1.78
"1884","2019-05-16",1.93
"1885","2019-05-17",1.9
"1886","2019-05-20",1.91
"1887","2019-05-21",1.94
"1888","2019-05-22",1.94
"1889","2019-05-23",1.77
"1890","2019-05-24",1.85
"1891","2019-05-28",1.92
"1892","2019-05-29",1.8
"1893","2019-05-30",1.77
"1894","2019-05-31",1.73
"1895","2019-06-03",1.7
"1896","2019-06-04",1.82
"1897","2019-06-05",1.76
"1898","2019-06-06",1.7
"1899","2019-06-07",1.62
"1900","2019-06-10",1.61
"1901","2019-06-11",1.67
"1902","2019-06-12",1.63
"1903","2019-06-13",1.76
"1904","2019-06-14",1.69
"1905","2019-06-17",1.78
"1906","2019-06-18",1.85
"1907","2019-06-19",1.8
"1908","2019-06-20",1.71
"1909","2019-06-21",1.71
"1910","2019-06-24",1.64
"1911","2019-06-25",1.66
"1912","2019-06-26",1.51
"1913","2019-06-27",1.47
"1914","2019-06-28",1.5
"1915","2019-07-01",1.55
"1916","2019-07-02",1.51
"1917","2019-07-03",1.56
"1918","2019-07-05",1.52
"1919","2019-07-08",1.59
"1920","2019-07-09",1.66
"1921","2019-07-10",1.73
"1922","2019-07-11",1.59
"1923","2019-07-12",1.54
"1924","2019-07-15",1.52
"1925","2019-07-16",1.42
"1926","2019-07-17",1.37
"1927","2019-07-18",1.26
"1928","2019-07-19",1.37
"1929","2019-07-22",1.3
"1930","2019-07-23",1.26
"1931","2019-07-24",1.34
"1932","2019-07-25",1.28
"1933","2019-07-26",1.27
"1934","2019-07-29",1.37
"1935","2019-07-30",1.4
"1936","2019-07-31",1.37
"1937","2019-08-01",1.38
