"","date","WU"
"118","2007-06-21",21.040001
"119","2007-06-22",20.969999
"120","2007-06-25",20.709999
"121","2007-06-26",20.450001
"122","2007-06-27",20.74
"123","2007-06-28",20.52
"124","2007-06-29",20.83
"125","2007-07-02",20.860001
"126","2007-07-03",20.73
"127","2007-07-05",20.49
"128","2007-07-06",20.309999
"129","2007-07-09",20.120001
"130","2007-07-10",20.68
"131","2007-07-11",20.74
"132","2007-07-12",20.91
"133","2007-07-13",20.66
"134","2007-07-16",20.639999
"135","2007-07-17",20.49
"136","2007-07-18",20.34
"137","2007-07-19",20.5
"138","2007-07-20",20.67
"139","2007-07-23",20.700001
"140","2007-07-24",21.440001
"141","2007-07-25",21.43
"142","2007-07-26",20.879999
"143","2007-07-27",20.190001
"144","2007-07-30",20.25
"145","2007-07-31",19.950001
"146","2007-08-01",19.780001
"147","2007-08-02",19.780001
"148","2007-08-03",19.51
"149","2007-08-06",20.139999
"150","2007-08-07",20.219999
"151","2007-08-08",20.52
"152","2007-08-09",19.940001
"153","2007-08-10",19.639999
"154","2007-08-13",19.5
"155","2007-08-14",19
"156","2007-08-15",18.92
"157","2007-08-16",18.360001
"158","2007-08-17",18.73
"159","2007-08-20",18.530001
"160","2007-08-21",18.99
"161","2007-08-22",19.530001
"162","2007-08-23",19.610001
"163","2007-08-24",19.85
"164","2007-08-27",19.43
"165","2007-08-28",18.9
"166","2007-08-29",19.139999
"167","2007-08-30",18.76
"168","2007-08-31",18.83
"169","2007-09-04",20.1
"170","2007-09-05",19.870001
"171","2007-09-06",19.9
"172","2007-09-07",19.379999
"173","2007-09-10",19.32
"174","2007-09-11",19.790001
"175","2007-09-12",19.93
"176","2007-09-13",20.1
"177","2007-09-14",20.129999
"178","2007-09-17",19.77
"179","2007-09-18",20.18
"180","2007-09-19",20.030001
"181","2007-09-20",19.639999
"182","2007-09-21",20.42
"183","2007-09-24",21.16
"184","2007-09-25",21.059999
"185","2007-09-26",21.440001
"186","2007-09-27",21.49
"187","2007-09-28",20.969999
"188","2007-10-01",21.08
"189","2007-10-02",21.01
"190","2007-10-03",20.959999
"191","2007-10-04",20.92
"192","2007-10-05",20.879999
"193","2007-10-08",20.719999
"194","2007-10-09",20.91
"195","2007-10-10",20.34
"196","2007-10-11",20.08
"197","2007-10-12",20.129999
"198","2007-10-15",19.690001
"199","2007-10-16",19.43
"200","2007-10-17",19.309999
"201","2007-10-18",19.08
"202","2007-10-19",18.43
"203","2007-10-22",18.98
"204","2007-10-23",20.290001
"205","2007-10-24",21.389999
"206","2007-10-25",21.690001
"207","2007-10-26",21.82
"208","2007-10-29",22.08
"209","2007-10-30",22.24
"210","2007-10-31",22.040001
"211","2007-11-01",21.780001
"212","2007-11-02",22.129999
"213","2007-11-05",22.1
"214","2007-11-06",22.280001
"215","2007-11-07",22.690001
"216","2007-11-08",22.629999
"217","2007-11-09",22
"218","2007-11-12",22.41
"219","2007-11-13",23.049999
"220","2007-11-14",22.73
"221","2007-11-15",21.99
"222","2007-11-16",22.639999
"223","2007-11-19",22.02
"224","2007-11-20",21.530001
"225","2007-11-21",21.1
"226","2007-11-23",21.68
"227","2007-11-26",20.52
"228","2007-11-27",21.58
"229","2007-11-28",22.5
"230","2007-11-29",22.5
"231","2007-11-30",22.6
"232","2007-12-03",23.120001
"233","2007-12-04",22.93
"234","2007-12-05",22.959999
"235","2007-12-06",22.790001
"236","2007-12-07",22.709999
"237","2007-12-10",23.68
"238","2007-12-11",23.1
"239","2007-12-12",23.27
"240","2007-12-13",23.389999
"241","2007-12-14",23.66
"242","2007-12-17",22.969999
"243","2007-12-18",22.959999
"244","2007-12-19",23.530001
"245","2007-12-20",23.620001
"246","2007-12-21",24.1
"247","2007-12-24",24.33
"248","2007-12-26",24.719999
"249","2007-12-27",23.99
"250","2007-12-28",23.950001
"251","2007-12-31",24.280001
"252","2008-01-02",23.030001
"253","2008-01-03",23.25
"254","2008-01-04",21.940001
"255","2008-01-07",21.860001
"256","2008-01-08",21.370001
"257","2008-01-09",22.35
"258","2008-01-10",22.299999
"259","2008-01-11",21.34
"260","2008-01-14",21.68
"261","2008-01-15",21.42
"262","2008-01-16",21.870001
"263","2008-01-17",21.219999
"264","2008-01-18",21.040001
"265","2008-01-22",20.01
"266","2008-01-23",19.75
"267","2008-01-24",20.809999
"268","2008-01-25",20.469999
"269","2008-01-28",21.030001
"270","2008-01-29",20.92
"271","2008-01-30",20.860001
"272","2008-01-31",22.4
"273","2008-02-01",23.040001
"274","2008-02-04",22.59
"275","2008-02-05",21.809999
"276","2008-02-06",22.030001
"277","2008-02-07",21.780001
"278","2008-02-08",21.67
"279","2008-02-11",21.959999
"280","2008-02-12",21.540001
"281","2008-02-13",21.83
"282","2008-02-14",21.09
"283","2008-02-15",21.370001
"284","2008-02-19",21.4
"285","2008-02-20",21.290001
"286","2008-02-21",20.99
"287","2008-02-22",21.440001
"288","2008-02-25",21.85
"289","2008-02-26",21.59
"290","2008-02-27",21.629999
"291","2008-02-28",21.290001
"292","2008-02-29",20.799999
"293","2008-03-03",21.120001
"294","2008-03-04",21.57
"295","2008-03-05",22.190001
"296","2008-03-06",21.76
"297","2008-03-07",21.280001
"298","2008-03-10",20.969999
"299","2008-03-11",21.780001
"300","2008-03-12",21.139999
"301","2008-03-13",21.08
"302","2008-03-14",20.620001
"303","2008-03-17",20.41
"304","2008-03-18",21.700001
"305","2008-03-19",21.940001
"306","2008-03-20",21.950001
"307","2008-03-24",22.07
"308","2008-03-25",21.799999
"309","2008-03-26",21.18
"310","2008-03-27",20.889999
"311","2008-03-28",20.98
"312","2008-03-31",21.27
"313","2008-04-01",21.5
"314","2008-04-02",21.4
"315","2008-04-03",21.040001
"316","2008-04-04",20.77
"317","2008-04-07",21.059999
"318","2008-04-08",21
"319","2008-04-09",20.82
"320","2008-04-10",20.59
"321","2008-04-11",20.280001
"322","2008-04-14",20.02
"323","2008-04-15",20.540001
"324","2008-04-16",21.110001
"325","2008-04-17",21.129999
"326","2008-04-18",20.559999
"327","2008-04-21",21.16
"328","2008-04-22",22
"329","2008-04-23",22.5
"330","2008-04-24",23.26
"331","2008-04-25",23.059999
"332","2008-04-28",23.23
"333","2008-04-29",23.01
"334","2008-04-30",23
"335","2008-05-01",23.639999
"336","2008-05-02",23.35
"337","2008-05-05",23.299999
"338","2008-05-06",23.1
"339","2008-05-07",22.74
"340","2008-05-08",23.219999
"341","2008-05-09",22.969999
"342","2008-05-12",23.1
"343","2008-05-13",23.9
"344","2008-05-14",23.59
"345","2008-05-15",23.4
"346","2008-05-16",23.42
"347","2008-05-19",23.76
"348","2008-05-20",23.620001
"349","2008-05-21",23.299999
"350","2008-05-22",23.25
"351","2008-05-23",22.719999
"352","2008-05-27",23.139999
"353","2008-05-28",23.35
"354","2008-05-29",22.9
"355","2008-05-30",23.639999
"356","2008-06-02",23.32
"357","2008-06-03",23.950001
"358","2008-06-04",23.35
"359","2008-06-05",23.77
"360","2008-06-06",22.93
"361","2008-06-09",23.129999
"362","2008-06-10",23.709999
"363","2008-06-11",23.190001
"364","2008-06-12",23.76
"365","2008-06-13",24.030001
"366","2008-06-16",23.52
"367","2008-06-17",23.139999
"368","2008-06-18",22.9
"369","2008-06-19",23.16
"370","2008-06-20",25.1
"371","2008-06-23",25.889999
"372","2008-06-24",25.16
"373","2008-06-25",25.629999
"374","2008-06-26",24.75
"375","2008-06-27",25.190001
"376","2008-06-30",24.719999
"377","2008-07-01",24.83
"378","2008-07-02",23.889999
"379","2008-07-03",23.33
"380","2008-07-07",23.65
"381","2008-07-08",24.280001
"382","2008-07-09",23.52
"383","2008-07-10",24.07
"384","2008-07-11",24.040001
"385","2008-07-14",24.18
"386","2008-07-15",24.67
"387","2008-07-16",25.110001
"388","2008-07-17",25.32
"389","2008-07-18",25.860001
"390","2008-07-21",25.07
"391","2008-07-22",27.23
"392","2008-07-23",27.780001
"393","2008-07-24",27.559999
"394","2008-07-25",27.41
"395","2008-07-28",27.32
"396","2008-07-29",26.99
"397","2008-07-30",28.030001
"398","2008-07-31",27.639999
"399","2008-08-01",27.57
"400","2008-08-04",27.280001
"401","2008-08-05",27.24
"402","2008-08-06",26.950001
"403","2008-08-07",26.719999
"404","2008-08-08",26.84
"405","2008-08-11",26.93
"406","2008-08-12",26.959999
"407","2008-08-13",27.34
"408","2008-08-14",27.77
"409","2008-08-15",28.35
"410","2008-08-18",28.200001
"411","2008-08-19",28.15
"412","2008-08-20",28.1
"413","2008-08-21",28.01
"414","2008-08-22",28.200001
"415","2008-08-25",27.91
"416","2008-08-26",28.02
"417","2008-08-27",28.200001
"418","2008-08-28",27.91
"419","2008-08-29",27.620001
"420","2008-09-02",28.16
"421","2008-09-03",27.66
"422","2008-09-04",26.33
"423","2008-09-05",26.860001
"424","2008-09-08",27.24
"425","2008-09-09",26.26
"426","2008-09-10",25.709999
"427","2008-09-11",25.26
"428","2008-09-12",25.51
"429","2008-09-15",25.559999
"430","2008-09-16",25.469999
"431","2008-09-17",24.57
"432","2008-09-18",25.139999
"433","2008-09-19",25.719999
"434","2008-09-22",25.129999
"435","2008-09-23",24.85
"436","2008-09-24",25.85
"437","2008-09-25",25.370001
"438","2008-09-26",25.23
"439","2008-09-29",23.559999
"440","2008-09-30",24.67
"441","2008-10-01",22.9
"442","2008-10-02",21.879999
"443","2008-10-03",21.24
"444","2008-10-06",20.120001
"445","2008-10-07",18.42
"446","2008-10-08",18.639999
"447","2008-10-09",18.6
"448","2008-10-10",18.129999
"449","2008-10-13",20.450001
"450","2008-10-14",21.16
"451","2008-10-15",19.09
"452","2008-10-16",19.190001
"453","2008-10-17",19.209999
"454","2008-10-20",20.379999
"455","2008-10-21",16.75
"456","2008-10-22",14.95
"457","2008-10-23",15.01
"458","2008-10-24",14.53
"459","2008-10-27",13.46
"460","2008-10-28",16.290001
"461","2008-10-29",14.94
"462","2008-10-30",15.32
"463","2008-10-31",15.26
"464","2008-11-03",14.75
"465","2008-11-04",15.61
"466","2008-11-05",15.49
"467","2008-11-06",14.74
"468","2008-11-07",15.49
"469","2008-11-10",15.35
"470","2008-11-11",14.59
"471","2008-11-12",12.93
"472","2008-11-13",13.62
"473","2008-11-14",13.49
"474","2008-11-17",12.87
"475","2008-11-18",12.05
"476","2008-11-19",11.42
"477","2008-11-20",10.87
"478","2008-11-21",11.92
"479","2008-11-24",13.04
"480","2008-11-25",13.14
"481","2008-11-26",13.1
"482","2008-11-28",13.27
"483","2008-12-01",12.27
"484","2008-12-02",12.47
"485","2008-12-03",12.67
"486","2008-12-04",12.3
"487","2008-12-05",12.65
"488","2008-12-08",13.38
"489","2008-12-09",13.01
"490","2008-12-10",13.51
"491","2008-12-11",13.54
"492","2008-12-12",13.71
"493","2008-12-15",13.7
"494","2008-12-16",14.19
"495","2008-12-17",14.06
"496","2008-12-18",13.95
"497","2008-12-19",13.83
"498","2008-12-22",13.65
"499","2008-12-23",13.76
"500","2008-12-24",13.76
"501","2008-12-26",14.01
"502","2008-12-29",14
"503","2008-12-30",14.1
"504","2008-12-31",14.34
"505","2009-01-02",15.2
"506","2009-01-05",14.52
"507","2009-01-06",15.76
"508","2009-01-07",14.77
"509","2009-01-08",15.33
"510","2009-01-09",15.03
"511","2009-01-12",14.67
"512","2009-01-13",15.1
"513","2009-01-14",14.39
"514","2009-01-15",14.6
"515","2009-01-16",14.74
"516","2009-01-20",13.43
"517","2009-01-21",14.22
"518","2009-01-22",13.88
"519","2009-01-23",13.77
"520","2009-01-26",14.43
"521","2009-01-27",14.89
"522","2009-01-28",15.04
"523","2009-01-29",14.74
"524","2009-01-30",13.66
"525","2009-02-02",13.8
"526","2009-02-03",13.85
"527","2009-02-04",13.76
"528","2009-02-05",12.53
"529","2009-02-06",12.84
"530","2009-02-09",12.67
"531","2009-02-10",12.43
"532","2009-02-11",12.53
"533","2009-02-12",12.87
"534","2009-02-13",12.58
"535","2009-02-17",11.86
"536","2009-02-18",12.01
"537","2009-02-19",11.48
"538","2009-02-20",11.42
"539","2009-02-23",11
"540","2009-02-24",11.68
"541","2009-02-25",11.36
"542","2009-02-26",11.18
"543","2009-02-27",11.16
"544","2009-03-02",10.76
"545","2009-03-03",10.71
"546","2009-03-04",11.22
"547","2009-03-05",10.63
"548","2009-03-06",10.43
"549","2009-03-09",10.54
"550","2009-03-10",11.24
"551","2009-03-11",11.44
"552","2009-03-12",12.09
"553","2009-03-13",12
"554","2009-03-16",11.98
"555","2009-03-17",12.4
"556","2009-03-18",12.43
"557","2009-03-19",11.95
"558","2009-03-20",12.02
"559","2009-03-23",12.52
"560","2009-03-24",12.51
"561","2009-03-25",12.37
"562","2009-03-26",12.67
"563","2009-03-27",12.65
"564","2009-03-30",12
"565","2009-03-31",12.57
"566","2009-04-01",12.68
"567","2009-04-02",13.45
"568","2009-04-03",13.82
"569","2009-04-06",13.39
"570","2009-04-07",13.35
"571","2009-04-08",13.71
"572","2009-04-09",14.41
"573","2009-04-13",14.46
"574","2009-04-14",14.28
"575","2009-04-15",14.8
"576","2009-04-16",15.08
"577","2009-04-17",14.92
"578","2009-04-20",14.27
"579","2009-04-21",16.18
"580","2009-04-22",16.58
"581","2009-04-23",16.879999
"582","2009-04-24",17.469999
"583","2009-04-27",16.9
"584","2009-04-28",16.43
"585","2009-04-29",17.030001
"586","2009-04-30",16.75
"587","2009-05-01",17.01
"588","2009-05-04",17.639999
"589","2009-05-05",17.530001
"590","2009-05-06",17.629999
"591","2009-05-07",17.73
"592","2009-05-08",17.9
"593","2009-05-11",17.4
"594","2009-05-12",17.059999
"595","2009-05-13",16.6
"596","2009-05-14",16.58
"597","2009-05-15",16.360001
"598","2009-05-18",17.389999
"599","2009-05-19",16.639999
"600","2009-05-20",17.309999
"601","2009-05-21",17.190001
"602","2009-05-22",16.51
"603","2009-05-26",17.440001
"604","2009-05-27",16.65
"605","2009-05-28",16.940001
"606","2009-05-29",17.629999
"607","2009-06-01",18.129999
"608","2009-06-02",17.15
"609","2009-06-03",17.110001
"610","2009-06-04",17.120001
"611","2009-06-05",16.93
"612","2009-06-08",17.15
"613","2009-06-09",17.030001
"614","2009-06-10",17.83
"615","2009-06-11",17.290001
"616","2009-06-12",17.25
"617","2009-06-15",16.780001
"618","2009-06-16",16.52
"619","2009-06-17",16.450001
"620","2009-06-18",16.360001
"621","2009-06-19",16.139999
"622","2009-06-22",15.67
"623","2009-06-23",15.94
"624","2009-06-24",15.98
"625","2009-06-25",16.389999
"626","2009-06-26",16.43
"627","2009-06-29",16.65
"628","2009-06-30",16.4
"629","2009-07-01",16.639999
"630","2009-07-02",15.38
"631","2009-07-06",15.59
"632","2009-07-07",15.26
"633","2009-07-08",15.58
"634","2009-07-09",16.49
"635","2009-07-10",16.190001
"636","2009-07-13",16.889999
"637","2009-07-14",16.73
"638","2009-07-15",17.379999
"639","2009-07-16",17.98
"640","2009-07-17",18
"641","2009-07-20",18.25
"642","2009-07-21",17.540001
"643","2009-07-22",17.73
"644","2009-07-23",18.25
"645","2009-07-24",18.459999
"646","2009-07-27",18.690001
"647","2009-07-28",18.43
"648","2009-07-29",18.049999
"649","2009-07-30",18.23
"650","2009-07-31",17.48
"651","2009-08-03",17.76
"652","2009-08-04",17.92
"653","2009-08-05",17.52
"654","2009-08-06",17.620001
"655","2009-08-07",18.07
"656","2009-08-10",18.030001
"657","2009-08-11",17.620001
"658","2009-08-12",18.030001
"659","2009-08-13",18.049999
"660","2009-08-14",17.940001
"661","2009-08-17",17.450001
"662","2009-08-18",17.719999
"663","2009-08-19",17.91
"664","2009-08-20",18.040001
"665","2009-08-21",18.58
"666","2009-08-24",18.530001
"667","2009-08-25",18.49
"668","2009-08-26",18.59
"669","2009-08-27",18.889999
"670","2009-08-28",18.77
"671","2009-08-31",18.040001
"672","2009-09-01",17.709999
"673","2009-09-02",17.83
"674","2009-09-03",18.25
"675","2009-09-04",18.18
"676","2009-09-08",18.200001
"677","2009-09-09",18.459999
"678","2009-09-10",18.57
"679","2009-09-11",18.870001
"680","2009-09-14",19.059999
"681","2009-09-15",18.75
"682","2009-09-16",19.200001
"683","2009-09-17",19.48
"684","2009-09-18",19.559999
"685","2009-09-21",19.49
"686","2009-09-22",20.559999
"687","2009-09-23",19.59
"688","2009-09-24",19.4
"689","2009-09-25",19.08
"690","2009-09-28",19.73
"691","2009-09-29",19.26
"692","2009-09-30",18.92
"693","2009-10-01",18.450001
"694","2009-10-02",18.17
"695","2009-10-05",18.16
"696","2009-10-06",18.77
"697","2009-10-07",18.66
"698","2009-10-08",18.959999
"699","2009-10-09",19.059999
"700","2009-10-12",19.17
"701","2009-10-13",19.200001
"702","2009-10-14",19.83
"703","2009-10-15",19.860001
"704","2009-10-16",19.780001
"705","2009-10-19",19.68
"706","2009-10-20",19.610001
"707","2009-10-21",19.16
"708","2009-10-22",19.32
"709","2009-10-23",18.790001
"710","2009-10-26",18.83
"711","2009-10-27",18.67
"712","2009-10-28",18.209999
"713","2009-10-29",18.629999
"714","2009-10-30",18.17
"715","2009-11-02",18.59
"716","2009-11-03",18.52
"717","2009-11-04",18.41
"718","2009-11-05",18.959999
"719","2009-11-06",18.809999
"720","2009-11-09",19.51
"721","2009-11-10",19.639999
"722","2009-11-11",19.58
"723","2009-11-12",19.32
"724","2009-11-13",19.440001
"725","2009-11-16",20.02
"726","2009-11-17",19.82
"727","2009-11-18",19.67
"728","2009-11-19",19.280001
"729","2009-11-20",18.83
"730","2009-11-23",18.98
"731","2009-11-24",18.92
"732","2009-11-25",18.91
"733","2009-11-27",18.5
"734","2009-11-30",18.450001
"735","2009-12-01",18.49
"736","2009-12-02",18.4
"737","2009-12-03",17.84
"738","2009-12-04",18.139999
"739","2009-12-07",18.24
"740","2009-12-08",18.049999
"741","2009-12-09",18.190001
"742","2009-12-10",19
"743","2009-12-11",19.07
"744","2009-12-14",19.209999
"745","2009-12-15",18.969999
"746","2009-12-16",19.23
"747","2009-12-17",19.030001
"748","2009-12-18",19.129999
"749","2009-12-21",19.24
"750","2009-12-22",19.389999
"751","2009-12-23",19.440001
"752","2009-12-24",19.25
"753","2009-12-28",19.1
"754","2009-12-29",19.07
"755","2009-12-30",19.02
"756","2009-12-31",18.85
"757","2010-01-04",19.09
"758","2010-01-05",19.01
"759","2010-01-06",19
"760","2010-01-07",19.610001
"761","2010-01-08",19.799999
"762","2010-01-11",19.969999
"763","2010-01-12",19.85
"764","2010-01-13",20.129999
"765","2010-01-14",19.879999
"766","2010-01-15",19.530001
"767","2010-01-19",19.860001
"768","2010-01-20",19.5
"769","2010-01-21",19.43
"770","2010-01-22",18.799999
"771","2010-01-25",18.629999
"772","2010-01-26",18.309999
"773","2010-01-27",18.35
"774","2010-01-28",18.25
"775","2010-01-29",18.540001
"776","2010-02-01",18.58
"777","2010-02-02",18.85
"778","2010-02-03",17.17
"779","2010-02-04",16.540001
"780","2010-02-05",16.5
"781","2010-02-08",16.16
"782","2010-02-09",16.139999
"783","2010-02-10",16.440001
"784","2010-02-11",16.16
"785","2010-02-12",16.120001
"786","2010-02-16",16.5
"787","2010-02-17",16.4
"788","2010-02-18",16.459999
"789","2010-02-19",16.35
"790","2010-02-22",16.18
"791","2010-02-23",16.040001
"792","2010-02-24",16
"793","2010-02-25",15.96
"794","2010-02-26",15.78
"795","2010-03-01",16
"796","2010-03-02",15.84
"797","2010-03-03",15.71
"798","2010-03-04",16.02
"799","2010-03-05",16.309999
"800","2010-03-08",16.219999
"801","2010-03-09",16.33
"802","2010-03-10",16.51
"803","2010-03-11",16.77
"804","2010-03-12",16.91
"805","2010-03-15",16.709999
"806","2010-03-16",16.24
"807","2010-03-17",16.799999
"808","2010-03-18",16.799999
"809","2010-03-19",16.66
"810","2010-03-22",16.91
"811","2010-03-23",17.059999
"812","2010-03-24",16.879999
"813","2010-03-25",16.969999
"814","2010-03-26",17.049999
"815","2010-03-29",17.190001
"816","2010-03-30",17
"817","2010-03-31",16.959999
"818","2010-04-01",17.059999
"819","2010-04-05",17.370001
"820","2010-04-06",17.5
"821","2010-04-07",17.24
"822","2010-04-08",17.41
"823","2010-04-09",17.49
"824","2010-04-12",17.469999
"825","2010-04-13",17.49
"826","2010-04-14",17.639999
"827","2010-04-15",17.530001
"828","2010-04-16",17.24
"829","2010-04-19",17.299999
"830","2010-04-20",17.4
"831","2010-04-21",17.440001
"832","2010-04-22",17.450001
"833","2010-04-23",17.780001
"834","2010-04-26",17.91
"835","2010-04-27",19
"836","2010-04-28",18.620001
"837","2010-04-29",18.68
"838","2010-04-30",18.25
"839","2010-05-03",18.219999
"840","2010-05-04",17.780001
"841","2010-05-05",17.58
"842","2010-05-06",17.219999
"843","2010-05-07",16.549999
"844","2010-05-10",17.24
"845","2010-05-11",16.790001
"846","2010-05-12",17.059999
"847","2010-05-13",17.01
"848","2010-05-14",16.639999
"849","2010-05-17",16.620001
"850","2010-05-18",16.190001
"851","2010-05-19",16.049999
"852","2010-05-20",15.47
"853","2010-05-21",15.9
"854","2010-05-24",15.58
"855","2010-05-25",15.69
"856","2010-05-26",15.66
"857","2010-05-27",16.26
"858","2010-05-28",15.96
"859","2010-06-01",15.69
"860","2010-06-02",15.76
"861","2010-06-03",16.15
"862","2010-06-04",15.63
"863","2010-06-07",15.31
"864","2010-06-08",15.44
"865","2010-06-09",15.51
"866","2010-06-10",16.07
"867","2010-06-11",16.09
"868","2010-06-14",15.93
"869","2010-06-15",16.379999
"870","2010-06-16",16.23
"871","2010-06-17",16.27
"872","2010-06-18",16.200001
"873","2010-06-21",16
"874","2010-06-22",15.78
"875","2010-06-23",15.8
"876","2010-06-24",15.53
"877","2010-06-25",16
"878","2010-06-28",15.74
"879","2010-06-29",14.94
"880","2010-06-30",14.91
"881","2010-07-01",15.03
"882","2010-07-02",14.9
"883","2010-07-06",15.06
"884","2010-07-07",15.79
"885","2010-07-08",15.63
"886","2010-07-09",15.87
"887","2010-07-12",15.9
"888","2010-07-13",16
"889","2010-07-14",15.96
"890","2010-07-15",15.98
"891","2010-07-16",15.34
"892","2010-07-19",15.37
"893","2010-07-20",15.69
"894","2010-07-21",15.44
"895","2010-07-22",16.040001
"896","2010-07-23",16.309999
"897","2010-07-26",16.68
"898","2010-07-27",16.690001
"899","2010-07-28",16.469999
"900","2010-07-29",16.41
"901","2010-07-30",16.23
"902","2010-08-02",16.280001
"903","2010-08-03",16.030001
"904","2010-08-04",16.129999
"905","2010-08-05",16.219999
"906","2010-08-06",16.290001
"907","2010-08-09",16.540001
"908","2010-08-10",16.5
"909","2010-08-11",16.049999
"910","2010-08-12",16.059999
"911","2010-08-13",15.98
"912","2010-08-16",16.1
"913","2010-08-17",16.18
"914","2010-08-18",16.26
"915","2010-08-19",16.059999
"916","2010-08-20",15.94
"917","2010-08-23",15.84
"918","2010-08-24",15.57
"919","2010-08-25",15.85
"920","2010-08-26",15.77
"921","2010-08-27",16.030001
"922","2010-08-30",15.97
"923","2010-08-31",15.68
"924","2010-09-01",16.24
"925","2010-09-02",16.459999
"926","2010-09-03",16.48
"927","2010-09-07",16.18
"928","2010-09-08",16.23
"929","2010-09-09",16.309999
"930","2010-09-10",16.360001
"931","2010-09-13",16.75
"932","2010-09-14",17.08
"933","2010-09-15",17.129999
"934","2010-09-16",17.15
"935","2010-09-17",16.98
"936","2010-09-20",17.48
"937","2010-09-21",17.309999
"938","2010-09-22",17.129999
"939","2010-09-23",16.950001
"940","2010-09-24",17.549999
"941","2010-09-27",17.65
"942","2010-09-28",17.360001
"943","2010-09-29",17.4
"944","2010-09-30",17.67
"945","2010-10-01",17.68
"946","2010-10-04",17.41
"947","2010-10-05",17.969999
"948","2010-10-06",17.67
"949","2010-10-07",17.58
"950","2010-10-08",17.74
"951","2010-10-11",17.860001
"952","2010-10-12",17.74
"953","2010-10-13",17.65
"954","2010-10-14",17.76
"955","2010-10-15",17.889999
"956","2010-10-18",18.02
"957","2010-10-19",17.68
"958","2010-10-20",17.959999
"959","2010-10-21",17.959999
"960","2010-10-22",17.9
"961","2010-10-25",18.110001
"962","2010-10-26",17.91
"963","2010-10-27",18.27
"964","2010-10-28",18.26
"965","2010-10-29",17.59
"966","2010-11-01",17.610001
"967","2010-11-02",17.450001
"968","2010-11-03",17.440001
"969","2010-11-04",18.18
"970","2010-11-05",18.24
"971","2010-11-08",18.200001
"972","2010-11-09",18.5
"973","2010-11-10",18.77
"974","2010-11-11",18.620001
