"","date","BTE"
"72","2007-04-17",18.34
"73","2007-04-18",18.200001
"74","2007-04-19",18.059999
"75","2007-04-20",18.280001
"76","2007-04-23",18.459999
"77","2007-04-24",18.5
"78","2007-04-25",18.9
"79","2007-04-26",18.68
"80","2007-04-27",19.190001
"81","2007-04-30",19
"82","2007-05-01",19.15
"83","2007-05-02",19.219999
"84","2007-05-03",19.41
"85","2007-05-04",19.5
"86","2007-05-07",19.620001
"87","2007-05-08",19.469999
"88","2007-05-09",19.18
"89","2007-05-10",18.91
"90","2007-05-11",19.07
"91","2007-05-14",19.23
"92","2007-05-15",19.309999
"93","2007-05-16",19.389999
"94","2007-05-17",19.92
"95","2007-05-18",20.25
"96","2007-05-21",20.9
"97","2007-05-22",20.469999
"98","2007-05-23",20.85
"99","2007-05-24",20.75
"100","2007-05-25",20.969999
"101","2007-05-29",20.24
"102","2007-05-30",19.969999
"103","2007-05-31",20.1
"104","2007-06-01",20.200001
"105","2007-06-04",20.450001
"106","2007-06-05",20.26
"107","2007-06-06",20.24
"108","2007-06-07",19.959999
"109","2007-06-08",19.719999
"110","2007-06-11",19.9
"111","2007-06-12",19.5
"112","2007-06-13",19.57
"113","2007-06-14",19.57
"114","2007-06-15",19.559999
"115","2007-06-18",19.719999
"116","2007-06-19",20
"117","2007-06-20",19.92
"118","2007-06-21",19.92
"119","2007-06-22",20.040001
"120","2007-06-25",19.940001
"121","2007-06-26",19.85
"122","2007-06-27",19.549999
"123","2007-06-28",19.780001
"124","2007-06-29",19.99
"125","2007-07-02",20.27
"126","2007-07-03",20.09
"127","2007-07-05",20.209999
"128","2007-07-06",20.23
"129","2007-07-09",20.450001
"130","2007-07-10",20.299999
"131","2007-07-11",20.23
"132","2007-07-12",20.27
"133","2007-07-13",20.290001
"134","2007-07-16",20.200001
"135","2007-07-17",20.389999
"136","2007-07-18",20.34
"137","2007-07-19",20.27
"138","2007-07-20",20.040001
"139","2007-07-23",19.73
"140","2007-07-24",19.42
"141","2007-07-25",19.85
"142","2007-07-26",19.780001
"143","2007-07-27",19.32
"144","2007-07-30",19.040001
"145","2007-07-31",19.33
"146","2007-08-01",19.120001
"147","2007-08-02",19.040001
"148","2007-08-03",18.950001
"149","2007-08-06",18.049999
"150","2007-08-07",18.23
"151","2007-08-08",18.280001
"152","2007-08-09",17.68
"153","2007-08-10",17.52
"154","2007-08-13",17.389999
"155","2007-08-14",16.82
"156","2007-08-15",16.32
"157","2007-08-16",16.059999
"158","2007-08-17",16.280001
"159","2007-08-20",16.15
"160","2007-08-21",15.78
"161","2007-08-22",16.1
"162","2007-08-23",16.75
"163","2007-08-24",17.35
"164","2007-08-27",17.200001
"165","2007-08-28",16.950001
"166","2007-08-29",17.24
"167","2007-08-30",16.93
"168","2007-08-31",17.4
"169","2007-09-04",17.639999
"170","2007-09-05",17.620001
"171","2007-09-06",17.82
"172","2007-09-07",17.799999
"173","2007-09-10",17.85
"174","2007-09-11",18.15
"175","2007-09-12",18.440001
"176","2007-09-13",18.639999
"177","2007-09-14",18.58
"178","2007-09-17",18.790001
"179","2007-09-18",18.969999
"180","2007-09-19",18.639999
"181","2007-09-20",18.41
"182","2007-09-21",18.16
"183","2007-09-24",19.09
"184","2007-09-25",19.57
"185","2007-09-26",19.370001
"186","2007-09-27",20.26
"187","2007-09-28",20.33
"188","2007-10-01",20.440001
"189","2007-10-02",19.950001
"190","2007-10-03",19.700001
"191","2007-10-04",19.91
"192","2007-10-05",20.299999
"193","2007-10-08",20.08
"194","2007-10-09",19.879999
"195","2007-10-10",19.85
"196","2007-10-11",19.91
"197","2007-10-12",20.02
"198","2007-10-15",20.1
"199","2007-10-16",20.530001
"200","2007-10-17",20.93
"201","2007-10-18",21.059999
"202","2007-10-19",20.76
"203","2007-10-22",20.4
"204","2007-10-23",20.91
"205","2007-10-24",20.870001
"206","2007-10-25",21.280001
"207","2007-10-26",20.98
"208","2007-10-29",21.049999
"209","2007-10-30",20.57
"210","2007-10-31",21.42
"211","2007-11-01",21.23
"212","2007-11-02",21.5
"213","2007-11-05",21.17
"214","2007-11-06",21.219999
"215","2007-11-07",20.91
"216","2007-11-08",20.98
"217","2007-11-09",20.34
"218","2007-11-12",19.5
"219","2007-11-13",19.459999
"220","2007-11-14",19.68
"221","2007-11-15",18.709999
"222","2007-11-16",18.9
"223","2007-11-19",18.629999
"224","2007-11-20",18.860001
"225","2007-11-21",18.4
"226","2007-11-23",18.75
"227","2007-11-26",18.860001
"228","2007-11-27",18.530001
"229","2007-11-28",18.540001
"230","2007-11-29",18.24
"231","2007-11-30",18.77
"232","2007-12-03",18.469999
"233","2007-12-04",18.27
"234","2007-12-05",18.92
"235","2007-12-06",18.85
"236","2007-12-07",18.719999
"237","2007-12-10",18.879999
"238","2007-12-11",18.629999
"239","2007-12-12",18.98
"240","2007-12-13",18.58
"241","2007-12-14",18.370001
"242","2007-12-17",18.43
"243","2007-12-18",18.68
"244","2007-12-19",18.639999
"245","2007-12-20",18.629999
"246","2007-12-21",18.870001
"247","2007-12-24",19.07
"248","2007-12-26",19.24
"249","2007-12-27",18.969999
"250","2007-12-28",19.18
"251","2007-12-31",19.110001
"252","2008-01-02",19.59
"253","2008-01-03",20.15
"254","2008-01-04",19.719999
"255","2008-01-07",19.049999
"256","2008-01-08",18.92
"257","2008-01-09",18.799999
"258","2008-01-10",18.799999
"259","2008-01-11",18.6
"260","2008-01-14",18.74
"261","2008-01-15",18.629999
"262","2008-01-16",18.440001
"263","2008-01-17",17.709999
"264","2008-01-18",17.26
"265","2008-01-22",16.43
"266","2008-01-23",16.120001
"267","2008-01-24",17.65
"268","2008-01-25",17.700001
"269","2008-01-28",18.040001
"270","2008-01-29",18.15
"271","2008-01-30",18.23
"272","2008-01-31",17.98
"273","2008-02-01",18.35
"274","2008-02-04",18.24
"275","2008-02-05",17.870001
"276","2008-02-06",17.559999
"277","2008-02-07",17.790001
"278","2008-02-08",18.07
"279","2008-02-11",18.32
"280","2008-02-12",18.389999
"281","2008-02-13",18.77
"282","2008-02-14",18.940001
"283","2008-02-15",18.77
"284","2008-02-19",18.809999
"285","2008-02-20",19.26
"286","2008-02-21",19.549999
"287","2008-02-22",20.200001
"288","2008-02-25",21.459999
"289","2008-02-26",21.799999
"290","2008-02-27",21.58
"291","2008-02-28",21.870001
"292","2008-02-29",21.459999
"293","2008-03-03",21.049999
"294","2008-03-04",20.780001
"295","2008-03-05",21.530001
"296","2008-03-06",21.27
"297","2008-03-07",21.190001
"298","2008-03-10",21.049999
"299","2008-03-11",21.469999
"300","2008-03-12",22.059999
"301","2008-03-13",23.1
"302","2008-03-14",22.780001
"303","2008-03-17",22.02
"304","2008-03-18",22.99
"305","2008-03-19",21.540001
"306","2008-03-20",21.129999
"307","2008-03-24",21.93
"308","2008-03-25",22.33
"309","2008-03-26",22.41
"310","2008-03-27",22.559999
"311","2008-03-28",22.469999
"312","2008-03-31",22.16
"313","2008-04-01",22.24
"314","2008-04-02",23.059999
"315","2008-04-03",22.84
"316","2008-04-04",23.27
"317","2008-04-07",23.43
"318","2008-04-08",23.5
"319","2008-04-09",23.040001
"320","2008-04-10",23.290001
"321","2008-04-11",23.299999
"322","2008-04-14",23.51
"323","2008-04-15",24.129999
"324","2008-04-16",24.66
"325","2008-04-17",24.639999
"326","2008-04-18",25.1
"327","2008-04-21",25.969999
"328","2008-04-22",25.950001
"329","2008-04-23",25.049999
"330","2008-04-24",24.16
"331","2008-04-25",25.24
"332","2008-04-28",25.67
"333","2008-04-29",24.940001
"334","2008-04-30",25.15
"335","2008-05-01",24.559999
"336","2008-05-02",24.799999
"337","2008-05-05",25.870001
"338","2008-05-06",26.58
"339","2008-05-07",26.530001
"340","2008-05-08",26.309999
"341","2008-05-09",27.25
"342","2008-05-12",27.059999
"343","2008-05-13",27.690001
"344","2008-05-14",28.07
"345","2008-05-15",28.24
"346","2008-05-16",29.02
"347","2008-05-19",29.200001
"348","2008-05-20",30.15
"349","2008-05-21",30.18
"350","2008-05-22",29.969999
"351","2008-05-23",29.639999
"352","2008-05-27",28.629999
"353","2008-05-28",29.42
"354","2008-05-29",29.23
"355","2008-05-30",29.16
"356","2008-06-02",29.66
"357","2008-06-03",28.690001
"358","2008-06-04",28.129999
"359","2008-06-05",30.99
"360","2008-06-06",32.18
"361","2008-06-09",31.25
"362","2008-06-10",30.950001
"363","2008-06-11",31.370001
"364","2008-06-12",31.1
"365","2008-06-13",31.940001
"366","2008-06-16",32.150002
"367","2008-06-17",32.34
"368","2008-06-18",32.41
"369","2008-06-19",32.189999
"370","2008-06-20",32.490002
"371","2008-06-23",33.849998
"372","2008-06-24",33.049999
"373","2008-06-25",32.700001
"374","2008-06-26",32.889999
"375","2008-06-27",34.150002
"376","2008-06-30",34.279999
"377","2008-07-01",34.34
"378","2008-07-02",32.900002
"379","2008-07-03",31.98
"380","2008-07-07",31.139999
"381","2008-07-08",29.450001
"382","2008-07-09",30.08
"383","2008-07-10",30.690001
"384","2008-07-11",31.67
"385","2008-07-14",31.82
"386","2008-07-15",31.700001
"387","2008-07-16",29.889999
"388","2008-07-17",28.6
"389","2008-07-18",29.540001
"390","2008-07-21",30.32
"391","2008-07-22",29.76
"392","2008-07-23",29.9
"393","2008-07-24",28.92
"394","2008-07-25",29.049999
"395","2008-07-28",29.610001
"396","2008-07-29",29.219999
"397","2008-07-30",31.24
"398","2008-07-31",30.99
"399","2008-08-01",30.84
"400","2008-08-04",29.049999
"401","2008-08-05",28.65
"402","2008-08-06",29
"403","2008-08-07",29.27
"404","2008-08-08",28.51
"405","2008-08-11",27.809999
"406","2008-08-12",27.709999
"407","2008-08-13",28.809999
"408","2008-08-14",28.379999
"409","2008-08-15",27.15
"410","2008-08-18",26.91
"411","2008-08-19",27.23
"412","2008-08-20",28.73
"413","2008-08-21",29.74
"414","2008-08-22",28.68
"415","2008-08-25",28.41
"416","2008-08-26",29.26
"417","2008-08-27",29.790001
"418","2008-08-28",30.290001
"419","2008-08-29",30.33
"420","2008-09-02",29.08
"421","2008-09-03",27.809999
"422","2008-09-04",27.690001
"423","2008-09-05",28.23
"424","2008-09-08",27.309999
"425","2008-09-09",24.620001
"426","2008-09-10",25.5
"427","2008-09-11",25.219999
"428","2008-09-12",25.92
"429","2008-09-15",24.860001
"430","2008-09-16",24.299999
"431","2008-09-17",23.799999
"432","2008-09-18",23.85
"433","2008-09-19",26.709999
"434","2008-09-22",26.889999
"435","2008-09-23",26.68
"436","2008-09-24",26.98
"437","2008-09-25",27.52
"438","2008-09-26",26.309999
"439","2008-09-29",23.85
"440","2008-09-30",24.709999
"441","2008-10-01",25
"442","2008-10-02",23.25
"443","2008-10-03",21.559999
"444","2008-10-06",18.75
"445","2008-10-07",17.559999
"446","2008-10-08",16.110001
"447","2008-10-09",15.28
"448","2008-10-10",14.35
"449","2008-10-13",17.07
"450","2008-10-14",16
"451","2008-10-15",14.19
"452","2008-10-16",14.26
"453","2008-10-17",15.55
"454","2008-10-20",17.91
"455","2008-10-21",17.549999
"456","2008-10-22",15.59
"457","2008-10-23",15.5
"458","2008-10-24",15.43
"459","2008-10-27",13.97
"460","2008-10-28",14.85
"461","2008-10-29",16.280001
"462","2008-10-30",16.75
"463","2008-10-31",17.299999
"464","2008-11-03",17.120001
"465","2008-11-04",18.549999
"466","2008-11-05",17.41
"467","2008-11-06",16.34
"468","2008-11-07",15.71
"469","2008-11-10",15.5
"470","2008-11-11",15
"471","2008-11-12",13.68
"472","2008-11-13",15.19
"473","2008-11-14",15.91
"474","2008-11-17",15.31
"475","2008-11-18",14.92
"476","2008-11-19",14.47
"477","2008-11-20",11.92
"478","2008-11-21",12.66
"479","2008-11-24",14.3
"480","2008-11-25",14.55
"481","2008-11-26",15.65
"482","2008-11-28",15.17
"483","2008-12-01",13.32
"484","2008-12-02",12.96
"485","2008-12-03",13.46
"486","2008-12-04",11.67
"487","2008-12-05",10.67
"488","2008-12-08",11.84
"489","2008-12-09",11.71
"490","2008-12-10",11.97
"491","2008-12-11",12.27
"492","2008-12-12",12.01
"493","2008-12-15",12.13
"494","2008-12-16",12.53
"495","2008-12-17",12.63
"496","2008-12-18",11.43
"497","2008-12-19",11.32
"498","2008-12-22",10.8
"499","2008-12-23",10.77
"500","2008-12-24",10.76
"501","2008-12-26",10.73
"502","2008-12-29",11.47
"503","2008-12-30",11.39
"504","2008-12-31",11.95
"505","2009-01-02",12.89
"506","2009-01-05",13.39
"507","2009-01-06",14.25
"508","2009-01-07",13.71
"509","2009-01-08",13.94
"510","2009-01-09",13.46
"511","2009-01-12",12.37
"512","2009-01-13",12.56
"513","2009-01-14",12.09
"514","2009-01-15",12.38
"515","2009-01-16",12.45
"516","2009-01-20",11.69
"517","2009-01-21",12.3
"518","2009-01-22",12
"519","2009-01-23",13.01
"520","2009-01-26",13.53
"521","2009-01-27",13.51
"522","2009-01-28",12.95
"523","2009-01-29",12.27
"524","2009-01-30",11.64
"525","2009-02-02",11.11
"526","2009-02-03",11.27
"527","2009-02-04",11.05
"528","2009-02-05",10.75
"529","2009-02-06",10.83
"530","2009-02-09",11.22
"531","2009-02-10",10.57
"532","2009-02-11",10.68
"533","2009-02-12",10.54
"534","2009-02-13",10.65
"535","2009-02-17",9.86
"536","2009-02-18",9.31
"537","2009-02-19",9.53
"538","2009-02-20",9.18
"539","2009-02-23",8.26
"540","2009-02-24",8.93
"541","2009-02-25",8.95
"542","2009-02-26",9.27
"543","2009-02-27",9.14
"544","2009-03-02",8.42
"545","2009-03-03",8.52
"546","2009-03-04",9.55
"547","2009-03-05",8.73
"548","2009-03-06",8.98
"549","2009-03-09",8.93
"550","2009-03-10",9.54
"551","2009-03-11",9.38
"552","2009-03-12",10.26
"553","2009-03-13",10.07
"554","2009-03-16",10.61
"555","2009-03-17",11.56
"556","2009-03-18",11.81
"557","2009-03-19",12.48
"558","2009-03-20",12.67
"559","2009-03-23",12.71
"560","2009-03-24",12.41
"561","2009-03-25",12.36
"562","2009-03-26",12.9
"563","2009-03-27",12.65
"564","2009-03-30",11.72
"565","2009-03-31",12.07
"566","2009-04-01",12.11
"567","2009-04-02",13.02
"568","2009-04-03",13.21
"569","2009-04-06",12.92
"570","2009-04-07",12.57
"571","2009-04-08",12.71
"572","2009-04-09",13.05
"573","2009-04-13",12.98
"574","2009-04-14",12.61
"575","2009-04-15",12.62
"576","2009-04-16",13.22
"577","2009-04-17",13.56
"578","2009-04-20",12.61
"579","2009-04-21",12.88
"580","2009-04-22",13.3
"581","2009-04-23",13.62
"582","2009-04-24",14.11
"583","2009-04-27",13.82
"584","2009-04-28",13.63
"585","2009-04-29",14.01
"586","2009-04-30",13.93
"587","2009-05-01",14.75
"588","2009-05-04",15.36
"589","2009-05-05",15.27
"590","2009-05-06",15.68
"591","2009-05-07",15.12
"592","2009-05-08",16.200001
"593","2009-05-11",15.65
"594","2009-05-12",15.78
"595","2009-05-13",14.87
"596","2009-05-14",15.03
"597","2009-05-15",14.71
"598","2009-05-18",15.49
"599","2009-05-19",16.120001
"600","2009-05-20",16.389999
"601","2009-05-21",16.040001
"602","2009-05-22",16.5
"603","2009-05-26",17.16
"604","2009-05-27",16.700001
"605","2009-05-28",17.24
"606","2009-05-29",17.879999
"607","2009-06-01",18.370001
"608","2009-06-02",18.16
"609","2009-06-03",17.16
"610","2009-06-04",17.5
"611","2009-06-05",17.309999
"612","2009-06-08",17
"613","2009-06-09",17.26
"614","2009-06-10",17.469999
"615","2009-06-11",17.93
"616","2009-06-12",17.889999
"617","2009-06-15",17.16
"618","2009-06-16",17.16
"619","2009-06-17",16.790001
"620","2009-06-18",16.559999
"621","2009-06-19",16.290001
"622","2009-06-22",15.27
"623","2009-06-23",15.42
"624","2009-06-24",16.24
"625","2009-06-25",17.02
"626","2009-06-26",16.99
"627","2009-06-29",16.75
"628","2009-06-30",16.83
"629","2009-07-01",16.58
"630","2009-07-02",16.6
"631","2009-07-06",16.200001
"632","2009-07-07",15.96
"633","2009-07-08",15.69
"634","2009-07-09",16.309999
"635","2009-07-10",16.57
"636","2009-07-13",17.129999
"637","2009-07-14",17.389999
"638","2009-07-15",18.34
"639","2009-07-16",18.59
"640","2009-07-17",18.459999
"641","2009-07-20",18.92
"642","2009-07-21",19.360001
"643","2009-07-22",19.43
"644","2009-07-23",19.879999
"645","2009-07-24",20.190001
"646","2009-07-27",20.790001
"647","2009-07-28",20.07
"648","2009-07-29",18.99
"649","2009-07-30",19.74
"650","2009-07-31",20.33
"651","2009-08-03",20.77
"652","2009-08-04",21.34
"653","2009-08-05",21.450001
"654","2009-08-06",20.950001
"655","2009-08-07",21.059999
"656","2009-08-10",20.950001
"657","2009-08-11",20.469999
"658","2009-08-12",21.92
"659","2009-08-13",21.950001
"660","2009-08-14",21.67
"661","2009-08-17",20.950001
"662","2009-08-18",21.690001
"663","2009-08-19",22.030001
"664","2009-08-20",22.360001
"665","2009-08-21",22.790001
"666","2009-08-24",22.92
"667","2009-08-25",22.700001
"668","2009-08-26",22.219999
"669","2009-08-27",22.540001
"670","2009-08-28",22.309999
"671","2009-08-31",21.6
"672","2009-09-01",21.27
"673","2009-09-02",20.58
"674","2009-09-03",20.690001
"675","2009-09-04",21.540001
"676","2009-09-08",22.17
"677","2009-09-09",21.870001
"678","2009-09-10",22.17
"679","2009-09-11",22.139999
"680","2009-09-14",22.209999
"681","2009-09-15",22.530001
"682","2009-09-16",23.110001
"683","2009-09-17",22.82
"684","2009-09-18",23.01
"685","2009-09-21",22.48
"686","2009-09-22",23.23
"687","2009-09-23",23.059999
"688","2009-09-24",21.98
"689","2009-09-25",21.879999
"690","2009-09-28",21.92
"691","2009-09-29",22.059999
"692","2009-09-30",22.040001
"693","2009-10-01",21.290001
"694","2009-10-02",21.809999
"695","2009-10-05",22.540001
"696","2009-10-06",23.200001
"697","2009-10-07",23.299999
"698","2009-10-08",23.99
"699","2009-10-09",24.450001
"700","2009-10-12",24.469999
"701","2009-10-13",25.030001
"702","2009-10-14",26.299999
"703","2009-10-15",25.92
"704","2009-10-16",25.83
"705","2009-10-19",26.41
"706","2009-10-20",26.040001
"707","2009-10-21",26.26
"708","2009-10-22",26.43
"709","2009-10-23",26.129999
"710","2009-10-26",25.15
"711","2009-10-27",25.559999
"712","2009-10-28",24.9
"713","2009-10-29",25.24
"714","2009-10-30",24.459999
"715","2009-11-02",24.200001
"716","2009-11-03",24.799999
"717","2009-11-04",25.469999
"718","2009-11-05",25.629999
"719","2009-11-06",25.280001
"720","2009-11-09",26.32
"721","2009-11-10",26.309999
"722","2009-11-11",25.82
"723","2009-11-12",25.48
"724","2009-11-13",25.709999
"725","2009-11-16",25.92
"726","2009-11-17",25.77
"727","2009-11-18",25.219999
"728","2009-11-19",25.639999
"729","2009-11-20",25.75
"730","2009-11-23",25.83
"731","2009-11-24",25.9
"732","2009-11-25",26.700001
"733","2009-11-27",25.860001
"734","2009-11-30",25.780001
"735","2009-12-01",27.280001
"736","2009-12-02",27.280001
"737","2009-12-03",26.51
"738","2009-12-04",26.73
"739","2009-12-07",26.42
"740","2009-12-08",25.889999
"741","2009-12-09",25.75
"742","2009-12-10",26.389999
"743","2009-12-11",26.26
"744","2009-12-14",26.24
"745","2009-12-15",26.200001
"746","2009-12-16",26.790001
"747","2009-12-17",27.16
"748","2009-12-18",27.4
"749","2009-12-21",27.48
"750","2009-12-22",27.559999
"751","2009-12-23",28.719999
"752","2009-12-24",28.82
"753","2009-12-28",28.93
"754","2009-12-29",28.74
"755","2009-12-30",28.299999
"756","2009-12-31",28.299999
"757","2010-01-04",28.809999
"758","2010-01-05",28.719999
"759","2010-01-06",29.200001
"760","2010-01-07",29.370001
"761","2010-01-08",29.5
"762","2010-01-11",29.790001
"763","2010-01-12",29.110001
"764","2010-01-13",29.389999
"765","2010-01-14",30.190001
"766","2010-01-15",30.219999
"767","2010-01-19",31.07
"768","2010-01-20",30.33
"769","2010-01-21",29.68
"770","2010-01-22",28.67
"771","2010-01-25",29.610001
"772","2010-01-26",29.639999
"773","2010-01-27",28.83
"774","2010-01-28",28.799999
"775","2010-01-29",28.530001
"776","2010-02-01",29.18
"777","2010-02-02",29.57
"778","2010-02-03",29.57
"779","2010-02-04",28.440001
"780","2010-02-05",28.5
"781","2010-02-08",28.25
"782","2010-02-09",29
"783","2010-02-10",29.5
"784","2010-02-11",30.43
"785","2010-02-12",31.030001
"786","2010-02-16",31.58
"787","2010-02-17",30.98
"788","2010-02-18",31.209999
"789","2010-02-19",31.309999
"790","2010-02-22",31.16
"791","2010-02-23",30.99
"792","2010-02-24",31.42
"793","2010-02-25",31.530001
"794","2010-02-26",31.83
"795","2010-03-01",33.25
"796","2010-03-02",32.880001
"797","2010-03-03",32.880001
"798","2010-03-04",32.639999
"799","2010-03-05",32.84
"800","2010-03-08",32.849998
"801","2010-03-09",32.66
"802","2010-03-10",33.290001
"803","2010-03-11",33.650002
"804","2010-03-12",33.900002
"805","2010-03-15",33.59
"806","2010-03-16",34.400002
"807","2010-03-17",34.810001
"808","2010-03-18",34.830002
"809","2010-03-19",34.82
"810","2010-03-22",35.060001
"811","2010-03-23",35.209999
"812","2010-03-24",35.540001
"813","2010-03-25",34.299999
"814","2010-03-26",34.150002
"815","2010-03-29",33.5
"816","2010-03-30",33.869999
"817","2010-03-31",33.959999
"818","2010-04-01",35.380001
"819","2010-04-05",36.110001
"820","2010-04-06",36.080002
"821","2010-04-07",35.400002
"822","2010-04-08",35.029999
"823","2010-04-09",34.549999
"824","2010-04-12",34.060001
"825","2010-04-13",33.450001
"826","2010-04-14",33.52
"827","2010-04-15",33.52
"828","2010-04-16",33.18
"829","2010-04-19",32.700001
"830","2010-04-20",33.869999
"831","2010-04-21",34
"832","2010-04-22",34.66
"833","2010-04-23",35.139999
"834","2010-04-26",35.18
"835","2010-04-27",34.049999
"836","2010-04-28",33.869999
"837","2010-04-29",34.07
"838","2010-04-30",33.810001
"839","2010-05-03",34
"840","2010-05-04",33.009998
"841","2010-05-05",32.080002
"842","2010-05-06",30.32
"843","2010-05-07",29.969999
"844","2010-05-10",31.360001
"845","2010-05-11",30.870001
"846","2010-05-12",32.049999
"847","2010-05-13",31.790001
"848","2010-05-14",30.73
"849","2010-05-17",29.469999
"850","2010-05-18",29.719999
"851","2010-05-19",29.780001
"852","2010-05-20",28.66
"853","2010-05-21",29.23
"854","2010-05-24",28.629999
"855","2010-05-25",28.629999
"856","2010-05-26",29.07
"857","2010-05-27",31.07
"858","2010-05-28",31.01
"859","2010-06-01",29.83
"860","2010-06-02",30.969999
"861","2010-06-03",30.66
"862","2010-06-04",29.559999
"863","2010-06-07",29.24
"864","2010-06-08",29.52
"865","2010-06-09",29.68
"866","2010-06-10",30.540001
"867","2010-06-11",31.049999
"868","2010-06-14",31.65
"869","2010-06-15",32.459999
"870","2010-06-16",32.490002
"871","2010-06-17",33.009998
"872","2010-06-18",33.599998
"873","2010-06-21",33.619999
"874","2010-06-22",32.459999
"875","2010-06-23",31.700001
"876","2010-06-24",31.52
"877","2010-06-25",32.189999
"878","2010-06-28",31.68
"879","2010-06-29",29.940001
"880","2010-06-30",29.950001
"881","2010-07-01",30.02
"882","2010-07-02",29.9
"883","2010-07-06",30.030001
"884","2010-07-07",31.809999
"885","2010-07-08",32.099998
"886","2010-07-09",32.400002
"887","2010-07-12",31.92
"888","2010-07-13",32.369999
"889","2010-07-14",32.810001
"890","2010-07-15",32.330002
"891","2010-07-16",31.25
"892","2010-07-19",31.049999
"893","2010-07-20",31.379999
"894","2010-07-21",31.450001
"895","2010-07-22",32.830002
"896","2010-07-23",33.419998
"897","2010-07-26",33.669998
"898","2010-07-27",33.200001
"899","2010-07-28",32.25
"900","2010-07-29",31.9
"901","2010-07-30",31.66
"902","2010-08-02",32.299999
"903","2010-08-03",32.099998
"904","2010-08-04",32.860001
"905","2010-08-05",32.849998
"906","2010-08-06",32.560001
"907","2010-08-09",33.150002
"908","2010-08-10",33.130001
"909","2010-08-11",32.080002
"910","2010-08-12",32.060001
"911","2010-08-13",32.48
"912","2010-08-16",32.650002
"913","2010-08-17",33.119999
"914","2010-08-18",33.200001
"915","2010-08-19",33.419998
"916","2010-08-20",33.470001
"917","2010-08-23",32.900002
"918","2010-08-24",31.98
"919","2010-08-25",31.809999
"920","2010-08-26",32.43
"921","2010-08-27",33.200001
"922","2010-08-30",33.150002
"923","2010-08-31",32.830002
"924","2010-09-01",33.330002
"925","2010-09-02",33.490002
"926","2010-09-03",33.540001
"927","2010-09-07",32.66
"928","2010-09-08",33.18
"929","2010-09-09",33.360001
"930","2010-09-10",32.950001
"931","2010-09-13",33.43
"932","2010-09-14",33.630001
"933","2010-09-15",34.16
"934","2010-09-16",34.450001
"935","2010-09-17",34.619999
"936","2010-09-20",34.849998
"937","2010-09-21",34.75
"938","2010-09-22",34.709999
"939","2010-09-23",34.34
"940","2010-09-24",35.400002
"941","2010-09-27",35.5
"942","2010-09-28",35.290001
"943","2010-09-29",35.630001
"944","2010-09-30",36.330002
"945","2010-10-01",37.43
"946","2010-10-04",36.400002
"947","2010-10-05",36.900002
"948","2010-10-06",37.299999
"949","2010-10-07",37.09
"950","2010-10-08",37.400002
"951","2010-10-11",37.25
"952","2010-10-12",37.869999
"953","2010-10-13",38.25
"954","2010-10-14",37.889999
"955","2010-10-15",37.630001
"956","2010-10-18",37.439999
"957","2010-10-19",36.32
"958","2010-10-20",37.349998
"959","2010-10-21",37.130001
"960","2010-10-22",37
"961","2010-10-25",37.540001
"962","2010-10-26",38.110001
"963","2010-10-27",37.209999
"964","2010-10-28",37.5
"965","2010-10-29",37.360001
"966","2010-11-01",37.169998
"967","2010-11-02",37.299999
"968","2010-11-03",37.459999
