"","date","LRN"
"262","2008-12-26",18.43
"263","2008-12-29",19.09
"264","2008-12-30",18.42
"265","2008-12-31",18.75
"266","2009-01-02",18.709999
"267","2009-01-05",18.74
"268","2009-01-06",17.18
"269","2009-01-07",16.02
"270","2009-01-08",16.51
"271","2009-01-09",16.48
"272","2009-01-12",15.7
"273","2009-01-13",14.92
"274","2009-01-14",15.04
"275","2009-01-15",17.620001
"276","2009-01-16",19.299999
"277","2009-01-20",16.41
"278","2009-01-21",18
"279","2009-01-22",16.91
"280","2009-01-23",16.24
"281","2009-01-26",16.120001
"282","2009-01-27",16.26
"283","2009-01-28",16.629999
"284","2009-01-29",15.72
"285","2009-01-30",15.97
"286","2009-02-02",16.049999
"287","2009-02-03",15.53
"288","2009-02-04",16.02
"289","2009-02-05",16.540001
"290","2009-02-06",16.65
"291","2009-02-09",16.440001
"292","2009-02-10",17.59
"293","2009-02-11",18.190001
"294","2009-02-12",17.969999
"295","2009-02-13",18.35
"296","2009-02-17",18.15
"297","2009-02-18",18.49
"298","2009-02-19",18.32
"299","2009-02-20",18
"300","2009-02-23",18.059999
"301","2009-02-24",17.709999
"302","2009-02-25",16.549999
"303","2009-02-26",16.17
"304","2009-02-27",16.610001
"305","2009-03-02",15.58
"306","2009-03-03",15.56
"307","2009-03-04",15.87
"308","2009-03-05",15.16
"309","2009-03-06",14.75
"310","2009-03-09",12.38
"311","2009-03-10",12.78
"312","2009-03-11",13.54
"313","2009-03-12",13.93
"314","2009-03-13",14.64
"315","2009-03-16",13.32
"316","2009-03-17",13.02
"317","2009-03-18",13.05
"318","2009-03-19",13.74
"319","2009-03-20",13.69
"320","2009-03-23",13.4
"321","2009-03-24",13.15
"322","2009-03-25",13.43
"323","2009-03-26",13.59
"324","2009-03-27",13.67
"325","2009-03-30",13.9
"326","2009-03-31",13.9
"327","2009-04-01",13.66
"328","2009-04-02",15.86
"329","2009-04-03",15.52
"330","2009-04-06",16
"331","2009-04-07",15.62
"332","2009-04-08",15.36
"333","2009-04-09",15.63
"334","2009-04-13",15.55
"335","2009-04-14",15.35
"336","2009-04-15",15.29
"337","2009-04-16",15.86
"338","2009-04-17",17.620001
"339","2009-04-20",17.07
"340","2009-04-21",17.99
"341","2009-04-22",17.530001
"342","2009-04-23",17.15
"343","2009-04-24",17.6
"344","2009-04-27",17.82
"345","2009-04-28",17.66
"346","2009-04-29",17.91
"347","2009-04-30",17.58
"348","2009-05-01",16.969999
"349","2009-05-04",16.690001
"350","2009-05-05",17.959999
"351","2009-05-06",18.610001
"352","2009-05-07",18.049999
"353","2009-05-08",17
"354","2009-05-11",16.440001
"355","2009-05-12",15.87
"356","2009-05-13",15.08
"357","2009-05-14",15.59
"358","2009-05-15",16.049999
"359","2009-05-18",16.65
"360","2009-05-19",16.5
"361","2009-05-20",16.73
"362","2009-05-21",17.360001
"363","2009-05-22",17.9
"364","2009-05-26",17.9
"365","2009-05-27",17.77
"366","2009-05-28",17.799999
"367","2009-05-29",17.5
"368","2009-06-01",16.969999
"369","2009-06-02",16.77
"370","2009-06-03",17.92
"371","2009-06-04",17.58
"372","2009-06-05",17.940001
"373","2009-06-08",17.459999
"374","2009-06-09",17.870001
"375","2009-06-10",18.16
"376","2009-06-11",18.879999
"377","2009-06-12",19.02
"378","2009-06-15",19
"379","2009-06-16",20.16
"380","2009-06-17",20.200001
"381","2009-06-18",20.77
"382","2009-06-19",21
"383","2009-06-22",19.940001
"384","2009-06-23",18.559999
"385","2009-06-24",19.370001
"386","2009-06-25",20.950001
"387","2009-06-26",21.969999
"388","2009-06-29",20.879999
"389","2009-06-30",21.549999
"390","2009-07-01",20.85
"391","2009-07-02",19.65
"392","2009-07-06",18.91
"393","2009-07-07",18.17
"394","2009-07-08",17.74
"395","2009-07-09",17.48
"396","2009-07-10",17.299999
"397","2009-07-13",17.459999
"398","2009-07-14",18.290001
"399","2009-07-15",19.540001
"400","2009-07-16",19.5
"401","2009-07-17",19.4
"402","2009-07-20",19.5
"403","2009-07-21",19.629999
"404","2009-07-22",19.540001
"405","2009-07-23",19.58
"406","2009-07-24",19.379999
"407","2009-07-27",18.639999
"408","2009-07-28",18.360001
"409","2009-07-29",18.23
"410","2009-07-30",18.41
"411","2009-07-31",18.77
"412","2009-08-03",18.700001
"413","2009-08-04",19.309999
"414","2009-08-05",18.99
"415","2009-08-06",18.75
"416","2009-08-07",19.57
"417","2009-08-10",19.93
"418","2009-08-11",19.32
"419","2009-08-12",19.35
"420","2009-08-13",19.9
"421","2009-08-14",19.530001
"422","2009-08-17",19.51
"423","2009-08-18",19.629999
"424","2009-08-19",19.790001
"425","2009-08-20",19.73
"426","2009-08-21",20.709999
"427","2009-08-24",20.530001
"428","2009-08-25",20.74
"429","2009-08-26",21.07
"430","2009-08-27",21.49
"431","2009-08-28",21.440001
"432","2009-08-31",20.59
"433","2009-09-01",21.07
"434","2009-09-02",20.280001
"435","2009-09-03",18.879999
"436","2009-09-04",19.190001
"437","2009-09-08",19
"438","2009-09-09",16.530001
"439","2009-09-10",16.959999
"440","2009-09-11",16.16
"441","2009-09-14",15.62
"442","2009-09-15",16.120001
"443","2009-09-16",16.459999
"444","2009-09-17",16.01
"445","2009-09-18",17.129999
"446","2009-09-21",17.709999
"447","2009-09-22",17.190001
"448","2009-09-23",17.15
"449","2009-09-24",16.43
"450","2009-09-25",16.299999
"451","2009-09-28",16.75
"452","2009-09-29",16.66
"453","2009-09-30",16.48
"454","2009-10-01",16.030001
"455","2009-10-02",16.620001
"456","2009-10-05",16.6
"457","2009-10-06",17.24
"458","2009-10-07",17.75
"459","2009-10-08",18.65
"460","2009-10-09",19.040001
"461","2009-10-12",19.030001
"462","2009-10-13",18.65
"463","2009-10-14",19.57
"464","2009-10-15",18.889999
"465","2009-10-16",18.59
"466","2009-10-19",17.629999
"467","2009-10-20",18.08
"468","2009-10-21",17.690001
"469","2009-10-22",17.940001
"470","2009-10-23",17.49
"471","2009-10-26",17.1
"472","2009-10-27",17.030001
"473","2009-10-28",16.360001
"474","2009-10-29",16.25
"475","2009-10-30",16.040001
"476","2009-11-02",16.110001
"477","2009-11-03",15.86
"478","2009-11-04",15.81
"479","2009-11-05",15.8
"480","2009-11-06",17.940001
"481","2009-11-09",17.74
"482","2009-11-10",17.870001
"483","2009-11-11",17.68
"484","2009-11-12",17.530001
"485","2009-11-13",17.77
"486","2009-11-16",18.059999
"487","2009-11-17",18.77
"488","2009-11-18",18.049999
"489","2009-11-19",17.66
"490","2009-11-20",17.82
"491","2009-11-23",18.26
"492","2009-11-24",18.120001
"493","2009-11-25",18.02
"494","2009-11-27",17.709999
"495","2009-11-30",17.92
"496","2009-12-01",18.16
"497","2009-12-02",18.379999
"498","2009-12-03",18.02
"499","2009-12-04",18.52
"500","2009-12-07",18.6
"501","2009-12-08",19.02
"502","2009-12-09",19.129999
"503","2009-12-10",18.77
"504","2009-12-11",19.34
"505","2009-12-14",20.57
"506","2009-12-15",20.219999
"507","2009-12-16",19.92
"508","2009-12-17",19.719999
"509","2009-12-18",19.690001
"510","2009-12-21",19.799999
"511","2009-12-22",20
"512","2009-12-23",20.190001
"513","2009-12-24",19.540001
"514","2009-12-28",19.940001
"515","2009-12-29",20.24
"516","2009-12-30",20.23
"517","2009-12-31",20.27
"518","2010-01-04",19.790001
"519","2010-01-05",19.459999
"520","2010-01-06",20.040001
"521","2010-01-07",20.459999
"522","2010-01-08",20.190001
"523","2010-01-11",20.27
"524","2010-01-12",20.18
"525","2010-01-13",20.360001
"526","2010-01-14",20.01
"527","2010-01-15",19.83
"528","2010-01-19",20.299999
"529","2010-01-20",20.200001
"530","2010-01-21",19.950001
"531","2010-01-22",20.290001
"532","2010-01-25",19.799999
"533","2010-01-26",19.440001
"534","2010-01-27",20
"535","2010-01-28",19.629999
"536","2010-01-29",19.99
"537","2010-02-01",19.950001
"538","2010-02-02",19.52
"539","2010-02-03",19.73
"540","2010-02-04",19.110001
"541","2010-02-05",19.200001
"542","2010-02-08",18.98
"543","2010-02-09",18.879999
"544","2010-02-10",18.450001
"545","2010-02-11",18.450001
"546","2010-02-12",18.84
"547","2010-02-16",19.379999
"548","2010-02-17",19.57
"549","2010-02-18",19.889999
"550","2010-02-19",19.74
"551","2010-02-22",20.030001
"552","2010-02-23",19.860001
"553","2010-02-24",20.040001
"554","2010-02-25",20.17
"555","2010-02-26",20.129999
"556","2010-03-01",20.67
"557","2010-03-02",21
"558","2010-03-03",21.25
"559","2010-03-04",21.610001
"560","2010-03-05",22.200001
"561","2010-03-08",22.09
"562","2010-03-09",22.530001
"563","2010-03-10",22.6
"564","2010-03-11",22.610001
"565","2010-03-12",22.620001
"566","2010-03-15",22.83
"567","2010-03-16",22.83
"568","2010-03-17",22.959999
"569","2010-03-18",22.99
"570","2010-03-19",23.24
"571","2010-03-22",23.77
"572","2010-03-23",24.34
"573","2010-03-24",24.17
"574","2010-03-25",23.42
"575","2010-03-26",23.59
"576","2010-03-29",23.629999
"577","2010-03-30",23.24
"578","2010-03-31",22.209999
"579","2010-04-01",22.18
"580","2010-04-05",22.98
"581","2010-04-06",23.049999
"582","2010-04-07",23.809999
"583","2010-04-08",23.6
"584","2010-04-09",23.23
"585","2010-04-12",23.33
"586","2010-04-13",24.040001
"587","2010-04-14",24.870001
"588","2010-04-15",25
"589","2010-04-16",25.280001
"590","2010-04-19",24.41
"591","2010-04-20",24.59
"592","2010-04-21",25.030001
"593","2010-04-22",25.110001
"594","2010-04-23",25.030001
"595","2010-04-26",24.84
"596","2010-04-27",24.65
"597","2010-04-28",24.34
"598","2010-04-29",24.76
"599","2010-04-30",23.67
"600","2010-05-03",24.18
"601","2010-05-04",23.700001
"602","2010-05-05",23.4
"603","2010-05-06",23.129999
"604","2010-05-07",22.360001
"605","2010-05-10",23.120001
"606","2010-05-11",23.950001
"607","2010-05-12",24.27
"608","2010-05-13",25
"609","2010-05-14",25
"610","2010-05-17",24.969999
"611","2010-05-18",24.82
"612","2010-05-19",24.790001
"613","2010-05-20",23.59
"614","2010-05-21",23.43
"615","2010-05-24",23.629999
"616","2010-05-25",23.07
"617","2010-05-26",23.73
"618","2010-05-27",24.83
"619","2010-05-28",25.02
"620","2010-06-01",25.030001
"621","2010-06-02",25.15
"622","2010-06-03",25.6
"623","2010-06-04",23.9
"624","2010-06-07",22.959999
"625","2010-06-08",22.34
"626","2010-06-09",23.370001
"627","2010-06-10",24.01
"628","2010-06-11",24.16
"629","2010-06-14",24.66
"630","2010-06-15",25.08
"631","2010-06-16",25.01
"632","2010-06-17",25.26
"633","2010-06-18",24.799999
"634","2010-06-21",25.09
"635","2010-06-22",23.690001
"636","2010-06-23",23.200001
"637","2010-06-24",23.41
"638","2010-06-25",23.67
"639","2010-06-28",23.91
"640","2010-06-29",23.02
"641","2010-06-30",22.18
"642","2010-07-01",22.030001
"643","2010-07-02",21.790001
"644","2010-07-06",21.4
"645","2010-07-07",21.9
"646","2010-07-08",22.610001
"647","2010-07-09",22.969999
"648","2010-07-12",22.719999
"649","2010-07-13",23.25
"650","2010-07-14",23.040001
"651","2010-07-15",23.09
"652","2010-07-16",22.85
"653","2010-07-19",23.01
"654","2010-07-20",24.030001
"655","2010-07-21",23.15
"656","2010-07-22",23.549999
"657","2010-07-23",24.299999
"658","2010-07-26",25.370001
"659","2010-07-27",25.43
"660","2010-07-28",25.35
"661","2010-07-29",25.299999
"662","2010-07-30",26.049999
"663","2010-08-02",26.58
"664","2010-08-03",26.139999
"665","2010-08-04",26.030001
"666","2010-08-05",25.27
"667","2010-08-06",25.110001
"668","2010-08-09",25.92
"669","2010-08-10",25.530001
"670","2010-08-11",24.940001
"671","2010-08-12",24.68
"672","2010-08-13",23.58
"673","2010-08-16",23.9
"674","2010-08-17",23.91
"675","2010-08-18",23.950001
"676","2010-08-19",23.690001
"677","2010-08-20",23.83
"678","2010-08-23",23.440001
"679","2010-08-24",23.01
"680","2010-08-25",23.6
"681","2010-08-26",24.040001
"682","2010-08-27",25.08
"683","2010-08-30",23.809999
"684","2010-08-31",23.139999
"685","2010-09-01",23.4
"686","2010-09-02",23.200001
"687","2010-09-03",24.360001
"688","2010-09-07",23.790001
"689","2010-09-08",24.049999
"690","2010-09-09",24
"691","2010-09-10",23.9
"692","2010-09-13",25.93
"693","2010-09-14",26.23
"694","2010-09-15",26.42
"695","2010-09-16",26.299999
"696","2010-09-17",27.459999
"697","2010-09-20",28.5
"698","2010-09-21",28.58
"699","2010-09-22",28.58
"700","2010-09-23",28.52
"701","2010-09-24",29.24
"702","2010-09-27",28.83
"703","2010-09-28",28.969999
"704","2010-09-29",29
"705","2010-09-30",29.030001
"706","2010-10-01",28.98
"707","2010-10-04",28.879999
"708","2010-10-05",29.09
"709","2010-10-06",28.610001
"710","2010-10-07",28.57
"711","2010-10-08",27.540001
"712","2010-10-11",27.530001
"713","2010-10-12",27.23
"714","2010-10-13",28.5
"715","2010-10-14",28.030001
"716","2010-10-15",27.52
"717","2010-10-18",28.040001
"718","2010-10-19",27.15
"719","2010-10-20",27.67
"720","2010-10-21",27.07
"721","2010-10-22",27.969999
"722","2010-10-25",28.4
"723","2010-10-26",28.379999
"724","2010-10-27",28.1
"725","2010-10-28",28.059999
"726","2010-10-29",27.91
"727","2010-11-01",27.68
"728","2010-11-02",28.219999
"729","2010-11-03",28.219999
"730","2010-11-04",28.07
"731","2010-11-05",28.26
"732","2010-11-08",28.16
"733","2010-11-09",24.91
"734","2010-11-10",25.02
"735","2010-11-11",24.98
"736","2010-11-12",24.5
"737","2010-11-15",24.43
"738","2010-11-16",23.91
"739","2010-11-17",23.4
"740","2010-11-18",24.08
"741","2010-11-19",25.030001
"742","2010-11-22",25.120001
"743","2010-11-23",25.030001
"744","2010-11-24",25.6
"745","2010-11-26",25.690001
"746","2010-11-29",25.610001
"747","2010-11-30",25.639999
"748","2010-12-01",25.92
"749","2010-12-02",26.02
"750","2010-12-03",26.07
"751","2010-12-06",26.82
"752","2010-12-07",26.51
"753","2010-12-08",26.51
"754","2010-12-09",26.440001
"755","2010-12-10",26.93
"756","2010-12-13",27
"757","2010-12-14",26.969999
"758","2010-12-15",26.65
"759","2010-12-16",26.969999
"760","2010-12-17",27.290001
"761","2010-12-20",27.540001
"762","2010-12-21",27.719999
"763","2010-12-22",27.83
"764","2010-12-23",27.790001
"765","2010-12-27",28.09
"766","2010-12-28",28.309999
"767","2010-12-29",28.4
"768","2010-12-30",28.530001
"769","2010-12-31",28.66
"770","2011-01-03",29.4
"771","2011-01-04",29.440001
"772","2011-01-05",29.780001
"773","2011-01-06",30.68
"774","2011-01-07",31.26
"775","2011-01-10",31.370001
"776","2011-01-11",30.889999
"777","2011-01-12",30.75
"778","2011-01-13",30.5
"779","2011-01-14",30.98
"780","2011-01-18",30.6
"781","2011-01-19",30.049999
"782","2011-01-20",30
"783","2011-01-21",29.690001
"784","2011-01-24",29.809999
"785","2011-01-25",29
"786","2011-01-26",28.709999
"787","2011-01-27",28.51
"788","2011-01-28",27.66
"789","2011-01-31",27.25
"790","2011-02-01",27.83
"791","2011-02-02",27.93
"792","2011-02-03",27.99
"793","2011-02-04",28
"794","2011-02-07",28.299999
"795","2011-02-08",28.360001
"796","2011-02-09",31.01
"797","2011-02-10",32.169998
"798","2011-02-11",32.150002
"799","2011-02-14",32.400002
"800","2011-02-15",32.400002
"801","2011-02-16",33.279999
"802","2011-02-17",33.849998
"803","2011-02-18",33.77
"804","2011-02-22",32.27
"805","2011-02-23",32.23
"806","2011-02-24",33.009998
"807","2011-02-25",34
"808","2011-02-28",33.639999
"809","2011-03-01",33.299999
"810","2011-03-02",32.849998
"811","2011-03-03",33.599998
"812","2011-03-04",33.139999
"813","2011-03-07",32.84
"814","2011-03-08",33.41
"815","2011-03-09",33.060001
"816","2011-03-10",32.970001
"817","2011-03-11",32.220001
"818","2011-03-14",32.439999
"819","2011-03-15",32.419998
"820","2011-03-16",32.549999
"821","2011-03-17",32.220001
"822","2011-03-18",32.380001
"823","2011-03-21",33.099998
"824","2011-03-22",32.66
"825","2011-03-23",33.259998
"826","2011-03-24",33.040001
"827","2011-03-25",33.259998
"828","2011-03-28",33.060001
"829","2011-03-29",33.369999
"830","2011-03-30",33.68
"831","2011-03-31",33.700001
"832","2011-04-01",34.599998
"833","2011-04-04",35.07
"834","2011-04-05",35.52
"835","2011-04-06",35.799999
"836","2011-04-07",35.450001
"837","2011-04-08",35.490002
"838","2011-04-11",35.169998
"839","2011-04-12",34.259998
"840","2011-04-13",34.18
"841","2011-04-14",34.18
"842","2011-04-15",36.060001
"843","2011-04-18",36.490002
"844","2011-04-19",37.490002
"845","2011-04-20",38.5
"846","2011-04-21",38.32
"847","2011-04-25",38.490002
"848","2011-04-26",38.639999
"849","2011-04-27",38.77
"850","2011-04-28",38.720001
"851","2011-04-29",39.369999
"852","2011-05-02",38.279999
"853","2011-05-03",37.720001
"854","2011-05-04",36.830002
"855","2011-05-05",36.470001
"856","2011-05-06",36.650002
"857","2011-05-09",36.689999
"858","2011-05-10",35.360001
"859","2011-05-11",35.389999
"860","2011-05-12",37.09
"861","2011-05-13",36.57
"862","2011-05-16",35.009998
"863","2011-05-17",34.59
"864","2011-05-18",34.509998
"865","2011-05-19",34.450001
"866","2011-05-20",34.34
"867","2011-05-23",33.439999
"868","2011-05-24",33.580002
"869","2011-05-25",33.720001
"870","2011-05-26",34.029999
"871","2011-05-27",34.459999
"872","2011-05-31",34.799999
"873","2011-06-01",33.25
"874","2011-06-02",33.720001
"875","2011-06-03",33.400002
"876","2011-06-06",32.970001
"877","2011-06-07",32.970001
"878","2011-06-08",32.27
"879","2011-06-09",33.02
"880","2011-06-10",32.709999
"881","2011-06-13",32.34
"882","2011-06-14",32.529999
"883","2011-06-15",32.240002
"884","2011-06-16",32.540001
"885","2011-06-17",32.43
"886","2011-06-20",32.580002
"887","2011-06-21",32.900002
"888","2011-06-22",32.02
"889","2011-06-23",32.259998
"890","2011-06-24",32.259998
"891","2011-06-27",32.360001
"892","2011-06-28",32.860001
"893","2011-06-29",32.759998
"894","2011-06-30",33.139999
"895","2011-07-01",34.02
"896","2011-07-05",33.900002
"897","2011-07-06",34.290001
"898","2011-07-07",34.900002
"899","2011-07-08",34.869999
"900","2011-07-11",34.18
"901","2011-07-12",34.599998
"902","2011-07-13",34.77
"903","2011-07-14",33.98
"904","2011-07-15",33.98
"905","2011-07-18",33.48
"906","2011-07-19",34.119999
"907","2011-07-20",33.900002
"908","2011-07-21",34.32
"909","2011-07-22",34.75
"910","2011-07-25",34.099998
"911","2011-07-26",33.639999
"912","2011-07-27",31.82
"913","2011-07-28",31.68
"914","2011-07-29",32.080002
"915","2011-08-01",31.92
"916","2011-08-02",30.540001
"917","2011-08-03",30.09
"918","2011-08-04",28.809999
"919","2011-08-05",27.959999
"920","2011-08-08",25.559999
"921","2011-08-09",26.91
"922","2011-08-10",25.610001
"923","2011-08-11",26.75
"924","2011-08-12",26.780001
"925","2011-08-15",27.200001
"926","2011-08-16",26.540001
"927","2011-08-17",26.82
"928","2011-08-18",24.030001
"929","2011-08-19",23.74
"930","2011-08-22",23.59
"931","2011-08-23",25.049999
"932","2011-08-24",25.52
"933","2011-08-25",25.51
"934","2011-08-26",25.969999
"935","2011-08-29",26.9
"936","2011-08-30",27.469999
"937","2011-08-31",26.879999
"938","2011-09-01",26.75
"939","2011-09-02",25.639999
"940","2011-09-06",25.92
"941","2011-09-07",27.5
"942","2011-09-08",27.190001
"943","2011-09-09",26.35
"944","2011-09-12",26.02
"945","2011-09-13",25.690001
"946","2011-09-14",26.360001
"947","2011-09-15",27.049999
"948","2011-09-16",27.68
"949","2011-09-19",27.5
"950","2011-09-20",27.65
"951","2011-09-21",26.91
"952","2011-09-22",25.809999
"953","2011-09-23",25.68
"954","2011-09-26",26.530001
"955","2011-09-27",26.92
"956","2011-09-28",26.139999
"957","2011-09-29",26.57
"958","2011-09-30",25.459999
"959","2011-10-03",25.459999
"960","2011-10-04",26.48
"961","2011-10-05",28.01
"962","2011-10-06",28.790001
"963","2011-10-07",27.200001
"964","2011-10-10",31.040001
"965","2011-10-11",31.84
"966","2011-10-12",31.969999
"967","2011-10-13",31.77
"968","2011-10-14",32.380001
"969","2011-10-17",30.77
"970","2011-10-18",31.98
"971","2011-10-19",31.799999
