"","date","ACH"
"207","2007-10-26",74.239998
"208","2007-10-29",75.059998
"209","2007-10-30",71.43
"210","2007-10-31",73.239998
"211","2007-11-01",68.019997
"212","2007-11-02",67.190002
"213","2007-11-05",61.080002
"214","2007-11-06",63.060001
"215","2007-11-07",59.040001
"216","2007-11-08",57.290001
"217","2007-11-09",56.77
"218","2007-11-12",52.349998
"219","2007-11-13",56.810001
"220","2007-11-14",57.619999
"221","2007-11-15",55.73
"222","2007-11-16",55.09
"223","2007-11-19",51.259998
"224","2007-11-20",54.540001
"225","2007-11-21",50.860001
"226","2007-11-23",51.490002
"227","2007-11-26",49.959999
"228","2007-11-27",53.009998
"229","2007-11-28",55.470001
"230","2007-11-29",56.240002
"231","2007-11-30",56.580002
"232","2007-12-03",55.139999
"233","2007-12-04",55.630001
"234","2007-12-05",57.779999
"235","2007-12-06",61.110001
"236","2007-12-07",60.119999
"237","2007-12-10",60.380001
"238","2007-12-11",57.220001
"239","2007-12-12",57
"240","2007-12-13",53.959999
"241","2007-12-14",51.52
"242","2007-12-17",48.720001
"243","2007-12-18",49.490002
"244","2007-12-19",50.41
"245","2007-12-20",50.150002
"246","2007-12-21",51.970001
"247","2007-12-24",53.66
"248","2007-12-26",53.950001
"249","2007-12-27",52.060001
"250","2007-12-28",52.509998
"251","2007-12-31",50.639999
"252","2008-01-02",48.599998
"253","2008-01-03",48.099998
"254","2008-01-04",46.619999
"255","2008-01-07",45.529999
"256","2008-01-08",44.400002
"257","2008-01-09",48.110001
"258","2008-01-10",49.16
"259","2008-01-11",46.509998
"260","2008-01-14",45.509998
"261","2008-01-15",41.400002
"262","2008-01-16",39.91
"263","2008-01-17",38.900002
"264","2008-01-18",40.16
"265","2008-01-22",35.810001
"266","2008-01-23",37.759998
"267","2008-01-24",36.82
"268","2008-01-25",37.299999
"269","2008-01-28",36.599998
"270","2008-01-29",37.369999
"271","2008-01-30",35.759998
"272","2008-01-31",36.18
"273","2008-02-01",41.060001
"274","2008-02-04",43.389999
"275","2008-02-05",39.509998
"276","2008-02-06",38.419998
"277","2008-02-07",39.029999
"278","2008-02-08",38.57
"279","2008-02-11",38.080002
"280","2008-02-12",38.889999
"281","2008-02-13",41.060001
"282","2008-02-14",42.25
"283","2008-02-15",44.580002
"284","2008-02-19",45.259998
"285","2008-02-20",46.32
"286","2008-02-21",47.060001
"287","2008-02-22",49.75
"288","2008-02-25",49.52
"289","2008-02-26",49.389999
"290","2008-02-27",52.119999
"291","2008-02-28",50.900002
"292","2008-02-29",48.700001
"293","2008-03-03",49.349998
"294","2008-03-04",45.830002
"295","2008-03-05",47.150002
"296","2008-03-06",45.709999
"297","2008-03-07",45.200001
"298","2008-03-10",43.07
"299","2008-03-11",46.98
"300","2008-03-12",45.02
"301","2008-03-13",43.630001
"302","2008-03-14",39.77
"303","2008-03-17",38.73
"304","2008-03-18",39.73
"305","2008-03-19",36.27
"306","2008-03-20",37.279999
"307","2008-03-24",37.66
"308","2008-03-25",39.209999
"309","2008-03-26",38.580002
"310","2008-03-27",39.310001
"311","2008-03-28",40.799999
"312","2008-03-31",40.43
"313","2008-04-01",43.900002
"314","2008-04-02",42.720001
"315","2008-04-03",44.25
"316","2008-04-04",43.950001
"317","2008-04-07",44.900002
"318","2008-04-08",43.599998
"319","2008-04-09",41.060001
"320","2008-04-10",42.16
"321","2008-04-11",40.130001
"322","2008-04-14",38.57
"323","2008-04-15",39.060001
"324","2008-04-16",40.169998
"325","2008-04-17",39.450001
"326","2008-04-18",39.950001
"327","2008-04-21",40.07
"328","2008-04-22",39.279999
"329","2008-04-23",43.75
"330","2008-04-24",45.459999
"331","2008-04-25",44.610001
"332","2008-04-28",43.720001
"333","2008-04-29",42.630001
"334","2008-04-30",42.82
"335","2008-05-01",42.23
"336","2008-05-02",42.599998
"337","2008-05-05",43.110001
"338","2008-05-06",44.16
"339","2008-05-07",41.25
"340","2008-05-08",40.889999
"341","2008-05-09",40.98
"342","2008-05-12",41.009998
"343","2008-05-13",42.580002
"344","2008-05-14",43.73
"345","2008-05-15",44.290001
"346","2008-05-16",44.34
"347","2008-05-19",46.099998
"348","2008-05-20",45.240002
"349","2008-05-21",44.16
"350","2008-05-22",43.779999
"351","2008-05-23",42.759998
"352","2008-05-27",42.09
"353","2008-05-28",42.66
"354","2008-05-29",42.25
"355","2008-05-30",43.75
"356","2008-06-02",43.709999
"357","2008-06-03",42.060001
"358","2008-06-04",41.360001
"359","2008-06-05",41.700001
"360","2008-06-06",39.73
"361","2008-06-09",39.77
"362","2008-06-10",38.799999
"363","2008-06-11",36.970001
"364","2008-06-12",36.799999
"365","2008-06-13",36.52
"366","2008-06-16",36.689999
"367","2008-06-17",36.16
"368","2008-06-18",35.799999
"369","2008-06-19",34.549999
"370","2008-06-20",31.85
"371","2008-06-23",31.040001
"372","2008-06-24",29.27
"373","2008-06-25",29.32
"374","2008-06-26",28.559999
"375","2008-06-27",28.870001
"376","2008-06-30",28.540001
"377","2008-07-01",28.33
"378","2008-07-02",27.23
"379","2008-07-03",27
"380","2008-07-07",27.969999
"381","2008-07-08",27.74
"382","2008-07-09",27.290001
"383","2008-07-10",29.34
"384","2008-07-11",29.209999
"385","2008-07-14",27.9
"386","2008-07-15",26.049999
"387","2008-07-16",27.799999
"388","2008-07-17",27.52
"389","2008-07-18",27.790001
"390","2008-07-21",27.690001
"391","2008-07-22",27.389999
"392","2008-07-23",27.58
"393","2008-07-24",25.860001
"394","2008-07-25",26.4
"395","2008-07-28",25.25
"396","2008-07-29",26.09
"397","2008-07-30",26.34
"398","2008-07-31",25.41
"399","2008-08-01",24.190001
"400","2008-08-04",23
"401","2008-08-05",22.77
"402","2008-08-06",23.16
"403","2008-08-07",21.09
"404","2008-08-08",21.26
"405","2008-08-11",20.59
"406","2008-08-12",20.620001
"407","2008-08-13",21.200001
"408","2008-08-14",21.860001
"409","2008-08-15",20.84
"410","2008-08-18",20.42
"411","2008-08-19",20.030001
"412","2008-08-20",21.65
"413","2008-08-21",21.700001
"414","2008-08-22",21.73
"415","2008-08-25",21.700001
"416","2008-08-26",22.26
"417","2008-08-27",23.709999
"418","2008-08-28",23.040001
"419","2008-08-29",22.1
"420","2008-09-02",21.75
"421","2008-09-03",20.5
"422","2008-09-04",19.65
"423","2008-09-05",20.360001
"424","2008-09-08",20.120001
"425","2008-09-09",18.24
"426","2008-09-10",18.17
"427","2008-09-11",17.610001
"428","2008-09-12",18.559999
"429","2008-09-15",16.77
"430","2008-09-16",17.440001
"431","2008-09-17",14.98
"432","2008-09-18",17.74
"433","2008-09-19",18.77
"434","2008-09-22",18.639999
"435","2008-09-23",17.450001
"436","2008-09-24",17.6
"437","2008-09-25",17.799999
"438","2008-09-26",16.620001
"439","2008-09-29",14.54
"440","2008-09-30",15.15
"441","2008-10-01",15.01
"442","2008-10-02",14.26
"443","2008-10-03",14.24
"444","2008-10-06",13.3
"445","2008-10-07",12.19
"446","2008-10-08",11.65
"447","2008-10-09",10.74
"448","2008-10-10",11.04
"449","2008-10-13",12.6
"450","2008-10-14",11.93
"451","2008-10-15",10.12
"452","2008-10-16",10.94
"453","2008-10-17",10.69
"454","2008-10-20",11.82
"455","2008-10-21",10.62
"456","2008-10-22",9.45
"457","2008-10-23",9.38
"458","2008-10-24",8.08
"459","2008-10-27",7.31
"460","2008-10-28",8.35
"461","2008-10-29",8.16
"462","2008-10-30",9.89
"463","2008-10-31",9.38
"464","2008-11-03",9.34
"465","2008-11-04",10.43
"466","2008-11-05",9.48
"467","2008-11-06",8.49
"468","2008-11-07",9.46
"469","2008-11-10",10.68
"470","2008-11-11",10.07
"471","2008-11-12",10.25
"472","2008-11-13",11.97
"473","2008-11-14",10.75
"474","2008-11-17",10.43
"475","2008-11-18",10.03
"476","2008-11-19",8.99
"477","2008-11-20",8.15
"478","2008-11-21",9.61
"479","2008-11-24",10.19
"480","2008-11-25",9.78
"481","2008-11-26",11.25
"482","2008-11-28",11.53
"483","2008-12-01",10.65
"484","2008-12-02",11.41
"485","2008-12-03",12.08
"486","2008-12-04",11.14
"487","2008-12-05",11.87
"488","2008-12-08",13.87
"489","2008-12-09",13.55
"490","2008-12-10",14.86
"491","2008-12-11",14.2
"492","2008-12-12",14.08
"493","2008-12-15",13.59
"494","2008-12-16",15.02
"495","2008-12-17",15.76
"496","2008-12-18",15.27
"497","2008-12-19",15.7
"498","2008-12-22",14.17
"499","2008-12-23",13.25
"500","2008-12-24",13.56
"501","2008-12-26",13.71
"502","2008-12-29",13.29
"503","2008-12-30",13.21
"504","2008-12-31",13.51
"505","2009-01-02",15.65
"506","2009-01-05",16.1
"507","2009-01-06",16.379999
"508","2009-01-07",15.47
"509","2009-01-08",15.2
"510","2009-01-09",14.3
"511","2009-01-12",12.68
"512","2009-01-13",12.74
"513","2009-01-14",12.02
"514","2009-01-15",12.04
"515","2009-01-16",12.05
"516","2009-01-20",11.05
"517","2009-01-21",11.35
"518","2009-01-22",10.25
"519","2009-01-23",10.5
"520","2009-01-26",10.83
"521","2009-01-27",11.02
"522","2009-01-28",11.26
"523","2009-01-29",10.75
"524","2009-01-30",11.2
"525","2009-02-02",10.9
"526","2009-02-03",11.41
"527","2009-02-04",12.25
"528","2009-02-05",12.87
"529","2009-02-06",13.71
"530","2009-02-09",14.48
"531","2009-02-10",13.45
"532","2009-02-11",14.12
"533","2009-02-12",13.6
"534","2009-02-13",13.96
"535","2009-02-17",12.63
"536","2009-02-18",12.97
"537","2009-02-19",12.89
"538","2009-02-20",12.25
"539","2009-02-23",12.11
"540","2009-02-24",12.33
"541","2009-02-25",12.28
"542","2009-02-26",11.96
"543","2009-02-27",11.71
"544","2009-03-02",10.77
"545","2009-03-03",11.66
"546","2009-03-04",13.31
"547","2009-03-05",12.12
"548","2009-03-06",12.06
"549","2009-03-09",12.09
"550","2009-03-10",13.38
"551","2009-03-11",12.9
"552","2009-03-12",13.15
"553","2009-03-13",13.3
"554","2009-03-16",14.27
"555","2009-03-17",14.01
"556","2009-03-18",13.56
"557","2009-03-19",14.24
"558","2009-03-20",14.11
"559","2009-03-23",17.049999
"560","2009-03-24",16.280001
"561","2009-03-25",16.200001
"562","2009-03-26",17.129999
"563","2009-03-27",16.709999
"564","2009-03-30",14.61
"565","2009-03-31",14.62
"566","2009-04-01",15.61
"567","2009-04-02",16.9
"568","2009-04-03",17.65
"569","2009-04-06",17.639999
"570","2009-04-07",17.02
"571","2009-04-08",17.530001
"572","2009-04-09",18.719999
"573","2009-04-13",19.120001
"574","2009-04-14",19.6
"575","2009-04-15",21.610001
"576","2009-04-16",21.35
"577","2009-04-17",20.110001
"578","2009-04-20",19.01
"579","2009-04-21",19.65
"580","2009-04-22",18.41
"581","2009-04-23",19.09
"582","2009-04-24",19.459999
"583","2009-04-27",18.469999
"584","2009-04-28",17.940001
"585","2009-04-29",18.82
"586","2009-04-30",19.23
"587","2009-05-01",19.690001
"588","2009-05-04",21.99
"589","2009-05-05",21.43
"590","2009-05-06",22.629999
"591","2009-05-07",21.940001
"592","2009-05-08",24.540001
"593","2009-05-11",22.9
"594","2009-05-12",22.879999
"595","2009-05-13",22.23
"596","2009-05-14",22.4
"597","2009-05-15",22.379999
"598","2009-05-18",24.66
"599","2009-05-19",24.85
"600","2009-05-20",24.059999
"601","2009-05-21",22.940001
"602","2009-05-22",22.73
"603","2009-05-26",23.09
"604","2009-05-27",22.32
"605","2009-05-28",23.25
"606","2009-05-29",24.389999
"607","2009-06-01",26.440001
"608","2009-06-02",25.950001
"609","2009-06-03",25.559999
"610","2009-06-04",26.200001
"611","2009-06-05",26.35
"612","2009-06-08",25.219999
"613","2009-06-09",25.57
"614","2009-06-10",26.98
"615","2009-06-11",28.08
"616","2009-06-12",27.83
"617","2009-06-15",25.709999
"618","2009-06-16",25.23
"619","2009-06-17",25.15
"620","2009-06-18",24.93
"621","2009-06-19",24.73
"622","2009-06-22",23.57
"623","2009-06-23",23.209999
"624","2009-06-24",24.290001
"625","2009-06-25",24.709999
"626","2009-06-26",24.950001
"627","2009-06-29",24.389999
"628","2009-06-30",23.34
"629","2009-07-01",23.940001
"630","2009-07-02",22.799999
"631","2009-07-06",22.860001
"632","2009-07-07",22.17
"633","2009-07-08",21.950001
"634","2009-07-09",22.26
"635","2009-07-10",22.1
"636","2009-07-13",22
"637","2009-07-14",22.49
"638","2009-07-15",24.08
"639","2009-07-16",24.219999
"640","2009-07-17",25
"641","2009-07-20",26.799999
"642","2009-07-21",26.33
"643","2009-07-22",26.4
"644","2009-07-23",27.389999
"645","2009-07-24",28.76
"646","2009-07-27",29.690001
"647","2009-07-28",29.190001
"648","2009-07-29",27.049999
"649","2009-07-30",28.450001
"650","2009-07-31",28.879999
"651","2009-08-03",31.93
"652","2009-08-04",32.540001
"653","2009-08-05",32.060001
"654","2009-08-06",31.59
"655","2009-08-07",30.98
"656","2009-08-10",31.690001
"657","2009-08-11",30.950001
"658","2009-08-12",30.93
"659","2009-08-13",31.32
"660","2009-08-14",30.139999
"661","2009-08-17",27.940001
"662","2009-08-18",28.82
"663","2009-08-19",28.07
"664","2009-08-20",29.190001
"665","2009-08-21",29.379999
"666","2009-08-24",28.85
"667","2009-08-25",28.73
"668","2009-08-26",28.389999
"669","2009-08-27",27.77
"670","2009-08-28",27.4
"671","2009-08-31",26.559999
"672","2009-09-01",26.040001
"673","2009-09-02",26.209999
"674","2009-09-03",27.85
"675","2009-09-04",28.549999
"676","2009-09-08",29.67
"677","2009-09-09",29.450001
"678","2009-09-10",29.540001
"679","2009-09-11",29.26
"680","2009-09-14",29.190001
"681","2009-09-15",29.35
"682","2009-09-16",30.440001
"683","2009-09-17",30.32
"684","2009-09-18",29.959999
"685","2009-09-21",28.969999
"686","2009-09-22",29.16
"687","2009-09-23",28.469999
"688","2009-09-24",27.6
"689","2009-09-25",27.540001
"690","2009-09-28",27.74
"691","2009-09-29",27.6
"692","2009-09-30",27.389999
"693","2009-10-01",26.42
"694","2009-10-02",26.139999
"695","2009-10-05",26.73
"696","2009-10-06",27.77
"697","2009-10-07",28.08
"698","2009-10-08",29.41
"699","2009-10-09",29.51
"700","2009-10-12",29.059999
"701","2009-10-13",28.67
"702","2009-10-14",29.9
"703","2009-10-15",29.889999
"704","2009-10-16",28.940001
"705","2009-10-19",29.870001
"706","2009-10-20",29.450001
"707","2009-10-21",29.360001
"708","2009-10-22",29.57
"709","2009-10-23",28.91
"710","2009-10-26",28.65
"711","2009-10-27",27.940001
"712","2009-10-28",27.030001
"713","2009-10-29",28.16
"714","2009-10-30",27.200001
"715","2009-11-02",27.559999
"716","2009-11-03",27.809999
"717","2009-11-04",27.84
"718","2009-11-05",28.25
"719","2009-11-06",28.309999
"720","2009-11-09",28.889999
"721","2009-11-10",28.440001
"722","2009-11-11",28.6
"723","2009-11-12",27.9
"724","2009-11-13",28.129999
"725","2009-11-16",29.389999
"726","2009-11-17",29.200001
"727","2009-11-18",28.360001
"728","2009-11-19",27.75
"729","2009-11-20",27.6
"730","2009-11-23",27.969999
"731","2009-11-24",27.799999
"732","2009-11-25",28.799999
"733","2009-11-27",27.639999
"734","2009-11-30",27.620001
"735","2009-12-01",28.219999
"736","2009-12-02",28.49
"737","2009-12-03",29.01
"738","2009-12-04",28.67
"739","2009-12-07",28.129999
"740","2009-12-08",27.209999
"741","2009-12-09",27.780001
"742","2009-12-10",27.610001
"743","2009-12-11",28.4
"744","2009-12-14",28.42
"745","2009-12-15",28.57
"746","2009-12-16",28.17
"747","2009-12-17",27.32
"748","2009-12-18",26.9
"749","2009-12-21",27.07
"750","2009-12-22",27.040001
"751","2009-12-23",27.68
"752","2009-12-24",27.799999
"753","2009-12-28",27.27
"754","2009-12-29",27.24
"755","2009-12-30",27.4
"756","2009-12-31",27.25
"757","2010-01-04",28.6
"758","2010-01-05",30.6
"759","2010-01-06",32.099998
"760","2010-01-07",31.92
"761","2010-01-08",32.369999
"762","2010-01-11",33.990002
"763","2010-01-12",32.110001
"764","2010-01-13",31.450001
"765","2010-01-14",31.610001
"766","2010-01-15",31.040001
"767","2010-01-19",31.49
"768","2010-01-20",30.33
"769","2010-01-21",28.4
"770","2010-01-22",27.35
"771","2010-01-25",27.52
"772","2010-01-26",26.120001
"773","2010-01-27",25.48
"774","2010-01-28",25.27
"775","2010-01-29",24.809999
"776","2010-02-01",25.809999
"777","2010-02-02",26.16
"778","2010-02-03",25.709999
"779","2010-02-04",24.030001
"780","2010-02-05",23.870001
"781","2010-02-08",22.82
"782","2010-02-09",23.940001
"783","2010-02-10",23.74
"784","2010-02-11",24.6
"785","2010-02-12",23.690001
"786","2010-02-16",24.57
"787","2010-02-17",24.360001
"788","2010-02-18",24.110001
"789","2010-02-19",23.530001
"790","2010-02-22",23.700001
"791","2010-02-23",23.51
"792","2010-02-24",24.08
"793","2010-02-25",23.969999
"794","2010-02-26",24.1
"795","2010-03-01",25.15
"796","2010-03-02",25.209999
"797","2010-03-03",25.65
"798","2010-03-04",24.92
"799","2010-03-05",26.139999
"800","2010-03-08",26.370001
"801","2010-03-09",26.049999
"802","2010-03-10",26.299999
"803","2010-03-11",25.879999
"804","2010-03-12",26
"805","2010-03-15",25.42
"806","2010-03-16",25.549999
"807","2010-03-17",26.48
"808","2010-03-18",25.879999
"809","2010-03-19",26.77
"810","2010-03-22",26.139999
"811","2010-03-23",26.459999
"812","2010-03-24",25.860001
"813","2010-03-25",25.110001
"814","2010-03-26",25.200001
"815","2010-03-29",25.58
"816","2010-03-30",26.4
"817","2010-03-31",25.74
"818","2010-04-01",26.24
"819","2010-04-05",26.440001
"820","2010-04-06",26.6
"821","2010-04-07",26.700001
"822","2010-04-08",27.639999
"823","2010-04-09",28.639999
"824","2010-04-12",28.58
"825","2010-04-13",28.08
"826","2010-04-14",28.219999
"827","2010-04-15",28.4
"828","2010-04-16",26.68
"829","2010-04-19",26.200001
"830","2010-04-20",26.65
"831","2010-04-21",26.209999
"832","2010-04-22",26.24
"833","2010-04-23",26.049999
"834","2010-04-26",25.98
"835","2010-04-27",24.48
"836","2010-04-28",24.440001
"837","2010-04-29",24.629999
"838","2010-04-30",24.26
"839","2010-05-03",24.299999
"840","2010-05-04",22.92
"841","2010-05-05",22.629999
"842","2010-05-06",21.450001
"843","2010-05-07",22.01
"844","2010-05-10",23.860001
"845","2010-05-11",22.889999
"846","2010-05-12",23
"847","2010-05-13",22.43
"848","2010-05-14",22.030001
"849","2010-05-17",20.940001
"850","2010-05-18",20.73
"851","2010-05-19",19.92
"852","2010-05-20",18.43
"853","2010-05-21",19.610001
"854","2010-05-24",20.26
"855","2010-05-25",19.77
"856","2010-05-26",19.610001
"857","2010-05-27",21.620001
"858","2010-05-28",21
"859","2010-06-01",19.65
"860","2010-06-02",20.469999
"861","2010-06-03",20.15
"862","2010-06-04",19.139999
"863","2010-06-07",18.879999
"864","2010-06-08",19.5
"865","2010-06-09",19.280001
"866","2010-06-10",19.65
"867","2010-06-11",19.99
"868","2010-06-14",20.120001
"869","2010-06-15",20.9
"870","2010-06-16",20.67
"871","2010-06-17",19.99
"872","2010-06-18",19.98
"873","2010-06-21",20.780001
"874","2010-06-22",20.93
"875","2010-06-23",20.9
"876","2010-06-24",20.139999
"877","2010-06-25",20.32
"878","2010-06-28",20.059999
"879","2010-06-29",19.02
"880","2010-06-30",18.66
"881","2010-07-01",18.77
"882","2010-07-02",18.43
"883","2010-07-06",18.790001
"884","2010-07-07",19.43
"885","2010-07-08",19.139999
"886","2010-07-09",19.690001
"887","2010-07-12",19.6
"888","2010-07-13",20.190001
"889","2010-07-14",19.74
"890","2010-07-15",19.370001
"891","2010-07-16",19.110001
"892","2010-07-19",19.25
"893","2010-07-20",20.51
"894","2010-07-21",20.41
"895","2010-07-22",21.370001
"896","2010-07-23",21.58
"897","2010-07-26",21.549999
"898","2010-07-27",21.84
"899","2010-07-28",21.84
"900","2010-07-29",21.84
"901","2010-07-30",22.16
"902","2010-08-02",22.52
"903","2010-08-03",21.200001
"904","2010-08-04",21.99
"905","2010-08-05",21.83
"906","2010-08-06",21.6
"907","2010-08-09",21.42
"908","2010-08-10",20.9
"909","2010-08-11",20.200001
"910","2010-08-12",20.15
"911","2010-08-13",20.27
"912","2010-08-16",20.66
"913","2010-08-17",20.9
"914","2010-08-18",21.059999
"915","2010-08-19",21.200001
"916","2010-08-20",21.110001
"917","2010-08-23",20.370001
"918","2010-08-24",19.790001
"919","2010-08-25",19.450001
"920","2010-08-26",19.290001
"921","2010-08-27",19.99
"922","2010-08-30",19.58
"923","2010-08-31",19.799999
"924","2010-09-01",20.48
"925","2010-09-02",20.65
"926","2010-09-03",20.540001
"927","2010-09-07",21
"928","2010-09-08",21.379999
"929","2010-09-09",21.24
"930","2010-09-10",21.219999
"931","2010-09-13",21.91
"932","2010-09-14",21.9
"933","2010-09-15",21.450001
"934","2010-09-16",21.43
"935","2010-09-17",21.709999
"936","2010-09-20",22.110001
"937","2010-09-21",22.1
"938","2010-09-22",22.440001
"939","2010-09-23",21.93
"940","2010-09-24",22.629999
"941","2010-09-27",22.68
"942","2010-09-28",24.01
"943","2010-09-29",24.52
"944","2010-09-30",23.809999
"945","2010-10-01",24.049999
"946","2010-10-04",24.700001
"947","2010-10-05",25.379999
"948","2010-10-06",25.139999
"949","2010-10-07",24.6
"950","2010-10-08",24.790001
"951","2010-10-11",26.1
"952","2010-10-12",26.35
"953","2010-10-13",26.440001
"954","2010-10-14",26.190001
"955","2010-10-15",26.65
"956","2010-10-18",26.49
"957","2010-10-19",25.92
"958","2010-10-20",26.16
"959","2010-10-21",25.790001
"960","2010-10-22",25.299999
"961","2010-10-25",25.16
"962","2010-10-26",24.41
"963","2010-10-27",23.51
"964","2010-10-28",24.07
"965","2010-10-29",23.969999
"966","2010-11-01",24.15
