"","date","CUB"
"115","2007-06-18",29.360001
"116","2007-06-19",30.059999
"117","2007-06-20",30.07
"118","2007-06-21",29.860001
"119","2007-06-22",29.02
"120","2007-06-25",29.66
"121","2007-06-26",29.700001
"122","2007-06-27",30.09
"123","2007-06-28",29.690001
"124","2007-06-29",30.18
"125","2007-07-02",32.09
"126","2007-07-03",32.240002
"127","2007-07-05",33.669998
"128","2007-07-06",33.139999
"129","2007-07-09",34.049999
"130","2007-07-10",33.77
"131","2007-07-11",33.860001
"132","2007-07-12",31.15
"133","2007-07-13",30.6
"134","2007-07-16",31.26
"135","2007-07-17",32.919998
"136","2007-07-18",32.27
"137","2007-07-19",33.709999
"138","2007-07-20",31.77
"139","2007-07-23",32.349998
"140","2007-07-24",30.6
"141","2007-07-25",31.129999
"142","2007-07-26",29.01
"143","2007-07-27",28.01
"144","2007-07-30",28.629999
"145","2007-07-31",27.530001
"146","2007-08-01",27.389999
"147","2007-08-02",33.450001
"148","2007-08-03",31.049999
"149","2007-08-06",32.459999
"150","2007-08-07",31.68
"151","2007-08-08",29.76
"152","2007-08-09",27.35
"153","2007-08-10",32.889999
"154","2007-08-13",35.130001
"155","2007-08-14",34
"156","2007-08-15",32.919998
"157","2007-08-16",33.32
"158","2007-08-17",33.84
"159","2007-08-20",34.669998
"160","2007-08-21",35.310001
"161","2007-08-22",36.209999
"162","2007-08-23",36.880001
"163","2007-08-24",38.259998
"164","2007-08-27",37.41
"165","2007-08-28",35.900002
"166","2007-08-29",36.91
"167","2007-08-30",38.060001
"168","2007-08-31",39.529999
"169","2007-09-04",39.950001
"170","2007-09-05",40.82
"171","2007-09-06",42.599998
"172","2007-09-07",40.84
"173","2007-09-10",39.470001
"174","2007-09-11",41.110001
"175","2007-09-12",42.220001
"176","2007-09-13",42.75
"177","2007-09-14",43.220001
"178","2007-09-17",43.290001
"179","2007-09-18",44.75
"180","2007-09-19",45.380001
"181","2007-09-20",46.419998
"182","2007-09-21",45.32
"183","2007-09-24",41.349998
"184","2007-09-25",42.700001
"185","2007-09-26",42.799999
"186","2007-09-27",43.75
"187","2007-09-28",42.169998
"188","2007-10-01",43.23
"189","2007-10-02",43.990002
"190","2007-10-03",44.599998
"191","2007-10-04",46.360001
"192","2007-10-05",47.799999
"193","2007-10-08",47.360001
"194","2007-10-09",47
"195","2007-10-10",45.650002
"196","2007-10-11",44.25
"197","2007-10-12",45.779999
"198","2007-10-15",44.119999
"199","2007-10-16",45.59
"200","2007-10-17",46.040001
"201","2007-10-18",46.080002
"202","2007-10-19",44.029999
"203","2007-10-22",45.709999
"204","2007-10-23",46.34
"205","2007-10-24",45.68
"206","2007-10-25",45.990002
"207","2007-10-26",46.099998
"208","2007-10-29",45.169998
"209","2007-10-30",45.110001
"210","2007-10-31",45
"211","2007-11-01",42.299999
"212","2007-11-02",43.77
"213","2007-11-05",45.400002
"214","2007-11-06",46.759998
"215","2007-11-07",45.189999
"216","2007-11-08",43.549999
"217","2007-11-09",41.23
"218","2007-11-12",39.169998
"219","2007-11-13",42.27
"220","2007-11-14",41.459999
"221","2007-11-15",40.09
"222","2007-11-16",38.099998
"223","2007-11-19",37.029999
"224","2007-11-20",36.919998
"225","2007-11-21",36.790001
"226","2007-11-23",37.990002
"227","2007-11-26",35.689999
"228","2007-11-27",39.049999
"229","2007-11-28",40.720001
"230","2007-11-29",41.900002
"231","2007-11-30",39.48
"232","2007-12-03",39.34
"233","2007-12-04",39.490002
"234","2007-12-05",41.259998
"235","2007-12-06",37.200001
"236","2007-12-07",35.830002
"237","2007-12-10",37.169998
"238","2007-12-11",35.459999
"239","2007-12-12",35.169998
"240","2007-12-13",36.82
"241","2007-12-14",34.900002
"242","2007-12-17",36.189999
"243","2007-12-18",36.98
"244","2007-12-19",37.099998
"245","2007-12-20",36.209999
"246","2007-12-21",37.709999
"247","2007-12-24",38.580002
"248","2007-12-26",40.299999
"249","2007-12-27",39.290001
"250","2007-12-28",39.950001
"251","2007-12-31",39.200001
"252","2008-01-02",35.990002
"253","2008-01-03",35.68
"254","2008-01-04",34.279999
"255","2008-01-07",32.779999
"256","2008-01-08",30.799999
"257","2008-01-09",32.080002
"258","2008-01-10",31.23
"259","2008-01-11",31.360001
"260","2008-01-14",30.530001
"261","2008-01-15",30.540001
"262","2008-01-16",30.889999
"263","2008-01-17",29.700001
"264","2008-01-18",29.200001
"265","2008-01-22",27.33
"266","2008-01-23",28.049999
"267","2008-01-24",27.9
"268","2008-01-25",28.219999
"269","2008-01-28",27.040001
"270","2008-01-29",27.200001
"271","2008-01-30",26.639999
"272","2008-01-31",27.559999
"273","2008-02-01",28.27
"274","2008-02-04",27.9
"275","2008-02-05",27.25
"276","2008-02-06",26.459999
"277","2008-02-07",27.719999
"278","2008-02-08",28.219999
"279","2008-02-11",29.02
"280","2008-02-12",27.73
"281","2008-02-13",28.93
"282","2008-02-14",27.610001
"283","2008-02-15",26.780001
"284","2008-02-19",27.200001
"285","2008-02-20",27.459999
"286","2008-02-21",26.440001
"287","2008-02-22",25.42
"288","2008-02-25",28.450001
"289","2008-02-26",27.700001
"290","2008-02-27",28.77
"291","2008-02-28",26.65
"292","2008-02-29",25.57
"293","2008-03-03",27.24
"294","2008-03-04",27.4
"295","2008-03-05",28.85
"296","2008-03-06",28.629999
"297","2008-03-07",28.139999
"298","2008-03-10",27.639999
"299","2008-03-11",28.51
"300","2008-03-12",27.299999
"301","2008-03-13",28.82
"302","2008-03-14",26.950001
"303","2008-03-17",26.6
"304","2008-03-18",28.23
"305","2008-03-19",26.540001
"306","2008-03-20",27.610001
"307","2008-03-24",28.33
"308","2008-03-25",28.139999
"309","2008-03-26",27.360001
"310","2008-03-27",27.76
"311","2008-03-28",27.85
"312","2008-03-31",28.43
"313","2008-04-01",29.85
"314","2008-04-02",29.780001
"315","2008-04-03",29.219999
"316","2008-04-04",30.33
"317","2008-04-07",29.77
"318","2008-04-08",29.790001
"319","2008-04-09",29.209999
"320","2008-04-10",29.43
"321","2008-04-11",27.440001
"322","2008-04-14",27.35
"323","2008-04-15",27.309999
"324","2008-04-16",29.35
"325","2008-04-17",28.6
"326","2008-04-18",29.51
"327","2008-04-21",28.700001
"328","2008-04-22",28.58
"329","2008-04-23",27.860001
"330","2008-04-24",29.18
"331","2008-04-25",28.879999
"332","2008-04-28",27.879999
"333","2008-04-29",27.24
"334","2008-04-30",27.110001
"335","2008-05-01",27.83
"336","2008-05-02",26.799999
"337","2008-05-05",28.719999
"338","2008-05-06",27.530001
"339","2008-05-07",27.4
"340","2008-05-08",24.25
"341","2008-05-09",24.68
"342","2008-05-12",26.120001
"343","2008-05-13",26.48
"344","2008-05-14",26.66
"345","2008-05-15",26.99
"346","2008-05-16",27.379999
"347","2008-05-19",28
"348","2008-05-20",27.66
"349","2008-05-21",27.02
"350","2008-05-22",27
"351","2008-05-23",26.08
"352","2008-05-27",25.450001
"353","2008-05-28",24.35
"354","2008-05-29",24.42
"355","2008-05-30",25.280001
"356","2008-06-02",24.52
"357","2008-06-03",24.85
"358","2008-06-04",24.719999
"359","2008-06-05",26.190001
"360","2008-06-06",25.629999
"361","2008-06-09",24.190001
"362","2008-06-10",23.65
"363","2008-06-11",23.219999
"364","2008-06-12",22.440001
"365","2008-06-13",22.879999
"366","2008-06-16",22.66
"367","2008-06-17",22.309999
"368","2008-06-18",22.08
"369","2008-06-19",22.34
"370","2008-06-20",22.450001
"371","2008-06-23",22.34
"372","2008-06-24",21.73
"373","2008-06-25",21.540001
"374","2008-06-26",21.559999
"375","2008-06-27",22.299999
"376","2008-06-30",22.280001
"377","2008-07-01",22.040001
"378","2008-07-02",21.43
"379","2008-07-03",21.6
"380","2008-07-07",21.51
"381","2008-07-08",22.49
"382","2008-07-09",23.08
"383","2008-07-10",23.52
"384","2008-07-11",23.48
"385","2008-07-14",23.219999
"386","2008-07-15",23.4
"387","2008-07-16",24.1
"388","2008-07-17",24.26
"389","2008-07-18",25.959999
"390","2008-07-21",26.48
"391","2008-07-22",27.110001
"392","2008-07-23",27.27
"393","2008-07-24",26.52
"394","2008-07-25",26.780001
"395","2008-07-28",26.27
"396","2008-07-29",27.18
"397","2008-07-30",27.35
"398","2008-07-31",26.719999
"399","2008-08-01",27.01
"400","2008-08-04",26.4
"401","2008-08-05",27.790001
"402","2008-08-06",28.790001
"403","2008-08-07",29.58
"404","2008-08-08",28.32
"405","2008-08-11",29.219999
"406","2008-08-12",28.809999
"407","2008-08-13",28.92
"408","2008-08-14",29.299999
"409","2008-08-15",29.049999
"410","2008-08-18",29.1
"411","2008-08-19",29.16
"412","2008-08-20",29.1
"413","2008-08-21",28.450001
"414","2008-08-22",29.549999
"415","2008-08-25",27.940001
"416","2008-08-26",27.98
"417","2008-08-27",27.120001
"418","2008-08-28",28.01
"419","2008-08-29",27.690001
"420","2008-09-02",28.860001
"421","2008-09-03",28.370001
"422","2008-09-04",27.65
"423","2008-09-05",27.51
"424","2008-09-08",28.84
"425","2008-09-09",28.59
"426","2008-09-10",27.66
"427","2008-09-11",27.6
"428","2008-09-12",27.799999
"429","2008-09-15",27.01
"430","2008-09-16",27.26
"431","2008-09-17",25.959999
"432","2008-09-18",27.200001
"433","2008-09-19",28.33
"434","2008-09-22",28.139999
"435","2008-09-23",27.709999
"436","2008-09-24",27.059999
"437","2008-09-25",27.33
"438","2008-09-26",26.57
"439","2008-09-29",25.98
"440","2008-09-30",24.59
"441","2008-10-01",24.389999
"442","2008-10-02",22.48
"443","2008-10-03",22.639999
"444","2008-10-06",22.629999
"445","2008-10-07",21.91
"446","2008-10-08",21.9
"447","2008-10-09",19.879999
"448","2008-10-10",20.43
"449","2008-10-13",22.5
"450","2008-10-14",22.620001
"451","2008-10-15",20.76
"452","2008-10-16",22.059999
"453","2008-10-17",22
"454","2008-10-20",22.780001
"455","2008-10-21",22.030001
"456","2008-10-22",21.870001
"457","2008-10-23",21.34
"458","2008-10-24",20.379999
"459","2008-10-27",18.85
"460","2008-10-28",20.48
"461","2008-10-29",20.530001
"462","2008-10-30",21.66
"463","2008-10-31",22.25
"464","2008-11-03",22.4
"465","2008-11-04",22.4
"466","2008-11-05",21.049999
"467","2008-11-06",20.459999
"468","2008-11-07",20.99
"469","2008-11-10",20.9
"470","2008-11-11",20.040001
"471","2008-11-12",19.98
"472","2008-11-13",22.049999
"473","2008-11-14",20.75
"474","2008-11-17",21.32
"475","2008-11-18",21.92
"476","2008-11-19",20.540001
"477","2008-11-20",20.76
"478","2008-11-21",21.360001
"479","2008-11-24",22.07
"480","2008-11-25",22.59
"481","2008-11-26",24.629999
"482","2008-11-28",26.440001
"483","2008-12-01",23.440001
"484","2008-12-02",25.690001
"485","2008-12-03",26.129999
"486","2008-12-04",25.389999
"487","2008-12-05",26.200001
"488","2008-12-08",27.200001
"489","2008-12-09",27.52
"490","2008-12-10",27.9
"491","2008-12-11",27.77
"492","2008-12-12",28
"493","2008-12-15",27.82
"494","2008-12-16",28.6
"495","2008-12-17",27.879999
"496","2008-12-18",27.93
"497","2008-12-19",28.32
"498","2008-12-22",28.91
"499","2008-12-23",28.370001
"500","2008-12-24",28.709999
"501","2008-12-26",28.01
"502","2008-12-29",25.65
"503","2008-12-30",25.889999
"504","2008-12-31",27.200001
"505","2009-01-02",28.370001
"506","2009-01-05",28.18
"507","2009-01-06",28.66
"508","2009-01-07",28.309999
"509","2009-01-08",27.879999
"510","2009-01-09",27.08
"511","2009-01-12",27.200001
"512","2009-01-13",27.200001
"513","2009-01-14",26.309999
"514","2009-01-15",27.75
"515","2009-01-16",27.91
"516","2009-01-20",26.58
"517","2009-01-21",27.41
"518","2009-01-22",26.84
"519","2009-01-23",27.200001
"520","2009-01-26",28.200001
"521","2009-01-27",28.700001
"522","2009-01-28",29.370001
"523","2009-01-29",28.16
"524","2009-01-30",27.16
"525","2009-02-02",27.18
"526","2009-02-03",26.870001
"527","2009-02-04",26.92
"528","2009-02-05",31.030001
"529","2009-02-06",29.559999
"530","2009-02-09",31.43
"531","2009-02-10",29.74
"532","2009-02-11",29.969999
"533","2009-02-12",29.870001
"534","2009-02-13",30.99
"535","2009-02-17",29.799999
"536","2009-02-18",29.389999
"537","2009-02-19",30
"538","2009-02-20",31.129999
"539","2009-02-23",30.74
"540","2009-02-24",30.73
"541","2009-02-25",29.129999
"542","2009-02-26",27.290001
"543","2009-02-27",26.059999
"544","2009-03-02",23.870001
"545","2009-03-03",23.32
"546","2009-03-04",23.57
"547","2009-03-05",22.5
"548","2009-03-06",24.32
"549","2009-03-09",25.07
"550","2009-03-10",26.389999
"551","2009-03-11",26.35
"552","2009-03-12",27.77
"553","2009-03-13",27.700001
"554","2009-03-16",27.09
"555","2009-03-17",28.08
"556","2009-03-18",28.280001
"557","2009-03-19",27.610001
"558","2009-03-20",27.35
"559","2009-03-23",28.030001
"560","2009-03-24",27.190001
"561","2009-03-25",26.83
"562","2009-03-26",27.059999
"563","2009-03-27",26.07
"564","2009-03-30",25.48
"565","2009-03-31",25.33
"566","2009-04-01",25.540001
"567","2009-04-02",26.9
"568","2009-04-03",26.73
"569","2009-04-06",26.67
"570","2009-04-07",25.77
"571","2009-04-08",26.35
"572","2009-04-09",26.969999
"573","2009-04-13",26.25
"574","2009-04-14",25.1
"575","2009-04-15",28.33
"576","2009-04-16",29.65
"577","2009-04-17",30.309999
"578","2009-04-20",29.32
"579","2009-04-21",30.09
"580","2009-04-22",29.540001
"581","2009-04-23",28.99
"582","2009-04-24",29.57
"583","2009-04-27",28.67
"584","2009-04-28",28.290001
"585","2009-04-29",29.809999
"586","2009-04-30",28.709999
"587","2009-05-01",28.76
"588","2009-05-04",28.99
"589","2009-05-05",28.16
"590","2009-05-06",27.870001
"591","2009-05-07",31.139999
"592","2009-05-08",34.080002
"593","2009-05-11",34.459999
"594","2009-05-12",33.380001
"595","2009-05-13",33.209999
"596","2009-05-14",33.220001
"597","2009-05-15",33.639999
"598","2009-05-18",35.419998
"599","2009-05-19",36.049999
"600","2009-05-20",37.130001
"601","2009-05-21",35.98
"602","2009-05-22",35.799999
"603","2009-05-26",37.580002
"604","2009-05-27",36.43
"605","2009-05-28",38.119999
"606","2009-05-29",38.150002
"607","2009-06-01",38.889999
"608","2009-06-02",40.049999
"609","2009-06-03",38.310001
"610","2009-06-04",39.060001
"611","2009-06-05",39.599998
"612","2009-06-08",39.439999
"613","2009-06-09",39.23
"614","2009-06-10",38.939999
"615","2009-06-11",38.82
"616","2009-06-12",38.130001
"617","2009-06-15",37.919998
"618","2009-06-16",37.240002
"619","2009-06-17",37.810001
"620","2009-06-18",35.130001
"621","2009-06-19",35.66
"622","2009-06-22",34.669998
"623","2009-06-23",34.540001
"624","2009-06-24",34.869999
"625","2009-06-25",35.400002
"626","2009-06-26",35.5
"627","2009-06-29",36.189999
"628","2009-06-30",35.790001
"629","2009-07-01",36.619999
"630","2009-07-02",34.970001
"631","2009-07-06",33.73
"632","2009-07-07",33.959999
"633","2009-07-08",34.389999
"634","2009-07-09",34.130001
"635","2009-07-10",35.610001
"636","2009-07-13",36.330002
"637","2009-07-14",38.470001
"638","2009-07-15",39.02
"639","2009-07-16",39.779999
"640","2009-07-17",39.18
"641","2009-07-20",39.950001
"642","2009-07-21",40.52
"643","2009-07-22",40.740002
"644","2009-07-23",41.400002
"645","2009-07-24",40.07
"646","2009-07-27",39.790001
"647","2009-07-28",39.509998
"648","2009-07-29",39.799999
"649","2009-07-30",40.049999
"650","2009-07-31",39.16
"651","2009-08-03",40.470001
"652","2009-08-04",41.369999
"653","2009-08-05",41.07
"654","2009-08-06",40.259998
"655","2009-08-07",40.919998
"656","2009-08-10",39.540001
"657","2009-08-11",38.900002
"658","2009-08-12",40.139999
"659","2009-08-13",40.709999
"660","2009-08-14",39.799999
"661","2009-08-17",37.130001
"662","2009-08-18",37.439999
"663","2009-08-19",37.68
"664","2009-08-20",38.240002
"665","2009-08-21",38.98
"666","2009-08-24",39.040001
"667","2009-08-25",38.700001
"668","2009-08-26",37.669998
"669","2009-08-27",36.889999
"670","2009-08-28",35.689999
"671","2009-08-31",35.52
"672","2009-09-01",36.080002
"673","2009-09-02",36.279999
"674","2009-09-03",38.389999
"675","2009-09-04",37.68
"676","2009-09-08",37.75
"677","2009-09-09",38.009998
"678","2009-09-10",38.279999
"679","2009-09-11",38.799999
"680","2009-09-14",39.77
"681","2009-09-15",39.18
"682","2009-09-16",38.869999
"683","2009-09-17",39.639999
"684","2009-09-18",40.650002
"685","2009-09-21",40.580002
"686","2009-09-22",40.619999
"687","2009-09-23",39.75
"688","2009-09-24",38.869999
"689","2009-09-25",38.950001
"690","2009-09-28",39.91
"691","2009-09-29",39.77
"692","2009-09-30",39.470001
"693","2009-10-01",38.93
"694","2009-10-02",38.900002
"695","2009-10-05",38.950001
"696","2009-10-06",38.57
"697","2009-10-07",38.560001
"698","2009-10-08",38.419998
"699","2009-10-09",38.830002
"700","2009-10-12",38.09
"701","2009-10-13",37.16
"702","2009-10-14",38.34
"703","2009-10-15",38.139999
"704","2009-10-16",37.790001
"705","2009-10-19",37.57
"706","2009-10-20",37
"707","2009-10-21",35.889999
"708","2009-10-22",36.27
"709","2009-10-23",35.939999
"710","2009-10-26",35.77
"711","2009-10-27",35.889999
"712","2009-10-28",35.02
"713","2009-10-29",35.779999
"714","2009-10-30",34.709999
"715","2009-11-02",34.740002
"716","2009-11-03",34.610001
"717","2009-11-04",33.77
"718","2009-11-05",34.610001
"719","2009-11-06",34.25
"720","2009-11-09",35.25
"721","2009-11-10",34.810001
"722","2009-11-11",35.34
"723","2009-11-12",34.080002
"724","2009-11-13",34.189999
"725","2009-11-16",35.950001
"726","2009-11-17",35.900002
"727","2009-11-18",35.439999
"728","2009-11-19",34.25
"729","2009-11-20",34.91
"730","2009-11-23",35.77
"731","2009-11-24",36.349998
"732","2009-11-25",36.400002
"733","2009-11-27",35.790001
"734","2009-11-30",34.82
"735","2009-12-01",34.669998
"736","2009-12-02",35.209999
"737","2009-12-03",35.18
"738","2009-12-04",35.650002
"739","2009-12-07",37.599998
"740","2009-12-08",38.029999
"741","2009-12-09",38
"742","2009-12-10",36.720001
"743","2009-12-11",36.959999
"744","2009-12-14",38.240002
"745","2009-12-15",38.189999
"746","2009-12-16",37.66
"747","2009-12-17",37.450001
"748","2009-12-18",37.400002
"749","2009-12-21",37.419998
"750","2009-12-22",37.580002
"751","2009-12-23",37.790001
"752","2009-12-24",37.889999
"753","2009-12-28",37.790001
"754","2009-12-29",37.709999
"755","2009-12-30",38.130001
"756","2009-12-31",37.299999
"757","2010-01-04",39.150002
"758","2010-01-05",41.580002
"759","2010-01-06",41.02
"760","2010-01-07",40.259998
"761","2010-01-08",40.759998
"762","2010-01-11",42.009998
"763","2010-01-12",41.869999
"764","2010-01-13",41.810001
"765","2010-01-14",41.849998
"766","2010-01-15",40.369999
"767","2010-01-19",41.470001
"768","2010-01-20",40.290001
"769","2010-01-21",38.950001
"770","2010-01-22",39.66
"771","2010-01-25",40.049999
"772","2010-01-26",38.73
"773","2010-01-27",39.049999
"774","2010-01-28",39.27
"775","2010-01-29",39.049999
"776","2010-02-01",39.580002
"777","2010-02-02",39.43
"778","2010-02-03",39.580002
"779","2010-02-04",38.029999
"780","2010-02-05",37.799999
"781","2010-02-08",35.07
"782","2010-02-09",33.799999
"783","2010-02-10",32.439999
"784","2010-02-11",32.419998
"785","2010-02-12",33.43
"786","2010-02-16",33.220001
"787","2010-02-17",33
"788","2010-02-18",33.369999
"789","2010-02-19",33.619999
"790","2010-02-22",34.279999
"791","2010-02-23",34.049999
"792","2010-02-24",34.049999
"793","2010-02-25",34.490002
"794","2010-02-26",34.490002
"795","2010-03-01",34.810001
"796","2010-03-02",34.740002
"797","2010-03-03",34.790001
"798","2010-03-04",35.220001
"799","2010-03-05",36.290001
"800","2010-03-08",35.02
"801","2010-03-09",35.560001
"802","2010-03-10",36.049999
"803","2010-03-11",36.240002
"804","2010-03-12",36.290001
"805","2010-03-15",36.709999
"806","2010-03-16",36.150002
"807","2010-03-17",36.040001
"808","2010-03-18",36.34
"809","2010-03-19",36.119999
"810","2010-03-22",36.369999
"811","2010-03-23",36.439999
"812","2010-03-24",36.040001
"813","2010-03-25",35.869999
"814","2010-03-26",36.09
"815","2010-03-29",36.040001
"816","2010-03-30",36.189999
"817","2010-03-31",36
"818","2010-04-01",36.330002
"819","2010-04-05",36.389999
"820","2010-04-06",36.110001
"821","2010-04-07",36.049999
"822","2010-04-08",35.560001
"823","2010-04-09",35.880001
"824","2010-04-12",36.43
"825","2010-04-13",36.779999
"826","2010-04-14",37.540001
"827","2010-04-15",37.59
"828","2010-04-16",37.200001
"829","2010-04-19",37.360001
"830","2010-04-20",37.439999
"831","2010-04-21",37.599998
"832","2010-04-22",38.009998
"833","2010-04-23",37.990002
"834","2010-04-26",37.959999
"835","2010-04-27",37.650002
"836","2010-04-28",37.73
"837","2010-04-29",38.549999
"838","2010-04-30",37.310001
"839","2010-05-03",37.98
"840","2010-05-04",37.189999
"841","2010-05-05",38.349998
"842","2010-05-06",36.830002
"843","2010-05-07",35.68
"844","2010-05-10",37.630001
"845","2010-05-11",37.689999
"846","2010-05-12",39.060001
"847","2010-05-13",39.259998
"848","2010-05-14",38.880001
"849","2010-05-17",39.52
"850","2010-05-18",38.799999
"851","2010-05-19",38.23
"852","2010-05-20",36.029999
"853","2010-05-21",36.73
"854","2010-05-24",36.09
"855","2010-05-25",35.959999
"856","2010-05-26",36.049999
"857","2010-05-27",37.240002
"858","2010-05-28",36.380001
"859","2010-06-01",35.32
"860","2010-06-02",36.150002
"861","2010-06-03",35.990002
"862","2010-06-04",34.630001
"863","2010-06-07",33.77
"864","2010-06-08",33.66
"865","2010-06-09",33.82
"866","2010-06-10",34.360001
"867","2010-06-11",34.619999
"868","2010-06-14",35.189999
"869","2010-06-15",35.580002
"870","2010-06-16",35.43
"871","2010-06-17",36.02
"872","2010-06-18",36.279999
"873","2010-06-21",36.810001
"874","2010-06-22",36.889999
"875","2010-06-23",37
"876","2010-06-24",36.18
"877","2010-06-25",37.16
"878","2010-06-28",37.380001
"879","2010-06-29",36.619999
"880","2010-06-30",36.380001
"881","2010-07-01",36.080002
"882","2010-07-02",36.290001
"883","2010-07-06",35.990002
"884","2010-07-07",37.98
"885","2010-07-08",38.490002
"886","2010-07-09",38.5
"887","2010-07-12",37.990002
"888","2010-07-13",39.34
"889","2010-07-14",39.669998
"890","2010-07-15",38.810001
"891","2010-07-16",37.029999
"892","2010-07-19",37.029999
"893","2010-07-20",37.150002
"894","2010-07-21",36.68
"895","2010-07-22",39.060001
"896","2010-07-23",39.540001
"897","2010-07-26",40.639999
"898","2010-07-27",40.27
"899","2010-07-28",40.009998
"900","2010-07-29",40.09
"901","2010-07-30",40.52
"902","2010-08-02",41.349998
"903","2010-08-03",41.02
"904","2010-08-04",41.799999
"905","2010-08-05",40.279999
"906","2010-08-06",40.5
"907","2010-08-09",40.540001
"908","2010-08-10",39.75
"909","2010-08-11",39
"910","2010-08-12",38.59
"911","2010-08-13",38.689999
"912","2010-08-16",38.849998
"913","2010-08-17",39.330002
"914","2010-08-18",39.060001
"915","2010-08-19",38
"916","2010-08-20",38.380001
"917","2010-08-23",37.75
"918","2010-08-24",36.740002
"919","2010-08-25",37.34
"920","2010-08-26",36.700001
"921","2010-08-27",38.310001
"922","2010-08-30",37.990002
"923","2010-08-31",38.189999
"924","2010-09-01",40.02
"925","2010-09-02",39.5
"926","2010-09-03",39.849998
"927","2010-09-07",38.73
"928","2010-09-08",39.07
"929","2010-09-09",39.040001
"930","2010-09-10",39.220001
"931","2010-09-13",39.459999
"932","2010-09-14",39.619999
"933","2010-09-15",39.779999
"934","2010-09-16",39.450001
"935","2010-09-17",39.66
"936","2010-09-20",40.860001
"937","2010-09-21",40.639999
"938","2010-09-22",40.43
"939","2010-09-23",40.490002
"940","2010-09-24",41.169998
"941","2010-09-27",41.200001
"942","2010-09-28",41.52
"943","2010-09-29",41.720001
"944","2010-09-30",40.799999
"945","2010-10-01",41.27
"946","2010-10-04",40.25
"947","2010-10-05",41.860001
"948","2010-10-06",41.41
"949","2010-10-07",42.110001
"950","2010-10-08",42.73
"951","2010-10-11",41.900002
"952","2010-10-12",42.009998
"953","2010-10-13",42.93
"954","2010-10-14",42.900002
"955","2010-10-15",42.139999
"956","2010-10-18",43.110001
"957","2010-10-19",42.110001
"958","2010-10-20",42.490002
"959","2010-10-21",42.959999
"960","2010-10-22",43.150002
