"","date","AEG"
"135","2007-07-17",19.51
"136","2007-07-18",19.32
"137","2007-07-19",19.32
"138","2007-07-20",19.15
"139","2007-07-23",19.16
"140","2007-07-24",18.66
"141","2007-07-25",18.790001
"142","2007-07-26",18.16
"143","2007-07-27",17.75
"144","2007-07-30",17.98
"145","2007-07-31",18.08
"146","2007-08-01",18.030001
"147","2007-08-02",18.08
"148","2007-08-03",17.58
"149","2007-08-06",18.049999
"150","2007-08-07",18.049999
"151","2007-08-08",18.860001
"152","2007-08-09",18.049999
"153","2007-08-10",17.780001
"154","2007-08-13",17.9
"155","2007-08-14",17.57
"156","2007-08-15",17.129999
"157","2007-08-16",17.360001
"158","2007-08-17",17.940001
"159","2007-08-20",17.91
"160","2007-08-21",17.889999
"161","2007-08-22",18.25
"162","2007-08-23",18.209999
"163","2007-08-24",18.49
"164","2007-08-27",18.219999
"165","2007-08-28",17.610001
"166","2007-08-29",18.08
"167","2007-08-30",17.91
"168","2007-08-31",18.219999
"169","2007-09-04",18.309999
"170","2007-09-05",18.17
"171","2007-09-06",18.27
"172","2007-09-07",18.09
"173","2007-09-10",18.1
"174","2007-09-11",18.200001
"175","2007-09-12",18.17
"176","2007-09-13",18.25
"177","2007-09-14",18.35
"178","2007-09-17",18.1
"179","2007-09-18",18.74
"180","2007-09-19",18.73
"181","2007-09-20",18.76
"182","2007-09-21",18.940001
"183","2007-09-24",18.719999
"184","2007-09-25",18.860001
"185","2007-09-26",18.950001
"186","2007-09-27",19.049999
"187","2007-09-28",19.030001
"188","2007-10-01",19.299999
"189","2007-10-02",19.02
"190","2007-10-03",18.950001
"191","2007-10-04",19.530001
"192","2007-10-05",19.790001
"193","2007-10-08",19.65
"194","2007-10-09",19.969999
"195","2007-10-10",20.040001
"196","2007-10-11",19.91
"197","2007-10-12",20.059999
"198","2007-10-15",19.93
"199","2007-10-16",19.66
"200","2007-10-17",19.9
"201","2007-10-18",20.01
"202","2007-10-19",19.58
"203","2007-10-22",19.629999
"204","2007-10-23",19.83
"205","2007-10-24",19.969999
"206","2007-10-25",19.889999
"207","2007-10-26",20.120001
"208","2007-10-29",20.209999
"209","2007-10-30",20.25
"210","2007-10-31",20.66
"211","2007-11-01",20.1
"212","2007-11-02",20.17
"213","2007-11-05",19.73
"214","2007-11-06",19.85
"215","2007-11-07",19.190001
"216","2007-11-08",19.43
"217","2007-11-09",18.93
"218","2007-11-12",18.6
"219","2007-11-13",19.219999
"220","2007-11-14",18.940001
"221","2007-11-15",18.719999
"222","2007-11-16",18.57
"223","2007-11-19",17.690001
"224","2007-11-20",17.389999
"225","2007-11-21",16.959999
"226","2007-11-23",17.540001
"227","2007-11-26",17.01
"228","2007-11-27",17.83
"229","2007-11-28",18.26
"230","2007-11-29",17.68
"231","2007-11-30",17.77
"232","2007-12-03",17.52
"233","2007-12-04",17.530001
"234","2007-12-05",17.629999
"235","2007-12-06",18.049999
"236","2007-12-07",18.139999
"237","2007-12-10",18.33
"238","2007-12-11",17.66
"239","2007-12-12",17.92
"240","2007-12-13",18.040001
"241","2007-12-14",17.309999
"242","2007-12-17",16.93
"243","2007-12-18",17.049999
"244","2007-12-19",16.75
"245","2007-12-20",16.879999
"246","2007-12-21",17.200001
"247","2007-12-24",17.370001
"248","2007-12-26",17.43
"249","2007-12-27",17.530001
"250","2007-12-28",17.83
"251","2007-12-31",17.530001
"252","2008-01-02",17.52
"253","2008-01-03",17.43
"254","2008-01-04",17.049999
"255","2008-01-07",17.129999
"256","2008-01-08",16.450001
"257","2008-01-09",16.799999
"258","2008-01-10",16.870001
"259","2008-01-11",16.82
"260","2008-01-14",17.23
"261","2008-01-15",16.66
"262","2008-01-16",16.33
"263","2008-01-17",15.85
"264","2008-01-18",15.3
"265","2008-01-22",14.87
"266","2008-01-23",14.61
"267","2008-01-24",15.69
"268","2008-01-25",14.58
"269","2008-01-28",15.14
"270","2008-01-29",15.09
"271","2008-01-30",15.18
"272","2008-01-31",14.87
"273","2008-02-01",15.28
"274","2008-02-04",14.89
"275","2008-02-05",14.13
"276","2008-02-06",14.15
"277","2008-02-07",14.03
"278","2008-02-08",13.62
"279","2008-02-11",13.24
"280","2008-02-12",13.8
"281","2008-02-13",14.11
"282","2008-02-14",13.7
"283","2008-02-15",13.71
"284","2008-02-19",14.12
"285","2008-02-20",14.31
"286","2008-02-21",14.66
"287","2008-02-22",14.51
"288","2008-02-25",15.21
"289","2008-02-26",15.64
"290","2008-02-27",15.5
"291","2008-02-28",15.54
"292","2008-02-29",14.85
"293","2008-03-03",14.94
"294","2008-03-04",14.69
"295","2008-03-05",14.81
"296","2008-03-06",14.05
"297","2008-03-07",13.99
"298","2008-03-10",13.61
"299","2008-03-11",14.4
"300","2008-03-12",14.35
"301","2008-03-13",14.22
"302","2008-03-14",13.84
"303","2008-03-17",13.54
"304","2008-03-18",14.1
"305","2008-03-19",13.71
"306","2008-03-20",14.04
"307","2008-03-24",14.32
"308","2008-03-25",14.74
"309","2008-03-26",14.5
"310","2008-03-27",14.68
"311","2008-03-28",14.79
"312","2008-03-31",14.64
"313","2008-04-01",15.74
"314","2008-04-02",16.030001
"315","2008-04-03",15.69
"316","2008-04-04",16.299999
"317","2008-04-07",16.27
"318","2008-04-08",16.27
"319","2008-04-09",15.88
"320","2008-04-10",15.76
"321","2008-04-11",15.62
"322","2008-04-14",15.63
"323","2008-04-15",15.66
"324","2008-04-16",16.209999
"325","2008-04-17",16.41
"326","2008-04-18",16.700001
"327","2008-04-21",16.43
"328","2008-04-22",16.32
"329","2008-04-23",16.280001
"330","2008-04-24",16.24
"331","2008-04-25",15.68
"332","2008-04-28",16.059999
"333","2008-04-29",15.73
"334","2008-04-30",15.94
"335","2008-05-01",16.26
"336","2008-05-02",16.41
"337","2008-05-05",16.43
"338","2008-05-06",16.219999
"339","2008-05-07",15.74
"340","2008-05-08",15.61
"341","2008-05-09",15.71
"342","2008-05-12",15.75
"343","2008-05-13",15.57
"344","2008-05-14",15.57
"345","2008-05-15",15.8
"346","2008-05-16",15.94
"347","2008-05-19",15.61
"348","2008-05-20",15.65
"349","2008-05-21",15.26
"350","2008-05-22",15.22
"351","2008-05-23",15.1
"352","2008-05-27",14.98
"353","2008-05-28",15.31
"354","2008-05-29",15.15
"355","2008-05-30",15.24
"356","2008-06-02",15.43
"357","2008-06-03",15.05
"358","2008-06-04",14.74
"359","2008-06-05",15.1
"360","2008-06-06",14.31
"361","2008-06-09",14.16
"362","2008-06-10",14.07
"363","2008-06-11",13.99
"364","2008-06-12",14.15
"365","2008-06-13",14.34
"366","2008-06-16",14.31
"367","2008-06-17",14.26
"368","2008-06-18",14
"369","2008-06-19",13.61
"370","2008-06-20",13.27
"371","2008-06-23",12.91
"372","2008-06-24",13.09
"373","2008-06-25",13.39
"374","2008-06-26",13.15
"375","2008-06-27",13.06
"376","2008-06-30",13.11
"377","2008-07-01",12.84
"378","2008-07-02",12.7
"379","2008-07-03",13.11
"380","2008-07-07",12.68
"381","2008-07-08",12.77
"382","2008-07-09",12.53
"383","2008-07-10",12.79
"384","2008-07-11",12.47
"385","2008-07-14",12.35
"386","2008-07-15",11.73
"387","2008-07-16",12.3
"388","2008-07-17",12.52
"389","2008-07-18",12.87
"390","2008-07-21",12.91
"391","2008-07-22",12.75
"392","2008-07-23",13.06
"393","2008-07-24",12.46
"394","2008-07-25",11.81
"395","2008-07-28",11.36
"396","2008-07-29",11.65
"397","2008-07-30",11.79
"398","2008-07-31",11.68
"399","2008-08-01",11.59
"400","2008-08-04",12.03
"401","2008-08-05",12.74
"402","2008-08-06",12.82
"403","2008-08-07",11.6
"404","2008-08-08",11.81
"405","2008-08-11",12.2
"406","2008-08-12",12.21
"407","2008-08-13",12.1
"408","2008-08-14",12.1
"409","2008-08-15",12.03
"410","2008-08-18",11.78
"411","2008-08-19",11.54
"412","2008-08-20",11.6
"413","2008-08-21",11.48
"414","2008-08-22",11.87
"415","2008-08-25",11.5
"416","2008-08-26",11.54
"417","2008-08-27",11.59
"418","2008-08-28",11.98
"419","2008-08-29",11.79
"420","2008-09-02",12.16
"421","2008-09-03",12.14
"422","2008-09-04",11.43
"423","2008-09-05",11.6
"424","2008-09-08",12.07
"425","2008-09-09",11.87
"426","2008-09-10",11.94
"427","2008-09-11",11.86
"428","2008-09-12",12.1
"429","2008-09-15",10.63
"430","2008-09-16",10.25
"431","2008-09-17",9.3
"432","2008-09-18",9.58
"433","2008-09-19",11
"434","2008-09-22",10.73
"435","2008-09-23",10.07
"436","2008-09-24",10.14
"437","2008-09-25",11.03
"438","2008-09-26",10.48
"439","2008-09-29",8.93
"440","2008-09-30",8.78
"441","2008-10-01",8.55
"442","2008-10-02",8.34
"443","2008-10-03",8.3
"444","2008-10-06",6.65
"445","2008-10-07",5.71
"446","2008-10-08",5.49
"447","2008-10-09",5.3
"448","2008-10-10",5.02
"449","2008-10-13",5.55
"450","2008-10-14",6.47
"451","2008-10-15",5.3
"452","2008-10-16",5.45
"453","2008-10-17",5.16
"454","2008-10-20",5.49
"455","2008-10-21",5.23
"456","2008-10-22",4.9
"457","2008-10-23",5
"458","2008-10-24",4.96
"459","2008-10-27",4.25
"460","2008-10-28",4.32
"461","2008-10-29",3.83
"462","2008-10-30",3.89
"463","2008-10-31",4.11
"464","2008-11-03",3.95
"465","2008-11-04",4.89
"466","2008-11-05",4.89
"467","2008-11-06",4.82
"468","2008-11-07",5.59
"469","2008-11-10",5.37
"470","2008-11-11",5.01
"471","2008-11-12",4.68
"472","2008-11-13",5.16
"473","2008-11-14",4.8
"474","2008-11-17",4.3
"475","2008-11-18",4.38
"476","2008-11-19",3.83
"477","2008-11-20",3.51
"478","2008-11-21",3.5
"479","2008-11-24",4.15
"480","2008-11-25",4.29
"481","2008-11-26",4.64
"482","2008-11-28",4.65
"483","2008-12-01",4.16
"484","2008-12-02",4.63
"485","2008-12-03",4.8
"486","2008-12-04",5.02
"487","2008-12-05",5.28
"488","2008-12-08",6.2
"489","2008-12-09",6.55
"490","2008-12-10",7.37
"491","2008-12-11",6.55
"492","2008-12-12",6.8
"493","2008-12-15",6.42
"494","2008-12-16",7.14
"495","2008-12-17",6.96
"496","2008-12-18",6.62
"497","2008-12-19",6.78
"498","2008-12-22",6.48
"499","2008-12-23",6.58
"500","2008-12-24",6.4
"501","2008-12-26",6.52
"502","2008-12-29",6.09
"503","2008-12-30",6.51
"504","2008-12-31",6.05
"505","2009-01-02",6.5
"506","2009-01-05",6.83
"507","2009-01-06",7.21
"508","2009-01-07",6.97
"509","2009-01-08",7.1
"510","2009-01-09",7.15
"511","2009-01-12",6.85
"512","2009-01-13",6.41
"513","2009-01-14",5.7
"514","2009-01-15",5.4
"515","2009-01-16",5.53
"516","2009-01-20",4.67
"517","2009-01-21",5.2
"518","2009-01-22",4.77
"519","2009-01-23",4.47
"520","2009-01-26",5.1
"521","2009-01-27",5.25
"522","2009-01-28",5.99
"523","2009-01-29",5.6
"524","2009-01-30",5.18
"525","2009-02-02",5.08
"526","2009-02-03",5.35
"527","2009-02-04",5.07
"528","2009-02-05",5.18
"529","2009-02-06",5.64
"530","2009-02-09",5.91
"531","2009-02-10",5.06
"532","2009-02-11",5
"533","2009-02-12",5.19
"534","2009-02-13",5.01
"535","2009-02-17",4.01
"536","2009-02-18",4.13
"537","2009-02-19",4.29
"538","2009-02-20",4.29
"539","2009-02-23",3.88
"540","2009-02-24",4
"541","2009-02-25",3.58
"542","2009-02-26",3.72
"543","2009-02-27",3.53
"544","2009-03-02",3.03
"545","2009-03-03",2.89
"546","2009-03-04",2.98
"547","2009-03-05",2.46
"548","2009-03-06",2.42
"549","2009-03-09",2.3
"550","2009-03-10",3.12
"551","2009-03-11",2.87
"552","2009-03-12",3.29
"553","2009-03-13",3.24
"554","2009-03-16",3.16
"555","2009-03-17",3.3
"556","2009-03-18",3.56
"557","2009-03-19",3.71
"558","2009-03-20",3.63
"559","2009-03-23",4.97
"560","2009-03-24",4.25
"561","2009-03-25",4.6
"562","2009-03-26",4.97
"563","2009-03-27",4.32
"564","2009-03-30",3.73
"565","2009-03-31",3.84
"566","2009-04-01",4.12
"567","2009-04-02",4.58
"568","2009-04-03",4.49
"569","2009-04-06",4.51
"570","2009-04-07",3.99
"571","2009-04-08",4.21
"572","2009-04-09",4.5
"573","2009-04-13",4.64
"574","2009-04-14",4.43
"575","2009-04-15",4.7
"576","2009-04-16",4.61
"577","2009-04-17",4.7
"578","2009-04-20",4.05
"579","2009-04-21",4.18
"580","2009-04-22",4.05
"581","2009-04-23",4.15
"582","2009-04-24",4.44
"583","2009-04-27",4.12
"584","2009-04-28",4.18
"585","2009-04-29",4.37
"586","2009-04-30",4.75
"587","2009-05-01",5.07
"588","2009-05-04",6
"589","2009-05-05",5.8
"590","2009-05-06",5.95
"591","2009-05-07",5.84
"592","2009-05-08",6.88
"593","2009-05-11",6.06
"594","2009-05-12",6.17
"595","2009-05-13",5.29
"596","2009-05-14",5.54
"597","2009-05-15",5.43
"598","2009-05-18",6.3
"599","2009-05-19",6.38
"600","2009-05-20",6.34
"601","2009-05-21",6.25
"602","2009-05-22",6.31
"603","2009-05-26",6.52
"604","2009-05-27",6.25
"605","2009-05-28",6.34
"606","2009-05-29",6.27
"607","2009-06-01",6.45
"608","2009-06-02",6.65
"609","2009-06-03",6.34
"610","2009-06-04",6.71
"611","2009-06-05",6.63
"612","2009-06-08",6.58
"613","2009-06-09",6.73
"614","2009-06-10",6.61
"615","2009-06-11",6.64
"616","2009-06-12",6.6
"617","2009-06-15",6.06
"618","2009-06-16",5.65
"619","2009-06-17",5.53
"620","2009-06-18",5.86
"621","2009-06-19",6.25
"622","2009-06-22",5.41
"623","2009-06-23",5.36
"624","2009-06-24",5.65
"625","2009-06-25",5.91
"626","2009-06-26",5.98
"627","2009-06-29",6.1
"628","2009-06-30",6.16
"629","2009-07-01",6.35
"630","2009-07-02",6.04
"631","2009-07-06",5.77
"632","2009-07-07",5.45
"633","2009-07-08",5.34
"634","2009-07-09",5.46
"635","2009-07-10",5.23
"636","2009-07-13",5.6
"637","2009-07-14",5.66
"638","2009-07-15",6.17
"639","2009-07-16",6.36
"640","2009-07-17",6.28
"641","2009-07-20",6.59
"642","2009-07-21",6.57
"643","2009-07-22",6.51
"644","2009-07-23",6.89
"645","2009-07-24",6.88
"646","2009-07-27",6.98
"647","2009-07-28",6.72
"648","2009-07-29",6.75
"649","2009-07-30",7.02
"650","2009-07-31",7.41
"651","2009-08-03",7.87
"652","2009-08-04",7.9
"653","2009-08-05",8
"654","2009-08-06",8.1
"655","2009-08-07",8.32
"656","2009-08-10",8.34
"657","2009-08-11",7.8
"658","2009-08-12",8.21
"659","2009-08-13",7.7
"660","2009-08-14",7.53
"661","2009-08-17",7.08
"662","2009-08-18",7.39
"663","2009-08-19",7.39
"664","2009-08-20",7.38
"665","2009-08-21",7.66
"666","2009-08-24",7.55
"667","2009-08-25",7.7
"668","2009-08-26",7.75
"669","2009-08-27",7.7
"670","2009-08-28",7.6
"671","2009-08-31",7.54
"672","2009-09-01",7.07
"673","2009-09-02",6.83
"674","2009-09-03",7.04
"675","2009-09-04",7.22
"676","2009-09-08",7.51
"677","2009-09-09",7.61
"678","2009-09-10",7.8
"679","2009-09-11",7.61
"680","2009-09-14",7.61
"681","2009-09-15",7.79
"682","2009-09-16",8.31
"683","2009-09-17",8.23
"684","2009-09-18",8.34
"685","2009-09-21",8.21
"686","2009-09-22",8.43
"687","2009-09-23",8.24
"688","2009-09-24",8.12
"689","2009-09-25",8.04
"690","2009-09-28",8.3
"691","2009-09-29",8.28
"692","2009-09-30",8.46
"693","2009-10-01",8.03
"694","2009-10-02",7.85
"695","2009-10-05",7.97
"696","2009-10-06",8.42
"697","2009-10-07",8.26
"698","2009-10-08",8.56
"699","2009-10-09",8.56
"700","2009-10-12",8.86
"701","2009-10-13",8.88
"702","2009-10-14",9.23
"703","2009-10-15",9.2
"704","2009-10-16",8.76
"705","2009-10-19",8.94
"706","2009-10-20",8.73
"707","2009-10-21",8.55
"708","2009-10-22",8.77
"709","2009-10-23",8.59
"710","2009-10-26",7.9
"711","2009-10-27",7.57
"712","2009-10-28",7.04
"713","2009-10-29",7.74
"714","2009-10-30",7.05
"715","2009-11-02",7.07
"716","2009-11-03",7.05
"717","2009-11-04",7.34
"718","2009-11-05",7.46
"719","2009-11-06",7.41
"720","2009-11-09",7.92
"721","2009-11-10",7.9
"722","2009-11-11",8.13
"723","2009-11-12",7.51
"724","2009-11-13",7.6
"725","2009-11-16",7.73
"726","2009-11-17",7.73
"727","2009-11-18",7.63
"728","2009-11-19",7.36
"729","2009-11-20",7.2
"730","2009-11-23",7.32
"731","2009-11-24",7.48
"732","2009-11-25",7.58
"733","2009-11-27",7.12
"734","2009-11-30",7.24
"735","2009-12-01",7.39
"736","2009-12-02",7.29
"737","2009-12-03",7.17
"738","2009-12-04",7.15
"739","2009-12-07",7.05
"740","2009-12-08",6.83
"741","2009-12-09",6.7
"742","2009-12-10",6.62
"743","2009-12-11",6.59
"744","2009-12-14",6.5
"745","2009-12-15",6.32
"746","2009-12-16",6.5
"747","2009-12-17",6.25
"748","2009-12-18",6.13
"749","2009-12-21",6.2
"750","2009-12-22",6.34
"751","2009-12-23",6.53
"752","2009-12-24",6.5
"753","2009-12-28",6.54
"754","2009-12-29",6.57
"755","2009-12-30",6.48
"756","2009-12-31",6.41
"757","2010-01-04",6.83
"758","2010-01-05",6.88
"759","2010-01-06",6.85
"760","2010-01-07",7.01
"761","2010-01-08",7.24
"762","2010-01-11",7.17
"763","2010-01-12",7.13
"764","2010-01-13",7.18
"765","2010-01-14",7.14
"766","2010-01-15",6.95
"767","2010-01-19",6.9
"768","2010-01-20",6.56
"769","2010-01-21",6.07
"770","2010-01-22",6.01
"771","2010-01-25",6.14
"772","2010-01-26",6.07
"773","2010-01-27",6.17
"774","2010-01-28",6.02
"775","2010-01-29",5.92
"776","2010-02-01",6.23
"777","2010-02-02",6.46
"778","2010-02-03",6.37
"779","2010-02-04",5.91
"780","2010-02-05",5.72
"781","2010-02-08",5.51
"782","2010-02-09",5.94
"783","2010-02-10",6
"784","2010-02-11",5.99
"785","2010-02-12",5.92
"786","2010-02-16",6.07
"787","2010-02-17",6.08
"788","2010-02-18",6.15
"789","2010-02-19",6.05
"790","2010-02-22",6.03
"791","2010-02-23",5.83
"792","2010-02-24",5.92
"793","2010-02-25",6.07
"794","2010-02-26",6.3
"795","2010-03-01",6.35
"796","2010-03-02",6.48
"797","2010-03-03",6.44
"798","2010-03-04",6.38
"799","2010-03-05",6.66
"800","2010-03-08",6.54
"801","2010-03-09",6.54
"802","2010-03-10",6.65
"803","2010-03-11",6.71
"804","2010-03-12",6.73
"805","2010-03-15",6.6
"806","2010-03-16",6.67
"807","2010-03-17",6.76
"808","2010-03-18",6.61
"809","2010-03-19",6.5
"810","2010-03-22",6.55
"811","2010-03-23",6.74
"812","2010-03-24",6.59
"813","2010-03-25",6.61
"814","2010-03-26",6.78
"815","2010-03-29",6.86
"816","2010-03-30",6.78
"817","2010-03-31",6.81
"818","2010-04-01",6.97
"819","2010-04-05",7
"820","2010-04-06",7.05
"821","2010-04-07",7.02
"822","2010-04-08",7.01
"823","2010-04-09",7.15
"824","2010-04-12",7.26
"825","2010-04-13",7.18
"826","2010-04-14",7.41
"827","2010-04-15",7.37
"828","2010-04-16",7.26
"829","2010-04-19",7.22
"830","2010-04-20",7.26
"831","2010-04-21",7.12
"832","2010-04-22",7.07
"833","2010-04-23",7.14
"834","2010-04-26",7.06
"835","2010-04-27",6.82
"836","2010-04-28",6.76
"837","2010-04-29",7.1
"838","2010-04-30",7.02
"839","2010-05-03",7.09
"840","2010-05-04",6.68
"841","2010-05-05",6.47
"842","2010-05-06",5.97
"843","2010-05-07",5.89
"844","2010-05-10",6.72
"845","2010-05-11",6.54
"846","2010-05-12",6.52
"847","2010-05-13",6.33
"848","2010-05-14",6.12
"849","2010-05-17",6.15
"850","2010-05-18",6.03
"851","2010-05-19",6.16
"852","2010-05-20",5.77
"853","2010-05-21",5.95
"854","2010-05-24",5.6
"855","2010-05-25",5.52
"856","2010-05-26",5.36
"857","2010-05-27",5.87
"858","2010-05-28",5.7
"859","2010-06-01",5.56
"860","2010-06-02",5.79
"861","2010-06-03",5.77
"862","2010-06-04",5.27
"863","2010-06-07",5.2
"864","2010-06-08",5.34
"865","2010-06-09",5.23
"866","2010-06-10",5.53
"867","2010-06-11",5.56
"868","2010-06-14",5.73
"869","2010-06-15",6.13
"870","2010-06-16",6.18
"871","2010-06-17",6.16
"872","2010-06-18",6.12
"873","2010-06-21",6.2
"874","2010-06-22",5.98
"875","2010-06-23",5.96
"876","2010-06-24",5.85
"877","2010-06-25",5.84
"878","2010-06-28",5.75
"879","2010-06-29",5.39
"880","2010-06-30",5.28
"881","2010-07-01",5.41
"882","2010-07-02",5.43
"883","2010-07-06",5.51
"884","2010-07-07",5.68
"885","2010-07-08",5.86
"886","2010-07-09",5.89
"887","2010-07-12",5.83
"888","2010-07-13",5.93
"889","2010-07-14",5.9
"890","2010-07-15",5.86
"891","2010-07-16",5.57
"892","2010-07-19",5.65
"893","2010-07-20",5.6
"894","2010-07-21",5.46
"895","2010-07-22",5.74
"896","2010-07-23",5.86
"897","2010-07-26",5.9
"898","2010-07-27",6.06
"899","2010-07-28",6.03
"900","2010-07-29",6.08
"901","2010-07-30",6.01
"902","2010-08-02",6.26
"903","2010-08-03",6.3
"904","2010-08-04",6.32
"905","2010-08-05",6.27
"906","2010-08-06",6.27
"907","2010-08-09",6.28
"908","2010-08-10",6.13
"909","2010-08-11",5.76
"910","2010-08-12",5.58
"911","2010-08-13",5.51
"912","2010-08-16",5.51
"913","2010-08-17",5.87
"914","2010-08-18",5.87
"915","2010-08-19",5.67
"916","2010-08-20",5.51
"917","2010-08-23",5.43
"918","2010-08-24",5.28
"919","2010-08-25",5.23
"920","2010-08-26",5.14
"921","2010-08-27",5.32
"922","2010-08-30",5.12
"923","2010-08-31",5.11
"924","2010-09-01",5.43
"925","2010-09-02",5.55
"926","2010-09-03",5.63
"927","2010-09-07",5.43
"928","2010-09-08",5.49
"929","2010-09-09",5.5
"930","2010-09-10",5.55
"931","2010-09-13",5.74
"932","2010-09-14",5.7
"933","2010-09-15",5.8
"934","2010-09-16",5.72
"935","2010-09-17",5.78
"936","2010-09-20",5.91
"937","2010-09-21",6.09
"938","2010-09-22",6.04
"939","2010-09-23",5.86
"940","2010-09-24",6.15
"941","2010-09-27",6.02
"942","2010-09-28",6.09
"943","2010-09-29",6.06
"944","2010-09-30",5.99
"945","2010-10-01",6.04
"946","2010-10-04",5.95
"947","2010-10-05",6.2
"948","2010-10-06",6.21
"949","2010-10-07",6.22
"950","2010-10-08",6.25
"951","2010-10-11",6.28
"952","2010-10-12",6.27
"953","2010-10-13",6.38
"954","2010-10-14",6.4
"955","2010-10-15",6.35
"956","2010-10-18",6.47
"957","2010-10-19",6.27
"958","2010-10-20",6.45
"959","2010-10-21",6.45
"960","2010-10-22",6.47
"961","2010-10-25",6.44
"962","2010-10-26",6.34
"963","2010-10-27",6.28
"964","2010-10-28",6.4
"965","2010-10-29",6.31
"966","2010-11-01",6.27
"967","2010-11-02",6.43
"968","2010-11-03",6.46
"969","2010-11-04",6.67
"970","2010-11-05",6.54
"971","2010-11-08",6.49
"972","2010-11-09",6.39
"973","2010-11-10",6.38
"974","2010-11-11",6.33
"975","2010-11-12",6.31
"976","2010-11-15",6.32
"977","2010-11-16",6.19
"978","2010-11-17",6.25
"979","2010-11-18",6.4
"980","2010-11-19",6.42
"981","2010-11-22",6.28
"982","2010-11-23",5.9
"983","2010-11-24",5.92
"984","2010-11-26",5.83
"985","2010-11-29",5.71
"986","2010-11-30",5.53
"987","2010-12-01",5.88
"988","2010-12-02",5.96
"989","2010-12-03",6.03
"990","2010-12-06",5.92
