"","date","CDK"
"74","2015-01-06",39.709999
"75","2015-01-07",39.810001
"76","2015-01-08",40.860001
"77","2015-01-09",41.290001
"78","2015-01-12",41.549999
"79","2015-01-13",42.279999
"80","2015-01-14",41.939999
"81","2015-01-15",41.709999
"82","2015-01-16",42.09
"83","2015-01-20",43.540001
"84","2015-01-21",43.57
"85","2015-01-22",44.950001
"86","2015-01-23",44.98
"87","2015-01-26",46.52
"88","2015-01-27",46.200001
"89","2015-01-28",45.27
"90","2015-01-29",45.650002
"91","2015-01-30",45.16
"92","2015-02-02",45.439999
"93","2015-02-03",45.139999
"94","2015-02-04",44.990002
"95","2015-02-05",47.360001
"96","2015-02-06",47.689999
"97","2015-02-09",47.279999
"98","2015-02-10",47.060001
"99","2015-02-11",46.189999
"100","2015-02-12",46.080002
"101","2015-02-13",47
"102","2015-02-17",47.119999
"103","2015-02-18",47.290001
"104","2015-02-19",47.610001
"105","2015-02-20",48
"106","2015-02-23",47.240002
"107","2015-02-24",47.360001
"108","2015-02-25",46.990002
"109","2015-02-26",46.529999
"110","2015-02-27",46.830002
"111","2015-03-02",47.009998
"112","2015-03-03",46.759998
"113","2015-03-04",46.130001
"114","2015-03-05",46.34
"115","2015-03-06",46.07
"116","2015-03-09",46.84
"117","2015-03-10",46.299999
"118","2015-03-11",46.549999
"119","2015-03-12",46.799999
"120","2015-03-13",46.810001
"121","2015-03-16",47.66
"122","2015-03-17",47.82
"123","2015-03-18",48.73
"124","2015-03-19",48.5
"125","2015-03-20",48.330002
"126","2015-03-23",48.25
"127","2015-03-24",47.299999
"128","2015-03-25",46.169998
"129","2015-03-26",46.369999
"130","2015-03-27",46.5
"131","2015-03-30",47.099998
"132","2015-03-31",46.759998
"133","2015-04-01",46.91
"134","2015-04-02",45.700001
"135","2015-04-06",45.939999
"136","2015-04-07",45.970001
"137","2015-04-08",45.900002
"138","2015-04-09",46.630001
"139","2015-04-10",47.700001
"140","2015-04-13",47.32
"141","2015-04-14",47.290001
"142","2015-04-15",47.32
"143","2015-04-16",47.73
"144","2015-04-17",47.080002
"145","2015-04-20",47.59
"146","2015-04-21",48
"147","2015-04-22",47.990002
"148","2015-04-23",48.869999
"149","2015-04-24",49.189999
"150","2015-04-27",48.790001
"151","2015-04-28",49
"152","2015-04-29",48.389999
"153","2015-04-30",47.919998
"154","2015-05-01",48.509998
"155","2015-05-04",48.98
"156","2015-05-05",48.98
"157","2015-05-06",49.099998
"158","2015-05-07",49.509998
"159","2015-05-08",50.57
"160","2015-05-11",51.580002
"161","2015-05-12",53.41
"162","2015-05-13",54.009998
"163","2015-05-14",54.43
"164","2015-05-15",53.919998
"165","2015-05-18",54.009998
"166","2015-05-19",53.900002
"167","2015-05-20",54.27
"168","2015-05-21",54.119999
"169","2015-05-22",54.32
"170","2015-05-26",54.450001
"171","2015-05-27",54.669998
"172","2015-05-28",54.459999
"173","2015-05-29",53.290001
"174","2015-06-01",53.470001
"175","2015-06-02",53.619999
"176","2015-06-03",53.709999
"177","2015-06-04",53.619999
"178","2015-06-05",53.43
"179","2015-06-08",52.810001
"180","2015-06-09",52.490002
"181","2015-06-10",51.91
"182","2015-06-11",51.240002
"183","2015-06-12",50.619999
"184","2015-06-15",51.369999
"185","2015-06-16",55.950001
"186","2015-06-17",54.75
"187","2015-06-18",54.669998
"188","2015-06-19",54.619999
"189","2015-06-22",55.549999
"190","2015-06-23",55.560001
"191","2015-06-24",55.27
"192","2015-06-25",55.580002
"193","2015-06-26",55.700001
"194","2015-06-29",54.43
"195","2015-06-30",53.98
"196","2015-07-01",53.799999
"197","2015-07-02",53.830002
"198","2015-07-06",53.779999
"199","2015-07-07",53.68
"200","2015-07-08",52.490002
"201","2015-07-09",52.830002
"202","2015-07-10",53.290001
"203","2015-07-13",53.18
"204","2015-07-14",53.439999
"205","2015-07-15",53.23
"206","2015-07-16",53
"207","2015-07-17",52.869999
"208","2015-07-20",53.450001
"209","2015-07-21",51.799999
"210","2015-07-22",52.220001
"211","2015-07-23",51.860001
"212","2015-07-24",51.59
"213","2015-07-27",51.5
"214","2015-07-28",51.41
"215","2015-07-29",52.77
"216","2015-07-30",51.52
"217","2015-07-31",51.639999
"218","2015-08-03",51.029999
"219","2015-08-04",50.77
"220","2015-08-05",50.68
"221","2015-08-06",49.099998
"222","2015-08-07",49.09
"223","2015-08-10",50.16
"224","2015-08-11",48.540001
"225","2015-08-12",50.389999
"226","2015-08-13",50.389999
"227","2015-08-14",50.990002
"228","2015-08-17",51.900002
"229","2015-08-18",49.889999
"230","2015-08-19",49.32
"231","2015-08-20",48.75
"232","2015-08-21",48.5
"233","2015-08-24",46.59
"234","2015-08-25",44.790001
"235","2015-08-26",47.650002
"236","2015-08-27",48.970001
"237","2015-08-28",49.689999
"238","2015-08-31",49.540001
"239","2015-09-01",47.790001
"240","2015-09-02",48.849998
"241","2015-09-03",49.23
"242","2015-09-04",48.389999
"243","2015-09-08",49.959999
"244","2015-09-09",50.799999
"245","2015-09-10",50.919998
"246","2015-09-11",51.57
"247","2015-09-14",51.48
"248","2015-09-15",51.509998
"249","2015-09-16",51.709999
"250","2015-09-17",51.459999
"251","2015-09-18",50.799999
"252","2015-09-21",51.5
"253","2015-09-22",50.860001
"254","2015-09-23",50.68
"255","2015-09-24",50.220001
"256","2015-09-25",50.080002
"257","2015-09-28",48.610001
"258","2015-09-29",46.919998
"259","2015-09-30",47.779999
"260","2015-10-01",48.009998
"261","2015-10-02",48.740002
"262","2015-10-05",49.77
"263","2015-10-06",49.529999
"264","2015-10-07",49.900002
"265","2015-10-08",49.740002
"266","2015-10-09",50.709999
"267","2015-10-12",50.029999
"268","2015-10-13",48.799999
"269","2015-10-14",48.610001
"270","2015-10-15",49.18
"271","2015-10-16",49.450001
"272","2015-10-19",49.439999
"273","2015-10-20",49.34
"274","2015-10-21",49.43
"275","2015-10-22",49.459999
"276","2015-10-23",49.889999
"277","2015-10-26",49.73
"278","2015-10-27",49.34
"279","2015-10-28",50.52
"280","2015-10-29",49.389999
"281","2015-10-30",49.790001
"282","2015-11-02",50.549999
"283","2015-11-03",50.82
"284","2015-11-04",50.400002
"285","2015-11-05",50.080002
"286","2015-11-06",49.709999
"287","2015-11-09",49.25
"288","2015-11-10",49.049999
"289","2015-11-11",48.939999
"290","2015-11-12",47.75
"291","2015-11-13",46.709999
"292","2015-11-16",46.759998
"293","2015-11-17",47.02
"294","2015-11-18",47.959999
"295","2015-11-19",48.610001
"296","2015-11-20",48.509998
"297","2015-11-23",49.09
"298","2015-11-24",48.299999
"299","2015-11-25",48.240002
"300","2015-11-27",48.900002
"301","2015-11-30",47.41
"302","2015-12-01",48.490002
"303","2015-12-02",48.25
"304","2015-12-03",46.779999
"305","2015-12-04",48.09
"306","2015-12-07",47.630001
"307","2015-12-08",47.009998
"308","2015-12-09",46.150002
"309","2015-12-10",46.09
"310","2015-12-11",46.139999
"311","2015-12-14",46.470001
"312","2015-12-15",46.450001
"313","2015-12-16",48.09
"314","2015-12-17",48.049999
"315","2015-12-18",45.759998
"316","2015-12-21",45.919998
"317","2015-12-22",46.419998
"318","2015-12-23",48.080002
"319","2015-12-24",48.099998
"320","2015-12-28",49.080002
"321","2015-12-29",49
"322","2015-12-30",49.009998
"323","2015-12-31",47.470001
"324","2016-01-04",46.849998
"325","2016-01-05",46.939999
"326","2016-01-06",47.279999
"327","2016-01-07",45.25
"328","2016-01-08",44.52
"329","2016-01-11",43.68
"330","2016-01-12",44.540001
"331","2016-01-13",42.43
"332","2016-01-14",43.689999
"333","2016-01-15",42.959999
"334","2016-01-19",41.98
"335","2016-01-20",42.360001
"336","2016-01-21",41.73
"337","2016-01-22",43.299999
"338","2016-01-25",42.939999
"339","2016-01-26",43.68
"340","2016-01-27",43.540001
"341","2016-01-28",44.119999
"342","2016-01-29",44.049999
"343","2016-02-01",44.220001
"344","2016-02-02",43
"345","2016-02-03",45.060001
"346","2016-02-04",44.639999
"347","2016-02-05",44.310001
"348","2016-02-08",43.619999
"349","2016-02-09",41.919998
"350","2016-02-10",42.540001
"351","2016-02-11",42.049999
"352","2016-02-12",42.209999
"353","2016-02-16",42.889999
"354","2016-02-17",43.299999
"355","2016-02-18",43.240002
"356","2016-02-19",43.009998
"357","2016-02-22",43.66
"358","2016-02-23",43.16
"359","2016-02-24",43.389999
"360","2016-02-25",44.259998
"361","2016-02-26",44.919998
"362","2016-02-29",44.889999
"363","2016-03-01",46.209999
"364","2016-03-02",46.130001
"365","2016-03-03",46.209999
"366","2016-03-04",47.110001
"367","2016-03-07",46.950001
"368","2016-03-08",45.34
"369","2016-03-09",45.57
"370","2016-03-10",45.009998
"371","2016-03-11",45.360001
"372","2016-03-14",44.990002
"373","2016-03-15",44.91
"374","2016-03-16",45.27
"375","2016-03-17",45.66
"376","2016-03-18",46.200001
"377","2016-03-21",46
"378","2016-03-22",46.279999
"379","2016-03-23",45.560001
"380","2016-03-24",45.549999
"381","2016-03-28",45.759998
"382","2016-03-29",46.5
"383","2016-03-30",46.709999
"384","2016-03-31",46.549999
"385","2016-04-01",46.470001
"386","2016-04-04",46.369999
"387","2016-04-05",46.029999
"388","2016-04-06",47.580002
"389","2016-04-07",47.099998
"390","2016-04-08",46.970001
"391","2016-04-11",46.369999
"392","2016-04-12",46.650002
"393","2016-04-13",47.380001
"394","2016-04-14",47.470001
"395","2016-04-15",47.505001
"396","2016-04-18",47.599998
"397","2016-04-19",47.66
"398","2016-04-20",47.490002
"399","2016-04-21",47.5
"400","2016-04-22",47.599998
"401","2016-04-25",47.5
"402","2016-04-26",47.459999
"403","2016-04-27",48.02
"404","2016-04-28",47.700001
"405","2016-04-29",47.57
"406","2016-05-02",47.27
"407","2016-05-03",47.029999
"408","2016-05-04",49.299999
"409","2016-05-05",49.720001
"410","2016-05-06",50.029999
"411","2016-05-09",51.220001
"412","2016-05-10",51.59
"413","2016-05-11",51.52
"414","2016-05-12",51.939999
"415","2016-05-13",51.639999
"416","2016-05-16",52.099998
"417","2016-05-17",51.459999
"418","2016-05-18",51.759998
"419","2016-05-19",51.68
"420","2016-05-20",52.900002
"421","2016-05-23",52.889999
"422","2016-05-24",54.459999
"423","2016-05-25",54.990002
"424","2016-05-26",54.75
"425","2016-05-27",55.16
"426","2016-05-31",55.299999
"427","2016-06-01",55.389999
"428","2016-06-02",55.900002
"429","2016-06-03",55.959999
"430","2016-06-06",56.509998
"431","2016-06-07",56.66
"432","2016-06-08",56.860001
"433","2016-06-09",58.139999
"434","2016-06-10",57.040001
"435","2016-06-13",55.939999
"436","2016-06-14",55.860001
"437","2016-06-15",55.849998
"438","2016-06-16",55.580002
"439","2016-06-17",54.919998
"440","2016-06-20",56.119999
"441","2016-06-21",56.189999
"442","2016-06-22",55.490002
"443","2016-06-23",56.029999
"444","2016-06-24",54.57
"445","2016-06-27",53.040001
"446","2016-06-28",53.790001
"447","2016-06-29",54.599998
"448","2016-06-30",55.490002
"449","2016-07-01",55.849998
"450","2016-07-05",54.709999
"451","2016-07-06",54.470001
"452","2016-07-07",54.75
"453","2016-07-08",55.25
"454","2016-07-11",56.759998
"455","2016-07-12",57.200001
"456","2016-07-13",57.41
"457","2016-07-14",57.790001
"458","2016-07-15",57.68
"459","2016-07-18",57.950001
"460","2016-07-19",57.990002
"461","2016-07-20",58.240002
"462","2016-07-21",58
"463","2016-07-22",57.91
"464","2016-07-25",57.869999
"465","2016-07-26",58.099998
"466","2016-07-27",57.93
"467","2016-07-28",57.709999
"468","2016-07-29",57.790001
"469","2016-08-01",58.099998
"470","2016-08-02",56.810001
"471","2016-08-03",58.549999
"472","2016-08-04",57.799999
"473","2016-08-05",58.080002
"474","2016-08-08",57.740002
"475","2016-08-09",58.439999
"476","2016-08-10",58.439999
"477","2016-08-11",58.52
"478","2016-08-12",58.439999
"479","2016-08-15",58.82
"480","2016-08-16",58.34
"481","2016-08-17",57.689999
"482","2016-08-18",57.650002
"483","2016-08-19",57.66
"484","2016-08-22",57.619999
"485","2016-08-23",57.950001
"486","2016-08-24",57.860001
"487","2016-08-25",58.080002
"488","2016-08-26",58.439999
"489","2016-08-29",58.52
"490","2016-08-30",58.380001
"491","2016-08-31",57.98
"492","2016-09-01",58.290001
"493","2016-09-02",58.990002
"494","2016-09-06",58.970001
"495","2016-09-07",59.459999
"496","2016-09-08",58.75
"497","2016-09-09",56.310001
"498","2016-09-12",56.669998
"499","2016-09-13",55.549999
"500","2016-09-14",55.509998
"501","2016-09-15",56.150002
"502","2016-09-16",56.07
"503","2016-09-19",56.360001
"504","2016-09-20",56.400002
"505","2016-09-21",57.709999
"506","2016-09-22",58.189999
"507","2016-09-23",57.790001
"508","2016-09-26",57.470001
"509","2016-09-27",57.630001
"510","2016-09-28",58.02
"511","2016-09-29",57.02
"512","2016-09-30",57.360001
"513","2016-10-03",56.68
"514","2016-10-04",56.41
"515","2016-10-05",56.369999
"516","2016-10-06",56.23
"517","2016-10-07",56.139999
"518","2016-10-10",56.130001
"519","2016-10-11",54.91
"520","2016-10-12",54.990002
"521","2016-10-13",54.810001
"522","2016-10-14",54.540001
"523","2016-10-17",54.630001
"524","2016-10-18",54.98
"525","2016-10-19",55.259998
"526","2016-10-20",54.75
"527","2016-10-21",54.279999
"528","2016-10-24",55.139999
"529","2016-10-25",54.349998
"530","2016-10-26",54.060001
"531","2016-10-27",53.709999
"532","2016-10-28",54.369999
"533","2016-10-31",54.610001
"534","2016-11-01",54.419998
"535","2016-11-02",55.630001
"536","2016-11-03",56.16
"537","2016-11-04",55.669998
"538","2016-11-07",56.990002
"539","2016-11-08",56.73
"540","2016-11-09",56.369999
"541","2016-11-10",55.099998
"542","2016-11-11",55.889999
"543","2016-11-14",55.740002
"544","2016-11-15",56.029999
"545","2016-11-16",57.32
"546","2016-11-17",58.18
"547","2016-11-18",57.799999
"548","2016-11-21",58.27
"549","2016-11-22",58.400002
"550","2016-11-23",58.68
"551","2016-11-25",58.900002
"552","2016-11-28",58.91
"553","2016-11-29",58.650002
"554","2016-11-30",57.700001
"555","2016-12-01",57.150002
"556","2016-12-02",56.91
"557","2016-12-05",57.98
"558","2016-12-06",58.369999
"559","2016-12-07",58.700001
"560","2016-12-08",59.259998
"561","2016-12-09",59.099998
"562","2016-12-12",58.959999
"563","2016-12-13",59.900002
"564","2016-12-14",59.32
"565","2016-12-15",59.139999
"566","2016-12-16",59.580002
"567","2016-12-19",60.549999
"568","2016-12-20",60.990002
"569","2016-12-21",60.439999
"570","2016-12-22",60.18
"571","2016-12-23",60.540001
"572","2016-12-27",60.759998
"573","2016-12-28",60.25
"574","2016-12-29",60.650002
"575","2016-12-30",59.689999
"576","2017-01-03",58.810001
"577","2017-01-04",59.740002
"578","2017-01-05",59.700001
"579","2017-01-06",60.150002
"580","2017-01-09",60.18
"581","2017-01-10",59.700001
"582","2017-01-11",59.759998
"583","2017-01-12",60.299999
"584","2017-01-13",60.650002
"585","2017-01-17",59.91
"586","2017-01-18",59.959999
"587","2017-01-19",59.970001
"588","2017-01-20",60.48
"589","2017-01-23",60.299999
"590","2017-01-24",61.669998
"591","2017-01-25",62.32
"592","2017-01-26",62.099998
"593","2017-01-27",62.439999
"594","2017-01-30",62.150002
"595","2017-01-31",62.549999
"596","2017-02-01",62.049999
"597","2017-02-02",64.010002
"598","2017-02-03",65
"599","2017-02-06",64.919998
"600","2017-02-07",64.709999
"601","2017-02-08",64.849998
"602","2017-02-09",65.32
"603","2017-02-10",65.190002
"604","2017-02-13",65.559998
"605","2017-02-14",65.879997
"606","2017-02-15",64.980003
"607","2017-02-16",65.010002
"608","2017-02-17",65.470001
"609","2017-02-21",65.610001
"610","2017-02-22",66.419998
"611","2017-02-23",66.360001
"612","2017-02-24",66.629997
"613","2017-02-27",66.57
"614","2017-02-28",66.43
"615","2017-03-01",66.629997
"616","2017-03-02",66.239998
"617","2017-03-03",67.339996
"618","2017-03-06",66.550003
"619","2017-03-07",66.550003
"620","2017-03-08",66.489998
"621","2017-03-09",66.43
"622","2017-03-10",66.540001
"623","2017-03-13",66.669998
"624","2017-03-14",66.379997
"625","2017-03-15",66.559998
"626","2017-03-16",66.519997
"627","2017-03-17",66.519997
"628","2017-03-20",66.190002
"629","2017-03-21",64.889999
"630","2017-03-22",65
"631","2017-03-23",65.129997
"632","2017-03-24",64.879997
"633","2017-03-27",64.650002
"634","2017-03-28",64.949997
"635","2017-03-29",64.980003
"636","2017-03-30",64.800003
"637","2017-03-31",65.010002
"638","2017-04-03",64.480003
"639","2017-04-04",63.880001
"640","2017-04-05",63.48
"641","2017-04-06",63.869999
"642","2017-04-07",64.379997
"643","2017-04-10",64.660004
"644","2017-04-11",64.910004
"645","2017-04-12",64.690002
"646","2017-04-13",64.220001
"647","2017-04-17",64.440002
"648","2017-04-18",64.870003
"649","2017-04-19",65.010002
"650","2017-04-20",64.75
"651","2017-04-21",64.580002
"652","2017-04-24",65.57
"653","2017-04-25",65.290001
"654","2017-04-26",64.889999
"655","2017-04-27",65
"656","2017-04-28",65.010002
"657","2017-05-01",64.889999
"658","2017-05-02",62.959999
"659","2017-05-03",62.110001
"660","2017-05-04",61.509998
"661","2017-05-05",61.869999
"662","2017-05-08",61.790001
"663","2017-05-09",62.110001
"664","2017-05-10",63.189999
"665","2017-05-11",62.509998
"666","2017-05-12",61.98
"667","2017-05-15",62.560001
"668","2017-05-16",62.529999
"669","2017-05-17",60.990002
"670","2017-05-18",60.75
"671","2017-05-19",61.459999
"672","2017-05-22",61.48
"673","2017-05-23",61.09
"674","2017-05-24",61.209999
"675","2017-05-25",61.189999
"676","2017-05-26",60.48
"677","2017-05-30",61.130001
"678","2017-05-31",61.459999
"679","2017-06-01",61.82
"680","2017-06-02",62.619999
"681","2017-06-05",62.029999
"682","2017-06-06",61.900002
"683","2017-06-07",61.98
"684","2017-06-08",61.790001
"685","2017-06-09",60.459999
"686","2017-06-12",60.470001
"687","2017-06-13",61.099998
"688","2017-06-14",61.34
"689","2017-06-15",61.169998
"690","2017-06-16",61.700001
"691","2017-06-19",62.310001
"692","2017-06-20",62.139999
"693","2017-06-21",62.790001
"694","2017-06-22",62.830002
"695","2017-06-23",62.650002
"696","2017-06-26",62.860001
"697","2017-06-27",61.880001
"698","2017-06-28",62.450001
"699","2017-06-29",61.740002
"700","2017-06-30",62.060001
"701","2017-07-03",61.939999
"702","2017-07-05",62.139999
"703","2017-07-06",60.91
"704","2017-07-07",61.16
"705","2017-07-10",62.32
"706","2017-07-11",62.759998
"707","2017-07-12",62.66
"708","2017-07-13",63.57
"709","2017-07-14",63.889999
"710","2017-07-17",64.300003
"711","2017-07-18",64.220001
"712","2017-07-19",64.699997
"713","2017-07-20",65.150002
"714","2017-07-21",65.089996
"715","2017-07-24",65.839996
"716","2017-07-25",66.059998
"717","2017-07-26",66.190002
"718","2017-07-27",65.790001
"719","2017-07-28",65.989998
"720","2017-07-31",65.779999
"721","2017-08-01",64.019997
"722","2017-08-02",62
"723","2017-08-03",61.959999
"724","2017-08-04",62.060001
"725","2017-08-07",62.279999
"726","2017-08-08",62.029999
"727","2017-08-09",61.869999
"728","2017-08-10",61.150002
"729","2017-08-11",61.290001
"730","2017-08-14",61.57
"731","2017-08-15",61.619999
"732","2017-08-16",62.509998
"733","2017-08-17",62.450001
"734","2017-08-18",62.099998
"735","2017-08-21",62.360001
"736","2017-08-22",62.950001
"737","2017-08-23",62.860001
"738","2017-08-24",62.93
"739","2017-08-25",62.82
"740","2017-08-28",62.880001
"741","2017-08-29",62.59
"742","2017-08-30",63.110001
"743","2017-08-31",64.5
"744","2017-09-01",64.330002
"745","2017-09-05",63.919998
"746","2017-09-06",63.450001
"747","2017-09-07",63.48
"748","2017-09-08",62.459999
"749","2017-09-11",62.610001
"750","2017-09-12",61.27
"751","2017-09-13",60.830002
"752","2017-09-14",60.860001
"753","2017-09-15",61.150002
"754","2017-09-18",62.130001
"755","2017-09-19",61.77
"756","2017-09-20",62.07
"757","2017-09-21",62.290001
"758","2017-09-22",63.119999
"759","2017-09-25",62.900002
"760","2017-09-26",63.16
"761","2017-09-27",63.580002
"762","2017-09-28",63.529999
"763","2017-09-29",63.09
"764","2017-10-02",63.400002
"765","2017-10-03",63.82
"766","2017-10-04",64.230003
"767","2017-10-05",64.309998
"768","2017-10-06",64.660004
"769","2017-10-09",65.019997
"770","2017-10-10",64.879997
"771","2017-10-11",64.849998
"772","2017-10-12",64.959999
"773","2017-10-13",64.910004
"774","2017-10-16",64.760002
"775","2017-10-17",64.730003
"776","2017-10-18",65.290001
"777","2017-10-19",65.239998
"778","2017-10-20",65.440002
"779","2017-10-23",65.580002
"780","2017-10-24",66.989998
"781","2017-10-25",66.489998
"782","2017-10-26",66.660004
"783","2017-10-27",67.050003
"784","2017-10-30",66.360001
"785","2017-10-31",63.560001
"786","2017-11-01",62.990002
"787","2017-11-02",63.389999
"788","2017-11-03",64.739998
"789","2017-11-06",64.43
"790","2017-11-07",63.259998
"791","2017-11-08",63.610001
"792","2017-11-09",63.59
"793","2017-11-10",63.400002
"794","2017-11-13",63.259998
"795","2017-11-14",62.66
"796","2017-11-15",65.849998
"797","2017-11-16",66.400002
"798","2017-11-17",66.93
"799","2017-11-20",67.910004
"800","2017-11-21",68.650002
"801","2017-11-22",69.190002
"802","2017-11-24",68.459999
"803","2017-11-27",68.870003
"804","2017-11-28",69.470001
"805","2017-11-29",69.010002
"806","2017-11-30",69.089996
"807","2017-12-01",68.760002
"808","2017-12-04",69.540001
"809","2017-12-05",69.080002
"810","2017-12-06",69.300003
"811","2017-12-07",69.949997
"812","2017-12-08",70.730003
"813","2017-12-11",70.779999
"814","2017-12-12",70.18
"815","2017-12-13",70.010002
"816","2017-12-14",69.589996
"817","2017-12-15",70.760002
"818","2017-12-18",71.449997
"819","2017-12-19",71.459999
"820","2017-12-20",71.480003
"821","2017-12-21",71.43
"822","2017-12-22",71.339996
"823","2017-12-26",71.330002
"824","2017-12-27",71.25
"825","2017-12-28",71.970001
"826","2017-12-29",71.279999
"827","2018-01-02",70.660004
"828","2018-01-03",70.400002
"829","2018-01-04",71.120003
"830","2018-01-05",71.209999
"831","2018-01-08",72.260002
"832","2018-01-09",72.040001
"833","2018-01-10",71.589996
"834","2018-01-11",74.010002
"835","2018-01-12",75.769997
"836","2018-01-16",74.57
"837","2018-01-17",73.82
"838","2018-01-18",73.199997
"839","2018-01-19",73.379997
"840","2018-01-22",74.330002
"841","2018-01-23",74.260002
"842","2018-01-24",73.949997
"843","2018-01-25",74.040001
"844","2018-01-26",74.160004
"845","2018-01-29",72.809998
"846","2018-01-30",71.769997
"847","2018-01-31",71.290001
"848","2018-02-01",71.540001
"849","2018-02-02",68.5
"850","2018-02-05",68.050003
"851","2018-02-06",68.440002
"852","2018-02-07",69.019997
"853","2018-02-08",66.470001
"854","2018-02-09",66.660004
"855","2018-02-12",70.809998
"856","2018-02-13",70.809998
"857","2018-02-14",71.620003
"858","2018-02-15",70.529999
"859","2018-02-16",70.25
"860","2018-02-20",69.059998
"861","2018-02-21",69.589996
"862","2018-02-22",69.839996
"863","2018-02-23",70
"864","2018-02-26",69.669998
"865","2018-02-27",69.25
"866","2018-02-28",68.68
"867","2018-03-01",67.639999
"868","2018-03-02",68.480003
"869","2018-03-05",69.029999
"870","2018-03-06",69.839996
"871","2018-03-07",70.650002
"872","2018-03-08",69.989998
"873","2018-03-09",71.480003
"874","2018-03-12",70.790001
"875","2018-03-13",70.230003
"876","2018-03-14",69.559998
"877","2018-03-15",69.459999
"878","2018-03-16",69.540001
"879","2018-03-19",68.589996
"880","2018-03-20",67.68
"881","2018-03-21",66.889999
"882","2018-03-22",65.269997
"883","2018-03-23",63.970001
"884","2018-03-26",64.120003
"885","2018-03-27",62.84
"886","2018-03-28",62.740002
"887","2018-03-29",63.34
"888","2018-04-02",62.41
"889","2018-04-03",63.32
"890","2018-04-04",63.73
"891","2018-04-05",64.290001
"892","2018-04-06",63.490002
"893","2018-04-09",63.560001
"894","2018-04-10",64.760002
"895","2018-04-11",64.07
"896","2018-04-12",64.449997
"897","2018-04-13",64.290001
"898","2018-04-16",65.139999
"899","2018-04-17",65.639999
"900","2018-04-18",65.959999
"901","2018-04-19",65.309998
"902","2018-04-20",65.209999
"903","2018-04-23",64.779999
"904","2018-04-24",64.739998
"905","2018-04-25",64.07
"906","2018-04-26",64.699997
"907","2018-04-27",65.669998
"908","2018-04-30",65.239998
"909","2018-05-01",65.25
"910","2018-05-02",64.379997
"911","2018-05-03",64.120003
"912","2018-05-04",64.660004
"913","2018-05-07",65
"914","2018-05-08",64.889999
"915","2018-05-09",64.699997
"916","2018-05-10",64.910004
"917","2018-05-11",64.470001
"918","2018-05-14",64.190002
"919","2018-05-15",63.990002
"920","2018-05-16",64.589996
"921","2018-05-17",64.209999
"922","2018-05-18",63.990002
"923","2018-05-21",63.43
"924","2018-05-22",63.259998
"925","2018-05-23",63.59
"926","2018-05-24",64.050003
"927","2018-05-25",63.759998
"928","2018-05-29",63.810001
"929","2018-05-30",64.849998
"930","2018-05-31",64.349998
"931","2018-06-01",64.610001
"932","2018-06-04",65.040001
"933","2018-06-05",64.980003
"934","2018-06-06",65.110001
"935","2018-06-07",64.660004
"936","2018-06-08",64.989998
"937","2018-06-11",65.089996
"938","2018-06-12",65.349998
"939","2018-06-13",65.199997
"940","2018-06-14",65.860001
"941","2018-06-15",66.150002
"942","2018-06-18",64.290001
"943","2018-06-19",64.150002
"944","2018-06-20",66.080002
"945","2018-06-21",65.870003
"946","2018-06-22",66.080002
"947","2018-06-25",65.360001
"948","2018-06-26",65.190002
"949","2018-06-27",64.5
"950","2018-06-28",65.540001
