"","date","TTEC"
"1","2007-01-03",23.9
"2","2007-01-04",24.33
"3","2007-01-05",24.85
"4","2007-01-08",25.370001
"5","2007-01-09",26.18
"6","2007-01-10",26.23
"7","2007-01-11",26.26
"8","2007-01-12",26.440001
"9","2007-01-16",26.6
"10","2007-01-17",26.48
"11","2007-01-18",25.99
"12","2007-01-19",26.48
"13","2007-01-22",25.82
"14","2007-01-23",26.01
"15","2007-01-24",26.540001
"16","2007-01-25",26.309999
"17","2007-01-26",26.379999
"18","2007-01-29",26.360001
"19","2007-01-30",26.48
"20","2007-01-31",26.950001
"21","2007-02-01",27.559999
"22","2007-02-02",27.389999
"23","2007-02-05",27.610001
"24","2007-02-06",27.42
"25","2007-02-07",27
"26","2007-02-08",33.459999
"27","2007-02-09",32.689999
"28","2007-02-12",31.9
"29","2007-02-13",32.439999
"30","2007-02-14",32.68
"31","2007-02-15",32.48
"32","2007-02-16",32.23
"33","2007-02-20",33.73
"34","2007-02-21",33.52
"35","2007-02-22",33.529999
"36","2007-02-23",33.299999
"37","2007-02-26",32.869999
"38","2007-02-27",31.549999
"39","2007-02-28",31.48
"40","2007-03-01",34.889999
"41","2007-03-02",34
"42","2007-03-05",34.459999
"43","2007-03-06",35.529999
"44","2007-03-07",35.990002
"45","2007-03-08",36.16
"46","2007-03-09",36.470001
"47","2007-03-12",36.080002
"48","2007-03-13",34.700001
"49","2007-03-14",34.59
"50","2007-03-15",35.439999
"51","2007-03-16",35.450001
"52","2007-03-19",36.150002
"53","2007-03-20",34.740002
"54","2007-03-21",35.09
"55","2007-03-22",35.509998
"56","2007-03-23",35.490002
"57","2007-03-26",35.299999
"58","2007-03-27",35.419998
"59","2007-03-28",36.119999
"60","2007-03-29",37.34
"61","2007-03-30",36.689999
"62","2007-04-02",37.040001
"63","2007-04-03",38.290001
"64","2007-04-04",38.919998
"65","2007-04-05",39.560001
"66","2007-04-09",38.990002
"67","2007-04-10",38.25
"68","2007-04-11",38.669998
"69","2007-04-12",39.369999
"70","2007-04-13",39.939999
"71","2007-04-16",39.48
"72","2007-04-17",38.389999
"73","2007-04-18",38.099998
"74","2007-04-19",38.580002
"75","2007-04-20",39.07
"76","2007-04-23",39.080002
"77","2007-04-24",39.23
"78","2007-04-25",39.330002
"79","2007-04-26",39.09
"80","2007-04-27",39.060001
"81","2007-04-30",37.73
"82","2007-05-01",38.240002
"83","2007-05-02",38.040001
"84","2007-05-03",38.369999
"85","2007-05-04",38.810001
"86","2007-05-07",38.700001
"87","2007-05-08",37.799999
"88","2007-05-09",38.07
"89","2007-05-10",37.509998
"90","2007-05-11",37.650002
"91","2007-05-14",34.040001
"92","2007-05-15",34.34
"93","2007-05-16",33.5
"94","2007-05-17",33.529999
"95","2007-05-18",34.450001
"96","2007-05-21",34.939999
"97","2007-05-22",34.400002
"98","2007-05-23",33.900002
"99","2007-05-24",33.110001
"100","2007-05-25",32.82
"101","2007-05-29",33.049999
"102","2007-05-30",34.139999
"103","2007-05-31",35.18
"104","2007-06-01",35.810001
"105","2007-06-04",35.169998
"106","2007-06-05",34.91
"107","2007-06-06",34.650002
"108","2007-06-07",33.439999
"109","2007-06-08",33.490002
"110","2007-06-11",33.389999
"111","2007-06-12",32.849998
"112","2007-06-13",33.5
"113","2007-06-14",33.419998
"114","2007-06-15",33.23
"115","2007-06-18",32.200001
"116","2007-06-19",32.279999
"117","2007-06-20",32.060001
"118","2007-06-21",32.669998
"119","2007-06-22",31.26
"120","2007-06-25",30.32
"121","2007-06-26",31.459999
"122","2007-06-27",32.240002
"123","2007-06-28",32.66
"124","2007-06-29",32.470001
"125","2007-07-02",32.650002
"126","2007-07-03",32.889999
"127","2007-07-05",32.91
"128","2007-07-06",33.200001
"129","2007-07-09",32.349998
"130","2007-07-10",31.790001
"131","2007-07-11",32.130001
"132","2007-07-12",33.32
"133","2007-07-13",32.900002
"134","2007-07-16",31.799999
"135","2007-07-17",31.629999
"136","2007-07-18",32.029999
"137","2007-07-19",31.76
"138","2007-07-20",30.860001
"139","2007-07-23",31.09
"140","2007-07-24",30.030001
"141","2007-07-25",29.959999
"142","2007-07-26",28.780001
"143","2007-07-27",29.02
"144","2007-07-30",29.23
"145","2007-07-31",29.33
"146","2007-08-01",29.870001
"147","2007-08-02",31.26
"148","2007-08-03",29.58
"149","2007-08-06",30.23
"150","2007-08-07",33.860001
"151","2007-08-08",32.700001
"152","2007-08-09",31.02
"153","2007-08-10",33.439999
"154","2007-08-13",33.98
"155","2007-08-14",33.25
"156","2007-08-15",31.26
"157","2007-08-16",30.42
"158","2007-08-17",31.41
"159","2007-08-20",30.32
"160","2007-08-21",30.190001
"161","2007-08-22",31.139999
"162","2007-08-23",31.98
"163","2007-08-24",32.439999
"164","2007-08-27",31.52
"165","2007-08-28",30.200001
"166","2007-08-29",29.32
"167","2007-08-30",29.360001
"168","2007-08-31",29.25
"169","2007-09-04",28.190001
"170","2007-09-05",27.27
"171","2007-09-06",27.110001
"172","2007-09-07",25.889999
"173","2007-09-10",24.629999
"174","2007-09-11",24.700001
"175","2007-09-12",24.370001
"176","2007-09-13",24.01
"177","2007-09-14",24.209999
"178","2007-09-17",23.42
"179","2007-09-18",23.129999
"180","2007-09-19",24.059999
"181","2007-09-20",24.27
"182","2007-09-21",24.17
"183","2007-09-24",23.83
"184","2007-09-25",23.83
"185","2007-09-26",23.780001
"186","2007-09-27",24
"187","2007-09-28",23.91
"188","2007-10-01",25.59
"189","2007-10-02",25.77
"190","2007-10-03",25.01
"191","2007-10-04",24.799999
"192","2007-10-05",24.9
"193","2007-10-08",25.18
"194","2007-10-09",25.610001
"195","2007-10-10",25.969999
"196","2007-10-11",25.6
"197","2007-10-12",26.059999
"198","2007-10-15",26.139999
"199","2007-10-16",26.26
"200","2007-10-17",26.799999
"201","2007-10-18",27.41
"202","2007-10-19",26.77
"203","2007-10-22",26.309999
"204","2007-10-23",26.549999
"205","2007-10-24",26.709999
"206","2007-10-25",25.969999
"207","2007-10-26",25.9
"208","2007-10-29",24.52
"209","2007-10-30",24.110001
"210","2007-10-31",24.93
"211","2007-11-01",23.82
"212","2007-11-02",24.34
"213","2007-11-05",23.139999
"214","2007-11-06",23.690001
"215","2007-11-07",23.459999
"216","2007-11-08",22.610001
"217","2007-11-09",20.43
"218","2007-11-12",20.809999
"219","2007-11-13",21.24
"220","2007-11-14",21.57
"221","2007-11-15",20.799999
"222","2007-11-16",21.52
"223","2007-11-19",20.870001
"224","2007-11-20",20.75
"225","2007-11-21",20.530001
"226","2007-11-23",20.940001
"227","2007-11-26",20.59
"228","2007-11-27",20.42
"229","2007-11-28",21.25
"230","2007-11-29",20.66
"231","2007-11-30",20.709999
"232","2007-12-03",19.98
"233","2007-12-04",20
"234","2007-12-05",20.860001
"235","2007-12-06",21.200001
"236","2007-12-07",21.120001
"237","2007-12-10",20.879999
"238","2007-12-11",21.41
"239","2007-12-12",21.790001
"240","2007-12-13",21.27
"241","2007-12-14",20.459999
"242","2007-12-17",19.889999
"243","2007-12-18",20.82
"244","2007-12-19",20.52
"245","2007-12-20",20.65
"246","2007-12-21",21.25
"247","2007-12-24",22.049999
"248","2007-12-26",22
"249","2007-12-27",21.34
"250","2007-12-28",20.99
"251","2007-12-31",21.27
"252","2008-01-02",21.07
"253","2008-01-03",20.870001
"254","2008-01-04",19.6
"255","2008-01-07",19.25
"256","2008-01-08",18.459999
"257","2008-01-09",17.85
"258","2008-01-10",18.5
"259","2008-01-11",20.01
"260","2008-01-14",20.5
"261","2008-01-15",19.889999
"262","2008-01-16",19.790001
"263","2008-01-17",17.51
"264","2008-01-18",16.74
"265","2008-01-22",16.959999
"266","2008-01-23",17.549999
"267","2008-01-24",18.309999
"268","2008-01-25",18.85
"269","2008-01-28",19.389999
"270","2008-01-29",19.41
"271","2008-01-30",19.5
"272","2008-01-31",19.73
"273","2008-02-01",20.24
"274","2008-02-04",19.709999
"275","2008-02-05",18.879999
"276","2008-02-06",18.91
"277","2008-02-07",18.85
"278","2008-02-08",18.540001
"279","2008-02-11",18.5
"280","2008-02-12",18.74
"281","2008-02-13",19.24
"282","2008-02-14",19.200001
"283","2008-02-15",18.57
"284","2008-02-19",18.09
"285","2008-02-20",19.870001
"286","2008-02-21",19.620001
"287","2008-02-22",19.51
"288","2008-02-25",20.450001
"289","2008-02-26",23.209999
"290","2008-02-27",23.16
"291","2008-02-28",22.809999
"292","2008-02-29",22.57
"293","2008-03-03",21.549999
"294","2008-03-04",21.43
"295","2008-03-05",21.77
"296","2008-03-06",20.610001
"297","2008-03-07",20.51
"298","2008-03-10",19.65
"299","2008-03-11",20.25
"300","2008-03-12",20.07
"301","2008-03-13",20.549999
"302","2008-03-14",19.9
"303","2008-03-17",19.51
"304","2008-03-18",20.610001
"305","2008-03-19",20
"306","2008-03-20",21.9
"307","2008-03-24",22.35
"308","2008-03-25",22.24
"309","2008-03-26",22.530001
"310","2008-03-27",22.27
"311","2008-03-28",22.530001
"312","2008-03-31",22.459999
"313","2008-04-01",22.9
"314","2008-04-02",22.9
"315","2008-04-03",22.799999
"316","2008-04-04",22.9
"317","2008-04-07",22.49
"318","2008-04-08",22.440001
"319","2008-04-09",21.809999
"320","2008-04-10",21.639999
"321","2008-04-11",21.280001
"322","2008-04-14",21.24
"323","2008-04-15",21.66
"324","2008-04-16",21.98
"325","2008-04-17",21.549999
"326","2008-04-18",22.24
"327","2008-04-21",22.559999
"328","2008-04-22",22.52
"329","2008-04-23",22.809999
"330","2008-04-24",23.610001
"331","2008-04-25",23.82
"332","2008-04-28",23.530001
"333","2008-04-29",23.16
"334","2008-04-30",22.93
"335","2008-05-01",23.68
"336","2008-05-02",23.85
"337","2008-05-05",23.74
"338","2008-05-06",23.799999
"339","2008-05-07",22.98
"340","2008-05-08",23.25
"341","2008-05-09",23.26
"342","2008-05-12",24.27
"343","2008-05-13",24.450001
"344","2008-05-14",25.950001
"345","2008-05-15",26.65
"346","2008-05-16",25.950001
"347","2008-05-19",26.02
"348","2008-05-20",26.02
"349","2008-05-21",25.57
"350","2008-05-22",25.75
"351","2008-05-23",25.549999
"352","2008-05-27",26
"353","2008-05-28",26.030001
"354","2008-05-29",25.99
"355","2008-05-30",25.84
"356","2008-06-02",25.4
"357","2008-06-03",25.15
"358","2008-06-04",25.27
"359","2008-06-05",25.469999
"360","2008-06-06",24.290001
"361","2008-06-09",23.610001
"362","2008-06-10",23
"363","2008-06-11",22.16
"364","2008-06-12",22.15
"365","2008-06-13",22.809999
"366","2008-06-16",22.58
"367","2008-06-17",22.75
"368","2008-06-18",22.870001
"369","2008-06-19",22.459999
"370","2008-06-20",21.08
"371","2008-06-23",20.66
"372","2008-06-24",19.98
"373","2008-06-25",21.030001
"374","2008-06-26",20.620001
"375","2008-06-27",20.700001
"376","2008-06-30",19.959999
"377","2008-07-01",20.48
"378","2008-07-02",20.75
"379","2008-07-03",20.26
"380","2008-07-07",20.200001
"381","2008-07-08",20.99
"382","2008-07-09",20.030001
"383","2008-07-10",19.58
"384","2008-07-11",18.85
"385","2008-07-14",17.969999
"386","2008-07-15",17.860001
"387","2008-07-16",17.9
"388","2008-07-17",13.27
"389","2008-07-18",13.32
"390","2008-07-21",13.09
"391","2008-07-22",13.83
"392","2008-07-23",13.4
"393","2008-07-24",12.87
"394","2008-07-25",13.1
"395","2008-07-28",12.66
"396","2008-07-29",12.98
"397","2008-07-30",13.21
"398","2008-07-31",13.6
"399","2008-08-01",14.05
"400","2008-08-04",14.86
"401","2008-08-05",15.5
"402","2008-08-06",15.78
"403","2008-08-07",15.8
"404","2008-08-08",16
"405","2008-08-11",16.200001
"406","2008-08-12",15.99
"407","2008-08-13",15.98
"408","2008-08-14",15.95
"409","2008-08-15",16.190001
"410","2008-08-18",16.01
"411","2008-08-19",15.24
"412","2008-08-20",15.15
"413","2008-08-21",15.03
"414","2008-08-22",15.33
"415","2008-08-25",15.05
"416","2008-08-26",15.1
"417","2008-08-27",15.48
"418","2008-08-28",15.54
"419","2008-08-29",15.42
"420","2008-09-02",16.040001
"421","2008-09-03",16.15
"422","2008-09-04",15.62
"423","2008-09-05",15.46
"424","2008-09-08",15.9
"425","2008-09-09",14.88
"426","2008-09-10",15.17
"427","2008-09-11",15.28
"428","2008-09-12",15.19
"429","2008-09-15",14.07
"430","2008-09-16",14.35
"431","2008-09-17",13.87
"432","2008-09-18",14.4
"433","2008-09-19",15.67
"434","2008-09-22",14.72
"435","2008-09-23",14.24
"436","2008-09-24",13.81
"437","2008-09-25",13.94
"438","2008-09-26",13.77
"439","2008-09-29",12.21
"440","2008-09-30",12.44
"441","2008-10-01",12.89
"442","2008-10-02",12.37
"443","2008-10-03",12.38
"444","2008-10-06",11.86
"445","2008-10-07",10.6
"446","2008-10-08",10.9
"447","2008-10-09",10.2
"448","2008-10-10",10.53
"449","2008-10-13",11.52
"450","2008-10-14",10.81
"451","2008-10-15",9.7
"452","2008-10-16",10.35
"453","2008-10-17",9.57
"454","2008-10-20",8.94
"455","2008-10-21",8.74
"456","2008-10-22",8.48
"457","2008-10-23",8.16
"458","2008-10-24",7.66
"459","2008-10-27",7.51
"460","2008-10-28",8.4
"461","2008-10-29",8.42
"462","2008-10-30",8.96
"463","2008-10-31",9.04
"464","2008-11-03",8.86
"465","2008-11-04",10.25
"466","2008-11-05",8.92
"467","2008-11-06",9.24
"468","2008-11-07",9.82
"469","2008-11-10",9.15
"470","2008-11-11",8.98
"471","2008-11-12",8.51
"472","2008-11-13",9
"473","2008-11-14",8.69
"474","2008-11-17",8.42
"475","2008-11-18",8.44
"476","2008-11-19",7.8
"477","2008-11-20",7.28
"478","2008-11-21",7
"479","2008-11-24",7.68
"480","2008-11-25",8.01
"481","2008-11-26",8.5
"482","2008-11-28",8.82
"483","2008-12-01",7.57
"484","2008-12-02",7.96
"485","2008-12-03",8.24
"486","2008-12-04",7.87
"487","2008-12-05",8.19
"488","2008-12-08",8.84
"489","2008-12-09",8.5
"490","2008-12-10",6.74
"491","2008-12-11",6.73
"492","2008-12-12",7.08
"493","2008-12-15",6.81
"494","2008-12-16",7.17
"495","2008-12-17",7.68
"496","2008-12-18",8.08
"497","2008-12-19",8.81
"498","2008-12-22",8.14
"499","2008-12-23",7.74
"500","2008-12-24",7.81
"501","2008-12-26",7.86
"502","2008-12-29",7.73
"503","2008-12-30",7.67
"504","2008-12-31",8.35
"505","2009-01-02",8.62
"506","2009-01-05",8.5
"507","2009-01-06",9
"508","2009-01-07",8.5
"509","2009-01-08",8.66
"510","2009-01-09",8.22
"511","2009-01-12",8.22
"512","2009-01-13",8.24
"513","2009-01-14",7.69
"514","2009-01-15",7.82
"515","2009-01-16",7.71
"516","2009-01-20",7.08
"517","2009-01-21",7.83
"518","2009-01-22",7.35
"519","2009-01-23",7.35
"520","2009-01-26",7.6
"521","2009-01-27",7.86
"522","2009-01-28",8.33
"523","2009-01-29",8.07
"524","2009-01-30",8.09
"525","2009-02-02",7.92
"526","2009-02-03",7.84
"527","2009-02-04",7.59
"528","2009-02-05",7.71
"529","2009-02-06",7.97
"530","2009-02-09",8.26
"531","2009-02-10",8.05
"532","2009-02-11",8.38
"533","2009-02-12",8.19
"534","2009-02-13",8.08
"535","2009-02-17",7.53
"536","2009-02-18",8.15
"537","2009-02-19",8.4
"538","2009-02-20",8.48
"539","2009-02-23",8.11
"540","2009-02-24",9.46
"541","2009-02-25",8.96
"542","2009-02-26",8.58
"543","2009-02-27",8.66
"544","2009-03-02",8.55
"545","2009-03-03",8.56
"546","2009-03-04",8.98
"547","2009-03-05",8.49
"548","2009-03-06",8.66
"549","2009-03-09",8.62
"550","2009-03-10",9.77
"551","2009-03-11",9.65
"552","2009-03-12",9.88
"553","2009-03-13",9.86
"554","2009-03-16",9.75
"555","2009-03-17",10.1
"556","2009-03-18",10.14
"557","2009-03-19",10.2
"558","2009-03-20",9.79
"559","2009-03-23",10.33
"560","2009-03-24",10.14
"561","2009-03-25",10.59
"562","2009-03-26",11.83
"563","2009-03-27",10.92
"564","2009-03-30",10.69
"565","2009-03-31",10.89
"566","2009-04-01",11.41
"567","2009-04-02",12.21
"568","2009-04-03",12.58
"569","2009-04-06",12.53
"570","2009-04-07",12.02
"571","2009-04-08",12.28
"572","2009-04-09",12.88
"573","2009-04-13",12.7
"574","2009-04-14",12.4
"575","2009-04-15",12.77
"576","2009-04-16",12.59
"577","2009-04-17",12.89
"578","2009-04-20",12.66
"579","2009-04-21",13.1
"580","2009-04-22",13.03
"581","2009-04-23",12.97
"582","2009-04-24",13.15
"583","2009-04-27",13.07
"584","2009-04-28",13.26
"585","2009-04-29",13.32
"586","2009-04-30",13.27
"587","2009-05-01",13.24
"588","2009-05-04",13.42
"589","2009-05-05",12.36
"590","2009-05-06",11.86
"591","2009-05-07",11.79
"592","2009-05-08",11.9
"593","2009-05-11",12
"594","2009-05-12",10.51
"595","2009-05-13",10.29
"596","2009-05-14",10.49
"597","2009-05-15",10.84
"598","2009-05-18",11.02
"599","2009-05-19",10.96
"600","2009-05-20",10.8
"601","2009-05-21",10.54
"602","2009-05-22",10.25
"603","2009-05-26",10.92
"604","2009-05-27",10.79
"605","2009-05-28",10.91
"606","2009-05-29",11.53
"607","2009-06-01",12.64
"608","2009-06-02",13.66
"609","2009-06-03",13.08
"610","2009-06-04",12.95
"611","2009-06-05",13.38
"612","2009-06-08",13.71
"613","2009-06-09",13.86
"614","2009-06-10",13.87
"615","2009-06-11",14.02
"616","2009-06-12",14.22
"617","2009-06-15",13.97
"618","2009-06-16",13.52
"619","2009-06-17",13.65
"620","2009-06-18",13.78
"621","2009-06-19",13.46
"622","2009-06-22",13
"623","2009-06-23",13.29
"624","2009-06-24",13.9
"625","2009-06-25",14.06
"626","2009-06-26",14.44
"627","2009-06-29",14.37
"628","2009-06-30",15.15
"629","2009-07-01",15.58
"630","2009-07-02",14.82
"631","2009-07-06",14.69
"632","2009-07-07",14.25
"633","2009-07-08",14.28
"634","2009-07-09",14.28
"635","2009-07-10",14.21
"636","2009-07-13",14.96
"637","2009-07-14",15.1
"638","2009-07-15",15.31
"639","2009-07-16",15.5
"640","2009-07-17",15.53
"641","2009-07-20",15.84
"642","2009-07-21",15.84
"643","2009-07-22",15.67
"644","2009-07-23",15.7
"645","2009-07-24",15.72
"646","2009-07-27",15.55
"647","2009-07-28",15.39
"648","2009-07-29",15.46
"649","2009-07-30",16.77
"650","2009-07-31",16.719999
"651","2009-08-03",16.01
"652","2009-08-04",16.68
"653","2009-08-05",16.43
"654","2009-08-06",16.27
"655","2009-08-07",16.969999
"656","2009-08-10",17.209999
"657","2009-08-11",16.709999
"658","2009-08-12",17.26
"659","2009-08-13",17.25
"660","2009-08-14",16.92
"661","2009-08-17",16.59
"662","2009-08-18",16.959999
"663","2009-08-19",16.700001
"664","2009-08-20",16.540001
"665","2009-08-21",16.98
"666","2009-08-24",17.24
"667","2009-08-25",17.57
"668","2009-08-26",17.450001
"669","2009-08-27",17.27
"670","2009-08-28",17.309999
"671","2009-08-31",17.059999
"672","2009-09-01",16.58
"673","2009-09-02",16.120001
"674","2009-09-03",16.639999
"675","2009-09-04",16.75
"676","2009-09-08",16.530001
"677","2009-09-09",16.91
"678","2009-09-10",17.030001
"679","2009-09-11",17.459999
"680","2009-09-14",17.309999
"681","2009-09-15",16.92
"682","2009-09-16",17.23
"683","2009-09-17",17.469999
"684","2009-09-18",17.280001
"685","2009-09-21",17.41
"686","2009-09-22",18
"687","2009-09-23",17.959999
"688","2009-09-24",17.74
"689","2009-09-25",17.370001
"690","2009-09-28",17.49
"691","2009-09-29",17.450001
"692","2009-09-30",17.059999
"693","2009-10-01",16.459999
"694","2009-10-02",16.200001
"695","2009-10-05",16.73
"696","2009-10-06",16.75
"697","2009-10-07",16.709999
"698","2009-10-08",16.860001
"699","2009-10-09",17.209999
"700","2009-10-12",17.41
"701","2009-10-13",17.49
"702","2009-10-14",17.98
"703","2009-10-15",18.08
"704","2009-10-16",17.719999
"705","2009-10-19",17.5
"706","2009-10-20",16.85
"707","2009-10-21",16.82
"708","2009-10-22",17.08
"709","2009-10-23",16.4
"710","2009-10-26",16.68
"711","2009-10-27",16.809999
"712","2009-10-28",16.190001
"713","2009-10-29",18.01
"714","2009-10-30",17.889999
"715","2009-11-02",18.5
"716","2009-11-03",19.040001
"717","2009-11-04",18.940001
"718","2009-11-05",19.6
"719","2009-11-06",19.85
"720","2009-11-09",20.02
"721","2009-11-10",19.940001
"722","2009-11-11",19.82
"723","2009-11-12",19.49
"724","2009-11-13",19.66
"725","2009-11-16",19.879999
"726","2009-11-17",19.690001
"727","2009-11-18",19.49
"728","2009-11-19",19
"729","2009-11-20",18.83
"730","2009-11-23",19.389999
"731","2009-11-24",19.26
"732","2009-11-25",19.25
"733","2009-11-27",18.65
"734","2009-11-30",19.290001
"735","2009-12-01",19.559999
"736","2009-12-02",19.27
"737","2009-12-03",19.049999
"738","2009-12-04",19.34
"739","2009-12-07",19.34
"740","2009-12-08",19.18
"741","2009-12-09",19.299999
"742","2009-12-10",19
"743","2009-12-11",19.07
"744","2009-12-14",19.16
"745","2009-12-15",18.940001
"746","2009-12-16",19.200001
"747","2009-12-17",18.860001
"748","2009-12-18",18.5
"749","2009-12-21",18.809999
"750","2009-12-22",19.58
"751","2009-12-23",20.48
"752","2009-12-24",20.799999
"753","2009-12-28",20.540001
"754","2009-12-29",20.290001
"755","2009-12-30",20.43
"756","2009-12-31",20.030001
"757","2010-01-04",20.66
"758","2010-01-05",20.41
"759","2010-01-06",20.309999
"760","2010-01-07",20.219999
"761","2010-01-08",20.52
"762","2010-01-11",20.35
"763","2010-01-12",19.73
"764","2010-01-13",20.049999
"765","2010-01-14",20.139999
"766","2010-01-15",19.530001
"767","2010-01-19",19.66
