"","date","PTC"
"116","2007-06-19",20.690001
"117","2007-06-20",20.389999
"118","2007-06-21",20.42
"119","2007-06-22",20.34
"120","2007-06-25",20.280001
"121","2007-06-26",21.4
"122","2007-06-27",21.77
"123","2007-06-28",21.639999
"124","2007-06-29",21.610001
"125","2007-07-02",21.68
"126","2007-07-03",21.440001
"127","2007-07-05",21.57
"128","2007-07-06",17.23
"129","2007-07-09",17.59
"130","2007-07-10",17.129999
"131","2007-07-11",17.4
"132","2007-07-12",17.65
"133","2007-07-13",17.48
"134","2007-07-16",17.5
"135","2007-07-17",17.790001
"136","2007-07-18",17.82
"137","2007-07-19",18.450001
"138","2007-07-20",18.68
"139","2007-07-23",18.5
"140","2007-07-24",17.51
"141","2007-07-25",17.9
"142","2007-07-26",17.469999
"143","2007-07-27",17.73
"144","2007-07-30",17.809999
"145","2007-07-31",17.629999
"146","2007-08-01",18.09
"147","2007-08-02",17.940001
"148","2007-08-03",17.24
"149","2007-08-06",16.610001
"150","2007-08-07",16.6
"151","2007-08-08",16.98
"152","2007-08-09",16.6
"153","2007-08-10",16.799999
"154","2007-08-13",16.76
"155","2007-08-14",16.389999
"156","2007-08-15",16.35
"157","2007-08-16",16.08
"158","2007-08-17",16.690001
"159","2007-08-20",16.76
"160","2007-08-21",16.82
"161","2007-08-22",16.91
"162","2007-08-23",16.58
"163","2007-08-24",16.969999
"164","2007-08-27",16.99
"165","2007-08-28",16.77
"166","2007-08-29",17.35
"167","2007-08-30",17.309999
"168","2007-08-31",17.610001
"169","2007-09-04",17.83
"170","2007-09-05",17.809999
"171","2007-09-06",17.66
"172","2007-09-07",17.610001
"173","2007-09-10",16.99
"174","2007-09-11",17.049999
"175","2007-09-12",16.6
"176","2007-09-13",16.77
"177","2007-09-14",16.85
"178","2007-09-17",16.57
"179","2007-09-18",16.870001
"180","2007-09-19",16.84
"181","2007-09-20",16.719999
"182","2007-09-21",16.549999
"183","2007-09-24",16.389999
"184","2007-09-25",16.799999
"185","2007-09-26",17.48
"186","2007-09-27",17.76
"187","2007-09-28",17.42
"188","2007-10-01",17.459999
"189","2007-10-02",17.82
"190","2007-10-03",18.049999
"191","2007-10-04",18.290001
"192","2007-10-05",18.889999
"193","2007-10-08",18.92
"194","2007-10-09",19.290001
"195","2007-10-10",19.040001
"196","2007-10-11",18.790001
"197","2007-10-12",19
"198","2007-10-15",18.440001
"199","2007-10-16",18.219999
"200","2007-10-17",18.299999
"201","2007-10-18",18.16
"202","2007-10-19",17.549999
"203","2007-10-22",17.91
"204","2007-10-23",18.01
"205","2007-10-24",17.860001
"206","2007-10-25",17.99
"207","2007-10-26",17.870001
"208","2007-10-29",18.049999
"209","2007-10-30",17.719999
"210","2007-10-31",19.1
"211","2007-11-01",18.77
"212","2007-11-02",19.23
"213","2007-11-05",19.41
"214","2007-11-06",19.129999
"215","2007-11-07",18.58
"216","2007-11-08",18.870001
"217","2007-11-09",18.200001
"218","2007-11-12",18.26
"219","2007-11-13",18.42
"220","2007-11-14",18.360001
"221","2007-11-15",17.959999
"222","2007-11-16",18
"223","2007-11-19",17.290001
"224","2007-11-20",16.92
"225","2007-11-21",16.67
"226","2007-11-23",16.83
"227","2007-11-26",16.469999
"228","2007-11-27",16.540001
"229","2007-11-28",17.01
"230","2007-11-29",16.92
"231","2007-11-30",16.700001
"232","2007-12-03",16.93
"233","2007-12-04",17.280001
"234","2007-12-05",17.5
"235","2007-12-06",17.870001
"236","2007-12-07",17.91
"237","2007-12-10",17.940001
"238","2007-12-11",17.389999
"239","2007-12-12",17.68
"240","2007-12-13",17.559999
"241","2007-12-14",17.889999
"242","2007-12-17",17.57
"243","2007-12-18",17.67
"244","2007-12-19",17.67
"245","2007-12-20",18.16
"246","2007-12-21",18.35
"247","2007-12-24",18.459999
"248","2007-12-26",18.639999
"249","2007-12-27",18.1
"250","2007-12-28",18.110001
"251","2007-12-31",17.85
"252","2008-01-02",17.889999
"253","2008-01-03",17.99
"254","2008-01-04",16.92
"255","2008-01-07",16.93
"256","2008-01-08",16.469999
"257","2008-01-09",16.17
"258","2008-01-10",16.049999
"259","2008-01-11",16.129999
"260","2008-01-14",16
"261","2008-01-15",16.049999
"262","2008-01-16",15.47
"263","2008-01-17",14.97
"264","2008-01-18",14.83
"265","2008-01-22",14.07
"266","2008-01-23",15.79
"267","2008-01-24",15.8
"268","2008-01-25",15.72
"269","2008-01-28",16.110001
"270","2008-01-29",16.48
"271","2008-01-30",16.48
"272","2008-01-31",16.450001
"273","2008-02-01",16.790001
"274","2008-02-04",16.889999
"275","2008-02-05",16.190001
"276","2008-02-06",15.89
"277","2008-02-07",16.26
"278","2008-02-08",16.32
"279","2008-02-11",16.42
"280","2008-02-12",16.549999
"281","2008-02-13",16.92
"282","2008-02-14",16.32
"283","2008-02-15",16.26
"284","2008-02-19",15.99
"285","2008-02-20",16.02
"286","2008-02-21",15.73
"287","2008-02-22",15.7
"288","2008-02-25",15.72
"289","2008-02-26",15.93
"290","2008-02-27",15.62
"291","2008-02-28",15.5
"292","2008-02-29",15.31
"293","2008-03-03",14.93
"294","2008-03-04",14.95
"295","2008-03-05",15.06
"296","2008-03-06",14.59
"297","2008-03-07",14.37
"298","2008-03-10",13.68
"299","2008-03-11",14.17
"300","2008-03-12",14.35
"301","2008-03-13",14.49
"302","2008-03-14",14.38
"303","2008-03-17",13.87
"304","2008-03-18",14.77
"305","2008-03-19",14.74
"306","2008-03-20",15.15
"307","2008-03-24",15.56
"308","2008-03-25",16.4
"309","2008-03-26",16.51
"310","2008-03-27",15.86
"311","2008-03-28",15.86
"312","2008-03-31",15.98
"313","2008-04-01",16.32
"314","2008-04-02",15.98
"315","2008-04-03",16.17
"316","2008-04-04",15.82
"317","2008-04-07",15.81
"318","2008-04-08",15.58
"319","2008-04-09",14.98
"320","2008-04-10",15
"321","2008-04-11",14.85
"322","2008-04-14",14.76
"323","2008-04-15",14.99
"324","2008-04-16",15.37
"325","2008-04-17",15.35
"326","2008-04-18",15.45
"327","2008-04-21",15.2
"328","2008-04-22",14.73
"329","2008-04-23",16.15
"330","2008-04-24",16.969999
"331","2008-04-25",17.280001
"332","2008-04-28",17.67
"333","2008-04-29",17.91
"334","2008-04-30",17.43
"335","2008-05-01",18.200001
"336","2008-05-02",17.639999
"337","2008-05-05",17.809999
"338","2008-05-06",17.9
"339","2008-05-07",17.4
"340","2008-05-08",17.940001
"341","2008-05-09",17.5
"342","2008-05-12",17.879999
"343","2008-05-13",18.02
"344","2008-05-14",18.01
"345","2008-05-15",18.09
"346","2008-05-16",18.139999
"347","2008-05-19",17.969999
"348","2008-05-20",18.15
"349","2008-05-21",18.059999
"350","2008-05-22",18.15
"351","2008-05-23",17.700001
"352","2008-05-27",18.950001
"353","2008-05-28",18.809999
"354","2008-05-29",18.85
"355","2008-05-30",18.780001
"356","2008-06-02",18.959999
"357","2008-06-03",18.91
"358","2008-06-04",18.719999
"359","2008-06-05",19.07
"360","2008-06-06",18.82
"361","2008-06-09",18.59
"362","2008-06-10",18.49
"363","2008-06-11",17.77
"364","2008-06-12",17.639999
"365","2008-06-13",17.85
"366","2008-06-16",18.43
"367","2008-06-17",18.66
"368","2008-06-18",18.530001
"369","2008-06-19",18.690001
"370","2008-06-20",18.370001
"371","2008-06-23",18.01
"372","2008-06-24",17.709999
"373","2008-06-25",17.91
"374","2008-06-26",17.32
"375","2008-06-27",17.15
"376","2008-06-30",16.67
"377","2008-07-01",17.02
"378","2008-07-02",16.629999
"379","2008-07-03",16.959999
"380","2008-07-07",16.950001
"381","2008-07-08",17.6
"382","2008-07-09",16.92
"383","2008-07-10",17.969999
"384","2008-07-11",18.25
"385","2008-07-14",17.67
"386","2008-07-15",18.27
"387","2008-07-16",18.559999
"388","2008-07-17",18.610001
"389","2008-07-18",19.4
"390","2008-07-21",19.049999
"391","2008-07-22",19.57
"392","2008-07-23",19.49
"393","2008-07-24",19.299999
"394","2008-07-25",19.42
"395","2008-07-28",19.219999
"396","2008-07-29",19.389999
"397","2008-07-30",19.6
"398","2008-07-31",19.370001
"399","2008-08-01",19.629999
"400","2008-08-04",19.74
"401","2008-08-05",20.18
"402","2008-08-06",20.25
"403","2008-08-07",20.120001
"404","2008-08-08",20.299999
"405","2008-08-11",20.809999
"406","2008-08-12",21.299999
"407","2008-08-13",21.17
"408","2008-08-14",21.280001
"409","2008-08-15",21.09
"410","2008-08-18",20.74
"411","2008-08-19",20.299999
"412","2008-08-20",20.780001
"413","2008-08-21",20.35
"414","2008-08-22",20.709999
"415","2008-08-25",20.33
"416","2008-08-26",20.02
"417","2008-08-27",20.450001
"418","2008-08-28",20.73
"419","2008-08-29",20.08
"420","2008-09-02",20.4
"421","2008-09-03",20.24
"422","2008-09-04",18.889999
"423","2008-09-05",18.99
"424","2008-09-08",20.780001
"425","2008-09-09",20.42
"426","2008-09-10",20.48
"427","2008-09-11",19.74
"428","2008-09-12",20.58
"429","2008-09-15",19.129999
"430","2008-09-16",19.559999
"431","2008-09-17",18.450001
"432","2008-09-18",18.9
"433","2008-09-19",19.26
"434","2008-09-22",18.18
"435","2008-09-23",18.76
"436","2008-09-24",18.370001
"437","2008-09-25",18.780001
"438","2008-09-26",18.34
"439","2008-09-29",17.059999
"440","2008-09-30",18.4
"441","2008-10-01",18.360001
"442","2008-10-02",17.299999
"443","2008-10-03",16.24
"444","2008-10-06",15.32
"445","2008-10-07",14.36
"446","2008-10-08",14.61
"447","2008-10-09",13.73
"448","2008-10-10",13.54
"449","2008-10-13",15.12
"450","2008-10-14",14.4
"451","2008-10-15",12.8
"452","2008-10-16",13.92
"453","2008-10-17",13.67
"454","2008-10-20",14.46
"455","2008-10-21",13.67
"456","2008-10-22",13
"457","2008-10-23",12.7
"458","2008-10-24",12.33
"459","2008-10-27",11.86
"460","2008-10-28",12.99
"461","2008-10-29",12.73
"462","2008-10-30",12.45
"463","2008-10-31",12.99
"464","2008-11-03",13.19
"465","2008-11-04",12.91
"466","2008-11-05",12.3
"467","2008-11-06",11.89
"468","2008-11-07",12.16
"469","2008-11-10",11.88
"470","2008-11-11",11.64
"471","2008-11-12",11.23
"472","2008-11-13",11.65
"473","2008-11-14",11.21
"474","2008-11-17",11.15
"475","2008-11-18",11.02
"476","2008-11-19",10.27
"477","2008-11-20",9.48
"478","2008-11-21",10.03
"479","2008-11-24",11.03
"480","2008-11-25",11.04
"481","2008-11-26",11.59
"482","2008-11-28",11.56
"483","2008-12-01",10.77
"484","2008-12-02",11.37
"485","2008-12-03",11.58
"486","2008-12-04",10.96
"487","2008-12-05",11.58
"488","2008-12-08",12.28
"489","2008-12-09",11.93
"490","2008-12-10",12.06
"491","2008-12-11",11.08
"492","2008-12-12",11.27
"493","2008-12-15",10.88
"494","2008-12-16",11.52
"495","2008-12-17",11.34
"496","2008-12-18",11.57
"497","2008-12-19",12.08
"498","2008-12-22",11.71
"499","2008-12-23",11.64
"500","2008-12-24",11.65
"501","2008-12-26",11.9
"502","2008-12-29",11.89
"503","2008-12-30",12.22
"504","2008-12-31",12.65
"505","2009-01-02",12.73
"506","2009-01-05",12.72
"507","2009-01-06",13.23
"508","2009-01-07",12.85
"509","2009-01-08",10.39
"510","2009-01-09",10.03
"511","2009-01-12",9.87
"512","2009-01-13",9.86
"513","2009-01-14",9.37
"514","2009-01-15",9.52
"515","2009-01-16",9.64
"516","2009-01-20",9.05
"517","2009-01-21",9.52
"518","2009-01-22",9.08
"519","2009-01-23",9.23
"520","2009-01-26",9.29
"521","2009-01-27",9.41
"522","2009-01-28",9.76
"523","2009-01-29",9.3
"524","2009-01-30",9
"525","2009-02-02",9.23
"526","2009-02-03",9.54
"527","2009-02-04",9.57
"528","2009-02-05",9.95
"529","2009-02-06",10.43
"530","2009-02-09",10.28
"531","2009-02-10",9.85
"532","2009-02-11",9.91
"533","2009-02-12",10.08
"534","2009-02-13",10.06
"535","2009-02-17",9.27
"536","2009-02-18",9.09
"537","2009-02-19",8.93
"538","2009-02-20",8.83
"539","2009-02-23",8.52
"540","2009-02-24",8.8
"541","2009-02-25",8.38
"542","2009-02-26",8.08
"543","2009-02-27",8.14
"544","2009-03-02",7.83
"545","2009-03-03",7.84
"546","2009-03-04",7.89
"547","2009-03-05",7.47
"548","2009-03-06",7.4
"549","2009-03-09",7.21
"550","2009-03-10",7.95
"551","2009-03-11",8.19
"552","2009-03-12",8.59
"553","2009-03-13",8.64
"554","2009-03-16",8.69
"555","2009-03-17",8.78
"556","2009-03-18",9.28
"557","2009-03-19",9.34
"558","2009-03-20",9.07
"559","2009-03-23",10.12
"560","2009-03-24",9.72
"561","2009-03-25",9.86
"562","2009-03-26",10.2
"563","2009-03-27",10.24
"564","2009-03-30",9.49
"565","2009-03-31",9.98
"566","2009-04-01",9.85
"567","2009-04-02",10.39
"568","2009-04-03",10.62
"569","2009-04-06",10.3
"570","2009-04-07",10.22
"571","2009-04-08",10.52
"572","2009-04-09",11.27
"573","2009-04-13",11.04
"574","2009-04-14",10.95
"575","2009-04-15",11.28
"576","2009-04-16",11.53
"577","2009-04-17",11.48
"578","2009-04-20",10.77
"579","2009-04-21",11.25
"580","2009-04-22",11.48
"581","2009-04-23",11.13
"582","2009-04-24",11.64
"583","2009-04-27",11.68
"584","2009-04-28",11.56
"585","2009-04-29",10.74
"586","2009-04-30",11.15
"587","2009-05-01",11.18
"588","2009-05-04",11.52
"589","2009-05-05",11.48
"590","2009-05-06",11.32
"591","2009-05-07",10.95
"592","2009-05-08",11.15
"593","2009-05-11",11.11
"594","2009-05-12",10.91
"595","2009-05-13",10.43
"596","2009-05-14",10.47
"597","2009-05-15",10.52
"598","2009-05-18",10.86
"599","2009-05-19",11.37
"600","2009-05-20",11.51
"601","2009-05-21",11.17
"602","2009-05-22",11.14
"603","2009-05-26",11.56
"604","2009-05-27",11.28
"605","2009-05-28",11.25
"606","2009-05-29",11.58
"607","2009-06-01",12.84
"608","2009-06-02",12.78
"609","2009-06-03",12.45
"610","2009-06-04",12.3
"611","2009-06-05",12.29
"612","2009-06-08",11.85
"613","2009-06-09",11.53
"614","2009-06-10",11.51
"615","2009-06-11",11.97
"616","2009-06-12",12.3
"617","2009-06-15",12.13
"618","2009-06-16",12.1
"619","2009-06-17",12.2
"620","2009-06-18",12.16
"621","2009-06-19",12.29
"622","2009-06-22",11.85
"623","2009-06-23",11.8
"624","2009-06-24",11.93
"625","2009-06-25",11.82
"626","2009-06-26",11.95
"627","2009-06-29",11.89
"628","2009-06-30",11.69
"629","2009-07-01",11.81
"630","2009-07-02",11.26
"631","2009-07-06",11.08
"632","2009-07-07",10.69
"633","2009-07-08",10.76
"634","2009-07-09",10.82
"635","2009-07-10",10.94
"636","2009-07-13",11.18
"637","2009-07-14",11.38
"638","2009-07-15",11.91
"639","2009-07-16",12.15
"640","2009-07-17",12.04
"641","2009-07-20",11.97
"642","2009-07-21",12.27
"643","2009-07-22",12.47
"644","2009-07-23",12.94
"645","2009-07-24",13.24
"646","2009-07-27",12.92
"647","2009-07-28",12.96
"648","2009-07-29",12.82
"649","2009-07-30",13.03
"650","2009-07-31",12.91
"651","2009-08-03",12.91
"652","2009-08-04",13.24
"653","2009-08-05",13.08
"654","2009-08-06",13.32
"655","2009-08-07",13.94
"656","2009-08-10",13.67
"657","2009-08-11",13.3
"658","2009-08-12",13.72
"659","2009-08-13",13.7
"660","2009-08-14",13.74
"661","2009-08-17",13.11
"662","2009-08-18",13.09
"663","2009-08-19",13.23
"664","2009-08-20",13.44
"665","2009-08-21",13.79
"666","2009-08-24",13.7
"667","2009-08-25",13.69
"668","2009-08-26",13.45
"669","2009-08-27",13.52
"670","2009-08-28",13.37
"671","2009-08-31",13.3
"672","2009-09-01",12.89
"673","2009-09-02",12.88
"674","2009-09-03",12.98
"675","2009-09-04",13.26
"676","2009-09-08",13.49
"677","2009-09-09",13.73
"678","2009-09-10",13.87
"679","2009-09-11",13.74
"680","2009-09-14",13.68
"681","2009-09-15",13.51
"682","2009-09-16",13.94
"683","2009-09-17",13.96
"684","2009-09-18",14.09
"685","2009-09-21",13.92
"686","2009-09-22",14.16
"687","2009-09-23",14
"688","2009-09-24",13.78
"689","2009-09-25",13.6
"690","2009-09-28",13.75
"691","2009-09-29",13.81
"692","2009-09-30",13.82
"693","2009-10-01",13.5
"694","2009-10-02",13.39
"695","2009-10-05",13.73
"696","2009-10-06",13.8
"697","2009-10-07",14.08
"698","2009-10-08",14.18
"699","2009-10-09",14.52
"700","2009-10-12",14.49
"701","2009-10-13",14.49
"702","2009-10-14",14.76
"703","2009-10-15",14.77
"704","2009-10-16",14.78
"705","2009-10-19",15.07
"706","2009-10-20",14.89
"707","2009-10-21",15.16
"708","2009-10-22",15.39
"709","2009-10-23",15.26
"710","2009-10-26",15.44
"711","2009-10-27",15.2
"712","2009-10-28",15.27
"713","2009-10-29",15.82
"714","2009-10-30",14.91
"715","2009-11-02",15.07
"716","2009-11-03",15.2
"717","2009-11-04",14.95
"718","2009-11-05",15.68
"719","2009-11-06",15.78
"720","2009-11-09",16.07
"721","2009-11-10",16.17
"722","2009-11-11",16.18
"723","2009-11-12",15.83
"724","2009-11-13",16.1
"725","2009-11-16",16
"726","2009-11-17",16.15
"727","2009-11-18",15.85
"728","2009-11-19",15.39
"729","2009-11-20",15.59
"730","2009-11-23",15.79
"731","2009-11-24",15.51
"732","2009-11-25",15.46
"733","2009-11-27",15
"734","2009-11-30",15.06
"735","2009-12-01",15.33
"736","2009-12-02",15.36
"737","2009-12-03",15.31
"738","2009-12-04",15.65
"739","2009-12-07",15.51
"740","2009-12-08",15.5
"741","2009-12-09",15.25
"742","2009-12-10",15.29
"743","2009-12-11",15.34
"744","2009-12-14",15.62
"745","2009-12-15",15.7
"746","2009-12-16",15.84
"747","2009-12-17",15.77
"748","2009-12-18",16.01
"749","2009-12-21",16.360001
"750","2009-12-22",16.5
"751","2009-12-23",16.82
"752","2009-12-24",16.85
"753","2009-12-28",16.700001
"754","2009-12-29",16.67
"755","2009-12-30",16.58
"756","2009-12-31",16.34
"757","2010-01-04",16.67
"758","2010-01-05",16.549999
"759","2010-01-06",16.49
"760","2010-01-07",16.549999
"761","2010-01-08",16.65
"762","2010-01-11",16.690001
"763","2010-01-12",16.440001
"764","2010-01-13",16.620001
"765","2010-01-14",17.110001
"766","2010-01-15",16.49
"767","2010-01-19",16.74
"768","2010-01-20",16.549999
"769","2010-01-21",16.34
"770","2010-01-22",15.93
"771","2010-01-25",16.1
"772","2010-01-26",15.73
"773","2010-01-27",16.66
"774","2010-01-28",16.66
"775","2010-01-29",16.559999
"776","2010-02-01",16.540001
"777","2010-02-02",16.790001
"778","2010-02-03",16.969999
"779","2010-02-04",16.27
"780","2010-02-05",16.4
"781","2010-02-08",16.25
"782","2010-02-09",16.469999
"783","2010-02-10",16.35
"784","2010-02-11",16.559999
"785","2010-02-12",16.620001
"786","2010-02-16",16.959999
"787","2010-02-17",17.33
"788","2010-02-18",17.370001
"789","2010-02-19",17.360001
"790","2010-02-22",17.209999
"791","2010-02-23",17.209999
"792","2010-02-24",17.57
"793","2010-02-25",17.639999
"794","2010-02-26",17.41
"795","2010-03-01",17.91
"796","2010-03-02",18.290001
"797","2010-03-03",18.200001
"798","2010-03-04",17.99
"799","2010-03-05",18.02
"800","2010-03-08",18.18
"801","2010-03-09",18
"802","2010-03-10",17.85
"803","2010-03-11",18.040001
"804","2010-03-12",18
"805","2010-03-15",17.91
"806","2010-03-16",17.959999
"807","2010-03-17",17.93
"808","2010-03-18",17.889999
"809","2010-03-19",17.82
"810","2010-03-22",17.860001
"811","2010-03-23",18.360001
"812","2010-03-24",18.049999
"813","2010-03-25",17.9
"814","2010-03-26",17.73
"815","2010-03-29",17.950001
"816","2010-03-30",18.139999
"817","2010-03-31",18.049999
"818","2010-04-01",18.040001
"819","2010-04-05",18.68
"820","2010-04-06",19.27
"821","2010-04-07",19.309999
"822","2010-04-08",19.4
"823","2010-04-09",19.540001
"824","2010-04-12",19.43
"825","2010-04-13",19.35
"826","2010-04-14",19.42
"827","2010-04-15",19.379999
"828","2010-04-16",19.26
"829","2010-04-19",19.24
"830","2010-04-20",19.860001
"831","2010-04-21",19.969999
"832","2010-04-22",19.85
"833","2010-04-23",19.940001
"834","2010-04-26",19.790001
"835","2010-04-27",19.26
"836","2010-04-28",19.120001
"837","2010-04-29",19.32
"838","2010-04-30",18.59
"839","2010-05-03",18.73
"840","2010-05-04",18.059999
"841","2010-05-05",18
"842","2010-05-06",17.15
"843","2010-05-07",16.639999
"844","2010-05-10",17.42
"845","2010-05-11",17.469999
"846","2010-05-12",18.07
"847","2010-05-13",18.469999
"848","2010-05-14",17.969999
"849","2010-05-17",17.799999
"850","2010-05-18",17.68
"851","2010-05-19",17.52
"852","2010-05-20",16.700001
"853","2010-05-21",17.15
"854","2010-05-24",17.08
"855","2010-05-25",16.93
"856","2010-05-26",16.940001
"857","2010-05-27",17.58
"858","2010-05-28",16.48
"859","2010-06-01",16.049999
"860","2010-06-02",16.040001
"861","2010-06-03",16.48
"862","2010-06-04",15.67
"863","2010-06-07",15.43
"864","2010-06-08",15.32
"865","2010-06-09",15.37
"866","2010-06-10",15.88
"867","2010-06-11",16.17
"868","2010-06-14",16.219999
"869","2010-06-15",16.84
"870","2010-06-16",17.08
"871","2010-06-17",17.15
"872","2010-06-18",17.219999
"873","2010-06-21",17.27
"874","2010-06-22",16.9
"875","2010-06-23",16.790001
"876","2010-06-24",16.49
"877","2010-06-25",16.780001
"878","2010-06-28",16.879999
"879","2010-06-29",16.02
"880","2010-06-30",15.67
"881","2010-07-01",15.64
"882","2010-07-02",15.47
"883","2010-07-06",15.56
"884","2010-07-07",15.92
"885","2010-07-08",16.049999
"886","2010-07-09",16.26
"887","2010-07-12",16.42
"888","2010-07-13",17.360001
"889","2010-07-14",17.440001
"890","2010-07-15",17.32
"891","2010-07-16",16.52
"892","2010-07-19",16.67
"893","2010-07-20",17.110001
"894","2010-07-21",16.719999
"895","2010-07-22",17.41
"896","2010-07-23",17.92
"897","2010-07-26",18.299999
"898","2010-07-27",18.219999
"899","2010-07-28",17.860001
"900","2010-07-29",17.799999
"901","2010-07-30",17.940001
"902","2010-08-02",18.639999
"903","2010-08-03",18.389999
"904","2010-08-04",18.66
"905","2010-08-05",18.35
"906","2010-08-06",18.209999
"907","2010-08-09",18.4
"908","2010-08-10",18.25
"909","2010-08-11",17.67
"910","2010-08-12",17.52
"911","2010-08-13",17.42
"912","2010-08-16",17.32
"913","2010-08-17",17.620001
"914","2010-08-18",17.66
"915","2010-08-19",17.26
"916","2010-08-20",17.25
"917","2010-08-23",17.120001
"918","2010-08-24",16.889999
"919","2010-08-25",17.1
"920","2010-08-26",17.219999
"921","2010-08-27",17.450001
"922","2010-08-30",17.09
"923","2010-08-31",17.02
"924","2010-09-01",17.799999
"925","2010-09-02",17.93
"926","2010-09-03",18
"927","2010-09-07",17.85
"928","2010-09-08",17.870001
"929","2010-09-09",17.91
"930","2010-09-10",17.73
"931","2010-09-13",18.32
"932","2010-09-14",18.23
"933","2010-09-15",18.42
"934","2010-09-16",18.35
"935","2010-09-17",18.74
"936","2010-09-20",19.379999
"937","2010-09-21",19.07
"938","2010-09-22",18.620001
"939","2010-09-23",18.5
"940","2010-09-24",19.129999
"941","2010-09-27",18.99
"942","2010-09-28",19.049999
"943","2010-09-29",19.209999
"944","2010-09-30",19.540001
"945","2010-10-01",19.440001
"946","2010-10-04",19.4
"947","2010-10-05",19.969999
"948","2010-10-06",19.49
"949","2010-10-07",19.67
"950","2010-10-08",19.620001
"951","2010-10-11",19.610001
"952","2010-10-12",19.75
"953","2010-10-13",20
"954","2010-10-14",20.16
"955","2010-10-15",20.17
"956","2010-10-18",20.26
"957","2010-10-19",20.049999
"958","2010-10-20",20.309999
"959","2010-10-21",20.280001
"960","2010-10-22",20.6
"961","2010-10-25",20.85
"962","2010-10-26",20.77
"963","2010-10-27",21.42
"964","2010-10-28",21.25
"965","2010-10-29",21.469999
"966","2010-11-01",21.35
"967","2010-11-02",21.780001
"968","2010-11-03",21.9
"969","2010-11-04",22.610001
"970","2010-11-05",22.700001
"971","2010-11-08",22.41
"972","2010-11-09",22.200001
"973","2010-11-10",22.43
"974","2010-11-11",22.32
"975","2010-11-12",21.84
"976","2010-11-15",21.790001
"977","2010-11-16",21.33
"978","2010-11-17",21.35
"979","2010-11-18",21.719999
"980","2010-11-19",21.48
"981","2010-11-22",21.790001
