"","date","ESEA"
"96","2007-05-21",944
"97","2007-05-22",944.799988
"98","2007-05-23",944
"99","2007-05-24",920.799988
"100","2007-05-25",904
"101","2007-05-29",883.200012
"102","2007-05-30",1018.400024
"103","2007-05-31",1068
"104","2007-06-01",1238.400024
"105","2007-06-04",1248
"106","2007-06-05",1248.800049
"107","2007-06-06",1160
"108","2007-06-07",1069.599976
"109","2007-06-08",1152.800049
"110","2007-06-11",1187.199951
"111","2007-06-12",1135.199951
"112","2007-06-13",1162.400024
"113","2007-06-14",1192
"114","2007-06-15",1260
"115","2007-06-18",1244.800049
"116","2007-06-19",1204.800049
"117","2007-06-20",1184
"118","2007-06-21",1195.199951
"119","2007-06-22",1190.400024
"120","2007-06-25",1159.199951
"121","2007-06-26",1182.400024
"122","2007-06-27",1158.400024
"123","2007-06-28",1102.400024
"124","2007-06-29",1140.800049
"125","2007-07-02",1165.599976
"126","2007-07-03",1160
"127","2007-07-05",1187.199951
"128","2007-07-06",1166.400024
"129","2007-07-09",1156
"130","2007-07-10",1117.599976
"131","2007-07-11",1161.599976
"132","2007-07-12",1184
"133","2007-07-13",1175.199951
"134","2007-07-16",1146.400024
"135","2007-07-17",1244.800049
"136","2007-07-18",1255.199951
"137","2007-07-19",1352.800049
"138","2007-07-20",1352
"139","2007-07-23",1308
"140","2007-07-24",1245.599976
"141","2007-07-25",1211.199951
"142","2007-07-26",1152
"143","2007-07-27",1194.400024
"144","2007-07-30",1194.400024
"145","2007-07-31",1180.800049
"146","2007-08-01",1223.199951
"147","2007-08-02",1216.800049
"148","2007-08-03",1128.800049
"149","2007-08-06",1045.599976
"150","2007-08-07",1050.400024
"151","2007-08-08",1014.400024
"152","2007-08-09",944
"153","2007-08-10",960
"154","2007-08-13",1040.800049
"155","2007-08-14",1044
"156","2007-08-15",1032.800049
"157","2007-08-16",1010.400024
"158","2007-08-17",1024
"159","2007-08-20",1057.599976
"160","2007-08-21",1068.800049
"161","2007-08-22",1154.400024
"162","2007-08-23",1092
"163","2007-08-24",1125.599976
"164","2007-08-27",1137.599976
"165","2007-08-28",1083.199951
"166","2007-08-29",1128.800049
"167","2007-08-30",1146.400024
"168","2007-08-31",1158.400024
"169","2007-09-04",1144
"170","2007-09-05",1148
"171","2007-09-06",1188.800049
"172","2007-09-07",1161.599976
"173","2007-09-10",1134.400024
"174","2007-09-11",1116.800049
"175","2007-09-12",1068.800049
"176","2007-09-13",1068
"177","2007-09-14",1052
"178","2007-09-17",1058.400024
"179","2007-09-18",1111.199951
"180","2007-09-19",1128
"181","2007-09-20",1140.800049
"182","2007-09-21",1184
"183","2007-09-24",1176
"184","2007-09-25",1195.199951
"185","2007-09-26",1196.800049
"186","2007-09-27",1180
"187","2007-09-28",1162.400024
"188","2007-10-01",1196.800049
"189","2007-10-02",1259.199951
"190","2007-10-03",1248.800049
"191","2007-10-04",1240
"192","2007-10-05",1258.400024
"193","2007-10-08",1333.599976
"194","2007-10-09",1407.199951
"195","2007-10-10",1522.400024
"196","2007-10-11",1426.400024
"197","2007-10-12",1505.599976
"198","2007-10-15",1600.800049
"199","2007-10-16",1620
"200","2007-10-17",1600.800049
"201","2007-10-18",1663.199951
"202","2007-10-19",1565.599976
"203","2007-10-22",1553.599976
"204","2007-10-23",1604.800049
"205","2007-10-24",1581.599976
"206","2007-10-25",1560.800049
"207","2007-10-26",1546.400024
"208","2007-10-29",1591.199951
"209","2007-10-30",1465.599976
"210","2007-10-31",1544.800049
"211","2007-11-01",1498.400024
"212","2007-11-02",1511.199951
"213","2007-11-05",1444.800049
"214","2007-11-06",1451.199951
"215","2007-11-07",1340
"216","2007-11-08",1316
"217","2007-11-09",1249.599976
"218","2007-11-12",1173.599976
"219","2007-11-13",1224
"220","2007-11-14",1193.599976
"221","2007-11-15",1176
"222","2007-11-16",1140.800049
"223","2007-11-19",1101.599976
"224","2007-11-20",1088
"225","2007-11-21",1080.800049
"226","2007-11-23",1092.800049
"227","2007-11-26",1080.800049
"228","2007-11-27",1064
"229","2007-11-28",1116
"230","2007-11-29",1169.599976
"231","2007-11-30",1220
"232","2007-12-03",1170.400024
"233","2007-12-04",1148
"234","2007-12-05",1136
"235","2007-12-06",1072
"236","2007-12-07",1036
"237","2007-12-10",1004.799988
"238","2007-12-11",1062.400024
"239","2007-12-12",1050.400024
"240","2007-12-13",1024.800049
"241","2007-12-14",1012.799988
"242","2007-12-17",940
"243","2007-12-18",949.599976
"244","2007-12-19",948
"245","2007-12-20",940
"246","2007-12-21",1003.200012
"247","2007-12-24",972.799988
"248","2007-12-26",976
"249","2007-12-27",974.400024
"250","2007-12-28",1015.200012
"251","2007-12-31",992
"252","2008-01-02",988.799988
"253","2008-01-03",989.599976
"254","2008-01-04",961.599976
"255","2008-01-07",919.200012
"256","2008-01-08",927.200012
"257","2008-01-09",872
"258","2008-01-10",868.799988
"259","2008-01-11",868.799988
"260","2008-01-14",842.400024
"261","2008-01-15",788
"262","2008-01-16",791.200012
"263","2008-01-17",780.799988
"264","2008-01-18",811.200012
"265","2008-01-22",768
"266","2008-01-23",777.599976
"267","2008-01-24",798.400024
"268","2008-01-25",816
"269","2008-01-28",853.599976
"270","2008-01-29",922.400024
"271","2008-01-30",932.799988
"272","2008-01-31",961.599976
"273","2008-02-01",972.799988
"274","2008-02-04",952
"275","2008-02-05",921.599976
"276","2008-02-06",916
"277","2008-02-07",880
"278","2008-02-08",878.400024
"279","2008-02-11",940
"280","2008-02-12",969.599976
"281","2008-02-13",1051.199951
"282","2008-02-14",1060.800049
"283","2008-02-15",1046.400024
"284","2008-02-19",1081.599976
"285","2008-02-20",1074.400024
"286","2008-02-21",1052.800049
"287","2008-02-22",1062.400024
"288","2008-02-25",1079.199951
"289","2008-02-26",1055.199951
"290","2008-02-27",1048
"291","2008-02-28",1038.400024
"292","2008-02-29",1121.599976
"293","2008-03-03",1126.400024
"294","2008-03-04",1096.800049
"295","2008-03-05",1104.800049
"296","2008-03-06",1060.800049
"297","2008-03-07",1024
"298","2008-03-10",948
"299","2008-03-11",990.400024
"300","2008-03-12",974.400024
"301","2008-03-13",959.200012
"302","2008-03-14",943.200012
"303","2008-03-17",889.599976
"304","2008-03-18",959.200012
"305","2008-03-19",898.400024
"306","2008-03-20",907.200012
"307","2008-03-24",943.200012
"308","2008-03-25",962.400024
"309","2008-03-26",979.200012
"310","2008-03-27",964
"311","2008-03-28",945.599976
"312","2008-03-31",960
"313","2008-04-01",985.599976
"314","2008-04-02",1016.799988
"315","2008-04-03",1040.800049
"316","2008-04-04",1074.400024
"317","2008-04-07",1103.199951
"318","2008-04-08",1096.800049
"319","2008-04-09",1088
"320","2008-04-10",1089.599976
"321","2008-04-11",1090.400024
"322","2008-04-14",1073.599976
"323","2008-04-15",1084.800049
"324","2008-04-16",1095.199951
"325","2008-04-17",1178.400024
"326","2008-04-18",1183.199951
"327","2008-04-21",1180
"328","2008-04-22",1208.800049
"329","2008-04-23",1228.800049
"330","2008-04-24",1138.400024
"331","2008-04-25",1138.400024
"332","2008-04-28",1134.400024
"333","2008-04-29",1116
"334","2008-04-30",1102.400024
"335","2008-05-01",1106.400024
"336","2008-05-02",1120
"337","2008-05-05",1158.400024
"338","2008-05-06",1178.400024
"339","2008-05-07",1151.199951
"340","2008-05-08",1157.599976
"341","2008-05-09",1166.400024
"342","2008-05-12",1145.599976
"343","2008-05-13",1148.800049
"344","2008-05-14",1160
"345","2008-05-15",1240
"346","2008-05-16",1344
"347","2008-05-19",1336.800049
"348","2008-05-20",1310.400024
"349","2008-05-21",1320.800049
"350","2008-05-22",1264.800049
"351","2008-05-23",1256.800049
"352","2008-05-27",1266.400024
"353","2008-05-28",1308
"354","2008-05-29",1273.599976
"355","2008-05-30",1249.599976
"356","2008-06-02",1252.800049
"357","2008-06-03",1256
"358","2008-06-04",1236
"359","2008-06-05",1233.599976
"360","2008-06-06",1208
"361","2008-06-09",1195.199951
"362","2008-06-10",1155.199951
"363","2008-06-11",1055.199951
"364","2008-06-12",1032
"365","2008-06-13",1054.400024
"366","2008-06-16",1053.599976
"367","2008-06-17",1083.199951
"368","2008-06-18",1066.400024
"369","2008-06-19",1081.599976
"370","2008-06-20",1040
"371","2008-06-23",1036.800049
"372","2008-06-24",1035.199951
"373","2008-06-25",1071.199951
"374","2008-06-26",1041.599976
"375","2008-06-27",1052
"376","2008-06-30",1037.599976
"377","2008-07-01",1000.799988
"378","2008-07-02",940.799988
"379","2008-07-03",916
"380","2008-07-07",941.599976
"381","2008-07-08",969.599976
"382","2008-07-09",955.200012
"383","2008-07-10",972
"384","2008-07-11",978.400024
"385","2008-07-14",938.400024
"386","2008-07-15",916.799988
"387","2008-07-16",960.799988
"388","2008-07-17",970.400024
"389","2008-07-18",958.400024
"390","2008-07-21",964.799988
"391","2008-07-22",980
"392","2008-07-23",1023.200012
"393","2008-07-24",964.799988
"394","2008-07-25",1000
"395","2008-07-28",965.599976
"396","2008-07-29",1004.799988
"397","2008-07-30",980.799988
"398","2008-07-31",984
"399","2008-08-01",985.599976
"400","2008-08-04",932.799988
"401","2008-08-05",937.599976
"402","2008-08-06",946.400024
"403","2008-08-07",916
"404","2008-08-08",948.799988
"405","2008-08-11",940.799988
"406","2008-08-12",949.599976
"407","2008-08-13",987.200012
"408","2008-08-14",1036
"409","2008-08-15",1024
"410","2008-08-18",1036
"411","2008-08-19",1008
"412","2008-08-20",1019.200012
"413","2008-08-21",1028.800049
"414","2008-08-22",1032.800049
"415","2008-08-25",1039.199951
"416","2008-08-26",1051.199951
"417","2008-08-27",1068.800049
"418","2008-08-28",1060.800049
"419","2008-08-29",1072
"420","2008-09-02",1056
"421","2008-09-03",981.599976
"422","2008-09-04",936
"423","2008-09-05",900
"424","2008-09-08",880.799988
"425","2008-09-09",820
"426","2008-09-10",835.200012
"427","2008-09-11",860
"428","2008-09-12",885.599976
"429","2008-09-15",842.400024
"430","2008-09-16",880
"431","2008-09-17",786.400024
"432","2008-09-18",783.200012
"433","2008-09-19",800.799988
"434","2008-09-22",792
"435","2008-09-23",741.599976
"436","2008-09-24",744.799988
"437","2008-09-25",724.799988
"438","2008-09-26",695.200012
"439","2008-09-29",643.200012
"440","2008-09-30",637.599976
"441","2008-10-01",626.400024
"442","2008-10-02",571.200012
"443","2008-10-03",578.400024
"444","2008-10-06",538.400024
"445","2008-10-07",537.599976
"446","2008-10-08",473.600006
"447","2008-10-09",443.200012
"448","2008-10-10",450.399994
"449","2008-10-13",513.599976
"450","2008-10-14",503.200012
"451","2008-10-15",464
"452","2008-10-16",440.799988
"453","2008-10-17",444
"454","2008-10-20",476.799988
"455","2008-10-21",454.399994
"456","2008-10-22",402.399994
"457","2008-10-23",377.600006
"458","2008-10-24",358.399994
"459","2008-10-27",328
"460","2008-10-28",312
"461","2008-10-29",333.600006
"462","2008-10-30",357.600006
"463","2008-10-31",389.600006
"464","2008-11-03",422.399994
"465","2008-11-04",464
"466","2008-11-05",404.799988
"467","2008-11-06",353.600006
"468","2008-11-07",407.200012
"469","2008-11-10",366.399994
"470","2008-11-11",358.399994
"471","2008-11-12",320
"472","2008-11-13",396.799988
"473","2008-11-14",349.600006
"474","2008-11-17",341.600006
"475","2008-11-18",331.200012
"476","2008-11-19",291.200012
"477","2008-11-20",249.600006
"478","2008-11-21",280.799988
"479","2008-11-24",279.200012
"480","2008-11-25",293.600006
"481","2008-11-26",309.600006
"482","2008-11-28",318.399994
"483","2008-12-01",304.799988
"484","2008-12-02",305.600006
"485","2008-12-03",308.799988
"486","2008-12-04",304
"487","2008-12-05",319.200012
"488","2008-12-08",361.600006
"489","2008-12-09",424
"490","2008-12-10",443.200012
"491","2008-12-11",412.799988
"492","2008-12-12",400
"493","2008-12-15",394.399994
"494","2008-12-16",401.600006
"495","2008-12-17",395.200012
"496","2008-12-18",388
"497","2008-12-19",344.799988
"498","2008-12-22",288
"499","2008-12-23",308
"500","2008-12-24",320
"501","2008-12-26",329.600006
"502","2008-12-29",309.600006
"503","2008-12-30",323.200012
"504","2008-12-31",344
"505","2009-01-02",376.799988
"506","2009-01-05",389.600006
"507","2009-01-06",465.600006
"508","2009-01-07",412
"509","2009-01-08",433.600006
"510","2009-01-09",436.799988
"511","2009-01-12",407.200012
"512","2009-01-13",402.399994
"513","2009-01-14",374.399994
"514","2009-01-15",372.799988
"515","2009-01-16",377.600006
"516","2009-01-20",340
"517","2009-01-21",378.399994
"518","2009-01-22",348
"519","2009-01-23",360
"520","2009-01-26",367.200012
"521","2009-01-27",376
"522","2009-01-28",404.799988
"523","2009-01-29",384.799988
"524","2009-01-30",362.399994
"525","2009-02-02",358.399994
"526","2009-02-03",374.399994
"527","2009-02-04",399.200012
"528","2009-02-05",412.799988
"529","2009-02-06",441.600006
"530","2009-02-09",438.399994
"531","2009-02-10",398.399994
"532","2009-02-11",382.399994
"533","2009-02-12",377.600006
"534","2009-02-13",369.600006
"535","2009-02-17",347.200012
"536","2009-02-18",355.200012
"537","2009-02-19",344.799988
"538","2009-02-20",338.399994
"539","2009-02-23",344
"540","2009-02-24",388.799988
"541","2009-02-25",360.799988
"542","2009-02-26",357.600006
"543","2009-02-27",340.799988
"544","2009-03-02",308
"545","2009-03-03",292
"546","2009-03-04",331.200012
"547","2009-03-05",300.799988
"548","2009-03-06",280.799988
"549","2009-03-09",296.799988
"550","2009-03-10",333.600006
"551","2009-03-11",352.799988
"552","2009-03-12",372.799988
"553","2009-03-13",369.600006
"554","2009-03-16",351.200012
"555","2009-03-17",372
"556","2009-03-18",375.200012
"557","2009-03-19",379.200012
"558","2009-03-20",328
"559","2009-03-23",355.200012
"560","2009-03-24",330.399994
"561","2009-03-25",332.799988
"562","2009-03-26",334.399994
"563","2009-03-27",331.200012
"564","2009-03-30",294.399994
"565","2009-03-31",308
"566","2009-04-01",299.200012
"567","2009-04-02",304.799988
"568","2009-04-03",308.799988
"569","2009-04-06",300.799988
"570","2009-04-07",285.600006
"571","2009-04-08",290.399994
"572","2009-04-09",328.799988
"573","2009-04-13",360
"574","2009-04-14",374.399994
"575","2009-04-15",377.600006
"576","2009-04-16",373.600006
"577","2009-04-17",383.200012
"578","2009-04-20",352.799988
"579","2009-04-21",377.600006
"580","2009-04-22",388.799988
"581","2009-04-23",377.600006
"582","2009-04-24",387.200012
"583","2009-04-27",372
"584","2009-04-28",368.799988
"585","2009-04-29",374.399994
"586","2009-04-30",384
"587","2009-05-01",424
"588","2009-05-04",457.600006
"589","2009-05-05",451.200012
"590","2009-05-06",476
"591","2009-05-07",452.799988
"592","2009-05-08",464
"593","2009-05-11",436.799988
"594","2009-05-12",420
"595","2009-05-13",388
"596","2009-05-14",400
"597","2009-05-15",423.200012
"598","2009-05-18",440.799988
"599","2009-05-19",468.799988
"600","2009-05-20",484
"601","2009-05-21",455.200012
"602","2009-05-22",419.200012
"603","2009-05-26",438.399994
"604","2009-05-27",444.799988
"605","2009-05-28",462.399994
"606","2009-05-29",472
"607","2009-06-01",464
"608","2009-06-02",475.200012
"609","2009-06-03",443.200012
"610","2009-06-04",445.600006
"611","2009-06-05",445.600006
"612","2009-06-08",428
"613","2009-06-09",430.399994
"614","2009-06-10",432
"615","2009-06-11",448
"616","2009-06-12",451.200012
"617","2009-06-15",421.600006
"618","2009-06-16",414.399994
"619","2009-06-17",398.399994
"620","2009-06-18",414.399994
"621","2009-06-19",411.200012
"622","2009-06-22",376.799988
"623","2009-06-23",373.600006
"624","2009-06-24",376.799988
"625","2009-06-25",372.799988
"626","2009-06-26",381.600006
"627","2009-06-29",376.799988
"628","2009-06-30",382.399994
"629","2009-07-01",378.399994
"630","2009-07-02",358.399994
"631","2009-07-06",338.399994
"632","2009-07-07",358.399994
"633","2009-07-08",348.799988
"634","2009-07-09",344
"635","2009-07-10",343.200012
"636","2009-07-13",340
"637","2009-07-14",367.200012
"638","2009-07-15",381.600006
"639","2009-07-16",374.399994
"640","2009-07-17",364
"641","2009-07-20",380
"642","2009-07-21",401.600006
"643","2009-07-22",394.399994
"644","2009-07-23",400.799988
"645","2009-07-24",409.600006
"646","2009-07-27",420
"647","2009-07-28",412.799988
"648","2009-07-29",406.399994
"649","2009-07-30",417.600006
"650","2009-07-31",420.799988
"651","2009-08-03",422.399994
"652","2009-08-04",424
"653","2009-08-05",409.600006
"654","2009-08-06",405.600006
"655","2009-08-07",404
"656","2009-08-10",407.200012
"657","2009-08-11",402.399994
"658","2009-08-12",387.200012
"659","2009-08-13",378.399994
"660","2009-08-14",374.399994
"661","2009-08-17",360.799988
"662","2009-08-18",362.399994
"663","2009-08-19",359.200012
"664","2009-08-20",367.200012
"665","2009-08-21",376.799988
"666","2009-08-24",378.399994
"667","2009-08-25",368
"668","2009-08-26",356
"669","2009-08-27",368
"670","2009-08-28",361.600006
"671","2009-08-31",355.200012
"672","2009-09-01",344
"673","2009-09-02",343.200012
"674","2009-09-03",344.799988
"675","2009-09-04",352
"676","2009-09-08",352.799988
"677","2009-09-09",360.799988
"678","2009-09-10",367.200012
"679","2009-09-11",384.799988
"680","2009-09-14",388
"681","2009-09-15",380.799988
"682","2009-09-16",390.399994
"683","2009-09-17",397.600006
"684","2009-09-18",397.600006
"685","2009-09-21",388
"686","2009-09-22",380.799988
"687","2009-09-23",374.399994
"688","2009-09-24",357.600006
"689","2009-09-25",345.600006
"690","2009-09-28",345.600006
"691","2009-09-29",340
"692","2009-09-30",344
"693","2009-10-01",332
"694","2009-10-02",325.600006
"695","2009-10-05",333.600006
"696","2009-10-06",337.600006
"697","2009-10-07",349.600006
"698","2009-10-08",355.200012
"699","2009-10-09",349.600006
"700","2009-10-12",345.600006
"701","2009-10-13",341.600006
"702","2009-10-14",350.399994
"703","2009-10-15",349.600006
"704","2009-10-16",336
"705","2009-10-19",336.799988
"706","2009-10-20",344
"707","2009-10-21",340
"708","2009-10-22",340.799988
"709","2009-10-23",336
"710","2009-10-26",332
"711","2009-10-27",323.200012
"712","2009-10-28",312.799988
"713","2009-10-29",323.200012
"714","2009-10-30",313.600006
"715","2009-11-02",305.600006
"716","2009-11-03",310.399994
"717","2009-11-04",319.200012
"718","2009-11-05",327.200012
"719","2009-11-06",320.799988
"720","2009-11-09",321.600006
"721","2009-11-10",321.600006
"722","2009-11-11",345.600006
"723","2009-11-12",336
"724","2009-11-13",344
"725","2009-11-16",360.799988
"726","2009-11-17",357.600006
"727","2009-11-18",401.600006
"728","2009-11-19",371.200012
"729","2009-11-20",368.799988
"730","2009-11-23",377.600006
"731","2009-11-24",368.799988
"732","2009-11-25",360
"733","2009-11-27",355.200012
"734","2009-11-30",345.600006
"735","2009-12-01",347.200012
"736","2009-12-02",338.399994
"737","2009-12-03",340.799988
"738","2009-12-04",344
"739","2009-12-07",343.200012
"740","2009-12-08",338.399994
"741","2009-12-09",336.799988
"742","2009-12-10",335.200012
"743","2009-12-11",335.200012
"744","2009-12-14",330.399994
"745","2009-12-15",332.799988
"746","2009-12-16",325.600006
"747","2009-12-17",319.200012
"748","2009-12-18",315.200012
"749","2009-12-21",322.399994
"750","2009-12-22",324
"751","2009-12-23",328
"752","2009-12-24",324.799988
"753","2009-12-28",316.799988
"754","2009-12-29",313.600006
"755","2009-12-30",312
"756","2009-12-31",312.799988
"757","2010-01-04",327.200012
"758","2010-01-05",336.799988
"759","2010-01-06",328
"760","2010-01-07",324.799988
"761","2010-01-08",345.600006
"762","2010-01-11",349.600006
"763","2010-01-12",360
"764","2010-01-13",355.200012
"765","2010-01-14",355.200012
"766","2010-01-15",344.799988
"767","2010-01-19",348.799988
"768","2010-01-20",342.399994
"769","2010-01-21",339.200012
"770","2010-01-22",337.600006
"771","2010-01-25",346.399994
"772","2010-01-26",347.200012
"773","2010-01-27",346.399994
"774","2010-01-28",344.799988
"775","2010-01-29",329.600006
"776","2010-02-01",328
"777","2010-02-02",333.600006
"778","2010-02-03",328
"779","2010-02-04",320
"780","2010-02-05",309.600006
"781","2010-02-08",306.399994
"782","2010-02-09",307.200012
"783","2010-02-10",302.399994
"784","2010-02-11",311.200012
"785","2010-02-12",314.399994
"786","2010-02-16",328
"787","2010-02-17",323.200012
"788","2010-02-18",323.200012
"789","2010-02-19",322.399994
"790","2010-02-22",321.600006
"791","2010-02-23",311.200012
"792","2010-02-24",312
"793","2010-02-25",323.200012
"794","2010-02-26",313.600006
"795","2010-03-01",321.600006
"796","2010-03-02",317.600006
"797","2010-03-03",316
"798","2010-03-04",316.799988
"799","2010-03-05",316
"800","2010-03-08",320
"801","2010-03-09",316.799988
"802","2010-03-10",324
"803","2010-03-11",322.399994
"804","2010-03-12",323.200012
"805","2010-03-15",320
"806","2010-03-16",320.799988
"807","2010-03-17",316
"808","2010-03-18",316
"809","2010-03-19",321.600006
"810","2010-03-22",312.799988
"811","2010-03-23",308.799988
"812","2010-03-24",307.200012
"813","2010-03-25",300
"814","2010-03-26",300
"815","2010-03-29",300.799988
"816","2010-03-30",304.799988
"817","2010-03-31",307.200012
"818","2010-04-01",304
"819","2010-04-05",310.399994
"820","2010-04-06",316
"821","2010-04-07",315.200012
"822","2010-04-08",311.200012
"823","2010-04-09",316
"824","2010-04-12",317.600006
"825","2010-04-13",317.600006
"826","2010-04-14",320
"827","2010-04-15",321.600006
"828","2010-04-16",317.600006
"829","2010-04-19",320.799988
"830","2010-04-20",320.799988
"831","2010-04-21",322.399994
"832","2010-04-22",320.799988
"833","2010-04-23",329.600006
"834","2010-04-26",333.600006
"835","2010-04-27",324
"836","2010-04-28",330.399994
"837","2010-04-29",324
"838","2010-04-30",322.399994
"839","2010-05-03",317.600006
"840","2010-05-04",310.399994
"841","2010-05-05",300.799988
"842","2010-05-06",288.799988
"843","2010-05-07",289.600006
"844","2010-05-10",303.200012
"845","2010-05-11",300.799988
"846","2010-05-12",312
"847","2010-05-13",308.799988
"848","2010-05-14",297.600006
"849","2010-05-17",304
"850","2010-05-18",308
"851","2010-05-19",294.399994
"852","2010-05-20",286.399994
"853","2010-05-21",291.200012
"854","2010-05-24",272.799988
"855","2010-05-25",280.799988
"856","2010-05-26",282.399994
"857","2010-05-27",294.399994
"858","2010-05-28",301.600006
"859","2010-06-01",283.200012
"860","2010-06-02",288
"861","2010-06-03",297.600006
"862","2010-06-04",288
"863","2010-06-07",287.200012
"864","2010-06-08",284
"865","2010-06-09",287.200012
"866","2010-06-10",297.600006
"867","2010-06-11",297.600006
"868","2010-06-14",305.600006
"869","2010-06-15",308.799988
"870","2010-06-16",308
"871","2010-06-17",300
"872","2010-06-18",289.600006
"873","2010-06-21",296.799988
"874","2010-06-22",284
"875","2010-06-23",290.399994
"876","2010-06-24",288.799988
"877","2010-06-25",289.600006
"878","2010-06-28",290.399994
"879","2010-06-29",281.600006
"880","2010-06-30",281.600006
"881","2010-07-01",270.399994
"882","2010-07-02",272
"883","2010-07-06",268
"884","2010-07-07",264.799988
"885","2010-07-08",270.399994
"886","2010-07-09",272.799988
"887","2010-07-12",267.200012
"888","2010-07-13",272.799988
"889","2010-07-14",283.200012
"890","2010-07-15",292
"891","2010-07-16",289.600006
"892","2010-07-19",284
"893","2010-07-20",287.200012
"894","2010-07-21",280
"895","2010-07-22",280
"896","2010-07-23",286.399994
"897","2010-07-26",289.600006
"898","2010-07-27",284
"899","2010-07-28",284
"900","2010-07-29",284.799988
"901","2010-07-30",282.399994
"902","2010-08-02",280.799988
"903","2010-08-03",300
"904","2010-08-04",306.399994
"905","2010-08-05",314.399994
"906","2010-08-06",316.799988
"907","2010-08-09",318.399994
"908","2010-08-10",317.600006
"909","2010-08-11",320.799988
"910","2010-08-12",312
"911","2010-08-13",322.399994
"912","2010-08-16",321.600006
"913","2010-08-17",324.799988
"914","2010-08-18",327.200012
"915","2010-08-19",320
"916","2010-08-20",316.799988
"917","2010-08-23",307.200012
"918","2010-08-24",298.399994
"919","2010-08-25",290.399994
"920","2010-08-26",300.799988
"921","2010-08-27",303.200012
"922","2010-08-30",303.200012
"923","2010-08-31",296
"924","2010-09-01",304
"925","2010-09-02",307.200012
"926","2010-09-03",307.200012
"927","2010-09-07",305.600006
"928","2010-09-08",310.399994
"929","2010-09-09",316.799988
"930","2010-09-10",316
"931","2010-09-13",318.399994
"932","2010-09-14",314.399994
"933","2010-09-15",310.399994
"934","2010-09-16",314.399994
"935","2010-09-17",305.600006
"936","2010-09-20",307.200012
"937","2010-09-21",314.399994
"938","2010-09-22",312
"939","2010-09-23",306.399994
"940","2010-09-24",308
"941","2010-09-27",307.200012
"942","2010-09-28",312
"943","2010-09-29",321.600006
"944","2010-09-30",319.200012
"945","2010-10-01",312.799988
"946","2010-10-04",318.399994
"947","2010-10-05",323.200012
"948","2010-10-06",320.799988
"949","2010-10-07",322.399994
"950","2010-10-08",327.200012
"951","2010-10-11",324
"952","2010-10-12",324
"953","2010-10-13",324.799988
"954","2010-10-14",315.200012
"955","2010-10-15",314.399994
"956","2010-10-18",316.799988
"957","2010-10-19",313.600006
"958","2010-10-20",316.799988
"959","2010-10-21",316
"960","2010-10-22",317.600006
"961","2010-10-25",316.799988
"962","2010-10-26",322.399994
"963","2010-10-27",325.600006
"964","2010-10-28",325.600006
"965","2010-10-29",321.600006
"966","2010-11-01",318.399994
"967","2010-11-02",316
"968","2010-11-03",316
"969","2010-11-04",329.600006
