"","date","MRBK"
"426","2019-07-19",16.9
"427","2019-07-22",16.9
"428","2019-07-23",16.9
"429","2019-07-24",16.959999
"430","2019-07-25",17.1
"431","2019-07-26",17.030001
"432","2019-07-29",17.07
"433","2019-07-30",17.49
"434","2019-07-31",17.049999
"435","2019-08-01",17.049999
"436","2019-08-02",17
"437","2019-08-05",17.129999
"438","2019-08-06",17.42
"439","2019-08-07",17.5
"440","2019-08-08",17.9
"441","2019-08-09",17.83
"442","2019-08-12",17.700001
"443","2019-08-13",17.9
"444","2019-08-14",17.700001
"445","2019-08-15",17.93
"446","2019-08-16",17.93
"447","2019-08-19",18.1
"448","2019-08-20",18.128
"449","2019-08-21",17.891001
"450","2019-08-22",17.85
"451","2019-08-23",17.893
"452","2019-08-26",17.893
"453","2019-08-27",17.75
"454","2019-08-28",17.540001
"455","2019-08-29",17.549999
"456","2019-08-30",17.549999
"457","2019-09-03",17.893
"458","2019-09-04",17.65
"459","2019-09-05",17.57
"460","2019-09-06",17.799999
"461","2019-09-09",17.790001
"462","2019-09-10",17.790001
"463","2019-09-11",17.51
"464","2019-09-12",18.18
"465","2019-09-13",18
"466","2019-09-16",17.73
"467","2019-09-17",17.74
"468","2019-09-18",17.82
"469","2019-09-19",17.754999
"470","2019-09-20",17.75
"471","2019-09-23",17.6
"472","2019-09-24",17.825001
"473","2019-09-25",17.48
"474","2019-09-26",17.51
"475","2019-09-27",17.559999
"476","2019-09-30",17.75
"477","2019-10-01",17.75
"478","2019-10-02",17.450001
"479","2019-10-03",17.4
"480","2019-10-04",17.754
"481","2019-10-07",17.34
"482","2019-10-08",17.65
"483","2019-10-09",17.540001
"484","2019-10-10",17.41
"485","2019-10-11",17.566
"486","2019-10-14",17.514999
"487","2019-10-15",17.514999
"488","2019-10-16",17.51
"489","2019-10-17",17.51
"490","2019-10-18",17.51
"491","2019-10-21",17.5
"492","2019-10-22",17.48
"493","2019-10-23",17.628
"494","2019-10-24",17.628
"495","2019-10-25",17.775
"496","2019-10-28",17.52
"497","2019-10-29",17.52
"498","2019-10-30",17.52
"499","2019-10-31",17.85
"500","2019-11-01",17.93
"501","2019-11-04",17.93
"502","2019-11-05",17.639999
"503","2019-11-06",17.778999
"504","2019-11-07",18.049999
"505","2019-11-08",18.18
"506","2019-11-11",18.75
"507","2019-11-12",18.75
"508","2019-11-13",18.889999
"509","2019-11-14",18.889999
"510","2019-11-15",18.704
"511","2019-11-18",18.950001
"512","2019-11-19",18.950001
"513","2019-11-20",18.379999
"514","2019-11-21",18.889999
"515","2019-11-22",18.445
"516","2019-11-25",19.209999
"517","2019-11-26",19.058001
"518","2019-11-27",19.058001
"519","2019-11-29",19.058001
"520","2019-12-02",19.058001
"521","2019-12-03",19.058001
"522","2019-12-04",19
"523","2019-12-05",19
"524","2019-12-06",19.01
"525","2019-12-09",19.389999
"526","2019-12-10",19.66
"527","2019-12-11",19.690001
"528","2019-12-12",19.99
"529","2019-12-13",19.75
"530","2019-12-16",19.52
"531","2019-12-17",19.700001
"532","2019-12-18",20
"533","2019-12-19",19.559999
"534","2019-12-20",19.16
"535","2019-12-23",19.790001
"536","2019-12-24",19.415001
"537","2019-12-26",19.83
"538","2019-12-27",19.75
"539","2019-12-30",19.700001
"540","2019-12-31",20.190001
"541","2020-01-02",19.950001
"542","2020-01-03",19.540001
"543","2020-01-06",19.6
"544","2020-01-07",19.9
"545","2020-01-08",19.9
"546","2020-01-09",19.799999
"547","2020-01-10",19.799999
"548","2020-01-13",19.632999
"549","2020-01-14",20.049999
"550","2020-01-15",20.040001
"551","2020-01-16",20.389999
"552","2020-01-17",20.370001
"553","2020-01-21",20.6
"554","2020-01-22",20.07
"555","2020-01-23",20.09
"556","2020-01-24",19.780001
"557","2020-01-27",19.75
"558","2020-01-28",19.799999
"559","2020-01-29",19.76
"560","2020-01-30",19.969999
"561","2020-01-31",20.059999
"562","2020-02-03",20.65
"563","2020-02-04",20.889999
"564","2020-02-05",20.42
"565","2020-02-06",20.49
"566","2020-02-07",20.27
"567","2020-02-10",20.540001
"568","2020-02-11",20.540001
"569","2020-02-12",20.6
"570","2020-02-13",20.6
"571","2020-02-14",20.6
"572","2020-02-18",20.59
"573","2020-02-19",20.129999
"574","2020-02-20",20.129999
"575","2020-02-21",20.049999
"576","2020-02-24",20.145
"577","2020-02-25",20
"578","2020-02-26",19.950001
"579","2020-02-27",19.83
"580","2020-02-28",19.75
"581","2020-03-02",20
"582","2020-03-03",19.965
"583","2020-03-04",19.9
"584","2020-03-05",19.9
"585","2020-03-06",19.41
"586","2020-03-09",18.6
"587","2020-03-10",18.32
"588","2020-03-11",17.1
"589","2020-03-12",16.02
"590","2020-03-13",16.030001
"591","2020-03-16",15.18
"592","2020-03-17",14.33
"593","2020-03-18",13.6
"594","2020-03-19",12.6
"595","2020-03-20",12.68
"596","2020-03-23",12.84
"597","2020-03-24",13.12
"598","2020-03-25",13.4
"599","2020-03-26",14.465
"600","2020-03-27",13.48
"601","2020-03-30",12.5
"602","2020-03-31",13.68
"603","2020-04-01",13.48
"604","2020-04-02",12.6
"605","2020-04-03",12.4
"606","2020-04-06",12.81
"607","2020-04-07",12.83
"608","2020-04-08",13.15
"609","2020-04-09",14
"610","2020-04-13",13.79
"611","2020-04-14",13.9
"612","2020-04-15",12.64
"613","2020-04-16",11.84
"614","2020-04-17",12.07
"615","2020-04-20",12.625
"616","2020-04-21",12.74
"617","2020-04-22",12.95
"618","2020-04-23",12.83
"619","2020-04-24",12.41
"620","2020-04-27",13.24
"621","2020-04-28",13.61
"622","2020-04-29",14.8
"623","2020-04-30",14.65
"624","2020-05-01",13.975
"625","2020-05-04",14.9
"626","2020-05-05",15.5
"627","2020-05-06",16.1
"628","2020-05-07",16.950001
"629","2020-05-08",16.950001
"630","2020-05-11",16.1
"631","2020-05-12",16
"632","2020-05-13",16.690001
"633","2020-05-14",15.65
"634","2020-05-15",16.48
"635","2020-05-18",16.469
"636","2020-05-19",16.475
"637","2020-05-20",16.5
"638","2020-05-21",15.78
"639","2020-05-22",15.8
"640","2020-05-26",16.59
"641","2020-05-27",16.129999
"642","2020-05-28",16.129999
"643","2020-05-29",15.19
"644","2020-06-01",14.82
"645","2020-06-02",14.795
"646","2020-06-03",15.65
"647","2020-06-04",15.5
"648","2020-06-05",16.120001
"649","2020-06-08",17.4
"650","2020-06-09",17.200001
"651","2020-06-10",17.139999
"652","2020-06-11",16.25
"653","2020-06-12",16.309999
"654","2020-06-15",16.9
"655","2020-06-16",17.08
"656","2020-06-17",17
"657","2020-06-18",17
"658","2020-06-19",16.9
"659","2020-06-22",17
"660","2020-06-23",17
"661","2020-06-24",16.950001
"662","2020-06-25",16.9
"663","2020-06-26",16.450001
"664","2020-06-29",16.6
"665","2020-06-30",15.85
"666","2020-07-01",15.38
"667","2020-07-02",15.5
"668","2020-07-06",15.71
"669","2020-07-07",14.33
"670","2020-07-08",13.88
"671","2020-07-09",12.75
"672","2020-07-10",13.89
"673","2020-07-13",13.77
"674","2020-07-14",13.86
"675","2020-07-15",14.54
"676","2020-07-16",14.07
"677","2020-07-17",14.53
"678","2020-07-20",14.58
"679","2020-07-21",14.89
"680","2020-07-22",14.43
"681","2020-07-23",14.55
"682","2020-07-24",14.02
"683","2020-07-27",14.01
"684","2020-07-28",15.15
"685","2020-07-29",15
"686","2020-07-30",14.77
"687","2020-07-31",15.02
"688","2020-08-03",14.64
"689","2020-08-04",15.2
"690","2020-08-05",15.77
"691","2020-08-06",15.42
"692","2020-08-07",15.99
"693","2020-08-10",16.51
"694","2020-08-11",16.290001
"695","2020-08-12",16.49
"696","2020-08-13",16.34
"697","2020-08-14",16.35
"698","2020-08-17",15.75
"699","2020-08-18",15
"700","2020-08-19",15.3
"701","2020-08-20",15.2
"702","2020-08-21",15.36
"703","2020-08-24",14.97
"704","2020-08-25",15.15
"705","2020-08-26",14.73
"706","2020-08-27",14.81
"707","2020-08-28",15.07
"708","2020-08-31",14.67
"709","2020-09-01",14.96
"710","2020-09-02",15.02
"711","2020-09-03",15.16
"712","2020-09-04",15.29
"713","2020-09-08",15.18
"714","2020-09-09",14.76
"715","2020-09-10",14.98
"716","2020-09-11",14.36
"717","2020-09-14",14.73
"718","2020-09-15",14.83
"719","2020-09-16",14.8
"720","2020-09-17",14.81
"721","2020-09-18",15.58
"722","2020-09-21",14.76
"723","2020-09-22",14.4
"724","2020-09-23",14.22
"725","2020-09-24",14.21
"726","2020-09-25",14.7
"727","2020-09-28",15.31
"728","2020-09-29",15.5
"729","2020-09-30",16.129999
"730","2020-10-01",16.74
"731","2020-10-02",16.440001
"732","2020-10-05",17.450001
"733","2020-10-06",18.35
"734","2020-10-07",18.290001
"735","2020-10-08",18.09
"736","2020-10-09",18
"737","2020-10-12",17.49
"738","2020-10-13",17.129999
"739","2020-10-14",17.33
"740","2020-10-15",17.450001
"741","2020-10-16",17.75
"742","2020-10-19",17.75
"743","2020-10-20",18.09
"744","2020-10-21",18.120001
"745","2020-10-22",17.940001
"746","2020-10-23",17.68
"747","2020-10-26",17.700001
"748","2020-10-27",17.809999
"749","2020-10-28",17.48
"750","2020-10-29",17.790001
"751","2020-10-30",17.58
"752","2020-11-02",17.93
"753","2020-11-03",18
"754","2020-11-04",17.66
"755","2020-11-05",18.049999
"756","2020-11-06",17.9
"757","2020-11-09",18.450001
"758","2020-11-10",18.4
"759","2020-11-11",18.4
"760","2020-11-12",18.360001
"761","2020-11-13",18.389999
"762","2020-11-16",18.75
"763","2020-11-17",18.5
"764","2020-11-18",18.67
"765","2020-11-19",18.82
"766","2020-11-20",18.85
"767","2020-11-23",18.91
"768","2020-11-24",19.07
"769","2020-11-25",18.84
"770","2020-11-27",18.65
