"","date","CBLI"
"93","2007-05-16",172.199997
"94","2007-05-17",181.399994
"95","2007-05-18",178
"96","2007-05-21",183.399994
"97","2007-05-22",183.399994
"98","2007-05-23",180
"99","2007-05-24",180
"100","2007-05-25",183.600006
"101","2007-05-29",185.199997
"102","2007-05-30",183.600006
"103","2007-05-31",184
"104","2007-06-01",183
"105","2007-06-04",188
"106","2007-06-05",188.399994
"107","2007-06-06",183.600006
"108","2007-06-07",189.600006
"109","2007-06-08",191.800003
"110","2007-06-11",188
"111","2007-06-12",190.399994
"112","2007-06-13",200
"113","2007-06-14",198.600006
"114","2007-06-15",208.800003
"115","2007-06-18",209
"116","2007-06-19",213.399994
"117","2007-06-20",211.800003
"118","2007-06-21",216.800003
"119","2007-06-22",228
"120","2007-06-25",230
"121","2007-06-26",221.800003
"122","2007-06-27",219.399994
"123","2007-06-28",213.199997
"124","2007-06-29",219.199997
"125","2007-07-02",205
"126","2007-07-03",205
"127","2007-07-05",214.399994
"128","2007-07-06",216.800003
"129","2007-07-09",216.600006
"130","2007-07-10",218.800003
"131","2007-07-11",215.800003
"132","2007-07-12",215.800003
"133","2007-07-13",212
"134","2007-07-16",206
"135","2007-07-17",212.199997
"136","2007-07-18",206.600006
"137","2007-07-19",201.800003
"138","2007-07-20",200
"139","2007-07-23",197
"140","2007-07-24",194
"141","2007-07-25",195.800003
"142","2007-07-26",188.399994
"143","2007-07-27",189.399994
"144","2007-07-30",186
"145","2007-07-31",190.800003
"146","2007-08-01",196.600006
"147","2007-08-02",204
"148","2007-08-03",200
"149","2007-08-06",200
"150","2007-08-07",204.800003
"151","2007-08-08",204.399994
"152","2007-08-09",202.600006
"153","2007-08-10",200.199997
"154","2007-08-13",202
"155","2007-08-14",205
"156","2007-08-15",201.399994
"157","2007-08-16",193
"158","2007-08-17",198.399994
"159","2007-08-20",204.800003
"160","2007-08-21",206
"161","2007-08-22",210
"162","2007-08-23",205.199997
"163","2007-08-24",200.800003
"164","2007-08-27",200.600006
"165","2007-08-28",210
"166","2007-08-29",216.800003
"167","2007-08-30",218.600006
"168","2007-08-31",219.199997
"169","2007-09-04",225
"170","2007-09-05",226
"171","2007-09-06",225.399994
"172","2007-09-07",227
"173","2007-09-10",250.199997
"174","2007-09-11",256.200012
"175","2007-09-12",273.600006
"176","2007-09-13",245
"177","2007-09-14",243
"178","2007-09-17",237
"179","2007-09-18",239.399994
"180","2007-09-19",238
"181","2007-09-20",239.600006
"182","2007-09-21",235
"183","2007-09-24",223.399994
"184","2007-09-25",212.800003
"185","2007-09-26",220.800003
"186","2007-09-27",229
"187","2007-09-28",230.600006
"188","2007-10-01",236.199997
"189","2007-10-02",236.800003
"190","2007-10-03",240
"191","2007-10-04",244.199997
"192","2007-10-05",230
"193","2007-10-08",227.800003
"194","2007-10-09",234
"195","2007-10-10",224.399994
"196","2007-10-11",225.600006
"197","2007-10-12",230
"198","2007-10-15",238.800003
"199","2007-10-16",239.800003
"200","2007-10-17",245
"201","2007-10-18",249.800003
"202","2007-10-19",245
"203","2007-10-22",250
"204","2007-10-23",261
"205","2007-10-24",254.800003
"206","2007-10-25",246
"207","2007-10-26",252
"208","2007-10-29",239.800003
"209","2007-10-30",237.800003
"210","2007-10-31",240
"211","2007-11-01",237.600006
"212","2007-11-02",230
"213","2007-11-05",225.399994
"214","2007-11-06",223
"215","2007-11-07",211.199997
"216","2007-11-08",208
"217","2007-11-09",209
"218","2007-11-12",201
"219","2007-11-13",207
"220","2007-11-14",213.199997
"221","2007-11-15",205.800003
"222","2007-11-16",202.199997
"223","2007-11-19",199.600006
"224","2007-11-20",203.199997
"225","2007-11-21",195.399994
"226","2007-11-23",193.399994
"227","2007-11-26",185.800003
"228","2007-11-27",186
"229","2007-11-28",201
"230","2007-11-29",200.199997
"231","2007-11-30",207.600006
"232","2007-12-03",200
"233","2007-12-04",202.800003
"234","2007-12-05",200
"235","2007-12-06",190
"236","2007-12-07",185.800003
"237","2007-12-10",184.800003
"238","2007-12-11",162.800003
"239","2007-12-12",151.600006
"240","2007-12-13",152
"241","2007-12-14",152.199997
"242","2007-12-17",142.600006
"243","2007-12-18",148.199997
"244","2007-12-19",140
"245","2007-12-20",137
"246","2007-12-21",140.199997
"247","2007-12-24",139.800003
"248","2007-12-26",147
"249","2007-12-27",154.800003
"250","2007-12-28",163.600006
"251","2007-12-31",176
"252","2008-01-02",160.399994
"253","2008-01-03",160
"254","2008-01-04",66.199997
"255","2008-01-07",65.199997
"256","2008-01-08",64.199997
"257","2008-01-09",65.199997
"258","2008-01-10",62.200001
"259","2008-01-11",59.599998
"260","2008-01-14",55.599998
"261","2008-01-15",53.599998
"262","2008-01-16",46
"263","2008-01-17",43
"264","2008-01-18",52.200001
"265","2008-01-22",46
"266","2008-01-23",50.599998
"267","2008-01-24",56.799999
"268","2008-01-25",68.400002
"269","2008-01-28",89.800003
"270","2008-01-29",84.800003
"271","2008-01-30",78.199997
"272","2008-01-31",76
"273","2008-02-01",76.400002
"274","2008-02-04",78
"275","2008-02-05",80
"276","2008-02-06",80.800003
"277","2008-02-07",86.800003
"278","2008-02-08",85.800003
"279","2008-02-11",82.599998
"280","2008-02-12",81.800003
"281","2008-02-13",86.199997
"282","2008-02-14",85.400002
"283","2008-02-15",85.199997
"284","2008-02-19",93.199997
"285","2008-02-20",89.199997
"286","2008-02-21",92
"287","2008-02-22",100
"288","2008-02-25",102.599998
"289","2008-02-26",105.199997
"290","2008-02-27",91
"291","2008-02-28",87.400002
"292","2008-02-29",87
"293","2008-03-03",97.599998
"294","2008-03-04",96.599998
"295","2008-03-05",108
"296","2008-03-06",101.599998
"297","2008-03-07",96.400002
"298","2008-03-10",92.800003
"299","2008-03-11",94.599998
"300","2008-03-12",94.800003
"301","2008-03-13",96.199997
"302","2008-03-14",97
"303","2008-03-17",93
"304","2008-03-18",90.800003
"305","2008-03-19",90.800003
"306","2008-03-20",88
"307","2008-03-24",87
"308","2008-03-25",83.800003
"309","2008-03-26",82.199997
"310","2008-03-27",80.800003
"311","2008-03-28",83
"312","2008-03-31",81.400002
"313","2008-04-01",80.199997
"314","2008-04-02",81.199997
"315","2008-04-03",87
"316","2008-04-04",87.199997
"317","2008-04-07",84.400002
"318","2008-04-08",79.800003
"319","2008-04-09",83.599998
"320","2008-04-10",84
"321","2008-04-11",98.400002
"322","2008-04-14",121
"323","2008-04-15",116.199997
"324","2008-04-16",118
"325","2008-04-17",122.199997
"326","2008-04-18",120
"327","2008-04-21",123.400002
"328","2008-04-22",125.199997
"329","2008-04-23",123.599998
"330","2008-04-24",123
"331","2008-04-25",118.400002
"332","2008-04-28",118
"333","2008-04-29",117.599998
"334","2008-04-30",106.599998
"335","2008-05-01",107
"336","2008-05-02",110
"337","2008-05-05",110.800003
"338","2008-05-06",113
"339","2008-05-07",105.599998
"340","2008-05-08",100.199997
"341","2008-05-09",97.199997
"342","2008-05-12",103
"343","2008-05-13",97.599998
"344","2008-05-14",99.199997
"345","2008-05-15",98
"346","2008-05-16",95.199997
"347","2008-05-19",96.199997
"348","2008-05-20",97.800003
"349","2008-05-21",97.400002
"350","2008-05-22",97
"351","2008-05-23",98
"352","2008-05-27",100.800003
"353","2008-05-28",99.800003
"354","2008-05-29",104.199997
"355","2008-05-30",102.400002
"356","2008-06-02",107
"357","2008-06-03",104.800003
"358","2008-06-04",108.400002
"359","2008-06-05",108.400002
"360","2008-06-06",111.800003
"361","2008-06-09",106.400002
"362","2008-06-10",105.400002
"363","2008-06-11",100
"364","2008-06-12",100.800003
"365","2008-06-13",98
"366","2008-06-16",94.800003
"367","2008-06-17",102.199997
"368","2008-06-18",95.599998
"369","2008-06-19",95.599998
"370","2008-06-20",93.199997
"371","2008-06-23",95
"372","2008-06-24",98
"373","2008-06-25",98
"374","2008-06-26",94.199997
"375","2008-06-27",90.400002
"376","2008-06-30",91
"377","2008-07-01",85.199997
"378","2008-07-02",91
"379","2008-07-03",86
"380","2008-07-07",84
"381","2008-07-08",90.400002
"382","2008-07-09",86.400002
"383","2008-07-10",83.599998
"384","2008-07-11",80
"385","2008-07-14",78.400002
"386","2008-07-15",79.599998
"387","2008-07-16",79.800003
"388","2008-07-17",77.400002
"389","2008-07-18",83.199997
"390","2008-07-21",84.400002
"391","2008-07-22",89
"392","2008-07-23",87
"393","2008-07-24",93.400002
"394","2008-07-25",91.199997
"395","2008-07-28",94.199997
"396","2008-07-29",96
"397","2008-07-30",94
"398","2008-07-31",95
"399","2008-08-01",98.400002
"400","2008-08-04",100
"401","2008-08-05",100
"402","2008-08-06",99.199997
"403","2008-08-07",106
"404","2008-08-08",106.599998
"405","2008-08-11",107.800003
"406","2008-08-12",108.599998
"407","2008-08-13",109
"408","2008-08-14",111
"409","2008-08-15",107
"410","2008-08-18",104.400002
"411","2008-08-19",103
"412","2008-08-20",101.800003
"413","2008-08-21",101.199997
"414","2008-08-22",102.400002
"415","2008-08-25",102.800003
"416","2008-08-26",100.599998
"417","2008-08-27",100.400002
"418","2008-08-28",99.599998
"419","2008-08-29",99.800003
"420","2008-09-02",100.400002
"421","2008-09-03",102
"422","2008-09-04",99.800003
"423","2008-09-05",98
"424","2008-09-08",97.599998
"425","2008-09-09",97
"426","2008-09-10",97.199997
"427","2008-09-11",97
"428","2008-09-12",97
"429","2008-09-15",98.199997
"430","2008-09-16",93.400002
"431","2008-09-17",95.199997
"432","2008-09-18",84.800003
"433","2008-09-19",90.199997
"434","2008-09-22",93.800003
"435","2008-09-23",94.199997
"436","2008-09-24",90.800003
"437","2008-09-25",85.199997
"438","2008-09-26",93.400002
"439","2008-09-29",85.400002
"440","2008-09-30",86.199997
"441","2008-10-01",84.199997
"442","2008-10-02",79.800003
"443","2008-10-03",77
"444","2008-10-06",68.599998
"445","2008-10-07",60
"446","2008-10-08",61.400002
"447","2008-10-09",60
"448","2008-10-10",59
"449","2008-10-13",60.799999
"450","2008-10-14",59.200001
"451","2008-10-15",60.200001
"452","2008-10-16",59
"453","2008-10-17",60
"454","2008-10-20",61.599998
"455","2008-10-21",65.599998
"456","2008-10-22",61
"457","2008-10-23",55
"458","2008-10-24",56.799999
"459","2008-10-27",39
"460","2008-10-28",61
"461","2008-10-29",61
"462","2008-10-30",58
"463","2008-10-31",61
"464","2008-11-03",62
"465","2008-11-04",59.200001
"466","2008-11-05",55.599998
"467","2008-11-06",61.799999
"468","2008-11-07",60.799999
"469","2008-11-10",60
"470","2008-11-11",62.200001
"471","2008-11-12",54
"472","2008-11-13",52.799999
"473","2008-11-14",62
"474","2008-11-17",51.400002
"475","2008-11-18",54
"476","2008-11-19",46.200001
"477","2008-11-20",42
"478","2008-11-21",43
"479","2008-11-24",41
"480","2008-11-25",38.400002
"481","2008-11-26",38.400002
"482","2008-11-28",37.200001
"483","2008-12-01",38
"484","2008-12-02",45.599998
"485","2008-12-03",37.599998
"486","2008-12-04",38.799999
"487","2008-12-05",40
"488","2008-12-08",37.599998
"489","2008-12-09",37.599998
"490","2008-12-10",40
"491","2008-12-11",40
"492","2008-12-12",41
"493","2008-12-15",40
"494","2008-12-16",43.799999
"495","2008-12-17",43.599998
"496","2008-12-18",40.400002
"497","2008-12-19",38
"498","2008-12-22",38.200001
"499","2008-12-23",39.599998
"500","2008-12-24",40.599998
"501","2008-12-26",40
"502","2008-12-29",40.200001
"503","2008-12-30",40.599998
"504","2008-12-31",42.599998
"505","2009-01-02",45
"506","2009-01-05",43.599998
"507","2009-01-06",44.599998
"508","2009-01-07",47.599998
"509","2009-01-08",48.599998
"510","2009-01-09",50.599998
"511","2009-01-12",50
"512","2009-01-13",48.200001
"513","2009-01-14",47.200001
"514","2009-01-15",44.599998
"515","2009-01-16",45
"516","2009-01-20",47
"517","2009-01-21",47.200001
"518","2009-01-22",48
"519","2009-01-23",49.599998
"520","2009-01-26",51.799999
"521","2009-01-27",52
"522","2009-01-28",53.200001
"523","2009-01-29",54.799999
"524","2009-01-30",53.799999
"525","2009-02-02",54.400002
"526","2009-02-03",55
"527","2009-02-04",57.799999
"528","2009-02-05",62.799999
"529","2009-02-06",68
"530","2009-02-09",67.199997
"531","2009-02-10",57
"532","2009-02-11",59
"533","2009-02-12",59
"534","2009-02-13",59
"535","2009-02-17",49.400002
"536","2009-02-18",51.200001
"537","2009-02-19",48.400002
"538","2009-02-20",46.200001
"539","2009-02-23",44
"540","2009-02-24",42.200001
"541","2009-02-25",39.799999
"542","2009-02-26",38.400002
"543","2009-02-27",37
"544","2009-03-02",32.599998
"545","2009-03-03",32.799999
"546","2009-03-04",32
"547","2009-03-05",30
"548","2009-03-06",26.4
"549","2009-03-09",26.799999
"550","2009-03-10",27.6
"551","2009-03-11",28
"552","2009-03-12",29.200001
"553","2009-03-13",26.799999
"554","2009-03-16",28
"555","2009-03-17",28.4
"556","2009-03-18",26.4
"557","2009-03-19",28.200001
"558","2009-03-20",26.799999
"559","2009-03-23",28
"560","2009-03-24",30.799999
"561","2009-03-25",38.799999
"562","2009-03-26",48.799999
"563","2009-03-27",47
"564","2009-03-30",44.799999
"565","2009-03-31",51.200001
"566","2009-04-01",45.200001
"567","2009-04-02",45.400002
"568","2009-04-03",41.599998
"569","2009-04-06",39.400002
"570","2009-04-07",38
"571","2009-04-08",38
"572","2009-04-09",39
"573","2009-04-13",40.599998
"574","2009-04-14",44.200001
"575","2009-04-15",48.400002
"576","2009-04-16",48.200001
"577","2009-04-17",52
"578","2009-04-20",55
"579","2009-04-21",61.400002
"580","2009-04-22",60.599998
"581","2009-04-23",62.599998
"582","2009-04-24",61
"583","2009-04-27",57.200001
"584","2009-04-28",60.200001
"585","2009-04-29",64
"586","2009-04-30",69.599998
"587","2009-05-01",75
"588","2009-05-04",84.599998
"589","2009-05-05",82.599998
"590","2009-05-06",83.199997
"591","2009-05-07",80.199997
"592","2009-05-08",85.599998
"593","2009-05-11",80.400002
"594","2009-05-12",76.800003
"595","2009-05-13",75.599998
"596","2009-05-14",73.599998
"597","2009-05-15",71.400002
"598","2009-05-18",79
"599","2009-05-19",78.599998
"600","2009-05-20",78.199997
"601","2009-05-21",73.800003
"602","2009-05-22",75
"603","2009-05-26",74.800003
"604","2009-05-27",72.599998
"605","2009-05-28",75
"606","2009-05-29",83.599998
"607","2009-06-01",86.800003
"608","2009-06-02",88
"609","2009-06-03",83.599998
"610","2009-06-04",79.800003
"611","2009-06-05",83
"612","2009-06-08",80.199997
"613","2009-06-09",75.400002
"614","2009-06-10",75.199997
"615","2009-06-11",74
"616","2009-06-12",75
"617","2009-06-15",74.400002
"618","2009-06-16",70.400002
"619","2009-06-17",67.800003
"620","2009-06-18",66.800003
"621","2009-06-19",67
"622","2009-06-22",65
"623","2009-06-23",68
"624","2009-06-24",68.199997
"625","2009-06-25",66.599998
"626","2009-06-26",69.599998
"627","2009-06-29",81.400002
"628","2009-06-30",86.199997
"629","2009-07-01",77.599998
"630","2009-07-02",76.400002
"631","2009-07-06",75.400002
"632","2009-07-07",72.199997
"633","2009-07-08",68.400002
"634","2009-07-09",72
"635","2009-07-10",75.199997
"636","2009-07-13",75
"637","2009-07-14",78
"638","2009-07-15",83.400002
"639","2009-07-16",87
"640","2009-07-17",94.599998
"641","2009-07-20",91.199997
"642","2009-07-21",84.400002
"643","2009-07-22",90
"644","2009-07-23",90
"645","2009-07-24",91.800003
"646","2009-07-27",93.199997
"647","2009-07-28",91.800003
"648","2009-07-29",95.400002
"649","2009-07-30",99
"650","2009-07-31",96.199997
"651","2009-08-03",103
"652","2009-08-04",111
"653","2009-08-05",121.599998
"654","2009-08-06",95
"655","2009-08-07",93.199997
"656","2009-08-10",90.800003
"657","2009-08-11",91.199997
"658","2009-08-12",91.400002
"659","2009-08-13",90
"660","2009-08-14",88.599998
"661","2009-08-17",82.800003
"662","2009-08-18",83.400002
"663","2009-08-19",84.800003
"664","2009-08-20",85
"665","2009-08-21",88.199997
"666","2009-08-24",87
"667","2009-08-25",84.199997
"668","2009-08-26",84.599998
"669","2009-08-27",82
"670","2009-08-28",80.199997
"671","2009-08-31",79.800003
"672","2009-09-01",76.400002
"673","2009-09-02",73.599998
"674","2009-09-03",71.400002
"675","2009-09-04",75
"676","2009-09-08",77.599998
"677","2009-09-09",85
"678","2009-09-10",83.800003
"679","2009-09-11",83.400002
"680","2009-09-14",81.199997
"681","2009-09-15",81
"682","2009-09-16",81.400002
"683","2009-09-17",76.800003
"684","2009-09-18",78.199997
"685","2009-09-21",77.400002
"686","2009-09-22",76.400002
"687","2009-09-23",75.599998
"688","2009-09-24",73
"689","2009-09-25",72
"690","2009-09-28",70
"691","2009-09-29",78.400002
"692","2009-09-30",83.400002
"693","2009-10-01",85.800003
"694","2009-10-02",83.400002
"695","2009-10-05",88
"696","2009-10-06",84.199997
"697","2009-10-07",89
"698","2009-10-08",92
"699","2009-10-09",97
"700","2009-10-12",95
"701","2009-10-13",94
"702","2009-10-14",96.599998
"703","2009-10-15",95.599998
"704","2009-10-16",92.400002
"705","2009-10-19",89.800003
"706","2009-10-20",85
"707","2009-10-21",84.400002
"708","2009-10-22",84.599998
"709","2009-10-23",82.199997
"710","2009-10-26",81.199997
"711","2009-10-27",79.599998
"712","2009-10-28",75
"713","2009-10-29",76.599998
"714","2009-10-30",78.800003
"715","2009-11-02",79.800003
"716","2009-11-03",82
"717","2009-11-04",79.400002
"718","2009-11-05",79
"719","2009-11-06",78.599998
"720","2009-11-09",77.599998
"721","2009-11-10",77
"722","2009-11-11",79.400002
"723","2009-11-12",80.599998
"724","2009-11-13",78
"725","2009-11-16",78.400002
"726","2009-11-17",77.800003
"727","2009-11-18",77
"728","2009-11-19",77
"729","2009-11-20",75.599998
"730","2009-11-23",73.599998
"731","2009-11-24",76
"732","2009-11-25",74.599998
"733","2009-11-27",77.199997
"734","2009-11-30",74.599998
"735","2009-12-01",74.800003
"736","2009-12-02",75.599998
"737","2009-12-03",75.599998
"738","2009-12-04",75.199997
"739","2009-12-07",74.400002
"740","2009-12-08",70.800003
"741","2009-12-09",71.199997
"742","2009-12-10",70.800003
"743","2009-12-11",70.400002
"744","2009-12-14",71.199997
"745","2009-12-15",68.599998
"746","2009-12-16",67.199997
"747","2009-12-17",67.400002
"748","2009-12-18",68
"749","2009-12-21",68.599998
"750","2009-12-22",68.400002
"751","2009-12-23",67.199997
"752","2009-12-24",69.199997
"753","2009-12-28",69.199997
"754","2009-12-29",67
"755","2009-12-30",71.599998
"756","2009-12-31",66.199997
"757","2010-01-04",70
"758","2010-01-05",71
"759","2010-01-06",81.400002
"760","2010-01-07",81
"761","2010-01-08",82.800003
"762","2010-01-11",84
"763","2010-01-12",88.800003
"764","2010-01-13",84
"765","2010-01-14",84.400002
"766","2010-01-15",79
"767","2010-01-19",78.199997
"768","2010-01-20",77.400002
"769","2010-01-21",79.199997
"770","2010-01-22",79
"771","2010-01-25",79.400002
"772","2010-01-26",78.199997
"773","2010-01-27",79.400002
"774","2010-01-28",79.199997
"775","2010-01-29",78.199997
"776","2010-02-01",79.400002
"777","2010-02-02",83.800003
"778","2010-02-03",82.800003
"779","2010-02-04",79.199997
"780","2010-02-05",76
"781","2010-02-08",78
"782","2010-02-09",77
"783","2010-02-10",79
"784","2010-02-11",79.800003
"785","2010-02-12",80
"786","2010-02-16",78.400002
"787","2010-02-17",78
"788","2010-02-18",78
"789","2010-02-19",77.599998
"790","2010-02-22",88
"791","2010-02-23",95.199997
"792","2010-02-24",85.199997
"793","2010-02-25",84.800003
"794","2010-02-26",77.199997
"795","2010-03-01",73
"796","2010-03-02",75.800003
"797","2010-03-03",77
"798","2010-03-04",76.800003
"799","2010-03-05",79.199997
"800","2010-03-08",78.599998
"801","2010-03-09",76.400002
"802","2010-03-10",75.400002
"803","2010-03-11",73.800003
"804","2010-03-12",74.199997
"805","2010-03-15",73.599998
"806","2010-03-16",72.599998
"807","2010-03-17",71
"808","2010-03-18",73
"809","2010-03-19",71
"810","2010-03-22",71.599998
"811","2010-03-23",74
"812","2010-03-24",72.800003
"813","2010-03-25",71.199997
"814","2010-03-26",68
"815","2010-03-29",68.199997
"816","2010-03-30",69.599998
"817","2010-03-31",71.199997
"818","2010-04-01",71
"819","2010-04-05",71.199997
"820","2010-04-06",68.599998
"821","2010-04-07",70.400002
"822","2010-04-08",68.800003
"823","2010-04-09",68.800003
"824","2010-04-12",70
"825","2010-04-13",69.800003
"826","2010-04-14",71.400002
"827","2010-04-15",71.199997
"828","2010-04-16",68.400002
"829","2010-04-19",74.400002
"830","2010-04-20",76.199997
"831","2010-04-21",79.400002
"832","2010-04-22",79.400002
"833","2010-04-23",78.400002
"834","2010-04-26",79.199997
"835","2010-04-27",75.800003
"836","2010-04-28",75
"837","2010-04-29",77.599998
"838","2010-04-30",76.800003
"839","2010-05-03",77.599998
"840","2010-05-04",75.599998
"841","2010-05-05",75
"842","2010-05-06",70
"843","2010-05-07",68.599998
"844","2010-05-10",71.400002
"845","2010-05-11",73.400002
"846","2010-05-12",71
"847","2010-05-13",72.199997
"848","2010-05-14",72
"849","2010-05-17",70.400002
"850","2010-05-18",68.800003
"851","2010-05-19",65.400002
"852","2010-05-20",63.599998
"853","2010-05-21",64.199997
"854","2010-05-24",65.400002
"855","2010-05-25",64
"856","2010-05-26",64.599998
"857","2010-05-27",65.199997
"858","2010-05-28",67.199997
"859","2010-06-01",64
"860","2010-06-02",66.800003
"861","2010-06-03",65
"862","2010-06-04",63
"863","2010-06-07",61.200001
"864","2010-06-08",59.599998
"865","2010-06-09",58.200001
"866","2010-06-10",60.200001
"867","2010-06-11",61.400002
"868","2010-06-14",63.400002
"869","2010-06-15",63.599998
"870","2010-06-16",71.400002
"871","2010-06-17",72.400002
"872","2010-06-18",72
"873","2010-06-21",71.400002
"874","2010-06-22",71
"875","2010-06-23",69.199997
"876","2010-06-24",68.599998
"877","2010-06-25",69.400002
"878","2010-06-28",75
"879","2010-06-29",76.800003
"880","2010-06-30",73.199997
"881","2010-07-01",70.199997
"882","2010-07-02",68
"883","2010-07-06",66.199997
"884","2010-07-07",66.800003
"885","2010-07-08",63
"886","2010-07-09",68.800003
"887","2010-07-12",64.199997
"888","2010-07-13",64.599998
"889","2010-07-14",66.199997
"890","2010-07-15",66
"891","2010-07-16",67.800003
"892","2010-07-19",69
"893","2010-07-20",65.199997
"894","2010-07-21",63.799999
"895","2010-07-22",72.400002
"896","2010-07-23",71.599998
"897","2010-07-26",70.800003
"898","2010-07-27",71.599998
"899","2010-07-28",72.599998
"900","2010-07-29",73.400002
"901","2010-07-30",75
"902","2010-08-02",74.800003
"903","2010-08-03",75.199997
"904","2010-08-04",73.400002
"905","2010-08-05",73.199997
"906","2010-08-06",71.599998
"907","2010-08-09",72.199997
"908","2010-08-10",70.800003
"909","2010-08-11",73.800003
"910","2010-08-12",75
"911","2010-08-13",75.400002
"912","2010-08-16",78.400002
"913","2010-08-17",78
"914","2010-08-18",78.199997
"915","2010-08-19",78.800003
"916","2010-08-20",78.800003
"917","2010-08-23",75.599998
"918","2010-08-24",74.599998
"919","2010-08-25",76.199997
"920","2010-08-26",79
"921","2010-08-27",85.199997
"922","2010-08-30",90.800003
"923","2010-08-31",88.199997
"924","2010-09-01",89.400002
"925","2010-09-02",85.199997
"926","2010-09-03",85.199997
"927","2010-09-07",85
"928","2010-09-08",83.400002
"929","2010-09-09",83
"930","2010-09-10",83.800003
"931","2010-09-13",87.199997
"932","2010-09-14",93.800003
"933","2010-09-15",92.800003
"934","2010-09-16",97.400002
"935","2010-09-17",104.199997
"936","2010-09-20",100.199997
"937","2010-09-21",101.599998
"938","2010-09-22",102.400002
"939","2010-09-23",101.599998
"940","2010-09-24",102
"941","2010-09-27",101.599998
"942","2010-09-28",101.400002
"943","2010-09-29",102
"944","2010-09-30",103.199997
"945","2010-10-01",101.400002
"946","2010-10-04",102.800003
"947","2010-10-05",109
"948","2010-10-06",109.199997
"949","2010-10-07",116.400002
"950","2010-10-08",121
"951","2010-10-11",126.800003
"952","2010-10-12",131.399994
"953","2010-10-13",126.199997
"954","2010-10-14",125
"955","2010-10-15",125.800003
"956","2010-10-18",137.600006
"957","2010-10-19",142.600006
"958","2010-10-20",141.199997
"959","2010-10-21",140.800003
"960","2010-10-22",139.600006
"961","2010-10-25",140.399994
"962","2010-10-26",140.600006
"963","2010-10-27",140.800003
"964","2010-10-28",140.600006
"965","2010-10-29",133.800003
"966","2010-11-01",131.399994
"967","2010-11-02",131.399994
"968","2010-11-03",130.600006
"969","2010-11-04",130.399994
"970","2010-11-05",125.599998
"971","2010-11-08",129.399994
"972","2010-11-09",127.199997
"973","2010-11-10",129.600006
"974","2010-11-11",127
"975","2010-11-12",121.599998
"976","2010-11-15",120.800003
"977","2010-11-16",118.400002
"978","2010-11-17",121.800003
"979","2010-11-18",123
"980","2010-11-19",123
"981","2010-11-22",121.800003
"982","2010-11-23",123
"983","2010-11-24",123.199997
"984","2010-11-26",123.599998
"985","2010-11-29",134.399994
"986","2010-11-30",134.600006
"987","2010-12-01",134
"988","2010-12-02",136.399994
"989","2010-12-03",140.800003
"990","2010-12-06",144
"991","2010-12-07",145
"992","2010-12-08",143.600006
"993","2010-12-09",143
"994","2010-12-10",140.199997
"995","2010-12-13",142
