"","date","MACK"
"1","2012-03-29",47.521637
"2","2012-03-30",48.701809
"3","2012-04-02",47.206924
"4","2012-04-03",47.836349
"5","2012-04-04",47.285603
"6","2012-04-05",47.678993
"7","2012-04-09",51.455547
"8","2012-04-10",52.006294
"9","2012-04-11",53.107788
"10","2012-04-12",55.074745
"11","2012-04-13",54.602676
"12","2012-04-16",60.50354
"13","2012-04-17",61.526356
"14","2012-04-18",63.571991
"15","2012-04-19",68.214005
"16","2012-04-20",66.640442
"17","2012-04-23",61.054287
"18","2012-04-24",55.861526
"19","2012-04-25",60.50354
"20","2012-04-26",60.267506
"21","2012-04-27",57.120377
"22","2012-04-30",62.155785
"23","2012-05-01",60.267506
"24","2012-05-02",59.874115
"25","2012-05-03",58.37923
"26","2012-05-04",58.693943
"27","2012-05-07",59.008656
"28","2012-05-08",59.952793
"29","2012-05-09",60.188828
"30","2012-05-10",56.254917
"31","2012-05-11",57.82848
"32","2012-05-14",58.300552
"33","2012-05-15",55.468136
"34","2012-05-16",57.985836
"35","2012-05-17",57.82848
"36","2012-05-18",57.435089
"37","2012-05-21",56.884342
"38","2012-05-22",51.612904
"39","2012-05-23",51.77026
"40","2012-05-24",55.232101
"41","2012-05-25",53.894569
"42","2012-05-29",54.602676
"43","2012-05-30",51.691582
"44","2012-05-31",54.051929
"45","2012-06-01",48.859165
"46","2012-06-04",47.993706
"47","2012-06-05",44.610542
"48","2012-06-06",48.623131
"49","2012-06-07",52.793076
"50","2012-06-08",57.82848
"51","2012-06-11",51.062157
"52","2012-06-12",50.826122
"53","2012-06-13",53.501179
"54","2012-06-14",56.254917
"55","2012-06-15",57.82848
"56","2012-06-18",57.907158
"57","2012-06-19",55.70417
"58","2012-06-20",55.861526
"59","2012-06-21",55.861526
"60","2012-06-22",55.074745
"61","2012-06-25",56.018883
"62","2012-06-26",55.861526
"63","2012-06-27",55.074745
"64","2012-06-28",55.861526
"65","2012-06-29",57.277733
"66","2012-07-02",58.772621
"67","2012-07-03",57.277733
"68","2012-07-05",57.120377
"69","2012-07-06",57.513767
"70","2012-07-09",58.143196
"71","2012-07-10",55.940205
"72","2012-07-11",56.412273
"73","2012-07-12",56.648308
"74","2012-07-13",58.929977
"75","2012-07-16",59.795437
"76","2012-07-17",60.188828
"77","2012-07-18",59.795437
"78","2012-07-19",57.041698
"79","2012-07-20",61.919746
"80","2012-07-23",61.998425
"81","2012-07-24",64.122742
"82","2012-07-25",68.84343
"83","2012-07-26",67.191185
"84","2012-07-27",65.460266
"85","2012-07-30",61.526356
"86","2012-07-31",62.706532
"87","2012-08-01",61.368999
"88","2012-08-02",60.424862
"89","2012-08-03",60.660896
"90","2012-08-06",60.50354
"91","2012-08-07",60.582218
"92","2012-08-08",57.985836
"93","2012-08-09",57.985836
"94","2012-08-10",58.064518
"95","2012-08-13",60.110149
"96","2012-08-14",59.795437
"97","2012-08-15",60.110149
"98","2012-08-16",59.795437
"99","2012-08-17",61.290321
"100","2012-08-20",60.110149
"101","2012-08-21",59.716759
"102","2012-08-22",57.435089
"103","2012-08-23",59.24469
"104","2012-08-24",59.166012
"105","2012-08-27",59.559402
"106","2012-08-28",59.716759
"107","2012-08-29",60.50354
"108","2012-08-30",59.402046
"109","2012-08-31",62.627853
"110","2012-09-04",62.470497
"111","2012-09-05",62.549175
"112","2012-09-06",64.04406
"113","2012-09-07",63.808025
"114","2012-09-10",63.571991
"115","2012-09-11",63.886703
"116","2012-09-12",64.122742
"117","2012-09-13",64.437454
"118","2012-09-14",65.932335
"119","2012-09-17",64.673485
"120","2012-09-18",68.528717
"121","2012-09-19",70.967743
"122","2012-09-20",73.878838
"123","2012-09-21",82.061371
"124","2012-09-24",86.073959
"125","2012-09-25",71.518486
"126","2012-09-26",72.147919
"127","2012-09-27",75.137688
"128","2012-09-28",73.800156
"129","2012-10-01",70.180962
"130","2012-10-02",71.282455
"131","2012-10-03",68.292686
"132","2012-10-04",65.145554
"133","2012-10-05",66.168373
"134","2012-10-08",64.909523
"135","2012-10-09",63.021244
"136","2012-10-10",59.008656
"137","2012-10-11",58.064518
"138","2012-10-12",58.851299
"139","2012-10-15",58.37923
"140","2012-10-16",58.064518
"141","2012-10-17",58.221874
"142","2012-10-18",57.985836
"143","2012-10-19",54.523998
"144","2012-10-22",52.321007
"145","2012-10-23",51.612904
"146","2012-10-24",49.645947
"147","2012-10-25",50.039341
"148","2012-10-26",48.780487
"149","2012-10-31",48.623131
"150","2012-11-01",52.321007
"151","2012-11-02",50.51141
"152","2012-11-05",52.006294
"153","2012-11-06",55.232101
"154","2012-11-07",53.343822
"155","2012-11-08",53.815891
"156","2012-11-09",56.648308
"157","2012-11-12",56.648308
"158","2012-11-13",54.838711
"159","2012-11-14",54.051929
"160","2012-11-15",56.176239
"161","2012-11-16",53.894569
"162","2012-11-19",54.917389
"163","2012-11-20",53.894569
"164","2012-11-21",53.343822
"165","2012-11-23",54.996067
"166","2012-11-26",53.422501
"167","2012-11-27",53.501179
"168","2012-11-28",52.950432
"169","2012-11-29",53.579857
"170","2012-11-30",56.176239
"171","2012-12-03",57.592445
"172","2012-12-04",55.861526
"173","2012-12-05",54.996067
"174","2012-12-06",52.714397
"175","2012-12-07",48.780487
"176","2012-12-10",47.915028
"177","2012-12-11",50.826122
"178","2012-12-12",52.163651
"179","2012-12-13",53.737213
"180","2012-12-14",51.612904
"181","2012-12-17",50.196697
"182","2012-12-18",54.209286
"183","2012-12-19",51.062157
"184","2012-12-20",51.062157
"185","2012-12-21",48.151062
"186","2012-12-24",49.252556
"187","2012-12-26",47.915028
"188","2012-12-27",47.836349
"189","2012-12-28",46.813534
"190","2012-12-31",47.915028
"191","2013-01-02",49.016521
"192","2013-01-03",48.701809
"193","2013-01-04",48.701809
"194","2013-01-07",47.285603
"195","2013-01-08",47.600315
"196","2013-01-09",48.465775
"197","2013-01-10",50.118019
"198","2013-01-11",48.465775
"199","2013-01-14",49.173878
"200","2013-01-15",48.623131
"201","2013-01-16",48.387096
"202","2013-01-17",49.409912
"203","2013-01-18",49.409912
"204","2013-01-22",49.409912
"205","2013-01-23",48.701809
"206","2013-01-24",48.387096
"207","2013-01-25",48.072384
"208","2013-01-28",48.465775
"209","2013-01-29",48.780487
"210","2013-01-30",48.22974
"211","2013-01-31",47.757671
"212","2013-02-01",49.645947
"213","2013-02-04",47.442959
"214","2013-02-05",50.9048
"215","2013-02-06",50.196697
"216","2013-02-07",49.331234
"217","2013-02-08",49.881981
"218","2013-02-11",50.275375
"219","2013-02-12",50.275375
"220","2013-02-13",51.062157
"221","2013-02-14",50.432732
"222","2013-02-15",50.826122
"223","2013-02-19",50.826122
"224","2013-02-20",49.881981
"225","2013-02-21",50.039341
"226","2013-02-22",49.724625
"227","2013-02-25",47.757671
"228","2013-02-26",48.701809
"229","2013-02-27",48.937843
"230","2013-02-28",50.354053
"231","2013-03-01",49.567268
"232","2013-03-04",50.118019
"233","2013-03-05",51.376869
"234","2013-03-06",51.219513
"235","2013-03-07",51.219513
"236","2013-03-08",51.140835
"237","2013-03-11",51.691582
"238","2013-03-12",49.960659
"239","2013-03-13",49.881981
"240","2013-03-14",48.387096
"241","2013-03-15",47.442959
"242","2013-03-18",47.993706
"243","2013-03-19",48.387096
"244","2013-03-20",49.0952
"245","2013-03-21",48.701809
"246","2013-03-22",47.836349
"247","2013-03-25",47.442959
"248","2013-03-26",46.656178
"249","2013-03-27",47.757671
"250","2013-03-28",47.993706
"251","2013-04-01",48.308418
"252","2013-04-02",49.252556
"253","2013-04-03",48.859165
"254","2013-04-04",48.859165
"255","2013-04-05",48.387096
"256","2013-04-08",47.600315
"257","2013-04-09",47.678993
"258","2013-04-10",47.206924
"259","2013-04-11",48.308418
"260","2013-04-12",47.836349
"261","2013-04-15",47.442959
"262","2013-04-16",48.544453
"263","2013-04-17",46.262787
"264","2013-04-18",43.981117
"265","2013-04-19",45.082611
"266","2013-04-22",44.846577
"267","2013-04-23",44.453186
"268","2013-04-24",40.991344
"269","2013-04-25",40.125885
"270","2013-04-26",41.62077
"271","2013-04-29",40.204563
"272","2013-04-30",38.709679
"273","2013-05-01",35.405193
"274","2013-05-02",36.349331
"275","2013-05-03",34.539734
"276","2013-05-06",33.438236
"277","2013-05-07",34.618412
"278","2013-05-08",38.631001
"279","2013-05-09",37.686859
"280","2013-05-10",39.889851
"281","2013-05-13",40.676632
"282","2013-05-14",43.509048
"283","2013-05-15",45.161289
"284","2013-05-16",43.115658
"285","2013-05-17",43.43037
"286","2013-05-20",41.542091
"287","2013-05-21",41.463413
"288","2013-05-22",40.204563
"289","2013-05-23",41.384735
"290","2013-05-24",40.912666
"291","2013-05-28",40.991344
"292","2013-05-29",42.722267
"293","2013-05-30",43.194336
"294","2013-05-31",43.509048
"295","2013-06-03",45.55468
"296","2013-06-04",42.014164
"297","2013-06-05",40.676632
"298","2013-06-06",39.024391
"299","2013-06-07",41.935482
"300","2013-06-10",43.194336
"301","2013-06-11",42.564911
"302","2013-06-12",43.03698
"303","2013-06-13",43.981117
"304","2013-06-14",46.97089
"305","2013-06-17",50.196697
"306","2013-06-18",50.275375
"307","2013-06-19",50.51141
"308","2013-06-20",45.869392
"309","2013-06-21",47.678993
"310","2013-06-24",44.453186
"311","2013-06-25",47.128246
"312","2013-06-26",49.016521
"313","2013-06-27",51.376869
"314","2013-06-28",53.02911
"315","2013-07-01",54.44532
"316","2013-07-02",54.523998
"317","2013-07-03",54.838711
"318","2013-07-05",55.074745
"319","2013-07-08",55.074745
"320","2013-07-09",55.074745
"321","2013-07-10",54.996067
"322","2013-07-11",39.575138
"323","2013-07-12",39.968529
"324","2013-07-15",39.732494
"325","2013-07-16",39.339104
"326","2013-07-17",39.181747
"327","2013-07-18",38.945713
"328","2013-07-19",38.001575
"329","2013-07-22",37.844215
"330","2013-07-23",38.709679
"331","2013-07-24",39.260426
"332","2013-07-25",39.024391
"333","2013-07-26",38.001575
"334","2013-07-29",38.552322
"335","2013-07-30",38.080254
"336","2013-07-31",37.608181
"337","2013-08-01",37.686859
"338","2013-08-02",37.608181
"339","2013-08-05",37.922894
"340","2013-08-06",37.686859
"341","2013-08-07",36.191975
"342","2013-08-08",31.077892
"343","2013-08-09",34.303699
"344","2013-08-12",31.785995
"345","2013-08-13",29.740362
"346","2013-08-14",29.42565
"347","2013-08-15",27.773407
"348","2013-08-16",26.278521
"349","2013-08-19",26.514555
"350","2013-08-20",26.593233
"351","2013-08-21",25.88513
"352","2013-08-22",27.22266
"353","2013-08-23",26.750589
"354","2013-08-26",28.560188
"355","2013-08-27",26.514555
"356","2013-08-28",26.199842
"357","2013-08-29",26.435877
"358","2013-08-30",26.593233
"359","2013-09-03",27.380016
"360","2013-09-04",27.930763
"361","2013-09-05",29.976397
"362","2013-09-06",31.235249
"363","2013-09-09",32.887489
"364","2013-09-10",32.02203
"365","2013-09-11",32.100708
"366","2013-09-12",31.235249
"367","2013-09-13",30.448465
"368","2013-09-16",29.897718
"369","2013-09-17",29.81904
"370","2013-09-18",30.527143
"371","2013-09-19",31.077892
"372","2013-09-20",30.055075
"373","2013-09-23",29.897718
"374","2013-09-24",30.448465
"375","2013-09-25",29.897718
"376","2013-09-26",30.369787
"377","2013-09-27",31.235249
"378","2013-09-30",29.81904
"379","2013-10-01",30.6845
"380","2013-10-02",31.471283
"381","2013-10-03",30.605822
"382","2013-10-04",31.235249
"383","2013-10-07",30.527143
"384","2013-10-08",28.245476
"385","2013-10-09",27.065304
"386","2013-10-10",27.773407
"387","2013-10-11",28.402832
"388","2013-10-14",27.380016
"389","2013-10-15",27.852085
"390","2013-10-16",27.22266
"391","2013-10-17",27.930763
"392","2013-10-18",27.537373
"393","2013-10-21",26.907946
"394","2013-10-22",26.829268
"395","2013-10-23",26.514555
"396","2013-10-24",26.986624
"397","2013-10-25",26.593233
"398","2013-10-28",26.671911
"399","2013-10-29",26.593233
"400","2013-10-30",21.557829
"401","2013-10-31",21.08576
"402","2013-11-01",19.197483
"403","2013-11-04",19.197483
"404","2013-11-05",17.938631
"405","2013-11-06",16.20771
"406","2013-11-07",20.141621
"407","2013-11-08",19.433517
"408","2013-11-11",19.512196
"409","2013-11-12",19.433517
"410","2013-11-13",19.433517
"411","2013-11-14",19.118805
"412","2013-11-15",19.669552
"413","2013-11-18",21.321795
"414","2013-11-19",20.928402
"415","2013-11-20",22.029898
"416","2013-11-21",23.210072
"417","2013-11-22",24.311565
"418","2013-11-25",24.704956
"419","2013-11-26",27.537373
"420","2013-11-27",29.976397
"421","2013-11-29",30.999212
"422","2013-12-02",33.044846
"423","2013-12-03",34.461056
"424","2013-12-04",36.191975
"425","2013-12-05",37.21479
"426","2013-12-06",37.136112
"427","2013-12-09",35.169159
"428","2013-12-10",33.674271
"429","2013-12-11",31.864674
"430","2013-12-12",35.719906
"431","2013-12-13",35.719906
"432","2013-12-16",36.8214
"433","2013-12-17",37.765537
"434","2013-12-18",39.417782
"435","2013-12-19",38.709679
"436","2013-12-20",39.417782
"437","2013-12-23",40.597954
"438","2013-12-24",40.833988
"439","2013-12-26",40.361919
"440","2013-12-27",40.597954
"441","2013-12-30",40.519276
"442","2013-12-31",41.935482
"443","2014-01-02",43.981117
"444","2014-01-03",44.68922
"445","2014-01-06",45.712036
"446","2014-01-07",46.184109
"447","2014-01-08",46.97089
"448","2014-01-09",48.780487
"449","2014-01-10",47.442959
"450","2014-01-13",46.184109
"451","2014-01-14",49.409912
"452","2014-01-15",49.881981
"453","2014-01-16",48.544453
"454","2014-01-17",48.22974
"455","2014-01-21",47.757671
"456","2014-01-22",48.544453
"457","2014-01-23",49.016521
"458","2014-01-24",47.836349
"459","2014-01-27",43.666405
"460","2014-01-28",44.453186
"461","2014-01-29",42.486233
"462","2014-01-30",43.351692
"463","2014-01-31",41.306057
"464","2014-02-03",37.765537
"465","2014-02-04",39.49646
"466","2014-02-05",37.450825
"467","2014-02-06",36.034618
"468","2014-02-07",37.686859
"469","2014-02-10",38.473644
"470","2014-02-11",39.49646
"471","2014-02-12",37.844215
"472","2014-02-13",38.631001
"473","2014-02-14",38.316288
"474","2014-02-18",40.204563
"475","2014-02-19",38.001575
"476","2014-02-20",38.473644
"477","2014-02-21",38.001575
"478","2014-02-24",39.260426
"479","2014-02-25",39.49646
"480","2014-02-26",39.024391
"481","2014-02-27",39.811172
"482","2014-02-28",39.181747
"483","2014-03-03",40.991344
"484","2014-03-04",43.509048
"485","2014-03-05",45.161289
"486","2014-03-06",43.194336
"487","2014-03-07",42.722267
"488","2014-03-10",46.498821
"489","2014-03-11",45.161289
"490","2014-03-12",44.138474
"491","2014-03-13",44.374508
"492","2014-03-14",44.374508
"493","2014-03-17",43.981117
"494","2014-03-18",44.846577
"495","2014-03-19",44.138474
"496","2014-03-20",42.407555
"497","2014-03-21",41.856804
"498","2014-03-24",41.306057
"499","2014-03-25",41.856804
"500","2014-03-26",41.070023
"501","2014-03-27",42.17152
"502","2014-03-28",39.811172
"503","2014-03-31",39.653816
"504","2014-04-01",42.092842
"505","2014-04-02",41.227379
"506","2014-04-03",40.440598
"507","2014-04-04",38.158932
"508","2014-04-07",39.575138
"509","2014-04-08",41.070023
"510","2014-04-09",40.519276
"511","2014-04-10",38.473644
"512","2014-04-11",37.21479
"513","2014-04-14",36.191975
"514","2014-04-15",34.69709
"515","2014-04-16",35.405193
"516","2014-04-17",35.56255
"517","2014-04-21",37.450825
"518","2014-04-22",39.968529
"519","2014-04-23",38.709679
"520","2014-04-24",38.001575
"521","2014-04-25",35.169159
"522","2014-04-28",34.933125
"523","2014-04-29",35.326515
"524","2014-04-30",34.539734
"525","2014-05-01",54.996067
"526","2014-05-02",50.590088
"527","2014-05-05",54.051929
"528","2014-05-06",54.130608
"529","2014-05-07",53.343822
"530","2014-05-08",50.196697
"531","2014-05-09",52.557041
"532","2014-05-12",53.265144
"533","2014-05-13",52.163651
"534","2014-05-14",52.557041
"535","2014-05-15",52.635719
"536","2014-05-16",53.501179
"537","2014-05-19",53.501179
"538","2014-05-20",52.478363
"539","2014-05-21",53.973248
"540","2014-05-22",57.82848
"541","2014-05-23",59.166012
"542","2014-05-27",62.942566
"543","2014-05-28",63.571991
"544","2014-05-29",63.729347
"545","2014-05-30",61.132965
"546","2014-06-02",58.536587
"547","2014-06-03",58.693943
"548","2014-06-04",59.716759
"549","2014-06-05",59.559402
"550","2014-06-06",60.346184
"551","2014-06-09",61.211643
"552","2014-06-10",62.077106
"553","2014-06-11",61.841068
"554","2014-06-12",60.188828
"555","2014-06-13",60.110149
"556","2014-06-16",60.110149
"557","2014-06-17",60.660896
"558","2014-06-18",61.368999
"559","2014-06-19",62.077106
"560","2014-06-20",55.074745
"561","2014-06-23",53.265144
"562","2014-06-24",56.333595
"563","2014-06-25",58.536587
"564","2014-06-26",57.120377
"565","2014-06-27",57.592445
"566","2014-06-30",57.356411
"567","2014-07-01",56.805664
"568","2014-07-02",56.648308
"569","2014-07-03",58.693943
"570","2014-07-07",57.356411
"571","2014-07-08",54.760033
"572","2014-07-09",55.153423
"573","2014-07-10",53.894569
"574","2014-07-11",53.501179
"575","2014-07-14",54.523998
"576","2014-07-15",51.455547
"577","2014-07-16",49.724625
"578","2014-07-17",46.184109
"579","2014-07-18",47.442959
"580","2014-07-21",46.420143
"581","2014-07-22",46.341465
"582","2014-07-23",47.206924
"583","2014-07-24",46.420143
"584","2014-07-25",44.925255
"585","2014-07-28",44.925255
"586","2014-07-29",46.577499
"587","2014-07-30",49.016521
"588","2014-07-31",46.498821
"589","2014-08-01",45.476002
"590","2014-08-04",46.184109
"591","2014-08-05",46.656178
"592","2014-08-06",46.892212
"593","2014-08-07",49.252556
"594","2014-08-08",51.376869
"595","2014-08-11",52.714397
"596","2014-08-12",52.478363
"597","2014-08-13",54.287964
"598","2014-08-14",55.153423
"599","2014-08-15",55.389458
"600","2014-08-18",54.130608
"601","2014-08-19",53.894569
"602","2014-08-20",52.478363
"603","2014-08-21",50.118019
"604","2014-08-22",51.848938
"605","2014-08-25",53.973248
"606","2014-08-26",53.02911
"607","2014-08-27",55.861526
"608","2014-08-28",55.31078
"609","2014-08-29",54.917389
"610","2014-09-02",55.940205
"611","2014-09-03",54.602676
"612","2014-09-04",52.793076
"613","2014-09-05",51.927616
"614","2014-09-08",54.051929
"615","2014-09-09",54.917389
"616","2014-09-10",55.782848
"617","2014-09-11",57.513767
"618","2014-09-12",57.199055
"619","2014-09-15",57.277733
"620","2014-09-16",57.592445
"621","2014-09-17",58.536587
"622","2014-09-18",56.96302
"623","2014-09-19",57.356411
"624","2014-09-22",56.412273
"625","2014-09-23",56.56963
"626","2014-09-24",57.671124
"627","2014-09-25",61.919746
"628","2014-09-26",63.571991
"629","2014-09-29",66.247047
"630","2014-09-30",69.079468
"631","2014-10-01",66.640442
"632","2014-10-02",69.39418
"633","2014-10-03",68.056648
"634","2014-10-06",66.640442
"635","2014-10-07",63.1786
"636","2014-10-08",68.056648
"637","2014-10-09",64.201416
"638","2014-10-10",61.998425
"639","2014-10-13",59.008656
"640","2014-10-14",61.76239
"641","2014-10-15",64.437454
"642","2014-10-16",68.371361
"643","2014-10-17",66.404404
"644","2014-10-20",68.292686
"645","2014-10-21",68.292686
"646","2014-10-22",66.089691
"647","2014-10-23",71.754524
"648","2014-10-24",73.721481
"649","2014-10-27",72.069237
"650","2014-10-28",73.564125
"651","2014-10-29",72.305275
"652","2014-10-30",73.013374
"653","2014-10-31",72.147919
"654","2014-11-03",71.91188
"655","2014-11-04",69.708893
"656","2014-11-05",65.696304
"657","2014-11-06",69.000786
"658","2014-11-07",68.450043
"659","2014-11-10",68.450043
"660","2014-11-11",65.696304
"661","2014-11-12",67.269867
"662","2014-11-13",66.011017
"663","2014-11-14",66.719116
"664","2014-11-17",67.82061
"665","2014-11-18",70.338318
"666","2014-11-19",68.607399
"667","2014-11-20",71.597168
"668","2014-11-21",71.046417
"669","2014-11-24",72.462631
"670","2014-11-25",74.980331
