"","date","WPG"
"120","2014-10-31",17.629999
"121","2014-11-03",17.85
"122","2014-11-04",17.799999
"123","2014-11-05",17.809999
"124","2014-11-06",17.879999
"125","2014-11-07",17.780001
"126","2014-11-10",18.1
"127","2014-11-11",18.15
"128","2014-11-12",17.74
"129","2014-11-13",17.84
"130","2014-11-14",17.76
"131","2014-11-17",17.51
"132","2014-11-18",17.49
"133","2014-11-19",17.18
"134","2014-11-20",17.07
"135","2014-11-21",17.4
"136","2014-11-24",17.4
"137","2014-11-25",17.440001
"138","2014-11-26",17.24
"139","2014-11-28",17.23
"140","2014-12-01",17
"141","2014-12-02",17
"142","2014-12-03",17.15
"143","2014-12-04",17.35
"144","2014-12-05",16.950001
"145","2014-12-08",17.049999
"146","2014-12-09",16.91
"147","2014-12-10",16.68
"148","2014-12-11",16.719999
"149","2014-12-12",16.690001
"150","2014-12-15",16.27
"151","2014-12-16",16.42
"152","2014-12-17",16.67
"153","2014-12-18",17.139999
"154","2014-12-19",17.26
"155","2014-12-22",17.290001
"156","2014-12-23",17.01
"157","2014-12-24",17.1
"158","2014-12-26",17.16
"159","2014-12-29",17.200001
"160","2014-12-30",17.32
"161","2014-12-31",17.219999
"162","2015-01-02",17.42
"163","2015-01-05",17.59
"164","2015-01-06",17.5
"165","2015-01-07",18.01
"166","2015-01-08",18.049999
"167","2015-01-09",17.700001
"168","2015-01-12",17.799999
"169","2015-01-13",17.85
"170","2015-01-14",17.969999
"171","2015-01-15",18.18
"172","2015-01-16",18.030001
"173","2015-01-20",17.27
"174","2015-01-21",17.43
"175","2015-01-22",18
"176","2015-01-23",18.030001
"177","2015-01-26",17.98
"178","2015-01-27",17.799999
"179","2015-01-28",17.530001
"180","2015-01-29",17.74
"181","2015-01-30",17.68
"182","2015-02-02",17.51
"183","2015-02-03",17.389999
"184","2015-02-04",17.299999
"185","2015-02-05",17.610001
"186","2015-02-06",17.15
"187","2015-02-09",17.110001
"188","2015-02-10",16.959999
"189","2015-02-11",16.91
"190","2015-02-12",17.049999
"191","2015-02-13",17.09
"192","2015-02-17",17.059999
"193","2015-02-18",17.280001
"194","2015-02-19",17.139999
"195","2015-02-20",17.299999
"196","2015-02-23",17.48
"197","2015-02-24",17.280001
"198","2015-02-25",17.719999
"199","2015-02-26",17.52
"200","2015-02-27",17.33
"201","2015-03-02",17.299999
"202","2015-03-03",17.02
"203","2015-03-04",16.709999
"204","2015-03-05",16.780001
"205","2015-03-06",16.370001
"206","2015-03-09",16.25
"207","2015-03-10",16.15
"208","2015-03-11",16.32
"209","2015-03-12",16.530001
"210","2015-03-13",16.549999
"211","2015-03-16",16.74
"212","2015-03-17",16.440001
"213","2015-03-18",16.690001
"214","2015-03-19",16.709999
"215","2015-03-20",17.059999
"216","2015-03-23",17.02
"217","2015-03-24",16.950001
"218","2015-03-25",16.49
"219","2015-03-26",16.620001
"220","2015-03-27",16.59
"221","2015-03-30",16.709999
"222","2015-03-31",16.629999
"223","2015-04-01",16.440001
"224","2015-04-02",16.4
"225","2015-04-06",16.610001
"226","2015-04-07",16.34
"227","2015-04-08",16.290001
"228","2015-04-09",16.02
"229","2015-04-10",16.01
"230","2015-04-13",15.91
"231","2015-04-14",15.96
"232","2015-04-15",15.74
"233","2015-04-16",15.6
"234","2015-04-17",15.44
"235","2015-04-20",15.4
"236","2015-04-21",15.33
"237","2015-04-22",15.33
"238","2015-04-23",15.56
"239","2015-04-24",15.58
"240","2015-04-27",15.62
"241","2015-04-28",15.49
"242","2015-04-29",15.21
"243","2015-04-30",15
"244","2015-05-01",15.06
"245","2015-05-04",15.08
"246","2015-05-05",14.81
"247","2015-05-06",14.72
"248","2015-05-07",14.6
"249","2015-05-08",14.64
"250","2015-05-11",14.49
"251","2015-05-12",14.46
"252","2015-05-13",14.6
"253","2015-05-14",14.92
"254","2015-05-15",14.77
"255","2015-05-18",14.68
"256","2015-05-19",14.55
"257","2015-05-20",14.37
"258","2015-05-21",14.28
"259","2015-05-22",14.28
"260","2015-05-26",14.19
"261","2015-05-27",14.2
"262","2015-05-28",14.15
"263","2015-05-29",14.07
"264","2015-06-01",13.94
"265","2015-06-02",13.87
"266","2015-06-03",13.55
"267","2015-06-04",13.67
"268","2015-06-05",13.57
"269","2015-06-08",13.47
"270","2015-06-09",13.23
"271","2015-06-10",13.02
"272","2015-06-11",13.29
"273","2015-06-12",13.4
"274","2015-06-15",13.33
"275","2015-06-16",13.5
"276","2015-06-17",14.09
"277","2015-06-18",14.31
"278","2015-06-19",14.27
"279","2015-06-22",14.13
"280","2015-06-23",13.81
"281","2015-06-24",13.7
"282","2015-06-25",13.54
"283","2015-06-26",13.8
"284","2015-06-29",13.65
"285","2015-06-30",13.53
"286","2015-07-01",13.87
"287","2015-07-02",13.9
"288","2015-07-06",13.91
"289","2015-07-07",14.24
"290","2015-07-08",14.15
"291","2015-07-09",13.88
"292","2015-07-10",13.92
"293","2015-07-13",13.9
"294","2015-07-14",13.92
"295","2015-07-15",14.06
"296","2015-07-16",14.04
"297","2015-07-17",13.94
"298","2015-07-20",13.91
"299","2015-07-21",13.85
"300","2015-07-22",13.87
"301","2015-07-23",13.58
"302","2015-07-24",13.67
"303","2015-07-27",13.61
"304","2015-07-28",13.57
"305","2015-07-29",13.85
"306","2015-07-30",13.43
"307","2015-07-31",13.54
"308","2015-08-03",13.8
"309","2015-08-04",13.6
"310","2015-08-05",13.27
"311","2015-08-06",13.14
"312","2015-08-07",13.11
"313","2015-08-10",13.01
"314","2015-08-11",13.07
"315","2015-08-12",13.4
"316","2015-08-13",13.44
"317","2015-08-14",13.47
"318","2015-08-17",13.62
"319","2015-08-18",13.57
"320","2015-08-19",13.35
"321","2015-08-20",13.22
"322","2015-08-21",13.03
"323","2015-08-24",12.22
"324","2015-08-25",12.12
"325","2015-08-26",12.35
"326","2015-08-27",12.73
"327","2015-08-28",12.73
"328","2015-08-31",12.11
"329","2015-09-01",11.74
"330","2015-09-02",11.69
"331","2015-09-03",11.81
"332","2015-09-04",11.57
"333","2015-09-08",11.61
"334","2015-09-09",11.56
"335","2015-09-10",11.41
"336","2015-09-11",11.57
"337","2015-09-14",11.67
"338","2015-09-15",11.82
"339","2015-09-16",11.98
"340","2015-09-17",12.06
"341","2015-09-18",11.96
"342","2015-09-21",12.17
"343","2015-09-22",11.98
"344","2015-09-23",12.02
"345","2015-09-24",11.86
"346","2015-09-25",12.06
"347","2015-09-28",11.7
"348","2015-09-29",11.63
"349","2015-09-30",11.66
"350","2015-10-01",11.62
"351","2015-10-02",11.58
"352","2015-10-05",12.03
"353","2015-10-06",12.03
"354","2015-10-07",12.37
"355","2015-10-08",12.31
"356","2015-10-09",12.25
"357","2015-10-12",12.31
"358","2015-10-13",12.34
"359","2015-10-14",12.2
"360","2015-10-15",12.3
"361","2015-10-16",12.39
"362","2015-10-19",12.4
"363","2015-10-20",12.47
"364","2015-10-21",12.21
"365","2015-10-22",12.34
"366","2015-10-23",12.22
"367","2015-10-26",12.05
"368","2015-10-27",11.97
"369","2015-10-28",12.06
"370","2015-10-29",11.96
"371","2015-10-30",11.62
"372","2015-11-02",11.76
"373","2015-11-03",12.35
"374","2015-11-04",12.42
"375","2015-11-05",12.46
"376","2015-11-06",11.87
"377","2015-11-09",11.28
"378","2015-11-10",11.54
"379","2015-11-11",11.36
"380","2015-11-12",11.14
"381","2015-11-13",10.76
"382","2015-11-16",10.8
"383","2015-11-17",10.53
"384","2015-11-18",10.73
"385","2015-11-19",10.78
"386","2015-11-20",10.85
"387","2015-11-23",10.71
"388","2015-11-24",10.88
"389","2015-11-25",10.94
"390","2015-11-27",10.97
"391","2015-11-30",10.55
"392","2015-12-01",10.67
"393","2015-12-02",10.13
"394","2015-12-03",10.08
"395","2015-12-04",10.12
"396","2015-12-07",10.06
"397","2015-12-08",9.91
"398","2015-12-09",10.32
"399","2015-12-10",10.47
"400","2015-12-11",10.46
"401","2015-12-14",9.99
"402","2015-12-15",10.52
"403","2015-12-16",10.68
"404","2015-12-17",10.57
"405","2015-12-18",10.4
"406","2015-12-21",10.23
"407","2015-12-22",10.45
"408","2015-12-23",10.7
"409","2015-12-24",10.61
"410","2015-12-28",10.63
"411","2015-12-29",10.88
"412","2015-12-30",10.63
"413","2015-12-31",10.61
"414","2016-01-04",10.41
"415","2016-01-05",10.76
"416","2016-01-06",10.96
"417","2016-01-07",10.76
"418","2016-01-08",10.09
"419","2016-01-11",9.99
"420","2016-01-12",10.12
"421","2016-01-13",9.89
"422","2016-01-14",9.89
"423","2016-01-15",9.43
"424","2016-01-19",9.42
"425","2016-01-20",9.06
"426","2016-01-21",9.1
"427","2016-01-22",9.35
"428","2016-01-25",9.15
"429","2016-01-26",9.47
"430","2016-01-27",9.08
"431","2016-01-28",8.76
"432","2016-01-29",9.08
"433","2016-02-01",9.03
"434","2016-02-02",8.66
"435","2016-02-03",8.65
"436","2016-02-04",8.6
"437","2016-02-05",8.5
"438","2016-02-08",8
"439","2016-02-09",7.81
"440","2016-02-10",7.85
"441","2016-02-11",7.41
"442","2016-02-12",7.54
"443","2016-02-16",7.79
"444","2016-02-17",7.86
"445","2016-02-18",7.77
"446","2016-02-19",7.64
"447","2016-02-22",7.82
"448","2016-02-23",8.18
"449","2016-02-24",8.49
"450","2016-02-25",8.73
"451","2016-02-26",8.54
"452","2016-02-29",8.64
"453","2016-03-01",9.25
"454","2016-03-02",9.44
"455","2016-03-03",9.21
"456","2016-03-04",9.17
"457","2016-03-07",9.26
"458","2016-03-08",8.96
"459","2016-03-09",9.16
"460","2016-03-10",9.02
"461","2016-03-11",9.25
"462","2016-03-14",9.13
"463","2016-03-15",8.89
"464","2016-03-16",9.26
"465","2016-03-17",9.32
"466","2016-03-18",9.03
"467","2016-03-21",9.14
"468","2016-03-22",9.01
"469","2016-03-23",9.22
"470","2016-03-24",9.25
"471","2016-03-28",9.13
"472","2016-03-29",9.55
"473","2016-03-30",9.41
"474","2016-03-31",9.49
"475","2016-04-01",9.52
"476","2016-04-04",9.56
"477","2016-04-05",9.6
"478","2016-04-06",9.93
"479","2016-04-07",9.85
"480","2016-04-08",9.96
"481","2016-04-11",10.1
"482","2016-04-12",9.98
"483","2016-04-13",9.96
"484","2016-04-14",9.9
"485","2016-04-15",9.99
"486","2016-04-18",10.15
"487","2016-04-19",10.1
"488","2016-04-20",10.04
"489","2016-04-21",9.91
"490","2016-04-22",10.11
"491","2016-04-25",10.19
"492","2016-04-26",10.29
"493","2016-04-27",10.4
"494","2016-04-28",10.53
"495","2016-04-29",10.49
"496","2016-05-02",10.75
"497","2016-05-03",10.59
"498","2016-05-04",10.68
"499","2016-05-05",11
"500","2016-05-06",11.24
"501","2016-05-09",11.18
"502","2016-05-10",11.15
"503","2016-05-11",10.6
"504","2016-05-12",10.56
"505","2016-05-13",10.26
"506","2016-05-16",10.41
"507","2016-05-17",9.95
"508","2016-05-18",9.78
"509","2016-05-19",9.62
"510","2016-05-20",9.8
"511","2016-05-23",9.78
"512","2016-05-24",9.82
"513","2016-05-25",9.91
"514","2016-05-26",10.05
"515","2016-05-27",10.07
"516","2016-05-31",10.22
"517","2016-06-01",10.08
"518","2016-06-02",10.13
"519","2016-06-03",10.31
"520","2016-06-06",10.31
"521","2016-06-07",10.53
"522","2016-06-08",11.39
"523","2016-06-09",11.41
"524","2016-06-10",11.63
"525","2016-06-13",10.84
"526","2016-06-14",10.79
"527","2016-06-15",10.79
"528","2016-06-16",10.68
"529","2016-06-17",10.66
"530","2016-06-20",10.59
"531","2016-06-21",11.15
"532","2016-06-22",10.89
"533","2016-06-23",10.99
"534","2016-06-24",10.68
"535","2016-06-27",10.71
"536","2016-06-28",10.9
"537","2016-06-29",11.09
"538","2016-06-30",11.19
"539","2016-07-01",11.3
"540","2016-07-05",11.5
"541","2016-07-06",11.48
"542","2016-07-07",11.57
"543","2016-07-08",12.11
"544","2016-07-11",12.59
"545","2016-07-12",12.29
"546","2016-07-13",12.32
"547","2016-07-14",12.38
"548","2016-07-15",12.43
"549","2016-07-18",12.55
"550","2016-07-19",12.59
"551","2016-07-20",12.57
"552","2016-07-21",12.56
"553","2016-07-22",12.43
"554","2016-07-25",12.46
"555","2016-07-26",12.42
"556","2016-07-27",12.37
"557","2016-07-28",12.41
"558","2016-07-29",12.68
"559","2016-08-01",12.86
"560","2016-08-02",12.52
"561","2016-08-03",12.51
"562","2016-08-04",12.66
"563","2016-08-05",13.16
"564","2016-08-08",13.58
"565","2016-08-09",13.6
"566","2016-08-10",13.42
"567","2016-08-11",12.97
"568","2016-08-12",12.92
"569","2016-08-15",13.19
"570","2016-08-16",13.12
"571","2016-08-17",13.15
"572","2016-08-18",13.31
"573","2016-08-19",13.22
"574","2016-08-22",13.41
"575","2016-08-23",13.59
"576","2016-08-24",13.39
"577","2016-08-25",13.58
"578","2016-08-26",13.53
"579","2016-08-29",13.64
"580","2016-08-30",13.75
"581","2016-08-31",13.74
"582","2016-09-01",13.79
"583","2016-09-02",13.85
"584","2016-09-06",13.92
"585","2016-09-07",13.69
"586","2016-09-08",13.65
"587","2016-09-09",12.95
"588","2016-09-12",12.69
"589","2016-09-13",12
"590","2016-09-14",11.94
"591","2016-09-15",12.01
"592","2016-09-16",11.83
"593","2016-09-19",12.19
"594","2016-09-20",11.97
"595","2016-09-21",12.11
"596","2016-09-22",12.47
"597","2016-09-23",12.75
"598","2016-09-26",12.55
"599","2016-09-27",12.38
"600","2016-09-28",12.48
"601","2016-09-29",12.28
"602","2016-09-30",12.38
"603","2016-10-03",12.19
"604","2016-10-04",11.89
"605","2016-10-05",11.92
"606","2016-10-06",11.6
"607","2016-10-07",11.55
"608","2016-10-10",11.59
"609","2016-10-11",11.48
"610","2016-10-12",11.56
"611","2016-10-13",11.55
"612","2016-10-14",11.58
"613","2016-10-17",11.58
"614","2016-10-18",11.62
"615","2016-10-19",11.85
"616","2016-10-20",12.14
"617","2016-10-21",11.89
"618","2016-10-24",11.72
"619","2016-10-25",11.47
"620","2016-10-26",11.05
"621","2016-10-27",10.67
"622","2016-10-28",10.52
"623","2016-10-31",10.49
"624","2016-11-01",10.54
"625","2016-11-02",10.31
"626","2016-11-03",9.71
"627","2016-11-04",9.53
"628","2016-11-07",9.78
"629","2016-11-08",9.76
"630","2016-11-09",9.76
"631","2016-11-10",9.74
"632","2016-11-11",10.17
"633","2016-11-14",10.41
"634","2016-11-15",10.46
"635","2016-11-16",10.31
"636","2016-11-17",10.3
"637","2016-11-18",10.16
"638","2016-11-21",10.13
"639","2016-11-22",10.29
"640","2016-11-23",10.2
"641","2016-11-25",10.26
"642","2016-11-28",10.32
"643","2016-11-29",10.41
"644","2016-11-30",10.02
"645","2016-12-01",9.8
"646","2016-12-02",9.99
"647","2016-12-05",9.99
"648","2016-12-06",10.15
"649","2016-12-07",10.36
"650","2016-12-08",10.24
"651","2016-12-09",10.32
"652","2016-12-12",10.27
"653","2016-12-13",10.32
"654","2016-12-14",9.96
"655","2016-12-15",9.89
"656","2016-12-16",10.26
"657","2016-12-19",10.41
"658","2016-12-20",10.49
"659","2016-12-21",10.3
"660","2016-12-22",10.2
"661","2016-12-23",10.16
"662","2016-12-27",10.23
"663","2016-12-28",10.07
"664","2016-12-29",10.3
"665","2016-12-30",10.41
"666","2017-01-03",10.5
"667","2017-01-04",10.93
"668","2017-01-05",10.81
"669","2017-01-06",10.71
"670","2017-01-09",10.61
"671","2017-01-10",10.53
"672","2017-01-11",10.38
"673","2017-01-12",10.22
"674","2017-01-13",10.06
"675","2017-01-17",10.12
"676","2017-01-18",10.08
"677","2017-01-19",9.83
"678","2017-01-20",9.8
"679","2017-01-23",9.78
"680","2017-01-24",9.76
"681","2017-01-25",9.87
"682","2017-01-26",9.75
"683","2017-01-27",9.45
"684","2017-01-30",9.31
"685","2017-01-31",9.65
"686","2017-02-01",9.59
"687","2017-02-02",9.56
"688","2017-02-03",9.65
"689","2017-02-06",9.62
"690","2017-02-07",9.44
"691","2017-02-08",9.56
"692","2017-02-09",9.51
"693","2017-02-10",9.72
"694","2017-02-13",9.67
"695","2017-02-14",9.6
"696","2017-02-15",9.38
"697","2017-02-16",9.4
"698","2017-02-17",9.4
"699","2017-02-21",9.58
"700","2017-02-22",9.47
"701","2017-02-23",9.39
"702","2017-02-24",9.28
"703","2017-02-27",9.3
"704","2017-02-28",9.27
"705","2017-03-01",9.3
"706","2017-03-02",9.39
"707","2017-03-03",9.28
"708","2017-03-06",8.76
"709","2017-03-07",8.62
"710","2017-03-08",8.32
"711","2017-03-09",8.08
"712","2017-03-10",8.03
"713","2017-03-13",8.1
"714","2017-03-14",8.15
"715","2017-03-15",8.54
"716","2017-03-16",8.52
"717","2017-03-17",8.39
"718","2017-03-20",8.31
"719","2017-03-21",8.28
"720","2017-03-22",8.01
"721","2017-03-23",8.05
"722","2017-03-24",8.15
"723","2017-03-27",8.15
"724","2017-03-28",8.21
"725","2017-03-29",8.41
"726","2017-03-30",8.51
"727","2017-03-31",8.69
"728","2017-04-03",8.68
"729","2017-04-04",8.79
"730","2017-04-05",8.63
"731","2017-04-06",8.74
"732","2017-04-07",8.64
"733","2017-04-10",8.76
"734","2017-04-11",8.93
"735","2017-04-12",9.1
"736","2017-04-13",9.14
"737","2017-04-17",9.34
"738","2017-04-18",9.34
"739","2017-04-19",9.35
"740","2017-04-20",9.33
"741","2017-04-21",9.26
"742","2017-04-24",9.08
"743","2017-04-25",9.01
"744","2017-04-26",8.92
"745","2017-04-27",8.94
"746","2017-04-28",8.8
"747","2017-05-01",9.12
"748","2017-05-02",9.11
"749","2017-05-03",8.71
"750","2017-05-04",8.24
"751","2017-05-05",8.24
"752","2017-05-08",8.22
"753","2017-05-09",8.29
"754","2017-05-10",8.36
"755","2017-05-11",8.24
"756","2017-05-12",7.83
"757","2017-05-15",7.88
"758","2017-05-16",7.56
"759","2017-05-17",7.49
"760","2017-05-18",7.5
"761","2017-05-19",7.81
"762","2017-05-22",7.81
"763","2017-05-23",7.89
"764","2017-05-24",8.12
"765","2017-05-25",8.14
"766","2017-05-26",7.99
"767","2017-05-30",7.46
"768","2017-05-31",7.63
"769","2017-06-01",7.91
"770","2017-06-02",7.83
"771","2017-06-05",7.77
"772","2017-06-06",7.78
"773","2017-06-07",8.07
"774","2017-06-08",7.96
"775","2017-06-09",8.1
"776","2017-06-12",8.41
"777","2017-06-13",8.29
"778","2017-06-14",8.24
"779","2017-06-15",8.24
"780","2017-06-16",8.14
"781","2017-06-19",8.04
"782","2017-06-20",7.89
"783","2017-06-21",7.71
"784","2017-06-22",7.82
"785","2017-06-23",8.11
"786","2017-06-26",8.36
"787","2017-06-27",8.43
"788","2017-06-28",8.4
"789","2017-06-29",8.43
"790","2017-06-30",8.37
"791","2017-07-03",8.69
"792","2017-07-05",8.46
"793","2017-07-06",8.39
"794","2017-07-07",8.4
"795","2017-07-10",8.27
"796","2017-07-11",8.26
"797","2017-07-12",8.35
"798","2017-07-13",8.53
"799","2017-07-14",8.83
"800","2017-07-17",8.9
"801","2017-07-18",8.89
"802","2017-07-19",9.05
"803","2017-07-20",9.16
"804","2017-07-21",9.12
"805","2017-07-24",9.07
"806","2017-07-25",9.13
"807","2017-07-26",9.11
"808","2017-07-27",9.58
"809","2017-07-28",9.06
"810","2017-07-31",9.02
"811","2017-08-01",9.15
"812","2017-08-02",8.67
"813","2017-08-03",8.49
"814","2017-08-04",9.1
"815","2017-08-07",9.28
"816","2017-08-08",9.14
"817","2017-08-09",9.13
"818","2017-08-10",8.73
"819","2017-08-11",8.62
"820","2017-08-14",8.9
"821","2017-08-15",8.7
"822","2017-08-16",8.64
"823","2017-08-17",8.47
"824","2017-08-18",8.35
"825","2017-08-21",8.41
"826","2017-08-22",8.41
"827","2017-08-23",8.49
"828","2017-08-24",8.52
"829","2017-08-25",8.7
"830","2017-08-28",8.63
"831","2017-08-29",8.52
"832","2017-08-30",8.42
"833","2017-08-31",8.35
"834","2017-09-01",8.45
"835","2017-09-05",8.31
"836","2017-09-06",8.39
"837","2017-09-07",8.31
"838","2017-09-08",8.36
"839","2017-09-11",8.42
"840","2017-09-12",8.4
"841","2017-09-13",8.45
"842","2017-09-14",8.49
"843","2017-09-15",8.48
"844","2017-09-18",8.39
"845","2017-09-19",8.1
"846","2017-09-20",8.03
"847","2017-09-21",8.03
"848","2017-09-22",8.12
"849","2017-09-25",8.35
"850","2017-09-26",8.53
"851","2017-09-27",8.53
"852","2017-09-28",8.49
"853","2017-09-29",8.33
"854","2017-10-02",8.35
"855","2017-10-03",8.34
"856","2017-10-04",8.3
"857","2017-10-05",8.41
"858","2017-10-06",8.24
"859","2017-10-09",8.43
"860","2017-10-10",8.46
"861","2017-10-11",8.8
"862","2017-10-12",8.7
"863","2017-10-13",8.67
"864","2017-10-16",8.56
"865","2017-10-17",8.65
"866","2017-10-18",8.57
"867","2017-10-19",8.55
"868","2017-10-20",8.47
"869","2017-10-23",8.49
"870","2017-10-24",8.42
"871","2017-10-25",8.24
"872","2017-10-26",7.98
"873","2017-10-27",7.87
"874","2017-10-30",7.82
"875","2017-10-31",7.83
"876","2017-11-01",7.72
"877","2017-11-02",7.88
"878","2017-11-03",7.01
"879","2017-11-06",6.88
"880","2017-11-07",7.03
"881","2017-11-08",6.9
"882","2017-11-09",7.24
"883","2017-11-10",7.35
"884","2017-11-13",7.2
"885","2017-11-14",7.05
"886","2017-11-15",7.19
"887","2017-11-16",7.29
"888","2017-11-17",7.34
"889","2017-11-20",7.28
"890","2017-11-21",7.25
"891","2017-11-22",7.28
"892","2017-11-24",7.21
"893","2017-11-27",7.11
"894","2017-11-28",7.15
"895","2017-11-29",7.3
"896","2017-11-30",7.11
"897","2017-12-01",6.97
"898","2017-12-04",7.06
"899","2017-12-05",6.9
"900","2017-12-06",6.78
"901","2017-12-07",6.73
"902","2017-12-08",7.01
"903","2017-12-11",6.83
"904","2017-12-12",6.85
"905","2017-12-13",7.02
"906","2017-12-14",6.93
"907","2017-12-15",7.03
"908","2017-12-18",7.1
"909","2017-12-19",6.82
"910","2017-12-20",6.83
"911","2017-12-21",6.86
"912","2017-12-22",7.02
"913","2017-12-26",7.18
"914","2017-12-27",7.17
"915","2017-12-28",7.17
"916","2017-12-29",7.12
"917","2018-01-02",7.31
"918","2018-01-03",7.19
"919","2018-01-04",7.05
"920","2018-01-05",7.08
"921","2018-01-08",7
"922","2018-01-09",6.76
"923","2018-01-10",6.91
"924","2018-01-11",7.07
"925","2018-01-12",7.1
"926","2018-01-16",6.9
"927","2018-01-17",6.92
"928","2018-01-18",6.83
"929","2018-01-19",6.9
"930","2018-01-22",6.97
"931","2018-01-23",6.96
"932","2018-01-24",6.74
"933","2018-01-25",6.75
"934","2018-01-26",6.77
"935","2018-01-29",6.75
"936","2018-01-30",6.59
"937","2018-01-31",6.58
"938","2018-02-01",6.38
"939","2018-02-02",6.21
"940","2018-02-05",6
"941","2018-02-06",6.19
"942","2018-02-07",6.15
"943","2018-02-08",5.94
"944","2018-02-09",5.63
"945","2018-02-12",5.67
"946","2018-02-13",5.63
"947","2018-02-14",5.72
"948","2018-02-15",5.99
"949","2018-02-16",6.19
"950","2018-02-20",6.1
"951","2018-02-21",6.02
"952","2018-02-22",6.34
"953","2018-02-23",6.82
"954","2018-02-26",6.87
"955","2018-02-27",6.51
"956","2018-02-28",6.55
"957","2018-03-01",6.67
"958","2018-03-02",6.52
"959","2018-03-05",6.63
"960","2018-03-06",6.67
"961","2018-03-07",6.64
"962","2018-03-08",6.55
"963","2018-03-09",6.42
"964","2018-03-12",6.45
"965","2018-03-13",6.48
"966","2018-03-14",6.19
"967","2018-03-15",5.99
"968","2018-03-16",6.07
"969","2018-03-19",6.2
"970","2018-03-20",6.1
"971","2018-03-21",6.22
"972","2018-03-22",6.45
"973","2018-03-23",6.28
"974","2018-03-26",6.31
"975","2018-03-27",6.19
"976","2018-03-28",6.6
"977","2018-03-29",6.67
"978","2018-04-02",6.58
"979","2018-04-03",6.71
"980","2018-04-04",6.7
"981","2018-04-05",6.93
"982","2018-04-06",6.81
"983","2018-04-09",6.81
"984","2018-04-10",6.94
"985","2018-04-11",7
"986","2018-04-12",6.87
"987","2018-04-13",6.69
"988","2018-04-16",6.64
"989","2018-04-17",6.75
"990","2018-04-18",6.66
"991","2018-04-19",6.32
"992","2018-04-20",5.99
