"","date","ACGLP"
"187","2017-06-21",24.209999
"188","2017-06-22",24.200001
"189","2017-06-23",24.290001
"190","2017-06-26",24.450001
"191","2017-06-27",24.59
"192","2017-06-28",24.469999
"193","2017-06-29",24.290001
"194","2017-06-30",24.370001
"195","2017-07-03",24.389999
"196","2017-07-05",24.530001
"197","2017-07-06",24.549999
"198","2017-07-07",24.549999
"199","2017-07-10",24.41
"200","2017-07-11",24.360001
"201","2017-07-12",24.24
"202","2017-07-13",24.35
"203","2017-07-14",24.379999
"204","2017-07-17",24.4
"205","2017-07-18",24.4
"206","2017-07-19",24.440001
"207","2017-07-20",24.48
"208","2017-07-21",24.559999
"209","2017-07-24",24.530001
"210","2017-07-25",24.370001
"211","2017-07-26",24.549999
"212","2017-07-27",24.541
"213","2017-07-28",24.52
"214","2017-07-31",24.620001
"215","2017-08-01",24.49
"216","2017-08-02",24.5
"217","2017-08-03",24.5
"218","2017-08-04",24.469999
"219","2017-08-07",24.49
"220","2017-08-08",24.469999
"221","2017-08-09",24.469999
"222","2017-08-10",24.27
"223","2017-08-11",24.360001
"224","2017-08-14",24.299999
"225","2017-08-15",24.43
"226","2017-08-16",24.43
"227","2017-08-17",24.5
"228","2017-08-18",24.6
"229","2017-08-21",24.540001
"230","2017-08-22",24.6
"231","2017-08-23",24.620001
"232","2017-08-24",24.620001
"233","2017-08-25",24.68
"234","2017-08-28",24.639999
"235","2017-08-29",24.6
"236","2017-08-30",24.66
"237","2017-08-31",24.74
"238","2017-09-01",24.690001
"239","2017-09-05",24.639999
"240","2017-09-06",24.690001
"241","2017-09-07",24.639999
"242","2017-09-08",24.610001
"243","2017-09-11",24.91
"244","2017-09-12",24.9
"245","2017-09-13",24.92
"246","2017-09-14",24.59
"247","2017-09-15",24.645
"248","2017-09-18",24.620001
"249","2017-09-19",24.549999
"250","2017-09-20",24.65
"251","2017-09-21",24.700001
"252","2017-09-22",24.65
"253","2017-09-25",24.66
"254","2017-09-26",24.635
"255","2017-09-27",24.629999
"256","2017-09-28",24.68
"257","2017-09-29",24.700001
"258","2017-10-02",24.75
"259","2017-10-03",24.809999
"260","2017-10-04",24.809999
"261","2017-10-05",24.83
"262","2017-10-06",24.799999
"263","2017-10-09",24.73
"264","2017-10-10",24.68
"265","2017-10-11",24.83
"266","2017-10-12",24.790001
"267","2017-10-13",24.83
"268","2017-10-16",24.889999
"269","2017-10-17",24.860001
"270","2017-10-18",24.91
"271","2017-10-19",24.93
"272","2017-10-20",24.969999
"273","2017-10-23",24.950001
"274","2017-10-24",24.950001
"275","2017-10-25",24.76
"276","2017-10-26",24.809999
"277","2017-10-27",24.83
"278","2017-10-30",24.85
"279","2017-10-31",24.91
"280","2017-11-01",24.959999
"281","2017-11-02",24.91
"282","2017-11-03",24.93
"283","2017-11-06",24.879999
"284","2017-11-07",24.799999
"285","2017-11-08",24.799999
"286","2017-11-09",24.700001
"287","2017-11-10",24.799999
"288","2017-11-13",24.809999
"289","2017-11-14",24.84
"290","2017-11-15",24.84
"291","2017-11-16",24.84
"292","2017-11-17",24.950001
"293","2017-11-20",24.99
"294","2017-11-21",25.024
"295","2017-11-22",25.139999
"296","2017-11-24",25.120001
"297","2017-11-27",25.059999
"298","2017-11-28",25.049999
"299","2017-11-29",25.01
"300","2017-11-30",25.030001
"301","2017-12-01",25.040001
"302","2017-12-04",25.15
"303","2017-12-05",25.110001
"304","2017-12-06",25.17
"305","2017-12-07",25.209999
"306","2017-12-08",25.209999
"307","2017-12-11",25.16
"308","2017-12-12",25.15
"309","2017-12-13",25.18
"310","2017-12-14",25.08
"311","2017-12-15",25.110001
"312","2017-12-18",25.110001
"313","2017-12-19",25.129999
"314","2017-12-20",25.01
"315","2017-12-21",24.959999
"316","2017-12-22",25.030001
"317","2017-12-26",25.059999
"318","2017-12-27",25.1
"319","2017-12-28",25.110001
"320","2017-12-29",25.120001
"321","2018-01-02",24.84
"322","2018-01-03",24.860001
"323","2018-01-04",24.940001
"324","2018-01-05",24.959999
"325","2018-01-08",24.99
"326","2018-01-09",24.98
"327","2018-01-10",24.98
"328","2018-01-11",25.07
"329","2018-01-12",24.99
"330","2018-01-16",24.959999
"331","2018-01-17",24.84
"332","2018-01-18",24.690001
"333","2018-01-19",24.860001
"334","2018-01-22",24.870001
"335","2018-01-23",24.790001
"336","2018-01-24",24.41
"337","2018-01-25",24.299999
"338","2018-01-26",24.120001
"339","2018-01-29",23.5
"340","2018-01-30",23.07
"341","2018-01-31",23.309999
"342","2018-02-01",23.34
"343","2018-02-02",23.120001
"344","2018-02-05",23
"345","2018-02-06",23.08
"346","2018-02-07",23.139999
"347","2018-02-08",23.07
"348","2018-02-09",23.040001
"349","2018-02-12",23.129999
"350","2018-02-13",23.18
"351","2018-02-14",22.969999
"352","2018-02-15",22.9
"353","2018-02-16",22.945
"354","2018-02-20",22.9
"355","2018-02-21",23.02
"356","2018-02-22",23.08
"357","2018-02-23",23.26
"358","2018-02-26",23.120001
"359","2018-02-27",23.27
"360","2018-02-28",23.32
"361","2018-03-01",23.48
"362","2018-03-02",23.540001
"363","2018-03-05",23.860001
"364","2018-03-06",23.860001
"365","2018-03-07",23.969999
"366","2018-03-08",24.18
"367","2018-03-09",24.389999
"368","2018-03-12",24.4
"369","2018-03-13",24.360001
"370","2018-03-14",24.24
"371","2018-03-15",24.23
"372","2018-03-16",24.25
"373","2018-03-19",24.209999
"374","2018-03-20",24.190001
"375","2018-03-21",24.209999
"376","2018-03-22",24.110001
"377","2018-03-23",24.139999
"378","2018-03-26",24.059999
"379","2018-03-27",24.1
"380","2018-03-28",24.1
"381","2018-03-29",24.27
"382","2018-04-02",24.33
"383","2018-04-03",24.16
"384","2018-04-04",24.15
"385","2018-04-05",24.1
"386","2018-04-06",23.99
"387","2018-04-09",23.709999
"388","2018-04-10",23.559999
"389","2018-04-11",23.780001
"390","2018-04-12",23.870001
"391","2018-04-13",23.82
"392","2018-04-16",23.84
"393","2018-04-17",23.98
"394","2018-04-18",23.940001
"395","2018-04-19",23.870001
"396","2018-04-20",24.15
"397","2018-04-23",23.85
"398","2018-04-24",23.790001
"399","2018-04-25",23.66
"400","2018-04-26",23.77
"401","2018-04-27",23.73
"402","2018-04-30",23.77
"403","2018-05-01",23.73
"404","2018-05-02",23.67
"405","2018-05-03",23.52
"406","2018-05-04",23.700001
"407","2018-05-07",23.700001
"408","2018-05-08",23.65
"409","2018-05-09",23.700001
"410","2018-05-10",23.709999
"411","2018-05-11",23.82
"412","2018-05-14",23.76
"413","2018-05-15",23.65
"414","2018-05-16",23.68
"415","2018-05-17",23.65
"416","2018-05-18",23.6
"417","2018-05-21",23.690001
"418","2018-05-22",23.709999
"419","2018-05-23",23.68
"420","2018-05-24",23.82
"421","2018-05-25",23.809999
"422","2018-05-29",23.84
"423","2018-05-30",23.91
"424","2018-05-31",23.85
"425","2018-06-01",24.08
"426","2018-06-04",24.35
"427","2018-06-05",24.42
"428","2018-06-06",24.4
"429","2018-06-07",24.4
"430","2018-06-08",24.389999
"431","2018-06-11",24.360001
"432","2018-06-12",24.34
"433","2018-06-13",24.389999
"434","2018-06-14",24.059999
"435","2018-06-15",24.059999
"436","2018-06-18",24.059999
"437","2018-06-19",24.040001
"438","2018-06-20",23.98
"439","2018-06-21",23.92
"440","2018-06-22",24
"441","2018-06-25",23.92
"442","2018-06-26",23.945
"443","2018-06-27",23.98
"444","2018-06-28",23.879999
"445","2018-06-29",23.940001
"446","2018-07-02",24
"447","2018-07-03",24.15
"448","2018-07-05",24.145
"449","2018-07-06",24.125
"450","2018-07-09",24.209999
"451","2018-07-10",24.190001
"452","2018-07-11",24.135
"453","2018-07-12",24.129999
"454","2018-07-13",24.139999
"455","2018-07-16",24.08
"456","2018-07-17",23.940001
"457","2018-07-18",23.799999
"458","2018-07-19",23.879999
"459","2018-07-20",23.889999
"460","2018-07-23",23.85
"461","2018-07-24",23.940001
"462","2018-07-25",23.92
"463","2018-07-26",23.92
"464","2018-07-27",23.879999
"465","2018-07-30",23.82
"466","2018-07-31",23.75
"467","2018-08-01",23.799999
"468","2018-08-02",23.84
"469","2018-08-03",23.9
"470","2018-08-06",23.93
"471","2018-08-07",23.92
"472","2018-08-08",23.9
"473","2018-08-09",23.879999
"474","2018-08-10",23.9
"475","2018-08-13",23.85
"476","2018-08-14",23.82
"477","2018-08-15",23.9
"478","2018-08-16",23.871
"479","2018-08-17",23.879999
"480","2018-08-20",23.968
"481","2018-08-21",23.959999
"482","2018-08-22",23.98
"483","2018-08-23",23.950001
"484","2018-08-24",23.99
"485","2018-08-27",24.02
"486","2018-08-28",24.02
"487","2018-08-29",24.1
"488","2018-08-30",24.120001
"489","2018-08-31",24.049999
"490","2018-09-04",24.120001
"491","2018-09-05",24.09
"492","2018-09-06",24.040001
"493","2018-09-07",23.549999
"494","2018-09-10",23.68
"495","2018-09-11",23.700001
"496","2018-09-12",23.82
"497","2018-09-13",23.48
"498","2018-09-14",23.469999
"499","2018-09-17",23.34
"500","2018-09-18",23.33
"501","2018-09-19",23.219999
"502","2018-09-20",23.299999
"503","2018-09-21",23.299999
"504","2018-09-24",23.290001
"505","2018-09-25",23.200001
"506","2018-09-26",23.24
"507","2018-09-27",23.209999
"508","2018-09-28",23.01
"509","2018-10-01",22.549999
"510","2018-10-02",22.48
"511","2018-10-03",22.629999
"512","2018-10-04",22.09
"513","2018-10-05",22
"514","2018-10-08",21.809999
"515","2018-10-09",22.219999
"516","2018-10-10",22.059999
"517","2018-10-11",21.969999
"518","2018-10-12",21.83
"519","2018-10-15",21.940001
"520","2018-10-16",21.98
"521","2018-10-17",21.959999
"522","2018-10-18",21.950001
"523","2018-10-19",22.200001
"524","2018-10-22",22.190001
"525","2018-10-23",22.059999
"526","2018-10-24",22.049999
"527","2018-10-25",22.200001
"528","2018-10-26",22.27
"529","2018-10-29",22.24
"530","2018-10-30",22.209999
"531","2018-10-31",22.209999
"532","2018-11-01",22.200001
"533","2018-11-02",21.950001
"534","2018-11-05",22.09
"535","2018-11-06",22.08
"536","2018-11-07",22.07
"537","2018-11-08",22.08
"538","2018-11-09",22.09
"539","2018-11-12",22.094999
"540","2018-11-13",22.094999
"541","2018-11-14",22.094999
"542","2018-11-15",21.9
"543","2018-11-16",21.799999
"544","2018-11-19",21.66
"545","2018-11-20",21.469999
"546","2018-11-21",21.51
"547","2018-11-23",21.49
"548","2018-11-26",21.370001
"549","2018-11-27",21.200001
"550","2018-11-28",21.299999
"551","2018-11-29",21.209999
"552","2018-11-30",21.120001
"553","2018-12-03",21.23
"554","2018-12-04",21.01
"555","2018-12-06",20.799999
"556","2018-12-07",20.73
"557","2018-12-10",20.68
"558","2018-12-11",20.74
"559","2018-12-12",20.709999
"560","2018-12-13",20.370001
"561","2018-12-14",20.424999
"562","2018-12-17",20.34
"563","2018-12-18",20.26
"564","2018-12-19",20.219999
"565","2018-12-20",20.040001
"566","2018-12-21",19.9
"567","2018-12-24",19.76
"568","2018-12-26",19.639999
"569","2018-12-27",19.450001
"570","2018-12-28",19.719999
"571","2018-12-31",19.870001
"572","2019-01-02",20.209999
"573","2019-01-03",20.219999
"574","2019-01-04",20.860001
"575","2019-01-07",21.309999
"576","2019-01-08",21.610001
"577","2019-01-09",21.6
"578","2019-01-10",21.58
"579","2019-01-11",21.790001
"580","2019-01-14",21.98
"581","2019-01-15",21.860001
"582","2019-01-16",21.620001
"583","2019-01-17",21.799999
"584","2019-01-18",22.049999
"585","2019-01-22",22
"586","2019-01-23",21.98
"587","2019-01-24",21.99
"588","2019-01-25",22.02
"589","2019-01-28",22.02
"590","2019-01-29",22.059999
"591","2019-01-30",22.219999
"592","2019-01-31",22.559999
"593","2019-02-01",22.4
"594","2019-02-04",22.5
"595","2019-02-05",22.5
"596","2019-02-06",22.280001
"597","2019-02-07",22.16
"598","2019-02-08",22.219999
"599","2019-02-11",22.25
"600","2019-02-12",22.26
"601","2019-02-13",22.35
"602","2019-02-14",22.35
"603","2019-02-15",22.49
"604","2019-02-19",22.620001
"605","2019-02-20",22.790001
"606","2019-02-21",22.85
"607","2019-02-22",22.879999
"608","2019-02-25",22.950001
"609","2019-02-26",22.879999
"610","2019-02-27",22.92
"611","2019-02-28",22.790001
"612","2019-03-01",22.950001
"613","2019-03-04",23
"614","2019-03-05",23.040001
"615","2019-03-06",23.059999
"616","2019-03-07",23
"617","2019-03-08",22.93
"618","2019-03-11",22.99
"619","2019-03-12",23.049999
"620","2019-03-13",23.15
"621","2019-03-14",23.15
"622","2019-03-15",22.91
"623","2019-03-18",23.07
"624","2019-03-19",22.950001
"625","2019-03-20",23
"626","2019-03-21",22.950001
"627","2019-03-22",22.98
"628","2019-03-25",22.99
"629","2019-03-26",23.07
"630","2019-03-27",22.959999
"631","2019-03-28",22.889999
"632","2019-03-29",23.040001
"633","2019-04-01",23.33
"634","2019-04-02",23.389999
"635","2019-04-03",23.41
"636","2019-04-04",23.52
"637","2019-04-05",23.59
"638","2019-04-08",23.59
"639","2019-04-09",23.6
"640","2019-04-10",23.530001
"641","2019-04-11",23.6
"642","2019-04-12",23.67
"643","2019-04-15",23.700001
"644","2019-04-16",23.700001
"645","2019-04-17",23.73
"646","2019-04-18",23.690001
"647","2019-04-22",23.66
"648","2019-04-23",23.74
"649","2019-04-24",23.74
"650","2019-04-25",23.700001
"651","2019-04-26",23.639999
"652","2019-04-29",23.6
"653","2019-04-30",23.42
"654","2019-05-01",23.59
"655","2019-05-02",23.629999
"656","2019-05-03",23.57
"657","2019-05-06",23.559999
"658","2019-05-07",23.5
"659","2019-05-08",23.4
"660","2019-05-09",23.360001
"661","2019-05-10",23.42
"662","2019-05-13",23.360001
"663","2019-05-14",23.4
"664","2019-05-15",23.49
"665","2019-05-16",23.540001
"666","2019-05-17",23.540001
"667","2019-05-20",23.52
"668","2019-05-21",23.49
"669","2019-05-22",23.5
"670","2019-05-23",23.43
"671","2019-05-24",23.440001
"672","2019-05-28",23.48
"673","2019-05-29",23.57
"674","2019-05-30",23.6
"675","2019-05-31",23.440001
"676","2019-06-03",23.549999
"677","2019-06-04",23.65
"678","2019-06-05",23.690001
"679","2019-06-06",23.67
"680","2019-06-07",23.879999
"681","2019-06-10",23.92
"682","2019-06-11",24.09
"683","2019-06-12",24.16
"684","2019-06-13",23.93
"685","2019-06-14",24
"686","2019-06-17",23.969999
"687","2019-06-18",24.15
"688","2019-06-19",24.02
"689","2019-06-20",24.09
"690","2019-06-21",24.15
"691","2019-06-24",24.15
"692","2019-06-25",24.200001
"693","2019-06-26",24.139999
"694","2019-06-27",24.25
"695","2019-06-28",23.950001
"696","2019-07-01",23.99
"697","2019-07-02",24.209999
"698","2019-07-03",24.1
"699","2019-07-05",24.139999
"700","2019-07-08",24.15
"701","2019-07-09",24.120001
"702","2019-07-10",24.15
"703","2019-07-11",24.16
"704","2019-07-12",24.129999
"705","2019-07-15",24.24
"706","2019-07-16",24.24
"707","2019-07-17",24.360001
"708","2019-07-18",24.43
"709","2019-07-19",24.48
"710","2019-07-22",24.49
"711","2019-07-23",24.639999
"712","2019-07-24",24.636999
"713","2019-07-25",24.42
"714","2019-07-26",24.450001
"715","2019-07-29",24.620001
"716","2019-07-30",24.610001
"717","2019-07-31",24.620001
"718","2019-08-01",24.639999
"719","2019-08-02",24.639999
"720","2019-08-05",24.559999
"721","2019-08-06",24.559999
"722","2019-08-07",24.549999
"723","2019-08-08",24.620001
"724","2019-08-09",24.67
"725","2019-08-12",24.690001
"726","2019-08-13",24.790001
"727","2019-08-14",24.84
"728","2019-08-15",24.950001
"729","2019-08-16",24.959999
"730","2019-08-19",24.93
"731","2019-08-20",24.92
"732","2019-08-21",24.940001
"733","2019-08-22",25
"734","2019-08-23",24.99
"735","2019-08-26",25
"736","2019-08-27",25.08
"737","2019-08-28",25.17
"738","2019-08-29",25.040001
"739","2019-08-30",25
"740","2019-09-03",25.1
"741","2019-09-04",25.190001
"742","2019-09-05",25.139999
"743","2019-09-06",25.219999
"744","2019-09-09",25.299999
"745","2019-09-10",25.219999
"746","2019-09-11",25.309999
"747","2019-09-12",25.049999
"748","2019-09-13",25
"749","2019-09-16",25
"750","2019-09-17",25.115
"751","2019-09-18",25.190001
"752","2019-09-19",25.15
"753","2019-09-20",25.23
"754","2019-09-23",25.290001
"755","2019-09-24",25.24
"756","2019-09-25",25.280001
"757","2019-09-26",25.389999
"758","2019-09-27",25.389999
"759","2019-09-30",25.360001
"760","2019-10-01",25.360001
"761","2019-10-02",25.35
"762","2019-10-03",25.32
"763","2019-10-04",25.309999
"764","2019-10-07",25.27
"765","2019-10-08",25.299999
"766","2019-10-09",25.309999
"767","2019-10-10",25.4
"768","2019-10-11",25.66
"769","2019-10-14",25.65
"770","2019-10-15",25.51
"771","2019-10-16",25.58
"772","2019-10-17",25.57
"773","2019-10-18",25.57
"774","2019-10-21",25.549999
"775","2019-10-22",25.58
"776","2019-10-23",25.639999
"777","2019-10-24",25.67
"778","2019-10-25",25.67
"779","2019-10-28",25.629999
"780","2019-10-29",25.620001
"781","2019-10-30",25.58
"782","2019-10-31",25.5
"783","2019-11-01",25.49
"784","2019-11-04",25.58
"785","2019-11-05",25.540001
"786","2019-11-06",25.379999
"787","2019-11-07",25.290001
"788","2019-11-08",25.379999
"789","2019-11-11",25.34
"790","2019-11-12",25.355
"791","2019-11-13",25.379999
"792","2019-11-14",25.34
"793","2019-11-15",25.34
"794","2019-11-18",25.290001
"795","2019-11-19",25.32
"796","2019-11-20",25.280001
"797","2019-11-21",25.209999
"798","2019-11-22",25.209999
"799","2019-11-25",25.32
"800","2019-11-26",25.24
"801","2019-11-27",25.1
"802","2019-11-29",25.049999
"803","2019-12-02",25.01
"804","2019-12-03",25.059999
"805","2019-12-04",25.129999
"806","2019-12-05",25.18
"807","2019-12-06",25.171
"808","2019-12-09",25.24
"809","2019-12-10",25.224001
"810","2019-12-11",25.290001
"811","2019-12-12",25.25
"812","2019-12-13",25.24
"813","2019-12-16",25.35
"814","2019-12-17",25.459999
"815","2019-12-18",25.6
"816","2019-12-19",25.5
"817","2019-12-20",25.495001
"818","2019-12-23",25.549999
"819","2019-12-24",25.440001
"820","2019-12-26",25.370001
"821","2019-12-27",25.43
"822","2019-12-30",25.41
"823","2019-12-31",25.48
"824","2020-01-02",25.74
"825","2020-01-03",25.67
"826","2020-01-06",25.389999
"827","2020-01-07",25.43
"828","2020-01-08",25.51
"829","2020-01-09",25.559999
"830","2020-01-10",25.58
"831","2020-01-13",25.620001
"832","2020-01-14",25.610001
"833","2020-01-15",25.549999
"834","2020-01-16",25.5
"835","2020-01-17",25.48
"836","2020-01-21",25.49
"837","2020-01-22",25.58
"838","2020-01-23",25.6
"839","2020-01-24",25.610001
"840","2020-01-27",25.790001
"841","2020-01-28",25.700001
"842","2020-01-29",25.700001
"843","2020-01-30",25.785
"844","2020-01-31",25.940001
"845","2020-02-03",25.84
"846","2020-02-04",25.84
"847","2020-02-05",25.790001
"848","2020-02-06",25.879999
"849","2020-02-07",25.93
"850","2020-02-10",26.040001
"851","2020-02-11",26.040001
"852","2020-02-12",25.98
"853","2020-02-13",25.929001
"854","2020-02-14",26
"855","2020-02-18",26
"856","2020-02-19",25.790001
"857","2020-02-20",25.66
"858","2020-02-21",25.65
"859","2020-02-24",25.450001
"860","2020-02-25",25.25
"861","2020-02-26",25.25
"862","2020-02-27",25.299999
"863","2020-02-28",25.01
"864","2020-03-02",25.530001
"865","2020-03-03",25.610001
"866","2020-03-04",25.870001
"867","2020-03-05",25.75
"868","2020-03-06",25.43
"869","2020-03-09",24.93
"870","2020-03-10",25.209999
"871","2020-03-11",25.110001
"872","2020-03-12",22.68
"873","2020-03-13",22.75
"874","2020-03-16",21.85
"875","2020-03-17",21.040001
"876","2020-03-18",17.75
"877","2020-03-19",16.4
"878","2020-03-20",17
"879","2020-03-23",17.209999
"880","2020-03-24",19.25
"881","2020-03-25",22.110001
"882","2020-03-26",22.82
"883","2020-03-27",22.35
"884","2020-03-30",22.57
"885","2020-03-31",22.940001
"886","2020-04-01",22.02
"887","2020-04-02",20.85
"888","2020-04-03",20.120001
"889","2020-04-06",22.030001
"890","2020-04-07",22.57
"891","2020-04-08",23.48
"892","2020-04-09",24.030001
"893","2020-04-13",23.18
"894","2020-04-14",23.950001
"895","2020-04-15",23.99
"896","2020-04-16",23.99
"897","2020-04-17",24.459999
"898","2020-04-20",24.530001
"899","2020-04-21",23.9
"900","2020-04-22",24.07
"901","2020-04-23",24.25
"902","2020-04-24",24.280001
"903","2020-04-27",24.16
"904","2020-04-28",24.110001
"905","2020-04-29",24.299999
"906","2020-04-30",24.110001
"907","2020-05-01",24.27
"908","2020-05-04",24.219999
"909","2020-05-05",24
"910","2020-05-06",24.049999
"911","2020-05-07",23.99
"912","2020-05-08",23.82
"913","2020-05-11",23.91
"914","2020-05-12",24
"915","2020-05-13",23.65
"916","2020-05-14",23.16
"917","2020-05-15",23.030001
"918","2020-05-18",23.290001
"919","2020-05-19",23.4
"920","2020-05-20",23.440001
"921","2020-05-21",23.66
"922","2020-05-22",23.700001
"923","2020-05-26",23.91
"924","2020-05-27",24
"925","2020-05-28",24.15
"926","2020-05-29",24.360001
"927","2020-06-01",24.42
"928","2020-06-02",24.5
"929","2020-06-03",24.559999
"930","2020-06-04",24.639999
"931","2020-06-05",24.57
"932","2020-06-08",24.620001
"933","2020-06-09",24.99
"934","2020-06-10",25
"935","2020-06-11",24.530001
"936","2020-06-12",24.459999
"937","2020-06-15",24.5
"938","2020-06-16",24.700001
"939","2020-06-17",24.629999
"940","2020-06-18",24.450001
"941","2020-06-19",24.4
"942","2020-06-22",24.360001
"943","2020-06-23",24.450001
"944","2020-06-24",24.4
"945","2020-06-25",24.299999
"946","2020-06-26",24.139999
"947","2020-06-29",24.190001
"948","2020-06-30",23.959999
"949","2020-07-01",24.15
"950","2020-07-02",24.26
"951","2020-07-06",24.42
"952","2020-07-07",24.51
"953","2020-07-08",24.68
"954","2020-07-09",24.73
"955","2020-07-10",24.700001
"956","2020-07-13",24.83
"957","2020-07-14",24.73
"958","2020-07-15",24.790001
"959","2020-07-16",24.9
"960","2020-07-17",25.02
"961","2020-07-20",25.02
"962","2020-07-21",25.01
"963","2020-07-22",24.98
"964","2020-07-23",25.02
"965","2020-07-24",24.959999
"966","2020-07-27",24.9
"967","2020-07-28",24.98
"968","2020-07-29",25.33
"969","2020-07-30",25.18
