"","date","LYB"
"189","2011-01-25",35.700001
"190","2011-01-26",36
"191","2011-01-27",36.200001
"192","2011-01-28",34.860001
"193","2011-01-31",35.939999
"194","2011-02-01",36.84
"195","2011-02-02",36.549999
"196","2011-02-03",36.119999
"197","2011-02-04",36.169998
"198","2011-02-07",35.52
"199","2011-02-08",35.48
"200","2011-02-09",35.84
"201","2011-02-10",36.75
"202","2011-02-11",37.07
"203","2011-02-14",37.400002
"204","2011-02-15",37.48
"205","2011-02-16",37.540001
"206","2011-02-17",38.59
"207","2011-02-18",37.950001
"208","2011-02-22",35.84
"209","2011-02-23",36.639999
"210","2011-02-24",36.700001
"211","2011-02-25",38.169998
"212","2011-02-28",38.080002
"213","2011-03-01",37.060001
"214","2011-03-02",38.07
"215","2011-03-03",39.560001
"216","2011-03-04",39.639999
"217","2011-03-07",39.830002
"218","2011-03-08",40.73
"219","2011-03-09",40.900002
"220","2011-03-10",39.689999
"221","2011-03-11",39.16
"222","2011-03-14",39.189999
"223","2011-03-15",38.279999
"224","2011-03-16",38.09
"225","2011-03-17",38.990002
"226","2011-03-18",38.400002
"227","2011-03-21",39.669998
"228","2011-03-22",39.049999
"229","2011-03-23",39.869999
"230","2011-03-24",40.389999
"231","2011-03-25",40.360001
"232","2011-03-28",40.209999
"233","2011-03-29",40.139999
"234","2011-03-30",39.68
"235","2011-03-31",39.549999
"236","2011-04-01",40.27
"237","2011-04-04",40.650002
"238","2011-04-05",41.34
"239","2011-04-06",41.610001
"240","2011-04-07",41.5
"241","2011-04-08",42.580002
"242","2011-04-11",42.490002
"243","2011-04-12",40.529999
"244","2011-04-13",40.630001
"245","2011-04-14",40.419998
"246","2011-04-15",41.009998
"247","2011-04-18",40.060001
"248","2011-04-19",40.779999
"249","2011-04-20",42
"250","2011-04-21",42.73
"251","2011-04-25",43.259998
"252","2011-04-26",43.790001
"253","2011-04-27",43.700001
"254","2011-04-28",44.439999
"255","2011-04-29",44.5
"256","2011-05-02",45.619999
"257","2011-05-03",44.57
"258","2011-05-04",42.830002
"259","2011-05-05",41.650002
"260","2011-05-06",41.080002
"261","2011-05-09",41.5
"262","2011-05-10",42.240002
"263","2011-05-11",42.220001
"264","2011-05-12",41.330002
"265","2011-05-13",39.68
"266","2011-05-16",38.099998
"267","2011-05-17",38.950001
"268","2011-05-18",41
"269","2011-05-19",41
"270","2011-05-20",40
"271","2011-05-23",38.900002
"272","2011-05-24",39.75
"273","2011-05-25",41.59
"274","2011-05-26",41.759998
"275","2011-05-27",42.740002
"276","2011-05-31",43.810001
"277","2011-06-01",42.279999
"278","2011-06-02",41.700001
"279","2011-06-03",39.889999
"280","2011-06-06",38.240002
"281","2011-06-07",38.880001
"282","2011-06-08",39.220001
"283","2011-06-09",40
"284","2011-06-10",39.299999
"285","2011-06-13",38.299999
"286","2011-06-14",39.880001
"287","2011-06-15",38.360001
"288","2011-06-16",37.009998
"289","2011-06-17",36.880001
"290","2011-06-20",36.560001
"291","2011-06-21",38.610001
"292","2011-06-22",38.700001
"293","2011-06-23",38.060001
"294","2011-06-24",37.580002
"295","2011-06-27",37.259998
"296","2011-06-28",37.48
"297","2011-06-29",38.290001
"298","2011-06-30",38.52
"299","2011-07-01",38.919998
"300","2011-07-05",39.889999
"301","2011-07-06",39.450001
"302","2011-07-07",41.23
"303","2011-07-08",40.880001
"304","2011-07-11",38.48
"305","2011-07-12",38.400002
"306","2011-07-13",38.470001
"307","2011-07-14",37.919998
"308","2011-07-15",38.09
"309","2011-07-18",36.84
"310","2011-07-19",37.080002
"311","2011-07-20",37.599998
"312","2011-07-21",39.09
"313","2011-07-22",39.540001
"314","2011-07-25",38.310001
"315","2011-07-26",38.939999
"316","2011-07-27",38
"317","2011-07-28",37.549999
"318","2011-07-29",39.459999
"319","2011-08-01",40.330002
"320","2011-08-02",37.389999
"321","2011-08-03",37.290001
"322","2011-08-04",33.509998
"323","2011-08-05",33.110001
"324","2011-08-08",28.469999
"325","2011-08-09",31.84
"326","2011-08-10",31.129999
"327","2011-08-11",34.02
"328","2011-08-12",33.900002
"329","2011-08-15",33.939999
"330","2011-08-16",32.619999
"331","2011-08-17",31.91
"332","2011-08-18",29.049999
"333","2011-08-19",27.98
"334","2011-08-22",28.75
"335","2011-08-23",29.85
"336","2011-08-24",30.790001
"337","2011-08-25",30.42
"338","2011-08-26",31.85
"339","2011-08-29",34.689999
"340","2011-08-30",34.060001
"341","2011-08-31",34.650002
"342","2011-09-01",33.919998
"343","2011-09-02",32.110001
"344","2011-09-06",32.099998
"345","2011-09-07",33.939999
"346","2011-09-08",33.349998
"347","2011-09-09",31.190001
"348","2011-09-12",31.42
"349","2011-09-13",32.509998
"350","2011-09-14",33.290001
"351","2011-09-15",33.689999
"352","2011-09-16",34
"353","2011-09-19",32.919998
"354","2011-09-20",31.76
"355","2011-09-21",28.889999
"356","2011-09-22",27.809999
"357","2011-09-23",28.469999
"358","2011-09-26",29
"359","2011-09-27",29.59
"360","2011-09-28",27.77
"361","2011-09-29",26.65
"362","2011-09-30",24.43
"363","2011-10-03",24.1
"364","2011-10-04",25.879999
"365","2011-10-05",26.09
"366","2011-10-06",27.389999
"367","2011-10-07",26.52
"368","2011-10-10",27.25
"369","2011-10-11",28.049999
"370","2011-10-12",28.700001
"371","2011-10-13",28.059999
"372","2011-10-14",29.200001
"373","2011-10-17",28.24
"374","2011-10-18",28.290001
"375","2011-10-19",26.93
"376","2011-10-20",27.389999
"377","2011-10-21",31.02
"378","2011-10-24",32.330002
"379","2011-10-25",30.73
"380","2011-10-26",31.74
"381","2011-10-27",33.59
"382","2011-10-28",34.5
"383","2011-10-31",32.860001
"384","2011-11-01",32.110001
"385","2011-11-02",33.209999
"386","2011-11-03",34.459999
"387","2011-11-04",35.009998
"388","2011-11-07",34.790001
"389","2011-11-08",34.939999
"390","2011-11-09",34.060001
"391","2011-11-10",35.07
"392","2011-11-11",36.080002
"393","2011-11-14",35.529999
"394","2011-11-15",34.919998
"395","2011-11-16",35.02
"396","2011-11-17",35.189999
"397","2011-11-18",34.529999
"398","2011-11-21",34.509998
"399","2011-11-22",29.77
"400","2011-11-23",28.33
"401","2011-11-25",28.65
"402","2011-11-28",29.91
"403","2011-11-29",30.360001
"404","2011-11-30",32.669998
"405","2011-12-01",32.41
"406","2011-12-02",32.799999
"407","2011-12-05",33.720001
"408","2011-12-06",33.700001
"409","2011-12-07",32.939999
"410","2011-12-08",32.619999
"411","2011-12-09",33.18
"412","2011-12-12",32.279999
"413","2011-12-13",31.889999
"414","2011-12-14",30.700001
"415","2011-12-15",30.799999
"416","2011-12-16",32.049999
"417","2011-12-19",31.200001
"418","2011-12-20",32.919998
"419","2011-12-21",32.959999
"420","2011-12-22",32.889999
"421","2011-12-23",32.990002
"422","2011-12-27",32.970001
"423","2011-12-28",32.25
"424","2011-12-29",32.810001
"425","2011-12-30",32.490002
"426","2012-01-03",33.470001
"427","2012-01-04",34.740002
"428","2012-01-05",34.240002
"429","2012-01-06",34.450001
"430","2012-01-09",34.32
"431","2012-01-10",36.950001
"432","2012-01-11",37.400002
"433","2012-01-12",38.889999
"434","2012-01-13",38.91
"435","2012-01-17",39.189999
"436","2012-01-18",40.630001
"437","2012-01-19",40
"438","2012-01-20",39.900002
"439","2012-01-23",39.34
"440","2012-01-24",39.970001
"441","2012-01-25",40.220001
"442","2012-01-26",40.290001
"443","2012-01-27",41.23
"444","2012-01-30",42.419998
"445","2012-01-31",43.099998
"446","2012-02-01",43.599998
"447","2012-02-02",43.299999
"448","2012-02-03",44.799999
"449","2012-02-06",44.75
"450","2012-02-07",44.869999
"451","2012-02-08",44.700001
"452","2012-02-09",44.580002
"453","2012-02-10",44.75
"454","2012-02-13",46.009998
"455","2012-02-14",44.610001
"456","2012-02-15",43.560001
"457","2012-02-16",43.990002
"458","2012-02-17",43.98
"459","2012-02-21",42.889999
"460","2012-02-22",43.299999
"461","2012-02-23",43.189999
"462","2012-02-24",44.150002
"463","2012-02-27",44.240002
"464","2012-02-28",44
"465","2012-02-29",43.18
"466","2012-03-01",43.57
"467","2012-03-02",43.709999
"468","2012-03-05",41.799999
"469","2012-03-06",39.279999
"470","2012-03-07",40.599998
"471","2012-03-08",42.720001
"472","2012-03-09",42.139999
"473","2012-03-12",40.599998
"474","2012-03-13",42.259998
"475","2012-03-14",41.959999
"476","2012-03-15",42.709999
"477","2012-03-16",42.900002
"478","2012-03-19",42.540001
"479","2012-03-20",42.880001
"480","2012-03-21",43.650002
"481","2012-03-22",41.610001
"482","2012-03-23",42.52
"483","2012-03-26",43.869999
"484","2012-03-27",43.290001
"485","2012-03-28",42.639999
"486","2012-03-29",43.130001
"487","2012-03-30",43.650002
"488","2012-04-02",44.57
"489","2012-04-03",43.830002
"490","2012-04-04",44.09
"491","2012-04-05",43.41
"492","2012-04-09",42.470001
"493","2012-04-10",40.950001
"494","2012-04-11",41.220001
"495","2012-04-12",42.830002
"496","2012-04-13",44.07
"497","2012-04-16",44.279999
"498","2012-04-17",44.130001
"499","2012-04-18",43.869999
"500","2012-04-19",44.09
"501","2012-04-20",44.16
"502","2012-04-23",43.75
"503","2012-04-24",44.09
"504","2012-04-25",45.18
"505","2012-04-26",45.529999
"506","2012-04-27",45.73
"507","2012-04-30",41.779999
"508","2012-05-01",42.860001
"509","2012-05-02",43.139999
"510","2012-05-03",41.25
"511","2012-05-04",39.48
"512","2012-05-07",39.23
"513","2012-05-08",38.849998
"514","2012-05-09",40.099998
"515","2012-05-10",40.459999
"516","2012-05-11",40.080002
"517","2012-05-14",39.32
"518","2012-05-15",39.740002
"519","2012-05-16",39.220001
"520","2012-05-17",36.959999
"521","2012-05-18",37.040001
"522","2012-05-21",39
"523","2012-05-22",39.259998
"524","2012-05-23",38.959999
"525","2012-05-24",38.970001
"526","2012-05-25",39.599998
"527","2012-05-29",40.889999
"528","2012-05-30",39.349998
"529","2012-05-31",39.459999
"530","2012-06-01",37.259998
"531","2012-06-04",36.759998
"532","2012-06-05",37.52
"533","2012-06-06",38.439999
"534","2012-06-07",38
"535","2012-06-08",38.23
"536","2012-06-11",37.060001
"537","2012-06-12",37.830002
"538","2012-06-13",37.77
"539","2012-06-14",37.599998
"540","2012-06-15",38.939999
"541","2012-06-18",40.529999
"542","2012-06-19",41.48
"543","2012-06-20",41.419998
"544","2012-06-21",39.259998
"545","2012-06-22",39.619999
"546","2012-06-25",39.119999
"547","2012-06-26",39.529999
"548","2012-06-27",38.900002
"549","2012-06-28",38.619999
"550","2012-06-29",40.27
"551","2012-07-02",40.849998
"552","2012-07-03",41.939999
"553","2012-07-05",42.310001
"554","2012-07-06",41.150002
"555","2012-07-09",40.810001
"556","2012-07-10",40.470001
"557","2012-07-11",39.68
"558","2012-07-12",39.619999
"559","2012-07-13",40.779999
"560","2012-07-16",41.209999
"561","2012-07-17",41.970001
"562","2012-07-18",42.240002
"563","2012-07-19",41.959999
"564","2012-07-20",41.599998
"565","2012-07-23",41.029999
"566","2012-07-24",40.43
"567","2012-07-25",40.419998
"568","2012-07-26",40.900002
"569","2012-07-27",44.509998
"570","2012-07-30",44.580002
"571","2012-07-31",44.529999
"572","2012-08-01",44.23
"573","2012-08-02",44.41
"574","2012-08-03",45.369999
"575","2012-08-06",45.959999
"576","2012-08-07",46.709999
"577","2012-08-08",47.209999
"578","2012-08-09",47.349998
"579","2012-08-10",47.279999
"580","2012-08-13",47.360001
"581","2012-08-14",47.549999
"582","2012-08-15",47.77
"583","2012-08-16",48.52
"584","2012-08-17",49.240002
"585","2012-08-20",49.860001
"586","2012-08-21",49.060001
"587","2012-08-22",48.580002
"588","2012-08-23",47.73
"589","2012-08-24",47.900002
"590","2012-08-27",47.130001
"591","2012-08-28",47.48
"592","2012-08-29",47.290001
"593","2012-08-30",48.669998
"594","2012-08-31",48.84
"595","2012-09-04",47.009998
"596","2012-09-05",46.970001
"597","2012-09-06",48.459999
"598","2012-09-07",49.459999
"599","2012-09-10",49.330002
"600","2012-09-11",49.400002
"601","2012-09-12",49.610001
"602","2012-09-13",51.919998
"603","2012-09-14",53.419998
"604","2012-09-17",51.98
"605","2012-09-18",51.939999
"606","2012-09-19",52.5
"607","2012-09-20",52.52
"608","2012-09-21",52.369999
"609","2012-09-24",52.040001
"610","2012-09-25",50.799999
"611","2012-09-26",50.959999
"612","2012-09-27",51.880001
"613","2012-09-28",51.66
"614","2012-10-01",52.200001
"615","2012-10-02",52.91
"616","2012-10-03",52.34
"617","2012-10-04",52
"618","2012-10-05",52.68
"619","2012-10-08",52.380001
"620","2012-10-09",51.220001
"621","2012-10-10",50.700001
"622","2012-10-11",51.349998
"623","2012-10-12",50.860001
"624","2012-10-15",51.419998
"625","2012-10-16",54.360001
"626","2012-10-17",55.740002
"627","2012-10-18",55.23
"628","2012-10-19",54.330002
"629","2012-10-22",55.470001
"630","2012-10-23",53.029999
"631","2012-10-24",53.830002
"632","2012-10-25",53.400002
"633","2012-10-26",53.75
"634","2012-10-31",53.389999
"635","2012-11-01",55.049999
"636","2012-11-02",53.060001
"637","2012-11-05",53.41
"638","2012-11-06",53.82
"639","2012-11-07",52.779999
"640","2012-11-08",51.919998
"641","2012-11-09",50.849998
"642","2012-11-12",50.650002
"643","2012-11-13",50.060001
"644","2012-11-14",49.209999
"645","2012-11-15",45.41
"646","2012-11-16",46.869999
"647","2012-11-19",48
"648","2012-11-20",47.549999
"649","2012-11-21",47.990002
"650","2012-11-23",48.619999
"651","2012-11-26",48
"652","2012-11-27",47.549999
"653","2012-11-28",48.07
"654","2012-11-29",48.740002
"655","2012-11-30",49.73
"656","2012-12-03",48.880001
"657","2012-12-04",49.759998
"658","2012-12-05",51.849998
"659","2012-12-06",51.900002
"660","2012-12-07",53.810001
"661","2012-12-10",54.369999
"662","2012-12-11",54.049999
"663","2012-12-12",54.02
"664","2012-12-13",52.98
"665","2012-12-14",53.790001
"666","2012-12-17",54.75
"667","2012-12-18",54.900002
"668","2012-12-19",54.849998
"669","2012-12-20",55.560001
"670","2012-12-21",55.139999
"671","2012-12-24",55.860001
"672","2012-12-26",56.490002
"673","2012-12-27",56.389999
"674","2012-12-28",55.509998
"675","2012-12-31",57.09
"676","2013-01-02",59.169998
"677","2013-01-03",57.639999
"678","2013-01-04",58.41
"679","2013-01-07",59.139999
"680","2013-01-08",59.740002
"681","2013-01-09",59.599998
"682","2013-01-10",60.610001
"683","2013-01-11",60.91
"684","2013-01-14",61.200001
"685","2013-01-15",61.34
"686","2013-01-16",60.52
"687","2013-01-17",62.130001
"688","2013-01-18",62.59
"689","2013-01-22",61.470001
"690","2013-01-23",62.110001
"691","2013-01-24",62.52
"692","2013-01-25",62.75
"693","2013-01-28",61.240002
"694","2013-01-29",63.259998
"695","2013-01-30",63.02
"696","2013-01-31",63.419998
"697","2013-02-01",61.369999
"698","2013-02-04",61.09
"699","2013-02-05",61.25
"700","2013-02-06",61.060001
"701","2013-02-07",61.419998
"702","2013-02-08",62.110001
"703","2013-02-11",60.540001
"704","2013-02-12",60.509998
"705","2013-02-13",62.299999
"706","2013-02-14",61.169998
"707","2013-02-15",60.400002
"708","2013-02-19",61.18
"709","2013-02-20",60.259998
"710","2013-02-21",57.68
"711","2013-02-22",59.32
"712","2013-02-25",56.98
"713","2013-02-26",56.84
"714","2013-02-27",58.200001
"715","2013-02-28",58.619999
"716","2013-03-01",59.689999
"717","2013-03-04",60.439999
"718","2013-03-05",60.77
"719","2013-03-06",62.52
"720","2013-03-07",62.130001
"721","2013-03-08",63.599998
"722","2013-03-11",63.73
"723","2013-03-12",64.080002
"724","2013-03-13",63.299999
"725","2013-03-14",64.769997
"726","2013-03-15",64.010002
"727","2013-03-18",63.75
"728","2013-03-19",64.010002
"729","2013-03-20",65.419998
"730","2013-03-21",64.410004
"731","2013-03-22",64.5
"732","2013-03-25",63.349998
"733","2013-03-26",63.450001
"734","2013-03-27",63.369999
"735","2013-03-28",63.290001
"736","2013-04-01",61.75
"737","2013-04-02",59.84
"738","2013-04-03",58.650002
"739","2013-04-04",58.779999
"740","2013-04-05",58.98
"741","2013-04-08",58.799999
"742","2013-04-09",60.220001
"743","2013-04-10",60.77
"744","2013-04-11",61.380001
"745","2013-04-12",59.459999
"746","2013-04-15",55.509998
"747","2013-04-16",57.330002
"748","2013-04-17",56.099998
"749","2013-04-18",55.810001
"750","2013-04-19",57.860001
"751","2013-04-22",58.639999
"752","2013-04-23",59.34
"753","2013-04-24",60.330002
"754","2013-04-25",60.919998
"755","2013-04-26",60.139999
"756","2013-04-29",61.459999
"757","2013-04-30",60.700001
"758","2013-05-01",57.540001
"759","2013-05-02",58.900002
"760","2013-05-03",60.950001
"761","2013-05-06",62.650002
"762","2013-05-07",63.279999
"763","2013-05-08",62.84
"764","2013-05-09",61.470001
"765","2013-05-10",61.549999
"766","2013-05-13",62.299999
"767","2013-05-14",64.639999
"768","2013-05-15",64.68
"769","2013-05-16",66.110001
"770","2013-05-17",67.32
"771","2013-05-20",66.949997
"772","2013-05-21",65.849998
"773","2013-05-22",65.07
"774","2013-05-23",65.830002
"775","2013-05-24",65.720001
"776","2013-05-28",67.18
"777","2013-05-29",66.279999
"778","2013-05-30",66.790001
"779","2013-05-31",66.650002
"780","2013-06-03",67.309998
"781","2013-06-04",67.68
"782","2013-06-05",65.68
"783","2013-06-06",66.400002
"784","2013-06-07",64.870003
"785","2013-06-10",65
"786","2013-06-11",64.190002
"787","2013-06-12",64.120003
"788","2013-06-13",66.589996
"789","2013-06-14",67.419998
"790","2013-06-17",68.139999
"791","2013-06-18",68.809998
"792","2013-06-19",68.610001
"793","2013-06-20",67
"794","2013-06-21",66.75
"795","2013-06-24",65.029999
"796","2013-06-25",66.459999
"797","2013-06-26",66.980003
"798","2013-06-27",67.5
"799","2013-06-28",66.260002
"800","2013-07-01",66.279999
"801","2013-07-02",65.410004
"802","2013-07-03",66.5
"803","2013-07-05",67.68
"804","2013-07-08",68.300003
"805","2013-07-09",68.970001
"806","2013-07-10",69.809998
"807","2013-07-11",69.389999
"808","2013-07-12",70
"809","2013-07-15",70.889999
"810","2013-07-16",69.260002
"811","2013-07-17",67.940002
"812","2013-07-18",67.540001
"813","2013-07-19",68.410004
"814","2013-07-22",68.459999
"815","2013-07-23",67.900002
"816","2013-07-24",67.419998
"817","2013-07-25",68.050003
"818","2013-07-26",67.400002
"819","2013-07-29",67.720001
"820","2013-07-30",68.919998
"821","2013-07-31",68.709999
"822","2013-08-01",67.989998
"823","2013-08-02",68.949997
"824","2013-08-05",69.470001
"825","2013-08-06",68.580002
"826","2013-08-07",67.989998
"827","2013-08-08",68.589996
"828","2013-08-09",68.699997
"829","2013-08-12",68.300003
"830","2013-08-13",70.080002
"831","2013-08-14",69.580002
"832","2013-08-15",68.339996
"833","2013-08-16",68.870003
"834","2013-08-19",68.519997
"835","2013-08-20",68.239998
"836","2013-08-21",67.75
"837","2013-08-22",69.5
"838","2013-08-23",70.120003
"839","2013-08-26",70.120003
"840","2013-08-27",68.790001
"841","2013-08-28",69.480003
"842","2013-08-29",70.300003
"843","2013-08-30",70.150002
"844","2013-09-03",70.470001
"845","2013-09-04",69.459999
"846","2013-09-05",70.339996
"847","2013-09-06",70.32
"848","2013-09-09",70.739998
"849","2013-09-10",70.900002
"850","2013-09-11",70.730003
"851","2013-09-12",70.190002
"852","2013-09-13",71
"853","2013-09-16",71.389999
"854","2013-09-17",72.68
"855","2013-09-18",73.370003
"856","2013-09-19",73.790001
"857","2013-09-20",73.029999
"858","2013-09-23",72.629997
"859","2013-09-24",72.419998
"860","2013-09-25",72.919998
"861","2013-09-26",74.010002
"862","2013-09-27",73.389999
"863","2013-09-30",73.230003
"864","2013-10-01",74.110001
"865","2013-10-02",74.040001
"866","2013-10-03",73.980003
"867","2013-10-04",75.389999
"868","2013-10-07",74.580002
"869","2013-10-08",73.169998
"870","2013-10-09",72.730003
"871","2013-10-10",75.089996
"872","2013-10-11",75.970001
"873","2013-10-14",75.709999
"874","2013-10-15",75.190002
"875","2013-10-16",76.5
"876","2013-10-17",77.57
"877","2013-10-18",77.910004
"878","2013-10-21",78.360001
"879","2013-10-22",78.760002
"880","2013-10-23",78.669998
"881","2013-10-24",78.050003
"882","2013-10-25",77.099998
"883","2013-10-28",75.510002
"884","2013-10-29",75.559998
"885","2013-10-30",75.300003
"886","2013-10-31",74.599998
"887","2013-11-01",73.93
"888","2013-11-04",74.489998
"889","2013-11-05",74.300003
"890","2013-11-06",75.169998
"891","2013-11-07",74.809998
"892","2013-11-08",75.389999
"893","2013-11-11",75.620003
"894","2013-11-12",75.330002
"895","2013-11-13",76.519997
"896","2013-11-14",78.260002
"897","2013-11-15",78.57
"898","2013-11-18",78.470001
"899","2013-11-19",77.650002
"900","2013-11-20",77.510002
"901","2013-11-21",77.760002
"902","2013-11-22",79.290001
"903","2013-11-25",76.550003
"904","2013-11-26",76.339996
"905","2013-11-27",77.459999
"906","2013-11-29",77.18
"907","2013-12-02",77.849998
"908","2013-12-03",77.120003
"909","2013-12-04",76.559998
"910","2013-12-05",75.150002
"911","2013-12-06",76.550003
"912","2013-12-09",76.800003
"913","2013-12-10",76.870003
"914","2013-12-11",75.550003
"915","2013-12-12",76.5
"916","2013-12-13",76.190002
"917","2013-12-16",77
"918","2013-12-17",77.629997
"919","2013-12-18",78.440002
"920","2013-12-19",77.959999
"921","2013-12-20",78.599998
"922","2013-12-23",78.080002
"923","2013-12-24",79.169998
"924","2013-12-26",79.330002
"925","2013-12-27",79.43
"926","2013-12-30",79.449997
"927","2013-12-31",80.279999
"928","2014-01-02",78.779999
"929","2014-01-03",78.709999
"930","2014-01-06",77.970001
"931","2014-01-07",78.940002
"932","2014-01-08",79.730003
"933","2014-01-09",80.480003
"934","2014-01-10",80.349998
"935","2014-01-13",79.82
"936","2014-01-14",81.809998
"937","2014-01-15",82.75
"938","2014-01-16",82.220001
"939","2014-01-17",81.400002
"940","2014-01-21",80.949997
"941","2014-01-22",80.220001
"942","2014-01-23",77.760002
"943","2014-01-24",75.919998
"944","2014-01-27",75.739998
"945","2014-01-28",76.690002
"946","2014-01-29",76.660004
"947","2014-01-30",78.059998
"948","2014-01-31",78.760002
"949","2014-02-03",77.209999
"950","2014-02-04",78.040001
"951","2014-02-05",77.610001
"952","2014-02-06",79.120003
"953","2014-02-07",80.830002
"954","2014-02-10",80.959999
