"","date","PRGX"
"192","2007-10-05",15.92
"193","2007-10-08",15.94
"194","2007-10-09",15.87
"195","2007-10-10",16.200001
"196","2007-10-11",15.97
"197","2007-10-12",16.15
"198","2007-10-15",15.72
"199","2007-10-16",15.89
"200","2007-10-17",15.96
"201","2007-10-18",16.290001
"202","2007-10-19",16.02
"203","2007-10-22",16.15
"204","2007-10-23",16.6
"205","2007-10-24",16.450001
"206","2007-10-25",16.5
"207","2007-10-26",16.709999
"208","2007-10-29",16.200001
"209","2007-10-30",15.62
"210","2007-10-31",16.48
"211","2007-11-01",16.75
"212","2007-11-02",16.66
"213","2007-11-05",16.02
"214","2007-11-06",16.780001
"215","2007-11-07",16.09
"216","2007-11-08",10.95
"217","2007-11-09",10.39
"218","2007-11-12",10.22
"219","2007-11-13",10.52
"220","2007-11-14",10.53
"221","2007-11-15",9.88
"222","2007-11-16",10.15
"223","2007-11-19",9.69
"224","2007-11-20",9.39
"225","2007-11-21",9.04
"226","2007-11-23",9.39
"227","2007-11-26",9.35
"228","2007-11-27",9.63
"229","2007-11-28",9.28
"230","2007-11-29",9.35
"231","2007-11-30",9.35
"232","2007-12-03",9.05
"233","2007-12-04",9.04
"234","2007-12-05",9.12
"235","2007-12-06",9.27
"236","2007-12-07",9.56
"237","2007-12-10",9.25
"238","2007-12-11",8.97
"239","2007-12-12",8.93
"240","2007-12-13",8.71
"241","2007-12-14",8.5
"242","2007-12-17",8.23
"243","2007-12-18",8.37
"244","2007-12-19",8.51
"245","2007-12-20",8.74
"246","2007-12-21",8.56
"247","2007-12-24",9.69
"248","2007-12-26",9.04
"249","2007-12-27",8.91
"250","2007-12-28",8.61
"251","2007-12-31",8.57
"252","2008-01-02",8.24
"253","2008-01-03",8.22
"254","2008-01-04",7.81
"255","2008-01-07",7.63
"256","2008-01-08",7.73
"257","2008-01-09",8.06
"258","2008-01-10",8.35
"259","2008-01-11",8.19
"260","2008-01-14",7.92
"261","2008-01-15",7.69
"262","2008-01-16",7.75
"263","2008-01-17",7.4
"264","2008-01-18",7.2
"265","2008-01-22",7.27
"266","2008-01-23",7.37
"267","2008-01-24",7.4
"268","2008-01-25",7.28
"269","2008-01-28",7.9
"270","2008-01-29",7.76
"271","2008-01-30",8.08
"272","2008-01-31",7.98
"273","2008-02-01",7.79
"274","2008-02-04",7.84
"275","2008-02-05",7.61
"276","2008-02-06",7.51
"277","2008-02-07",7.48
"278","2008-02-08",7.41
"279","2008-02-11",7.8
"280","2008-02-12",7.56
"281","2008-02-13",7.93
"282","2008-02-14",7.78
"283","2008-02-15",8.1
"284","2008-02-19",7.97
"285","2008-02-20",7.96
"286","2008-02-21",7.71
"287","2008-02-22",7.52
"288","2008-02-25",7.99
"289","2008-02-26",8.85
"290","2008-02-27",9.09
"291","2008-02-28",9.33
"292","2008-02-29",8.81
"293","2008-03-03",8.64
"294","2008-03-04",8.92
"295","2008-03-05",8.89
"296","2008-03-06",8.5
"297","2008-03-07",8.44
"298","2008-03-10",8.48
"299","2008-03-11",9.1
"300","2008-03-12",8.96
"301","2008-03-13",8.81
"302","2008-03-14",8.65
"303","2008-03-17",8.34
"304","2008-03-18",8.68
"305","2008-03-19",8.23
"306","2008-03-20",8.34
"307","2008-03-24",9.22
"308","2008-03-25",9.11
"309","2008-03-26",8.78
"310","2008-03-27",8.87
"311","2008-03-28",8.67
"312","2008-03-31",8.74
"313","2008-04-01",8.95
"314","2008-04-02",9.09
"315","2008-04-03",8.91
"316","2008-04-04",8.99
"317","2008-04-07",9.25
"318","2008-04-08",9.19
"319","2008-04-09",9.05
"320","2008-04-10",9.19
"321","2008-04-11",8.93
"322","2008-04-14",9.19
"323","2008-04-15",9.5
"324","2008-04-16",9.47
"325","2008-04-17",9.35
"326","2008-04-18",9.74
"327","2008-04-21",9.72
"328","2008-04-22",9.59
"329","2008-04-23",9.75
"330","2008-04-24",9.96
"331","2008-04-25",9.95
"332","2008-04-28",9.99
"333","2008-04-29",9.76
"334","2008-04-30",9.9
"335","2008-05-01",9.71
"336","2008-05-02",9.74
"337","2008-05-05",9.6
"338","2008-05-06",9.68
"339","2008-05-07",9.55
"340","2008-05-08",9.09
"341","2008-05-09",8.76
"342","2008-05-12",9.04
"343","2008-05-13",9.01
"344","2008-05-14",8.97
"345","2008-05-15",9.21
"346","2008-05-16",9.2
"347","2008-05-19",9.19
"348","2008-05-20",9.18
"349","2008-05-21",9.32
"350","2008-05-22",9.89
"351","2008-05-23",9.95
"352","2008-05-27",9.89
"353","2008-05-28",10.18
"354","2008-05-29",9.87
"355","2008-05-30",10.21
"356","2008-06-02",9.99
"357","2008-06-03",10.18
"358","2008-06-04",10.3
"359","2008-06-05",10.35
"360","2008-06-06",10.45
"361","2008-06-09",9.94
"362","2008-06-10",9.85
"363","2008-06-11",9.84
"364","2008-06-12",9.8
"365","2008-06-13",9.83
"366","2008-06-16",9.79
"367","2008-06-17",10.2
"368","2008-06-18",10.12
"369","2008-06-19",10.2
"370","2008-06-20",9.81
"371","2008-06-23",9.66
"372","2008-06-24",9.47
"373","2008-06-25",9.41
"374","2008-06-26",9.22
"375","2008-06-27",9.26
"376","2008-06-30",9.41
"377","2008-07-01",9.6
"378","2008-07-02",9.28
"379","2008-07-03",9.26
"380","2008-07-07",9.08
"381","2008-07-08",9.57
"382","2008-07-09",9.26
"383","2008-07-10",9.37
"384","2008-07-11",9.47
"385","2008-07-14",9.17
"386","2008-07-15",9.26
"387","2008-07-16",9.7
"388","2008-07-17",9.87
"389","2008-07-18",9.25
"390","2008-07-21",9.66
"391","2008-07-22",9.4
"392","2008-07-23",9.69
"393","2008-07-24",9.85
"394","2008-07-25",9.9
"395","2008-07-28",9.51
"396","2008-07-29",9.94
"397","2008-07-30",10
"398","2008-07-31",10.13
"399","2008-08-01",10.12
"400","2008-08-04",10.23
"401","2008-08-05",10.42
"402","2008-08-06",10.7
"403","2008-08-07",10.76
"404","2008-08-08",10.75
"405","2008-08-11",10.45
"406","2008-08-12",10.2
"407","2008-08-13",10.51
"408","2008-08-14",10.92
"409","2008-08-15",11
"410","2008-08-18",11
"411","2008-08-19",10.8
"412","2008-08-20",10.52
"413","2008-08-21",10.52
"414","2008-08-22",10.98
"415","2008-08-25",11.16
"416","2008-08-26",11.36
"417","2008-08-27",11.58
"418","2008-08-28",11.71
"419","2008-08-29",11.79
"420","2008-09-02",11.93
"421","2008-09-03",12.01
"422","2008-09-04",11.88
"423","2008-09-05",11.23
"424","2008-09-08",11.46
"425","2008-09-09",11.22
"426","2008-09-10",11.44
"427","2008-09-11",11.31
"428","2008-09-12",11.29
"429","2008-09-15",10.94
"430","2008-09-16",10.5
"431","2008-09-17",9.51
"432","2008-09-18",9.93
"433","2008-09-19",10.05
"434","2008-09-22",10.07
"435","2008-09-23",9.88
"436","2008-09-24",9.59
"437","2008-09-25",9.33
"438","2008-09-26",9.11
"439","2008-09-29",8.5
"440","2008-09-30",8.96
"441","2008-10-01",8.59
"442","2008-10-02",8.18
"443","2008-10-03",8.4
"444","2008-10-06",4.39
"445","2008-10-07",3.99
"446","2008-10-08",4.4
"447","2008-10-09",4.36
"448","2008-10-10",4.69
"449","2008-10-13",4.88
"450","2008-10-14",4.66
"451","2008-10-15",4.1
"452","2008-10-16",4.59
"453","2008-10-17",4.49
"454","2008-10-20",4.64
"455","2008-10-21",4.51
"456","2008-10-22",4.22
"457","2008-10-23",4.03
"458","2008-10-24",3.81
"459","2008-10-27",3.44
"460","2008-10-28",4.02
"461","2008-10-29",4.01
"462","2008-10-30",4.2
"463","2008-10-31",4.24
"464","2008-11-03",4.52
"465","2008-11-04",4.89
"466","2008-11-05",5
"467","2008-11-06",4.85
"468","2008-11-07",4.92
"469","2008-11-10",5.43
"470","2008-11-11",4.85
"471","2008-11-12",4.41
"472","2008-11-13",4.36
"473","2008-11-14",4.26
"474","2008-11-17",4.27
"475","2008-11-18",4.29
"476","2008-11-19",4.09
"477","2008-11-20",3.36
"478","2008-11-21",4.38
"479","2008-11-24",4.54
"480","2008-11-25",4.29
"481","2008-11-26",4.79
"482","2008-11-28",4.48
"483","2008-12-01",3.74
"484","2008-12-02",3.97
"485","2008-12-03",3.94
"486","2008-12-04",3.36
"487","2008-12-05",3.64
"488","2008-12-08",3.8
"489","2008-12-09",3.66
"490","2008-12-10",3.66
"491","2008-12-11",3.48
"492","2008-12-12",3.5
"493","2008-12-15",3.22
"494","2008-12-16",3.59
"495","2008-12-17",3.76
"496","2008-12-18",3.85
"497","2008-12-19",3.73
"498","2008-12-22",3.75
"499","2008-12-23",3.6
"500","2008-12-24",3.53
"501","2008-12-26",3.64
"502","2008-12-29",3.48
"503","2008-12-30",3.82
"504","2008-12-31",4.08
"505","2009-01-02",4.24
"506","2009-01-05",4.3
"507","2009-01-06",3.96
"508","2009-01-07",4.16
"509","2009-01-08",4.42
"510","2009-01-09",4
"511","2009-01-12",4.01
"512","2009-01-13",3.91
"513","2009-01-14",3.42
"514","2009-01-15",3.69
"515","2009-01-16",3.62
"516","2009-01-20",3.33
"517","2009-01-21",3.57
"518","2009-01-22",3.33
"519","2009-01-23",3.22
"520","2009-01-26",3.16
"521","2009-01-27",3.24
"522","2009-01-28",3.19
"523","2009-01-29",3.01
"524","2009-01-30",3.13
"525","2009-02-02",3.38
"526","2009-02-03",3.33
"527","2009-02-04",3.31
"528","2009-02-05",3.23
"529","2009-02-06",3.43
"530","2009-02-09",4.61
"531","2009-02-10",3.99
"532","2009-02-11",4.15
"533","2009-02-12",4.29
"534","2009-02-13",4.26
"535","2009-02-17",3.99
"536","2009-02-18",4.01
"537","2009-02-19",4.03
"538","2009-02-20",3.82
"539","2009-02-23",3.82
"540","2009-02-24",3.95
"541","2009-02-25",3.85
"542","2009-02-26",3.74
"543","2009-02-27",3.76
"544","2009-03-02",3.53
"545","2009-03-03",3.31
"546","2009-03-04",3.1
"547","2009-03-05",2.74
"548","2009-03-06",2.85
"549","2009-03-09",2.94
"550","2009-03-10",3.2
"551","2009-03-11",2.92
"552","2009-03-12",3.07
"553","2009-03-13",3.08
"554","2009-03-16",2.87
"555","2009-03-17",3
"556","2009-03-18",3.12
"557","2009-03-19",3.14
"558","2009-03-20",2.97
"559","2009-03-23",3.22
"560","2009-03-24",3.02
"561","2009-03-25",3.04
"562","2009-03-26",3.03
"563","2009-03-27",2.93
"564","2009-03-30",2.87
"565","2009-03-31",2.84
"566","2009-04-01",2.93
"567","2009-04-02",3.22
"568","2009-04-03",3.77
"569","2009-04-06",3.45
"570","2009-04-07",3.26
"571","2009-04-08",3.47
"572","2009-04-09",3.72
"573","2009-04-13",3.62
"574","2009-04-14",3.38
"575","2009-04-15",3.48
"576","2009-04-16",3.57
"577","2009-04-17",3.6
"578","2009-04-20",3.48
"579","2009-04-21",3.68
"580","2009-04-22",3.76
"581","2009-04-23",3.82
"582","2009-04-24",3.93
"583","2009-04-27",3.96
"584","2009-04-28",3.29
"585","2009-04-29",3.05
"586","2009-04-30",2.96
"587","2009-05-01",3.06
"588","2009-05-04",3.28
"589","2009-05-05",3.2
"590","2009-05-06",3.17
"591","2009-05-07",3.01
"592","2009-05-08",3.19
"593","2009-05-11",3.1
"594","2009-05-12",3.02
"595","2009-05-13",2.94
"596","2009-05-14",2.93
"597","2009-05-15",2.88
"598","2009-05-18",2.9
"599","2009-05-19",2.92
"600","2009-05-20",2.91
"601","2009-05-21",2.88
"602","2009-05-22",2.8
"603","2009-05-26",2.82
"604","2009-05-27",2.96
"605","2009-05-28",2.87
"606","2009-05-29",2.87
"607","2009-06-01",2.99
"608","2009-06-02",3.21
"609","2009-06-03",3.04
"610","2009-06-04",3.04
"611","2009-06-05",3.13
"612","2009-06-08",3.01
"613","2009-06-09",2.92
"614","2009-06-10",2.86
"615","2009-06-11",2.79
"616","2009-06-12",2.85
"617","2009-06-15",2.69
"618","2009-06-16",2.7
"619","2009-06-17",2.68
"620","2009-06-18",2.68
"621","2009-06-19",2.66
"622","2009-06-22",2.51
"623","2009-06-23",2.62
"624","2009-06-24",2.61
"625","2009-06-25",2.63
"626","2009-06-26",2.55
"627","2009-06-29",2.73
"628","2009-06-30",2.7
"629","2009-07-01",3.1
"630","2009-07-02",2.91
"631","2009-07-06",2.86
"632","2009-07-07",2.8
"633","2009-07-08",2.79
"634","2009-07-09",2.78
"635","2009-07-10",2.72
"636","2009-07-13",2.68
"637","2009-07-14",2.83
"638","2009-07-15",3.04
"639","2009-07-16",3.04
"640","2009-07-17",3.03
"641","2009-07-20",3.27
"642","2009-07-21",3.28
"643","2009-07-22",3.47
"644","2009-07-23",3.6
"645","2009-07-24",3.52
"646","2009-07-27",3.45
"647","2009-07-28",3.48
"648","2009-07-29",3.5
"649","2009-07-30",3.78
"650","2009-07-31",3.8
"651","2009-08-03",4.34
"652","2009-08-04",4.98
"653","2009-08-05",4.71
"654","2009-08-06",4.72
"655","2009-08-07",4.99
"656","2009-08-10",5.09
"657","2009-08-11",4.94
"658","2009-08-12",5.25
"659","2009-08-13",5.1
"660","2009-08-14",5.31
"661","2009-08-17",5.07
"662","2009-08-18",5.03
"663","2009-08-19",5.05
"664","2009-08-20",5.09
"665","2009-08-21",5.14
"666","2009-08-24",5.22
"667","2009-08-25",5.28
"668","2009-08-26",5.26
"669","2009-08-27",5.14
"670","2009-08-28",5.16
"671","2009-08-31",5.17
"672","2009-09-01",4.97
"673","2009-09-02",4.89
"674","2009-09-03",5.18
"675","2009-09-04",5.48
"676","2009-09-08",5.6
"677","2009-09-09",5.68
"678","2009-09-10",5.63
"679","2009-09-11",5.8
"680","2009-09-14",5.89
"681","2009-09-15",5.84
"682","2009-09-16",5.66
"683","2009-09-17",5.65
"684","2009-09-18",5.35
"685","2009-09-21",5.44
"686","2009-09-22",5.49
"687","2009-09-23",5.5
"688","2009-09-24",5.41
"689","2009-09-25",5.31
"690","2009-09-28",5.45
"691","2009-09-29",5.53
"692","2009-09-30",5.6
"693","2009-10-01",5.55
"694","2009-10-02",5.87
"695","2009-10-05",5.96
"696","2009-10-06",5.81
"697","2009-10-07",5.94
"698","2009-10-08",5.96
"699","2009-10-09",5.99
"700","2009-10-12",6.31
"701","2009-10-13",6.73
"702","2009-10-14",6.66
"703","2009-10-15",6.73
"704","2009-10-16",6.59
"705","2009-10-19",6.53
"706","2009-10-20",6.52
"707","2009-10-21",6.58
"708","2009-10-22",6.74
"709","2009-10-23",6.53
"710","2009-10-26",5.9
"711","2009-10-27",5.48
"712","2009-10-28",5.29
"713","2009-10-29",5.52
"714","2009-10-30",5.18
"715","2009-11-02",5.4
"716","2009-11-03",5.21
"717","2009-11-04",4.83
"718","2009-11-05",5.25
"719","2009-11-06",5.26
"720","2009-11-09",5.07
"721","2009-11-10",5.04
"722","2009-11-11",4.98
"723","2009-11-12",4.76
"724","2009-11-13",4.63
"725","2009-11-16",4.86
"726","2009-11-17",4.84
"727","2009-11-18",4.87
"728","2009-11-19",4.81
"729","2009-11-20",4.75
"730","2009-11-23",4.69
"731","2009-11-24",4.69
"732","2009-11-25",4.73
"733","2009-11-27",4.61
"734","2009-11-30",4.55
"735","2009-12-01",4.69
"736","2009-12-02",5
"737","2009-12-03",5.1
"738","2009-12-04",5.28
"739","2009-12-07",5.26
"740","2009-12-08",5.17
"741","2009-12-09",5.22
"742","2009-12-10",5.24
"743","2009-12-11",5.32
"744","2009-12-14",5.42
"745","2009-12-15",5.4
"746","2009-12-16",5.45
"747","2009-12-17",5.42
"748","2009-12-18",5.48
"749","2009-12-21",5.48
"750","2009-12-22",5.51
"751","2009-12-23",5.56
"752","2009-12-24",5.58
"753","2009-12-28",5.7
"754","2009-12-29",5.8
"755","2009-12-30",5.91
"756","2009-12-31",5.91
"757","2010-01-04",6
"758","2010-01-05",6.05
"759","2010-01-06",6.21
"760","2010-01-07",6.11
"761","2010-01-08",6
"762","2010-01-11",6
"763","2010-01-12",5.9
"764","2010-01-13",5.88
"765","2010-01-14",5.96
"766","2010-01-15",5.97
"767","2010-01-19",5.96
"768","2010-01-20",5.87
"769","2010-01-21",5.75
"770","2010-01-22",5.76
"771","2010-01-25",5.66
"772","2010-01-26",5.6
"773","2010-01-27",5.72
"774","2010-01-28",5.89
"775","2010-01-29",5.75
"776","2010-02-01",5.87
"777","2010-02-02",5.98
"778","2010-02-03",6
"779","2010-02-04",5.73
"780","2010-02-05",5.67
"781","2010-02-08",5.7
"782","2010-02-09",5.67
"783","2010-02-10",5.66
"784","2010-02-11",6
"785","2010-02-12",6
"786","2010-02-16",5.86
"787","2010-02-17",5.7
"788","2010-02-18",5.84
"789","2010-02-19",5.9
"790","2010-02-22",5.91
"791","2010-02-23",5.94
"792","2010-02-24",6
"793","2010-02-25",5.98
"794","2010-02-26",6
"795","2010-03-01",5.87
"796","2010-03-02",5.53
"797","2010-03-03",5.57
"798","2010-03-04",5.48
"799","2010-03-05",5.69
"800","2010-03-08",5.89
"801","2010-03-09",5.94
"802","2010-03-10",5.72
"803","2010-03-11",5.82
"804","2010-03-12",5.72
"805","2010-03-15",5.64
"806","2010-03-16",5.89
"807","2010-03-17",5.94
"808","2010-03-18",5.87
"809","2010-03-19",6
"810","2010-03-22",5.99
"811","2010-03-23",5.98
"812","2010-03-24",5.98
"813","2010-03-25",5.99
"814","2010-03-26",6
"815","2010-03-29",6
"816","2010-03-30",5.98
"817","2010-03-31",5.87
"818","2010-04-01",5.97
"819","2010-04-05",6.02
"820","2010-04-06",6
"821","2010-04-07",5.85
"822","2010-04-08",5.93
"823","2010-04-09",5.9
"824","2010-04-12",5.88
"825","2010-04-13",5.93
"826","2010-04-14",6.12
"827","2010-04-15",6.12
"828","2010-04-16",6.24
"829","2010-04-19",6.25
"830","2010-04-20",6.39
"831","2010-04-21",6.44
"832","2010-04-22",6.51
"833","2010-04-23",6.66
"834","2010-04-26",6.74
"835","2010-04-27",6.68
"836","2010-04-28",6.88
"837","2010-04-29",6.92
"838","2010-04-30",6.76
"839","2010-05-03",6.64
"840","2010-05-04",5.76
"841","2010-05-05",5.29
"842","2010-05-06",5.35
"843","2010-05-07",4.95
"844","2010-05-10",4.88
"845","2010-05-11",4.9
"846","2010-05-12",4.69
"847","2010-05-13",4.79
"848","2010-05-14",4.65
"849","2010-05-17",4.5
"850","2010-05-18",4.3
"851","2010-05-19",4.15
"852","2010-05-20",3.96
"853","2010-05-21",4.15
"854","2010-05-24",4.15
"855","2010-05-25",4.15
"856","2010-05-26",4.03
"857","2010-05-27",4.25
"858","2010-05-28",4.3
"859","2010-06-01",4
"860","2010-06-02",4.23
"861","2010-06-03",4.07
"862","2010-06-04",3.95
"863","2010-06-07",3.8
"864","2010-06-08",3.64
"865","2010-06-09",3.72
"866","2010-06-10",3.77
"867","2010-06-11",4.22
"868","2010-06-14",4.18
"869","2010-06-15",4.31
"870","2010-06-16",4.28
"871","2010-06-17",4.42
"872","2010-06-18",4.43
"873","2010-06-21",4.35
"874","2010-06-22",4.05
"875","2010-06-23",3.96
"876","2010-06-24",3.9
"877","2010-06-25",4.17
"878","2010-06-28",4.16
"879","2010-06-29",4.12
"880","2010-06-30",4.15
"881","2010-07-01",4.05
"882","2010-07-02",4.08
"883","2010-07-06",4.18
"884","2010-07-07",4.26
"885","2010-07-08",4.31
"886","2010-07-09",4.42
"887","2010-07-12",4.36
"888","2010-07-13",4.58
"889","2010-07-14",4.5
"890","2010-07-15",4.62
"891","2010-07-16",4.52
"892","2010-07-19",4.57
"893","2010-07-20",4.6
"894","2010-07-21",4.6
"895","2010-07-22",4.66
"896","2010-07-23",4.93
"897","2010-07-26",5.06
"898","2010-07-27",5.16
"899","2010-07-28",5.47
"900","2010-07-29",5.49
"901","2010-07-30",5.51
"902","2010-08-02",5.58
"903","2010-08-03",5.5
"904","2010-08-04",5.52
"905","2010-08-05",5.4
"906","2010-08-06",5.34
"907","2010-08-09",5.23
"908","2010-08-10",5.15
"909","2010-08-11",5.08
"910","2010-08-12",5.04
"911","2010-08-13",5.03
"912","2010-08-16",5.04
"913","2010-08-17",5.05
"914","2010-08-18",5.31
"915","2010-08-19",5.22
"916","2010-08-20",5.35
"917","2010-08-23",5.19
"918","2010-08-24",5.1
"919","2010-08-25",5.18
"920","2010-08-26",5.27
"921","2010-08-27",5.35
"922","2010-08-30",5.22
"923","2010-08-31",5.2
"924","2010-09-01",5.33
"925","2010-09-02",5.32
"926","2010-09-03",5.41
"927","2010-09-07",5.3
"928","2010-09-08",5.39
"929","2010-09-09",5.34
"930","2010-09-10",5.57
"931","2010-09-13",5.63
"932","2010-09-14",5.6
"933","2010-09-15",5.46
"934","2010-09-16",5.55
"935","2010-09-17",5.5
"936","2010-09-20",5.62
"937","2010-09-21",5.6
"938","2010-09-22",5.61
"939","2010-09-23",5.49
"940","2010-09-24",5.57
"941","2010-09-27",5.61
"942","2010-09-28",5.61
"943","2010-09-29",5.71
"944","2010-09-30",5.67
"945","2010-10-01",5.86
"946","2010-10-04",5.82
"947","2010-10-05",5.9
"948","2010-10-06",5.83
"949","2010-10-07",6.11
"950","2010-10-08",6.01
"951","2010-10-11",6.14
"952","2010-10-12",6.05
"953","2010-10-13",6.17
"954","2010-10-14",6.17
"955","2010-10-15",6.03
"956","2010-10-18",5.98
"957","2010-10-19",5.92
"958","2010-10-20",6.01
"959","2010-10-21",6.05
"960","2010-10-22",6.27
"961","2010-10-25",6.17
"962","2010-10-26",6.23
"963","2010-10-27",6.21
"964","2010-10-28",6.12
"965","2010-10-29",6
"966","2010-11-01",5.94
"967","2010-11-02",6.03
"968","2010-11-03",5.94
"969","2010-11-04",6
"970","2010-11-05",5.97
"971","2010-11-08",5.97
"972","2010-11-09",5.97
"973","2010-11-10",5.95
"974","2010-11-11",5.96
"975","2010-11-12",5.87
"976","2010-11-15",5.83
"977","2010-11-16",5.77
"978","2010-11-17",5.71
"979","2010-11-18",5.85
"980","2010-11-19",5.88
"981","2010-11-22",5.84
"982","2010-11-23",5.85
"983","2010-11-24",5.91
"984","2010-11-26",5.86
"985","2010-11-29",5.91
"986","2010-11-30",5.81
"987","2010-12-01",5.89
"988","2010-12-02",5.92
"989","2010-12-03",5.89
"990","2010-12-06",5.83
"991","2010-12-07",5.86
"992","2010-12-08",5.89
"993","2010-12-09",5.89
"994","2010-12-10",6
"995","2010-12-13",5.87
"996","2010-12-14",5.9
"997","2010-12-15",5.88
"998","2010-12-16",5.89
"999","2010-12-17",5.9
"1000","2010-12-20",5.94
