"","date","DRAD"
"195","2007-10-10",32.599998
"196","2007-10-11",32.5
"197","2007-10-12",33.5
"198","2007-10-15",34.700001
"199","2007-10-16",33.299999
"200","2007-10-17",34.5
"201","2007-10-18",34.700001
"202","2007-10-19",32.799999
"203","2007-10-22",35.599998
"204","2007-10-23",35.700001
"205","2007-10-24",35.5
"206","2007-10-25",31.200001
"207","2007-10-26",31.4
"208","2007-10-29",33.099998
"209","2007-10-30",33.099998
"210","2007-10-31",33.099998
"211","2007-11-01",32.700001
"212","2007-11-02",32.5
"213","2007-11-05",32.5
"214","2007-11-06",33.700001
"215","2007-11-07",33
"216","2007-11-08",35.5
"217","2007-11-09",33.299999
"218","2007-11-12",32.900002
"219","2007-11-13",34.099998
"220","2007-11-14",35.900002
"221","2007-11-15",37.5
"222","2007-11-16",37.200001
"223","2007-11-19",35.299999
"224","2007-11-20",34.400002
"225","2007-11-21",32.299999
"226","2007-11-23",31.5
"227","2007-11-26",36.599998
"228","2007-11-27",33.299999
"229","2007-11-28",35.700001
"230","2007-11-29",35.900002
"231","2007-11-30",35.799999
"232","2007-12-03",37.900002
"233","2007-12-04",34.599998
"234","2007-12-05",34.599998
"235","2007-12-06",34.5
"236","2007-12-07",34.900002
"237","2007-12-10",36
"238","2007-12-11",38.900002
"239","2007-12-12",36.400002
"240","2007-12-13",35.700001
"241","2007-12-14",37.5
"242","2007-12-17",37.299999
"243","2007-12-18",36.5
"244","2007-12-19",36
"245","2007-12-20",38.200001
"246","2007-12-21",37.200001
"247","2007-12-24",37.099998
"248","2007-12-26",35.799999
"249","2007-12-27",35.700001
"250","2007-12-28",35.400002
"251","2007-12-31",36.400002
"252","2008-01-02",34.5
"253","2008-01-03",33.5
"254","2008-01-04",33.299999
"255","2008-01-07",36.299999
"256","2008-01-08",29.9
"257","2008-01-09",29.700001
"258","2008-01-10",29.5
"259","2008-01-11",29.9
"260","2008-01-14",28.1
"261","2008-01-15",29
"262","2008-01-16",29
"263","2008-01-17",29.200001
"264","2008-01-18",29.200001
"265","2008-01-22",29.4
"266","2008-01-23",26.4
"267","2008-01-24",27.5
"268","2008-01-25",27.700001
"269","2008-01-28",28.700001
"270","2008-01-29",27.6
"271","2008-01-30",26
"272","2008-01-31",27.700001
"273","2008-02-01",26.4
"274","2008-02-04",25.9
"275","2008-02-05",27.299999
"276","2008-02-06",26.299999
"277","2008-02-07",27.299999
"278","2008-02-08",29.4
"279","2008-02-11",31.700001
"280","2008-02-12",31.799999
"281","2008-02-13",27.200001
"282","2008-02-14",28
"283","2008-02-15",28.4
"284","2008-02-19",29.9
"285","2008-02-20",29.1
"286","2008-02-21",29
"287","2008-02-22",29.700001
"288","2008-02-25",29.799999
"289","2008-02-26",29
"290","2008-02-27",29
"291","2008-02-28",30.5
"292","2008-02-29",28.799999
"293","2008-03-03",27.299999
"294","2008-03-04",27.799999
"295","2008-03-05",28.700001
"296","2008-03-06",27.700001
"297","2008-03-07",28.5
"298","2008-03-10",29
"299","2008-03-11",29
"300","2008-03-12",29
"301","2008-03-13",30
"302","2008-03-14",31.1
"303","2008-03-17",27.1
"304","2008-03-18",28.9
"305","2008-03-19",28.200001
"306","2008-03-20",27
"307","2008-03-24",26.5
"308","2008-03-25",26.799999
"309","2008-03-26",28.700001
"310","2008-03-27",27.5
"311","2008-03-28",27.4
"312","2008-03-31",28.200001
"313","2008-04-01",27.6
"314","2008-04-02",28.1
"315","2008-04-03",26.4
"316","2008-04-04",26.200001
"317","2008-04-07",27.799999
"318","2008-04-08",29.200001
"319","2008-04-09",29.799999
"320","2008-04-10",29.6
"321","2008-04-11",30
"322","2008-04-14",29.4
"323","2008-04-15",26.5
"324","2008-04-16",26.799999
"325","2008-04-17",29.1
"326","2008-04-18",28.1
"327","2008-04-21",26.200001
"328","2008-04-22",27.1
"329","2008-04-23",26.700001
"330","2008-04-24",21.9
"331","2008-04-25",22.4
"332","2008-04-28",22.6
"333","2008-04-29",24
"334","2008-04-30",25
"335","2008-05-01",25
"336","2008-05-02",25.4
"337","2008-05-05",23.799999
"338","2008-05-06",22.200001
"339","2008-05-07",22.4
"340","2008-05-08",22.200001
"341","2008-05-09",22.4
"342","2008-05-12",22
"343","2008-05-13",21.9
"344","2008-05-14",22.6
"345","2008-05-15",23.200001
"346","2008-05-16",23.1
"347","2008-05-19",22.6
"348","2008-05-20",22.6
"349","2008-05-21",22.799999
"350","2008-05-22",23.700001
"351","2008-05-23",24.200001
"352","2008-05-27",24
"353","2008-05-28",26
"354","2008-05-29",24
"355","2008-05-30",22.4
"356","2008-06-02",23.200001
"357","2008-06-03",22.200001
"358","2008-06-04",23.5
"359","2008-06-05",23
"360","2008-06-06",23.4
"361","2008-06-09",23.6
"362","2008-06-10",23
"363","2008-06-11",23.6
"364","2008-06-12",23.6
"365","2008-06-13",24.299999
"366","2008-06-16",23.700001
"367","2008-06-17",23.6
"368","2008-06-18",23.700001
"369","2008-06-19",23.6
"370","2008-06-20",22.299999
"371","2008-06-23",22.299999
"372","2008-06-24",22.200001
"373","2008-06-25",22.5
"374","2008-06-26",22
"375","2008-06-27",22.1
"376","2008-06-30",21.1
"377","2008-07-01",22
"378","2008-07-02",21.1
"379","2008-07-03",20.4
"380","2008-07-07",21
"381","2008-07-08",19.700001
"382","2008-07-09",19.4
"383","2008-07-10",19.1
"384","2008-07-11",18.700001
"385","2008-07-14",19.6
"386","2008-07-15",18.5
"387","2008-07-16",17.6
"388","2008-07-17",17
"389","2008-07-18",18.1
"390","2008-07-21",16.700001
"391","2008-07-22",17
"392","2008-07-23",17
"393","2008-07-24",17
"394","2008-07-25",17.5
"395","2008-07-28",17.4
"396","2008-07-29",17.200001
"397","2008-07-30",17
"398","2008-07-31",17.1
"399","2008-08-01",17
"400","2008-08-04",16.9
"401","2008-08-05",17.299999
"402","2008-08-06",16.5
"403","2008-08-07",16
"404","2008-08-08",16.5
"405","2008-08-11",16.299999
"406","2008-08-12",17.9
"407","2008-08-13",19
"408","2008-08-14",19
"409","2008-08-15",19.1
"410","2008-08-18",19
"411","2008-08-19",19
"412","2008-08-20",18.700001
"413","2008-08-21",18.5
"414","2008-08-22",17
"415","2008-08-25",15.5
"416","2008-08-26",15.5
"417","2008-08-27",15.7
"418","2008-08-28",15.9
"419","2008-08-29",15.8
"420","2008-09-02",15.6
"421","2008-09-03",15.6
"422","2008-09-04",14
"423","2008-09-05",15.2
"424","2008-09-08",14.3
"425","2008-09-09",14.1
"426","2008-09-10",14.5
"427","2008-09-11",13.8
"428","2008-09-12",14.3
"429","2008-09-15",13.6
"430","2008-09-16",14.2
"431","2008-09-17",13
"432","2008-09-18",12.7
"433","2008-09-19",13.5
"434","2008-09-22",13.4
"435","2008-09-23",13.3
"436","2008-09-24",12.5
"437","2008-09-25",12.7
"438","2008-09-26",12.6
"439","2008-09-29",11.7
"440","2008-09-30",11.4
"441","2008-10-01",11.4
"442","2008-10-02",12
"443","2008-10-03",11.5
"444","2008-10-06",10.7
"445","2008-10-07",11.5
"446","2008-10-08",10.6
"447","2008-10-09",9.4
"448","2008-10-10",9.9
"449","2008-10-13",11.1
"450","2008-10-14",10.1
"451","2008-10-15",9.6
"452","2008-10-16",9.8
"453","2008-10-17",10.8
"454","2008-10-20",10.3
"455","2008-10-21",9.1
"456","2008-10-22",8.1
"457","2008-10-23",8.5
"458","2008-10-24",7.5
"459","2008-10-27",7.4
"460","2008-10-28",7.1
"461","2008-10-29",7.7
"462","2008-10-30",8.3
"463","2008-10-31",8.2
"464","2008-11-03",8.8
"465","2008-11-04",9.3
"466","2008-11-05",7.9
"467","2008-11-06",7.1
"468","2008-11-07",7.9
"469","2008-11-10",7.7
"470","2008-11-11",7
"471","2008-11-12",7.1
"472","2008-11-13",6.8
"473","2008-11-14",6.9
"474","2008-11-17",6.9
"475","2008-11-18",6
"476","2008-11-19",5.9
"477","2008-11-20",5.3
"478","2008-11-21",5.6
"479","2008-11-24",5.7
"480","2008-11-25",5.7
"481","2008-11-26",5.7
"482","2008-11-28",5.7
"483","2008-12-01",5.6
"484","2008-12-02",5.6
"485","2008-12-03",5.6
"486","2008-12-04",4.8
"487","2008-12-05",5
"488","2008-12-08",5.4
"489","2008-12-09",5.4
"490","2008-12-10",4.9
"491","2008-12-11",5.5
"492","2008-12-12",5.5
"493","2008-12-15",5.5
"494","2008-12-16",5.8
"495","2008-12-17",5.6
"496","2008-12-18",5.4
"497","2008-12-19",5
"498","2008-12-22",5.5
"499","2008-12-23",5.5
"500","2008-12-24",5.8
"501","2008-12-26",5.3
"502","2008-12-29",5.1
"503","2008-12-30",5.5
"504","2008-12-31",5.8
"505","2009-01-02",6.4
"506","2009-01-05",6.5
"507","2009-01-06",6.9
"508","2009-01-07",6.6
"509","2009-01-08",6.9
"510","2009-01-09",6.8
"511","2009-01-12",7.3
"512","2009-01-13",7.2
"513","2009-01-14",9.5
"514","2009-01-15",9.6
"515","2009-01-16",10.1
"516","2009-01-20",9.3
"517","2009-01-21",9.5
"518","2009-01-22",9.2
"519","2009-01-23",9.1
"520","2009-01-26",9.6
"521","2009-01-27",9.7
"522","2009-01-28",9.7
"523","2009-01-29",8.9
"524","2009-01-30",8.7
"525","2009-02-02",8.6
"526","2009-02-03",9
"527","2009-02-04",9.5
"528","2009-02-05",10.5
"529","2009-02-06",11
"530","2009-02-09",11
"531","2009-02-10",11
"532","2009-02-11",9.9
"533","2009-02-12",9.7
"534","2009-02-13",9.7
"535","2009-02-17",9.6
"536","2009-02-18",9.9
"537","2009-02-19",10
"538","2009-02-20",9
"539","2009-02-23",9.4
"540","2009-02-24",10.1
"541","2009-02-25",10.1
"542","2009-02-26",10.1
"543","2009-02-27",9.8
"544","2009-03-02",9.9
"545","2009-03-03",9.8
"546","2009-03-04",9.4
"547","2009-03-05",9
"548","2009-03-06",8.8
"549","2009-03-09",8.6
"550","2009-03-10",8.6
"551","2009-03-11",9.1
"552","2009-03-12",8.7
"553","2009-03-13",8.7
"554","2009-03-16",8.6
"555","2009-03-17",9.1
"556","2009-03-18",9.1
"557","2009-03-19",10.3
"558","2009-03-20",9.6
"559","2009-03-23",9.5
"560","2009-03-24",10
"561","2009-03-25",9.5
"562","2009-03-26",10.5
"563","2009-03-27",10
"564","2009-03-30",10.4
"565","2009-03-31",10.7
"566","2009-04-01",11.7
"567","2009-04-02",13.1
"568","2009-04-03",12.5
"569","2009-04-06",14.1
"570","2009-04-07",13.6
"571","2009-04-08",13.8
"572","2009-04-09",16
"573","2009-04-13",14.7
"574","2009-04-14",13.1
"575","2009-04-15",14.1
"576","2009-04-16",14.6
"577","2009-04-17",14
"578","2009-04-20",12.9
"579","2009-04-21",13.4
"580","2009-04-22",13.5
"581","2009-04-23",13.3
"582","2009-04-24",12.8
"583","2009-04-27",12.2
"584","2009-04-28",12.5
"585","2009-04-29",12.8
"586","2009-04-30",13.7
"587","2009-05-01",12.8
"588","2009-05-04",12.6
"589","2009-05-05",12.6
"590","2009-05-06",12.3
"591","2009-05-07",12.4
"592","2009-05-08",12.1
"593","2009-05-11",12.2
"594","2009-05-12",11.8
"595","2009-05-13",12.1
"596","2009-05-14",11.8
"597","2009-05-15",12
"598","2009-05-18",11.6
"599","2009-05-19",12.3
"600","2009-05-20",12.3
"601","2009-05-21",13
"602","2009-05-22",12.5
"603","2009-05-26",12.4
"604","2009-05-27",12.5
"605","2009-05-28",12.4
"606","2009-05-29",12
"607","2009-06-01",12.3
"608","2009-06-02",12.5
"609","2009-06-03",12.4
"610","2009-06-04",12.4
"611","2009-06-05",13
"612","2009-06-08",13
"613","2009-06-09",13.3
"614","2009-06-10",12.4
"615","2009-06-11",12.5
"616","2009-06-12",12.4
"617","2009-06-15",12.4
"618","2009-06-16",12.4
"619","2009-06-17",12.3
"620","2009-06-18",11.9
"621","2009-06-19",12.1
"622","2009-06-22",11.2
"623","2009-06-23",11.5
"624","2009-06-24",10.9
"625","2009-06-25",10.9
"626","2009-06-26",10.8
"627","2009-06-29",12.3
"628","2009-06-30",12.8
"629","2009-07-01",12.1
"630","2009-07-02",11.9
"631","2009-07-06",12.3
"632","2009-07-07",12.2
"633","2009-07-08",11.8
"634","2009-07-09",12.1
"635","2009-07-10",11.9
"636","2009-07-13",11.9
"637","2009-07-14",12.5
"638","2009-07-15",12.7
"639","2009-07-16",12
"640","2009-07-17",12
"641","2009-07-20",12.6
"642","2009-07-21",13
"643","2009-07-22",12.2
"644","2009-07-23",19.200001
"645","2009-07-24",19
"646","2009-07-27",19
"647","2009-07-28",22
"648","2009-07-29",21.4
"649","2009-07-30",21
"650","2009-07-31",20.799999
"651","2009-08-03",21.6
"652","2009-08-04",21.4
"653","2009-08-05",20.5
"654","2009-08-06",20.700001
"655","2009-08-07",20.799999
"656","2009-08-10",20
"657","2009-08-11",20.1
"658","2009-08-12",20.1
"659","2009-08-13",20
"660","2009-08-14",19
"661","2009-08-17",18.799999
"662","2009-08-18",20
"663","2009-08-19",19.5
"664","2009-08-20",19.200001
"665","2009-08-21",19.799999
"666","2009-08-24",20.200001
"667","2009-08-25",20.1
"668","2009-08-26",20.299999
"669","2009-08-27",20.5
"670","2009-08-28",21.4
"671","2009-08-31",21.299999
"672","2009-09-01",19.799999
"673","2009-09-02",20.799999
"674","2009-09-03",21.200001
"675","2009-09-04",21.5
"676","2009-09-08",22.1
"677","2009-09-09",22.799999
"678","2009-09-10",23.299999
"679","2009-09-11",23.5
"680","2009-09-14",23.200001
"681","2009-09-15",23.299999
"682","2009-09-16",24
"683","2009-09-17",23.9
"684","2009-09-18",25.299999
"685","2009-09-21",27.4
"686","2009-09-22",27.5
"687","2009-09-23",27.5
"688","2009-09-24",27.799999
"689","2009-09-25",27.5
"690","2009-09-28",29.1
"691","2009-09-29",29.9
"692","2009-09-30",28.5
"693","2009-10-01",28.1
"694","2009-10-02",27.5
"695","2009-10-05",26.799999
"696","2009-10-06",26.4
"697","2009-10-07",26
"698","2009-10-08",26.299999
"699","2009-10-09",26.5
"700","2009-10-12",25.799999
"701","2009-10-13",26.6
"702","2009-10-14",26.9
"703","2009-10-15",27
"704","2009-10-16",26
"705","2009-10-19",26
"706","2009-10-20",25.799999
"707","2009-10-21",26
"708","2009-10-22",24
"709","2009-10-23",24
"710","2009-10-26",23.5
"711","2009-10-27",23
"712","2009-10-28",23.9
"713","2009-10-29",24.6
"714","2009-10-30",24.5
"715","2009-11-02",23.299999
"716","2009-11-03",23
"717","2009-11-04",22.200001
"718","2009-11-05",22.4
"719","2009-11-06",22.9
"720","2009-11-09",23.6
"721","2009-11-10",22.5
"722","2009-11-11",22.799999
"723","2009-11-12",22.799999
"724","2009-11-13",22.1
"725","2009-11-16",22.700001
"726","2009-11-17",22.5
"727","2009-11-18",22.5
"728","2009-11-19",22.5
"729","2009-11-20",22.200001
"730","2009-11-23",22.200001
"731","2009-11-24",23.299999
"732","2009-11-25",23
"733","2009-11-27",23.200001
"734","2009-11-30",23.4
"735","2009-12-01",23
"736","2009-12-02",22.700001
"737","2009-12-03",22.200001
"738","2009-12-04",22.200001
"739","2009-12-07",21.200001
"740","2009-12-08",21.200001
"741","2009-12-09",20.9
"742","2009-12-10",20.200001
"743","2009-12-11",19.6
"744","2009-12-14",19.4
"745","2009-12-15",19.1
"746","2009-12-16",19
"747","2009-12-17",19.799999
"748","2009-12-18",18.799999
"749","2009-12-21",18.9
"750","2009-12-22",19.5
"751","2009-12-23",19.299999
"752","2009-12-24",19.700001
"753","2009-12-28",19.799999
"754","2009-12-29",20
"755","2009-12-30",20.4
"756","2009-12-31",21
"757","2010-01-04",20.5
"758","2010-01-05",20.5
"759","2010-01-06",20
"760","2010-01-07",20.9
"761","2010-01-08",20.9
"762","2010-01-11",20.799999
"763","2010-01-12",20.700001
"764","2010-01-13",20.6
"765","2010-01-14",20.200001
"766","2010-01-15",20.4
"767","2010-01-19",20.6
"768","2010-01-20",21.200001
"769","2010-01-21",21
"770","2010-01-22",20.799999
"771","2010-01-25",20.799999
"772","2010-01-26",20.200001
"773","2010-01-27",20.200001
"774","2010-01-28",19.9
"775","2010-01-29",19.799999
"776","2010-02-01",19.9
"777","2010-02-02",19.9
"778","2010-02-03",19.6
"779","2010-02-04",19
"780","2010-02-05",18.700001
"781","2010-02-08",18.799999
"782","2010-02-09",18.9
"783","2010-02-10",19.6
"784","2010-02-11",18.700001
"785","2010-02-12",18.700001
"786","2010-02-16",18.700001
"787","2010-02-17",19.200001
"788","2010-02-18",19.1
"789","2010-02-19",18.9
"790","2010-02-22",19.5
"791","2010-02-23",20
"792","2010-02-24",19.5
"793","2010-02-25",19.4
"794","2010-02-26",18.5
"795","2010-03-01",18.5
"796","2010-03-02",18.4
"797","2010-03-03",18.299999
"798","2010-03-04",19.5
"799","2010-03-05",20
"800","2010-03-08",21.6
"801","2010-03-09",21.299999
"802","2010-03-10",20.299999
"803","2010-03-11",20.299999
"804","2010-03-12",20.5
"805","2010-03-15",20.6
"806","2010-03-16",20.5
"807","2010-03-17",20.9
"808","2010-03-18",20.799999
"809","2010-03-19",20.9
"810","2010-03-22",20.9
"811","2010-03-23",20.799999
"812","2010-03-24",20.9
"813","2010-03-25",20.5
"814","2010-03-26",20.299999
"815","2010-03-29",20
"816","2010-03-30",20.299999
"817","2010-03-31",20.5
"818","2010-04-01",20.299999
"819","2010-04-05",20.6
"820","2010-04-06",21.5
"821","2010-04-07",21.1
"822","2010-04-08",21.5
"823","2010-04-09",21.6
"824","2010-04-12",21.5
"825","2010-04-13",21.4
"826","2010-04-14",21.4
"827","2010-04-15",21.200001
"828","2010-04-16",21.1
"829","2010-04-19",20.700001
"830","2010-04-20",20.4
"831","2010-04-21",20.4
"832","2010-04-22",20.1
"833","2010-04-23",20.6
"834","2010-04-26",23.9
"835","2010-04-27",21.700001
"836","2010-04-28",21
"837","2010-04-29",22.299999
"838","2010-04-30",22.1
"839","2010-05-03",22.200001
"840","2010-05-04",21.9
"841","2010-05-05",23.200001
"842","2010-05-06",21.799999
"843","2010-05-07",24.9
"844","2010-05-10",24.700001
"845","2010-05-11",24.200001
"846","2010-05-12",23.6
"847","2010-05-13",23.700001
"848","2010-05-14",23.1
"849","2010-05-17",23.5
"850","2010-05-18",22.9
"851","2010-05-19",22.4
"852","2010-05-20",21.5
"853","2010-05-21",21.299999
"854","2010-05-24",21
"855","2010-05-25",21
"856","2010-05-26",20.700001
"857","2010-05-27",21
"858","2010-05-28",21
"859","2010-06-01",21.200001
"860","2010-06-02",21.299999
"861","2010-06-03",21.1
"862","2010-06-04",21
"863","2010-06-07",20.700001
"864","2010-06-08",20.6
"865","2010-06-09",21.200001
"866","2010-06-10",21.1
"867","2010-06-11",21.9
"868","2010-06-14",21.700001
"869","2010-06-15",21.9
"870","2010-06-16",21.799999
"871","2010-06-17",23
"872","2010-06-18",22.1
"873","2010-06-21",21.6
"874","2010-06-22",21.4
"875","2010-06-23",21
"876","2010-06-24",20.799999
"877","2010-06-25",21.1
"878","2010-06-28",21
"879","2010-06-29",21
"880","2010-06-30",20.799999
"881","2010-07-01",20.6
"882","2010-07-02",21
"883","2010-07-06",20.799999
"884","2010-07-07",21
"885","2010-07-08",21
"886","2010-07-09",21.299999
"887","2010-07-12",20.700001
"888","2010-07-13",20.5
"889","2010-07-14",19.9
"890","2010-07-15",20
"891","2010-07-16",19
"892","2010-07-19",19.4
"893","2010-07-20",19.4
"894","2010-07-21",18.799999
"895","2010-07-22",18.200001
"896","2010-07-23",18.700001
"897","2010-07-26",19.299999
"898","2010-07-27",19.700001
"899","2010-07-28",19.1
"900","2010-07-29",18.5
"901","2010-07-30",18.4
"902","2010-08-02",18.4
"903","2010-08-03",17.5
"904","2010-08-04",17.5
"905","2010-08-05",18.299999
"906","2010-08-06",18
"907","2010-08-09",18.299999
"908","2010-08-10",18.9
"909","2010-08-11",17.6
"910","2010-08-12",17.4
"911","2010-08-13",17.799999
"912","2010-08-16",18.200001
"913","2010-08-17",18.1
"914","2010-08-18",18.200001
"915","2010-08-19",19.4
"916","2010-08-20",19.4
"917","2010-08-23",18
"918","2010-08-24",19
"919","2010-08-25",18.799999
"920","2010-08-26",18.6
"921","2010-08-27",18.700001
"922","2010-08-30",18.9
"923","2010-08-31",19.5
"924","2010-09-01",20.4
"925","2010-09-02",20.4
"926","2010-09-03",20.200001
"927","2010-09-07",19.9
"928","2010-09-08",19.5
"929","2010-09-09",20
"930","2010-09-10",19.4
"931","2010-09-13",19.799999
"932","2010-09-14",19.6
"933","2010-09-15",18.9
"934","2010-09-16",19.5
"935","2010-09-17",19.5
"936","2010-09-20",19.799999
"937","2010-09-21",19.9
"938","2010-09-22",20
"939","2010-09-23",20
"940","2010-09-24",20.4
"941","2010-09-27",20.1
"942","2010-09-28",20.5
"943","2010-09-29",19.9
"944","2010-09-30",20.4
"945","2010-10-01",20.5
"946","2010-10-04",21.1
"947","2010-10-05",21.1
"948","2010-10-06",20.799999
"949","2010-10-07",21.4
"950","2010-10-08",21.1
"951","2010-10-11",21
"952","2010-10-12",20.5
"953","2010-10-13",21
"954","2010-10-14",20.4
"955","2010-10-15",19.799999
"956","2010-10-18",20.4
"957","2010-10-19",19.799999
"958","2010-10-20",19.4
"959","2010-10-21",19.799999
"960","2010-10-22",20.1
"961","2010-10-25",19.9
"962","2010-10-26",19.5
"963","2010-10-27",19.1
"964","2010-10-28",19.200001
"965","2010-10-29",19.200001
"966","2010-11-01",19.5
"967","2010-11-02",19.1
"968","2010-11-03",19.299999
"969","2010-11-04",18.799999
"970","2010-11-05",20.5
"971","2010-11-08",20.799999
"972","2010-11-09",20.9
"973","2010-11-10",20.6
"974","2010-11-11",21.4
"975","2010-11-12",22
"976","2010-11-15",22
"977","2010-11-16",21.799999
"978","2010-11-17",21.6
"979","2010-11-18",21.9
"980","2010-11-19",21.6
"981","2010-11-22",21
"982","2010-11-23",20.700001
"983","2010-11-24",20.9
"984","2010-11-26",21
"985","2010-11-29",20.9
"986","2010-11-30",21.5
"987","2010-12-01",21.1
"988","2010-12-02",21
"989","2010-12-03",20.799999
"990","2010-12-06",21
"991","2010-12-07",20.200001
"992","2010-12-08",20.4
"993","2010-12-09",20.5
"994","2010-12-10",20.4
