"","date","LH"
"260","2008-01-14",77.849998
"261","2008-01-15",76.050003
"262","2008-01-16",76.309998
"263","2008-01-17",74.650002
"264","2008-01-18",74.940002
"265","2008-01-22",74.089996
"266","2008-01-23",73.360001
"267","2008-01-24",73.080002
"268","2008-01-25",73.5
"269","2008-01-28",74.550003
"270","2008-01-29",74.940002
"271","2008-01-30",73.839996
"272","2008-01-31",73.769997
"273","2008-02-01",74.209999
"274","2008-02-04",73.900002
"275","2008-02-05",72.660004
"276","2008-02-06",73.410004
"277","2008-02-07",77.760002
"278","2008-02-08",79.110001
"279","2008-02-11",79.220001
"280","2008-02-12",79.519997
"281","2008-02-13",80.5
"282","2008-02-14",79.32
"283","2008-02-15",79.760002
"284","2008-02-19",80.410004
"285","2008-02-20",80.269997
"286","2008-02-21",79.610001
"287","2008-02-22",79.290001
"288","2008-02-25",79.160004
"289","2008-02-26",79.400002
"290","2008-02-27",78.879997
"291","2008-02-28",78.839996
"292","2008-02-29",77.309998
"293","2008-03-03",76.900002
"294","2008-03-04",78.889999
"295","2008-03-05",79.32
"296","2008-03-06",78.690002
"297","2008-03-07",77.57
"298","2008-03-10",77.209999
"299","2008-03-11",77.68
"300","2008-03-12",76.790001
"301","2008-03-13",76.400002
"302","2008-03-14",75.050003
"303","2008-03-17",73.779999
"304","2008-03-18",75.139999
"305","2008-03-19",75.360001
"306","2008-03-20",74.459999
"307","2008-03-24",74.900002
"308","2008-03-25",74.5
"309","2008-03-26",73.690002
"310","2008-03-27",74.099998
"311","2008-03-28",73
"312","2008-03-31",73.68
"313","2008-04-01",74.589996
"314","2008-04-02",75.339996
"315","2008-04-03",74.870003
"316","2008-04-04",73.879997
"317","2008-04-07",73
"318","2008-04-08",73
"319","2008-04-09",75.040001
"320","2008-04-10",74.739998
"321","2008-04-11",74.18
"322","2008-04-14",73.919998
"323","2008-04-15",73.629997
"324","2008-04-16",74
"325","2008-04-17",73.529999
"326","2008-04-18",74.75
"327","2008-04-21",76.339996
"328","2008-04-22",74.739998
"329","2008-04-23",77.129997
"330","2008-04-24",74.25
"331","2008-04-25",74.889999
"332","2008-04-28",75.459999
"333","2008-04-29",74.940002
"334","2008-04-30",75.620003
"335","2008-05-01",76.169998
"336","2008-05-02",76.080002
"337","2008-05-05",75.739998
"338","2008-05-06",76.400002
"339","2008-05-07",75.629997
"340","2008-05-08",76.800003
"341","2008-05-09",77.040001
"342","2008-05-12",77.730003
"343","2008-05-13",77.129997
"344","2008-05-14",77.279999
"345","2008-05-15",76.080002
"346","2008-05-16",75.93
"347","2008-05-19",76.019997
"348","2008-05-20",76.07
"349","2008-05-21",75.68
"350","2008-05-22",76.330002
"351","2008-05-23",75.459999
"352","2008-05-27",75.279999
"353","2008-05-28",74.330002
"354","2008-05-29",73.620003
"355","2008-05-30",73.790001
"356","2008-06-02",74.760002
"357","2008-06-03",75.019997
"358","2008-06-04",74.419998
"359","2008-06-05",75.349998
"360","2008-06-06",73.879997
"361","2008-06-09",74.169998
"362","2008-06-10",74.449997
"363","2008-06-11",74
"364","2008-06-12",74.019997
"365","2008-06-13",73.75
"366","2008-06-16",73.599998
"367","2008-06-17",72.239998
"368","2008-06-18",70.57
"369","2008-06-19",71.489998
"370","2008-06-20",69.919998
"371","2008-06-23",69.800003
"372","2008-06-24",69.059998
"373","2008-06-25",70.169998
"374","2008-06-26",70.239998
"375","2008-06-27",69.279999
"376","2008-06-30",69.629997
"377","2008-07-01",68.800003
"378","2008-07-02",67.510002
"379","2008-07-03",67.720001
"380","2008-07-07",67.720001
"381","2008-07-08",68.489998
"382","2008-07-09",68.43
"383","2008-07-10",68.900002
"384","2008-07-11",67.400002
"385","2008-07-14",67.690002
"386","2008-07-15",67.760002
"387","2008-07-16",67.800003
"388","2008-07-17",68.919998
"389","2008-07-18",70.029999
"390","2008-07-21",70.32
"391","2008-07-22",71.93
"392","2008-07-23",71.650002
"393","2008-07-24",66.870003
"394","2008-07-25",67.919998
"395","2008-07-28",66.709999
"396","2008-07-29",67.25
"397","2008-07-30",67.440002
"398","2008-07-31",67.580002
"399","2008-08-01",67.830002
"400","2008-08-04",68.839996
"401","2008-08-05",70.459999
"402","2008-08-06",70.239998
"403","2008-08-07",70.349998
"404","2008-08-08",71.68
"405","2008-08-11",72.400002
"406","2008-08-12",72.400002
"407","2008-08-13",72.160004
"408","2008-08-14",72.209999
"409","2008-08-15",73.129997
"410","2008-08-18",73.239998
"411","2008-08-19",73.269997
"412","2008-08-20",72.400002
"413","2008-08-21",72.510002
"414","2008-08-22",72.400002
"415","2008-08-25",72
"416","2008-08-26",72.309998
"417","2008-08-27",73.07
"418","2008-08-28",73.559998
"419","2008-08-29",73.150002
"420","2008-09-02",73.809998
"421","2008-09-03",74.330002
"422","2008-09-04",73.059998
"423","2008-09-05",72.989998
"424","2008-09-08",75.169998
"425","2008-09-09",74.389999
"426","2008-09-10",74
"427","2008-09-11",74.379997
"428","2008-09-12",74.080002
"429","2008-09-15",74.190002
"430","2008-09-16",73
"431","2008-09-17",71.160004
"432","2008-09-18",73.550003
"433","2008-09-19",73.550003
"434","2008-09-22",71.360001
"435","2008-09-23",69.989998
"436","2008-09-24",70.519997
"437","2008-09-25",70.580002
"438","2008-09-26",69.529999
"439","2008-09-29",68.209999
"440","2008-09-30",69.5
"441","2008-10-01",69.209999
"442","2008-10-02",67.540001
"443","2008-10-03",66.330002
"444","2008-10-06",62.98
"445","2008-10-07",61.73
"446","2008-10-08",60.630001
"447","2008-10-09",56.25
"448","2008-10-10",54.34
"449","2008-10-13",60.299999
"450","2008-10-14",59.990002
"451","2008-10-15",58
"452","2008-10-16",59.73
"453","2008-10-17",59.619999
"454","2008-10-20",61.299999
"455","2008-10-21",61.240002
"456","2008-10-22",58.48
"457","2008-10-23",59.900002
"458","2008-10-24",60.150002
"459","2008-10-27",58.040001
"460","2008-10-28",60.279999
"461","2008-10-29",60.049999
"462","2008-10-30",60.959999
"463","2008-10-31",61.490002
"464","2008-11-03",61.43
"465","2008-11-04",63.23
"466","2008-11-05",62.099998
"467","2008-11-06",62.060001
"468","2008-11-07",63.66
"469","2008-11-10",63.5
"470","2008-11-11",62.619999
"471","2008-11-12",62.66
"472","2008-11-13",64.629997
"473","2008-11-14",64.620003
"474","2008-11-17",63.439999
"475","2008-11-18",63.599998
"476","2008-11-19",60.360001
"477","2008-11-20",58.889999
"478","2008-11-21",59.709999
"479","2008-11-24",61.41
"480","2008-11-25",61.560001
"481","2008-11-26",62.509998
"482","2008-11-28",63.360001
"483","2008-12-01",59.560001
"484","2008-12-02",59.419998
"485","2008-12-03",61.09
"486","2008-12-04",61.639999
"487","2008-12-05",63.779999
"488","2008-12-08",63.049999
"489","2008-12-09",61.759998
"490","2008-12-10",62.73
"491","2008-12-11",62.540001
"492","2008-12-12",62.200001
"493","2008-12-15",61.330002
"494","2008-12-16",63.639999
"495","2008-12-17",63.650002
"496","2008-12-18",63.779999
"497","2008-12-19",63.099998
"498","2008-12-22",63.540001
"499","2008-12-23",62.25
"500","2008-12-24",61.860001
"501","2008-12-26",62.93
"502","2008-12-29",63.509998
"503","2008-12-30",64.169998
"504","2008-12-31",64.410004
"505","2009-01-02",64.93
"506","2009-01-05",65.660004
"507","2009-01-06",61.400002
"508","2009-01-07",60.59
"509","2009-01-08",60.720001
"510","2009-01-09",60.849998
"511","2009-01-12",60.619999
"512","2009-01-13",61.490002
"513","2009-01-14",59.919998
"514","2009-01-15",59.93
"515","2009-01-16",60.799999
"516","2009-01-20",58.560001
"517","2009-01-21",58.41
"518","2009-01-22",58.049999
"519","2009-01-23",57.560001
"520","2009-01-26",59.459999
"521","2009-01-27",60.400002
"522","2009-01-28",60.990002
"523","2009-01-29",60.200001
"524","2009-01-30",59.200001
"525","2009-02-02",59.700001
"526","2009-02-03",60.439999
"527","2009-02-04",59.32
"528","2009-02-05",60.169998
"529","2009-02-06",61.75
"530","2009-02-09",61.52
"531","2009-02-10",60.040001
"532","2009-02-11",59.75
"533","2009-02-12",62.419998
"534","2009-02-13",62.849998
"535","2009-02-17",62.150002
"536","2009-02-18",61.93
"537","2009-02-19",62.509998
"538","2009-02-20",62.119999
"539","2009-02-23",60.560001
"540","2009-02-24",61.150002
"541","2009-02-25",59.57
"542","2009-02-26",57.139999
"543","2009-02-27",55.009998
"544","2009-03-02",54.439999
"545","2009-03-03",55.049999
"546","2009-03-04",55.990002
"547","2009-03-05",54.68
"548","2009-03-06",54.990002
"549","2009-03-09",53.509998
"550","2009-03-10",55.080002
"551","2009-03-11",53.57
"552","2009-03-12",55.740002
"553","2009-03-13",57.139999
"554","2009-03-16",57.5
"555","2009-03-17",58.110001
"556","2009-03-18",57.810001
"557","2009-03-19",56.68
"558","2009-03-20",56.759998
"559","2009-03-23",58.080002
"560","2009-03-24",57.689999
"561","2009-03-25",58.689999
"562","2009-03-26",59.52
"563","2009-03-27",58.110001
"564","2009-03-30",57.990002
"565","2009-03-31",58.490002
"566","2009-04-01",58.610001
"567","2009-04-02",59.650002
"568","2009-04-03",59.169998
"569","2009-04-06",59.91
"570","2009-04-07",59.18
"571","2009-04-08",59.080002
"572","2009-04-09",59.700001
"573","2009-04-13",59.599998
"574","2009-04-14",59.84
"575","2009-04-15",60.889999
"576","2009-04-16",61.57
"577","2009-04-17",62.43
"578","2009-04-20",61.759998
"579","2009-04-21",63.32
"580","2009-04-22",62.77
"581","2009-04-23",61.580002
"582","2009-04-24",61.119999
"583","2009-04-27",62.349998
"584","2009-04-28",63.080002
"585","2009-04-29",63.549999
"586","2009-04-30",64.150002
"587","2009-05-01",62.950001
"588","2009-05-04",64
"589","2009-05-05",64.639999
"590","2009-05-06",64.419998
"591","2009-05-07",64.800003
"592","2009-05-08",65.260002
"593","2009-05-11",64.830002
"594","2009-05-12",64.529999
"595","2009-05-13",63.990002
"596","2009-05-14",63.32
"597","2009-05-15",61.66
"598","2009-05-18",62
"599","2009-05-19",61.900002
"600","2009-05-20",61.48
"601","2009-05-21",60.209999
"602","2009-05-22",59.810001
"603","2009-05-26",61
"604","2009-05-27",60.650002
"605","2009-05-28",61.18
"606","2009-05-29",60.959999
"607","2009-06-01",61.900002
"608","2009-06-02",61.84
"609","2009-06-03",61.400002
"610","2009-06-04",61.59
"611","2009-06-05",61.25
"612","2009-06-08",60.860001
"613","2009-06-09",60.490002
"614","2009-06-10",60.240002
"615","2009-06-11",61.040001
"616","2009-06-12",62.360001
"617","2009-06-15",62.200001
"618","2009-06-16",62.509998
"619","2009-06-17",64.980003
"620","2009-06-18",66.879997
"621","2009-06-19",66.760002
"622","2009-06-22",65.709999
"623","2009-06-23",65.449997
"624","2009-06-24",66.199997
"625","2009-06-25",67.349998
"626","2009-06-26",67.029999
"627","2009-06-29",67.25
"628","2009-06-30",67.790001
"629","2009-07-01",67.650002
"630","2009-07-02",66.709999
"631","2009-07-06",67.360001
"632","2009-07-07",67.75
"633","2009-07-08",67.580002
"634","2009-07-09",67.379997
"635","2009-07-10",66.260002
"636","2009-07-13",67
"637","2009-07-14",66.739998
"638","2009-07-15",67.150002
"639","2009-07-16",67.339996
"640","2009-07-17",66.970001
"641","2009-07-20",66.790001
"642","2009-07-21",67.809998
"643","2009-07-22",67.809998
"644","2009-07-23",68.360001
"645","2009-07-24",68.589996
"646","2009-07-27",68.260002
"647","2009-07-28",66.269997
"648","2009-07-29",67.889999
"649","2009-07-30",67.410004
"650","2009-07-31",67.190002
"651","2009-08-03",67.599998
"652","2009-08-04",67.830002
"653","2009-08-05",66.790001
"654","2009-08-06",66.650002
"655","2009-08-07",67.290001
"656","2009-08-10",67.739998
"657","2009-08-11",68.110001
"658","2009-08-12",68.510002
"659","2009-08-13",68.75
"660","2009-08-14",68.360001
"661","2009-08-17",69.089996
"662","2009-08-18",68.459999
"663","2009-08-19",68.910004
"664","2009-08-20",69.419998
"665","2009-08-21",69.839996
"666","2009-08-24",69.870003
"667","2009-08-25",70.489998
"668","2009-08-26",70.75
"669","2009-08-27",70.75
"670","2009-08-28",70.459999
"671","2009-08-31",69.790001
"672","2009-09-01",68.739998
"673","2009-09-02",68.870003
"674","2009-09-03",69.089996
"675","2009-09-04",69.5
"676","2009-09-08",68.389999
"677","2009-09-09",68.449997
"678","2009-09-10",68.800003
"679","2009-09-11",69.230003
"680","2009-09-14",69.349998
"681","2009-09-15",68.43
"682","2009-09-16",65.269997
"683","2009-09-17",63.740002
"684","2009-09-18",63.5
"685","2009-09-21",64.230003
"686","2009-09-22",66.730003
"687","2009-09-23",66.540001
"688","2009-09-24",66.099998
"689","2009-09-25",65.82
"690","2009-09-28",66.639999
"691","2009-09-29",65.879997
"692","2009-09-30",65.699997
"693","2009-10-01",64.769997
"694","2009-10-02",64.349998
"695","2009-10-05",65.339996
"696","2009-10-06",65.879997
"697","2009-10-07",66.25
"698","2009-10-08",66.5
"699","2009-10-09",67.529999
"700","2009-10-12",67.099998
"701","2009-10-13",66.349998
"702","2009-10-14",67.949997
"703","2009-10-15",68.290001
"704","2009-10-16",67.559998
"705","2009-10-19",69.849998
"706","2009-10-20",70.18
"707","2009-10-21",68.849998
"708","2009-10-22",71.18
"709","2009-10-23",70.730003
"710","2009-10-26",70.599998
"711","2009-10-27",71.199997
"712","2009-10-28",70
"713","2009-10-29",69.82
"714","2009-10-30",68.889999
"715","2009-11-02",70
"716","2009-11-03",70.07
"717","2009-11-04",70.300003
"718","2009-11-05",71.440002
"719","2009-11-06",71.75
"720","2009-11-09",73.25
"721","2009-11-10",73.25
"722","2009-11-11",73.239998
"723","2009-11-12",72.540001
"724","2009-11-13",72.779999
"725","2009-11-16",74.019997
"726","2009-11-17",74.190002
"727","2009-11-18",74.050003
"728","2009-11-19",73.370003
"729","2009-11-20",73.660004
"730","2009-11-23",74.489998
"731","2009-11-24",74.599998
"732","2009-11-25",74.309998
"733","2009-11-27",73.290001
"734","2009-11-30",72.959999
"735","2009-12-01",73.800003
"736","2009-12-02",73.599998
"737","2009-12-03",72.620003
"738","2009-12-04",73.050003
"739","2009-12-07",73.550003
"740","2009-12-08",73.43
"741","2009-12-09",73.059998
"742","2009-12-10",73.5
"743","2009-12-11",73.809998
"744","2009-12-14",74.75
"745","2009-12-15",75.919998
"746","2009-12-16",75.790001
"747","2009-12-17",74.849998
"748","2009-12-18",74.440002
"749","2009-12-21",75.400002
"750","2009-12-22",75.879997
"751","2009-12-23",76.449997
"752","2009-12-24",76.089996
"753","2009-12-28",76.150002
"754","2009-12-29",75.68
"755","2009-12-30",75.309998
"756","2009-12-31",74.839996
"757","2010-01-04",76.370003
"758","2010-01-05",75.440002
"759","2010-01-06",74.190002
"760","2010-01-07",74.169998
"761","2010-01-08",74.059998
"762","2010-01-11",74.889999
"763","2010-01-12",73.809998
"764","2010-01-13",75.360001
"765","2010-01-14",76.919998
"766","2010-01-15",75.75
"767","2010-01-19",76.57
"768","2010-01-20",75.779999
"769","2010-01-21",74.599998
"770","2010-01-22",72.269997
"771","2010-01-25",73.050003
"772","2010-01-26",73.18
"773","2010-01-27",72.190002
"774","2010-01-28",71.040001
"775","2010-01-29",71.099998
"776","2010-02-01",71.599998
"777","2010-02-02",72.599998
"778","2010-02-03",71.800003
"779","2010-02-04",70.540001
"780","2010-02-05",70.639999
"781","2010-02-08",70.139999
"782","2010-02-09",70.150002
"783","2010-02-10",70.970001
"784","2010-02-11",71.559998
"785","2010-02-12",71.760002
"786","2010-02-16",72.43
"787","2010-02-17",73.150002
"788","2010-02-18",73.120003
"789","2010-02-19",73.980003
"790","2010-02-22",73.970001
"791","2010-02-23",73.400002
"792","2010-02-24",73.5
"793","2010-02-25",73.129997
"794","2010-02-26",73.309998
"795","2010-03-01",74.190002
"796","2010-03-02",74.650002
"797","2010-03-03",73.279999
"798","2010-03-04",72.589996
"799","2010-03-05",72.449997
"800","2010-03-08",72.040001
"801","2010-03-09",71.889999
"802","2010-03-10",72.32
"803","2010-03-11",73.779999
"804","2010-03-12",73.699997
"805","2010-03-15",74.669998
"806","2010-03-16",75
"807","2010-03-17",75.709999
"808","2010-03-18",76.169998
"809","2010-03-19",75.510002
"810","2010-03-22",76.260002
"811","2010-03-23",74.330002
"812","2010-03-24",73.980003
"813","2010-03-25",74.900002
"814","2010-03-26",75.580002
"815","2010-03-29",75.809998
"816","2010-03-30",75.949997
"817","2010-03-31",75.709999
"818","2010-04-01",77.169998
"819","2010-04-05",76.889999
"820","2010-04-06",77.150002
"821","2010-04-07",76.459999
"822","2010-04-08",76.129997
"823","2010-04-09",76.160004
"824","2010-04-12",76.669998
"825","2010-04-13",76.440002
"826","2010-04-14",76.260002
"827","2010-04-15",77.75
"828","2010-04-16",76.980003
"829","2010-04-19",79.330002
"830","2010-04-20",80.239998
"831","2010-04-21",81
"832","2010-04-22",80.690002
"833","2010-04-23",79.989998
"834","2010-04-26",78.910004
"835","2010-04-27",77.419998
"836","2010-04-28",78.129997
"837","2010-04-29",78.830002
"838","2010-04-30",78.57
"839","2010-05-03",78.559998
"840","2010-05-04",77.830002
"841","2010-05-05",77.669998
"842","2010-05-06",76.260002
"843","2010-05-07",75.230003
"844","2010-05-10",76.860001
"845","2010-05-11",76.940002
"846","2010-05-12",77.190002
"847","2010-05-13",77.800003
"848","2010-05-14",77.470001
"849","2010-05-17",77.519997
"850","2010-05-18",76.93
"851","2010-05-19",77.709999
"852","2010-05-20",75.980003
"853","2010-05-21",76
"854","2010-05-24",75.400002
"855","2010-05-25",75.459999
"856","2010-05-26",74.989998
"857","2010-05-27",76.410004
"858","2010-05-28",75.610001
"859","2010-06-01",75
"860","2010-06-02",76.580002
"861","2010-06-03",76.870003
"862","2010-06-04",75.050003
"863","2010-06-07",75
"864","2010-06-08",75.459999
"865","2010-06-09",75.57
"866","2010-06-10",77.470001
"867","2010-06-11",78.239998
"868","2010-06-14",78.809998
"869","2010-06-15",79.599998
"870","2010-06-16",80.389999
"871","2010-06-17",80.400002
"872","2010-06-18",80.25
"873","2010-06-21",80.220001
"874","2010-06-22",78.949997
"875","2010-06-23",78.410004
"876","2010-06-24",77.050003
"877","2010-06-25",77.190002
"878","2010-06-28",78
"879","2010-06-29",76.519997
"880","2010-06-30",75.349998
"881","2010-07-01",75.419998
"882","2010-07-02",74.5
"883","2010-07-06",74.199997
"884","2010-07-07",74.989998
"885","2010-07-08",75.620003
"886","2010-07-09",74.330002
"887","2010-07-12",74.870003
"888","2010-07-13",75.839996
"889","2010-07-14",76.290001
"890","2010-07-15",76.580002
"891","2010-07-16",75.029999
"892","2010-07-19",75.269997
"893","2010-07-20",76.800003
"894","2010-07-21",75.949997
"895","2010-07-22",72.239998
"896","2010-07-23",72.959999
"897","2010-07-26",74.400002
"898","2010-07-27",74.510002
"899","2010-07-28",73.629997
"900","2010-07-29",73.239998
"901","2010-07-30",72.980003
"902","2010-08-02",74.870003
"903","2010-08-03",75.040001
"904","2010-08-04",75.650002
"905","2010-08-05",75.739998
"906","2010-08-06",75.5
"907","2010-08-09",75.410004
"908","2010-08-10",76.540001
"909","2010-08-11",74.940002
"910","2010-08-12",75.419998
"911","2010-08-13",75.010002
"912","2010-08-16",74.860001
"913","2010-08-17",76.07
"914","2010-08-18",76
"915","2010-08-19",74.949997
"916","2010-08-20",75.760002
"917","2010-08-23",75.610001
"918","2010-08-24",75.529999
"919","2010-08-25",76.120003
"920","2010-08-26",75.080002
"921","2010-08-27",75.220001
"922","2010-08-30",73.970001
"923","2010-08-31",72.620003
"924","2010-09-01",74
"925","2010-09-02",74.559998
"926","2010-09-03",75.050003
"927","2010-09-07",74.599998
"928","2010-09-08",74.309998
"929","2010-09-09",75.790001
"930","2010-09-10",76.650002
"931","2010-09-13",73.050003
"932","2010-09-14",74.82
"933","2010-09-15",75.449997
"934","2010-09-16",74.519997
"935","2010-09-17",74.959999
"936","2010-09-20",76.510002
"937","2010-09-21",76.379997
"938","2010-09-22",76.25
"939","2010-09-23",75.900002
"940","2010-09-24",76.830002
"941","2010-09-27",76.300003
"942","2010-09-28",78.129997
"943","2010-09-29",78.150002
"944","2010-09-30",78.43
"945","2010-10-01",78.029999
"946","2010-10-04",77.919998
"947","2010-10-05",79.349998
