"","date","FXNC"
"91","2007-05-14",25.9
"92","2007-05-15",25.9
"93","2007-05-16",26.5
"94","2007-05-17",26.5
"95","2007-05-18",26
"96","2007-05-21",26
"97","2007-05-22",26
"98","2007-05-23",26
"99","2007-05-24",26.5
"100","2007-05-25",26.5
"101","2007-05-29",26.1
"102","2007-05-30",26.1
"103","2007-05-31",25.969999
"104","2007-06-01",25.969999
"105","2007-06-04",25.969999
"106","2007-06-05",25.969999
"107","2007-06-06",26.4
"108","2007-06-07",26.4
"109","2007-06-08",26.4
"110","2007-06-11",26
"111","2007-06-12",25.85
"112","2007-06-13",25.85
"113","2007-06-14",25.85
"114","2007-06-15",26
"115","2007-06-18",25.9
"116","2007-06-19",25.9
"117","2007-06-20",25.9
"118","2007-06-21",25.51
"119","2007-06-22",24.5
"120","2007-06-25",24.25
"121","2007-06-26",24
"122","2007-06-27",24
"123","2007-06-28",24.4
"124","2007-06-29",24.4
"125","2007-07-02",24
"126","2007-07-03",23.75
"127","2007-07-05",23.75
"128","2007-07-06",24.25
"129","2007-07-09",24.25
"130","2007-07-10",24
"131","2007-07-11",23.5
"132","2007-07-12",23.5
"133","2007-07-13",22.5
"134","2007-07-16",22.75
"135","2007-07-17",22.75
"136","2007-07-18",23
"137","2007-07-19",22.85
"138","2007-07-20",23
"139","2007-07-23",22.950001
"140","2007-07-24",22.5
"141","2007-07-25",22.9
"142","2007-07-26",22.9
"143","2007-07-27",22.9
"144","2007-07-30",22.9
"145","2007-07-31",22.5
"146","2007-08-01",22.25
"147","2007-08-02",22.85
"148","2007-08-03",22.5
"149","2007-08-06",22.5
"150","2007-08-07",22.5
"151","2007-08-08",22.5
"152","2007-08-09",21.75
"153","2007-08-10",21.549999
"154","2007-08-13",21.5
"155","2007-08-14",23
"156","2007-08-15",23
"157","2007-08-16",23
"158","2007-08-17",23
"159","2007-08-20",23
"160","2007-08-21",23
"161","2007-08-22",23.5
"162","2007-08-23",23.75
"163","2007-08-24",23.75
"164","2007-08-27",23.75
"165","2007-08-28",23.75
"166","2007-08-29",23.75
"167","2007-08-30",23.75
"168","2007-08-31",23.75
"169","2007-09-04",24
"170","2007-09-05",24
"171","2007-09-06",24
"172","2007-09-07",24
"173","2007-09-10",24
"174","2007-09-11",23.75
"175","2007-09-12",23.25
"176","2007-09-13",23.75
"177","2007-09-14",23.75
"178","2007-09-17",23.5
"179","2007-09-18",24.25
"180","2007-09-19",24
"181","2007-09-20",21.610001
"182","2007-09-21",22.5
"183","2007-09-24",22.5
"184","2007-09-25",22.5
"185","2007-09-26",22.5
"186","2007-09-27",23
"187","2007-09-28",23
"188","2007-10-01",23
"189","2007-10-02",24.5
"190","2007-10-03",24.5
"191","2007-10-04",24.5
"192","2007-10-05",24.5
"193","2007-10-08",24.5
"194","2007-10-09",24.5
"195","2007-10-10",23.25
"196","2007-10-11",24.5
"197","2007-10-12",24.5
"198","2007-10-15",24.5
"199","2007-10-16",24.5
"200","2007-10-17",23.25
"201","2007-10-18",24
"202","2007-10-19",23.5
"203","2007-10-22",24
"204","2007-10-23",23
"205","2007-10-24",23
"206","2007-10-25",23
"207","2007-10-26",23.5
"208","2007-10-29",22.5
"209","2007-10-30",23.049999
"210","2007-10-31",22.5
"211","2007-11-01",22.9
"212","2007-11-02",22.9
"213","2007-11-05",22.65
"214","2007-11-06",23.690001
"215","2007-11-07",23
"216","2007-11-08",23
"217","2007-11-09",23
"218","2007-11-12",23.25
"219","2007-11-13",23.25
"220","2007-11-14",21.85
"221","2007-11-15",24
"222","2007-11-16",24
"223","2007-11-19",24
"224","2007-11-20",23
"225","2007-11-21",23.75
"226","2007-11-23",23.75
"227","2007-11-26",23.75
"228","2007-11-27",23.75
"229","2007-11-28",24
"230","2007-11-29",24
"231","2007-11-30",25
"232","2007-12-03",24.9
"233","2007-12-04",24.5
"234","2007-12-05",24.5
"235","2007-12-06",24.5
"236","2007-12-07",24.5
"237","2007-12-10",23.25
"238","2007-12-11",23.75
"239","2007-12-12",23
"240","2007-12-13",22.5
"241","2007-12-14",23.200001
"242","2007-12-17",23.200001
"243","2007-12-18",22.5
"244","2007-12-19",22.25
"245","2007-12-20",22.25
"246","2007-12-21",21.5
"247","2007-12-24",22.5
"248","2007-12-26",23.5
"249","2007-12-27",21.5
"250","2007-12-28",21.549999
"251","2007-12-31",22.5
"252","2008-01-02",22
"253","2008-01-03",22
"254","2008-01-04",22.48
"255","2008-01-07",22.48
"256","2008-01-08",22.48
"257","2008-01-09",22.48
"258","2008-01-10",21.1
"259","2008-01-11",22
"260","2008-01-14",22
"261","2008-01-15",22
"262","2008-01-16",21.75
"263","2008-01-17",21.75
"264","2008-01-18",21.75
"265","2008-01-22",21.75
"266","2008-01-23",21.75
"267","2008-01-24",21.75
"268","2008-01-25",21.75
"269","2008-01-28",21.75
"270","2008-01-29",21.299999
"271","2008-01-30",21.299999
"272","2008-01-31",21.299999
"273","2008-02-01",21.299999
"274","2008-02-04",21.75
"275","2008-02-05",21.75
"276","2008-02-06",21.75
"277","2008-02-07",21.75
"278","2008-02-08",22.450001
"279","2008-02-11",22.450001
"280","2008-02-12",22.450001
"281","2008-02-13",22.450001
"282","2008-02-14",23
"283","2008-02-15",22.85
"284","2008-02-19",22.85
"285","2008-02-20",23.25
"286","2008-02-21",23
"287","2008-02-22",23
"288","2008-02-25",22.65
"289","2008-02-26",23
"290","2008-02-27",22.25
"291","2008-02-28",22.1
"292","2008-02-29",22.1
"293","2008-03-03",22.1
"294","2008-03-04",22.1
"295","2008-03-05",22.1
"296","2008-03-06",22.6
"297","2008-03-07",22.6
"298","2008-03-10",21.25
"299","2008-03-11",23.25
"300","2008-03-12",21
"301","2008-03-13",21
"302","2008-03-14",23
"303","2008-03-17",23.5
"304","2008-03-18",23.5
"305","2008-03-19",23.75
"306","2008-03-20",23.75
"307","2008-03-24",23.75
"308","2008-03-25",23.889999
"309","2008-03-26",22.700001
"310","2008-03-27",23
"311","2008-03-28",23
"312","2008-03-31",23
"313","2008-04-01",23
"314","2008-04-02",23
"315","2008-04-03",23.450001
"316","2008-04-04",23.450001
"317","2008-04-07",22.5
"318","2008-04-08",22.5
"319","2008-04-09",22.5
"320","2008-04-10",22.65
"321","2008-04-11",22.65
"322","2008-04-14",22.65
"323","2008-04-15",23
"324","2008-04-16",23
"325","2008-04-17",23
"326","2008-04-18",23
"327","2008-04-21",23
"328","2008-04-22",23
"329","2008-04-23",23.25
"330","2008-04-24",23.25
"331","2008-04-25",23.25
"332","2008-04-28",23.25
"333","2008-04-29",22.65
"334","2008-04-30",22.65
"335","2008-05-01",23.25
"336","2008-05-02",23.25
"337","2008-05-05",23.25
"338","2008-05-06",23.25
"339","2008-05-07",23.25
"340","2008-05-08",23.25
"341","2008-05-09",23.25
"342","2008-05-12",22.85
"343","2008-05-13",22.85
"344","2008-05-14",22.85
"345","2008-05-15",23.129999
"346","2008-05-16",23.129999
"347","2008-05-19",23.129999
"348","2008-05-20",23.25
"349","2008-05-21",23.25
"350","2008-05-22",22.4
"351","2008-05-23",23
"352","2008-05-27",23.25
"353","2008-05-28",23.15
"354","2008-05-29",22.35
"355","2008-05-30",22.1
"356","2008-06-02",22.5
"357","2008-06-03",22.5
"358","2008-06-04",22.65
"359","2008-06-05",22.65
"360","2008-06-06",22.65
"361","2008-06-09",20
"362","2008-06-10",20
"363","2008-06-11",19.5
"364","2008-06-12",19.5
"365","2008-06-13",19.889999
"366","2008-06-16",19.950001
"367","2008-06-17",19.450001
"368","2008-06-18",19.450001
"369","2008-06-19",19.450001
"370","2008-06-20",20.6
"371","2008-06-23",19.950001
"372","2008-06-24",20.5
"373","2008-06-25",20.5
"374","2008-06-26",19.75
"375","2008-06-27",19.6
"376","2008-06-30",19.6
"377","2008-07-01",19.6
"378","2008-07-02",19.6
"379","2008-07-03",19.6
"380","2008-07-07",19.6
"381","2008-07-08",19.6
"382","2008-07-09",19.4
"383","2008-07-10",20
"384","2008-07-11",20
"385","2008-07-14",20
"386","2008-07-15",20
"387","2008-07-16",19.75
"388","2008-07-17",19.75
"389","2008-07-18",19.75
"390","2008-07-21",20
"391","2008-07-22",20
"392","2008-07-23",20
"393","2008-07-24",20
"394","2008-07-25",20
"395","2008-07-28",20
"396","2008-07-29",20.5
"397","2008-07-30",20.5
"398","2008-07-31",20.5
"399","2008-08-01",21
"400","2008-08-04",20.5
"401","2008-08-05",20.5
"402","2008-08-06",20.5
"403","2008-08-07",21
"404","2008-08-08",21
"405","2008-08-11",21
"406","2008-08-12",21
"407","2008-08-13",21
"408","2008-08-14",21
"409","2008-08-15",21
"410","2008-08-18",21
"411","2008-08-19",20.75
"412","2008-08-20",20.75
"413","2008-08-21",20.200001
"414","2008-08-22",20.049999
"415","2008-08-25",21.5
"416","2008-08-26",20
"417","2008-08-27",21
"418","2008-08-28",20
"419","2008-08-29",20
"420","2008-09-02",20.25
"421","2008-09-03",20
"422","2008-09-04",19.299999
"423","2008-09-05",19.299999
"424","2008-09-08",19.5
"425","2008-09-09",20
"426","2008-09-10",20
"427","2008-09-11",20
"428","2008-09-12",20.99
"429","2008-09-15",20.5
"430","2008-09-16",20
"431","2008-09-17",19.1
"432","2008-09-18",19.950001
"433","2008-09-19",19.25
"434","2008-09-22",19.450001
"435","2008-09-23",19.450001
"436","2008-09-24",19.950001
"437","2008-09-25",19.950001
"438","2008-09-26",19.950001
"439","2008-09-29",19.950001
"440","2008-09-30",19.950001
"441","2008-10-01",19.950001
"442","2008-10-02",19.950001
"443","2008-10-03",19.950001
"444","2008-10-06",18.5
"445","2008-10-07",20
"446","2008-10-08",18
"447","2008-10-09",17
"448","2008-10-10",19.9
"449","2008-10-13",18
"450","2008-10-14",19
"451","2008-10-15",17.049999
"452","2008-10-16",17.049999
"453","2008-10-17",17.049999
"454","2008-10-20",18
"455","2008-10-21",18
"456","2008-10-22",16.700001
"457","2008-10-23",16.700001
"458","2008-10-24",16.5
"459","2008-10-27",17
"460","2008-10-28",17.5
"461","2008-10-29",17.75
"462","2008-10-30",17.75
"463","2008-10-31",17.75
"464","2008-11-03",17.75
"465","2008-11-04",17.75
"466","2008-11-05",17.75
"467","2008-11-06",16.1
"468","2008-11-07",18
"469","2008-11-10",18
"470","2008-11-11",19
"471","2008-11-12",19
"472","2008-11-13",19
"473","2008-11-14",19
"474","2008-11-17",19
"475","2008-11-18",19
"476","2008-11-19",17.1
"477","2008-11-20",17
"478","2008-11-21",17
"479","2008-11-24",17
"480","2008-11-25",17
"481","2008-11-26",17
"482","2008-11-28",17
"483","2008-12-01",17
"484","2008-12-02",17
"485","2008-12-03",16.4
"486","2008-12-04",16.4
"487","2008-12-05",15.5
"488","2008-12-08",15.5
"489","2008-12-09",14.75
"490","2008-12-10",14.75
"491","2008-12-11",14.75
"492","2008-12-12",15.5
"493","2008-12-15",15.5
"494","2008-12-16",15.5
"495","2008-12-17",15.5
"496","2008-12-18",15.5
"497","2008-12-19",15.5
"498","2008-12-22",15.5
"499","2008-12-23",16.25
"500","2008-12-24",16.25
"501","2008-12-26",16.25
"502","2008-12-29",16.25
"503","2008-12-30",16.25
"504","2008-12-31",16.25
"505","2009-01-02",16.5
"506","2009-01-05",16.5
"507","2009-01-06",17
"508","2009-01-07",17.1
"509","2009-01-08",17.1
"510","2009-01-09",17.1
"511","2009-01-12",17.1
"512","2009-01-13",17.25
"513","2009-01-14",17.25
"514","2009-01-15",17.25
"515","2009-01-16",17.25
"516","2009-01-20",17
"517","2009-01-21",17
"518","2009-01-22",16.5
"519","2009-01-23",17
"520","2009-01-26",16.25
"521","2009-01-27",17
"522","2009-01-28",16.25
"523","2009-01-29",16.25
"524","2009-01-30",16.25
"525","2009-02-02",14.75
"526","2009-02-03",14.25
"527","2009-02-04",14.25
"528","2009-02-05",14.3
"529","2009-02-06",15
"530","2009-02-09",15
"531","2009-02-10",15
"532","2009-02-11",15
"533","2009-02-12",13
"534","2009-02-13",11.6
"535","2009-02-17",12
"536","2009-02-18",12
"537","2009-02-19",12.95
"538","2009-02-20",12
"539","2009-02-23",12
"540","2009-02-24",12
"541","2009-02-25",13
"542","2009-02-26",12.25
"543","2009-02-27",12.5
"544","2009-03-02",11.6
"545","2009-03-03",11.6
"546","2009-03-04",11.8
"547","2009-03-05",11.8
"548","2009-03-06",11.5
"549","2009-03-09",11.5
"550","2009-03-10",12.1
"551","2009-03-11",12.1
"552","2009-03-12",12.55
"553","2009-03-13",12
"554","2009-03-16",12.95
"555","2009-03-17",13.5
"556","2009-03-18",13.75
"557","2009-03-19",15
"558","2009-03-20",15
"559","2009-03-23",14.75
"560","2009-03-24",14.75
"561","2009-03-25",14.75
"562","2009-03-26",16
"563","2009-03-27",16
"564","2009-03-30",16
"565","2009-03-31",16.5
"566","2009-04-01",16.25
"567","2009-04-02",16.25
"568","2009-04-03",16.25
"569","2009-04-06",16.5
"570","2009-04-07",15.35
"571","2009-04-08",15.35
"572","2009-04-09",15.35
"573","2009-04-13",15
"574","2009-04-14",15
"575","2009-04-15",15
"576","2009-04-16",15
"577","2009-04-17",16
"578","2009-04-20",15.5
"579","2009-04-21",16
"580","2009-04-22",16
"581","2009-04-23",17.25
"582","2009-04-24",15.5
"583","2009-04-27",15.5
"584","2009-04-28",15.25
"585","2009-04-29",16.25
"586","2009-04-30",16.25
"587","2009-05-01",16.25
"588","2009-05-04",16
"589","2009-05-05",16
"590","2009-05-06",16
"591","2009-05-07",16
"592","2009-05-08",16
"593","2009-05-11",16
"594","2009-05-12",16
"595","2009-05-13",16.5
"596","2009-05-14",16.5
"597","2009-05-15",16.25
"598","2009-05-18",16.25
"599","2009-05-19",16.25
"600","2009-05-20",16.25
"601","2009-05-21",16.25
"602","2009-05-22",16.25
"603","2009-05-26",16
"604","2009-05-27",16
"605","2009-05-28",15.75
"606","2009-05-29",15.75
"607","2009-06-01",15.75
"608","2009-06-02",15.75
"609","2009-06-03",17
"610","2009-06-04",15
"611","2009-06-05",15
"612","2009-06-08",15
"613","2009-06-09",15.75
"614","2009-06-10",15.75
"615","2009-06-11",15.75
"616","2009-06-12",16
"617","2009-06-15",16
"618","2009-06-16",16.5
"619","2009-06-17",16.5
"620","2009-06-18",16.5
"621","2009-06-19",16.5
"622","2009-06-22",17
"623","2009-06-23",17
"624","2009-06-24",16.74
"625","2009-06-25",16.25
"626","2009-06-26",16.5
"627","2009-06-29",16.049999
"628","2009-06-30",16.049999
"629","2009-07-01",16.049999
"630","2009-07-02",16.049999
"631","2009-07-06",16
"632","2009-07-07",16
"633","2009-07-08",16
"634","2009-07-09",16.1
"635","2009-07-10",15.6
"636","2009-07-13",15.6
"637","2009-07-14",15.75
"638","2009-07-15",16
"639","2009-07-16",16
"640","2009-07-17",16
"641","2009-07-20",16
"642","2009-07-21",16
"643","2009-07-22",15.1
"644","2009-07-23",15
"645","2009-07-24",15
"646","2009-07-27",15.75
"647","2009-07-28",15.95
"648","2009-07-29",15.25
"649","2009-07-30",15.25
"650","2009-07-31",15.25
"651","2009-08-03",15.25
"652","2009-08-04",14.5
"653","2009-08-05",14.5
"654","2009-08-06",14.5
"655","2009-08-07",15
"656","2009-08-10",14.5
"657","2009-08-11",15
"658","2009-08-12",15
"659","2009-08-13",15
"660","2009-08-14",15
"661","2009-08-17",15
"662","2009-08-18",15
"663","2009-08-19",15
"664","2009-08-20",15
"665","2009-08-21",15.1
"666","2009-08-24",15
"667","2009-08-25",14.85
"668","2009-08-26",14.85
"669","2009-08-27",14.25
"670","2009-08-28",14.25
"671","2009-08-31",14.5
"672","2009-09-01",14.5
"673","2009-09-02",14.49
"674","2009-09-03",14.49
"675","2009-09-04",14.49
"676","2009-09-08",14.2
"677","2009-09-09",13.75
"678","2009-09-10",14
"679","2009-09-11",14.5
"680","2009-09-14",14.5
"681","2009-09-15",13.55
"682","2009-09-16",14
"683","2009-09-17",13.1
"684","2009-09-18",13.2
"685","2009-09-21",13
"686","2009-09-22",13.5
"687","2009-09-23",12.8
"688","2009-09-24",12.8
"689","2009-09-25",12.9
"690","2009-09-28",12.9
"691","2009-09-29",12.86
"692","2009-09-30",12.86
"693","2009-10-01",12.86
"694","2009-10-02",12.7
"695","2009-10-05",12.7
"696","2009-10-06",12.7
"697","2009-10-07",13.5
"698","2009-10-08",14
"699","2009-10-09",14
"700","2009-10-12",14
"701","2009-10-13",12.7
"702","2009-10-14",12.7
"703","2009-10-15",12.7
"704","2009-10-16",12.75
"705","2009-10-19",12.7
"706","2009-10-20",12.7
"707","2009-10-21",12.2
"708","2009-10-22",12.2
"709","2009-10-23",12.2
"710","2009-10-26",12.2
"711","2009-10-27",11.5
"712","2009-10-28",12.2
"713","2009-10-29",11.5
"714","2009-10-30",12.2
"715","2009-11-02",12.2
"716","2009-11-03",11.75
"717","2009-11-04",11.75
"718","2009-11-05",11.75
"719","2009-11-06",11.75
"720","2009-11-09",11.25
"721","2009-11-10",11.25
"722","2009-11-11",10.99
"723","2009-11-12",10.35
"724","2009-11-13",12.5
"725","2009-11-16",12.5
"726","2009-11-17",10.1
"727","2009-11-18",11.45
"728","2009-11-19",11
"729","2009-11-20",11
"730","2009-11-23",11
"731","2009-11-24",11
"732","2009-11-25",11
"733","2009-11-27",11
"734","2009-11-30",10.25
"735","2009-12-01",10.25
"736","2009-12-02",10
"737","2009-12-03",10.3
"738","2009-12-04",10.3
"739","2009-12-07",10.1
"740","2009-12-08",10.5
"741","2009-12-09",9.6
"742","2009-12-10",9.6
"743","2009-12-11",12
"744","2009-12-14",12
"745","2009-12-15",11
"746","2009-12-16",11
"747","2009-12-17",10.5
"748","2009-12-18",10
"749","2009-12-21",9.8
"750","2009-12-22",9.8
"751","2009-12-23",10
"752","2009-12-24",10
"753","2009-12-28",9.25
"754","2009-12-29",9.25
"755","2009-12-30",9.5
"756","2009-12-31",10
"757","2010-01-04",10
"758","2010-01-05",10
"759","2010-01-06",10.1
"760","2010-01-07",10.05
"761","2010-01-08",10.05
"762","2010-01-11",10.1
"763","2010-01-12",10.1
"764","2010-01-13",10.1
"765","2010-01-14",10.1
"766","2010-01-15",10.1
"767","2010-01-19",10.1
"768","2010-01-20",10.1
"769","2010-01-21",10.1
"770","2010-01-22",10.1
"771","2010-01-25",10.1
"772","2010-01-26",10.1
"773","2010-01-27",10.1
"774","2010-01-28",10.25
"775","2010-01-29",10.25
"776","2010-02-01",10.25
"777","2010-02-02",10.25
"778","2010-02-03",10.25
"779","2010-02-04",10.25
"780","2010-02-05",10.25
"781","2010-02-08",10.25
"782","2010-02-09",10.25
"783","2010-02-10",10.25
"784","2010-02-11",10.25
"785","2010-02-12",10.1
"786","2010-02-16",10.1
"787","2010-02-17",10.3
"788","2010-02-18",10.3
"789","2010-02-19",10.3
"790","2010-02-22",10.3
"791","2010-02-23",10.3
"792","2010-02-24",10.3
"793","2010-02-25",10.3
"794","2010-02-26",10
"795","2010-03-01",10
"796","2010-03-02",10
"797","2010-03-03",10
"798","2010-03-04",10.5
"799","2010-03-05",10.5
"800","2010-03-08",10.5
"801","2010-03-09",11
"802","2010-03-10",10.5
"803","2010-03-11",10.6
"804","2010-03-12",10.98
"805","2010-03-15",11
"806","2010-03-16",11.25
"807","2010-03-17",11.4
"808","2010-03-18",12
"809","2010-03-19",11.75
"810","2010-03-22",12
"811","2010-03-23",11.01
"812","2010-03-24",11.01
"813","2010-03-25",11.01
"814","2010-03-26",11.01
"815","2010-03-29",12
"816","2010-03-30",12
"817","2010-03-31",12
"818","2010-04-01",12
"819","2010-04-05",12
"820","2010-04-06",12
"821","2010-04-07",12
"822","2010-04-08",11.4
"823","2010-04-09",11.4
"824","2010-04-12",11.41
"825","2010-04-13",12
"826","2010-04-14",12
"827","2010-04-15",12
"828","2010-04-16",11.99
"829","2010-04-19",11.99
"830","2010-04-20",11.99
"831","2010-04-21",11.99
"832","2010-04-22",11.99
"833","2010-04-23",11.6
"834","2010-04-26",12
"835","2010-04-27",12.2
"836","2010-04-28",12.2
"837","2010-04-29",12.2
"838","2010-04-30",17.85
"839","2010-05-03",16.65
"840","2010-05-04",16.65
"841","2010-05-05",16.65
"842","2010-05-06",16.450001
"843","2010-05-07",15.5
"844","2010-05-10",15.5
"845","2010-05-11",15.45
"846","2010-05-12",15.45
"847","2010-05-13",15.45
"848","2010-05-14",13.5
"849","2010-05-17",13.5
"850","2010-05-18",12.5
"851","2010-05-19",12.5
"852","2010-05-20",12.5
"853","2010-05-21",12.5
"854","2010-05-24",14
"855","2010-05-25",14
"856","2010-05-26",14
"857","2010-05-27",14
"858","2010-05-28",14
"859","2010-06-01",15.4
"860","2010-06-02",15.4
"861","2010-06-03",15.4
"862","2010-06-04",13.25
"863","2010-06-07",13.25
"864","2010-06-08",13.25
"865","2010-06-09",13.2
"866","2010-06-10",13.2
"867","2010-06-11",13.2
"868","2010-06-14",13.2
"869","2010-06-15",15.4
"870","2010-06-16",15.4
"871","2010-06-17",15.4
"872","2010-06-18",15.4
"873","2010-06-21",14.05
"874","2010-06-22",14.05
"875","2010-06-23",13.5
"876","2010-06-24",13.5
"877","2010-06-25",13.25
"878","2010-06-28",13.25
"879","2010-06-29",13.25
"880","2010-06-30",13.25
"881","2010-07-01",13.25
"882","2010-07-02",13.25
"883","2010-07-06",13.25
"884","2010-07-07",13.25
"885","2010-07-08",13.25
"886","2010-07-09",12.75
"887","2010-07-12",12.75
"888","2010-07-13",12.75
"889","2010-07-14",12.75
"890","2010-07-15",12.75
"891","2010-07-16",12.75
"892","2010-07-19",12.85
"893","2010-07-20",12.85
"894","2010-07-21",12.5
"895","2010-07-22",12.5
"896","2010-07-23",12.5
"897","2010-07-26",12.5
"898","2010-07-27",12.5
"899","2010-07-28",12.5
"900","2010-07-29",13
"901","2010-07-30",13
"902","2010-08-02",13
"903","2010-08-03",12.2
"904","2010-08-04",12.7
"905","2010-08-05",12.7
"906","2010-08-06",12.7
"907","2010-08-09",12.7
"908","2010-08-10",12.5
"909","2010-08-11",12.85
"910","2010-08-12",12.85
"911","2010-08-13",12.85
"912","2010-08-16",13
"913","2010-08-17",13
"914","2010-08-18",13
"915","2010-08-19",13
"916","2010-08-20",13
"917","2010-08-23",12.55
"918","2010-08-24",13
"919","2010-08-25",13
"920","2010-08-26",12.3
"921","2010-08-27",12.3
"922","2010-08-30",12.3
"923","2010-08-31",12.3
"924","2010-09-01",12.3
"925","2010-09-02",12.3
"926","2010-09-03",14
"927","2010-09-07",13
"928","2010-09-08",12.6
"929","2010-09-09",12.6
"930","2010-09-10",12.6
"931","2010-09-13",12.9
"932","2010-09-14",12.9
"933","2010-09-15",12.9
"934","2010-09-16",12.9
"935","2010-09-17",12.9
"936","2010-09-20",12.9
"937","2010-09-21",13.75
"938","2010-09-22",13.75
"939","2010-09-23",13.75
"940","2010-09-24",13
"941","2010-09-27",12.75
"942","2010-09-28",12.75
"943","2010-09-29",12.75
"944","2010-09-30",12.75
"945","2010-10-01",12.75
"946","2010-10-04",12.75
"947","2010-10-05",12.75
"948","2010-10-06",12.75
"949","2010-10-07",12.75
"950","2010-10-08",12.75
"951","2010-10-11",12.75
"952","2010-10-12",12.75
"953","2010-10-13",12.75
"954","2010-10-14",12.75
"955","2010-10-15",12.55
"956","2010-10-18",12.55
"957","2010-10-19",12.75
"958","2010-10-20",12.75
"959","2010-10-21",13
"960","2010-10-22",13
"961","2010-10-25",13
"962","2010-10-26",12.75
"963","2010-10-27",13.25
"964","2010-10-28",13.25
"965","2010-10-29",13.25
"966","2010-11-01",13.25
"967","2010-11-02",13.25
"968","2010-11-03",13.25
"969","2010-11-04",13.25
"970","2010-11-05",13.25
"971","2010-11-08",13.25
"972","2010-11-09",13.25
"973","2010-11-10",13.25
"974","2010-11-11",13.25
"975","2010-11-12",13.25
"976","2010-11-15",13.5
"977","2010-11-16",13.25
"978","2010-11-17",13.25
"979","2010-11-18",13.25
"980","2010-11-19",13.25
"981","2010-11-22",13.25
"982","2010-11-23",13.25
"983","2010-11-24",13.11
"984","2010-11-26",13.11
"985","2010-11-29",13.11
"986","2010-11-30",13.11
"987","2010-12-01",13
"988","2010-12-02",13
"989","2010-12-03",13
"990","2010-12-06",13
"991","2010-12-07",13.4
"992","2010-12-08",13.4
"993","2010-12-09",13.4
"994","2010-12-10",12.5
"995","2010-12-13",12.5
"996","2010-12-14",12.5
"997","2010-12-15",12.5
"998","2010-12-16",12.65
"999","2010-12-17",12.65
"1000","2010-12-20",12.65
"1001","2010-12-21",12.65
"1002","2010-12-22",12.3
"1003","2010-12-23",12.22
"1004","2010-12-27",12.25
"1005","2010-12-28",12.25
"1006","2010-12-29",12.21
"1007","2010-12-30",12.25
"1008","2010-12-31",12.7
"1009","2011-01-03",12.75
"1010","2011-01-04",12.75
"1011","2011-01-05",12.5
"1012","2011-01-06",12.5
"1013","2011-01-07",12.5
"1014","2011-01-10",12.5
"1015","2011-01-11",12.5
"1016","2011-01-12",11.85
"1017","2011-01-13",11.75
"1018","2011-01-14",12.25
"1019","2011-01-18",12
"1020","2011-01-19",12
"1021","2011-01-20",12
"1022","2011-01-21",12
"1023","2011-01-24",12
"1024","2011-01-25",12
"1025","2011-01-26",12
"1026","2011-01-27",12
"1027","2011-01-28",11.3
"1028","2011-01-31",11.3
"1029","2011-02-01",11.4
"1030","2011-02-02",11.1
"1031","2011-02-03",11.6
