"","date","FWRD"
"95","2007-05-18",33.360001
"96","2007-05-21",34.759998
"97","2007-05-22",34.970001
"98","2007-05-23",33.639999
"99","2007-05-24",32.57
"100","2007-05-25",32.82
"101","2007-05-29",32.799999
"102","2007-05-30",33.240002
"103","2007-05-31",34.009998
"104","2007-06-01",34.389999
"105","2007-06-04",34.360001
"106","2007-06-05",34.349998
"107","2007-06-06",33.869999
"108","2007-06-07",33.07
"109","2007-06-08",33.560001
"110","2007-06-11",33.490002
"111","2007-06-12",33.040001
"112","2007-06-13",32.939999
"113","2007-06-14",33.290001
"114","2007-06-15",33.369999
"115","2007-06-18",32.950001
"116","2007-06-19",32.959999
"117","2007-06-20",34.900002
"118","2007-06-21",34.59
"119","2007-06-22",34.18
"120","2007-06-25",34.650002
"121","2007-06-26",34.549999
"122","2007-06-27",34.779999
"123","2007-06-28",34.68
"124","2007-06-29",34.09
"125","2007-07-02",34.32
"126","2007-07-03",34.389999
"127","2007-07-05",34.48
"128","2007-07-06",34.490002
"129","2007-07-09",35.830002
"130","2007-07-10",34.400002
"131","2007-07-11",34.869999
"132","2007-07-12",35.66
"133","2007-07-13",35.43
"134","2007-07-16",35.32
"135","2007-07-17",35.290001
"136","2007-07-18",35.360001
"137","2007-07-19",36.200001
"138","2007-07-20",35.41
"139","2007-07-23",34.889999
"140","2007-07-24",32.950001
"141","2007-07-25",33.509998
"142","2007-07-26",34.299999
"143","2007-07-27",34.32
"144","2007-07-30",34.599998
"145","2007-07-31",34.07
"146","2007-08-01",34.939999
"147","2007-08-02",35.77
"148","2007-08-03",34.380001
"149","2007-08-06",35.720001
"150","2007-08-07",37.810001
"151","2007-08-08",38.990002
"152","2007-08-09",38.799999
"153","2007-08-10",36.970001
"154","2007-08-13",35
"155","2007-08-14",33.619999
"156","2007-08-15",33.799999
"157","2007-08-16",35.040001
"158","2007-08-17",35.529999
"159","2007-08-20",35.799999
"160","2007-08-21",35.380001
"161","2007-08-22",35.650002
"162","2007-08-23",34.790001
"163","2007-08-24",35.599998
"164","2007-08-27",35.77
"165","2007-08-28",33.330002
"166","2007-08-29",34.66
"167","2007-08-30",34.25
"168","2007-08-31",35.040001
"169","2007-09-04",35.049999
"170","2007-09-05",34.200001
"171","2007-09-06",34.279999
"172","2007-09-07",33.310001
"173","2007-09-10",33.110001
"174","2007-09-11",34.049999
"175","2007-09-12",32.709999
"176","2007-09-13",31.75
"177","2007-09-14",31.5
"178","2007-09-17",30.620001
"179","2007-09-18",32.389999
"180","2007-09-19",31.889999
"181","2007-09-20",31.26
"182","2007-09-21",30.950001
"183","2007-09-24",30.370001
"184","2007-09-25",29.620001
"185","2007-09-26",29.719999
"186","2007-09-27",29.799999
"187","2007-09-28",29.780001
"188","2007-10-01",29.790001
"189","2007-10-02",29.860001
"190","2007-10-03",29.370001
"191","2007-10-04",29.450001
"192","2007-10-05",29.700001
"193","2007-10-08",29.17
"194","2007-10-09",29.59
"195","2007-10-10",29.32
"196","2007-10-11",27.540001
"197","2007-10-12",27.48
"198","2007-10-15",28.77
"199","2007-10-16",27.940001
"200","2007-10-17",28.110001
"201","2007-10-18",28.08
"202","2007-10-19",27.6
"203","2007-10-22",28.469999
"204","2007-10-23",27.870001
"205","2007-10-24",28.190001
"206","2007-10-25",28.549999
"207","2007-10-26",29.379999
"208","2007-10-29",30.35
"209","2007-10-30",31.639999
"210","2007-10-31",32.630001
"211","2007-11-01",30.82
"212","2007-11-02",31.02
"213","2007-11-05",30.74
"214","2007-11-06",32.369999
"215","2007-11-07",29.49
"216","2007-11-08",30.5
"217","2007-11-09",29.969999
"218","2007-11-12",29.9
"219","2007-11-13",30.790001
"220","2007-11-14",30.34
"221","2007-11-15",29.67
"222","2007-11-16",29.59
"223","2007-11-19",28.59
"224","2007-11-20",30
"225","2007-11-21",29.58
"226","2007-11-23",30.73
"227","2007-11-26",31.299999
"228","2007-11-27",32.93
"229","2007-11-28",33.389999
"230","2007-11-29",32.889999
"231","2007-11-30",32.369999
"232","2007-12-03",32.349998
"233","2007-12-04",33.34
"234","2007-12-05",34.150002
"235","2007-12-06",33.580002
"236","2007-12-07",34.580002
"237","2007-12-10",32.610001
"238","2007-12-11",31.879999
"239","2007-12-12",32.5
"240","2007-12-13",33.369999
"241","2007-12-14",32
"242","2007-12-17",31.360001
"243","2007-12-18",32.310001
"244","2007-12-19",32.02
"245","2007-12-20",32.34
"246","2007-12-21",31.959999
"247","2007-12-24",32.580002
"248","2007-12-26",32.939999
"249","2007-12-27",32.029999
"250","2007-12-28",31.74
"251","2007-12-31",31.17
"252","2008-01-02",30.18
"253","2008-01-03",29.66
"254","2008-01-04",28.540001
"255","2008-01-07",28.17
"256","2008-01-08",27.209999
"257","2008-01-09",29.23
"258","2008-01-10",29.780001
"259","2008-01-11",27.719999
"260","2008-01-14",27.870001
"261","2008-01-15",26.959999
"262","2008-01-16",27.65
"263","2008-01-17",27
"264","2008-01-18",27.01
"265","2008-01-22",26.51
"266","2008-01-23",28.309999
"267","2008-01-24",28.139999
"268","2008-01-25",28.65
"269","2008-01-28",29.120001
"270","2008-01-29",29.540001
"271","2008-01-30",29.639999
"272","2008-01-31",31
"273","2008-02-01",30.75
"274","2008-02-04",29.91
"275","2008-02-05",29.42
"276","2008-02-06",29.43
"277","2008-02-07",30.299999
"278","2008-02-08",29.440001
"279","2008-02-11",29.91
"280","2008-02-12",33.349998
"281","2008-02-13",33.830002
"282","2008-02-14",33.299999
"283","2008-02-15",32.779999
"284","2008-02-19",33.369999
"285","2008-02-20",32.650002
"286","2008-02-21",32.23
"287","2008-02-22",31.4
"288","2008-02-25",32.259998
"289","2008-02-26",32.810001
"290","2008-02-27",32.400002
"291","2008-02-28",31.190001
"292","2008-02-29",29.35
"293","2008-03-03",30.040001
"294","2008-03-04",30.77
"295","2008-03-05",30.959999
"296","2008-03-06",31.030001
"297","2008-03-07",32.119999
"298","2008-03-10",30.9
"299","2008-03-11",33.580002
"300","2008-03-12",34.189999
"301","2008-03-13",34.349998
"302","2008-03-14",33.59
"303","2008-03-17",32.360001
"304","2008-03-18",34.709999
"305","2008-03-19",33.48
"306","2008-03-20",35.450001
"307","2008-03-24",36.110001
"308","2008-03-25",36.220001
"309","2008-03-26",36.41
"310","2008-03-27",35.880001
"311","2008-03-28",35.049999
"312","2008-03-31",35.439999
"313","2008-04-01",36.32
"314","2008-04-02",36.509998
"315","2008-04-03",36.790001
"316","2008-04-04",36.419998
"317","2008-04-07",36.099998
"318","2008-04-08",36.130001
"319","2008-04-09",33.93
"320","2008-04-10",34.279999
"321","2008-04-11",33.549999
"322","2008-04-14",33.32
"323","2008-04-15",33.740002
"324","2008-04-16",34.310001
"325","2008-04-17",33.049999
"326","2008-04-18",33.209999
"327","2008-04-21",33.23
"328","2008-04-22",34.529999
"329","2008-04-23",33.82
"330","2008-04-24",33.549999
"331","2008-04-25",34.049999
"332","2008-04-28",33.200001
"333","2008-04-29",33.27
"334","2008-04-30",34.09
"335","2008-05-01",35.650002
"336","2008-05-02",34.650002
"337","2008-05-05",34.209999
"338","2008-05-06",35.389999
"339","2008-05-07",34.610001
"340","2008-05-08",34.5
"341","2008-05-09",34.330002
"342","2008-05-12",34.380001
"343","2008-05-13",34.689999
"344","2008-05-14",34.470001
"345","2008-05-15",35.049999
"346","2008-05-16",34.740002
"347","2008-05-19",34.849998
"348","2008-05-20",34.470001
"349","2008-05-21",33.73
"350","2008-05-22",34.189999
"351","2008-05-23",33.57
"352","2008-05-27",34.029999
"353","2008-05-28",36.779999
"354","2008-05-29",37.099998
"355","2008-05-30",37.049999
"356","2008-06-02",37.09
"357","2008-06-03",37.360001
"358","2008-06-04",38.150002
"359","2008-06-05",38.759998
"360","2008-06-06",37.150002
"361","2008-06-09",37.360001
"362","2008-06-10",37.779999
"363","2008-06-11",36.650002
"364","2008-06-12",36.66
"365","2008-06-13",36.970001
"366","2008-06-16",37.560001
"367","2008-06-17",37.18
"368","2008-06-18",36.59
"369","2008-06-19",37.880001
"370","2008-06-20",37.66
"371","2008-06-23",37.32
"372","2008-06-24",35.889999
"373","2008-06-25",36.25
"374","2008-06-26",35.32
"375","2008-06-27",34.68
"376","2008-06-30",34.599998
"377","2008-07-01",34.709999
"378","2008-07-02",32.889999
"379","2008-07-03",32.490002
"380","2008-07-07",32.099998
"381","2008-07-08",33.849998
"382","2008-07-09",32.610001
"383","2008-07-10",31.799999
"384","2008-07-11",32.709999
"385","2008-07-14",32.48
"386","2008-07-15",32.439999
"387","2008-07-16",33.82
"388","2008-07-17",33.939999
"389","2008-07-18",34.650002
"390","2008-07-21",34.630001
"391","2008-07-22",36.959999
"392","2008-07-23",35.75
"393","2008-07-24",35.110001
"394","2008-07-25",35.369999
"395","2008-07-28",34.869999
"396","2008-07-29",36.630001
"397","2008-07-30",36.990002
"398","2008-07-31",36.59
"399","2008-08-01",35.700001
"400","2008-08-04",35.240002
"401","2008-08-05",36.490002
"402","2008-08-06",36.029999
"403","2008-08-07",36.02
"404","2008-08-08",37.740002
"405","2008-08-11",37.200001
"406","2008-08-12",36.900002
"407","2008-08-13",36.959999
"408","2008-08-14",37.740002
"409","2008-08-15",38.23
"410","2008-08-18",37.91
"411","2008-08-19",36.549999
"412","2008-08-20",35.400002
"413","2008-08-21",34.389999
"414","2008-08-22",35.09
"415","2008-08-25",34.060001
"416","2008-08-26",34.529999
"417","2008-08-27",34.610001
"418","2008-08-28",36
"419","2008-08-29",35.290001
"420","2008-09-02",35.310001
"421","2008-09-03",34.970001
"422","2008-09-04",33.57
"423","2008-09-05",33.150002
"424","2008-09-08",34.110001
"425","2008-09-09",32.720001
"426","2008-09-10",33.189999
"427","2008-09-11",32.869999
"428","2008-09-12",32.869999
"429","2008-09-15",32.209999
"430","2008-09-16",32.549999
"431","2008-09-17",30.469999
"432","2008-09-18",30.049999
"433","2008-09-19",30.57
"434","2008-09-22",29.67
"435","2008-09-23",28.9
"436","2008-09-24",28.65
"437","2008-09-25",29.120001
"438","2008-09-26",27.860001
"439","2008-09-29",26.18
"440","2008-09-30",27.23
"441","2008-10-01",27.84
"442","2008-10-02",24.26
"443","2008-10-03",23.5
"444","2008-10-06",23.75
"445","2008-10-07",22.68
"446","2008-10-08",22.780001
"447","2008-10-09",20.959999
"448","2008-10-10",22.84
"449","2008-10-13",24.969999
"450","2008-10-14",24.5
"451","2008-10-15",22.049999
"452","2008-10-16",23.469999
"453","2008-10-17",22.25
"454","2008-10-20",23.18
"455","2008-10-21",22.73
"456","2008-10-22",21.34
"457","2008-10-23",20.559999
"458","2008-10-24",20.18
"459","2008-10-27",19.65
"460","2008-10-28",21.280001
"461","2008-10-29",22.9
"462","2008-10-30",25.059999
"463","2008-10-31",26.17
"464","2008-11-03",25.629999
"465","2008-11-04",26.059999
"466","2008-11-05",23.74
"467","2008-11-06",23.040001
"468","2008-11-07",23.120001
"469","2008-11-10",23.27
"470","2008-11-11",22.99
"471","2008-11-12",22.1
"472","2008-11-13",24.01
"473","2008-11-14",23.110001
"474","2008-11-17",22.15
"475","2008-11-18",20.809999
"476","2008-11-19",19.08
"477","2008-11-20",17.92
"478","2008-11-21",19.15
"479","2008-11-24",21.49
"480","2008-11-25",21.92
"481","2008-11-26",23.110001
"482","2008-11-28",23.120001
"483","2008-12-01",21.030001
"484","2008-12-02",21.66
"485","2008-12-03",23.040001
"486","2008-12-04",22.98
"487","2008-12-05",23.389999
"488","2008-12-08",25.280001
"489","2008-12-09",23.780001
"490","2008-12-10",23.440001
"491","2008-12-11",21.049999
"492","2008-12-12",20.559999
"493","2008-12-15",20.059999
"494","2008-12-16",21.059999
"495","2008-12-17",22.360001
"496","2008-12-18",21.17
"497","2008-12-19",21.110001
"498","2008-12-22",20.530001
"499","2008-12-23",20.860001
"500","2008-12-24",20.870001
"501","2008-12-26",21.129999
"502","2008-12-29",21.41
"503","2008-12-30",23.58
"504","2008-12-31",24.27
"505","2009-01-02",24.35
"506","2009-01-05",23.34
"507","2009-01-06",23.67
"508","2009-01-07",22.809999
"509","2009-01-08",22.84
"510","2009-01-09",21.34
"511","2009-01-12",20.950001
"512","2009-01-13",20.940001
"513","2009-01-14",19.82
"514","2009-01-15",20.9
"515","2009-01-16",19.870001
"516","2009-01-20",18.15
"517","2009-01-21",19.25
"518","2009-01-22",18.950001
"519","2009-01-23",18.469999
"520","2009-01-26",19.09
"521","2009-01-27",19.610001
"522","2009-01-28",21.08
"523","2009-01-29",20.93
"524","2009-01-30",20.26
"525","2009-02-02",20.209999
"526","2009-02-03",20.799999
"527","2009-02-04",20.84
"528","2009-02-05",22.01
"529","2009-02-06",22.870001
"530","2009-02-09",21.85
"531","2009-02-10",19.59
"532","2009-02-11",19.030001
"533","2009-02-12",19.09
"534","2009-02-13",18.950001
"535","2009-02-17",18.35
"536","2009-02-18",18.110001
"537","2009-02-19",18.4
"538","2009-02-20",17.57
"539","2009-02-23",16.950001
"540","2009-02-24",17.440001
"541","2009-02-25",16.43
"542","2009-02-26",16.610001
"543","2009-02-27",16.639999
"544","2009-03-02",15.3
"545","2009-03-03",14.63
"546","2009-03-04",15.22
"547","2009-03-05",14.2
"548","2009-03-06",14.43
"549","2009-03-09",13.9
"550","2009-03-10",14.11
"551","2009-03-11",14.42
"552","2009-03-12",14.94
"553","2009-03-13",15.44
"554","2009-03-16",15.6
"555","2009-03-17",16.129999
"556","2009-03-18",16.549999
"557","2009-03-19",16.219999
"558","2009-03-20",15.52
"559","2009-03-23",16.280001
"560","2009-03-24",16
"561","2009-03-25",15.73
"562","2009-03-26",17.309999
"563","2009-03-27",16.889999
"564","2009-03-30",15.97
"565","2009-03-31",16.23
"566","2009-04-01",16.360001
"567","2009-04-02",17.49
"568","2009-04-03",17.780001
"569","2009-04-06",17.18
"570","2009-04-07",16.290001
"571","2009-04-08",16.82
"572","2009-04-09",16.959999
"573","2009-04-13",16.700001
"574","2009-04-14",16.469999
"575","2009-04-15",16.33
"576","2009-04-16",17.68
"577","2009-04-17",18.049999
"578","2009-04-20",16.530001
"579","2009-04-21",15
"580","2009-04-22",15.93
"581","2009-04-23",16.110001
"582","2009-04-24",16.85
"583","2009-04-27",16.370001
"584","2009-04-28",16.51
"585","2009-04-29",16.51
"586","2009-04-30",16.67
"587","2009-05-01",17.23
"588","2009-05-04",18.719999
"589","2009-05-05",18.98
"590","2009-05-06",19.33
"591","2009-05-07",19.549999
"592","2009-05-08",19.93
"593","2009-05-11",19.120001
"594","2009-05-12",18.68
"595","2009-05-13",18.139999
"596","2009-05-14",19.030001
"597","2009-05-15",18.85
"598","2009-05-18",19.530001
"599","2009-05-19",20.09
"600","2009-05-20",20.65
"601","2009-05-21",19.09
"602","2009-05-22",19.190001
"603","2009-05-26",20.1
"604","2009-05-27",19.98
"605","2009-05-28",20.450001
"606","2009-05-29",21.32
"607","2009-06-01",22.07
"608","2009-06-02",22.09
"609","2009-06-03",21.629999
"610","2009-06-04",22.219999
"611","2009-06-05",22.200001
"612","2009-06-08",22.08
"613","2009-06-09",23.83
"614","2009-06-10",23.91
"615","2009-06-11",23.66
"616","2009-06-12",23.530001
"617","2009-06-15",22.85
"618","2009-06-16",22.25
"619","2009-06-17",22.110001
"620","2009-06-18",22.4
"621","2009-06-19",22.42
"622","2009-06-22",20.91
"623","2009-06-23",20.790001
"624","2009-06-24",20.709999
"625","2009-06-25",21.299999
"626","2009-06-26",21.290001
"627","2009-06-29",21.379999
"628","2009-06-30",21.32
"629","2009-07-01",22.049999
"630","2009-07-02",20.76
"631","2009-07-06",20.879999
"632","2009-07-07",21.02
"633","2009-07-08",20.860001
"634","2009-07-09",20.559999
"635","2009-07-10",20.799999
"636","2009-07-13",20.610001
"637","2009-07-14",20.559999
"638","2009-07-15",20.879999
"639","2009-07-16",21.49
"640","2009-07-17",21.389999
"641","2009-07-20",21.709999
"642","2009-07-21",20.75
"643","2009-07-22",20.299999
"644","2009-07-23",20.85
"645","2009-07-24",21.25
"646","2009-07-27",21.58
"647","2009-07-28",21.6
"648","2009-07-29",21.18
"649","2009-07-30",22.190001
"650","2009-07-31",23.129999
"651","2009-08-03",23.91
"652","2009-08-04",24.66
"653","2009-08-05",24.32
"654","2009-08-06",23.75
"655","2009-08-07",24.23
"656","2009-08-10",24.540001
"657","2009-08-11",23.91
"658","2009-08-12",24.99
"659","2009-08-13",25.190001
"660","2009-08-14",24.530001
"661","2009-08-17",23.450001
"662","2009-08-18",23.4
"663","2009-08-19",23.18
"664","2009-08-20",23.370001
"665","2009-08-21",24.110001
"666","2009-08-24",24.15
"667","2009-08-25",24.040001
"668","2009-08-26",24.129999
"669","2009-08-27",23.780001
"670","2009-08-28",23.559999
"671","2009-08-31",23.08
"672","2009-09-01",22.75
"673","2009-09-02",22.610001
"674","2009-09-03",22.700001
"675","2009-09-04",22.99
"676","2009-09-08",23.209999
"677","2009-09-09",23.52
"678","2009-09-10",24.139999
"679","2009-09-11",24.1
"680","2009-09-14",24.700001
"681","2009-09-15",24.379999
"682","2009-09-16",24.25
"683","2009-09-17",24.040001
"684","2009-09-18",23.77
"685","2009-09-21",23.379999
"686","2009-09-22",23.49
"687","2009-09-23",23.33
"688","2009-09-24",22.57
"689","2009-09-25",22.1
"690","2009-09-28",22.32
"691","2009-09-29",22.129999
"692","2009-09-30",23.15
"693","2009-10-01",22.73
"694","2009-10-02",22.440001
"695","2009-10-05",22.92
"696","2009-10-06",22.85
"697","2009-10-07",23.200001
"698","2009-10-08",24.110001
"699","2009-10-09",24.73
"700","2009-10-12",24.85
"701","2009-10-13",24.530001
"702","2009-10-14",25.77
"703","2009-10-15",25.49
"704","2009-10-16",25.299999
"705","2009-10-19",25.49
"706","2009-10-20",25.33
"707","2009-10-21",24.85
"708","2009-10-22",24.190001
"709","2009-10-23",23.889999
"710","2009-10-26",23.559999
"711","2009-10-27",22.540001
"712","2009-10-28",21.92
"713","2009-10-29",22.02
"714","2009-10-30",21.34
"715","2009-11-02",20.98
"716","2009-11-03",21.540001
"717","2009-11-04",21.24
"718","2009-11-05",21.959999
"719","2009-11-06",21.799999
"720","2009-11-09",21.82
"721","2009-11-10",21.559999
"722","2009-11-11",22.67
"723","2009-11-12",22.440001
"724","2009-11-13",22.77
"725","2009-11-16",23.629999
"726","2009-11-17",23.860001
"727","2009-11-18",23.76
"728","2009-11-19",23.219999
"729","2009-11-20",23.42
"730","2009-11-23",23.99
"731","2009-11-24",23.190001
"732","2009-11-25",22.879999
"733","2009-11-27",22.58
"734","2009-11-30",22.66
"735","2009-12-01",23.309999
"736","2009-12-02",23.49
"737","2009-12-03",23.639999
"738","2009-12-04",24.780001
"739","2009-12-07",24.459999
"740","2009-12-08",24.139999
"741","2009-12-09",24.040001
"742","2009-12-10",23.700001
"743","2009-12-11",23.26
"744","2009-12-14",23.370001
"745","2009-12-15",23.370001
"746","2009-12-16",23.620001
"747","2009-12-17",24.440001
"748","2009-12-18",24.690001
"749","2009-12-21",24.93
"750","2009-12-22",24.940001
"751","2009-12-23",25.16
"752","2009-12-24",24.870001
"753","2009-12-28",25.219999
"754","2009-12-29",25.969999
"755","2009-12-30",25.780001
"756","2009-12-31",25.030001
"757","2010-01-04",25.530001
"758","2010-01-05",25.52
"759","2010-01-06",25.440001
"760","2010-01-07",25.35
"761","2010-01-08",25.809999
"762","2010-01-11",26.559999
"763","2010-01-12",26.24
"764","2010-01-13",26.49
"765","2010-01-14",26.620001
"766","2010-01-15",25.6
"767","2010-01-19",25.57
"768","2010-01-20",25.389999
"769","2010-01-21",24.93
"770","2010-01-22",24.98
"771","2010-01-25",24.93
"772","2010-01-26",24.799999
"773","2010-01-27",25.25
"774","2010-01-28",24.049999
"775","2010-01-29",23.629999
"776","2010-02-01",23.07
"777","2010-02-02",23.09
"778","2010-02-03",23.120001
"779","2010-02-04",22.49
"780","2010-02-05",22.469999
"781","2010-02-08",21.969999
"782","2010-02-09",23.040001
"783","2010-02-10",23.17
"784","2010-02-11",23.290001
"785","2010-02-12",23.459999
"786","2010-02-16",23.450001
"787","2010-02-17",23.299999
"788","2010-02-18",23.33
"789","2010-02-19",23.85
"790","2010-02-22",24.08
"791","2010-02-23",24.1
"792","2010-02-24",24.540001
"793","2010-02-25",24.58
"794","2010-02-26",24.459999
"795","2010-03-01",24.809999
"796","2010-03-02",24.98
"797","2010-03-03",25
"798","2010-03-04",24.940001
"799","2010-03-05",25.459999
"800","2010-03-08",25.84
"801","2010-03-09",26.42
"802","2010-03-10",26.59
"803","2010-03-11",26.719999
"804","2010-03-12",26.620001
"805","2010-03-15",26.389999
"806","2010-03-16",26.309999
"807","2010-03-17",26.83
"808","2010-03-18",27.15
"809","2010-03-19",26.889999
"810","2010-03-22",26.77
"811","2010-03-23",27.030001
"812","2010-03-24",26.51
"813","2010-03-25",26.34
"814","2010-03-26",26.440001
"815","2010-03-29",26.15
"816","2010-03-30",26.299999
"817","2010-03-31",26.299999
"818","2010-04-01",26.200001
"819","2010-04-05",26.24
"820","2010-04-06",26.030001
"821","2010-04-07",26.09
"822","2010-04-08",25.860001
"823","2010-04-09",25.76
"824","2010-04-12",25.74
"825","2010-04-13",25.92
"826","2010-04-14",27.32
"827","2010-04-15",27.809999
"828","2010-04-16",27.77
"829","2010-04-19",28.059999
"830","2010-04-20",28.01
"831","2010-04-21",27.790001
"832","2010-04-22",27.040001
"833","2010-04-23",27.16
"834","2010-04-26",27.74
"835","2010-04-27",27.360001
"836","2010-04-28",27.57
"837","2010-04-29",28.309999
"838","2010-04-30",28.02
"839","2010-05-03",29.290001
"840","2010-05-04",28.280001
"841","2010-05-05",27.860001
"842","2010-05-06",27.35
"843","2010-05-07",26.4
"844","2010-05-10",27.700001
"845","2010-05-11",28.540001
"846","2010-05-12",29.27
"847","2010-05-13",28.780001
"848","2010-05-14",28.299999
"849","2010-05-17",28.77
"850","2010-05-18",28.66
"851","2010-05-19",28.57
"852","2010-05-20",26.76
"853","2010-05-21",27.43
"854","2010-05-24",26.51
"855","2010-05-25",26.969999
"856","2010-05-26",27
"857","2010-05-27",27.540001
"858","2010-05-28",27.370001
"859","2010-06-01",26.6
"860","2010-06-02",27.370001
"861","2010-06-03",28.030001
"862","2010-06-04",27.209999
"863","2010-06-07",26.299999
"864","2010-06-08",26.610001
"865","2010-06-09",26.950001
"866","2010-06-10",27.65
"867","2010-06-11",28.139999
"868","2010-06-14",28.110001
"869","2010-06-15",28.690001
"870","2010-06-16",28.57
"871","2010-06-17",28.58
"872","2010-06-18",28.790001
"873","2010-06-21",28.5
"874","2010-06-22",27.67
"875","2010-06-23",27.790001
"876","2010-06-24",27.52
"877","2010-06-25",27.83
"878","2010-06-28",28.440001
"879","2010-06-29",27.34
"880","2010-06-30",27.25
"881","2010-07-01",27.52
"882","2010-07-02",27.139999
"883","2010-07-06",26.549999
"884","2010-07-07",27.530001
"885","2010-07-08",27.809999
"886","2010-07-09",28.190001
"887","2010-07-12",27.889999
"888","2010-07-13",28.719999
"889","2010-07-14",28.99
"890","2010-07-15",28.67
"891","2010-07-16",28.450001
"892","2010-07-19",28.57
"893","2010-07-20",29.209999
"894","2010-07-21",28.299999
"895","2010-07-22",29.5
"896","2010-07-23",28.959999
"897","2010-07-26",29.42
"898","2010-07-27",29.299999
"899","2010-07-28",29
"900","2010-07-29",28.91
"901","2010-07-30",29.040001
"902","2010-08-02",28.940001
"903","2010-08-03",28.6
"904","2010-08-04",29.07
"905","2010-08-05",28.82
"906","2010-08-06",28.17
"907","2010-08-09",28.389999
"908","2010-08-10",27.73
"909","2010-08-11",27.02
"910","2010-08-12",27
"911","2010-08-13",26.25
"912","2010-08-16",26.389999
"913","2010-08-17",27.389999
"914","2010-08-18",27.08
"915","2010-08-19",26.110001
"916","2010-08-20",25.959999
"917","2010-08-23",25.27
"918","2010-08-24",24.790001
"919","2010-08-25",24.9
"920","2010-08-26",24.76
"921","2010-08-27",25.469999
"922","2010-08-30",24.639999
"923","2010-08-31",23.76
"924","2010-09-01",24.84
"925","2010-09-02",25.1
"926","2010-09-03",25.530001
"927","2010-09-07",25.01
"928","2010-09-08",25.450001
"929","2010-09-09",25.610001
"930","2010-09-10",25.83
"931","2010-09-13",26.540001
"932","2010-09-14",26.34
"933","2010-09-15",26.440001
"934","2010-09-16",26.219999
"935","2010-09-17",26.57
"936","2010-09-20",26.76
"937","2010-09-21",26.77
"938","2010-09-22",26.33
"939","2010-09-23",25.35
"940","2010-09-24",26.15
"941","2010-09-27",25.98
"942","2010-09-28",26.26
"943","2010-09-29",26.26
"944","2010-09-30",26
"945","2010-10-01",25.559999
"946","2010-10-04",25.24
"947","2010-10-05",25.74
"948","2010-10-06",25.59
"949","2010-10-07",25.280001
"950","2010-10-08",25.290001
"951","2010-10-11",24.98
"952","2010-10-12",24.860001
"953","2010-10-13",24.940001
"954","2010-10-14",25
"955","2010-10-15",25.02
"956","2010-10-18",25.360001
"957","2010-10-19",25.17
"958","2010-10-20",25.6
"959","2010-10-21",26.84
"960","2010-10-22",27.02
"961","2010-10-25",27.059999
"962","2010-10-26",27.309999
"963","2010-10-27",26.969999
