"","date","DS"
"107","2007-06-06",12.228236
"108","2007-06-07",11.935675
"109","2007-06-08",12.139195
"110","2007-06-11",11.787273
"111","2007-06-12",11.579513
"112","2007-06-13",11.613432
"113","2007-06-14",11.749113
"114","2007-06-15",12.050155
"115","2007-06-18",11.986555
"116","2007-06-19",12.198556
"117","2007-06-20",11.910234
"118","2007-06-21",11.783033
"119","2007-06-22",11.664312
"120","2007-06-25",11.448071
"121","2007-06-26",11.206389
"122","2007-06-27",11.409911
"123","2007-06-28",11.10463
"124","2007-06-29",10.629746
"125","2007-07-02",10.896868
"126","2007-07-03",10.837507
"127","2007-07-05",10.850227
"128","2007-07-06",10.782387
"129","2007-07-09",10.727267
"130","2007-07-10",10.218464
"131","2007-07-11",10.087023
"132","2007-07-12",9.883502
"133","2007-07-13",10.163343
"134","2007-07-16",10.036142
"135","2007-07-17",9.870782
"136","2007-07-18",9.374699
"137","2007-07-19",9.535819
"138","2007-07-20",9.099096
"139","2007-07-23",8.755654
"140","2007-07-24",8.471573
"141","2007-07-25",8.458853
"142","2007-07-26",8.217171
"143","2007-07-27",8.081491
"144","2007-07-30",8.191731
"145","2007-07-31",7.636288
"146","2007-08-01",6.589001
"147","2007-08-02",7.309805
"148","2007-08-03",6.779802
"149","2007-08-06",6.822203
"150","2007-08-07",6.830683
"151","2007-08-08",7.432766
"152","2007-08-09",7.933089
"153","2007-08-10",7.509087
"154","2007-08-13",7.085084
"155","2007-08-14",6.516921
"156","2007-08-15",6.207399
"157","2007-08-16",6.902763
"158","2007-08-17",7.356446
"159","2007-08-20",7.297085
"160","2007-08-21",7.297085
"161","2007-08-22",7.097804
"162","2007-08-23",7.000284
"163","2007-08-24",7.097804
"164","2007-08-27",6.839163
"165","2007-08-28",6.741642
"166","2007-08-29",6.890043
"167","2007-08-30",6.873083
"168","2007-08-31",7.055404
"169","2007-09-04",7.186845
"170","2007-09-05",6.907003
"171","2007-09-06",6.945163
"172","2007-09-07",6.868843
"173","2007-09-10",6.928203
"174","2007-09-11",6.974844
"175","2007-09-12",7.114764
"176","2007-09-13",7.632048
"177","2007-09-14",7.729568
"178","2007-09-17",7.644768
"179","2007-09-18",7.97549
"180","2007-09-19",8.484293
"181","2007-09-20",8.280771
"182","2007-09-21",8.391012
"183","2007-09-24",8.399492
"184","2007-09-25",8.310452
"185","2007-09-26",8.136611
"186","2007-09-27",7.653248
"187","2007-09-28",7.470927
"188","2007-10-01",7.708368
"189","2007-10-02",7.877969
"190","2007-10-03",7.793169
"191","2007-10-04",7.844049
"192","2007-10-05",8.01365
"193","2007-10-08",7.933089
"194","2007-10-09",7.937329
"195","2007-10-10",7.627808
"196","2007-10-11",7.543007
"197","2007-10-12",7.432766
"198","2007-10-15",7.195325
"199","2007-10-16",7.127484
"200","2007-10-17",6.877323
"201","2007-10-18",6.805243
"202","2007-10-19",6.559321
"203","2007-10-22",6.669561
"204","2007-10-23",6.538121
"205","2007-10-24",6.41516
"206","2007-10-25",6.300679
"207","2007-10-26",6.34732
"208","2007-10-29",6.275239
"209","2007-10-30",6.207399
"210","2007-10-31",6.296439
"211","2007-11-01",5.830036
"212","2007-11-02",5.605315
"213","2007-11-05",5.626515
"214","2007-11-06",6.033557
"215","2007-11-07",5.266113
"216","2007-11-08",5.749476
"217","2007-11-09",5.880917
"218","2007-11-12",6.025077
"219","2007-11-13",6.254039
"220","2007-11-14",6.47876
"221","2007-11-15",6.49572
"222","2007-11-16",6.160758
"223","2007-11-19",5.719796
"224","2007-11-20",5.656195
"225","2007-11-21",5.562915
"226","2007-11-23",5.690115
"227","2007-11-26",5.439954
"228","2007-11-27",5.329713
"229","2007-11-28",5.575635
"230","2007-11-29",5.533235
"231","2007-11-30",5.516274
"232","2007-12-03",5.490834
"233","2007-12-04",5.342433
"234","2007-12-05",5.499314
"235","2007-12-06",5.681635
"236","2007-12-07",5.889397
"237","2007-12-10",6.148038
"238","2007-12-11",5.919077
"239","2007-12-12",5.991158
"240","2007-12-13",5.957237
"241","2007-12-14",6.016597
"242","2007-12-17",5.694355
"243","2007-12-18",5.787636
"244","2007-12-19",5.982677
"245","2007-12-20",6.046278
"246","2007-12-21",6.025077
"247","2007-12-24",6.211639
"248","2007-12-26",6.228599
"249","2007-12-27",5.630755
"250","2007-12-28",5.545955
"251","2007-12-31",5.495074
"252","2008-01-02",5.359394
"253","2008-01-03",5.278833
"254","2008-01-04",5.088032
"255","2008-01-07",5.414514
"256","2008-01-08",5.215232
"257","2008-01-09",5.058352
"258","2008-01-10",4.84211
"259","2008-01-11",4.664029
"260","2008-01-14",4.676749
"261","2008-01-15",4.324827
"262","2008-01-16",4.240026
"263","2008-01-17",3.943225
"264","2008-01-18",3.849944
"265","2008-01-22",3.938985
"266","2008-01-23",4.748829
"267","2008-01-24",4.553788
"268","2008-01-25",4.744589
"269","2008-01-28",4.994751
"270","2008-01-29",4.931151
"271","2008-01-30",4.80395
"272","2008-01-31",5.300033
"273","2008-02-01",5.740996
"274","2008-02-04",5.473874
"275","2008-02-05",5.257633
"276","2008-02-06",4.939631
"277","2008-02-07",4.943871
"278","2008-02-08",4.922671
"279","2008-02-11",4.680989
"280","2008-02-12",4.71915
"281","2008-02-13",4.757309
"282","2008-02-14",4.697949
"283","2008-02-15",4.693709
"284","2008-02-19",4.86331
"285","2008-02-20",4.969311
"286","2008-02-21",4.528348
"287","2008-02-22",4.333307
"288","2008-02-25",4.82939
"289","2008-02-26",4.71067
"290","2008-02-27",4.659789
"291","2008-02-28",4.659789
"292","2008-02-29",4.558028
"293","2008-03-03",4.273947
"294","2008-03-04",3.913544
"295","2008-03-05",3.824504
"296","2008-03-06",3.574342
"297","2008-03-07",3.591302
"298","2008-03-10",3.693063
"299","2008-03-11",4.223066
"300","2008-03-12",4.265467
"301","2008-03-13",4.452028
"302","2008-03-14",3.756663
"303","2008-03-17",3.28178
"304","2008-03-18",3.642183
"305","2008-03-19",3.349621
"306","2008-03-20",3.710023
"307","2008-03-24",3.879624
"308","2008-03-25",3.922024
"309","2008-03-26",3.646423
"310","2008-03-27",3.565862
"311","2008-03-28",3.531942
"312","2008-03-31",3.502262
"313","2008-04-01",4.134026
"314","2008-04-02",3.782104
"315","2008-04-03",3.637943
"316","2008-04-04",3.604023
"317","2008-04-07",3.608263
"318","2008-04-08",3.578582
"319","2008-04-09",3.536182
"320","2008-04-10",3.485302
"321","2008-04-11",3.464102
"322","2008-04-14",3.451381
"323","2008-04-15",3.591302
"324","2008-04-16",3.748183
"325","2008-04-17",3.807544
"326","2008-04-18",3.947465
"327","2008-04-21",3.849944
"328","2008-04-22",3.756663
"329","2008-04-23",3.888104
"330","2008-04-24",4.235786
"331","2008-04-25",4.286667
"332","2008-04-28",4.231546
"333","2008-04-29",4.163706
"334","2008-04-30",4.193386
"335","2008-05-01",4.367227
"336","2008-05-02",4.358747
"337","2008-05-05",4.227306
"338","2008-05-06",4.388427
"339","2008-05-07",4.375707
"340","2008-05-08",4.244267
"341","2008-05-09",4.210346
"342","2008-05-12",4.184906
"343","2008-05-13",4.240026
"344","2008-05-14",4.295147
"345","2008-05-15",4.452028
"346","2008-05-16",4.256987
"347","2008-05-19",4.405387
"348","2008-05-20",4.265467
"349","2008-05-21",4.248507
"350","2008-05-22",4.256987
"351","2008-05-23",4.231546
"352","2008-05-27",4.240026
"353","2008-05-28",4.248507
"354","2008-05-29",4.320587
"355","2008-05-30",4.206106
"356","2008-06-02",3.977145
"357","2008-06-03",3.837224
"358","2008-06-04",4.019545
"359","2008-06-05",4.028025
"360","2008-06-06",3.748183
"361","2008-06-09",3.582822
"362","2008-06-10",3.498022
"363","2008-06-11",3.434421
"364","2008-06-12",3.476822
"365","2008-06-13",3.510742
"366","2008-06-16",3.459862
"367","2008-06-17",3.302981
"368","2008-06-18",3.498022
"369","2008-06-19",3.578582
"370","2008-06-20",3.324181
"371","2008-06-23",2.993459
"372","2008-06-24",3.061299
"373","2008-06-25",3.15034
"374","2008-06-26",3.21818
"375","2008-06-27",3.17154
"376","2008-06-30",2.972259
"377","2008-07-01",2.993459
"378","2008-07-02",2.713617
"379","2008-07-03",2.573696
"380","2008-07-07",2.438015
"381","2008-07-08",2.645777
"382","2008-07-09",2.251454
"383","2008-07-10",2.264174
"384","2008-07-11",2.438015
"385","2008-07-14",2.298094
"386","2008-07-15",1.924972
"387","2008-07-16",2.353215
"388","2008-07-17",2.365935
"389","2008-07-18",2.438015
"390","2008-07-21",2.242974
"391","2008-07-22",2.429535
"392","2008-07-23",2.637296
"393","2008-07-24",2.535536
"394","2008-07-25",2.620336
"395","2008-07-28",2.230254
"396","2008-07-29",2.493135
"397","2008-07-30",2.518576
"398","2008-07-31",2.577936
"399","2008-08-01",2.569456
"400","2008-08-04",2.450735
"401","2008-08-05",2.709377
"402","2008-08-06",2.756017
"403","2008-08-07",2.552496
"404","2008-08-08",2.772977
"405","2008-08-11",2.828098
"406","2008-08-12",2.794177
"407","2008-08-13",2.785697
"408","2008-08-14",3.082499
"409","2008-08-15",2.874738
"410","2008-08-18",2.768737
"411","2008-08-19",2.565216
"412","2008-08-20",2.789937
"413","2008-08-21",2.756017
"414","2008-08-22",2.946818
"415","2008-08-25",2.751777
"416","2008-08-26",2.811137
"417","2008-08-27",2.883218
"418","2008-08-28",3.133379
"419","2008-08-29",2.942578
"420","2008-09-02",2.921378
"421","2008-09-03",3.22666
"422","2008-09-04",2.840818
"423","2008-09-05",2.836578
"424","2008-09-08",3.052819
"425","2008-09-09",2.739057
"426","2008-09-10",2.904418
"427","2008-09-11",2.794177
"428","2008-09-12",2.747537
"429","2008-09-15",2.115773
"430","2008-09-16",2.115773
"431","2008-09-17",1.848652
"432","2008-09-18",3.476822
"433","2008-09-19",2.811137
"434","2008-09-22",2.832338
"435","2008-09-23",2.747537
"436","2008-09-24",2.230254
"437","2008-09-25",2.531296
"438","2008-09-26",2.650017
"439","2008-09-29",2.158174
"440","2008-09-30",2.692417
"441","2008-10-01",2.544016
"442","2008-10-02",2.450735
"443","2008-10-03",2.073373
"444","2008-10-06",2.043693
"445","2008-10-07",1.66633
"446","2008-10-08",1.52641
"447","2008-10-09",1.365288
"448","2008-10-10",2.247214
"449","2008-10-13",2.259934
"450","2008-10-14",2.001292
"451","2008-10-15",1.831691
"452","2008-10-16",1.793531
"453","2008-10-17",1.814731
"454","2008-10-20",1.725691
"455","2008-10-21",1.700251
"456","2008-10-22",1.66209
"457","2008-10-23",1.66209
"458","2008-10-24",1.373769
"459","2008-10-27",1.153287
"460","2008-10-28",1.288968
"461","2008-10-29",1.365288
"462","2008-10-30",1.717211
"463","2008-10-31",1.717211
"464","2008-11-03",1.717211
"465","2008-11-04",1.755371
"466","2008-11-05",1.339848
"467","2008-11-06",1.157527
"468","2008-11-07",1.696011
"469","2008-11-10",1.123607
"470","2008-11-11",1.076967
"471","2008-11-12",0.894646
"472","2008-11-13",1.513689
"473","2008-11-14",0.975206
"474","2008-11-17",0.780165
"475","2008-11-18",0.657204
"476","2008-11-19",0.530003
"477","2008-11-20",0.0636
"478","2008-11-21",0.445203
"479","2008-11-24",0.805605
"480","2008-11-25",0.792885
"481","2008-11-26",0.729285
"482","2008-11-28",0.758965
"483","2008-12-01",0.436723
"484","2008-12-02",0.538483
"485","2008-12-03",0.542723
"486","2008-12-04",0.462163
"487","2008-12-05",0.636004
"488","2008-12-08",0.809845
"489","2008-12-09",0.750485
"490","2008-12-10",0.729285
"491","2008-12-11",0.470643
"492","2008-12-12",0.614804
"493","2008-12-15",0.521523
"494","2008-12-16",0.623284
"495","2008-12-17",0.576644
"496","2008-12-18",0.500323
"497","2008-12-19",0.517283
"498","2008-12-22",0.411283
"499","2008-12-23",0.398562
"500","2008-12-24",0.381602
"501","2008-12-26",0.394322
"502","2008-12-29",0.326482
"503","2008-12-30",0.301042
"504","2008-12-31",0.356162
"505","2009-01-02",0.334962
"506","2009-01-05",0.292562
"507","2009-01-06",0.326482
"508","2009-01-07",0.326482
"509","2009-01-08",0.326482
"510","2009-01-09",0.364642
"511","2009-01-12",0.313762
"512","2009-01-13",0.309522
"513","2009-01-14",0.288322
"514","2009-01-15",0.271362
"515","2009-01-16",0.318002
"516","2009-01-20",0.212001
"517","2009-01-21",0.267122
"518","2009-01-22",0.224721
"519","2009-01-23",0.216241
"520","2009-01-26",0.220481
"521","2009-01-27",0.224721
"522","2009-01-28",0.275602
"523","2009-01-29",0.216241
"524","2009-01-30",0.224721
"525","2009-02-02",0.245922
"526","2009-02-03",0.241682
"527","2009-02-04",0.216241
"528","2009-02-05",0.220481
"529","2009-02-06",0.254402
"530","2009-02-09",0.262882
"531","2009-02-10",0.220481
"532","2009-02-11",0.233201
"533","2009-02-12",0.241682
"534","2009-02-13",0.224721
"535","2009-02-17",0.207761
"536","2009-02-18",0.199281
"537","2009-02-19",0.131441
"538","2009-02-20",0.186561
"539","2009-02-23",0.148401
"540","2009-02-24",0.241682
"541","2009-02-25",0.165361
"542","2009-02-26",0.161121
"543","2009-02-27",0.122961
"544","2009-03-02",0.106001
"545","2009-03-03",0.127201
"546","2009-03-04",0.156881
"547","2009-03-05",0.106001
"548","2009-03-06",0.139921
"549","2009-03-09",0.131441
"550","2009-03-10",0.203521
"551","2009-03-11",0.148401
"552","2009-03-12",0.178081
"553","2009-03-13",0.169601
"554","2009-03-16",0.173841
"555","2009-03-17",0.258642
"556","2009-03-18",0.305282
"557","2009-03-19",0.254402
"558","2009-03-20",0.368882
"559","2009-03-23",0.381602
"560","2009-03-24",0.347682
"561","2009-03-25",0.373122
"562","2009-03-26",0.368882
"563","2009-03-27",0.326482
"564","2009-03-30",0.296802
"565","2009-03-31",0.275602
"566","2009-04-01",0.305282
"567","2009-04-02",0.334962
"568","2009-04-03",0.322242
"569","2009-04-06",0.296802
"570","2009-04-07",0.296802
"571","2009-04-08",0.309522
"572","2009-04-09",0.343442
"573","2009-04-13",0.347682
"574","2009-04-14",0.330722
"575","2009-04-15",0.334962
"576","2009-04-16",0.343442
"577","2009-04-17",0.326482
"578","2009-04-20",0.288322
"579","2009-04-21",0.262882
"580","2009-04-22",0.254402
"581","2009-04-23",0.241682
"582","2009-04-24",0.267122
"583","2009-04-27",0.267122
"584","2009-04-28",0.275602
"585","2009-04-29",0.292562
"586","2009-04-30",0.262882
"587","2009-05-01",0.275602
"588","2009-05-04",0.284082
"589","2009-05-05",0.288322
"590","2009-05-06",0.373122
"591","2009-05-07",0.339202
"592","2009-05-08",0.521523
"593","2009-05-11",0.479123
"594","2009-05-12",0.432483
"595","2009-05-13",0.394322
"596","2009-05-14",0.415523
"597","2009-05-15",0.343442
"598","2009-05-18",0.419763
"599","2009-05-19",0.390082
"600","2009-05-20",0.373122
"601","2009-05-21",0.356162
"602","2009-05-22",0.360402
"603","2009-05-26",0.402802
"604","2009-05-27",0.360402
"605","2009-05-28",0.343442
"606","2009-05-29",0.301042
"607","2009-06-01",0.313762
"608","2009-06-02",0.330722
"609","2009-06-03",0.322242
"610","2009-06-04",0.330722
"611","2009-06-05",0.326482
"612","2009-06-08",0.292562
"613","2009-06-09",0.296802
"614","2009-06-10",0.305282
"615","2009-06-11",0.322242
"616","2009-06-12",0.322242
"617","2009-06-15",0.301042
"618","2009-06-16",0.309522
"619","2009-06-17",0.313762
"620","2009-06-18",0.301042
"621","2009-06-19",0.296802
"622","2009-06-22",0.296802
"623","2009-06-23",0.292562
"624","2009-06-24",0.284082
"625","2009-06-25",0.296802
"626","2009-06-26",0.245922
"627","2009-06-29",0.258642
"628","2009-06-30",0.279842
"629","2009-07-01",0.279842
"630","2009-07-02",0.262882
"631","2009-07-06",0.254402
"632","2009-07-07",0.241682
"633","2009-07-08",0.237441
"634","2009-07-09",0.233201
"635","2009-07-10",0.237441
"636","2009-07-13",0.220481
"637","2009-07-14",0.216241
"638","2009-07-15",0.224721
"639","2009-07-16",0.220481
"640","2009-07-17",0.224721
"641","2009-07-20",0.224721
"642","2009-07-21",0.228961
"643","2009-07-22",0.220481
"644","2009-07-23",0.228961
"645","2009-07-24",0.228961
"646","2009-07-27",0.224721
"647","2009-07-28",0.228961
"648","2009-07-29",0.220481
"649","2009-07-30",0.224721
"650","2009-07-31",0.275602
"651","2009-08-03",0.262882
"652","2009-08-04",0.301042
"653","2009-08-05",0.305282
"654","2009-08-06",0.318002
"655","2009-08-07",0.288322
"656","2009-08-10",0.318002
"657","2009-08-11",0.330722
"658","2009-08-12",0.364642
"659","2009-08-13",0.504563
"660","2009-08-14",0.606324
"661","2009-08-17",0.542723
"662","2009-08-18",0.589364
"663","2009-08-19",0.559684
"664","2009-08-20",0.513043
"665","2009-08-21",0.627524
"666","2009-08-24",0.614804
"667","2009-08-25",0.593604
"668","2009-08-26",0.763205
"669","2009-08-27",0.729285
"670","2009-08-28",0.750485
"671","2009-08-31",0.708084
"672","2009-09-01",0.606324
"673","2009-09-02",0.555443
"674","2009-09-03",0.623284
"675","2009-09-04",0.640244
"676","2009-09-08",0.631764
"677","2009-09-09",0.614804
"678","2009-09-10",0.695364
"679","2009-09-11",0.699604
"680","2009-09-14",0.682644
"681","2009-09-15",0.674164
"682","2009-09-16",0.860725
"683","2009-09-17",1.026086
"684","2009-09-18",1.293208
"685","2009-09-21",1.365288
"686","2009-09-22",1.53065
"687","2009-09-23",1.280488
"688","2009-09-24",1.212648
"689","2009-09-25",1.170247
"690","2009-09-28",1.314408
"691","2009-09-29",1.267768
"692","2009-09-30",1.259288
"693","2009-10-01",1.132087
"694","2009-10-02",0.962486
"695","2009-10-05",0.975206
"696","2009-10-06",1.017606
"697","2009-10-07",1.017606
"698","2009-10-08",1.216888
"699","2009-10-09",1.284728
"700","2009-10-12",1.242328
"701","2009-10-13",1.140567
"702","2009-10-14",1.195687
"703","2009-10-15",1.153287
"704","2009-10-16",1.212648
"705","2009-10-19",1.238088
"706","2009-10-20",1.174487
"707","2009-10-21",1.123607
"708","2009-10-22",1.047287
"709","2009-10-23",0.975206
"710","2009-10-26",0.924326
"711","2009-10-27",0.856485
"712","2009-10-28",0.750485
"713","2009-10-29",0.911606
"714","2009-10-30",0.814085
"715","2009-11-02",0.784405
"716","2009-11-03",0.848005
"717","2009-11-04",0.881926
"718","2009-11-05",0.911606
"719","2009-11-06",1.009126
"720","2009-11-09",1.043046
"721","2009-11-10",0.987926
"722","2009-11-11",0.979446
"723","2009-11-12",0.954006
"724","2009-11-13",0.983686
"725","2009-11-16",0.966726
"726","2009-11-17",0.941286
"727","2009-11-18",0.928566
"728","2009-11-19",0.907366
"729","2009-11-20",0.903126
"730","2009-11-23",0.890406
"731","2009-11-24",0.848005
"732","2009-11-25",0.826805
"733","2009-11-27",0.805605
"734","2009-11-30",0.771685
"735","2009-12-01",0.814085
"736","2009-12-02",0.805605
"737","2009-12-03",0.839525
"738","2009-12-04",0.814085
"739","2009-12-07",0.674164
"740","2009-12-08",0.623284
"741","2009-12-09",0.682644
"742","2009-12-10",0.703844
"743","2009-12-11",0.686884
"744","2009-12-14",0.695364
"745","2009-12-15",0.669924
"746","2009-12-16",0.665684
"747","2009-12-17",0.695364
"748","2009-12-18",0.686884
"749","2009-12-21",0.720805
"750","2009-12-22",0.750485
"751","2009-12-23",0.911606
"752","2009-12-24",0.920086
"753","2009-12-28",0.890406
"754","2009-12-29",0.898886
"755","2009-12-30",0.890406
"756","2009-12-31",0.886165
"757","2010-01-04",0.856485
"758","2010-01-05",0.886165
"759","2010-01-06",0.928566
"760","2010-01-07",1.017606
"761","2010-01-08",0.975206
"762","2010-01-11",0.975206
"763","2010-01-12",0.937046
"764","2010-01-13",0.941286
"765","2010-01-14",0.920086
"766","2010-01-15",0.915846
"767","2010-01-19",0.894646
"768","2010-01-20",0.877685
"769","2010-01-21",0.826805
"770","2010-01-22",0.784405
"771","2010-01-25",0.763205
"772","2010-01-26",0.780165
"773","2010-01-27",0.792885
"774","2010-01-28",0.801365
"775","2010-01-29",0.801365
"776","2010-02-01",0.869205
"777","2010-02-02",0.903126
"778","2010-02-03",0.890406
"779","2010-02-04",0.835285
"780","2010-02-05",0.831045
"781","2010-02-08",0.809845
"782","2010-02-09",0.831045
"783","2010-02-10",0.839525
"784","2010-02-11",0.848005
"785","2010-02-12",0.839525
"786","2010-02-16",0.873445
"787","2010-02-17",0.975206
"788","2010-02-18",0.966726
"789","2010-02-19",0.932806
"790","2010-02-22",0.928566
"791","2010-02-23",1.009126
"792","2010-02-24",0.992166
"793","2010-02-25",1.000646
"794","2010-02-26",1.013366
"795","2010-03-01",1.009126
"796","2010-03-02",1.004886
"797","2010-03-03",1.013366
"798","2010-03-04",1.047287
"799","2010-03-05",1.055767
"800","2010-03-08",1.267768
"801","2010-03-09",1.263528
"802","2010-03-10",1.288968
"803","2010-03-11",1.297448
"804","2010-03-12",1.263528
"805","2010-03-15",1.170247
"806","2010-03-16",1.187207
"807","2010-03-17",1.216888
"808","2010-03-18",1.187207
"809","2010-03-19",0.996406
"810","2010-03-22",0.996406
"811","2010-03-23",1.115127
"812","2010-03-24",1.327128
"813","2010-03-25",1.280488
"814","2010-03-26",1.267768
"815","2010-03-29",1.272008
"816","2010-03-30",1.246568
"817","2010-03-31",1.369529
"818","2010-04-01",1.373769
"819","2010-04-05",1.416169
"820","2010-04-06",1.462809
"821","2010-04-07",1.61121
"822","2010-04-08",1.62393
"823","2010-04-09",1.66633
"824","2010-04-12",1.708731
"825","2010-04-13",1.64937
"826","2010-04-14",1.64937
"827","2010-04-15",1.58153
"828","2010-04-16",1.54337
"829","2010-04-19",1.53913
"830","2010-04-20",1.58577
"831","2010-04-21",1.57305
"832","2010-04-22",1.56033
"833","2010-04-23",1.61121
"834","2010-04-26",1.696011
"835","2010-04-27",1.56881
"836","2010-04-28",1.56881
"837","2010-04-29",1.67481
"838","2010-04-30",1.60273
"839","2010-05-03",1.62817
"840","2010-05-04",1.513689
"841","2010-05-05",1.471289
"842","2010-05-06",1.267768
"843","2010-05-07",1.390729
"844","2010-05-10",1.437369
"845","2010-05-11",1.420409
"846","2010-05-12",1.441609
"847","2010-05-13",1.416169
"848","2010-05-14",1.382249
"849","2010-05-17",1.428889
"850","2010-05-18",1.348328
"851","2010-05-19",1.297448
"852","2010-05-20",1.170247
"853","2010-05-21",1.132087
"854","2010-05-24",1.136327
"855","2010-05-25",1.115127
"856","2010-05-26",1.187207
"857","2010-05-27",1.335608
"858","2010-05-28",1.293208
"859","2010-06-01",1.238088
"860","2010-06-02",1.216888
"861","2010-06-03",1.225368
"862","2010-06-04",1.178727
"863","2010-06-07",1.127847
"864","2010-06-08",1.123607
"865","2010-06-09",1.102407
"866","2010-06-10",1.149047
"867","2010-06-11",1.229608
"868","2010-06-14",1.263528
"869","2010-06-15",1.293208
"870","2010-06-16",1.327128
"871","2010-06-17",1.331368
"872","2010-06-18",1.382249
"873","2010-06-21",1.272008
"874","2010-06-22",1.246568
"875","2010-06-23",1.208408
"876","2010-06-24",1.276248
"877","2010-06-25",1.339848
"878","2010-06-28",1.272008
"879","2010-06-29",1.199927
"880","2010-06-30",1.136327
"881","2010-07-01",1.110887
"882","2010-07-02",1.051527
"883","2010-07-06",0.966726
"884","2010-07-07",1.060007
"885","2010-07-08",1.191447
"886","2010-07-09",1.195687
"887","2010-07-12",1.115127
"888","2010-07-13",1.208408
"889","2010-07-14",1.166007
"890","2010-07-15",1.140567
"891","2010-07-16",1.072727
"892","2010-07-19",1.081207
"893","2010-07-20",1.064247
"894","2010-07-21",1.030326
"895","2010-07-22",1.076967
"896","2010-07-23",1.110887
"897","2010-07-26",1.166007
"898","2010-07-27",1.166007
"899","2010-07-28",1.123607
"900","2010-07-29",1.144807
"901","2010-07-30",1.127847
"902","2010-08-02",1.182967
"903","2010-08-03",1.225368
"904","2010-08-04",1.140567
"905","2010-08-05",1.157527
"906","2010-08-06",1.276248
"907","2010-08-09",1.250808
"908","2010-08-10",1.178727
"909","2010-08-11",1.115127
"910","2010-08-12",1.098167
"911","2010-08-13",1.140567
"912","2010-08-16",1.157527
"913","2010-08-17",1.144807
"914","2010-08-18",1.149047
"915","2010-08-19",1.102407
"916","2010-08-20",1.106647
"917","2010-08-23",1.085447
"918","2010-08-24",1.055767
"919","2010-08-25",1.047287
"920","2010-08-26",1.038806
"921","2010-08-27",1.060007
"922","2010-08-30",1.030326
"923","2010-08-31",1.026086
"924","2010-09-01",1.085447
"925","2010-09-02",1.098167
"926","2010-09-03",1.119367
"927","2010-09-07",1.064247
"928","2010-09-08",1.089687
"929","2010-09-09",1.085447
"930","2010-09-10",1.064247
"931","2010-09-13",1.098167
"932","2010-09-14",1.123607
