"","date","NGS"
"99","2007-05-24",16.280001
"100","2007-05-25",16.639999
"101","2007-05-29",16.91
"102","2007-05-30",16.98
"103","2007-05-31",16.889999
"104","2007-06-01",17.02
"105","2007-06-04",17.74
"106","2007-06-05",18.219999
"107","2007-06-06",19.23
"108","2007-06-07",19.65
"109","2007-06-08",18.83
"110","2007-06-11",19.5
"111","2007-06-12",19.129999
"112","2007-06-13",18.99
"113","2007-06-14",18.98
"114","2007-06-15",18.9
"115","2007-06-18",18.84
"116","2007-06-19",19.059999
"117","2007-06-20",18.26
"118","2007-06-21",18.4
"119","2007-06-22",18.610001
"120","2007-06-25",17.719999
"121","2007-06-26",17.59
"122","2007-06-27",17.809999
"123","2007-06-28",18.059999
"124","2007-06-29",17.879999
"125","2007-07-02",18.379999
"126","2007-07-03",18.42
"127","2007-07-05",17.959999
"128","2007-07-06",18.33
"129","2007-07-09",18.5
"130","2007-07-10",18.780001
"131","2007-07-11",18.4
"132","2007-07-12",17.440001
"133","2007-07-13",17.440001
"134","2007-07-16",15.85
"135","2007-07-17",16.5
"136","2007-07-18",15.95
"137","2007-07-19",15.87
"138","2007-07-20",15.9
"139","2007-07-23",15.78
"140","2007-07-24",14.78
"141","2007-07-25",14.7
"142","2007-07-26",14.48
"143","2007-07-27",15.12
"144","2007-07-30",15.16
"145","2007-07-31",14.81
"146","2007-08-01",14.4
"147","2007-08-02",14.31
"148","2007-08-03",13.98
"149","2007-08-06",14.16
"150","2007-08-07",15.11
"151","2007-08-08",15.45
"152","2007-08-09",14.78
"153","2007-08-10",15.53
"154","2007-08-13",15.6
"155","2007-08-14",15.45
"156","2007-08-15",15.28
"157","2007-08-16",15.3
"158","2007-08-17",15.85
"159","2007-08-20",15.69
"160","2007-08-21",16.15
"161","2007-08-22",16.5
"162","2007-08-23",16.32
"163","2007-08-24",16.68
"164","2007-08-27",16.530001
"165","2007-08-28",16.040001
"166","2007-08-29",16.700001
"167","2007-08-30",16.65
"168","2007-08-31",16.91
"169","2007-09-04",17.15
"170","2007-09-05",16.940001
"171","2007-09-06",16.950001
"172","2007-09-07",16.35
"173","2007-09-10",16.299999
"174","2007-09-11",16.700001
"175","2007-09-12",16.540001
"176","2007-09-13",16.34
"177","2007-09-14",16.43
"178","2007-09-17",16.629999
"179","2007-09-18",16.629999
"180","2007-09-19",16.66
"181","2007-09-20",16.6
"182","2007-09-21",16.77
"183","2007-09-24",15.93
"184","2007-09-25",16.6
"185","2007-09-26",16.35
"186","2007-09-27",17.01
"187","2007-09-28",17.17
"188","2007-10-01",18.15
"189","2007-10-02",18.299999
"190","2007-10-03",18.09
"191","2007-10-04",17.780001
"192","2007-10-05",17.299999
"193","2007-10-08",17
"194","2007-10-09",16.690001
"195","2007-10-10",17.34
"196","2007-10-11",17.700001
"197","2007-10-12",17.77
"198","2007-10-15",17.85
"199","2007-10-16",17.540001
"200","2007-10-17",18.049999
"201","2007-10-18",18.4
"202","2007-10-19",18.040001
"203","2007-10-22",18.200001
"204","2007-10-23",18
"205","2007-10-24",18.1
"206","2007-10-25",18.049999
"207","2007-10-26",18.389999
"208","2007-10-29",18.639999
"209","2007-10-30",18.07
"210","2007-10-31",18.530001
"211","2007-11-01",18.65
"212","2007-11-02",19.01
"213","2007-11-05",18.85
"214","2007-11-06",19.299999
"215","2007-11-07",18.85
"216","2007-11-08",18.27
"217","2007-11-09",18
"218","2007-11-12",17.959999
"219","2007-11-13",18.15
"220","2007-11-14",18.75
"221","2007-11-15",18.549999
"222","2007-11-16",19.25
"223","2007-11-19",18.75
"224","2007-11-20",18.41
"225","2007-11-21",18.09
"226","2007-11-23",18.34
"227","2007-11-26",18.68
"228","2007-11-27",18
"229","2007-11-28",18.17
"230","2007-11-29",18.030001
"231","2007-11-30",18.040001
"232","2007-12-03",18
"233","2007-12-04",17.9
"234","2007-12-05",18.35
"235","2007-12-06",19.299999
"236","2007-12-07",19.450001
"237","2007-12-10",19.280001
"238","2007-12-11",18.9
"239","2007-12-12",18.799999
"240","2007-12-13",19.24
"241","2007-12-14",18.700001
"242","2007-12-17",18.85
"243","2007-12-18",18.700001
"244","2007-12-19",18.709999
"245","2007-12-20",19.33
"246","2007-12-21",19.120001
"247","2007-12-24",19.25
"248","2007-12-26",19.379999
"249","2007-12-27",18.92
"250","2007-12-28",18.77
"251","2007-12-31",19.610001
"252","2008-01-02",19.709999
"253","2008-01-03",20.85
"254","2008-01-04",20.969999
"255","2008-01-07",20.43
"256","2008-01-08",21.01
"257","2008-01-09",20.700001
"258","2008-01-10",21
"259","2008-01-11",21.120001
"260","2008-01-14",20.959999
"261","2008-01-15",20.059999
"262","2008-01-16",19.299999
"263","2008-01-17",18.75
"264","2008-01-18",18.66
"265","2008-01-22",17.549999
"266","2008-01-23",17.309999
"267","2008-01-24",17.879999
"268","2008-01-25",16.629999
"269","2008-01-28",17.889999
"270","2008-01-29",17.59
"271","2008-01-30",17.450001
"272","2008-01-31",17.52
"273","2008-02-01",17.74
"274","2008-02-04",18.5
"275","2008-02-05",17.540001
"276","2008-02-06",17.59
"277","2008-02-07",18
"278","2008-02-08",17.799999
"279","2008-02-11",18.540001
"280","2008-02-12",18.57
"281","2008-02-13",19.08
"282","2008-02-14",19.23
"283","2008-02-15",18.42
"284","2008-02-19",19.879999
"285","2008-02-20",19.48
"286","2008-02-21",20.040001
"287","2008-02-22",21.030001
"288","2008-02-25",22.35
"289","2008-02-26",23.219999
"290","2008-02-27",21.790001
"291","2008-02-28",23.35
"292","2008-02-29",22.4
"293","2008-03-03",23.209999
"294","2008-03-04",22.559999
"295","2008-03-05",22.299999
"296","2008-03-06",21.700001
"297","2008-03-07",20.370001
"298","2008-03-10",19.700001
"299","2008-03-11",20.9
"300","2008-03-12",21.23
"301","2008-03-13",21.15
"302","2008-03-14",21.17
"303","2008-03-17",20.6
"304","2008-03-18",20.48
"305","2008-03-19",19.42
"306","2008-03-20",19.190001
"307","2008-03-24",20.309999
"308","2008-03-25",20.75
"309","2008-03-26",20.68
"310","2008-03-27",20.950001
"311","2008-03-28",21.110001
"312","2008-03-31",21.83
"313","2008-04-01",22.280001
"314","2008-04-02",23.18
"315","2008-04-03",23.870001
"316","2008-04-04",25.200001
"317","2008-04-07",25.33
"318","2008-04-08",25.309999
"319","2008-04-09",25.41
"320","2008-04-10",25.459999
"321","2008-04-11",25.299999
"322","2008-04-14",28.74
"323","2008-04-15",27.35
"324","2008-04-16",27.85
"325","2008-04-17",27.1
"326","2008-04-18",28.809999
"327","2008-04-21",29.200001
"328","2008-04-22",28.59
"329","2008-04-23",27.59
"330","2008-04-24",27.24
"331","2008-04-25",27.73
"332","2008-04-28",27.459999
"333","2008-04-29",25.370001
"334","2008-04-30",24.9
"335","2008-05-01",24.1
"336","2008-05-02",25.639999
"337","2008-05-05",26.139999
"338","2008-05-06",26.5
"339","2008-05-07",26.1
"340","2008-05-08",26.4
"341","2008-05-09",26.860001
"342","2008-05-12",26.440001
"343","2008-05-13",26.530001
"344","2008-05-14",26.389999
"345","2008-05-15",25.68
"346","2008-05-16",25.5
"347","2008-05-19",26.4
"348","2008-05-20",29.610001
"349","2008-05-21",28.799999
"350","2008-05-22",28.950001
"351","2008-05-23",27.85
"352","2008-05-27",27.549999
"353","2008-05-28",27.42
"354","2008-05-29",27.42
"355","2008-05-30",27.35
"356","2008-06-02",27.5
"357","2008-06-03",27.549999
"358","2008-06-04",27.1
"359","2008-06-05",27.959999
"360","2008-06-06",29.18
"361","2008-06-09",30.959999
"362","2008-06-10",30.450001
"363","2008-06-11",31.129999
"364","2008-06-12",29.950001
"365","2008-06-13",30.120001
"366","2008-06-16",30.889999
"367","2008-06-17",32.009998
"368","2008-06-18",32.560001
"369","2008-06-19",30.15
"370","2008-06-20",30.040001
"371","2008-06-23",31.700001
"372","2008-06-24",30.059999
"373","2008-06-25",29.25
"374","2008-06-26",29.65
"375","2008-06-27",29.299999
"376","2008-06-30",30.48
"377","2008-07-01",29.700001
"378","2008-07-02",28.969999
"379","2008-07-03",28.129999
"380","2008-07-07",27.51
"381","2008-07-08",26.950001
"382","2008-07-09",26.6
"383","2008-07-10",27.690001
"384","2008-07-11",28.99
"385","2008-07-14",29.700001
"386","2008-07-15",29.57
"387","2008-07-16",28.49
"388","2008-07-17",26.969999
"389","2008-07-18",26.889999
"390","2008-07-21",27.860001
"391","2008-07-22",27.24
"392","2008-07-23",25.77
"393","2008-07-24",25.030001
"394","2008-07-25",24.6
"395","2008-07-28",23.93
"396","2008-07-29",24.07
"397","2008-07-30",26.219999
"398","2008-07-31",25.66
"399","2008-08-01",25.23
"400","2008-08-04",23.059999
"401","2008-08-05",23.219999
"402","2008-08-06",24.1
"403","2008-08-07",22.93
"404","2008-08-08",23.57
"405","2008-08-11",23.6
"406","2008-08-12",24.07
"407","2008-08-13",23.9
"408","2008-08-14",24.73
"409","2008-08-15",25.540001
"410","2008-08-18",24.74
"411","2008-08-19",25.450001
"412","2008-08-20",26.190001
"413","2008-08-21",26.530001
"414","2008-08-22",25.75
"415","2008-08-25",24.959999
"416","2008-08-26",25.83
"417","2008-08-27",26.35
"418","2008-08-28",26.41
"419","2008-08-29",25.940001
"420","2008-09-02",23.15
"421","2008-09-03",22.15
"422","2008-09-04",21.200001
"423","2008-09-05",19.51
"424","2008-09-08",19.200001
"425","2008-09-09",17.5
"426","2008-09-10",17.51
"427","2008-09-11",17.41
"428","2008-09-12",17.780001
"429","2008-09-15",15.9
"430","2008-09-16",16.33
"431","2008-09-17",15.77
"432","2008-09-18",16.43
"433","2008-09-19",18.68
"434","2008-09-22",18.91
"435","2008-09-23",17.959999
"436","2008-09-24",17.35
"437","2008-09-25",17.870001
"438","2008-09-26",17.58
"439","2008-09-29",15.95
"440","2008-09-30",17.469999
"441","2008-10-01",16.809999
"442","2008-10-02",15.9
"443","2008-10-03",15.58
"444","2008-10-06",15.03
"445","2008-10-07",14.06
"446","2008-10-08",13.64
"447","2008-10-09",11.84
"448","2008-10-10",12.08
"449","2008-10-13",13.5
"450","2008-10-14",11.25
"451","2008-10-15",9.69
"452","2008-10-16",10.32
"453","2008-10-17",10.84
"454","2008-10-20",12.77
"455","2008-10-21",12.08
"456","2008-10-22",11.08
"457","2008-10-23",11.29
"458","2008-10-24",10.6
"459","2008-10-27",9.99
"460","2008-10-28",11.61
"461","2008-10-29",12.11
"462","2008-10-30",12.75
"463","2008-10-31",13.25
"464","2008-11-03",12.59
"465","2008-11-04",13.64
"466","2008-11-05",14.89
"467","2008-11-06",13.7
"468","2008-11-07",14.24
"469","2008-11-10",13.61
"470","2008-11-11",13.53
"471","2008-11-12",10.97
"472","2008-11-13",11.94
"473","2008-11-14",10.09
"474","2008-11-17",9.72
"475","2008-11-18",9.4
"476","2008-11-19",8.56
"477","2008-11-20",6.6
"478","2008-11-21",7.18
"479","2008-11-24",8.7
"480","2008-11-25",8.43
"481","2008-11-26",10.35
"482","2008-11-28",10.3
"483","2008-12-01",8.29
"484","2008-12-02",8.24
"485","2008-12-03",8.18
"486","2008-12-04",7.76
"487","2008-12-05",8.25
"488","2008-12-08",9.65
"489","2008-12-09",9.15
"490","2008-12-10",10
"491","2008-12-11",9.6
"492","2008-12-12",10.3
"493","2008-12-15",10.32
"494","2008-12-16",11.15
"495","2008-12-17",10.57
"496","2008-12-18",10.25
"497","2008-12-19",10.25
"498","2008-12-22",9.19
"499","2008-12-23",8.66
"500","2008-12-24",8.91
"501","2008-12-26",9.01
"502","2008-12-29",9.8
"503","2008-12-30",10.27
"504","2008-12-31",10.13
"505","2009-01-02",10.51
"506","2009-01-05",11.8
"507","2009-01-06",12.42
"508","2009-01-07",11.98
"509","2009-01-08",12.6
"510","2009-01-09",11.45
"511","2009-01-12",11.21
"512","2009-01-13",11.29
"513","2009-01-14",10.65
"514","2009-01-15",10.08
"515","2009-01-16",9.33
"516","2009-01-20",8.17
"517","2009-01-21",9.46
"518","2009-01-22",8.28
"519","2009-01-23",8.13
"520","2009-01-26",8.55
"521","2009-01-27",9.43
"522","2009-01-28",10.67
"523","2009-01-29",9.04
"524","2009-01-30",8.55
"525","2009-02-02",9.23
"526","2009-02-03",9.2
"527","2009-02-04",8.92
"528","2009-02-05",9.17
"529","2009-02-06",9.54
"530","2009-02-09",9.33
"531","2009-02-10",8.51
"532","2009-02-11",8.9
"533","2009-02-12",9.38
"534","2009-02-13",8.83
"535","2009-02-17",8.08
"536","2009-02-18",8.06
"537","2009-02-19",7.97
"538","2009-02-20",7.85
"539","2009-02-23",7.1
"540","2009-02-24",7.98
"541","2009-02-25",7.49
"542","2009-02-26",7.72
"543","2009-02-27",7.5
"544","2009-03-02",6.88
"545","2009-03-03",6.72
"546","2009-03-04",7.77
"547","2009-03-05",7.08
"548","2009-03-06",7.31
"549","2009-03-09",7.01
"550","2009-03-10",7.98
"551","2009-03-11",7.35
"552","2009-03-12",8.33
"553","2009-03-13",7.88
"554","2009-03-16",7.42
"555","2009-03-17",8.21
"556","2009-03-18",8.34
"557","2009-03-19",8.5
"558","2009-03-20",8.04
"559","2009-03-23",9.44
"560","2009-03-24",8.82
"561","2009-03-25",9.03
"562","2009-03-26",9.27
"563","2009-03-27",8.98
"564","2009-03-30",8.56
"565","2009-03-31",9
"566","2009-04-01",9.02
"567","2009-04-02",10.04
"568","2009-04-03",10.5
"569","2009-04-06",9.85
"570","2009-04-07",9.43
"571","2009-04-08",9.15
"572","2009-04-09",9.59
"573","2009-04-13",9.41
"574","2009-04-14",9.33
"575","2009-04-15",9.34
"576","2009-04-16",9.48
"577","2009-04-17",9.52
"578","2009-04-20",9.1
"579","2009-04-21",9.97
"580","2009-04-22",10.14
"581","2009-04-23",9.88
"582","2009-04-24",10.12
"583","2009-04-27",9.69
"584","2009-04-28",9.78
"585","2009-04-29",10.27
"586","2009-04-30",9.98
"587","2009-05-01",10.39
"588","2009-05-04",11
"589","2009-05-05",10.98
"590","2009-05-06",11.6
"591","2009-05-07",10.85
"592","2009-05-08",12.91
"593","2009-05-11",12.73
"594","2009-05-12",12.89
"595","2009-05-13",11.51
"596","2009-05-14",11.67
"597","2009-05-15",11.82
"598","2009-05-18",12.95
"599","2009-05-19",13.25
"600","2009-05-20",13.23
"601","2009-05-21",12.5
"602","2009-05-22",12.67
"603","2009-05-26",13.89
"604","2009-05-27",13.8
"605","2009-05-28",14.15
"606","2009-05-29",14.86
"607","2009-06-01",15.26
"608","2009-06-02",15.41
"609","2009-06-03",14.15
"610","2009-06-04",14.85
"611","2009-06-05",14.61
"612","2009-06-08",13.82
"613","2009-06-09",14.57
"614","2009-06-10",15.47
"615","2009-06-11",15.67
"616","2009-06-12",15.91
"617","2009-06-15",15.23
"618","2009-06-16",14.38
"619","2009-06-17",14.32
"620","2009-06-18",14.01
"621","2009-06-19",13.79
"622","2009-06-22",12.48
"623","2009-06-23",12.37
"624","2009-06-24",12.62
"625","2009-06-25",13.05
"626","2009-06-26",13.54
"627","2009-06-29",13.32
"628","2009-06-30",13.3
"629","2009-07-01",13
"630","2009-07-02",11.8
"631","2009-07-06",11.64
"632","2009-07-07",11.28
"633","2009-07-08",11.02
"634","2009-07-09",10.97
"635","2009-07-10",10.98
"636","2009-07-13",11.36
"637","2009-07-14",11.9
"638","2009-07-15",12.28
"639","2009-07-16",12.25
"640","2009-07-17",12.53
"641","2009-07-20",12.82
"642","2009-07-21",13.26
"643","2009-07-22",13.2
"644","2009-07-23",13.28
"645","2009-07-24",13.32
"646","2009-07-27",13.14
"647","2009-07-28",13.44
"648","2009-07-29",13.37
"649","2009-07-30",13.68
"650","2009-07-31",13.79
"651","2009-08-03",14.16
"652","2009-08-04",14.06
"653","2009-08-05",13.85
"654","2009-08-06",13.2
"655","2009-08-07",13.74
"656","2009-08-10",13.8
"657","2009-08-11",13.3
"658","2009-08-12",13.53
"659","2009-08-13",13.84
"660","2009-08-14",13.49
"661","2009-08-17",13.1
"662","2009-08-18",13.34
"663","2009-08-19",13.65
"664","2009-08-20",14.05
"665","2009-08-21",14.84
"666","2009-08-24",14.87
"667","2009-08-25",14.69
"668","2009-08-26",14.58
"669","2009-08-27",14.31
"670","2009-08-28",14.33
"671","2009-08-31",14.29
"672","2009-09-01",13.73
"673","2009-09-02",13.78
"674","2009-09-03",14.42
"675","2009-09-04",14.48
"676","2009-09-08",14.68
"677","2009-09-09",15.26
"678","2009-09-10",15.29
"679","2009-09-11",15.62
"680","2009-09-14",16.02
"681","2009-09-15",16.43
"682","2009-09-16",17.34
"683","2009-09-17",16.83
"684","2009-09-18",16.66
"685","2009-09-21",17.26
"686","2009-09-22",17.610001
"687","2009-09-23",17.41
"688","2009-09-24",17.530001
"689","2009-09-25",17.59
"690","2009-09-28",18.01
"691","2009-09-29",17.84
"692","2009-09-30",17.620001
"693","2009-10-01",17.15
"694","2009-10-02",17.309999
"695","2009-10-05",17.540001
"696","2009-10-06",18.299999
"697","2009-10-07",18.32
"698","2009-10-08",18.280001
"699","2009-10-09",18.809999
"700","2009-10-12",19.16
"701","2009-10-13",18.549999
"702","2009-10-14",18.91
"703","2009-10-15",18.940001
"704","2009-10-16",18.74
"705","2009-10-19",18.75
"706","2009-10-20",18.969999
"707","2009-10-21",18.76
"708","2009-10-22",19.120001
"709","2009-10-23",18.77
"710","2009-10-26",18.18
"711","2009-10-27",18.48
"712","2009-10-28",17.540001
"713","2009-10-29",17.969999
"714","2009-10-30",16.870001
"715","2009-11-02",16.360001
"716","2009-11-03",16.58
"717","2009-11-04",16.32
"718","2009-11-05",17.42
"719","2009-11-06",17.690001
"720","2009-11-09",18.209999
"721","2009-11-10",17.790001
"722","2009-11-11",18.09
"723","2009-11-12",17.18
"724","2009-11-13",17.110001
"725","2009-11-16",17.110001
"726","2009-11-17",16.91
"727","2009-11-18",16.700001
"728","2009-11-19",16.4
"729","2009-11-20",16.700001
"730","2009-11-23",17.690001
"731","2009-11-24",17.93
"732","2009-11-25",17.75
"733","2009-11-27",17.15
"734","2009-11-30",17.49
"735","2009-12-01",17.809999
"736","2009-12-02",18.08
"737","2009-12-03",17.84
"738","2009-12-04",18.33
"739","2009-12-07",18.299999
"740","2009-12-08",17.950001
"741","2009-12-09",17.83
"742","2009-12-10",17.58
"743","2009-12-11",17.68
"744","2009-12-14",17.93
"745","2009-12-15",17.879999
"746","2009-12-16",17.780001
"747","2009-12-17",17.68
"748","2009-12-18",17.709999
"749","2009-12-21",18.15
"750","2009-12-22",18.4
"751","2009-12-23",18.870001
"752","2009-12-24",18.9
"753","2009-12-28",19.120001
"754","2009-12-29",19.18
"755","2009-12-30",19.08
"756","2009-12-31",18.85
"757","2010-01-04",19.25
"758","2010-01-05",19.379999
"759","2010-01-06",19.52
"760","2010-01-07",19.860001
"761","2010-01-08",20
"762","2010-01-11",20.030001
"763","2010-01-12",20.02
"764","2010-01-13",20.450001
"765","2010-01-14",19.959999
"766","2010-01-15",19.9
"767","2010-01-19",19.940001
"768","2010-01-20",19.190001
"769","2010-01-21",17.5
"770","2010-01-22",16.98
"771","2010-01-25",17
"772","2010-01-26",16.66
"773","2010-01-27",16.91
"774","2010-01-28",16.299999
"775","2010-01-29",15.71
"776","2010-02-01",16.33
"777","2010-02-02",16.379999
"778","2010-02-03",16.4
"779","2010-02-04",15.23
"780","2010-02-05",14.66
"781","2010-02-08",14.26
"782","2010-02-09",14.56
"783","2010-02-10",14.3
"784","2010-02-11",14.58
"785","2010-02-12",14.44
"786","2010-02-16",14.79
"787","2010-02-17",15.18
"788","2010-02-18",15.47
"789","2010-02-19",15.37
"790","2010-02-22",15.52
"791","2010-02-23",15.29
"792","2010-02-24",15.56
"793","2010-02-25",15.7
"794","2010-02-26",15.32
"795","2010-03-01",16.040001
"796","2010-03-02",16.469999
"797","2010-03-03",16.48
"798","2010-03-04",15.51
"799","2010-03-05",15.8
"800","2010-03-08",15.87
"801","2010-03-09",16.209999
"802","2010-03-10",16.48
"803","2010-03-11",16.43
"804","2010-03-12",16.16
"805","2010-03-15",15.55
"806","2010-03-16",16.07
"807","2010-03-17",16.139999
"808","2010-03-18",16.120001
"809","2010-03-19",16.549999
"810","2010-03-22",16.450001
"811","2010-03-23",16.74
"812","2010-03-24",16.09
"813","2010-03-25",15.78
"814","2010-03-26",15.41
"815","2010-03-29",15.58
"816","2010-03-30",15.61
"817","2010-03-31",15.87
"818","2010-04-01",16.219999
"819","2010-04-05",16.559999
"820","2010-04-06",17.030001
"821","2010-04-07",17.26
"822","2010-04-08",17.34
"823","2010-04-09",17.309999
"824","2010-04-12",17.459999
"825","2010-04-13",17.530001
"826","2010-04-14",17.940001
"827","2010-04-15",18.01
"828","2010-04-16",17.389999
"829","2010-04-19",17.41
"830","2010-04-20",17.799999
"831","2010-04-21",17.48
"832","2010-04-22",17.65
"833","2010-04-23",18.559999
"834","2010-04-26",18.559999
"835","2010-04-27",18.219999
"836","2010-04-28",18.15
"837","2010-04-29",18.200001
"838","2010-04-30",17.93
"839","2010-05-03",18.200001
"840","2010-05-04",18.07
"841","2010-05-05",18
"842","2010-05-06",16.51
"843","2010-05-07",15.36
"844","2010-05-10",17.35
"845","2010-05-11",17.530001
"846","2010-05-12",17.49
"847","2010-05-13",17.35
"848","2010-05-14",17.01
"849","2010-05-17",17.030001
"850","2010-05-18",16.76
"851","2010-05-19",16.299999
"852","2010-05-20",16
"853","2010-05-21",16.15
"854","2010-05-24",15.88
"855","2010-05-25",15.53
"856","2010-05-26",15.82
"857","2010-05-27",16.860001
"858","2010-05-28",16.059999
"859","2010-06-01",14.95
"860","2010-06-02",15.73
"861","2010-06-03",16.17
"862","2010-06-04",15.09
"863","2010-06-07",14.97
"864","2010-06-08",15.27
"865","2010-06-09",14.98
"866","2010-06-10",16.07
"867","2010-06-11",16.469999
"868","2010-06-14",16.360001
"869","2010-06-15",17.25
"870","2010-06-16",16.860001
"871","2010-06-17",17.1
"872","2010-06-18",17.540001
"873","2010-06-21",16.67
"874","2010-06-22",16.18
"875","2010-06-23",16.18
"876","2010-06-24",15.55
"877","2010-06-25",16.74
"878","2010-06-28",16.16
"879","2010-06-29",15.14
"880","2010-06-30",15.13
"881","2010-07-01",14.66
"882","2010-07-02",14.41
"883","2010-07-06",14.43
"884","2010-07-07",15.09
"885","2010-07-08",15.43
"886","2010-07-09",15.49
"887","2010-07-12",14.83
"888","2010-07-13",15.36
"889","2010-07-14",15.28
"890","2010-07-15",15.17
"891","2010-07-16",14.76
"892","2010-07-19",15.11
"893","2010-07-20",15.64
"894","2010-07-21",15.08
"895","2010-07-22",15.66
"896","2010-07-23",16.040001
"897","2010-07-26",16.4
"898","2010-07-27",16
"899","2010-07-28",15.76
"900","2010-07-29",16.42
"901","2010-07-30",16.549999
"902","2010-08-02",16.57
"903","2010-08-03",16.42
"904","2010-08-04",16.969999
"905","2010-08-05",15.7
"906","2010-08-06",15.17
"907","2010-08-09",15.2
"908","2010-08-10",14.77
"909","2010-08-11",14.37
"910","2010-08-12",14.2
"911","2010-08-13",14.17
"912","2010-08-16",14.32
"913","2010-08-17",14.58
"914","2010-08-18",14.34
"915","2010-08-19",14.05
"916","2010-08-20",13.96
"917","2010-08-23",14.06
"918","2010-08-24",13.93
"919","2010-08-25",14.17
"920","2010-08-26",14.05
"921","2010-08-27",14.62
"922","2010-08-30",14.12
"923","2010-08-31",14.2
"924","2010-09-01",14.99
"925","2010-09-02",14.89
"926","2010-09-03",14.89
"927","2010-09-07",14.47
"928","2010-09-08",14.76
"929","2010-09-09",14.8
"930","2010-09-10",14.83
"931","2010-09-13",15.18
"932","2010-09-14",14.98
"933","2010-09-15",15.07
"934","2010-09-16",14.63
"935","2010-09-17",14.77
"936","2010-09-20",15.09
"937","2010-09-21",14.8
"938","2010-09-22",14.65
"939","2010-09-23",14.47
"940","2010-09-24",14.88
"941","2010-09-27",14.5
"942","2010-09-28",14.77
"943","2010-09-29",14.82
"944","2010-09-30",14.77
"945","2010-10-01",14.94
"946","2010-10-04",14.64
"947","2010-10-05",14.98
"948","2010-10-06",14.9
"949","2010-10-07",14.8
"950","2010-10-08",15.23
"951","2010-10-11",15.78
"952","2010-10-12",15.73
"953","2010-10-13",16.1
"954","2010-10-14",16.26
"955","2010-10-15",16.030001
"956","2010-10-18",16.200001
"957","2010-10-19",15.57
"958","2010-10-20",15.84
"959","2010-10-21",15.46
"960","2010-10-22",15.82
"961","2010-10-25",15.56
"962","2010-10-26",15.95
"963","2010-10-27",15.78
"964","2010-10-28",15.59
"965","2010-10-29",15.75
"966","2010-11-01",15.26
"967","2010-11-02",15.4
"968","2010-11-03",15.37
"969","2010-11-04",15.75
"970","2010-11-05",15.74
"971","2010-11-08",15.95
"972","2010-11-09",16.26
"973","2010-11-10",16.969999
"974","2010-11-11",16.639999
"975","2010-11-12",16.620001
"976","2010-11-15",16.639999
"977","2010-11-16",15.98
"978","2010-11-17",16.17
"979","2010-11-18",16.32
"980","2010-11-19",16.450001
"981","2010-11-22",16.370001
"982","2010-11-23",16
"983","2010-11-24",16.200001
"984","2010-11-26",16.1
"985","2010-11-29",16.48
