"","date","RKDA"
"82","2015-09-10",103
"83","2015-09-11",97.800003
"84","2015-09-14",100.400002
"85","2015-09-15",112.400002
"86","2015-09-16",117.599998
"87","2015-09-17",129.800003
"88","2015-09-18",116.599998
"89","2015-09-21",109.800003
"90","2015-09-22",102.199997
"91","2015-09-23",93.199997
"92","2015-09-24",86
"93","2015-09-25",80
"94","2015-09-28",72.199997
"95","2015-09-29",69.400002
"96","2015-09-30",61
"97","2015-10-01",58
"98","2015-10-02",60.799999
"99","2015-10-05",64.800003
"100","2015-10-06",60
"101","2015-10-07",60.400002
"102","2015-10-08",60.200001
"103","2015-10-09",59.799999
"104","2015-10-12",59.400002
"105","2015-10-13",57.599998
"106","2015-10-14",56.400002
"107","2015-10-15",60
"108","2015-10-16",60.200001
"109","2015-10-19",58.200001
"110","2015-10-20",58.200001
"111","2015-10-21",55.599998
"112","2015-10-22",55.799999
"113","2015-10-23",56
"114","2015-10-26",57.400002
"115","2015-10-27",54.400002
"116","2015-10-28",64.599998
"117","2015-10-29",54.200001
"118","2015-10-30",56
"119","2015-11-02",63.799999
"120","2015-11-03",62.400002
"121","2015-11-04",58
"122","2015-11-05",57.200001
"123","2015-11-06",56
"124","2015-11-09",54.799999
"125","2015-11-10",56.200001
"126","2015-11-11",56.599998
"127","2015-11-12",56.400002
"128","2015-11-13",55.599998
"129","2015-11-16",55.599998
"130","2015-11-17",52.400002
"131","2015-11-18",57.599998
"132","2015-11-19",79.199997
"133","2015-11-20",88
"134","2015-11-23",80
"135","2015-11-24",81
"136","2015-11-25",79.800003
"137","2015-11-27",77.199997
"138","2015-11-30",78.800003
"139","2015-12-01",79.199997
"140","2015-12-02",79.599998
"141","2015-12-03",81.599998
"142","2015-12-04",80.800003
"143","2015-12-07",79
"144","2015-12-08",80.400002
"145","2015-12-09",79.199997
"146","2015-12-10",77.599998
"147","2015-12-11",70.599998
"148","2015-12-14",67.800003
"149","2015-12-15",71
"150","2015-12-16",68.800003
"151","2015-12-17",67.800003
"152","2015-12-18",65.800003
"153","2015-12-21",65.599998
"154","2015-12-22",67
"155","2015-12-23",70.599998
"156","2015-12-24",69.599998
"157","2015-12-28",68
"158","2015-12-29",63.400002
"159","2015-12-30",62.599998
"160","2015-12-31",60.799999
"161","2016-01-04",58.200001
"162","2016-01-05",59
"163","2016-01-06",57.799999
"164","2016-01-07",53.599998
"165","2016-01-08",48.599998
"166","2016-01-11",47.200001
"167","2016-01-12",47.200001
"168","2016-01-13",44.799999
"169","2016-01-14",48
"170","2016-01-15",44.200001
"171","2016-01-19",44.799999
"172","2016-01-20",45.599998
"173","2016-01-21",48.400002
"174","2016-01-22",50.200001
"175","2016-01-25",48.599998
"176","2016-01-26",48.400002
"177","2016-01-27",47
"178","2016-01-28",50
"179","2016-01-29",59
"180","2016-02-01",59.799999
"181","2016-02-02",55.799999
"182","2016-02-03",54.799999
"183","2016-02-04",57
"184","2016-02-05",50.200001
"185","2016-02-08",53.200001
"186","2016-02-09",50
"187","2016-02-10",48
"188","2016-02-11",46.400002
"189","2016-02-12",49.400002
"190","2016-02-16",49
"191","2016-02-17",49.799999
"192","2016-02-18",50.599998
"193","2016-02-19",51.599998
"194","2016-02-22",51.200001
"195","2016-02-23",51.400002
"196","2016-02-24",54.599998
"197","2016-02-25",54.599998
"198","2016-02-26",56.400002
"199","2016-02-29",56.799999
"200","2016-03-01",56.400002
"201","2016-03-02",55.599998
"202","2016-03-03",59
"203","2016-03-04",65.199997
"204","2016-03-07",67.199997
"205","2016-03-08",65.199997
"206","2016-03-09",59.799999
"207","2016-03-10",58.200001
"208","2016-03-11",56
"209","2016-03-14",53.400002
"210","2016-03-15",53
"211","2016-03-16",61.599998
"212","2016-03-17",59.599998
"213","2016-03-18",52.799999
"214","2016-03-21",55.400002
"215","2016-03-22",54.799999
"216","2016-03-23",52.200001
"217","2016-03-24",52
"218","2016-03-28",49.400002
"219","2016-03-29",47.799999
"220","2016-03-30",52.200001
"221","2016-03-31",55.599998
"222","2016-04-01",53.400002
"223","2016-04-04",59.200001
"224","2016-04-05",59
"225","2016-04-06",59.400002
"226","2016-04-07",54.599998
"227","2016-04-08",57.200001
"228","2016-04-11",56.799999
"229","2016-04-12",56
"230","2016-04-13",52.200001
"231","2016-04-14",50.400002
"232","2016-04-15",49.799999
"233","2016-04-18",50.400002
"234","2016-04-19",48.599998
"235","2016-04-20",51.599998
"236","2016-04-21",48.799999
"237","2016-04-22",50.799999
"238","2016-04-25",46.799999
"239","2016-04-26",47.599998
"240","2016-04-27",44.599998
"241","2016-04-28",44.599998
"242","2016-04-29",43
"243","2016-05-02",43
"244","2016-05-03",38.200001
"245","2016-05-04",38
"246","2016-05-05",37.400002
"247","2016-05-06",36
"248","2016-05-09",35.400002
"249","2016-05-10",39.599998
"250","2016-05-11",36.200001
"251","2016-05-12",32.400002
"252","2016-05-13",29.6
"253","2016-05-16",28.6
"254","2016-05-17",26.799999
"255","2016-05-18",27.799999
"256","2016-05-19",26
"257","2016-05-20",23.799999
"258","2016-05-23",27
"259","2016-05-24",29.799999
"260","2016-05-25",32.200001
"261","2016-05-26",31.200001
"262","2016-05-27",30.4
"263","2016-05-31",30.200001
"264","2016-06-01",29.6
"265","2016-06-02",29.6
"266","2016-06-03",28.6
"267","2016-06-06",30.4
"268","2016-06-07",28.4
"269","2016-06-08",30
"270","2016-06-09",31
"271","2016-06-10",33.799999
"272","2016-06-13",43.599998
"273","2016-06-14",49
"274","2016-06-15",47.599998
"275","2016-06-16",48.799999
"276","2016-06-17",47.400002
"277","2016-06-20",44.799999
"278","2016-06-21",43.599998
"279","2016-06-22",48
"280","2016-06-23",49.799999
"281","2016-06-24",50
"282","2016-06-27",50
"283","2016-06-28",50
"284","2016-06-29",50
"285","2016-06-30",51.799999
"286","2016-07-01",52.200001
"287","2016-07-05",51.200001
"288","2016-07-06",50.400002
"289","2016-07-07",49
"290","2016-07-08",48.400002
"291","2016-07-11",48.599998
"292","2016-07-12",49.400002
"293","2016-07-13",46.400002
"294","2016-07-14",48
"295","2016-07-15",48
"296","2016-07-18",47
"297","2016-07-19",43.200001
"298","2016-07-20",44
"299","2016-07-21",45
"300","2016-07-22",44.799999
"301","2016-07-25",44.400002
"302","2016-07-26",43.200001
"303","2016-07-27",46
"304","2016-07-28",47.200001
"305","2016-07-29",47.200001
"306","2016-08-01",48.799999
"307","2016-08-02",48.400002
"308","2016-08-03",48.200001
"309","2016-08-04",48.400002
"310","2016-08-05",49
"311","2016-08-08",48
"312","2016-08-09",47.400002
"313","2016-08-10",38.400002
"314","2016-08-11",44.599998
"315","2016-08-12",40.400002
"316","2016-08-15",41.200001
"317","2016-08-16",39.799999
"318","2016-08-17",38.400002
"319","2016-08-18",42.799999
"320","2016-08-19",42.200001
"321","2016-08-22",40.599998
"322","2016-08-23",41
"323","2016-08-24",41.700001
"324","2016-08-25",46.200001
"325","2016-08-26",44
"326","2016-08-29",46.200001
"327","2016-08-30",44.599998
"328","2016-08-31",43.400002
"329","2016-09-01",40.200001
"330","2016-09-02",42.200001
"331","2016-09-06",43.599998
"332","2016-09-07",42.799999
"333","2016-09-08",44.400002
"334","2016-09-09",43.599998
"335","2016-09-12",43.799999
"336","2016-09-13",45
"337","2016-09-14",43.599998
"338","2016-09-15",41.400002
"339","2016-09-16",40.200001
"340","2016-09-19",40.799999
"341","2016-09-20",42.200001
"342","2016-09-21",41.799999
"343","2016-09-22",41.400002
"344","2016-09-23",40.799999
"345","2016-09-26",39.200001
"346","2016-09-27",38.400002
"347","2016-09-28",38.599998
"348","2016-09-29",38.400002
"349","2016-09-30",39
"350","2016-10-03",39
"351","2016-10-04",38.200001
"352","2016-10-05",39
"353","2016-10-06",39.400002
"354","2016-10-07",39.400002
"355","2016-10-10",39.400002
"356","2016-10-11",39.380001
"357","2016-10-12",39
"358","2016-10-13",38.599998
"359","2016-10-14",38.599998
"360","2016-10-17",37.200001
"361","2016-10-18",36.799999
"362","2016-10-19",35.200001
"363","2016-10-20",34.200001
"364","2016-10-21",34
"365","2016-10-24",34.599998
"366","2016-10-25",34
"367","2016-10-26",34.419998
"368","2016-10-27",34.52
"369","2016-10-28",34.299999
"370","2016-10-31",32.400002
"371","2016-11-01",32.200001
"372","2016-11-02",31.74
"373","2016-11-03",28.200001
"374","2016-11-04",28.6
"375","2016-11-07",28.440001
"376","2016-11-08",27
"377","2016-11-09",26.799999
"378","2016-11-10",26
"379","2016-11-11",25.059999
"380","2016-11-14",25.6
"381","2016-11-15",25.6
"382","2016-11-16",25
"383","2016-11-17",25
"384","2016-11-18",24.6
"385","2016-11-21",24.4
"386","2016-11-22",25
"387","2016-11-23",24.200001
"388","2016-11-25",24.4
"389","2016-11-28",23.200001
"390","2016-11-29",23.200001
"391","2016-11-30",22.6
"392","2016-12-01",22.6
"393","2016-12-02",22.559999
"394","2016-12-05",23.4
"395","2016-12-06",23.4
"396","2016-12-07",24
"397","2016-12-08",23.200001
"398","2016-12-09",23.799999
"399","2016-12-12",24.200001
"400","2016-12-13",25.58
"401","2016-12-14",26.299999
"402","2016-12-15",24.4
"403","2016-12-16",20.84
"404","2016-12-19",21
"405","2016-12-20",21
"406","2016-12-21",21.200001
"407","2016-12-22",22
"408","2016-12-23",21.4
"409","2016-12-27",20.92
"410","2016-12-28",21
"411","2016-12-29",20.4
"412","2016-12-30",18.4
"413","2017-01-03",18
"414","2017-01-04",18
"415","2017-01-05",18
"416","2017-01-06",18
"417","2017-01-09",18.4
"418","2017-01-10",19.799999
"419","2017-01-11",18.4
"420","2017-01-12",19
"421","2017-01-13",19.16
"422","2017-01-17",18
"423","2017-01-18",19.82
"424","2017-01-19",20.200001
"425","2017-01-20",18.6
"426","2017-01-23",18.82
"427","2017-01-24",19.4
"428","2017-01-25",19.76
"429","2017-01-26",18.98
"430","2017-01-27",19.9
"431","2017-01-30",20
"432","2017-01-31",20
"433","2017-02-01",18.799999
"434","2017-02-02",17.799999
"435","2017-02-03",18.219999
"436","2017-02-06",19.799999
"437","2017-02-07",19.299999
"438","2017-02-08",18.4
"439","2017-02-09",18.6
"440","2017-02-10",18.76
"441","2017-02-13",19.799999
"442","2017-02-14",19.4
"443","2017-02-15",21.799999
"444","2017-02-16",20.799999
"445","2017-02-17",19.4
"446","2017-02-21",19.02
"447","2017-02-22",19.6
"448","2017-02-23",19.780001
"449","2017-02-24",19.4
"450","2017-02-27",19.200001
"451","2017-02-28",18.559999
"452","2017-03-01",18.940001
"453","2017-03-02",18.52
"454","2017-03-03",18.200001
"455","2017-03-06",18
"456","2017-03-07",17.48
"457","2017-03-08",17.6
"458","2017-03-09",15.18
"459","2017-03-10",16.200001
"460","2017-03-13",16.6
"461","2017-03-14",17.200001
"462","2017-03-15",16.6
"463","2017-03-16",17.360001
"464","2017-03-17",17.4
"465","2017-03-20",16
"466","2017-03-21",15.96
"467","2017-03-22",13.8
"468","2017-03-23",14
"469","2017-03-24",14
"470","2017-03-27",13.62
"471","2017-03-28",13.8
"472","2017-03-29",13.8
"473","2017-03-30",14.2
"474","2017-03-31",13.64
"475","2017-04-03",13.68
"476","2017-04-04",14
"477","2017-04-05",15.6
"478","2017-04-06",16.120001
"479","2017-04-07",16
"480","2017-04-10",16.74
"481","2017-04-11",15.72
"482","2017-04-12",16
"483","2017-04-13",15.6
"484","2017-04-17",16
"485","2017-04-18",14.94
"486","2017-04-19",14.4
"487","2017-04-20",14.6
"488","2017-04-21",14.36
"489","2017-04-24",13.8
"490","2017-04-25",14.2
"491","2017-04-26",14.02
"492","2017-04-27",13.6
"493","2017-04-28",13.6
"494","2017-05-01",14.18
"495","2017-05-02",15.8
"496","2017-05-03",16.799999
"497","2017-05-04",16
"498","2017-05-05",15.4
"499","2017-05-08",15.8
"500","2017-05-09",16
"501","2017-05-10",15.8
"502","2017-05-11",16
"503","2017-05-12",16.4
"504","2017-05-15",15
"505","2017-05-16",15
"506","2017-05-17",15.2
"507","2017-05-18",14.2
"508","2017-05-19",14.74
"509","2017-05-22",14
"510","2017-05-23",14
"511","2017-05-24",14.42
"512","2017-05-25",14
"513","2017-05-26",15
"514","2017-05-30",14
"515","2017-05-31",14
"516","2017-06-01",13.96
"517","2017-06-02",14.2
"518","2017-06-05",14
"519","2017-06-06",14.1
"520","2017-06-07",14.6
"521","2017-06-08",13.98
"522","2017-06-09",14.24
"523","2017-06-12",14
"524","2017-06-13",13.4
"525","2017-06-14",13.2
"526","2017-06-15",11.4
"527","2017-06-16",12.2
"528","2017-06-19",11.34
"529","2017-06-20",10.6
"530","2017-06-21",10.6
"531","2017-06-22",11
"532","2017-06-23",10.2
"533","2017-06-26",9.8
"534","2017-06-27",9.98
"535","2017-06-28",9.34
"536","2017-06-29",9.8
"537","2017-06-30",9
"538","2017-07-03",9.8
"539","2017-07-05",9
"540","2017-07-06",8.2
"541","2017-07-07",8.5
"542","2017-07-10",8.6
"543","2017-07-11",8.7
"544","2017-07-12",8.2
"545","2017-07-13",8.2
"546","2017-07-14",10.3
"547","2017-07-17",9.24
"548","2017-07-18",9.2
"549","2017-07-19",10.6
"550","2017-07-20",10.2
"551","2017-07-21",10.2
"552","2017-07-24",10.8
"553","2017-07-25",10.64
"554","2017-07-26",10.62
"555","2017-07-27",10.94
"556","2017-07-28",10.4
"557","2017-07-31",10.3
"558","2017-08-01",8.84
"559","2017-08-02",9.8
"560","2017-08-03",8.4
"561","2017-08-04",8.68
"562","2017-08-07",8.52
"563","2017-08-08",8
"564","2017-08-09",8.3
"565","2017-08-10",9.6
"566","2017-08-11",9.58
"567","2017-08-14",9.4
"568","2017-08-15",9.96
"569","2017-08-16",9.6
"570","2017-08-17",9
"571","2017-08-18",8.56
"572","2017-08-21",8.5
"573","2017-08-22",8.8
"574","2017-08-23",8.6
"575","2017-08-24",8.74
"576","2017-08-25",8.8
"577","2017-08-28",8.4
"578","2017-08-29",8.4
"579","2017-08-30",8.46
"580","2017-08-31",8.2
"581","2017-09-01",8.2
"582","2017-09-05",8
"583","2017-09-06",8
"584","2017-09-07",8.2
"585","2017-09-08",8.36
"586","2017-09-11",9.2
"587","2017-09-12",9.02
"588","2017-09-13",8.8
"589","2017-09-14",8.6
"590","2017-09-15",9.2
"591","2017-09-18",9
"592","2017-09-19",9
"593","2017-09-20",8.8
"594","2017-09-21",10.2
"595","2017-09-22",10.2
"596","2017-09-25",10.2
"597","2017-09-26",10.2
"598","2017-09-27",9.8
"599","2017-09-28",10.3
"600","2017-09-29",8.44
"601","2017-10-02",7.22
"602","2017-10-03",7.62
"603","2017-10-04",7
"604","2017-10-05",6.98
"605","2017-10-06",6.66
"606","2017-10-09",6.46
"607","2017-10-10",6.8
"608","2017-10-11",7.3
"609","2017-10-12",7.4
"610","2017-10-13",7.2
"611","2017-10-16",7.8
"612","2017-10-17",6.7
"613","2017-10-18",6.98
"614","2017-10-19",6.98
"615","2017-10-20",6.54
"616","2017-10-23",6.3
"617","2017-10-24",6.44
"618","2017-10-25",6.6
"619","2017-10-26",6
"620","2017-10-27",5.8
"621","2017-10-30",5.44
"622","2017-10-31",5.6
"623","2017-11-01",5.86
"624","2017-11-02",5.72
"625","2017-11-03",5.8
"626","2017-11-06",5.62
"627","2017-11-07",5.64
"628","2017-11-08",5.4
"629","2017-11-09",5.58
"630","2017-11-10",5.58
"631","2017-11-13",5.5
"632","2017-11-14",5.16
"633","2017-11-15",4.78
"634","2017-11-16",4.52
"635","2017-11-17",4.76
"636","2017-11-20",4.56
"637","2017-11-21",4.32
"638","2017-11-22",4.38
"639","2017-11-24",4.56
"640","2017-11-27",4.4
"641","2017-11-28",4.28
"642","2017-11-29",4.82
"643","2017-11-30",4.54
"644","2017-12-01",4.78
"645","2017-12-04",4.52
"646","2017-12-05",4.7
"647","2017-12-06",4.3
"648","2017-12-07",3.92
"649","2017-12-08",4.12
"650","2017-12-11",4.22
"651","2017-12-12",4
"652","2017-12-13",4.54
"653","2017-12-14",4.6
"654","2017-12-15",4.2
"655","2017-12-18",4.28
"656","2017-12-19",4.2
"657","2017-12-20",4.22
"658","2017-12-21",4.24
"659","2017-12-22",4.1
"660","2017-12-26",4.16
"661","2017-12-27",4.34
"662","2017-12-28",5.22
"663","2017-12-29",5.5
"664","2018-01-02",5.4
"665","2018-01-03",5.28
"666","2018-01-04",5.54
"667","2018-01-05",6
"668","2018-01-08",5.5
"669","2018-01-09",5.1
"670","2018-01-10",5.02
"671","2018-01-11",4.9
"672","2018-01-12",4.96
"673","2018-01-16",5.14
"674","2018-01-17",5.26
"675","2018-01-18",4.8
"676","2018-01-19",5.36
"677","2018-01-22",6
"678","2018-01-23",5.12
"679","2018-01-24",5.38
"680","2018-01-25",5.41
"681","2018-01-26",6.36
"682","2018-01-29",5.64
"683","2018-01-30",5.31
"684","2018-01-31",5.45
"685","2018-02-01",5.48
"686","2018-02-02",5.19
"687","2018-02-05",4.82
"688","2018-02-06",4.67
"689","2018-02-07",4.8
"690","2018-02-08",4.45
"691","2018-02-09",4.37
"692","2018-02-12",4.36
"693","2018-02-13",4.45
"694","2018-02-14",5.056
"695","2018-02-15",5.17
"696","2018-02-16",5.07
"697","2018-02-20",5.06
"698","2018-02-21",4.61
"699","2018-02-22",4.6
"700","2018-02-23",4.58
"701","2018-02-26",5.03
"702","2018-02-27",5.05
"703","2018-02-28",4.44
"704","2018-03-01",4.77
"705","2018-03-02",5.28
"706","2018-03-05",5.56
"707","2018-03-06",5.88
"708","2018-03-07",5.68
"709","2018-03-08",6.28
"710","2018-03-09",10.4
"711","2018-03-12",12.8
"712","2018-03-13",11.67
"713","2018-03-14",47.990002
"714","2018-03-15",42.490002
"715","2018-03-16",41.91
"716","2018-03-19",45.689999
"717","2018-03-20",38.610001
"718","2018-03-21",34.389999
"719","2018-03-22",32.52
"720","2018-03-23",30.469999
"721","2018-03-26",26.23
"722","2018-03-27",26.51
"723","2018-03-28",22.65
"724","2018-03-29",24.01
"725","2018-04-02",22.559999
"726","2018-04-03",22.16
"727","2018-04-04",23.01
"728","2018-04-05",24.9
"729","2018-04-06",24.34
"730","2018-04-09",22.76
"731","2018-04-10",22.780001
"732","2018-04-11",25.01
"733","2018-04-12",31
"734","2018-04-13",26.450001
"735","2018-04-16",26.219999
"736","2018-04-17",26.32
"737","2018-04-18",25.719999
"738","2018-04-19",23.82
"739","2018-04-20",24.32
"740","2018-04-23",19.85
"741","2018-04-24",16
"742","2018-04-25",16.1
"743","2018-04-26",12.91
"744","2018-04-27",13.71
"745","2018-04-30",12.41
"746","2018-05-01",11.16
"747","2018-05-02",11.5
"748","2018-05-03",9.66
"749","2018-05-04",9.32
"750","2018-05-07",9.3
"751","2018-05-08",9.74
"752","2018-05-09",9.15
"753","2018-05-10",8.05
"754","2018-05-11",7.78
"755","2018-05-14",9.16
"756","2018-05-15",11.09
"757","2018-05-16",11.06
"758","2018-05-17",10
"759","2018-05-18",9.8
"760","2018-05-21",10.27
"761","2018-05-22",9.92
"762","2018-05-23",10.3
"763","2018-05-24",10.2
"764","2018-05-25",9.98
"765","2018-05-29",10.77
"766","2018-05-30",11.5
"767","2018-05-31",11.49
"768","2018-06-01",11.75
"769","2018-06-04",10.83
"770","2018-06-05",10.92
"771","2018-06-06",10.8
"772","2018-06-07",10.3
"773","2018-06-08",10.05
"774","2018-06-11",10.02
"775","2018-06-12",9.06
"776","2018-06-13",8.68
"777","2018-06-14",8.2
"778","2018-06-15",8.31
"779","2018-06-18",8.16
"780","2018-06-19",8.4
"781","2018-06-20",8.26
"782","2018-06-21",7.96
"783","2018-06-22",8.37
"784","2018-06-25",8.04
"785","2018-06-26",7.81
"786","2018-06-27",8.49
"787","2018-06-28",8.09
"788","2018-06-29",8.25
"789","2018-07-02",8.26
"790","2018-07-03",8.11
"791","2018-07-05",8.03
"792","2018-07-06",7.83
"793","2018-07-09",7.87
"794","2018-07-10",7.68
"795","2018-07-11",7.35
"796","2018-07-12",7.38
"797","2018-07-13",7.41
"798","2018-07-16",7.26
"799","2018-07-17",7.2
"800","2018-07-18",6.88
"801","2018-07-19",7.61
"802","2018-07-20",7.43
"803","2018-07-23",7.18
"804","2018-07-24",7.07
"805","2018-07-25",7.19
"806","2018-07-26",7.09
"807","2018-07-27",6.591
"808","2018-07-30",6.455
"809","2018-07-31",6.4
"810","2018-08-01",6.55
"811","2018-08-02",6.71
"812","2018-08-03",6.6
"813","2018-08-06",6.37
"814","2018-08-07",6.62
"815","2018-08-08",6.87
"816","2018-08-09",6.31
"817","2018-08-10",5.95
"818","2018-08-13",5.79
"819","2018-08-14",5.71
"820","2018-08-15",5.53
"821","2018-08-16",5.58
"822","2018-08-17",6.33
"823","2018-08-20",5.92
"824","2018-08-21",6.08
"825","2018-08-22",6.23
"826","2018-08-23",6.43
"827","2018-08-24",6.35
"828","2018-08-27",6.28
"829","2018-08-28",6.29
"830","2018-08-29",6.39
"831","2018-08-30",6.51
"832","2018-08-31",6.85
"833","2018-09-04",6.04
"834","2018-09-05",6.12
"835","2018-09-06",5.98
"836","2018-09-07",5.66
"837","2018-09-10",5.21
"838","2018-09-11",5.11
"839","2018-09-12",5.12
"840","2018-09-13",5.21
"841","2018-09-14",4.55
"842","2018-09-17",4.65
"843","2018-09-18",4.63
"844","2018-09-19",4.77
"845","2018-09-20",5.05
"846","2018-09-21",4.93
"847","2018-09-24",4.9
"848","2018-09-25",5.02
"849","2018-09-26",4.85
"850","2018-09-27",4.85
"851","2018-09-28",4.89
"852","2018-10-01",4.79
"853","2018-10-02",4.74
"854","2018-10-03",4.82
"855","2018-10-04",4.77
"856","2018-10-05",4.74
"857","2018-10-08",4.7
"858","2018-10-09",4.83
"859","2018-10-10",5.28
"860","2018-10-11",5.08
"861","2018-10-12",4.98
"862","2018-10-15",5.12
"863","2018-10-16",5.09
"864","2018-10-17",4.98
"865","2018-10-18",5.09
"866","2018-10-19",5.28
"867","2018-10-22",5.05
"868","2018-10-23",4.77
"869","2018-10-24",4.12
"870","2018-10-25",4.41
"871","2018-10-26",4.25
"872","2018-10-29",4.03
"873","2018-10-30",3.94
"874","2018-10-31",4.06
"875","2018-11-01",4.39
"876","2018-11-02",4.35
"877","2018-11-05",4.3
"878","2018-11-06",4.32
"879","2018-11-07",4.3
"880","2018-11-08",4.26
"881","2018-11-09",4.13
"882","2018-11-12",3.92
"883","2018-11-13",3.75
"884","2018-11-14",3.8
"885","2018-11-15",4.05
"886","2018-11-16",3.92
"887","2018-11-19",3.75
"888","2018-11-20",3.8
"889","2018-11-21",4.2
"890","2018-11-23",4.27
"891","2018-11-26",4.17
"892","2018-11-27",4.2
"893","2018-11-28",4.2
"894","2018-11-29",4.2
"895","2018-11-30",4.03
"896","2018-12-03",4.1
"897","2018-12-04",3.93
"898","2018-12-06",3.92
"899","2018-12-07",4.05
"900","2018-12-10",4.7
"901","2018-12-11",4.47
"902","2018-12-12",4.1
"903","2018-12-13",3.8
"904","2018-12-14",3.9
"905","2018-12-17",3.51
"906","2018-12-18",3.37
"907","2018-12-19",3.8
"908","2018-12-20",3.96
"909","2018-12-21",3.24
"910","2018-12-24",3
"911","2018-12-26",2.9
"912","2018-12-27",2.85
"913","2018-12-28",3.01
"914","2018-12-31",3.17
"915","2019-01-02",3.3
"916","2019-01-03",3.34
"917","2019-01-04",3.38
"918","2019-01-07",3.57
"919","2019-01-08",3.41
"920","2019-01-09",3.47
"921","2019-01-10",3.7
"922","2019-01-11",3.65
"923","2019-01-14",3.5
"924","2019-01-15",3.69
"925","2019-01-16",3.98
"926","2019-01-17",3.78
"927","2019-01-18",3.66
"928","2019-01-22",3.41
"929","2019-01-23",3.39
"930","2019-01-24",3.63
"931","2019-01-25",3.7
"932","2019-01-28",3.61
"933","2019-01-29",3.57
"934","2019-01-30",3.62
"935","2019-01-31",3.6
"936","2019-02-01",3.55
"937","2019-02-04",3.64
"938","2019-02-05",4.38
"939","2019-02-06",4.07
"940","2019-02-07",4.15
"941","2019-02-08",3.98
"942","2019-02-11",4.09
"943","2019-02-12",4.39
"944","2019-02-13",5.01
"945","2019-02-14",5.25
"946","2019-02-15",5.36
"947","2019-02-19",5.2
"948","2019-02-20",5.03
"949","2019-02-21",4.98
"950","2019-02-22",5.45
"951","2019-02-25",5.44
"952","2019-02-26",5.18
"953","2019-02-27",5.4
"954","2019-02-28",8.05
"955","2019-03-01",7.21
"956","2019-03-04",7.76
"957","2019-03-05",7.52
"958","2019-03-06",7.14
"959","2019-03-07",6.8
"960","2019-03-08",7.34
"961","2019-03-11",7.43
"962","2019-03-12",7.23
"963","2019-03-13",7.21
"964","2019-03-14",6.99
"965","2019-03-15",7.9
"966","2019-03-18",7.29
"967","2019-03-19",7.3
"968","2019-03-20",7.21
"969","2019-03-21",7.33
"970","2019-03-22",7.2
"971","2019-03-25",6.95
"972","2019-03-26",6.99
"973","2019-03-27",6.96
"974","2019-03-28",6.68
"975","2019-03-29",7.01
"976","2019-04-01",7.31
"977","2019-04-02",7.43
"978","2019-04-03",7.16
"979","2019-04-04",6.89
"980","2019-04-05",7.11
"981","2019-04-08",7
"982","2019-04-09",6.79
"983","2019-04-10",6.55
"984","2019-04-11",6.5
"985","2019-04-12",6.29
"986","2019-04-15",6.18
"987","2019-04-16",6.05
"988","2019-04-17",6.01
"989","2019-04-18",5.93
"990","2019-04-22",6.14
"991","2019-04-23",6.5
"992","2019-04-24",6.47
"993","2019-04-25",6.35
"994","2019-04-26",6.27
"995","2019-04-29",6.14
