"","date","OI"
"111","2007-06-12",32.610001
"112","2007-06-13",32.740002
"113","2007-06-14",33.52
"114","2007-06-15",33.889999
"115","2007-06-18",33.82
"116","2007-06-19",33.82
"117","2007-06-20",33.630001
"118","2007-06-21",33.73
"119","2007-06-22",33.209999
"120","2007-06-25",33.48
"121","2007-06-26",33.639999
"122","2007-06-27",34.25
"123","2007-06-28",34.669998
"124","2007-06-29",35
"125","2007-07-02",35.830002
"126","2007-07-03",35.389999
"127","2007-07-05",36.130001
"128","2007-07-06",36.57
"129","2007-07-09",36.59
"130","2007-07-10",35.650002
"131","2007-07-11",36.540001
"132","2007-07-12",36.970001
"133","2007-07-13",36.68
"134","2007-07-16",36.700001
"135","2007-07-17",36.779999
"136","2007-07-18",37.529999
"137","2007-07-19",37.59
"138","2007-07-20",36.799999
"139","2007-07-23",36.880001
"140","2007-07-24",35.75
"141","2007-07-25",35.029999
"142","2007-07-26",40.040001
"143","2007-07-27",37.799999
"144","2007-07-30",39.5
"145","2007-07-31",39.98
"146","2007-08-01",41
"147","2007-08-02",40.869999
"148","2007-08-03",39.709999
"149","2007-08-06",40
"150","2007-08-07",39.5
"151","2007-08-08",38.400002
"152","2007-08-09",35.32
"153","2007-08-10",35.740002
"154","2007-08-13",36.970001
"155","2007-08-14",36.93
"156","2007-08-15",36.029999
"157","2007-08-16",36.130001
"158","2007-08-17",37.259998
"159","2007-08-20",37.16
"160","2007-08-21",37.439999
"161","2007-08-22",38.459999
"162","2007-08-23",38.799999
"163","2007-08-24",39
"164","2007-08-27",38.139999
"165","2007-08-28",37.07
"166","2007-08-29",38.400002
"167","2007-08-30",38.709999
"168","2007-08-31",40.220001
"169","2007-09-04",39.560001
"170","2007-09-05",39.950001
"171","2007-09-06",39.77
"172","2007-09-07",38.900002
"173","2007-09-10",38.27
"174","2007-09-11",38.110001
"175","2007-09-12",39.400002
"176","2007-09-13",40
"177","2007-09-14",39.790001
"178","2007-09-17",40.389999
"179","2007-09-18",42.18
"180","2007-09-19",41.490002
"181","2007-09-20",40.57
"182","2007-09-21",40.43
"183","2007-09-24",39.959999
"184","2007-09-25",40.02
"185","2007-09-26",40.169998
"186","2007-09-27",40.27
"187","2007-09-28",41.450001
"188","2007-10-01",42
"189","2007-10-02",42.599998
"190","2007-10-03",42.93
"191","2007-10-04",43.73
"192","2007-10-05",43.5
"193","2007-10-08",43.150002
"194","2007-10-09",43.799999
"195","2007-10-10",42.650002
"196","2007-10-11",42.669998
"197","2007-10-12",43.700001
"198","2007-10-15",43.130001
"199","2007-10-16",41.52
"200","2007-10-17",41.709999
"201","2007-10-18",41.740002
"202","2007-10-19",41.52
"203","2007-10-22",42.32
"204","2007-10-23",41.209999
"205","2007-10-24",41.66
"206","2007-10-25",42.209999
"207","2007-10-26",43.080002
"208","2007-10-29",43.41
"209","2007-10-30",43.509998
"210","2007-10-31",44.419998
"211","2007-11-01",44.279999
"212","2007-11-02",45.720001
"213","2007-11-05",46.02
"214","2007-11-06",46.919998
"215","2007-11-07",45.540001
"216","2007-11-08",45.639999
"217","2007-11-09",45.810001
"218","2007-11-12",46.740002
"219","2007-11-13",44.849998
"220","2007-11-14",44.75
"221","2007-11-15",44.560001
"222","2007-11-16",43.57
"223","2007-11-19",42.209999
"224","2007-11-20",42.189999
"225","2007-11-21",41.509998
"226","2007-11-23",42.009998
"227","2007-11-26",41.950001
"228","2007-11-27",42.57
"229","2007-11-28",43.779999
"230","2007-11-29",44.610001
"231","2007-11-30",44.889999
"232","2007-12-03",45.950001
"233","2007-12-04",47.830002
"234","2007-12-05",46.93
"235","2007-12-06",48.25
"236","2007-12-07",48.439999
"237","2007-12-10",50.080002
"238","2007-12-11",47.889999
"239","2007-12-12",47.970001
"240","2007-12-13",49.73
"241","2007-12-14",49.16
"242","2007-12-17",46.959999
"243","2007-12-18",47.23
"244","2007-12-19",47.619999
"245","2007-12-20",48.25
"246","2007-12-21",49.389999
"247","2007-12-24",49.360001
"248","2007-12-26",50
"249","2007-12-27",49.040001
"250","2007-12-28",50
"251","2007-12-31",49.5
"252","2008-01-02",48.48
"253","2008-01-03",47.860001
"254","2008-01-04",45.580002
"255","2008-01-07",43.799999
"256","2008-01-08",44.23
"257","2008-01-09",44.52
"258","2008-01-10",45.799999
"259","2008-01-11",45.709999
"260","2008-01-14",46.09
"261","2008-01-15",45.57
"262","2008-01-16",44.099998
"263","2008-01-17",40.200001
"264","2008-01-18",41.369999
"265","2008-01-22",40.830002
"266","2008-01-23",40.540001
"267","2008-01-24",42.029999
"268","2008-01-25",42.009998
"269","2008-01-28",43.959999
"270","2008-01-29",43.5
"271","2008-01-30",43.349998
"272","2008-01-31",50.599998
"273","2008-02-01",53
"274","2008-02-04",53.009998
"275","2008-02-05",51.959999
"276","2008-02-06",51.049999
"277","2008-02-07",52
"278","2008-02-08",53.450001
"279","2008-02-11",55.240002
"280","2008-02-12",54.669998
"281","2008-02-13",54.299999
"282","2008-02-14",55.299999
"283","2008-02-15",54.77
"284","2008-02-19",54.34
"285","2008-02-20",54.220001
"286","2008-02-21",53.84
"287","2008-02-22",54.689999
"288","2008-02-25",56.939999
"289","2008-02-26",57.639999
"290","2008-02-27",58.310001
"291","2008-02-28",56.400002
"292","2008-02-29",56.450001
"293","2008-03-03",54.98
"294","2008-03-04",54.369999
"295","2008-03-05",55.009998
"296","2008-03-06",53.700001
"297","2008-03-07",53
"298","2008-03-10",52.209999
"299","2008-03-11",53.490002
"300","2008-03-12",54.060001
"301","2008-03-13",54.470001
"302","2008-03-14",52.970001
"303","2008-03-17",51.48
"304","2008-03-18",53.470001
"305","2008-03-19",53.07
"306","2008-03-20",54.650002
"307","2008-03-24",55.98
"308","2008-03-25",57.970001
"309","2008-03-26",57.119999
"310","2008-03-27",56.860001
"311","2008-03-28",56.900002
"312","2008-03-31",56.43
"313","2008-04-01",58.189999
"314","2008-04-02",57.57
"315","2008-04-03",58.110001
"316","2008-04-04",57.970001
"317","2008-04-07",56.459999
"318","2008-04-08",55.959999
"319","2008-04-09",56.41
"320","2008-04-10",57.23
"321","2008-04-11",55.610001
"322","2008-04-14",56.400002
"323","2008-04-15",57.98
"324","2008-04-16",58.939999
"325","2008-04-17",58.490002
"326","2008-04-18",59.740002
"327","2008-04-21",59.900002
"328","2008-04-22",58.509998
"329","2008-04-23",58.18
"330","2008-04-24",57.529999
"331","2008-04-25",58.16
"332","2008-04-28",56.869999
"333","2008-04-29",55.919998
"334","2008-04-30",55.150002
"335","2008-05-01",53.939999
"336","2008-05-02",53.419998
"337","2008-05-05",54.02
"338","2008-05-06",54.360001
"339","2008-05-07",53.580002
"340","2008-05-08",52.869999
"341","2008-05-09",53.580002
"342","2008-05-12",54.970001
"343","2008-05-13",54.209999
"344","2008-05-14",54.869999
"345","2008-05-15",56.139999
"346","2008-05-16",56.299999
"347","2008-05-19",55.349998
"348","2008-05-20",55.849998
"349","2008-05-21",54.25
"350","2008-05-22",53.48
"351","2008-05-23",53.610001
"352","2008-05-27",54.98
"353","2008-05-28",56.450001
"354","2008-05-29",57.099998
"355","2008-05-30",57.220001
"356","2008-06-02",56.75
"357","2008-06-03",54.830002
"358","2008-06-04",55
"359","2008-06-05",54.599998
"360","2008-06-06",53.82
"361","2008-06-09",53.209999
"362","2008-06-10",51.450001
"363","2008-06-11",51.02
"364","2008-06-12",51.610001
"365","2008-06-13",51.91
"366","2008-06-16",51.5
"367","2008-06-17",51.18
"368","2008-06-18",50.16
"369","2008-06-19",50.240002
"370","2008-06-20",47.48
"371","2008-06-23",49.099998
"372","2008-06-24",46.709999
"373","2008-06-25",46.720001
"374","2008-06-26",43.869999
"375","2008-06-27",41.950001
"376","2008-06-30",41.689999
"377","2008-07-01",41.529999
"378","2008-07-02",40.560001
"379","2008-07-03",40.130001
"380","2008-07-07",40.810001
"381","2008-07-08",42.98
"382","2008-07-09",41.790001
"383","2008-07-10",42.040001
"384","2008-07-11",41.540001
"385","2008-07-14",42.16
"386","2008-07-15",42.130001
"387","2008-07-16",44.290001
"388","2008-07-17",46.139999
"389","2008-07-18",46.16
"390","2008-07-21",46.419998
"391","2008-07-22",47.810001
"392","2008-07-23",47.009998
"393","2008-07-24",44.959999
"394","2008-07-25",46.009998
"395","2008-07-28",46.82
"396","2008-07-29",47.830002
"397","2008-07-30",48.060001
"398","2008-07-31",42.240002
"399","2008-08-01",42.459999
"400","2008-08-04",40.650002
"401","2008-08-05",41.59
"402","2008-08-06",42.849998
"403","2008-08-07",41.599998
"404","2008-08-08",42.5
"405","2008-08-11",41.689999
"406","2008-08-12",40.360001
"407","2008-08-13",41.200001
"408","2008-08-14",43.389999
"409","2008-08-15",44.580002
"410","2008-08-18",43.209999
"411","2008-08-19",41.290001
"412","2008-08-20",41.5
"413","2008-08-21",41.57
"414","2008-08-22",42.209999
"415","2008-08-25",41.060001
"416","2008-08-26",40.959999
"417","2008-08-27",42.779999
"418","2008-08-28",44.759998
"419","2008-08-29",44.599998
"420","2008-09-02",44.700001
"421","2008-09-03",44.380001
"422","2008-09-04",42.75
"423","2008-09-05",42.900002
"424","2008-09-08",43.049999
"425","2008-09-09",37.810001
"426","2008-09-10",36.299999
"427","2008-09-11",36.389999
"428","2008-09-12",38.349998
"429","2008-09-15",35.52
"430","2008-09-16",29.360001
"431","2008-09-17",25.940001
"432","2008-09-18",26.459999
"433","2008-09-19",29.040001
"434","2008-09-22",27.950001
"435","2008-09-23",25.799999
"436","2008-09-24",25.83
"437","2008-09-25",30.77
"438","2008-09-26",30.57
"439","2008-09-29",28.940001
"440","2008-09-30",29.4
"441","2008-10-01",28.84
"442","2008-10-02",26
"443","2008-10-03",25.51
"444","2008-10-06",24.870001
"445","2008-10-07",23
"446","2008-10-08",23.1
"447","2008-10-09",21.639999
"448","2008-10-10",21.4
"449","2008-10-13",23.870001
"450","2008-10-14",22.870001
"451","2008-10-15",21.25
"452","2008-10-16",21.52
"453","2008-10-17",21.620001
"454","2008-10-20",23.459999
"455","2008-10-21",23.35
"456","2008-10-22",20.610001
"457","2008-10-23",19.360001
"458","2008-10-24",19.58
"459","2008-10-27",18.75
"460","2008-10-28",19.959999
"461","2008-10-29",19.219999
"462","2008-10-30",23.33
"463","2008-10-31",22.879999
"464","2008-11-03",22.84
"465","2008-11-04",25.02
"466","2008-11-05",22.950001
"467","2008-11-06",22.09
"468","2008-11-07",23.280001
"469","2008-11-10",22.459999
"470","2008-11-11",21.059999
"471","2008-11-12",19.809999
"472","2008-11-13",21.51
"473","2008-11-14",20.16
"474","2008-11-17",19.629999
"475","2008-11-18",18.950001
"476","2008-11-19",17.469999
"477","2008-11-20",16.309999
"478","2008-11-21",17.01
"479","2008-11-24",17.98
"480","2008-11-25",18.610001
"481","2008-11-26",19.82
"482","2008-11-28",20.219999
"483","2008-12-01",18.379999
"484","2008-12-02",18.52
"485","2008-12-03",19.34
"486","2008-12-04",18.219999
"487","2008-12-05",18.360001
"488","2008-12-08",19.83
"489","2008-12-09",20.58
"490","2008-12-10",21.52
"491","2008-12-11",21.030001
"492","2008-12-12",22.139999
"493","2008-12-15",21.610001
"494","2008-12-16",23.540001
"495","2008-12-17",24.559999
"496","2008-12-18",23.969999
"497","2008-12-19",23.530001
"498","2008-12-22",22.83
"499","2008-12-23",22.24
"500","2008-12-24",24.370001
"501","2008-12-26",25.440001
"502","2008-12-29",26.43
"503","2008-12-30",26.65
"504","2008-12-31",27.33
"505","2009-01-02",27.27
"506","2009-01-05",26.48
"507","2009-01-06",26.25
"508","2009-01-07",24.66
"509","2009-01-08",25.110001
"510","2009-01-09",24.379999
"511","2009-01-12",23.75
"512","2009-01-13",24.01
"513","2009-01-14",22.76
"514","2009-01-15",22.799999
"515","2009-01-16",21.35
"516","2009-01-20",19.83
"517","2009-01-21",21.110001
"518","2009-01-22",20.57
"519","2009-01-23",21.16
"520","2009-01-26",21.389999
"521","2009-01-27",21.75
"522","2009-01-28",22.26
"523","2009-01-29",20.57
"524","2009-01-30",19
"525","2009-02-02",18.040001
"526","2009-02-03",18.540001
"527","2009-02-04",18.57
"528","2009-02-05",18.08
"529","2009-02-06",18.5
"530","2009-02-09",18.67
"531","2009-02-10",17.559999
"532","2009-02-11",17.5
"533","2009-02-12",17.459999
"534","2009-02-13",16.950001
"535","2009-02-17",15.9
"536","2009-02-18",15.42
"537","2009-02-19",15.12
"538","2009-02-20",15.02
"539","2009-02-23",13.96
"540","2009-02-24",14.93
"541","2009-02-25",15.05
"542","2009-02-26",15.46
"543","2009-02-27",15.42
"544","2009-03-02",12.91
"545","2009-03-03",11.47
"546","2009-03-04",11.47
"547","2009-03-05",10.85
"548","2009-03-06",10.13
"549","2009-03-09",9.73
"550","2009-03-10",10.75
"551","2009-03-11",10.99
"552","2009-03-12",11.53
"553","2009-03-13",12.2
"554","2009-03-16",12.28
"555","2009-03-17",11.89
"556","2009-03-18",12.38
"557","2009-03-19",12.91
"558","2009-03-20",12.2
"559","2009-03-23",13.65
"560","2009-03-24",13.61
"561","2009-03-25",14.49
"562","2009-03-26",14.99
"563","2009-03-27",14.93
"564","2009-03-30",14.35
"565","2009-03-31",14.44
"566","2009-04-01",15.34
"567","2009-04-02",16.540001
"568","2009-04-03",16.940001
"569","2009-04-06",16.450001
"570","2009-04-07",16.26
"571","2009-04-08",16.99
"572","2009-04-09",17.450001
"573","2009-04-13",17.360001
"574","2009-04-14",16.16
"575","2009-04-15",16.67
"576","2009-04-16",17.18
"577","2009-04-17",17.959999
"578","2009-04-20",16.23
"579","2009-04-21",16.709999
"580","2009-04-22",17.23
"581","2009-04-23",17.889999
"582","2009-04-24",19.49
"583","2009-04-27",18.42
"584","2009-04-28",17.93
"585","2009-04-29",18.459999
"586","2009-04-30",24.389999
"587","2009-05-01",24.799999
"588","2009-05-04",26.75
"589","2009-05-05",26.610001
"590","2009-05-06",26.969999
"591","2009-05-07",25.059999
"592","2009-05-08",25.9
"593","2009-05-11",25.969999
"594","2009-05-12",26.99
"595","2009-05-13",24.91
"596","2009-05-14",25.790001
"597","2009-05-15",25.32
"598","2009-05-18",26.709999
"599","2009-05-19",27.1
"600","2009-05-20",27.049999
"601","2009-05-21",25.9
"602","2009-05-22",26.280001
"603","2009-05-26",27.610001
"604","2009-05-27",26.690001
"605","2009-05-28",27.68
"606","2009-05-29",28.629999
"607","2009-06-01",29.34
"608","2009-06-02",30.48
"609","2009-06-03",29.469999
"610","2009-06-04",30.209999
"611","2009-06-05",29.629999
"612","2009-06-08",29.290001
"613","2009-06-09",29.5
"614","2009-06-10",29.129999
"615","2009-06-11",30.17
"616","2009-06-12",30.16
"617","2009-06-15",28.879999
"618","2009-06-16",28.370001
"619","2009-06-17",27.690001
"620","2009-06-18",27.059999
"621","2009-06-19",28.120001
"622","2009-06-22",26.620001
"623","2009-06-23",27.540001
"624","2009-06-24",28.120001
"625","2009-06-25",28.790001
"626","2009-06-26",28.66
"627","2009-06-29",28.889999
"628","2009-06-30",28.01
"629","2009-07-01",28.959999
"630","2009-07-02",27.91
"631","2009-07-06",26.73
"632","2009-07-07",26.370001
"633","2009-07-08",26.309999
"634","2009-07-09",26.24
"635","2009-07-10",26.26
"636","2009-07-13",27.120001
"637","2009-07-14",27.08
"638","2009-07-15",28.48
"639","2009-07-16",28.940001
"640","2009-07-17",29.34
"641","2009-07-20",29.860001
"642","2009-07-21",30.059999
"643","2009-07-22",30.799999
"644","2009-07-23",31.01
"645","2009-07-24",31.309999
"646","2009-07-27",31.25
"647","2009-07-28",30.83
"648","2009-07-29",29.99
"649","2009-07-30",32.59
"650","2009-07-31",33.939999
"651","2009-08-03",34.41
"652","2009-08-04",34.57
"653","2009-08-05",34.580002
"654","2009-08-06",33.900002
"655","2009-08-07",33.990002
"656","2009-08-10",33.400002
"657","2009-08-11",34.009998
"658","2009-08-12",34.240002
"659","2009-08-13",34.91
"660","2009-08-14",34.240002
"661","2009-08-17",32.889999
"662","2009-08-18",34.16
"663","2009-08-19",34.169998
"664","2009-08-20",34.27
"665","2009-08-21",34.950001
"666","2009-08-24",34.990002
"667","2009-08-25",35.41
"668","2009-08-26",34.43
"669","2009-08-27",35.169998
"670","2009-08-28",34.740002
"671","2009-08-31",33.939999
"672","2009-09-01",32.189999
"673","2009-09-02",33.040001
"674","2009-09-03",33.849998
"675","2009-09-04",35.060001
"676","2009-09-08",35.91
"677","2009-09-09",35.689999
"678","2009-09-10",36.110001
"679","2009-09-11",35.200001
"680","2009-09-14",36.740002
"681","2009-09-15",38.18
"682","2009-09-16",38.860001
"683","2009-09-17",38.18
"684","2009-09-18",37.32
"685","2009-09-21",37.57
"686","2009-09-22",37.959999
"687","2009-09-23",37.799999
"688","2009-09-24",36.880001
"689","2009-09-25",36.41
"690","2009-09-28",37.07
"691","2009-09-29",37.240002
"692","2009-09-30",36.900002
"693","2009-10-01",35.830002
"694","2009-10-02",35.610001
"695","2009-10-05",36.439999
"696","2009-10-06",37.07
"697","2009-10-07",37.450001
"698","2009-10-08",38.849998
"699","2009-10-09",38.799999
"700","2009-10-12",38.48
"701","2009-10-13",38.560001
"702","2009-10-14",38.669998
"703","2009-10-15",38.66
"704","2009-10-16",38
"705","2009-10-19",38.509998
"706","2009-10-20",38.43
"707","2009-10-21",37.439999
"708","2009-10-22",37.549999
"709","2009-10-23",36.599998
"710","2009-10-26",36.139999
"711","2009-10-27",35.209999
"712","2009-10-28",33.509998
"713","2009-10-29",33.02
"714","2009-10-30",31.879999
"715","2009-11-02",31.24
"716","2009-11-03",32.720001
"717","2009-11-04",32.509998
"718","2009-11-05",32.93
"719","2009-11-06",33.490002
"720","2009-11-09",34.650002
"721","2009-11-10",34.75
"722","2009-11-11",34.060001
"723","2009-11-12",33.93
"724","2009-11-13",33.48
"725","2009-11-16",33.810001
"726","2009-11-17",32.98
"727","2009-11-18",32.970001
"728","2009-11-19",32.09
"729","2009-11-20",32.310001
"730","2009-11-23",32.98
"731","2009-11-24",32.380001
"732","2009-11-25",32.540001
"733","2009-11-27",31.870001
"734","2009-11-30",31.27
"735","2009-12-01",30.85
"736","2009-12-02",29.860001
"737","2009-12-03",30.5
"738","2009-12-04",30.809999
"739","2009-12-07",32.060001
"740","2009-12-08",32.029999
"741","2009-12-09",32.48
"742","2009-12-10",32.799999
"743","2009-12-11",32.610001
"744","2009-12-14",33.02
"745","2009-12-15",32.41
"746","2009-12-16",32.439999
"747","2009-12-17",31.73
"748","2009-12-18",32.220001
"749","2009-12-21",32.740002
"750","2009-12-22",33.110001
"751","2009-12-23",33.57
"752","2009-12-24",33.950001
"753","2009-12-28",33.689999
"754","2009-12-29",33.5
"755","2009-12-30",33.279999
"756","2009-12-31",32.869999
"757","2010-01-04",34.439999
"758","2010-01-05",34.380001
"759","2010-01-06",34.490002
"760","2010-01-07",34.5
"761","2010-01-08",34.48
"762","2010-01-11",32.639999
"763","2010-01-12",32.77
"764","2010-01-13",32.799999
"765","2010-01-14",32.200001
"766","2010-01-15",31.790001
"767","2010-01-19",32.299999
"768","2010-01-20",32.009998
"769","2010-01-21",30.110001
"770","2010-01-22",29.5
"771","2010-01-25",29.639999
"772","2010-01-26",29.65
"773","2010-01-27",28.5
"774","2010-01-28",27.66
"775","2010-01-29",27.219999
"776","2010-02-01",27.450001
"777","2010-02-02",28.120001
"778","2010-02-03",26.99
"779","2010-02-04",25.9
"780","2010-02-05",26.84
"781","2010-02-08",26.280001
"782","2010-02-09",26.59
"783","2010-02-10",26.17
"784","2010-02-11",26.690001
"785","2010-02-12",26.76
"786","2010-02-16",27.51
"787","2010-02-17",27.15
"788","2010-02-18",27.809999
"789","2010-02-19",28.32
"790","2010-02-22",28.290001
"791","2010-02-23",28.040001
"792","2010-02-24",28.66
"793","2010-02-25",29.1
"794","2010-02-26",29.639999
"795","2010-03-01",30.07
"796","2010-03-02",29.809999
"797","2010-03-03",29.76
"798","2010-03-04",30.15
"799","2010-03-05",31.030001
"800","2010-03-08",30.73
"801","2010-03-09",31.440001
"802","2010-03-10",32.799999
"803","2010-03-11",32.869999
"804","2010-03-12",33.470001
"805","2010-03-15",33.48
"806","2010-03-16",34.130001
"807","2010-03-17",34.990002
"808","2010-03-18",33.66
"809","2010-03-19",34.029999
"810","2010-03-22",34.139999
"811","2010-03-23",34.889999
"812","2010-03-24",35
"813","2010-03-25",35.169998
"814","2010-03-26",35.049999
"815","2010-03-29",35.279999
"816","2010-03-30",35.259998
"817","2010-03-31",35.540001
"818","2010-04-01",36.540001
"819","2010-04-05",36.799999
"820","2010-04-06",37.529999
"821","2010-04-07",36.900002
"822","2010-04-08",37.59
"823","2010-04-09",37.630001
"824","2010-04-12",37.080002
"825","2010-04-13",37.07
"826","2010-04-14",37.27
"827","2010-04-15",36.860001
"828","2010-04-16",35.959999
"829","2010-04-19",35.59
"830","2010-04-20",35.849998
"831","2010-04-21",36.080002
"832","2010-04-22",36.580002
"833","2010-04-23",37.09
"834","2010-04-26",36.880001
"835","2010-04-27",35.610001
"836","2010-04-28",36.209999
"837","2010-04-29",36.220001
"838","2010-04-30",35.439999
"839","2010-05-03",33.91
"840","2010-05-04",33.540001
"841","2010-05-05",32.900002
"842","2010-05-06",31.27
"843","2010-05-07",30.450001
"844","2010-05-10",32.790001
"845","2010-05-11",31.610001
"846","2010-05-12",31.49
"847","2010-05-13",30.66
"848","2010-05-14",29.690001
"849","2010-05-17",30.790001
"850","2010-05-18",30.57
"851","2010-05-19",30.24
"852","2010-05-20",28.24
"853","2010-05-21",29
"854","2010-05-24",29.1
"855","2010-05-25",28.73
"856","2010-05-26",28.709999
"857","2010-05-27",30.469999
"858","2010-05-28",30.33
"859","2010-06-01",28.84
"860","2010-06-02",30.389999
"861","2010-06-03",30.389999
"862","2010-06-04",28.99
"863","2010-06-07",28.09
"864","2010-06-08",28.530001
"865","2010-06-09",27.860001
"866","2010-06-10",29.25
"867","2010-06-11",29.85
"868","2010-06-14",29.74
"869","2010-06-15",30.99
"870","2010-06-16",30.450001
"871","2010-06-17",30.4
"872","2010-06-18",30.219999
"873","2010-06-21",30.4
"874","2010-06-22",29.16
"875","2010-06-23",29.26
"876","2010-06-24",27.809999
"877","2010-06-25",28.280001
"878","2010-06-28",28.16
"879","2010-06-29",26.610001
"880","2010-06-30",26.450001
"881","2010-07-01",26.65
"882","2010-07-02",27.02
"883","2010-07-06",27.799999
"884","2010-07-07",28.58
"885","2010-07-08",29.23
"886","2010-07-09",29.450001
"887","2010-07-12",29.559999
"888","2010-07-13",30.51
"889","2010-07-14",30.309999
"890","2010-07-15",30.1
"891","2010-07-16",28.67
"892","2010-07-19",28.969999
"893","2010-07-20",29.51
"894","2010-07-21",29.02
"895","2010-07-22",29.639999
"896","2010-07-23",30.540001
"897","2010-07-26",30.379999
"898","2010-07-27",29.780001
"899","2010-07-28",29.84
"900","2010-07-29",26.75
"901","2010-07-30",27.65
"902","2010-08-02",27.98
"903","2010-08-03",27.799999
"904","2010-08-04",27.68
"905","2010-08-05",27.41
"906","2010-08-06",27.35
"907","2010-08-09",27.110001
"908","2010-08-10",26.74
"909","2010-08-11",25.74
"910","2010-08-12",25.75
"911","2010-08-13",25.280001
"912","2010-08-16",25.1
"913","2010-08-17",26.33
"914","2010-08-18",26.809999
"915","2010-08-19",26.67
"916","2010-08-20",26.83
"917","2010-08-23",26.52
"918","2010-08-24",25.780001
"919","2010-08-25",25.629999
"920","2010-08-26",25.370001
"921","2010-08-27",26.18
"922","2010-08-30",25.49
"923","2010-08-31",25.059999
"924","2010-09-01",26.5
"925","2010-09-02",27.23
"926","2010-09-03",28.41
"927","2010-09-07",27.77
"928","2010-09-08",28.049999
"929","2010-09-09",27.940001
"930","2010-09-10",28.43
"931","2010-09-13",29.450001
"932","2010-09-14",29.48
"933","2010-09-15",29.27
"934","2010-09-16",28.950001
"935","2010-09-17",28.75
"936","2010-09-20",29.389999
"937","2010-09-21",27.59
"938","2010-09-22",27.25
"939","2010-09-23",26.700001
"940","2010-09-24",27.49
"941","2010-09-27",27.440001
"942","2010-09-28",27.9
"943","2010-09-29",27.92
"944","2010-09-30",28.059999
"945","2010-10-01",28.85
"946","2010-10-04",28.110001
"947","2010-10-05",28.870001
"948","2010-10-06",29.25
"949","2010-10-07",27.940001
"950","2010-10-08",26.799999
"951","2010-10-11",26.469999
"952","2010-10-12",26.16
"953","2010-10-13",27.23
"954","2010-10-14",27.48
"955","2010-10-15",28
"956","2010-10-18",29.32
"957","2010-10-19",28.620001
"958","2010-10-20",28.879999
"959","2010-10-21",28.93
"960","2010-10-22",28.959999
"961","2010-10-25",29.620001
"962","2010-10-26",27.9
"963","2010-10-27",28.049999
