"","date","ISEE"
"233","2014-08-27",39.060001
"234","2014-08-28",38.540001
"235","2014-08-29",38.959999
"236","2014-09-02",37.669998
"237","2014-09-03",38.200001
"238","2014-09-04",38.279999
"239","2014-09-05",37.560001
"240","2014-09-08",39.360001
"241","2014-09-09",39.360001
"242","2014-09-10",40.389999
"243","2014-09-11",40.470001
"244","2014-09-12",39.959999
"245","2014-09-15",38.700001
"246","2014-09-16",38.98
"247","2014-09-17",38.919998
"248","2014-09-18",38.419998
"249","2014-09-19",39.060001
"250","2014-09-22",38
"251","2014-09-23",37.09
"252","2014-09-24",38.650002
"253","2014-09-25",38.25
"254","2014-09-26",37.209999
"255","2014-09-29",38.73
"256","2014-09-30",38.93
"257","2014-10-01",37.830002
"258","2014-10-02",38.41
"259","2014-10-03",38.41
"260","2014-10-06",38.220001
"261","2014-10-07",37.619999
"262","2014-10-08",38.459999
"263","2014-10-09",38.029999
"264","2014-10-10",37.549999
"265","2014-10-13",37.779999
"266","2014-10-14",38.16
"267","2014-10-15",40.75
"268","2014-10-16",40.509998
"269","2014-10-17",39.880001
"270","2014-10-20",38.93
"271","2014-10-21",39.880001
"272","2014-10-22",39.32
"273","2014-10-23",39.810001
"274","2014-10-24",39.689999
"275","2014-10-27",39.5
"276","2014-10-28",40.060001
"277","2014-10-29",40.32
"278","2014-10-30",41.810001
"279","2014-10-31",41.720001
"280","2014-11-03",40.119999
"281","2014-11-04",40.5
"282","2014-11-05",40.509998
"283","2014-11-06",41.119999
"284","2014-11-07",41.259998
"285","2014-11-10",41.130001
"286","2014-11-11",41.740002
"287","2014-11-12",43.889999
"288","2014-11-13",42.599998
"289","2014-11-14",40.049999
"290","2014-11-17",40.150002
"291","2014-11-18",41.18
"292","2014-11-19",40.099998
"293","2014-11-20",40.580002
"294","2014-11-21",40.810001
"295","2014-11-24",42.389999
"296","2014-11-25",42.330002
"297","2014-11-26",42.93
"298","2014-11-28",43.150002
"299","2014-12-01",40.77
"300","2014-12-02",42.700001
"301","2014-12-03",43.290001
"302","2014-12-04",43.380001
"303","2014-12-05",44.91
"304","2014-12-08",45.950001
"305","2014-12-09",46.169998
"306","2014-12-10",48.490002
"307","2014-12-11",47.639999
"308","2014-12-12",48.830002
"309","2014-12-15",45.580002
"310","2014-12-16",45.939999
"311","2014-12-17",47.389999
"312","2014-12-18",47.470001
"313","2014-12-19",47
"314","2014-12-22",46.16
"315","2014-12-23",43.869999
"316","2014-12-24",44.93
"317","2014-12-26",45.029999
"318","2014-12-29",44
"319","2014-12-30",44.27
"320","2014-12-31",44.869999
"321","2015-01-02",45.599998
"322","2015-01-05",46.57
"323","2015-01-06",46.41
"324","2015-01-07",48.580002
"325","2015-01-08",50.900002
"326","2015-01-09",50.93
"327","2015-01-12",51.279999
"328","2015-01-13",50.32
"329","2015-01-14",49.810001
"330","2015-01-15",49.130001
"331","2015-01-16",49.709999
"332","2015-01-20",53.990002
"333","2015-01-21",53.299999
"334","2015-01-22",53.48
"335","2015-01-23",55.52
"336","2015-01-26",55.380001
"337","2015-01-27",57.110001
"338","2015-01-28",55.044998
"339","2015-01-29",55.830002
"340","2015-01-30",56.25
"341","2015-02-02",51.919998
"342","2015-02-03",50.07
"343","2015-02-04",49.689999
"344","2015-02-05",50.66
"345","2015-02-06",49.57
"346","2015-02-09",49.419998
"347","2015-02-10",50.060001
"348","2015-02-11",50.110001
"349","2015-02-12",50.990002
"350","2015-02-13",51.110001
"351","2015-02-17",53.27
"352","2015-02-18",54.950001
"353","2015-02-19",54.970001
"354","2015-02-20",55.82
"355","2015-02-23",57.59
"356","2015-02-24",52.779999
"357","2015-02-25",55.02
"358","2015-02-26",54.799999
"359","2015-02-27",53.735001
"360","2015-03-02",53.950001
"361","2015-03-03",53.869999
"362","2015-03-04",53.91
"363","2015-03-05",53.48
"364","2015-03-06",53.189999
"365","2015-03-09",53
"366","2015-03-10",53.18
"367","2015-03-11",52.880001
"368","2015-03-12",53.150002
"369","2015-03-13",53
"370","2015-03-16",53.32
"371","2015-03-17",52.959999
"372","2015-03-18",52.110001
"373","2015-03-19",53
"374","2015-03-20",51.400002
"375","2015-03-23",50.25
"376","2015-03-24",50.610001
"377","2015-03-25",47.150002
"378","2015-03-26",47.029999
"379","2015-03-27",49.09
"380","2015-03-30",48
"381","2015-03-31",46.529999
"382","2015-04-01",46.48
"383","2015-04-02",47.080002
"384","2015-04-06",46.150002
"385","2015-04-07",46.709999
"386","2015-04-08",48.09
"387","2015-04-09",47.630001
"388","2015-04-10",49.990002
"389","2015-04-13",50.950001
"390","2015-04-14",51.259998
"391","2015-04-15",51.200001
"392","2015-04-16",51.799999
"393","2015-04-17",50.57
"394","2015-04-20",50.290001
"395","2015-04-21",51.259998
"396","2015-04-22",52.349998
"397","2015-04-23",51.98
"398","2015-04-24",52.150002
"399","2015-04-27",49.029999
"400","2015-04-28",49.220001
"401","2015-04-29",47.720001
"402","2015-04-30",45.279999
"403","2015-05-01",45.98
"404","2015-05-04",47.630001
"405","2015-05-05",45.82
"406","2015-05-06",45.639999
"407","2015-05-07",46.040001
"408","2015-05-08",48.560001
"409","2015-05-11",48.790001
"410","2015-05-12",52.040001
"411","2015-05-13",52.779999
"412","2015-05-14",52.580002
"413","2015-05-15",52.02
"414","2015-05-18",52.049999
"415","2015-05-19",52.130001
"416","2015-05-20",52.360001
"417","2015-05-21",51.889999
"418","2015-05-22",52.389999
"419","2015-05-26",52.119999
"420","2015-05-27",48.25
"421","2015-05-28",49.139999
"422","2015-05-29",50.02
"423","2015-06-01",49.900002
"424","2015-06-02",48.880001
"425","2015-06-03",48.759998
"426","2015-06-04",48.299999
"427","2015-06-05",49.59
"428","2015-06-08",49.41
"429","2015-06-09",48.169998
"430","2015-06-10",48.93
"431","2015-06-11",48.93
"432","2015-06-12",48.759998
"433","2015-06-15",48.84
"434","2015-06-16",48.84
"435","2015-06-17",49.110001
"436","2015-06-18",50.580002
"437","2015-06-19",51.310001
"438","2015-06-22",52.080002
"439","2015-06-23",51.98
"440","2015-06-24",50.5
"441","2015-06-25",51.599998
"442","2015-06-26",51.959999
"443","2015-06-29",50.139999
"444","2015-06-30",52.060001
"445","2015-07-01",51.939999
"446","2015-07-02",51.830002
"447","2015-07-06",52.389999
"448","2015-07-07",54.150002
"449","2015-07-08",53.32
"450","2015-07-09",53.080002
"451","2015-07-10",53.919998
"452","2015-07-13",56.889999
"453","2015-07-14",58.23
"454","2015-07-15",59
"455","2015-07-16",61.790001
"456","2015-07-17",69.93
"457","2015-07-20",68.949997
"458","2015-07-21",68.959999
"459","2015-07-22",70.449997
"460","2015-07-23",69.970001
"461","2015-07-24",67.400002
"462","2015-07-27",66.419998
"463","2015-07-28",68.040001
"464","2015-07-29",66.959999
"465","2015-07-30",67.190002
"466","2015-07-31",67.690002
"467","2015-08-03",70.339996
"468","2015-08-04",69.620003
"469","2015-08-05",64.760002
"470","2015-08-06",62.130001
"471","2015-08-07",55.09
"472","2015-08-10",54.27
"473","2015-08-11",51.759998
"474","2015-08-12",51.650002
"475","2015-08-13",50.810001
"476","2015-08-14",51.02
"477","2015-08-17",51.830002
"478","2015-08-18",50.830002
"479","2015-08-19",50.540001
"480","2015-08-20",46.950001
"481","2015-08-21",45.27
"482","2015-08-24",43.689999
"483","2015-08-25",42.360001
"484","2015-08-26",45.169998
"485","2015-08-27",45.32
"486","2015-08-28",45.369999
"487","2015-08-31",44.029999
"488","2015-09-01",41.75
"489","2015-09-02",45.18
"490","2015-09-03",44.18
"491","2015-09-04",43.75
"492","2015-09-08",49.43
"493","2015-09-09",47.669998
"494","2015-09-10",49.459999
"495","2015-09-11",49.470001
"496","2015-09-14",49.48
"497","2015-09-15",48.610001
"498","2015-09-16",48.200001
"499","2015-09-17",49.049999
"500","2015-09-18",49.439999
"501","2015-09-21",44.919998
"502","2015-09-22",42
"503","2015-09-23",41.259998
"504","2015-09-24",42
"505","2015-09-25",39.16
"506","2015-09-28",37.310001
"507","2015-09-29",36.41
"508","2015-09-30",40.52
"509","2015-10-01",40.75
"510","2015-10-02",42.23
"511","2015-10-05",41.84
"512","2015-10-06",39.889999
"513","2015-10-07",42.25
"514","2015-10-08",42.529999
"515","2015-10-09",42.73
"516","2015-10-12",42.490002
"517","2015-10-13",40.560001
"518","2015-10-14",40.369999
"519","2015-10-15",44.549999
"520","2015-10-16",45
"521","2015-10-19",45.93
"522","2015-10-20",44.68
"523","2015-10-21",43.75
"524","2015-10-22",44.380001
"525","2015-10-23",46.57
"526","2015-10-26",46.82
"527","2015-10-27",47.66
"528","2015-10-28",49.310001
"529","2015-10-29",49.43
"530","2015-10-30",49.93
"531","2015-11-02",54.220001
"532","2015-11-03",54.790001
"533","2015-11-04",54.200001
"534","2015-11-05",53.75
"535","2015-11-06",55.09
"536","2015-11-09",58.740002
"537","2015-11-10",58.740002
"538","2015-11-11",57.419998
"539","2015-11-12",53.279999
"540","2015-11-13",54.380001
"541","2015-11-16",54.98
"542","2015-11-17",57.990002
"543","2015-11-18",60.349998
"544","2015-11-19",58.119999
"545","2015-11-20",59.540001
"546","2015-11-23",60.27
"547","2015-11-24",61.110001
"548","2015-11-25",63.220001
"549","2015-11-27",62.919998
"550","2015-11-30",63.57
"551","2015-12-01",63.599998
"552","2015-12-02",63.27
"553","2015-12-03",61.849998
"554","2015-12-04",66.019997
"555","2015-12-07",65.769997
"556","2015-12-08",68.480003
"557","2015-12-09",64.120003
"558","2015-12-10",65.889999
"559","2015-12-11",66.129997
"560","2015-12-14",66.559998
"561","2015-12-15",70.32
"562","2015-12-16",74.739998
"563","2015-12-17",72.849998
"564","2015-12-18",76.739998
"565","2015-12-21",77.720001
"566","2015-12-22",76.900002
"567","2015-12-23",78.519997
"568","2015-12-24",77.690002
"569","2015-12-28",77.860001
"570","2015-12-29",78.639999
"571","2015-12-30",78.099998
"572","2015-12-31",78.529999
"573","2016-01-04",73.220001
"574","2016-01-05",74.07
"575","2016-01-06",70.099998
"576","2016-01-07",67.690002
"577","2016-01-08",65.339996
"578","2016-01-11",63.990002
"579","2016-01-12",68.760002
"580","2016-01-13",65.139999
"581","2016-01-14",64.339996
"582","2016-01-15",63.860001
"583","2016-01-19",60.189999
"584","2016-01-20",60.419998
"585","2016-01-21",57.009998
"586","2016-01-22",59.82
"587","2016-01-25",57
"588","2016-01-26",56.169998
"589","2016-01-27",55.66
"590","2016-01-28",53.389999
"591","2016-01-29",54.189999
"592","2016-02-01",57.560001
"593","2016-02-02",53.040001
"594","2016-02-03",50.990002
"595","2016-02-04",53.73
"596","2016-02-05",50.869999
"597","2016-02-08",47.23
"598","2016-02-09",46.34
"599","2016-02-10",47.029999
"600","2016-02-11",45.970001
"601","2016-02-12",47.470001
"602","2016-02-16",47.880001
"603","2016-02-17",49.970001
"604","2016-02-18",45.740002
"605","2016-02-19",47.470001
"606","2016-02-22",48.759998
"607","2016-02-23",45.369999
"608","2016-02-24",47.09
"609","2016-02-25",46.360001
"610","2016-02-26",46.709999
"611","2016-02-29",45.040001
"612","2016-03-01",46.75
"613","2016-03-02",49.240002
"614","2016-03-03",45.32
"615","2016-03-04",45.209999
"616","2016-03-07",47.41
"617","2016-03-08",44.060001
"618","2016-03-09",41.77
"619","2016-03-10",40.66
"620","2016-03-11",43.169998
"621","2016-03-14",45.209999
"622","2016-03-15",41.189999
"623","2016-03-16",42.200001
"624","2016-03-17",40.450001
"625","2016-03-18",40.830002
"626","2016-03-21",41.389999
"627","2016-03-22",42.75
"628","2016-03-23",40.400002
"629","2016-03-24",41.09
"630","2016-03-28",41.009998
"631","2016-03-29",43.650002
"632","2016-03-30",41
"633","2016-03-31",42.27
"634","2016-04-01",44.900002
"635","2016-04-04",44.630001
"636","2016-04-05",44.720001
"637","2016-04-06",48.619999
"638","2016-04-07",48.279999
"639","2016-04-08",49.049999
"640","2016-04-11",46.060001
"641","2016-04-12",45.98
"642","2016-04-13",47.330002
"643","2016-04-14",47.18
"644","2016-04-15",46.900002
"645","2016-04-18",48.049999
"646","2016-04-19",45.43
"647","2016-04-20",44.419998
"648","2016-04-21",49.009998
"649","2016-04-22",50.009998
"650","2016-04-25",50.93
"651","2016-04-26",48.150002
"652","2016-04-27",48.32
"653","2016-04-28",47.880001
"654","2016-04-29",46.740002
"655","2016-05-02",47.32
"656","2016-05-03",44.439999
"657","2016-05-04",41.84
"658","2016-05-05",43.470001
"659","2016-05-06",42.639999
"660","2016-05-09",46.040001
"661","2016-05-10",46.400002
"662","2016-05-11",44.59
"663","2016-05-12",44.290001
"664","2016-05-13",43.950001
"665","2016-05-16",46.48
"666","2016-05-17",47.02
"667","2016-05-18",47.580002
"668","2016-05-19",47.509998
"669","2016-05-20",48.32
"670","2016-05-23",50.080002
"671","2016-05-24",51.619999
"672","2016-05-25",50.75
"673","2016-05-26",50.889999
"674","2016-05-27",51.139999
"675","2016-05-31",53.700001
"676","2016-06-01",53.349998
"677","2016-06-02",58.290001
"678","2016-06-03",56.82
"679","2016-06-06",58.450001
"680","2016-06-07",57.150002
"681","2016-06-08",57.52
"682","2016-06-09",56.16
"683","2016-06-10",56.330002
"684","2016-06-13",53.790001
"685","2016-06-14",52.549999
"686","2016-06-15",53.349998
"687","2016-06-16",54.919998
"688","2016-06-17",52.790001
"689","2016-06-20",54.77
"690","2016-06-21",54.5
"691","2016-06-22",54.16
"692","2016-06-23",55.880001
"693","2016-06-24",51.990002
"694","2016-06-27",49.970001
"695","2016-06-28",51.68
"696","2016-06-29",51.98
"697","2016-06-30",51.029999
"698","2016-07-01",52.709999
"699","2016-07-05",52.279999
"700","2016-07-06",53.43
"701","2016-07-07",53.52
"702","2016-07-08",55.07
"703","2016-07-11",54.900002
"704","2016-07-12",55.16
"705","2016-07-13",53.669998
"706","2016-07-14",55.610001
"707","2016-07-15",58.400002
"708","2016-07-18",58.849998
"709","2016-07-19",58.32
"710","2016-07-20",61.84
"711","2016-07-21",63.07
"712","2016-07-22",64.209999
"713","2016-07-25",63.240002
"714","2016-07-26",64.080002
"715","2016-07-27",64.980003
"716","2016-07-28",65.029999
"717","2016-07-29",64.239998
"718","2016-08-01",64.419998
"719","2016-08-02",62.630001
"720","2016-08-03",62.369999
"721","2016-08-04",61.130001
"722","2016-08-05",61.130001
"723","2016-08-08",58.27
"724","2016-08-09",56.93
"725","2016-08-10",54.380001
"726","2016-08-11",53.700001
"727","2016-08-12",53.439999
"728","2016-08-15",53.610001
"729","2016-08-16",51.880001
"730","2016-08-17",51.5
"731","2016-08-18",51.32
"732","2016-08-19",50.32
"733","2016-08-22",53.73
"734","2016-08-23",54.919998
"735","2016-08-24",52.400002
"736","2016-08-25",52.200001
"737","2016-08-26",53.220001
"738","2016-08-29",52.990002
"739","2016-08-30",53.369999
"740","2016-08-31",52.810001
"741","2016-09-01",52.970001
"742","2016-09-02",51.32
"743","2016-09-06",53.139999
"744","2016-09-07",54.189999
"745","2016-09-08",54.439999
"746","2016-09-09",52.650002
"747","2016-09-12",54.360001
"748","2016-09-13",53.610001
"749","2016-09-14",54.52
"750","2016-09-15",58.009998
"751","2016-09-16",59.389999
"752","2016-09-19",58.330002
"753","2016-09-20",57.860001
"754","2016-09-21",58.5
"755","2016-09-22",58.98
"756","2016-09-23",58.139999
"757","2016-09-26",57.560001
"758","2016-09-27",58.380001
"759","2016-09-28",57.299999
"760","2016-09-29",54.119999
"761","2016-09-30",46.130001
"762","2016-10-03",43.57
"763","2016-10-04",43.950001
"764","2016-10-05",45.299999
"765","2016-10-06",43.700001
"766","2016-10-07",43.349998
"767","2016-10-10",44.049999
"768","2016-10-11",42.389999
"769","2016-10-12",40.939999
"770","2016-10-13",41.119999
"771","2016-10-14",39.779999
"772","2016-10-17",38.150002
"773","2016-10-18",38.580002
"774","2016-10-19",36.91
"775","2016-10-20",36.57
"776","2016-10-21",36.119999
"777","2016-10-24",35.240002
"778","2016-10-25",34.700001
"779","2016-10-26",33.509998
"780","2016-10-27",32.610001
"781","2016-10-28",32.450001
"782","2016-10-31",35.82
"783","2016-11-01",35.18
"784","2016-11-02",34.419998
"785","2016-11-03",30.85
"786","2016-11-04",31.370001
"787","2016-11-07",32.330002
"788","2016-11-08",32.599998
"789","2016-11-09",35.700001
"790","2016-11-10",35.490002
"791","2016-11-11",36.41
"792","2016-11-14",35.869999
"793","2016-11-15",35.389999
"794","2016-11-16",34.93
"795","2016-11-17",35.25
"796","2016-11-18",35.330002
"797","2016-11-21",36.110001
"798","2016-11-22",37.610001
"799","2016-11-23",38.110001
"800","2016-11-25",38.959999
"801","2016-11-28",34.540001
"802","2016-11-29",34.029999
"803","2016-11-30",30.65
"804","2016-12-01",32.189999
"805","2016-12-02",34.400002
"806","2016-12-05",38.099998
"807","2016-12-06",36.700001
"808","2016-12-07",34.599998
"809","2016-12-08",35.790001
"810","2016-12-09",38.77
"811","2016-12-12",5.29
"812","2016-12-13",5.13
"813","2016-12-14",4.93
"814","2016-12-15",4.86
"815","2016-12-16",5.19
"816","2016-12-19",5.05
"817","2016-12-20",4.89
"818","2016-12-21",4.82
"819","2016-12-22",4.82
"820","2016-12-23",5.09
"821","2016-12-27",4.92
"822","2016-12-28",4.86
"823","2016-12-29",4.93
"824","2016-12-30",4.83
"825","2017-01-03",4.78
"826","2017-01-04",5.05
"827","2017-01-05",4.98
"828","2017-01-06",4.96
"829","2017-01-09",4.85
"830","2017-01-10",5.13
"831","2017-01-11",4.88
"832","2017-01-12",4.92
"833","2017-01-13",4.86
"834","2017-01-17",4.72
"835","2017-01-18",4.72
"836","2017-01-19",4.62
"837","2017-01-20",4.61
"838","2017-01-23",4.48
"839","2017-01-24",4.5
"840","2017-01-25",4.61
"841","2017-01-26",4.49
"842","2017-01-27",4.72
"843","2017-01-30",4.52
"844","2017-01-31",4.76
"845","2017-02-01",4.7
"846","2017-02-02",4.66
"847","2017-02-03",4.59
"848","2017-02-06",4.57
"849","2017-02-07",4.43
"850","2017-02-08",4.39
"851","2017-02-09",4.32
"852","2017-02-10",4.48
"853","2017-02-13",4.46
"854","2017-02-14",4.6
"855","2017-02-15",4.8
"856","2017-02-16",4.64
"857","2017-02-17",4.5
"858","2017-02-21",4.36
"859","2017-02-22",4.25
"860","2017-02-23",4.26
"861","2017-02-24",4.24
"862","2017-02-27",4.57
"863","2017-02-28",3.58
"864","2017-03-01",3.76
"865","2017-03-02",3.67
"866","2017-03-03",3.64
"867","2017-03-06",3.65
"868","2017-03-07",3.64
"869","2017-03-08",3.62
"870","2017-03-09",3.63
"871","2017-03-10",3.75
"872","2017-03-13",3.53
"873","2017-03-14",3.57
"874","2017-03-15",3.49
"875","2017-03-16",3.66
"876","2017-03-17",3.61
"877","2017-03-20",3.53
"878","2017-03-21",3.35
"879","2017-03-22",3.28
"880","2017-03-23",3.38
"881","2017-03-24",3.53
"882","2017-03-27",3.65
"883","2017-03-28",3.61
"884","2017-03-29",3.65
"885","2017-03-30",3.59
"886","2017-03-31",3.66
"887","2017-04-03",3.39
"888","2017-04-04",3.29
"889","2017-04-05",3.18
"890","2017-04-06",3.18
"891","2017-04-07",3.21
"892","2017-04-10",3.18
"893","2017-04-11",3
"894","2017-04-12",3.01
"895","2017-04-13",2.92
"896","2017-04-17",2.92
"897","2017-04-18",2.92
"898","2017-04-19",2.84
"899","2017-04-20",2.78
"900","2017-04-21",2.74
"901","2017-04-24",2.81
"902","2017-04-25",2.89
"903","2017-04-26",3.03
"904","2017-04-27",2.9
"905","2017-04-28",2.97
"906","2017-05-01",2.98
"907","2017-05-02",2.86
"908","2017-05-03",2.75
"909","2017-05-04",2.78
"910","2017-05-05",2.71
"911","2017-05-08",2.62
"912","2017-05-09",2.66
"913","2017-05-10",2.66
"914","2017-05-11",2.6
"915","2017-05-12",2.54
"916","2017-05-15",2.58
"917","2017-05-16",2.64
"918","2017-05-17",2.5
"919","2017-05-18",2.53
"920","2017-05-19",2.46
"921","2017-05-22",2.51
"922","2017-05-23",2.48
"923","2017-05-24",2.43
"924","2017-05-25",2.34
"925","2017-05-26",2.34
"926","2017-05-30",2.33
"927","2017-05-31",2.27
"928","2017-06-01",2.4
"929","2017-06-02",2.51
"930","2017-06-05",2.48
"931","2017-06-06",2.47
"932","2017-06-07",2.49
"933","2017-06-08",2.55
"934","2017-06-09",2.58
"935","2017-06-12",2.53
"936","2017-06-13",2.55
"937","2017-06-14",2.72
"938","2017-06-15",2.64
"939","2017-06-16",2.62
"940","2017-06-19",2.83
"941","2017-06-20",2.7
"942","2017-06-21",2.78
"943","2017-06-22",2.87
"944","2017-06-23",2.9
"945","2017-06-26",2.78
"946","2017-06-27",2.7
"947","2017-06-28",2.63
"948","2017-06-29",2.6
"949","2017-06-30",2.56
"950","2017-07-03",2.65
"951","2017-07-05",2.68
"952","2017-07-06",2.6
"953","2017-07-07",2.76
"954","2017-07-10",2.7
"955","2017-07-11",2.66
"956","2017-07-12",2.69
"957","2017-07-13",2.7
"958","2017-07-14",2.69
"959","2017-07-17",2.65
"960","2017-07-18",2.61
"961","2017-07-19",2.64
"962","2017-07-20",2.69
"963","2017-07-21",2.63
"964","2017-07-24",2.58
