"","date","CLSK"
"166","2017-07-17",34.5
"167","2017-07-18",34.5
"168","2017-07-19",34.5
"169","2017-07-20",34.5
"170","2017-07-21",34.5
"171","2017-07-24",34.5
"172","2017-07-25",34.5
"173","2017-07-26",34.5
"174","2017-07-27",34.5
"175","2017-07-28",34.5
"176","2017-07-31",34.5
"177","2017-08-01",34.5
"178","2017-08-02",34.5
"179","2017-08-03",34.5
"180","2017-08-04",34.5
"181","2017-08-07",34.5
"182","2017-08-08",34.5
"183","2017-08-09",34.5
"184","2017-08-10",34.5
"185","2017-08-11",34.5
"186","2017-08-14",34.5
"187","2017-08-15",34.5
"188","2017-08-16",34.5
"189","2017-08-17",34.5
"190","2017-08-18",34.5
"191","2017-08-21",34.5
"192","2017-08-22",34.5
"193","2017-08-23",34.5
"194","2017-08-24",34.5
"195","2017-08-25",34.5
"196","2017-08-28",34.5
"197","2017-08-29",34.5
"198","2017-08-30",34.5
"199","2017-08-31",34.5
"200","2017-09-01",34.5
"201","2017-09-05",34.5
"202","2017-09-06",34.5
"203","2017-09-07",34.5
"204","2017-09-08",34.5
"205","2017-09-11",34.5
"206","2017-09-12",34.5
"207","2017-09-13",34.5
"208","2017-09-14",34.5
"209","2017-09-15",34.5
"210","2017-09-18",34.5
"211","2017-09-19",34.5
"212","2017-09-20",34.5
"213","2017-09-21",34.5
"214","2017-09-22",34.5
"215","2017-09-25",34.5
"216","2017-09-26",34.5
"217","2017-09-27",34.5
"218","2017-09-28",34.5
"219","2017-09-29",34.5
"220","2017-10-02",34.5
"221","2017-10-03",28
"222","2017-10-04",28
"223","2017-10-05",21
"224","2017-10-06",26.299999
"225","2017-10-09",29.9
"226","2017-10-10",29.9
"227","2017-10-11",29.9
"228","2017-10-12",29.9
"229","2017-10-13",29.9
"230","2017-10-16",24.5
"231","2017-10-17",24.5
"232","2017-10-18",24.5
"233","2017-10-19",24.5
"234","2017-10-20",24.5
"235","2017-10-23",24.5
"236","2017-10-24",24.5
"237","2017-10-25",24.5
"238","2017-10-26",24.5
"239","2017-10-27",34.400002
"240","2017-10-30",34.400002
"241","2017-10-31",34.400002
"242","2017-11-01",34.400002
"243","2017-11-02",17.5
"244","2017-11-03",17.5
"245","2017-11-06",17.5
"246","2017-11-07",24
"247","2017-11-08",24
"248","2017-11-09",24
"249","2017-11-10",24
"250","2017-11-13",24
"251","2017-11-14",24
"252","2017-11-15",24
"253","2017-11-16",24
"254","2017-11-17",24
"255","2017-11-20",24
"256","2017-11-21",24
"257","2017-11-22",24
"258","2017-11-24",17.5
"259","2017-11-27",24.4
"260","2017-11-28",24.4
"261","2017-11-29",24.4
"262","2017-11-30",24.4
"263","2017-12-01",24.4
"264","2017-12-04",24.4
"265","2017-12-05",24.4
"266","2017-12-06",24.4
"267","2017-12-07",24.4
"268","2017-12-08",24.4
"269","2017-12-11",24.4
"270","2017-12-12",24.4
"271","2017-12-13",24.4
"272","2017-12-14",17
"273","2017-12-15",24.4
"274","2017-12-18",24.4
"275","2017-12-19",24.4
"276","2017-12-20",24.4
"277","2017-12-21",24.4
"278","2017-12-22",24.4
"279","2017-12-26",24.4
"280","2017-12-27",24.4
"281","2017-12-28",24.4
"282","2017-12-29",24.4
"283","2018-01-02",24.4
"284","2018-01-03",24.4
"285","2018-01-04",24.4
"286","2018-01-05",24.4
"287","2018-01-08",24.4
"288","2018-01-09",24.4
"289","2018-01-10",24.4
"290","2018-01-11",24.4
"291","2018-01-12",24.4
"292","2018-01-16",24.4
"293","2018-01-17",24.4
"294","2018-01-18",24.4
"295","2018-01-19",24.4
"296","2018-01-22",24.4
"297","2018-01-23",24.4
"298","2018-01-24",24.4
"299","2018-01-25",24.4
"300","2018-01-26",24.4
"301","2018-01-29",24.4
"302","2018-01-30",24.4
"303","2018-01-31",24.4
"304","2018-02-01",24.4
"305","2018-02-02",24.4
"306","2018-02-05",24.4
"307","2018-02-06",24.4
"308","2018-02-07",24.4
"309","2018-02-08",24.4
"310","2018-02-09",24.4
"311","2018-02-12",24.4
"312","2018-02-13",24.4
"313","2018-02-14",15.9
"314","2018-02-15",15.9
"315","2018-02-16",9
"316","2018-02-20",15.9
"317","2018-02-21",15.9
"318","2018-02-22",15.9
"319","2018-02-23",15.9
"320","2018-02-26",15.9
"321","2018-02-27",15.9
"322","2018-02-28",15.9
"323","2018-03-01",15.9
"324","2018-03-02",15.9
"325","2018-03-05",15.9
"326","2018-03-06",15.9
"327","2018-03-07",15.9
"328","2018-03-08",15.9
"329","2018-03-09",15.9
"330","2018-03-12",15.9
"331","2018-03-13",15.9
"332","2018-03-14",15.9
"333","2018-03-15",15.9
"334","2018-03-16",12
"335","2018-03-19",15.7
"336","2018-03-20",15.7
"337","2018-03-21",15.7
"338","2018-03-22",15.7
"339","2018-03-23",15.7
"340","2018-03-26",15.7
"341","2018-03-27",15.7
"342","2018-03-28",15.7
"343","2018-03-29",15.7
"344","2018-04-02",15.7
"345","2018-04-03",15.7
"346","2018-04-04",15.7
"347","2018-04-05",15.7
"348","2018-04-06",20
"349","2018-04-09",20
"350","2018-04-10",20
"351","2018-04-11",20
"352","2018-04-12",20
"353","2018-04-13",20
"354","2018-04-16",20
"355","2018-04-17",19.9
"356","2018-04-18",19.9
"357","2018-04-19",19.9
"358","2018-04-20",19.9
"359","2018-04-23",19.9
"360","2018-04-24",15
"361","2018-04-25",19.950001
"362","2018-04-26",19.950001
"363","2018-04-27",19.950001
"364","2018-04-30",19.950001
"365","2018-05-01",19.950001
"366","2018-05-02",19.9
"367","2018-05-03",27.4
"368","2018-05-04",27.4
"369","2018-05-07",27.5
"370","2018-05-08",27.5
"371","2018-05-09",27.5
"372","2018-05-10",27.5
"373","2018-05-11",30.1
"374","2018-05-14",30.1
"375","2018-05-15",29.5
"376","2018-05-16",29.5
"377","2018-05-17",29.5
"378","2018-05-18",29.5
"379","2018-05-21",29.5
"380","2018-05-22",29.5
"381","2018-05-23",15.1
"382","2018-05-24",22.5
"383","2018-05-25",22.5
"384","2018-05-29",22.5
"385","2018-05-30",22.5
"386","2018-05-31",22.5
"387","2018-06-01",22.5
"388","2018-06-04",22.5
"389","2018-06-05",22.5
"390","2018-06-06",17.5
"391","2018-06-07",22.5
"392","2018-06-08",22.5
"393","2018-06-11",22.5
"394","2018-06-12",19.5
"395","2018-06-13",19.5
"396","2018-06-14",19.5
"397","2018-06-15",19.5
"398","2018-06-18",22.5
"399","2018-06-19",22.5
"400","2018-06-20",22.5
"401","2018-06-21",22.5
"402","2018-06-22",22.5
"403","2018-06-25",22.5
"404","2018-06-26",22.5
"405","2018-06-27",22.5
"406","2018-06-28",22.5
"407","2018-06-29",22.5
"408","2018-07-02",20
"409","2018-07-03",20
"410","2018-07-05",29
"411","2018-07-06",29
"412","2018-07-09",29
"413","2018-07-10",29
"414","2018-07-11",29
"415","2018-07-12",29
"416","2018-07-13",29
"417","2018-07-16",29
"418","2018-07-17",29
"419","2018-07-18",29
"420","2018-07-19",29
"421","2018-07-20",29
"422","2018-07-23",29
"423","2018-07-24",29
"424","2018-07-25",29
"425","2018-07-26",29
"426","2018-07-27",29
"427","2018-07-30",29
"428","2018-07-31",29
"429","2018-08-01",29
"430","2018-08-02",29
"431","2018-08-03",29
"432","2018-08-06",29
"433","2018-08-07",29
"434","2018-08-08",29
"435","2018-08-09",29
"436","2018-08-10",29
"437","2018-08-13",29
"438","2018-08-14",29
"439","2018-08-15",29
"440","2018-08-16",29
"441","2018-08-17",29
"442","2018-08-20",29
"443","2018-08-21",29
"444","2018-08-22",29
"445","2018-08-23",29
"446","2018-08-24",29
"447","2018-08-27",29
"448","2018-08-28",29
"449","2018-08-29",29
"450","2018-08-30",29
"451","2018-08-31",29
"452","2018-09-04",29
"453","2018-09-05",29
"454","2018-09-06",29
"455","2018-09-07",29
"456","2018-09-10",29
"457","2018-09-11",29
"458","2018-09-12",29
"459","2018-09-13",29
"460","2018-09-14",25
"461","2018-09-17",25
"462","2018-09-18",15
"463","2018-09-19",73
"464","2018-09-20",34.900002
"465","2018-09-21",40.849998
"466","2018-09-24",55
"467","2018-09-25",65
"468","2018-09-26",65
"469","2018-09-27",59.5
"470","2018-09-28",59
"471","2018-10-01",55.799999
"472","2018-10-02",46.900002
"473","2018-10-03",50
"474","2018-10-04",49
"475","2018-10-05",39.5
"476","2018-10-08",40
"477","2018-10-09",37
"478","2018-10-10",39
"479","2018-10-11",37.599998
"480","2018-10-12",37
"481","2018-10-15",25
"482","2018-10-16",37
"483","2018-10-17",29
"484","2018-10-18",32.5
"485","2018-10-19",29
"486","2018-10-22",27.5
"487","2018-10-23",31
"488","2018-10-24",28.9
"489","2018-10-25",26.299999
"490","2018-10-26",27.5
"491","2018-10-29",25.1
"492","2018-10-30",26.200001
"493","2018-10-31",24.9
"494","2018-11-01",24
"495","2018-11-02",23.5
"496","2018-11-05",22
"497","2018-11-06",21.5
"498","2018-11-07",20
"499","2018-11-08",19.5
"500","2018-11-09",20
"501","2018-11-12",19.799999
"502","2018-11-13",16
"503","2018-11-14",13
"504","2018-11-15",14.5
"505","2018-11-16",14.4
"506","2018-11-19",12.8
"507","2018-11-20",17.5
"508","2018-11-21",24.5
"509","2018-11-23",24.5
"510","2018-11-26",18.299999
"511","2018-11-27",19.5
"512","2018-11-28",18
"513","2018-11-29",18.799999
"514","2018-11-30",15.1
"515","2018-12-03",17.4
"516","2018-12-04",16
"517","2018-12-06",15.5
"518","2018-12-07",19
"519","2018-12-10",21
"520","2018-12-11",24.299999
"521","2018-12-12",30.799999
"522","2018-12-13",27.5
"523","2018-12-14",25.299999
"524","2018-12-17",23.200001
"525","2018-12-18",22
"526","2018-12-19",21.6
"527","2018-12-20",23
"528","2018-12-21",21
"529","2018-12-24",19
"530","2018-12-26",18.5
"531","2018-12-27",18.5
"532","2018-12-28",21.9
"533","2018-12-31",20.5
"534","2019-01-02",22.799999
"535","2019-01-03",23.5
"536","2019-01-04",22.299999
"537","2019-01-07",23.1
"538","2019-01-08",22.200001
"539","2019-01-09",21.9
"540","2019-01-10",22.5
"541","2019-01-11",23.4
"542","2019-01-14",25.200001
"543","2019-01-15",23.799999
"544","2019-01-16",22
"545","2019-01-17",22.5
"546","2019-01-18",21.299999
"547","2019-01-22",22.1
"548","2019-01-23",23.1
"549","2019-01-24",23.799999
"550","2019-01-25",23
"551","2019-01-28",23
"552","2019-01-29",22.4
"553","2019-01-30",22.5
"554","2019-01-31",22.200001
"555","2019-02-01",22.5
"556","2019-02-04",22.5
"557","2019-02-05",22.700001
"558","2019-02-06",23.799999
"559","2019-02-07",29.1
"560","2019-02-08",34.5
"561","2019-02-11",36.900002
"562","2019-02-12",44.099998
"563","2019-02-13",60
"564","2019-02-14",61.599998
"565","2019-02-15",50.200001
"566","2019-02-19",42.5
"567","2019-02-20",49
"568","2019-02-21",56.799999
"569","2019-02-22",51.5
"570","2019-02-25",55
"571","2019-02-26",51.400002
"572","2019-02-27",49.200001
"573","2019-02-28",46
"574","2019-03-01",41.599998
"575","2019-03-04",41.700001
"576","2019-03-05",40.040001
"577","2019-03-06",37.099998
"578","2019-03-07",34.400002
"579","2019-03-08",40.200001
"580","2019-03-11",42.900002
"581","2019-03-12",39.599998
"582","2019-03-13",39.799999
"583","2019-03-14",41
"584","2019-03-15",39.900002
"585","2019-03-18",35.5
"586","2019-03-19",36.299999
"587","2019-03-20",36.200001
"588","2019-03-21",35.200001
"589","2019-03-22",34.700001
"590","2019-03-25",33.599998
"591","2019-03-26",36.299999
"592","2019-03-27",35.099998
"593","2019-03-28",34.049999
"594","2019-03-29",34.799999
"595","2019-04-01",34.299999
"596","2019-04-02",34.900002
"597","2019-04-03",34.900002
"598","2019-04-04",34.200001
"599","2019-04-05",34.349998
"600","2019-04-08",34.299999
"601","2019-04-09",33.900002
"602","2019-04-10",34
"603","2019-04-11",34.200001
"604","2019-04-12",33.900002
"605","2019-04-15",33.200001
"606","2019-04-16",33.400002
"607","2019-04-17",32.900002
"608","2019-04-18",32
"609","2019-04-22",30
"610","2019-04-23",30.15
"611","2019-04-24",28.4
"612","2019-04-25",27.9
"613","2019-04-26",25.530001
"614","2019-04-29",25.4
"615","2019-04-30",22
"616","2019-05-01",21.1
"617","2019-05-02",20.5
"618","2019-05-03",23.700001
"619","2019-05-06",27.1
"620","2019-05-07",29.799999
"621","2019-05-08",29.299999
"622","2019-05-09",27.5
"623","2019-05-10",29
"624","2019-05-13",26.5
"625","2019-05-14",27.299999
"626","2019-05-15",27.200001
"627","2019-05-16",29.5
"628","2019-05-17",29.6
"629","2019-05-20",28.9
"630","2019-05-21",28.219999
"631","2019-05-22",27.299999
"632","2019-05-23",26.4
"633","2019-05-24",24
"634","2019-05-28",23.5
"635","2019-05-29",22.700001
"636","2019-05-30",21.799999
"637","2019-05-31",20.799999
"638","2019-06-03",21.299999
"639","2019-06-04",20.200001
"640","2019-06-05",20.9
"641","2019-06-06",20.5
"642","2019-06-07",20.5
"643","2019-06-10",20.700001
"644","2019-06-11",20.1
"645","2019-06-12",19
"646","2019-06-13",18
"647","2019-06-14",20
"648","2019-06-17",20.15
"649","2019-06-18",19.700001
"650","2019-06-19",20
"651","2019-06-20",20.4
"652","2019-06-21",20.299999
"653","2019-06-24",19.83
"654","2019-06-25",20.299999
"655","2019-06-26",19.5
"656","2019-06-27",20
"657","2019-06-28",19
"658","2019-07-01",18.4
"659","2019-07-02",18.700001
"660","2019-07-03",19
"661","2019-07-05",19
"662","2019-07-08",17.9
"663","2019-07-09",18.799999
"664","2019-07-10",18.799999
"665","2019-07-11",20.5
"666","2019-07-12",19.5
"667","2019-07-15",18.9
"668","2019-07-16",18.9
"669","2019-07-17",18.299999
"670","2019-07-18",17.9
"671","2019-07-19",17.799999
"672","2019-07-22",17.4
"673","2019-07-23",15
"674","2019-07-24",14
"675","2019-07-25",14.4
"676","2019-07-26",14.9
"677","2019-07-29",13.5
"678","2019-07-30",13.3
"679","2019-07-31",12.3
"680","2019-08-01",11.4
"681","2019-08-02",8.9
"682","2019-08-05",9.5
"683","2019-08-06",11.1
"684","2019-08-07",11.4
"685","2019-08-08",10.6
"686","2019-08-09",10.7
"687","2019-08-12",10
"688","2019-08-13",10.3
"689","2019-08-14",9.93
"690","2019-08-15",9.7
"691","2019-08-16",10
"692","2019-08-19",10
"693","2019-08-20",10.39
"694","2019-08-21",9.9
"695","2019-08-22",9.9
"696","2019-08-23",9.8
"697","2019-08-26",9.65
"698","2019-08-27",9.6
"699","2019-08-28",9.75
"700","2019-08-29",10
"701","2019-08-30",10
"702","2019-09-03",9.9
"703","2019-09-04",9.02
"704","2019-09-05",9.4
"705","2019-09-06",9.3
"706","2019-09-09",9.5
"707","2019-09-10",9.29
"708","2019-09-11",9.19
"709","2019-09-12",9.1
"710","2019-09-13",9
"711","2019-09-16",9.2
"712","2019-09-17",9.15
"713","2019-09-18",9.5
"714","2019-09-19",9.7
"715","2019-09-20",9.8
"716","2019-09-23",9.7
"717","2019-09-24",9.4
"718","2019-09-25",8.8
"719","2019-09-26",8.8
"720","2019-09-27",8.15
"721","2019-09-30",8.5
"722","2019-10-01",8.5
"723","2019-10-02",8.25
"724","2019-10-03",8.2
"725","2019-10-04",8
"726","2019-10-07",7.6
"727","2019-10-08",7.5
"728","2019-10-09",5.39
"729","2019-10-10",5.15
"730","2019-10-11",5.24
"731","2019-10-14",5.15
"732","2019-10-15",4.5
"733","2019-10-16",5.59
"734","2019-10-17",5.27
"735","2019-10-18",5.2
"736","2019-10-21",5.1
"737","2019-10-22",5.15
"738","2019-10-23",5.2
"739","2019-10-24",4.55
"740","2019-10-25",4.8
"741","2019-10-28",4.3
"742","2019-10-29",4
"743","2019-10-30",4.5
"744","2019-10-31",4.2
"745","2019-11-01",4.5
"746","2019-11-04",4.4
"747","2019-11-05",4.9
"748","2019-11-06",6
"749","2019-11-07",7.45
"750","2019-11-08",8.1
"751","2019-11-11",9.2
"752","2019-11-12",9.55
"753","2019-11-13",8.1
"754","2019-11-14",8.49
"755","2019-11-15",7.85
"756","2019-11-18",7
"757","2019-11-19",6.8
"758","2019-11-20",5.95
"759","2019-11-21",5.96
"760","2019-11-22",5.9
"761","2019-11-25",5.76
"762","2019-11-26",6.3
"763","2019-11-27",6.4
"764","2019-11-29",6.4
"765","2019-12-02",7.3
"766","2019-12-03",7.4
"767","2019-12-04",7.2
"768","2019-12-05",6.8
"769","2019-12-06",7
"770","2019-12-09",6.45
"771","2019-12-10",6.59
"772","2019-12-11",8
"773","2019-12-12",6.9
"774","2019-12-13",5.19
"775","2019-12-16",5.9
"776","2019-12-17",5.85
"777","2019-12-18",5.4
"778","2019-12-19",5.6
"779","2019-12-20",5.7
"780","2019-12-23",5.43
"781","2019-12-24",5.25
"782","2019-12-26",5.23
"783","2019-12-27",5.39
"784","2019-12-30",5.22
"785","2019-12-31",5.35
"786","2020-01-02",5.4
"787","2020-01-03",5.4
"788","2020-01-06",5.17
"789","2020-01-07",5.1
"790","2020-01-08",5.3
"791","2020-01-09",5
"792","2020-01-10",5.09
"793","2020-01-13",4.945
"794","2020-01-14",5
"795","2020-01-15",5
"796","2020-01-16",4.995
"797","2020-01-17",4.925
"798","2020-01-21",4.94
"799","2020-01-22",4.97
"800","2020-01-23",5.25
"801","2020-01-24",5.217
"802","2020-01-27",5.105
"803","2020-01-28",4.842
"804","2020-01-29",4.789
"805","2020-01-30",4.69
"806","2020-01-31",4.65
"807","2020-02-03",4.86
"808","2020-02-04",5.023
"809","2020-02-05",4.989
"810","2020-02-06",4.99
"811","2020-02-07",4.896
"812","2020-02-10",4.55
"813","2020-02-11",4.319
"814","2020-02-12",4.38
"815","2020-02-13",4.07
"816","2020-02-14",4.02
"817","2020-02-18",4.04
"818","2020-02-19",3.5
"819","2020-02-20",3.093
"820","2020-02-21",3.2
"821","2020-02-24",3
"822","2020-02-25",2.8
"823","2020-02-26",2.84
"824","2020-02-27",2.86
"825","2020-02-28",2.6
"826","2020-03-02",2.68
"827","2020-03-03",2.99
"828","2020-03-04",2.74
"829","2020-03-05",2.55
"830","2020-03-06",2.5
"831","2020-03-09",1.9
"832","2020-03-10",1.71
"833","2020-03-11",1.34
"834","2020-03-12",1.63
"835","2020-03-13",1.36
"836","2020-03-16",1.195
"837","2020-03-17",1.32
"838","2020-03-18",1.32
"839","2020-03-19",1.2
"840","2020-03-20",1.13
"841","2020-03-23",1.14
"842","2020-03-24",1.26
"843","2020-03-25",1.28
"844","2020-03-26",1.291
"845","2020-03-27",1.24
"846","2020-03-30",1.15
"847","2020-03-31",1.183
"848","2020-04-01",1.16
"849","2020-04-02",1.05
"850","2020-04-03",1.05
"851","2020-04-06",1.098
"852","2020-04-07",1.108
"853","2020-04-08",1.11
"854","2020-04-09",1.85
"855","2020-04-13",1.75
"856","2020-04-14",1.5
"857","2020-04-15",1.55
"858","2020-04-16",1.7
"859","2020-04-17",1.66
"860","2020-04-20",1.65
"861","2020-04-21",1.48
"862","2020-04-22",1.49
"863","2020-04-23",1.51
"864","2020-04-24",1.54
"865","2020-04-27",1.64
"866","2020-04-28",1.62
"867","2020-04-29",1.58
"868","2020-04-30",1.5
"869","2020-05-01",1.37
"870","2020-05-04",1.36
"871","2020-05-05",3.05
"872","2020-05-06",2.05
"873","2020-05-07",2.07
"874","2020-05-08",1.9
"875","2020-05-11",2.03
"876","2020-05-12",2.09
"877","2020-05-13",1.86
"878","2020-05-14",1.78
"879","2020-05-15",1.7
"880","2020-05-18",1.7
"881","2020-05-19",1.78
"882","2020-05-20",2.12
"883","2020-05-21",2.41
"884","2020-05-22",2.13
"885","2020-05-26",2.1
"886","2020-05-27",2.03
"887","2020-05-28",2.1
"888","2020-05-29",2.01
"889","2020-06-01",2.09
"890","2020-06-02",2.08
"891","2020-06-03",2.01
"892","2020-06-04",2.13
"893","2020-06-05",2.09
"894","2020-06-08",2.17
"895","2020-06-09",2.19
"896","2020-06-10",2.34
"897","2020-06-11",2.02
"898","2020-06-12",2.1
"899","2020-06-15",2.21
"900","2020-06-16",2.27
"901","2020-06-17",2.18
"902","2020-06-18",2.1
"903","2020-06-19",2.02
"904","2020-06-22",2.07
"905","2020-06-23",2.09
"906","2020-06-24",2.11
"907","2020-06-25",2.11
"908","2020-06-26",2.52
"909","2020-06-29",3.25
"910","2020-06-30",2.59
"911","2020-07-01",2.36
"912","2020-07-02",2.45
"913","2020-07-06",3
"914","2020-07-07",2.8
"915","2020-07-08",3.1
"916","2020-07-09",3.75
"917","2020-07-10",3.55
"918","2020-07-13",3.43
"919","2020-07-14",3.4
"920","2020-07-15",3.32
"921","2020-07-16",3.51
"922","2020-07-17",4.18
"923","2020-07-20",4.16
"924","2020-07-21",4.46
"925","2020-07-22",5.28
"926","2020-07-23",4.87
"927","2020-07-24",5.06
"928","2020-07-27",4.91
"929","2020-07-28",5.58
"930","2020-07-29",6.71
"931","2020-07-30",7.21
"932","2020-07-31",7.25
"933","2020-08-03",6.55
"934","2020-08-04",6.79
"935","2020-08-05",6.99
"936","2020-08-06",7.87
"937","2020-08-07",9.19
"938","2020-08-10",12.2
"939","2020-08-11",10.33
"940","2020-08-12",11.18
"941","2020-08-13",11.21
"942","2020-08-14",11.32
"943","2020-08-17",11.3
"944","2020-08-18",11.99
"945","2020-08-19",13.34
"946","2020-08-20",12.02
"947","2020-08-21",12.18
"948","2020-08-24",12.18
"949","2020-08-25",12.25
"950","2020-08-26",11.58
"951","2020-08-27",9.88
"952","2020-08-28",9.48
"953","2020-08-31",10.08
"954","2020-09-01",10.37
"955","2020-09-02",9.53
"956","2020-09-03",8.5
"957","2020-09-04",8.88
"958","2020-09-08",8.79
"959","2020-09-09",9.17
"960","2020-09-10",9.75
"961","2020-09-11",9.55
"962","2020-09-14",10.01
"963","2020-09-15",9.97
"964","2020-09-16",10.22
"965","2020-09-17",10.22
"966","2020-09-18",11.55
"967","2020-09-21",14.84
"968","2020-09-22",13.4
"969","2020-09-23",11.52
"970","2020-09-24",11.23
"971","2020-09-25",11.75
"972","2020-09-28",12
"973","2020-09-29",12.98
"974","2020-09-30",12.49
"975","2020-10-01",12.43
"976","2020-10-02",12.63
"977","2020-10-05",12.2
"978","2020-10-06",12.48
"979","2020-10-07",10.75
"980","2020-10-08",10.16
"981","2020-10-09",10.78
"982","2020-10-12",10.14
"983","2020-10-13",9.84
"984","2020-10-14",9.84
"985","2020-10-15",10.29
"986","2020-10-16",9.72
"987","2020-10-19",9.26
"988","2020-10-20",9
"989","2020-10-21",8.88
"990","2020-10-22",8.97
"991","2020-10-23",8.8
"992","2020-10-26",8.07
"993","2020-10-27",7.83
"994","2020-10-28",7.21
"995","2020-10-29",7.99
"996","2020-10-30",7.55
"997","2020-11-02",7.73
"998","2020-11-03",8.63
"999","2020-11-04",8.62
"1000","2020-11-05",9.3
"1001","2020-11-06",9.03
"1002","2020-11-09",9.14
"1003","2020-11-10",8.73
"1004","2020-11-11",9.12
"1005","2020-11-12",8.89
"1006","2020-11-13",8.82
"1007","2020-11-16",8.92
"1008","2020-11-17",8.81
"1009","2020-11-18",9.92
"1010","2020-11-19",10.59
"1011","2020-11-20",10.15
"1012","2020-11-23",11.09
"1013","2020-11-24",10.38
"1014","2020-11-25",11.07
"1015","2020-11-27",10.93
