"","date","ANIX"
"1039","2011-02-15",5.25
"1040","2011-02-16",5.25
"1041","2011-02-17",4.75
"1042","2011-02-18",4.5
"1043","2011-02-22",4.75
"1044","2011-02-23",5
"1045","2011-02-24",4.5
"1046","2011-02-25",4.5
"1047","2011-02-28",4.5
"1048","2011-03-01",4.75
"1049","2011-03-02",4.75
"1050","2011-03-03",4.75
"1051","2011-03-04",5
"1052","2011-03-07",4.5
"1053","2011-03-08",4.75
"1054","2011-03-09",4.75
"1055","2011-03-10",4.5
"1056","2011-03-11",4.75
"1057","2011-03-14",4.25
"1058","2011-03-15",4.25
"1059","2011-03-16",4.25
"1060","2011-03-17",4
"1061","2011-03-18",4
"1062","2011-03-21",3.75
"1063","2011-03-22",4
"1064","2011-03-23",3.75
"1065","2011-03-24",3.25
"1066","2011-03-25",3.5
"1067","2011-03-28",3.5
"1068","2011-03-29",3.5
"1069","2011-03-30",3.5
"1070","2011-03-31",4.5
"1071","2011-04-01",4.5
"1072","2011-04-04",5
"1073","2011-04-05",5.25
"1074","2011-04-06",4.75
"1075","2011-04-07",5
"1076","2011-04-08",4.5
"1077","2011-04-11",4.25
"1078","2011-04-12",4
"1079","2011-04-13",4
"1080","2011-04-14",4.25
"1081","2011-04-15",4.25
"1082","2011-04-18",4.25
"1083","2011-04-19",3.75
"1084","2011-04-20",4
"1085","2011-04-21",4
"1086","2011-04-25",4.25
"1087","2011-04-26",5
"1088","2011-04-27",5.5
"1089","2011-04-28",5.25
"1090","2011-04-29",5.75
"1091","2011-05-02",5.5
"1092","2011-05-03",5.5
"1093","2011-05-04",5
"1094","2011-05-05",5
"1095","2011-05-06",4.75
"1096","2011-05-09",5
"1097","2011-05-10",5
"1098","2011-05-11",4.75
"1099","2011-05-12",4.5
"1100","2011-05-13",4.75
"1101","2011-05-16",4.75
"1102","2011-05-17",4.75
"1103","2011-05-18",5
"1104","2011-05-19",5
"1105","2011-05-20",5
"1106","2011-05-23",5
"1107","2011-05-24",5
"1108","2011-05-25",5.25
"1109","2011-05-26",5.25
"1110","2011-05-27",6.25
"1111","2011-05-31",10
"1112","2011-06-01",8.5
"1113","2011-06-02",9.25
"1114","2011-06-03",11
"1115","2011-06-06",11.25
"1116","2011-06-07",10.75
"1117","2011-06-08",10.75
"1118","2011-06-09",10.75
"1119","2011-06-10",10
"1120","2011-06-13",8.75
"1121","2011-06-14",8.5
"1122","2011-06-15",7.25
"1123","2011-06-16",6.75
"1124","2011-06-17",8.25
"1125","2011-06-20",8.75
"1126","2011-06-21",9
"1127","2011-06-22",9
"1128","2011-06-23",8.5
"1129","2011-06-24",8.25
"1130","2011-06-27",8.75
"1131","2011-06-28",9
"1132","2011-06-29",9.75
"1133","2011-06-30",9
"1134","2011-07-01",8.75
"1135","2011-07-05",9
"1136","2011-07-06",8.75
"1137","2011-07-07",8.5
"1138","2011-07-08",8.25
"1139","2011-07-11",8.25
"1140","2011-07-12",7.5
"1141","2011-07-13",8
"1142","2011-07-14",7.5
"1143","2011-07-15",7.75
"1144","2011-07-18",7.75
"1145","2011-07-19",7.5
"1146","2011-07-20",7.5
"1147","2011-07-21",6.25
"1148","2011-07-22",6
"1149","2011-07-25",5.75
"1150","2011-07-26",6.5
"1151","2011-07-27",6.25
"1152","2011-07-28",6
"1153","2011-07-29",5.5
"1154","2011-08-01",5.5
"1155","2011-08-02",5
"1156","2011-08-03",6
"1157","2011-08-04",6
"1158","2011-08-05",6
"1159","2011-08-08",6
"1160","2011-08-09",5
"1161","2011-08-10",5.75
"1162","2011-08-11",5
"1163","2011-08-12",5.25
"1164","2011-08-15",5.25
"1165","2011-08-16",5.25
"1166","2011-08-17",5.25
"1167","2011-08-18",5.25
"1168","2011-08-19",5
"1169","2011-08-22",5
"1170","2011-08-23",5
"1171","2011-08-24",4.75
"1172","2011-08-25",5
"1173","2011-08-26",5.25
"1174","2011-08-29",5.5
"1175","2011-08-30",5
"1176","2011-08-31",4.75
"1177","2011-09-01",5
"1178","2011-09-02",5
"1179","2011-09-06",5
"1180","2011-09-07",4.75
"1181","2011-09-08",5
"1182","2011-09-09",5
"1183","2011-09-12",5.25
"1184","2011-09-13",5
"1185","2011-09-14",4.5
"1186","2011-09-15",4.75
"1187","2011-09-16",4
"1188","2011-09-19",4.75
"1189","2011-09-20",4.5
"1190","2011-09-21",4.5
"1191","2011-09-22",4.25
"1192","2011-09-23",4.5
"1193","2011-09-26",4.5
"1194","2011-09-27",4
"1195","2011-09-28",4
"1196","2011-09-29",3.75
"1197","2011-09-30",4
"1198","2011-10-03",4
"1199","2011-10-04",4.25
"1200","2011-10-05",4
"1201","2011-10-06",3.75
"1202","2011-10-07",3.75
"1203","2011-10-10",3.75
"1204","2011-10-11",3.75
"1205","2011-10-12",3.75
"1206","2011-10-13",3.75
"1207","2011-10-14",4
"1208","2011-10-17",4
"1209","2011-10-18",4
"1210","2011-10-19",4
"1211","2011-10-20",3.75
"1212","2011-10-21",4
"1213","2011-10-24",4
"1214","2011-10-25",4.25
"1215","2011-10-26",4.25
"1216","2011-10-27",4
"1217","2011-10-28",4
"1218","2011-10-31",4
"1219","2011-11-01",4.25
"1220","2011-11-02",4.25
"1221","2011-11-03",4.25
"1222","2011-11-04",4.25
"1223","2011-11-07",4
"1224","2011-11-08",4
"1225","2011-11-09",3.75
"1226","2011-11-10",3.75
"1227","2011-11-11",4
"1228","2011-11-14",4
"1229","2011-11-15",4
"1230","2011-11-16",4
"1231","2011-11-17",3.75
"1232","2011-11-18",3.75
"1233","2011-11-21",3.5
"1234","2011-11-22",3.5
"1235","2011-11-23",3.25
"1236","2011-11-25",3.75
"1237","2011-11-28",3.5
"1238","2011-11-29",3.5
"1239","2011-11-30",3.25
"1240","2011-12-01",3.5
"1241","2011-12-02",3.25
"1242","2011-12-05",3
"1243","2011-12-06",3
"1244","2011-12-07",3
"1245","2011-12-08",3
"1246","2011-12-09",3.5
"1247","2011-12-12",3.25
"1248","2011-12-13",3.5
"1249","2011-12-14",3.25
"1250","2011-12-15",3.5
"1251","2011-12-16",3.5
"1252","2011-12-19",3.25
"1253","2011-12-20",3
"1254","2011-12-21",3
"1255","2011-12-22",3.25
"1256","2011-12-23",3.5
"1257","2011-12-27",3
"1258","2011-12-28",3
"1259","2011-12-29",2.75
"1260","2011-12-30",2.75
"1261","2012-01-03",2.75
"1262","2012-01-04",2.75
"1263","2012-01-05",3
"1264","2012-01-06",3
"1265","2012-01-09",3
"1266","2012-01-10",3
"1267","2012-01-11",2.75
"1268","2012-01-12",2.75
"1269","2012-01-13",2.75
"1270","2012-01-17",3
"1271","2012-01-18",3
"1272","2012-01-19",3.25
"1273","2012-01-20",3.25
"1274","2012-01-23",3
"1275","2012-01-24",3
"1276","2012-01-25",2.75
"1277","2012-01-26",2.75
"1278","2012-01-27",3
"1279","2012-01-30",3.25
"1280","2012-01-31",2.75
"1281","2012-02-01",2.75
"1282","2012-02-02",2.75
"1283","2012-02-03",2.75
"1284","2012-02-06",2.75
"1285","2012-02-07",2.75
"1286","2012-02-08",2.5
"1287","2012-02-09",2.75
"1288","2012-02-10",2.75
"1289","2012-02-13",2.75
"1290","2012-02-14",2.75
"1291","2012-02-15",3
"1292","2012-02-16",3
"1293","2012-02-17",3
"1294","2012-02-21",3.25
"1295","2012-02-22",3
"1296","2012-02-23",3
"1297","2012-02-24",3.5
"1298","2012-02-27",3.75
"1299","2012-02-28",4
"1300","2012-02-29",4.5
"1301","2012-03-01",5
"1302","2012-03-02",6
"1303","2012-03-05",6.25
"1304","2012-03-06",5.75
"1305","2012-03-07",5.25
"1306","2012-03-08",6
"1307","2012-03-09",6.25
"1308","2012-03-12",6.25
"1309","2012-03-13",6.25
"1310","2012-03-14",5.75
"1311","2012-03-15",6.25
"1312","2012-03-16",6.25
"1313","2012-03-19",5.75
"1314","2012-03-20",5.25
"1315","2012-03-21",5.25
"1316","2012-03-22",5
"1317","2012-03-23",5
"1318","2012-03-26",4.75
"1319","2012-03-27",5
"1320","2012-03-28",5
"1321","2012-03-29",5
"1322","2012-03-30",5
"1323","2012-04-02",5
"1324","2012-04-03",5.5
"1325","2012-04-04",4.25
"1326","2012-04-05",5.5
"1327","2012-04-09",5.75
"1328","2012-04-10",5.5
"1329","2012-04-11",5.75
"1330","2012-04-12",5.75
"1331","2012-04-13",5.5
"1332","2012-04-16",4.75
"1333","2012-04-17",4.5
"1334","2012-04-18",4.5
"1335","2012-04-19",4.5
"1336","2012-04-20",4.5
"1337","2012-04-23",4.5
"1338","2012-04-24",4.75
"1339","2012-04-25",4.5
"1340","2012-04-26",4.25
"1341","2012-04-27",4.5
"1342","2012-04-30",4.25
"1343","2012-05-01",4
"1344","2012-05-02",4
"1345","2012-05-03",4
"1346","2012-05-04",3.75
"1347","2012-05-07",3.75
"1348","2012-05-08",3.25
"1349","2012-05-09",3.5
"1350","2012-05-10",3.75
"1351","2012-05-11",3.5
"1352","2012-05-14",3.5
"1353","2012-05-15",3.5
"1354","2012-05-16",3.75
"1355","2012-05-17",3.75
"1356","2012-05-18",3.25
"1357","2012-05-21",3.5
"1358","2012-05-22",3.5
"1359","2012-05-23",3.25
"1360","2012-05-24",3.25
"1361","2012-05-25",3.25
"1362","2012-05-29",3.25
"1363","2012-05-30",2.75
"1364","2012-05-31",3
"1365","2012-06-01",3
"1366","2012-06-04",3.5
"1367","2012-06-05",3.5
"1368","2012-06-06",2.75
"1369","2012-06-07",3
"1370","2012-06-08",3
"1371","2012-06-11",2.75
"1372","2012-06-12",2.5
"1373","2012-06-13",2.75
"1374","2012-06-14",2.75
"1375","2012-06-15",2.75
"1376","2012-06-18",2.75
"1377","2012-06-19",2.75
"1378","2012-06-20",2.5
"1379","2012-06-21",2.5
"1380","2012-06-22",2.5
"1381","2012-06-25",2.5
"1382","2012-06-26",2.5
"1383","2012-06-27",3.5
"1384","2012-06-28",3.25
"1385","2012-06-29",3
"1386","2012-07-02",2.75
"1387","2012-07-03",2.75
"1388","2012-07-05",2.5
"1389","2012-07-06",2.5
"1390","2012-07-09",2.5
"1391","2012-07-10",2.5
"1392","2012-07-11",2.5
"1393","2012-07-12",2.25
"1394","2012-07-13",2.5
"1395","2012-07-16",2.5
"1396","2012-07-17",2.5
"1397","2012-07-18",3.25
"1398","2012-07-19",2.5
"1399","2012-07-20",2.5
"1400","2012-07-23",2.25
"1401","2012-07-24",2.5
"1402","2012-07-25",2.5
"1403","2012-07-26",2.25
"1404","2012-07-27",2.75
"1405","2012-07-30",2.75
"1406","2012-07-31",3
"1407","2012-08-01",3
"1408","2012-08-02",2.75
"1409","2012-08-03",3
"1410","2012-08-06",2.25
"1411","2012-08-07",2.25
"1412","2012-08-08",2
"1413","2012-08-09",2
"1414","2012-08-10",2
"1415","2012-08-13",2
"1416","2012-08-14",2
"1417","2012-08-15",2
"1418","2012-08-16",2
"1419","2012-08-17",2.25
"1420","2012-08-20",2.25
"1421","2012-08-21",1.75
"1422","2012-08-22",2.25
"1423","2012-08-23",2.5
"1424","2012-08-24",2.75
"1425","2012-08-27",2.75
"1426","2012-08-28",3
"1427","2012-08-29",3
"1428","2012-08-30",3.25
"1429","2012-08-31",3
"1430","2012-09-04",3.75
"1431","2012-09-05",4
"1432","2012-09-06",4.25
"1433","2012-09-07",4.5
"1434","2012-09-10",4
"1435","2012-09-11",4.25
"1436","2012-09-12",4.5
"1437","2012-09-13",4.75
"1438","2012-09-14",5.5
"1439","2012-09-17",5.5
"1440","2012-09-18",5.25
"1441","2012-09-19",5.5
"1442","2012-09-20",5.5
"1443","2012-09-21",6
"1444","2012-09-24",6.25
"1445","2012-09-25",7.25
"1446","2012-09-26",7.5
"1447","2012-09-27",6.75
"1448","2012-09-28",6
"1449","2012-10-01",4.75
"1450","2012-10-02",5.5
"1451","2012-10-03",6.25
"1452","2012-10-04",7.5
"1453","2012-10-05",8
"1454","2012-10-08",8
"1455","2012-10-09",7.5
"1456","2012-10-10",8
"1457","2012-10-11",8
"1458","2012-10-12",7.75
"1459","2012-10-15",7
"1460","2012-10-16",7
"1461","2012-10-17",6.25
"1462","2012-10-18",6.5
"1463","2012-10-19",6.5
"1464","2012-10-22",6.5
"1465","2012-10-23",6.5
"1466","2012-10-24",7
"1467","2012-10-25",6.25
"1468","2012-10-26",6.25
"1469","2012-10-31",6.5
"1470","2012-11-01",6
"1471","2012-11-02",6.25
"1472","2012-11-05",6
"1473","2012-11-06",5.75
"1474","2012-11-07",6
"1475","2012-11-08",6
"1476","2012-11-09",5.75
"1477","2012-11-12",5.75
"1478","2012-11-13",5.5
"1479","2012-11-14",5
"1480","2012-11-15",5.25
"1481","2012-11-16",6
"1482","2012-11-19",5.25
"1483","2012-11-20",5.25
"1484","2012-11-21",5.25
"1485","2012-11-23",5.25
"1486","2012-11-26",5.5
"1487","2012-11-27",5.25
"1488","2012-11-28",5
"1489","2012-11-29",4.75
"1490","2012-11-30",5
"1491","2012-12-03",5.25
"1492","2012-12-04",5.5
"1493","2012-12-05",5.25
"1494","2012-12-06",5
"1495","2012-12-07",4.75
"1496","2012-12-10",5
"1497","2012-12-11",5
"1498","2012-12-12",5
"1499","2012-12-13",4.75
"1500","2012-12-14",4.5
"1501","2012-12-17",4.5
"1502","2012-12-18",4.5
"1503","2012-12-19",4.5
"1504","2012-12-20",4.5
"1505","2012-12-21",4.5
"1506","2012-12-24",4.5
"1507","2012-12-26",4.25
"1508","2012-12-27",4.5
"1509","2012-12-28",4.25
"1510","2012-12-31",4.5
"1511","2013-01-02",4.25
"1512","2013-01-03",5.5
"1513","2013-01-04",5.5
"1514","2013-01-07",5.5
"1515","2013-01-08",5
"1516","2013-01-09",5
"1517","2013-01-10",5.25
"1518","2013-01-11",5
"1519","2013-01-14",5
"1520","2013-01-15",5
"1521","2013-01-16",5.25
"1522","2013-01-17",4.75
"1523","2013-01-18",5.25
"1524","2013-01-22",5.5
"1525","2013-01-23",4.75
"1526","2013-01-24",5
"1527","2013-01-25",5.25
"1528","2013-01-28",7.75
"1529","2013-01-29",6.25
"1530","2013-01-30",6.5
"1531","2013-01-31",6
"1532","2013-02-01",6.5
"1533","2013-02-04",7
"1534","2013-02-05",6.25
"1535","2013-02-06",6.5
"1536","2013-02-07",6.5
"1537","2013-02-08",6.25
"1538","2013-02-11",6
"1539","2013-02-12",5.75
"1540","2013-02-13",6
"1541","2013-02-14",6
"1542","2013-02-15",6
"1543","2013-02-19",5.75
"1544","2013-02-20",5.75
"1545","2013-02-21",6
"1546","2013-02-22",5.75
"1547","2013-02-25",5.75
"1548","2013-02-26",5.25
"1549","2013-02-27",5.25
"1550","2013-02-28",5.25
"1551","2013-03-01",5.75
"1552","2013-03-04",5.25
"1553","2013-03-05",5.5
"1554","2013-03-06",5.5
"1555","2013-03-07",5.5
"1556","2013-03-08",6
"1557","2013-03-11",6.25
"1558","2013-03-12",6.25
"1559","2013-03-13",5.5
"1560","2013-03-14",6.25
"1561","2013-03-15",6
"1562","2013-03-18",5.75
"1563","2013-03-19",5.75
"1564","2013-03-20",5.5
"1565","2013-03-21",5.75
"1566","2013-03-22",5.25
"1567","2013-03-25",5
"1568","2013-03-26",5.25
"1569","2013-03-27",5
"1570","2013-03-28",5
"1571","2013-04-01",5
"1572","2013-04-02",5.5
"1573","2013-04-03",6
"1574","2013-04-04",5.75
"1575","2013-04-05",6
"1576","2013-04-08",5.75
"1577","2013-04-09",5.5
"1578","2013-04-10",5.5
"1579","2013-04-11",5.25
"1580","2013-04-12",5.25
"1581","2013-04-15",4.75
"1582","2013-04-16",5.25
"1583","2013-04-17",5
"1584","2013-04-18",5.25
"1585","2013-04-19",5.25
"1586","2013-04-22",5.5
"1587","2013-04-23",5
"1588","2013-04-24",5
"1589","2013-04-25",5.25
"1590","2013-04-26",5.25
"1591","2013-04-29",5.5
"1592","2013-04-30",5.75
"1593","2013-05-01",6.25
"1594","2013-05-02",7
"1595","2013-05-03",7.5
"1596","2013-05-06",7.75
"1597","2013-05-07",7.75
"1598","2013-05-08",7.5
"1599","2013-05-09",7.75
"1600","2013-05-10",7.5
"1601","2013-05-13",8
"1602","2013-05-14",8.75
"1603","2013-05-15",8.5
"1604","2013-05-16",7.5
"1605","2013-05-17",6.75
"1606","2013-05-20",7.75
"1607","2013-05-21",7.5
"1608","2013-05-22",7.5
"1609","2013-05-23",7.5
"1610","2013-05-24",8.5
"1611","2013-05-28",8
"1612","2013-05-29",7.5
"1613","2013-05-30",7.5
"1614","2013-05-31",8.25
"1615","2013-06-03",8
"1616","2013-06-04",7
"1617","2013-06-05",7
"1618","2013-06-06",7
"1619","2013-06-07",7
"1620","2013-06-10",7.25
"1621","2013-06-11",7.25
"1622","2013-06-12",7
"1623","2013-06-13",8
"1624","2013-06-14",8
"1625","2013-06-17",7.75
"1626","2013-06-18",7.5
"1627","2013-06-19",7.25
"1628","2013-06-20",7.25
"1629","2013-06-21",7.25
"1630","2013-06-24",7.25
"1631","2013-06-25",7.25
"1632","2013-06-26",7.25
"1633","2013-06-27",7
"1634","2013-06-28",7
"1635","2013-07-01",7
"1636","2013-07-02",6.5
"1637","2013-07-03",6.75
"1638","2013-07-05",7
"1639","2013-07-08",6.75
"1640","2013-07-09",6.75
"1641","2013-07-10",5.5
"1642","2013-07-11",6
"1643","2013-07-12",6.25
"1644","2013-07-15",6.25
"1645","2013-07-16",5.25
"1646","2013-07-17",6
"1647","2013-07-18",6.25
"1648","2013-07-19",5.75
"1649","2013-07-22",5.75
"1650","2013-07-23",5.75
"1651","2013-07-24",5.75
"1652","2013-07-25",5.5
"1653","2013-07-26",5.5
"1654","2013-07-29",6
"1655","2013-07-30",5.5
"1656","2013-07-31",5.5
"1657","2013-08-01",5.5
"1658","2013-08-02",5
"1659","2013-08-05",5
"1660","2013-08-06",5
"1661","2013-08-07",5.25
"1662","2013-08-08",5.75
"1663","2013-08-09",5.75
"1664","2013-08-12",5.75
"1665","2013-08-13",5.75
"1666","2013-08-14",5.5
"1667","2013-08-15",5.75
"1668","2013-08-16",6
"1669","2013-08-19",5.75
"1670","2013-08-20",5
"1671","2013-08-21",5.5
"1672","2013-08-22",5.75
"1673","2013-08-23",5.75
"1674","2013-08-26",6
"1675","2013-08-27",5.75
"1676","2013-08-28",5.75
"1677","2013-08-29",5.5
"1678","2013-08-30",5.5
"1679","2013-09-03",5.25
"1680","2013-09-04",5.25
"1681","2013-09-05",5
"1682","2013-09-06",5
"1683","2013-09-09",5.25
"1684","2013-09-10",5.25
"1685","2013-09-11",5.25
"1686","2013-09-12",5.25
"1687","2013-09-13",5
"1688","2013-09-16",5
"1689","2013-09-17",5.25
"1690","2013-09-18",5
"1691","2013-09-19",5.25
"1692","2013-09-20",5
"1693","2013-09-23",5.25
"1694","2013-09-24",5
"1695","2013-09-25",5
"1696","2013-09-26",5.5
"1697","2013-09-27",5.25
"1698","2013-09-30",4.75
"1699","2013-10-01",5
"1700","2013-10-02",5
"1701","2013-10-03",5
"1702","2013-10-04",5
"1703","2013-10-07",5
"1704","2013-10-08",5
"1705","2013-10-09",4.75
"1706","2013-10-10",4.75
"1707","2013-10-11",4.75
"1708","2013-10-14",4.75
"1709","2013-10-15",4.5
"1710","2013-10-16",4.5
"1711","2013-10-17",4.5
"1712","2013-10-18",4.75
"1713","2013-10-21",4.75
"1714","2013-10-22",4.5
"1715","2013-10-23",4.5
"1716","2013-10-24",4.5
"1717","2013-10-25",4.5
"1718","2013-10-28",5
"1719","2013-10-29",4.5
"1720","2013-10-30",5
"1721","2013-10-31",5
"1722","2013-11-01",4.75
"1723","2013-11-04",4.5
"1724","2013-11-05",4.5
"1725","2013-11-06",4.5
"1726","2013-11-07",4.5
"1727","2013-11-08",5
"1728","2013-11-11",5
"1729","2013-11-12",5
"1730","2013-11-13",4.5
"1731","2013-11-14",5
"1732","2013-11-15",5
"1733","2013-11-18",4.5
"1734","2013-11-19",4.75
"1735","2013-11-20",4.5
"1736","2013-11-21",4.5
"1737","2013-11-22",4.75
"1738","2013-11-25",4.5
"1739","2013-11-26",4.5
"1740","2013-11-27",5.25
"1741","2013-11-29",5.25
"1742","2013-12-02",5
"1743","2013-12-03",4.75
"1744","2013-12-04",4.5
"1745","2013-12-05",4.5
"1746","2013-12-06",4.75
"1747","2013-12-09",4.5
"1748","2013-12-10",4.5
"1749","2013-12-11",4.5
"1750","2013-12-12",4.5
"1751","2013-12-13",4.5
"1752","2013-12-16",4.25
"1753","2013-12-17",4.5
"1754","2013-12-18",4.5
"1755","2013-12-19",4.5
"1756","2013-12-20",5
"1757","2013-12-23",5
"1758","2013-12-24",5
"1759","2013-12-26",4.75
"1760","2013-12-27",4.75
"1761","2013-12-30",5.25
"1762","2013-12-31",4.75
"1763","2014-01-02",4.75
"1764","2014-01-03",5
"1765","2014-01-06",4.75
"1766","2014-01-07",5
"1767","2014-01-08",4.75
"1768","2014-01-09",5
"1769","2014-01-10",4.75
"1770","2014-01-13",4.75
"1771","2014-01-14",4.5
"1772","2014-01-15",4.75
"1773","2014-01-16",5
"1774","2014-01-17",4.75
"1775","2014-01-21",5.5
"1776","2014-01-22",6.25
"1777","2014-01-23",7.25
"1778","2014-01-24",7.25
"1779","2014-01-27",7.75
"1780","2014-01-28",8.5
"1781","2014-01-29",10
"1782","2014-01-30",10.5
"1783","2014-01-31",10
"1784","2014-02-03",8.75
"1785","2014-02-04",7.75
"1786","2014-02-05",7.5
"1787","2014-02-06",7.5
"1788","2014-02-07",7.5
"1789","2014-02-10",7.5
"1790","2014-02-11",7
"1791","2014-02-12",7.25
"1792","2014-02-13",7
"1793","2014-02-14",6
"1794","2014-02-18",7
"1795","2014-02-19",7
"1796","2014-02-20",6.75
"1797","2014-02-21",7.5
"1798","2014-02-24",7.5
"1799","2014-02-25",7.25
"1800","2014-02-26",7.5
"1801","2014-02-27",7.5
"1802","2014-02-28",7.5
"1803","2014-03-03",7.5
"1804","2014-03-04",7.75
"1805","2014-03-05",7.5
"1806","2014-03-06",7.5
"1807","2014-03-07",7.5
"1808","2014-03-10",7.5
"1809","2014-03-11",7.5
"1810","2014-03-12",7.75
"1811","2014-03-13",7.25
"1812","2014-03-14",7.5
"1813","2014-03-17",7
"1814","2014-03-18",7.25
"1815","2014-03-19",7
"1816","2014-03-20",7.5
"1817","2014-03-21",7
"1818","2014-03-24",7.25
"1819","2014-03-25",8
"1820","2014-03-26",7.5
"1821","2014-03-27",7.25
"1822","2014-03-28",7.5
"1823","2014-03-31",7.5
"1824","2014-04-01",7.25
"1825","2014-04-02",6.75
"1826","2014-04-03",6.75
"1827","2014-04-04",6.5
"1828","2014-04-07",5.75
"1829","2014-04-08",5.75
"1830","2014-04-09",6.25
"1831","2014-04-10",6.5
"1832","2014-04-11",6.5
"1833","2014-04-14",6.75
"1834","2014-04-15",6.75
"1835","2014-04-16",6.5
"1836","2014-04-17",6.25
"1837","2014-04-21",6.5
"1838","2014-04-22",7
"1839","2014-04-23",7
"1840","2014-04-24",7
"1841","2014-04-25",7
"1842","2014-04-28",7
"1843","2014-04-29",7.25
"1844","2014-04-30",8.5
"1845","2014-05-01",8.5
"1846","2014-05-02",8.5
"1847","2014-05-05",9.5
"1848","2014-05-06",9.5
"1849","2014-05-07",8.75
"1850","2014-05-08",9.25
"1851","2014-05-09",8.5
"1852","2014-05-12",9
"1853","2014-05-13",9
"1854","2014-05-14",8.25
"1855","2014-05-15",8.25
"1856","2014-05-16",8.25
"1857","2014-05-19",8.25
"1858","2014-05-20",7.25
"1859","2014-05-21",7.25
"1860","2014-05-22",7.5
"1861","2014-05-23",8
"1862","2014-05-27",7.5
"1863","2014-05-28",7
"1864","2014-05-29",7
"1865","2014-05-30",7.5
"1866","2014-06-02",7
"1867","2014-06-03",7
"1868","2014-06-04",7
"1869","2014-06-05",7
"1870","2014-06-06",7
"1871","2014-06-09",6.75
"1872","2014-06-10",7
"1873","2014-06-11",6.75
"1874","2014-06-12",6.5
"1875","2014-06-13",6.75
"1876","2014-06-16",7
"1877","2014-06-17",7.75
"1878","2014-06-18",8.25
"1879","2014-06-19",7.75
"1880","2014-06-20",7.75
"1881","2014-06-23",7.75
"1882","2014-06-24",7.75
"1883","2014-06-25",7.75
"1884","2014-06-26",7.75
"1885","2014-06-27",7.75
"1886","2014-06-30",7.5
"1887","2014-07-01",7.75
"1888","2014-07-02",7.75
"1889","2014-07-03",7.25
"1890","2014-07-07",7.75
"1891","2014-07-08",7.5
"1892","2014-07-09",7.5
"1893","2014-07-10",6.75
"1894","2014-07-11",6.5
"1895","2014-07-14",6.25
"1896","2014-07-15",6.25
"1897","2014-07-16",6
"1898","2014-07-17",6.25
"1899","2014-07-18",6.5
"1900","2014-07-21",6.75
"1901","2014-07-22",6.5
"1902","2014-07-23",6.5
"1903","2014-07-24",6.25
"1904","2014-07-25",6.5
"1905","2014-07-28",6.25
"1906","2014-07-29",6.5
"1907","2014-07-30",6.5
"1908","2014-07-31",6.5
"1909","2014-08-01",6
"1910","2014-08-04",6.25
"1911","2014-08-05",6.25
"1912","2014-08-06",6.25
"1913","2014-08-07",6.25
"1914","2014-08-08",6.25
"1915","2014-08-11",6.25
"1916","2014-08-12",6.5
"1917","2014-08-13",6.5
"1918","2014-08-14",6.25
"1919","2014-08-15",6.25
"1920","2014-08-18",6.25
"1921","2014-08-19",6.25
"1922","2014-08-20",6.25
"1923","2014-08-21",6.25
"1924","2014-08-22",6.25
"1925","2014-08-25",6.5
"1926","2014-08-26",6.5
"1927","2014-08-27",6.25
"1928","2014-08-28",6.5
"1929","2014-08-29",6.75
"1930","2014-09-02",6.75
"1931","2014-09-03",6.5
"1932","2014-09-04",6.5
"1933","2014-09-05",6.25
"1934","2014-09-08",6.25
"1935","2014-09-09",6
"1936","2014-09-10",5.75
"1937","2014-09-11",5.75
"1938","2014-09-12",6.25
"1939","2014-09-15",6.25
"1940","2014-09-16",6.25
"1941","2014-09-17",6.25
"1942","2014-09-18",6.25
"1943","2014-09-19",6.25
"1944","2014-09-22",6.25
"1945","2014-09-23",6.25
"1946","2014-09-24",6.5
"1947","2014-09-25",6
"1948","2014-09-26",6.25
"1949","2014-09-29",6
"1950","2014-09-30",6
"1951","2014-10-01",5.5
"1952","2014-10-02",5.5
"1953","2014-10-03",4.75
"1954","2014-10-06",4.25
"1955","2014-10-07",4.75
"1956","2014-10-08",4.75
"1957","2014-10-09",4
"1958","2014-10-10",4
"1959","2014-10-13",4.75
"1960","2014-10-14",4.75
"1961","2014-10-15",3.75
"1962","2014-10-16",3.75
"1963","2014-10-17",5.25
"1964","2014-10-20",5
"1965","2014-10-21",5.25
"1966","2014-10-22",4.25
"1967","2014-10-23",4.5
"1968","2014-10-24",5
"1969","2014-10-27",4.5
"1970","2014-10-28",4.5
"1971","2014-10-29",5
"1972","2014-10-30",4.5
"1973","2014-10-31",5
"1974","2014-11-03",5
"1975","2014-11-04",4.25
"1976","2014-11-05",4.5
"1977","2014-11-06",4.5
"1978","2014-11-07",5
"1979","2014-11-10",5
"1980","2014-11-11",5
"1981","2014-11-12",5
"1982","2014-11-13",5
"1983","2014-11-14",5
"1984","2014-11-17",5
"1985","2014-11-18",5.25
"1986","2014-11-19",4.5
"1987","2014-11-20",4.75
"1988","2014-11-21",4.5
"1989","2014-11-24",4.25
"1990","2014-11-25",4.5
"1991","2014-11-26",4.25
"1992","2014-11-28",4.25
"1993","2014-12-01",3.75
"1994","2014-12-02",3.75
"1995","2014-12-03",4.25
"1996","2014-12-04",3.75
"1997","2014-12-05",3.75
"1998","2014-12-08",4
"1999","2014-12-09",3.75
"2000","2014-12-10",3.75
"2001","2014-12-11",3.25
"2002","2014-12-12",3.75
"2003","2014-12-15",3.5
"2004","2014-12-16",3
"2005","2014-12-17",3
"2006","2014-12-18",3.25
"2007","2014-12-19",3
