"","date","EEFT"
"158","2007-08-17",28.1
"159","2007-08-20",28.059999
"160","2007-08-21",27.959999
"161","2007-08-22",28.139999
"162","2007-08-23",27.049999
"163","2007-08-24",27.120001
"164","2007-08-27",26.66
"165","2007-08-28",25.790001
"166","2007-08-29",26.040001
"167","2007-08-30",26.860001
"168","2007-08-31",27.08
"169","2007-09-04",27.360001
"170","2007-09-05",27.16
"171","2007-09-06",27.040001
"172","2007-09-07",26.51
"173","2007-09-10",26.82
"174","2007-09-11",27.02
"175","2007-09-12",26.6
"176","2007-09-13",26.549999
"177","2007-09-14",26.4
"178","2007-09-17",26.09
"179","2007-09-18",26.190001
"180","2007-09-19",26.32
"181","2007-09-20",26.4
"182","2007-09-21",26.23
"183","2007-09-24",26.57
"184","2007-09-25",27.66
"185","2007-09-26",28.280001
"186","2007-09-27",29.15
"187","2007-09-28",29.77
"188","2007-10-01",30.15
"189","2007-10-02",30.200001
"190","2007-10-03",30.41
"191","2007-10-04",29.85
"192","2007-10-05",30.309999
"193","2007-10-08",30.24
"194","2007-10-09",29.83
"195","2007-10-10",29.49
"196","2007-10-11",28.969999
"197","2007-10-12",29.559999
"198","2007-10-15",28.790001
"199","2007-10-16",28.68
"200","2007-10-17",28.43
"201","2007-10-18",28.700001
"202","2007-10-19",27.379999
"203","2007-10-22",28.809999
"204","2007-10-23",28.219999
"205","2007-10-24",32.650002
"206","2007-10-25",31.99
"207","2007-10-26",31.450001
"208","2007-10-29",31.18
"209","2007-10-30",30.940001
"210","2007-10-31",32.029999
"211","2007-11-01",30.74
"212","2007-11-02",31.299999
"213","2007-11-05",30.5
"214","2007-11-06",31.040001
"215","2007-11-07",29.85
"216","2007-11-08",30.959999
"217","2007-11-09",31.110001
"218","2007-11-12",31.719999
"219","2007-11-13",32.18
"220","2007-11-14",32.200001
"221","2007-11-15",30.85
"222","2007-11-16",31.190001
"223","2007-11-19",30.450001
"224","2007-11-20",30.469999
"225","2007-11-21",30.35
"226","2007-11-23",31.25
"227","2007-11-26",30.639999
"228","2007-11-27",31.219999
"229","2007-11-28",31.52
"230","2007-11-29",32.580002
"231","2007-11-30",32.759998
"232","2007-12-03",32.189999
"233","2007-12-04",32.369999
"234","2007-12-05",32.810001
"235","2007-12-06",33
"236","2007-12-07",33.099998
"237","2007-12-10",32.84
"238","2007-12-11",31.59
"239","2007-12-12",32.57
"240","2007-12-13",28.540001
"241","2007-12-14",28.860001
"242","2007-12-17",29.65
"243","2007-12-18",29.799999
"244","2007-12-19",29.440001
"245","2007-12-20",30.01
"246","2007-12-21",30.32
"247","2007-12-24",31.110001
"248","2007-12-26",31.139999
"249","2007-12-27",29.91
"250","2007-12-28",30.16
"251","2007-12-31",30
"252","2008-01-02",29.290001
"253","2008-01-03",30.01
"254","2008-01-04",29.33
"255","2008-01-07",28.59
"256","2008-01-08",27.98
"257","2008-01-09",28.09
"258","2008-01-10",28.32
"259","2008-01-11",27.33
"260","2008-01-14",27.41
"261","2008-01-15",26.450001
"262","2008-01-16",26.26
"263","2008-01-17",26.32
"264","2008-01-18",25.01
"265","2008-01-22",25.17
"266","2008-01-23",26.1
"267","2008-01-24",25.83
"268","2008-01-25",25.969999
"269","2008-01-28",26.959999
"270","2008-01-29",27.030001
"271","2008-01-30",26.450001
"272","2008-01-31",26.440001
"273","2008-02-01",26.85
"274","2008-02-04",26.040001
"275","2008-02-05",25.799999
"276","2008-02-06",25.040001
"277","2008-02-07",25.870001
"278","2008-02-08",25.25
"279","2008-02-11",25.030001
"280","2008-02-12",25.299999
"281","2008-02-13",25.379999
"282","2008-02-14",24.65
"283","2008-02-15",25.110001
"284","2008-02-19",24.4
"285","2008-02-20",20.940001
"286","2008-02-21",22.15
"287","2008-02-22",21.719999
"288","2008-02-25",22.059999
"289","2008-02-26",21.969999
"290","2008-02-27",22.530001
"291","2008-02-28",22.200001
"292","2008-02-29",21.6
"293","2008-03-03",21.76
"294","2008-03-04",21.120001
"295","2008-03-05",20.59
"296","2008-03-06",19.469999
"297","2008-03-07",19.719999
"298","2008-03-10",19.74
"299","2008-03-11",20.219999
"300","2008-03-12",20.09
"301","2008-03-13",20.18
"302","2008-03-14",19.9
"303","2008-03-17",19.52
"304","2008-03-18",20.030001
"305","2008-03-19",20.32
"306","2008-03-20",19.639999
"307","2008-03-24",20
"308","2008-03-25",20.030001
"309","2008-03-26",19.700001
"310","2008-03-27",19.85
"311","2008-03-28",19.41
"312","2008-03-31",19.26
"313","2008-04-01",19.07
"314","2008-04-02",19.52
"315","2008-04-03",19.719999
"316","2008-04-04",19.75
"317","2008-04-07",19.379999
"318","2008-04-08",18.870001
"319","2008-04-09",18.32
"320","2008-04-10",17.73
"321","2008-04-11",17.299999
"322","2008-04-14",16.48
"323","2008-04-15",17.040001
"324","2008-04-16",17.969999
"325","2008-04-17",17.57
"326","2008-04-18",18.110001
"327","2008-04-21",17.77
"328","2008-04-22",17.280001
"329","2008-04-23",17.4
"330","2008-04-24",17.889999
"331","2008-04-25",18.34
"332","2008-04-28",18.889999
"333","2008-04-29",18.51
"334","2008-04-30",17.68
"335","2008-05-01",17.68
"336","2008-05-02",17.9
"337","2008-05-05",17.860001
"338","2008-05-06",17.860001
"339","2008-05-07",17.690001
"340","2008-05-08",17.82
"341","2008-05-09",17.700001
"342","2008-05-12",18.41
"343","2008-05-13",18
"344","2008-05-14",17.780001
"345","2008-05-15",17.860001
"346","2008-05-16",17.5
"347","2008-05-19",17.84
"348","2008-05-20",18.049999
"349","2008-05-21",18.01
"350","2008-05-22",18.440001
"351","2008-05-23",18.48
"352","2008-05-27",19.24
"353","2008-05-28",19.299999
"354","2008-05-29",19.41
"355","2008-05-30",19.559999
"356","2008-06-02",19.299999
"357","2008-06-03",19.57
"358","2008-06-04",19.709999
"359","2008-06-05",19.969999
"360","2008-06-06",19.1
"361","2008-06-09",19.030001
"362","2008-06-10",19.17
"363","2008-06-11",18.65
"364","2008-06-12",18.620001
"365","2008-06-13",18.66
"366","2008-06-16",18.700001
"367","2008-06-17",18.49
"368","2008-06-18",18.51
"369","2008-06-19",18.99
"370","2008-06-20",19.01
"371","2008-06-23",18.5
"372","2008-06-24",18.030001
"373","2008-06-25",18.120001
"374","2008-06-26",17.559999
"375","2008-06-27",17.200001
"376","2008-06-30",16.9
"377","2008-07-01",16.66
"378","2008-07-02",16.49
"379","2008-07-03",16.290001
"380","2008-07-07",16.049999
"381","2008-07-08",16.16
"382","2008-07-09",16.4
"383","2008-07-10",16.709999
"384","2008-07-11",16.379999
"385","2008-07-14",16.18
"386","2008-07-15",16.25
"387","2008-07-16",16.49
"388","2008-07-17",16.700001
"389","2008-07-18",16.65
"390","2008-07-21",16.74
"391","2008-07-22",17.26
"392","2008-07-23",17.389999
"393","2008-07-24",17.639999
"394","2008-07-25",17.780001
"395","2008-07-28",17.530001
"396","2008-07-29",18.040001
"397","2008-07-30",16.389999
"398","2008-07-31",16
"399","2008-08-01",16.290001
"400","2008-08-04",15.91
"401","2008-08-05",16.09
"402","2008-08-06",16
"403","2008-08-07",15.89
"404","2008-08-08",16.23
"405","2008-08-11",16.84
"406","2008-08-12",16.48
"407","2008-08-13",17.190001
"408","2008-08-14",17.709999
"409","2008-08-15",18.219999
"410","2008-08-18",18
"411","2008-08-19",17.780001
"412","2008-08-20",18.01
"413","2008-08-21",17.85
"414","2008-08-22",18.41
"415","2008-08-25",18.1
"416","2008-08-26",18.17
"417","2008-08-27",18.68
"418","2008-08-28",18.82
"419","2008-08-29",18.790001
"420","2008-09-02",20.09
"421","2008-09-03",19.85
"422","2008-09-04",19.23
"423","2008-09-05",18.860001
"424","2008-09-08",19.09
"425","2008-09-09",18.379999
"426","2008-09-10",18.01
"427","2008-09-11",18.139999
"428","2008-09-12",17.15
"429","2008-09-15",16.790001
"430","2008-09-16",16.74
"431","2008-09-17",15.85
"432","2008-09-18",17.049999
"433","2008-09-19",17.690001
"434","2008-09-22",17.209999
"435","2008-09-23",16.950001
"436","2008-09-24",16.780001
"437","2008-09-25",16.809999
"438","2008-09-26",17.27
"439","2008-09-29",16.23
"440","2008-09-30",16.73
"441","2008-10-01",16.540001
"442","2008-10-02",15.8
"443","2008-10-03",15.11
"444","2008-10-06",14.94
"445","2008-10-07",15.05
"446","2008-10-08",14.42
"447","2008-10-09",12.87
"448","2008-10-10",12.35
"449","2008-10-13",13.1
"450","2008-10-14",12.81
"451","2008-10-15",11.64
"452","2008-10-16",11.13
"453","2008-10-17",11.25
"454","2008-10-20",11.98
"455","2008-10-21",11.3
"456","2008-10-22",10.14
"457","2008-10-23",9.51
"458","2008-10-24",9.05
"459","2008-10-27",8.24
"460","2008-10-28",8.68
"461","2008-10-29",9.12
"462","2008-10-30",10.98
"463","2008-10-31",11.92
"464","2008-11-03",11.8
"465","2008-11-04",12.09
"466","2008-11-05",11.29
"467","2008-11-06",10.05
"468","2008-11-07",9.92
"469","2008-11-10",9.8
"470","2008-11-11",9.17
"471","2008-11-12",8.47
"472","2008-11-13",9.18
"473","2008-11-14",9.14
"474","2008-11-17",8.82
"475","2008-11-18",8.83
"476","2008-11-19",7.77
"477","2008-11-20",7.42
"478","2008-11-21",7.42
"479","2008-11-24",7.84
"480","2008-11-25",8.1
"481","2008-11-26",8.43
"482","2008-11-28",8.53
"483","2008-12-01",7.6
"484","2008-12-02",8.17
"485","2008-12-03",8.13
"486","2008-12-04",7.63
"487","2008-12-05",7.96
"488","2008-12-08",8.69
"489","2008-12-09",8.55
"490","2008-12-10",8.71
"491","2008-12-11",8.8
"492","2008-12-12",9.41
"493","2008-12-15",9.33
"494","2008-12-16",10.1
"495","2008-12-17",10.98
"496","2008-12-18",10.82
"497","2008-12-19",11.21
"498","2008-12-22",10.86
"499","2008-12-23",10.78
"500","2008-12-24",11.14
"501","2008-12-26",11.4
"502","2008-12-29",10.84
"503","2008-12-30",11.15
"504","2008-12-31",11.61
"505","2009-01-02",12.07
"506","2009-01-05",11.98
"507","2009-01-06",12.03
"508","2009-01-07",11.85
"509","2009-01-08",11.88
"510","2009-01-09",11.84
"511","2009-01-12",11.5
"512","2009-01-13",11.52
"513","2009-01-14",10.71
"514","2009-01-15",10.37
"515","2009-01-16",10.43
"516","2009-01-20",9.39
"517","2009-01-21",9.73
"518","2009-01-22",9.5
"519","2009-01-23",9.24
"520","2009-01-26",9.45
"521","2009-01-27",9.75
"522","2009-01-28",10.18
"523","2009-01-29",10.12
"524","2009-01-30",10.05
"525","2009-02-02",9.91
"526","2009-02-03",9.95
"527","2009-02-04",9.93
"528","2009-02-05",9.84
"529","2009-02-06",9.94
"530","2009-02-09",9.86
"531","2009-02-10",9.29
"532","2009-02-11",9.4
"533","2009-02-12",9.3
"534","2009-02-13",9.13
"535","2009-02-17",8.32
"536","2009-02-18",8.46
"537","2009-02-19",8.45
"538","2009-02-20",8.12
"539","2009-02-23",7.59
"540","2009-02-24",9.66
"541","2009-02-25",9.59
"542","2009-02-26",9.72
"543","2009-02-27",9.79
"544","2009-03-02",9.52
"545","2009-03-03",9.23
"546","2009-03-04",9.54
"547","2009-03-05",9
"548","2009-03-06",9.01
"549","2009-03-09",8.8
"550","2009-03-10",9.55
"551","2009-03-11",9.46
"552","2009-03-12",10.07
"553","2009-03-13",10.81
"554","2009-03-16",10.81
"555","2009-03-17",11.26
"556","2009-03-18",11.81
"557","2009-03-19",11.89
"558","2009-03-20",11.27
"559","2009-03-23",12.47
"560","2009-03-24",12.29
"561","2009-03-25",12.78
"562","2009-03-26",13.54
"563","2009-03-27",13.12
"564","2009-03-30",12.89
"565","2009-03-31",13.06
"566","2009-04-01",13.11
"567","2009-04-02",13.84
"568","2009-04-03",14.06
"569","2009-04-06",13.86
"570","2009-04-07",13.49
"571","2009-04-08",13.74
"572","2009-04-09",14.05
"573","2009-04-13",14.63
"574","2009-04-14",14.43
"575","2009-04-15",14.76
"576","2009-04-16",15.47
"577","2009-04-17",15.56
"578","2009-04-20",15.06
"579","2009-04-21",15.44
"580","2009-04-22",15.58
"581","2009-04-23",15.85
"582","2009-04-24",15.87
"583","2009-04-27",15.55
"584","2009-04-28",15.43
"585","2009-04-29",16.120001
"586","2009-04-30",16.18
"587","2009-05-01",16.129999
"588","2009-05-04",16.469999
"589","2009-05-05",15.74
"590","2009-05-06",15.71
"591","2009-05-07",15.23
"592","2009-05-08",15.42
"593","2009-05-11",15.19
"594","2009-05-12",14.9
"595","2009-05-13",14.39
"596","2009-05-14",14.35
"597","2009-05-15",14.27
"598","2009-05-18",14.79
"599","2009-05-19",14.99
"600","2009-05-20",15.1
"601","2009-05-21",15.11
"602","2009-05-22",14.69
"603","2009-05-26",15.31
"604","2009-05-27",15.3
"605","2009-05-28",15.61
"606","2009-05-29",15.95
"607","2009-06-01",16.940001
"608","2009-06-02",17.110001
"609","2009-06-03",17.57
"610","2009-06-04",17.76
"611","2009-06-05",17.950001
"612","2009-06-08",18.15
"613","2009-06-09",18.24
"614","2009-06-10",19.190001
"615","2009-06-11",19.360001
"616","2009-06-12",19.440001
"617","2009-06-15",19.41
"618","2009-06-16",19.02
"619","2009-06-17",19.35
"620","2009-06-18",19.68
"621","2009-06-19",20.1
"622","2009-06-22",19.709999
"623","2009-06-23",19.129999
"624","2009-06-24",19.110001
"625","2009-06-25",19.459999
"626","2009-06-26",19.379999
"627","2009-06-29",19.450001
"628","2009-06-30",19.389999
"629","2009-07-01",19.66
"630","2009-07-02",18.860001
"631","2009-07-06",18.549999
"632","2009-07-07",18.389999
"633","2009-07-08",18.040001
"634","2009-07-09",18.200001
"635","2009-07-10",18.18
"636","2009-07-13",18.459999
"637","2009-07-14",18.450001
"638","2009-07-15",18.6
"639","2009-07-16",18.639999
"640","2009-07-17",18.77
"641","2009-07-20",19.059999
"642","2009-07-21",19.5
"643","2009-07-22",19.780001
"644","2009-07-23",20.639999
"645","2009-07-24",20.799999
"646","2009-07-27",20.870001
"647","2009-07-28",21.030001
"648","2009-07-29",21.299999
"649","2009-07-30",20.969999
"650","2009-07-31",21.040001
"651","2009-08-03",21.459999
"652","2009-08-04",21.76
"653","2009-08-05",22.07
"654","2009-08-06",22
"655","2009-08-07",22.219999
"656","2009-08-10",22.41
"657","2009-08-11",22.52
"658","2009-08-12",22.940001
"659","2009-08-13",23.41
"660","2009-08-14",23.1
"661","2009-08-17",22.84
"662","2009-08-18",22.99
"663","2009-08-19",22.959999
"664","2009-08-20",22.68
"665","2009-08-21",23.120001
"666","2009-08-24",23.209999
"667","2009-08-25",23.42
"668","2009-08-26",23.469999
"669","2009-08-27",23.639999
"670","2009-08-28",23.540001
"671","2009-08-31",23.620001
"672","2009-09-01",23.299999
"673","2009-09-02",22.709999
"674","2009-09-03",22.879999
"675","2009-09-04",23.030001
"676","2009-09-08",23.719999
"677","2009-09-09",23.99
"678","2009-09-10",24.280001
"679","2009-09-11",24.610001
"680","2009-09-14",24.4
"681","2009-09-15",24.440001
"682","2009-09-16",24.77
"683","2009-09-17",25
"684","2009-09-18",24.790001
"685","2009-09-21",24.469999
"686","2009-09-22",24.73
"687","2009-09-23",24.6
"688","2009-09-24",23.77
"689","2009-09-25",23.870001
"690","2009-09-28",24.16
"691","2009-09-29",23.93
"692","2009-09-30",24.030001
"693","2009-10-01",23.120001
"694","2009-10-02",22.870001
"695","2009-10-05",23.15
"696","2009-10-06",23.42
"697","2009-10-07",23.43
"698","2009-10-08",23.530001
"699","2009-10-09",24.110001
"700","2009-10-12",24.139999
"701","2009-10-13",24.219999
"702","2009-10-14",24.68
"703","2009-10-15",24.709999
"704","2009-10-16",24.74
"705","2009-10-19",25.01
"706","2009-10-20",24.799999
"707","2009-10-21",24.76
"708","2009-10-22",24.91
"709","2009-10-23",24.25
"710","2009-10-26",24.35
"711","2009-10-27",24.52
"712","2009-10-28",23.52
"713","2009-10-29",24.32
"714","2009-10-30",23.65
"715","2009-11-02",22.950001
"716","2009-11-03",22.690001
"717","2009-11-04",22.27
"718","2009-11-05",22.43
"719","2009-11-06",22.200001
"720","2009-11-09",22.74
"721","2009-11-10",22.85
"722","2009-11-11",22.9
"723","2009-11-12",22.52
"724","2009-11-13",22.559999
"725","2009-11-16",23.35
"726","2009-11-17",23.18
"727","2009-11-18",23
"728","2009-11-19",22.58
"729","2009-11-20",22.33
"730","2009-11-23",23.1
"731","2009-11-24",22.969999
"732","2009-11-25",22.690001
"733","2009-11-27",21.51
"734","2009-11-30",21.24
"735","2009-12-01",21.75
"736","2009-12-02",22.030001
"737","2009-12-03",21.620001
"738","2009-12-04",22
"739","2009-12-07",21.690001
"740","2009-12-08",21.610001
"741","2009-12-09",21.58
"742","2009-12-10",21.559999
"743","2009-12-11",21.43
"744","2009-12-14",21.57
"745","2009-12-15",21.690001
"746","2009-12-16",22.200001
"747","2009-12-17",21.41
"748","2009-12-18",21.82
"749","2009-12-21",21.99
"750","2009-12-22",22.15
"751","2009-12-23",22.09
"752","2009-12-24",22.33
"753","2009-12-28",22.459999
"754","2009-12-29",21.950001
"755","2009-12-30",22.17
"756","2009-12-31",21.950001
"757","2010-01-04",22.549999
"758","2010-01-05",22.52
"759","2010-01-06",22.57
"760","2010-01-07",22.139999
"761","2010-01-08",22.200001
"762","2010-01-11",21.700001
"763","2010-01-12",21.41
"764","2010-01-13",22.09
"765","2010-01-14",22.52
"766","2010-01-15",22.139999
"767","2010-01-19",22.709999
"768","2010-01-20",22.459999
"769","2010-01-21",21.85
"770","2010-01-22",20.98
"771","2010-01-25",21.27
"772","2010-01-26",21
"773","2010-01-27",21.1
"774","2010-01-28",20.92
"775","2010-01-29",20.42
"776","2010-02-01",20.35
"777","2010-02-02",20.26
"778","2010-02-03",20.01
"779","2010-02-04",19.33
"780","2010-02-05",19.02
"781","2010-02-08",18.959999
"782","2010-02-09",19.15
"783","2010-02-10",18.940001
"784","2010-02-11",19.219999
"785","2010-02-12",19.24
"786","2010-02-16",19.34
"787","2010-02-17",18.799999
"788","2010-02-18",19.059999
"789","2010-02-19",18.879999
"790","2010-02-22",18.620001
"791","2010-02-23",18.370001
"792","2010-02-24",18.450001
"793","2010-02-25",18.299999
"794","2010-02-26",18.120001
"795","2010-03-01",18.530001
"796","2010-03-02",18.76
"797","2010-03-03",18.75
"798","2010-03-04",18.690001
"799","2010-03-05",19.309999
"800","2010-03-08",19.16
"801","2010-03-09",19.49
"802","2010-03-10",19.6
"803","2010-03-11",19.57
"804","2010-03-12",19.33
"805","2010-03-15",19.23
"806","2010-03-16",18.950001
"807","2010-03-17",18.940001
"808","2010-03-18",18.76
"809","2010-03-19",18.530001
"810","2010-03-22",18.67
"811","2010-03-23",19.299999
"812","2010-03-24",19.15
"813","2010-03-25",18.77
"814","2010-03-26",18.780001
"815","2010-03-29",18.83
"816","2010-03-30",18.93
"817","2010-03-31",18.43
"818","2010-04-01",18.459999
"819","2010-04-05",18.700001
"820","2010-04-06",18.6
"821","2010-04-07",18.530001
"822","2010-04-08",18.26
"823","2010-04-09",18.25
"824","2010-04-12",18.35
"825","2010-04-13",18.32
"826","2010-04-14",18.809999
"827","2010-04-15",19.58
"828","2010-04-16",19.68
"829","2010-04-19",20.41
"830","2010-04-20",20.299999
"831","2010-04-21",20.33
"832","2010-04-22",21.25
"833","2010-04-23",21.120001
"834","2010-04-26",20.959999
"835","2010-04-27",19.049999
"836","2010-04-28",16.5
"837","2010-04-29",16.200001
"838","2010-04-30",15.93
"839","2010-05-03",16.41
"840","2010-05-04",16
"841","2010-05-05",16.290001
"842","2010-05-06",15.56
"843","2010-05-07",15.24
"844","2010-05-10",15.31
"845","2010-05-11",15.2
"846","2010-05-12",15.47
"847","2010-05-13",15.43
"848","2010-05-14",14.59
"849","2010-05-17",14.67
"850","2010-05-18",14.37
"851","2010-05-19",14.16
"852","2010-05-20",13.58
"853","2010-05-21",13.71
"854","2010-05-24",13.81
"855","2010-05-25",13.62
"856","2010-05-26",13.21
"857","2010-05-27",13.35
"858","2010-05-28",13.15
"859","2010-06-01",13
"860","2010-06-02",13.05
"861","2010-06-03",13.18
"862","2010-06-04",12.76
"863","2010-06-07",12.79
"864","2010-06-08",12.6
"865","2010-06-09",12.71
"866","2010-06-10",12.95
"867","2010-06-11",13.14
"868","2010-06-14",13.27
"869","2010-06-15",13.61
"870","2010-06-16",13.61
"871","2010-06-17",13.47
"872","2010-06-18",13.44
"873","2010-06-21",13.42
"874","2010-06-22",13.22
"875","2010-06-23",13.15
"876","2010-06-24",12.98
"877","2010-06-25",13.31
"878","2010-06-28",13.09
"879","2010-06-29",12.81
"880","2010-06-30",12.79
"881","2010-07-01",12.78
"882","2010-07-02",12.84
"883","2010-07-06",13.19
"884","2010-07-07",13.77
"885","2010-07-08",14.08
"886","2010-07-09",14.33
"887","2010-07-12",14.86
"888","2010-07-13",15.37
"889","2010-07-14",15.44
"890","2010-07-15",15.51
"891","2010-07-16",14.93
"892","2010-07-19",15.04
"893","2010-07-20",15.34
"894","2010-07-21",14.99
"895","2010-07-22",15.29
"896","2010-07-23",15.67
"897","2010-07-26",15.91
"898","2010-07-27",15.93
"899","2010-07-28",15.57
"900","2010-07-29",15.55
"901","2010-07-30",15.7
"902","2010-08-02",15.79
"903","2010-08-03",15.75
"904","2010-08-04",15.57
"905","2010-08-05",15.24
"906","2010-08-06",15.36
"907","2010-08-09",15.48
"908","2010-08-10",14.93
"909","2010-08-11",14.37
"910","2010-08-12",14.24
"911","2010-08-13",14.11
"912","2010-08-16",14.14
"913","2010-08-17",14.31
"914","2010-08-18",14.38
"915","2010-08-19",14.16
"916","2010-08-20",14.17
"917","2010-08-23",14
"918","2010-08-24",13.9
"919","2010-08-25",14.05
"920","2010-08-26",14.05
"921","2010-08-27",14.34
"922","2010-08-30",14.08
"923","2010-08-31",14.05
"924","2010-09-01",14.74
"925","2010-09-02",15.2
"926","2010-09-03",15.6
"927","2010-09-07",15.41
"928","2010-09-08",15.39
"929","2010-09-09",15.67
"930","2010-09-10",15.71
"931","2010-09-13",16.17
"932","2010-09-14",16.26
"933","2010-09-15",16.51
"934","2010-09-16",16.450001
"935","2010-09-17",16.629999
"936","2010-09-20",17.27
"937","2010-09-21",17.23
"938","2010-09-22",16.959999
"939","2010-09-23",17.049999
"940","2010-09-24",17.790001
"941","2010-09-27",17.75
"942","2010-09-28",18.16
"943","2010-09-29",18.110001
"944","2010-09-30",17.99
"945","2010-10-01",18.01
"946","2010-10-04",17.790001
"947","2010-10-05",18.299999
"948","2010-10-06",18.07
"949","2010-10-07",18.07
"950","2010-10-08",18.32
"951","2010-10-11",18.25
"952","2010-10-12",18.24
"953","2010-10-13",18.940001
"954","2010-10-14",18.790001
"955","2010-10-15",18.799999
"956","2010-10-18",18.700001
"957","2010-10-19",18.4
"958","2010-10-20",18.57
"959","2010-10-21",18.780001
"960","2010-10-22",18.76
"961","2010-10-25",18.68
"962","2010-10-26",18.66
"963","2010-10-27",18.200001
"964","2010-10-28",18.139999
"965","2010-10-29",18.09
"966","2010-11-01",17.950001
"967","2010-11-02",18.200001
"968","2010-11-03",18.110001
"969","2010-11-04",18.110001
"970","2010-11-05",18.120001
"971","2010-11-08",18.059999
"972","2010-11-09",18.059999
"973","2010-11-10",18.01
"974","2010-11-11",17.610001
"975","2010-11-12",17.629999
"976","2010-11-15",17.469999
