"","date","USEG"
"83","2007-05-02",373.200012
"84","2007-05-03",389.399994
"85","2007-05-04",403.200012
"86","2007-05-07",396.600006
"87","2007-05-08",396.600006
"88","2007-05-09",407.399994
"89","2007-05-10",386.399994
"90","2007-05-11",384
"91","2007-05-14",405
"92","2007-05-15",393
"93","2007-05-16",371.399994
"94","2007-05-17",363.600006
"95","2007-05-18",370.200012
"96","2007-05-21",372.600006
"97","2007-05-22",375.600006
"98","2007-05-23",363
"99","2007-05-24",340.200012
"100","2007-05-25",348
"101","2007-05-29",336.600006
"102","2007-05-30",342
"103","2007-05-31",352.799988
"104","2007-06-01",350.399994
"105","2007-06-04",349.799988
"106","2007-06-05",342.600006
"107","2007-06-06",348
"108","2007-06-07",345.600006
"109","2007-06-08",342
"110","2007-06-11",349.799988
"111","2007-06-12",336.600006
"112","2007-06-13",324
"113","2007-06-14",320.399994
"114","2007-06-15",337.200012
"115","2007-06-18",349.799988
"116","2007-06-19",348
"117","2007-06-20",345
"118","2007-06-21",338.399994
"119","2007-06-22",330
"120","2007-06-25",316.799988
"121","2007-06-26",319.799988
"122","2007-06-27",319.799988
"123","2007-06-28",319.799988
"124","2007-06-29",322.799988
"125","2007-07-02",339.600006
"126","2007-07-03",342
"127","2007-07-05",341.399994
"128","2007-07-06",346.200012
"129","2007-07-09",345.600006
"130","2007-07-10",343.799988
"131","2007-07-11",331.799988
"132","2007-07-12",330
"133","2007-07-13",323.399994
"134","2007-07-16",311.399994
"135","2007-07-17",324
"136","2007-07-18",319.200012
"137","2007-07-19",321
"138","2007-07-20",313.200012
"139","2007-07-23",312
"140","2007-07-24",298.200012
"141","2007-07-25",279.600006
"142","2007-07-26",279
"143","2007-07-27",298.200012
"144","2007-07-30",292.200012
"145","2007-07-31",298.200012
"146","2007-08-01",283.799988
"147","2007-08-02",285
"148","2007-08-03",275.399994
"149","2007-08-06",276.600006
"150","2007-08-07",273
"151","2007-08-08",286.799988
"152","2007-08-09",302.399994
"153","2007-08-10",294.600006
"154","2007-08-13",290.399994
"155","2007-08-14",289.799988
"156","2007-08-15",286.799988
"157","2007-08-16",265.799988
"158","2007-08-17",276
"159","2007-08-20",285
"160","2007-08-21",284.399994
"161","2007-08-22",274.799988
"162","2007-08-23",279
"163","2007-08-24",279.600006
"164","2007-08-27",280.200012
"165","2007-08-28",272.399994
"166","2007-08-29",271.200012
"167","2007-08-30",272.399994
"168","2007-08-31",276
"169","2007-09-04",282.600006
"170","2007-09-05",280.799988
"171","2007-09-06",273.600006
"172","2007-09-07",275.399994
"173","2007-09-10",268.200012
"174","2007-09-11",264
"175","2007-09-12",265.200012
"176","2007-09-13",262.200012
"177","2007-09-14",261.600006
"178","2007-09-17",261
"179","2007-09-18",262.200012
"180","2007-09-19",257.399994
"181","2007-09-20",265.200012
"182","2007-09-21",270.600006
"183","2007-09-24",265.200012
"184","2007-09-25",267
"185","2007-09-26",275.399994
"186","2007-09-27",270.600006
"187","2007-09-28",265.200012
"188","2007-10-01",270
"189","2007-10-02",270
"190","2007-10-03",271.200012
"191","2007-10-04",260.399994
"192","2007-10-05",264.600006
"193","2007-10-08",264
"194","2007-10-09",258
"195","2007-10-10",255
"196","2007-10-11",253.800003
"197","2007-10-12",270
"198","2007-10-15",293.399994
"199","2007-10-16",292.200012
"200","2007-10-17",292.200012
"201","2007-10-18",295.799988
"202","2007-10-19",288
"203","2007-10-22",291.600006
"204","2007-10-23",300.600006
"205","2007-10-24",307.200012
"206","2007-10-25",319.200012
"207","2007-10-26",342.600006
"208","2007-10-29",344.399994
"209","2007-10-30",329.399994
"210","2007-10-31",333
"211","2007-11-01",330
"212","2007-11-02",324.600006
"213","2007-11-05",314.399994
"214","2007-11-06",318
"215","2007-11-07",309.600006
"216","2007-11-08",303
"217","2007-11-09",300
"218","2007-11-12",303.600006
"219","2007-11-13",300.600006
"220","2007-11-14",302.399994
"221","2007-11-15",295.799988
"222","2007-11-16",291.600006
"223","2007-11-19",289.799988
"224","2007-11-20",289.200012
"225","2007-11-21",289.200012
"226","2007-11-23",292.799988
"227","2007-11-26",279.600006
"228","2007-11-27",283.200012
"229","2007-11-28",288
"230","2007-11-29",284.399994
"231","2007-11-30",285
"232","2007-12-03",291.600006
"233","2007-12-04",282
"234","2007-12-05",274.799988
"235","2007-12-06",277.200012
"236","2007-12-07",281.399994
"237","2007-12-10",277.200012
"238","2007-12-11",276.600006
"239","2007-12-12",275.399994
"240","2007-12-13",275.399994
"241","2007-12-14",268.799988
"242","2007-12-17",269.399994
"243","2007-12-18",261
"244","2007-12-19",256.799988
"245","2007-12-20",254.399994
"246","2007-12-21",255
"247","2007-12-24",253.199997
"248","2007-12-26",252
"249","2007-12-27",251.399994
"250","2007-12-28",250.199997
"251","2007-12-31",255
"252","2008-01-02",259.200012
"253","2008-01-03",256.799988
"254","2008-01-04",251.399994
"255","2008-01-07",253.199997
"256","2008-01-08",253.800003
"257","2008-01-09",257.399994
"258","2008-01-10",258
"259","2008-01-11",264
"260","2008-01-14",267
"261","2008-01-15",262.799988
"262","2008-01-16",263.399994
"263","2008-01-17",253.199997
"264","2008-01-18",243
"265","2008-01-22",237.600006
"266","2008-01-23",232.800003
"267","2008-01-24",236.399994
"268","2008-01-25",237.600006
"269","2008-01-28",241.199997
"270","2008-01-29",247.800003
"271","2008-01-30",246
"272","2008-01-31",243
"273","2008-02-01",238.199997
"274","2008-02-04",234.600006
"275","2008-02-05",240
"276","2008-02-06",237.600006
"277","2008-02-07",234
"278","2008-02-08",234.600006
"279","2008-02-11",234
"280","2008-02-12",226.199997
"281","2008-02-13",235.800003
"282","2008-02-14",234
"283","2008-02-15",231
"284","2008-02-19",229.800003
"285","2008-02-20",231
"286","2008-02-21",228
"287","2008-02-22",228
"288","2008-02-25",229.199997
"289","2008-02-26",230.399994
"290","2008-02-27",237
"291","2008-02-28",236.399994
"292","2008-02-29",235.800003
"293","2008-03-03",236.399994
"294","2008-03-04",231
"295","2008-03-05",232.199997
"296","2008-03-06",231.600006
"297","2008-03-07",225.600006
"298","2008-03-10",211.199997
"299","2008-03-11",217.199997
"300","2008-03-12",220.199997
"301","2008-03-13",214.800003
"302","2008-03-14",219
"303","2008-03-17",198.600006
"304","2008-03-18",199.800003
"305","2008-03-19",190.199997
"306","2008-03-20",195
"307","2008-03-24",194.399994
"308","2008-03-25",196.800003
"309","2008-03-26",196.199997
"310","2008-03-27",198.600006
"311","2008-03-28",197.399994
"312","2008-03-31",201
"313","2008-04-01",186
"314","2008-04-02",183
"315","2008-04-03",183.600006
"316","2008-04-04",180.600006
"317","2008-04-07",177
"318","2008-04-08",174
"319","2008-04-09",174
"320","2008-04-10",174
"321","2008-04-11",171.600006
"322","2008-04-14",174
"323","2008-04-15",167.399994
"324","2008-04-16",163.199997
"325","2008-04-17",154.199997
"326","2008-04-18",163.800003
"327","2008-04-21",174
"328","2008-04-22",169.199997
"329","2008-04-23",165
"330","2008-04-24",159.600006
"331","2008-04-25",160.199997
"332","2008-04-28",165.600006
"333","2008-04-29",164.399994
"334","2008-04-30",164.399994
"335","2008-05-01",154.800003
"336","2008-05-02",155.399994
"337","2008-05-05",152.399994
"338","2008-05-06",147.600006
"339","2008-05-07",145.199997
"340","2008-05-08",151.199997
"341","2008-05-09",145.800003
"342","2008-05-12",145.800003
"343","2008-05-13",161.399994
"344","2008-05-14",157.199997
"345","2008-05-15",167.399994
"346","2008-05-16",170.399994
"347","2008-05-19",165
"348","2008-05-20",172.800003
"349","2008-05-21",168.600006
"350","2008-05-22",160.800003
"351","2008-05-23",159.600006
"352","2008-05-27",157.199997
"353","2008-05-28",159
"354","2008-05-29",153
"355","2008-05-30",160.800003
"356","2008-06-02",162
"357","2008-06-03",170.399994
"358","2008-06-04",168.600006
"359","2008-06-05",166.199997
"360","2008-06-06",165
"361","2008-06-09",179.399994
"362","2008-06-10",171.600006
"363","2008-06-11",175.199997
"364","2008-06-12",189
"365","2008-06-13",191.399994
"366","2008-06-16",198
"367","2008-06-17",193.800003
"368","2008-06-18",187.800003
"369","2008-06-19",187.199997
"370","2008-06-20",188.399994
"371","2008-06-23",186
"372","2008-06-24",185.399994
"373","2008-06-25",186
"374","2008-06-26",183
"375","2008-06-27",186.600006
"376","2008-06-30",184.800003
"377","2008-07-01",186.600006
"378","2008-07-02",173.399994
"379","2008-07-03",172.199997
"380","2008-07-07",176.399994
"381","2008-07-08",166.199997
"382","2008-07-09",170.399994
"383","2008-07-10",170.399994
"384","2008-07-11",168.600006
"385","2008-07-14",175.199997
"386","2008-07-15",176.399994
"387","2008-07-16",174.600006
"388","2008-07-17",175.199997
"389","2008-07-18",174.600006
"390","2008-07-21",176.399994
"391","2008-07-22",177.600006
"392","2008-07-23",176.399994
"393","2008-07-24",178.199997
"394","2008-07-25",178.800003
"395","2008-07-28",176.399994
"396","2008-07-29",182.399994
"397","2008-07-30",181.800003
"398","2008-07-31",183.600006
"399","2008-08-01",183
"400","2008-08-04",182.399994
"401","2008-08-05",183
"402","2008-08-06",182.399994
"403","2008-08-07",180.600006
"404","2008-08-08",183.600006
"405","2008-08-11",184.199997
"406","2008-08-12",183
"407","2008-08-13",190.199997
"408","2008-08-14",183
"409","2008-08-15",182.399994
"410","2008-08-18",178.800003
"411","2008-08-19",181.800003
"412","2008-08-20",196.199997
"413","2008-08-21",190.800003
"414","2008-08-22",195.600006
"415","2008-08-25",190.199997
"416","2008-08-26",189
"417","2008-08-27",192
"418","2008-08-28",189
"419","2008-08-29",186.600006
"420","2008-09-02",178.800003
"421","2008-09-03",175.199997
"422","2008-09-04",166.199997
"423","2008-09-05",165
"424","2008-09-08",163.199997
"425","2008-09-09",150.600006
"426","2008-09-10",148.199997
"427","2008-09-11",136.199997
"428","2008-09-12",137.399994
"429","2008-09-15",131.399994
"430","2008-09-16",112.199997
"431","2008-09-17",120
"432","2008-09-18",125.400002
"433","2008-09-19",146.399994
"434","2008-09-22",151.199997
"435","2008-09-23",148.800003
"436","2008-09-24",154.800003
"437","2008-09-25",156.600006
"438","2008-09-26",160.199997
"439","2008-09-29",153
"440","2008-09-30",155.399994
"441","2008-10-01",156
"442","2008-10-02",147.600006
"443","2008-10-03",152.399994
"444","2008-10-06",143.399994
"445","2008-10-07",135
"446","2008-10-08",140.399994
"447","2008-10-09",132
"448","2008-10-10",126.599998
"449","2008-10-13",138.600006
"450","2008-10-14",143.399994
"451","2008-10-15",136.800003
"452","2008-10-16",137.399994
"453","2008-10-17",138
"454","2008-10-20",148.800003
"455","2008-10-21",149.399994
"456","2008-10-22",132.600006
"457","2008-10-23",132.600006
"458","2008-10-24",132
"459","2008-10-27",129
"460","2008-10-28",128.399994
"461","2008-10-29",130.199997
"462","2008-10-30",132
"463","2008-10-31",139.199997
"464","2008-11-03",135
"465","2008-11-04",141
"466","2008-11-05",139.199997
"467","2008-11-06",133.199997
"468","2008-11-07",131.399994
"469","2008-11-10",135
"470","2008-11-11",129.600006
"471","2008-11-12",121.199997
"472","2008-11-13",118.800003
"473","2008-11-14",116.400002
"474","2008-11-17",116.400002
"475","2008-11-18",114
"476","2008-11-19",112.800003
"477","2008-11-20",109.199997
"478","2008-11-21",104.400002
"479","2008-11-24",102
"480","2008-11-25",97.199997
"481","2008-11-26",99.599998
"482","2008-11-28",100.199997
"483","2008-12-01",97.800003
"484","2008-12-02",99
"485","2008-12-03",99
"486","2008-12-04",96.599998
"487","2008-12-05",99
"488","2008-12-08",96.599998
"489","2008-12-09",97.199997
"490","2008-12-10",96
"491","2008-12-11",93
"492","2008-12-12",91.800003
"493","2008-12-15",96
"494","2008-12-16",96
"495","2008-12-17",91.199997
"496","2008-12-18",96
"497","2008-12-19",97.800003
"498","2008-12-22",97.800003
"499","2008-12-23",95.400002
"500","2008-12-24",94.199997
"501","2008-12-26",97.199997
"502","2008-12-29",102.599998
"503","2008-12-30",96.599998
"504","2008-12-31",98.400002
"505","2009-01-02",103.199997
"506","2009-01-05",101.400002
"507","2009-01-06",117
"508","2009-01-07",120.599998
"509","2009-01-08",120.599998
"510","2009-01-09",123.599998
"511","2009-01-12",124.199997
"512","2009-01-13",125.400002
"513","2009-01-14",121.800003
"514","2009-01-15",120
"515","2009-01-16",118.199997
"516","2009-01-20",120
"517","2009-01-21",117
"518","2009-01-22",117.599998
"519","2009-01-23",117.599998
"520","2009-01-26",111
"521","2009-01-27",113.400002
"522","2009-01-28",110.400002
"523","2009-01-29",114
"524","2009-01-30",113.400002
"525","2009-02-02",113.400002
"526","2009-02-03",109.199997
"527","2009-02-04",110.400002
"528","2009-02-05",110.400002
"529","2009-02-06",115.800003
"530","2009-02-09",118.199997
"531","2009-02-10",118.800003
"532","2009-02-11",118.800003
"533","2009-02-12",119.400002
"534","2009-02-13",120
"535","2009-02-17",115.800003
"536","2009-02-18",118.800003
"537","2009-02-19",114
"538","2009-02-20",108.599998
"539","2009-02-23",96
"540","2009-02-24",96.599998
"541","2009-02-25",98.400002
"542","2009-02-26",99
"543","2009-02-27",97.800003
"544","2009-03-02",93
"545","2009-03-03",92.400002
"546","2009-03-04",95.400002
"547","2009-03-05",96.599998
"548","2009-03-06",98.400002
"549","2009-03-09",100.199997
"550","2009-03-10",101.400002
"551","2009-03-11",104.400002
"552","2009-03-12",107.400002
"553","2009-03-13",108.599998
"554","2009-03-16",105.599998
"555","2009-03-17",108
"556","2009-03-18",109.199997
"557","2009-03-19",111
"558","2009-03-20",112.199997
"559","2009-03-23",109.800003
"560","2009-03-24",113.400002
"561","2009-03-25",114
"562","2009-03-26",111.599998
"563","2009-03-27",113.400002
"564","2009-03-30",112.199997
"565","2009-03-31",113.400002
"566","2009-04-01",111
"567","2009-04-02",110.400002
"568","2009-04-03",108.599998
"569","2009-04-06",108
"570","2009-04-07",107.400002
"571","2009-04-08",108.599998
"572","2009-04-09",112.199997
"573","2009-04-13",115.800003
"574","2009-04-14",121.199997
"575","2009-04-15",129
"576","2009-04-16",134.399994
"577","2009-04-17",142.199997
"578","2009-04-20",147.600006
"579","2009-04-21",148.199997
"580","2009-04-22",140.399994
"581","2009-04-23",139.199997
"582","2009-04-24",135.600006
"583","2009-04-27",135
"584","2009-04-28",134.399994
"585","2009-04-29",135.600006
"586","2009-04-30",135
"587","2009-05-01",137.399994
"588","2009-05-04",133.800003
"589","2009-05-05",133.199997
"590","2009-05-06",133.800003
"591","2009-05-07",126
"592","2009-05-08",123
"593","2009-05-11",123
"594","2009-05-12",122.400002
"595","2009-05-13",120
"596","2009-05-14",117.599998
"597","2009-05-15",117
"598","2009-05-18",120.599998
"599","2009-05-19",120.599998
"600","2009-05-20",121.199997
"601","2009-05-21",121.199997
"602","2009-05-22",126.599998
"603","2009-05-26",128.399994
"604","2009-05-27",126
"605","2009-05-28",122.400002
"606","2009-05-29",116.400002
"607","2009-06-01",120.599998
"608","2009-06-02",122.400002
"609","2009-06-03",120.599998
"610","2009-06-04",123.599998
"611","2009-06-05",124.800003
"612","2009-06-08",127.800003
"613","2009-06-09",127.800003
"614","2009-06-10",126.599998
"615","2009-06-11",152.399994
"616","2009-06-12",154.199997
"617","2009-06-15",151.800003
"618","2009-06-16",146.399994
"619","2009-06-17",137.399994
"620","2009-06-18",137.399994
"621","2009-06-19",139.800003
"622","2009-06-22",129.600006
"623","2009-06-23",121.199997
"624","2009-06-24",118.800003
"625","2009-06-25",126
"626","2009-06-26",124.800003
"627","2009-06-29",123
"628","2009-06-30",120
"629","2009-07-01",121.199997
"630","2009-07-02",116.400002
"631","2009-07-06",116.400002
"632","2009-07-07",112.199997
"633","2009-07-08",117.599998
"634","2009-07-09",115.800003
"635","2009-07-10",115.199997
"636","2009-07-13",114
"637","2009-07-14",115.800003
"638","2009-07-15",119.400002
"639","2009-07-16",120
"640","2009-07-17",120
"641","2009-07-20",121.199997
"642","2009-07-21",120
"643","2009-07-22",120.599998
"644","2009-07-23",122.400002
"645","2009-07-24",124.199997
"646","2009-07-27",125.400002
"647","2009-07-28",126
"648","2009-07-29",125.400002
"649","2009-07-30",126
"650","2009-07-31",126
"651","2009-08-03",131.399994
"652","2009-08-04",130.199997
"653","2009-08-05",130.800003
"654","2009-08-06",133.800003
"655","2009-08-07",130.800003
"656","2009-08-10",129
"657","2009-08-11",130.199997
"658","2009-08-12",129.600006
"659","2009-08-13",126.599998
"660","2009-08-14",123
"661","2009-08-17",126
"662","2009-08-18",130.800003
"663","2009-08-19",130.800003
"664","2009-08-20",127.800003
"665","2009-08-21",129
"666","2009-08-24",129
"667","2009-08-25",128.399994
"668","2009-08-26",169.199997
"669","2009-08-27",168
"670","2009-08-28",165
"671","2009-08-31",155.399994
"672","2009-09-01",192
"673","2009-09-02",187.800003
"674","2009-09-03",179.399994
"675","2009-09-04",181.800003
"676","2009-09-08",183
"677","2009-09-09",219.600006
"678","2009-09-10",221.399994
"679","2009-09-11",221.399994
"680","2009-09-14",219
"681","2009-09-15",223.800003
"682","2009-09-16",231
"683","2009-09-17",223.199997
"684","2009-09-18",228
"685","2009-09-21",246
"686","2009-09-22",251.399994
"687","2009-09-23",252.600006
"688","2009-09-24",237
"689","2009-09-25",240
"690","2009-09-28",241.800003
"691","2009-09-29",241.199997
"692","2009-09-30",234
"693","2009-10-01",222
"694","2009-10-02",219
"695","2009-10-05",220.800003
"696","2009-10-06",236.399994
"697","2009-10-07",237
"698","2009-10-08",238.199997
"699","2009-10-09",235.199997
"700","2009-10-12",223.199997
"701","2009-10-13",222.600006
"702","2009-10-14",229.199997
"703","2009-10-15",236.399994
"704","2009-10-16",391.200012
"705","2009-10-19",407.399994
"706","2009-10-20",378
"707","2009-10-21",361.799988
"708","2009-10-22",390.600006
"709","2009-10-23",376.200012
"710","2009-10-26",366.600006
"711","2009-10-27",363
"712","2009-10-28",320.399994
"713","2009-10-29",340.200012
"714","2009-10-30",315.600006
"715","2009-11-02",307.200012
"716","2009-11-03",373.799988
"717","2009-11-04",361.200012
"718","2009-11-05",373.799988
"719","2009-11-06",387
"720","2009-11-09",393.600006
"721","2009-11-10",382.799988
"722","2009-11-11",384
"723","2009-11-12",373.799988
"724","2009-11-13",376.200012
"725","2009-11-16",387.600006
"726","2009-11-17",392.399994
"727","2009-11-18",376.799988
"728","2009-11-19",366.600006
"729","2009-11-20",362.399994
"730","2009-11-23",364.200012
"731","2009-11-24",357
"732","2009-11-25",364.799988
"733","2009-11-27",362.399994
"734","2009-11-30",356.399994
"735","2009-12-01",358.799988
"736","2009-12-02",360.600006
"737","2009-12-03",360
"738","2009-12-04",359.399994
"739","2009-12-07",363
"740","2009-12-08",348.600006
"741","2009-12-09",335.399994
"742","2009-12-10",334.799988
"743","2009-12-11",298.799988
"744","2009-12-14",302.399994
"745","2009-12-15",330
"746","2009-12-16",336
"747","2009-12-17",328.799988
"748","2009-12-18",337.200012
"749","2009-12-21",340.200012
"750","2009-12-22",363
"751","2009-12-23",364.799988
"752","2009-12-24",364.200012
"753","2009-12-28",357.600006
"754","2009-12-29",360
"755","2009-12-30",355.200012
"756","2009-12-31",355.799988
"757","2010-01-04",370.799988
"758","2010-01-05",370.200012
"759","2010-01-06",405.600006
"760","2010-01-07",399.600006
"761","2010-01-08",398.399994
"762","2010-01-11",386.399994
"763","2010-01-12",364.200012
"764","2010-01-13",367.200012
"765","2010-01-14",364.200012
"766","2010-01-15",345
"767","2010-01-19",352.200012
"768","2010-01-20",337.799988
"769","2010-01-21",328.200012
"770","2010-01-22",321
"771","2010-01-25",324.600006
"772","2010-01-26",318.600006
"773","2010-01-27",309
"774","2010-01-28",313.200012
"775","2010-01-29",308.399994
"776","2010-02-01",322.200012
"777","2010-02-02",348
"778","2010-02-03",337.799988
"779","2010-02-04",319.200012
"780","2010-02-05",325.200012
"781","2010-02-08",322.200012
"782","2010-02-09",330
"783","2010-02-10",328.799988
"784","2010-02-11",337.200012
"785","2010-02-12",347.399994
"786","2010-02-16",357.600006
"787","2010-02-17",356.399994
"788","2010-02-18",356.399994
"789","2010-02-19",358.200012
"790","2010-02-22",358.200012
"791","2010-02-23",345
"792","2010-02-24",351
"793","2010-02-25",348.600006
"794","2010-02-26",350.399994
"795","2010-03-01",378.600006
"796","2010-03-02",382.200012
"797","2010-03-03",372
"798","2010-03-04",370.200012
"799","2010-03-05",369
"800","2010-03-08",370.200012
"801","2010-03-09",373.799988
"802","2010-03-10",383.399994
"803","2010-03-11",384.600006
"804","2010-03-12",387.600006
"805","2010-03-15",363
"806","2010-03-16",372
"807","2010-03-17",364.799988
"808","2010-03-18",350.399994
"809","2010-03-19",342
"810","2010-03-22",340.799988
"811","2010-03-23",354.600006
"812","2010-03-24",349.200012
"813","2010-03-25",338.399994
"814","2010-03-26",338.399994
"815","2010-03-29",339.600006
"816","2010-03-30",337.200012
"817","2010-03-31",357.600006
"818","2010-04-01",365.399994
"819","2010-04-05",363
"820","2010-04-06",372.600006
"821","2010-04-07",369
"822","2010-04-08",423.600006
"823","2010-04-09",412.200012
"824","2010-04-12",411.600006
"825","2010-04-13",394.200012
"826","2010-04-14",414
"827","2010-04-15",411.600006
"828","2010-04-16",382.799988
"829","2010-04-19",373.799988
"830","2010-04-20",383.399994
"831","2010-04-21",378
"832","2010-04-22",378
"833","2010-04-23",376.799988
"834","2010-04-26",372.600006
"835","2010-04-27",344.399994
"836","2010-04-28",351.600006
"837","2010-04-29",364.799988
"838","2010-04-30",367.200012
"839","2010-05-03",358.799988
"840","2010-05-04",338.399994
"841","2010-05-05",339
"842","2010-05-06",304.799988
"843","2010-05-07",306
"844","2010-05-10",323.399994
"845","2010-05-11",330
"846","2010-05-12",350.399994
"847","2010-05-13",346.799988
"848","2010-05-14",330.600006
"849","2010-05-17",325.799988
"850","2010-05-18",315.600006
"851","2010-05-19",310.200012
"852","2010-05-20",286.200012
"853","2010-05-21",283.799988
"854","2010-05-24",290.399994
"855","2010-05-25",280.799988
"856","2010-05-26",292.799988
"857","2010-05-27",310.799988
"858","2010-05-28",315
"859","2010-06-01",299.399994
"860","2010-06-02",315
"861","2010-06-03",313.200012
"862","2010-06-04",297.600006
"863","2010-06-07",284.399994
"864","2010-06-08",283.799988
"865","2010-06-09",280.200012
"866","2010-06-10",291
"867","2010-06-11",303
"868","2010-06-14",310.799988
"869","2010-06-15",320.399994
"870","2010-06-16",319.799988
"871","2010-06-17",315.600006
"872","2010-06-18",314.399994
"873","2010-06-21",306
"874","2010-06-22",291.600006
"875","2010-06-23",298.799988
"876","2010-06-24",298.799988
"877","2010-06-25",302.399994
"878","2010-06-28",309.600006
"879","2010-06-29",288
"880","2010-06-30",285
"881","2010-07-01",276
"882","2010-07-02",267.600006
"883","2010-07-06",268.799988
"884","2010-07-07",275.399994
"885","2010-07-08",278.399994
"886","2010-07-09",296.399994
"887","2010-07-12",295.799988
"888","2010-07-13",310.799988
"889","2010-07-14",305.399994
"890","2010-07-15",293.399994
"891","2010-07-16",273
"892","2010-07-19",269.399994
"893","2010-07-20",278.399994
"894","2010-07-21",267.600006
"895","2010-07-22",285
"896","2010-07-23",294
"897","2010-07-26",292.799988
"898","2010-07-27",288
"899","2010-07-28",283.200012
"900","2010-07-29",285.600006
"901","2010-07-30",288
"902","2010-08-02",306
"903","2010-08-03",303
"904","2010-08-04",325.799988
"905","2010-08-05",315
"906","2010-08-06",318
"907","2010-08-09",311.399994
"908","2010-08-10",303.600006
"909","2010-08-11",279
"910","2010-08-12",281.399994
"911","2010-08-13",276
"912","2010-08-16",288.600006
"913","2010-08-17",280.200012
"914","2010-08-18",279
"915","2010-08-19",265.799988
"916","2010-08-20",257.399994
"917","2010-08-23",250.199997
"918","2010-08-24",240.600006
"919","2010-08-25",244.800003
"920","2010-08-26",241.800003
"921","2010-08-27",253.199997
"922","2010-08-30",245.399994
"923","2010-08-31",243.600006
"924","2010-09-01",268.200012
"925","2010-09-02",262.200012
"926","2010-09-03",262.799988
"927","2010-09-07",247.800003
"928","2010-09-08",255.600006
"929","2010-09-09",253.199997
"930","2010-09-10",256.200012
"931","2010-09-13",266.399994
"932","2010-09-14",262.200012
"933","2010-09-15",266.399994
"934","2010-09-16",255.600006
"935","2010-09-17",258.600006
"936","2010-09-20",268.200012
"937","2010-09-21",258.600006
"938","2010-09-22",255
"939","2010-09-23",258
"940","2010-09-24",264
"941","2010-09-27",265.799988
"942","2010-09-28",267.600006
"943","2010-09-29",274.200012
"944","2010-09-30",272.399994
"945","2010-10-01",276.600006
"946","2010-10-04",262.200012
"947","2010-10-05",290.399994
"948","2010-10-06",286.799988
"949","2010-10-07",284.399994
"950","2010-10-08",291.600006
"951","2010-10-11",306
"952","2010-10-12",309
"953","2010-10-13",314.399994
"954","2010-10-14",310.799988
"955","2010-10-15",306.600006
"956","2010-10-18",312
"957","2010-10-19",292.799988
"958","2010-10-20",302.399994
"959","2010-10-21",293.399994
"960","2010-10-22",292.799988
"961","2010-10-25",300
"962","2010-10-26",300
"963","2010-10-27",294.600006
"964","2010-10-28",292.200012
"965","2010-10-29",314.399994
"966","2010-11-01",307.200012
"967","2010-11-02",307.799988
"968","2010-11-03",314.399994
"969","2010-11-04",328.799988
"970","2010-11-05",342
"971","2010-11-08",339.600006
"972","2010-11-09",312.600006
"973","2010-11-10",314.399994
"974","2010-11-11",322.200012
"975","2010-11-12",304.799988
"976","2010-11-15",298.799988
"977","2010-11-16",283.200012
"978","2010-11-17",286.200012
"979","2010-11-18",292.200012
"980","2010-11-19",297.600006
"981","2010-11-22",297.600006
