"","date","DCPH"
"364","2019-03-12",26.790001
"365","2019-03-13",26.26
"366","2019-03-14",25.5
"367","2019-03-15",25.290001
"368","2019-03-18",25.4
"369","2019-03-19",24.879999
"370","2019-03-20",24.68
"371","2019-03-21",24.459999
"372","2019-03-22",23.940001
"373","2019-03-25",24.059999
"374","2019-03-26",24.51
"375","2019-03-27",23.9
"376","2019-03-28",23.65
"377","2019-03-29",23.209999
"378","2019-04-01",23.75
"379","2019-04-02",23.540001
"380","2019-04-03",22.969999
"381","2019-04-04",22.629999
"382","2019-04-05",24.34
"383","2019-04-08",23.6
"384","2019-04-09",23.030001
"385","2019-04-10",23.639999
"386","2019-04-11",23.290001
"387","2019-04-12",22.959999
"388","2019-04-15",22.82
"389","2019-04-16",23.51
"390","2019-04-17",22.969999
"391","2019-04-18",23.450001
"392","2019-04-22",24.200001
"393","2019-04-23",25.35
"394","2019-04-24",24.450001
"395","2019-04-25",24
"396","2019-04-26",23.959999
"397","2019-04-29",23.719999
"398","2019-04-30",23
"399","2019-05-01",22.93
"400","2019-05-02",22.92
"401","2019-05-03",23.59
"402","2019-05-06",23.68
"403","2019-05-07",22.51
"404","2019-05-08",24.049999
"405","2019-05-09",24.33
"406","2019-05-10",23.01
"407","2019-05-13",22.67
"408","2019-05-14",23.110001
"409","2019-05-15",23.469999
"410","2019-05-16",24.129999
"411","2019-05-17",23.889999
"412","2019-05-20",22.74
"413","2019-05-21",25.08
"414","2019-05-22",24.25
"415","2019-05-23",23.48
"416","2019-05-24",23.67
"417","2019-05-28",23.440001
"418","2019-05-29",24.57
"419","2019-05-30",23.43
"420","2019-05-31",22.82
"421","2019-06-03",24.459999
"422","2019-06-04",23.219999
"423","2019-06-05",21.870001
"424","2019-06-06",21.1
"425","2019-06-07",21.92
"426","2019-06-10",21.559999
"427","2019-06-11",21.049999
"428","2019-06-12",22.23
"429","2019-06-13",23.16
"430","2019-06-14",21.440001
"431","2019-06-17",23.059999
"432","2019-06-18",23.98
"433","2019-06-19",24.469999
"434","2019-06-20",25
"435","2019-06-21",26.209999
"436","2019-06-24",23.85
"437","2019-06-25",23.690001
"438","2019-06-26",23.360001
"439","2019-06-27",23.34
"440","2019-06-28",22.549999
"441","2019-07-01",24
"442","2019-07-02",23.09
"443","2019-07-03",23.190001
"444","2019-07-05",22.92
"445","2019-07-08",22.49
"446","2019-07-09",22.190001
"447","2019-07-10",21.76
"448","2019-07-11",21.84
"449","2019-07-12",21.6
"450","2019-07-15",21.780001
"451","2019-07-16",20.91
"452","2019-07-17",20.549999
"453","2019-07-18",20.65
"454","2019-07-19",20.65
"455","2019-07-22",21.77
"456","2019-07-23",21.870001
"457","2019-07-24",21.91
"458","2019-07-25",21.26
"459","2019-07-26",21.48
"460","2019-07-29",21.540001
"461","2019-07-30",22.41
"462","2019-07-31",22.1
"463","2019-08-01",22.48
"464","2019-08-02",22.370001
"465","2019-08-05",23
"466","2019-08-06",22.93
"467","2019-08-07",23.450001
"468","2019-08-08",23.120001
"469","2019-08-09",23.48
"470","2019-08-12",19.950001
"471","2019-08-13",35.900002
"472","2019-08-14",37.869999
"473","2019-08-15",36.299999
"474","2019-08-16",37
"475","2019-08-19",36.650002
"476","2019-08-20",37
"477","2019-08-21",36.080002
"478","2019-08-22",37.080002
"479","2019-08-23",36.07
"480","2019-08-26",37.290001
"481","2019-08-27",37.869999
"482","2019-08-28",38.849998
"483","2019-08-29",37.5
"484","2019-08-30",36.279999
"485","2019-09-03",36.43
"486","2019-09-04",36.73
"487","2019-09-05",37.32
"488","2019-09-06",37.09
"489","2019-09-09",35.299999
"490","2019-09-10",35.259998
"491","2019-09-11",35.560001
"492","2019-09-12",36.48
"493","2019-09-13",36.849998
"494","2019-09-16",36.509998
"495","2019-09-17",36.52
"496","2019-09-18",35.91
"497","2019-09-19",36.02
"498","2019-09-20",36.529999
"499","2019-09-23",36.360001
"500","2019-09-24",35.419998
"501","2019-09-25",34.509998
"502","2019-09-26",32.860001
"503","2019-09-27",32.549999
"504","2019-09-30",33.939999
"505","2019-10-01",33.040001
"506","2019-10-02",34.150002
"507","2019-10-03",35.639999
"508","2019-10-04",34.380001
"509","2019-10-07",33.75
"510","2019-10-08",31.879999
"511","2019-10-09",31.700001
"512","2019-10-10",32.540001
"513","2019-10-11",32.540001
"514","2019-10-14",33.16
"515","2019-10-15",34.43
"516","2019-10-16",34.02
"517","2019-10-17",34.060001
"518","2019-10-18",34.23
"519","2019-10-21",35.02
"520","2019-10-22",34.860001
"521","2019-10-23",34.59
"522","2019-10-24",35.395
"523","2019-10-25",36.060001
"524","2019-10-28",39.07
"525","2019-10-29",40.529999
"526","2019-10-30",43.849998
"527","2019-10-31",44.34
"528","2019-11-01",45.459999
"529","2019-11-04",46
"530","2019-11-05",46.16
"531","2019-11-06",46.509998
"532","2019-11-07",47.139999
"533","2019-11-08",47.470001
"534","2019-11-11",48.59
"535","2019-11-12",48.34
"536","2019-11-13",48.720001
"537","2019-11-14",47.98
"538","2019-11-15",48.91
"539","2019-11-18",48.130001
"540","2019-11-19",48
"541","2019-11-20",47.799999
"542","2019-11-21",48.150002
"543","2019-11-22",47.240002
"544","2019-11-25",48.439999
"545","2019-11-26",49.599998
"546","2019-11-27",47.009998
"547","2019-11-29",47.290001
"548","2019-12-02",47.599998
"549","2019-12-03",51.299999
"550","2019-12-04",51.849998
"551","2019-12-05",51.380001
"552","2019-12-06",52.799999
"553","2019-12-09",54.93
"554","2019-12-10",56.400002
"555","2019-12-11",58.209999
"556","2019-12-12",58.759998
"557","2019-12-13",64.629997
"558","2019-12-16",63.93
"559","2019-12-17",69.93
"560","2019-12-18",67.129997
"561","2019-12-19",66.830002
"562","2019-12-20",67.18
"563","2019-12-23",68.199997
"564","2019-12-24",67.940002
"565","2019-12-26",67.610001
"566","2019-12-27",64.489998
"567","2019-12-30",62.240002
"568","2019-12-31",62.240002
"569","2020-01-02",57.849998
"570","2020-01-03",57.220001
"571","2020-01-06",57.349998
"572","2020-01-07",58.779999
"573","2020-01-08",60.02
"574","2020-01-09",62.5
"575","2020-01-10",62.52
"576","2020-01-13",62.195
"577","2020-01-14",62.130001
"578","2020-01-15",65.379997
"579","2020-01-16",67.169998
"580","2020-01-17",69.400002
"581","2020-01-21",66.57
"582","2020-01-22",66.739998
"583","2020-01-23",66.160004
"584","2020-01-24",66.25
"585","2020-01-27",65.419998
"586","2020-01-28",65.400002
"587","2020-01-29",65.019997
"588","2020-01-30",63.889999
"589","2020-01-31",62.630001
"590","2020-02-03",65.309998
"591","2020-02-04",67.010002
"592","2020-02-05",67.160004
"593","2020-02-06",67.5
"594","2020-02-07",66.970001
"595","2020-02-10",69.32
"596","2020-02-11",68.839996
"597","2020-02-12",69.389999
"598","2020-02-13",58.439999
"599","2020-02-14",55.540001
"600","2020-02-18",54.869999
"601","2020-02-19",55.119999
"602","2020-02-20",55.810001
"603","2020-02-21",55.099998
"604","2020-02-24",53.830002
"605","2020-02-25",53.849998
"606","2020-02-26",54.43
"607","2020-02-27",51.18
"608","2020-02-28",53.240002
"609","2020-03-02",57.02
"610","2020-03-03",56.040001
"611","2020-03-04",57.650002
"612","2020-03-05",55
"613","2020-03-06",52.43
"614","2020-03-09",47.189999
"615","2020-03-10",49.990002
"616","2020-03-11",44.419998
"617","2020-03-12",39.419998
"618","2020-03-13",41.540001
"619","2020-03-16",33.630001
"620","2020-03-17",35.650002
"621","2020-03-18",36.880001
"622","2020-03-19",38.439999
"623","2020-03-20",37.16
"624","2020-03-23",36.509998
"625","2020-03-24",39.349998
"626","2020-03-25",41.34
"627","2020-03-26",44.349998
"628","2020-03-27",41.849998
"629","2020-03-30",41.900002
"630","2020-03-31",41.169998
"631","2020-04-01",37.349998
"632","2020-04-02",37.779999
"633","2020-04-03",37.049999
"634","2020-04-06",42.240002
"635","2020-04-07",43.52
"636","2020-04-08",44.540001
"637","2020-04-09",43.32
"638","2020-04-13",44.66
"639","2020-04-14",46.25
"640","2020-04-15",43.619999
"641","2020-04-16",43.400002
"642","2020-04-17",47.130001
"643","2020-04-20",49.360001
"644","2020-04-21",46.389999
"645","2020-04-22",46.830002
"646","2020-04-23",45.470001
"647","2020-04-24",48.02
"648","2020-04-27",48.400002
"649","2020-04-28",56.200001
"650","2020-04-29",57.639999
"651","2020-04-30",57.98
"652","2020-05-01",52.369999
"653","2020-05-04",56.259998
"654","2020-05-05",57.150002
"655","2020-05-06",55.290001
"656","2020-05-07",55.099998
"657","2020-05-08",54.709999
"658","2020-05-11",55.5
"659","2020-05-12",51.740002
"660","2020-05-13",48.439999
"661","2020-05-14",48.470001
"662","2020-05-15",51.740002
"663","2020-05-18",55.27
"664","2020-05-19",56.450001
"665","2020-05-20",57.970001
"666","2020-05-21",59.68
"667","2020-05-22",59.23
"668","2020-05-26",58.77
"669","2020-05-27",58.639999
"670","2020-05-28",57
"671","2020-05-29",58.57
"672","2020-06-01",60.700001
"673","2020-06-02",59.32
"674","2020-06-03",56.790001
"675","2020-06-04",53.689999
"676","2020-06-05",55.189999
"677","2020-06-08",55.939999
"678","2020-06-09",56.299999
"679","2020-06-10",56.459999
"680","2020-06-11",52.549999
"681","2020-06-12",54.240002
"682","2020-06-15",58.639999
"683","2020-06-16",59.5
"684","2020-06-17",61.84
"685","2020-06-18",60.209999
"686","2020-06-19",62.720001
"687","2020-06-22",65.029999
"688","2020-06-23",64.220001
"689","2020-06-24",63.639999
"690","2020-06-25",62.169998
"691","2020-06-26",57.139999
"692","2020-06-29",58.529999
"693","2020-06-30",59.720001
"694","2020-07-01",58.16
"695","2020-07-02",56.709999
"696","2020-07-06",55.07
"697","2020-07-07",54.900002
"698","2020-07-08",56.799999
"699","2020-07-09",54.73
"700","2020-07-10",54.240002
"701","2020-07-13",52.23
"702","2020-07-14",52.459999
"703","2020-07-15",53.41
"704","2020-07-16",53.32
"705","2020-07-17",51.880001
"706","2020-07-20",52.990002
"707","2020-07-21",49.889999
"708","2020-07-22",49.650002
"709","2020-07-23",48.860001
"710","2020-07-24",47.75
"711","2020-07-27",49.240002
"712","2020-07-28",46.860001
"713","2020-07-29",46.07
"714","2020-07-30",46.790001
"715","2020-07-31",46.369999
"716","2020-08-03",49.459999
"717","2020-08-04",48.529999
"718","2020-08-05",48.400002
"719","2020-08-06",47.900002
"720","2020-08-07",48.91
"721","2020-08-10",47.880001
"722","2020-08-11",46.82
"723","2020-08-12",46.900002
"724","2020-08-13",47.25
"725","2020-08-14",45.27
"726","2020-08-17",46.34
"727","2020-08-18",44.610001
"728","2020-08-19",44.029999
"729","2020-08-20",44.009998
"730","2020-08-21",43.799999
"731","2020-08-24",43.950001
"732","2020-08-25",45.34
"733","2020-08-26",44.630001
"734","2020-08-27",44.509998
"735","2020-08-28",44.740002
"736","2020-08-31",45.009998
"737","2020-09-01",45.360001
"738","2020-09-02",45.84
"739","2020-09-03",44.220001
"740","2020-09-04",45.59
"741","2020-09-08",46.040001
"742","2020-09-09",46.82
"743","2020-09-10",44.18
"744","2020-09-11",44.869999
"745","2020-09-14",50.060001
"746","2020-09-15",51.490002
"747","2020-09-16",51.650002
"748","2020-09-17",52.57
"749","2020-09-18",56.07
"750","2020-09-21",52.349998
"751","2020-09-22",52.009998
"752","2020-09-23",50.970001
"753","2020-09-24",48.040001
"754","2020-09-25",49.66
"755","2020-09-28",49.91
"756","2020-09-29",49.549999
"757","2020-09-30",51.299999
"758","2020-10-01",52.349998
"759","2020-10-02",51.77
"760","2020-10-05",55.549999
"761","2020-10-06",56.200001
"762","2020-10-07",57.419998
"763","2020-10-08",55.169998
"764","2020-10-09",53.459999
"765","2020-10-12",55.889999
"766","2020-10-13",57.560001
"767","2020-10-14",56.040001
"768","2020-10-15",56.150002
"769","2020-10-16",58.91
"770","2020-10-19",58.860001
"771","2020-10-20",59.349998
"772","2020-10-21",60.200001
"773","2020-10-22",63.490002
"774","2020-10-23",64.059998
"775","2020-10-26",62.73
"776","2020-10-27",61
"777","2020-10-28",58.110001
"778","2020-10-29",58.970001
"779","2020-10-30",58.07
"780","2020-11-02",57.919998
"781","2020-11-03",60.66
"782","2020-11-04",64.510002
"783","2020-11-05",64.940002
"784","2020-11-06",60.389999
"785","2020-11-09",64.879997
"786","2020-11-10",63.849998
"787","2020-11-11",65.150002
"788","2020-11-12",65.220001
"789","2020-11-13",65.089996
"790","2020-11-16",66.18
"791","2020-11-17",65.970001
"792","2020-11-18",65.120003
"793","2020-11-19",63.990002
"794","2020-11-20",62.119999
"795","2020-11-23",61.669998
"796","2020-11-24",61.75
"797","2020-11-25",61.799999
"798","2020-11-27",62.349998
