"","date","IFRX"
"355","2019-04-08",40.720001
"356","2019-04-09",43.77
"357","2019-04-10",47
"358","2019-04-11",47.07
"359","2019-04-12",48.59
"360","2019-04-15",49.049999
"361","2019-04-16",50.560001
"362","2019-04-17",50.580002
"363","2019-04-18",50.560001
"364","2019-04-22",51.279999
"365","2019-04-23",51.610001
"366","2019-04-24",51.139999
"367","2019-04-25",49.5
"368","2019-04-26",49.93
"369","2019-04-29",46.889999
"370","2019-04-30",46.09
"371","2019-05-01",45.240002
"372","2019-05-02",43.950001
"373","2019-05-03",44.830002
"374","2019-05-06",44.610001
"375","2019-05-07",42.68
"376","2019-05-08",43.110001
"377","2019-05-09",42.48
"378","2019-05-10",42.509998
"379","2019-05-13",41.849998
"380","2019-05-14",41.389999
"381","2019-05-15",41.599998
"382","2019-05-16",41.66
"383","2019-05-17",39.849998
"384","2019-05-20",38.41
"385","2019-05-21",40.27
"386","2019-05-22",38.049999
"387","2019-05-23",39.099998
"388","2019-05-24",35.110001
"389","2019-05-28",36.540001
"390","2019-05-29",36.48
"391","2019-05-30",37.150002
"392","2019-05-31",35.990002
"393","2019-06-03",36.509998
"394","2019-06-04",37.290001
"395","2019-06-05",3.06
"396","2019-06-06",3.2
"397","2019-06-07",3.18
"398","2019-06-10",3.28
"399","2019-06-11",3.08
"400","2019-06-12",3.28
"401","2019-06-13",3.36
"402","2019-06-14",3.15
"403","2019-06-17",3.32
"404","2019-06-18",3.27
"405","2019-06-19",3.32
"406","2019-06-20",3.23
"407","2019-06-21",3.22
"408","2019-06-24",3.15
"409","2019-06-25",3.06
"410","2019-06-26",3.06
"411","2019-06-27",3.12
"412","2019-06-28",3.16
"413","2019-07-01",3.43
"414","2019-07-02",3.39
"415","2019-07-03",3.35
"416","2019-07-05",3.32
"417","2019-07-08",3.36
"418","2019-07-09",3.51
"419","2019-07-10",3.41
"420","2019-07-11",3.28
"421","2019-07-12",3.24
"422","2019-07-15",3.16
"423","2019-07-16",3.15
"424","2019-07-17",3.06
"425","2019-07-18",3.14
"426","2019-07-19",3
"427","2019-07-22",2.95
"428","2019-07-23",2.89
"429","2019-07-24",2.93
"430","2019-07-25",2.86
"431","2019-07-26",2.92
"432","2019-07-29",2.89
"433","2019-07-30",2.96
"434","2019-07-31",2.98
"435","2019-08-01",2.87
"436","2019-08-02",2.87
"437","2019-08-05",2.77
"438","2019-08-06",2.7
"439","2019-08-07",2.78
"440","2019-08-08",2.75
"441","2019-08-09",2.71
"442","2019-08-12",2.64
"443","2019-08-13",2.66
"444","2019-08-14",2.58
"445","2019-08-15",2.56
"446","2019-08-16",2.63
"447","2019-08-19",2.64
"448","2019-08-20",2.64
"449","2019-08-21",2.84
"450","2019-08-22",2.84
"451","2019-08-23",2.69
"452","2019-08-26",2.68
"453","2019-08-27",2.64
"454","2019-08-28",2.79
"455","2019-08-29",2.87
"456","2019-08-30",2.84
"457","2019-09-03",2.82
"458","2019-09-04",2.87
"459","2019-09-05",2.77
"460","2019-09-06",2.93
"461","2019-09-09",2.93
"462","2019-09-10",3.05
"463","2019-09-11",3.09
"464","2019-09-12",3.02
"465","2019-09-13",3.02
"466","2019-09-16",3.08
"467","2019-09-17",2.91
"468","2019-09-18",2.9
"469","2019-09-19",2.86
"470","2019-09-20",2.9
"471","2019-09-23",2.81
"472","2019-09-24",2.67
"473","2019-09-25",2.67
"474","2019-09-26",2.59
"475","2019-09-27",2.53
"476","2019-09-30",2.47
"477","2019-10-01",2.37
"478","2019-10-02",2.33
"479","2019-10-03",2.37
"480","2019-10-04",2.35
"481","2019-10-07",2.27
"482","2019-10-08",2.31
"483","2019-10-09",2.29
"484","2019-10-10",2.34
"485","2019-10-11",2.32
"486","2019-10-14",2.34
"487","2019-10-15",2.54
"488","2019-10-16",2.37
"489","2019-10-17",2.35
"490","2019-10-18",2.2
"491","2019-10-21",2.34
"492","2019-10-22",2.29
"493","2019-10-23",2.37
"494","2019-10-24",2.28
"495","2019-10-25",2.47
"496","2019-10-28",2.61
"497","2019-10-29",2.57
"498","2019-10-30",2.69
"499","2019-10-31",2.65
"500","2019-11-01",2.81
"501","2019-11-04",2.77
"502","2019-11-05",2.67
"503","2019-11-06",2.59
"504","2019-11-07",2.74
"505","2019-11-08",2.78
"506","2019-11-11",2.63
"507","2019-11-12",2.54
"508","2019-11-13",2.4
"509","2019-11-14",2.35
"510","2019-11-15",2.32
"511","2019-11-18",2.33
"512","2019-11-19",2.58
"513","2019-11-20",2.58
"514","2019-11-21",2.6
"515","2019-11-22",2.61
"516","2019-11-25",2.65
"517","2019-11-26",3.08
"518","2019-11-27",3.47
"519","2019-11-29",3.4
"520","2019-12-02",3.56
"521","2019-12-03",3.4
"522","2019-12-04",3.39
"523","2019-12-05",3.26
"524","2019-12-06",3.16
"525","2019-12-09",3.29
"526","2019-12-10",3.25
"527","2019-12-11",3.17
"528","2019-12-12",3.36
"529","2019-12-13",3.48
"530","2019-12-16",3.57
"531","2019-12-17",4.22
"532","2019-12-18",3.95
"533","2019-12-19",4.01
"534","2019-12-20",3.95
"535","2019-12-23",4
"536","2019-12-24",4.32
"537","2019-12-26",4.54
"538","2019-12-27",4.33
"539","2019-12-30",3.93
"540","2019-12-31",3.96
"541","2020-01-02",3.69
"542","2020-01-03",3.65
"543","2020-01-06",3.52
"544","2020-01-07",3.69
"545","2020-01-08",3.81
"546","2020-01-09",4.02
"547","2020-01-10",3.97
"548","2020-01-13",3.94
"549","2020-01-14",4.08
"550","2020-01-15",4.07
"551","2020-01-16",3.72
"552","2020-01-17",3.64
"553","2020-01-21",3.49
"554","2020-01-22",3.415
"555","2020-01-23",3.43
"556","2020-01-24",3.33
"557","2020-01-27",3.31
"558","2020-01-28",3.28
"559","2020-01-29",3.45
"560","2020-01-30",3.31
"561","2020-01-31",3.23
"562","2020-02-03",3.47
"563","2020-02-04",3.4
"564","2020-02-05",3.34
"565","2020-02-06",3.27
"566","2020-02-07",3.21
"567","2020-02-10",3.21
"568","2020-02-11",3.21
"569","2020-02-12",3.33
"570","2020-02-13",3.42
"571","2020-02-14",3.39
"572","2020-02-18",4.19
"573","2020-02-19",4.77
"574","2020-02-20",4.75
"575","2020-02-21",4.55
"576","2020-02-24",4.28
"577","2020-02-25",4.18
"578","2020-02-26",4.85
"579","2020-02-27",4.54
"580","2020-02-28",4.24
"581","2020-03-02",6.08
"582","2020-03-03",4.59
"583","2020-03-04",4.52
"584","2020-03-05",4.16
"585","2020-03-06",4.47
"586","2020-03-09",3.81
"587","2020-03-10",3.74
"588","2020-03-11",3.23
"589","2020-03-12",2.79
"590","2020-03-13",3.1
"591","2020-03-16",2.72
"592","2020-03-17",2.83
"593","2020-03-18",2.65
"594","2020-03-19",2.99
"595","2020-03-20",3.43
"596","2020-03-23",3.45
"597","2020-03-24",3.49
"598","2020-03-25",3.41
"599","2020-03-26",3.6
"600","2020-03-27",3.6
"601","2020-03-30",3.53
"602","2020-03-31",3.82
"603","2020-04-01",5.73
"604","2020-04-02",4.71
"605","2020-04-03",5.66
"606","2020-04-06",5.36
"607","2020-04-07",4.91
"608","2020-04-08",5.21
"609","2020-04-09",5.05
"610","2020-04-13",5.03
"611","2020-04-14",5.12
"612","2020-04-15",5.25
"613","2020-04-16",5.42
"614","2020-04-17",5.2
"615","2020-04-20",5.15
"616","2020-04-21",5.09
"617","2020-04-22",5.17
"618","2020-04-23",5.3
"619","2020-04-24",5.84
"620","2020-04-27",6.3
"621","2020-04-28",5.8
"622","2020-04-29",5.42
"623","2020-04-30",7.07
"624","2020-05-01",6.99
"625","2020-05-04",6.82
"626","2020-05-05",6.79
"627","2020-05-06",7.24
"628","2020-05-07",7.13
"629","2020-05-08",7.33
"630","2020-05-11",7.96
"631","2020-05-12",8
"632","2020-05-13",7.37
"633","2020-05-14",7.29
"634","2020-05-15",7.5
"635","2020-05-18",7.49
"636","2020-05-19",7.6
"637","2020-05-20",7.98
"638","2020-05-21",8.6
"639","2020-05-22",8.25
"640","2020-05-26",8.17
"641","2020-05-27",8.37
"642","2020-05-28",8.96
"643","2020-05-29",8.82
"644","2020-06-01",8.86
"645","2020-06-02",8.44
"646","2020-06-03",8.08
"647","2020-06-04",8.18
"648","2020-06-05",7.49
"649","2020-06-08",6.58
"650","2020-06-09",7.415
"651","2020-06-10",7.34
"652","2020-06-11",6.52
"653","2020-06-12",6.7
"654","2020-06-15",7.29
"655","2020-06-16",7.2
"656","2020-06-17",5.395
"657","2020-06-18",5.11
"658","2020-06-19",5.28
"659","2020-06-22",5
"660","2020-06-23",5.1
"661","2020-06-24",4.99
"662","2020-06-25",5.04
"663","2020-06-26",4.7
"664","2020-06-29",4.83
"665","2020-06-30",4.59
"666","2020-07-01",4.62
"667","2020-07-02",4.72
"668","2020-07-06",4.63
"669","2020-07-07",5.12
"670","2020-07-08",5.1
"671","2020-07-09",5.04
"672","2020-07-10",4.87
"673","2020-07-13",4.66
"674","2020-07-14",4.92
"675","2020-07-15",4.92
"676","2020-07-16",5.47
"677","2020-07-17",5.21
"678","2020-07-20",5.14
"679","2020-07-21",5.23
"680","2020-07-22",4.92
"681","2020-07-23",4.91
"682","2020-07-24",4.7
"683","2020-07-27",4.93
"684","2020-07-28",5.1
"685","2020-07-29",4.89
"686","2020-07-30",4.89
"687","2020-07-31",5.02
"688","2020-08-03",4.92
"689","2020-08-04",4.86
"690","2020-08-05",4.93
"691","2020-08-06",4.915
"692","2020-08-07",4.97
"693","2020-08-10",5.04
"694","2020-08-11",4.59
"695","2020-08-12",4.28
"696","2020-08-13",4.54
"697","2020-08-14",4.38
"698","2020-08-17",4.56
"699","2020-08-18",4.48
"700","2020-08-19",4.6
"701","2020-08-20",4.56
"702","2020-08-21",4.25
"703","2020-08-24",4.13
"704","2020-08-25",4.24
"705","2020-08-26",4.33
"706","2020-08-27",4.4
"707","2020-08-28",4.37
"708","2020-08-31",4.4
"709","2020-09-01",4.29
"710","2020-09-02",4.2
"711","2020-09-03",3.87
"712","2020-09-04",3.7
"713","2020-09-08",3.73
"714","2020-09-09",3.8
"715","2020-09-10",3.71
"716","2020-09-11",3.73
"717","2020-09-14",4.33
"718","2020-09-15",4.8
"719","2020-09-16",4.65
"720","2020-09-17",4.81
"721","2020-09-18",4.83
"722","2020-09-21",4.56
"723","2020-09-22",4.63
"724","2020-09-23",4.47
"725","2020-09-24",4.21
"726","2020-09-25",4.47
"727","2020-09-28",4.33
"728","2020-09-29",4.59
"729","2020-09-30",4.26
"730","2020-10-01",4.28
"731","2020-10-02",4.62
"732","2020-10-05",4.62
"733","2020-10-06",4.55
"734","2020-10-07",4.56
"735","2020-10-08",4.68
"736","2020-10-09",4.85
"737","2020-10-12",4.87
"738","2020-10-13",4.81
"739","2020-10-14",5.05
"740","2020-10-15",5.14
"741","2020-10-16",5.04
"742","2020-10-19",4.95
"743","2020-10-20",4.66
"744","2020-10-21",4.74
"745","2020-10-22",4.72
"746","2020-10-23",4.66
"747","2020-10-26",4.32
"748","2020-10-27",4.23
"749","2020-10-28",3.84
"750","2020-10-29",4.12
"751","2020-10-30",3.82
"752","2020-11-02",4.01
"753","2020-11-03",4.06
"754","2020-11-04",3.98
"755","2020-11-05",4.15
"756","2020-11-06",4.41
"757","2020-11-09",4.07
"758","2020-11-10",3.97
"759","2020-11-11",4.1
"760","2020-11-12",4.075
"761","2020-11-13",4.2
"762","2020-11-16",4.2
"763","2020-11-17",4.18
"764","2020-11-18",4
"765","2020-11-19",3.91
"766","2020-11-20",4.12
"767","2020-11-23",4.26
"768","2020-11-24",3.98
"769","2020-11-25",3.95
"770","2020-11-27",3.98
