"","date","PVL"
"122","2012-04-30",20.98
"123","2012-05-01",20.75
"124","2012-05-02",20.709999
"125","2012-05-03",20.209999
"126","2012-05-04",20.370001
"127","2012-05-07",20.16
"128","2012-05-08",20.02
"129","2012-05-09",20.02
"130","2012-05-10",19.73
"131","2012-05-11",20.129999
"132","2012-05-14",19.9
"133","2012-05-15",19.9
"134","2012-05-16",19.83
"135","2012-05-17",19.57
"136","2012-05-18",19.040001
"137","2012-05-21",18.469999
"138","2012-05-22",18.34
"139","2012-05-23",18.700001
"140","2012-05-24",18.440001
"141","2012-05-25",18.35
"142","2012-05-29",18.09
"143","2012-05-30",17.15
"144","2012-05-31",16.450001
"145","2012-06-01",15.17
"146","2012-06-04",15.78
"147","2012-06-05",16.879999
"148","2012-06-06",17.719999
"149","2012-06-07",17.26
"150","2012-06-08",16.469999
"151","2012-06-11",16
"152","2012-06-12",16.1
"153","2012-06-13",15.85
"154","2012-06-14",15.88
"155","2012-06-15",16
"156","2012-06-18",15.97
"157","2012-06-19",16.059999
"158","2012-06-20",16.07
"159","2012-06-21",15.71
"160","2012-06-22",15.58
"161","2012-06-25",15.12
"162","2012-06-26",15.73
"163","2012-06-27",16.16
"164","2012-06-28",16.15
"165","2012-06-29",16.450001
"166","2012-07-02",16.65
"167","2012-07-03",16.99
"168","2012-07-05",16.719999
"169","2012-07-06",16.65
"170","2012-07-09",16.559999
"171","2012-07-10",16.82
"172","2012-07-11",16.84
"173","2012-07-12",16.82
"174","2012-07-13",17.209999
"175","2012-07-16",17.24
"176","2012-07-17",17.74
"177","2012-07-18",17.709999
"178","2012-07-19",17.51
"179","2012-07-20",17.49
"180","2012-07-23",17.709999
"181","2012-07-24",17.950001
"182","2012-07-25",18.290001
"183","2012-07-26",18.27
"184","2012-07-27",18.1
"185","2012-07-30",18.219999
"186","2012-07-31",18.32
"187","2012-08-01",18.27
"188","2012-08-02",18.23
"189","2012-08-03",18.35
"190","2012-08-06",18.379999
"191","2012-08-07",18.48
"192","2012-08-08",18.709999
"193","2012-08-09",18.799999
"194","2012-08-10",19
"195","2012-08-13",18.879999
"196","2012-08-14",18.950001
"197","2012-08-15",19.09
"198","2012-08-16",19
"199","2012-08-17",19.389999
"200","2012-08-20",19.469999
"201","2012-08-21",18.9
"202","2012-08-22",19.049999
"203","2012-08-23",19
"204","2012-08-24",18.950001
"205","2012-08-27",18.639999
"206","2012-08-28",18.540001
"207","2012-08-29",18.6
"208","2012-08-30",18.27
"209","2012-08-31",18.25
"210","2012-09-04",18.34
"211","2012-09-05",18.32
"212","2012-09-06",18.6
"213","2012-09-07",18.559999
"214","2012-09-10",18.34
"215","2012-09-11",18.540001
"216","2012-09-12",18.469999
"217","2012-09-13",18.639999
"218","2012-09-14",18.190001
"219","2012-09-17",17.76
"220","2012-09-18",17.49
"221","2012-09-19",17.799999
"222","2012-09-20",17.950001
"223","2012-09-21",18.17
"224","2012-09-24",18.629999
"225","2012-09-25",18.709999
"226","2012-09-26",18.1
"227","2012-09-27",18.1
"228","2012-09-28",18.42
"229","2012-10-01",18.700001
"230","2012-10-02",18.75
"231","2012-10-03",18.549999
"232","2012-10-04",18.879999
"233","2012-10-05",18.51
"234","2012-10-08",18.83
"235","2012-10-09",18.84
"236","2012-10-10",18.780001
"237","2012-10-11",18.690001
"238","2012-10-12",18.66
"239","2012-10-15",19.51
"240","2012-10-16",19.280001
"241","2012-10-17",19.35
"242","2012-10-18",19.450001
"243","2012-10-19",19.290001
"244","2012-10-22",19.389999
"245","2012-10-23",18.950001
"246","2012-10-24",18.959999
"247","2012-10-25",18.91
"248","2012-10-26",19.440001
"249","2012-10-31",18.76
"250","2012-11-01",19.040001
"251","2012-11-02",18.59
"252","2012-11-05",18.290001
"253","2012-11-06",18.290001
"254","2012-11-07",18
"255","2012-11-08",18.02
"256","2012-11-09",17.92
"257","2012-11-12",17.5
"258","2012-11-13",16.809999
"259","2012-11-14",15.98
"260","2012-11-15",16
"261","2012-11-16",16.68
"262","2012-11-19",17.120001
"263","2012-11-20",17.620001
"264","2012-11-21",17.780001
"265","2012-11-23",17.5
"266","2012-11-26",17.83
"267","2012-11-27",17.35
"268","2012-11-28",17.27
"269","2012-11-29",17.209999
"270","2012-11-30",17.1
"271","2012-12-03",16.67
"272","2012-12-04",17.09
"273","2012-12-05",17.200001
"274","2012-12-06",17.200001
"275","2012-12-07",17.25
"276","2012-12-10",17.09
"277","2012-12-11",17
"278","2012-12-12",17.040001
"279","2012-12-13",17.040001
"280","2012-12-14",16.959999
"281","2012-12-17",16.66
"282","2012-12-18",16.76
"283","2012-12-19",16.65
"284","2012-12-20",16.42
"285","2012-12-21",16.879999
"286","2012-12-24",16.42
"287","2012-12-26",16.309999
"288","2012-12-27",15.78
"289","2012-12-28",15.82
"290","2012-12-31",16.77
"291","2013-01-02",16.629999
"292","2013-01-03",16.969999
"293","2013-01-04",16.82
"294","2013-01-07",16.610001
"295","2013-01-08",16.91
"296","2013-01-09",16.66
"297","2013-01-10",16.629999
"298","2013-01-11",16.469999
"299","2013-01-14",16.58
"300","2013-01-15",16.74
"301","2013-01-16",16.65
"302","2013-01-17",16.629999
"303","2013-01-18",16.790001
"304","2013-01-22",17.129999
"305","2013-01-23",17.25
"306","2013-01-24",17.440001
"307","2013-01-25",17.450001
"308","2013-01-28",17.74
"309","2013-01-29",17.75
"310","2013-01-30",17.610001
"311","2013-01-31",17.26
"312","2013-02-01",17.27
"313","2013-02-04",17.030001
"314","2013-02-05",17.120001
"315","2013-02-06",17.18
"316","2013-02-07",17.18
"317","2013-02-08",17.040001
"318","2013-02-11",16.860001
"319","2013-02-12",16.93
"320","2013-02-13",16.799999
"321","2013-02-14",16.700001
"322","2013-02-15",15.81
"323","2013-02-19",15.99
"324","2013-02-20",16.07
"325","2013-02-21",16.5
"326","2013-02-22",16.450001
"327","2013-02-25",16.360001
"328","2013-02-26",15.78
"329","2013-02-27",16.120001
"330","2013-02-28",16.09
"331","2013-03-01",15.89
"332","2013-03-04",15.77
"333","2013-03-05",15.49
"334","2013-03-06",15.5
"335","2013-03-07",15.46
"336","2013-03-08",15.55
"337","2013-03-11",15.75
"338","2013-03-12",15.98
"339","2013-03-13",15.63
"340","2013-03-14",15.87
"341","2013-03-15",15.59
"342","2013-03-18",16.07
"343","2013-03-19",16.030001
"344","2013-03-20",15.8
"345","2013-03-21",15.9
"346","2013-03-22",15.69
"347","2013-03-25",15.56
"348","2013-03-26",15.69
"349","2013-03-27",16.02
"350","2013-03-28",16.02
"351","2013-04-01",16.27
"352","2013-04-02",16.280001
"353","2013-04-03",16.01
"354","2013-04-04",16.09
"355","2013-04-05",16.129999
"356","2013-04-08",16.299999
"357","2013-04-09",16.41
"358","2013-04-10",16.469999
"359","2013-04-11",16.530001
"360","2013-04-12",16.52
"361","2013-04-15",16.299999
"362","2013-04-16",16.190001
"363","2013-04-17",16.120001
"364","2013-04-18",16.389999
"365","2013-04-19",15.87
"366","2013-04-22",15.9
"367","2013-04-23",15.95
"368","2013-04-24",15.77
"369","2013-04-25",15.91
"370","2013-04-26",15.75
"371","2013-04-29",16.09
"372","2013-04-30",16.309999
"373","2013-05-01",16.34
"374","2013-05-02",16.74
"375","2013-05-03",16.610001
"376","2013-05-06",16.700001
"377","2013-05-07",16.629999
"378","2013-05-08",16.76
"379","2013-05-09",16.4
"380","2013-05-10",16.52
"381","2013-05-13",16.629999
"382","2013-05-14",16.68
"383","2013-05-15",16.65
"384","2013-05-16",16.379999
"385","2013-05-17",16.540001
"386","2013-05-20",16.66
"387","2013-05-21",16.42
"388","2013-05-22",16.549999
"389","2013-05-23",16.530001
"390","2013-05-24",16.5
"391","2013-05-28",15.82
"392","2013-05-29",15.94
"393","2013-05-30",15.95
"394","2013-05-31",15.89
"395","2013-06-03",15.9
"396","2013-06-04",16.09
"397","2013-06-05",16.049999
"398","2013-06-06",16
"399","2013-06-07",15.98
"400","2013-06-10",16.18
"401","2013-06-11",16.110001
"402","2013-06-12",16.01
"403","2013-06-13",15.72
"404","2013-06-14",15.96
"405","2013-06-17",15.81
"406","2013-06-18",16.049999
"407","2013-06-19",16.18
"408","2013-06-20",15.95
"409","2013-06-21",16.129999
"410","2013-06-24",15.96
"411","2013-06-25",15.91
"412","2013-06-26",15.91
"413","2013-06-27",15.96
"414","2013-06-28",15.83
"415","2013-07-01",15.75
"416","2013-07-02",15.81
"417","2013-07-03",15.79
"418","2013-07-05",15.55
"419","2013-07-08",15.6
"420","2013-07-09",15.48
"421","2013-07-10",14.96
"422","2013-07-11",14.95
"423","2013-07-12",15.01
"424","2013-07-15",14.8
"425","2013-07-16",14.85
"426","2013-07-17",14.98
"427","2013-07-18",15.04
"428","2013-07-19",15.02
"429","2013-07-22",15.18
"430","2013-07-23",15.29
"431","2013-07-24",15.15
"432","2013-07-25",15.09
"433","2013-07-26",15.14
"434","2013-07-29",15.17
"435","2013-07-30",15.16
"436","2013-07-31",15.45
"437","2013-08-01",15.5
"438","2013-08-02",15.52
"439","2013-08-05",15.55
"440","2013-08-06",15.56
"441","2013-08-07",15.28
"442","2013-08-08",15.14
"443","2013-08-09",15.13
"444","2013-08-12",15.57
"445","2013-08-13",15.41
"446","2013-08-14",15.32
"447","2013-08-15",15.25
"448","2013-08-16",15.27
"449","2013-08-19",15.11
"450","2013-08-20",15.33
"451","2013-08-21",15.21
"452","2013-08-22",15.13
"453","2013-08-23",15.48
"454","2013-08-26",15.56
"455","2013-08-27",15.81
"456","2013-08-28",15.87
"457","2013-08-29",15.68
"458","2013-08-30",15.6
"459","2013-09-03",15.49
"460","2013-09-04",15.46
"461","2013-09-05",15.35
"462","2013-09-06",15.42
"463","2013-09-09",15.3
"464","2013-09-10",15.21
"465","2013-09-11",15.18
"466","2013-09-12",15.23
"467","2013-09-13",15.28
"468","2013-09-16",15.13
"469","2013-09-17",15.25
"470","2013-09-18",15.23
"471","2013-09-19",15.2
"472","2013-09-20",15.14
"473","2013-09-23",15.14
"474","2013-09-24",15.09
"475","2013-09-25",15
"476","2013-09-26",13.85
"477","2013-09-27",12.05
"478","2013-09-30",12.59
"479","2013-10-01",12.72
"480","2013-10-02",12.57
"481","2013-10-03",12.44
"482","2013-10-04",12.54
"483","2013-10-07",12.41
"484","2013-10-08",12.32
"485","2013-10-09",12.42
"486","2013-10-10",12.22
"487","2013-10-11",11.99
"488","2013-10-14",11.87
"489","2013-10-15",11.95
"490","2013-10-16",12.24
"491","2013-10-17",12.56
"492","2013-10-18",12.82
"493","2013-10-21",12.97
"494","2013-10-22",12.92
"495","2013-10-23",13
"496","2013-10-24",13.13
"497","2013-10-25",13.09
"498","2013-10-28",13.23
"499","2013-10-29",13.15
"500","2013-10-30",13.18
"501","2013-10-31",13.21
"502","2013-11-01",12.92
"503","2013-11-04",12.96
"504","2013-11-05",12.9
"505","2013-11-06",12.73
"506","2013-11-07",12.56
"507","2013-11-08",12.5
"508","2013-11-11",12.15
"509","2013-11-12",12.38
"510","2013-11-13",12.26
"511","2013-11-14",12.17
"512","2013-11-15",12.5
"513","2013-11-18",12.32
"514","2013-11-19",12.45
"515","2013-11-20",12.52
"516","2013-11-21",12.51
"517","2013-11-22",12.82
"518","2013-11-25",12.67
"519","2013-11-26",12.83
"520","2013-11-27",13.11
"521","2013-11-29",13.25
"522","2013-12-02",13.22
"523","2013-12-03",13.16
"524","2013-12-04",12.8
"525","2013-12-05",12.8
"526","2013-12-06",12.82
"527","2013-12-09",12.65
"528","2013-12-10",12.44
"529","2013-12-11",12.4
"530","2013-12-12",12.46
"531","2013-12-13",12.3
"532","2013-12-16",12.5
"533","2013-12-17",12.35
"534","2013-12-18",12.38
"535","2013-12-19",12.16
"536","2013-12-20",12.21
"537","2013-12-23",12.3
"538","2013-12-24",12.3
"539","2013-12-26",12.26
"540","2013-12-27",12.02
"541","2013-12-30",12.05
"542","2013-12-31",12.09
"543","2014-01-02",12.06
"544","2014-01-03",12.09
"545","2014-01-06",12.12
"546","2014-01-07",12.09
"547","2014-01-08",12.25
"548","2014-01-09",12.19
"549","2014-01-10",12.2
"550","2014-01-13",12.15
"551","2014-01-14",12.32
"552","2014-01-15",12.43
"553","2014-01-16",12.59
"554","2014-01-17",12.59
"555","2014-01-21",12.87
"556","2014-01-22",13.05
"557","2014-01-23",13.35
"558","2014-01-24",13.08
"559","2014-01-27",13.23
"560","2014-01-28",13.32
"561","2014-01-29",13.18
"562","2014-01-30",13.6
"563","2014-01-31",13.79
"564","2014-02-03",13.95
"565","2014-02-04",13.6
"566","2014-02-05",13.6
"567","2014-02-06",13.8
"568","2014-02-07",13.79
"569","2014-02-10",13.79
"570","2014-02-11",13.81
"571","2014-02-12",13.95
"572","2014-02-13",13.81
"573","2014-02-14",13.78
"574","2014-02-18",13.84
"575","2014-02-19",13.75
"576","2014-02-20",13.65
"577","2014-02-21",13.75
"578","2014-02-24",13.71
"579","2014-02-25",13.78
"580","2014-02-26",12.92
"581","2014-02-27",12.38
"582","2014-02-28",12.44
"583","2014-03-03",12.28
"584","2014-03-04",12.62
"585","2014-03-05",13.23
"586","2014-03-06",13
"587","2014-03-07",13.01
"588","2014-03-10",13.13
"589","2014-03-11",13.15
"590","2014-03-12",12.95
"591","2014-03-13",13.08
"592","2014-03-14",13
"593","2014-03-17",13.08
"594","2014-03-18",13.01
"595","2014-03-19",13.02
"596","2014-03-20",12.91
"597","2014-03-21",12.94
"598","2014-03-24",12.64
"599","2014-03-25",12.75
"600","2014-03-26",12.79
"601","2014-03-27",12.65
"602","2014-03-28",12.62
"603","2014-03-31",12.53
"604","2014-04-01",12.53
"605","2014-04-02",12.44
"606","2014-04-03",12.44
"607","2014-04-04",12.4
"608","2014-04-07",12.32
"609","2014-04-08",12.34
"610","2014-04-09",12.51
"611","2014-04-10",12.47
"612","2014-04-11",12.48
"613","2014-04-14",12.47
"614","2014-04-15",12.35
"615","2014-04-16",12.41
"616","2014-04-17",12.41
"617","2014-04-21",12.34
"618","2014-04-22",12.33
"619","2014-04-23",12.34
"620","2014-04-24",12.3
"621","2014-04-25",12.27
"622","2014-04-28",12.23
"623","2014-04-29",12.31
"624","2014-04-30",12.32
"625","2014-05-01",12.25
"626","2014-05-02",12.21
"627","2014-05-05",12.2
"628","2014-05-06",12.08
"629","2014-05-07",12.03
"630","2014-05-08",11.81
"631","2014-05-09",11.64
"632","2014-05-12",11.74
"633","2014-05-13",11.85
"634","2014-05-14",11.81
"635","2014-05-15",11.63
"636","2014-05-16",11.49
"637","2014-05-19",11.52
"638","2014-05-20",11.62
"639","2014-05-21",12.49
"640","2014-05-22",12.64
"641","2014-05-23",12.82
"642","2014-05-27",12.92
"643","2014-05-28",12.88
"644","2014-05-29",12.73
"645","2014-05-30",12.64
"646","2014-06-02",12.6
"647","2014-06-03",12.7
"648","2014-06-04",12.72
"649","2014-06-05",12.75
"650","2014-06-06",12.8
"651","2014-06-09",12.95
"652","2014-06-10",12.95
"653","2014-06-11",12.82
"654","2014-06-12",13.06
"655","2014-06-13",12.96
"656","2014-06-16",13.07
"657","2014-06-17",13.09
"658","2014-06-18",13.12
"659","2014-06-19",12.86
"660","2014-06-20",12.73
"661","2014-06-23",13.17
"662","2014-06-24",13.41
"663","2014-06-25",13.63
"664","2014-06-26",13.69
"665","2014-06-27",13.62
"666","2014-06-30",13.83
"667","2014-07-01",13.84
"668","2014-07-02",14.02
"669","2014-07-03",14.01
"670","2014-07-07",14.1
"671","2014-07-08",13.74
"672","2014-07-09",13.75
"673","2014-07-10",13.56
"674","2014-07-11",13.34
"675","2014-07-14",13.55
"676","2014-07-15",13.64
"677","2014-07-16",13.73
"678","2014-07-17",13.82
"679","2014-07-18",13.98
"680","2014-07-21",14.09
"681","2014-07-22",14.56
"682","2014-07-23",14.33
"683","2014-07-24",14.42
"684","2014-07-25",14.3
"685","2014-07-28",13.98
"686","2014-07-29",13.87
"687","2014-07-30",13.77
"688","2014-07-31",13.55
"689","2014-08-01",13.41
"690","2014-08-04",13.51
"691","2014-08-05",13.55
"692","2014-08-06",13.6
"693","2014-08-07",13.58
"694","2014-08-08",13.61
"695","2014-08-11",13.7
"696","2014-08-12",13.7
"697","2014-08-13",13.63
"698","2014-08-14",13.68
"699","2014-08-15",13.71
"700","2014-08-18",13.81
"701","2014-08-19",13.34
"702","2014-08-20",13.28
"703","2014-08-21",13.27
"704","2014-08-22",13.35
"705","2014-08-25",13.42
"706","2014-08-26",13.23
"707","2014-08-27",13.15
"708","2014-08-28",13.25
"709","2014-08-29",13.17
"710","2014-09-02",13.05
"711","2014-09-03",12.92
"712","2014-09-04",12.57
"713","2014-09-05",12.4
"714","2014-09-08",12.16
"715","2014-09-09",12.66
"716","2014-09-10",12.59
"717","2014-09-11",12.44
"718","2014-09-12",12.53
"719","2014-09-15",12.12
"720","2014-09-16",12.17
"721","2014-09-17",12.2
"722","2014-09-18",12.15
"723","2014-09-19",11.95
"724","2014-09-22",11.67
"725","2014-09-23",11.81
"726","2014-09-24",11.78
"727","2014-09-25",11.26
"728","2014-09-26",11.64
"729","2014-09-29",11.51
"730","2014-09-30",11.3
"731","2014-10-01",11.39
"732","2014-10-02",11.52
"733","2014-10-03",11.61
"734","2014-10-06",11.46
"735","2014-10-07",11.28
"736","2014-10-08",11.01
"737","2014-10-09",10.52
"738","2014-10-10",10.25
"739","2014-10-13",9.52
"740","2014-10-14",9.11
"741","2014-10-15",8.91
"742","2014-10-16",9.51
"743","2014-10-17",9.13
"744","2014-10-20",9.49
"745","2014-10-21",9.97
"746","2014-10-22",9.75
"747","2014-10-23",9.23
"748","2014-10-24",9.07
"749","2014-10-27",8.74
"750","2014-10-28",8.79
"751","2014-10-29",8.81
"752","2014-10-30",8.64
"753","2014-10-31",8.81
"754","2014-11-03",8.49
"755","2014-11-04",8.23
"756","2014-11-05",8.14
"757","2014-11-06",8.1
"758","2014-11-07",8.27
"759","2014-11-10",8.29
"760","2014-11-11",8.51
"761","2014-11-12",8.86
"762","2014-11-13",8.46
"763","2014-11-14",8.38
"764","2014-11-17",8.21
"765","2014-11-18",7.94
"766","2014-11-19",7.79
"767","2014-11-20",7.92
"768","2014-11-21",7.94
"769","2014-11-24",7.86
"770","2014-11-25",7.51
"771","2014-11-26",7.55
"772","2014-11-28",7.06
"773","2014-12-01",6.96
"774","2014-12-02",6.99
"775","2014-12-03",6.69
"776","2014-12-04",6.5
"777","2014-12-05",6.16
"778","2014-12-08",5.5
"779","2014-12-09",5.82
"780","2014-12-10",5.53
"781","2014-12-11",5.25
"782","2014-12-12",5.19
"783","2014-12-15",4.82
"784","2014-12-16",5.13
"785","2014-12-17",6.19
"786","2014-12-18",5.31
"787","2014-12-19",5.38
"788","2014-12-22",4.89
"789","2014-12-23",4.89
"790","2014-12-24",4.84
"791","2014-12-26",4.74
"792","2014-12-29",4.58
"793","2014-12-30",4.74
"794","2014-12-31",4.82
"795","2015-01-02",5.32
"796","2015-01-05",4.99
"797","2015-01-06",5.05
"798","2015-01-07",5.08
"799","2015-01-08",5.51
"800","2015-01-09",5.28
"801","2015-01-12",5.07
"802","2015-01-13",4.95
"803","2015-01-14",5.01
"804","2015-01-15",4.89
"805","2015-01-16",5.09
"806","2015-01-20",4.87
"807","2015-01-21",4.98
"808","2015-01-22",5.02
"809","2015-01-23",5.03
"810","2015-01-26",4.98
"811","2015-01-27",4.95
"812","2015-01-28",4.72
"813","2015-01-29",4.67
"814","2015-01-30",4.72
"815","2015-02-02",4.77
"816","2015-02-03",4.84
"817","2015-02-04",4.99
"818","2015-02-05",5.18
"819","2015-02-06",5.2
"820","2015-02-09",5.06
"821","2015-02-10",5.01
"822","2015-02-11",4.93
"823","2015-02-12",4.96
"824","2015-02-13",4.94
"825","2015-02-17",4.9
"826","2015-02-18",4.81
"827","2015-02-19",4.8
"828","2015-02-20",4.84
"829","2015-02-23",4.93
"830","2015-02-24",4.85
"831","2015-02-25",4.93
"832","2015-02-26",4.9
"833","2015-02-27",4.88
"834","2015-03-02",4.86
"835","2015-03-03",4.9
"836","2015-03-04",4.9
"837","2015-03-05",4.89
"838","2015-03-06",4.86
"839","2015-03-09",4.62
"840","2015-03-10",4.69
"841","2015-03-11",4.57
"842","2015-03-12",4.53
"843","2015-03-13",4.41
"844","2015-03-16",4.16
"845","2015-03-17",4.04
"846","2015-03-18",4.07
"847","2015-03-19",3.95
"848","2015-03-20",3.93
"849","2015-03-23",4.04
"850","2015-03-24",4
"851","2015-03-25",4.06
"852","2015-03-26",4.14
"853","2015-03-27",4.19
"854","2015-03-30",4.13
"855","2015-03-31",4.1
"856","2015-04-01",4.23
"857","2015-04-02",4.24
"858","2015-04-06",4.42
"859","2015-04-07",4.58
"860","2015-04-08",4.58
"861","2015-04-09",4.91
"862","2015-04-10",5
"863","2015-04-13",5.1
"864","2015-04-14",5.1
"865","2015-04-15",5.15
"866","2015-04-16",5.15
"867","2015-04-17",5.09
"868","2015-04-20",5.01
"869","2015-04-21",5.05
"870","2015-04-22",4.95
"871","2015-04-23",4.97
"872","2015-04-24",4.84
"873","2015-04-27",4.96
"874","2015-04-28",4.66
"875","2015-04-29",4.94
"876","2015-04-30",4.91
"877","2015-05-01",4.94
"878","2015-05-04",4.77
"879","2015-05-05",4.97
"880","2015-05-06",5.02
"881","2015-05-07",5.04
"882","2015-05-08",4.87
"883","2015-05-11",4.68
"884","2015-05-12",4.61
"885","2015-05-13",4.84
"886","2015-05-14",4.67
"887","2015-05-15",4.77
"888","2015-05-18",4.76
"889","2015-05-19",4.54
"890","2015-05-20",4.67
"891","2015-05-21",4.86
"892","2015-05-22",4.82
"893","2015-05-26",4.5
"894","2015-05-27",4.59
"895","2015-05-28",4.48
"896","2015-05-29",4.59
"897","2015-06-01",4.62
"898","2015-06-02",4.54
"899","2015-06-03",4.45
"900","2015-06-04",4.47
"901","2015-06-05",4.51
"902","2015-06-08",4.47
"903","2015-06-09",4.34
"904","2015-06-10",4.58
"905","2015-06-11",4.43
"906","2015-06-12",4.51
"907","2015-06-15",4.48
"908","2015-06-16",4.48
"909","2015-06-17",4.49
"910","2015-06-18",4.48
"911","2015-06-19",4.5
"912","2015-06-22",4.6
"913","2015-06-23",4.57
"914","2015-06-24",4.39
"915","2015-06-25",4.27
"916","2015-06-26",4.2
"917","2015-06-29",4.27
"918","2015-06-30",4.19
"919","2015-07-01",4.17
"920","2015-07-02",4.18
"921","2015-07-06",4.17
"922","2015-07-07",4.05
"923","2015-07-08",4.2
"924","2015-07-09",4.12
"925","2015-07-10",4.14
"926","2015-07-13",4.03
"927","2015-07-14",4.03
"928","2015-07-15",3.98
"929","2015-07-16",3.88
"930","2015-07-17",3.81
"931","2015-07-20",3.64
"932","2015-07-21",3.66
"933","2015-07-22",3.74
"934","2015-07-23",3.53
"935","2015-07-24",3.43
"936","2015-07-27",3.3
"937","2015-07-28",3.43
"938","2015-07-29",3.4
"939","2015-07-30",3.43
"940","2015-07-31",3.37
"941","2015-08-03",3.28
"942","2015-08-04",3.21
"943","2015-08-05",3.1
"944","2015-08-06",3.11
"945","2015-08-07",3.04
"946","2015-08-10",3.05
"947","2015-08-11",2.86
"948","2015-08-12",2.76
"949","2015-08-13",2.83
"950","2015-08-14",2.62
"951","2015-08-17",2.64
"952","2015-08-18",2.55
"953","2015-08-19",2.56
"954","2015-08-20",2.55
"955","2015-08-21",2.58
"956","2015-08-24",2.53
"957","2015-08-25",2.62
"958","2015-08-26",2.64
"959","2015-08-27",2.77
"960","2015-08-28",2.92
"961","2015-08-31",2.99
"962","2015-09-01",2.99
"963","2015-09-02",2.82
"964","2015-09-03",2.97
"965","2015-09-04",3.03
"966","2015-09-08",3.02
"967","2015-09-09",3.02
"968","2015-09-10",3.04
"969","2015-09-11",2.83
"970","2015-09-14",2.77
"971","2015-09-15",2.72
"972","2015-09-16",2.73
"973","2015-09-17",2.77
"974","2015-09-18",2.8
"975","2015-09-21",2.91
"976","2015-09-22",2.81
"977","2015-09-23",2.77
"978","2015-09-24",2.78
"979","2015-09-25",2.79
"980","2015-09-28",2.8
"981","2015-09-29",2.69
"982","2015-09-30",2.65
"983","2015-10-01",2.64
"984","2015-10-02",2.66
"985","2015-10-05",2.64
"986","2015-10-06",2.74
"987","2015-10-07",2.79
"988","2015-10-08",2.79
"989","2015-10-09",2.79
