"","date","RL"
"401","2008-08-05",61.5
"402","2008-08-06",65.860001
"403","2008-08-07",67.07
"404","2008-08-08",71.230003
"405","2008-08-11",71.889999
"406","2008-08-12",70.650002
"407","2008-08-13",69.75
"408","2008-08-14",73.050003
"409","2008-08-15",75.010002
"410","2008-08-18",73.830002
"411","2008-08-19",72.849998
"412","2008-08-20",72.949997
"413","2008-08-21",72.940002
"414","2008-08-22",73.970001
"415","2008-08-25",71.980003
"416","2008-08-26",72.339996
"417","2008-08-27",73.029999
"418","2008-08-28",75.57
"419","2008-08-29",75.879997
"420","2008-09-02",75.900002
"421","2008-09-03",76.529999
"422","2008-09-04",73.730003
"423","2008-09-05",73.910004
"424","2008-09-08",75.889999
"425","2008-09-09",74.169998
"426","2008-09-10",73.650002
"427","2008-09-11",74.389999
"428","2008-09-12",73.279999
"429","2008-09-15",70.690002
"430","2008-09-16",73.190002
"431","2008-09-17",68.93
"432","2008-09-18",70.410004
"433","2008-09-19",71.459999
"434","2008-09-22",67.790001
"435","2008-09-23",68.120003
"436","2008-09-24",68.199997
"437","2008-09-25",70.589996
"438","2008-09-26",71.879997
"439","2008-09-29",65.800003
"440","2008-09-30",66.639999
"441","2008-10-01",65.480003
"442","2008-10-02",61.360001
"443","2008-10-03",57.990002
"444","2008-10-06",56.330002
"445","2008-10-07",54.150002
"446","2008-10-08",51.400002
"447","2008-10-09",47.549999
"448","2008-10-10",49.549999
"449","2008-10-13",54.650002
"450","2008-10-14",51.57
"451","2008-10-15",44.189999
"452","2008-10-16",47.34
"453","2008-10-17",46.799999
"454","2008-10-20",48.77
"455","2008-10-21",47.5
"456","2008-10-22",44.009998
"457","2008-10-23",42.389999
"458","2008-10-24",39.650002
"459","2008-10-27",38.93
"460","2008-10-28",43.619999
"461","2008-10-29",42.169998
"462","2008-10-30",44.290001
"463","2008-10-31",47.169998
"464","2008-11-03",47.549999
"465","2008-11-04",49.509998
"466","2008-11-05",48
"467","2008-11-06",45.91
"468","2008-11-07",45.799999
"469","2008-11-10",42.75
"470","2008-11-11",39.720001
"471","2008-11-12",39.720001
"472","2008-11-13",43.98
"473","2008-11-14",42.150002
"474","2008-11-17",40.150002
"475","2008-11-18",36.310001
"476","2008-11-19",32.799999
"477","2008-11-20",32.66
"478","2008-11-21",36.040001
"479","2008-11-24",40.830002
"480","2008-11-25",39.330002
"481","2008-11-26",43.23
"482","2008-11-28",43.200001
"483","2008-12-01",39.150002
"484","2008-12-02",40.709999
"485","2008-12-03",44.529999
"486","2008-12-04",45.080002
"487","2008-12-05",48.560001
"488","2008-12-08",49
"489","2008-12-09",46.16
"490","2008-12-10",46.439999
"491","2008-12-11",43.43
"492","2008-12-12",44.290001
"493","2008-12-15",42.740002
"494","2008-12-16",47.119999
"495","2008-12-17",47.450001
"496","2008-12-18",47.48
"497","2008-12-19",46.73
"498","2008-12-22",43.150002
"499","2008-12-23",42.779999
"500","2008-12-24",42.77
"501","2008-12-26",43.549999
"502","2008-12-29",42.200001
"503","2008-12-30",44.610001
"504","2008-12-31",45.41
"505","2009-01-02",47.43
"506","2009-01-05",47.52
"507","2009-01-06",47.299999
"508","2009-01-07",46.060001
"509","2009-01-08",45.330002
"510","2009-01-09",41.740002
"511","2009-01-12",40.779999
"512","2009-01-13",41.02
"513","2009-01-14",39.959999
"514","2009-01-15",40.389999
"515","2009-01-16",41.130001
"516","2009-01-20",37.25
"517","2009-01-21",38.310001
"518","2009-01-22",38.439999
"519","2009-01-23",38.060001
"520","2009-01-26",39.98
"521","2009-01-27",40.619999
"522","2009-01-28",43.209999
"523","2009-01-29",40.450001
"524","2009-01-30",41.029999
"525","2009-02-02",38.869999
"526","2009-02-03",39.700001
"527","2009-02-04",38.630001
"528","2009-02-05",40.369999
"529","2009-02-06",42.009998
"530","2009-02-09",40.139999
"531","2009-02-10",38.91
"532","2009-02-11",38.27
"533","2009-02-12",38.290001
"534","2009-02-13",37.27
"535","2009-02-17",35.970001
"536","2009-02-18",36.119999
"537","2009-02-19",35.939999
"538","2009-02-20",35.560001
"539","2009-02-23",33.82
"540","2009-02-24",35.950001
"541","2009-02-25",35.48
"542","2009-02-26",33.880001
"543","2009-02-27",34.470001
"544","2009-03-02",32.849998
"545","2009-03-03",32.27
"546","2009-03-04",34.009998
"547","2009-03-05",32.389999
"548","2009-03-06",32.540001
"549","2009-03-09",31.940001
"550","2009-03-10",34.82
"551","2009-03-11",35.549999
"552","2009-03-12",35.959999
"553","2009-03-13",36.73
"554","2009-03-16",35.880001
"555","2009-03-17",37.52
"556","2009-03-18",40.169998
"557","2009-03-19",39.490002
"558","2009-03-20",37.799999
"559","2009-03-23",40.990002
"560","2009-03-24",41.18
"561","2009-03-25",42.27
"562","2009-03-26",44.619999
"563","2009-03-27",44.279999
"564","2009-03-30",42.57
"565","2009-03-31",42.25
"566","2009-04-01",43.029999
"567","2009-04-02",46.080002
"568","2009-04-03",47.220001
"569","2009-04-06",45.060001
"570","2009-04-07",42.810001
"571","2009-04-08",45.259998
"572","2009-04-09",48.73
"573","2009-04-13",51.509998
"574","2009-04-14",50.099998
"575","2009-04-15",49.200001
"576","2009-04-16",49.84
"577","2009-04-17",51.09
"578","2009-04-20",47.52
"579","2009-04-21",49.779999
"580","2009-04-22",53.369999
"581","2009-04-23",51.68
"582","2009-04-24",53.68
"583","2009-04-27",52.27
"584","2009-04-28",53.09
"585","2009-04-29",52.720001
"586","2009-04-30",53.84
"587","2009-05-01",53.950001
"588","2009-05-04",53.360001
"589","2009-05-05",54.48
"590","2009-05-06",53.900002
"591","2009-05-07",52
"592","2009-05-08",51.599998
"593","2009-05-11",49.380001
"594","2009-05-12",48.919998
"595","2009-05-13",45.470001
"596","2009-05-14",46.139999
"597","2009-05-15",46.73
"598","2009-05-18",49.860001
"599","2009-05-19",50.52
"600","2009-05-20",50.040001
"601","2009-05-21",48.950001
"602","2009-05-22",50.02
"603","2009-05-26",54.380001
"604","2009-05-27",54.029999
"605","2009-05-28",53.16
"606","2009-05-29",53.82
"607","2009-06-01",58.580002
"608","2009-06-02",58.599998
"609","2009-06-03",58.549999
"610","2009-06-04",56.860001
"611","2009-06-05",56.389999
"612","2009-06-08",55.860001
"613","2009-06-09",56.630001
"614","2009-06-10",55.93
"615","2009-06-11",54.52
"616","2009-06-12",53.450001
"617","2009-06-15",54.099998
"618","2009-06-16",51.98
"619","2009-06-17",51.23
"620","2009-06-18",50.82
"621","2009-06-19",52.279999
"622","2009-06-22",51.119999
"623","2009-06-23",49.91
"624","2009-06-24",50.990002
"625","2009-06-25",54.189999
"626","2009-06-26",53.830002
"627","2009-06-29",54.130001
"628","2009-06-30",53.540001
"629","2009-07-01",53.639999
"630","2009-07-02",51.599998
"631","2009-07-06",50.580002
"632","2009-07-07",49.360001
"633","2009-07-08",50.580002
"634","2009-07-09",50.240002
"635","2009-07-10",50.540001
"636","2009-07-13",51.119999
"637","2009-07-14",52.139999
"638","2009-07-15",54.279999
"639","2009-07-16",54.970001
"640","2009-07-17",55.529999
"641","2009-07-20",56.43
"642","2009-07-21",57.049999
"643","2009-07-22",58.130001
"644","2009-07-23",61.220001
"645","2009-07-24",61.52
"646","2009-07-27",62.02
"647","2009-07-28",61.529999
"648","2009-07-29",61.41
"649","2009-07-30",63.049999
"650","2009-07-31",63.049999
"651","2009-08-03",64.580002
"652","2009-08-04",63.790001
"653","2009-08-05",68.309998
"654","2009-08-06",68.809998
"655","2009-08-07",71.089996
"656","2009-08-10",68.239998
"657","2009-08-11",68.68
"658","2009-08-12",68.410004
"659","2009-08-13",66.940002
"660","2009-08-14",65.459999
"661","2009-08-17",64.379997
"662","2009-08-18",66.779999
"663","2009-08-19",67.160004
"664","2009-08-20",67
"665","2009-08-21",67.029999
"666","2009-08-24",66.220001
"667","2009-08-25",67.529999
"668","2009-08-26",68.169998
"669","2009-08-27",69.129997
"670","2009-08-28",68.720001
"671","2009-08-31",66.379997
"672","2009-09-01",64.669998
"673","2009-09-02",64.160004
"674","2009-09-03",65.940002
"675","2009-09-04",66.75
"676","2009-09-08",68.669998
"677","2009-09-09",69.239998
"678","2009-09-10",69.110001
"679","2009-09-11",69.5
"680","2009-09-14",69.480003
"681","2009-09-15",69.610001
"682","2009-09-16",74.43
"683","2009-09-17",75.519997
"684","2009-09-18",75.5
"685","2009-09-21",76.339996
"686","2009-09-22",77.400002
"687","2009-09-23",75.650002
"688","2009-09-24",73.620003
"689","2009-09-25",72.220001
"690","2009-09-28",74.230003
"691","2009-09-29",77.379997
"692","2009-09-30",76.620003
"693","2009-10-01",73.809998
"694","2009-10-02",73.279999
"695","2009-10-05",75.75
"696","2009-10-06",74.82
"697","2009-10-07",75.25
"698","2009-10-08",75.599998
"699","2009-10-09",76.209999
"700","2009-10-12",74.940002
"701","2009-10-13",76.029999
"702","2009-10-14",77.910004
"703","2009-10-15",77.699997
"704","2009-10-16",76.910004
"705","2009-10-19",79.099998
"706","2009-10-20",78.220001
"707","2009-10-21",75.949997
"708","2009-10-22",78.800003
"709","2009-10-23",78.050003
"710","2009-10-26",78.290001
"711","2009-10-27",74.93
"712","2009-10-28",71.82
"713","2009-10-29",75.940002
"714","2009-10-30",74.419998
"715","2009-11-02",76.709999
"716","2009-11-03",78.470001
"717","2009-11-04",75.300003
"718","2009-11-05",77.720001
"719","2009-11-06",77.989998
"720","2009-11-09",81.68
"721","2009-11-10",80.639999
"722","2009-11-11",81.510002
"723","2009-11-12",79.120003
"724","2009-11-13",80.839996
"725","2009-11-16",81.790001
"726","2009-11-17",80.279999
"727","2009-11-18",79.459999
"728","2009-11-19",78.709999
"729","2009-11-20",78.57
"730","2009-11-23",78.910004
"731","2009-11-24",77.620003
"732","2009-11-25",79.160004
"733","2009-11-27",77.110001
"734","2009-11-30",76.849998
"735","2009-12-01",78.800003
"736","2009-12-02",81.18
"737","2009-12-03",80.18
"738","2009-12-04",81.559998
"739","2009-12-07",80.25
"740","2009-12-08",79.309998
"741","2009-12-09",79.160004
"742","2009-12-10",80.120003
"743","2009-12-11",81.199997
"744","2009-12-14",81.870003
"745","2009-12-15",79.940002
"746","2009-12-16",79.830002
"747","2009-12-17",78.919998
"748","2009-12-18",79.709999
"749","2009-12-21",81.050003
"750","2009-12-22",81.379997
"751","2009-12-23",81.889999
"752","2009-12-24",82.410004
"753","2009-12-28",82.059998
"754","2009-12-29",82.410004
"755","2009-12-30",82.540001
"756","2009-12-31",80.980003
"757","2010-01-04",81.559998
"758","2010-01-05",84.760002
"759","2010-01-06",84.120003
"760","2010-01-07",85.739998
"761","2010-01-08",86.370003
"762","2010-01-11",85.559998
"763","2010-01-12",83.82
"764","2010-01-13",85.699997
"765","2010-01-14",85.110001
"766","2010-01-15",83.830002
"767","2010-01-19",84.769997
"768","2010-01-20",86.400002
"769","2010-01-21",84.480003
"770","2010-01-22",82.040001
"771","2010-01-25",82.769997
"772","2010-01-26",82.57
"773","2010-01-27",83.010002
"774","2010-01-28",81.919998
"775","2010-01-29",82
"776","2010-02-01",83.139999
"777","2010-02-02",85.669998
"778","2010-02-03",78.510002
"779","2010-02-04",77.139999
"780","2010-02-05",76.650002
"781","2010-02-08",77.629997
"782","2010-02-09",78.589996
"783","2010-02-10",77.989998
"784","2010-02-11",79.029999
"785","2010-02-12",78.690002
"786","2010-02-16",79.720001
"787","2010-02-17",80.300003
"788","2010-02-18",80.57
"789","2010-02-19",80.599998
"790","2010-02-22",81.309998
"791","2010-02-23",80.279999
"792","2010-02-24",80.150002
"793","2010-02-25",79.639999
"794","2010-02-26",79.93
"795","2010-03-01",80.760002
"796","2010-03-02",80.629997
"797","2010-03-03",80.349998
"798","2010-03-04",80.989998
"799","2010-03-05",82.629997
"800","2010-03-08",82.779999
"801","2010-03-09",82.93
"802","2010-03-10",82.349998
"803","2010-03-11",82.669998
"804","2010-03-12",82.160004
"805","2010-03-15",81.120003
"806","2010-03-16",81.370003
"807","2010-03-17",81.989998
"808","2010-03-18",83.32
"809","2010-03-19",82.860001
"810","2010-03-22",83.860001
"811","2010-03-23",84.900002
"812","2010-03-24",84.720001
"813","2010-03-25",84.650002
"814","2010-03-26",86.07
"815","2010-03-29",85.690002
"816","2010-03-30",85.769997
"817","2010-03-31",85.040001
"818","2010-04-01",86.529999
"819","2010-04-05",88.139999
"820","2010-04-06",88.089996
"821","2010-04-07",88.860001
"822","2010-04-08",88.839996
"823","2010-04-09",89.730003
"824","2010-04-12",89.470001
"825","2010-04-13",90.389999
"826","2010-04-14",91.18
"827","2010-04-15",90.620003
"828","2010-04-16",90.010002
"829","2010-04-19",90.760002
"830","2010-04-20",91.360001
"831","2010-04-21",92.900002
"832","2010-04-22",94.940002
"833","2010-04-23",95
"834","2010-04-26",94.489998
"835","2010-04-27",92.019997
"836","2010-04-28",92.349998
"837","2010-04-29",93.849998
"838","2010-04-30",89.900002
"839","2010-05-03",92.370003
"840","2010-05-04",90.650002
"841","2010-05-05",89.410004
"842","2010-05-06",85.279999
"843","2010-05-07",82.739998
"844","2010-05-10",89.589996
"845","2010-05-11",89.029999
"846","2010-05-12",91.919998
"847","2010-05-13",90.18
"848","2010-05-14",89.32
"849","2010-05-17",86.980003
"850","2010-05-18",85.779999
"851","2010-05-19",88.099998
"852","2010-05-20",85.010002
"853","2010-05-21",84.269997
"854","2010-05-24",84.919998
"855","2010-05-25",85.599998
"856","2010-05-26",85.230003
"857","2010-05-27",88.279999
"858","2010-05-28",86.860001
"859","2010-06-01",84.550003
"860","2010-06-02",85.839996
"861","2010-06-03",86.339996
"862","2010-06-04",81.779999
"863","2010-06-07",78.599998
"864","2010-06-08",79.410004
"865","2010-06-09",80.269997
"866","2010-06-10",83.199997
"867","2010-06-11",83.449997
"868","2010-06-14",84.169998
"869","2010-06-15",82.440002
"870","2010-06-16",80.120003
"871","2010-06-17",80.849998
"872","2010-06-18",80.449997
"873","2010-06-21",79.879997
"874","2010-06-22",78.18
"875","2010-06-23",78.830002
"876","2010-06-24",76.519997
"877","2010-06-25",77.269997
"878","2010-06-28",77.040001
"879","2010-06-29",73.400002
"880","2010-06-30",72.959999
"881","2010-07-01",73.949997
"882","2010-07-02",73.120003
"883","2010-07-06",71.93
"884","2010-07-07",74.959999
"885","2010-07-08",77.220001
"886","2010-07-09",77.160004
"887","2010-07-12",76.120003
"888","2010-07-13",77.68
"889","2010-07-14",77.190002
"890","2010-07-15",77.18
"891","2010-07-16",73.900002
"892","2010-07-19",72.900002
"893","2010-07-20",74.389999
"894","2010-07-21",73.309998
"895","2010-07-22",76.470001
"896","2010-07-23",79.220001
"897","2010-07-26",81.970001
"898","2010-07-27",80.120003
"899","2010-07-28",78.529999
"900","2010-07-29",78.300003
"901","2010-07-30",79.010002
"902","2010-08-02",81.639999
"903","2010-08-03",79.309998
"904","2010-08-04",85.470001
"905","2010-08-05",84.290001
"906","2010-08-06",85.790001
"907","2010-08-09",86.550003
"908","2010-08-10",84.82
"909","2010-08-11",81.769997
"910","2010-08-12",81.370003
"911","2010-08-13",80.360001
"912","2010-08-16",79.779999
"913","2010-08-17",82.459999
"914","2010-08-18",83.139999
"915","2010-08-19",82.720001
"916","2010-08-20",83.040001
"917","2010-08-23",82.910004
"918","2010-08-24",80.550003
"919","2010-08-25",81.349998
"920","2010-08-26",77.139999
"921","2010-08-27",78.220001
"922","2010-08-30",75.459999
"923","2010-08-31",75.739998
"924","2010-09-01",78.839996
"925","2010-09-02",79.910004
"926","2010-09-03",81.089996
"927","2010-09-07",80.190002
"928","2010-09-08",81.379997
"929","2010-09-09",81.459999
"930","2010-09-10",81.540001
"931","2010-09-13",83.330002
"932","2010-09-14",85.099998
"933","2010-09-15",85.830002
"934","2010-09-16",86.389999
"935","2010-09-17",87.669998
"936","2010-09-20",89.82
"937","2010-09-21",89.190002
"938","2010-09-22",87.830002
"939","2010-09-23",86.040001
"940","2010-09-24",89.260002
"941","2010-09-27",89
"942","2010-09-28",91.089996
"943","2010-09-29",90.089996
"944","2010-09-30",89.860001
"945","2010-10-01",90.309998
"946","2010-10-04",91.25
