"","date","BSRR"
"138","2007-07-20",27.75
"139","2007-07-23",27.82
"140","2007-07-24",27.74
"141","2007-07-25",27.700001
"142","2007-07-26",27.33
"143","2007-07-27",25.959999
"144","2007-07-30",27.280001
"145","2007-07-31",26.85
"146","2007-08-01",27.75
"147","2007-08-02",27.379999
"148","2007-08-03",25.74
"149","2007-08-06",26.549999
"150","2007-08-07",26.59
"151","2007-08-08",26.48
"152","2007-08-09",26.51
"153","2007-08-10",27.75
"154","2007-08-13",26.790001
"155","2007-08-14",26.98
"156","2007-08-15",27.040001
"157","2007-08-16",27.540001
"158","2007-08-17",27.799999
"159","2007-08-20",28.66
"160","2007-08-21",28.73
"161","2007-08-22",30.6
"162","2007-08-23",29.74
"163","2007-08-24",30.17
"164","2007-08-27",29.719999
"165","2007-08-28",28.709999
"166","2007-08-29",29.18
"167","2007-08-30",28.77
"168","2007-08-31",28.799999
"169","2007-09-04",28.360001
"170","2007-09-05",28.110001
"171","2007-09-06",28.25
"172","2007-09-07",27.77
"173","2007-09-10",27.82
"174","2007-09-11",28.48
"175","2007-09-12",28.120001
"176","2007-09-13",28.450001
"177","2007-09-14",28.379999
"178","2007-09-17",28.51
"179","2007-09-18",30
"180","2007-09-19",30.15
"181","2007-09-20",29.969999
"182","2007-09-21",29.48
"183","2007-09-24",29.09
"184","2007-09-25",29.02
"185","2007-09-26",29.559999
"186","2007-09-27",29.5
"187","2007-09-28",28.66
"188","2007-10-01",29.68
"189","2007-10-02",29.73
"190","2007-10-03",29.559999
"191","2007-10-04",29.85
"192","2007-10-05",31.59
"193","2007-10-08",31.26
"194","2007-10-09",31.059999
"195","2007-10-10",31.74
"196","2007-10-11",30.959999
"197","2007-10-12",31.18
"198","2007-10-15",29.84
"199","2007-10-16",30.08
"200","2007-10-17",29.74
"201","2007-10-18",29.690001
"202","2007-10-19",27.9
"203","2007-10-22",27.66
"204","2007-10-23",27.16
"205","2007-10-24",27.08
"206","2007-10-25",27.459999
"207","2007-10-26",27.049999
"208","2007-10-29",26.93
"209","2007-10-30",26.809999
"210","2007-10-31",27.18
"211","2007-11-01",26.43
"212","2007-11-02",26.65
"213","2007-11-05",26.379999
"214","2007-11-06",26.27
"215","2007-11-07",25.41
"216","2007-11-08",25.51
"217","2007-11-09",25.690001
"218","2007-11-12",26.4
"219","2007-11-13",27
"220","2007-11-14",27
"221","2007-11-15",25.969999
"222","2007-11-16",26.540001
"223","2007-11-19",24.9
"224","2007-11-20",26.01
"225","2007-11-21",25.4
"226","2007-11-23",26.290001
"227","2007-11-26",25.459999
"228","2007-11-27",25.360001
"229","2007-11-28",26.6
"230","2007-11-29",25.620001
"231","2007-11-30",24.959999
"232","2007-12-03",24.5
"233","2007-12-04",24.51
"234","2007-12-05",25.469999
"235","2007-12-06",25.209999
"236","2007-12-07",24.719999
"237","2007-12-10",25.290001
"238","2007-12-11",24.6
"239","2007-12-12",24.780001
"240","2007-12-13",25.620001
"241","2007-12-14",25.01
"242","2007-12-17",25.17
"243","2007-12-18",26.51
"244","2007-12-19",25.66
"245","2007-12-20",25.74
"246","2007-12-21",26.610001
"247","2007-12-24",26.120001
"248","2007-12-26",26.860001
"249","2007-12-27",26.15
"250","2007-12-28",25.059999
"251","2007-12-31",24.889999
"252","2008-01-02",24.01
"253","2008-01-03",23.75
"254","2008-01-04",22.549999
"255","2008-01-07",23.549999
"256","2008-01-08",22.959999
"257","2008-01-09",23.99
"258","2008-01-10",24.65
"259","2008-01-11",23.59
"260","2008-01-14",23.34
"261","2008-01-15",23.389999
"262","2008-01-16",23.59
"263","2008-01-17",22.9
"264","2008-01-18",22.370001
"265","2008-01-22",23.629999
"266","2008-01-23",23.450001
"267","2008-01-24",22.879999
"268","2008-01-25",22.969999
"269","2008-01-28",23.25
"270","2008-01-29",23.129999
"271","2008-01-30",23.16
"272","2008-01-31",23.34
"273","2008-02-01",23.799999
"274","2008-02-04",23.309999
"275","2008-02-05",23.030001
"276","2008-02-06",23.51
"277","2008-02-07",24.129999
"278","2008-02-08",23.25
"279","2008-02-11",23.66
"280","2008-02-12",23.620001
"281","2008-02-13",24.35
"282","2008-02-14",23.5
"283","2008-02-15",23.690001
"284","2008-02-19",23.799999
"285","2008-02-20",23.75
"286","2008-02-21",23.41
"287","2008-02-22",23.73
"288","2008-02-25",23.709999
"289","2008-02-26",23.67
"290","2008-02-27",23.440001
"291","2008-02-28",23.01
"292","2008-02-29",22.370001
"293","2008-03-03",22.84
"294","2008-03-04",22.92
"295","2008-03-05",22.549999
"296","2008-03-06",21.26
"297","2008-03-07",20.65
"298","2008-03-10",20.360001
"299","2008-03-11",20.700001
"300","2008-03-12",20.389999
"301","2008-03-13",20.540001
"302","2008-03-14",19.84
"303","2008-03-17",18.43
"304","2008-03-18",20.26
"305","2008-03-19",20.18
"306","2008-03-20",23.959999
"307","2008-03-24",24.5
"308","2008-03-25",24
"309","2008-03-26",23.809999
"310","2008-03-27",23.92
"311","2008-03-28",23.02
"312","2008-03-31",21.610001
"313","2008-04-01",22.82
"314","2008-04-02",21.93
"315","2008-04-03",21.950001
"316","2008-04-04",20.639999
"317","2008-04-07",20.32
"318","2008-04-08",20.58
"319","2008-04-09",19.43
"320","2008-04-10",19.35
"321","2008-04-11",18.620001
"322","2008-04-14",18.5
"323","2008-04-15",19.5
"324","2008-04-16",21.1
"325","2008-04-17",20.76
"326","2008-04-18",20.360001
"327","2008-04-21",19.32
"328","2008-04-22",19.860001
"329","2008-04-23",20.57
"330","2008-04-24",21.33
"331","2008-04-25",22.35
"332","2008-04-28",22.690001
"333","2008-04-29",22.57
"334","2008-04-30",21.610001
"335","2008-05-01",23.639999
"336","2008-05-02",21.58
"337","2008-05-05",21.07
"338","2008-05-06",22.950001
"339","2008-05-07",20.66
"340","2008-05-08",20.9
"341","2008-05-09",21.440001
"342","2008-05-12",22.33
"343","2008-05-13",21.809999
"344","2008-05-14",22.540001
"345","2008-05-15",22.110001
"346","2008-05-16",21.23
"347","2008-05-19",21.950001
"348","2008-05-20",21.459999
"349","2008-05-21",21.209999
"350","2008-05-22",21.73
"351","2008-05-23",21.02
"352","2008-05-27",21.459999
"353","2008-05-28",21.950001
"354","2008-05-29",22.48
"355","2008-05-30",22.030001
"356","2008-06-02",21.01
"357","2008-06-03",21
"358","2008-06-04",21.57
"359","2008-06-05",21.700001
"360","2008-06-06",20.379999
"361","2008-06-09",19.959999
"362","2008-06-10",20.129999
"363","2008-06-11",20.02
"364","2008-06-12",19.959999
"365","2008-06-13",19.48
"366","2008-06-16",18.67
"367","2008-06-17",18.530001
"368","2008-06-18",17.530001
"369","2008-06-19",17.379999
"370","2008-06-20",16.98
"371","2008-06-23",16.49
"372","2008-06-24",16.530001
"373","2008-06-25",16.950001
"374","2008-06-26",16.959999
"375","2008-06-27",17.030001
"376","2008-06-30",16.5
"377","2008-07-01",16.709999
"378","2008-07-02",16.389999
"379","2008-07-03",16.41
"380","2008-07-07",15.42
"381","2008-07-08",14.71
"382","2008-07-09",14.76
"383","2008-07-10",14.85
"384","2008-07-11",14.85
"385","2008-07-14",14.36
"386","2008-07-15",13.99
"387","2008-07-16",14.77
"388","2008-07-17",15.37
"389","2008-07-18",15.35
"390","2008-07-21",16.059999
"391","2008-07-22",18.9
"392","2008-07-23",19.200001
"393","2008-07-24",18.99
"394","2008-07-25",19.74
"395","2008-07-28",18.02
"396","2008-07-29",18.74
"397","2008-07-30",18.780001
"398","2008-07-31",18.870001
"399","2008-08-01",18.6
"400","2008-08-04",17.67
"401","2008-08-05",17.530001
"402","2008-08-06",16.83
"403","2008-08-07",15.92
"404","2008-08-08",16.860001
"405","2008-08-11",18.73
"406","2008-08-12",18.9
"407","2008-08-13",18.559999
"408","2008-08-14",18.719999
"409","2008-08-15",17.58
"410","2008-08-18",17.129999
"411","2008-08-19",16.780001
"412","2008-08-20",16.77
"413","2008-08-21",15.89
"414","2008-08-22",15.83
"415","2008-08-25",15.33
"416","2008-08-26",15.6
"417","2008-08-27",15.99
"418","2008-08-28",15.99
"419","2008-08-29",15.8
"420","2008-09-02",15.69
"421","2008-09-03",15.75
"422","2008-09-04",15.8
"423","2008-09-05",16.209999
"424","2008-09-08",16.139999
"425","2008-09-09",16
"426","2008-09-10",16.25
"427","2008-09-11",16.219999
"428","2008-09-12",16.17
"429","2008-09-15",16
"430","2008-09-16",16.450001
"431","2008-09-17",15.58
"432","2008-09-18",19.99
"433","2008-09-19",23.110001
"434","2008-09-22",22.34
"435","2008-09-23",21.66
"436","2008-09-24",20.389999
"437","2008-09-25",20.870001
"438","2008-09-26",20.940001
"439","2008-09-29",19.66
"440","2008-09-30",20.860001
"441","2008-10-01",20.65
"442","2008-10-02",20.190001
"443","2008-10-03",19.620001
"444","2008-10-06",21.92
"445","2008-10-07",19.73
"446","2008-10-08",21.719999
"447","2008-10-09",14.96
"448","2008-10-10",16.620001
"449","2008-10-13",21.18
"450","2008-10-14",21.58
"451","2008-10-15",20.58
"452","2008-10-16",22.57
"453","2008-10-17",23.35
"454","2008-10-20",22.040001
"455","2008-10-21",19.73
"456","2008-10-22",19.15
"457","2008-10-23",18.75
"458","2008-10-24",18.24
"459","2008-10-27",19.75
"460","2008-10-28",20.41
"461","2008-10-29",20.719999
"462","2008-10-30",19.969999
"463","2008-10-31",19.959999
"464","2008-11-03",19.99
"465","2008-11-04",21.139999
"466","2008-11-05",19.83
"467","2008-11-06",20.200001
"468","2008-11-07",19.77
"469","2008-11-10",20.139999
"470","2008-11-11",20.01
"471","2008-11-12",17.83
"472","2008-11-13",19.59
"473","2008-11-14",17.85
"474","2008-11-17",18.67
"475","2008-11-18",18.209999
"476","2008-11-19",16.610001
"477","2008-11-20",14.84
"478","2008-11-21",14.31
"479","2008-11-24",16.389999
"480","2008-11-25",18.280001
"481","2008-11-26",20
"482","2008-11-28",20.16
"483","2008-12-01",16.82
"484","2008-12-02",17.440001
"485","2008-12-03",19.709999
"486","2008-12-04",18.040001
"487","2008-12-05",19.98
"488","2008-12-08",21.49
"489","2008-12-09",21.360001
"490","2008-12-10",21.799999
"491","2008-12-11",19.870001
"492","2008-12-12",21.43
"493","2008-12-15",20.370001
"494","2008-12-16",21.6
"495","2008-12-17",21.530001
"496","2008-12-18",20.49
"497","2008-12-19",20.559999
"498","2008-12-22",21.780001
"499","2008-12-23",21.6
"500","2008-12-24",21.49
"501","2008-12-26",21.889999
"502","2008-12-29",21.34
"503","2008-12-30",20.959999
"504","2008-12-31",21
"505","2009-01-02",21
"506","2009-01-05",21
"507","2009-01-06",20.98
"508","2009-01-07",19.52
"509","2009-01-08",20.120001
"510","2009-01-09",18.98
"511","2009-01-12",17.809999
"512","2009-01-13",18.639999
"513","2009-01-14",16.75
"514","2009-01-15",17.200001
"515","2009-01-16",17.25
"516","2009-01-20",15.23
"517","2009-01-21",16.129999
"518","2009-01-22",15.08
"519","2009-01-23",15.06
"520","2009-01-26",14.01
"521","2009-01-27",13.02
"522","2009-01-28",13.82
"523","2009-01-29",13.21
"524","2009-01-30",12.25
"525","2009-02-02",12.94
"526","2009-02-03",12.71
"527","2009-02-04",12.42
"528","2009-02-05",12.79
"529","2009-02-06",12.94
"530","2009-02-09",12.91
"531","2009-02-10",11.53
"532","2009-02-11",11.25
"533","2009-02-12",11.29
"534","2009-02-13",10.72
"535","2009-02-17",10.11
"536","2009-02-18",9.76
"537","2009-02-19",9.39
"538","2009-02-20",8.5
"539","2009-02-23",7.18
"540","2009-02-24",7.25
"541","2009-02-25",6.77
"542","2009-02-26",6.49
"543","2009-02-27",6.33
"544","2009-03-02",6.1
"545","2009-03-03",6.66
"546","2009-03-04",7.08
"547","2009-03-05",7.03
"548","2009-03-06",7.66
"549","2009-03-09",7.69
"550","2009-03-10",8.51
"551","2009-03-11",8.89
"552","2009-03-12",9.98
"553","2009-03-13",9.58
"554","2009-03-16",8.79
"555","2009-03-17",9.46
"556","2009-03-18",9.51
"557","2009-03-19",9.48
"558","2009-03-20",9.4
"559","2009-03-23",10.53
"560","2009-03-24",10.49
"561","2009-03-25",10.74
"562","2009-03-26",11.64
"563","2009-03-27",10.89
"564","2009-03-30",9.59
"565","2009-03-31",9.73
"566","2009-04-01",9.78
"567","2009-04-02",11.75
"568","2009-04-03",12.87
"569","2009-04-06",11.78
"570","2009-04-07",11.28
"571","2009-04-08",11.02
"572","2009-04-09",11.73
"573","2009-04-13",12.11
"574","2009-04-14",11.69
"575","2009-04-15",12.3
"576","2009-04-16",11.99
"577","2009-04-17",12.23
"578","2009-04-20",11.11
"579","2009-04-21",12.75
"580","2009-04-22",11.87
"581","2009-04-23",12.12
"582","2009-04-24",12.24
"583","2009-04-27",11.81
"584","2009-04-28",11.82
"585","2009-04-29",12.75
"586","2009-04-30",12.01
"587","2009-05-01",11.99
"588","2009-05-04",12.9
"589","2009-05-05",11.89
"590","2009-05-06",12.33
"591","2009-05-07",12.94
"592","2009-05-08",13
"593","2009-05-11",12.86
"594","2009-05-12",12.85
"595","2009-05-13",12.56
"596","2009-05-14",12.88
"597","2009-05-15",12.85
"598","2009-05-18",13.59
"599","2009-05-19",13.2
"600","2009-05-20",13.55
"601","2009-05-21",13.62
"602","2009-05-22",13.5
"603","2009-05-26",15.26
"604","2009-05-27",13.5
"605","2009-05-28",13.63
"606","2009-05-29",14.48
"607","2009-06-01",14.91
"608","2009-06-02",14.98
"609","2009-06-03",14.84
"610","2009-06-04",14.42
"611","2009-06-05",14.29
"612","2009-06-08",14.14
"613","2009-06-09",13.74
"614","2009-06-10",13.61
"615","2009-06-11",13.83
"616","2009-06-12",13.77
"617","2009-06-15",13.55
"618","2009-06-16",13.27
"619","2009-06-17",14.34
"620","2009-06-18",13.45
"621","2009-06-19",13.66
"622","2009-06-22",13.26
"623","2009-06-23",13.18
"624","2009-06-24",12.73
"625","2009-06-25",13.66
"626","2009-06-26",14.71
"627","2009-06-29",13.02
"628","2009-06-30",12.63
"629","2009-07-01",13.22
"630","2009-07-02",12.65
"631","2009-07-06",12.63
"632","2009-07-07",12.64
"633","2009-07-08",12.87
"634","2009-07-09",12.76
"635","2009-07-10",12.52
"636","2009-07-13",12.82
"637","2009-07-14",13.25
"638","2009-07-15",12.63
"639","2009-07-16",12.76
"640","2009-07-17",12.06
"641","2009-07-20",12.09
"642","2009-07-21",12
"643","2009-07-22",11.98
"644","2009-07-23",11.9
"645","2009-07-24",11.9
"646","2009-07-27",12.08
"647","2009-07-28",12.12
"648","2009-07-29",12.27
"649","2009-07-30",13.32
"650","2009-07-31",13.87
"651","2009-08-03",13.74
"652","2009-08-04",13.53
"653","2009-08-05",12.74
"654","2009-08-06",12.53
"655","2009-08-07",13.79
"656","2009-08-10",13.8
"657","2009-08-11",13.42
"658","2009-08-12",14.03
"659","2009-08-13",13.4
"660","2009-08-14",12.77
"661","2009-08-17",12.73
"662","2009-08-18",13.53
"663","2009-08-19",13.54
"664","2009-08-20",13.55
"665","2009-08-21",13.47
"666","2009-08-24",13.33
"667","2009-08-25",13.21
"668","2009-08-26",13.11
"669","2009-08-27",13.44
"670","2009-08-28",13.13
"671","2009-08-31",12.78
"672","2009-09-01",12.87
"673","2009-09-02",12.89
"674","2009-09-03",12.58
"675","2009-09-04",12.65
"676","2009-09-08",12.7
"677","2009-09-09",12.77
"678","2009-09-10",12.69
"679","2009-09-11",13.3
"680","2009-09-14",13.07
"681","2009-09-15",13.06
"682","2009-09-16",13.09
"683","2009-09-17",12.95
"684","2009-09-18",13.11
"685","2009-09-21",13.01
"686","2009-09-22",12.61
"687","2009-09-23",12.5
"688","2009-09-24",12.5
"689","2009-09-25",12.73
"690","2009-09-28",12.72
"691","2009-09-29",12.65
"692","2009-09-30",12.01
"693","2009-10-01",12.12
"694","2009-10-02",12.25
"695","2009-10-05",12.39
"696","2009-10-06",12.2
"697","2009-10-07",11.95
"698","2009-10-08",11.64
"699","2009-10-09",11.94
"700","2009-10-12",11.53
"701","2009-10-13",10.62
"702","2009-10-14",10.73
"703","2009-10-15",10.52
"704","2009-10-16",10.51
"705","2009-10-19",10.98
"706","2009-10-20",11.68
"707","2009-10-21",11.11
"708","2009-10-22",9.93
"709","2009-10-23",9.92
"710","2009-10-26",9.84
"711","2009-10-27",9.47
"712","2009-10-28",9.17
"713","2009-10-29",9.52
"714","2009-10-30",8.73
"715","2009-11-02",8.9
"716","2009-11-03",8.22
"717","2009-11-04",7.82
"718","2009-11-05",7.88
"719","2009-11-06",7.5
"720","2009-11-09",7.67
"721","2009-11-10",7.88
"722","2009-11-11",7.56
"723","2009-11-12",7.5
"724","2009-11-13",7.62
"725","2009-11-16",7.89
"726","2009-11-17",7.91
"727","2009-11-18",7.71
"728","2009-11-19",7.46
"729","2009-11-20",7.36
"730","2009-11-23",7.34
"731","2009-11-24",7.43
"732","2009-11-25",7.43
"733","2009-11-27",7.3
"734","2009-11-30",7.44
"735","2009-12-01",7.54
"736","2009-12-02",7.57
"737","2009-12-03",7.66
"738","2009-12-04",7.77
"739","2009-12-07",7.74
"740","2009-12-08",7.66
"741","2009-12-09",7.7
"742","2009-12-10",7.68
"743","2009-12-11",7.7
"744","2009-12-14",7.73
"745","2009-12-15",7.56
"746","2009-12-16",7.48
"747","2009-12-17",7.49
"748","2009-12-18",7.3
"749","2009-12-21",7.39
"750","2009-12-22",7.35
"751","2009-12-23",7.58
"752","2009-12-24",7.41
"753","2009-12-28",7.31
"754","2009-12-29",7.5
"755","2009-12-30",7.49
"756","2009-12-31",7.63
"757","2010-01-04",7.66
"758","2010-01-05",7.46
"759","2010-01-06",7.22
"760","2010-01-07",7.53
"761","2010-01-08",7.89
"762","2010-01-11",8.49
"763","2010-01-12",8.68
"764","2010-01-13",8.83
"765","2010-01-14",8.97
"766","2010-01-15",9.01
"767","2010-01-19",9.71
"768","2010-01-20",9.79
"769","2010-01-21",9.78
"770","2010-01-22",9.92
"771","2010-01-25",10.22
"772","2010-01-26",10.44
"773","2010-01-27",10.15
"774","2010-01-28",10.2
"775","2010-01-29",10.22
"776","2010-02-01",10.3
"777","2010-02-02",10.27
"778","2010-02-03",10.25
"779","2010-02-04",10.16
"780","2010-02-05",10.05
"781","2010-02-08",9.96
"782","2010-02-09",9.99
"783","2010-02-10",9.99
"784","2010-02-11",9.99
"785","2010-02-12",10.06
"786","2010-02-16",10.08
"787","2010-02-17",9.98
"788","2010-02-18",10
"789","2010-02-19",10.14
"790","2010-02-22",10.14
"791","2010-02-23",10.06
"792","2010-02-24",10.15
"793","2010-02-25",10.13
"794","2010-02-26",10.35
"795","2010-03-01",10.5
"796","2010-03-02",10.62
"797","2010-03-03",10.67
"798","2010-03-04",10.73
"799","2010-03-05",10.86
"800","2010-03-08",10.84
"801","2010-03-09",11.7
"802","2010-03-10",12.24
"803","2010-03-11",11.77
"804","2010-03-12",11.85
"805","2010-03-15",11.64
"806","2010-03-16",11.81
"807","2010-03-17",11.8
"808","2010-03-18",11.82
"809","2010-03-19",12.09
"810","2010-03-22",12.37
"811","2010-03-23",12.63
"812","2010-03-24",12.87
"813","2010-03-25",13.12
"814","2010-03-26",12.5
"815","2010-03-29",12.98
"816","2010-03-30",13.35
"817","2010-03-31",12.89
"818","2010-04-01",12.64
"819","2010-04-05",12.75
"820","2010-04-06",12.98
"821","2010-04-07",13.25
"822","2010-04-08",13.37
"823","2010-04-09",13.14
"824","2010-04-12",13.52
"825","2010-04-13",13.42
"826","2010-04-14",14.12
"827","2010-04-15",14.03
"828","2010-04-16",13.76
"829","2010-04-19",13.53
"830","2010-04-20",13.54
"831","2010-04-21",13.7
"832","2010-04-22",13.67
"833","2010-04-23",13.7
"834","2010-04-26",13.55
"835","2010-04-27",13.25
"836","2010-04-28",13.31
"837","2010-04-29",13.41
"838","2010-04-30",12.48
"839","2010-05-03",13.02
"840","2010-05-04",12.4
"841","2010-05-05",12.4
"842","2010-05-06",12.4
"843","2010-05-07",12.04
"844","2010-05-10",12.84
"845","2010-05-11",12.9
"846","2010-05-12",13.7
"847","2010-05-13",13.67
"848","2010-05-14",13.44
"849","2010-05-17",13.61
"850","2010-05-18",13.07
"851","2010-05-19",12.78
"852","2010-05-20",12.13
"853","2010-05-21",12.16
"854","2010-05-24",12.35
"855","2010-05-25",12.15
"856","2010-05-26",12.08
"857","2010-05-27",12.44
"858","2010-05-28",12.38
"859","2010-06-01",11.94
"860","2010-06-02",12.24
"861","2010-06-03",12.36
"862","2010-06-04",11.93
"863","2010-06-07",11.93
"864","2010-06-08",11.91
"865","2010-06-09",11.6
"866","2010-06-10",11.81
"867","2010-06-11",11.86
"868","2010-06-14",11.77
"869","2010-06-15",12.02
"870","2010-06-16",12
"871","2010-06-17",11.97
"872","2010-06-18",12.34
"873","2010-06-21",12.19
"874","2010-06-22",11.94
"875","2010-06-23",11.96
"876","2010-06-24",11.51
"877","2010-06-25",12.38
"878","2010-06-28",12.32
"879","2010-06-29",11.73
"880","2010-06-30",11.5
"881","2010-07-01",11.31
"882","2010-07-02",11.13
"883","2010-07-06",11.17
"884","2010-07-07",11.25
"885","2010-07-08",11.31
"886","2010-07-09",11.62
"887","2010-07-12",11.34
"888","2010-07-13",12
"889","2010-07-14",11.85
"890","2010-07-15",11.5
"891","2010-07-16",10.94
"892","2010-07-19",11.35
"893","2010-07-20",11.85
"894","2010-07-21",11.14
"895","2010-07-22",11.68
"896","2010-07-23",12.14
"897","2010-07-26",12.36
"898","2010-07-27",12.28
"899","2010-07-28",11.97
"900","2010-07-29",12.08
"901","2010-07-30",11.85
"902","2010-08-02",11.96
"903","2010-08-03",12
"904","2010-08-04",12.15
"905","2010-08-05",11.77
"906","2010-08-06",11.54
"907","2010-08-09",11.86
"908","2010-08-10",11.65
"909","2010-08-11",11.53
"910","2010-08-12",11.51
"911","2010-08-13",11.51
"912","2010-08-16",11.61
"913","2010-08-17",11.66
"914","2010-08-18",11.61
"915","2010-08-19",11.35
"916","2010-08-20",11.43
"917","2010-08-23",11.18
"918","2010-08-24",11.35
"919","2010-08-25",11.59
"920","2010-08-26",11.28
"921","2010-08-27",11.86
"922","2010-08-30",11.35
"923","2010-08-31",11.52
"924","2010-09-01",12.1
"925","2010-09-02",11.78
"926","2010-09-03",12.21
"927","2010-09-07",11.69
"928","2010-09-08",11.59
"929","2010-09-09",12.05
"930","2010-09-10",11.93
"931","2010-09-13",12.08
"932","2010-09-14",12.03
"933","2010-09-15",12.12
"934","2010-09-16",12
"935","2010-09-17",11.85
"936","2010-09-20",12.18
"937","2010-09-21",11.99
"938","2010-09-22",12.04
"939","2010-09-23",12.01
"940","2010-09-24",12.22
"941","2010-09-27",12.12
"942","2010-09-28",12.27
"943","2010-09-29",12.38
"944","2010-09-30",12.35
"945","2010-10-01",12.45
"946","2010-10-04",12.2
"947","2010-10-05",12.57
"948","2010-10-06",12.65
"949","2010-10-07",12.58
"950","2010-10-08",12.84
"951","2010-10-11",12.73
"952","2010-10-12",12.62
"953","2010-10-13",12.9
"954","2010-10-14",10.96
"955","2010-10-15",10.9
"956","2010-10-18",10.99
"957","2010-10-19",10.58
"958","2010-10-20",10.8
"959","2010-10-21",10.65
"960","2010-10-22",10.62
"961","2010-10-25",10.95
"962","2010-10-26",11
"963","2010-10-27",10.97
"964","2010-10-28",10.95
"965","2010-10-29",10.41
"966","2010-11-01",10.67
"967","2010-11-02",10.96
"968","2010-11-03",11
"969","2010-11-04",10.98
"970","2010-11-05",10.94
"971","2010-11-08",10.81
"972","2010-11-09",10.88
"973","2010-11-10",10.74
"974","2010-11-11",10.85
"975","2010-11-12",10.45
"976","2010-11-15",10.63
"977","2010-11-16",10.49
"978","2010-11-17",10.42
"979","2010-11-18",10.42
"980","2010-11-19",10.4
"981","2010-11-22",10.26
"982","2010-11-23",10.22
"983","2010-11-24",10.4
"984","2010-11-26",10.29
"985","2010-11-29",10.47
"986","2010-11-30",10.35
"987","2010-12-01",10.36
